OID_,DEM_Large_S3_Regm2b,X,Y,DEM_Large_S3_Band_1,MeanCurv_Band_1,Slope_Band_1,SlopeStd_Band_1
1082,-13,-4.458860171150471,20.386934167536481,-13.2773476,-4.7780538,22.4924126,4.5821481
1083,-13,-4.451403531150471,20.386934167536481,-13.2803087,-4.9327960,20.9303112,4.6522932
1084,-13,-4.443946891150471,20.386934167536481,-13.2830343,-5.0513811,19.3609047,4.6780171
1085,-13,-4.436490251150471,20.386934167536481,-13.2855301,-5.1259680,17.8016167,4.6631780
1086,-13,-4.429033611150471,20.386934167536481,-13.2878008,-5.1515541,16.2797546,4.6204395
1087,-13,-4.421576971150471,20.386934167536481,-13.2898569,-5.1230192,14.8323221,4.5683827
1088,-13,-4.414120331150471,20.386934167536481,-13.2917109,-5.0503478,13.4929800,4.5234828
1089,-13,-4.406663691150471,20.386934167536481,-13.2933807,-4.9490190,12.2914543,4.4995575
1090,-13,-4.399207051150471,20.386934167536481,-13.2948828,-4.8435330,11.2386732,4.5098848
1091,-13,-4.391750411150471,20.386934167536481,-13.2962341,-4.7499428,10.3324242,4.5659604
1092,-13,-4.384293771150471,20.386934167536481,-13.2974482,-4.6811833,9.5671997,4.6748786
1093,-13,-4.376837131150471,20.386934167536481,-13.2985344,-4.6333027,8.9327412,4.8377309
1094,-13,-4.369380491150471,20.386934167536481,-13.2994976,-4.5919819,8.4389353,5.0507689
1095,-13,-4.361923851150471,20.386934167536481,-13.3003454,-4.5510054,8.1144953,5.3069277
1096,-13,-4.354467211150471,20.386934167536481,-13.3010826,-4.5192447,7.9681501,5.5972762
1097,-13,-4.347010571150471,20.386934167536481,-13.3017139,-4.5002041,7.9948001,5.9121604
1098,-13,-4.339553931150471,20.386934167536481,-13.3022423,-4.4915624,8.1836205,6.2416091
1099,-13,-4.332097291150471,20.386934167536481,-13.3026667,-4.4927959,8.5156431,6.5753775
1100,-13,-4.324640651150471,20.386934167536481,-13.3029871,-4.4972301,8.9708729,6.9023900
1101,-13,-4.317184011150472,20.386934167536481,-13.3031988,-4.4941993,9.5284777,7.2111068
1102,-13,-4.309727371150472,20.386934167536481,-13.3032980,-4.4811616,10.1736088,7.4836941
1103,-13,-4.302270731150472,20.386934167536481,-13.3032808,-4.4672132,10.8934126,7.7189064
1104,-13,-4.294814091150472,20.386934167536481,-13.3031425,-4.4572296,11.6800604,7.9216280
1105,-13,-4.287357451150472,20.386934167536481,-13.3028736,-4.4499097,12.5363092,8.0966578
1106,-13,-4.279900811150472,20.386934167536481,-13.3024626,-4.4384956,13.4731922,8.2473087
1107,-13,-4.272444171150472,20.386934167536481,-13.3018990,-4.4149680,14.5038481,8.3748360
1108,-13,-4.264987531150472,20.386934167536481,-13.3011675,-4.3736582,15.6362696,8.4777708
1109,-13,-4.257530891150472,20.386934167536481,-13.3002567,-4.3139296,16.8725071,8.5513849
1110,-13,-4.250074251150472,20.386934167536481,-13.2991552,-4.2362261,18.2157555,8.5882444
1111,-13,-4.242617611150472,20.386934167536481,-13.2978516,-4.1395330,19.6612148,8.5811415
1112,-13,-4.235160971150472,20.386934167536481,-13.2963362,-4.0191002,21.2033062,8.5274086
1113,-13,-4.227704331150472,20.386934167536481,-13.2946005,-3.8669560,22.8224888,8.4430704
1114,-13,-4.220247691150472,20.386934167536481,-13.2926397,-3.6751084,24.4927883,8.3287563
1115,-13,-4.212791051150472,20.386934167536481,-13.2904530,-3.4429822,26.1744232,8.1788712
1116,-13,-4.205334411150472,20.386934167536481,-13.2880487,-3.1831315,27.8284378,7.9892135
1117,-13,-4.197877771150472,20.386934167536481,-13.2854395,-2.9106281,29.4276352,7.7586327
1118,-13,-4.190421131150472,20.386934167536481,-13.2826405,-2.6351802,30.9514256,7.4900393
1119,-13,-4.182964491150472,20.386934167536481,-13.2796717,-2.3695195,32.3773003,7.1896386
1120,-13,-4.175507851150472,20.386934167536481,-13.2765560,-2.1167653,33.7019577,6.8658352
1121,-13,-4.168051211150472,20.386934167536481,-13.2733154,-1.8799387,34.9122543,6.5272660
1122,-13,-4.160594571150471,20.386934167536481,-13.2699757,-1.6640863,35.9947433,6.1809521
1123,-13,-4.153137931150471,20.386934167536481,-13.2665644,-1.4798224,36.9499779,5.8324904
1124,-13,-4.145681291150471,20.386934167536481,-13.2631063,-1.3348278,37.7791061,5.4862080
1125,-13,-4.138224651150471,20.386934167536481,-13.2596245,-1.2308022,38.4955521,5.1449642
1126,-13,-4.130768011150471,20.386934167536481,-13.2561359,-1.1623307,39.1094246,4.8110285
1127,-13,-4.123311371150471,20.386934167536481,-13.2526541,-1.1206486,39.6280746,4.4861927
1128,-13,-4.115854731150471,20.386934167536481,-13.2491865,-1.1003319,40.0601807,4.1716328
1129,-13,-4.108398091150471,20.386934167536481,-13.2457390,-1.0941553,40.4080505,3.8680422
1130,-13,-4.100941451150471,20.386934167536481,-13.2423134,-1.0961032,40.6743584,3.5757751
1131,-13,-4.093484811150471,20.386934167536481,-13.2389097,-1.1067998,40.8604774,3.2955914
1132,-13,-4.086028171150472,20.386934167536481,-13.2355280,-1.1283760,40.9744148,3.0285873
1133,-13,-4.078571531150471,20.386934167536481,-13.2321634,-1.1611770,41.0278091,2.7758350
1134,-13,-4.071114891150472,20.386934167536481,-13.2288084,-1.1999251,41.0290413,2.5382495
1135,-13,-4.063658251150472,20.386934167536481,-13.2254534,-1.2426393,40.9858284,2.3163490
1136,-13,-4.056201611150472,20.386934167536481,-13.2220898,-1.2896308,40.9039192,2.1099849
1137,-13,-4.048744971150472,20.386934167536481,-13.2187071,-1.3477888,40.7873306,1.9179654
1138,-13,-4.041288331150472,20.386934167536481,-13.2152948,-1.4185183,40.6464844,1.7382828
1139,-13,-4.033831691150472,20.386934167536481,-13.2118406,-1.5005531,40.4885826,1.5685678
1140,-13,-4.026375051150472,20.386934167536481,-13.2083311,-1.5930334,40.3172417,1.4065632
1141,-13,-4.018918411150472,20.386934167536481,-13.2047520,-1.6983160,40.1444626,1.2508315
1142,-13,-4.011461771150472,20.386934167536481,-13.2010880,-1.8133732,39.9797707,1.1014535
1143,-13,-4.004005131150472,20.386934167536481,-13.1973238,-1.9330939,39.8291130,0.9608597
1144,-13,-4.555796491150471,20.379477527536480,-13.2297935,0.8170491,25.9747047,4.7961550
1145,-13,-4.548339851150471,20.379477527536480,-13.2330580,0.6143231,26.6281376,4.8225760
1146,-13,-4.540883211150471,20.379477527536480,-13.2365351,0.2986439,27.2195034,4.7785378
1147,-13,-4.533426571150471,20.379477527536480,-13.2401886,-0.0898049,27.6790657,4.6685982
1148,-13,-4.525969931150471,20.379477527536480,-13.2439785,-0.5015666,28.0030155,4.5050559
1149,-13,-4.518513291150471,20.379477527536480,-13.2478638,-0.9323567,28.1838646,4.3089232
1150,-13,-4.511056651150471,20.379477527536480,-13.2518053,-1.3842787,28.2040577,4.1095095
1151,-13,-4.503600011150471,20.379477527536480,-13.2557611,-1.8607490,28.0357990,3.9408758
1152,-13,-4.496143371150471,20.379477527536480,-13.2596893,-2.3555017,27.6457253,3.8311779
1153,-13,-4.488686731150471,20.379477527536480,-13.2635412,-2.8463280,27.0083237,3.7946062
1154,-13,-4.481230091150471,20.379477527536480,-13.2672720,-3.3083830,26.1295376,3.8286178
1155,-13,-4.473773451150471,20.379477527536480,-13.2708454,-3.7204640,25.0259323,3.9149189
1156,-13,-4.466316811150471,20.379477527536480,-13.2742252,-4.0453739,23.7219296,4.0253906
1157,-13,-4.458860171150471,20.379477527536480,-13.2773905,-4.2710495,22.3096542,4.1294336
1158,-13,-4.451403531150471,20.379477527536480,-13.2803373,-4.4239759,20.8548145,4.2022014
1159,-13,-4.443946891150471,20.379477527536480,-13.2830629,-4.5431247,19.3680191,4.2297096
1160,-13,-4.436490251150471,20.379477527536480,-13.2855701,-4.6214371,17.8653316,4.2086964
1161,-13,-4.429033611150471,20.379477527536480,-13.2878618,-4.6525321,16.3698139,4.1462007
1162,-13,-4.421576971150471,20.379477527536480,-13.2899456,-4.6269016,14.9202452,4.0572591
1163,-13,-4.414120331150471,20.379477527536480,-13.2918348,-4.5573225,13.5550213,3.9567473
1164,-13,-4.406663691150471,20.379477527536480,-13.2935438,-4.4593902,12.2995949,3.8589566
1165,-13,-4.399207051150471,20.379477527536480,-13.2950907,-4.3574328,11.1652355,3.7804453
1166,-13,-4.391750411150471,20.379477527536480,-13.2964916,-4.2660851,10.1485291,3.7392015
1167,-13,-4.384293771150471,20.379477527536480,-13.2977600,-4.2043142,9.2391701,3.7510352
1168,-13,-4.376837131150471,20.379477527536480,-13.2989073,-4.1660767,8.4182224,3.8253367
1169,-13,-4.369380491150471,20.379477527536480,-13.2999382,-4.1433053,7.6885047,3.9643734
1170,-13,-4.361923851150471,20.379477527536480,-13.3008585,-4.1255264,7.0795050,4.1642675
1171,-13,-4.354467211150471,20.379477527536480,-13.3016748,-4.1228166,6.6109314,4.4170456
1172,-13,-4.347010571150471,20.379477527536480,-13.3023891,-4.1350369,6.2996039,4.7129731
1173,-13,-4.339553931150471,20.379477527536480,-13.3030052,-4.1642103,6.1614466,5.0419159
1174,-13,-4.332097291150471,20.379477527536480,-13.3035221,-4.2048793,6.2026963,5.3941751
1175,-13,-4.324640651150471,20.379477527536480,-13.3039360,-4.2513947,6.4201593,5.7601800
1176,-13,-4.317184011150472,20.379477527536480,-13.3042440,-4.2894263,6.8085761,6.1310720
1177,-13,-4.309727371150472,20.379477527536480,-13.3044405,-4.3146415,7.3511219,6.4933167
1178,-13,-4.302270731150472,20.379477527536480,-13.3045216,-4.3342109,8.0260258,6.8353453
1179,-13,-4.294814091150472,20.379477527536480,-13.3044815,-4.3535433,8.8167772,7.1473417
1180,-13,-4.287357451150472,20.379477527536480,-13.3043108,-4.3691392,9.7159967,7.4374180
1181,-13,-4.279900811150472,20.379477527536480,-13.3040009,-4.3755479,10.7206593,7.7099414
1182,-13,-4.272444171150472,20.379477527536480,-13.3035393,-4.3675332,11.8361464,7.9652591
1183,-13,-4.264987531150472,20.379477527536480,-13.3029156,-4.3385201,13.0629950,8.1992350
1184,-13,-4.257530891150472,20.379477527536480,-13.3021173,-4.2869363,14.3971357,8.4029913
1185,-13,-4.250074251150472,20.379477527536480,-13.3011341,-4.2168756,15.8323021,8.5633736
1186,-13,-4.242617611150472,20.379477527536480,-13.2999573,-4.1283870,17.3599091,8.6653957
1187,-13,-4.235160971150472,20.379477527536480,-13.2985783,-4.0179486,18.9720116,8.6960640
1188,-13,-4.227704331150472,20.379477527536480,-13.2969885,-3.8783033,20.6508522,8.6563835
1189,-13,-4.220247691150472,20.379477527536480,-13.2951841,-3.7030201,22.3686943,8.5578947
1190,-13,-4.212791051150472,20.379477527536480,-13.2931662,-3.4886875,24.0931969,8.4229612
1191,-13,-4.205334411150472,20.379477527536480,-13.2909403,-3.2495408,25.7844772,8.2485399
1192,-13,-4.197877771150472,20.379477527536480,-13.2885180,-2.9979348,27.4195404,8.0342388
1193,-13,-4.190421131150472,20.379477527536480,-13.2859144,-2.7462451,28.9784679,7.7833009
1194,-13,-4.182964491150472,20.379477527536480,-13.2831478,-2.5031834,30.4433270,7.5018573
1195,-13,-4.175507851150472,20.379477527536480,-13.2802382,-2.2758479,31.8115616,7.1979117
1196,-13,-4.168051211150472,20.379477527536480,-13.2772036,-2.0618389,33.0716972,6.8794670
1197,-13,-4.160594571150471,20.379477527536480,-13.2740679,-1.8670869,34.2121964,6.5527978
1198,-13,-4.153137931150471,20.379477527536480,-13.2708549,-1.7007461,35.2304115,6.2226195
1199,-13,-4.145681291150471,20.379477527536480,-13.2675867,-1.5706983,36.1308174,5.8924537
1200,-13,-4.138224651150471,20.379477527536480,-13.2642832,-1.4778243,36.9224777,5.5645223
1201,-13,-4.130768011150471,20.379477527536480,-13.2609587,-1.4183844,37.6177559,5.2404389
1202,-13,-4.123311371150471,20.379477527536480,-13.2576246,-1.3843889,38.2221832,4.9214749
1203,-13,-4.115854731150471,20.379477527536480,-13.2542877,-1.3685327,38.7419319,4.6084533
1204,-13,-4.108398091150471,20.379477527536480,-13.2509499,-1.3631014,39.1801109,4.3017969
1205,-13,-4.100941451150471,20.379477527536480,-13.2476139,-1.3623819,39.5384254,4.0016065
1206,-13,-4.093484811150471,20.379477527536480,-13.2442789,-1.3670411,39.8149300,3.7085297
1207,-13,-4.086028171150472,20.379477527536480,-13.2409449,-1.3800522,40.0154686,3.4238007
1208,-13,-4.078571531150471,20.379477527536480,-13.2376080,-1.4004549,40.1523476,3.1488070
1209,-13,-4.071114891150472,20.379477527536480,-13.2342596,-1.4268746,40.2327118,2.8850021
1210,-13,-4.063658251150472,20.379477527536480,-13.2308960,-1.4583751,40.2633514,2.6336131
1211,-13,-4.056201611150472,20.379477527536480,-13.2275047,-1.4946697,40.2519264,2.3952157
1212,-13,-4.048744971150472,20.379477527536480,-13.2240801,-1.5409935,40.2010078,2.1693442
1213,-13,-4.041288331150472,20.379477527536480,-13.2206106,-1.6021756,40.1211243,1.9548459
1214,-13,-4.033831691150472,20.379477527536480,-13.2170839,-1.6744024,40.0225754,1.7502997
1215,-13,-4.026375051150472,20.379477527536480,-13.2134876,-1.7571261,39.9084816,1.5545708
1216,-13,-4.018918411150472,20.379477527536480,-13.2098093,-1.8530353,39.7899246,1.3676522
1217,-13,-4.011461771150472,20.379477527536480,-13.2060347,-1.9600867,39.6798439,1.1914625
1218,-13,-4.004005131150472,20.379477527536480,-13.2021465,-2.0718877,39.5870056,1.0307835
1219,-13,-3.996548491150472,20.379477527536480,-13.1981306,-2.1851523,39.5174484,0.8937665
1220,-13,-3.989091851150472,20.379477527536480,-13.1939726,-2.2894394,39.4781570,0.7908729
1221,-13,-4.555796491150471,20.372020887536479,-13.2315207,0.8372405,24.3778954,4.8037605
1222,-13,-4.548339851150471,20.372020887536479,-13.2345781,0.6861871,24.9835129,4.8426623
1223,-13,-4.540883211150471,20.372020887536479,-13.2378397,0.4284544,25.5636654,4.8097801
1224,-13,-4.533426571150471,20.372020887536479,-13.2412739,0.0997454,26.0589638,4.7051544
1225,-13,-4.525969931150471,20.372020887536479,-13.2448463,-0.2555909,26.4569836,4.5355496
1226,-13,-4.518513291150471,20.372020887536479,-13.2485228,-0.6324586,26.7489758,4.3163218
1227,-13,-4.511056651150471,20.372020887536479,-13.2522688,-1.0339104,26.9111404,4.0725050
1228,-13,-4.503600011150471,20.372020887536479,-13.2560472,-1.4656408,26.9067383,3.8378918
1229,-13,-4.496143371150471,20.372020887536479,-13.2598162,-1.9175671,26.6978989,3.6477256
1230,-13,-4.488686731150471,20.372020887536479,-13.2635326,-2.3662183,26.2510796,3.5300083
1231,-13,-4.481230091150471,20.372020887536479,-13.2671528,-2.7898560,25.5719414,3.4973745
1232,-13,-4.473773451150471,20.372020887536479,-13.2706385,-3.1703393,24.6684380,3.5419021
1233,-13,-4.466316811150471,20.372020887536479,-13.2739563,-3.4722571,23.5577583,3.6377945
1234,-13,-4.458860171150471,20.372020887536479,-13.2770824,-3.6852036,22.3238869,3.7499473
1235,-13,-4.451403531150471,20.372020887536479,-13.2800074,-3.8331783,21.0202274,3.8458340
1236,-13,-4.443946891150471,20.372020887536479,-13.2827282,-3.9490092,19.6637897,3.9031954
1237,-13,-4.436490251150471,20.372020887536479,-13.2852440,-4.0273623,18.2702465,3.9109759
1238,-13,-4.429033611150471,20.372020887536479,-13.2875547,-4.0627537,16.8574257,3.8692372
1239,-13,-4.421576971150471,20.372020887536479,-13.2896671,-4.0432105,15.4694357,3.7870581
1240,-13,-4.414120331150471,20.372020887536479,-13.2915907,-3.9797566,14.1432896,3.6745067
1241,-13,-4.406663691150471,20.372020887536479,-13.2933407,-3.8903017,12.9062557,3.5422161
1242,-13,-4.399207051150471,20.372020887536479,-13.2949343,-3.7966807,11.7668934,3.4045472
1243,-13,-4.391750411150471,20.372020887536479,-13.2963867,-3.7159743,10.7208366,3.2800725
1244,-13,-4.384293771150471,20.372020887536479,-13.2977114,-3.6644650,9.7581654,3.1893139
1245,-13,-4.376837131150471,20.372020887536479,-13.2989197,-3.6412768,8.8520012,3.1499555
1246,-13,-4.369380491150471,20.372020887536479,-13.3000174,-3.6364884,7.9934344,3.1742947
1247,-13,-4.361923851150471,20.372020887536479,-13.3010092,-3.6447642,7.1976571,3.2676723
1248,-13,-4.354467211150471,20.372020887536479,-13.3019018,-3.6685383,6.4706492,3.4286220
1249,-13,-4.347010571150471,20.372020887536479,-13.3026981,-3.7109723,5.8288956,3.6508796
1250,-13,-4.339553931150471,20.372020887536479,-13.3033991,-3.7732449,5.2911844,3.9255996
1251,-13,-4.332097291150471,20.372020887536479,-13.3040047,-3.8529377,4.8845592,4.2436190
1252,-13,-4.324640651150471,20.372020887536479,-13.3045120,-3.9375248,4.6521506,4.5959263
1253,-13,-4.317184011150472,20.372020887536479,-13.3049154,-4.0161743,4.6426034,4.9748096
1254,-13,-4.309727371150472,20.372020887536479,-13.3052101,-4.0810709,4.8888965,5.3686867
1255,-13,-4.302270731150472,20.372020887536479,-13.3053913,-4.1377788,5.3814902,5.7694378
1256,-13,-4.294814091150472,20.372020887536479,-13.3054533,-4.1910038,6.0834799,6.1675324
1257,-13,-4.287357451150472,20.372020887536479,-13.3053875,-4.2371206,6.9644008,6.5561037
1258,-13,-4.279900811150472,20.372020887536479,-13.3051853,-4.2704806,8.0008173,6.9360652
1259,-13,-4.272444171150472,20.372020887536479,-13.3048353,-4.2849097,9.1753197,7.3082933
1260,-13,-4.264987531150472,20.372020887536479,-13.3043270,-4.2772174,10.4763327,7.6676826
1261,-13,-4.257530891150472,20.372020887536479,-13.3036509,-4.2447348,11.8915281,8.0029821
1262,-13,-4.250074251150472,20.372020887536479,-13.3027954,-4.1916909,13.4062395,8.2975101
1263,-13,-4.242617611150472,20.372020887536479,-13.3017550,-4.1181002,15.0071831,8.5313902
1264,-13,-4.235160971150472,20.372020887536479,-13.3005190,-4.0235066,16.6835918,8.6851997
1265,-13,-4.227704331150472,20.372020887536479,-13.2990828,-3.9004285,18.4155979,8.7503614
1266,-13,-4.220247691150472,20.372020887536479,-13.2974415,-3.7416136,20.1796684,8.7260418
1267,-13,-4.212791051150472,20.372020887536479,-13.2955952,-3.5460525,21.9433174,8.6266022
1268,-13,-4.205334411150472,20.372020887536479,-13.2935495,-3.3259695,23.6697960,8.4737158
1269,-13,-4.197877771150472,20.372020887536479,-13.2913170,-3.0946164,25.3367424,8.2784939
1270,-13,-4.190421131150472,20.372020887536479,-13.2889090,-2.8628781,26.9274387,8.0461483
1271,-13,-4.182964491150472,20.372020887536479,-13.2863426,-2.6409593,28.4269905,7.7834611
1272,-13,-4.175507851150472,20.372020887536479,-13.2836361,-2.4336238,29.8316422,7.4985390
1273,-13,-4.168051211150472,20.372020887536479,-13.2808056,-2.2394018,31.1345291,7.1991200
1274,-13,-4.160594571150471,20.372020887536479,-13.2778730,-2.0614510,32.3239403,6.8910770
1275,-13,-4.153137931150471,20.372020887536479,-13.2748566,-1.9085804,33.3978653,6.5785694
1276,-13,-4.145681291150471,20.372020887536479,-13.2717772,-1.7900141,34.3585129,6.2644849
1277,-13,-4.138224651150471,20.372020887536479,-13.2686529,-1.7063658,35.2176590,5.9505277
1278,-13,-4.130768011150471,20.372020887536479,-13.2654953,-1.6543593,35.9849815,5.6377211
1279,-13,-4.123311371150471,20.372020887536479,-13.2623129,-1.6255255,36.6680298,5.3268251
1280,-13,-4.115854731150471,20.372020887536479,-13.2591105,-1.6130725,37.2722931,5.0182638
1281,-13,-4.108398091150471,20.372020887536479,-13.2558908,-1.6089621,37.7988510,4.7120118
1282,-13,-4.100941451150471,20.372020887536479,-13.2526522,-1.6054124,38.2480278,4.4078054
1283,-13,-4.093484811150471,20.372020887536479,-13.2493944,-1.6038471,38.6177368,4.1060491
1284,-13,-4.086028171150472,20.372020887536479,-13.2461166,-1.6086296,38.9117165,3.8079407
1285,-13,-4.078571531150471,20.372020887536479,-13.2428160,-1.6205384,39.1400070,3.5151045
1286,-13,-4.071114891150472,20.372020887536479,-13.2394867,-1.6374542,39.3085098,3.2294061
1287,-13,-4.063658251150472,20.372020887536479,-13.2361212,-1.6596723,39.4256210,2.9526880
1288,-13,-4.056201611150472,20.372020887536479,-13.2327127,-1.6886013,39.4961128,2.6862497
1289,-13,-4.048744971150472,20.372020887536479,-13.2292528,-1.7287596,39.5235329,2.4304218
1290,-13,-4.041288331150472,20.372020887536479,-13.2257328,-1.7833030,39.5205612,2.1849995
1291,-13,-4.033831691150472,20.372020887536479,-13.2221394,-1.8494663,39.4953575,1.9497168
1292,-13,-4.026375051150472,20.372020887536479,-13.2184610,-1.9259092,39.4522362,1.7248290
1293,-13,-4.018918411150472,20.372020887536479,-13.2146864,-2.0150216,39.4025383,1.5120653
1294,-13,-4.011461771150472,20.372020887536479,-13.2108011,-2.1159785,39.3608284,1.3154117
1295,-13,-4.004005131150472,20.372020887536479,-13.2067900,-2.2218184,39.3378906,1.1419009
1296,-13,-3.996548491150472,20.372020887536479,-13.2026377,-2.3261294,39.3414307,1.0013947
1297,-13,-3.989091851150472,20.372020887536479,-13.1983299,-2.4201231,39.3797188,0.9042130
1298,-13,-3.981635211150472,20.372020887536479,-13.1938543,-2.4981081,39.4518585,0.8567984
1299,-13,-4.555796491150471,20.364564247536478,-13.2330961,0.8318374,22.7662144,4.7864852
1300,-13,-4.548339851150471,20.364564247536478,-13.2359400,0.7382874,23.3179150,4.8364134
1301,-13,-4.540883211150471,20.364564247536478,-13.2389774,0.5465763,23.8838310,4.8171763
1302,-13,-4.533426571150471,20.364564247536478,-13.2421827,0.2876132,24.4111671,4.7249303
1303,-13,-4.525969931150471,20.364564247536478,-13.2455282,-0.0024911,24.8856678,4.5612354
1304,-13,-4.518513291150471,20.364564247536478,-13.2489853,-0.3185172,25.2925892,4.3355308
1305,-13,-4.511056651150471,20.364564247536478,-13.2525244,-0.6636623,25.6001225,4.0671673
1306,-13,-4.503600011150471,20.364564247536478,-13.2561111,-1.0436968,25.7666054,3.7861874
1307,-13,-4.496143371150471,20.364564247536478,-13.2597094,-1.4489000,25.7454987,3.5297267
1308,-13,-4.488686731150471,20.364564247536478,-13.2632780,-1.8528119,25.5000267,3.3353627
1309,-13,-4.481230091150471,20.364564247536478,-13.2667751,-2.2354233,25.0323143,3.2311151
1310,-13,-4.473773451150471,20.364564247536478,-13.2701626,-2.5814857,24.3430748,3.2245924
1311,-13,-4.466316811150471,20.364564247536478,-13.2734089,-2.8608727,23.4446812,3.2986000
1312,-13,-4.458860171150471,20.364564247536478,-13.2764864,-3.0622795,22.4061356,3.4174697
1313,-13,-4.451403531150471,20.364564247536478,-13.2793846,-3.2071657,21.2756844,3.5425107
1314,-13,-4.443946891150471,20.364564247536478,-13.2820959,-3.3230746,20.0723629,3.6436222
1315,-13,-4.436490251150471,20.364564247536478,-13.2846174,-3.4071739,18.8096695,3.7022195
1316,-13,-4.429033611150471,20.364564247536478,-13.2869463,-3.4500401,17.5070133,3.7116127
1317,-13,-4.421576971150471,20.364564247536478,-13.2890854,-3.4415407,16.2093716,3.6747668
1318,-13,-4.414120331150471,20.364564247536478,-13.2910442,-3.3906887,14.9546576,3.5966978
1319,-13,-4.406663691150471,20.364564247536478,-13.2928371,-3.3155036,13.7711420,3.4836485
1320,-13,-4.399207051150471,20.364564247536478,-13.2944775,-3.2367780,12.6691523,3.3453245
1321,-13,-4.391750411150471,20.364564247536478,-13.2959814,-3.1707437,11.6442070,3.1957049
1322,-13,-4.384293771150471,20.364564247536478,-13.2973614,-3.1330593,10.6890230,3.0520508
1323,-13,-4.376837131150471,20.364564247536478,-13.2986288,-3.1243830,9.7775078,2.9314046
1324,-13,-4.369380491150471,20.364564247536478,-13.2997894,-3.1360261,8.8944874,2.8494086
1325,-13,-4.361923851150471,20.364564247536478,-13.3008499,-3.1624315,8.0464792,2.8190744
1326,-13,-4.354467211150471,20.364564247536478,-13.3018131,-3.2082515,7.2255960,2.8494344
1327,-13,-4.347010571150471,20.364564247536478,-13.3026848,-3.2728457,6.4314036,2.9449337
1328,-13,-4.339553931150471,20.364564247536478,-13.3034649,-3.3598521,5.6650224,3.1050925
1329,-13,-4.332097291150471,20.364564247536478,-13.3041544,-3.4670970,4.9224310,3.3260982
1330,-13,-4.324640651150471,20.364564247536478,-13.3047485,-3.5817468,4.2236705,3.6018641
1331,-13,-4.317184011150472,20.364564247536478,-13.3052435,-3.6914959,3.6323452,3.9263189
1332,-13,-4.309727371150472,20.364564247536478,-13.3056335,-3.7897508,3.2561281,4.2888389
1333,-13,-4.302270731150472,20.364564247536478,-13.3059130,-3.8812537,3.2317080,4.6837239
1334,-13,-4.294814091150472,20.364564247536478,-13.3060780,-3.9680104,3.6131301,5.1045346
1335,-13,-4.287357451150472,20.364564247536478,-13.3061199,-4.0483108,4.3483305,5.5465531
1336,-13,-4.279900811150472,20.364564247536478,-13.3060293,-4.1131516,5.3488359,6.0037007
1337,-13,-4.272444171150472,20.364564247536478,-13.3057966,-4.1595063,6.5473647,6.4673915
1338,-13,-4.264987531150472,20.364564247536478,-13.3054113,-4.1825147,7.8990593,6.9307098
1339,-13,-4.257530891150472,20.364564247536478,-13.3048639,-4.1785240,9.3746891,7.3813591
1340,-13,-4.250074251150472,20.364564247536478,-13.3041458,-4.1504292,10.9522562,7.8007569
1341,-13,-4.242617611150472,20.364564247536478,-13.3032484,-4.1021051,12.6136141,8.1660538
1342,-13,-4.235160971150472,20.364564247536478,-13.3021641,-4.0313215,14.3448219,8.4537907
1343,-13,-4.227704331150472,20.364564247536478,-13.3008871,-3.9281251,16.1257572,8.6491604
1344,-13,-4.220247691150472,20.364564247536478,-13.2994127,-3.7904570,17.9317989,8.7427874
1345,-13,-4.212791051150472,20.364564247536478,-13.2977419,-3.6159871,19.7317753,8.7375708
1346,-13,-4.205334411150472,20.364564247536478,-13.2958794,-3.4141102,21.4916859,8.6445103
1347,-13,-4.197877771150472,20.364564247536478,-13.2938356,-3.1996579,23.1886940,8.4819765
1348,-13,-4.190421131150472,20.364564247536478,-13.2916222,-2.9853415,24.8102570,8.2732229
1349,-13,-4.182964491150472,20.364564247536478,-13.2892551,-2.7807024,26.3407192,8.0310497
1350,-13,-4.175507851150472,20.364564247536478,-13.2867489,-2.5880828,27.7790089,7.7652488
1351,-13,-4.168051211150472,20.364564247536478,-13.2841206,-2.4084909,29.1195869,7.4840469
1352,-13,-4.160594571150471,20.364564247536478,-13.2813854,-2.2442915,30.3531094,7.1934390
1353,-13,-4.153137931150471,20.364564247536478,-13.2785635,-2.1014891,31.4778252,6.8974385
1354,-13,-4.145681291150471,20.364564247536478,-13.2756710,-1.9895014,32.4914017,6.5986280
1355,-13,-4.138224651150471,20.364564247536478,-13.2727242,-1.9118211,33.4092255,6.2984114
1356,-13,-4.130768011150471,20.364564247536478,-13.2697334,-1.8647468,34.2439003,5.9973712
1357,-13,-4.123311371150471,20.364564247536478,-13.2667046,-1.8394324,34.9984589,5.6958351
1358,-13,-4.115854731150471,20.364564247536478,-13.2636404,-1.8294616,35.6816521,5.3938508
1359,-13,-4.108398091150471,20.364564247536478,-13.2605419,-1.8257535,36.2938004,5.0908465
1360,-13,-4.100941451150471,20.364564247536478,-13.2574072,-1.8203773,36.8347969,4.7860646
1361,-13,-4.093484811150471,20.364564247536478,-13.2542353,-1.8147273,37.2994003,4.4795628
1362,-13,-4.086028171150472,20.364564247536478,-13.2510233,-1.8134617,37.6887131,4.1723571
1363,-13,-4.078571531150471,20.364564247536478,-13.2477694,-1.8185023,38.0138359,3.8662019
1364,-13,-4.071114891150472,20.364564247536478,-13.2444677,-1.8307986,38.2779198,3.5632834
1365,-13,-4.063658251150472,20.364564247536478,-13.2411127,-1.8492382,38.4892044,3.2659440
