OID_,Clips_DEM_Small_S5_60_Reg1,X,Y,DEM_Small_S5_60_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
66,581,20.342046223452591,-2.156922061974859,581.0869141,-0.0029752,47.9338837,-0.0166254,-0.0369666,4.0000000,0.0937964,1.1283813,27.5948887,-0.1677295,0.0568712
67,581,20.410154923452591,-2.156922061974859,581.1229248,0.0013223,48.7603302,-0.0160140,-0.0343910,4.0000000,0.0941513,1.1344278,28.1830215,-0.1629333,0.0553018
68,581,20.478263623452591,-2.156922061974859,581.1597900,-0.0051240,47.1074371,-0.0154437,-0.0315736,4.0000000,0.0948981,1.1404718,28.7390652,-0.1580452,0.0538147
69,581,20.546372323452591,-2.156922061974859,581.1975098,-0.0024793,47.9338837,-0.0149623,-0.0283858,4.0000000,0.0960715,1.1464474,29.2830124,-0.1528431,0.0526326
70,581,20.614481023452591,-2.156922061974859,581.2360229,-0.0009917,47.9338837,-0.0146819,-0.0254733,4.0000000,0.0976557,1.1522913,29.7981892,-0.1486023,0.0522566
71,581,20.682589723452590,-2.156922061974859,581.2753906,-0.0001653,48.7603302,-0.0145843,-0.0222827,4.0000000,0.1001489,1.1581088,30.2929192,-0.1447144,0.0526195
72,580,17.004719923452591,-2.225030761974859,580.0226440,0.0010744,47.1074371,-0.0013251,-0.0296155,4.0000000,-0.0023906,1.0084931,7.4258776,-0.0568404,0.0063138
73,580,17.072828623452590,-2.225030761974859,580.0310669,0.0023967,49.5867767,-0.0016796,-0.0387191,4.0000000,-0.0022138,1.0092703,7.7502551,-0.0752243,0.0095990
74,580,17.140937323452590,-2.225030761974859,580.0399170,-0.0068595,40.4958687,-0.0019511,-0.0461354,4.0000000,-0.0011080,1.0101908,8.1312723,-0.0911627,0.0127552
75,580,17.209046023452590,-2.225030761974859,580.0493164,-0.0065289,41.3223152,-0.0022570,-0.0524168,4.0000000,0.0001273,1.0113052,8.5621262,-0.1049609,0.0159596
76,580,17.277154723452590,-2.225030761974859,580.0592651,-0.0066116,42.1487617,-0.0024905,-0.0577491,4.0000000,0.0014604,1.0126138,9.0426369,-0.1169586,0.0189055
77,580,17.345263423452590,-2.225030761974859,580.0698242,-0.0075207,42.1487617,-0.0026889,-0.0634203,4.0000000,0.0019498,1.0141070,9.5523720,-0.1287904,0.0222165
78,580,17.413372123452589,-2.225030761974859,580.0811157,0.0010744,48.7603302,-0.0030404,-0.0681462,4.0000000,0.0031764,1.0158404,10.1167994,-0.1394688,0.0256128
79,580,17.481480823452589,-2.225030761974859,580.0931396,-0.0009917,48.7603302,-0.0033383,-0.0697270,4.0000000,0.0057080,1.0177990,10.7263222,-0.1451621,0.0272506
80,580,17.549589523452589,-2.225030761974859,580.1059570,-0.0038017,46.2809906,-0.0035917,-0.0700115,4.0000000,0.0079073,1.0198748,11.3189793,-0.1479303,0.0280704
81,580,17.617698223452589,-2.225030761974859,580.1195068,-0.0075207,43.8016510,-0.0040234,-0.0712208,4.0000000,0.0104524,1.0221002,11.9294653,-0.1528940,0.0298379
82,580,17.685806923452589,-2.225030761974859,580.1338501,-0.0019008,47.1074371,-0.0047786,-0.0715291,4.0000000,0.0140171,1.0245994,12.5775976,-0.1570753,0.0318078
83,580,17.753915623452588,-2.225030761974859,580.1490479,-0.0071074,44.6280975,-0.0053605,-0.0687451,4.0000000,0.0178749,1.0272800,13.2253618,-0.1553650,0.0316001
84,580,17.822024323452588,-2.225030761974859,580.1650391,-0.0030579,47.9338837,-0.0058935,-0.0658177,4.0000000,0.0219026,1.0299600,13.8529730,-0.1535380,0.0312758
85,580,17.890133023452588,-2.225030761974859,580.1818237,0.0003306,49.5867767,-0.0065670,-0.0622176,4.0000000,0.0265215,1.0327476,14.4720869,-0.1509566,0.0309921
86,580,17.958241723452588,-2.225030761974859,580.1994019,-0.0070248,45.4545441,-0.0071715,-0.0570704,4.0000000,0.0322882,1.0357003,15.0920067,-0.1464290,0.0299114
87,580,18.026350423452591,-2.225030761974859,580.2177734,-0.0052066,46.2809906,-0.0076919,-0.0523205,4.0000000,0.0372489,1.0386331,15.6729603,-0.1418899,0.0290602
88,580,18.094459123452591,-2.225030761974859,580.2368774,-0.0038843,47.1074371,-0.0081637,-0.0467714,4.0000000,0.0432660,1.0416051,16.2510242,-0.1368087,0.0279821
89,580,18.162567823452591,-2.225030761974859,580.2567139,-0.0034711,47.1074371,-0.0085115,-0.0386557,4.0000000,0.0506155,1.0445137,16.8039188,-0.1279268,0.0260360
90,580,18.230676523452590,-2.225030761974859,580.2772217,-0.0036364,47.1074371,-0.0085966,-0.0300658,4.0000000,0.0575466,1.0472565,17.2810345,-0.1176782,0.0239475
91,580,18.298785223452590,-2.225030761974859,580.2983398,-0.0045455,47.1074371,-0.0086143,-0.0226361,4.0000000,0.0645025,1.0499027,17.7417736,-0.1097747,0.0225846
92,580,18.366893923452590,-2.225030761974859,580.3200684,0.0042149,50.4132233,-0.0081915,-0.0138137,4.0000000,0.0708416,1.0523577,18.1625271,-0.0984689,0.0205423
93,580,18.435002623452590,-2.225030761974859,580.3422852,0.0023967,50.4132233,-0.0075778,-0.0038579,4.0000000,0.0783363,1.0545045,18.5149784,-0.0860521,0.0187469
94,580,19.797176623452589,-2.225030761974859,580.8318481,0.0016529,50.4132233,-0.0184959,-0.0324215,4.0000000,0.0919966,1.0808060,22.2822990,-0.1568396,0.0533070
95,580,19.865285323452589,-2.225030761974859,580.8601685,0.0030579,51.2396698,-0.0184819,-0.0398816,4.0000000,0.0879832,1.0856414,22.8982430,-0.1677464,0.0561661
96,580,19.933394023452589,-2.225030761974859,580.8893433,-0.0064463,46.2809906,-0.0181043,-0.0466854,4.0000000,0.0833314,1.0909641,23.5515099,-0.1767023,0.0584289
97,580,20.001502723452589,-2.225030761974859,580.9194946,-0.0066116,47.1074371,-0.0175415,-0.0503057,4.0000000,0.0804065,1.0966090,24.2227135,-0.1810179,0.0592745
98,580,20.069611423452589,-2.225030761974859,580.9505615,0.0020661,49.5867767,-0.0166585,-0.0537788,4.0000000,0.0766402,1.1025431,24.9014225,-0.1841978,0.0592984
99,580,20.137720123452588,-2.225030761974859,580.9826050,-0.0000826,48.7603302,-0.0160199,-0.0558274,4.0000000,0.0744086,1.1087137,25.5807114,-0.1860635,0.0594076
100,581,20.205828823452592,-2.225030761974859,581.0156250,-0.0030579,47.9338837,-0.0150325,-0.0558018,4.0000000,0.0720336,1.1151847,26.2741032,-0.1836372,0.0575057
101,581,20.273937523452588,-2.225030761974859,581.0496826,-0.0068595,47.1074371,-0.0140588,-0.0538563,4.0000000,0.0706282,1.1216452,26.9275951,-0.1783408,0.0545724
102,581,20.342046223452591,-2.225030761974859,581.0846558,-0.0015702,48.7603302,-0.0131162,-0.0503799,4.0000000,0.0701523,1.1278870,27.5601616,-0.1709120,0.0509519
103,581,20.410154923452591,-2.225030761974859,581.1205444,0.0028099,49.5867767,-0.0125620,-0.0481758,4.0000000,0.0702449,1.1341927,28.1538563,-0.1665965,0.0490513
104,581,20.478263623452591,-2.225030761974859,581.1573486,-0.0035537,47.9338837,-0.0120811,-0.0454309,4.0000000,0.0709050,1.1403438,28.7297325,-0.1617669,0.0471559
105,581,20.546372323452591,-2.225030761974859,581.1950073,-0.0009091,48.7603302,-0.0117188,-0.0420062,4.0000000,0.0721187,1.1465445,29.2964592,-0.1561310,0.0454599
106,581,20.614481023452591,-2.225030761974859,581.2335815,0.0006612,48.7603302,-0.0114426,-0.0379272,4.0000000,0.0740598,1.1525605,29.8143120,-0.1499142,0.0439105
107,581,20.682589723452590,-2.225030761974859,581.2728882,0.0014876,49.5867767,-0.0113431,-0.0354935,4.0000000,0.0756673,1.1583918,30.3204174,-0.1466542,0.0435893
108,581,20.750698423452590,-2.225030761974859,581.3130493,0.0014876,49.5867767,-0.0116938,-0.0342737,4.0000000,0.0783435,1.1643012,30.8116798,-0.1468909,0.0452276
109,581,20.818807123452590,-2.225030761974859,581.3539429,0.0007438,48.7603302,-0.0117948,-0.0316606,4.0000000,0.0808797,1.1703448,31.3077564,-0.1442009,0.0457973
110,581,20.886915823452590,-2.225030761974859,581.3956909,-0.0005785,48.7603302,-0.0121094,-0.0295419,4.0000000,0.0839575,1.1763542,31.7863903,-0.1430412,0.0473888
111,581,20.955024523452590,-2.225030761974859,581.4381714,-0.0028926,47.9338837,-0.0125897,-0.0270635,4.0000000,0.0880049,1.1824507,32.2563782,-0.1421319,0.0497405
112,581,21.023133223452589,-2.225030761974859,581.4815063,0.0038843,49.5867767,-0.0133873,-0.0262953,4.0000000,0.0920736,1.1887385,32.7328758,-0.1446642,0.0537707
113,581,21.091241923452589,-2.225030761974859,581.5255737,-0.0001653,48.7603302,-0.0140267,-0.0237261,4.0000000,0.0968139,1.1950458,33.2059135,-0.1442661,0.0572897
114,580,17.004719923452591,-2.293139461974859,580.0259399,-0.0028099,42.9752083,0.0001583,-0.0386131,4.0000000,-0.0180950,1.0085435,7.4411774,-0.0591313,0.0057866
115,580,17.072828623452590,-2.293139461974859,580.0344238,-0.0014876,45.4545441,0.0001302,-0.0473267,4.0000000,-0.0177453,1.0092932,7.7640810,-0.0769082,0.0089194
116,580,17.140937323452590,-2.293139461974859,580.0433350,-0.0007438,46.2809906,0.0000973,-0.0547201,4.0000000,-0.0167391,1.0101960,8.1384621,-0.0927010,0.0120959
117,580,17.209046023452590,-2.293139461974859,580.0526733,-0.0004959,47.1074371,0.0000766,-0.0611583,4.0000000,-0.0158960,1.0113029,8.5554838,-0.1064206,0.0152299
118,580,17.277154723452590,-2.293139461974859,580.0626831,-0.0006612,47.9338837,0.0001381,-0.0679279,4.0000000,-0.0157530,1.0126133,9.0357828,-0.1201028,0.0187444
119,580,17.345263423452590,-2.293139461974859,580.0733032,-0.0015702,47.9338837,0.0000981,-0.0731912,4.0000000,-0.0148561,1.0141087,9.5541525,-0.1315263,0.0219543
120,580,17.413372123452589,-2.293139461974859,580.0845947,-0.0030579,45.4545441,-0.0000072,-0.0776864,4.0000000,-0.0135202,1.0158443,10.1211348,-0.1418526,0.0250635
121,580,17.481480823452589,-2.293139461974859,580.0966187,-0.0051240,45.4545441,-0.0001187,-0.0793907,4.0000000,-0.0115313,1.0178052,10.7255850,-0.1472501,0.0265071
122,580,17.549589523452589,-2.293139461974859,580.1094360,-0.0079339,42.9752083,-0.0004682,-0.0800034,4.0000000,-0.0085497,1.0198555,11.3179550,-0.1514572,0.0277548
123,580,17.617698223452589,-2.293139461974859,580.1229858,-0.0016529,47.9338837,-0.0009553,-0.0809814,4.0000000,-0.0053830,1.0221180,11.9319496,-0.1565797,0.0295697
124,580,17.685806923452589,-2.293139461974859,580.1373901,-0.0059504,44.6280975,-0.0014672,-0.0823161,4.0000000,-0.0022220,1.0246241,12.5761633,-0.1624102,0.0317248
125,580,17.753915623452588,-2.293139461974859,580.1525879,-0.0010744,48.7603302,-0.0018562,-0.0797956,4.0000000,0.0006647,1.0272692,13.2311096,-0.1602560,0.0309993
126,580,17.822024323452588,-2.293139461974859,580.1686401,-0.0070248,45.4545441,-0.0024852,-0.0757195,4.0000000,0.0055373,1.0299723,13.8627081,-0.1569763,0.0298166
127,580,17.890133023452588,-2.293139461974859,580.1854248,-0.0036364,47.1074371,-0.0032228,-0.0720512,4.0000000,0.0103036,1.0327860,14.4730291,-0.1544060,0.0292715
128,580,17.958241723452588,-2.293139461974859,580.2030640,-0.0009917,49.5867767,-0.0038738,-0.0677080,4.0000000,0.0154503,1.0357771,15.1006155,-0.1508664,0.0282641
129,580,18.026350423452591,-2.293139461974859,580.2214966,0.0009091,49.5867767,-0.0046481,-0.0622148,4.0000000,0.0219838,1.0386194,15.6810513,-0.1464134,0.0270602
130,580,18.094459123452591,-2.293139461974859,580.2406006,0.0021488,50.4132233,-0.0053746,-0.0546738,4.0000000,0.0296235,1.0415379,16.2453136,-0.1389711,0.0250343
131,580,18.162567823452591,-2.293139461974859,580.2604980,0.0025620,50.4132233,-0.0059323,-0.0473875,4.0000000,0.0368928,1.0444235,16.7778683,-0.1316678,0.0232373
132,580,18.230676523452590,-2.293139461974859,580.2810059,0.0023967,50.4132233,-0.0061656,-0.0385431,4.0000000,0.0436026,1.0471078,17.2589149,-0.1206888,0.0206503
133,580,18.298785223452590,-2.293139461974859,580.3021851,0.0015702,50.4132233,-0.0063735,-0.0303432,4.0000000,0.0507797,1.0496907,17.7120190,-0.1114661,0.0188753
134,580,18.366893923452590,-2.293139461974859,580.3238525,0.0003306,48.7603302,-0.0061821,-0.0198984,4.0000000,0.0580524,1.0520256,18.1116467,-0.0978493,0.0163999
135,580,18.435002623452590,-2.293139461974859,580.3460693,-0.0014876,48.7603302,-0.0059243,-0.0097374,4.0000000,0.0660208,1.0541204,18.4520645,-0.0854956,0.0147970
136,580,19.729067923452590,-2.293139461974859,580.8034668,-0.0000826,47.9338837,-0.0158939,-0.0334187,4.0000000,0.0790911,1.0749170,21.5009766,-0.1459286,0.0458583
137,580,19.797176623452589,-2.293139461974859,580.8306885,0.0021488,50.4132233,-0.0159195,-0.0429882,4.0000000,0.0736711,1.0793132,22.0822601,-0.1596476,0.0495340
138,580,19.865285323452589,-2.293139461974859,580.8587036,-0.0061983,47.1074371,-0.0157645,-0.0508206,4.0000000,0.0694315,1.0842154,22.7279453,-0.1710727,0.0529711
139,580,19.933394023452589,-2.293139461974859,580.8876343,-0.0054545,47.1074371,-0.0151947,-0.0570021,4.0000000,0.0653000,1.0896949,23.3939686,-0.1793041,0.0551274
140,580,20.001502723452589,-2.293139461974859,580.9175415,-0.0054545,47.9338837,-0.0144908,-0.0617627,4.0000000,0.0616921,1.0954548,24.0882874,-0.1852175,0.0565605
141,580,20.069611423452589,-2.293139461974859,580.9483643,-0.0066116,47.1074371,-0.0135665,-0.0654126,4.0000000,0.0581219,1.1015538,24.7912426,-0.1889470,0.0569610
142,580,20.137720123452588,-2.293139461974859,580.9802856,0.0014876,49.5867767,-0.0128360,-0.0669470,4.0000000,0.0560952,1.1078942,25.4918308,-0.1899893,0.0566829
143,581,20.205828823452592,-2.293139461974859,581.0131226,-0.0014050,48.7603302,-0.0117205,-0.0667964,4.0000000,0.0530206,1.1144431,26.1951828,-0.1866134,0.0542730
144,581,20.273937523452588,-2.293139461974859,581.0470581,-0.0051240,47.9338837,-0.0108055,-0.0652536,4.0000000,0.0511781,1.1209933,26.8623161,-0.1816854,0.0514338
145,581,20.342046223452591,-2.293139461974859,581.0819092,0.0002479,49.5867767,-0.0099183,-0.0625790,4.0000000,0.0496315,1.1274322,27.5100288,-0.1747895,0.0479159
146,581,20.410154923452591,-2.293139461974859,581.1177368,-0.0052893,47.9338837,-0.0092920,-0.0603914,4.0000000,0.0490969,1.1338836,28.1227951,-0.1698797,0.0453702
147,581,20.478263623452591,-2.293139461974859,581.1544800,-0.0016529,48.7603302,-0.0088445,-0.0576721,4.0000000,0.0492711,1.1401378,28.7128086,-0.1646153,0.0430435
148,581,20.546372323452591,-2.293139461974859,581.1920776,0.0009917,49.5867767,-0.0084421,-0.0545268,4.0000000,0.0496153,1.1465000,29.2875290,-0.1586689,0.0406574
149,581,20.614481023452591,-2.293139461974859,581.2305908,0.0025620,49.5867767,-0.0081152,-0.0503967,4.0000000,0.0506673,1.1525797,29.8206406,-0.1514606,0.0380539
150,581,20.682589723452590,-2.293139461974859,581.2698975,-0.0065289,47.9338837,-0.0080613,-0.0473978,4.0000000,0.0522781,1.1584774,30.3305264,-0.1470738,0.0369873
151,581,20.750698423452590,-2.293139461974859,581.3099976,-0.0065289,47.9338837,-0.0084373,-0.0462751,4.0000000,0.0550130,1.1645682,30.8296223,-0.1475632,0.0382550
