OID_,Clips_DEM_Small_S5_60_Reg8,X,Y,DEM_Small_S5_60_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
40,568,4.813262623452586,-25.586314861974863,568.8075562,-0.0113223,47.9338837,0.0022829,-0.0842750,4.0000000,-0.1520883,1.3315264,41.3351173,-0.0164617,0.1309438
41,568,4.881371323452587,-25.586314861974863,568.8489380,-0.0123967,46.2809906,0.0016085,-0.0783218,4.0000000,-0.1425915,1.3440787,41.9435158,-0.0140521,0.1230097
42,568,4.949480023452587,-25.586314861974863,568.8914185,-0.0043802,49.5867767,0.0010306,-0.0724080,4.0000000,-0.1321345,1.3565658,42.5282593,-0.0126814,0.1136702
43,568,5.017588723452587,-25.586314861974863,568.9349365,-0.0074380,47.1074371,0.0004570,-0.0661017,4.0000000,-0.1208848,1.3689806,43.0930519,-0.0113187,0.1030171
44,568,5.085697423452586,-25.586314861974863,568.9795532,-0.0114876,45.4545441,-0.0000101,-0.0600225,4.0000000,-0.1092919,1.3810947,43.6252670,-0.0107530,0.0918819
45,569,5.153806123452586,-25.586314861974863,569.0252075,-0.0065289,45.4545441,-0.0004270,-0.0539999,4.0000000,-0.0971890,1.3925699,44.1240845,-0.0108109,0.0803961
46,569,5.221914823452586,-25.586314861974863,569.0718384,-0.0023967,45.4545441,-0.0008002,-0.0479590,4.0000000,-0.0845079,1.4036044,44.5890045,-0.0114100,0.0687184
47,569,5.290023523452586,-25.586314861974863,569.1194458,-0.0095041,45.4545441,-0.0010973,-0.0421275,4.0000000,-0.0713973,1.4139597,45.0155525,-0.0128576,0.0573179
48,569,5.358132223452587,-25.586314861974863,569.1679688,-0.0073554,45.4545441,-0.0013911,-0.0355454,4.0000000,-0.0571694,1.4235111,45.3983154,-0.0139213,0.0456538
49,569,5.426240923452586,-25.586314861974863,569.2174072,-0.0059504,45.4545441,-0.0016605,-0.0296290,4.0000000,-0.0431759,1.4320120,45.7323036,-0.0160821,0.0364892
50,569,5.494349623452587,-25.586314861974863,569.2676392,-0.0054545,45.4545441,-0.0019603,-0.0243183,4.0000000,-0.0291179,1.4392196,46.0136032,-0.0195187,0.0300869
51,569,5.562458323452587,-25.586314861974863,569.3186035,-0.0055372,46.2809906,-0.0023643,-0.0191202,4.0000000,-0.0154498,1.4454628,46.2555161,-0.0227906,0.0270388
52,569,5.630567023452587,-25.586314861974863,569.3702393,0.0035537,49.5867767,-0.0028139,-0.0140933,4.0000000,-0.0012148,1.4506189,46.4442596,-0.0269719,0.0268006
53,569,5.698675723452586,-25.586314861974863,569.4225464,0.0020661,49.5867767,-0.0032779,-0.0090409,4.0000000,0.0131757,1.4544557,46.5899963,-0.0312575,0.0294175
54,569,5.766784423452586,-25.586314861974863,569.4754028,-0.0000826,48.7603302,-0.0039647,-0.0051579,4.0000000,0.0268450,1.4567339,46.6749954,-0.0371607,0.0366142
55,569,5.834893123452586,-25.586314861974863,569.5286865,-0.0028099,48.7603302,-0.0048272,-0.0017253,4.0000000,0.0405543,1.4579271,46.7163925,-0.0440048,0.0474941
56,567,2.157023323452587,-25.654423561974863,567.8342896,-0.0002479,47.9338837,-0.0123193,-0.0117890,4.0000000,-0.0297008,1.0648423,20.0689697,0.0061229,0.0325142
57,567,2.225132023452587,-25.654423561974863,567.8506470,0.0029752,49.5867767,-0.0112407,-0.0245533,4.0000000,-0.0456859,1.0640081,19.9497375,-0.0034208,0.0322349
58,567,2.293240723452587,-25.654423561974863,567.8666382,-0.0033884,47.9338837,-0.0097713,-0.0372675,4.0000000,-0.0623537,1.0636926,19.9064484,-0.0121812,0.0327424
59,567,2.361349423452586,-25.654423561974863,567.8822632,0.0002479,49.5867767,-0.0084342,-0.0497353,4.0000000,-0.0793154,1.0639199,19.9376545,-0.0201551,0.0352686
60,567,2.429458123452587,-25.654423561974863,567.8977661,-0.0059504,47.1074371,-0.0065787,-0.0624390,4.0000000,-0.0967807,1.0645880,20.0316753,-0.0280973,0.0383832
61,567,2.497566823452587,-25.654423561974863,567.9130859,-0.0019835,47.9338837,-0.0050439,-0.0741439,4.0000000,-0.1138481,1.0657368,20.2011604,-0.0344397,0.0434306
62,567,2.565675523452587,-25.654423561974863,567.9284668,-0.0079339,46.2809906,-0.0029016,-0.0861733,4.0000000,-0.1314202,1.0673171,20.4313202,-0.0409263,0.0488881
63,567,2.633784223452587,-25.654423561974863,567.9438477,-0.0039669,47.9338837,-0.0010700,-0.0968668,4.0000000,-0.1474043,1.0693358,20.7231941,-0.0463293,0.0555553
64,567,2.701892923452586,-25.654423561974863,567.9594727,-0.0100826,46.2809906,0.0009573,-0.1063903,4.0000000,-0.1614944,1.0718607,21.0788078,-0.0512862,0.0618646
65,567,2.770001623452587,-25.654423561974863,567.9752808,-0.0064463,47.1074371,0.0028275,-0.1152523,4.0000000,-0.1742290,1.0747639,21.4764271,-0.0562756,0.0690130
66,567,2.838110323452587,-25.654423561974863,567.9914551,-0.0029752,48.7603302,0.0047574,-0.1232612,4.0000000,-0.1856051,1.0780915,21.9166965,-0.0609173,0.0760266
67,568,2.906219023452587,-25.654423561974863,568.0079956,-0.0098347,46.2809906,0.0061178,-0.1293063,4.0000000,-0.1944478,1.0817049,22.3926353,-0.0641647,0.0827379
68,568,2.974327723452586,-25.654423561974863,568.0249634,-0.0073554,47.1074371,0.0072124,-0.1343040,4.0000000,-0.2026710,1.0856682,22.8953552,-0.0659370,0.0894115
69,568,3.042436423452587,-25.654423561974863,568.0424805,-0.0052893,47.9338837,0.0086538,-0.1400523,4.0000000,-0.2112549,1.0900078,23.4258900,-0.0688498,0.0970273
70,568,3.110545123452586,-25.654423561974863,568.0604858,-0.0035537,47.9338837,0.0099183,-0.1444100,4.0000000,-0.2171326,1.0946336,23.9834557,-0.0716874,0.1034108
71,568,3.178653823452587,-25.654423561974863,568.0790405,-0.0125620,46.2809906,0.0107628,-0.1474207,4.0000000,-0.2206840,1.0995418,24.5546951,-0.0741575,0.1090265
72,568,3.246762523452587,-25.654423561974863,568.0982056,-0.0120661,46.2809906,0.0121575,-0.1516428,4.0000000,-0.2257130,1.1046830,25.1287327,-0.0775725,0.1157840
73,568,3.314871223452586,-25.654423561974863,568.1179810,-0.0120661,46.2809906,0.0130008,-0.1544994,4.0000000,-0.2296640,1.1102560,25.7333870,-0.0793348,0.1223153
74,568,3.382979923452587,-25.654423561974863,568.1384888,-0.0127273,46.2809906,0.0138096,-0.1571278,4.0000000,-0.2333843,1.1161499,26.3566055,-0.0808713,0.1290915
75,568,3.451088623452587,-25.654423561974863,568.1596680,-0.0142149,46.2809906,0.0143979,-0.1591069,4.0000000,-0.2367452,1.1222734,26.9802303,-0.0814685,0.1357590
76,568,3.519197323452587,-25.654423561974863,568.1815186,-0.0062810,48.7603302,0.0150469,-0.1605332,4.0000000,-0.2393416,1.1288717,27.6338043,-0.0817248,0.1416409
77,568,3.587306023452586,-25.654423561974863,568.2041626,-0.0091736,47.9338837,0.0152455,-0.1608868,4.0000000,-0.2400975,1.1357597,28.2848377,-0.0816761,0.1467412
78,568,3.655414723452586,-25.654423561974863,568.2276001,-0.0128926,47.1074371,0.0154448,-0.1613697,4.0000000,-0.2417393,1.1428854,28.9508667,-0.0810002,0.1528577
79,568,3.723523423452586,-25.654423561974863,568.2517700,-0.0073554,48.7603302,0.0156260,-0.1611772,4.0000000,-0.2422723,1.1504618,29.6195946,-0.0800821,0.1576996
80,568,3.791632123452587,-25.654423561974863,568.2768555,-0.0124793,47.1074371,0.0154509,-0.1602679,4.0000000,-0.2426988,1.1584311,30.3035717,-0.0778370,0.1627345
81,568,3.859740823452587,-25.654423561974863,568.3027344,-0.0085124,48.7603302,0.0150994,-0.1588664,4.0000000,-0.2426588,1.1667343,31.0027428,-0.0750740,0.1677061
82,568,3.927849523452586,-25.654423561974863,568.3295288,-0.0154545,46.2809906,0.0148623,-0.1569537,4.0000000,-0.2409621,1.1754698,31.7054119,-0.0729452,0.1708419
83,568,3.995958223452587,-25.654423561974863,568.3571777,-0.0131405,47.9338837,0.0139357,-0.1534919,4.0000000,-0.2383404,1.1846364,32.4113541,-0.0686435,0.1730707
84,568,4.064066923452586,-25.654423561974863,568.3857422,-0.0119008,47.9338837,0.0129698,-0.1495801,4.0000000,-0.2350590,1.1940665,33.1223030,-0.0641012,0.1744984
85,568,4.132175623452587,-25.654423561974863,568.4152222,-0.0112397,48.7603302,0.0121634,-0.1461484,4.0000000,-0.2322117,1.2038622,33.8299713,-0.0600851,0.1768519
86,568,4.200284323452586,-25.654423561974863,568.4456787,-0.0117355,48.7603302,0.0111648,-0.1421518,4.0000000,-0.2291473,1.2141155,34.5476341,-0.0551563,0.1790640
87,568,4.268393023452587,-25.654423561974863,568.4770508,-0.0130579,48.7603302,0.0103759,-0.1380236,4.0000000,-0.2246674,1.2246549,35.2571487,-0.0513798,0.1794740
88,568,4.336501723452587,-25.654423561974863,568.5093994,-0.0154545,47.9338837,0.0093222,-0.1329758,4.0000000,-0.2192998,1.2356459,35.9753571,-0.0466517,0.1787648
89,568,4.404610423452587,-25.654423561974863,568.5427856,-0.0087603,49.5867767,0.0084288,-0.1281022,4.0000000,-0.2135391,1.2469320,36.6859741,-0.0426653,0.1775881
90,568,4.472719123452586,-25.654423561974863,568.5770874,-0.0128926,47.9338837,0.0071927,-0.1218886,4.0000000,-0.2067349,1.2584137,37.3795662,-0.0370423,0.1742662
91,568,4.540827823452586,-25.654423561974863,568.6124268,-0.0080165,49.5867767,0.0063306,-0.1169828,4.0000000,-0.2011981,1.2702650,38.0782776,-0.0327674,0.1732517
92,568,4.608936523452586,-25.654423561974863,568.6488037,-0.0142149,47.9338837,0.0053733,-0.1112015,4.0000000,-0.1941154,1.2824153,38.7697372,-0.0282876,0.1697023
93,568,4.677045223452586,-25.654423561974863,568.6861572,-0.0112397,47.9338837,0.0046066,-0.1057335,4.0000000,-0.1866397,1.2949439,39.4534683,-0.0248272,0.1655591
94,568,4.745153923452587,-25.654423561974863,568.7246094,-0.0095041,48.7603302,0.0040666,-0.1007654,4.0000000,-0.1787840,1.3077430,40.1268921,-0.0227468,0.1608369
95,568,4.813262623452586,-25.654423561974863,568.7641602,-0.0087603,48.7603302,0.0035716,-0.0956929,4.0000000,-0.1702255,1.3206271,40.7956848,-0.0211603,0.1548958
96,568,4.881371323452587,-25.654423561974863,568.8047485,-0.0091736,48.7603302,0.0029238,-0.0898279,4.0000000,-0.1607466,1.3336800,41.4382210,-0.0189091,0.1469367
97,568,4.949480023452587,-25.654423561974863,568.8464355,-0.0104132,47.1074371,0.0024258,-0.0844846,4.0000000,-0.1512561,1.3467928,42.0683479,-0.0177132,0.1389444
98,568,5.017588723452587,-25.654423561974863,568.8892212,-0.0128099,45.4545441,0.0020485,-0.0791986,4.0000000,-0.1406431,1.3598546,42.6827087,-0.0177541,0.1289950
99,568,5.085697423452586,-25.654423561974863,568.9331055,-0.0061983,47.9338837,0.0014479,-0.0724790,4.0000000,-0.1286389,1.3728558,43.2693176,-0.0163192,0.1161707
100,568,5.153806123452586,-25.654423561974863,568.9780884,-0.0106612,45.4545441,0.0010089,-0.0665201,4.0000000,-0.1165271,1.3854566,43.8172989,-0.0165131,0.1034939
101,569,5.221914823452586,-25.654423561974863,569.0241089,-0.0060331,45.4545441,0.0006483,-0.0607106,4.0000000,-0.1037542,1.3976400,44.3370018,-0.0176670,0.0900711
102,569,5.290023523452586,-25.654423561974863,569.0712280,-0.0027273,45.4545441,0.0003015,-0.0551641,4.0000000,-0.0907954,1.4091653,44.8202629,-0.0195328,0.0771120
103,569,5.358132223452587,-25.654423561974863,569.1193237,-0.0102479,45.4545441,-0.0000838,-0.0483506,5.0000000,-0.0762817,1.4199090,45.2600212,-0.0204194,0.0620570
104,569,5.426240923452586,-25.654423561974863,569.1683960,-0.0085124,45.4545441,-0.0004331,-0.0422746,4.0000000,-0.0620994,1.4298458,45.6493950,-0.0224498,0.0493820
105,569,5.494349623452587,-25.654423561974863,569.2183838,-0.0078512,45.4545441,-0.0008014,-0.0365520,4.0000000,-0.0480653,1.4386209,45.9862480,-0.0250387,0.0390316
106,569,5.562458323452587,-25.654423561974863,569.2691650,-0.0078512,45.4545441,-0.0012221,-0.0315893,4.0000000,-0.0343875,1.4463334,46.2862587,-0.0287911,0.0319928
107,569,5.630567023452587,-25.654423561974863,569.3208008,0.0013223,49.5867767,-0.0017354,-0.0266784,4.0000000,-0.0201353,1.4528534,46.5353165,-0.0332214,0.0276318
108,569,5.698675723452586,-25.654423561974863,569.3731079,-0.0001653,48.7603302,-0.0022912,-0.0215201,4.0000000,-0.0054624,1.4584061,46.7387772,-0.0375778,0.0259289
109,569,5.766784423452586,-25.654423561974863,569.4261475,-0.0023967,48.7603302,-0.0029784,-0.0172083,4.0000000,0.0087729,1.4625208,46.8854408,-0.0431896,0.0285756
110,569,5.834893123452586,-25.654423561974863,569.4797363,-0.0053719,47.9338837,-0.0038322,-0.0134092,4.0000000,0.0226716,1.4652001,46.9875221,-0.0494899,0.0353957
111,569,5.903001823452586,-25.654423561974863,569.5338745,0.0011570,49.5867767,-0.0048288,-0.0100892,4.0000000,0.0361254,1.4670398,47.0516777,-0.0563038,0.0458114
112,569,5.971110523452587,-25.654423561974863,569.5885620,-0.0028099,48.7603302,-0.0059540,-0.0071683,4.0000000,0.0496596,1.4674472,47.0627174,-0.0639963,0.0592916
113,569,6.039219223452586,-25.654423561974863,569.6436157,0.0030579,49.5867767,-0.0071514,-0.0044604,4.0000000,0.0626272,1.4666898,47.0365486,-0.0715481,0.0749161
114,567,2.157023323452587,-25.722532261974862,567.8160400,-0.0014050,47.1074371,-0.0116837,-0.0018374,4.0000000,-0.0155814,1.0621209,19.6623478,0.0119065,0.0297511
115,567,2.225132023452587,-25.722532261974862,567.8322754,0.0019008,48.7603302,-0.0107817,-0.0146812,4.0000000,-0.0315168,1.0610167,19.4935799,0.0021544,0.0285551
116,567,2.293240723452587,-25.722532261974862,567.8480225,-0.0042975,47.9338837,-0.0095111,-0.0281173,4.0000000,-0.0497239,1.0604181,19.4056206,-0.0065107,0.0284138
117,567,2.361349423452586,-25.722532261974862,567.8634644,-0.0004959,48.7603302,-0.0082849,-0.0402061,4.0000000,-0.0664890,1.0603538,19.3922062,-0.0139232,0.0297630
118,567,2.429458123452587,-25.722532261974862,567.8786621,-0.0064463,46.2809906,-0.0067312,-0.0532190,4.0000000,-0.0845346,1.0606718,19.4485569,-0.0219034,0.0324190
119,567,2.497566823452587,-25.722532261974862,567.8936768,-0.0021488,48.7603302,-0.0050440,-0.0653062,4.0000000,-0.1015356,1.0615131,19.5753670,-0.0290769,0.0359811
120,567,2.565675523452587,-25.722532261974862,567.9086914,-0.0076860,45.4545441,-0.0029191,-0.0779198,4.0000000,-0.1190869,1.0628242,19.7704182,-0.0367526,0.0405499
121,567,2.633784223452587,-25.722532261974862,567.9237061,-0.0033884,47.9338837,-0.0013051,-0.0889876,4.0000000,-0.1358505,1.0645589,20.0270138,-0.0421248,0.0468809
122,567,2.701892923452586,-25.722532261974862,567.9389038,-0.0090909,46.2809906,0.0006484,-0.0998712,4.0000000,-0.1520431,1.0667332,20.3459473,-0.0476993,0.0537032
123,567,2.770001623452587,-25.722532261974862,567.9542847,-0.0050413,47.9338837,0.0025942,-0.1100763,4.0000000,-0.1670321,1.0693070,20.7122707,-0.0531206,0.0612885
124,567,2.838110323452587,-25.722532261974862,567.9699707,-0.0110744,45.4545441,0.0044191,-0.1184624,4.0000000,-0.1790777,1.0722816,21.1344509,-0.0578471,0.0682421
125,567,2.906219023452587,-25.722532261974862,567.9860229,-0.0075207,46.2809906,0.0059087,-0.1252579,4.0000000,-0.1884987,1.0755272,21.5817108,-0.0620170,0.0748684
126,568,2.974327723452586,-25.722532261974862,568.0025024,-0.0045455,47.9338837,0.0075295,-0.1321512,4.0000000,-0.1982162,1.0791264,22.0580978,-0.0660863,0.0821769
127,568,3.042436423452587,-25.722532261974862,568.0194092,-0.0119835,46.2809906,0.0090574,-0.1384677,4.0000000,-0.2071422,1.0831530,22.5785885,-0.0697931,0.0898057
128,568,3.110545123452586,-25.722532261974862,568.0368652,-0.0096694,46.2809906,0.0102151,-0.1430494,4.0000000,-0.2135176,1.0874946,23.1156006,-0.0725811,0.0963197
129,568,3.178653823452587,-25.722532261974862,568.0548706,-0.0080992,47.9338837,0.0113238,-0.1471781,4.0000000,-0.2185117,1.0920994,23.6764889,-0.0758445,0.1027038
130,568,3.246762523452587,-25.722532261974862,568.0734863,-0.0070248,47.9338837,0.0127804,-0.1518710,4.0000000,-0.2245375,1.0968664,24.2450943,-0.0792045,0.1097634
131,568,3.314871223452586,-25.722532261974862,568.0926514,-0.0065289,47.9338837,0.0135693,-0.1547783,4.0000000,-0.2287040,1.1019976,24.8378563,-0.0808526,0.1160927
132,568,3.382979923452587,-25.722532261974862,568.1125488,-0.0066116,47.9338837,0.0143305,-0.1576134,4.0000000,-0.2333236,1.1075209,25.4362164,-0.0819033,0.1229688
133,568,3.451088623452587,-25.722532261974862,568.1330566,-0.0075207,47.9338837,0.0147822,-0.1597448,4.0000000,-0.2373681,1.1133099,26.0543575,-0.0821216,0.1299945
134,568,3.519197323452587,-25.722532261974862,568.1542969,-0.0089256,47.9338837,0.0156683,-0.1624331,4.0000000,-0.2412774,1.1194839,26.6985149,-0.0835888,0.1373824
135,568,3.587306023452586,-25.722532261974862,568.1763306,-0.0112397,47.1074371,0.0157832,-0.1631276,4.0000000,-0.2432934,1.1259625,27.3492298,-0.0829618,0.1434042
136,568,3.655414723452586,-25.722532261974862,568.1990356,-0.0142975,46.2809906,0.0159101,-0.1636311,4.0000000,-0.2453326,1.1328002,28.0032196,-0.0819296,0.1494514
137,568,3.723523423452586,-25.722532261974862,568.2225952,-0.0080992,48.7603302,0.0159884,-0.1637406,4.0000000,-0.2469629,1.1399410,28.6793919,-0.0805182,0.1553359
138,568,3.791632123452587,-25.722532261974862,568.2468872,-0.0124793,47.9338837,0.0159359,-0.1635791,4.0000000,-0.2486714,1.1475589,29.3693371,-0.0784868,0.1616915
139,568,3.859740823452587,-25.722532261974862,568.2720947,-0.0078512,48.7603302,0.0156115,-0.1625742,4.0000000,-0.2491314,1.1556555,30.0662041,-0.0760171,0.1672864
140,568,3.927849523452586,-25.722532261974862,568.2980957,-0.0140496,47.1074371,0.0152881,-0.1612699,4.0000000,-0.2489724,1.1640180,30.7756863,-0.0735674,0.1725472
141,568,3.995958223452587,-25.722532261974862,568.3249512,-0.0110744,47.9338837,0.0142916,-0.1582495,4.0000000,-0.2473289,1.1728716,31.4951439,-0.0691701,0.1763899
142,568,4.064066923452586,-25.722532261974862,568.3527832,-0.0090083,49.5867767,0.0132989,-0.1551279,4.0000000,-0.2456566,1.1819981,32.2117805,-0.0645992,0.1803651
143,568,4.132175623452587,-25.722532261974862,568.3814697,-0.0075207,49.5867767,0.0124806,-0.1521998,4.0000000,-0.2439540,1.1915052,32.9289246,-0.0604455,0.1845190
144,568,4.200284323452586,-25.722532261974862,568.4110718,-0.0071901,49.5867767,0.0115953,-0.1484171,4.0000000,-0.2407730,1.2015393,33.6632996,-0.0560613,0.1868508
145,568,4.268393023452587,-25.722532261974862,568.4415894,-0.0076860,49.5867767,0.0107145,-0.1444035,4.0000000,-0.2369970,1.2118614,34.3930550,-0.0518100,0.1885945
146,568,4.336501723452587,-25.722532261974862,568.4730835,-0.0092562,49.5867767,0.0098619,-0.1402749,4.0000000,-0.2327325,1.2227405,35.1247864,-0.0478172,0.1900088
147,568,4.404610423452587,-25.722532261974862,568.5055542,-0.0117355,48.7603302,0.0088387,-0.1352865,4.0000000,-0.2273028,1.2339115,35.8630333,-0.0432702,0.1898405
148,568,4.472719123452586,-25.722532261974862,568.5390015,-0.0150413,47.1074371,0.0074106,-0.1291741,4.0000000,-0.2213300,1.2453823,36.5890503,-0.0370183,0.1887059
149,568,4.540827823452586,-25.722532261974862,568.5734863,-0.0093388,48.7603302,0.0067713,-0.1249253,4.0000000,-0.2159840,1.2573361,37.3074455,-0.0338666,0.1887524
150,568,4.608936523452586,-25.722532261974862,568.6089478,-0.0147107,47.1074371,0.0062083,-0.1205554,4.0000000,-0.2099092,1.2694941,38.0324211,-0.0312015,0.1878531
