OID_,Clips_DEM_Small_S5_60_Reg2,X,Y,DEM_Small_S5_60_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
16,583,26.335611823452584,-8.627248561974863,583.2839355,-0.0011570,47.9338837,-0.0026345,-0.0354693,4.0000000,-0.0269477,1.2132677,34.4908829,-0.0439910,0.0217196
17,583,26.403720523452584,-8.627248561974863,583.3130493,-0.0002479,47.9338837,-0.0025241,-0.0350819,4.0000000,-0.0278131,1.2158769,34.6746864,-0.0423507,0.0213384
18,583,26.471829223452584,-8.627248561974863,583.3427734,0.0001653,48.7603302,-0.0024353,-0.0324100,4.0000000,-0.0265925,1.2186664,34.8658981,-0.0382276,0.0197214
19,583,26.539937923452584,-8.627248561974863,583.3731689,0.0000826,48.7603302,-0.0022875,-0.0289806,4.0000000,-0.0247853,1.2215347,35.0555611,-0.0331760,0.0175352
20,583,27.561568423452584,-8.627248561974863,583.8798828,-0.0051240,45.4545441,-0.0025134,-0.0132861,4.0000000,0.0185046,1.2475299,36.7280884,-0.0450768,0.0125940
21,583,27.629677123452584,-8.627248561974863,583.9163208,-0.0018182,45.4545441,-0.0026648,-0.0155732,4.0000000,0.0201769,1.2484311,36.7772064,-0.0513233,0.0135646
22,583,27.697785823452584,-8.627248561974863,583.9531250,0.0013223,47.9338837,-0.0028709,-0.0181115,4.0000000,0.0221988,1.2493694,36.8320732,-0.0584219,0.0148723
23,583,27.765894523452584,-8.627248561974863,583.9902954,0.0039669,49.5867767,-0.0029808,-0.0196896,4.0000000,0.0240133,1.2500613,36.8820190,-0.0633926,0.0156093
24,584,27.834003223452584,-8.627248561974863,584.0278320,-0.0037190,47.1074371,-0.0030061,-0.0204939,4.0000000,0.0262893,1.2506974,36.9180870,-0.0672771,0.0157849
25,584,27.902111923452583,-8.627248561974863,584.0657349,-0.0015702,48.7603302,-0.0030097,-0.0208782,4.0000000,0.0286700,1.2511750,36.9488068,-0.0704265,0.0157776
26,584,27.970220623452583,-8.627248561974863,584.1039429,0.0002479,49.5867767,-0.0029125,-0.0201353,4.0000000,0.0313318,1.2514051,36.9614563,-0.0716023,0.0150845
27,584,28.038329323452583,-8.627248561974863,584.1425171,0.0018182,49.5867767,-0.0028639,-0.0193164,4.0000000,0.0337576,1.2512735,36.9548187,-0.0723904,0.0146433
28,584,28.106438023452583,-8.627248561974863,584.1812744,0.0032231,49.5867767,-0.0027023,-0.0162414,4.0000000,0.0367425,1.2508695,36.9336166,-0.0692253,0.0134541
29,584,28.174546723452586,-8.627248561974863,584.2202759,0.0046281,48.7603302,-0.0025669,-0.0111156,4.0000000,0.0405965,1.2498839,36.8682480,-0.0628278,0.0125329
30,584,28.242655423452582,-8.627248561974863,584.2593384,-0.0040496,47.1074371,-0.0024761,-0.0045804,4.0000000,0.0450219,1.2480216,36.7599678,-0.0541826,0.0124182
31,583,25.995068323452585,-8.695357261974863,583.1102295,0.0027273,48.7603302,-0.0023311,-0.0310670,4.0000000,-0.0142466,1.2056904,33.9610291,-0.0478873,0.0166913
32,583,26.063177023452585,-8.695357261974863,583.1364136,-0.0037190,47.9338837,-0.0021659,-0.0354570,4.0000000,-0.0186866,1.2067611,34.0364799,-0.0522274,0.0183755
33,583,26.131285723452585,-8.695357261974863,583.1630859,-0.0005785,47.9338837,-0.0020290,-0.0392772,4.0000000,-0.0233569,1.2082151,34.1428871,-0.0551975,0.0202892
34,583,26.199394423452585,-8.695357261974863,583.1904297,0.0020661,48.7603302,-0.0018768,-0.0410559,4.0000000,-0.0258448,1.2102178,34.2801971,-0.0562669,0.0210269
35,583,26.267503123452585,-8.695357261974863,583.2183838,-0.0060331,47.1074371,-0.0016294,-0.0411830,4.0000000,-0.0273058,1.2123311,34.4280586,-0.0550602,0.0203598
36,583,26.335611823452584,-8.695357261974863,583.2469482,-0.0044628,47.9338837,-0.0014221,-0.0404133,4.0000000,-0.0285204,1.2147038,34.5908279,-0.0523062,0.0193391
37,583,26.403720523452584,-8.695357261974863,583.2761841,-0.0036364,47.9338837,-0.0013685,-0.0393209,4.0000000,-0.0297122,1.2172507,34.7648468,-0.0489296,0.0188134
38,583,26.471829223452584,-8.695357261974863,583.3059692,-0.0033884,47.9338837,-0.0012593,-0.0373188,4.0000000,-0.0301346,1.2199646,34.9503555,-0.0445030,0.0174656
39,583,26.539937923452584,-8.695357261974863,583.3364258,-0.0035537,47.9338837,-0.0012178,-0.0339328,4.0000000,-0.0286881,1.2227607,35.1409416,-0.0391776,0.0155219
40,583,26.608046623452584,-8.695357261974863,583.3674316,-0.0042149,47.9338837,-0.0011767,-0.0295545,4.0000000,-0.0264640,1.2253860,35.3166962,-0.0326450,0.0131799
41,583,26.676155323452583,-8.695357261974863,583.3989258,-0.0055372,47.9338837,-0.0011960,-0.0263761,4.0000000,-0.0250880,1.2280681,35.4875984,-0.0276641,0.0119137
42,583,26.744264023452583,-8.695357261974863,583.4309692,0.0024793,49.5867767,-0.0011762,-0.0235840,4.0000000,-0.0228687,1.2307154,35.6651802,-0.0242994,0.0106638
43,583,26.812372723452583,-8.695357261974863,583.4634399,0.0000826,49.5867767,-0.0011381,-0.0199806,4.0000000,-0.0198143,1.2332286,35.8295937,-0.0201469,0.0091156
44,583,26.880481423452583,-8.695357261974863,583.4963379,-0.0025620,48.7603302,-0.0010925,-0.0176385,4.0000000,-0.0167826,1.2355059,35.9697113,-0.0184944,0.0080639
45,583,26.948590123452583,-8.695357261974863,583.5296021,-0.0057025,47.1074371,-0.0010557,-0.0152713,4.0000000,-0.0133731,1.2376255,36.1109962,-0.0171695,0.0071297
46,583,27.016698823452586,-8.695357261974863,583.5632324,0.0009091,48.7603302,-0.0010255,-0.0140163,4.0000000,-0.0104825,1.2395778,36.2300034,-0.0175502,0.0065852
47,583,27.084807523452582,-8.695357261974863,583.5972290,-0.0029752,45.4545441,-0.0010123,-0.0127067,4.0000000,-0.0067552,1.2412719,36.3417969,-0.0186583,0.0061116
48,583,27.152916223452586,-8.695357261974863,583.6315308,0.0029752,49.5867767,-0.0010787,-0.0129300,4.0000000,-0.0035970,1.2428886,36.4449387,-0.0222630,0.0063481
49,583,27.221024923452585,-8.695357261974863,583.6661377,-0.0015702,45.4545441,-0.0011633,-0.0127950,4.0000000,-0.0001582,1.2444253,36.5288353,-0.0254319,0.0066013
50,583,27.289133623452585,-8.695357261974863,583.7011108,0.0033884,47.9338837,-0.0012856,-0.0146609,4.0000000,0.0022815,1.2456913,36.6159096,-0.0316033,0.0074173
51,583,27.357242323452585,-8.695357261974863,583.7363281,-0.0020661,45.4545441,-0.0014424,-0.0155711,4.0000000,0.0055970,1.2468777,36.6910057,-0.0367391,0.0081999
52,583,27.425351023452585,-8.695357261974863,583.7719116,0.0021488,45.4545441,-0.0016395,-0.0179591,4.0000000,0.0076963,1.2480823,36.7600555,-0.0436145,0.0095175
53,583,27.493459723452585,-8.695357261974863,583.8078613,-0.0038017,45.4545441,-0.0018186,-0.0201397,5.0000000,0.0101194,1.2492154,36.8258095,-0.0503988,0.0107286
54,583,27.561568423452584,-8.695357261974863,583.8441772,-0.0001653,45.4545441,-0.0019714,-0.0224775,4.0000000,0.0120190,1.2501857,36.8932190,-0.0569739,0.0119172
55,583,27.629677123452584,-8.695357261974863,583.8807983,0.0029752,49.5867767,-0.0021508,-0.0244706,4.0000000,0.0142868,1.2510951,36.9453278,-0.0632281,0.0131577
56,583,27.697785823452584,-8.695357261974863,583.9178467,-0.0042149,45.4545441,-0.0023411,-0.0266116,4.0000000,0.0165334,1.2521399,37.0099831,-0.0697565,0.0145281
57,583,27.765894523452584,-8.695357261974863,583.9553223,-0.0018182,47.1074371,-0.0024479,-0.0288361,4.0000000,0.0185395,1.2530357,37.0573730,-0.0762117,0.0155544
58,583,27.834003223452584,-8.695357261974863,583.9931641,0.0002479,48.7603302,-0.0025329,-0.0294633,4.0000000,0.0212444,1.2536842,37.1034622,-0.0801710,0.0159599
59,584,27.902111923452583,-8.695357261974863,584.0313721,0.0020661,49.5867767,-0.0026223,-0.0299166,4.0000000,0.0238568,1.2541867,37.1335030,-0.0836899,0.0163345
60,584,27.970220623452583,-8.695357261974863,584.0699463,-0.0064463,47.1074371,-0.0026544,-0.0288491,4.0000000,0.0269170,1.2544420,37.1453896,-0.0846153,0.0159601
61,584,28.038329323452583,-8.695357261974863,584.1088257,-0.0051240,47.9338837,-0.0026171,-0.0276217,4.0000000,0.0289159,1.2542397,37.1367188,-0.0841594,0.0153110
62,584,28.106438023452583,-8.695357261974863,584.1479492,-0.0039669,47.9338837,-0.0026383,-0.0237019,4.0000000,0.0325517,1.2536774,37.1006851,-0.0799555,0.0143421
63,584,28.174546723452586,-8.695357261974863,584.1873169,-0.0029752,47.9338837,-0.0026614,-0.0184353,4.0000000,0.0362910,1.2525336,37.0392990,-0.0731616,0.0135234
64,584,28.242655423452582,-8.695357261974863,584.2267456,-0.0019835,47.1074371,-0.0027512,-0.0113799,4.0000000,0.0408439,1.2506921,36.9211311,-0.0636038,0.0134699
65,584,28.310764123452586,-8.695357261974863,584.2662354,-0.0004959,47.9338837,-0.0029085,-0.0030591,4.0000000,0.0460416,1.2480414,36.7612000,-0.0521598,0.0147181
66,582,25.790742223452582,-8.763465961974862,582.9960327,-0.0023140,47.9338837,-0.0016493,-0.0195751,4.0000000,0.0004176,1.2060372,33.9940834,-0.0395677,0.0091892
67,583,25.858850923452586,-8.763465961974862,583.0210571,0.0022314,48.7603302,-0.0018049,-0.0264468,4.0000000,-0.0050006,1.2062241,33.9940529,-0.0478930,0.0120670
68,583,25.926959623452582,-8.763465961974862,583.0464478,-0.0035537,47.9338837,-0.0017380,-0.0324582,4.0000000,-0.0106903,1.2066021,34.0267448,-0.0542261,0.0144587
69,583,25.995068323452585,-8.763465961974862,583.0723267,0.0003306,48.7603302,-0.0016784,-0.0364617,4.0000000,-0.0141446,1.2073020,34.0805473,-0.0587788,0.0163227
70,583,26.063177023452585,-8.763465961974862,583.0986938,-0.0062810,47.1074371,-0.0014756,-0.0396427,4.0000000,-0.0183783,1.2083176,34.1446114,-0.0609071,0.0175289
71,583,26.131285723452585,-8.763465961974862,583.1256104,-0.0033058,47.1074371,-0.0012508,-0.0430140,4.0000000,-0.0235991,1.2096971,34.2410812,-0.0624290,0.0191136
72,583,26.199394423452585,-8.763465961974862,583.1530762,-0.0008264,47.9338837,-0.0010176,-0.0448802,4.0000000,-0.0263643,1.2114654,34.3673210,-0.0633961,0.0196808
73,583,26.267503123452585,-8.763465961974862,583.1812134,0.0009091,47.9338837,-0.0007529,-0.0447470,4.0000000,-0.0282766,1.2134140,34.5033875,-0.0612174,0.0188422
74,583,26.335611823452584,-8.763465961974862,583.2098999,-0.0076860,46.2809906,-0.0005671,-0.0434892,4.0000000,-0.0289749,1.2155415,34.6491356,-0.0580036,0.0174958
75,583,26.403720523452584,-8.763465961974862,583.2391968,-0.0069421,47.1074371,-0.0003831,-0.0434870,4.0000000,-0.0314316,1.2179295,34.8087883,-0.0555425,0.0171696
76,583,26.471829223452584,-8.763465961974862,583.2691040,-0.0067769,47.1074371,-0.0002619,-0.0415304,4.0000000,-0.0322534,1.2205776,34.9897423,-0.0508075,0.0157250
77,583,26.539937923452584,-8.763465961974862,583.2996216,-0.0070248,47.1074371,-0.0002195,-0.0386726,4.0000000,-0.0317343,1.2233133,35.1747208,-0.0456109,0.0139580
78,583,26.608046623452584,-8.763465961974862,583.3306274,0.0021488,49.5867767,-0.0001950,-0.0350336,4.0000000,-0.0301653,1.2259485,35.3476257,-0.0399020,0.0118031
79,583,26.676155323452583,-8.763465961974862,583.3621826,0.0007438,49.5867767,-0.0002071,-0.0326813,4.0000000,-0.0296263,1.2285525,35.5260811,-0.0357362,0.0107191
80,583,26.744264023452583,-8.763465961974862,583.3941650,-0.0012397,49.5867767,-0.0002408,-0.0302699,4.0000000,-0.0282202,1.2312123,35.6946983,-0.0323196,0.0096592
81,583,26.812372723452583,-8.763465961974862,583.4266357,-0.0036364,48.7603302,-0.0002509,-0.0275186,4.0000000,-0.0258567,1.2338161,35.8627205,-0.0291804,0.0083179
82,583,26.880481423452583,-8.763465961974862,583.4595337,-0.0062810,47.1074371,-0.0002621,-0.0256280,4.0000000,-0.0232718,1.2360924,36.0138512,-0.0279841,0.0073977
83,583,26.948590123452583,-8.763465961974862,583.4927979,0.0004959,49.5867767,-0.0002836,-0.0236667,4.0000000,-0.0199395,1.2383003,36.1524124,-0.0273939,0.0064901
84,583,27.016698823452586,-8.763465961974862,583.5264893,-0.0028926,47.9338837,-0.0003158,-0.0226705,4.0000000,-0.0170792,1.2403451,36.2840881,-0.0282618,0.0060748
85,583,27.084807523452582,-8.763465961974862,583.5604858,0.0031405,49.5867767,-0.0003085,-0.0222886,4.0000000,-0.0143066,1.2422274,36.3946915,-0.0302705,0.0056991
86,583,27.152916223452586,-8.763465961974862,583.5948486,-0.0009917,45.4545441,-0.0003702,-0.0228075,4.0000000,-0.0116008,1.2439348,36.5091782,-0.0340143,0.0059551
87,583,27.221024923452585,-8.763465961974862,583.6295166,-0.0057025,45.4545441,-0.0004345,-0.0229116,4.0000000,-0.0082813,1.2455622,36.6105042,-0.0375419,0.0060343
88,583,27.289133623452585,-8.763465961974862,583.6645508,-0.0008264,45.4545441,-0.0005295,-0.0247638,4.0000000,-0.0058060,1.2471092,36.6931877,-0.0437215,0.0068899
89,583,27.357242323452585,-8.763465961974862,583.6999512,-0.0062810,45.4545441,-0.0006605,-0.0268838,4.0000000,-0.0029171,1.2483916,36.7850075,-0.0508504,0.0079955
90,583,27.425351023452585,-8.763465961974862,583.7356567,-0.0022314,45.4545441,-0.0008457,-0.0290270,4.0000000,-0.0005238,1.2496934,36.8643494,-0.0575302,0.0094468
91,583,27.493459723452585,-8.763465961974862,583.7717896,0.0016529,45.4545441,-0.0010107,-0.0309334,5.0000000,0.0026021,1.2510226,36.9376564,-0.0644689,0.0106620
92,583,27.561568423452584,-8.763465961974862,583.8082886,-0.0048760,45.4545441,-0.0011587,-0.0333109,4.0000000,0.0047172,1.2521942,37.0091667,-0.0713390,0.0121108
93,583,27.629677123452584,-8.763465961974862,583.8452148,-0.0019835,45.4545441,-0.0013344,-0.0353025,4.0000000,0.0070382,1.2532126,37.0731277,-0.0776433,0.0135506
94,583,27.697785823452584,-8.763465961974862,583.8825073,0.0006612,48.7603302,-0.0015097,-0.0379710,4.0000000,0.0090962,1.2542754,37.1397095,-0.0850381,0.0153483
95,583,27.765894523452584,-8.763465961974862,583.9202271,0.0027273,49.5867767,-0.0016671,-0.0394390,4.0000000,0.0116505,1.2552875,37.1982651,-0.0905285,0.0164902
96,583,27.834003223452584,-8.763465961974862,583.9583740,-0.0054545,45.4545441,-0.0018683,-0.0397770,4.0000000,0.0149297,1.2560614,37.2467918,-0.0944837,0.0172438
97,583,27.902111923452583,-8.763465961974862,583.9968872,-0.0039669,47.1074371,-0.0020325,-0.0399707,4.0000000,0.0176800,1.2565972,37.2764511,-0.0976214,0.0178120
98,584,27.970220623452583,-8.763465961974862,584.0358276,-0.0027273,47.9338837,-0.0022132,-0.0385526,4.0000000,0.0210452,1.2568836,37.2953262,-0.0981505,0.0177070
99,584,28.038329323452583,-8.763465961974862,584.0750732,-0.0017355,48.7603302,-0.0023418,-0.0357118,4.0000000,0.0241428,1.2567222,37.2865562,-0.0955665,0.0168983
100,584,28.106438023452583,-8.763465961974862,584.1146240,-0.0009917,48.7603302,-0.0025257,-0.0312605,4.0000000,0.0279120,1.2560874,37.2481079,-0.0904330,0.0159762
101,584,28.174546723452586,-8.763465961974862,584.1543579,-0.0004132,48.7603302,-0.0027004,-0.0256953,4.0000000,0.0315358,1.2549683,37.1813965,-0.0829264,0.0151449
102,584,28.242655423452582,-8.763465961974862,584.1942139,0.0001653,48.7603302,-0.0029522,-0.0180929,4.0000000,0.0360778,1.2530499,37.0678329,-0.0722636,0.0149481
103,584,28.310764123452586,-8.763465961974862,584.2340088,0.0011570,47.9338837,-0.0033120,-0.0092274,4.0000000,0.0412580,1.2503195,36.9036751,-0.0597129,0.0162367
104,582,25.722633523452583,-8.831574661974862,582.9324951,0.0013223,48.7603302,-0.0013050,-0.0190741,4.0000000,0.0044569,1.2079465,34.1173592,-0.0426052,0.0074574
105,582,25.790742223452582,-8.831574661974862,582.9573975,-0.0039669,47.9338837,-0.0013825,-0.0257166,4.0000000,-0.0005351,1.2074987,34.0937538,-0.0508981,0.0097734
106,582,25.858850923452586,-8.831574661974862,582.9826050,0.0003306,48.7603302,-0.0013980,-0.0321841,4.0000000,-0.0062777,1.2074879,34.0933075,-0.0580906,0.0125387
107,583,25.926959623452582,-8.831574661974862,583.0082397,-0.0057025,47.1074371,-0.0012336,-0.0373131,4.0000000,-0.0110035,1.2079332,34.1156197,-0.0636228,0.0145132
108,583,25.995068323452585,-8.831574661974862,583.0343628,-0.0019835,47.9338837,-0.0010349,-0.0415902,4.0000000,-0.0145796,1.2084925,34.1637878,-0.0686008,0.0162190
109,583,26.063177023452585,-8.831574661974862,583.0609131,0.0013223,48.7603302,-0.0007680,-0.0444190,4.0000000,-0.0182836,1.2093523,34.2206116,-0.0705544,0.0171311
110,583,26.131285723452585,-8.831574661974862,583.0880127,-0.0059504,47.1074371,-0.0004491,-0.0473888,4.0000000,-0.0231880,1.2106614,34.3101692,-0.0715895,0.0182665
111,583,26.199394423452585,-8.831574661974862,583.1157227,-0.0036364,47.1074371,-0.0001760,-0.0484514,4.0000000,-0.0260892,1.2122972,34.4228172,-0.0708137,0.0182709
112,583,26.267503123452585,-8.831574661974862,583.1439819,-0.0020661,47.9338837,0.0000825,-0.0485679,4.0000000,-0.0289140,1.2141862,34.5509415,-0.0682218,0.0177539
113,583,26.335611823452584,-8.831574661974862,583.1728516,-0.0008264,47.9338837,0.0002488,-0.0473728,4.0000000,-0.0299702,1.2161591,34.6941528,-0.0647754,0.0165211
114,583,26.403720523452584,-8.831574661974862,583.2022705,-0.0002479,47.9338837,0.0003649,-0.0464251,4.0000000,-0.0318944,1.2183093,34.8385201,-0.0609559,0.0158029
115,583,26.471829223452584,-8.831574661974862,583.2322388,-0.0001653,48.7603302,0.0004816,-0.0446633,4.0000000,-0.0332313,1.2208033,35.0020180,-0.0560954,0.0144871
116,583,26.539937923452584,-8.831574661974862,583.2627563,-0.0004959,48.7603302,0.0005640,-0.0427762,4.0000000,-0.0337434,1.2233717,35.1801071,-0.0518090,0.0131435
117,583,26.608046623452584,-8.831574661974862,583.2938232,-0.0013223,48.7603302,0.0005806,-0.0396800,4.0000000,-0.0330379,1.2259260,35.3451958,-0.0463221,0.0112223
118,583,26.676155323452583,-8.831574661974862,583.3253784,-0.0027273,47.9338837,0.0006108,-0.0381107,4.0000000,-0.0330048,1.2284471,35.5106468,-0.0432165,0.0102783
119,583,26.744264023452583,-8.831574661974862,583.3573608,-0.0047934,48.7603302,0.0006326,-0.0369335,4.0000000,-0.0326528,1.2309235,35.6759491,-0.0412143,0.0095605
120,583,26.812372723452583,-8.831574661974862,583.3898315,-0.0072727,47.1074371,0.0006199,-0.0351454,4.0000000,-0.0311369,1.2335277,35.8462105,-0.0391539,0.0085266
121,583,26.880481423452583,-8.831574661974862,583.4227295,0.0000000,49.5867767,0.0005849,-0.0337351,4.0000000,-0.0289153,1.2358967,35.9957733,-0.0385549,0.0077254
122,583,26.948590123452583,-8.831574661974862,583.4559937,-0.0032231,47.9338837,0.0005493,-0.0323854,4.0000000,-0.0265495,1.2381984,36.1419907,-0.0382214,0.0069705
123,583,27.016698823452586,-8.831574661974862,583.4896851,-0.0066942,45.4545441,0.0005047,-0.0319035,4.0000000,-0.0244366,1.2403375,36.2805443,-0.0393705,0.0067273
124,583,27.084807523452582,-8.831574661974862,583.5236816,-0.0007438,47.9338837,0.0004526,-0.0314569,4.0000000,-0.0211866,1.2423117,36.4031868,-0.0417271,0.0063952
125,583,27.152916223452586,-8.831574661974862,583.5581055,-0.0049587,45.4545441,0.0003991,-0.0322697,4.0000000,-0.0189415,1.2442037,36.5192986,-0.0455979,0.0067784
126,583,27.221024923452585,-8.831574661974862,583.5928345,0.0002479,45.4545441,0.0003366,-0.0329227,4.0000000,-0.0156848,1.2459247,36.6306076,-0.0501607,0.0069989
127,583,27.289133623452585,-8.831574661974862,583.6279907,-0.0049587,45.4545441,0.0002434,-0.0350887,4.0000000,-0.0130263,1.2475690,36.7312813,-0.0571511,0.0081543
128,583,27.357242323452585,-8.831574661974862,583.6634521,-0.0005785,45.4545441,0.0001541,-0.0373810,4.0000000,-0.0104853,1.2492363,36.8290749,-0.0642767,0.0093995
129,583,27.425351023452585,-8.831574661974862,583.6994019,-0.0066942,45.4545441,0.0000210,-0.0398866,5.0000000,-0.0077543,1.2507355,36.9215088,-0.0720189,0.0109769
130,583,27.493459723452585,-8.831574661974862,583.7356567,-0.0029752,45.4545441,-0.0001363,-0.0414619,4.0000000,-0.0046311,1.2520783,37.0093346,-0.0782927,0.0121493
131,583,27.561568423452584,-8.831574661974862,583.7723999,0.0002479,45.4545441,-0.0002915,-0.0437303,4.0000000,-0.0022791,1.2534565,37.0897789,-0.0851816,0.0138220
132,583,27.629677123452584,-8.831574661974862,583.8095093,-0.0070248,45.4545441,-0.0004467,-0.0461277,4.0000000,-0.0000352,1.2546875,37.1604614,-0.0922203,0.0156211
133,583,27.697785823452584,-8.831574661974862,583.8471069,-0.0046281,45.4545441,-0.0006078,-0.0487693,4.0000000,0.0020076,1.2558715,37.2314415,-0.0995462,0.0176778
134,583,27.765894523452584,-8.831574661974862,583.8851318,-0.0027273,47.9338837,-0.0008221,-0.0498447,4.0000000,0.0048233,1.2569180,37.2993584,-0.1045128,0.0189416
135,583,27.834003223452584,-8.831574661974862,583.9235840,-0.0012397,48.7603302,-0.0010595,-0.0499915,4.0000000,0.0079879,1.2578319,37.3505516,-0.1079709,0.0196873
136,583,27.902111923452583,-8.831574661974862,583.9625244,-0.0000826,48.7603302,-0.0013392,-0.0491602,4.0000000,0.0113335,1.2584050,37.3842850,-0.1096540,0.0200387
137,584,27.970220623452583,-8.831574661974862,584.0017700,0.0008264,48.7603302,-0.0016332,-0.0474392,4.0000000,0.0146677,1.2587355,37.4072495,-0.1095460,0.0200079
138,584,28.038329323452583,-8.831574661974862,584.0414429,0.0014876,48.7603302,-0.0019576,-0.0437700,4.0000000,0.0184573,1.2587112,37.4033661,-0.1059972,0.0191664
139,584,28.106438023452583,-8.831574661974862,584.0813599,0.0018182,48.7603302,-0.0023366,-0.0392679,4.0000000,0.0224707,1.2580075,37.3685036,-0.1010066,0.0184917
140,584,28.174546723452586,-8.831574661974862,584.1214600,0.0019835,48.7603302,-0.0027175,-0.0330619,4.0000000,0.0263438,1.2569191,37.2962761,-0.0924675,0.0176551
141,584,28.242655423452582,-8.831574661974862,584.1617432,0.0021488,47.9338837,-0.0031732,-0.0248858,4.0000000,0.0307929,1.2550266,37.1888962,-0.0805644,0.0173745
142,584,28.310764123452586,-8.831574661974862,584.2019653,0.0027273,47.9338837,-0.0037623,-0.0157971,4.0000000,0.0355144,1.2522203,37.0142822,-0.0671085,0.0187147
143,582,25.654524823452583,-8.899683361974862,582.8686523,-0.0048760,47.9338837,-0.0010092,-0.0203771,4.0000000,0.0061302,1.2095584,34.2415962,-0.0468844,0.0064254
144,582,25.722633523452583,-8.899683361974862,582.8934937,-0.0002479,48.7603302,-0.0010682,-0.0263231,4.0000000,0.0029101,1.2090710,34.2007828,-0.0555563,0.0084131
145,582,25.790742223452582,-8.899683361974862,582.9187012,-0.0057025,47.1074371,-0.0010358,-0.0324553,4.0000000,-0.0015553,1.2086837,34.1712227,-0.0633554,0.0107130
146,582,25.858850923452586,-8.899683361974862,582.9441528,-0.0015702,48.7603302,-0.0008835,-0.0390271,4.0000000,-0.0074730,1.2084978,34.1644669,-0.0705812,0.0134708
147,582,25.926959623452582,-8.899683361974862,582.9700317,0.0021488,48.7603302,-0.0006481,-0.0431807,4.0000000,-0.0116497,1.2088578,34.1871529,-0.0747117,0.0150669
148,582,25.995068323452585,-8.899683361974862,582.9963989,-0.0043802,47.9338837,-0.0003803,-0.0464059,4.0000000,-0.0150884,1.2093508,34.2153053,-0.0777235,0.0161885
149,583,26.063177023452585,-8.899683361974862,583.0231934,-0.0013223,47.9338837,-0.0000853,-0.0492549,4.0000000,-0.0186822,1.2100425,34.2678986,-0.0798277,0.0171868
150,583,26.131285723452585,-8.899683361974862,583.0505371,0.0012397,47.9338837,0.0002726,-0.0517236,4.0000000,-0.0230758,1.2111090,34.3457069,-0.0803714,0.0179655
