OID_,Clips_DEM_Small_S5_60_Reg9,X,Y,DEM_Small_S5_60_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
51,573,6.107327923452585,-0.045552361974862,573.3930054,0.0006612,49.5867767,-0.0154133,-0.0393796,4.0000000,0.0828422,1.1615343,30.5742645,-0.1616014,0.0594527
52,573,6.175436623452585,-0.045552361974862,573.4333496,0.0005785,49.5867767,-0.0162866,-0.0406433,4.0000000,0.0859813,1.1684939,31.1535606,-0.1672678,0.0641254
53,573,6.243545323452585,-0.045552361974862,573.4746094,-0.0007438,49.5867767,-0.0171591,-0.0412005,4.0000000,0.0891715,1.1759083,31.7422028,-0.1715724,0.0688343
54,573,6.311654023452585,-0.045552361974862,573.5169067,-0.0027273,48.7603302,-0.0175268,-0.0397136,4.0000000,0.0918800,1.1837333,32.3540306,-0.1713071,0.0713718
55,573,6.379762723452584,-0.045552361974862,573.5601807,0.0041322,49.5867767,-0.0174167,-0.0359159,4.0000000,0.0944998,1.1913968,32.9325867,-0.1663316,0.0716649
56,573,6.447871423452584,-0.045552361974862,573.6044312,0.0002479,49.5867767,-0.0173633,-0.0319424,4.0000000,0.0972534,1.1990064,33.4872360,-0.1611381,0.0724294
57,573,6.515980123452584,-0.045552361974862,573.6495972,-0.0044628,48.7603302,-0.0169083,-0.0260900,4.0000000,0.1000289,1.2066022,34.0375366,-0.1522090,0.0717757
58,573,6.584088823452585,-0.045552361974862,573.6956787,-0.0000826,49.5867767,-0.0162842,-0.0192296,4.0000000,0.1028108,1.2137995,34.5319061,-0.1412700,0.0708649
59,573,6.652197523452585,-0.045552361974862,573.7426147,0.0035537,49.5867767,-0.0154651,-0.0113340,4.0000000,0.1059173,1.2206541,34.9981995,-0.1285854,0.0699641
60,573,6.720306223452585,-0.045552361974862,573.7903442,0.0065289,49.5867767,-0.0143723,-0.0021434,4.0000000,0.1089458,1.2270297,35.4281158,-0.1132327,0.0690963
61,573,5.562458323452585,-0.113661061974862,573.1044922,0.0000826,48.7603302,-0.0092059,-0.0173329,4.0000000,0.0616982,1.1187725,26.6288891,-0.0963640,0.0292919
62,573,5.630567023452585,-0.113661061974862,573.1387329,-0.0042975,48.7603302,-0.0095067,-0.0219496,4.0000000,0.0618445,1.1227520,27.0368786,-0.1057437,0.0311804
63,573,5.698675723452585,-0.113661061974862,573.1735840,0.0006612,49.5867767,-0.0099601,-0.0263311,4.0000000,0.0627716,1.1271755,27.4752483,-0.1154338,0.0337686
64,573,5.766784423452584,-0.113661061974862,573.2091064,-0.0050413,48.7603302,-0.0101164,-0.0293261,4.0000000,0.0633264,1.1319085,27.9306393,-0.1219785,0.0353429
65,573,5.834893123452584,-0.113661061974862,573.2453003,-0.0014050,48.7603302,-0.0106530,-0.0331110,4.0000000,0.0647286,1.1369113,28.4089432,-0.1309506,0.0384869
66,573,5.903001823452584,-0.113661061974862,573.2822266,0.0015702,49.5867767,-0.0113145,-0.0374480,4.0000000,0.0664574,1.1424581,28.9097519,-0.1413533,0.0424310
67,573,5.971110523452585,-0.113661061974862,573.3200073,0.0036364,49.5867767,-0.0119982,-0.0410573,4.0000000,0.0686299,1.1484538,29.4520798,-0.1507446,0.0465231
68,573,6.039219223452585,-0.113661061974862,573.3585815,-0.0052066,48.7603302,-0.0125592,-0.0435104,4.0000000,0.0706128,1.1546977,29.9984646,-0.1576336,0.0500260
69,573,6.107327923452585,-0.113661061974862,573.3980713,-0.0047934,48.7603302,-0.0131542,-0.0444980,4.0000000,0.0732748,1.1613563,30.5613995,-0.1622708,0.0532822
70,573,6.175436623452585,-0.113661061974862,573.4384766,-0.0050413,48.7603302,-0.0137332,-0.0464984,4.0000000,0.0749704,1.1682931,31.1331654,-0.1679673,0.0570462
71,573,6.243545323452585,-0.113661061974862,573.4797974,-0.0063636,48.7603302,-0.0144445,-0.0478757,4.0000000,0.0773853,1.1755794,31.7157784,-0.1731367,0.0612245
72,573,6.311654023452585,-0.113661061974862,573.5220947,0.0014876,49.5867767,-0.0148332,-0.0470907,4.0000000,0.0797118,1.1833302,32.3249321,-0.1738932,0.0636096
73,573,6.379762723452584,-0.113661061974862,573.5654297,-0.0017355,48.7603302,-0.0149433,-0.0433664,4.0000000,0.0827788,1.1910194,32.9039230,-0.1695115,0.0639958
74,573,6.447871423452584,-0.113661061974862,573.6096802,-0.0057025,48.7603302,-0.0149850,-0.0398060,4.0000000,0.0853458,1.1985890,33.4583626,-0.1649578,0.0644378
75,573,6.515980123452584,-0.113661061974862,573.6549072,-0.0005785,49.5867767,-0.0147669,-0.0348202,4.0000000,0.0879562,1.2062140,34.0060005,-0.1575966,0.0638136
76,573,6.584088823452585,-0.113661061974862,573.7010498,0.0036364,49.5867767,-0.0142665,-0.0287601,4.0000000,0.0902434,1.2133846,34.5073738,-0.1477636,0.0622023
77,573,6.652197523452585,-0.113661061974862,573.7479858,-0.0028926,48.7603302,-0.0134531,-0.0217260,4.0000000,0.0919223,1.2203358,34.9771194,-0.1353742,0.0596946
78,573,6.720306223452585,-0.113661061974862,573.7957764,0.0000000,48.7603302,-0.0124162,-0.0134279,4.0000000,0.0937054,1.2268640,35.4163933,-0.1205612,0.0569295
79,573,6.788414923452585,-0.113661061974862,573.8442993,0.0021488,49.5867767,-0.0110092,-0.0030777,4.0000000,0.0957408,1.2326390,35.7894859,-0.1018962,0.0537454
80,573,5.562458323452585,-0.181769761974862,573.1080322,-0.0034711,47.9338837,-0.0081350,-0.0186134,4.0000000,0.0566839,1.1199183,26.7484035,-0.0939106,0.0262392
81,573,5.630567023452585,-0.181769761974862,573.1424561,0.0018182,49.5867767,-0.0083325,-0.0234581,4.0000000,0.0563484,1.1237415,27.1341095,-0.1032646,0.0278704
82,573,5.698675723452585,-0.181769761974862,573.1774902,-0.0033884,48.7603302,-0.0086465,-0.0281916,4.0000000,0.0565263,1.1279618,27.5537739,-0.1129095,0.0301281
83,573,5.766784423452584,-0.181769761974862,573.2131348,0.0007438,49.5867767,-0.0087502,-0.0309761,4.0000000,0.0571092,1.1325947,28.0006924,-0.1190613,0.0314866
84,573,5.834893123452584,-0.181769761974862,573.2495117,-0.0057025,47.9338837,-0.0090730,-0.0349645,4.0000000,0.0580414,1.1374961,28.4550190,-0.1279703,0.0339880
85,573,5.903001823452584,-0.181769761974862,573.2865601,-0.0028926,48.7603302,-0.0096048,-0.0395195,4.0000000,0.0594494,1.1427737,28.9403629,-0.1384885,0.0375891
86,573,5.971110523452585,-0.181769761974862,573.3244019,-0.0009917,48.7603302,-0.0101996,-0.0442152,4.0000000,0.0606953,1.1485938,29.4602261,-0.1491257,0.0417850
87,573,6.039219223452585,-0.181769761974862,573.3630981,0.0000826,49.5867767,-0.0106476,-0.0466808,4.0000000,0.0622964,1.1546568,29.9948769,-0.1556580,0.0448781
88,573,6.107327923452585,-0.181769761974862,573.4025879,0.0004959,49.5867767,-0.0111500,-0.0485632,4.0000000,0.0641339,1.1611447,30.5494385,-0.1612603,0.0480832
89,573,6.175436623452585,-0.181769761974862,573.4429932,0.0000826,49.5867767,-0.0116228,-0.0510061,4.0000000,0.0653603,1.1680706,31.1065636,-0.1673724,0.0515987
90,573,6.243545323452585,-0.181769761974862,573.4843750,-0.0013223,49.5867767,-0.0122286,-0.0532524,4.0000000,0.0671038,1.1752183,31.6889114,-0.1736086,0.0556975
91,573,6.311654023452585,-0.181769761974862,573.5266724,-0.0035537,48.7603302,-0.0126314,-0.0529170,4.0000000,0.0692734,1.1828306,32.2847786,-0.1751074,0.0580089
92,573,6.379762723452584,-0.181769761974862,573.5700073,0.0032231,49.5867767,-0.0127023,-0.0503956,4.0000000,0.0712764,1.1904975,32.8609276,-0.1720676,0.0581833
93,573,6.447871423452584,-0.181769761974862,573.6142578,-0.0008264,49.5867767,-0.0126776,-0.0474361,4.0000000,0.0730338,1.1980451,33.4212074,-0.1679059,0.0579567
94,573,6.515980123452584,-0.181769761974862,573.6594849,-0.0057851,48.7603302,-0.0124734,-0.0431526,4.0000000,0.0747584,1.2057037,33.9661179,-0.1610637,0.0567148
95,573,6.584088823452585,-0.181769761974862,573.7056274,-0.0016529,48.7603302,-0.0120439,-0.0382131,4.0000000,0.0759877,1.2129779,34.4760666,-0.1524139,0.0545835
96,573,6.652197523452585,-0.181769761974862,573.7526245,0.0017355,49.5867767,-0.0113968,-0.0314326,4.0000000,0.0775512,1.2200480,34.9598999,-0.1404163,0.0514520
97,573,6.720306223452585,-0.181769761974862,573.8004761,0.0045455,49.5867767,-0.0105914,-0.0235414,4.0000000,0.0792550,1.2266935,35.4026947,-0.1263378,0.0480634
98,573,6.788414923452585,-0.181769761974862,573.8489990,-0.0034711,48.7603302,-0.0094766,-0.0141267,4.0000000,0.0807627,1.2326410,35.7890701,-0.1090162,0.0440610
99,573,6.856523623452585,-0.181769761974862,573.8982544,-0.0021488,48.7603302,-0.0084596,-0.0047648,4.0000000,0.0828615,1.2378660,36.1258926,-0.0923911,0.0415858
100,573,5.494349623452584,-0.249878461974862,573.0769653,-0.0023967,47.9338837,-0.0072837,-0.0152706,4.0000000,0.0523650,1.1177551,26.5300617,-0.0829062,0.0231160
101,573,5.562458323452585,-0.249878461974862,573.1110840,0.0033058,49.5867767,-0.0071513,-0.0196177,4.0000000,0.0509515,1.1210887,26.8684902,-0.0901869,0.0234471
102,573,5.630567023452585,-0.249878461974862,573.1457520,-0.0016529,48.7603302,-0.0071717,-0.0248308,4.0000000,0.0499188,1.1248127,27.2393742,-0.0995803,0.0246324
103,573,5.698675723452585,-0.249878461974862,573.1809692,0.0029752,49.5867767,-0.0073351,-0.0290368,4.0000000,0.0502391,1.1288893,27.6444263,-0.1083127,0.0263234
104,573,5.766784423452584,-0.249878461974862,573.2167969,-0.0030579,48.7603302,-0.0074874,-0.0321598,4.0000000,0.0512043,1.1333758,28.0716248,-0.1155238,0.0278843
105,573,5.834893123452584,-0.249878461974862,573.2532959,0.0003306,49.5867767,-0.0077897,-0.0365634,4.0000000,0.0519316,1.1380595,28.5026073,-0.1250584,0.0304496
106,573,5.903001823452584,-0.249878461974862,573.2904663,0.0029752,49.5867767,-0.0082611,-0.0409098,4.0000000,0.0534032,1.1430571,28.9729443,-0.1352227,0.0338022
107,573,5.971110523452585,-0.249878461974862,573.3283691,-0.0052066,47.9338837,-0.0088072,-0.0453870,4.0000000,0.0546837,1.1486524,29.4695034,-0.1454576,0.0377502
108,573,6.039219223452585,-0.249878461974862,573.3670654,-0.0042149,48.7603302,-0.0091234,-0.0486329,4.0000000,0.0554565,1.1546568,29.9909039,-0.1527223,0.0407034
109,573,6.107327923452585,-0.249878461974862,573.4066162,-0.0038843,48.7603302,-0.0094770,-0.0520044,4.0000000,0.0560408,1.1610357,30.5336914,-0.1600496,0.0440637
110,573,6.175436623452585,-0.249878461974862,573.4470825,-0.0043802,48.7603302,-0.0099407,-0.0543717,4.0000000,0.0573737,1.1677254,31.0828896,-0.1661171,0.0474896
111,573,6.243545323452585,-0.249878461974862,573.4884033,-0.0058678,48.7603302,-0.0103785,-0.0570231,4.0000000,0.0584186,1.1748004,31.6561813,-0.1724649,0.0511785
112,573,6.311654023452585,-0.249878461974862,573.5307007,0.0019835,49.5867767,-0.0106327,-0.0577543,4.0000000,0.0593699,1.1822816,32.2380486,-0.1748784,0.0533488
113,573,6.379762723452584,-0.249878461974862,573.5739746,-0.0012397,48.7603302,-0.0106651,-0.0563319,4.0000000,0.0604737,1.1898752,32.8182602,-0.1731374,0.0536059
114,573,6.447871423452584,-0.249878461974862,573.6182251,-0.0052893,48.7603302,-0.0106234,-0.0544425,4.0000000,0.0613760,1.1974671,33.3746681,-0.1702609,0.0533886
115,573,6.515980123452584,-0.249878461974862,573.6633911,-0.0002479,49.5867767,-0.0104089,-0.0506210,4.0000000,0.0624346,1.2051169,33.9281616,-0.1636767,0.0516590
116,573,6.584088823452585,-0.249878461974862,573.7095337,-0.0061157,47.9338837,-0.0101557,-0.0458886,4.0000000,0.0639369,1.2125651,34.4494171,-0.1557140,0.0495217
117,573,6.652197523452585,-0.249878461974862,573.7565308,-0.0027273,48.7603302,-0.0097013,-0.0391499,4.0000000,0.0657266,1.2197412,34.9359436,-0.1440264,0.0461375
118,573,6.720306223452585,-0.249878461974862,573.8043823,0.0000826,48.7603302,-0.0091553,-0.0320489,4.0000000,0.0675039,1.2264973,35.3885307,-0.1316018,0.0428102
119,573,6.788414923452585,-0.249878461974862,573.8530273,0.0020661,49.5867767,-0.0083401,-0.0226739,4.0000000,0.0696720,1.2325559,35.7842903,-0.1150198,0.0386427
120,573,6.856523623452585,-0.249878461974862,573.9022827,0.0033058,49.5867767,-0.0074689,-0.0134568,4.0000000,0.0715714,1.2379615,36.1320076,-0.0984849,0.0352988
121,573,6.924632323452585,-0.249878461974862,573.9521484,0.0038843,49.5867767,-0.0063718,-0.0031769,4.0000000,0.0733274,1.2426366,36.4248009,-0.0796813,0.0321428
122,573,5.494349623452584,-0.317987161974862,573.0794678,-0.0048760,47.1074371,-0.0066362,-0.0155465,4.0000000,0.0486285,1.1192349,26.6830978,-0.0797214,0.0212670
123,573,5.562458323452585,-0.317987161974862,573.1138306,0.0005785,48.7603302,-0.0065290,-0.0192449,4.0000000,0.0476156,1.1223764,27.0016747,-0.0861054,0.0215794
124,573,5.630567023452585,-0.317987161974862,573.1486816,-0.0046281,47.9338837,-0.0065696,-0.0235718,4.0000000,0.0476379,1.1259539,27.3577480,-0.0947815,0.0226155
125,573,5.698675723452585,-0.317987161974862,573.1840820,-0.0001653,48.7603302,-0.0065869,-0.0281637,4.0000000,0.0472921,1.1298758,27.7309971,-0.1036196,0.0238498
126,573,5.766784423452584,-0.317987161974862,573.2200928,0.0036364,49.5867767,-0.0066566,-0.0318778,4.0000000,0.0478953,1.1340914,28.1383896,-0.1116509,0.0252403
127,573,5.834893123452584,-0.317987161974862,573.2567139,-0.0030579,48.7603302,-0.0069148,-0.0363837,4.0000000,0.0483657,1.1385014,28.5519524,-0.1211330,0.0276586
128,573,5.903001823452584,-0.317987161974862,573.2939453,-0.0004959,48.7603302,-0.0071792,-0.0411672,4.0000000,0.0486027,1.1433945,28.9960690,-0.1309372,0.0304730
129,573,5.971110523452585,-0.317987161974862,573.3319092,0.0012397,49.5867767,-0.0075459,-0.0465585,4.0000000,0.0486737,1.1487845,29.4839706,-0.1417907,0.0342214
130,573,6.039219223452585,-0.317987161974862,573.3706665,0.0020661,49.5867767,-0.0078109,-0.0498785,4.0000000,0.0492518,1.1546842,29.9898224,-0.1490087,0.0370225
131,573,6.107327923452585,-0.317987161974862,573.4102783,0.0023967,49.5867767,-0.0081043,-0.0537803,4.0000000,0.0495189,1.1608796,30.5167408,-0.1570795,0.0404288
132,573,6.175436623452585,-0.317987161974862,573.4506836,0.0019008,49.5867767,-0.0085299,-0.0568225,4.0000000,0.0505154,1.1673328,31.0580559,-0.1641603,0.0440611
133,573,6.243545323452585,-0.317987161974862,573.4920044,0.0004132,49.5867767,-0.0089178,-0.0599620,4.0000000,0.0511966,1.1744087,31.6179905,-0.1711206,0.0478512
134,573,6.311654023452585,-0.317987161974862,573.5343018,-0.0018182,48.7603302,-0.0091050,-0.0612891,4.0000000,0.0516125,1.1817077,32.1945381,-0.1741907,0.0500704
135,573,6.379762723452584,-0.317987161974862,573.5775146,-0.0050413,47.9338837,-0.0090414,-0.0608101,4.0000000,0.0516834,1.1892382,32.7706985,-0.1733037,0.0503761
136,573,6.447871423452584,-0.317987161974862,573.6217041,0.0009091,49.5867767,-0.0090183,-0.0593711,4.0000000,0.0523233,1.1968844,33.3301773,-0.1710654,0.0502438
137,573,6.515980123452584,-0.317987161974862,573.6668701,-0.0040496,48.7603302,-0.0087809,-0.0570539,4.0000000,0.0523356,1.2045264,33.8834686,-0.1664433,0.0488593
138,573,6.584088823452585,-0.317987161974862,573.7129517,0.0000826,49.5867767,-0.0085543,-0.0526976,4.0000000,0.0534167,1.2120913,34.4150963,-0.1588119,0.0464181
139,573,6.652197523452585,-0.317987161974862,573.7599487,-0.0065289,47.9338837,-0.0080925,-0.0463873,4.0000000,0.0544021,1.2193185,34.9090919,-0.1471767,0.0423199
140,573,6.720306223452585,-0.317987161974862,573.8078003,-0.0037190,47.9338837,-0.0076374,-0.0392437,4.0000000,0.0560098,1.2261171,35.3627892,-0.1344972,0.0383371
141,573,6.788414923452585,-0.317987161974862,573.8563843,-0.0016529,48.7603302,-0.0070524,-0.0312547,4.0000000,0.0575514,1.2323478,35.7713432,-0.1200608,0.0341659
142,573,6.856523623452585,-0.317987161974862,573.9057007,-0.0004959,48.7603302,-0.0063863,-0.0219691,4.0000000,0.0596430,1.2379981,36.1336555,-0.1035813,0.0302452
143,573,6.924632323452585,-0.317987161974862,573.9556274,0.0000000,48.7603302,-0.0055228,-0.0115594,4.0000000,0.0618276,1.2428471,36.4394455,-0.0849464,0.0265438
144,574,6.992741023452584,-0.317987161974862,574.0060425,0.0001653,48.7603302,-0.0046468,-0.0015715,4.0000000,0.0638107,1.2467408,36.6805267,-0.0669536,0.0240844
145,573,5.494349623452584,-0.386095861974862,573.0816040,0.0028926,49.5867767,-0.0060300,-0.0144736,4.0000000,0.0462357,1.1207957,26.8417320,-0.0751829,0.0193952
146,573,5.562458323452585,-0.386095861974862,573.1162109,-0.0018182,47.9338837,-0.0059690,-0.0177989,4.0000000,0.0463553,1.1237901,27.1395226,-0.0819531,0.0197283
147,573,5.630567023452585,-0.386095861974862,573.1513062,0.0027273,49.5867767,-0.0060930,-0.0221766,4.0000000,0.0468509,1.1271726,27.4735699,-0.0912042,0.0209420
148,573,5.698675723452585,-0.386095861974862,573.1868896,-0.0029752,47.9338837,-0.0061099,-0.0262884,4.0000000,0.0467212,1.1307864,27.8228817,-0.0992980,0.0219760
149,573,5.766784423452584,-0.386095861974862,573.2230225,0.0006612,48.7603302,-0.0061165,-0.0301918,4.0000000,0.0463850,1.1347388,28.2029114,-0.1067686,0.0231302
150,573,5.834893123452584,-0.386095861974862,573.2597046,-0.0061983,47.9338837,-0.0062620,-0.0353566,4.0000000,0.0457981,1.1389967,28.5980644,-0.1165113,0.0253046
151,573,5.903001823452584,-0.386095861974862,573.2970581,-0.0038017,47.9338837,-0.0063914,-0.0406142,4.0000000,0.0449445,1.1438456,29.0321655,-0.1261728,0.0278111
