OID_,Clips_DEM_Small_S5_60_Reg12,X,Y,DEM_Small_S5_60_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
31,568,-1.861389976547415,-6.311552761974862,568.7536621,-0.0004959,47.1074371,-0.0067800,-0.0395224,4.0000000,0.0337113,1.1185323,26.6163864,-0.1127561,0.0274579
32,568,-1.793281276547416,-6.311552761974862,568.7744141,-0.0014876,47.9338837,-0.0066979,-0.0443204,4.0000000,0.0358269,1.1175250,26.5043774,-0.1244677,0.0288247
33,568,-1.725172576547415,-6.311552761974862,568.7955933,-0.0029752,46.2809906,-0.0065573,-0.0497230,4.0000000,0.0359833,1.1163776,26.3889523,-0.1354293,0.0305927
34,568,-1.657063876547415,-6.311552761974862,568.8170776,-0.0047107,43.8016510,-0.0063237,-0.0536466,4.0000000,0.0363700,1.1153002,26.2903748,-0.1436633,0.0316239
35,568,-1.588955176547415,-6.311552761974862,568.8389282,-0.0066942,43.8016510,-0.0059673,-0.0572729,4.0000000,0.0356321,1.1143012,26.1712704,-0.1501780,0.0323293
36,568,-1.520846476547415,-6.311552761974862,568.8611450,0.0008264,45.4545441,-0.0054508,-0.0610740,4.0000000,0.0334623,1.1133144,26.0630035,-0.1556102,0.0328863
37,568,-1.452737776547415,-6.311552761974862,568.8837280,-0.0018182,44.6280975,-0.0045575,-0.0652119,4.0000000,0.0283305,1.1123273,25.9580727,-0.1587543,0.0328787
38,568,-2.474368276547415,-6.379661461974862,568.5528564,0.0033884,48.7603302,-0.0024784,0.0145261,4.0000000,0.0000873,1.1247132,27.2530918,0.0289648,0.0090058
39,568,-2.406259576547415,-6.379661461974862,568.5707397,0.0050413,48.7603302,-0.0031473,0.0052828,4.0000000,0.0017366,1.1249363,27.2694492,0.0088289,0.0102378
40,568,-2.338150876547415,-6.379661461974862,568.5889282,-0.0034711,47.1074371,-0.0038586,-0.0037329,4.0000000,0.0042021,1.1250368,27.2821121,-0.0116680,0.0124195
41,568,-2.270042176547415,-6.379661461974862,568.6074219,-0.0024793,46.2809906,-0.0044475,-0.0106042,4.0000000,0.0093951,1.1249230,27.2651787,-0.0306035,0.0146907
42,568,-2.201933476547415,-6.379661461974862,568.6262817,-0.0017355,47.1074371,-0.0051333,-0.0179768,4.0000000,0.0133296,1.1244816,27.2203770,-0.0492832,0.0177479
43,568,-2.133824776547415,-6.379661461974862,568.6454468,-0.0012397,46.2809906,-0.0059052,-0.0261415,4.0000000,0.0169179,1.1239111,27.1704464,-0.0692009,0.0217430
44,568,-2.065716076547415,-6.379661461974862,568.6651001,-0.0011570,47.1074371,-0.0064985,-0.0324876,4.0000000,0.0219239,1.1233256,27.1081390,-0.0868991,0.0251286
45,568,-1.997607376547415,-6.379661461974862,568.6851196,-0.0015702,47.1074371,-0.0070330,-0.0381037,4.0000000,0.0277577,1.1225015,27.0163364,-0.1039651,0.0283277
46,568,-1.929498676547415,-6.379661461974862,568.7055664,-0.0024793,47.1074371,-0.0074158,-0.0433937,4.0000000,0.0323940,1.1214917,26.9154625,-0.1191813,0.0312000
47,568,-1.861389976547415,-6.379661461974862,568.7264404,-0.0037190,46.2809906,-0.0076234,-0.0476198,4.0000000,0.0365966,1.1203998,26.8157673,-0.1318363,0.0332956
48,568,-1.793281276547416,-6.379661461974862,568.7477417,-0.0052066,42.9752083,-0.0077910,-0.0505098,4.0000000,0.0408859,1.1192582,26.6906681,-0.1419054,0.0347566
49,568,-1.725172576547415,-6.379661461974862,568.7694092,-0.0072727,42.9752083,-0.0076605,-0.0554238,4.0000000,0.0412457,1.1180680,26.5591068,-0.1520933,0.0365684
50,568,-1.657063876547415,-6.379661461974862,568.7914429,0.0005785,47.1074371,-0.0074153,-0.0593039,4.0000000,0.0413290,1.1168824,26.4365788,-0.1599368,0.0377225
51,568,-1.588955176547415,-6.379661461974862,568.8139038,-0.0019008,44.6280975,-0.0071252,-0.0617979,4.0000000,0.0410327,1.1155727,26.3143177,-0.1646286,0.0381232
52,568,-1.520846476547415,-6.379661461974862,568.8366089,-0.0048760,44.6280975,-0.0067098,-0.0631795,4.0000000,0.0398471,1.1143553,26.1791439,-0.1662061,0.0376086
53,568,-1.452737776547415,-6.379661461974862,568.8597412,-0.0079339,43.8016510,-0.0059547,-0.0662110,5.0000000,0.0354600,1.1132206,26.0540085,-0.1678819,0.0373177
54,568,-2.542476976547415,-6.447770161974862,568.5046997,0.0012397,47.9338837,-0.0020541,0.0096774,4.0000000,-0.0074399,1.1265951,27.4326477,0.0267947,0.0070023
55,568,-2.474368276547415,-6.447770161974862,568.5224609,0.0030579,48.7603302,-0.0026563,-0.0001528,4.0000000,-0.0062713,1.1269605,27.4733124,0.0059657,0.0085790
56,568,-2.406259576547415,-6.447770161974862,568.5404663,0.0046281,48.7603302,-0.0032014,-0.0085495,4.0000000,-0.0033632,1.1271280,27.4839211,-0.0137358,0.0107493
57,568,-2.338150876547415,-6.447770161974862,568.5588379,-0.0040496,46.2809906,-0.0038640,-0.0175395,4.0000000,-0.0009990,1.1271808,27.4896240,-0.0340799,0.0140672
58,568,-2.270042176547415,-6.447770161974862,568.5775757,-0.0033058,46.2809906,-0.0044608,-0.0245067,4.0000000,0.0048827,1.1270312,27.4802361,-0.0538961,0.0172916
59,568,-2.201933476547415,-6.447770161974862,568.5967407,-0.0028099,46.2809906,-0.0052273,-0.0311146,4.0000000,0.0105394,1.1266364,27.4382935,-0.0727685,0.0213285
60,568,-2.133824776547415,-6.447770161974862,568.6163330,-0.0026446,46.2809906,-0.0059784,-0.0382661,4.0000000,0.0152550,1.1260853,27.3729286,-0.0917873,0.0258812
61,568,-2.065716076547415,-6.447770161974862,568.6363525,-0.0028926,46.2809906,-0.0066736,-0.0446353,4.0000000,0.0203740,1.1254538,27.3187294,-0.1096447,0.0303237
62,568,-1.997607376547415,-6.447770161974862,568.6568604,-0.0037190,46.2809906,-0.0073617,-0.0482955,4.0000000,0.0277248,1.1245813,27.2320671,-0.1243157,0.0336301
63,568,-1.929498676547415,-6.447770161974862,568.6778564,-0.0050413,46.2809906,-0.0080499,-0.0518480,4.0000000,0.0343301,1.1235620,27.1271591,-0.1380260,0.0369790
64,568,-1.861389976547415,-6.447770161974862,568.6992798,-0.0067769,42.9752083,-0.0084213,-0.0547135,4.0000000,0.0395971,1.1224141,27.0054665,-0.1490241,0.0391103
65,568,-1.793281276547416,-6.447770161974862,568.7211304,0.0012397,47.1074371,-0.0086483,-0.0570941,4.0000000,0.0437745,1.1210839,26.8781452,-0.1579627,0.0406444
66,568,-1.725172576547415,-6.447770161974862,568.7433472,-0.0013223,43.8016510,-0.0088443,-0.0601003,4.0000000,0.0463330,1.1197095,26.7359066,-0.1665336,0.0425486
67,568,-1.657063876547415,-6.447770161974862,568.7659912,-0.0039669,43.8016510,-0.0088047,-0.0626102,4.0000000,0.0476200,1.1184266,26.6025200,-0.1728404,0.0436007
68,568,-1.588955176547415,-6.447770161974862,568.7890015,-0.0070248,43.8016510,-0.0085385,-0.0639485,4.0000000,0.0475849,1.1170380,26.4519291,-0.1754818,0.0433988
69,568,-1.520846476547415,-6.447770161974862,568.8123779,-0.0004959,45.4545441,-0.0079710,-0.0647032,5.0000000,0.0455004,1.1156044,26.3064213,-0.1749068,0.0420980
70,568,-1.452737776547415,-6.447770161974862,568.8360596,-0.0041322,44.6280975,-0.0072397,-0.0664072,5.0000000,0.0414238,1.1142598,26.1688290,-0.1742383,0.0410409
71,568,-1.384629076547415,-6.447770161974862,568.8600464,0.0018182,45.4545441,-0.0063675,-0.0686301,4.0000000,0.0358936,1.1129974,26.0349770,-0.1731538,0.0400523
72,568,-2.610585676547415,-6.515878861974862,568.4563599,-0.0009091,47.9338837,-0.0017872,0.0030922,4.0000000,-0.0178193,1.1277426,27.5545616,0.0240038,0.0057878
73,568,-2.542476976547415,-6.515878861974862,568.4738770,0.0012397,48.7603302,-0.0019969,-0.0048944,4.0000000,-0.0141448,1.1284164,27.6098595,0.0043560,0.0067149
74,568,-2.474368276547415,-6.515878861974862,568.4917603,0.0028926,48.7603302,-0.0024978,-0.0147347,4.0000000,-0.0127443,1.1288450,27.6493168,-0.0167250,0.0094991
75,568,-2.406259576547415,-6.515878861974862,568.5099487,-0.0057025,46.2809906,-0.0029604,-0.0228704,4.0000000,-0.0092156,1.1289613,27.6720352,-0.0365252,0.0125960
76,568,-2.338150876547415,-6.515878861974862,568.5285645,-0.0046281,46.2809906,-0.0036675,-0.0308596,4.0000000,-0.0056069,1.1289917,27.6661835,-0.0561124,0.0170230
77,568,-2.270042176547415,-6.515878861974862,568.5476074,-0.0041322,45.4545441,-0.0043777,-0.0375658,4.0000000,0.0007611,1.1288900,27.6528568,-0.0758927,0.0213770
78,568,-2.201933476547415,-6.515878861974862,568.5671387,-0.0039669,46.2809906,-0.0050768,-0.0446894,4.0000000,0.0064859,1.1284848,27.6189365,-0.0958647,0.0262486
79,568,-2.133824776547415,-6.515878861974862,568.5870972,-0.0042149,46.2809906,-0.0059225,-0.0503303,4.0000000,0.0135030,1.1278844,27.5590897,-0.1141636,0.0311433
80,568,-2.065716076547415,-6.515878861974862,568.6076050,-0.0048760,45.4545441,-0.0067026,-0.0556797,4.0000000,0.0196221,1.1272926,27.4927902,-0.1309815,0.0359405
81,568,-1.997607376547415,-6.515878861974862,568.6286621,-0.0061157,46.2809906,-0.0073384,-0.0589619,4.0000000,0.0265155,1.1264875,27.4192581,-0.1444394,0.0392170
82,568,-1.929498676547415,-6.515878861974862,568.6501465,0.0020661,47.9338837,-0.0081015,-0.0619030,4.0000000,0.0333903,1.1254884,27.3180752,-0.1571964,0.0427263
83,568,-1.861389976547415,-6.515878861974862,568.6721802,-0.0002479,47.1074371,-0.0087749,-0.0630155,4.0000000,0.0404287,1.1243701,27.2071743,-0.1664596,0.0448731
84,568,-1.793281276547416,-6.515878861974862,568.6946411,-0.0028099,43.8016510,-0.0093578,-0.0642575,4.0000000,0.0460317,1.1230077,27.0693111,-0.1745466,0.0468830
85,568,-1.725172576547415,-6.515878861974862,568.7175293,-0.0058678,43.8016510,-0.0096181,-0.0661394,4.0000000,0.0489271,1.1215385,26.9141350,-0.1812059,0.0484393
86,568,-1.657063876547415,-6.515878861974862,568.7407837,0.0009917,44.6280975,-0.0096923,-0.0668842,4.0000000,0.0508375,1.1201067,26.7769356,-0.1846058,0.0488299
87,568,-1.588955176547415,-6.515878861974862,568.7644653,-0.0025620,44.6280975,-0.0095406,-0.0664590,5.0000000,0.0515028,1.1185735,26.6172523,-0.1844208,0.0478803
88,568,-1.520846476547415,-6.515878861974862,568.7884521,-0.0066116,43.8016510,-0.0092100,-0.0663025,5.0000000,0.0502875,1.1170037,26.4560680,-0.1828925,0.0466836
89,568,-1.452737776547415,-6.515878861974862,568.8127441,-0.0008264,44.6280975,-0.0085721,-0.0673526,4.0000000,0.0464957,1.1155251,26.2984066,-0.1812009,0.0454721
90,568,-1.384629076547415,-6.515878861974862,568.8372803,-0.0054545,43.8016510,-0.0077000,-0.0680654,4.0000000,0.0411643,1.1141337,26.1448994,-0.1772950,0.0434832
91,568,-2.746803076547415,-6.583987561974862,568.3909302,0.0042149,49.5867767,-0.0015797,0.0070324,4.0000000,-0.0273488,1.1269722,27.4727898,0.0414136,0.0051551
92,568,-2.678694376547415,-6.583987561974862,568.4079590,-0.0031405,47.1074371,-0.0014197,-0.0024670,4.0000000,-0.0258794,1.1281525,27.5807896,0.0209454,0.0047835
93,568,-2.610585676547415,-6.583987561974862,568.4252930,-0.0004959,47.9338837,-0.0014275,-0.0122413,4.0000000,-0.0247845,1.1290212,27.6692638,0.0003019,0.0058892
94,568,-2.542476976547415,-6.583987561974862,568.4428711,0.0015702,48.7603302,-0.0015661,-0.0206094,4.0000000,-0.0218037,1.1296107,27.7374325,-0.0194152,0.0079536
95,568,-2.474368276547415,-6.583987561974862,568.4608765,0.0031405,48.7603302,-0.0019887,-0.0299016,4.0000000,-0.0194083,1.1301452,27.7805481,-0.0403950,0.0119205
96,568,-2.406259576547415,-6.583987561974862,568.4793091,-0.0056198,46.2809906,-0.0024595,-0.0373719,4.0000000,-0.0146156,1.1304512,27.8049622,-0.0601282,0.0159735
97,568,-2.338150876547415,-6.583987561974862,568.4981689,-0.0048760,45.4545441,-0.0030976,-0.0452669,4.0000000,-0.0104040,1.1304704,27.8162956,-0.0801298,0.0212832
98,568,-2.270042176547415,-6.583987561974862,568.5175171,-0.0046281,46.2809906,-0.0038391,-0.0513199,4.0000000,-0.0039891,1.1304442,27.8037434,-0.0986507,0.0262989
99,568,-2.201933476547415,-6.583987561974862,568.5374756,-0.0048760,46.2809906,-0.0046866,-0.0574432,4.0000000,0.0028840,1.1301924,27.7761612,-0.1177704,0.0319217
100,568,-2.133824776547415,-6.583987561974862,568.5579224,-0.0056198,45.4545441,-0.0055977,-0.0617319,4.0000000,0.0108594,1.1295464,27.7230244,-0.1343233,0.0367526
101,568,-2.065716076547415,-6.583987561974862,568.5789185,-0.0067769,45.4545441,-0.0064785,-0.0660357,4.0000000,0.0177446,1.1288806,27.6556892,-0.1498160,0.0416725
102,568,-1.997607376547415,-6.583987561974862,568.6004639,0.0014876,47.9338837,-0.0072604,-0.0684431,4.0000000,0.0254047,1.1281657,27.5761471,-0.1622909,0.0450174
103,568,-1.929498676547415,-6.583987561974862,568.6226196,-0.0009091,47.1074371,-0.0080539,-0.0702707,4.0000000,0.0325539,1.1272010,27.4882488,-0.1730952,0.0480596
104,568,-1.861389976547415,-6.583987561974862,568.6452026,-0.0038017,43.8016510,-0.0090838,-0.0704272,4.0000000,0.0410101,1.1261352,27.3813000,-0.1818645,0.0506075
105,568,-1.793281276547416,-6.583987561974862,568.6683350,-0.0069421,43.8016510,-0.0098659,-0.0709218,4.0000000,0.0471431,1.1248300,27.2502098,-0.1889868,0.0527545
106,568,-1.725172576547415,-6.583987561974862,568.6918335,-0.0005785,44.6280975,-0.0103992,-0.0701973,4.0000000,0.0517800,1.1233630,27.1043243,-0.1921747,0.0534221
107,568,-1.657063876547415,-6.583987561974862,568.7158203,-0.0043802,44.6280975,-0.0105023,-0.0694536,5.0000000,0.0538210,1.1219388,26.9556770,-0.1927282,0.0529362
108,568,-1.588955176547415,-6.583987561974862,568.7401733,0.0014876,45.4545441,-0.0104596,-0.0682185,5.0000000,0.0547176,1.1203458,26.7955246,-0.1911546,0.0517794
109,568,-1.520846476547415,-6.583987561974862,568.7648315,-0.0031405,44.6280975,-0.0102583,-0.0674236,4.0000000,0.0538282,1.1186446,26.6243076,-0.1886754,0.0505410
110,568,-1.452737776547415,-6.583987561974862,568.7897339,-0.0079339,43.8016510,-0.0099557,-0.0666464,4.0000000,0.0517077,1.1169716,26.4506073,-0.1850006,0.0491002
111,568,-1.384629076547415,-6.583987561974862,568.8149414,-0.0030579,43.8016510,-0.0091758,-0.0665268,4.0000000,0.0466295,1.1153834,26.2830830,-0.1796831,0.0468125
112,568,-2.814911776547415,-6.652096261974862,568.3430176,0.0016529,48.7603302,-0.0015378,0.0026900,4.0000000,-0.0336102,1.1265380,27.4256840,0.0389902,0.0049722
113,568,-2.746803076547415,-6.652096261974862,568.3597412,-0.0053719,47.1074371,-0.0011468,-0.0078620,4.0000000,-0.0340621,1.1278167,27.5538101,0.0183382,0.0045074
114,568,-2.678694376547415,-6.652096261974862,568.3767090,-0.0026446,47.1074371,-0.0009153,-0.0173332,4.0000000,-0.0325597,1.1289008,27.6669922,-0.0021068,0.0054004
115,568,-2.610585676547415,-6.652096261974862,568.3940430,-0.0000826,47.9338837,-0.0008508,-0.0268101,4.0000000,-0.0310540,1.1298422,27.7480488,-0.0225662,0.0077156
116,568,-2.542476976547415,-6.652096261974862,568.4118042,0.0019008,48.7603302,-0.0009326,-0.0354351,4.0000000,-0.0284890,1.1305325,27.8160782,-0.0423811,0.0109861
117,568,-2.474368276547415,-6.652096261974862,568.4299316,-0.0066116,45.4545441,-0.0012145,-0.0445672,4.0000000,-0.0258949,1.1310390,27.8693333,-0.0632395,0.0158627
118,568,-2.406259576547415,-6.652096261974862,568.4485474,-0.0056198,46.2809906,-0.0016253,-0.0522683,4.0000000,-0.0205678,1.1314392,27.8993034,-0.0839689,0.0209057
119,568,-2.338150876547415,-6.652096261974862,568.4677734,-0.0051240,45.4545441,-0.0021072,-0.0599345,4.0000000,-0.0155895,1.1315165,27.9105854,-0.1042795,0.0266791
120,568,-2.270042176547415,-6.652096261974862,568.4874878,-0.0051240,46.2809906,-0.0028750,-0.0658879,4.0000000,-0.0086702,1.1314412,27.9110794,-0.1231056,0.0324960
121,568,-2.201933476547415,-6.652096261974862,568.5078125,-0.0057025,46.2809906,-0.0037787,-0.0707567,4.0000000,-0.0012885,1.1313770,27.8920078,-0.1402249,0.0381524
122,568,-2.133824776547415,-6.652096261974862,568.5288086,-0.0068595,45.4545441,-0.0046335,-0.0746782,4.0000000,0.0063820,1.1310233,27.8541985,-0.1557385,0.0430253
123,568,-2.065716076547415,-6.652096261974862,568.5503540,0.0014876,47.9338837,-0.0057936,-0.0775468,4.0000000,0.0148332,1.1303890,27.8029995,-0.1699268,0.0480556
124,568,-1.997607376547415,-6.652096261974862,568.5725098,-0.0008264,47.1074371,-0.0067368,-0.0788771,4.0000000,0.0230092,1.1297145,27.7386208,-0.1807635,0.0512133
125,568,-1.929498676547415,-6.652096261974862,568.5952148,-0.0038017,43.8016510,-0.0077672,-0.0791997,4.0000000,0.0311482,1.1288804,27.6486702,-0.1895475,0.0538490
126,568,-1.861389976547415,-6.652096261974862,568.6184692,-0.0072727,43.8016510,-0.0087771,-0.0791075,4.0000000,0.0388070,1.1278813,27.5478153,-0.1970221,0.0561413
127,568,-1.793281276547416,-6.652096261974862,568.6422729,-0.0009917,44.6280975,-0.0096878,-0.0775265,4.0000000,0.0454560,1.1266526,27.4330559,-0.2005090,0.0571118
128,568,-1.725172576547415,-6.652096261974862,568.6665039,-0.0052066,44.6280975,-0.0104081,-0.0755698,5.0000000,0.0507015,1.1251992,27.2894802,-0.2018410,0.0573604
129,568,-1.657063876547415,-6.652096261974862,568.6911621,0.0004132,45.4545441,-0.0108594,-0.0734994,5.0000000,0.0539916,1.1237233,27.1408062,-0.2009904,0.0569072
130,568,-1.588955176547415,-6.652096261974862,568.7161865,-0.0043802,44.6280975,-0.0110660,-0.0711882,4.0000000,0.0555648,1.1221492,26.9789505,-0.1979413,0.0557115
131,568,-1.520846476547415,-6.652096261974862,568.7415161,0.0003306,44.6280975,-0.0112443,-0.0681206,4.0000000,0.0565745,1.1204721,26.8053570,-0.1928156,0.0540579
132,568,-1.452737776547415,-6.652096261974862,568.7671509,-0.0051240,43.8016510,-0.0109624,-0.0664916,4.0000000,0.0544347,1.1186763,26.6241169,-0.1874180,0.0521384
133,568,-1.384629076547415,-6.652096261974862,568.7930298,-0.0009091,46.2809906,-0.0102474,-0.0649187,4.0000000,0.0499875,1.1168833,26.4433289,-0.1798249,0.0491011
134,568,-1.316520376547415,-6.652096261974862,568.8190918,-0.0070248,42.9752083,-0.0092544,-0.0641728,4.0000000,0.0439068,1.1152198,26.2713776,-0.1722523,0.0458401
135,568,-2.883020476547415,-6.720204961974861,568.2953491,-0.0009091,47.9338837,-0.0014713,-0.0021232,4.0000000,-0.0391197,1.1255220,27.3298950,0.0348733,0.0049978
136,568,-2.814911776547415,-6.720204961974861,568.3117065,0.0023140,48.7603302,-0.0008882,-0.0117811,4.0000000,-0.0386842,1.1269486,27.4726028,0.0151220,0.0043371
137,568,-2.746803076547415,-6.720204961974861,568.3283691,-0.0046281,47.1074371,-0.0004317,-0.0228423,4.0000000,-0.0401045,1.1282666,27.5931454,-0.0055801,0.0054838
138,568,-2.678694376547415,-6.720204961974861,568.3453979,-0.0019835,47.1074371,-0.0000663,-0.0328849,4.0000000,-0.0390751,1.1293461,27.7087288,-0.0266948,0.0076917
139,568,-2.610585676547415,-6.720204961974861,568.3627930,0.0004132,48.7603302,0.0001321,-0.0420707,4.0000000,-0.0370751,1.1302418,27.7964764,-0.0470663,0.0109673
140,568,-2.542476976547415,-6.720204961974861,568.3806152,0.0023140,48.7603302,0.0001889,-0.0511860,4.0000000,-0.0345003,1.1310223,27.8561516,-0.0678717,0.0154317
141,568,-2.474368276547415,-6.720204961974861,568.3989868,-0.0064463,45.4545441,0.0001134,-0.0604208,4.0000000,-0.0322155,1.1315458,27.9155884,-0.0886260,0.0212336
142,568,-2.406259576547415,-6.720204961974861,568.4179077,-0.0057025,45.4545441,-0.0003382,-0.0676363,4.0000000,-0.0266810,1.1319287,27.9553699,-0.1085916,0.0272419
143,568,-2.338150876547415,-6.720204961974861,568.4374390,-0.0055372,46.2809906,-0.0008655,-0.0742818,4.0000000,-0.0206837,1.1321584,27.9659595,-0.1278800,0.0334022
144,568,-2.270042176547415,-6.720204961974861,568.4575806,-0.0058678,46.2809906,-0.0015565,-0.0798480,4.0000000,-0.0141505,1.1321257,27.9693394,-0.1455454,0.0394647
145,568,-2.201933476547415,-6.720204961974861,568.4783936,-0.0068595,45.4545441,-0.0025377,-0.0837954,4.0000000,-0.0061856,1.1320673,27.9666958,-0.1614052,0.0450986
146,568,-2.133824776547415,-6.720204961974861,568.4998169,-0.0085124,43.8016510,-0.0035622,-0.0863597,4.0000000,0.0025004,1.1319571,27.9514256,-0.1752198,0.0496215
147,568,-2.065716076547415,-6.720204961974861,568.5219727,-0.0007438,47.1074371,-0.0046929,-0.0885778,4.0000000,0.0109754,1.1316011,27.9087849,-0.1881309,0.0541949
148,568,-1.997607376547415,-6.720204961974861,568.5446777,-0.0037190,43.8016510,-0.0059822,-0.0888959,4.0000000,0.0201590,1.1310716,27.8611298,-0.1979508,0.0575052
149,568,-1.929498676547415,-6.720204961974861,568.5680542,-0.0072727,43.8016510,-0.0070584,-0.0885263,4.0000000,0.0280032,1.1303065,27.7941895,-0.2050558,0.0596654
