OID_,Clips_DEM_Small_S5_60_Reg3,X,Y,DEM_Small_S5_60_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
23,579,20.069611423452582,-11.419705261974860,579.7122803,-0.0001653,48.7603302,-0.0009549,-0.0348384,4.0000000,-0.0645283,1.1699295,31.2800274,-0.0051484,0.0155472
24,579,20.137720123452581,-11.419705261974860,579.7337646,-0.0013223,48.7603302,-0.0008691,-0.0314674,4.0000000,-0.0544670,1.1725155,31.4799995,-0.0084677,0.0128396
25,579,20.205828823452581,-11.419705261974860,579.7557373,-0.0030579,47.9338837,-0.0007271,-0.0275481,4.0000000,-0.0436335,1.1746659,31.6542988,-0.0114626,0.0098606
26,579,20.273937523452581,-11.419705261974860,579.7781982,-0.0050413,47.9338837,-0.0006952,-0.0235513,4.0000000,-0.0329316,1.1763395,31.7901268,-0.0141710,0.0076058
27,579,19.388524423452584,-11.487813961974860,579.4992065,-0.0063636,47.1074371,-0.0046493,-0.0272567,4.0000000,-0.0994443,1.1315105,27.9006977,0.0449308,0.0239353
28,579,19.456633123452583,-11.487813961974860,579.5140991,-0.0015702,47.9338837,-0.0039868,-0.0344912,4.0000000,-0.1062106,1.1352698,28.2586575,0.0372282,0.0260507
29,579,19.524741823452583,-11.487813961974860,579.5294800,-0.0075207,47.1074371,-0.0035079,-0.0398521,4.0000000,-0.1112329,1.1392231,28.6289997,0.0315286,0.0283497
30,579,19.592850523452583,-11.487813961974860,579.5455322,-0.0038843,47.9338837,-0.0029189,-0.0434109,4.0000000,-0.1122472,1.1433814,29.0037212,0.0254254,0.0292206
31,579,19.660959223452583,-11.487813961974860,579.5621948,-0.0007438,47.9338837,-0.0023251,-0.0456978,4.0000000,-0.1107036,1.1474278,29.3700600,0.0193080,0.0291189
32,579,19.729067923452583,-11.487813961974860,579.5795288,-0.0082645,47.1074371,-0.0017685,-0.0483137,4.0000000,-0.1091480,1.1514384,29.7267685,0.0125206,0.0294000
33,579,19.797176623452582,-11.487813961974860,579.5975952,-0.0062810,47.1074371,-0.0013502,-0.0489802,4.0000000,-0.1047037,1.1554652,30.0707378,0.0067434,0.0284553
34,579,19.865285323452582,-11.487813961974860,579.6163330,-0.0050413,47.1074371,-0.0010203,-0.0481995,4.0000000,-0.0985675,1.1593841,30.4047432,0.0021686,0.0265262
35,579,19.933394023452582,-11.487813961974860,579.6358032,-0.0043802,47.1074371,-0.0006919,-0.0469984,4.0000000,-0.0907013,1.1631359,30.7238712,-0.0032955,0.0240294
36,579,20.001502723452582,-11.487813961974860,579.6559448,-0.0043802,47.9338837,-0.0004925,-0.0443167,4.0000000,-0.0810680,1.1666565,31.0101986,-0.0075655,0.0207567
37,579,20.069611423452582,-11.487813961974860,579.6767578,-0.0048760,47.1074371,-0.0004371,-0.0407052,4.0000000,-0.0702989,1.1697729,31.2647972,-0.0111116,0.0174031
38,579,20.137720123452581,-11.487813961974860,579.6981201,-0.0059504,47.1074371,-0.0004744,-0.0365170,4.0000000,-0.0599549,1.1725540,31.4893513,-0.0130790,0.0143446
39,579,20.205828823452581,-11.487813961974860,579.7200928,0.0023967,48.7603302,-0.0005414,-0.0314970,4.0000000,-0.0487749,1.1750029,31.6835308,-0.0142190,0.0112546
40,579,20.273937523452581,-11.487813961974860,579.7425537,0.0004132,47.9338837,-0.0006395,-0.0266925,4.0000000,-0.0380001,1.1769201,31.8320274,-0.0153848,0.0088663
41,579,19.252307023452584,-11.555922661974861,579.4386597,-0.0052893,47.1074371,-0.0048626,-0.0185212,4.0000000,-0.0834259,1.1233737,27.1046257,0.0463835,0.0198655
42,579,19.320415723452584,-11.555922661974861,579.4522705,0.0008264,49.5867767,-0.0043077,-0.0268735,4.0000000,-0.0939444,1.1267496,27.4388180,0.0401974,0.0218247
43,579,19.388524423452584,-11.555922661974861,579.4662476,-0.0037190,47.9338837,-0.0036792,-0.0340721,4.0000000,-0.1018555,1.1303639,27.7934513,0.0337113,0.0239004
44,579,19.456633123452583,-11.555922661974861,579.4807739,0.0014876,49.5867767,-0.0029929,-0.0410724,4.0000000,-0.1090484,1.1341337,28.1485996,0.0269037,0.0264332
45,579,19.524741823452583,-11.555922661974861,579.4957886,-0.0040496,47.9338837,-0.0025117,-0.0459444,4.0000000,-0.1139224,1.1380670,28.5172539,0.0220336,0.0288344
46,579,19.592850523452583,-11.555922661974861,579.5114746,-0.0000826,47.9338837,-0.0018996,-0.0500862,4.0000000,-0.1162206,1.1421602,28.9013138,0.0160482,0.0304567
47,579,19.660959223452583,-11.555922661974861,579.5278320,-0.0066116,47.9338837,-0.0013639,-0.0525107,4.0000000,-0.1156098,1.1463404,29.2699451,0.0105885,0.0309630
48,579,19.729067923452583,-11.555922661974861,579.5449219,-0.0038017,47.9338837,-0.0008926,-0.0546906,4.0000000,-0.1142650,1.1504864,29.6406898,0.0048837,0.0314926
49,579,19.797176623452582,-11.555922661974861,579.5626831,-0.0015702,47.9338837,-0.0005389,-0.0547137,4.0000000,-0.1093816,1.1545100,29.9920883,-0.0000458,0.0302796
50,579,19.865285323452582,-11.555922661974861,579.5812378,-0.0000826,49.5867767,-0.0003111,-0.0541753,4.0000000,-0.1043071,1.1585075,30.3331871,-0.0040435,0.0289812
51,579,19.933394023452582,-11.555922661974861,579.6005249,0.0008264,49.5867767,-0.0001547,-0.0525127,4.0000000,-0.0968379,1.1623679,30.6589813,-0.0081874,0.0266958
52,579,20.001502723452582,-11.555922661974861,579.6204834,0.0009917,48.7603302,-0.0001013,-0.0489861,4.0000000,-0.0869668,1.1660404,30.9598598,-0.0110053,0.0230994
53,579,20.069611423452582,-11.555922661974861,579.6411743,0.0005785,48.7603302,-0.0001527,-0.0450353,4.0000000,-0.0767835,1.1693388,31.2287617,-0.0132871,0.0197097
54,579,20.137720123452581,-11.555922661974861,579.6624756,-0.0004132,48.7603302,-0.0002120,-0.0407701,4.0000000,-0.0664700,1.1723320,31.4727020,-0.0150701,0.0163785
55,579,20.205828823452581,-11.555922661974861,579.6843872,-0.0020661,47.9338837,-0.0003693,-0.0352529,4.0000000,-0.0550695,1.1750165,31.6862564,-0.0154363,0.0129684
56,579,20.273937523452581,-11.555922661974861,579.7067871,-0.0040496,47.9338837,-0.0004930,-0.0298760,4.0000000,-0.0437286,1.1772391,31.8547630,-0.0160234,0.0100344
57,579,20.342046223452584,-11.555922661974861,579.7296753,-0.0062810,47.1074371,-0.0006342,-0.0236627,4.0000000,-0.0314812,1.1790714,31.9995117,-0.0158442,0.0073940
58,579,19.184198323452584,-11.624031361974861,579.3936157,-0.0000826,49.5867767,-0.0047565,-0.0165041,4.0000000,-0.0742152,1.1190294,26.6705818,0.0412070,0.0182706
59,579,19.252307023452584,-11.624031361974861,579.4064941,-0.0033058,47.9338837,-0.0041489,-0.0249675,4.0000000,-0.0851508,1.1222031,26.9897861,0.0352158,0.0196933
60,579,19.320415723452584,-11.624031361974861,579.4196777,-0.0068595,47.1074371,-0.0034466,-0.0335816,4.0000000,-0.0962251,1.1255659,27.3232613,0.0290618,0.0219862
61,579,19.388524423452584,-11.624031361974861,579.4333496,-0.0009917,48.7603302,-0.0027654,-0.0405600,4.0000000,-0.1045303,1.1291195,27.6729412,0.0234103,0.0243812
62,579,19.456633123452583,-11.624031361974861,579.4474487,-0.0054545,47.1074371,-0.0021365,-0.0470048,4.0000000,-0.1121244,1.1328006,28.0237579,0.0181147,0.0273365
63,579,19.524741823452583,-11.624031361974861,579.4621582,-0.0006612,49.5867767,-0.0014615,-0.0520912,4.0000000,-0.1166001,1.1366839,28.3893585,0.0124177,0.0295726
64,579,19.592850523452583,-11.624031361974861,579.4775391,-0.0064463,47.1074371,-0.0008748,-0.0564026,4.0000000,-0.1200082,1.1406384,28.7608929,0.0072030,0.0318355
65,579,19.660959223452583,-11.624031361974861,579.4935303,-0.0026446,47.9338837,-0.0003954,-0.0590804,4.0000000,-0.1207009,1.1448014,29.1315327,0.0025400,0.0331103
66,579,19.729067923452583,-11.624031361974861,579.5103149,0.0004132,47.9338837,0.0000037,-0.0609741,4.0000000,-0.1197353,1.1490526,29.5104141,-0.0022129,0.0339187
67,579,19.797176623452582,-11.624031361974861,579.5278931,-0.0070248,47.9338837,0.0002403,-0.0603983,4.0000000,-0.1149848,1.1531681,29.8769855,-0.0058119,0.0326673
68,579,19.865285323452582,-11.624031361974861,579.5462036,-0.0052066,47.1074371,0.0002398,-0.0587520,4.0000000,-0.1093531,1.1572864,30.2240334,-0.0081510,0.0311602
69,579,19.933394023452582,-11.624031361974861,579.5652466,-0.0041322,47.1074371,0.0001987,-0.0568018,4.0000000,-0.1030997,1.1613072,30.5615635,-0.0105039,0.0294418
70,579,20.001502723452582,-11.624031361974861,579.5850830,-0.0038843,47.9338837,0.0000725,-0.0526595,4.0000000,-0.0933500,1.1651485,30.8878460,-0.0119690,0.0258634
71,579,20.069611423452582,-11.624031361974861,579.6056519,-0.0040496,47.9338837,-0.0000897,-0.0481341,4.0000000,-0.0831977,1.1686691,31.1760120,-0.0130705,0.0222732
72,579,20.137720123452581,-11.624031361974861,579.6268311,-0.0049587,47.1074371,-0.0002559,-0.0428187,4.0000000,-0.0721446,1.1719704,31.4330330,-0.0134928,0.0183768
73,579,20.205828823452581,-11.624031361974861,579.6486816,-0.0065289,47.1074371,-0.0003946,-0.0376970,4.0000000,-0.0608328,1.1748695,31.6700592,-0.0145611,0.0149108
74,579,20.273937523452581,-11.624031361974861,579.6710205,0.0016529,48.7603302,-0.0005526,-0.0316672,4.0000000,-0.0492726,1.1772950,31.8651543,-0.0140619,0.0115314
75,579,20.342046223452584,-11.624031361974861,579.6939087,-0.0004959,47.9338837,-0.0007127,-0.0252455,4.0000000,-0.0371140,1.1794528,32.0293579,-0.0133770,0.0086408
76,579,20.410154923452584,-11.624031361974861,579.7172241,-0.0033884,47.9338837,-0.0008070,-0.0184645,4.0000000,-0.0249581,1.1810566,32.1496315,-0.0119708,0.0061950
77,579,19.116089623452584,-11.692140061974861,579.3496704,-0.0058678,47.1074371,-0.0048195,-0.0145665,4.0000000,-0.0649085,1.1145623,26.2072086,0.0357754,0.0173752
78,579,19.184198323452584,-11.692140061974861,579.3618774,0.0014050,48.7603302,-0.0040332,-0.0237140,4.0000000,-0.0757307,1.1174989,26.5107174,0.0283027,0.0180644
79,579,19.252307023452584,-11.692140061974861,579.3743896,-0.0014050,48.7603302,-0.0033474,-0.0318261,4.0000000,-0.0868706,1.1206295,26.8306847,0.0232183,0.0198204
80,579,19.320415723452584,-11.692140061974861,579.3872070,-0.0046281,47.1074371,-0.0025243,-0.0404319,4.0000000,-0.0981214,1.1239343,27.1623039,0.0172576,0.0224379
81,579,19.388524423452584,-11.692140061974861,579.4004517,0.0016529,49.5867767,-0.0017168,-0.0476368,4.0000000,-0.1072515,1.1274912,27.5112648,0.0119779,0.0252112
82,579,19.456633123452583,-11.692140061974861,579.4142456,-0.0024793,48.7603302,-0.0011222,-0.0533726,4.0000000,-0.1150484,1.1311460,27.8689327,0.0083031,0.0283674
83,579,19.524741823452583,-11.692140061974861,579.4285889,-0.0072727,47.1074371,-0.0005325,-0.0576332,4.0000000,-0.1194448,1.1350309,28.2336063,0.0041784,0.0306406
84,579,19.592850523452583,-11.692140061974861,579.4436646,-0.0027273,47.9338837,-0.0000801,-0.0613744,4.0000000,-0.1233902,1.1389865,28.5980282,0.0006414,0.0332387
85,579,19.660959223452583,-11.692140061974861,579.4593506,-0.0085950,47.1074371,0.0001987,-0.0636587,4.0000000,-0.1252478,1.1430548,28.9815636,-0.0020697,0.0352196
86,579,19.729067923452583,-11.692140061974861,579.4758911,-0.0052893,47.9338837,0.0004709,-0.0651148,4.0000000,-0.1247056,1.1473871,29.3651333,-0.0055240,0.0362879
87,579,19.797176623452582,-11.692140061974861,579.4931641,-0.0024793,47.9338837,0.0006558,-0.0645326,4.0000000,-0.1205710,1.1516867,29.7420597,-0.0084943,0.0353206
88,579,19.865285323452582,-11.692140061974861,579.5112305,-0.0004132,47.9338837,0.0005501,-0.0622017,4.0000000,-0.1145665,1.1558988,30.1089268,-0.0098369,0.0335077
89,579,19.933394023452582,-11.692140061974861,579.5300903,0.0008264,49.5867767,0.0004040,-0.0599249,4.0000000,-0.1087366,1.1600983,30.4659958,-0.0111133,0.0319159
90,579,20.001502723452582,-11.692140061974861,579.5497437,-0.0086777,46.2809906,0.0002904,-0.0564434,4.0000000,-0.1001722,1.1642476,30.8123932,-0.0127145,0.0288366
91,579,20.069611423452582,-11.692140061974861,579.5701294,0.0013223,48.7603302,0.0000266,-0.0512041,4.0000000,-0.0898187,1.1680645,31.1258545,-0.0125894,0.0248303
92,579,20.137720123452581,-11.692140061974861,579.5911865,0.0004959,48.7603302,-0.0002800,-0.0448166,4.0000000,-0.0779903,1.1715693,31.4090672,-0.0116429,0.0204027
93,579,20.205828823452581,-11.692140061974861,579.6129150,-0.0009091,48.7603302,-0.0004921,-0.0396559,4.0000000,-0.0674256,1.1747626,31.6612015,-0.0118862,0.0170793
94,579,20.273937523452581,-11.692140061974861,579.6352539,-0.0027273,47.9338837,-0.0006558,-0.0338443,4.0000000,-0.0560933,1.1774877,31.8781395,-0.0115952,0.0136023
95,579,20.342046223452584,-11.692140061974861,579.6580811,-0.0048760,47.9338837,-0.0008434,-0.0264194,4.0000000,-0.0431290,1.1798062,32.0673485,-0.0097098,0.0100489
96,579,20.410154923452584,-11.692140061974861,579.6813965,0.0022314,48.7603302,-0.0009274,-0.0190539,4.0000000,-0.0306213,1.1817384,32.2067337,-0.0074866,0.0071468
97,579,20.478263623452584,-11.692140061974861,579.7050781,-0.0009917,48.7603302,-0.0009410,-0.0128426,4.0000000,-0.0191911,1.1831686,32.3103828,-0.0064940,0.0052467
98,579,19.116089623452584,-11.760248761974861,579.3184814,-0.0047934,47.1074371,-0.0041965,-0.0202394,4.0000000,-0.0653537,1.1129329,26.0341568,0.0248750,0.0167703
99,579,19.184198323452584,-11.760248761974861,579.3303223,0.0028099,49.5867767,-0.0034038,-0.0284605,4.0000000,-0.0757686,1.1157278,26.3276234,0.0188475,0.0176406
100,579,19.252307023452584,-11.760248761974861,579.3424072,0.0004132,48.7603302,-0.0026529,-0.0371427,4.0000000,-0.0880691,1.1187756,26.6368675,0.0137838,0.0199519
101,579,19.320415723452584,-11.760248761974861,579.3548584,-0.0023967,48.7603302,-0.0017829,-0.0457086,4.0000000,-0.0998429,1.1220163,26.9684067,0.0084256,0.0229633
102,579,19.388524423452584,-11.760248761974861,579.3677368,-0.0057851,47.1074371,-0.0009502,-0.0529777,4.0000000,-0.1099094,1.1255070,27.3156204,0.0039540,0.0262302
103,579,19.456633123452583,-11.760248761974861,579.3811646,0.0004132,48.7603302,-0.0002955,-0.0588288,4.0000000,-0.1181082,1.1291984,27.6760292,0.0004507,0.0297062
104,579,19.524741823452583,-11.760248761974861,579.3952026,-0.0040496,47.9338837,0.0002518,-0.0624481,4.0000000,-0.1222484,1.1330369,28.0452557,-0.0026478,0.0318666
105,579,19.592850523452583,-11.760248761974861,579.4099121,-0.0092562,46.2809906,0.0006635,-0.0659257,4.0000000,-0.1265892,1.1370641,28.4256859,-0.0052621,0.0346841
106,579,19.660959223452583,-11.760248761974861,579.4253540,-0.0047934,47.9338837,0.0010123,-0.0689603,4.0000000,-0.1299006,1.1412272,28.8106537,-0.0080200,0.0374705
107,579,19.729067923452583,-11.760248761974861,579.4415283,-0.0011570,47.9338837,0.0011237,-0.0696664,4.0000000,-0.1295552,1.1456153,29.2061462,-0.0097776,0.0385685
108,579,19.797176623452582,-11.760248761974861,579.4585571,-0.0080992,47.9338837,0.0010262,-0.0679986,4.0000000,-0.1255933,1.1500442,29.5963039,-0.0104039,0.0376196
109,579,19.865285323452582,-11.760248761974861,579.4763794,-0.0057851,47.9338837,0.0009733,-0.0663340,4.0000000,-0.1208960,1.1543463,29.9815941,-0.0117721,0.0363896
110,579,19.933394023452582,-11.760248761974861,579.4949951,-0.0042149,47.1074371,0.0008343,-0.0643640,4.0000000,-0.1156352,1.1586882,30.3493633,-0.0130927,0.0350582
111,579,20.001502723452582,-11.760248761974861,579.5144043,-0.0035537,47.1074371,0.0004998,-0.0597216,4.0000000,-0.1066860,1.1630410,30.7090244,-0.0127572,0.0315507
112,579,20.069611423452582,-11.760248761974861,579.5346069,-0.0034711,47.9338837,0.0001814,-0.0542895,4.0000000,-0.0967802,1.1671058,31.0460339,-0.0117988,0.0274381
113,579,20.137720123452581,-11.760248761974861,579.5555420,-0.0040496,47.9338837,-0.0000940,-0.0484935,4.0000000,-0.0855112,1.1708308,31.3543129,-0.0114757,0.0230786
114,579,20.205828823452581,-11.760248761974861,579.5771484,-0.0053719,47.1074371,-0.0004619,-0.0424506,4.0000000,-0.0748511,1.1743531,31.6339436,-0.0100500,0.0194679
115,579,20.273937523452581,-11.760248761974861,579.5993652,-0.0070248,47.1074371,-0.0007814,-0.0354245,4.0000000,-0.0627840,1.1775562,31.8774281,-0.0080650,0.0155555
116,579,20.342046223452584,-11.760248761974861,579.6221924,0.0009917,47.9338837,-0.0009299,-0.0283645,4.0000000,-0.0501406,1.1801964,32.0875015,-0.0065885,0.0117498
117,579,20.410154923452584,-11.760248761974861,579.6454468,-0.0019008,47.9338837,-0.0010517,-0.0206675,4.0000000,-0.0374914,1.1822904,32.2578354,-0.0038437,0.0085404
118,579,20.478263623452584,-11.760248761974861,579.6691284,-0.0050413,47.9338837,-0.0011019,-0.0133052,4.0000000,-0.0246131,1.1840346,32.3819313,-0.0019972,0.0062021
119,579,19.116089623452584,-11.828357461974861,579.2874146,-0.0038843,47.9338837,-0.0037337,-0.0245765,4.0000000,-0.0658910,1.1111863,25.8489304,0.0167380,0.0165398
120,579,19.184198323452584,-11.828357461974861,579.2988892,-0.0058678,47.1074371,-0.0030002,-0.0321025,4.0000000,-0.0767517,1.1139015,26.1366558,0.0125467,0.0177207
121,579,19.252307023452584,-11.828357461974861,579.3106079,0.0020661,49.5867767,-0.0021521,-0.0402396,4.0000000,-0.0883537,1.1168275,26.4404507,0.0078744,0.0197568
122,579,19.320415723452584,-11.828357461974861,579.3226929,-0.0004132,48.7603302,-0.0013534,-0.0485900,4.0000000,-0.1009284,1.1200048,26.7631931,0.0037484,0.0231900
123,579,19.388524423452584,-11.828357461974861,579.3352051,-0.0033884,47.9338837,-0.0005680,-0.0556689,4.0000000,-0.1114856,1.1234254,27.1064701,0.0001478,0.0267388
124,579,19.456633123452583,-11.828357461974861,579.3482666,-0.0068595,47.1074371,0.0001148,-0.0616656,4.0000000,-0.1200693,1.1270831,27.4651566,-0.0032619,0.0304505
125,579,19.524741823452583,-11.828357461974861,579.3619995,-0.0009917,48.7603302,0.0006133,-0.0654709,4.0000000,-0.1252031,1.1308734,27.8428173,-0.0057386,0.0331832
126,579,19.592850523452583,-11.828357461974861,579.3763428,-0.0057851,47.1074371,0.0010664,-0.0692106,4.0000000,-0.1301329,1.1349245,28.2187099,-0.0082883,0.0363096
127,579,19.660959223452583,-11.828357461974861,579.3914795,-0.0009917,48.7603302,0.0013568,-0.0717600,4.0000000,-0.1332528,1.1391522,28.6103745,-0.0102672,0.0389626
128,579,19.729067923452583,-11.828357461974861,579.4073486,-0.0070248,47.1074371,0.0014606,-0.0725055,4.0000000,-0.1334466,1.1434664,29.0163765,-0.0115643,0.0402784
129,579,19.797176623452582,-11.828357461974861,579.4240723,-0.0037190,47.9338837,0.0013170,-0.0713437,4.0000000,-0.1310485,1.1479979,29.4183769,-0.0116389,0.0402198
130,579,19.865285323452582,-11.828357461974861,579.4416504,-0.0011570,47.9338837,0.0011686,-0.0693824,4.0000000,-0.1267464,1.1525809,29.8121147,-0.0120184,0.0390942
131,579,19.933394023452582,-11.828357461974861,579.4600220,0.0005785,49.5867767,0.0008206,-0.0664810,4.0000000,-0.1215589,1.1570348,30.2022018,-0.0114031,0.0376599
132,579,20.001502723452582,-11.828357461974861,579.4791870,-0.0084298,47.1074371,0.0003613,-0.0614913,4.0000000,-0.1130723,1.1614875,30.5806389,-0.0099103,0.0342985
133,579,20.069611423452582,-11.828357461974861,579.4992065,-0.0080992,46.2809906,0.0000033,-0.0563150,4.0000000,-0.1037835,1.1658368,30.9425220,-0.0088466,0.0305453
134,579,20.137720123452581,-11.828357461974861,579.5199585,-0.0085950,46.2809906,-0.0003441,-0.0501987,4.0000000,-0.0928449,1.1698982,31.2684288,-0.0075526,0.0261002
135,579,20.205828823452581,-11.828357461974861,579.5413818,0.0002479,48.7603302,-0.0007278,-0.0437665,4.0000000,-0.0819399,1.1737235,31.5796413,-0.0055932,0.0221106
136,579,20.273937523452581,-11.828357461974861,579.5634766,-0.0012397,47.9338837,-0.0009937,-0.0369423,4.0000000,-0.0699527,1.1772370,31.8580360,-0.0039319,0.0179308
137,579,20.342046223452584,-11.828357461974861,579.5861816,-0.0032231,47.9338837,-0.0011251,-0.0295733,4.0000000,-0.0568775,1.1803793,32.0989723,-0.0022690,0.0136312
138,579,20.410154923452584,-11.828357461974861,579.6094360,-0.0060331,47.9338837,-0.0012494,-0.0217583,4.0000000,-0.0437990,1.1828798,32.2946320,0.0002823,0.0101037
139,579,20.478263623452584,-11.828357461974861,579.6330566,0.0008264,48.7603302,-0.0012958,-0.0146001,4.0000000,-0.0313464,1.1848704,32.4508324,0.0021462,0.0075733
140,579,20.546372323452584,-11.828357461974861,579.6571045,-0.0028099,48.7603302,-0.0012409,-0.0077462,4.0000000,-0.0194896,1.1865015,32.5685959,0.0039973,0.0056942
141,579,19.116089623452584,-11.896466161974860,579.2565308,-0.0030579,47.9338837,-0.0033445,-0.0276593,4.0000000,-0.0658919,1.1092595,25.6374474,0.0105732,0.0162393
142,579,19.184198323452584,-11.896466161974860,579.2676392,-0.0047107,47.9338837,-0.0026129,-0.0351627,4.0000000,-0.0771867,1.1119837,25.9320908,0.0068613,0.0176904
143,579,19.252307023452584,-11.896466161974860,579.2789917,-0.0063636,47.1074371,-0.0016778,-0.0436167,4.0000000,-0.0892356,1.1148800,26.2388306,0.0020022,0.0199283
144,579,19.320415723452584,-11.896466161974860,579.2907104,0.0014876,48.7603302,-0.0008673,-0.0512437,4.0000000,-0.1012763,1.1179922,26.5546341,-0.0012112,0.0231164
145,579,19.388524423452584,-11.896466161974860,579.3028564,-0.0011570,48.7603302,-0.0000976,-0.0587212,4.0000000,-0.1129230,1.1213135,26.8997097,-0.0045194,0.0272969
146,579,19.456633123452583,-11.896466161974860,579.3156128,-0.0043802,47.9338837,0.0005418,-0.0641389,4.0000000,-0.1210824,1.1249257,27.2556705,-0.0071954,0.0308259
147,579,19.524741823452583,-11.896466161974860,579.3289795,-0.0081818,46.2809906,0.0009820,-0.0684084,4.0000000,-0.1279223,1.1287363,27.6278896,-0.0088946,0.0344405
148,579,19.592850523452583,-11.896466161974860,579.3430176,-0.0026446,48.7603302,0.0012003,-0.0708743,4.0000000,-0.1324335,1.1327082,28.0105362,-0.0093151,0.0372585
149,579,19.660959223452583,-11.896466161974860,579.3577881,-0.0075207,47.1074371,0.0013386,-0.0732540,4.0000000,-0.1367038,1.1369313,28.4065094,-0.0098042,0.0404820
150,579,19.729067923452583,-11.896466161974860,579.3734131,-0.0032231,47.9338837,0.0012610,-0.0735512,4.0000000,-0.1375745,1.1413366,28.8155556,-0.0095280,0.0421211
