OID_,Clips_DEM_Small_S5_60_Reg4,X,Y,DEM_Small_S5_60_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
1,573,15.642545923452584,-23.474945161974873,573.6586914,-0.0062810,45.4545441,-0.0008123,-0.0433743,4.0000000,-0.0638599,1.1258550,27.3547516,-0.0228887,0.0162795
2,573,15.710654623452584,-23.474945161974873,573.6838989,-0.0018182,45.4545441,-0.0003642,-0.0479883,4.0000000,-0.0648685,1.1293085,27.6907978,-0.0311081,0.0177145
3,573,15.778763323452583,-23.474945161974873,573.7097168,-0.0077686,45.4545441,0.0001571,-0.0520509,4.0000000,-0.0646162,1.1329712,28.0415154,-0.0394855,0.0187249
4,573,15.846872023452583,-23.474945161974873,573.7362061,-0.0042975,45.4545441,0.0005575,-0.0552181,4.0000000,-0.0634182,1.1366972,28.3966522,-0.0470180,0.0196333
5,573,15.914980723452583,-23.474945161974873,573.7632446,-0.0014050,47.9338837,0.0008853,-0.0570044,4.0000000,-0.0603777,1.1404966,28.7439766,-0.0536311,0.0197289
6,573,15.983089423452583,-23.474945161974873,573.7910156,0.0009091,49.5867767,0.0011467,-0.0579796,4.0000000,-0.0563176,1.1442137,29.0837135,-0.0596415,0.0193631
7,573,16.051198123452583,-23.474945161974873,573.8193359,-0.0074380,46.2809906,0.0012411,-0.0570307,4.0000000,-0.0512289,1.1477710,29.4093704,-0.0628326,0.0180758
8,573,16.119306823452582,-23.474945161974873,573.8483276,-0.0064463,47.1074371,0.0012883,-0.0563177,4.0000000,-0.0461815,1.1512378,29.7074947,-0.0664538,0.0170782
9,573,16.187415523452586,-23.474945161974873,573.8779297,-0.0057851,47.1074371,0.0011812,-0.0534658,4.0000000,-0.0396165,1.1545235,29.9983406,-0.0673152,0.0150433
10,573,16.255524223452582,-23.474945161974873,573.9080811,-0.0057025,47.1074371,0.0009807,-0.0492114,4.0000000,-0.0323603,1.1575383,30.2546883,-0.0660624,0.0125267
11,573,16.323632923452585,-23.474945161974873,573.9387817,-0.0061983,47.1074371,0.0006818,-0.0436941,4.0000000,-0.0246143,1.1600980,30.4695587,-0.0627739,0.0099111
12,573,15.574437223452584,-23.543053861974872,573.6093140,-0.0068595,45.4545441,0.0000649,-0.0462363,4.0000000,-0.0661927,1.1218133,26.9483547,-0.0262799,0.0149060
13,573,15.642545923452584,-23.543053861974872,573.6337891,-0.0018182,45.4545441,0.0006105,-0.0516283,5.0000000,-0.0679009,1.1250557,27.2687988,-0.0353557,0.0166659
14,573,15.710654623452584,-23.543053861974872,573.6589355,-0.0072727,45.4545441,0.0010931,-0.0562345,4.0000000,-0.0687167,1.1284224,27.6040974,-0.0437524,0.0183935
15,573,15.778763323452583,-23.543053861974872,573.6846313,-0.0031405,45.4545441,0.0016530,-0.0603605,4.0000000,-0.0690656,1.1319265,27.9408474,-0.0516554,0.0197397
16,573,15.846872023452583,-23.543053861974872,573.7109375,0.0004959,49.5867767,0.0020919,-0.0637183,4.0000000,-0.0685569,1.1356454,28.2938538,-0.0588796,0.0210257
17,573,15.914980723452583,-23.543053861974872,573.7379150,-0.0065289,45.4545441,0.0025604,-0.0662820,4.0000000,-0.0665512,1.1394424,28.6453590,-0.0660129,0.0215319
18,573,15.983089423452583,-23.543053861974872,573.7655640,-0.0041322,47.1074371,0.0027292,-0.0667722,4.0000000,-0.0630066,1.1432358,28.9955292,-0.0705378,0.0212311
19,573,16.051198123452583,-23.543053861974872,573.7938843,-0.0024793,48.7603302,0.0028626,-0.0665876,4.0000000,-0.0588365,1.1469518,29.3281803,-0.0743388,0.0203855
20,573,16.119306823452582,-23.543053861974872,573.8228760,-0.0014876,48.7603302,0.0027392,-0.0649768,4.0000000,-0.0537284,1.1504939,29.6436367,-0.0762252,0.0191439
21,573,16.187415523452586,-23.543053861974872,573.8524170,-0.0008264,48.7603302,0.0024932,-0.0615750,4.0000000,-0.0480205,1.1539447,29.9476566,-0.0751295,0.0169212
22,573,16.255524223452582,-23.543053861974872,573.8826294,-0.0008264,48.7603302,0.0020791,-0.0565917,4.0000000,-0.0407949,1.1571251,30.2150764,-0.0723886,0.0141485
23,573,16.323632923452585,-23.543053861974872,573.9133301,-0.0012397,48.7603302,0.0016689,-0.0508028,4.0000000,-0.0341935,1.1598495,30.4523182,-0.0674121,0.0112680
24,574,18.230676523452583,-23.543053861974872,574.8422852,-0.0001653,48.7603302,0.0015361,-0.0408280,4.0000000,-0.0510364,1.1889625,32.7443085,-0.0306197,0.0087888
25,574,18.298785223452583,-23.543053861974872,574.8785400,-0.0063636,48.7603302,0.0014067,-0.0393985,4.0000000,-0.0514609,1.1911145,32.9138985,-0.0273361,0.0086264
26,573,15.506328523452584,-23.611162561974872,573.5607300,0.0014876,46.2809906,0.0007968,-0.0469764,4.0000000,-0.0642378,1.1178483,26.5391026,-0.0297151,0.0126237
27,573,15.574437223452584,-23.611162561974872,573.5845947,-0.0026446,45.4545441,0.0013942,-0.0539411,4.0000000,-0.0685323,1.1208128,26.8481770,-0.0393498,0.0153672
28,573,15.642545923452584,-23.611162561974872,573.6090088,-0.0074380,45.4545441,0.0019902,-0.0590909,5.0000000,-0.0705950,1.1240414,27.1733837,-0.0475868,0.0172862
29,573,15.710654623452584,-23.611162561974872,573.6340332,-0.0027273,45.4545441,0.0026380,-0.0643865,4.0000000,-0.0723871,1.1273968,27.4992523,-0.0563860,0.0194629
30,573,15.778763323452583,-23.611162561974872,573.6596069,-0.0084298,45.4545441,0.0031612,-0.0681714,4.0000000,-0.0725658,1.1308184,27.8354359,-0.0637771,0.0210118
31,573,15.846872023452583,-23.611162561974872,573.6858521,-0.0047934,45.4545441,0.0036801,-0.0721742,4.0000000,-0.0731743,1.1344609,28.1807995,-0.0711741,0.0229978
32,573,15.914980723452583,-23.611162561974872,573.7127686,-0.0017355,48.7603302,0.0040499,-0.0741631,4.0000000,-0.0713856,1.1381789,28.5329819,-0.0769406,0.0235956
33,573,15.983089423452583,-23.611162561974872,573.7403564,0.0007438,49.5867767,0.0042458,-0.0749273,4.0000000,-0.0689309,1.1419753,28.8850002,-0.0809237,0.0236199
34,573,16.051198123452583,-23.611162561974872,573.7686157,-0.0075207,45.4545441,0.0042323,-0.0739678,4.0000000,-0.0651433,1.1457680,29.2186584,-0.0827924,0.0226030
35,573,16.119306823452582,-23.611162561974872,573.7975464,-0.0064463,47.1074371,0.0040299,-0.0719699,4.0000000,-0.0609223,1.1493939,29.5484257,-0.0830176,0.0212583
36,573,16.187415523452586,-23.611162561974872,573.8270874,-0.0057851,47.1074371,0.0036768,-0.0684016,4.0000000,-0.0558102,1.1529357,29.8565178,-0.0809931,0.0190227
37,573,16.255524223452582,-23.611162561974872,573.8572998,-0.0057851,47.1074371,0.0031667,-0.0633693,4.0000000,-0.0493284,1.1561908,30.1411686,-0.0774103,0.0161608
38,573,16.323632923452585,-23.611162561974872,573.8880005,-0.0061983,47.1074371,0.0026289,-0.0573160,4.0000000,-0.0428787,1.1591578,30.3929138,-0.0717533,0.0130011
39,573,16.391741623452582,-23.611162561974872,573.9192505,-0.0071074,47.1074371,0.0020877,-0.0511272,4.0000000,-0.0360513,1.1617362,30.6032352,-0.0662031,0.0102025
40,574,18.094459123452584,-23.611162561974872,574.7462158,-0.0045455,48.7603302,0.0023963,-0.0492501,4.0000000,-0.0530697,1.1819860,32.2214775,-0.0454305,0.0106234
41,574,18.162567823452584,-23.611162561974872,574.7817993,-0.0000826,48.7603302,0.0023691,-0.0490499,4.0000000,-0.0550811,1.1843843,32.4047165,-0.0430187,0.0109745
42,574,18.230676523452583,-23.611162561974872,574.8176270,-0.0060331,47.9338837,0.0023604,-0.0492487,4.0000000,-0.0566803,1.1866664,32.5791702,-0.0418172,0.0114755
43,574,18.298785223452583,-23.611162561974872,574.8537598,-0.0021488,48.7603302,0.0021480,-0.0479153,4.0000000,-0.0572871,1.1888746,32.7438583,-0.0385435,0.0116089
44,574,18.366893923452583,-23.611162561974872,574.8901978,0.0016529,48.7603302,0.0018306,-0.0460813,4.0000000,-0.0567475,1.1906215,32.8766060,-0.0354150,0.0116753
45,574,18.435002623452583,-23.611162561974872,574.9267578,-0.0048760,47.9338837,0.0014399,-0.0440002,4.0000000,-0.0561054,1.1920724,32.9830475,-0.0318949,0.0118935
46,574,18.503111323452583,-23.611162561974872,574.9635010,-0.0014050,48.7603302,0.0010013,-0.0420550,4.0000000,-0.0557244,1.1932405,33.0712814,-0.0283857,0.0124688
47,573,15.438219823452584,-23.679271261974872,573.5130615,-0.0006612,45.4545441,0.0013070,-0.0471098,4.0000000,-0.0611536,1.1142242,26.1658802,-0.0330660,0.0107157
48,573,15.506328523452584,-23.679271261974872,573.5363159,-0.0044628,45.4545441,0.0019239,-0.0535843,4.0000000,-0.0648775,1.1167156,26.4347115,-0.0422911,0.0129461
49,573,15.574437223452584,-23.679271261974872,573.5600586,0.0014876,46.2809906,0.0026629,-0.0608647,4.0000000,-0.0696005,1.1195258,26.7146511,-0.0521289,0.0159742
50,573,15.642545923452584,-23.679271261974872,573.5843506,-0.0032231,45.4545441,0.0034112,-0.0668534,5.0000000,-0.0729943,1.1226708,27.0276031,-0.0607124,0.0185508
51,573,15.710654623452584,-23.679271261974872,573.6092529,-0.0085124,45.4545441,0.0041841,-0.0725508,4.0000000,-0.0752881,1.1259453,27.3623638,-0.0698135,0.0211768
52,573,15.778763323452583,-23.679271261974872,573.6347656,-0.0041322,45.4545441,0.0046158,-0.0754732,4.0000000,-0.0755282,1.1293617,27.6950874,-0.0754183,0.0226086
53,573,15.846872023452583,-23.679271261974872,573.6609497,-0.0004132,49.5867767,0.0052230,-0.0797812,4.0000000,-0.0761689,1.1329994,28.0386505,-0.0833936,0.0249188
54,573,15.914980723452583,-23.679271261974872,573.6878052,-0.0073554,44.6280975,0.0055156,-0.0815352,4.0000000,-0.0757242,1.1367158,28.3932133,-0.0873462,0.0258998
55,573,15.983089423452583,-23.679271261974872,573.7153320,-0.0047934,47.1074371,0.0056696,-0.0820874,4.0000000,-0.0743768,1.1405164,28.7460613,-0.0897981,0.0260845
56,573,16.051198123452583,-23.679271261974872,573.7435913,-0.0030579,47.9338837,0.0054726,-0.0802606,4.0000000,-0.0704741,1.1442343,29.0862827,-0.0900471,0.0247640
57,573,16.119306823452582,-23.679271261974872,573.7724609,-0.0019008,48.7603302,0.0052483,-0.0781285,4.0000000,-0.0677642,1.1479501,29.4195747,-0.0884929,0.0234351
58,573,16.187415523452586,-23.679271261974872,573.8020630,-0.0012397,48.7603302,0.0048275,-0.0746105,4.0000000,-0.0629337,1.1515615,29.7318916,-0.0862874,0.0212328
59,573,16.255524223452582,-23.679271261974872,573.8322144,-0.0011570,48.7603302,0.0042894,-0.0699221,4.0000000,-0.0577784,1.1548923,30.0309048,-0.0820657,0.0185231
60,573,16.323632923452585,-23.679271261974872,573.8629150,-0.0015702,47.9338837,0.0035560,-0.0631512,4.0000000,-0.0512607,1.1580273,30.2933655,-0.0750416,0.0149398
61,573,16.391741623452582,-23.679271261974872,573.8941650,-0.0024793,47.9338837,0.0029135,-0.0568772,4.0000000,-0.0444794,1.1606811,30.5208168,-0.0692751,0.0119177
62,574,17.958241723452584,-23.679271261974872,574.6520996,-0.0007438,48.7603302,0.0030821,-0.0555575,4.0000000,-0.0542670,1.1752152,31.6872787,-0.0568480,0.0122316
63,574,18.026350423452584,-23.679271261974872,574.6869507,-0.0057851,47.9338837,0.0032940,-0.0574615,4.0000000,-0.0569660,1.1775585,31.8760433,-0.0579569,0.0133406
64,574,18.094459123452584,-23.679271261974872,574.7221069,-0.0011570,48.7603302,0.0032697,-0.0574834,4.0000000,-0.0594039,1.1799189,32.0604019,-0.0555630,0.0139425
65,574,18.162567823452584,-23.679271261974872,574.7576294,-0.0066116,47.9338837,0.0031539,-0.0569899,4.0000000,-0.0612766,1.1820790,32.2286720,-0.0527033,0.0144237
66,574,18.230676523452583,-23.679271261974872,574.7933960,-0.0024793,47.9338837,0.0030640,-0.0568108,4.0000000,-0.0624039,1.1841366,32.3864784,-0.0512178,0.0149377
67,574,18.298785223452583,-23.679271261974872,574.8294678,-0.0085950,47.1074371,0.0028419,-0.0559022,4.0000000,-0.0631199,1.1863054,32.5513458,-0.0486846,0.0153598
68,574,18.366893923452583,-23.679271261974872,574.8657837,-0.0046281,47.9338837,0.0024135,-0.0538866,4.0000000,-0.0625687,1.1879815,32.6822777,-0.0452046,0.0155491
69,574,18.435002623452583,-23.679271261974872,574.9022827,-0.0010744,47.9338837,0.0019211,-0.0515400,4.0000000,-0.0616220,1.1893607,32.7813454,-0.0414581,0.0157199
70,574,18.503111323452583,-23.679271261974872,574.9389648,-0.0075207,47.9338837,0.0013715,-0.0491794,4.0000000,-0.0608609,1.1905569,32.8701134,-0.0374979,0.0162041
71,574,18.571220023452582,-23.679271261974872,574.9757690,-0.0039669,47.9338837,0.0006793,-0.0469083,4.0000000,-0.0600209,1.1911807,32.9181404,-0.0337957,0.0173501
72,573,15.370111123452585,-23.747379961974872,573.4660645,-0.0038017,45.4545441,0.0017119,-0.0474089,4.0000000,-0.0588292,1.1109998,25.8367271,-0.0359886,0.0093445
73,573,15.438219823452584,-23.747379961974872,573.4888306,-0.0067769,45.4545441,0.0022561,-0.0532406,4.0000000,-0.0616860,1.1132437,26.0620346,-0.0447952,0.0112849
74,573,15.506328523452584,-23.747379961974872,573.5120239,-0.0004132,45.4545441,0.0029462,-0.0600266,4.0000000,-0.0657530,1.1156535,26.3155479,-0.0543001,0.0139388
75,573,15.574437223452584,-23.747379961974872,573.5357056,-0.0043802,45.4545441,0.0037140,-0.0668350,5.0000000,-0.0703016,1.1182419,26.5872726,-0.0633684,0.0170028
76,573,15.642545923452584,-23.747379961974872,573.5599365,-0.0090083,45.4545441,0.0044768,-0.0727254,5.0000000,-0.0733461,1.1211649,26.8822803,-0.0721047,0.0197849
77,573,15.710654623452584,-23.747379961974872,573.5847778,-0.0042149,45.4545441,0.0052002,-0.0778953,4.0000000,-0.0760385,1.1243627,27.1994457,-0.0797521,0.0224810
78,573,15.778763323452583,-23.747379961974872,573.6102295,0.0000826,48.7603302,0.0058665,-0.0819730,4.0000000,-0.0775708,1.1277056,27.5287781,-0.0863752,0.0245577
79,573,15.846872023452583,-23.747379961974872,573.6363525,-0.0061157,44.6280975,0.0064460,-0.0857066,4.0000000,-0.0787135,1.1311944,27.8671474,-0.0926998,0.0267618
80,573,15.914980723452583,-23.747379961974872,573.6631470,-0.0029752,48.7603302,0.0067131,-0.0871741,4.0000000,-0.0789337,1.1349159,28.2230282,-0.0954145,0.0277566
81,573,15.983089423452583,-23.747379961974872,573.6906738,-0.0004959,49.5867767,0.0067448,-0.0870664,4.0000000,-0.0774056,1.1387175,28.5744553,-0.0967272,0.0276894
82,573,16.051198123452583,-23.747379961974872,573.7188721,-0.0086777,45.4545441,0.0065861,-0.0857529,4.0000000,-0.0751905,1.1424371,28.9230404,-0.0963153,0.0269180
83,573,16.119306823452582,-23.747379961974872,573.7477417,-0.0075207,46.2809906,0.0063088,-0.0835198,4.0000000,-0.0727743,1.1462294,29.2625122,-0.0942653,0.0255936
84,573,16.187415523452586,-23.747379961974872,573.7772827,-0.0068595,47.1074371,0.0057952,-0.0796696,4.0000000,-0.0685419,1.1498280,29.5871201,-0.0907973,0.0232632
85,573,16.255524223452582,-23.747379961974872,573.8073730,-0.0067769,47.1074371,0.0051633,-0.0746141,4.0000000,-0.0642986,1.1533254,29.8862762,-0.0849296,0.0203813
86,573,16.323632923452585,-23.747379961974872,573.8381348,-0.0071901,47.1074371,0.0044324,-0.0685662,4.0000000,-0.0587586,1.1565388,30.1666584,-0.0783738,0.0171030
87,573,16.391741623452582,-23.747379961974872,573.8693237,-0.0080992,46.2809906,0.0038260,-0.0632341,4.0000000,-0.0536630,1.1592665,30.3992157,-0.0728052,0.0144118
88,573,16.459850323452585,-23.747379961974872,573.9010010,0.0006612,47.9338837,0.0030585,-0.0562305,4.0000000,-0.0475123,1.1617661,30.6110058,-0.0649488,0.0113496
89,574,17.822024323452585,-23.747379961974872,574.5599365,-0.0087603,47.1074371,0.0030846,-0.0570400,4.0000000,-0.0501569,1.1690719,31.2017517,-0.0639232,0.0124634
90,574,17.890133023452584,-23.747379961974872,574.5940552,-0.0031405,47.9338837,0.0035394,-0.0606824,4.0000000,-0.0553652,1.1709290,31.3467274,-0.0659996,0.0143033
91,574,17.958241723452584,-23.747379961974872,574.6285400,-0.0077686,47.1074371,0.0038532,-0.0631758,4.0000000,-0.0602776,1.1730430,31.5179462,-0.0660740,0.0159653
92,574,18.026350423452584,-23.747379961974872,574.6633301,-0.0028099,47.9338837,0.0040844,-0.0650676,4.0000000,-0.0639083,1.1752381,31.6923141,-0.0662269,0.0173852
93,574,18.094459123452584,-23.747379961974872,574.6984863,-0.0081818,47.1074371,0.0039608,-0.0646017,4.0000000,-0.0655110,1.1775305,31.8686314,-0.0636925,0.0178777
94,574,18.162567823452584,-23.747379961974872,574.7339478,-0.0035537,47.9338837,0.0038947,-0.0647472,4.0000000,-0.0672874,1.1795410,32.0344353,-0.0622069,0.0187108
95,574,18.230676523452583,-23.747379961974872,574.7696533,-0.0093388,47.1074371,0.0038428,-0.0649913,4.0000000,-0.0687023,1.1814481,32.1787186,-0.0612804,0.0195122
96,574,18.298785223452583,-23.747379961974872,574.8056641,-0.0053719,47.9338837,0.0035529,-0.0640691,4.0000000,-0.0693769,1.1835471,32.3402138,-0.0587612,0.0201253
97,574,18.366893923452583,-23.747379961974872,574.8419800,-0.0013223,47.9338837,0.0029685,-0.0618463,4.0000000,-0.0697753,1.1851695,32.4633713,-0.0539172,0.0207102
98,574,18.435002623452583,-23.747379961974872,574.8784180,-0.0076860,47.9338837,0.0023769,-0.0598002,4.0000000,-0.0695359,1.1864136,32.5635033,-0.0500646,0.0213988
99,574,18.503111323452583,-23.747379961974872,574.9150391,-0.0040496,47.9338837,0.0017880,-0.0578678,4.0000000,-0.0688900,1.1875604,32.6499023,-0.0468456,0.0221424
100,574,18.571220023452582,-23.747379961974872,574.9517822,-0.0004959,47.9338837,0.0009643,-0.0550388,4.0000000,-0.0676387,1.1882191,32.6927719,-0.0424389,0.0230201
101,574,18.639328723452586,-23.747379961974872,574.9885864,-0.0070248,47.9338837,-0.0000589,-0.0511251,4.0000000,-0.0657076,1.1884239,32.7156143,-0.0365427,0.0238758
102,575,18.707437423452582,-23.747379961974872,575.0253906,-0.0037190,47.9338837,-0.0011823,-0.0465259,4.0000000,-0.0636247,1.1881559,32.6966667,-0.0294271,0.0248007
103,573,15.302002423452585,-23.815488661974872,573.4198608,-0.0078512,45.4545441,0.0022602,-0.0501195,4.0000000,-0.0593395,1.1076694,25.4672947,-0.0408994,0.0090562
104,573,15.370111123452585,-23.815488661974872,573.4421387,-0.0003306,45.4545441,0.0028806,-0.0559923,4.0000000,-0.0621376,1.1096731,25.6888351,-0.0498471,0.0109264
105,573,15.438219823452584,-23.815488661974872,573.4647827,-0.0032231,45.4545441,0.0035366,-0.0619849,4.0000000,-0.0648696,1.1118389,25.9241924,-0.0591001,0.0131780
106,573,15.506328523452584,-23.815488661974872,573.4879150,-0.0066942,45.4545441,0.0042089,-0.0677472,4.0000000,-0.0675538,1.1143117,26.1770039,-0.0679407,0.0156406
107,573,15.574437223452584,-23.815488661974872,573.5115967,-0.0005785,45.4545441,0.0049356,-0.0735231,5.0000000,-0.0709623,1.1168947,26.4425335,-0.0760838,0.0184353
108,573,15.642545923452584,-23.815488661974872,573.5357666,-0.0052066,45.4545441,0.0057318,-0.0794976,4.0000000,-0.0746989,1.1196733,26.7334118,-0.0842963,0.0216799
109,573,15.710654623452584,-23.815488661974872,573.5605469,-0.0003306,46.2809906,0.0063429,-0.0838347,4.0000000,-0.0773288,1.1228011,27.0484753,-0.0903405,0.0243151
110,573,15.778763323452583,-23.815488661974872,573.5859985,-0.0059504,45.4545441,0.0069128,-0.0872524,4.0000000,-0.0788594,1.1260729,27.3686714,-0.0956453,0.0263017
111,573,15.846872023452583,-23.815488661974872,573.6121216,-0.0021488,48.7603302,0.0073734,-0.0901508,4.0000000,-0.0800559,1.1294175,27.7006435,-0.1002456,0.0282448
112,573,15.914980723452583,-23.815488661974872,573.6388550,-0.0089256,43.8016510,0.0075840,-0.0911992,4.0000000,-0.0808919,1.1330736,28.0507565,-0.1015064,0.0291456
113,573,15.983089423452583,-23.815488661974872,573.6663818,-0.0063636,47.1074371,0.0075406,-0.0906814,4.0000000,-0.0798135,1.1367999,28.3995152,-0.1015493,0.0289618
114,573,16.051198123452583,-23.815488661974872,573.6945190,-0.0044628,47.9338837,0.0074472,-0.0897438,4.0000000,-0.0793980,1.1405213,28.7425098,-0.1000897,0.0285978
115,573,16.119306823452582,-23.815488661974872,573.7233887,-0.0033058,47.9338837,0.0071814,-0.0877748,4.0000000,-0.0770861,1.1443123,29.0884686,-0.0984635,0.0274412
116,573,16.187415523452586,-23.815488661974872,573.7528687,-0.0026446,47.9338837,0.0066255,-0.0838057,4.0000000,-0.0733291,1.1478426,29.4126949,-0.0942824,0.0250217
117,573,16.255524223452582,-23.815488661974872,573.7829590,-0.0025620,47.9338837,0.0059907,-0.0790620,4.0000000,-0.0698310,1.1513485,29.7171307,-0.0882931,0.0223142
118,573,16.323632923452585,-23.815488661974872,573.8136597,-0.0028926,47.9338837,0.0052657,-0.0736137,4.0000000,-0.0652103,1.1546240,30.0011673,-0.0820170,0.0193435
119,573,16.391741623452582,-23.815488661974872,573.8448486,-0.0038017,47.9338837,0.0045326,-0.0679507,4.0000000,-0.0606496,1.1575011,30.2490883,-0.0752518,0.0165535
120,573,16.459850323452585,-23.815488661974872,573.8764648,-0.0051240,47.9338837,0.0037127,-0.0612924,4.0000000,-0.0548839,1.1601620,30.4736309,-0.0677008,0.0135309
121,573,16.527959023452585,-23.815488661974872,573.9085083,-0.0068595,46.2809906,0.0030084,-0.0551895,4.0000000,-0.0494166,1.1623149,30.6559086,-0.0609624,0.0110630
122,574,17.753915623452585,-23.815488661974872,574.5028687,-0.0019835,47.9338837,0.0030664,-0.0609201,4.0000000,-0.0513028,1.1658984,30.9351063,-0.0705374,0.0154122
123,574,17.822024323452585,-23.815488661974872,574.5368042,-0.0061983,47.1074371,0.0036402,-0.0647213,4.0000000,-0.0568916,1.1673466,31.0558739,-0.0725510,0.0171712
124,574,17.890133023452584,-23.815488661974872,574.5709839,-0.0005785,47.9338837,0.0041501,-0.0681456,4.0000000,-0.0616541,1.1688873,31.1839981,-0.0746371,0.0189931
125,574,17.958241723452584,-23.815488661974872,574.6054688,-0.0052066,47.9338837,0.0045203,-0.0704181,4.0000000,-0.0661513,1.1707795,31.3368607,-0.0746850,0.0204955
126,574,18.026350423452584,-23.815488661974872,574.6402588,-0.0002479,47.9338837,0.0047179,-0.0717806,4.0000000,-0.0700912,1.1727512,31.5000839,-0.0734700,0.0218445
127,574,18.094459123452584,-23.815488661974872,574.6753540,-0.0056198,47.9338837,0.0046693,-0.0720123,4.0000000,-0.0722382,1.1748827,31.6643486,-0.0717865,0.0228071
128,574,18.162567823452584,-23.815488661974872,574.7108154,-0.0009917,47.9338837,0.0045524,-0.0719598,4.0000000,-0.0741926,1.1769097,31.8215694,-0.0697271,0.0237428
129,574,18.230676523452583,-23.815488661974872,574.7465210,-0.0066942,47.9338837,0.0044572,-0.0720391,4.0000000,-0.0755192,1.1786875,31.9677429,-0.0685591,0.0246117
130,574,18.298785223452583,-23.815488661974872,574.7824707,-0.0027273,47.9338837,0.0040554,-0.0705974,4.0000000,-0.0756154,1.1805780,32.1149445,-0.0655793,0.0249930
131,574,18.366893923452583,-23.815488661974872,574.8187256,-0.0085124,47.1074371,0.0034681,-0.0683798,4.0000000,-0.0759057,1.1821560,32.2350731,-0.0608540,0.0254031
132,574,18.435002623452583,-23.815488661974872,574.8551636,-0.0048760,47.9338837,0.0028591,-0.0663772,4.0000000,-0.0754834,1.1833538,32.3216743,-0.0572711,0.0259792
133,574,18.503111323452583,-23.815488661974872,574.8917847,-0.0012397,47.9338837,0.0021144,-0.0636684,4.0000000,-0.0746438,1.1843706,32.4087296,-0.0526929,0.0264436
134,574,18.571220023452582,-23.815488661974872,574.9285278,-0.0076033,47.1074371,0.0011506,-0.0599684,4.0000000,-0.0728972,1.1849823,32.4518890,-0.0470396,0.0268127
135,574,18.639328723452586,-23.815488661974872,574.9653320,-0.0041322,47.9338837,0.0000301,-0.0557145,4.0000000,-0.0710110,1.1853076,32.4706955,-0.0404180,0.0274907
136,575,18.707437423452582,-23.815488661974872,575.0021973,-0.0008264,47.9338837,-0.0011264,-0.0514468,4.0000000,-0.0694893,1.1850390,32.4580040,-0.0334042,0.0285498
137,573,15.165785023452584,-23.883597361974871,573.3529053,-0.0009091,47.9338837,0.0022244,-0.0487627,4.0000000,-0.0597846,1.1027539,24.9347878,-0.0377407,0.0082557
138,573,15.233893723452583,-23.883597361974871,573.3743896,-0.0025620,45.4545441,0.0026546,-0.0526147,4.0000000,-0.0600814,1.1044455,25.1261768,-0.0451479,0.0092133
139,573,15.302002423452585,-23.883597361974871,573.3961792,-0.0046281,45.4545441,0.0031400,-0.0569734,4.0000000,-0.0617135,1.1062862,25.3241024,-0.0522333,0.0105723
140,573,15.370111123452585,-23.883597361974871,573.4183960,-0.0070248,45.4545441,0.0037565,-0.0623672,4.0000000,-0.0643490,1.1082807,25.5330219,-0.0603853,0.0125397
141,573,15.438219823452584,-23.883597361974871,573.4410400,0.0000826,45.4545441,0.0045138,-0.0686686,4.0000000,-0.0673925,1.1103690,25.7613354,-0.0699448,0.0151509
142,573,15.506328523452584,-23.883597361974871,573.4641113,-0.0033884,45.4545441,0.0051991,-0.0739554,5.0000000,-0.0697623,1.1126987,26.0150471,-0.0781485,0.0175755
143,573,15.574437223452584,-23.883597361974871,573.4877319,-0.0071901,45.4545441,0.0059725,-0.0794931,5.0000000,-0.0724783,1.1152121,26.2695389,-0.0865080,0.0203303
144,573,15.642545923452584,-23.883597361974871,573.5119019,-0.0017355,45.4545441,0.0067436,-0.0848880,4.0000000,-0.0756576,1.1179214,26.5472393,-0.0941184,0.0234168
145,573,15.710654623452584,-23.883597361974871,573.5366821,-0.0067769,44.6280975,0.0074881,-0.0896485,4.0000000,-0.0788577,1.1209831,26.8665257,-0.1004393,0.0263825
146,573,15.778763323452583,-23.883597361974871,573.5621338,-0.0023967,46.2809906,0.0078312,-0.0916467,4.0000000,-0.0797433,1.1241848,27.1827908,-0.1035500,0.0277456
147,573,15.846872023452583,-23.883597361974871,573.5881958,-0.0085950,44.6280975,0.0082652,-0.0942596,4.0000000,-0.0818771,1.1275386,27.5094204,-0.1066421,0.0297352
148,573,15.914980723452583,-23.883597361974871,573.6149902,-0.0052893,47.1074371,0.0084442,-0.0951361,4.0000000,-0.0826622,1.1311265,27.8613358,-0.1076100,0.0306033
149,573,15.983089423452583,-23.883597361974871,573.6424561,-0.0027273,48.7603302,0.0084110,-0.0946187,4.0000000,-0.0826161,1.1347021,28.2103710,-0.1066213,0.0305340
150,573,16.051198123452583,-23.883597361974871,573.6705933,-0.0008264,48.7603302,0.0082011,-0.0930670,4.0000000,-0.0818328,1.1384240,28.5473003,-0.1043013,0.0297967
151,573,16.119306823452582,-23.883597361974871,573.6994019,-0.0095868,46.2809906,0.0078531,-0.0908391,4.0000000,-0.0798971,1.1422156,28.8997860,-0.1017811,0.0286440
152,573,16.187415523452586,-23.883597361974871,573.7288818,-0.0089256,46.2809906,0.0073535,-0.0873927,4.0000000,-0.0778390,1.1458328,29.2237148,-0.0969464,0.0267176
