OID_,Clips_DEM_Small_S5_60_Reg5,X,Y,DEM_Small_S5_60_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
12,577,21.227459323452585,-22.044662461974866,577.0159912,-0.0049587,45.4545441,-0.0037710,-0.0433163,4.0000000,-0.0528650,1.3435669,41.9159241,-0.0337676,0.0547625
13,577,21.295568023452585,-22.044662461974866,577.0599365,-0.0085950,45.4545441,-0.0037969,-0.0403477,4.0000000,-0.0438482,1.3519069,42.3132210,-0.0368472,0.0504439
14,577,21.363676723452585,-22.044662461974866,577.1049194,-0.0029752,47.9338837,-0.0038872,-0.0365567,4.0000000,-0.0342967,1.3597188,42.6741791,-0.0388167,0.0459542
15,576,20.682589723452587,-22.112771161974866,576.6600342,0.0004132,49.5867767,-0.0033880,-0.0401220,4.0000000,-0.1028501,1.2713671,38.1455383,0.0226060,0.0510936
16,576,20.750698423452587,-22.112771161974866,576.6959229,-0.0057025,48.7603302,-0.0029752,-0.0425885,4.0000000,-0.1004715,1.2795236,38.6067047,0.0152944,0.0524274
17,576,20.818807123452586,-22.112771161974866,576.7326050,-0.0026446,49.5867767,-0.0024575,-0.0467279,4.0000000,-0.0986811,1.2879388,39.0687866,0.0052252,0.0551963
18,576,20.886915823452586,-22.112771161974866,576.7701416,-0.0004132,49.5867767,-0.0019700,-0.0509060,4.0000000,-0.0959926,1.2966245,39.5471230,-0.0058193,0.0581950
19,576,20.955024523452586,-22.112771161974866,576.8085938,-0.0089256,45.4545441,-0.0016950,-0.0541243,4.0000000,-0.0926109,1.3056922,40.0274010,-0.0156377,0.0612466
20,576,21.023133223452586,-22.112771161974866,576.8480835,-0.0085124,45.4545441,-0.0014447,-0.0559729,4.0000000,-0.0874228,1.3150743,40.5121613,-0.0245231,0.0621004
21,576,21.091241923452586,-22.112771161974866,576.8886108,-0.0089256,45.4545441,-0.0013294,-0.0571386,4.0000000,-0.0813264,1.3244724,40.9841461,-0.0329507,0.0623371
22,576,21.159350623452585,-22.112771161974866,576.9301758,-0.0005785,47.1074371,-0.0013415,-0.0567665,4.0000000,-0.0741268,1.3337899,41.4449730,-0.0394061,0.0607402
23,576,21.227459323452585,-22.112771161974866,576.9729004,-0.0028926,45.4545441,-0.0014612,-0.0553250,5.0000000,-0.0659586,1.3429258,41.8901291,-0.0446915,0.0578806
24,577,21.295568023452585,-22.112771161974866,577.0166626,-0.0063636,45.4545441,-0.0016567,-0.0521205,4.0000000,-0.0570790,1.3517718,42.3063087,-0.0471621,0.0530527
25,577,21.363676723452585,-22.112771161974866,577.0614624,-0.0005785,49.5867767,-0.0018530,-0.0487105,4.0000000,-0.0478606,1.3602039,42.6927872,-0.0495604,0.0480295
26,577,21.431785423452585,-22.112771161974866,577.1072388,-0.0057025,47.1074371,-0.0021046,-0.0432552,4.0000000,-0.0374845,1.3679961,43.0512390,-0.0490259,0.0413806
27,577,21.499894123452584,-22.112771161974866,577.1539917,-0.0019008,48.7603302,-0.0022947,-0.0362984,4.0000000,-0.0264707,1.3750163,43.3621063,-0.0461261,0.0339374
28,576,20.546372323452587,-22.180879861974866,576.5515747,-0.0009917,49.5867767,-0.0030336,-0.0433579,4.0000000,-0.1125805,1.2514682,36.9654922,0.0258647,0.0503592
29,576,20.614481023452587,-22.180879861974866,576.5855103,-0.0053719,48.7603302,-0.0023842,-0.0473617,4.0000000,-0.1131327,1.2589887,37.4164848,0.0184094,0.0530403
30,576,20.682589723452587,-22.180879861974866,576.6201172,-0.0004959,49.5867767,-0.0016684,-0.0516454,4.0000000,-0.1131213,1.2669307,37.8875008,0.0098305,0.0559784
31,576,20.750698423452587,-22.180879861974866,576.6554565,-0.0061157,48.7603302,-0.0009438,-0.0553810,4.0000000,-0.1115969,1.2752211,38.3642426,0.0008349,0.0580992
32,576,20.818807123452586,-22.180879861974866,576.6916504,-0.0025620,49.5867767,-0.0003150,-0.0592330,4.0000000,-0.1098359,1.2838730,38.8489532,-0.0086302,0.0610547
33,576,20.886915823452586,-22.180879861974866,576.7286987,-0.0098347,47.9338837,0.0002557,-0.0632666,4.0000000,-0.1076607,1.2928931,39.3405876,-0.0188726,0.0646897
34,576,20.955024523452586,-22.180879861974866,576.7667847,-0.0080165,46.2809906,0.0006661,-0.0664094,4.0000000,-0.1044382,1.3022068,39.8397446,-0.0283807,0.0678103
35,576,21.023133223452586,-22.180879861974866,576.8058472,-0.0072727,45.4545441,0.0008718,-0.0680874,4.0000000,-0.0996064,1.3117379,40.3415146,-0.0365685,0.0693219
36,576,21.091241923452586,-22.180879861974866,576.8460083,-0.0072727,45.4545441,0.0009303,-0.0687020,4.0000000,-0.0932599,1.3214966,40.8351746,-0.0441442,0.0692212
37,576,21.159350623452585,-22.180879861974866,576.8873291,-0.0086777,45.4545441,0.0008818,-0.0682450,4.0000000,-0.0860076,1.3312927,41.3245430,-0.0504824,0.0675138
38,576,21.227459323452585,-22.180879861974866,576.9297485,-0.0106612,45.4545441,0.0006906,-0.0663141,5.0000000,-0.0778372,1.3409209,41.7890015,-0.0547910,0.0637933
39,576,21.295568023452585,-22.180879861974866,576.9732666,-0.0038843,45.4545441,0.0003549,-0.0628146,4.0000000,-0.0691436,1.3502673,42.2307434,-0.0564856,0.0584553
40,577,21.363676723452585,-22.180879861974866,577.0178833,-0.0079339,45.4545441,0.0000031,-0.0590250,4.0000000,-0.0599834,1.3592132,42.6488457,-0.0580665,0.0527376
41,577,21.431785423452585,-22.180879861974866,577.0635376,-0.0028926,48.7603302,-0.0003622,-0.0535735,4.0000000,-0.0501600,1.3676364,43.0318298,-0.0569870,0.0451323
42,577,21.499894123452584,-22.180879861974866,577.1101685,0.0009917,49.5867767,-0.0007190,-0.0465141,4.0000000,-0.0393494,1.3752905,43.3751678,-0.0536787,0.0362368
43,577,21.568002823452584,-22.180879861974866,577.1577148,-0.0058678,47.9338837,-0.0009879,-0.0389153,4.0000000,-0.0286167,1.3819240,43.6600647,-0.0492139,0.0278357
44,576,20.410154923452588,-22.248988561974866,576.4480591,-0.0073554,48.7603302,-0.0033315,-0.0453239,4.0000000,-0.1182817,1.2321358,35.7483940,0.0276338,0.0504061
45,576,20.478263623452587,-22.248988561974866,576.4802856,-0.0001653,49.5867767,-0.0025833,-0.0491444,4.0000000,-0.1197807,1.2388573,36.1774025,0.0214919,0.0526203
46,576,20.546372323452587,-22.248988561974866,576.5130615,-0.0032231,49.5867767,-0.0017768,-0.0534826,4.0000000,-0.1215092,1.2459011,36.6219063,0.0145441,0.0556151
47,576,20.614481023452587,-22.248988561974866,576.5463867,-0.0070248,48.7603302,-0.0008160,-0.0581900,4.0000000,-0.1222823,1.2534474,37.0833588,0.0059022,0.0585291
48,576,20.682589723452587,-22.248988561974866,576.5804443,-0.0016529,49.5867767,0.0001829,-0.0630117,4.0000000,-0.1224856,1.2615032,37.5620995,-0.0035378,0.0617585
49,576,20.750698423452587,-22.248988561974866,576.6152954,-0.0066942,48.7603302,0.0010136,-0.0669256,4.0000000,-0.1216961,1.2698189,38.0506554,-0.0121551,0.0647699
50,576,20.818807123452586,-22.248988561974866,576.6509399,-0.0027273,49.5867767,0.0019101,-0.0715040,4.0000000,-0.1206162,1.2785908,38.5524673,-0.0223918,0.0686459
51,576,20.886915823452586,-22.248988561974866,576.6875610,-0.0095041,47.9338837,0.0026336,-0.0754910,4.0000000,-0.1186194,1.2878397,39.0650597,-0.0323625,0.0725935
52,576,20.955024523452586,-22.248988561974866,576.7251587,-0.0072727,48.7603302,0.0032012,-0.0785932,4.0000000,-0.1154194,1.2974945,39.5883675,-0.0417669,0.0757182
53,576,21.023133223452586,-22.248988561974866,576.7638550,-0.0061983,46.2809906,0.0033768,-0.0797976,4.0000000,-0.1105698,1.3073694,40.1107445,-0.0490253,0.0771493
54,576,21.091241923452586,-22.248988561974866,576.8036499,-0.0057851,45.4545441,0.0034809,-0.0808434,4.0000000,-0.1054828,1.3174886,40.6331978,-0.0562039,0.0784911
55,576,21.159350623452585,-22.248988561974866,576.8446045,-0.0068595,45.4545441,0.0033570,-0.0800637,4.0000000,-0.0983919,1.3277557,41.1459312,-0.0617356,0.0767130
56,576,21.227459323452585,-22.248988561974866,576.8867188,-0.0085124,45.4545441,0.0030502,-0.0774605,5.0000000,-0.0901072,1.3377630,41.6413956,-0.0648137,0.0720228
57,576,21.295568023452585,-22.248988561974866,576.9299927,-0.0114876,45.4545441,0.0025873,-0.0736003,4.0000000,-0.0810122,1.3475002,42.1049995,-0.0661885,0.0656274
58,576,21.363676723452585,-22.248988561974866,576.9743652,-0.0053719,45.4545441,0.0020999,-0.0696470,4.0000000,-0.0723775,1.3569536,42.5432663,-0.0669165,0.0596209
59,577,21.431785423452585,-22.248988561974866,577.0198364,-0.0101653,45.4545441,0.0015138,-0.0637557,4.0000000,-0.0626833,1.3660017,42.9577217,-0.0648281,0.0511933
60,577,21.499894123452584,-22.248988561974866,577.0663452,-0.0061983,47.9338837,0.0008841,-0.0560325,4.0000000,-0.0520003,1.3741781,43.3285637,-0.0600647,0.0410628
61,577,21.568002823452584,-22.248988561974866,577.1137085,-0.0029752,48.7603302,0.0003417,-0.0481331,4.0000000,-0.0410033,1.3814508,43.6453171,-0.0552629,0.0315776
62,577,21.636111523452584,-22.248988561974866,577.1619263,-0.0005785,49.5867767,-0.0000974,-0.0400456,4.0000000,-0.0304521,1.3878026,43.9155197,-0.0496391,0.0233352
63,576,20.273937523452588,-22.317097261974865,576.3492432,-0.0080992,48.7603302,-0.0040786,-0.0449299,4.0000000,-0.1190525,1.2137547,34.5229912,0.0291926,0.0491875
64,576,20.342046223452588,-22.317097261974865,576.3799438,-0.0095041,48.7603302,-0.0032279,-0.0498951,4.0000000,-0.1228887,1.2196140,34.9178734,0.0230984,0.0522011
65,576,20.410154923452588,-22.317097261974865,576.4111328,-0.0009091,49.5867767,-0.0023890,-0.0540381,4.0000000,-0.1253461,1.2258645,35.3421631,0.0172700,0.0547951
66,576,20.478263623452587,-22.317097261974865,576.4427490,-0.0031405,49.5867767,-0.0014271,-0.0583556,4.0000000,-0.1270860,1.2325288,35.7748985,0.0103747,0.0572943
67,576,20.546372323452587,-22.317097261974865,576.4749146,-0.0057025,49.5867767,-0.0002042,-0.0639832,4.0000000,-0.1294023,1.2396826,36.2270012,0.0014358,0.0608576
68,576,20.614481023452587,-22.317097261974865,576.5076904,-0.0089256,48.7603302,0.0010113,-0.0692851,4.0000000,-0.1308072,1.2472371,36.7055168,-0.0077630,0.0645504
69,576,20.682589723452587,-22.317097261974865,576.5411987,-0.0030579,49.5867767,0.0020899,-0.0738831,4.0000000,-0.1313299,1.2553096,37.1941566,-0.0164363,0.0682682
70,576,20.750698423452587,-22.317097261974865,576.5755005,-0.0076860,48.7603302,0.0031175,-0.0783074,4.0000000,-0.1312198,1.2637379,37.6978951,-0.0253951,0.0722926
71,576,20.818807123452586,-22.317097261974865,576.6106567,-0.0032231,49.5867767,0.0041246,-0.0829523,4.0000000,-0.1307474,1.2726266,38.2116699,-0.0351572,0.0771273
72,576,20.886915823452586,-22.317097261974865,576.6467896,-0.0095041,47.9338837,0.0049004,-0.0865359,4.0000000,-0.1287576,1.2819957,38.7434616,-0.0443141,0.0812227
73,576,20.955024523452586,-22.317097261974865,576.6838989,-0.0067769,48.7603302,0.0055435,-0.0894834,4.0000000,-0.1256757,1.2917717,39.2817383,-0.0532912,0.0846059
74,576,21.023133223452586,-22.317097261974865,576.7221680,-0.0052893,48.7603302,0.0058201,-0.0909079,4.0000000,-0.1217686,1.3018833,39.8240471,-0.0600472,0.0869406
75,576,21.091241923452586,-22.317097261974865,576.7615356,-0.0044628,46.2809906,0.0059994,-0.0919967,4.0000000,-0.1168283,1.3122476,40.3633766,-0.0671650,0.0884793
76,576,21.159350623452585,-22.317097261974865,576.8021240,-0.0051240,45.4545441,0.0057124,-0.0904652,4.0000000,-0.1098622,1.3228742,40.9040565,-0.0710681,0.0864324
77,576,21.227459323452585,-22.317097261974865,576.8439331,-0.0064463,45.4545441,0.0053042,-0.0877777,5.0000000,-0.1018201,1.3333561,41.4234886,-0.0737352,0.0819354
78,576,21.295568023452585,-22.317097261974865,576.8869019,-0.0091736,45.4545441,0.0047519,-0.0839248,4.0000000,-0.0927245,1.3434776,41.9106522,-0.0751251,0.0752451
79,576,21.363676723452585,-22.317097261974865,576.9310303,-0.0028099,47.1074371,0.0039788,-0.0787722,4.0000000,-0.0839336,1.3533260,42.3803406,-0.0736107,0.0680677
80,576,21.431785423452585,-22.317097261974865,576.9762573,-0.0073554,45.4545441,0.0032136,-0.0725042,4.0000000,-0.0742965,1.3628830,42.8110771,-0.0707118,0.0587934
81,577,21.499894123452584,-22.317097261974865,577.0225830,-0.0031405,49.5867767,0.0024989,-0.0653158,4.0000000,-0.0643494,1.3716855,43.2094727,-0.0662823,0.0484094
82,577,21.568002823452584,-22.317097261974865,577.0698242,-0.0097521,47.1074371,0.0017300,-0.0571330,4.0000000,-0.0534639,1.3794880,43.5632286,-0.0608020,0.0378185
83,577,21.636111523452584,-22.317097261974865,577.1179199,-0.0072727,47.9338837,0.0010743,-0.0483484,4.0000000,-0.0423247,1.3865981,43.8634911,-0.0543721,0.0275208
84,577,21.704220223452584,-22.317097261974865,577.1668091,-0.0054545,48.7603302,0.0005743,-0.0396634,4.0000000,-0.0316081,1.3924128,44.1143646,-0.0477187,0.0187433
85,576,20.273937523452588,-22.385205961974865,576.3139648,-0.0032231,49.5867767,-0.0033822,-0.0516734,4.0000000,-0.1233732,1.2072014,34.0661392,0.0200264,0.0515564
86,576,20.342046223452588,-22.385205961974865,576.3441162,-0.0039669,49.5867767,-0.0025011,-0.0565790,4.0000000,-0.1275305,1.2129912,34.4677925,0.0143725,0.0549882
87,576,20.410154923452588,-22.385205961974865,576.3746948,-0.0048760,49.5867767,-0.0013820,-0.0621407,4.0000000,-0.1312481,1.2191724,34.8886986,0.0069667,0.0586920
88,576,20.478263623452587,-22.385205961974865,576.4057007,-0.0066116,48.7603302,-0.0000869,-0.0676158,4.0000000,-0.1337890,1.2256645,35.3257294,-0.0014426,0.0619525
89,576,20.546372323452587,-22.385205961974865,576.4372559,-0.0085950,48.7603302,0.0013671,-0.0736783,4.0000000,-0.1365939,1.2327217,35.7878304,-0.0107628,0.0661355
90,576,20.614481023452587,-22.385205961974865,576.4694824,-0.0112397,48.7603302,0.0027899,-0.0794076,4.0000000,-0.1385549,1.2402756,36.2656593,-0.0202603,0.0705877
91,576,20.682589723452587,-22.385205961974865,576.5024414,-0.0048760,49.5867767,0.0041044,-0.0845018,4.0000000,-0.1395695,1.2482657,36.7687874,-0.0294341,0.0750901
92,576,20.750698423452587,-22.385205961974865,576.5361938,-0.0090083,48.7603302,0.0052338,-0.0890248,4.0000000,-0.1402443,1.2567976,37.2819748,-0.0378053,0.0801140
93,576,20.818807123452586,-22.385205961974865,576.5708618,-0.0040496,49.5867767,0.0063371,-0.0934407,4.0000000,-0.1399278,1.2657907,37.8130569,-0.0469536,0.0852657
94,576,20.886915823452586,-22.385205961974865,576.6064453,-0.0098347,47.9338837,0.0074138,-0.0979384,4.0000000,-0.1390631,1.2752659,38.3599739,-0.0568137,0.0910220
95,576,20.955024523452586,-22.385205961974865,576.6431885,-0.0066942,47.9338837,0.0080316,-0.1005011,4.0000000,-0.1363157,1.2851585,38.9169235,-0.0646865,0.0949593
96,576,21.023133223452586,-22.385205961974865,576.6809692,-0.0048760,48.7603302,0.0084290,-0.1019735,4.0000000,-0.1322426,1.2953956,39.4762268,-0.0717044,0.0972467
97,576,21.091241923452586,-22.385205961974865,576.7199707,-0.0137190,45.4545441,0.0084511,-0.1021517,4.0000000,-0.1273576,1.3058922,40.0318642,-0.0769458,0.0984356
98,576,21.159350623452585,-22.385205961974865,576.7601318,-0.0038843,46.2809906,0.0082165,-0.1010149,4.0000000,-0.1213654,1.3167685,40.5956116,-0.0806644,0.0975998
99,576,21.227459323452585,-22.385205961974865,576.8015747,-0.0048760,45.4545441,0.0075529,-0.0975638,5.0000000,-0.1134132,1.3277149,41.1418991,-0.0817143,0.0929484
100,576,21.295568023452585,-22.385205961974865,576.8442383,-0.0073554,45.4545441,0.0067605,-0.0930222,4.0000000,-0.1044990,1.3383175,41.6616096,-0.0815454,0.0860268
101,576,21.363676723452585,-22.385205961974865,576.8880615,-0.0106612,45.4545441,0.0058954,-0.0878164,4.0000000,-0.0954748,1.3486575,42.1552238,-0.0801580,0.0782479
102,576,21.431785423452585,-22.385205961974865,576.9330444,-0.0049587,47.1074371,0.0048762,-0.0807523,4.0000000,-0.0853197,1.3584987,42.6205521,-0.0761849,0.0676467
103,576,21.499894123452584,-22.385205961974865,576.9790649,-0.0104959,45.4545441,0.0039294,-0.0731974,4.0000000,-0.0750451,1.3679217,43.0403786,-0.0713498,0.0564670
104,577,21.568002823452584,-22.385205961974865,577.0261230,-0.0068595,48.7603302,0.0030310,-0.0652183,4.0000000,-0.0650238,1.3764640,43.4216805,-0.0654128,0.0456963
105,577,21.636111523452584,-22.385205961974865,577.0740356,-0.0042149,49.5867767,0.0022324,-0.0565543,4.0000000,-0.0542951,1.3840977,43.7612762,-0.0588135,0.0344667
106,577,21.704220223452584,-22.385205961974865,577.1228027,-0.0022314,49.5867767,0.0015053,-0.0473892,4.0000000,-0.0431428,1.3906670,44.0391273,-0.0516356,0.0240574
107,576,20.273937523452588,-22.453314661974865,576.2792969,-0.0087603,48.7603302,-0.0026569,-0.0574607,4.0000000,-0.1258018,1.2004237,33.5811920,0.0108804,0.0528537
108,576,20.342046223452588,-22.453314661974865,576.3088379,-0.0089256,48.7603302,-0.0015042,-0.0639701,4.0000000,-0.1314963,1.2059611,33.9781265,0.0035561,0.0575782
109,576,20.410154923452588,-22.453314661974865,576.3388062,-0.0093388,48.7603302,-0.0001443,-0.0705393,4.0000000,-0.1364523,1.2119708,34.3972626,-0.0046262,0.0623698
110,576,20.478263623452587,-22.453314661974865,576.3692627,-0.0104959,48.7603302,0.0013020,-0.0764257,4.0000000,-0.1399638,1.2183690,34.8331261,-0.0128875,0.0665115
111,576,20.546372323452587,-22.453314661974865,576.4002686,-0.0019008,49.5867767,0.0031388,-0.0836166,4.0000000,-0.1437311,1.2253269,35.3028641,-0.0235021,0.0718297
112,576,20.614481023452587,-22.453314661974865,576.4319458,-0.0040496,49.5867767,0.0045964,-0.0888846,4.0000000,-0.1455451,1.2327874,35.7883797,-0.0322241,0.0763613
113,576,20.682589723452587,-22.453314661974865,576.4643555,-0.0071074,49.5867767,0.0059068,-0.0936664,4.0000000,-0.1470815,1.2406821,36.2911415,-0.0402512,0.0814511
114,576,20.750698423452587,-22.453314661974865,576.4975586,-0.0106612,48.7603302,0.0073485,-0.0989904,4.0000000,-0.1484037,1.2491124,36.8120537,-0.0495770,0.0875111
115,576,20.818807123452586,-22.453314661974865,576.5316772,-0.0052066,49.5867767,0.0086326,-0.1037595,4.0000000,-0.1488548,1.2581006,37.3640175,-0.0586643,0.0938493
116,576,20.886915823452586,-22.453314661974865,576.5668335,-0.0105785,45.4545441,0.0097630,-0.1079437,4.0000000,-0.1480087,1.2676836,37.9236450,-0.0678787,0.0997922
117,576,20.955024523452586,-22.453314661974865,576.6030273,-0.0070248,47.9338837,0.0103138,-0.1099519,4.0000000,-0.1453000,1.2777867,38.5018616,-0.0746039,0.1037966
118,576,21.023133223452586,-22.453314661974865,576.6403809,-0.0047934,47.9338837,0.0107177,-0.1114034,4.0000000,-0.1417476,1.2882406,39.0840263,-0.0810592,0.1070173
119,576,21.091241923452586,-22.453314661974865,576.6789551,-0.0132231,45.4545441,0.0106606,-0.1111959,4.0000000,-0.1370616,1.2988665,39.6615639,-0.0853302,0.1084339
120,576,21.159350623452585,-22.453314661974865,576.7186890,-0.0129752,45.4545441,0.0103357,-0.1097325,4.0000000,-0.1314448,1.3098782,40.2445450,-0.0880202,0.1079336
121,576,21.227459323452585,-22.453314661974865,576.7597656,-0.0136364,45.4545441,0.0095374,-0.1058645,5.0000000,-0.1239275,1.3210738,40.8133926,-0.0878015,0.1033639
122,576,21.295568023452585,-22.453314661974865,576.8020020,-0.0057025,45.4545441,0.0086122,-0.1011115,4.0000000,-0.1158227,1.3321428,41.3641586,-0.0864004,0.0971035
123,576,21.363676723452585,-22.453314661974865,576.8455200,-0.0086777,45.4545441,0.0075928,-0.0954998,4.0000000,-0.1066740,1.3430676,41.8858109,-0.0843255,0.0887970
124,576,21.431785423452585,-22.453314661974865,576.8901978,-0.0027273,49.5867767,0.0064535,-0.0885316,4.0000000,-0.0968921,1.3532922,42.3762436,-0.0801711,0.0783672
125,576,21.499894123452584,-22.453314661974865,576.9359131,-0.0080165,47.1074371,0.0052751,-0.0805363,4.0000000,-0.0862889,1.3630059,42.8243523,-0.0747838,0.0663697
126,576,21.568002823452584,-22.453314661974865,576.9827271,-0.0041322,49.5867767,0.0042295,-0.0723662,4.0000000,-0.0761180,1.3721735,43.2307777,-0.0686143,0.0546466
127,577,21.636111523452584,-22.453314661974865,577.0304565,-0.0012397,49.5867767,0.0032873,-0.0636577,4.0000000,-0.0652836,1.3803207,43.5951729,-0.0620318,0.0424145
128,577,21.704220223452584,-22.453314661974865,577.0789795,-0.0090083,48.7603302,0.0024348,-0.0548464,4.0000000,-0.0543836,1.3875297,43.9052811,-0.0553091,0.0312901
129,577,21.772328923452584,-22.453314661974865,577.1282349,-0.0073554,48.7603302,0.0017225,-0.0462809,4.0000000,-0.0436656,1.3936759,44.1652031,-0.0488962,0.0217572
130,576,20.273937523452588,-22.521423361974865,576.2452393,-0.0047934,48.7603302,-0.0018310,-0.0624661,4.0000000,-0.1266489,1.1934265,33.0687561,0.0017168,0.0528590
131,576,20.342046223452588,-22.521423361974865,576.2742310,-0.0043802,49.5867767,-0.0005370,-0.0696952,4.0000000,-0.1333968,1.1986219,33.4497986,-0.0059937,0.0583073
132,576,20.410154923452588,-22.521423361974865,576.3036499,-0.0042975,49.5867767,0.0010191,-0.0770395,4.0000000,-0.1395781,1.2043687,33.8661613,-0.0145010,0.0639751
133,576,20.478263623452587,-22.521423361974865,576.3334961,-0.0049587,49.5867767,0.0027015,-0.0839190,4.0000000,-0.1444006,1.2106764,34.3073578,-0.0234374,0.0693796
134,576,20.546372323452587,-22.521423361974865,576.3639526,-0.0057851,49.5867767,0.0045451,-0.0908876,4.0000000,-0.1487152,1.2176278,34.7793541,-0.0330599,0.0752843
135,576,20.614481023452587,-22.521423361974865,576.3950806,-0.0075207,48.7603302,0.0060684,-0.0962761,4.0000000,-0.1512282,1.2249898,35.2760544,-0.0413240,0.0806301
136,576,20.682589723452587,-22.521423361974865,576.4269409,-0.0100826,48.7603302,0.0076523,-0.1018828,4.0000000,-0.1536091,1.2327784,35.7886276,-0.0501566,0.0868833
137,576,20.750698423452587,-22.521423361974865,576.4596558,-0.0132231,46.2809906,0.0091622,-0.1069420,4.0000000,-0.1546306,1.2411078,36.3198280,-0.0592533,0.0928016
138,576,20.818807123452586,-22.521423361974865,576.4932861,-0.0072727,49.5867767,0.0107341,-0.1125928,4.0000000,-0.1562253,1.2500919,36.8710403,-0.0689604,0.1007337
139,576,20.886915823452586,-22.521423361974865,576.5278931,-0.0121488,45.4545441,0.0118021,-0.1163251,4.0000000,-0.1559541,1.2595743,37.4470673,-0.0766960,0.1072615
140,576,20.955024523452586,-22.521423361974865,576.5635986,-0.0081818,45.4545441,0.0125675,-0.1190391,4.0000000,-0.1547018,1.2696793,38.0406113,-0.0833765,0.1132145
141,576,21.023133223452586,-22.521423361974865,576.6005249,-0.0054545,47.9338837,0.0127480,-0.1195318,4.0000000,-0.1511105,1.2802411,38.6387367,-0.0879530,0.1161380
142,576,21.091241923452586,-22.521423361974865,576.6386108,-0.0134711,45.4545441,0.0128505,-0.1198308,4.0000000,-0.1470395,1.2910888,39.2397499,-0.0926221,0.1187396
143,576,21.159350623452585,-22.521423361974865,576.6779785,-0.0128099,45.4545441,0.0122815,-0.1174605,5.0000000,-0.1410977,1.3022244,39.8366165,-0.0938233,0.1175508
144,576,21.227459323452585,-22.521423361974865,576.7185669,-0.0130579,45.4545441,0.0115184,-0.1139587,5.0000000,-0.1342867,1.3134547,40.4275360,-0.0936308,0.1140917
145,576,21.295568023452585,-22.521423361974865,576.7604370,-0.0047934,46.2809906,0.0104432,-0.1089291,4.0000000,-0.1266362,1.3247699,40.9961929,-0.0912220,0.1081949
146,576,21.363676723452585,-22.521423361974865,576.8035278,-0.0073554,45.4545441,0.0093214,-0.1031324,4.0000000,-0.1177165,1.3360537,41.5544586,-0.0885483,0.0999408
147,576,21.431785423452585,-22.521423361974865,576.8478394,-0.0110744,45.4545441,0.0080282,-0.0959451,4.0000000,-0.1080179,1.3469681,42.0705070,-0.0838723,0.0892934
148,576,21.499894123452584,-22.521423361974865,576.8933105,-0.0060331,48.7603302,0.0066910,-0.0879017,4.0000000,-0.0976329,1.3571661,42.5541344,-0.0781705,0.0773104
149,576,21.568002823452584,-22.521423361974865,576.9397583,-0.0119835,47.1074371,0.0054370,-0.0793831,4.0000000,-0.0871878,1.3668312,42.9932480,-0.0715784,0.0648362
150,576,21.636111523452584,-22.521423361974865,576.9872437,-0.0089256,48.7603302,0.0042529,-0.0701821,4.0000000,-0.0762439,1.3755970,43.3830070,-0.0641204,0.0517878
