OID_,Clips_DEM_Small_S5_60_Reg7,X,Y,DEM_Small_S5_60_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
30,576,14.212263223452586,-14.961357661974860,576.1513062,-0.0002479,49.5867767,-0.0011566,-0.0423159,4.0000000,-0.0911745,1.2335101,35.8524475,0.0065427,0.0319789
31,576,14.280371923452588,-14.961357661974860,576.1840820,-0.0027273,49.5867767,-0.0010846,-0.0389945,4.0000000,-0.0841235,1.2393829,36.2232895,0.0061345,0.0284168
32,576,14.348480623452588,-14.961357661974860,576.2174072,-0.0057851,48.7603302,-0.0010677,-0.0351980,4.0000000,-0.0772701,1.2449362,36.5693169,0.0068741,0.0249002
33,576,14.416589323452587,-14.961357661974860,576.2512817,0.0007438,49.5867767,-0.0010916,-0.0312791,4.0000000,-0.0709747,1.2500715,36.8869095,0.0084166,0.0217680
34,576,14.484698023452587,-14.961357661974860,576.2856445,-0.0033058,48.7603302,-0.0011637,-0.0262124,4.0000000,-0.0640044,1.2548780,37.1824608,0.0115796,0.0183265
35,575,13.394958823452587,-15.029466361974860,575.7736206,-0.0006612,49.5867767,-0.0075707,-0.0230153,4.0000000,-0.1119789,1.1576508,30.2482777,0.0659484,0.0366701
36,575,13.463067523452587,-15.029466361974860,575.7993164,-0.0068595,48.7603302,-0.0070420,-0.0289566,4.0000000,-0.1170787,1.1621953,30.6357594,0.0591655,0.0389294
37,575,13.531176223452587,-15.029466361974860,575.8253174,-0.0033058,49.5867767,-0.0064122,-0.0351549,4.0000000,-0.1223178,1.1673229,31.0521107,0.0520080,0.0417190
38,575,13.599284923452586,-15.029466361974860,575.8517456,-0.0000826,49.5867767,-0.0057083,-0.0405632,4.0000000,-0.1262406,1.1728185,31.5001640,0.0451142,0.0443262
39,575,13.667393623452586,-15.029466361974860,575.8786011,-0.0071901,48.7603302,-0.0049375,-0.0444012,4.0000000,-0.1275187,1.1786124,31.9568844,0.0387162,0.0456754
40,575,13.735502323452586,-15.029466361974860,575.9059448,-0.0051240,48.7603302,-0.0039753,-0.0491715,4.0000000,-0.1290529,1.1847001,32.4235115,0.0307100,0.0474123
41,575,13.803611023452588,-15.029466361974860,575.9337769,-0.0032231,49.5867767,-0.0029723,-0.0531722,4.0000000,-0.1289914,1.1909891,32.9024620,0.0226469,0.0484336
42,575,13.871719723452587,-15.029466361974860,575.9622803,-0.0019835,49.5867767,-0.0020170,-0.0555997,4.0000000,-0.1263052,1.1974970,33.3850517,0.0151057,0.0478467
43,575,13.939828423452587,-15.029466361974860,575.9913940,-0.0010744,49.5867767,-0.0012879,-0.0570374,4.0000000,-0.1232124,1.2040737,33.8545456,0.0091376,0.0470848
44,576,14.007937123452587,-15.029466361974860,576.0211792,-0.0009091,49.5867767,-0.0007496,-0.0572255,4.0000000,-0.1189064,1.2106251,34.3148155,0.0044555,0.0455067
45,576,14.076045823452587,-15.029466361974860,576.0515747,-0.0012397,49.5867767,-0.0004054,-0.0560655,4.0000000,-0.1133919,1.2171563,34.7655563,0.0012608,0.0429900
46,576,14.144154523452587,-15.029466361974860,576.0827026,-0.0023140,49.5867767,-0.0002161,-0.0542741,4.0000000,-0.1078614,1.2235788,35.1955795,-0.0006868,0.0403680
47,576,14.212263223452586,-15.029466361974860,576.1144409,-0.0038017,49.5867767,0.0000581,-0.0525265,4.0000000,-0.1014740,1.2298021,35.6085854,-0.0035789,0.0370710
48,576,14.280371923452588,-15.029466361974860,576.1467896,-0.0059504,48.7603302,0.0000779,-0.0490493,4.0000000,-0.0941931,1.2358154,35.9980392,-0.0039056,0.0330163
49,576,14.348480623452588,-15.029466361974860,576.1797485,-0.0085950,47.9338837,-0.0000922,-0.0442694,4.0000000,-0.0868657,1.2416114,36.3618698,-0.0016732,0.0288027
50,576,14.416589323452587,-15.029466361974860,576.2133179,-0.0017355,49.5867767,-0.0002331,-0.0399752,4.0000000,-0.0802115,1.2470065,36.6934280,0.0002610,0.0252333
51,576,14.484698023452587,-15.029466361974860,576.2473145,-0.0054545,48.7603302,-0.0005107,-0.0345059,4.0000000,-0.0734869,1.2520734,37.0098877,0.0044752,0.0217548
52,576,14.552806723452587,-15.029466361974860,576.2818604,0.0006612,49.5867767,-0.0007659,-0.0294322,4.0000000,-0.0676425,1.2568066,37.2918739,0.0087781,0.0190283
53,575,13.394958823452587,-15.097575061974862,575.7433472,-0.0005785,49.5867767,-0.0066150,-0.0287863,4.0000000,-0.1127980,1.1535270,29.8911400,0.0552253,0.0353845
54,575,13.463067523452587,-15.097575061974862,575.7684937,-0.0061983,48.7603302,-0.0060098,-0.0356712,4.0000000,-0.1193858,1.1579456,30.2704792,0.0480434,0.0384249
55,575,13.531176223452587,-15.097575061974862,575.7939453,-0.0021488,49.5867767,-0.0052850,-0.0417483,4.0000000,-0.1245758,1.1628637,30.6881161,0.0410793,0.0412654
56,575,13.599284923452586,-15.097575061974862,575.8197632,-0.0084298,47.9338837,-0.0044536,-0.0479801,4.0000000,-0.1295634,1.1682155,31.1259804,0.0336031,0.0445729
57,575,13.667393623452586,-15.097575061974862,575.8460083,-0.0049587,49.5867767,-0.0034640,-0.0534148,4.0000000,-0.1325692,1.1738595,31.5802155,0.0257396,0.0470852
58,575,13.735502323452586,-15.097575061974862,575.8727417,-0.0023140,49.5867767,-0.0023868,-0.0585080,4.0000000,-0.1346745,1.1798584,32.0542641,0.0176584,0.0493996
59,575,13.803611023452588,-15.097575061974862,575.9000854,0.0000826,49.5867767,-0.0013654,-0.0627479,4.0000000,-0.1355648,1.1861424,32.5329590,0.0100691,0.0513210
60,575,13.871719723452587,-15.097575061974862,575.9280396,-0.0082645,47.9338837,-0.0004379,-0.0656765,4.0000000,-0.1344617,1.1925821,33.0252495,0.0031087,0.0521411
61,575,13.939828423452587,-15.097575061974862,575.9566040,-0.0068595,48.7603302,0.0001403,-0.0665878,4.0000000,-0.1317003,1.1992520,33.5058327,-0.0014752,0.0518338
62,575,14.007937123452587,-15.097575061974862,575.9859009,-0.0062810,48.7603302,0.0005302,-0.0659139,4.0000000,-0.1269626,1.2058996,33.9845505,-0.0048652,0.0499988
63,576,14.076045823452587,-15.097575061974862,576.0158691,-0.0061983,48.7603302,0.0009301,-0.0653534,4.0000000,-0.1221354,1.2124624,34.4479942,-0.0085715,0.0480478
64,576,14.144154523452587,-15.097575061974862,576.0465088,-0.0068595,48.7603302,0.0010999,-0.0635607,4.0000000,-0.1164563,1.2191004,34.8941917,-0.0106651,0.0453398
65,576,14.212263223452586,-15.097575061974862,576.0778198,-0.0079339,48.7603302,0.0011655,-0.0609016,4.0000000,-0.1098776,1.2255393,35.3227577,-0.0119256,0.0417906
66,576,14.280371923452588,-15.097575061974862,576.1098022,-0.0095868,47.9338837,0.0009453,-0.0566877,4.0000000,-0.1029268,1.2316804,35.7274628,-0.0104486,0.0377778
67,576,14.348480623452588,-15.097575061974862,576.1423950,-0.0019008,49.5867767,0.0007421,-0.0523738,4.0000000,-0.0959781,1.2375299,36.1067238,-0.0087694,0.0337082
68,576,14.416589323452587,-15.097575061974862,576.1755371,-0.0046281,48.7603302,0.0004178,-0.0473471,4.0000000,-0.0890629,1.2430844,36.4592819,-0.0056314,0.0297550
69,576,14.484698023452587,-15.097575061974862,576.2092285,-0.0079339,47.9338837,-0.0000018,-0.0413416,4.0000000,-0.0820245,1.2485055,36.7894554,-0.0006588,0.0257759
70,576,14.552806723452587,-15.097575061974862,576.2434082,-0.0014876,49.5867767,-0.0003015,-0.0362907,4.0000000,-0.0760271,1.2535136,37.0933495,0.0034456,0.0226556
71,576,14.620915423452587,-15.097575061974862,576.2779541,-0.0055372,48.7603302,-0.0006131,-0.0310038,4.0000000,-0.0703601,1.2581916,37.3760376,0.0083525,0.0198958
72,575,13.394958823452587,-15.165683761974861,575.7133789,-0.0006612,49.5867767,-0.0057249,-0.0334609,4.0000000,-0.1126285,1.1492757,29.5231876,0.0457068,0.0339940
73,575,13.463067523452587,-15.165683761974861,575.7379761,-0.0057025,48.7603302,-0.0050758,-0.0403883,4.0000000,-0.1194468,1.1535659,29.8959141,0.0386701,0.0372148
74,575,13.531176223452587,-15.165683761974861,575.7628174,-0.0010744,49.5867767,-0.0041610,-0.0476684,4.0000000,-0.1257797,1.1582652,30.2964802,0.0304429,0.0406203
75,575,13.599284923452586,-15.165683761974861,575.7880859,-0.0067769,47.9338837,-0.0032236,-0.0543386,4.0000000,-0.1314837,1.1633816,30.7237720,0.0228065,0.0443667
76,575,13.667393623452586,-15.165683761974861,575.8137817,-0.0028099,49.5867767,-0.0022698,-0.0598081,4.0000000,-0.1354099,1.1687721,31.1749954,0.0157937,0.0475721
77,575,13.735502323452586,-15.165683761974861,575.8399658,-0.0096694,47.1074371,-0.0010404,-0.0658313,4.0000000,-0.1388003,1.1745951,31.6384010,0.0071377,0.0508481
78,575,13.803611023452588,-15.165683761974861,575.8667603,-0.0067769,47.9338837,0.0000123,-0.0703532,4.0000000,-0.1405448,1.1808064,32.1247025,-0.0001616,0.0535783
79,575,13.871719723452587,-15.165683761974861,575.8941650,-0.0045455,49.5867767,0.0008023,-0.0731637,4.0000000,-0.1406208,1.1872473,32.6173286,-0.0057066,0.0554237
80,575,13.939828423452587,-15.165683761974861,575.9222412,-0.0026446,49.5867767,0.0014354,-0.0742305,4.0000000,-0.1379924,1.1939124,33.1171188,-0.0104686,0.0553542
81,575,14.007937123452587,-15.165683761974861,575.9510498,-0.0015702,49.5867767,0.0019894,-0.0749168,4.0000000,-0.1349358,1.2006660,33.6114502,-0.0148978,0.0549795
82,575,14.076045823452587,-15.165683761974861,575.9805298,-0.0010744,49.5867767,0.0022405,-0.0737590,4.0000000,-0.1300406,1.2073369,34.0828629,-0.0174774,0.0529737
83,576,14.144154523452587,-15.165683761974861,576.0106812,-0.0012397,49.5867767,0.0022947,-0.0716101,4.0000000,-0.1244095,1.2139882,34.5472450,-0.0188107,0.0502897
84,576,14.212263223452586,-15.165683761974861,576.0415649,-0.0019835,49.5867767,0.0021985,-0.0687366,4.0000000,-0.1184874,1.2205387,34.9966812,-0.0189858,0.0472209
85,576,14.280371923452588,-15.165683761974861,576.0731201,-0.0032231,49.5867767,0.0019198,-0.0646016,4.0000000,-0.1116450,1.2269102,35.4167633,-0.0175581,0.0431943
86,576,14.348480623452588,-15.165683761974861,576.1053467,-0.0052066,48.7603302,0.0014306,-0.0590322,4.0000000,-0.1040574,1.2330016,35.8128700,-0.0140070,0.0384975
87,576,14.416589323452587,-15.165683761974861,576.1381226,-0.0075207,48.7603302,0.0008936,-0.0533340,4.0000000,-0.0973285,1.2387019,36.1750641,-0.0093395,0.0344466
88,576,14.484698023452587,-15.165683761974861,576.1713867,-0.0004132,49.5867767,0.0004600,-0.0480201,4.0000000,-0.0909426,1.2441803,36.5225334,-0.0050977,0.0307631
89,576,14.552806723452587,-15.165683761974861,576.2052002,-0.0036364,48.7603302,0.0000855,-0.0428711,4.0000000,-0.0847320,1.2492577,36.8363914,-0.0010103,0.0273177
90,576,14.620915423452587,-15.165683761974861,576.2393799,-0.0073554,47.9338837,-0.0003053,-0.0373962,4.0000000,-0.0786603,1.2540981,37.1308479,0.0038678,0.0241231
91,576,14.689024123452587,-15.165683761974861,576.2739868,-0.0019008,49.5867767,-0.0006209,-0.0321708,4.0000000,-0.0727880,1.2587839,37.4055443,0.0084465,0.0212315
92,576,14.757132823452586,-15.165683761974861,576.3089600,-0.0065289,47.9338837,-0.0008544,-0.0274272,4.0000000,-0.0673431,1.2629461,37.6527367,0.0124886,0.0187299
93,575,13.394958823452587,-15.233792461974861,575.6837158,-0.0011570,49.5867767,-0.0048965,-0.0362172,4.0000000,-0.1103885,1.1449739,29.1319160,0.0379542,0.0317485
94,575,13.463067523452587,-15.233792461974861,575.7077637,-0.0057025,47.9338837,-0.0041162,-0.0442262,4.0000000,-0.1182819,1.1490384,29.4958591,0.0298295,0.0354004
95,575,13.531176223452587,-15.233792461974861,575.7321167,-0.0005785,49.5867767,-0.0032645,-0.0512459,4.0000000,-0.1248901,1.1534330,29.8856201,0.0223983,0.0390385
96,575,13.599284923452586,-15.233792461974861,575.7568359,-0.0057851,47.9338837,-0.0022552,-0.0579964,4.0000000,-0.1308308,1.1583216,30.2995815,0.0148379,0.0427442
97,575,13.667393623452586,-15.233792461974861,575.7819824,-0.0014050,49.5867767,-0.0011322,-0.0649692,4.0000000,-0.1368700,1.1636275,30.7420330,0.0069316,0.0472113
98,575,13.735502323452586,-15.233792461974861,575.8076782,-0.0076860,47.9338837,0.0000570,-0.0711589,4.0000000,-0.1413221,1.1692970,31.2112217,-0.0009956,0.0513440
99,575,13.803611023452588,-15.233792461974861,575.8339233,-0.0042149,48.7603302,0.0009454,-0.0749241,4.0000000,-0.1430271,1.1753397,31.6962776,-0.0068211,0.0540973
100,575,13.871719723452587,-15.233792461974861,575.8607788,-0.0014876,49.5867767,0.0018672,-0.0786274,4.0000000,-0.1442745,1.1816782,32.1906853,-0.0129802,0.0569194
101,575,13.939828423452587,-15.233792461974861,575.8883667,-0.0091736,47.9338837,0.0026377,-0.0809863,4.0000000,-0.1436045,1.1882666,32.6955605,-0.0183681,0.0585328
102,575,14.007937123452587,-15.233792461974861,575.9166260,-0.0076033,47.9338837,0.0031164,-0.0814134,4.0000000,-0.1406502,1.1950210,33.1959305,-0.0221766,0.0583293
103,575,14.076045823452587,-15.233792461974861,575.9456177,-0.0066116,48.7603302,0.0032257,-0.0799034,4.0000000,-0.1360573,1.2016842,33.6801491,-0.0237495,0.0565878
104,575,14.144154523452587,-15.233792461974861,575.9753418,-0.0062810,48.7603302,0.0032969,-0.0784068,4.0000000,-0.1317161,1.2083498,34.1563797,-0.0250975,0.0549888
105,576,14.212263223452586,-15.233792461974861,576.0057983,-0.0066116,48.7603302,0.0031169,-0.0755576,4.0000000,-0.1263570,1.2150210,34.6142578,-0.0247581,0.0523377
106,576,14.280371923452588,-15.233792461974861,576.0369263,-0.0073554,48.7603302,0.0026574,-0.0708873,4.0000000,-0.1195017,1.2215209,35.0607529,-0.0222730,0.0482379
107,576,14.348480623452588,-15.233792461974861,576.0686646,-0.0089256,47.9338837,0.0020856,-0.0652758,4.0000000,-0.1119134,1.2277427,35.4710846,-0.0186382,0.0434500
108,576,14.416589323452587,-15.233792461974861,576.1010132,-0.0008264,49.5867767,0.0014916,-0.0596850,4.0000000,-0.1051665,1.2336745,35.8531303,-0.0142036,0.0393262
109,576,14.484698023452587,-15.233792461974861,576.1339722,-0.0033884,49.5867767,0.0008787,-0.0537013,4.0000000,-0.0983635,1.2393072,36.2139168,-0.0090390,0.0352512
110,576,14.552806723452587,-15.233792461974861,576.1673584,-0.0062810,48.7603302,0.0003321,-0.0480556,4.0000000,-0.0922791,1.2445405,36.5408325,-0.0038321,0.0317861
111,576,14.620915423452587,-15.233792461974861,576.2011719,0.0003306,49.5867767,-0.0000957,-0.0429146,4.0000000,-0.0865873,1.2495368,36.8506508,0.0007582,0.0287043
112,576,14.689024123452587,-15.233792461974861,576.2354126,-0.0038017,48.7603302,-0.0005056,-0.0372282,4.0000000,-0.0801479,1.2543000,37.1476440,0.0056916,0.0253437
113,576,14.757132823452586,-15.233792461974861,576.2699585,-0.0080165,47.9338837,-0.0008857,-0.0316909,4.0000000,-0.0744421,1.2587364,37.4038658,0.0110603,0.0225610
114,576,14.825241523452586,-15.233792461974861,576.3048096,-0.0027273,48.7603302,-0.0010659,-0.0280226,4.0000000,-0.0703482,1.2630064,37.6519585,0.0143030,0.0207221
115,576,14.893350223452586,-15.233792461974861,576.3399658,-0.0076033,47.9338837,-0.0011019,-0.0254593,4.0000000,-0.0667732,1.2670159,37.8952370,0.0158546,0.0190895
116,575,13.394958823452587,-15.301901161974861,575.6544189,-0.0018182,49.5867767,-0.0039859,-0.0372490,4.0000000,-0.1050343,1.1407720,28.7543106,0.0305362,0.0281478
117,575,13.463067523452587,-15.301901161974861,575.6779785,-0.0058678,47.9338837,-0.0032535,-0.0458433,4.0000000,-0.1143891,1.1446241,29.0992203,0.0227025,0.0323286
118,575,13.531176223452587,-15.301901161974861,575.7018433,-0.0002479,49.5867767,-0.0024160,-0.0537003,4.0000000,-0.1227371,1.1488028,29.4771118,0.0153364,0.0367772
119,575,13.599284923452586,-15.301901161974861,575.7260132,-0.0049587,48.7603302,-0.0014608,-0.0607119,4.0000000,-0.1298011,1.1533884,29.8817291,0.0083772,0.0410675
120,575,13.667393623452586,-15.301901161974861,575.7506714,-0.0001653,49.5867767,-0.0003490,-0.0679565,4.0000000,-0.1368357,1.1585420,30.3175201,0.0009226,0.0460520
121,575,13.735502323452586,-15.301901161974861,575.7758179,-0.0058678,48.7603302,0.0009717,-0.0747791,4.0000000,-0.1419463,1.1640486,30.7803326,-0.0076120,0.0505826
122,575,13.803611023452588,-15.301901161974861,575.8015137,-0.0019008,49.5867767,0.0019223,-0.0791973,4.0000000,-0.1447566,1.1699083,31.2649841,-0.0136379,0.0541721
123,575,13.871719723452587,-15.301901161974861,575.8279419,-0.0087603,47.9338837,0.0028936,-0.0833022,4.0000000,-0.1467726,1.1760772,31.7504234,-0.0198318,0.0575879
124,575,13.939828423452587,-15.301901161974861,575.8549805,-0.0059504,48.7603302,0.0035151,-0.0854919,4.0000000,-0.1470549,1.1824915,32.2531281,-0.0239288,0.0599260
125,575,14.007937123452587,-15.301901161974861,575.8827515,-0.0038843,49.5867767,0.0039049,-0.0859860,4.0000000,-0.1450512,1.1891423,32.7618332,-0.0269209,0.0605214
126,575,14.076045823452587,-15.301901161974861,575.9113159,-0.0023967,49.5867767,0.0040422,-0.0848780,4.0000000,-0.1411064,1.1958098,33.2546577,-0.0286496,0.0593996
127,575,14.144154523452587,-15.301901161974861,575.9405518,-0.0015702,49.5867767,0.0039694,-0.0830382,4.0000000,-0.1371184,1.2024958,33.7426834,-0.0289580,0.0580890
128,575,14.212263223452586,-15.301901161974861,575.9705200,-0.0015702,49.5867767,0.0036001,-0.0795856,4.0000000,-0.1318598,1.2091945,34.2087822,-0.0273113,0.0554468
129,576,14.280371923452588,-15.301901161974861,576.0011597,-0.0019008,49.5867767,0.0030085,-0.0748849,4.0000000,-0.1258665,1.2158014,34.6629333,-0.0239032,0.0520094
130,576,14.348480623452588,-15.301901161974861,576.0325317,-0.0030579,49.5867767,0.0024410,-0.0697044,4.0000000,-0.1188317,1.2220483,35.0952873,-0.0205771,0.0477183
131,576,14.416589323452587,-15.301901161974861,576.0644531,-0.0045455,48.7603302,0.0016913,-0.0634597,4.0000000,-0.1115805,1.2280252,35.4907417,-0.0153390,0.0431796
132,576,14.484698023452587,-15.301901161974861,576.0969238,-0.0066942,48.7603302,0.0010202,-0.0573654,4.0000000,-0.1046008,1.2338055,35.8627853,-0.0101300,0.0389582
133,576,14.552806723452587,-15.301901161974861,576.1298828,-0.0091736,47.9338837,0.0004521,-0.0518563,4.0000000,-0.0985178,1.2392818,36.2083626,-0.0051948,0.0354949
134,576,14.620915423452587,-15.301901161974861,576.1633301,-0.0021488,49.5867767,-0.0000755,-0.0466011,4.0000000,-0.0931919,1.2445322,36.5392914,-0.0000104,0.0326525
135,576,14.689024123452587,-15.301901161974861,576.1971436,-0.0058678,48.7603302,-0.0005186,-0.0411702,4.0000000,-0.0869874,1.2494594,36.8421097,0.0046470,0.0293933
136,576,14.757132823452586,-15.301901161974861,576.2313232,0.0003306,49.5867767,-0.0008719,-0.0362866,4.0000000,-0.0815544,1.2539612,37.1229439,0.0089812,0.0267004
137,576,14.825241523452586,-15.301901161974861,576.2657471,-0.0040496,48.7603302,-0.0010317,-0.0329836,4.0000000,-0.0773174,1.2584031,37.3858376,0.0113503,0.0247336
138,576,14.893350223452586,-15.301901161974861,576.3005371,0.0014050,49.5867767,-0.0010988,-0.0302313,4.0000000,-0.0735717,1.2626888,37.6331139,0.0131091,0.0228991
139,576,14.961458923452586,-15.301901161974861,576.3355103,-0.0034711,48.7603302,-0.0011098,-0.0277529,4.0000000,-0.0696031,1.2667997,37.8787460,0.0140973,0.0210154
140,576,15.029567623452587,-15.301901161974861,576.3707886,0.0014876,49.5867767,-0.0009871,-0.0263614,4.0000000,-0.0662253,1.2707391,38.1104813,0.0135025,0.0192629
141,576,15.097676323452587,-15.301901161974861,576.4062500,-0.0038843,48.7603302,-0.0007898,-0.0258150,4.0000000,-0.0632050,1.2746015,38.3269005,0.0115750,0.0176642
142,575,13.394958823452587,-15.370009861974861,575.6254883,-0.0027273,49.5867767,-0.0032315,-0.0361122,4.0000000,-0.0980641,1.1368257,28.3896332,0.0258397,0.0239366
143,575,13.463067523452587,-15.370009861974861,575.6485596,-0.0063636,47.1074371,-0.0026029,-0.0447801,4.0000000,-0.1081177,1.1403264,28.7100239,0.0185576,0.0281448
144,575,13.531176223452587,-15.370009861974861,575.6719360,-0.0004132,49.5867767,-0.0018759,-0.0529639,4.0000000,-0.1176360,1.1442847,29.0679169,0.0117083,0.0329251
145,575,13.599284923452586,-15.370009861974861,575.6956787,-0.0046281,48.7603302,-0.0007614,-0.0618126,4.0000000,-0.1266387,1.1485729,29.4514656,0.0030135,0.0381211
146,575,13.667393623452586,-15.370009861974861,575.7197876,-0.0094215,47.1074371,0.0004855,-0.0702561,4.0000000,-0.1351905,1.1534164,29.8804760,-0.0053218,0.0438764
147,575,13.735502323452586,-15.370009861974861,575.7444458,-0.0046281,48.7603302,0.0016869,-0.0769295,4.0000000,-0.1410357,1.1587447,30.3325100,-0.0128234,0.0487723
148,575,13.803611023452588,-15.370009861974861,575.7697144,-0.0102479,47.1074371,0.0026839,-0.0820413,4.0000000,-0.1451131,1.1644301,30.8083839,-0.0189696,0.0531977
149,575,13.871719723452587,-15.370009861974861,575.7955933,-0.0066942,48.7603302,0.0036305,-0.0863525,4.0000000,-0.1480300,1.1703560,31.2989902,-0.0246750,0.0572190
150,575,13.939828423452587,-15.370009861974861,575.8221436,-0.0033884,49.5867767,0.0041145,-0.0880878,4.0000000,-0.1484224,1.1766741,31.8001499,-0.0277532,0.0595391
