OID_,Clips_DEM_Small_S5_60_Reg10,X,Y,DEM_Small_S5_60_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
15,568,-10.919847076547411,2.542578238025130,568.8325195,0.0003306,48.7603302,-0.0218771,0.0021567,4.0000000,-0.1448216,1.2257442,35.3700676,0.1491349,0.1060541
16,568,-10.851738376547411,2.542578238025130,568.8161011,-0.0038843,47.9338837,-0.0265869,-0.0032022,4.0000000,-0.1662720,1.2171838,34.8029785,0.1598675,0.1281283
17,568,-10.783629676547411,2.542578238025130,568.8008423,0.0010744,48.7603302,-0.0321849,-0.0090351,4.0000000,-0.1873475,1.2077104,34.1432762,0.1692773,0.1530502
18,568,-10.715520976547412,2.542578238025130,568.7867432,-0.0051240,47.9338837,-0.0381732,-0.0141047,4.0000000,-0.2057095,1.1975113,33.4053764,0.1775001,0.1770788
19,568,-10.647412276547410,2.542578238025130,568.7738647,-0.0024793,47.9338837,-0.0445399,-0.0185524,4.0000000,-0.2213942,1.1866666,32.5973129,0.1842894,0.1997778
20,568,-10.579303576547410,2.542578238025130,568.7623291,-0.0009917,48.7603302,-0.0503749,-0.0229261,4.0000000,-0.2337607,1.1754700,31.7326813,0.1879085,0.2178280
21,568,-10.511194876547410,2.542578238025130,568.7521362,-0.0007438,47.9338837,-0.0560445,-0.0242449,4.0000000,-0.2402620,1.1642487,30.8168907,0.1917721,0.2303915
22,568,-10.443086176547411,2.542578238025130,568.7432861,-0.0014876,47.9338837,-0.0607556,-0.0246880,4.0000000,-0.2424743,1.1531811,29.8778896,0.1930984,0.2372356
23,568,-10.374977476547411,2.542578238025130,568.7357788,-0.0037190,47.9338837,-0.0642046,-0.0221647,4.0000000,-0.2381971,1.1425279,28.9347286,0.1938677,0.2367994
24,568,-10.306868776547411,2.542578238025130,568.7294922,-0.0068595,46.2809906,-0.0664795,-0.0170570,4.0000000,-0.2283453,1.1324620,27.9860744,0.1942314,0.2311182
25,568,-10.238760076547411,2.542578238025130,568.7244873,-0.0011570,47.9338837,-0.0665280,-0.0087339,4.0000000,-0.2112469,1.1230636,27.0694866,0.1937791,0.2182891
26,568,-10.170651376547411,2.542578238025130,568.7205811,0.0035537,49.5867767,-0.0648886,0.0027093,4.0000000,-0.1883865,1.1144314,26.1874313,0.1938051,0.2021446
27,568,-10.102542676547412,2.542578238025130,568.7176514,-0.0024793,45.4545441,-0.0616437,0.0177379,4.0000000,-0.1612102,1.1065625,25.3411255,0.1966860,0.1847895
28,568,-11.192281876547410,2.474469538025131,568.8612671,0.0020661,48.7603302,-0.0094246,-0.0074053,4.0000000,-0.0718987,1.2522733,37.0553780,0.0570882,0.0513584
29,568,-11.124173176547410,2.474469538025131,568.8411255,0.0016529,48.7603302,-0.0100914,-0.0118695,4.0000000,-0.0957138,1.2483507,36.8115807,0.0719748,0.0584588
30,568,-11.056064476547411,2.474469538025131,568.8220215,0.0000000,48.7603302,-0.0118716,-0.0169839,4.0000000,-0.1197929,1.2429594,36.4772911,0.0858250,0.0720928
31,568,-10.987955776547411,2.474469538025131,568.8038940,-0.0024793,47.9338837,-0.0145352,-0.0225372,4.0000000,-0.1432382,1.2361563,36.0508041,0.0981638,0.0904226
32,568,-10.919847076547411,2.474469538025131,568.7869873,-0.0060331,47.9338837,-0.0181623,-0.0278743,4.0000000,-0.1654664,1.2280626,35.5295486,0.1097179,0.1124571
33,568,-10.851738376547411,2.474469538025131,568.7712402,-0.0009091,48.7603302,-0.0223364,-0.0325304,4.0000000,-0.1844910,1.2191272,34.9279594,0.1194302,0.1346247
34,568,-10.783629676547411,2.474469538025131,568.7567749,-0.0066942,47.9338837,-0.0271111,-0.0376507,4.0000000,-0.2022825,1.2093722,34.2460861,0.1269811,0.1579506
35,568,-10.715520976547412,2.474469538025131,568.7435913,-0.0037190,47.9338837,-0.0321014,-0.0424151,4.0000000,-0.2172263,1.1987860,33.4939270,0.1323961,0.1793038
36,568,-10.647412276547410,2.474469538025131,568.7318115,-0.0019835,48.7603302,-0.0375328,-0.0458729,4.0000000,-0.2290679,1.1877483,32.6846962,0.1373220,0.1984521
37,568,-10.579303576547410,2.474469538025131,568.7214355,-0.0014876,47.9338837,-0.0426140,-0.0484464,4.0000000,-0.2369423,1.1766688,31.8223629,0.1400495,0.2125389
38,568,-10.511194876547410,2.474469538025131,568.7124023,-0.0023140,47.9338837,-0.0474413,-0.0481823,4.0000000,-0.2388691,1.1656823,30.9378357,0.1425045,0.2204185
39,568,-10.443086176547411,2.474469538025131,568.7047729,-0.0041322,47.9338837,-0.0516014,-0.0460222,4.0000000,-0.2357315,1.1550575,30.0372047,0.1436871,0.2226995
40,568,-10.374977476547411,2.474469538025131,568.6984863,-0.0074380,47.9338837,-0.0543949,-0.0418225,4.0000000,-0.2274535,1.1449077,29.1377106,0.1438085,0.2181281
41,568,-10.306868776547411,2.474469538025131,568.6934204,-0.0017355,49.5867767,-0.0557098,-0.0344208,4.0000000,-0.2122689,1.1352495,28.2526836,0.1434274,0.2068890
42,568,-10.238760076547411,2.474469538025131,568.6896362,-0.0071074,44.6280975,-0.0555289,-0.0236549,4.0000000,-0.1916524,1.1263871,27.3976326,0.1443427,0.1911220
43,568,-10.170651376547411,2.474469538025131,568.6868896,-0.0034711,45.4545441,-0.0536420,-0.0104027,4.0000000,-0.1667001,1.1182939,26.5795078,0.1458946,0.1726052
44,568,-10.102542676547412,2.474469538025131,568.6851196,-0.0004959,45.4545441,-0.0509053,0.0059392,4.0000000,-0.1390093,1.1108564,25.8126030,0.1508877,0.1555476
45,568,-11.396607976547411,2.406360838025130,568.8798218,-0.0059504,47.9338837,-0.0090820,-0.0151659,4.0000000,-0.0142036,1.2608651,37.5684357,-0.0161282,0.0484078
46,568,-11.328499276547412,2.406360838025130,568.8569946,-0.0040496,47.1074371,-0.0074197,-0.0232793,4.0000000,-0.0416880,1.2607411,37.5645599,-0.0048707,0.0456611
47,568,-11.260390576547412,2.406360838025130,568.8349609,-0.0028099,47.1074371,-0.0063202,-0.0300277,4.0000000,-0.0684911,1.2590222,37.4595680,0.0084357,0.0477936
48,568,-11.192281876547410,2.406360838025130,568.8139038,-0.0025620,48.7603302,-0.0058907,-0.0369463,4.0000000,-0.0952124,1.2556405,37.2543907,0.0213197,0.0556046
49,568,-11.124173176547410,2.406360838025130,568.7938843,-0.0031405,48.7603302,-0.0061565,-0.0422090,4.0000000,-0.1187790,1.2507529,36.9638023,0.0343611,0.0662503
50,568,-11.056064476547411,2.406360838025130,568.7750244,-0.0050413,47.9338837,-0.0074561,-0.0479515,4.0000000,-0.1426388,1.2445723,36.5833054,0.0467358,0.0830809
51,568,-10.987955776547411,2.406360838025130,568.7573853,-0.0079339,47.9338837,-0.0097037,-0.0527666,4.0000000,-0.1641131,1.2371572,36.1089516,0.0585799,0.1025407
52,568,-10.919847076547411,2.406360838025130,568.7410278,-0.0019835,48.7603302,-0.0126491,-0.0580406,4.0000000,-0.1841903,1.2285620,35.5483513,0.0681090,0.1244291
53,568,-10.851738376547411,2.406360838025130,568.7260132,-0.0075207,47.9338837,-0.0163093,-0.0625286,4.0000000,-0.2013647,1.2190610,34.9169998,0.0763075,0.1462300
54,568,-10.783629676547411,2.406360838025130,568.7123413,-0.0041322,47.9338837,-0.0207611,-0.0665070,4.0000000,-0.2165439,1.2088044,34.2162666,0.0835299,0.1682966
55,568,-10.715520976547412,2.406360838025130,568.7001953,-0.0020661,48.7603302,-0.0254363,-0.0695289,4.0000000,-0.2275517,1.1980901,33.4514809,0.0884938,0.1866031
56,568,-10.647412276547410,2.406360838025130,568.6894531,-0.0112397,46.2809906,-0.0301238,-0.0721085,4.0000000,-0.2355255,1.1873354,32.6460419,0.0913086,0.2016972
57,568,-10.579303576547410,2.406360838025130,568.6801147,-0.0017355,47.9338837,-0.0344652,-0.0729415,4.0000000,-0.2385846,1.1766168,31.8108273,0.0927016,0.2104051
58,568,-10.511194876547410,2.406360838025130,568.6723022,-0.0035537,48.7603302,-0.0381336,-0.0712778,4.0000000,-0.2353885,1.1660264,30.9600487,0.0928328,0.2112831
59,568,-10.443086176547411,2.406360838025130,568.6658325,-0.0063636,47.9338837,-0.0415768,-0.0670038,4.0000000,-0.2272712,1.1558628,30.1061077,0.0932635,0.2076229
60,568,-10.374977476547411,2.406360838025130,568.6607056,-0.0006612,49.5867767,-0.0438852,-0.0605881,4.0000000,-0.2148345,1.1461891,29.2559452,0.0936584,0.1982188
61,568,-10.306868776547411,2.406360838025130,568.6569214,-0.0060331,45.4545441,-0.0450107,-0.0509384,4.0000000,-0.1960191,1.1371213,28.4328766,0.0941422,0.1833716
62,568,-10.238760076547411,2.406360838025130,568.6542358,-0.0024793,45.4545441,-0.0450619,-0.0375808,4.0000000,-0.1727389,1.1288841,27.6442032,0.0975774,0.1654934
63,568,-10.170651376547411,2.406360838025130,568.6525879,0.0001653,45.4545441,-0.0433393,-0.0217433,4.0000000,-0.1462126,1.1214336,26.9030628,0.1027260,0.1453312
64,568,-10.102542676547412,2.406360838025130,568.6519165,0.0022314,45.4545441,-0.0408234,-0.0041809,4.0000000,-0.1185643,1.1146855,26.2121181,0.1102024,0.1277332
65,568,-11.532825376547411,2.338252138025131,568.8813477,0.0028926,47.9338837,-0.0106238,-0.0224551,4.0000000,0.0214216,1.2628424,37.6792297,-0.0663317,0.0558018
66,568,-11.464716676547411,2.338252138025131,568.8566284,-0.0034711,47.1074371,-0.0080712,-0.0328217,4.0000000,-0.0079095,1.2647783,37.7974892,-0.0577339,0.0493437
67,568,-11.396607976547411,2.338252138025131,568.8326416,-0.0005785,47.9338837,-0.0055690,-0.0422501,4.0000000,-0.0366855,1.2651445,37.8214874,-0.0478148,0.0468201
68,568,-11.328499276547412,2.338252138025131,568.8095093,-0.0084298,47.1074371,-0.0034548,-0.0508662,4.0000000,-0.0648107,1.2640282,37.7519264,-0.0369216,0.0492976
69,568,-11.260390576547412,2.338252138025131,568.7872925,-0.0071074,47.1074371,-0.0019060,-0.0586709,4.0000000,-0.0921100,1.2611359,37.5821228,-0.0252318,0.0567154
70,568,-11.192281876547410,2.338252138025131,568.7662354,-0.0069421,47.1074371,-0.0009542,-0.0661135,4.0000000,-0.1181622,1.2566590,37.3204117,-0.0140648,0.0685906
71,568,-11.124173176547410,2.338252138025131,568.7463989,-0.0076860,47.9338837,-0.0007457,-0.0725535,4.0000000,-0.1419594,1.2509077,36.9722939,-0.0031475,0.0833670
72,568,-11.056064476547411,2.338252138025131,568.7278442,-0.0098347,47.9338837,-0.0015178,-0.0786322,4.0000000,-0.1647269,1.2439250,36.5346794,0.0074625,0.1023089
73,568,-10.987955776547411,2.338252138025131,568.7106323,-0.0032231,47.9338837,-0.0032911,-0.0832440,4.0000000,-0.1843169,1.2357733,36.0196037,0.0178289,0.1218567
74,568,-10.919847076547411,2.338252138025131,568.6948853,-0.0077686,47.9338837,-0.0057401,-0.0884033,4.0000000,-0.2025981,1.2266803,35.4305992,0.0257914,0.1435886
75,568,-10.851738376547411,2.338252138025131,568.6806641,-0.0039669,47.9338837,-0.0091322,-0.0921709,4.0000000,-0.2176557,1.2169540,34.7793808,0.0333139,0.1642085
76,568,-10.783629676547411,2.338252138025131,568.6679077,-0.0113223,47.1074371,-0.0131774,-0.0953794,4.0000000,-0.2300175,1.2066549,34.0587807,0.0392587,0.1834899
77,568,-10.715520976547412,2.338252138025131,568.6566772,-0.0100826,47.9338837,-0.0173028,-0.0966469,4.0000000,-0.2360759,1.1960602,33.2892799,0.0427820,0.1954852
78,568,-10.647412276547410,2.338252138025131,568.6469727,-0.0101653,47.9338837,-0.0213452,-0.0974401,4.0000000,-0.2394007,1.1854508,32.4967957,0.0445205,0.2042391
79,568,-10.579303576547410,2.338252138025131,568.6387329,-0.0115702,47.1074371,-0.0254018,-0.0963315,4.0000000,-0.2382856,1.1749309,31.6829433,0.0456225,0.2078202
80,568,-10.511194876547410,2.338252138025131,568.6320190,-0.0043802,48.7603302,-0.0288339,-0.0930249,4.0000000,-0.2309387,1.1648036,30.8583794,0.0448890,0.2040211
81,568,-10.443086176547411,2.338252138025131,568.6267090,-0.0081818,47.1074371,-0.0319751,-0.0861654,4.0000000,-0.2182121,1.1552445,30.0488529,0.0458814,0.1942582
82,568,-10.374977476547411,2.338252138025131,568.6227417,-0.0033884,48.7603302,-0.0339470,-0.0773401,4.0000000,-0.2018851,1.1463201,29.2664852,0.0472048,0.1797318
83,568,-10.306868776547411,2.338252138025131,568.6200562,0.0001653,48.7603302,-0.0350032,-0.0649531,4.0000000,-0.1799077,1.1381326,28.5136337,0.0500016,0.1608015
84,568,-10.238760076547411,2.338252138025131,568.6184692,-0.0071901,45.4545441,-0.0349797,-0.0496072,4.0000000,-0.1549360,1.1306205,27.8087616,0.0557215,0.1401854
85,568,-10.170651376547411,2.338252138025131,568.6178589,-0.0055372,45.4545441,-0.0338554,-0.0318544,5.0000000,-0.1278431,1.1238229,27.1529865,0.0641343,0.1199879
86,568,-10.102542676547412,2.338252138025131,568.6181030,-0.0043802,45.4545441,-0.0314975,-0.0123164,4.0000000,-0.0994928,1.1178139,26.5348873,0.0748600,0.1013801
87,568,-11.600934076547411,2.270143438025131,568.8608398,0.0028099,48.7603302,-0.0101003,-0.0314782,4.0000000,0.0320792,1.2647303,37.7871361,-0.0950356,0.0548400
88,568,-11.532825376547411,2.270143438025131,568.8348999,-0.0024793,47.1074371,-0.0071931,-0.0458953,4.0000000,0.0002987,1.2672749,37.9424591,-0.0920892,0.0506861
89,568,-11.464716676547411,2.270143438025131,568.8096924,-0.0084298,47.1074371,-0.0040645,-0.0579377,4.0000000,-0.0295747,1.2680948,37.9907265,-0.0863006,0.0499442
90,568,-11.396607976547411,2.270143438025131,568.7852783,-0.0052066,47.1074371,-0.0009465,-0.0686653,4.0000000,-0.0593704,1.2673305,37.9451675,-0.0779602,0.0532589
91,568,-11.328499276547412,2.270143438025131,568.7618408,-0.0028926,47.9338837,0.0016744,-0.0780146,4.0000000,-0.0877241,1.2649007,37.8015366,-0.0683051,0.0612513
92,568,-11.260390576547412,2.270143438025131,568.7395630,-0.0114050,47.1074371,0.0038490,-0.0872278,4.0000000,-0.1156809,1.2607355,37.5613403,-0.0587747,0.0743749
93,568,-11.192281876547410,2.270143438025131,568.7185669,-0.0112397,46.2809906,0.0052360,-0.0949200,4.0000000,-0.1413155,1.2552791,37.2350693,-0.0485245,0.0901962
94,568,-11.124173176547410,2.270143438025131,568.6989136,-0.0122314,46.2809906,0.0058537,-0.1019919,4.0000000,-0.1648615,1.2486831,36.8241158,-0.0391223,0.1086011
95,568,-11.056064476547411,2.270143438025131,568.6807251,-0.0047107,47.9338837,0.0054682,-0.1080518,4.0000000,-0.1865881,1.2408415,36.3372383,-0.0295156,0.1289468
96,568,-10.987955776547411,2.270143438025131,568.6640625,-0.0085950,47.9338837,0.0043325,-0.1134487,4.0000000,-0.2048648,1.2320392,35.7832756,-0.0220325,0.1488247
97,568,-10.919847076547411,2.270143438025131,568.6489868,-0.0136364,47.1074371,0.0020954,-0.1175740,4.0000000,-0.2204133,1.2227001,35.1618767,-0.0147346,0.1682110
98,568,-10.851738376547411,2.270143438025131,568.6354370,-0.0104959,47.1074371,-0.0007248,-0.1213137,4.0000000,-0.2331342,1.2128865,34.4854317,-0.0094931,0.1861602
99,568,-10.783629676547411,2.270143438025131,568.6235352,-0.0085950,47.9338837,-0.0042427,-0.1232939,4.0000000,-0.2412735,1.2025965,33.7623596,-0.0053144,0.1994992
100,568,-10.715520976547412,2.270143438025131,568.6132812,-0.0080992,47.9338837,-0.0084367,-0.1221990,4.0000000,-0.2426419,1.1922073,33.0069771,-0.0017561,0.2051185
101,568,-10.647412276547410,2.270143438025131,568.6046143,-0.0090909,47.9338837,-0.0124943,-0.1203287,4.0000000,-0.2417208,1.1820189,32.2325554,0.0010633,0.2072989
102,568,-10.579303576547410,2.270143438025131,568.5974731,-0.0113223,47.1074371,-0.0164967,-0.1175336,4.0000000,-0.2375319,1.1721103,31.4494095,0.0024648,0.2064548
103,568,-10.511194876547410,2.270143438025131,568.5918579,-0.0051240,48.7603302,-0.0202842,-0.1104475,4.0000000,-0.2251301,1.1626135,30.6688385,0.0042352,0.1958246
104,568,-10.443086176547411,2.270143438025131,568.5876465,-0.0099174,45.4545441,-0.0230988,-0.1013226,4.0000000,-0.2086783,1.1537317,29.9178886,0.0060330,0.1801562
105,568,-10.374977476547411,2.270143438025131,568.5847168,-0.0060331,45.4545441,-0.0251084,-0.0901282,4.0000000,-0.1888764,1.1455853,29.1965389,0.0086200,0.1615796
106,568,-10.306868776547411,2.270143438025131,568.5830688,-0.0033884,45.4545441,-0.0261204,-0.0754502,4.0000000,-0.1644955,1.1382271,28.5255947,0.0135951,0.1392243
107,568,-10.238760076547411,2.270143438025131,568.5824585,-0.0016529,45.4545441,-0.0261813,-0.0584203,5.0000000,-0.1379186,1.1315812,27.8958645,0.0210780,0.1167766
108,568,-10.170651376547411,2.270143438025131,568.5828247,-0.0009091,45.4545441,-0.0252927,-0.0401106,4.0000000,-0.1112244,1.1255901,27.3152275,0.0310032,0.0964686
109,568,-10.102542676547412,2.270143438025131,568.5839233,-0.0005785,45.4545441,-0.0233045,-0.0188197,4.0000000,-0.0827583,1.1202166,26.7850590,0.0451189,0.0777188
110,568,-11.669042776547411,2.202034738025131,568.8419800,0.0015702,48.7603302,-0.0097504,-0.0367004,4.0000000,0.0429668,1.2652268,37.8178635,-0.1163677,0.0536929
111,568,-11.600934076547411,2.202034738025131,568.8148804,-0.0028099,48.7603302,-0.0064541,-0.0532231,4.0000000,0.0113306,1.2683940,38.0066719,-0.1177767,0.0494435
112,568,-11.532825376547411,2.202034738025131,568.7883911,-0.0076033,46.2809906,-0.0027837,-0.0686338,4.0000000,-0.0212381,1.2697101,38.0859108,-0.1160295,0.0509770
113,568,-11.464716676547411,2.202034738025131,568.7626343,-0.0030579,47.1074371,0.0010518,-0.0827183,4.0000000,-0.0522018,1.2692692,38.0578880,-0.1132347,0.0574005
114,568,-11.396607976547411,2.202034738025131,568.7379150,-0.0095868,47.1074371,0.0046885,-0.0943898,4.0000000,-0.0826399,1.2671670,37.9335785,-0.1061396,0.0675783
115,568,-11.328499276547412,2.202034738025131,568.7142944,-0.0071074,47.1074371,0.0079048,-0.1048729,4.0000000,-0.1116846,1.2633843,37.7189865,-0.0980612,0.0818504
116,568,-11.260390576547412,2.202034738025131,568.6920166,-0.0056198,47.1074371,0.0106689,-0.1149043,4.0000000,-0.1396123,1.2581284,37.4066772,-0.0901962,0.1001446
117,568,-11.192281876547410,2.202034738025131,568.6711426,-0.0055372,48.7603302,0.0124905,-0.1228151,4.0000000,-0.1641025,1.2517973,37.0129967,-0.0815277,0.1186880
118,568,-11.124173176547410,2.202034738025131,568.6517334,-0.0067769,48.7603302,0.0133580,-0.1297884,4.0000000,-0.1870483,1.2442544,36.5524788,-0.0725285,0.1393498
119,568,-11.056064476547411,2.202034738025131,568.6339722,-0.0095868,47.9338837,0.0134212,-0.1362778,4.0000000,-0.2079651,1.2357589,36.0206985,-0.0645904,0.1609273
120,568,-10.987955776547411,2.202034738025131,568.6178589,-0.0139669,47.1074371,0.0125226,-0.1413045,4.0000000,-0.2245378,1.2266401,35.4154205,-0.0580712,0.1794966
121,568,-10.919847076547411,2.202034738025131,568.6033936,-0.0095868,47.9338837,0.0105046,-0.1447401,4.0000000,-0.2376032,1.2169811,34.7641182,-0.0518771,0.1956566
122,568,-10.851738376547411,2.202034738025131,568.5906372,-0.0070248,47.9338837,0.0078446,-0.1468779,4.0000000,-0.2462576,1.2069170,34.0696526,-0.0474983,0.2073550
123,568,-10.783629676547411,2.202034738025131,568.5796509,-0.0158678,46.2809906,0.0045684,-0.1476323,4.0000000,-0.2508000,1.1967924,33.3454895,-0.0444646,0.2149580
124,568,-10.715520976547412,2.202034738025131,568.5703125,-0.0061983,47.9338837,0.0005114,-0.1453246,4.0000000,-0.2485954,1.1869119,32.6058807,-0.0420538,0.2149171
125,568,-10.647412276547410,2.202034738025131,568.5626221,-0.0080165,48.7603302,-0.0035759,-0.1413364,4.0000000,-0.2433625,1.1773922,31.8685513,-0.0393102,0.2105268
126,568,-10.579303576547410,2.202034738025131,568.5564575,-0.0111570,47.9338837,-0.0078193,-0.1350575,4.0000000,-0.2342085,1.1682953,31.1336536,-0.0359066,0.2016918
127,568,-10.511194876547410,2.202034738025131,568.5518799,-0.0058678,49.5867767,-0.0115355,-0.1259045,4.0000000,-0.2183905,1.1596680,30.4193192,-0.0334185,0.1855986
128,568,-10.443086176547411,2.202034738025131,568.5487061,-0.0116529,45.4545441,-0.0146342,-0.1141448,4.0000000,-0.1987453,1.1516365,29.7350788,-0.0295443,0.1654465
129,568,-10.374977476547411,2.202034738025131,568.5468140,-0.0085950,45.4545441,-0.0170686,-0.0996450,4.0000000,-0.1756803,1.1443136,29.0811405,-0.0236097,0.1427480
130,568,-10.306868776547411,2.202034738025131,568.5460815,-0.0067769,45.4545441,-0.0183484,-0.0834129,5.0000000,-0.1505776,1.1377187,28.4811325,-0.0162481,0.1191839
131,568,-10.238760076547411,2.202034738025131,568.5463867,-0.0057851,45.4545441,-0.0187438,-0.0647586,4.0000000,-0.1229520,1.1318702,27.9311104,-0.0065652,0.0960113
132,568,-10.170651376547411,2.202034738025131,568.5475464,-0.0057851,45.4545441,-0.0182320,-0.0447975,4.0000000,-0.0959989,1.1267200,27.4279747,0.0064039,0.0756694
133,568,-10.102542676547412,2.202034738025131,568.5494385,-0.0062810,45.4545441,-0.0165937,-0.0225490,4.0000000,-0.0677858,1.1221193,26.9713421,0.0226878,0.0575446
134,568,-8.059281676547410,2.202034738025131,568.5924072,0.0005785,46.2809906,-0.0336357,-0.0307347,4.0000000,-0.1158946,1.0580839,19.0719433,0.0544251,0.0906663
135,568,-7.991172976547412,2.202034738025131,568.6013794,0.0014050,47.1074371,-0.0315714,-0.0335665,4.0000000,-0.0998883,1.0586021,19.1580906,0.0327553,0.0863331
136,568,-7.923064276547411,2.202034738025131,568.6114502,0.0014050,46.2809906,-0.0295158,-0.0350012,4.0000000,-0.0833681,1.0593704,19.2748909,0.0133656,0.0815710
137,568,-7.854955576547411,2.202034738025131,568.6226196,0.0000000,45.4545441,-0.0271855,-0.0348912,4.0000000,-0.0659452,1.0603904,19.4347057,-0.0038372,0.0755915
138,568,-7.786846876547411,2.202034738025131,568.6347656,-0.0019835,45.4545441,-0.0254225,-0.0346648,4.0000000,-0.0508466,1.0615417,19.6092148,-0.0184829,0.0710432
139,568,-7.718738176547411,2.202034738025131,568.6478882,-0.0049587,43.8016510,-0.0235512,-0.0350584,4.0000000,-0.0374788,1.0628837,19.8108673,-0.0326380,0.0664722
140,568,-7.650629476547411,2.202034738025131,568.6619873,0.0011570,46.2809906,-0.0217959,-0.0334174,4.0000000,-0.0232409,1.0643908,20.0404415,-0.0435940,0.0615043
141,568,-7.582520776547411,2.202034738025131,568.6770020,-0.0036364,44.6280975,-0.0198993,-0.0307516,4.0000000,-0.0093448,1.0659055,20.2584362,-0.0521584,0.0558579
142,568,-7.514412076547411,2.202034738025131,568.6928711,0.0007438,47.1074371,-0.0184904,-0.0297408,4.0000000,-0.0002181,1.0674967,20.4914665,-0.0592635,0.0520682
143,568,-7.446303376547411,2.202034738025131,568.7095947,-0.0056198,42.9752083,-0.0171539,-0.0274461,4.0000000,0.0101345,1.0692019,20.7370682,-0.0650267,0.0481135
144,568,-7.378194676547412,2.202034738025131,568.7271118,-0.0028926,44.6280975,-0.0157480,-0.0230790,4.0000000,0.0202950,1.0708883,20.9689083,-0.0664530,0.0435653
145,568,-7.310085976547411,2.202034738025131,568.7453613,-0.0009091,45.4545441,-0.0143083,-0.0194172,5.0000000,0.0274983,1.0724765,21.1948490,-0.0663327,0.0392546
146,568,-7.241977276547411,2.202034738025131,568.7642822,0.0004132,45.4545441,-0.0128169,-0.0147331,4.0000000,0.0345938,1.0740514,21.4060631,-0.0640599,0.0347908
147,568,-7.173868576547411,2.202034738025131,568.7838135,0.0011570,45.4545441,-0.0112129,-0.0094719,4.0000000,0.0405658,1.0754746,21.6028194,-0.0595095,0.0301933
148,568,-11.737151476547410,2.133926038025131,568.8248291,-0.0010744,47.9338837,-0.0095241,-0.0382006,4.0000000,0.0540070,1.2643656,37.7679024,-0.1304083,0.0518767
149,568,-11.669042776547411,2.133926038025131,568.7966919,-0.0044628,47.9338837,-0.0060145,-0.0572318,4.0000000,0.0215368,1.2680911,37.9898148,-0.1360005,0.0477088
150,568,-11.600934076547411,2.133926038025131,568.7689819,-0.0083471,46.2809906,-0.0018923,-0.0750374,4.0000000,-0.0109351,1.2699164,38.0974426,-0.1391397,0.0495652
