OID_,ClipsFinal_DEM_Large_S3_RegS1,X,Y,DEM_Large_S15_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
68,-12,-2.639440011150471,22.146701207536477,-12.7797880,0.0039669,39.6694221,-0.2198599,-0.1299315,4.0000000,-0.3539475,1.0008749,2.3947723,0.0940844,0.5092288
69,-12,-2.631983371150471,22.146701207536477,-12.7799549,0.0044628,44.6280975,-0.2226546,-0.1475396,4.0000000,-0.4641922,1.0007476,2.2138047,0.1691130,0.5342534
70,-12,-2.624526731150472,22.146701207536477,-12.7800865,-0.0051240,0.0000000,-0.2244135,-0.1634592,4.0000000,-0.5684434,1.0006356,2.0399790,0.2415249,0.5574506
71,-12,-2.617070091150472,22.146701207536477,-12.7801828,-0.0047934,0.0000000,-0.2281709,-0.1801328,4.0000000,-0.6601295,1.0005412,1.8799458,0.2998639,0.5877704
72,-12,-2.609613451150472,22.146701207536477,-12.7802410,-0.0046281,0.0000000,-0.2316749,-0.1931535,4.0000000,-0.7117476,1.0004653,1.7419993,0.3254407,0.6140880
73,-12,-2.602156811150472,22.146701207536477,-12.7802610,-0.0046281,0.0000000,-0.2347073,-0.2066788,5.0000000,-0.6983334,1.0004116,1.6372715,0.2849758,0.6416586
74,-12,-2.594700171150472,22.146701207536477,-12.7802429,-0.0048760,0.0000000,-0.2390410,-0.2160535,4.0000000,-0.5925365,1.0003822,1.5762910,0.1604295,0.6660523
75,-12,-2.587243531150472,22.146701207536477,-12.7801847,-0.0052893,0.0000000,-0.2445019,-0.2278817,4.0000000,-0.4088705,1.0003799,1.5705051,-0.0468929,0.6978960
76,-12,-2.579786891150472,22.146701207536477,-12.7800875,-0.0057851,0.0000000,-0.2505394,-0.2350604,4.0000000,-0.1797419,1.0004065,1.6227062,-0.2903790,0.7232102
77,-12,-2.572330251150472,22.146701207536477,-12.7799492,0.0037190,37.1900826,-0.2581186,-0.2422374,5.0000000,0.0340121,1.0004631,1.7333976,-0.5184869,0.7520837
78,-12,-2.564873611150472,22.146701207536477,-12.7797699,0.0031405,31.4049587,-0.2663059,-0.2464694,4.0000000,0.1933689,1.0005497,1.8886077,-0.6863076,0.7768160
79,-12,-2.557416971150472,22.146701207536477,-12.7795506,0.0025620,25.6198349,-0.2750755,-0.2509345,4.0000000,0.2896531,1.0006683,2.0846322,-0.7915221,0.8034304
80,-12,-2.549960331150471,22.146701207536477,-12.7792902,0.0019835,19.8347111,-0.2851948,-0.2539144,4.0000000,0.3339036,1.0008208,2.3103728,-0.8417324,0.8300052
81,-12,-2.542503691150471,22.146701207536477,-12.7789888,0.0014050,14.0495872,-0.2949632,-0.2549154,4.0000000,0.3406674,1.0010078,2.5619152,-0.8504982,0.8520423
82,-12,-2.535047051150471,22.146701207536477,-12.7786465,0.0009091,9.0909090,-0.3054937,-0.2566250,4.0000000,0.3221312,1.0012298,2.8300598,-0.8353813,0.8772371
83,-12,-2.527590411150471,22.146701207536477,-12.7782631,0.0004959,4.9586778,-0.3171138,-0.2556163,4.0000000,0.2902438,1.0014852,3.1127081,-0.8014764,0.8992365
84,-12,-2.520133771150471,22.146701207536477,-12.7778406,0.0001653,1.6528926,-0.3303918,-0.2543335,4.0000000,0.2505324,1.0017781,3.4069784,-0.7591994,0.9242293
85,-12,-2.512677131150471,22.146701207536477,-12.7773771,0.0000000,0.0000000,-0.3414898,-0.2513032,3.0000000,0.2051273,1.0021083,3.7078617,-0.7077337,0.9415334
86,-12,-2.505220491150471,22.146701207536477,-12.7768736,0.0000000,0.0000000,-0.3544020,-0.2492162,4.0000000,0.1583105,1.0024694,4.0157948,-0.6567428,0.9646863
87,-12,-2.497763851150471,22.146701207536477,-12.7763319,0.0000000,0.0000000,-0.3680128,-0.2448954,4.0000000,0.1124175,1.0028703,4.3289437,-0.6022082,0.9851203
88,-12,-2.490307211150471,22.146701207536477,-12.7757502,0.0000000,0.0000000,-0.3808314,-0.2400464,4.0000000,0.0666250,1.0033089,4.6476970,-0.5467179,1.0033507
89,-12,-2.482850571150471,22.146701207536477,-12.7751303,0.0000000,0.0000000,-0.3929020,-0.2329609,4.0000000,0.0217927,1.0037798,4.9679298,-0.4877145,1.0162927
90,-12,-2.475393931150471,22.146701207536477,-12.7744722,-0.0002479,0.0000000,-0.4061243,-0.2273129,4.0000000,-0.0189791,1.0042847,5.2878213,-0.4356468,1.0348278
91,-12,-2.467937291150471,22.146701207536477,-12.7737770,-0.0007438,0.0000000,-0.4181643,-0.2213826,4.0000000,-0.0580363,1.0048267,5.6121988,-0.3847288,1.0509934
92,-12,-2.460480651150471,22.146701207536477,-12.7730446,-0.0014876,0.0000000,-0.4291317,-0.2139523,4.0000000,-0.0952026,1.0054052,5.9388056,-0.3327019,1.0629145
93,-12,-2.676723211150471,22.139244567536480,-12.7787437,0.0019835,19.8347111,-0.2030566,-0.0382284,4.0000000,0.0404495,1.0017360,3.3762612,-0.1169063,0.4147895
94,-12,-2.669266571150471,22.139244567536480,-12.7790661,0.0024793,24.7933884,-0.2065020,-0.0615853,4.0000000,-0.0411821,1.0015726,3.2115340,-0.0819884,0.4308594
95,-12,-2.661809931150471,22.139244567536480,-12.7793598,0.0030579,30.5785122,-0.2102912,-0.0827692,4.0000000,-0.1264523,1.0014076,3.0401633,-0.0390861,0.4505573
96,-12,-2.654353291150471,22.139244567536480,-12.7796221,0.0036364,36.3636360,-0.2133939,-0.1061784,4.0000000,-0.2209408,1.0012467,2.8611484,0.0085840,0.4743657
97,-12,-2.646896651150471,22.139244567536480,-12.7798519,0.0042975,42.9752083,-0.2170507,-0.1274137,4.0000000,-0.3211177,1.0010931,2.6778822,0.0662903,0.5014411
98,-12,-2.639440011150471,22.139244567536480,-12.7800493,-0.0051240,0.0000000,-0.2205788,-0.1484310,4.0000000,-0.4269370,1.0009482,2.4937937,0.1300749,0.5316094
99,-12,-2.631983371150471,22.139244567536480,-12.7802105,-0.0046281,0.0000000,-0.2226085,-0.1660506,4.0000000,-0.5312296,1.0008156,2.3116012,0.1991283,0.5577167
100,-12,-2.624526731150472,22.139244567536480,-12.7803354,-0.0042149,0.0000000,-0.2239280,-0.1819817,4.0000000,-0.6263841,1.0006994,2.1390593,0.2624207,0.5823985
101,-12,-2.617070091150472,22.139244567536480,-12.7804232,-0.0038843,0.0000000,-0.2276489,-0.1981768,4.0000000,-0.7022788,1.0006015,1.9846840,0.3059251,0.6143467
102,-12,-2.609613451150472,22.139244567536480,-12.7804728,-0.0037190,0.0000000,-0.2315347,-0.2126780,4.0000000,-0.7354739,1.0005258,1.8528876,0.3101178,0.6458123
103,-12,-2.602156811150472,22.139244567536480,-12.7804823,-0.0037190,0.0000000,-0.2356794,-0.2245014,5.0000000,-0.6980997,1.0004742,1.7571435,0.2490969,0.6746308
104,-12,-2.594700171150472,22.139244567536480,-12.7804518,-0.0039669,0.0000000,-0.2382940,-0.2338868,4.0000000,-0.5758798,1.0004487,1.7075703,0.1081062,0.6969216
105,-12,-2.587243531150472,22.139244567536480,-12.7803812,-0.0043802,0.0000000,-0.2441078,-0.2454798,4.0000000,-0.3888789,1.0004510,1.7115813,-0.1020807,0.7306858
106,-12,-2.579786891150472,22.139244567536480,-12.7802696,-0.0049587,0.0000000,-0.2493957,-0.2531564,4.0000000,-0.1695264,1.0004840,1.7730103,-0.3367865,0.7565109
107,-12,-2.572330251150472,22.139244567536480,-12.7801161,-0.0055372,0.0000000,-0.2562859,-0.2603400,5.0000000,0.0311029,1.0005498,1.8896600,-0.5517830,0.7850559
108,-12,-2.564873611150472,22.139244567536480,-12.7799206,0.0038017,38.0165291,-0.2633918,-0.2655563,4.0000000,0.1810526,1.0006481,2.0513589,-0.7121651,0.8103316
109,-12,-2.557416971150472,22.139244567536480,-12.7796831,0.0031405,31.4049587,-0.2722440,-0.2685556,4.0000000,0.2745720,1.0007803,2.2534897,-0.8116832,0.8346534
110,-12,-2.549960331150471,22.139244567536480,-12.7794037,0.0024793,24.7933884,-0.2825490,-0.2698245,4.0000000,0.3212051,1.0009471,2.4835331,-0.8608542,0.8583422
111,-12,-2.542503691150471,22.139244567536480,-12.7790823,0.0018182,18.1818180,-0.2929682,-0.2713157,4.0000000,0.3317817,1.0011504,2.7369688,-0.8744131,0.8829152
112,-12,-2.535047051150471,22.139244567536480,-12.7787189,0.0012397,12.3966942,-0.3039650,-0.2715579,4.0000000,0.3192981,1.0013894,3.0107567,-0.8624139,0.9061276
113,-12,-2.527590411150471,22.139244567536480,-12.7783146,0.0007438,7.4380164,-0.3154467,-0.2698147,4.0000000,0.2925608,1.0016646,3.2954965,-0.8321902,0.9261997
114,-12,-2.520133771150471,22.139244567536480,-12.7778683,0.0003306,3.3057852,-0.3275718,-0.2673073,4.0000000,0.2572993,1.0019766,3.5918746,-0.7919139,0.9461685
115,-12,-2.512677131150471,22.139244567536480,-12.7773809,0.0000826,0.8264463,-0.3395835,-0.2642756,4.0000000,0.2162594,1.0023265,3.8972628,-0.7448107,0.9650840
116,-12,-2.505220491150471,22.139244567536480,-12.7768526,0.0000000,0.0000000,-0.3524532,-0.2602324,4.0000000,0.1735164,1.0027112,4.2069697,-0.6939812,0.9839227
117,-12,-2.497763851150471,22.139244567536480,-12.7762842,0.0000000,0.0000000,-0.3653603,-0.2563960,4.0000000,0.1298880,1.0031335,4.5230937,-0.6426800,1.0036579
118,-12,-2.490307211150471,22.139244567536480,-12.7756758,0.0000000,0.0000000,-0.3779499,-0.2498426,4.0000000,0.0886671,1.0035930,4.8439097,-0.5883523,1.0176337
119,-12,-2.482850571150471,22.139244567536480,-12.7750282,0.0000000,0.0000000,-0.3891497,-0.2420321,4.0000000,0.0478155,1.0040864,5.1650438,-0.5318797,1.0269214
120,-12,-2.475393931150471,22.139244567536480,-12.7743416,-0.0003306,0.0000000,-0.4018847,-0.2351656,4.0000000,0.0088592,1.0046126,5.4867706,-0.4791905,1.0418451
121,-12,-2.467937291150471,22.139244567536480,-12.7736177,-0.0009091,0.0000000,-0.4129587,-0.2280254,4.0000000,-0.0273937,1.0051749,5.8119583,-0.4286570,1.0535188
122,-12,-2.460480651150471,22.139244567536480,-12.7728558,-0.0017355,0.0000000,-0.4258612,-0.2191505,4.0000000,-0.0612829,1.0057740,6.1375175,-0.3770181,1.0664912
123,-12,-2.453024011150471,22.139244567536480,-12.7720566,-0.0026446,0.0000000,-0.4347936,-0.2100066,4.0000000,-0.0929337,1.0064038,6.4618096,-0.3270795,1.0717303
124,-12,-2.445567371150471,22.139244567536480,-12.7712212,-0.0035537,0.0000000,-0.4438815,-0.1986552,4.0000000,-0.1214064,1.0070643,6.7869596,-0.2759039,1.0745695
125,-12,-2.438110731150472,22.139244567536480,-12.7703505,-0.0044628,0.0000000,-0.4510063,-0.1882593,4.0000000,-0.1481182,1.0077500,7.1065583,-0.2284004,1.0760069
126,-12,-2.676723211150471,22.131787927536479,-12.7790394,0.0026446,26.4462814,-0.2045736,-0.0540015,4.0000000,-0.0264945,1.0018559,3.4903054,-0.0815084,0.4239264
127,-12,-2.669266571150471,22.131787927536479,-12.7793608,0.0032231,32.2314034,-0.2083720,-0.0773609,5.0000000,-0.1085352,1.0016793,3.3200173,-0.0461865,0.4436864
128,-12,-2.661809931150471,22.131787927536479,-12.7796516,0.0038843,38.8429756,-0.2119969,-0.1007459,4.0000000,-0.1979972,1.0015036,3.1426930,-0.0034947,0.4675170
129,-12,-2.654353291150471,22.131787927536479,-12.7799110,0.0045455,45.4545441,-0.2151179,-0.1217173,4.0000000,-0.2907438,1.0013348,2.9595246,0.0473092,0.4923376
130,-12,-2.646896651150471,22.131787927536479,-12.7801380,-0.0047934,0.0000000,-0.2180492,-0.1446726,4.0000000,-0.3912458,1.0011729,2.7729256,0.1019007,0.5225970
131,-12,-2.639440011150471,22.131787927536479,-12.7803288,-0.0042149,0.0000000,-0.2207587,-0.1654564,4.0000000,-0.4932710,1.0010203,2.5865052,0.1623581,0.5537165
132,-12,-2.631983371150471,22.131787927536479,-12.7804842,-0.0037190,0.0000000,-0.2228803,-0.1835769,4.0000000,-0.5918732,1.0008826,2.4046314,0.2247194,0.5831427
133,-12,-2.624526731150472,22.131787927536479,-12.7806015,-0.0033058,0.0000000,-0.2244274,-0.1995211,4.0000000,-0.6759527,1.0007627,2.2344780,0.2769105,0.6105233
134,-12,-2.617070091150472,22.131787927536479,-12.7806797,-0.0029752,0.0000000,-0.2275677,-0.2167079,4.0000000,-0.7379842,1.0006640,2.0833502,0.3045685,0.6452872
135,-12,-2.609613451150472,22.131787927536479,-12.7807198,-0.0028099,0.0000000,-0.2311195,-0.2304877,5.0000000,-0.7499993,1.0005883,1.9589410,0.2890240,0.6768787
136,-12,-2.602156811150472,22.131787927536479,-12.7807178,-0.0028099,0.0000000,-0.2345002,-0.2418332,4.0000000,-0.6917799,1.0005383,1.8732293,0.2081135,0.7049047
137,-12,-2.594700171150472,22.131787927536479,-12.7806759,-0.0030579,0.0000000,-0.2369917,-0.2514745,4.0000000,-0.5557227,1.0005176,1.8348408,0.0527737,0.7287485
138,-12,-2.587243531150472,22.131787927536479,-12.7805910,-0.0034711,0.0000000,-0.2437296,-0.2625863,4.0000000,-0.3677087,1.0005263,1.8496226,-0.1574639,0.7649737
139,-12,-2.579786891150472,22.131787927536479,-12.7804651,-0.0041322,0.0000000,-0.2486833,-0.2707607,4.0000000,-0.1564334,1.0005680,1.9207267,-0.3850881,0.7922519
140,-12,-2.572330251150472,22.131787927536479,-12.7802954,-0.0047934,0.0000000,-0.2552350,-0.2769708,5.0000000,0.0324630,1.0006431,2.0454187,-0.5864046,0.8189698
141,-12,-2.564873611150472,22.131787927536479,-12.7800837,-0.0055372,0.0000000,-0.2624743,-0.2809668,4.0000000,0.1733128,1.0007536,2.2140219,-0.7352465,0.8424690
142,-12,-2.557416971150472,22.131787927536479,-12.7798281,0.0037190,37.1900826,-0.2715452,-0.2842142,4.0000000,0.2633826,1.0009012,2.4218073,-0.8318110,0.8681874
143,-12,-2.549960331150471,22.131787927536479,-12.7795296,0.0029752,29.7520657,-0.2802838,-0.2854837,4.0000000,0.3092687,1.0010829,2.6572061,-0.8802362,0.8889292
144,-12,-2.542503691150471,22.131787927536479,-12.7791882,0.0022314,22.3140488,-0.2904086,-0.2864853,4.0000000,0.3226631,1.0013020,2.9131329,-0.8956338,0.9120155
145,-12,-2.535047051150471,22.131787927536479,-12.7788038,0.0015702,15.7024794,-0.3010183,-0.2857480,4.0000000,0.3142242,1.0015604,3.1912031,-0.8857202,0.9322893
146,-12,-2.527590411150471,22.131787927536479,-12.7783766,0.0009917,9.9173555,-0.3117371,-0.2827801,4.0000000,0.2915915,1.0018566,3.4806249,-0.8571516,0.9479138
147,-12,-2.520133771150471,22.131787927536479,-12.7779064,0.0004959,4.9586778,-0.3230242,-0.2810020,4.0000000,0.2594250,1.0021882,3.7780013,-0.8214290,0.9676448
148,-12,-2.512677131150471,22.131787927536479,-12.7773952,0.0001653,1.6528926,-0.3362672,-0.2774822,4.0000000,0.2238671,1.0025576,4.0878792,-0.7788314,0.9877064
