OID_,ClipsFinal_DEM_Large_S3_RegF1,X,Y,DEM_Large_S15_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
39,-12,-6.427413131150471,21.483060247536478,-12.7744389,-0.0002479,32.2314034,-0.2401409,0.1257272,4.0000000,0.6066344,1.1095610,25.6821747,-0.3551801,0.9170421
40,-12,-6.419956491150471,21.483060247536478,-12.7771235,0.0023967,40.4958687,-0.2304794,0.0953140,4.0000000,0.5497613,1.1105925,25.7921124,-0.3591333,0.8269286
41,-12,-6.412499851150471,21.483060247536478,-12.7798014,0.0051240,49.5867767,-0.2195624,0.0668636,4.0000000,0.4939150,1.1114196,25.8814678,-0.3601877,0.7473989
42,-12,-6.405043211150471,21.483060247536478,-12.7824707,-0.0021488,27.2727280,-0.2056302,0.0392807,4.0000000,0.4367293,1.1120622,25.9495049,-0.3581679,0.6700784
43,-12,-6.397586571150471,21.483060247536478,-12.7851286,0.0004959,34.7107430,-0.1914855,0.0127354,4.0000000,0.3799756,1.1125300,25.9977989,-0.3545048,0.6034147
44,-12,-6.390129931150471,21.483060247536478,-12.7877722,0.0031405,42.9752083,-0.1768143,-0.0125142,4.0000000,0.3246990,1.1128017,26.0277824,-0.3497274,0.5457984
45,-12,-6.382673291150471,21.483060247536478,-12.7903986,-0.0041322,23.1404953,-0.1616699,-0.0365350,4.0000000,0.2710735,1.1129071,26.0384865,-0.3441434,0.4962083
46,-12,-6.375216651150472,21.483060247536478,-12.7930059,-0.0014876,29.7520657,-0.1441593,-0.0573088,4.0000000,0.2201488,1.1128765,26.0347729,-0.3347664,0.4471047
47,-12,-6.367760011150471,21.483060247536478,-12.7955923,0.0011570,37.1900826,-0.1270507,-0.0764732,5.0000000,0.1705985,1.1127197,26.0176964,-0.3235449,0.4052242
48,-12,-6.360303371150472,21.483060247536478,-12.7981577,0.0037190,45.4545441,-0.1095838,-0.0929933,4.0000000,0.1246040,1.1124263,25.9862843,-0.3105905,0.3659513
49,-12,-6.352846731150472,21.483060247536478,-12.8006992,-0.0038017,23.1404953,-0.0920006,-0.1078175,4.0000000,0.0806769,1.1120158,25.9439316,-0.2963119,0.3291887
50,-12,-6.345390091150472,21.483060247536478,-12.8032169,-0.0013223,29.7520657,-0.0748986,-0.1215165,4.0000000,0.0397989,1.1115468,25.8936405,-0.2828319,0.2961740
51,-12,-6.337933451150472,21.483060247536478,-12.8057108,0.0010744,36.3636360,-0.0585881,-0.1335540,4.0000000,0.0010851,1.1109990,25.8339157,-0.2681930,0.2664494
52,-12,-6.330476811150472,21.483060247536478,-12.8081808,0.0034711,43.8016510,-0.0425412,-0.1416716,4.0000000,-0.0321454,1.1103811,25.7678661,-0.2511978,0.2336498
53,-12,-6.323020171150472,21.483060247536478,-12.8106260,-0.0041322,22.3140488,-0.0279869,-0.1494886,4.0000000,-0.0628102,1.1097305,25.6987934,-0.2361670,0.2059644
54,-12,-6.315563531150472,21.483060247536478,-12.8130484,-0.0017355,28.0991745,-0.0146724,-0.1567936,4.0000000,-0.0908344,1.1090473,25.6248817,-0.2227528,0.1820213
55,-12,-6.308106891150472,21.483060247536478,-12.8154478,0.0005785,34.7107430,-0.0030030,-0.1621661,4.0000000,-0.1150322,1.1083481,25.5483246,-0.2092999,0.1600855
56,-12,-6.434869771150471,21.475603607536478,-12.7741079,-0.0006612,31.4049587,-0.2397173,0.1333817,4.0000000,0.6222529,1.1108570,25.8211727,-0.3554896,0.9401711
57,-12,-6.427413131150471,21.475603607536478,-12.7768278,0.0020661,39.6694221,-0.2301949,0.1015565,4.0000000,0.5645463,1.1119617,25.9390583,-0.3614332,0.8441975
58,-12,-6.419956491150471,21.475603607536478,-12.7795429,0.0047934,48.7603302,-0.2197044,0.0701341,4.0000000,0.5064392,1.1128715,26.0349236,-0.3661710,0.7585819
59,-12,-6.412499851150471,21.475603607536478,-12.7822504,-0.0024793,26.4462814,-0.2077757,0.0405058,4.0000000,0.4487015,1.1135747,26.1087341,-0.3676898,0.6833381
60,-12,-6.405043211150471,21.475603607536478,-12.7849464,0.0002479,33.8842964,-0.1934836,0.0130590,4.0000000,0.3912478,1.1140710,26.1606483,-0.3651299,0.6142649
61,-12,-6.397586571150471,21.475603607536478,-12.7876282,0.0028926,42.1487617,-0.1787452,-0.0132136,4.0000000,0.3345303,1.1143813,26.1938324,-0.3609576,0.5551376
62,-12,-6.390129931150471,21.475603607536478,-12.7902946,-0.0043802,23.1404953,-0.1632675,-0.0387179,4.0000000,0.2778874,1.1145046,26.2067261,-0.3553232,0.5040452
63,-12,-6.382673291150471,21.475603607536478,-12.7929411,-0.0016529,29.7520657,-0.1475298,-0.0615322,4.0000000,0.2249468,1.1144603,26.2012043,-0.3480112,0.4611024
64,-12,-6.375216651150472,21.475603607536478,-12.7955675,0.0009917,37.1900826,-0.1301450,-0.0809130,4.0000000,0.1745977,1.1142795,26.1820126,-0.3364237,0.4191138
65,-12,-6.367760011150471,21.475603607536478,-12.7981710,0.0036364,45.4545441,-0.1131726,-0.0997044,5.0000000,0.1246625,1.1139618,26.1484241,-0.3240714,0.3842011
66,-12,-6.360303371150472,21.475603607536478,-12.8007507,-0.0037190,23.1404953,-0.0962661,-0.1161418,4.0000000,0.0785144,1.1135075,26.1014786,-0.3107980,0.3525416
67,-12,-6.352846731150472,21.475603607536478,-12.8033047,-0.0012397,29.7520657,-0.0791791,-0.1294736,4.0000000,0.0352574,1.1129661,26.0441170,-0.2942046,0.3207790
68,-12,-6.345390091150472,21.475603607536478,-12.8058338,0.0012397,37.1900826,-0.0628885,-0.1419634,4.0000000,-0.0046415,1.1123565,25.9786835,-0.2792854,0.2931262
69,-12,-6.337933451150472,21.475603607536478,-12.8083372,0.0036364,44.6280975,-0.0475409,-0.1523672,4.0000000,-0.0424532,1.1116488,25.9031162,-0.2622813,0.2676501
70,-12,-6.330476811150472,21.475603607536478,-12.8108139,-0.0038843,23.1404953,-0.0321747,-0.1602849,4.0000000,-0.0759115,1.1108713,25.8215542,-0.2446582,0.2392915
71,-12,-6.323020171150472,21.475603607536478,-12.8132648,-0.0014876,28.9256191,-0.0184733,-0.1673937,4.0000000,-0.1056333,1.1100810,25.7365723,-0.2291542,0.2152382
72,-12,-6.315563531150472,21.475603607536478,-12.8156919,0.0009091,35.5371895,-0.0064799,-0.1721583,4.0000000,-0.1314997,1.1092582,25.6460457,-0.2128170,0.1923194
73,-12,-6.308106891150472,21.475603607536478,-12.8180933,0.0032231,42.9752083,0.0039082,-0.1763813,4.0000000,-0.1548532,1.1084108,25.5564919,-0.1979095,0.1733318
74,-12,-6.300650251150472,21.475603607536478,-12.8204727,-0.0044628,21.4876041,0.0128101,-0.1784964,4.0000000,-0.1739183,1.1075757,25.4643745,-0.1830745,0.1542422
75,-12,-6.293193611150472,21.475603607536478,-12.8228302,-0.0021488,27.2727280,0.0198845,-0.1799902,4.0000000,-0.1909503,1.1067419,25.3736134,-0.1690300,0.1392006
76,-12,-6.442326411150471,21.468146967536480,-12.7737360,-0.0011570,30.5785122,-0.2389475,0.1422413,4.0000000,0.6386644,1.1121005,25.9535961,-0.3541818,0.9660501
77,-12,-6.434869771150471,21.468146967536480,-12.7764902,0.0016529,38.8429756,-0.2305965,0.1089268,4.0000000,0.5807076,1.1133014,26.0795746,-0.3628540,0.8665870
78,-12,-6.427413131150471,21.468146967536480,-12.7792416,0.0044628,47.9338837,-0.2206484,0.0761253,4.0000000,0.5217032,1.1142752,26.1827526,-0.3694525,0.7766887
79,-12,-6.419956491150471,21.468146967536480,-12.7819862,-0.0028099,25.6198349,-0.2087857,0.0455209,4.0000000,0.4636384,1.1150413,26.2620869,-0.3725967,0.6973412
80,-12,-6.412499851150471,21.468146967536480,-12.7847214,-0.0000826,33.0578499,-0.1957586,0.0154966,4.0000000,0.4046885,1.1155987,26.3200817,-0.3736952,0.6276058
81,-12,-6.405043211150471,21.468146967536480,-12.7874432,0.0026446,41.3223152,-0.1814625,-0.0120599,4.0000000,0.3468990,1.1159463,26.3565311,-0.3710188,0.5676163
82,-12,-6.397586571150471,21.468146967536480,-12.7901487,-0.0046281,23.1404953,-0.1661027,-0.0390203,4.0000000,0.2888729,1.1161058,26.3731194,-0.3669134,0.5156808
83,-12,-6.390129931150471,21.468146967536480,-12.7928352,-0.0019008,29.7520657,-0.1502160,-0.0628952,4.0000000,0.2331221,1.1160878,26.3704929,-0.3589125,0.4721057
84,-12,-6.382673291150471,21.468146967536480,-12.7955017,0.0008264,37.1900826,-0.1340127,-0.0849135,4.0000000,0.1802968,1.1158921,26.3498325,-0.3501239,0.4353138
85,-12,-6.375216651150472,21.468146967536480,-12.7981443,0.0034711,45.4545441,-0.1171650,-0.1045591,4.0000000,0.1294143,1.1155492,26.3146400,-0.3385325,0.4021685
86,-12,-6.367760011150471,21.468146967536480,-12.8007631,-0.0038017,23.1404953,-0.1004270,-0.1231344,5.0000000,0.0801059,1.1150697,26.2649937,-0.3263747,0.3745282
87,-12,-6.360303371150472,21.468146967536480,-12.8033552,-0.0012397,29.7520657,-0.0833245,-0.1390765,4.0000000,0.0337650,1.1144634,26.2014294,-0.3119180,0.3476680
88,-12,-6.352846731150472,21.468146967536480,-12.8059206,0.0012397,37.1900826,-0.0660911,-0.1523869,4.0000000,-0.0096857,1.1137804,26.1282539,-0.2950882,0.3204433
89,-12,-6.345390091150472,21.468146967536480,-12.8084593,0.0037190,45.4545441,-0.0506344,-0.1632378,4.0000000,-0.0488333,1.1129999,26.0461369,-0.2776424,0.2970732
90,-12,-6.337933451150472,21.468146967536480,-12.8109694,-0.0038017,23.1404953,-0.0359276,-0.1734928,4.0000000,-0.0864977,1.1121318,25.9557438,-0.2604880,0.2769831
91,-12,-6.330476811150472,21.468146967536480,-12.8134518,-0.0013223,29.7520657,-0.0218227,-0.1802344,4.0000000,-0.1193813,1.1112244,25.8581142,-0.2410875,0.2529577
92,-12,-6.323020171150472,21.468146967536480,-12.8159065,0.0010744,36.3636360,-0.0099266,-0.1845599,4.0000000,-0.1472741,1.1102953,25.7576084,-0.2218456,0.2307978
93,-12,-6.315563531150472,21.468146967536480,-12.8183355,0.0034711,43.8016510,0.0005717,-0.1873713,4.0000000,-0.1717006,1.1093338,25.6556778,-0.2030421,0.2095671
94,-12,-6.308106891150472,21.468146967536480,-12.8207388,-0.0041322,22.3140488,0.0100827,-0.1916505,4.0000000,-0.1954920,1.1083680,25.5510712,-0.1878091,0.1945944
95,-12,-6.300650251150472,21.468146967536480,-12.8231173,-0.0018182,28.0991745,0.0176289,-0.1920760,4.0000000,-0.2128404,1.1074060,25.4457855,-0.1713115,0.1762052
96,-12,-6.293193611150472,21.468146967536480,-12.8254728,0.0004132,34.7107430,0.0233499,-0.1916130,4.0000000,-0.2285088,1.1064548,25.3424320,-0.1547172,0.1611167
97,-12,-6.285736971150472,21.468146967536480,-12.8278074,0.0026446,42.1487617,0.0270351,-0.1894997,4.0000000,-0.2392998,1.1055417,25.2410069,-0.1396996,0.1475213
98,-12,-6.442326411150471,21.460690327536479,-12.7761116,0.0011570,37.1900826,-0.2289450,0.1168955,4.0000000,0.5952855,1.1145717,26.2140369,-0.3614945,0.8844250
99,-12,-6.434869771150471,21.460690327536479,-12.7788982,0.0039669,46.2809906,-0.2199823,0.0835485,4.0000000,0.5374434,1.1156501,26.3260727,-0.3703464,0.7928113
100,-12,-6.427413131150471,21.460690327536479,-12.7816801,-0.0032231,24.7933884,-0.2092122,0.0505775,4.0000000,0.4777409,1.1164985,26.4128418,-0.3765860,0.7101340
101,-12,-6.419956491150471,21.460690327536479,-12.7844524,-0.0004132,32.2314034,-0.1967448,0.0199524,4.0000000,0.4190531,1.1171167,26.4783287,-0.3791482,0.6388094
102,-12,-6.412499851150471,21.460690327536479,-12.7872133,0.0023140,40.4958687,-0.1834407,-0.0115503,4.0000000,0.3586452,1.1175255,26.5204334,-0.3817459,0.5778366
103,-12,-6.405043211150471,21.460690327536479,-12.7899590,0.0050413,49.5867767,-0.1683379,-0.0386251,4.0000000,0.3009000,1.1177231,26.5396061,-0.3781503,0.5255951
104,-12,-6.397586571150471,21.460690327536479,-12.7926865,-0.0022314,28.9256191,-0.1525165,-0.0654202,4.0000000,0.2433126,1.1177205,26.5397263,-0.3741530,0.4823413
105,-12,-6.390129931150471,21.460690327536479,-12.7953930,0.0004959,36.3636360,-0.1360107,-0.0895616,4.0000000,0.1875225,1.1175394,26.5207100,-0.3666456,0.4462797
106,-12,-6.382673291150471,21.460690327536479,-12.7980766,0.0032231,44.6280975,-0.1190080,-0.1115290,4.0000000,0.1334699,1.1171803,26.4836674,-0.3565279,0.4158734
107,-12,-6.375216651150472,21.460690327536479,-12.8007345,-0.0040496,23.1404953,-0.1025646,-0.1300557,4.0000000,0.0830081,1.1166843,26.4327393,-0.3431196,0.3906356
108,-12,-6.367760011150471,21.460690327536479,-12.8033667,-0.0013223,29.7520657,-0.0860081,-0.1485898,5.0000000,0.0336484,1.1160517,26.3663483,-0.3308281,0.3709040
109,-12,-6.360303371150472,21.460690327536479,-12.8059702,0.0012397,37.1900826,-0.0697376,-0.1625240,4.0000000,-0.0111811,1.1152928,26.2869186,-0.3138670,0.3494870
110,-12,-6.352846731150472,21.460690327536479,-12.8085451,0.0037190,45.4545441,-0.0536188,-0.1748534,4.0000000,-0.0539242,1.1144477,26.1988468,-0.2957825,0.3289029
111,-12,-6.345390091150472,21.460690327536479,-12.8110905,-0.0037190,23.1404953,-0.0387876,-0.1854815,4.0000000,-0.0936094,1.1135062,26.1011200,-0.2773535,0.3112239
112,-12,-6.337933451150472,21.460690327536479,-12.8136063,-0.0012397,29.7520657,-0.0246137,-0.1950296,4.0000000,-0.1305382,1.1125073,25.9948196,-0.2595209,0.2949067
113,-12,-6.330476811150472,21.460690327536479,-12.8160925,0.0012397,37.1900826,-0.0123648,-0.1991074,4.0000000,-0.1606937,1.1114703,25.8831482,-0.2375211,0.2726450
114,-12,-6.323020171150472,21.460690327536479,-12.8185501,0.0036364,44.6280975,-0.0010736,-0.2033553,4.0000000,-0.1882702,1.1103933,25.7693787,-0.2184404,0.2536120
115,-12,-6.315563531150472,21.460690327536479,-12.8209791,-0.0038843,23.1404953,0.0089271,-0.2061871,4.0000000,-0.2135528,1.1093036,25.6531887,-0.1988214,0.2352149
116,-12,-6.308106891150472,21.460690327536479,-12.8233814,-0.0014876,28.9256191,0.0166752,-0.2079574,4.0000000,-0.2352885,1.1082197,25.5339928,-0.1806264,0.2205488
117,-12,-6.300650251150472,21.460690327536479,-12.8257589,0.0008264,35.5371895,0.0228810,-0.2071015,4.0000000,-0.2513669,1.1071219,25.4153519,-0.1628362,0.2031193
118,-12,-6.293193611150472,21.460690327536479,-12.8281107,0.0030579,42.9752083,0.0272915,-0.2057505,4.0000000,-0.2662082,1.1060542,25.2978344,-0.1452927,0.1896729
119,-12,-6.285736971150472,21.460690327536479,-12.8304415,-0.0046281,20.6611576,0.0296135,-0.2025170,4.0000000,-0.2761301,1.1050158,25.1842442,-0.1289039,0.1769608
120,-12,-6.278280331150472,21.460690327536479,-12.8327503,-0.0023140,26.4462814,0.0301786,-0.1994797,4.0000000,-0.2842739,1.1040146,25.0733795,-0.1146856,0.1695786
121,-12,-6.442326411150471,21.453233687536478,-12.7785120,0.0035537,44.6280975,-0.2191247,0.0910870,4.0000000,0.5521220,1.1169553,26.4604511,-0.3699480,0.8092036
122,-12,-6.434869771150471,21.453233687536478,-12.7813301,-0.0036364,23.9669418,-0.2089542,0.0569968,4.0000000,0.4929484,1.1178893,26.5572567,-0.3789547,0.7230931
123,-12,-6.427413131150471,21.453233687536478,-12.7841406,-0.0007438,31.4049587,-0.1970486,0.0234192,4.0000000,0.4322581,1.1185906,26.6298599,-0.3854197,0.6474389
124,-12,-6.419956491150471,21.453233687536478,-12.7869406,0.0020661,39.6694221,-0.1831246,-0.0079860,4.0000000,0.3719869,1.1190685,26.6779213,-0.3879589,0.5821382
125,-12,-6.412499851150471,21.453233687536478,-12.7897253,0.0047934,48.7603302,-0.1691691,-0.0380207,4.0000000,0.3126423,1.1193242,26.7030563,-0.3886836,0.5312258
126,-12,-6.405043211150471,21.453233687536478,-12.7924938,-0.0024793,28.0991745,-0.1540228,-0.0661306,4.0000000,0.2544533,1.1193590,26.7072792,-0.3867146,0.4894940
127,-12,-6.397586571150471,21.453233687536478,-12.7952414,0.0002479,35.5371895,-0.1384301,-0.0927126,4.0000000,0.1966148,1.1191927,26.6909733,-0.3820401,0.4575839
128,-12,-6.390129931150471,21.453233687536478,-12.7979660,0.0029752,43.8016510,-0.1217903,-0.1161417,4.0000000,0.1414174,1.1188471,26.6551113,-0.3737008,0.4302110
129,-12,-6.382673291150471,21.453233687536478,-12.8006649,-0.0042975,23.1404953,-0.1049081,-0.1362672,4.0000000,0.0890509,1.1183332,26.6014729,-0.3615853,0.4065554
130,-12,-6.375216651150472,21.453233687536478,-12.8033371,-0.0015702,29.7520657,-0.0880819,-0.1557319,4.0000000,0.0376294,1.1176828,26.5350647,-0.3490932,0.3889748
131,-12,-6.367760011150471,21.453233687536478,-12.8059807,0.0011570,37.1900826,-0.0720811,-0.1732759,5.0000000,-0.0108686,1.1168861,26.4531021,-0.3356831,0.3765431
132,-12,-6.360303371150472,21.453233687536478,-12.8085938,0.0037190,45.4545441,-0.0559029,-0.1869200,4.0000000,-0.0565848,1.1159741,26.3581486,-0.3172552,0.3606910
133,-12,-6.352846731150472,21.453233687536478,-12.8111763,-0.0037190,23.1404953,-0.0411275,-0.1975679,4.0000000,-0.0974580,1.1149768,26.2541447,-0.2976779,0.3452564
134,-12,-6.345390091150472,21.453233687536478,-12.8137274,-0.0012397,29.7520657,-0.0270135,-0.2077034,4.0000000,-0.1365201,1.1138941,26.1406956,-0.2788868,0.3325547
135,-12,-6.337933451150472,21.453233687536478,-12.8162470,0.0012397,37.1900826,-0.0140443,-0.2157499,4.0000000,-0.1721823,1.1127548,26.0201092,-0.2593174,0.3195683
136,-12,-6.330476811150472,21.453233687536478,-12.8187361,0.0037190,45.4545441,-0.0025501,-0.2199263,4.0000000,-0.2025321,1.1115685,25.8947430,-0.2373206,0.3015536
137,-12,-6.323020171150472,21.453233687536478,-12.8211937,-0.0038017,23.1404953,0.0073196,-0.2218136,4.0000000,-0.2288701,1.1103534,25.7648964,-0.2147571,0.2822321
138,-12,-6.315563531150472,21.453233687536478,-12.8236217,-0.0013223,29.7520657,0.0159795,-0.2233939,4.0000000,-0.2528108,1.1091466,25.6344700,-0.1939770,0.2653786
139,-12,-6.308106891150472,21.453233687536478,-12.8260221,0.0010744,36.3636360,0.0227991,-0.2247233,4.0000000,-0.2738097,1.1079267,25.5021534,-0.1756369,0.2527721
140,-12,-6.300650251150472,21.453233687536478,-12.8283949,0.0033884,43.8016510,0.0275642,-0.2226923,4.0000000,-0.2897825,1.1067027,25.3697567,-0.1556022,0.2365565
141,-12,-6.293193611150472,21.453233687536478,-12.8307419,-0.0042975,21.4876041,0.0300016,-0.2187021,4.0000000,-0.3016394,1.1055297,25.2402592,-0.1357647,0.2213743
142,-12,-6.285736971150472,21.453233687536478,-12.8330660,-0.0019835,27.2727280,0.0312095,-0.2149356,4.0000000,-0.3114819,1.1043873,25.1140423,-0.1183892,0.2100059
143,-12,-6.278280331150472,21.453233687536478,-12.8353682,0.0002479,33.8842964,0.0305615,-0.2107453,4.0000000,-0.3190121,1.1032915,24.9921398,-0.1024785,0.2026637
144,-12,-6.270823691150472,21.453233687536478,-12.8376522,0.0024793,41.3223152,0.0283818,-0.2054657,4.0000000,-0.3220481,1.1022511,24.8745995,-0.0888834,0.1963253
145,-12,-6.449783051150471,21.445777047536478,-12.7780838,0.0031405,42.9752083,-0.2159568,0.1004296,4.0000000,0.5661865,1.1181874,26.5884991,-0.3653274,0.8222784
146,-12,-6.442326411150471,21.445777047536478,-12.7809362,-0.0040496,23.1404953,-0.2068131,0.0640893,4.0000000,0.5060735,1.1192288,26.6941071,-0.3778950,0.7314042
147,-12,-6.434869771150471,21.445777047536478,-12.7837839,-0.0011570,30.5785122,-0.1955360,0.0294021,4.0000000,0.4461234,1.1200149,26.7740097,-0.3873193,0.6528245
148,-12,-6.427413131150471,21.445777047536478,-12.7866211,0.0017355,38.8429756,-0.1835208,-0.0053009,4.0000000,0.3849925,1.1205661,26.8308353,-0.3955943,0.5885818
