OID_,ClipsFinal_DEM_Large_S3_RegF3,X,Y,DEM_Large_S15_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
12,-13,-5.748858891150471,21.065488407536481,-13.0208263,-0.0046281,0.0000000,-0.2213207,-0.2796654,4.0000000,-0.5972784,1.0155737,10.0478201,0.0379476,0.8155427
13,-13,-5.741402251150472,21.065488407536481,-13.0212145,-0.0043802,0.0000000,-0.2171152,-0.2696932,4.0000000,-0.6242482,1.0154608,10.0120354,0.0848618,0.7837591
14,-13,-5.733945611150471,21.065488407536481,-13.0215569,-0.0041322,0.0000000,-0.2132572,-0.2585974,4.0000000,-0.6451100,1.0153680,9.9815197,0.1279152,0.7508417
15,-13,-5.726488971150472,21.065488407536481,-13.0218544,-0.0038843,0.0000000,-0.2083815,-0.2459377,4.0000000,-0.6566374,1.0152953,9.9579630,0.1647620,0.7131998
16,-13,-5.719032331150471,21.065488407536481,-13.0221081,-0.0036364,0.0000000,-0.2036808,-0.2300390,4.0000000,-0.6577353,1.0152435,9.9414358,0.1976573,0.6705342
17,-13,-5.711575691150472,21.065488407536481,-13.0223198,-0.0034711,0.0000000,-0.2001534,-0.2163161,4.0000000,-0.6574279,1.0152094,9.9308453,0.2247956,0.6365237
18,-13,-5.704119051150471,21.065488407536481,-13.0224905,-0.0033058,0.0000000,-0.1944329,-0.1996122,4.0000000,-0.6456812,1.0151987,9.9267359,0.2464568,0.5939894
19,-13,-5.696662411150472,21.065488407536481,-13.0226212,-0.0031405,0.0000000,-0.1885439,-0.1824833,4.0000000,-0.6289880,1.0152103,9.9293137,0.2640214,0.5527191
20,-13,-5.853251851150471,21.058031767536480,-13.0114288,-0.0036364,3.3057852,-0.2976203,-0.2958285,4.0000000,0.1590729,1.0198197,11.3133163,-0.7507298,1.0001180
21,-13,-5.845795211150472,21.058031767536480,-13.0124989,-0.0025620,5.7851238,-0.2971061,-0.3072132,5.0000000,0.1121796,1.0194381,11.2070541,-0.7266060,1.0285178
22,-13,-5.778685451150471,21.058031767536480,-13.0200186,-0.0052893,0.0000000,-0.2378698,-0.3285327,4.0000000,-0.4296919,1.0166353,10.3786917,-0.2273734,0.9741995
23,-13,-5.771228811150472,21.058031767536480,-13.0206099,-0.0047934,0.0000000,-0.2308770,-0.3225068,4.0000000,-0.4828500,1.0164279,10.3150635,-0.1621636,0.9442567
24,-13,-5.763772171150471,21.058031767536480,-13.0211515,-0.0043802,0.0000000,-0.2244592,-0.3155949,4.0000000,-0.5311302,1.0162426,10.2588520,-0.1000595,0.9132568
25,-13,-5.756315531150472,21.058031767536480,-13.0216446,-0.0039669,0.8264463,-0.2185283,-0.3080412,4.0000000,-0.5744286,1.0160804,10.2073536,-0.0416538,0.8817700
26,-13,-5.748858891150471,21.058031767536480,-13.0220890,-0.0035537,1.6528926,-0.2128450,-0.2977317,4.0000000,-0.6085478,1.0159390,10.1628036,0.0130844,0.8438892
27,-13,-5.741402251150472,21.058031767536480,-13.0224857,-0.0032231,2.4793389,-0.2085328,-0.2872739,4.0000000,-0.6357787,1.0158212,10.1260366,0.0612308,0.8092006
28,-13,-5.733945611150471,21.058031767536480,-13.0228367,-0.0028926,3.3057852,-0.2050403,-0.2749905,4.0000000,-0.6553179,1.0157267,10.0963783,0.1053369,0.7725909
29,-13,-5.726488971150472,21.058031767536480,-13.0231409,-0.0025620,4.1322312,-0.2015270,-0.2606536,4.0000000,-0.6662406,1.0156556,10.0731840,0.1449334,0.7323000
30,-13,-5.719032331150471,21.058031767536480,-13.0234013,-0.0022314,4.9586778,-0.1975067,-0.2442732,4.0000000,-0.6674377,1.0156072,10.0582943,0.1788914,0.6880658
31,-13,-5.711575691150472,21.058031767536480,-13.0236187,-0.0019835,5.7851238,-0.1942371,-0.2286564,4.0000000,-0.6649752,1.0155786,10.0490332,0.2076624,0.6491074
32,-13,-5.704119051150471,21.058031767536480,-13.0237942,-0.0017355,6.6115704,-0.1896950,-0.2105109,4.0000000,-0.6531355,1.0155727,10.0472078,0.2321137,0.6046468
33,-13,-5.696662411150472,21.058031767536480,-13.0239305,-0.0014876,7.4380164,-0.1853406,-0.1905338,4.0000000,-0.6340587,1.0155864,10.0509195,0.2529911,0.5601786
34,-13,-5.883078411150471,21.050575127536479,-13.0076599,0.0025620,32.2314034,-0.2699661,-0.2415257,4.0000000,0.2842677,1.0220803,11.9316549,-0.7673192,0.8203425
35,-13,-5.875621771150472,21.050575127536479,-13.0089159,0.0038017,40.4958687,-0.2790515,-0.2604114,4.0000000,0.2607076,1.0216887,11.8267584,-0.7815304,0.8789763
36,-13,-5.868165131150471,21.050575127536479,-13.0101347,-0.0048760,2.4793389,-0.2856464,-0.2782439,4.0000000,0.2312041,1.0212854,11.7182789,-0.7876918,0.9330672
37,-13,-5.860708491150472,21.050575127536479,-13.0113134,-0.0037190,4.1322312,-0.2875199,-0.2942778,4.0000000,0.1942050,1.0208719,11.6063223,-0.7827606,0.9756068
38,-13,-5.853251851150471,21.050575127536479,-13.0124512,-0.0025620,6.6115704,-0.2871462,-0.3066790,4.0000000,0.1535438,1.0204606,11.4931908,-0.7669019,1.0064539
39,-13,-5.845795211150472,21.050575127536479,-13.0135450,-0.0014876,9.9173555,-0.2853442,-0.3204322,5.0000000,0.1063056,1.0200554,11.3803701,-0.7471701,1.0394877
40,-13,-5.838338571150471,21.050575127536479,-13.0145941,-0.0004132,14.0495872,-0.2817421,-0.3321902,4.0000000,0.0528442,1.0196508,11.2666521,-0.7172245,1.0651233
41,-13,-5.830881931150472,21.050575127536479,-13.0155973,0.0005785,18.1818180,-0.2768801,-0.3401131,4.0000000,-0.0026834,1.0192538,11.1541481,-0.6775428,1.0784988
42,-13,-5.823425291150471,21.050575127536479,-13.0165520,0.0014876,23.1404953,-0.2698102,-0.3465495,4.0000000,-0.0627242,1.0188746,11.0472097,-0.6303749,1.0836853
43,-13,-5.815968651150472,21.050575127536479,-13.0174589,0.0023967,28.9256191,-0.2633004,-0.3520092,4.0000000,-0.1260402,1.0185148,10.9418974,-0.5779783,1.0877717
44,-13,-5.808512011150471,21.050575127536479,-13.0183163,0.0032231,34.7107430,-0.2559423,-0.3543764,4.0000000,-0.1895213,1.0181758,10.8422794,-0.5192314,1.0811501
45,-13,-5.801055371150472,21.050575127536479,-13.0191240,0.0039669,40.4958687,-0.2479136,-0.3550847,4.0000000,-0.2532398,1.0178602,10.7493391,-0.4569296,1.0682454
46,-13,-5.793598731150471,21.050575127536479,-13.0198812,0.0046281,46.2809906,-0.2397372,-0.3562656,4.0000000,-0.3190148,1.0175631,10.6619577,-0.3935164,1.0565772
47,-13,-5.786142091150472,21.050575127536479,-13.0205879,-0.0048760,0.0000000,-0.2317284,-0.3543820,4.0000000,-0.3824843,1.0172892,10.5794573,-0.3262797,1.0359839
48,-13,-5.778685451150471,21.050575127536479,-13.0212440,-0.0042975,0.8264463,-0.2239669,-0.3497484,4.0000000,-0.4386839,1.0170399,10.5033569,-0.2608129,1.0074266
49,-13,-5.771228811150472,21.050575127536479,-13.0218487,-0.0037190,1.6528926,-0.2166754,-0.3441842,4.0000000,-0.4930034,1.0168153,10.4358358,-0.1953650,0.9772702
50,-13,-5.763772171150471,21.050575127536479,-13.0224037,-0.0032231,2.4793389,-0.2099295,-0.3384501,4.0000000,-0.5432637,1.0166152,10.3744478,-0.1336365,0.9478438
51,-13,-5.756315531150472,21.050575127536479,-13.0229082,-0.0027273,4.1322312,-0.2051432,-0.3299401,4.0000000,-0.5861508,1.0164397,10.3205423,-0.0737294,0.9147233
52,-13,-5.748858891150471,21.050575127536479,-13.0233641,-0.0022314,5.7851238,-0.1996482,-0.3182101,4.0000000,-0.6189684,1.0162909,10.2735529,-0.0174519,0.8714613
53,-13,-5.741402251150472,21.050575127536479,-13.0237703,-0.0018182,7.4380164,-0.1960406,-0.3065536,4.0000000,-0.6458210,1.0161693,10.2361326,0.0327137,0.8333507
54,-13,-5.733945611150471,21.050575127536479,-13.0241299,-0.0014050,9.0909090,-0.1926739,-0.2937925,4.0000000,-0.6652768,1.0160725,10.2057457,0.0776917,0.7938195
55,-13,-5.726488971150472,21.050575127536479,-13.0244427,-0.0009917,10.7438021,-0.1906428,-0.2780294,4.0000000,-0.6750860,1.0160006,10.1829176,0.1190271,0.7509570
56,-13,-5.719032331150471,21.050575127536479,-13.0247097,-0.0005785,12.3966942,-0.1869944,-0.2614073,4.0000000,-0.6765532,1.0159551,10.1690464,0.1537387,0.7045526
57,-13,-5.711575691150472,21.050575127536479,-13.0249329,-0.0002479,14.0495872,-0.1834450,-0.2443774,4.0000000,-0.6721194,1.0159315,10.1614637,0.1833646,0.6596619
58,-13,-5.704119051150471,21.050575127536479,-13.0251141,0.0000826,15.7024794,-0.1797429,-0.2252778,4.0000000,-0.6601425,1.0159295,10.1604910,0.2095869,0.6126533
59,-13,-5.696662411150472,21.050575127536479,-13.0252542,0.0003306,16.5289249,-0.1755750,-0.2036575,4.0000000,-0.6388851,1.0159450,10.1655607,0.2315701,0.5630392
60,-13,-5.883078411150471,21.043118487536479,-13.0085907,0.0034711,38.8429756,-0.2609557,-0.2474175,4.0000000,0.2781937,1.0227779,12.1157064,-0.7730287,0.8141670
61,-13,-5.875621771150472,21.043118487536479,-13.0098724,0.0047934,47.9338837,-0.2677571,-0.2676859,4.0000000,0.2533257,1.0223801,12.0103912,-0.7886976,0.8719877
62,-13,-5.868165131150471,21.043118487536479,-13.0111160,-0.0038843,4.1322312,-0.2727239,-0.2873979,4.0000000,0.2232974,1.0219589,11.8998728,-0.7980932,0.9282265
63,-13,-5.860708491150472,21.043118487536479,-13.0123196,-0.0027273,6.6115704,-0.2738054,-0.3060397,4.0000000,0.1861525,1.0215259,11.7835932,-0.7982318,0.9769758
64,-13,-5.853251851150471,21.043118487536479,-13.0134811,-0.0015702,9.9173555,-0.2719989,-0.3212677,4.0000000,0.1441264,1.0210909,11.6657877,-0.7866618,1.0136247
65,-13,-5.845795211150472,21.043118487536479,-13.0145998,-0.0004959,14.0495872,-0.2692966,-0.3359513,5.0000000,0.0966446,1.0206571,11.5487804,-0.7685472,1.0491805
66,-13,-5.838338571150471,21.043118487536479,-13.0156727,0.0005785,19.0082645,-0.2646674,-0.3486602,5.0000000,0.0437816,1.0202281,11.4287167,-0.7411019,1.0770177
67,-13,-5.830881931150472,21.043118487536479,-13.0166979,0.0015702,23.9669418,-0.2594472,-0.3582478,4.0000000,-0.0116425,1.0198073,11.3113155,-0.7048531,1.0958470
68,-13,-5.823425291150471,21.043118487536479,-13.0176754,0.0024793,29.7520657,-0.2523935,-0.3663526,4.0000000,-0.0715300,1.0194057,11.1988564,-0.6611751,1.1073142
69,-13,-5.815968651150472,21.043118487536479,-13.0186033,0.0033884,36.3636360,-0.2443020,-0.3734851,4.0000000,-0.1346597,1.0190200,11.0875053,-0.6123105,1.1142937
70,-13,-5.808512011150471,21.043118487536479,-13.0194817,0.0042149,42.9752083,-0.2369005,-0.3763274,4.0000000,-0.1980146,1.0186510,10.9813766,-0.5546402,1.1096750
71,-13,-5.801055371150472,21.043118487536479,-13.0203085,-0.0049587,0.8264463,-0.2280320,-0.3784657,4.0000000,-0.2622293,1.0183042,10.8817101,-0.4947020,1.0998238
72,-13,-5.793598731150471,21.043118487536479,-13.0210838,-0.0042975,1.6528926,-0.2190799,-0.3805988,4.0000000,-0.3285624,1.0179825,10.7867041,-0.4326352,1.0899616
73,-13,-5.786142091150472,21.043118487536479,-13.0218077,-0.0037190,2.4793389,-0.2103141,-0.3796612,4.0000000,-0.3930871,1.0176851,10.6978683,-0.3662353,1.0706030
74,-13,-5.778685451150471,21.043118487536479,-13.0224791,-0.0030579,4.1322312,-0.2026862,-0.3745416,4.0000000,-0.4497320,1.0174112,10.6170778,-0.2993513,1.0399706
75,-13,-5.771228811150472,21.043118487536479,-13.0230989,-0.0023967,5.7851238,-0.1954710,-0.3692228,4.0000000,-0.5040971,1.0171722,10.5447512,-0.2343485,1.0097082
76,-13,-5.763772171150471,21.043118487536479,-13.0236673,-0.0018182,7.4380164,-0.1903716,-0.3623062,4.0000000,-0.5533761,1.0169612,10.4792213,-0.1712363,0.9790130
77,-13,-5.756315531150472,21.043118487536479,-13.0241842,-0.0012397,9.9173555,-0.1873521,-0.3533274,4.0000000,-0.5957952,1.0167731,10.4222116,-0.1108597,0.9466146
78,-13,-5.748858891150471,21.043118487536479,-13.0246506,-0.0006612,12.3966942,-0.1832427,-0.3408774,4.0000000,-0.6285234,1.0166143,10.3745289,-0.0532314,0.9019761
79,-13,-5.741402251150472,21.043118487536479,-13.0250673,-0.0001653,14.8760328,-0.1809843,-0.3280244,4.0000000,-0.6554089,1.0164865,10.3342075,-0.0006398,0.8611870
80,-13,-5.733945611150471,21.043118487536479,-13.0254354,0.0003306,17.3553715,-0.1778020,-0.3140728,4.0000000,-0.6742961,1.0163851,10.3026657,0.0461506,0.8165272
81,-13,-5.726488971150472,21.043118487536479,-13.0257559,0.0008264,19.8347111,-0.1745292,-0.2983122,4.0000000,-0.6841371,1.0163099,10.2802706,0.0875126,0.7683349
82,-13,-5.719032331150471,21.043118487536479,-13.0260305,0.0012397,21.4876041,-0.1713464,-0.2809864,4.0000000,-0.6848149,1.0162677,10.2663298,0.1228421,0.7183203
83,-13,-5.711575691150472,21.043118487536479,-13.0262604,0.0015702,23.1404953,-0.1687334,-0.2615887,4.0000000,-0.6779684,1.0162511,10.2599821,0.1547911,0.6671395
84,-13,-5.704119051150471,21.043118487536479,-13.0264473,0.0019008,24.7933884,-0.1667214,-0.2422367,4.0000000,-0.6667185,1.0162548,10.2621298,0.1822451,0.6204312
85,-13,-5.696662411150472,21.043118487536479,-13.0265932,0.0021488,25.6198349,-0.1629623,-0.2199062,4.0000000,-0.6448085,1.0162805,10.2711143,0.2049962,0.5671670
86,-13,-5.689205771150471,21.043118487536479,-13.0266991,0.0023140,26.4462814,-0.1586396,-0.1950382,4.0000000,-0.6151437,1.0163304,10.2859173,0.2250673,0.5124421
87,-13,-5.883078411150471,21.035661847536481,-13.0095301,0.0043802,45.4545441,-0.2476757,-0.2553372,4.0000000,0.2674920,1.0234704,12.2944717,-0.7781664,0.8032742
88,-13,-5.875621771150472,21.035661847536481,-13.0108356,-0.0042975,3.3057852,-0.2527987,-0.2770147,4.0000000,0.2424605,1.0230570,12.1887531,-0.7964900,0.8621615
89,-13,-5.868165131150471,21.035661847536481,-13.0121050,-0.0029752,6.6115704,-0.2548506,-0.2999938,4.0000000,0.2097089,1.0226188,12.0754137,-0.8096966,0.9219368
90,-13,-5.860708491150472,21.035661847536481,-13.0133333,-0.0017355,9.9173555,-0.2550312,-0.3200553,4.0000000,0.1727916,1.0221661,11.9551210,-0.8129023,0.9746349
91,-13,-5.853251851150471,21.035661847536481,-13.0145197,-0.0005785,14.0495872,-0.2524471,-0.3367251,4.0000000,0.1318716,1.0217105,11.8330774,-0.8053217,1.0155320
92,-13,-5.845795211150472,21.035661847536481,-13.0156612,0.0004959,19.0082645,-0.2482659,-0.3530581,4.0000000,0.0839470,1.0212513,11.7102432,-0.7900631,1.0548369
93,-13,-5.838338571150471,21.035661847536481,-13.0167580,0.0015702,24.7933884,-0.2432191,-0.3676998,5.0000000,0.0325963,1.0207927,11.5854092,-0.7679960,1.0896285
94,-13,-5.830881931150472,21.035661847536481,-13.0178070,0.0025620,30.5785122,-0.2357986,-0.3796620,4.0000000,-0.0234675,1.0203422,11.4615078,-0.7358565,1.1129690
95,-13,-5.823425291150471,21.035661847536481,-13.0188065,0.0034711,37.1900826,-0.2276140,-0.3892118,4.0000000,-0.0828141,1.0199118,11.3403835,-0.6956095,1.1283051
96,-13,-5.815968651150472,21.035661847536481,-13.0197563,0.0043802,44.6280975,-0.2182021,-0.3970646,4.0000000,-0.1455693,1.0194901,11.2227020,-0.6485599,1.1364064
97,-13,-5.808512011150471,21.035661847536481,-13.0206537,-0.0047107,0.8264463,-0.2077461,-0.4027583,4.0000000,-0.2105936,1.0190904,11.1094446,-0.5949230,1.1356822
98,-13,-5.801055371150472,21.035661847536481,-13.0215006,-0.0038843,2.4793389,-0.1988004,-0.4056329,4.0000000,-0.2742971,1.0187188,11.0016012,-0.5369686,1.1288186
99,-13,-5.793598731150471,21.035661847536481,-13.0222940,-0.0031405,4.1322312,-0.1906404,-0.4075387,4.0000000,-0.3400095,1.0183711,10.9006729,-0.4750677,1.1205611
100,-13,-5.786142091150472,21.035661847536481,-13.0230350,-0.0024793,5.7851238,-0.1831183,-0.4068788,4.0000000,-0.4027896,1.0180497,10.8059053,-0.4109680,1.1047074
101,-13,-5.778685451150471,21.035661847536481,-13.0237226,-0.0017355,8.2644625,-0.1758804,-0.4024725,4.0000000,-0.4606386,1.0177541,10.7184286,-0.3443065,1.0763741
102,-13,-5.771228811150472,21.035661847536481,-13.0243568,-0.0009917,10.7438021,-0.1700569,-0.3962259,4.0000000,-0.5135711,1.0174941,10.6409578,-0.2788806,1.0447861
103,-13,-5.763772171150471,21.035661847536481,-13.0249395,-0.0003306,13.2231407,-0.1661814,-0.3883648,4.0000000,-0.5620850,1.0172642,10.5723820,-0.2146446,1.0121242
104,-13,-5.756315531150472,21.035661847536481,-13.0254688,0.0003306,16.5289249,-0.1621598,-0.3796180,4.0000000,-0.6053960,1.0170664,10.5126591,-0.1538401,0.9765248
105,-13,-5.748858891150471,21.035661847536481,-13.0259466,0.0009917,19.8347111,-0.1593759,-0.3666990,4.0000000,-0.6377315,1.0169072,10.4633303,-0.0956665,0.9305627
106,-13,-5.741402251150472,21.035661847536481,-13.0263739,0.0015702,23.1404953,-0.1586267,-0.3524067,4.0000000,-0.6641793,1.0167778,10.4236822,-0.0406340,0.8859417
107,-13,-5.733945611150471,21.035661847536481,-13.0267515,0.0020661,26.4462814,-0.1583790,-0.3363024,4.0000000,-0.6820474,1.0166764,10.3931618,0.0094426,0.8384899
108,-13,-5.726488971150472,21.035661847536481,-13.0270805,0.0024793,28.9256191,-0.1565448,-0.3202839,4.0000000,-0.6931295,1.0166047,10.3709450,0.0525616,0.7897779
109,-13,-5.719032331150471,21.035661847536481,-13.0273628,0.0028099,30.5785122,-0.1562183,-0.3003273,4.0000000,-0.6929662,1.0165596,10.3570061,0.0923116,0.7357802
110,-13,-5.711575691150472,21.035661847536481,-13.0276003,0.0030579,32.2314034,-0.1544275,-0.2795183,4.0000000,-0.6842739,1.0165417,10.3519993,0.1252372,0.6796798
111,-13,-5.704119051150471,21.035661847536481,-13.0277929,0.0033058,33.8842964,-0.1531300,-0.2589852,4.0000000,-0.6718393,1.0165540,10.3556499,0.1538690,0.6288431
112,-13,-5.696662411150472,21.035661847536481,-13.0279446,0.0034711,34.7107430,-0.1498414,-0.2357166,4.0000000,-0.6488431,1.0165926,10.3662157,0.1774099,0.5714031
113,-13,-5.689205771150471,21.035661847536481,-13.0280561,0.0035537,35.5371895,-0.1459357,-0.2101409,4.0000000,-0.6185769,1.0166506,10.3847599,0.1982950,0.5128686
114,-13,-5.890535051150472,21.028205207536480,-13.0091105,0.0040496,42.9752083,-0.2274030,-0.2400074,4.0000000,0.2748094,1.0245528,12.5692673,-0.7548243,0.7294464
115,-13,-5.883078411150471,21.028205207536480,-13.0104761,-0.0046281,2.4793389,-0.2331075,-0.2636656,4.0000000,0.2549936,1.0241456,12.4681387,-0.7823248,0.7909616
116,-13,-5.875621771150472,21.028205207536480,-13.0118065,-0.0033058,5.7851238,-0.2348126,-0.2888360,4.0000000,0.2268764,1.0237194,12.3606586,-0.8045483,0.8524777
117,-13,-5.868165131150471,21.028205207536480,-13.0130997,-0.0019835,9.9173555,-0.2355902,-0.3129963,4.0000000,0.1944418,1.0232679,12.2427998,-0.8204343,0.9149990
118,-13,-5.860708491150472,21.028205207536480,-13.0143528,-0.0007438,14.0495872,-0.2349611,-0.3333149,4.0000000,0.1592029,1.0227911,12.1187391,-0.8258328,0.9689572
119,-13,-5.853251851150471,21.028205207536480,-13.0155640,0.0004132,19.0082645,-0.2298643,-0.3528174,4.0000000,0.1172397,1.0223055,11.9930000,-0.8228745,1.0147718
120,-13,-5.845795211150472,21.028205207536480,-13.0167303,0.0014876,24.7933884,-0.2236727,-0.3722427,4.0000000,0.0689264,1.0218203,11.8635168,-0.8134117,1.0616961
121,-13,-5.838338571150471,21.028205207536480,-13.0178499,0.0025620,31.4049587,-0.2168021,-0.3876072,5.0000000,0.0181758,1.0213306,11.7306662,-0.7933902,1.0974050
122,-13,-5.830881931150472,21.028205207536480,-13.0189209,0.0035537,38.0165291,-0.2078392,-0.4010118,4.0000000,-0.0372652,1.0208492,11.6013641,-0.7647584,1.1244354
123,-13,-5.823425291150471,21.028205207536480,-13.0199432,0.0045455,45.4545441,-0.1995964,-0.4120291,4.0000000,-0.0951098,1.0203841,11.4727011,-0.7289485,1.1465392
124,-13,-5.815968651150472,21.028205207536480,-13.0209141,-0.0044628,1.6528926,-0.1894373,-0.4217874,4.0000000,-0.1587048,1.0199291,11.3465738,-0.6848701,1.1615319
125,-13,-5.808512011150471,21.028205207536480,-13.0218325,-0.0035537,3.3057852,-0.1794662,-0.4275272,4.0000000,-0.2215708,1.0195022,11.2257032,-0.6334836,1.1632770
126,-13,-5.801055371150472,21.028205207536480,-13.0226984,-0.0026446,5.7851238,-0.1703058,-0.4313724,4.0000000,-0.2851472,1.0190997,11.1106739,-0.5775975,1.1602598
127,-13,-5.793598731150471,21.028205207536480,-13.0235109,-0.0018182,8.2644625,-0.1624618,-0.4333115,4.0000000,-0.3494387,1.0187230,11.0034142,-0.5171842,1.1533332
128,-13,-5.786142091150472,21.028205207536480,-13.0242691,-0.0010744,10.7438021,-0.1547274,-0.4336271,4.0000000,-0.4120423,1.0183762,10.9023600,-0.4552119,1.1406164
129,-13,-5.778685451150471,21.028205207536480,-13.0249729,-0.0002479,14.0495872,-0.1483680,-0.4287677,4.0000000,-0.4689746,1.0180614,10.8095074,-0.3885609,1.1116339
130,-13,-5.771228811150472,21.028205207536480,-13.0256224,0.0004959,17.3553715,-0.1430198,-0.4227633,4.0000000,-0.5222399,1.0177859,10.7285995,-0.3232866,1.0807298
131,-13,-5.763772171150471,21.028205207536480,-13.0262184,0.0011570,20.6611576,-0.1398706,-0.4149191,4.0000000,-0.5705432,1.0175412,10.6553440,-0.2592951,1.0480329
132,-13,-5.756315531150472,21.028205207536480,-13.0267611,0.0018182,24.7933884,-0.1372918,-0.4049985,4.0000000,-0.6125594,1.0173330,10.5929928,-0.1974376,1.0095668
133,-13,-5.748858891150471,21.028205207536480,-13.0272512,0.0024793,28.9256191,-0.1352628,-0.3920829,4.0000000,-0.6452000,1.0171634,10.5415058,-0.1389658,0.9625663
134,-13,-5.741402251150472,21.028205207536480,-13.0276899,0.0029752,32.2314034,-0.1331288,-0.3792167,4.0000000,-0.6730435,1.0170255,10.5011072,-0.0853899,0.9166875
135,-13,-5.733945611150471,21.028205207536480,-13.0280771,0.0033884,35.5371895,-0.1323629,-0.3624109,4.0000000,-0.6900045,1.0169249,10.4699888,-0.0348173,0.8623230
136,-13,-5.726488971150472,21.028205207536480,-13.0284157,0.0037190,38.0165291,-0.1322447,-0.3442631,4.0000000,-0.6989717,1.0168580,10.4479885,0.0104454,0.8073968
137,-13,-5.719032331150471,21.028205207536480,-13.0287056,0.0039669,39.6694221,-0.1324018,-0.3242987,4.0000000,-0.6991885,1.0168161,10.4364214,0.0505911,0.7504236
138,-13,-5.711575691150472,21.028205207536480,-13.0289497,0.0041322,41.3223152,-0.1322279,-0.3025274,4.0000000,-0.6904685,1.0168028,10.4335852,0.0854138,0.6910571
139,-13,-5.704119051150471,21.028205207536480,-13.0291500,0.0042975,42.9752083,-0.1332144,-0.2800925,4.0000000,-0.6766723,1.0168241,10.4389124,0.1164874,0.6364332
140,-13,-5.696662411150472,21.028205207536480,-13.0293083,0.0043802,43.8016510,-0.1326085,-0.2542011,4.0000000,-0.6521572,1.0168719,10.4526310,0.1437551,0.5746932
141,-13,-5.689205771150471,21.028205207536480,-13.0294256,0.0044628,44.6280975,-0.1304409,-0.2281354,4.0000000,-0.6226555,1.0169401,10.4743795,0.1663847,0.5148717
142,-13,-5.681749131150472,21.028205207536480,-13.0295057,0.0045455,45.4545441,-0.1279397,-0.2023489,4.0000000,-0.5905064,1.0170276,10.5018044,0.1858086,0.4605892
143,-13,-5.890535051150472,21.020748567536479,-13.0100374,-0.0049587,2.4793389,-0.2111270,-0.2484739,4.0000000,0.2586298,1.0252289,12.7398405,-0.7555776,0.7124791
144,-13,-5.883078411150471,21.020748567536479,-13.0114269,-0.0036364,4.9586778,-0.2147345,-0.2749408,4.0000000,0.2372030,1.0248115,12.6363354,-0.7870846,0.7776721
145,-13,-5.875621771150472,21.020748567536479,-13.0127821,-0.0023140,9.0909090,-0.2150299,-0.3005918,4.0000000,0.2100782,1.0243722,12.5248260,-0.8112618,0.8398446
146,-13,-5.868165131150471,21.020748567536479,-13.0141001,-0.0009917,14.0495872,-0.2136060,-0.3259209,4.0000000,0.1774035,1.0238965,12.4045687,-0.8292453,0.9033468
147,-13,-5.860708491150472,21.020748567536479,-13.0153780,0.0002479,19.0082645,-0.2101063,-0.3497798,4.0000000,0.1406944,1.0233905,12.2753010,-0.8402541,0.9637809
