OID_,ClipsFinal_DEM_Large_S3_RegQ2,X,Y,DEM_Large_S15_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
18,-12,-5.980014731150472,22.661209367536479,-12.6245661,-0.0004132,32.2314034,-0.0190716,0.0531043,4.0000000,-0.0948456,1.0883645,23.2503929,0.2010542,0.0628450
19,-12,-6.039667851150472,22.653752727536478,-12.6149950,0.0000000,33.8842964,-0.0050097,0.0414980,4.0000000,-0.0372132,1.0912746,23.6031914,0.1202091,0.0210698
20,-12,-6.032211211150472,22.653752727536478,-12.6165543,0.0014876,38.8429756,-0.0070987,0.0355656,4.0000000,-0.0527545,1.0910423,23.5764217,0.1238857,0.0245617
21,-12,-6.024754571150472,22.653752727536478,-12.6181107,0.0029752,43.8016510,-0.0089029,0.0320191,4.0000000,-0.0651716,1.0907782,23.5438290,0.1292097,0.0283847
22,-12,-6.017297931150472,22.653752727536478,-12.6196642,0.0045455,48.7603302,-0.0104794,0.0295962,4.0000000,-0.0753391,1.0904773,23.5074406,0.1345315,0.0320412
23,-12,-6.009841291150472,22.653752727536478,-12.6212139,-0.0038843,21.4876041,-0.0126590,0.0273495,4.0000000,-0.0875005,1.0901372,23.4659500,0.1421996,0.0374944
24,-12,-6.002384651150472,22.653752727536478,-12.6227608,-0.0023140,26.4462814,-0.0143127,0.0260939,4.0000000,-0.0960065,1.0897521,23.4193134,0.1481943,0.0417608
25,-12,-5.994928011150472,22.653752727536478,-12.6243029,-0.0007438,31.4049587,-0.0158542,0.0280888,4.0000000,-0.1009004,1.0893403,23.3693905,0.1570780,0.0463089
26,-12,-5.987471371150472,22.653752727536478,-12.6258421,0.0007438,36.3636360,-0.0175922,0.0302898,4.0000000,-0.1056492,1.0889107,23.3166313,0.1662288,0.0514599
27,-12,-5.980014731150472,22.653752727536478,-12.6273775,0.0023140,41.3223152,-0.0192527,0.0324063,4.0000000,-0.1095271,1.0884598,23.2622757,0.1743396,0.0564059
28,-12,-5.972558091150472,22.653752727536478,-12.6289101,0.0038843,46.2809906,-0.0208666,0.0356865,4.0000000,-0.1114134,1.0880034,23.2051048,0.1827864,0.0615497
29,-12,-5.965101451150472,22.653752727536478,-12.6304407,-0.0045455,19.8347111,-0.0223666,0.0412143,4.0000000,-0.1107693,1.0875356,23.1473923,0.1931979,0.0671527
30,-12,-6.047124491150472,22.646296087536477,-12.6163006,0.0013223,38.8429756,-0.0032127,0.0309682,4.0000000,-0.0327145,1.0916281,23.6445522,0.0946510,0.0128172
31,-12,-6.039667851150472,22.646296087536477,-12.6178579,0.0028099,42.9752083,-0.0048663,0.0239512,4.0000000,-0.0485637,1.0914302,23.6221237,0.0964661,0.0155881
32,-12,-6.032211211150472,22.646296087536477,-12.6194134,0.0042975,47.9338837,-0.0066105,0.0171667,4.0000000,-0.0646303,1.0911916,23.5928440,0.0989636,0.0193221
33,-12,-6.024754571150472,22.646296087536477,-12.6209660,-0.0042149,20.6611576,-0.0083692,0.0124438,4.0000000,-0.0789220,1.0909066,23.5588188,0.1038097,0.0238245
34,-12,-6.017297931150472,22.646296087536477,-12.6225147,-0.0026446,25.6198349,-0.0099980,0.0096809,4.0000000,-0.0903591,1.0905761,23.5193863,0.1097209,0.0282944
35,-12,-6.009841291150472,22.646296087536477,-12.6240597,-0.0010744,30.5785122,-0.0118503,0.0071340,4.0000000,-0.1018607,1.0902151,23.4752541,0.1161288,0.0335134
36,-12,-6.002384651150472,22.646296087536477,-12.6255999,0.0004132,35.5371895,-0.0135688,0.0077561,4.0000000,-0.1089832,1.0898118,23.4255276,0.1244953,0.0383114
37,-12,-5.994928011150472,22.646296087536477,-12.6271353,0.0019835,40.4958687,-0.0152257,0.0076618,4.0000000,-0.1157394,1.0893817,23.3747253,0.1310629,0.0429383
38,-12,-5.987471371150472,22.646296087536477,-12.6286669,0.0035537,45.4545441,-0.0169608,0.0100007,4.0000000,-0.1197311,1.0889399,23.3208199,0.1397326,0.0477077
39,-12,-5.980014731150472,22.646296087536477,-12.6301947,-0.0048760,19.0082645,-0.0190344,0.0119618,4.0000000,-0.1245728,1.0884768,23.2630424,0.1484964,0.0534416
40,-12,-5.972558091150472,22.646296087536477,-12.6317186,-0.0033058,23.1404953,-0.0206497,0.0174248,4.0000000,-0.1234736,1.0879936,23.2029686,0.1583233,0.0580464
41,-12,-5.965101451150472,22.646296087536477,-12.6332397,-0.0017355,28.0991745,-0.0223177,0.0207863,4.0000000,-0.1239598,1.0874939,23.1430969,0.1655324,0.0628580
42,-12,-5.957644811150472,22.646296087536477,-12.6347589,-0.0001653,33.0578499,-0.0236579,0.0273362,4.0000000,-0.1198307,1.0869938,23.0814495,0.1745031,0.0673419
43,-12,-6.054581131150472,22.638839447536480,-12.6176147,0.0026446,42.9752083,-0.0018317,0.0228861,4.0000000,-0.0256461,1.0918862,23.6760902,0.0714183,0.0071961
44,-12,-6.047124491150472,22.638839447536480,-12.6191711,0.0042149,47.9338837,-0.0031300,0.0150992,4.0000000,-0.0427443,1.0917263,23.6578999,0.0729426,0.0094700
45,-12,-6.039667851150472,22.638839447536480,-12.6207256,-0.0042975,20.6611576,-0.0045272,0.0071225,4.0000000,-0.0603286,1.0915161,23.6330109,0.0745736,0.0128623
46,-12,-6.032211211150472,22.638839447536480,-12.6222773,-0.0028099,24.7933884,-0.0059949,-0.0000384,4.0000000,-0.0772221,1.0912654,23.6019325,0.0771453,0.0172661
47,-12,-6.024754571150472,22.638839447536480,-12.6238260,-0.0013223,29.7520657,-0.0075102,-0.0053910,4.0000000,-0.0920785,1.0909595,23.5650272,0.0812964,0.0222320
48,-12,-6.017297931150472,22.638839447536480,-12.6253691,0.0001653,34.7107430,-0.0090941,-0.0087478,4.0000000,-0.1045035,1.0906023,23.5220490,0.0870079,0.0273873
49,-12,-6.009841291150472,22.638839447536480,-12.6269083,0.0017355,39.6694221,-0.0106715,-0.0107712,4.0000000,-0.1145742,1.0902094,23.4746742,0.0930317,0.0323663
50,-12,-6.002384651150472,22.638839447536480,-12.6284428,0.0033058,44.6280975,-0.0123840,-0.0109929,4.0000000,-0.1224432,1.0897830,23.4237366,0.1004574,0.0373394
51,-12,-5.994928011150472,22.638839447536480,-12.6299715,0.0048760,49.5867767,-0.0141822,-0.0106615,4.0000000,-0.1291463,1.0893435,23.3689632,0.1078233,0.0423946
52,-12,-5.987471371150472,22.638839447536480,-12.6314955,-0.0035537,22.3140488,-0.0160614,-0.0091700,4.0000000,-0.1338919,1.0888839,23.3128967,0.1155518,0.0473745
53,-12,-5.980014731150472,22.638839447536480,-12.6330156,-0.0019835,27.2727280,-0.0182997,-0.0062121,4.0000000,-0.1375640,1.0883892,23.2519321,0.1251397,0.0530553
54,-12,-5.972558091150472,22.638839447536480,-12.6345310,-0.0004132,32.2314034,-0.0201776,-0.0007903,4.0000000,-0.1362073,1.0878770,23.1898823,0.1346267,0.0573623
55,-12,-5.965101451150472,22.638839447536480,-12.6360426,0.0010744,37.1900826,-0.0219118,0.0037471,4.0000000,-0.1349755,1.0873678,23.1266479,0.1424697,0.0616156
56,-12,-5.957644811150472,22.638839447536480,-12.6375513,0.0026446,42.1487617,-0.0236255,0.0098630,4.0000000,-0.1311916,1.0868617,23.0635490,0.1509176,0.0659560
57,-12,-5.950188171150472,22.638839447536480,-12.6390591,0.0042149,47.1074371,-0.0249826,0.0181585,4.0000000,-0.1239367,1.0863589,23.0010128,0.1602536,0.0698256
58,-12,-5.942731531150472,22.638839447536480,-12.6405659,-0.0042975,20.6611576,-0.0263768,0.0264054,4.0000000,-0.1159306,1.0858704,22.9409885,0.1687414,0.0745587
59,-12,-6.062037771150472,22.631382807536479,-12.6189375,0.0039669,47.1074371,-0.0009498,0.0186241,4.0000000,-0.0139922,1.0920397,23.6951027,0.0512404,0.0041258
60,-12,-6.054581131150472,22.631382807536479,-12.6204920,-0.0044628,20.6611576,-0.0018215,0.0074207,4.0000000,-0.0351633,1.0919206,23.6803589,0.0500047,0.0052570
61,-12,-6.047124491150472,22.631382807536479,-12.6220446,-0.0028926,24.7933884,-0.0027630,-0.0009370,4.0000000,-0.0533693,1.0917486,23.6602764,0.0514953,0.0080265
62,-12,-6.039667851150472,22.631382807536479,-12.6235962,-0.0014050,29.7520657,-0.0038598,-0.0090635,4.0000000,-0.0718079,1.0915236,23.6327343,0.0536808,0.0121694
63,-12,-6.032211211150472,22.631382807536479,-12.6251440,0.0000000,33.8842964,-0.0050295,-0.0172144,4.0000000,-0.0901840,1.0912434,23.6002445,0.0557551,0.0174417
64,-12,-6.024754571150472,22.631382807536479,-12.6266880,0.0014876,38.8429756,-0.0064470,-0.0221039,4.0000000,-0.1053350,1.0909142,23.5597992,0.0611271,0.0231744
65,-12,-6.017297931150472,22.631382807536479,-12.6282272,0.0029752,43.8016510,-0.0079563,-0.0256530,4.0000000,-0.1182628,1.0905391,23.5142651,0.0669569,0.0289674
66,-12,-6.009841291150472,22.631382807536479,-12.6297598,0.0045455,48.7603302,-0.0093620,-0.0277434,4.0000000,-0.1277914,1.0901310,23.4650459,0.0723045,0.0339691
67,-12,-6.002384651150472,22.631382807536479,-12.6312876,-0.0038843,21.4876041,-0.0109597,-0.0288415,4.0000000,-0.1360911,1.0896903,23.4117794,0.0784081,0.0391277
68,-12,-5.994928011150472,22.631382807536479,-12.6328096,-0.0023140,26.4462814,-0.0129067,-0.0278970,4.0000000,-0.1423302,1.0892282,23.3549900,0.0865362,0.0443796
69,-12,-5.987471371150472,22.631382807536479,-12.6343269,-0.0007438,31.4049587,-0.0148877,-0.0268438,4.0000000,-0.1474434,1.0887338,23.2942924,0.0937557,0.0496187
70,-12,-5.980014731150472,22.631382807536479,-12.6358376,0.0007438,36.3636360,-0.0171489,-0.0245800,4.0000000,-0.1511261,1.0882106,23.2312050,0.1019661,0.0551233
71,-12,-5.972558091150472,22.631382807536479,-12.6373444,0.0023140,41.3223152,-0.0192087,-0.0188343,4.0000000,-0.1486022,1.0876843,23.1662807,0.1109336,0.0587540
72,-12,-5.965101451150472,22.631382807536479,-12.6388464,0.0038843,46.2809906,-0.0212297,-0.0128985,4.0000000,-0.1455756,1.0871719,23.1022358,0.1197786,0.0625498
73,-12,-5.957644811150472,22.631382807536479,-12.6403465,-0.0045455,19.8347111,-0.0232209,-0.0055811,4.0000000,-0.1402811,1.0866567,23.0370846,0.1291189,0.0663321
74,-12,-5.950188171150472,22.631382807536479,-12.6418428,-0.0029752,23.9669418,-0.0248504,0.0018365,4.0000000,-0.1334174,1.0861336,22.9732018,0.1370904,0.0696557
75,-12,-5.942731531150472,22.631382807536479,-12.6433392,-0.0014876,28.9256191,-0.0266167,0.0115372,4.0000000,-0.1241226,1.0856339,22.9110088,0.1471971,0.0739507
76,-12,-5.935274891150472,22.631382807536479,-12.6448355,0.0000000,33.8842964,-0.0275970,0.0204990,4.0000000,-0.1138943,1.0851512,22.8502617,0.1548923,0.0770446
77,-12,-6.069494411150473,22.623926167536478,-12.6202660,-0.0046281,20.6611576,-0.0008649,0.0169316,4.0000000,0.0012491,1.0920640,23.6973972,0.0326141,0.0038475
78,-12,-6.062037771150472,22.623926167536478,-12.6218176,-0.0030579,24.7933884,-0.0011512,0.0041756,4.0000000,-0.0223975,1.0920075,23.6914463,0.0307487,0.0032938
79,-12,-6.054581131150472,22.623926167536478,-12.6233692,-0.0014876,29.7520657,-0.0016025,-0.0071217,4.0000000,-0.0449753,1.0918761,23.6750717,0.0307319,0.0051802
80,-12,-6.047124491150472,22.623926167536478,-12.6249199,0.0000000,33.8842964,-0.0021957,-0.0168549,4.0000000,-0.0652897,1.0916920,23.6534004,0.0315798,0.0087859
81,-12,-6.039667851150472,22.623926167536478,-12.6264677,0.0014050,38.8429756,-0.0029580,-0.0251652,4.0000000,-0.0842497,1.0914550,23.6249294,0.0339192,0.0136567
82,-12,-6.032211211150472,22.623926167536478,-12.6280117,0.0028099,42.9752083,-0.0037646,-0.0339197,4.0000000,-0.1035192,1.0911567,23.5882931,0.0356799,0.0198059
83,-12,-6.024754571150472,22.623926167536478,-12.6295509,0.0042975,47.9338837,-0.0047834,-0.0395155,4.0000000,-0.1184903,1.0907985,23.5459213,0.0394592,0.0258112
84,-12,-6.017297931150472,22.623926167536478,-12.6310844,-0.0042149,20.6611576,-0.0060571,-0.0427211,4.0000000,-0.1304934,1.0903978,23.4975052,0.0450512,0.0315418
85,-12,-6.009841291150472,22.623926167536478,-12.6326122,-0.0026446,25.6198349,-0.0075171,-0.0443751,4.0000000,-0.1400721,1.0899723,23.4460316,0.0513220,0.0369603
86,-12,-6.002384651150472,22.623926167536478,-12.6341333,-0.0010744,30.5785122,-0.0092825,-0.0460232,4.0000000,-0.1499261,1.0895141,23.3892860,0.0578796,0.0432809
87,-12,-5.994928011150472,22.623926167536478,-12.6356487,0.0004132,35.5371895,-0.0114049,-0.0454651,4.0000000,-0.1570730,1.0890208,23.3298740,0.0661428,0.0492049
88,-12,-5.987471371150472,22.623926167536478,-12.6371574,0.0019835,40.4958687,-0.0137146,-0.0431700,4.0000000,-0.1612532,1.0884981,23.2665520,0.0749131,0.0544946
89,-12,-5.980014731150472,22.623926167536478,-12.6386604,0.0034711,45.4545441,-0.0158445,-0.0402299,4.0000000,-0.1627377,1.0879663,23.2000790,0.0822778,0.0588161
90,-12,-5.972558091150472,22.623926167536478,-12.6401577,-0.0049587,19.0082645,-0.0179246,-0.0348012,4.0000000,-0.1593897,1.0874289,23.1329174,0.0897873,0.0616474
91,-12,-5.965101451150472,22.623926167536478,-12.6416512,-0.0033884,23.1404953,-0.0202156,-0.0286935,4.0000000,-0.1559180,1.0868917,23.0679035,0.0985311,0.0650968
92,-12,-5.957644811150472,22.623926167536478,-12.6431408,-0.0018182,28.0991745,-0.0224231,-0.0208366,4.0000000,-0.1492425,1.0863541,23.0011349,0.1075694,0.0680134
93,-12,-5.950188171150472,22.623926167536478,-12.6446276,-0.0002479,33.0578499,-0.0245805,-0.0121997,4.0000000,-0.1409954,1.0858305,22.9352760,0.1165959,0.0712474
94,-12,-5.942731531150472,22.623926167536478,-12.6461124,0.0012397,38.0165291,-0.0264223,-0.0023694,4.0000000,-0.1306794,1.0853361,22.8725567,0.1259406,0.0742496
95,-12,-5.935274891150472,22.623926167536478,-12.6475983,0.0027273,42.9752083,-0.0277178,0.0069838,4.0000000,-0.1198045,1.0848473,22.8122234,0.1337720,0.0768470
96,-12,-5.927818251150472,22.623926167536478,-12.6490841,0.0042149,47.9338837,-0.0284929,0.0174791,4.0000000,-0.1062333,1.0843931,22.7549229,0.1411914,0.0791113
97,-12,-6.069494411150473,22.616469527536477,-12.6231480,-0.0017355,28.9256191,-0.0013348,0.0064100,4.0000000,-0.0059850,1.0919901,23.6895447,0.0188050,0.0039588
98,-12,-6.062037771150472,22.616469527536477,-12.6246977,-0.0001653,33.8842964,-0.0011991,-0.0077511,4.0000000,-0.0313995,1.0919300,23.6811295,0.0158973,0.0039628
99,-12,-6.054581131150472,22.616469527536477,-12.6262474,0.0013223,38.8429756,-0.0012353,-0.0200844,4.0000000,-0.0549502,1.0917779,23.6630707,0.0147813,0.0065770
100,-12,-6.047124491150472,22.616469527536477,-12.6277943,0.0028099,42.9752083,-0.0014007,-0.0304767,4.0000000,-0.0755197,1.0915704,23.6387348,0.0145662,0.0107557
101,-12,-6.039667851150472,22.616469527536477,-12.6293392,0.0042975,47.9338837,-0.0017833,-0.0394093,4.0000000,-0.0951520,1.0913101,23.6074677,0.0163334,0.0162640
102,-12,-6.032211211150472,22.616469527536477,-12.6308794,-0.0042975,20.6611576,-0.0024605,-0.0476632,4.0000000,-0.1151382,1.0909829,23.5677738,0.0198118,0.0233317
103,-12,-6.024754571150472,22.616469527536477,-12.6324139,-0.0028099,24.7933884,-0.0033255,-0.0536477,4.0000000,-0.1309280,1.0906070,23.5231400,0.0236326,0.0301682
104,-12,-6.017297931150472,22.616469527536477,-12.6339417,-0.0013223,29.7520657,-0.0044190,-0.0576975,4.0000000,-0.1437062,1.0901949,23.4724312,0.0283112,0.0366183
105,-12,-6.009841291150472,22.616469527536477,-12.6354637,0.0001653,34.7107430,-0.0058330,-0.0599813,4.0000000,-0.1539793,1.0897467,23.4181404,0.0340168,0.0427649
106,-12,-6.002384651150472,22.616469527536477,-12.6369781,0.0017355,39.6694221,-0.0076680,-0.0606547,4.0000000,-0.1624522,1.0892628,23.3594227,0.0411429,0.0488651
107,-12,-5.994928011150472,22.616469527536477,-12.6384859,0.0032231,44.6280975,-0.0094571,-0.0616544,4.0000000,-0.1700579,1.0887442,23.2953968,0.0467490,0.0549965
108,-12,-5.987471371150472,22.616469527536477,-12.6399870,0.0047934,49.5867767,-0.0117831,-0.0598183,4.0000000,-0.1743790,1.0881993,23.2294483,0.0547425,0.0603229
109,-12,-5.980014731150472,22.616469527536477,-12.6414814,-0.0037190,22.3140488,-0.0140299,-0.0555372,4.0000000,-0.1735261,1.0876455,23.1600628,0.0624518,0.0634019
110,-12,-5.972558091150472,22.616469527536477,-12.6429701,-0.0021488,27.2727280,-0.0167675,-0.0486280,4.0000000,-0.1692481,1.0870887,23.0921383,0.0719921,0.0662062
111,-12,-5.965101451150472,22.616469527536477,-12.6444530,-0.0005785,32.2314034,-0.0192108,-0.0429946,4.0000000,-0.1657030,1.0865406,23.0231495,0.0797138,0.0694132
112,-12,-5.957644811150472,22.616469527536477,-12.6459332,0.0009091,37.1900826,-0.0215039,-0.0358358,4.0000000,-0.1588947,1.0859896,22.9553127,0.0872231,0.0716588
113,-12,-5.950188171150472,22.616469527536477,-12.6474094,0.0024793,42.1487617,-0.0240503,-0.0260465,4.0000000,-0.1484738,1.0854582,22.8883591,0.0963808,0.0740457
114,-12,-5.942731531150472,22.616469527536477,-12.6488848,0.0039669,47.1074371,-0.0258861,-0.0157511,4.0000000,-0.1357807,1.0849607,22.8260803,0.1042784,0.0753737
115,-12,-5.935274891150472,22.616469527536477,-12.6503592,-0.0045455,19.0082645,-0.0278491,-0.0057642,4.0000000,-0.1244276,1.0844773,22.7646065,0.1128992,0.0783565
116,-12,-5.927818251150472,22.616469527536477,-12.6518345,-0.0030579,23.1404953,-0.0289253,0.0050627,4.0000000,-0.1094549,1.0840255,22.7075062,0.1195803,0.0799813
117,-12,-6.069494411150473,22.609012887536480,-12.6260290,0.0010744,38.0165291,-0.0016404,-0.0062595,4.0000000,-0.0142582,1.0918710,23.6738052,0.0017391,0.0049409
118,-12,-6.062037771150472,22.609012887536480,-12.6275768,0.0026446,42.9752083,-0.0009724,-0.0199236,4.0000000,-0.0402596,1.0917789,23.6635933,0.0004124,0.0054619
119,-12,-6.054581131150472,22.609012887536480,-12.6291237,0.0042149,47.9338837,-0.0006765,-0.0325535,4.0000000,-0.0655139,1.0916034,23.6432152,0.0004069,0.0091090
120,-12,-6.047124491150472,22.609012887536480,-12.6306677,-0.0042975,20.6611576,-0.0005397,-0.0433090,4.0000000,-0.0871254,1.0913839,23.6160717,0.0005074,0.0142358
121,-12,-6.039667851150472,22.609012887536480,-12.6322088,-0.0028099,24.7933884,-0.0005807,-0.0526805,4.0000000,-0.1070430,1.0911032,23.5816631,0.0016820,0.0204743
122,-12,-6.032211211150472,22.609012887536480,-12.6337442,-0.0014050,29.7520657,-0.0008002,-0.0620227,4.0000000,-0.1275656,1.0907557,23.5414963,0.0035202,0.0284184
123,-12,-6.024754571150472,22.609012887536480,-12.6352739,0.0000000,33.8842964,-0.0013883,-0.0684617,4.0000000,-0.1435354,1.0903684,23.4933319,0.0066120,0.0359195
124,-12,-6.017297931150472,22.609012887536480,-12.6367970,0.0014876,38.8429756,-0.0023987,-0.0729144,4.0000000,-0.1570389,1.0899304,23.4401665,0.0112100,0.0432981
125,-12,-6.009841291150472,22.609012887536480,-12.6383123,0.0029752,43.8016510,-0.0039276,-0.0751707,4.0000000,-0.1678670,1.0894513,23.3823891,0.0175256,0.0502639
126,-12,-6.002384651150472,22.609012887536480,-12.6398211,0.0045455,48.7603302,-0.0054686,-0.0771465,4.0000000,-0.1771417,1.0889368,23.3195286,0.0228487,0.0569398
127,-12,-5.994928011150472,22.609012887536480,-12.6413212,-0.0039669,21.4876041,-0.0074785,-0.0759698,4.0000000,-0.1817821,1.0883929,23.2527676,0.0298425,0.0617550
128,-12,-5.987471371150472,22.609012887536480,-12.6428137,-0.0023967,26.4462814,-0.0096596,-0.0740397,4.0000000,-0.1849128,1.0878373,23.1838436,0.0368333,0.0662531
129,-12,-5.980014731150472,22.609012887536480,-12.6442995,-0.0009091,31.4049587,-0.0122522,-0.0691312,4.0000000,-0.1836702,1.0872647,23.1139812,0.0454079,0.0691073
130,-12,-5.972558091150472,22.609012887536480,-12.6457787,0.0005785,36.3636360,-0.0152273,-0.0624298,4.0000000,-0.1797565,1.0866946,23.0430317,0.0548970,0.0717232
131,-12,-5.965101451150472,22.609012887536480,-12.6472530,0.0021488,41.3223152,-0.0181252,-0.0545687,4.0000000,-0.1735203,1.0861360,22.9729099,0.0643829,0.0736780
132,-12,-5.957644811150472,22.609012887536480,-12.6487226,0.0036364,46.2809906,-0.0207195,-0.0472225,4.0000000,-0.1663845,1.0855743,22.9026146,0.0719395,0.0757130
133,-12,-5.950188171150472,22.609012887536480,-12.6501884,-0.0047934,18.1818180,-0.0233794,-0.0369115,4.0000000,-0.1542305,1.0850353,22.8349857,0.0804076,0.0768602
134,-12,-5.942731531150472,22.609012887536480,-12.6516533,-0.0033058,22.3140488,-0.0254652,-0.0262796,4.0000000,-0.1402394,1.0845218,22.7704315,0.0876802,0.0774812
135,-12,-5.935274891150472,22.609012887536480,-12.6531172,-0.0018182,27.2727280,-0.0275849,-0.0153330,4.0000000,-0.1268929,1.0840387,22.7098122,0.0962269,0.0794760
136,-12,-5.927818251150472,22.609012887536480,-12.6545820,-0.0003306,32.2314034,-0.0291133,-0.0039037,4.0000000,-0.1109749,1.0835922,22.6521549,0.1031674,0.0811391
137,-12,-6.076951051150473,22.601556247536479,-12.6273642,0.0023967,42.1487617,-0.0029701,-0.0016957,4.0000000,0.0059779,1.0917114,23.6550808,-0.0093693,0.0084444
138,-12,-6.069494411150473,22.601556247536479,-12.6289082,0.0039669,47.1074371,-0.0016703,-0.0166990,4.0000000,-0.0224606,1.0916868,23.6526031,-0.0109375,0.0064396
139,-12,-6.062037771150472,22.601556247536479,-12.6304531,-0.0044628,20.6611576,-0.0005509,-0.0319609,4.0000000,-0.0506421,1.0915765,23.6399784,-0.0132798,0.0080238
140,-12,-6.054581131150472,22.601556247536479,-12.6319971,-0.0028926,24.7933884,0.0000529,-0.0437981,4.0000000,-0.0749519,1.0913951,23.6169186,-0.0126443,0.0122249
141,-12,-6.047124491150472,22.601556247536479,-12.6335382,-0.0014050,29.7520657,0.0005043,-0.0545177,4.0000000,-0.0970944,1.0911552,23.5881710,-0.0119409,0.0179402
142,-12,-6.039667851150472,22.601556247536479,-12.6350756,0.0000000,33.8842964,0.0007328,-0.0648440,4.0000000,-0.1189457,1.0908455,23.5526485,-0.0107424,0.0255233
143,-12,-6.032211211150472,22.601556247536479,-12.6366072,0.0014050,38.8429756,0.0007349,-0.0743953,4.0000000,-0.1399125,1.0904838,23.5071449,-0.0088780,0.0344491
144,-12,-6.024754571150472,22.601556247536479,-12.6381321,0.0028099,42.9752083,0.0001507,-0.0804002,4.0000000,-0.1559548,1.0900680,23.4565487,-0.0048457,0.0425451
145,-12,-6.017297931150472,22.601556247536479,-12.6396494,0.0042975,47.9338837,-0.0007422,-0.0849078,4.0000000,-0.1691543,1.0895932,23.3992710,-0.0006612,0.0502923
146,-12,-6.009841291150472,22.601556247536479,-12.6411581,-0.0042149,20.6611576,-0.0019674,-0.0884529,4.0000000,-0.1809110,1.0890862,23.3377876,0.0040051,0.0581359
147,-12,-6.002384651150472,22.601556247536479,-12.6426592,-0.0026446,25.6198349,-0.0037378,-0.0896154,4.0000000,-0.1895553,1.0885413,23.2707939,0.0103246,0.0649100
148,-12,-5.994928011150472,22.601556247536479,-12.6441517,-0.0011570,30.5785122,-0.0056520,-0.0889356,4.0000000,-0.1939147,1.0879757,23.2019444,0.0160435,0.0697964
