OID_,ClipsFinal_DEM_Large_S3_RegL1,X,Y,DEM_Large_S15_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
90,-12,-2.840769291150471,19.932079127536483,-12.9610367,-0.0039669,5.7851238,-0.0035472,-0.2168956,4.0000000,0.0046074,1.0321114,14.3350515,-0.4383987,0.2082369
91,-12,-2.833312651150471,19.932079127536483,-12.9607201,-0.0043802,4.1322312,-0.0058559,-0.2279260,4.0000000,0.0065252,1.0318935,14.2868261,-0.4623772,0.2341458
92,-12,-2.825856011150471,19.932079127536483,-12.9604025,-0.0047107,3.3057852,-0.0092517,-0.2392544,4.0000000,0.0100098,1.0316468,14.2322464,-0.4885186,0.2640061
93,-12,-2.818399371150471,19.932079127536483,-12.9600830,-0.0050413,2.4793389,-0.0131009,-0.2489514,4.0000000,0.0141471,1.0313647,14.1705704,-0.5120499,0.2924064
94,-12,-2.810942731150471,19.932079127536483,-12.9597626,0.0046281,48.7603302,-0.0164337,-0.2590782,4.0000000,0.0165776,1.0310544,14.1031923,-0.5347340,0.3214296
95,-12,-2.803486091150471,19.932079127536483,-12.9594402,0.0042975,47.1074371,-0.0203863,-0.2675997,4.0000000,0.0205153,1.0307287,14.0288258,-0.5557146,0.3488888
96,-12,-2.796029451150471,19.932079127536483,-12.9591160,0.0039669,45.4545441,-0.0243392,-0.2766038,4.0000000,0.0244865,1.0303808,13.9509840,-0.5776941,0.3780243
97,-12,-2.788572811150471,19.932079127536483,-12.9587898,0.0036364,43.8016510,-0.0290543,-0.2837423,4.0000000,0.0294298,1.0300080,13.8684492,-0.5969144,0.4049205
98,-12,-2.781116171150471,19.932079127536483,-12.9584627,0.0033058,42.1487617,-0.0346808,-0.2892881,4.0000000,0.0366090,1.0296226,13.7811089,-0.6151852,0.4301504
99,-12,-2.773659531150471,19.932079127536483,-12.9581337,0.0028926,39.6694221,-0.0398550,-0.2945751,4.0000000,0.0429875,1.0292265,13.6886597,-0.6321378,0.4539607
100,-12,-2.766202891150471,19.932079127536483,-12.9578037,0.0025620,38.0165291,-0.0422490,-0.3011768,4.0000000,0.0454711,1.0288171,13.5947104,-0.6478246,0.4753350
101,-12,-2.758746251150471,19.932079127536483,-12.9574728,0.0023140,36.3636360,-0.0461732,-0.3052550,4.0000000,0.0511996,1.0284003,13.4992943,-0.6617096,0.4936989
102,-12,-2.974988811150471,19.924622487536482,-12.9683943,0.0033884,41.3223152,-0.0345380,-0.0933253,4.0000000,-0.1583201,1.0294546,13.7441015,-0.0283304,0.1183528
103,-12,-2.967532171150471,19.924622487536482,-12.9681139,0.0031405,40.4958687,-0.0283288,-0.0974926,4.0000000,-0.1430309,1.0298622,13.8345690,-0.0519542,0.1077306
104,-12,-2.960075531150471,19.924622487536482,-12.9678278,0.0028926,39.6694221,-0.0225122,-0.1023619,4.0000000,-0.1285876,1.0302373,13.9196844,-0.0761362,0.0987106
105,-12,-2.952618891150471,19.924622487536482,-12.9675379,0.0025620,38.0165291,-0.0169191,-0.1076822,4.0000000,-0.1154031,1.0305787,13.9977131,-0.0999612,0.0907742
106,-12,-2.945162251150471,19.924622487536482,-12.9672432,0.0022314,36.3636360,-0.0117925,-0.1139518,4.0000000,-0.1027052,1.0308923,14.0672960,-0.1251984,0.0850090
107,-12,-2.937705611150471,19.924622487536482,-12.9669456,0.0019008,34.7107430,-0.0073802,-0.1200065,4.0000000,-0.0896779,1.0311728,14.1286116,-0.1503350,0.0808808
108,-12,-2.930248971150471,19.924622487536482,-12.9666452,0.0015702,33.0578499,-0.0036061,-0.1262748,4.0000000,-0.0777090,1.0314180,14.1836424,-0.1748407,0.0787119
109,-12,-2.922792331150471,19.924622487536482,-12.9663429,0.0013223,32.2314034,-0.0007320,-0.1330333,4.0000000,-0.0656386,1.0316273,14.2289848,-0.2004280,0.0794112
110,-12,-2.915335691150471,19.924622487536482,-12.9660378,0.0010744,31.4049587,0.0021948,-0.1420696,4.0000000,-0.0568759,1.0317959,14.2657890,-0.2272633,0.0832181
111,-12,-2.907879051150471,19.924622487536482,-12.9657316,0.0007438,29.7520657,0.0042644,-0.1506705,4.0000000,-0.0471268,1.0319248,14.2944241,-0.2542142,0.0890028
112,-12,-2.900422411150471,19.924622487536482,-12.9654236,0.0004959,28.0991745,0.0063492,-0.1612998,4.0000000,-0.0410038,1.0320104,14.3127880,-0.2815959,0.0982812
113,-12,-2.892965771150471,19.924622487536482,-12.9651146,0.0001653,26.4462814,0.0080548,-0.1730854,4.0000000,-0.0360512,1.0320541,14.3226261,-0.3101196,0.1111065
114,-12,-2.885509131150471,19.924622487536482,-12.9648037,-0.0001653,24.7933884,0.0081822,-0.1835148,4.0000000,-0.0292452,1.0320631,14.3238029,-0.3377845,0.1264207
115,-12,-2.878052491150471,19.924622487536482,-12.9644909,-0.0004959,23.1404953,0.0076116,-0.1937031,4.0000000,-0.0227441,1.0320354,14.3186197,-0.3646621,0.1438151
116,-12,-2.870595851150471,19.924622487536482,-12.9641771,-0.0008264,21.4876041,0.0080013,-0.2061329,4.0000000,-0.0206547,1.0319699,14.3027811,-0.3916111,0.1640408
117,-12,-2.863139211150471,19.924622487536482,-12.9638615,-0.0011570,19.8347111,0.0080009,-0.2190252,4.0000000,-0.0192020,1.0318638,14.2805853,-0.4188484,0.1873400
118,-12,-2.855682571150471,19.924622487536482,-12.9635439,-0.0014050,18.1818180,0.0057195,-0.2296808,4.0000000,-0.0138507,1.0317193,14.2491798,-0.4455108,0.2125340
119,-12,-2.848225931150471,19.924622487536482,-12.9632244,-0.0017355,16.5289249,0.0026302,-0.2391663,4.0000000,-0.0082351,1.0315443,14.2106400,-0.4700975,0.2380560
120,-12,-2.840769291150471,19.924622487536482,-12.9629030,-0.0021488,14.0495872,0.0008969,-0.2511483,4.0000000,-0.0066531,1.0313329,14.1625690,-0.4956435,0.2667913
121,-12,-2.833312651150471,19.924622487536482,-12.9625797,-0.0025620,11.5702477,-0.0010765,-0.2628970,4.0000000,-0.0052462,1.0310851,14.1097097,-0.5205477,0.2967311
122,-12,-2.825856011150471,19.924622487536482,-12.9622536,-0.0028926,9.9173555,-0.0052910,-0.2721579,4.0000000,-0.0002432,1.0308126,14.0486622,-0.5440726,0.3267977
123,-12,-2.818399371150471,19.924622487536482,-12.9619246,-0.0032231,8.2644625,-0.0103395,-0.2802777,4.0000000,0.0059547,1.0305111,13.9802103,-0.5665101,0.3565810
124,-12,-2.810942731150471,19.924622487536482,-12.9615936,-0.0035537,6.6115704,-0.0144526,-0.2900083,4.0000000,0.0101139,1.0301766,13.9049864,-0.5901304,0.3888324
125,-12,-2.803486091150471,19.924622487536482,-12.9612598,-0.0038843,4.9586778,-0.0193690,-0.2974148,4.0000000,0.0158594,1.0298216,13.8262577,-0.6106889,0.4176150
126,-12,-2.796029451150471,19.924622487536482,-12.9609241,-0.0042149,3.3057852,-0.0238425,-0.3048041,4.0000000,0.0207835,1.0294540,13.7415524,-0.6303917,0.4457999
127,-12,-2.788572811150471,19.924622487536482,-12.9605856,-0.0045455,2.4793389,-0.0287718,-0.3115059,4.0000000,0.0264045,1.0290698,13.6522999,-0.6494162,0.4735234
128,-12,-2.781116171150471,19.924622487536482,-12.9602451,-0.0048760,1.6528926,-0.0352766,-0.3163821,4.0000000,0.0346763,1.0286649,13.5603437,-0.6674405,0.4999864
129,-12,-2.773659531150471,19.924622487536482,-12.9599028,0.0047107,48.7603302,-0.0421277,-0.3196105,4.0000000,0.0436294,1.0282484,13.4643106,-0.6828504,0.5228431
130,-12,-2.766202891150471,19.924622487536482,-12.9595594,0.0043802,47.1074371,-0.0458226,-0.3246213,4.0000000,0.0482552,1.0278308,13.3651743,-0.6974977,0.5438652
131,-12,-2.758746251150471,19.924622487536482,-12.9592142,0.0041322,45.4545441,-0.0514556,-0.3273399,4.0000000,0.0562137,1.0274092,13.2651091,-0.7108935,0.5627863
132,-12,-2.997358731150471,19.917165847536481,-12.9709587,-0.0042975,2.4793389,-0.0406091,-0.1140545,4.0000000,-0.2061308,1.0279344,13.3927040,-0.0219782,0.1514492
133,-12,-2.989902091150471,19.917165847536481,-12.9707117,-0.0045455,1.6528926,-0.0333590,-0.1164792,4.0000000,-0.1913581,1.0283793,13.4956741,-0.0416002,0.1375804
134,-12,-2.982445451150471,19.917165847536481,-12.9704561,-0.0048760,0.8264463,-0.0268211,-0.1202912,4.0000000,-0.1786723,1.0287985,13.5918589,-0.0619101,0.1267948
135,-12,-2.974988811150471,19.917165847536481,-12.9701939,-0.0051240,0.0000000,-0.0207354,-0.1243775,4.0000000,-0.1652572,1.0291891,13.6822329,-0.0834978,0.1173415
136,-12,-2.967532171150471,19.917165847536481,-12.9699240,0.0047107,49.5867767,-0.0151366,-0.1278097,4.0000000,-0.1503473,1.0295525,13.7663698,-0.1052721,0.1082571
137,-12,-2.960075531150471,19.917165847536481,-12.9696493,0.0045455,48.7603302,-0.0093441,-0.1335625,4.0000000,-0.1379349,1.0298922,13.8431368,-0.1291901,0.1015366
138,-12,-2.952618891150471,19.917165847536481,-12.9693680,0.0042975,47.1074371,-0.0039956,-0.1400224,4.0000000,-0.1261346,1.0302057,13.9133310,-0.1539102,0.0969048
139,-12,-2.945162251150471,19.917165847536481,-12.9690828,0.0040496,45.4545441,0.0002214,-0.1458296,4.0000000,-0.1127777,1.0304871,13.9758663,-0.1788815,0.0942139
140,-12,-2.937705611150471,19.917165847536481,-12.9687929,0.0037190,43.8016510,0.0034845,-0.1521117,4.0000000,-0.0998776,1.0307335,14.0302219,-0.2043458,0.0945377
141,-12,-2.930248971150471,19.917165847536481,-12.9684992,0.0033884,42.1487617,0.0071370,-0.1606712,4.0000000,-0.0904882,1.0309402,14.0775652,-0.2308543,0.0975503
142,-12,-2.922792331150471,19.917165847536481,-12.9682016,0.0031405,41.3223152,0.0094840,-0.1678822,4.0000000,-0.0790029,1.0311112,14.1157007,-0.2567616,0.1020181
143,-12,-2.915335691150471,19.917165847536481,-12.9679012,0.0028926,40.4958687,0.0117919,-0.1764603,4.0000000,-0.0697075,1.0312462,14.1452885,-0.2832132,0.1091336
144,-12,-2.907879051150471,19.917165847536481,-12.9675980,0.0025620,38.8429756,0.0137917,-0.1857210,4.0000000,-0.0616921,1.0313418,14.1656160,-0.3097498,0.1186708
145,-12,-2.900422411150471,19.917165847536481,-12.9672918,0.0023140,37.1900826,0.0157309,-0.1963301,4.0000000,-0.0563732,1.0313957,14.1776676,-0.3362870,0.1314356
146,-12,-2.892965771150471,19.917165847536481,-12.9669828,0.0019835,35.5371895,0.0161693,-0.2058152,4.0000000,-0.0493940,1.0314066,14.1799097,-0.3622365,0.1464296
147,-12,-2.885509131150471,19.917165847536481,-12.9666710,0.0016529,33.8842964,0.0159486,-0.2160106,4.0000000,-0.0427359,1.0313824,14.1753845,-0.3892854,0.1649667
