OID_,ClipsFinal_DEM_Large_S3_RegK,X,Y,DEM_Large_S15_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
1607,-13,-3.750479371150471,18.351271447536480,-13.0338850,-0.0014876,0.0000000,-0.4201106,-0.1945442,4.0000000,-0.8183258,1.0088727,7.6004195,0.4292375,1.0362495
1608,-13,-3.743022731150471,18.351271447536480,-13.0329247,-0.0023967,0.0000000,-0.4072729,-0.2014597,4.0000000,-0.8028996,1.0084131,7.4037147,0.3999802,1.0186672
1609,-13,-3.735566091150471,18.351271447536480,-13.0319920,-0.0033058,0.0000000,-0.3955324,-0.2083482,4.0000000,-0.7875844,1.0079764,7.2093487,0.3708881,1.0038292
1610,-13,-3.728109451150471,18.351271447536480,-13.0310831,-0.0042149,0.0000000,-0.3813784,-0.2161867,4.0000000,-0.7710866,1.0075601,7.0203376,0.3387131,0.9862518
1611,-13,-3.720652811150471,18.351271447536480,-13.0302000,-0.0051240,0.0000000,-0.3697897,-0.2239851,4.0000000,-0.7560419,1.0071673,6.8364944,0.3080717,0.9745501
1612,-13,-3.713196171150471,18.351271447536480,-13.0293388,0.0039669,39.6694221,-0.3544495,-0.2344198,4.0000000,-0.7432392,1.0067985,6.6570148,0.2743996,0.9608749
1613,-13,-3.705739531150471,18.351271447536480,-13.0285006,0.0030579,30.5785122,-0.3398053,-0.2440944,4.0000000,-0.7303281,1.0064491,6.4868689,0.2421395,0.9481347
1614,-13,-3.698282891150471,18.351271447536480,-13.0276823,0.0021488,21.4876041,-0.3225851,-0.2547095,4.0000000,-0.7185203,1.0061316,6.3246727,0.2091012,0.9329976
1615,-13,-3.690826251150471,18.351271447536480,-13.0268831,0.0012397,12.3966942,-0.3086119,-0.2645470,4.0000000,-0.7101671,1.0058389,6.1719236,0.1810731,0.9239184
1616,-13,-3.683369611150471,18.351271447536480,-13.0261011,0.0004959,4.9586778,-0.2937486,-0.2745869,4.0000000,-0.7045435,1.0055702,6.0298181,0.1553697,0.9144308
1617,-13,-3.675912971150471,18.351271447536480,-13.0253353,0.0000000,0.0000000,-0.2778579,-0.2841154,4.0000000,-0.6996800,1.0053273,5.8965101,0.1314491,0.9025926
1618,-13,-3.668456331150471,18.351271447536480,-13.0245838,0.0000000,0.0000000,-0.2595903,-0.2965124,4.0000000,-0.7002959,1.0051165,5.7776604,0.1072711,0.8937870
1619,-13,-3.660999691150471,18.351271447536480,-13.0238438,-0.0003306,0.0000000,-0.2397285,-0.3093612,4.0000000,-0.7030613,1.0049324,5.6736417,0.0843389,0.8842846
1620,-13,-3.653543051150471,18.351271447536480,-13.0231152,-0.0012397,0.0000000,-0.2236797,-0.3190018,4.0000000,-0.7077469,1.0047805,5.5870943,0.0697433,0.8756770
1621,-13,-3.646086411150471,18.351271447536480,-13.0223942,-0.0021488,0.0000000,-0.2048682,-0.3295872,4.0000000,-0.7145841,1.0046581,5.5132790,0.0554097,0.8648692
1622,-13,-3.638629771150471,18.351271447536480,-13.0216808,-0.0030579,0.0000000,-0.1854200,-0.3406240,4.0000000,-0.7232280,1.0045615,5.4567084,0.0419800,0.8550908
1623,-13,-3.631173131150471,18.351271447536480,-13.0209723,-0.0039669,0.0000000,-0.1612086,-0.3538221,4.0000000,-0.7323965,1.0044992,5.4191289,0.0247523,0.8429693
1624,-13,-3.623716491150471,18.351271447536480,-13.0202665,-0.0048760,0.0000000,-0.1406027,-0.3638182,5.0000000,-0.7412472,1.0044677,5.4003377,0.0136108,0.8302106
1625,-13,-3.616259851150471,18.351271447536480,-13.0195618,0.0042149,42.1487617,-0.1179780,-0.3740265,5.0000000,-0.7495581,1.0044672,5.4003544,0.0015051,0.8149329
1626,-13,-3.608803211150471,18.351271447536480,-13.0188560,0.0033058,33.0578499,-0.0951795,-0.3839636,4.0000000,-0.7574937,1.0044949,5.4155917,-0.0104336,0.7994052
1627,-13,-3.601346571150471,18.351271447536480,-13.0181484,0.0023967,23.9669418,-0.0694323,-0.3943615,4.0000000,-0.7625933,1.0045494,5.4508982,-0.0261296,0.7802556
1628,-13,-3.593889931150471,18.351271447536480,-13.0174370,0.0014876,14.8760328,-0.0456651,-0.4035143,4.0000000,-0.7660204,1.0046365,5.5018172,-0.0410081,0.7619988
1629,-13,-3.586433291150471,18.351271447536480,-13.0167189,0.0005785,5.7851238,-0.0201191,-0.4133742,4.0000000,-0.7670696,1.0047506,5.5688615,-0.0596787,0.7432436
1630,-13,-3.578976651150471,18.351271447536480,-13.0159941,0.0000000,0.0000000,0.0058011,-0.4232044,4.0000000,-0.7659418,1.0048947,5.6533418,-0.0804670,0.7244843
1631,-13,-3.571520011150471,18.351271447536480,-13.0152588,-0.0000826,0.0000000,0.0306788,-0.4315570,4.0000000,-0.7604946,1.0050699,5.7526770,-0.1026193,0.7034357
1632,-13,-3.564063371150471,18.351271447536480,-13.0145130,-0.0003306,0.0000000,0.0558743,-0.4403704,4.0000000,-0.7540832,1.0052683,5.8644648,-0.1266577,0.6839948
1633,-13,-3.556606731150471,18.351271447536480,-13.0137548,-0.0009091,0.0000000,0.0797575,-0.4481906,4.0000000,-0.7445725,1.0054948,5.9897895,-0.1518087,0.6642235
1634,-13,-3.549150091150471,18.351271447536480,-13.0129824,-0.0018182,0.0000000,0.1041365,-0.4569651,4.0000000,-0.7336023,1.0057471,6.1254911,-0.1803280,0.6474846
1635,-13,-3.541693451150471,18.351271447536480,-13.0121946,-0.0027273,0.0000000,0.1259371,-0.4637696,4.0000000,-0.7201483,1.0060321,6.2745590,-0.2073909,0.6291512
1636,-13,-3.534236811150471,18.351271447536480,-13.0113888,-0.0036364,0.0000000,0.1480325,-0.4717735,4.0000000,-0.7053565,1.0063410,6.4329715,-0.2381906,0.6151766
1637,-13,-3.526780171150471,18.351271447536480,-13.0105648,-0.0045455,0.0000000,0.1679413,-0.4787903,4.0000000,-0.6885626,1.0066781,6.6005559,-0.2690178,0.6022803
1638,-13,-3.519323531150471,18.351271447536480,-13.0097198,0.0045455,45.4545441,0.1870293,-0.4860257,4.0000000,-0.6706152,1.0070463,6.7800636,-0.3014362,0.5923116
1639,-13,-3.511866891150471,18.351271447536480,-13.0088539,0.0036364,36.3636360,0.2020086,-0.4908224,4.0000000,-0.6510640,1.0074373,6.9655037,-0.3305807,0.5813015
1640,-13,-3.504410251150471,18.351271447536480,-13.0079641,0.0027273,27.2727280,0.2162406,-0.4956124,4.0000000,-0.6293125,1.0078629,7.1602345,-0.3619124,0.5718927
1641,-13,-3.496953611150471,18.351271447536480,-13.0070496,0.0018182,18.1818180,0.2289155,-0.5006196,4.0000000,-0.6086576,1.0083169,7.3619442,-0.3925817,0.5667615
1642,-13,-3.489496971150471,18.351271447536480,-13.0061092,0.0007438,9.9173555,0.2400566,-0.5058544,4.0000000,-0.5878257,1.0087942,7.5702133,-0.4238831,0.5658986
1643,-13,-3.482040331150471,18.351271447536480,-13.0051422,-0.0004132,3.3057852,0.2479798,-0.5093722,4.0000000,-0.5659553,1.0093119,7.7889271,-0.4527890,0.5646596
1644,-13,-3.474583691150471,18.351271447536480,-13.0041456,-0.0016529,0.0000000,0.2534681,-0.5119036,4.0000000,-0.5447147,1.0098618,8.0123682,-0.4790926,0.5643820
1645,-13,-3.467127051150471,18.351271447536480,-13.0031195,-0.0025620,0.0000000,0.2576539,-0.5144339,4.0000000,-0.5224069,1.0104376,8.2418680,-0.5064608,0.5667706
1646,-13,-3.459670411150471,18.351271447536480,-13.0020628,-0.0034711,0.0000000,0.2597480,-0.5162292,4.0000000,-0.4989364,1.0110582,8.4811649,-0.5335221,0.5703610
1647,-13,-3.452213771150471,18.351271447536480,-13.0009727,-0.0043802,0.0000000,0.2576547,-0.5148748,4.0000000,-0.4752130,1.0117086,8.7252502,-0.5545365,0.5692132
1648,-13,-3.444757131150471,18.351271447536480,-12.9998503,0.0047107,47.1074371,0.2526931,-0.5116137,4.0000000,-0.4494122,1.0123870,8.9731636,-0.5738151,0.5658290
1649,-13,-3.437300491150471,18.351271447536480,-12.9986935,0.0038017,38.0165291,0.2452390,-0.5069147,4.0000000,-0.4232986,1.0131040,9.2255630,-0.5905307,0.5616360
1650,-13,-3.429843851150471,18.351271447536480,-12.9975023,0.0027273,28.9256191,0.2380526,-0.5036688,4.0000000,-0.3982373,1.0138479,9.4808521,-0.6091005,0.5631239
1651,-13,-3.422387211150471,18.351271447536480,-12.9962759,0.0012397,19.8347111,0.2262289,-0.4958600,4.0000000,-0.3715885,1.0146338,9.7443361,-0.6201316,0.5554755
1652,-12,-3.414930571150471,18.351271447536480,-12.9950123,-0.0005785,10.7438021,0.2126954,-0.4866474,4.0000000,-0.3445371,1.0154443,10.0070705,-0.6287577,0.5461556
1653,-12,-3.407473931150471,18.351271447536480,-12.9937134,-0.0021488,4.1322312,0.1962741,-0.4741277,4.0000000,-0.3158807,1.0162753,10.2694283,-0.6323746,0.5303837
1654,-12,-3.400017291150471,18.351271447536480,-12.9923773,-0.0034711,0.0000000,0.1806551,-0.4628335,4.0000000,-0.2886395,1.0171375,10.5343809,-0.6370274,0.5189801
1655,-12,-3.392560651150471,18.351271447536480,-12.9910049,-0.0043802,0.0000000,0.1622850,-0.4470346,4.0000000,-0.2608694,1.0180099,10.7958679,-0.6331999,0.4974940
1656,-12,-3.385104011150471,18.351271447536480,-12.9895964,0.0047107,47.1074371,0.1438257,-0.4305706,4.0000000,-0.2335089,1.0189011,11.0563164,-0.6276323,0.4758655
1657,-12,-3.377647371150471,18.351271447536480,-12.9881516,0.0034711,38.0165291,0.1239450,-0.4113224,4.0000000,-0.2049622,1.0198034,11.3120708,-0.6176826,0.4498029
1658,-12,-3.370190731150471,18.351271447536480,-12.9866714,0.0017355,28.9256191,0.1043961,-0.3904599,4.0000000,-0.1771356,1.0207075,11.5645018,-0.6037843,0.4208538
1659,-12,-3.362734091150471,18.351271447536480,-12.9851570,-0.0000826,19.8347111,0.0836010,-0.3663834,4.0000000,-0.1470390,1.0216067,11.8087149,-0.5857278,0.3881529
1660,-12,-3.355277451150471,18.351271447536480,-12.9836082,-0.0019008,10.7438021,0.0631428,-0.3385756,4.0000000,-0.1169937,1.0224928,12.0444622,-0.5601575,0.3489344
1661,-12,-3.347820811150471,18.351271447536480,-12.9820280,-0.0035537,3.3057852,0.0434194,-0.3089898,4.0000000,-0.0859793,1.0233502,12.2682819,-0.5320003,0.3099920
1662,-12,-3.340364171150471,18.351271447536480,-12.9804173,-0.0047934,0.0000000,0.0258592,-0.2797297,4.0000000,-0.0561962,1.0241808,12.4792118,-0.5032631,0.2746550
1663,-12,-3.332907531150471,18.351271447536480,-12.9787769,0.0038843,42.9752083,0.0091635,-0.2477398,4.0000000,-0.0250031,1.0249857,12.6822376,-0.4704766,0.2390222
1664,-12,-3.325450891150471,18.351271447536480,-12.9771099,0.0021488,33.8842964,-0.0052337,-0.2113030,4.0000000,0.0053310,1.0257419,12.8691816,-0.4279370,0.1992591
1665,-12,-3.317994251150471,18.351271447536480,-12.9754171,0.0003306,24.7933884,-0.0174861,-0.1731008,4.0000000,0.0369009,1.0264336,13.0368900,-0.3831026,0.1636650
1666,-12,-3.310537611150471,18.351271447536480,-12.9737034,-0.0014876,15.7024794,-0.0267703,-0.1340373,4.0000000,0.0681933,1.0270649,13.1894455,-0.3362679,0.1332905
1667,-12,-3.303080971150471,18.351271447536480,-12.9719687,-0.0033058,6.6115704,-0.0333675,-0.0917753,4.0000000,0.1012720,1.0276247,13.3223143,-0.2848227,0.1078417
1668,-12,-3.295624331150471,18.351271447536480,-12.9702177,-0.0047934,0.8264463,-0.0364382,-0.0488679,4.0000000,0.1340693,1.0281047,13.4341717,-0.2318050,0.0900082
1669,-12,-3.288167691150471,18.351271447536480,-12.9684515,0.0036364,42.1487617,-0.0362206,-0.0073862,4.0000000,0.1647090,1.0285035,13.5258484,-0.1794814,0.0810968
1670,-12,-3.280711051150471,18.351271447536480,-12.9666748,0.0018182,33.0578499,-0.0319006,0.0373708,4.0000000,0.1960516,1.0288047,13.5985241,-0.1213099,0.0793540
1671,-12,-3.273254411150471,18.351271447536480,-12.9648905,0.0000000,23.9669418,-0.0232178,0.0835555,4.0000000,0.2269060,1.0290216,13.6472492,-0.0597949,0.0865679
1672,-12,-3.265797771150471,18.351271447536480,-12.9631004,-0.0018182,14.8760328,-0.0115244,0.1281372,4.0000000,0.2558905,1.0291384,13.6721725,0.0003839,0.1038837
1673,-12,-3.258341131150471,18.351271447536480,-12.9613094,-0.0036364,5.7851238,0.0031706,0.1722933,4.0000000,0.2839154,1.0291581,13.6784353,0.0606712,0.1312341
1674,-13,-3.787762571150471,18.343814807536479,-13.0392590,0.0042975,42.9752083,-0.4370455,-0.1719582,4.0000000,-0.8544729,1.0111246,8.5033941,0.5105566,1.0483332
1675,-13,-3.780305931150471,18.343814807536479,-13.0381660,0.0033884,33.8842964,-0.4322066,-0.1787835,4.0000000,-0.8571986,1.0105995,8.3009567,0.4996315,1.0458497
1676,-13,-3.772849291150471,18.343814807536479,-13.0371008,0.0024793,24.7933884,-0.4242435,-0.1873059,4.0000000,-0.8580766,1.0100967,8.1042356,0.4834648,1.0400335
1677,-13,-3.765392651150471,18.343814807536479,-13.0360632,0.0014876,15.7024794,-0.4177218,-0.1939142,4.0000000,-0.8557259,1.0096064,7.9071507,0.4678974,1.0346267
1678,-13,-3.757936011150471,18.343814807536479,-13.0350523,0.0002479,6.6115704,-0.4071734,-0.2012651,4.0000000,-0.8499007,1.0091377,7.7131777,0.4473705,1.0225292
1679,-13,-3.750479371150471,18.343814807536479,-13.0340672,-0.0013223,0.0000000,-0.3965306,-0.2093232,4.0000000,-0.8437359,1.0086966,7.5242434,0.4250896,1.0120565
1680,-13,-3.743022731150471,18.343814807536479,-13.0331068,-0.0022314,0.0000000,-0.3841819,-0.2169074,4.0000000,-0.8340727,1.0082645,7.3376665,0.4002579,0.9977664
1681,-13,-3.735566091150471,18.343814807536479,-13.0321722,-0.0031405,0.0000000,-0.3707297,-0.2242432,4.0000000,-0.8219597,1.0078561,7.1555514,0.3734732,0.9812990
1682,-13,-3.728109451150471,18.343814807536479,-13.0312605,-0.0040496,0.0000000,-0.3558059,-0.2330075,4.0000000,-0.8103818,1.0074730,6.9784408,0.3443668,0.9651539
1683,-13,-3.720652811150471,18.343814807536479,-13.0303717,-0.0049587,0.0000000,-0.3447865,-0.2405215,4.0000000,-0.7997395,1.0071061,6.8076415,0.3186966,0.9553206
1684,-13,-3.713196171150471,18.343814807536479,-13.0295048,0.0041322,41.3223152,-0.3303126,-0.2487487,4.0000000,-0.7881160,1.0067645,6.6421208,0.2906187,0.9404168
1685,-13,-3.705739531150471,18.343814807536479,-13.0286579,0.0032231,32.2314034,-0.3145691,-0.2588800,4.0000000,-0.7790256,1.0064474,6.4840341,0.2612657,0.9276918
1686,-13,-3.698282891150471,18.343814807536479,-13.0278301,0.0023140,23.1404953,-0.2976170,-0.2697055,4.0000000,-0.7705555,1.0061574,6.3380051,0.2311445,0.9150393
1687,-13,-3.690826251150471,18.343814807536479,-13.0270195,0.0014050,14.0495872,-0.2838140,-0.2778223,4.0000000,-0.7629509,1.0058925,6.2010789,0.2073064,0.9037049
1688,-13,-3.683369611150471,18.343814807536479,-13.0262251,0.0005785,5.7851238,-0.2707658,-0.2868725,4.0000000,-0.7586707,1.0056523,6.0723867,0.1849257,0.8968051
1689,-13,-3.675912971150471,18.343814807536479,-13.0254450,0.0000000,0.0000000,-0.2553230,-0.2961362,4.0000000,-0.7548379,1.0054350,5.9564147,0.1625655,0.8863369
1690,-13,-3.668456331150471,18.343814807536479,-13.0246782,0.0000000,0.0000000,-0.2389117,-0.3065752,4.0000000,-0.7541764,1.0052505,5.8532248,0.1410259,0.8777089
1691,-13,-3.660999691150471,18.343814807536479,-13.0239220,-0.0003306,0.0000000,-0.2205974,-0.3172247,4.0000000,-0.7546309,1.0050924,5.7645249,0.1201814,0.8667790
1692,-13,-3.653543051150471,18.343814807536479,-13.0231762,-0.0012397,0.0000000,-0.2050014,-0.3261234,4.0000000,-0.7575220,1.0049635,5.6930518,0.1052752,0.8578224
1693,-13,-3.646086411150471,18.343814807536479,-13.0224371,-0.0021488,0.0000000,-0.1881763,-0.3345128,5.0000000,-0.7606807,1.0048627,5.6328697,0.0916551,0.8457130
1694,-13,-3.638629771150471,18.343814807536479,-13.0217047,-0.0030579,0.0000000,-0.1702669,-0.3443194,5.0000000,-0.7672005,1.0047853,5.5889931,0.0785617,0.8361213
1695,-13,-3.631173131150471,18.343814807536479,-13.0209770,-0.0039669,0.0000000,-0.1487217,-0.3543493,5.0000000,-0.7706570,1.0047411,5.5641298,0.0619583,0.8206554
1696,-13,-3.623716491150471,18.343814807536479,-13.0202522,-0.0048760,0.0000000,-0.1288617,-0.3636106,4.0000000,-0.7753002,1.0047297,5.5558906,0.0480790,0.8073036
1697,-13,-3.616259851150471,18.343814807536479,-13.0195274,0.0042149,42.1487617,-0.1086396,-0.3716247,4.0000000,-0.7782490,1.0047452,5.5659509,0.0349995,0.7902375
1698,-13,-3.608803211150471,18.343814807536479,-13.0188026,0.0033058,33.0578499,-0.0882281,-0.3791288,4.0000000,-0.7802976,1.0047842,5.5891523,0.0220401,0.7718099
1699,-13,-3.601346571150471,18.343814807536479,-13.0180750,0.0023967,23.9669418,-0.0654706,-0.3868583,4.0000000,-0.7793624,1.0048517,5.6280942,0.0056458,0.7498312
1700,-13,-3.593889931150471,18.343814807536479,-13.0173445,0.0014876,14.8760328,-0.0427830,-0.3955251,4.0000000,-0.7785732,1.0049490,5.6844363,-0.0124771,0.7316160
1701,-13,-3.586433291150471,18.343814807536479,-13.0166073,0.0005785,5.7851238,-0.0200629,-0.4031996,4.0000000,-0.7747652,1.0050739,5.7549667,-0.0316341,0.7107130
1702,-13,-3.578976651150471,18.343814807536479,-13.0158634,0.0000000,0.0000000,0.0037358,-0.4113380,4.0000000,-0.7690076,1.0052238,5.8400798,-0.0536685,0.6896887
1703,-13,-3.571520011150471,18.343814807536479,-13.0151110,-0.0001653,0.0000000,0.0282853,-0.4199438,4.0000000,-0.7613961,1.0054010,5.9374766,-0.0784915,0.6692920
1704,-13,-3.564063371150471,18.343814807536479,-13.0143480,-0.0004959,0.0000000,0.0512417,-0.4268247,4.0000000,-0.7510137,1.0056026,6.0488691,-0.1026356,0.6467335
1705,-13,-3.556606731150471,18.343814807536479,-13.0135736,-0.0011570,0.0000000,0.0723282,-0.4329594,4.0000000,-0.7388607,1.0058309,6.1702952,-0.1270581,0.6257273
1706,-13,-3.549150091150471,18.343814807536479,-13.0127859,-0.0020661,0.0000000,0.0959378,-0.4410301,4.0000000,-0.7247916,1.0060853,6.3011727,-0.1572685,0.6067927
1707,-13,-3.541693451150471,18.343814807536479,-13.0119829,-0.0029752,0.0000000,0.1175292,-0.4485811,4.0000000,-0.7102352,1.0063674,6.4460964,-0.1869271,0.5906356
1708,-13,-3.534236811150471,18.343814807536479,-13.0111637,-0.0038843,0.0000000,0.1381341,-0.4556453,4.0000000,-0.6931416,1.0066688,6.5966840,-0.2181490,0.5750580
1709,-13,-3.526780171150471,18.343814807536479,-13.0103273,-0.0047934,0.0000000,0.1572411,-0.4622065,4.0000000,-0.6747242,1.0069982,6.7571454,-0.2496887,0.5610110
1710,-13,-3.519323531150471,18.343814807536479,-13.0094709,0.0042975,42.9752083,0.1751188,-0.4689827,4.0000000,-0.6561310,1.0073611,6.9292345,-0.2818344,0.5506568
1711,-13,-3.511866891150471,18.343814807536479,-13.0085936,0.0033884,33.8842964,0.1897554,-0.4735754,4.0000000,-0.6352577,1.0077425,7.1057973,-0.3118932,0.5387279
1712,-13,-3.504410251150471,18.343814807536479,-13.0076952,0.0024793,24.7933884,0.2044469,-0.4793703,4.0000000,-0.6136398,1.0081549,7.2907853,-0.3451007,0.5315176
1713,-13,-3.496953611150471,18.343814807536479,-13.0067720,0.0014876,15.7024794,0.2170234,-0.4849021,4.0000000,-0.5923542,1.0085927,7.4831767,-0.3774499,0.5278655
1714,-13,-3.489496971150471,18.343814807536479,-13.0058250,0.0004132,8.2644625,0.2279798,-0.4904217,4.0000000,-0.5706180,1.0090575,7.6824651,-0.4102254,0.5277045
1715,-13,-3.482040331150471,18.343814807536479,-13.0048513,-0.0007438,2.4793389,0.2345162,-0.4930182,4.0000000,-0.5473087,1.0095655,7.8925509,-0.4387276,0.5249735
1716,-13,-3.474583691150471,18.343814807536479,-13.0038490,-0.0019008,0.0000000,0.2403308,-0.4963220,4.0000000,-0.5257118,1.0100960,8.1063795,-0.4669322,0.5266896
1717,-13,-3.467127051150471,18.343814807536479,-13.0028191,-0.0028099,0.0000000,0.2447619,-0.4993975,4.0000000,-0.5016878,1.0106537,8.3265572,-0.4971071,0.5302848
1718,-13,-3.459670411150471,18.343814807536479,-13.0017586,-0.0037190,0.0000000,0.2468517,-0.5017274,4.0000000,-0.4776849,1.0112560,8.5569344,-0.5257699,0.5357224
1719,-13,-3.452213771150471,18.343814807536479,-13.0006666,-0.0046281,0.0000000,0.2441531,-0.5001829,4.0000000,-0.4536106,1.0118884,8.7914047,-0.5467551,0.5350696
1720,-13,-3.444757131150471,18.343814807536479,-12.9995422,0.0044628,44.6280975,0.2405870,-0.4986373,4.0000000,-0.4299202,1.0125508,9.0304775,-0.5673546,0.5362166
1721,-13,-3.437300491150471,18.343814807536479,-12.9983845,0.0035537,35.5371895,0.2347562,-0.4958950,4.0000000,-0.4056548,1.0132445,9.2741919,-0.5861353,0.5371392
1722,-13,-3.429843851150471,18.343814807536479,-12.9971924,0.0023967,26.4462814,0.2279309,-0.4934217,4.0000000,-0.3801246,1.0139689,9.5221968,-0.6067188,0.5412068
1723,-13,-3.422387211150471,18.343814807536479,-12.9959660,0.0008264,17.3553715,0.2167905,-0.4866214,4.0000000,-0.3535709,1.0147376,9.7778473,-0.6196718,0.5367745
1724,-12,-3.414930571150471,18.343814807536479,-12.9947033,-0.0009091,9.0909090,0.2045631,-0.4788751,4.0000000,-0.3281016,1.0155269,10.0327768,-0.6296487,0.5312538
1725,-12,-3.407473931150471,18.343814807536479,-12.9934053,-0.0023967,3.3057852,0.1897140,-0.4682938,4.0000000,-0.3011668,1.0163380,10.2886639,-0.6354208,0.5205595
1726,-12,-3.400017291150471,18.343814807536479,-12.9920712,-0.0036364,0.0000000,0.1740131,-0.4570253,4.0000000,-0.2743934,1.0171796,10.5475922,-0.6396572,0.5099660
1727,-12,-3.392560651150471,18.343814807536479,-12.9907007,-0.0045455,0.0000000,0.1564051,-0.4422050,4.0000000,-0.2475189,1.0180390,10.8034592,-0.6368912,0.4912643
1728,-12,-3.385104011150471,18.343814807536479,-12.9892941,0.0045455,45.4545441,0.1389670,-0.4274404,4.0000000,-0.2208231,1.0189134,11.0588188,-0.6340577,0.4742118
1729,-12,-3.377647371150471,18.343814807536479,-12.9878521,0.0032231,36.3636360,0.1197514,-0.4094084,4.0000000,-0.1926168,1.0197964,11.3114204,-0.6262000,0.4514225
1730,-12,-3.370190731150471,18.343814807536479,-12.9863749,0.0014050,27.2727280,0.0998043,-0.3885884,4.0000000,-0.1638483,1.0206909,11.5591555,-0.6133285,0.4237606
1731,-12,-3.362734091150471,18.343814807536479,-12.9848623,-0.0004132,18.1818180,0.0801092,-0.3656944,4.0000000,-0.1353891,1.0215766,11.8002577,-0.5959996,0.3928250
1732,-12,-3.355277451150471,18.343814807536479,-12.9833174,-0.0022314,9.0909090,0.0609659,-0.3397701,4.0000000,-0.1074329,1.0224524,12.0336208,-0.5721073,0.3564548
1733,-12,-3.347820811150471,18.343814807536479,-12.9817390,-0.0038017,2.4793389,0.0423145,-0.3113378,4.0000000,-0.0786042,1.0233035,12.2557745,-0.5440715,0.3180681
1734,-12,-3.340364171150471,18.343814807536479,-12.9801311,-0.0049587,0.0000000,0.0257184,-0.2837130,4.0000000,-0.0506224,1.0241240,12.4646730,-0.5168036,0.2840689
1735,-12,-3.332907531150471,18.343814807536479,-12.9784937,0.0036364,41.3223152,0.0100734,-0.2533369,4.0000000,-0.0217524,1.0249250,12.6669178,-0.4849214,0.2486236
1736,-12,-3.325450891150471,18.343814807536479,-12.9768286,0.0018182,32.2314034,-0.0041382,-0.2185543,4.0000000,0.0081096,1.0256777,12.8541508,-0.4452182,0.2097851
1737,-12,-3.317994251150471,18.343814807536479,-12.9751387,0.0000000,23.1404953,-0.0160473,-0.1810296,4.0000000,0.0385057,1.0263765,13.0223484,-0.4005648,0.1721517
1738,-12,-3.310537611150471,18.343814807536479,-12.9734249,-0.0018182,14.0495872,-0.0249792,-0.1438165,4.0000000,0.0679705,1.0270081,13.1749935,-0.3556035,0.1406044
1739,-12,-3.303080971150471,18.343814807536479,-12.9716921,-0.0036364,4.9586778,-0.0311751,-0.1036181,4.0000000,0.0984635,1.0275657,13.3081369,-0.3056997,0.1124933
1740,-12,-3.295624331150471,18.343814807536479,-12.9699411,0.0048760,49.5867767,-0.0341632,-0.0627718,4.0000000,0.1286945,1.0280539,13.4221811,-0.2542380,0.0911009
1741,-12,-3.288167691150471,18.343814807536479,-12.9681759,0.0033058,40.4958687,-0.0337221,-0.0219353,4.0000000,0.1572631,1.0284601,13.5166063,-0.2011338,0.0767436
1742,-12,-3.280711051150471,18.343814807536479,-12.9663982,0.0014876,31.4049587,-0.0300529,0.0209672,4.0000000,0.1871302,1.0287806,13.5916424,-0.1451957,0.0702968
1743,-12,-3.273254411150471,18.343814807536479,-12.9646120,-0.0003306,22.3140488,-0.0222894,0.0662252,4.0000000,0.2172024,1.0290103,13.6443224,-0.0847521,0.0723275
1744,-12,-3.265797771150471,18.343814807536479,-12.9628201,-0.0021488,13.2231407,-0.0117715,0.1093925,4.0000000,0.2457060,1.0291353,13.6717052,-0.0269210,0.0840727
1745,-12,-3.258341131150471,18.343814807536479,-12.9610262,-0.0039669,4.1322312,0.0020706,0.1532880,4.0000000,0.2743151,1.0291671,13.6811600,0.0322609,0.1057489
1746,-13,-3.787762571150471,18.336358167536481,-13.0393686,0.0043802,43.8016510,-0.4137636,-0.1762192,4.0000000,-0.8427656,1.0108800,8.4103346,0.4903273,1.0046468
1747,-13,-3.780305931150471,18.336358167536481,-13.0382833,0.0034711,34.7107430,-0.4070108,-0.1856450,4.0000000,-0.8500422,1.0103747,8.2122040,0.4787522,1.0027523
1748,-13,-3.772849291150471,18.336358167536481,-13.0372238,0.0025620,25.6198349,-0.3990434,-0.1943496,4.0000000,-0.8541524,1.0098960,8.0245409,0.4654531,0.9979687
1749,-13,-3.765392651150471,18.336358167536481,-13.0361900,0.0016529,16.5289249,-0.3918782,-0.2018722,4.0000000,-0.8558923,1.0094291,7.8331261,0.4521479,0.9933938
1750,-13,-3.757936011150471,18.336358167536481,-13.0351820,0.0004959,7.4380164,-0.3814873,-0.2110912,4.0000000,-0.8562542,1.0089819,7.6461926,0.4340718,0.9856822
1751,-13,-3.750479371150471,18.336358167536481,-13.0341988,-0.0011570,0.0000000,-0.3709068,-0.2198157,4.0000000,-0.8545172,1.0085605,7.4681883,0.4148857,0.9774767
1752,-13,-3.743022731150471,18.336358167536481,-13.0332394,-0.0020661,0.0000000,-0.3589765,-0.2292794,4.0000000,-0.8515064,1.0081570,7.2880206,0.3929475,0.9685251
1753,-13,-3.735566091150471,18.336358167536481,-13.0323029,-0.0029752,0.0000000,-0.3450884,-0.2392103,4.0000000,-0.8465090,1.0077778,7.1194811,0.3680883,0.9573463
1754,-13,-3.728109451150471,18.336358167536481,-13.0313883,-0.0038843,0.0000000,-0.3323718,-0.2479143,4.0000000,-0.8402450,1.0074239,6.9566832,0.3444164,0.9469397
