OID_,ClipsFinal_DEM_Large_S3_RegG2,X,Y,DEM_Large_S15_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
490,-13,-6.315563531150471,20.133408407536479,-13.0584574,0.0033058,44.6280975,-0.0760588,-0.2506047,4.0000000,-0.2913851,1.0689106,20.6943035,-0.2098243,0.5352917
491,-13,-6.308106891150471,20.133408407536479,-13.0594358,0.0042975,47.9338837,-0.0828979,-0.2708190,4.0000000,-0.3318077,1.0679052,20.5505791,-0.2098304,0.6103740
492,-13,-6.300650251150471,20.133408407536479,-13.0604095,-0.0046281,15.7024794,-0.0918361,-0.2881452,4.0000000,-0.3669440,1.0668036,20.3927612,-0.2093464,0.6854097
493,-13,-6.293193611150471,20.133408407536479,-13.0613766,-0.0037190,19.0082645,-0.1002858,-0.3052664,4.0000000,-0.4010582,1.0656246,20.2208748,-0.2094745,0.7608327
494,-13,-6.285736971150471,20.133408407536479,-13.0623360,-0.0028099,22.3140488,-0.1111647,-0.3197797,4.0000000,-0.4286316,1.0643826,20.0374699,-0.2109278,0.8351640
495,-13,-6.278280331150471,20.133408407536479,-13.0632877,-0.0019008,25.6198349,-0.1197939,-0.3363987,4.0000000,-0.4581752,1.0630758,19.8430424,-0.2146221,0.9124252
496,-13,-6.270823691150471,20.133408407536479,-13.0642309,-0.0010744,28.9256191,-0.1296741,-0.3503018,4.0000000,-0.4824042,1.0617089,19.6375256,-0.2181993,0.9842083
497,-13,-6.263367051150471,20.133408407536479,-13.0651636,-0.0000826,32.2314034,-0.1404684,-0.3630141,4.0000000,-0.5021674,1.0602978,19.4223709,-0.2238608,1.0540882
498,-13,-6.255910411150471,20.133408407536479,-13.0660858,0.0008264,35.5371895,-0.1495463,-0.3758496,4.0000000,-0.5218098,1.0588659,19.2006283,-0.2298894,1.1207874
499,-13,-6.248453771150471,20.133408407536479,-13.0669985,0.0016529,38.8429756,-0.1561241,-0.3882867,4.0000000,-0.5386325,1.0574001,18.9700184,-0.2379408,1.1797791
500,-13,-6.240997131150471,20.133408407536479,-13.0678997,0.0027273,42.9752083,-0.1638946,-0.3979499,4.0000000,-0.5488353,1.0559187,18.7348080,-0.2470645,1.2303554
501,-13,-6.233540491150471,20.133408407536479,-13.0687904,0.0035537,46.2809906,-0.1693458,-0.4077494,4.0000000,-0.5575160,1.0544499,18.4970264,-0.2579827,1.2756929
502,-13,-6.226083851150471,20.133408407536479,-13.0696707,0.0044628,49.5867767,-0.1703058,-0.4186996,4.0000000,-0.5674413,1.0529764,18.2551365,-0.2699579,1.3151692
503,-13,-6.218627211150471,20.133408407536479,-13.0705395,-0.0047107,10.7438021,-0.1704359,-0.4285216,4.0000000,-0.5732394,1.0515058,18.0106430,-0.2838037,1.3478162
504,-13,-6.211170571150471,20.133408407536479,-13.0713978,-0.0038843,13.2231407,-0.1678284,-0.4377648,4.0000000,-0.5769051,1.0500640,17.7671928,-0.2986245,1.3716278
505,-13,-6.203713931150471,20.133408407536479,-13.0722446,-0.0029752,16.5289249,-0.1618461,-0.4470791,4.0000000,-0.5794251,1.0486530,17.5229530,-0.3147332,1.3879387
506,-13,-6.196257291150471,20.133408407536479,-13.0730810,-0.0021488,19.8347111,-0.1547055,-0.4555680,4.0000000,-0.5794258,1.0472672,17.2814388,-0.3317103,1.3982639
507,-13,-6.188800651150471,20.133408407536479,-13.0739069,-0.0013223,23.1404953,-0.1450656,-0.4645237,4.0000000,-0.5790740,1.0459146,17.0421829,-0.3499734,1.4052914
508,-13,-6.815158411150471,20.125951767536478,-12.9979286,0.0027273,38.8429756,0.1084231,-0.3924183,4.0000000,-0.1899542,1.0510827,17.9347420,-0.5948824,0.4507817
509,-13,-6.807701771150471,20.125951767536478,-12.9994440,0.0042149,46.2809906,0.1088724,-0.3940244,4.0000000,-0.1828280,1.0509630,17.9150772,-0.6052209,0.4539540
510,-13,-6.800245131150471,20.125951767536478,-13.0009403,-0.0042149,13.2231407,0.1086654,-0.3960296,4.0000000,-0.1770764,1.0508373,17.8936462,-0.6149829,0.4604189
511,-13,-6.792788491150471,20.125951767536478,-13.0024176,-0.0028099,17.3553715,0.1082322,-0.3993321,4.0000000,-0.1732657,1.0507076,17.8721619,-0.6253985,0.4724958
512,-13,-6.785331851150471,20.125951767536478,-13.0038729,-0.0013223,22.3140488,0.1058001,-0.4014820,4.0000000,-0.1691910,1.0505816,17.8505688,-0.6337731,0.4852929
513,-13,-6.777875211150471,20.125951767536478,-13.0053062,0.0000826,28.0991745,0.1037055,-0.4048629,4.0000000,-0.1682670,1.0504622,17.8304424,-0.6414589,0.5023855
514,-13,-6.770418571150471,20.125951767536478,-13.0067158,0.0014876,33.8842964,0.1008520,-0.4083795,4.0000000,-0.1693483,1.0503391,17.8087311,-0.6474106,0.5222818
515,-13,-6.762961931150471,20.125951767536478,-13.0080996,0.0029752,40.4958687,0.0974569,-0.4122717,4.0000000,-0.1722097,1.0502069,17.7871284,-0.6523337,0.5453296
516,-13,-6.755505291150471,20.125951767536478,-13.0094557,0.0042149,46.2809906,0.0920188,-0.4142955,4.0000000,-0.1750124,1.0500871,17.7673378,-0.6535786,0.5664809
517,-13,-6.748048651150471,20.125951767536478,-13.0107841,-0.0044628,11.5702477,0.0854465,-0.4151301,4.0000000,-0.1781299,1.0499889,17.7496834,-0.6521302,0.5860344
518,-13,-6.740592011150471,20.125951767536478,-13.0120831,-0.0031405,15.7024794,0.0780527,-0.4154795,4.0000000,-0.1814766,1.0498993,17.7341671,-0.6494824,0.6058208
519,-13,-6.733135371150471,20.125951767536478,-13.0133514,-0.0019008,19.8347111,0.0713749,-0.4158989,4.0000000,-0.1877141,1.0498313,17.7233372,-0.6440837,0.6247145
520,-13,-6.725678731150471,20.125951767536478,-13.0145893,-0.0006612,24.7933884,0.0640561,-0.4156053,4.0000000,-0.1940951,1.0497780,17.7142944,-0.6371154,0.6425261
521,-13,-6.718222091150471,20.125951767536478,-13.0157938,0.0004959,29.7520657,0.0555872,-0.4130052,4.0000000,-0.1996602,1.0497477,17.7092876,-0.6263502,0.6543795
522,-13,-6.710765451150471,20.125951767536478,-13.0169668,0.0018182,35.5371895,0.0473783,-0.4089859,4.0000000,-0.2052598,1.0497473,17.7090607,-0.6127119,0.6604453
523,-13,-6.703308811150471,20.125951767536478,-13.0181055,0.0028926,40.4958687,0.0375943,-0.4040568,4.0000000,-0.2100416,1.0497772,17.7137775,-0.5980719,0.6670312
524,-13,-6.695852171150471,20.125951767536478,-13.0192118,0.0039669,45.4545441,0.0282893,-0.3970366,4.0000000,-0.2142822,1.0498343,17.7234974,-0.5797910,0.6650676
525,-13,-6.688395531150471,20.125951767536478,-13.0202837,-0.0049587,9.9173555,0.0194394,-0.3893143,4.0000000,-0.2181311,1.0499187,17.7394524,-0.5604975,0.6599301
526,-13,-6.680938891150471,20.125951767536478,-13.0213232,-0.0039669,13.2231407,0.0116774,-0.3809378,4.0000000,-0.2207297,1.0500460,17.7606544,-0.5411459,0.6502272
527,-13,-6.673482251150471,20.125951767536478,-13.0223293,-0.0028926,16.5289249,0.0036584,-0.3709435,4.0000000,-0.2226792,1.0502087,17.7872791,-0.5192080,0.6362325
528,-13,-6.666025611150471,20.125951767536478,-13.0233030,-0.0019008,20.6611576,-0.0043535,-0.3605868,4.0000000,-0.2221612,1.0504001,17.8212605,-0.4990124,0.6215595
529,-13,-6.658568971150471,20.125951767536478,-13.0242443,-0.0009917,24.7933884,-0.0117047,-0.3478541,4.0000000,-0.2177612,1.0506338,17.8599072,-0.4779471,0.5980740
530,-13,-6.651112331150471,20.125951767536478,-13.0251551,-0.0000826,28.9256191,-0.0188575,-0.3345005,4.0000000,-0.2114528,1.0509130,17.9072380,-0.4575483,0.5734600
531,-13,-6.643655691150471,20.125951767536478,-13.0260363,0.0008264,33.0578499,-0.0260423,-0.3200427,4.0000000,-0.2038203,1.0512221,17.9605255,-0.4362651,0.5471720
532,-13,-6.636199051150471,20.125951767536478,-13.0268879,0.0017355,37.1900826,-0.0309212,-0.3066812,4.0000000,-0.1974092,1.0515723,18.0196018,-0.4159532,0.5204670
533,-13,-6.628742411150471,20.125951767536478,-13.0277128,0.0024793,40.4958687,-0.0370136,-0.2892694,4.0000000,-0.1838881,1.0519625,18.0844593,-0.3946507,0.4865894
534,-13,-6.621285771150471,20.125951767536478,-13.0285110,0.0033058,43.8016510,-0.0418998,-0.2717476,4.0000000,-0.1682467,1.0523843,18.1548367,-0.3752485,0.4520794
535,-13,-6.613829131150471,20.125951767536478,-13.0292854,0.0042149,47.1074371,-0.0476194,-0.2527967,4.0000000,-0.1491909,1.0528417,18.2304459,-0.3564025,0.4188123
536,-13,-6.606372491150471,20.125951767536478,-13.0300379,-0.0049587,11.5702477,-0.0521349,-0.2365378,4.0000000,-0.1323642,1.0533291,18.3114586,-0.3407115,0.3921231
537,-13,-6.382673291150471,20.125951767536478,-13.0524254,-0.0027273,23.9669418,-0.0659769,-0.1158929,4.0000000,0.0644872,1.0720048,21.1299400,-0.2962730,0.2310376
538,-13,-6.375216651150471,20.125951767536478,-13.0533695,-0.0017355,27.2727280,-0.0617265,-0.1379285,4.0000000,0.0197388,1.0719312,21.1195660,-0.2955958,0.2486321
539,-13,-6.367760011150471,20.125951767536478,-13.0543232,-0.0008264,30.5785122,-0.0587174,-0.1608146,4.0000000,-0.0262952,1.0717385,21.0929241,-0.2953340,0.2767245
540,-13,-6.360303371150471,20.125951767536478,-13.0552826,0.0001653,33.8842964,-0.0577464,-0.1820416,4.0000000,-0.0708086,1.0714340,21.0502071,-0.2932746,0.3133279
541,-13,-6.352846731150471,20.125951767536478,-13.0562477,0.0011570,37.1900826,-0.0567436,-0.2044044,4.0000000,-0.1165159,1.0710108,20.9916344,-0.2922928,0.3575197
542,-13,-6.345390091150471,20.125951767536478,-13.0572157,0.0020661,40.4958687,-0.0558782,-0.2278521,4.0000000,-0.1645636,1.0704656,20.9151936,-0.2911406,0.4105477
543,-13,-6.337933451150471,20.125951767536478,-13.0581856,0.0030579,43.8016510,-0.0561382,-0.2502542,4.0000000,-0.2099886,1.0698065,20.8221054,-0.2905199,0.4696981
544,-13,-6.330476811150471,20.125951767536478,-13.0591536,0.0040496,47.1074371,-0.0593441,-0.2703075,4.0000000,-0.2519652,1.0690346,20.7132130,-0.2886499,0.5351161
545,-13,-6.323020171150471,20.125951767536478,-13.0601196,-0.0050413,14.8760328,-0.0619771,-0.2920084,4.0000000,-0.2956959,1.0681633,20.5886192,-0.2883208,0.6082125
546,-13,-6.315563531150471,20.125951767536478,-13.0610828,-0.0040496,18.1818180,-0.0674323,-0.3111990,4.0000000,-0.3354139,1.0671825,20.4474716,-0.2869841,0.6847782
547,-13,-6.308106891150471,20.125951767536478,-13.0620394,-0.0031405,21.4876041,-0.0736196,-0.3297753,4.0000000,-0.3734665,1.0661055,20.2916431,-0.2860841,0.7642477
548,-13,-6.300650251150471,20.125951767536478,-13.0629892,-0.0021488,24.7933884,-0.0819631,-0.3463701,4.0000000,-0.4062268,1.0649488,20.1222897,-0.2865134,0.8442703
549,-13,-6.293193611150471,20.125951767536478,-13.0639315,-0.0013223,28.0991745,-0.0899335,-0.3627248,4.0000000,-0.4384899,1.0637181,19.9391956,-0.2869596,0.9243711
550,-13,-6.285736971150471,20.125951767536478,-13.0648651,-0.0004132,31.4049587,-0.1015541,-0.3761693,4.0000000,-0.4649639,1.0624224,19.7455750,-0.2873746,1.0035683
551,-13,-6.278280331150471,20.125951767536478,-13.0657883,0.0004959,34.7107430,-0.1114693,-0.3904415,4.0000000,-0.4920070,1.0610645,19.5391712,-0.2888760,1.0824971
552,-13,-6.270823691150471,20.125951767536478,-13.0667019,0.0013223,38.0165291,-0.1222231,-0.4030740,4.0000000,-0.5145230,1.0596496,19.3227310,-0.2916249,1.1570534
553,-13,-6.263367051150471,20.125951767536478,-13.0676041,0.0023140,41.3223152,-0.1344257,-0.4137835,4.0000000,-0.5327907,1.0582032,19.0976791,-0.2947762,1.2270982
554,-13,-6.255910411150471,20.125951767536478,-13.0684958,0.0032231,44.6280975,-0.1438884,-0.4246965,4.0000000,-0.5494435,1.0567412,18.8656387,-0.2999495,1.2909209
555,-13,-6.248453771150471,20.125951767536478,-13.0693760,0.0040496,47.9338837,-0.1540804,-0.4338371,4.0000000,-0.5623722,1.0552475,18.6264019,-0.3053020,1.3485454
556,-13,-6.240997131150471,20.125951767536478,-13.0702438,-0.0049587,9.9173555,-0.1648604,-0.4414859,4.0000000,-0.5699593,1.0537469,18.3821869,-0.3130125,1.4001220
557,-13,-6.233540491150471,20.125951767536478,-13.0711012,-0.0041322,12.3966942,-0.1719518,-0.4487592,4.0000000,-0.5764275,1.0522573,18.1361332,-0.3210910,1.4407769
558,-13,-6.226083851150471,20.125951767536478,-13.0719481,-0.0032231,15.7024794,-0.1744335,-0.4574206,4.0000000,-0.5839607,1.0507648,17.8851032,-0.3308805,1.4763399
559,-13,-6.218627211150471,20.125951767536478,-13.0727825,-0.0023967,19.0082645,-0.1762606,-0.4644992,4.0000000,-0.5862530,1.0492893,17.6338425,-0.3427454,1.5026410
560,-13,-6.211170571150471,20.125951767536478,-13.0736065,-0.0015702,22.3140488,-0.1755642,-0.4718288,4.0000000,-0.5879527,1.0478503,17.3839931,-0.3557048,1.5241750
561,-13,-6.203713931150471,20.125951767536478,-13.0744209,-0.0007438,25.6198349,-0.1724403,-0.4785158,4.0000000,-0.5882918,1.0464368,17.1342030,-0.3687398,1.5371356
562,-13,-6.196257291150471,20.125951767536478,-13.0752239,0.0000000,28.9256191,-0.1669029,-0.4861846,4.0000000,-0.5872725,1.0450519,16.8857479,-0.3850968,1.5489112
563,-13,-6.188800651150471,20.125951767536478,-13.0760164,0.0007438,32.2314034,-0.1587692,-0.4929930,4.0000000,-0.5837888,1.0437074,16.6405201,-0.4021972,1.5508066
564,-13,-6.807701771150471,20.118495127536477,-13.0013113,-0.0038843,14.0495872,0.0993721,-0.3939807,4.0000000,-0.1636679,1.0503289,17.8071213,-0.6242936,0.4727420
565,-13,-6.800245131150471,20.118495127536477,-13.0028200,-0.0023140,19.0082645,0.0991062,-0.3957468,4.0000000,-0.1574149,1.0502502,17.7936058,-0.6340786,0.4784420
566,-13,-6.792788491150471,20.118495127536477,-13.0043097,-0.0008264,23.9669418,0.0989280,-0.3992687,4.0000000,-0.1533267,1.0501667,17.7796345,-0.6452106,0.4906378
567,-13,-6.785331851150471,20.118495127536477,-13.0057783,0.0006612,29.7520657,0.0974480,-0.4022844,4.0000000,-0.1499497,1.0500864,17.7665291,-0.6546192,0.5043998
568,-13,-6.777875211150471,20.118495127536477,-13.0072260,0.0020661,36.3636360,0.0958705,-0.4058757,4.0000000,-0.1491433,1.0500044,17.7511120,-0.6626081,0.5210289
569,-13,-6.770418571150471,20.118495127536477,-13.0086498,0.0034711,42.9752083,0.0935161,-0.4098410,4.0000000,-0.1500515,1.0499109,17.7374077,-0.6696304,0.5413599
570,-13,-6.762961931150471,20.118495127536477,-13.0100489,-0.0051240,9.9173555,0.0911185,-0.4148711,4.0000000,-0.1530359,1.0498223,17.7227325,-0.6767063,0.5662795
571,-13,-6.755505291150471,20.118495127536477,-13.0114212,-0.0038843,13.2231407,0.0862958,-0.4175980,4.0000000,-0.1554167,1.0497522,17.7083855,-0.6797794,0.5885354
572,-13,-6.748048651150471,20.118495127536477,-13.0127668,-0.0025620,17.3553715,0.0810168,-0.4192851,4.0000000,-0.1596857,1.0496830,17.6972809,-0.6788845,0.6084247
573,-13,-6.740592011150471,20.118495127536477,-13.0140829,-0.0011570,22.3140488,0.0746072,-0.4198342,4.0000000,-0.1633594,1.0496153,17.6866894,-0.6763090,0.6266704
574,-13,-6.733135371150471,20.118495127536477,-13.0153694,0.0001653,27.2727280,0.0696429,-0.4220171,4.0000000,-0.1714208,1.0495740,17.6794930,-0.6726133,0.6484669
575,-13,-6.725678731150471,20.118495127536477,-13.0166254,0.0014876,33.0578499,0.0623362,-0.4212629,4.0000000,-0.1775389,1.0495402,17.6727295,-0.6649869,0.6644520
576,-13,-6.718222091150471,20.118495127536477,-13.0178490,0.0026446,38.8429756,0.0553120,-0.4206879,4.0000000,-0.1843827,1.0495239,17.6710701,-0.6569931,0.6806175
577,-13,-6.710765451150471,20.118495127536477,-13.0190401,0.0038843,44.6280975,0.0477893,-0.4169156,4.0000000,-0.1895001,1.0495423,17.6740742,-0.6443310,0.6856472
578,-13,-6.703308811150471,20.118495127536477,-13.0201988,-0.0050413,9.9173555,0.0397685,-0.4130629,4.0000000,-0.1958943,1.0495861,17.6814365,-0.6302314,0.6919871
579,-13,-6.695852171150471,20.118495127536477,-13.0213242,-0.0039669,13.2231407,0.0317299,-0.4073937,4.0000000,-0.2009040,1.0496593,17.6941490,-0.6138834,0.6915858
580,-13,-6.688395531150471,20.118495127536477,-13.0224161,-0.0028926,16.5289249,0.0247238,-0.4016457,4.0000000,-0.2070589,1.0497667,17.7125778,-0.5962325,0.6889344
581,-13,-6.680938891150471,20.118495127536477,-13.0234747,-0.0019008,20.6611576,0.0173850,-0.3934348,4.0000000,-0.2108310,1.0499041,17.7357998,-0.5760387,0.6781752
582,-13,-6.673482251150471,20.118495127536477,-13.0245008,-0.0007438,24.7933884,0.0097627,-0.3836697,4.0000000,-0.2126730,1.0500691,17.7648773,-0.5546665,0.6629786
583,-13,-6.666025611150471,20.118495127536477,-13.0254946,0.0003306,29.7520657,0.0028946,-0.3739662,4.0000000,-0.2130521,1.0502696,17.7985859,-0.5348803,0.6467775
584,-13,-6.658568971150471,20.118495127536477,-13.0264559,0.0012397,33.8842964,-0.0042874,-0.3618538,4.0000000,-0.2099709,1.0505128,17.8397427,-0.5137367,0.6237035
585,-13,-6.651112331150471,20.118495127536477,-13.0273867,0.0021488,38.0165291,-0.0109923,-0.3489052,4.0000000,-0.2047382,1.0507921,17.8876362,-0.4930722,0.5978350
586,-13,-6.643655691150471,20.118495127536477,-13.0282869,0.0030579,42.1487617,-0.0169539,-0.3357761,4.0000000,-0.1983726,1.0511059,17.9406834,-0.4731797,0.5709850
587,-13,-6.636199051150471,20.118495127536477,-13.0291595,0.0040496,46.2809906,-0.0222554,-0.3231299,4.0000000,-0.1916003,1.0514586,17.9990215,-0.4546594,0.5454965
588,-13,-6.628742411150471,20.118495127536477,-13.0300035,-0.0051240,10.7438021,-0.0284434,-0.3074993,4.0000000,-0.1794951,1.0518421,18.0638504,-0.4355035,0.5144771
589,-13,-6.621285771150471,20.118495127536477,-13.0308218,-0.0042975,13.2231407,-0.0327091,-0.2908430,4.0000000,-0.1649307,1.0522583,18.1338367,-0.4167554,0.4779892
590,-13,-6.613829131150471,20.118495127536477,-13.0316153,-0.0033884,16.5289249,-0.0374874,-0.2730159,4.0000000,-0.1464293,1.0527110,18.2089634,-0.3996025,0.4419486
591,-13,-6.606372491150471,20.118495127536477,-13.0323868,-0.0025620,19.8347111,-0.0414546,-0.2571671,4.0000000,-0.1304097,1.0531980,18.2895966,-0.3839245,0.4119317
592,-13,-6.397586571150471,20.118495127536477,-13.0532875,-0.0019008,27.2727280,-0.0803798,-0.1338442,4.0000000,0.1027390,1.0706965,20.9469032,-0.3704275,0.2845022
593,-13,-6.390129931150471,20.118495127536477,-13.0542068,-0.0009917,30.5785122,-0.0761735,-0.1536901,4.0000000,0.0644678,1.0707541,20.9561501,-0.3718480,0.3020945
594,-13,-6.382673291150471,20.118495127536477,-13.0551367,-0.0000826,33.0578499,-0.0697960,-0.1760566,4.0000000,0.0199162,1.0707196,20.9502525,-0.3720295,0.3233273
595,-13,-6.375216651150471,20.118495127536477,-13.0560760,0.0009091,36.3636360,-0.0634771,-0.1985778,4.0000000,-0.0260538,1.0705669,20.9289799,-0.3711017,0.3510964
596,-13,-6.367760011150471,20.118495127536477,-13.0570211,0.0018182,39.6694221,-0.0585960,-0.2202994,4.0000000,-0.0712234,1.0702922,20.8904095,-0.3693753,0.3868264
597,-13,-6.360303371150471,20.118495127536477,-13.0579720,0.0028099,42.9752083,-0.0550060,-0.2423101,4.0000000,-0.1166427,1.0699068,20.8365860,-0.3679775,0.4321432
598,-13,-6.352846731150471,20.118495127536477,-13.0589256,0.0038017,46.2809906,-0.0511934,-0.2654334,4.0000000,-0.1640349,1.0694002,20.7650681,-0.3668320,0.4855536
599,-13,-6.345390091150471,20.118495127536477,-13.0598803,0.0047107,49.5867767,-0.0489695,-0.2878444,4.0000000,-0.2104663,1.0687767,20.6766243,-0.3652225,0.5469054
600,-13,-6.337933451150471,20.118495127536477,-13.0608339,-0.0042975,17.3553715,-0.0483678,-0.3085606,4.0000000,-0.2538977,1.0680413,20.5713139,-0.3632236,0.6122024
601,-13,-6.330476811150471,20.118495127536477,-13.0617857,-0.0033884,20.6611576,-0.0491331,-0.3299254,4.0000000,-0.2969961,1.0672023,20.4508286,-0.3628547,0.6874721
602,-13,-6.323020171150471,20.118495127536477,-13.0627327,-0.0024793,23.9669418,-0.0503846,-0.3504125,4.0000000,-0.3389668,1.0662622,20.3134422,-0.3618582,0.7652184
603,-13,-6.315563531150471,20.118495127536477,-13.0636740,-0.0015702,27.2727280,-0.0546718,-0.3688025,4.0000000,-0.3774642,1.0652119,20.1611595,-0.3601407,0.8463370
604,-13,-6.308106891150471,20.118495127536477,-13.0646076,-0.0006612,30.5785122,-0.0604501,-0.3861715,4.0000000,-0.4135929,1.0640783,19.9935818,-0.3587501,0.9296764
605,-13,-6.300650251150471,20.118495127536477,-13.0655336,0.0003306,33.8842964,-0.0678274,-0.4030400,4.0000000,-0.4462151,1.0628713,19.8131924,-0.3598650,1.0165515
606,-13,-6.293193611150471,20.118495127536477,-13.0664492,0.0011570,37.1900826,-0.0774114,-0.4175468,4.0000000,-0.4754778,1.0615894,19.6196156,-0.3596159,1.1005163
607,-13,-6.285736971150471,20.118495127536477,-13.0673552,0.0020661,40.4958687,-0.0895322,-0.4301833,4.0000000,-0.5004251,1.0602486,19.4149990,-0.3599415,1.1830955
608,-13,-6.278280331150471,20.118495127536477,-13.0682497,0.0029752,43.8016510,-0.0999072,-0.4430099,4.0000000,-0.5248519,1.0588546,19.1993847,-0.3611678,1.2624327
609,-13,-6.270823691150471,20.118495127536477,-13.0691328,0.0038017,47.1074371,-0.1106612,-0.4552806,4.0000000,-0.5456017,1.0574164,18.9738045,-0.3649594,1.3398613
610,-13,-6.263367051150471,20.118495127536477,-13.0700035,-0.0052893,9.9173555,-0.1247057,-0.4640211,4.0000000,-0.5614628,1.0559493,18.7395611,-0.3665794,1.4089109
611,-13,-6.255910411150471,20.118495127536477,-13.0708628,-0.0044628,12.3966942,-0.1366534,-0.4723215,4.0000000,-0.5744016,1.0544553,18.4987125,-0.3702415,1.4698256
612,-13,-6.248453771150471,20.118495127536477,-13.0717096,-0.0036364,14.8760328,-0.1489512,-0.4794925,4.0000000,-0.5839869,1.0529416,18.2508583,-0.3749980,1.5253986
613,-13,-6.240997131150471,20.118495127536477,-13.0725441,-0.0026446,18.1818180,-0.1620921,-0.4848567,4.0000000,-0.5890399,1.0514358,17.9985714,-0.3806734,1.5734247
614,-13,-6.233540491150471,20.118495127536477,-13.0733671,-0.0018182,21.4876041,-0.1708817,-0.4902416,4.0000000,-0.5938709,1.0499358,17.7449760,-0.3866122,1.6106805
615,-13,-6.226083851150471,20.118495127536477,-13.0741787,-0.0009917,24.7933884,-0.1768829,-0.4959344,4.0000000,-0.5976007,1.0484409,17.4882774,-0.3942680,1.6421933
616,-13,-6.218627211150471,20.118495127536477,-13.0749788,-0.0002479,28.0991745,-0.1818088,-0.5002304,4.0000000,-0.5964543,1.0469764,17.2298508,-0.4040064,1.6635386
617,-13,-6.211170571150471,20.118495127536477,-13.0757685,0.0004959,31.4049587,-0.1825085,-0.5056179,4.0000000,-0.5961939,1.0455430,16.9737606,-0.4150419,1.6802435
618,-13,-6.203713931150471,20.118495127536477,-13.0765476,0.0012397,34.7107430,-0.1802560,-0.5114644,4.0000000,-0.5957550,1.0441244,16.7177582,-0.4271739,1.6922902
619,-13,-6.196257291150471,20.118495127536477,-13.0773163,0.0019008,38.0165291,-0.1786874,-0.5151331,4.0000000,-0.5908399,1.0427439,16.4627838,-0.4394262,1.6951448
620,-13,-6.188800651150471,20.118495127536477,-13.0780754,0.0026446,41.3223152,-0.1730120,-0.5196888,4.0000000,-0.5857596,1.0414131,16.2120094,-0.4536180,1.6929336
621,-13,-6.181344011150471,20.118495127536477,-13.0788250,0.0033884,44.6280975,-0.1594093,-0.5266362,4.0000000,-0.5840639,1.0401242,15.9661140,-0.4692087,1.6847717
622,-13,-6.807701771150471,20.111038487536479,-13.0031490,-0.0020661,19.8347111,0.0877357,-0.3913759,4.0000000,-0.1434494,1.0497360,17.7048798,-0.6393024,0.4875365
623,-13,-6.800245131150471,20.111038487536479,-13.0046711,-0.0004959,25.6198349,0.0876135,-0.3938324,4.0000000,-0.1367654,1.0496951,17.6999683,-0.6508994,0.4952592
624,-13,-6.792788491150471,20.111038487536479,-13.0061741,0.0009917,31.4049587,0.0878116,-0.3978007,4.0000000,-0.1326048,1.0496560,17.6929302,-0.6629966,0.5080682
625,-13,-6.785331851150471,20.111038487536479,-13.0076580,0.0024793,38.0165291,0.0871598,-0.4012251,4.0000000,-0.1300533,1.0496135,17.6842957,-0.6723971,0.5213918
626,-13,-6.777875211150471,20.111038487536479,-13.0091200,0.0038843,45.4545441,0.0860051,-0.4047820,4.0000000,-0.1293882,1.0495616,17.6773949,-0.6801758,0.5368670
627,-13,-6.770418571150471,20.111038487536479,-13.0105600,-0.0047107,10.7438021,0.0852860,-0.4105415,4.0000000,-0.1314490,1.0495107,17.6685219,-0.6896340,0.5599609
628,-13,-6.762961931150471,20.111038487536479,-13.0119753,-0.0033058,14.8760328,0.0824571,-0.4149226,4.0000000,-0.1331496,1.0494635,17.6585464,-0.6966957,0.5832642
629,-13,-6.755505291150471,20.111038487536479,-13.0133657,-0.0020661,19.0082645,0.0796952,-0.4194168,4.0000000,-0.1370554,1.0494140,17.6515732,-0.7017781,0.6074390
630,-13,-6.748048651150471,20.111038487536479,-13.0147285,-0.0006612,23.9669418,0.0767655,-0.4238093,4.0000000,-0.1430334,1.0493647,17.6437855,-0.7045854,0.6322144
631,-13,-6.740592011150471,20.111038487536479,-13.0160627,0.0008264,29.7520657,0.0720487,-0.4252337,4.0000000,-0.1477105,1.0493243,17.6357861,-0.7027569,0.6499024
632,-13,-6.733135371150471,20.111038487536479,-13.0173674,0.0021488,35.5371895,0.0666908,-0.4270265,4.0000000,-0.1540731,1.0493032,17.6320095,-0.6999798,0.6709368
633,-13,-6.725678731150471,20.111038487536479,-13.0186424,0.0034711,42.1487617,0.0615355,-0.4282578,4.0000000,-0.1621457,1.0492878,17.6307144,-0.6943698,0.6897122
634,-13,-6.718222091150471,20.111038487536479,-13.0198851,0.0046281,47.9338837,0.0554982,-0.4280868,4.0000000,-0.1701690,1.0492914,17.6305103,-0.6860047,0.7052477
635,-13,-6.710765451150471,20.111038487536479,-13.0210962,-0.0041322,12.3966942,0.0487059,-0.4249573,4.0000000,-0.1762077,1.0493294,17.6369171,-0.6737069,0.7109545
636,-13,-6.703308811150471,20.111038487536479,-13.0222750,-0.0030579,15.7024794,0.0428945,-0.4226540,4.0000000,-0.1842057,1.0493795,17.6457176,-0.6611024,0.7179014
637,-13,-6.695852171150471,20.111038487536479,-13.0234203,-0.0019835,19.8347111,0.0355690,-0.4176943,4.0000000,-0.1888594,1.0494636,17.6611080,-0.6465291,0.7179624
