OID_,ClipsFinal_DEM_Large_S3_RegA,X,Y,DEM_Large_S15_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
1070,-13,-5.107587851150472,17.404278167536479,-13.0398455,0.0047934,47.9338837,0.0372597,-0.4041707,4.0000000,-0.0797820,1.0128783,9.1454802,-0.7285594,0.5953525
1071,-13,-5.100131211150472,17.404278167536479,-13.0409994,-0.0042975,0.0000000,0.0497763,-0.4129405,4.0000000,-0.0901293,1.0120062,8.8328724,-0.7357517,0.5978181
1072,-13,-5.092674571150472,17.404278167536479,-13.0421104,-0.0033884,0.0000000,0.0616935,-0.4217238,4.0000000,-0.1007885,1.0111632,8.5203753,-0.7426589,0.6022897
1073,-13,-5.085217931150471,17.404278167536479,-13.0431786,-0.0024793,0.0000000,0.0734548,-0.4307539,4.0000000,-0.1119999,1.0103630,8.2119751,-0.7495080,0.6086691
1074,-13,-5.077761291150471,17.404278167536479,-13.0442038,-0.0014876,0.8264463,0.0836596,-0.4376236,4.0000000,-0.1221561,1.0095975,7.9047709,-0.7530912,0.6112009
1075,-13,-5.070304651150471,17.404278167536479,-13.0451860,-0.0002479,4.1322312,0.0929040,-0.4449934,4.0000000,-0.1309904,1.0088726,7.6021595,-0.7589965,0.6179323
1076,-13,-5.062848011150471,17.404278167536479,-13.0461264,0.0007438,9.0909090,0.1021638,-0.4506513,4.0000000,-0.1410496,1.0081861,7.3047380,-0.7602528,0.6188488
1077,-13,-5.055391371150471,17.404278167536479,-13.0470238,0.0015702,15.7024794,0.1108634,-0.4575260,4.0000000,-0.1505676,1.0075432,7.0131168,-0.7644845,0.6257414
1078,-13,-5.047934731150471,17.404278167536479,-13.0478802,0.0023967,23.9669418,0.1187179,-0.4631810,4.0000000,-0.1597459,1.0069422,6.7290540,-0.7666160,0.6301826
1079,-13,-5.040478091150471,17.404278167536479,-13.0486946,0.0033058,33.0578499,0.1272257,-0.4707757,4.0000000,-0.1696275,1.0063725,6.4490466,-0.7719239,0.6409892
1080,-13,-5.033021451150471,17.404278167536479,-13.0494671,0.0042149,42.1487617,0.1356413,-0.4768990,4.0000000,-0.1800654,1.0058451,6.1771817,-0.7737325,0.6467872
1081,-13,-5.025564811150471,17.404278167536479,-13.0501986,-0.0048760,0.0000000,0.1436249,-0.4842374,4.0000000,-0.1895180,1.0053570,5.9140563,-0.7789567,0.6585457
1082,-13,-5.018108171150471,17.404278167536479,-13.0508890,-0.0039669,0.0000000,0.1518491,-0.4915634,4.0000000,-0.1997978,1.0049031,5.6590157,-0.7833290,0.6702364
1083,-13,-5.010651531150471,17.404278167536479,-13.0515385,-0.0030579,0.0000000,0.1607157,-0.5000949,4.0000000,-0.2111971,1.0044854,5.4130530,-0.7889928,0.6859637
1084,-13,-5.003194891150471,17.404278167536479,-13.0521479,-0.0021488,0.0000000,0.1681693,-0.5061776,4.0000000,-0.2224477,1.0041038,5.1774063,-0.7899076,0.6951249
1085,-13,-4.995738251150471,17.404278167536479,-13.0527153,-0.0013223,0.0000000,0.1776074,-0.5149161,4.0000000,-0.2372066,1.0037589,4.9564371,-0.7926257,0.7116581
1086,-13,-4.988281611150471,17.404278167536479,-13.0532427,-0.0007438,0.0000000,0.1865184,-0.5231521,4.0000000,-0.2532493,1.0034496,4.7480259,-0.7930548,0.7277874
1087,-13,-4.980824971150471,17.404278167536479,-13.0537291,-0.0003306,0.0000000,0.1952387,-0.5313690,4.0000000,-0.2719659,1.0031730,4.5528350,-0.7907721,0.7448200
1088,-13,-4.973368331150471,17.404278167536479,-13.0541754,-0.0000826,0.0000000,0.2027578,-0.5371214,4.0000000,-0.2923614,1.0029323,4.3771572,-0.7818815,0.7541825
1089,-13,-4.965911691150471,17.404278167536479,-13.0545807,0.0000000,0.0000000,0.2123771,-0.5465039,5.0000000,-0.3194170,1.0027272,4.2211065,-0.7735908,0.7756066
1090,-13,-4.958455051150471,17.404278167536479,-13.0549459,0.0000000,0.0000000,0.2202287,-0.5541540,4.0000000,-0.3497182,1.0025533,4.0840712,-0.7585899,0.7936245
1091,-13,-4.950998411150471,17.404278167536479,-13.0552692,0.0000000,0.0000000,0.2277248,-0.5610428,4.0000000,-0.3837602,1.0024141,3.9705491,-0.7383255,0.8094661
1092,-13,-4.943541771150471,17.404278167536479,-13.0555525,0.0000000,0.0000000,0.2334243,-0.5661875,4.0000000,-0.4207445,1.0023136,3.8858001,-0.7116305,0.8214432
1093,-13,-4.936085131150471,17.404278167536479,-13.0557957,0.0000000,0.0000000,0.2400988,-0.5725133,4.0000000,-0.4647316,1.0022445,3.8276417,-0.6802951,0.8372380
1094,-13,-4.928628491150471,17.404278167536479,-13.0559969,0.0000000,0.0000000,0.2472211,-0.5785535,4.0000000,-0.5117950,1.0022115,3.8013122,-0.6453121,0.8512469
1095,-13,-4.921171851150471,17.404278167536479,-13.0561581,0.0000000,0.0000000,0.2526383,-0.5833390,4.0000000,-0.5576022,1.0022175,3.8036950,-0.6090758,0.8631835
1096,-13,-4.913715211150471,17.404278167536479,-13.0562792,0.0000000,0.0000000,0.2562966,-0.5866131,4.0000000,-0.6025899,1.0022593,3.8391383,-0.5706363,0.8718414
1097,-13,-4.906258571150471,17.404278167536479,-13.0563593,0.0000000,0.0000000,0.2592883,-0.5893611,4.0000000,-0.6437566,1.0023357,3.9027801,-0.5349656,0.8795431
1098,-13,-4.898801931150471,17.404278167536479,-13.0564003,0.0000000,0.0000000,0.2599857,-0.5908435,4.0000000,-0.6806160,1.0024462,3.9958303,-0.5010710,0.8860379
1099,-13,-4.891345291150471,17.404278167536479,-13.0564013,0.0000000,0.0000000,0.2597203,-0.5913078,5.0000000,-0.7128801,1.0025924,4.1132383,-0.4697355,0.8897640
1100,-13,-4.883888651150471,17.404278167536479,-13.0563641,0.0000000,0.0000000,0.2540926,-0.5875892,4.0000000,-0.7344835,1.0027747,4.2554898,-0.4406949,0.8844900
1101,-13,-4.876432011150472,17.404278167536479,-13.0562878,0.0000000,0.0000000,0.2482118,-0.5833499,4.0000000,-0.7500002,1.0029895,4.4171391,-0.4166996,0.8774703
1102,-13,-4.868975371150471,17.404278167536479,-13.0561752,0.0000000,0.0000000,0.2406408,-0.5781004,4.0000000,-0.7612863,1.0032355,4.5952325,-0.3949144,0.8693861
1103,-13,-4.861518731150472,17.404278167536479,-13.0560265,0.0000000,0.0000000,0.2297581,-0.5713497,4.0000000,-0.7702769,1.0035119,4.7873249,-0.3724226,0.8613994
1104,-13,-4.854062091150471,17.404278167536479,-13.0558424,0.0000000,0.0000000,0.2128235,-0.5589918,4.0000000,-0.7668573,1.0038152,4.9908361,-0.3511264,0.8404657
1105,-13,-4.846605451150472,17.404278167536479,-13.0556250,0.0000000,0.0000000,0.1935724,-0.5456495,4.0000000,-0.7607793,1.0041423,5.1999774,-0.3305197,0.8211192
1106,-13,-4.839148811150472,17.404278167536479,-13.0553770,-0.0000826,0.0000000,0.1702028,-0.5293831,4.0000000,-0.7508377,1.0044903,5.4133477,-0.3079285,0.7989573
1107,-13,-4.831692171150472,17.404278167536479,-13.0550995,-0.0002479,0.0000000,0.1449908,-0.5116629,4.0000000,-0.7379901,1.0048554,5.6290140,-0.2853356,0.7765929
1108,-13,-4.824235531150472,17.404278167536479,-13.0547943,-0.0004132,0.0000000,0.1137935,-0.4898384,4.0000000,-0.7182079,1.0052356,5.8451843,-0.2614689,0.7524027
1109,-13,-4.816778891150472,17.404278167536479,-13.0544643,-0.0006612,0.0000000,0.0807616,-0.4663512,4.0000000,-0.6948014,1.0056238,6.0575867,-0.2379009,0.7293711
1110,-13,-4.809322251150472,17.404278167536479,-13.0541134,-0.0009091,0.0000000,0.0421586,-0.4380655,4.0000000,-0.6641186,1.0060176,6.2660656,-0.2120123,0.7047616
1111,-13,-4.801865611150472,17.404278167536479,-13.0537434,-0.0012397,0.0000000,0.0027372,-0.4093481,4.0000000,-0.6314754,1.0064161,6.4694915,-0.1872207,0.6867995
1112,-13,-4.794408971150472,17.404278167536479,-13.0533571,-0.0015702,0.0000000,-0.0411510,-0.3775593,4.0000000,-0.5929946,1.0068128,6.6647077,-0.1621240,0.6750152
1113,-13,-4.786952331150472,17.404278167536479,-13.0529594,-0.0019835,0.0000000,-0.0874481,-0.3443915,4.0000000,-0.5511705,1.0072057,6.8537211,-0.1376124,0.6724534
1114,-13,-4.779495691150472,17.404278167536479,-13.0525532,-0.0023967,0.0000000,-0.1365784,-0.3074627,4.0000000,-0.5006912,1.0075924,7.0347300,-0.1142342,0.6750088
1115,-13,-4.772039051150472,17.404278167536479,-13.0521431,-0.0028099,0.0000000,-0.1875552,-0.2699192,4.0000000,-0.4450746,1.0079724,7.2076058,-0.0947637,0.6911507
1116,-13,-4.764582411150472,17.404278167536479,-13.0517321,-0.0033058,0.0000000,-0.2400050,-0.2296111,4.0000000,-0.3806354,1.0083425,7.3716712,-0.0785869,0.7166185
1117,-13,-4.757125771150472,17.404278167536479,-13.0513248,-0.0037190,0.0000000,-0.2928556,-0.1887036,4.0000000,-0.3107069,1.0087053,7.5290861,-0.0667003,0.7554759
1118,-13,-4.749669131150472,17.404278167536479,-13.0509262,-0.0040496,0.0000000,-0.3446815,-0.1479290,4.0000000,-0.2351226,1.0090677,7.6823869,-0.0607354,0.8063993
1119,-13,-4.742212491150472,17.404278167536479,-13.0505400,-0.0043802,0.0000000,-0.3977183,-0.1049172,4.0000000,-0.1483342,1.0094291,7.8330250,-0.0615002,0.8719020
1120,-13,-4.734755851150472,17.404278167536479,-13.0501709,-0.0047107,0.0000000,-0.4495103,-0.0608686,4.0000000,-0.0532201,1.0097926,7.9807649,-0.0685171,0.9500817
1121,-13,-4.727299211150472,17.404278167536479,-13.0498228,0.0049587,49.5867767,-0.4973983,-0.0196161,4.0000000,0.0444424,1.0101682,8.1293716,-0.0836746,1.0373061
1122,-13,-4.719842571150472,17.404278167536479,-13.0495005,0.0047107,47.1074371,-0.5452770,0.0212204,4.0000000,0.1483079,1.0105627,8.2837296,-0.1058670,1.1394005
1123,-13,-4.712385931150472,17.404278167536479,-13.0492077,0.0044628,44.6280975,-0.5905094,0.0630364,4.0000000,0.2620613,1.0109800,8.4452457,-0.1359884,1.2514305
1124,-13,-4.704929291150472,17.404278167536479,-13.0489502,0.0042975,42.9752083,-0.6303013,0.1015666,4.0000000,0.3748214,1.0114340,8.6156359,-0.1716882,1.3650078
1125,-13,-4.697472651150472,17.404278167536479,-13.0487299,0.0041322,41.3223152,-0.6661355,0.1394096,4.0000000,0.4903302,1.0119375,8.8005934,-0.2115110,1.4833581
1126,-13,-4.690016011150472,17.404278167536479,-13.0485506,0.0039669,39.6694221,-0.6973366,0.1736867,4.0000000,0.6043785,1.0124933,8.9996243,-0.2570052,1.6002443
1127,-13,-4.682559371150472,17.404278167536479,-13.0484171,0.0038843,38.8429756,-0.7235550,0.2065736,4.0000000,0.7148969,1.0131078,9.2166986,-0.3017497,1.7158279
1128,-13,-5.197067531150471,17.396821527536478,-13.0224819,-0.0028926,7.4380164,-0.1197443,-0.2171192,4.0000000,-0.0050907,1.0252197,12.7373552,-0.4291478,0.4630233
1129,-13,-5.189610891150471,17.396821527536478,-13.0241194,-0.0010744,16.5289249,-0.1020964,-0.2462757,4.0000000,-0.0153138,1.0242072,12.4838667,-0.4772377,0.4799767
1130,-13,-5.182154251150471,17.396821527536478,-13.0257225,0.0007438,25.6198349,-0.0839968,-0.2714672,4.0000000,-0.0247090,1.0231701,12.2184315,-0.5182255,0.4940369
1131,-13,-5.174697611150471,17.396821527536478,-13.0272903,0.0025620,34.7107430,-0.0650369,-0.2969492,4.0000000,-0.0351556,1.0221227,11.9443579,-0.5587429,0.5124301
1132,-13,-5.167240971150471,17.396821527536478,-13.0288219,0.0041322,43.8016510,-0.0467629,-0.3213087,4.0000000,-0.0458619,1.0210555,11.6575251,-0.5967554,0.5348125
1133,-13,-5.159784331150471,17.396821527536478,-13.0303144,-0.0047107,0.0000000,-0.0273980,-0.3423750,4.0000000,-0.0570647,1.0199775,11.3591805,-0.6276853,0.5504009
1134,-13,-5.152327691150472,17.396821527536478,-13.0317669,-0.0038017,0.0000000,-0.0096581,-0.3606372,4.0000000,-0.0672085,1.0189145,11.0578270,-0.6540660,0.5647766
1135,-13,-5.144871051150471,17.396821527536478,-13.0331793,-0.0025620,3.3057852,0.0080516,-0.3791752,4.0000000,-0.0786214,1.0178564,10.7490244,-0.6797291,0.5829969
1136,-13,-5.137414411150472,17.396821527536478,-13.0345488,-0.0009917,9.9173555,0.0249147,-0.3960981,4.0000000,-0.0892914,1.0168102,10.4332294,-0.7029048,0.6005560
1137,-13,-5.129957771150472,17.396821527536478,-13.0358763,0.0008264,19.0082645,0.0413884,-0.4089592,4.0000000,-0.1003711,1.0157897,10.1146193,-0.7175471,0.6075524
1138,-13,-5.122501131150472,17.396821527536478,-13.0371609,0.0024793,28.0991745,0.0574689,-0.4230542,4.0000000,-0.1117712,1.0147953,9.7959242,-0.7343373,0.6211659
1139,-13,-5.115044491150472,17.396821527536478,-13.0384016,0.0037190,37.1900826,0.0721865,-0.4340526,4.0000000,-0.1227411,1.0138285,9.4727840,-0.7453642,0.6281739
1140,-13,-5.107587851150472,17.396821527536478,-13.0395985,0.0046281,46.2809906,0.0847508,-0.4438828,4.0000000,-0.1321665,1.0128947,9.1507359,-0.7555991,0.6364248
1141,-13,-5.100131211150472,17.396821527536478,-13.0407515,-0.0044628,0.0000000,0.0971065,-0.4524966,4.0000000,-0.1428514,1.0120002,8.8326406,-0.7621418,0.6414898
1142,-13,-5.092674571150472,17.396821527536478,-13.0418596,-0.0035537,0.0000000,0.1086050,-0.4616231,4.0000000,-0.1524926,1.0111461,8.5132303,-0.7707537,0.6508920
1143,-13,-5.085217931150471,17.396821527536478,-13.0429249,-0.0026446,0.0000000,0.1178831,-0.4678541,4.0000000,-0.1609244,1.0103347,8.1995964,-0.7747838,0.6544650
1144,-13,-5.077761291150471,17.396821527536478,-13.0439463,-0.0017355,0.0000000,0.1280501,-0.4752851,4.0000000,-0.1706495,1.0095570,7.8889079,-0.7799206,0.6612630
1145,-13,-5.070304651150471,17.396821527536478,-13.0449238,-0.0005785,2.4793389,0.1379377,-0.4832016,4.0000000,-0.1803614,1.0088259,7.5823092,-0.7860417,0.6710421
1146,-13,-5.062848011150471,17.396821527536478,-13.0458584,0.0004132,6.6115704,0.1448593,-0.4870028,4.0000000,-0.1880583,1.0081333,7.2791872,-0.7859472,0.6709998
1147,-13,-5.055391371150471,17.396821527536478,-13.0467491,0.0012397,12.3966942,0.1519137,-0.4922445,4.0000000,-0.1954685,1.0074861,6.9873953,-0.7890204,0.6766304
1148,-13,-5.047934731150471,17.396821527536478,-13.0475979,0.0019835,19.8347111,0.1590959,-0.4977145,4.0000000,-0.2034640,1.0068860,6.7013149,-0.7919649,0.6831978
1149,-13,-5.040478091150471,17.396821527536478,-13.0484037,0.0028099,28.0991745,0.1659906,-0.5046420,4.0000000,-0.2103321,1.0063199,6.4211378,-0.7989520,0.6965650
1150,-13,-5.033021451150471,17.396821527536478,-13.0491676,0.0037190,37.1900826,0.1715512,-0.5083874,4.0000000,-0.2171821,1.0057951,6.1501794,-0.7995927,0.6999128
1151,-13,-5.025564811150471,17.396821527536478,-13.0498896,0.0046281,46.2809906,0.1788491,-0.5152751,4.0000000,-0.2252862,1.0053132,5.8895035,-0.8052640,0.7129828
1152,-13,-5.018108171150471,17.396821527536478,-13.0505705,-0.0044628,0.0000000,0.1854530,-0.5216627,4.0000000,-0.2329845,1.0048683,5.6385236,-0.8103408,0.7257565
1153,-13,-5.010651531150471,17.396821527536478,-13.0512094,-0.0035537,0.0000000,0.1920154,-0.5280319,4.0000000,-0.2416849,1.0044602,5.3963323,-0.8143790,0.7389081
1154,-13,-5.003194891150471,17.396821527536478,-13.0518064,-0.0026446,0.0000000,0.1974230,-0.5326725,4.0000000,-0.2503099,1.0040908,5.1691837,-0.8150352,0.7473180
1155,-13,-4.995738251150471,17.396821527536478,-13.0523624,-0.0017355,0.0000000,0.2035404,-0.5389942,4.0000000,-0.2611097,1.0037602,4.9557228,-0.8168787,0.7618390
1156,-13,-4.988281611150471,17.396821527536478,-13.0528784,-0.0010744,0.0000000,0.2103781,-0.5457749,4.0000000,-0.2752912,1.0034641,4.7568231,-0.8162585,0.7773219
1157,-13,-4.980824971150471,17.396821527536478,-13.0533524,-0.0005785,0.0000000,0.2161754,-0.5515543,4.0000000,-0.2918953,1.0032017,4.5737987,-0.8112133,0.7908846
1158,-13,-4.973368331150471,17.396821527536478,-13.0537853,-0.0002479,0.0000000,0.2225816,-0.5568135,5.0000000,-0.3124271,1.0029781,4.4101143,-0.8011999,0.8012339
1159,-13,-4.965911691150471,17.396821527536478,-13.0541773,-0.0000826,0.0000000,0.2304464,-0.5647200,5.0000000,-0.3394705,1.0027907,4.2692084,-0.7899695,0.8210002
1160,-13,-4.958455051150471,17.396821527536478,-13.0545292,0.0000000,0.0000000,0.2380843,-0.5721093,4.0000000,-0.3714391,1.0026356,4.1475325,-0.7727795,0.8394280
1161,-13,-4.950998411150471,17.396821527536478,-13.0548391,0.0000000,0.0000000,0.2450016,-0.5784879,4.0000000,-0.4066199,1.0025144,4.0528474,-0.7503558,0.8551289
1162,-13,-4.943541771150471,17.396821527536478,-13.0551081,0.0000000,0.0000000,0.2516567,-0.5838509,4.0000000,-0.4455996,1.0024346,3.9867344,-0.7221023,0.8670198
1163,-13,-4.936085131150471,17.396821527536478,-13.0553370,0.0000000,0.0000000,0.2583162,-0.5899035,4.0000000,-0.4903677,1.0023901,3.9483254,-0.6894392,0.8825528
1164,-13,-4.928628491150471,17.396821527536478,-13.0555239,0.0000000,0.0000000,0.2634648,-0.5946955,4.0000000,-0.5357563,1.0023793,3.9400759,-0.6536347,0.8955022
1165,-13,-4.921171851150471,17.396821527536478,-13.0556707,0.0000000,0.0000000,0.2680845,-0.5989536,4.0000000,-0.5821991,1.0024056,3.9623389,-0.6157082,0.9072726
1166,-13,-4.913715211150471,17.396821527536478,-13.0557756,0.0000000,0.0000000,0.2707126,-0.6017031,4.0000000,-0.6266049,1.0024689,4.0138731,-0.5768012,0.9160188
1167,-13,-4.906258571150471,17.396821527536478,-13.0558414,0.0000000,0.0000000,0.2734041,-0.6044075,4.0000000,-0.6678572,1.0025691,4.0943437,-0.5409579,0.9246222
1168,-13,-4.898801931150471,17.396821527536478,-13.0558662,0.0000000,0.0000000,0.2739004,-0.6053609,5.0000000,-0.7034312,1.0027047,4.2009983,-0.5072907,0.9292825
1169,-13,-4.891345291150471,17.396821527536478,-13.0558519,0.0000000,0.0000000,0.2725121,-0.6050489,4.0000000,-0.7333224,1.0028770,4.3331766,-0.4767753,0.9317096
1170,-13,-4.883888651150471,17.396821527536478,-13.0557976,0.0000000,0.0000000,0.2675779,-0.6017780,4.0000000,-0.7533815,1.0030848,4.4866724,-0.4501744,0.9269558
1171,-13,-4.876432011150472,17.396821527536478,-13.0557051,0.0000000,0.0000000,0.2600939,-0.5965179,4.0000000,-0.7679246,1.0033247,4.6588483,-0.4251112,0.9179422
1172,-13,-4.868975371150471,17.396821527536478,-13.0555754,0.0000000,0.0000000,0.2518632,-0.5912221,4.0000000,-0.7796200,1.0035967,4.8450704,-0.4028241,0.9106030
1173,-13,-4.861518731150472,17.396821527536478,-13.0554094,0.0000000,0.0000000,0.2414552,-0.5844277,4.0000000,-0.7879012,1.0038990,5.0448461,-0.3809541,0.9009067
1174,-13,-4.854062091150471,17.396821527536478,-13.0552082,-0.0000826,0.0000000,0.2244371,-0.5722764,4.0000000,-0.7847417,1.0042280,5.2531629,-0.3598110,0.8799379
1175,-13,-4.846605451150472,17.396821527536478,-13.0549726,-0.0001653,0.0000000,0.2039893,-0.5579308,4.0000000,-0.7767196,1.0045789,5.4672027,-0.3391421,0.8571421
1176,-13,-4.839148811150472,17.396821527536478,-13.0547056,-0.0003306,0.0000000,0.1819560,-0.5430902,4.0000000,-0.7676299,1.0049521,5.6853762,-0.3185504,0.8370695
1177,-13,-4.831692171150472,17.396821527536478,-13.0544090,-0.0005785,0.0000000,0.1564365,-0.5253400,4.0000000,-0.7542254,1.0053456,5.9061747,-0.2964546,0.8133454
1178,-13,-4.824235531150472,17.396821527536478,-13.0540848,-0.0008264,0.0000000,0.1262524,-0.5039865,4.0000000,-0.7333621,1.0057515,6.1256690,-0.2746109,0.7866538
1179,-13,-4.816778891150472,17.396821527536478,-13.0537348,-0.0011570,0.0000000,0.0931406,-0.4812054,4.0000000,-0.7107790,1.0061646,6.3421559,-0.2516318,0.7639524
1180,-13,-4.809322251150472,17.396821527536478,-13.0533628,-0.0014876,0.0000000,0.0545328,-0.4536400,4.0000000,-0.6805066,1.0065850,6.5530176,-0.2267733,0.7386472
1181,-13,-4.801865611150472,17.396821527536478,-13.0529709,-0.0019008,0.0000000,0.0135378,-0.4246799,4.0000000,-0.6476767,1.0070051,6.7575598,-0.2016830,0.7194478
1182,-13,-4.794408971150472,17.396821527536478,-13.0525637,-0.0023140,0.0000000,-0.0295088,-0.3941055,4.0000000,-0.6105109,1.0074186,6.9539604,-0.1777001,0.7059196
1183,-13,-4.786952331150472,17.396821527536478,-13.0521431,-0.0028099,0.0000000,-0.0748151,-0.3619140,4.0000000,-0.5700263,1.0078293,7.1436157,-0.1538016,0.6997713
1184,-13,-4.779495691150472,17.396821527536478,-13.0517139,-0.0033058,0.0000000,-0.1245372,-0.3254943,4.0000000,-0.5198761,1.0082362,7.3249125,-0.1311124,0.6996067
1185,-13,-4.772039051150472,17.396821527536478,-13.0512791,-0.0037190,0.0000000,-0.1762979,-0.2877416,4.0000000,-0.4644009,1.0086328,7.4970384,-0.1110823,0.7113140
1186,-13,-4.764582411150472,17.396821527536478,-13.0508432,-0.0042149,0.0000000,-0.2289692,-0.2484313,4.0000000,-0.4019370,1.0090172,7.6618414,-0.0949256,0.7334170
1187,-13,-4.757125771150472,17.396821527536478,-13.0504112,-0.0046281,0.0000000,-0.2816311,-0.2090076,4.0000000,-0.3347282,1.0093945,7.8189034,-0.0832869,0.7681534
1188,-13,-4.749669131150472,17.396821527536478,-13.0499859,0.0050413,50.4132233,-0.3351297,-0.1692438,4.0000000,-0.2611519,1.0097665,7.9707770,-0.0773356,0.8171799
1189,-13,-4.742212491150472,17.396821527536478,-13.0495720,0.0047107,47.1074371,-0.3892787,-0.1260433,4.0000000,-0.1761499,1.0101349,8.1185493,-0.0759367,0.8772641
1190,-13,-4.734755851150472,17.396821527536478,-13.0491743,0.0043802,43.8016510,-0.4432570,-0.0837288,4.0000000,-0.0852328,1.0105027,8.2616549,-0.0822248,0.9535404
1191,-13,-4.727299211150472,17.396821527536478,-13.0487976,0.0040496,40.4958687,-0.4928382,-0.0442064,4.0000000,0.0082770,1.0108756,8.4056568,-0.0966898,1.0371464
1192,-13,-4.719842571150472,17.396821527536478,-13.0484457,0.0038017,38.0165291,-0.5422374,-0.0034261,4.0000000,0.1100567,1.0112647,8.5554590,-0.1169089,1.1341383
1193,-13,-4.712385931150472,17.396821527536478,-13.0481224,0.0035537,35.5371895,-0.5909736,0.0383387,4.0000000,0.2211504,1.0116789,8.7075758,-0.1444731,1.2449064
1194,-13,-4.704929291150472,17.396821527536478,-13.0478325,0.0033884,33.8842964,-0.6325638,0.0756257,4.0000000,0.3305734,1.0121248,8.8690500,-0.1793220,1.3534821
1195,-13,-4.697472651150472,17.396821527536478,-13.0475798,0.0031405,32.2314034,-0.6718603,0.1129528,4.0000000,0.4436992,1.0126092,9.0424814,-0.2177936,1.4703085
1196,-13,-4.690016011150472,17.396821527536478,-13.0473671,0.0028926,30.5785122,-0.7061117,0.1486223,4.0000000,0.5585490,1.0131375,9.2298374,-0.2613044,1.5877007
1197,-13,-4.682559371150472,17.396821527536478,-13.0472002,0.0027273,29.7520657,-0.7346790,0.1805296,4.0000000,0.6681366,1.0137256,9.4311380,-0.3070775,1.6995502
1198,-13,-5.204524171150471,17.389364887536480,-13.0204725,-0.0047934,0.8264463,-0.0955105,-0.2293346,4.0000000,-0.0454845,1.0265985,13.0743914,-0.4131847,0.4362836
1199,-13,-5.197067531150471,17.389364887536480,-13.0221558,-0.0032231,5.7851238,-0.0774436,-0.2599373,4.0000000,-0.0552416,1.0255944,12.8285303,-0.4646329,0.4587932
1200,-13,-5.189610891150471,17.389364887536480,-13.0238056,-0.0014050,14.8760328,-0.0580831,-0.2884566,4.0000000,-0.0660169,1.0245385,12.5679731,-0.5108962,0.4813569
1201,-13,-5.182154251150471,17.389364887536480,-13.0254202,0.0004132,23.9669418,-0.0374163,-0.3141763,4.0000000,-0.0775486,1.0234679,12.2953644,-0.5508040,0.5005567
1202,-13,-5.174697611150471,17.389364887536480,-13.0269995,0.0022314,33.0578499,-0.0169633,-0.3399837,4.0000000,-0.0889277,1.0223879,12.0133438,-0.5910398,0.5261030
1203,-13,-5.167240971150471,17.389364887536480,-13.0285397,0.0038843,42.1487617,0.0019669,-0.3637494,4.0000000,-0.0990066,1.0212784,11.7185526,-0.6284922,0.5542305
1204,-13,-5.159784331150471,17.389364887536480,-13.0300398,-0.0048760,0.0000000,0.0225947,-0.3853848,4.0000000,-0.1114342,1.0201683,11.4128809,-0.6593354,0.5766550
1205,-13,-5.152327691150472,17.389364887536480,-13.0314989,-0.0039669,0.0000000,0.0409559,-0.4032673,4.0000000,-0.1224020,1.0190747,11.1034355,-0.6841327,0.5951303
1206,-13,-5.144871051150471,17.389364887536480,-13.0329161,-0.0028099,2.4793389,0.0596263,-0.4216771,4.0000000,-0.1340412,1.0179871,10.7872133,-0.7093130,0.6175275
1207,-13,-5.137414411150472,17.389364887536480,-13.0342903,-0.0013223,8.2644625,0.0781933,-0.4389255,4.0000000,-0.1464907,1.0169134,10.4649963,-0.7313604,0.6387741
1208,-13,-5.129957771150472,17.389364887536480,-13.0356207,0.0004959,17.3553715,0.0952484,-0.4523706,4.0000000,-0.1586894,1.0158646,10.1379948,-0.7460517,0.6513566
1209,-13,-5.122501131150472,17.389364887536480,-13.0369062,0.0022314,26.4462814,0.1108997,-0.4656236,4.0000000,-0.1694581,1.0148470,9.8128233,-0.7617892,0.6676469
1210,-13,-5.115044491150472,17.389364887536480,-13.0381479,0.0035537,35.5371895,0.1253414,-0.4764890,4.0000000,-0.1806092,1.0138590,9.4831114,-0.7723689,0.6785389
1211,-13,-5.107587851150472,17.389364887536480,-13.0393438,0.0044628,44.6280975,0.1380050,-0.4864262,4.0000000,-0.1899920,1.0129080,9.1550102,-0.7828603,0.6903650
1212,-13,-5.100131211150472,17.389364887536480,-13.0404949,-0.0046281,0.0000000,0.1487379,-0.4934721,4.0000000,-0.1986775,1.0119988,8.8302898,-0.7882666,0.6952752
1213,-13,-5.092674571150472,17.389364887536480,-13.0416012,-0.0037190,0.0000000,0.1594259,-0.5022192,4.0000000,-0.2071295,1.0111290,8.5066080,-0.7973089,0.7077277
1214,-13,-5.085217931150471,17.389364887536480,-13.0426626,-0.0028099,0.0000000,0.1681139,-0.5078155,4.0000000,-0.2151096,1.0103034,8.1873140,-0.8005213,0.7118191
1215,-13,-5.077761291150471,17.389364887536480,-13.0436792,-0.0019008,0.0000000,0.1765853,-0.5143770,4.0000000,-0.2226700,1.0095202,7.8723526,-0.8060839,0.7207095
1216,-13,-5.070304651150471,17.389364887536480,-13.0446510,-0.0008264,1.6528926,0.1845625,-0.5206839,4.0000000,-0.2301083,1.0087830,7.5635915,-0.8112594,0.7299263
