OID_,ClipsFinal_DEM_Large_S3_RegR,X,Y,DEM_Large_S15_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
11,-13,-4.511056651150471,20.118495127536480,-13.2513466,-0.0026446,0.0000000,-0.1954750,-0.2920965,4.0000000,0.1815338,1.0020287,3.6362712,-0.7657267,0.7359143
12,-13,-4.503600011150471,20.118495127536480,-13.2517672,-0.0017355,0.0000000,-0.2491876,-0.2966689,4.0000000,0.2648650,1.0019494,3.5611525,-0.8582027,0.8544352
13,-13,-4.496143371150471,20.118495127536480,-13.2521610,-0.0008264,0.0000000,-0.3119122,-0.2953364,4.0000000,0.3358063,1.0018928,3.5062814,-0.9264790,0.9772282
14,-13,-4.488686731150471,20.118495127536480,-13.2525263,-0.0003306,0.0000000,-0.3800537,-0.2917482,4.0000000,0.3797820,1.0018685,3.4831312,-0.9632784,1.1058333
15,-13,-4.481230091150471,20.118495127536480,-13.2528610,-0.0000826,0.0000000,-0.4547529,-0.2880931,5.0000000,0.3861631,1.0018891,3.4997649,-0.9623494,1.2478861
16,-13,-4.473773451150471,20.118495127536480,-13.2531652,0.0000000,0.0000000,-0.5352644,-0.2789847,4.0000000,0.3518796,1.0019579,3.5592995,-0.9098490,1.3898396
17,-13,-4.466316811150471,20.118495127536480,-13.2534361,0.0000000,0.0000000,-0.6191688,-0.2656406,4.0000000,0.2794819,1.0020853,3.6740923,-0.8107631,1.5307662
18,-13,-4.458860171150471,20.118495127536480,-13.2536736,0.0000000,0.0000000,-0.7069712,-0.2490370,4.0000000,0.1790412,1.0022838,3.8439672,-0.6771152,1.6751274
19,-13,-4.451403531150471,20.118495127536480,-13.2538786,0.0000000,0.0000000,-0.7972953,-0.2328182,4.0000000,0.0548615,1.0025543,4.0656567,-0.5204979,1.8283969
20,-13,-4.443946891150471,20.118495127536480,-13.2540493,0.0000000,0.0000000,-0.8884764,-0.2116366,4.0000000,-0.0674477,1.0029054,4.3379931,-0.3558255,1.9779838
21,-13,-4.436490251150471,20.118495127536480,-13.2541876,0.0000000,0.0000000,-0.9801857,-0.1898773,4.0000000,-0.1849350,1.0033473,4.6568770,-0.1948197,2.1325831
22,-13,-4.525969931150471,20.111038487536479,-13.2502899,-0.0047934,0.0000000,-0.0729960,-0.3014882,4.0000000,-0.0060406,1.0020604,3.6681058,-0.5969357,0.5122994
23,-13,-4.518513291150471,20.111038487536479,-13.2507315,-0.0038843,0.0000000,-0.1059715,-0.3129242,4.0000000,0.0727911,1.0019536,3.5705078,-0.6986395,0.6064518
24,-13,-4.511056651150471,20.111038487536479,-13.2511501,-0.0029752,0.0000000,-0.1465445,-0.3216503,4.0000000,0.1494566,1.0018526,3.4753723,-0.7927572,0.7099053
25,-13,-4.503600011150471,20.111038487536479,-13.2515411,-0.0020661,0.0000000,-0.1963191,-0.3264357,4.0000000,0.2194812,1.0017668,3.3910458,-0.8723526,0.8221287
26,-13,-4.496143371150471,20.111038487536479,-13.2519045,-0.0011570,0.0000000,-0.2552122,-0.3272651,4.0000000,0.2719694,1.0017064,3.3285832,-0.9264996,0.9425347
27,-13,-4.488686731150471,20.111038487536479,-13.2522364,-0.0005785,0.0000000,-0.3227962,-0.3233933,5.0000000,0.2963354,1.0016781,3.2986295,-0.9431219,1.0683345
28,-13,-4.481230091150471,20.111038487536479,-13.2525358,-0.0002479,0.0000000,-0.3956717,-0.3184689,5.0000000,0.2774676,1.0016948,3.3141613,-0.9144053,1.2025212
29,-13,-4.473773451150471,20.111038487536479,-13.2528019,-0.0000826,0.0000000,-0.4747348,-0.3090626,4.0000000,0.2149326,1.0017613,3.3766010,-0.8330578,1.3385727
30,-13,-4.466316811150471,20.111038487536479,-13.2530317,0.0000000,0.0000000,-0.5574401,-0.2956564,4.0000000,0.1141335,1.0018877,3.4939921,-0.7054462,1.4736575
31,-13,-4.458860171150471,20.111038487536479,-13.2532272,0.0000000,0.0000000,-0.6430631,-0.2789842,4.0000000,-0.0092800,1.0020835,3.6710665,-0.5486883,1.6093897
32,-13,-4.451403531150471,20.111038487536479,-13.2533865,0.0000000,0.0000000,-0.7340305,-0.2617179,4.0000000,-0.1475040,1.0023526,3.9021397,-0.3759318,1.7577357
33,-13,-4.443946891150471,20.111038487536479,-13.2535105,-0.0000826,0.0000000,-0.8261003,-0.2404539,4.0000000,-0.2785040,1.0027024,4.1824841,-0.2024037,1.9038703
34,-13,-4.436490251150471,20.111038487536479,-13.2535982,-0.0001653,0.0000000,-0.9181801,-0.2171445,4.0000000,-0.3959682,1.0031408,4.5105853,-0.0383208,2.0512280
35,-13,-4.429033611150471,20.111038487536479,-13.2536516,-0.0003306,0.0000000,-1.0113053,-0.1944712,4.0000000,-0.4991429,1.0036716,4.8779840,0.1102004,2.2074211
36,-13,-4.421576971150471,20.111038487536479,-13.2536707,-0.0004959,0.0000000,-1.1027330,-0.1697622,5.0000000,-0.5839559,1.0042988,5.2799320,0.2444316,2.3629994
37,-13,-4.518513291150471,20.103581847536478,-13.2505493,-0.0042975,0.0000000,-0.0635294,-0.3407936,4.0000000,0.0472852,1.0018162,3.4428082,-0.7288722,0.5939884
38,-13,-4.511056651150471,20.103581847536478,-13.2509432,-0.0033884,0.0000000,-0.1009207,-0.3504766,4.0000000,0.1127270,1.0017103,3.3376675,-0.8136802,0.6956840
39,-13,-4.503600011150471,20.103581847536478,-13.2513084,-0.0024793,0.0000000,-0.1478455,-0.3557248,4.0000000,0.1680422,1.0016192,3.2458174,-0.8794917,0.8046132
40,-13,-4.496143371150471,20.103581847536478,-13.2516422,-0.0015702,0.0000000,-0.2017457,-0.3577429,4.0000000,0.1995150,1.0015539,3.1781552,-0.9150007,0.9185988
41,-13,-4.488686731150471,20.103581847536478,-13.2519426,-0.0009091,0.0000000,-0.2646610,-0.3550544,5.0000000,0.1979744,1.0015242,3.1441975,-0.9080833,1.0374469
42,-13,-4.481230091150471,20.103581847536478,-13.2522087,-0.0004959,0.0000000,-0.3344036,-0.3503329,4.0000000,0.1513267,1.0015409,3.1579428,-0.8519925,1.1646649
43,-13,-4.473773451150471,20.103581847536478,-13.2524385,-0.0002479,0.0000000,-0.4109944,-0.3413684,4.0000000,0.0602527,1.0016080,3.2247317,-0.7429896,1.2945632
44,-13,-4.466316811150471,20.103581847536478,-13.2526302,-0.0000826,0.0000000,-0.4930068,-0.3274222,4.0000000,-0.0639756,1.0017350,3.3499696,-0.5908689,1.4233606
45,-13,-4.458860171150471,20.103581847536478,-13.2527847,-0.0000826,0.0000000,-0.5776529,-0.3102038,4.0000000,-0.2039007,1.0019321,3.5360272,-0.4165070,1.5514915
46,-13,-4.451403531150471,20.103581847536478,-13.2529011,-0.0001653,0.0000000,-0.6670709,-0.2928750,4.0000000,-0.3511141,1.0022041,3.7761428,-0.2346358,1.6921904
47,-13,-4.443946891150471,20.103581847536478,-13.2529793,-0.0003306,0.0000000,-0.7598113,-0.2712899,4.0000000,-0.4853271,1.0025566,4.0685701,-0.0572528,1.8336049
48,-13,-4.436490251150471,20.103581847536478,-13.2530193,-0.0004959,0.0000000,-0.8531587,-0.2471690,4.0000000,-0.5988712,1.0029954,4.4050875,0.1045332,1.9759970
49,-13,-4.429033611150471,20.103581847536478,-13.2530222,-0.0007438,0.0000000,-0.9491529,-0.2219689,5.0000000,-0.6939341,1.0035254,4.7818623,0.2499963,2.1277926
50,-13,-4.421576971150471,20.103581847536478,-13.2529888,-0.0009917,0.0000000,-1.0455705,-0.1957005,4.0000000,-0.7704711,1.0041531,5.1901670,0.3790700,2.2853074
51,-13,-4.414120331150471,20.103581847536478,-13.2529192,-0.0012397,0.0000000,-1.1410869,-0.1695831,4.0000000,-0.8312668,1.0048826,5.6278296,0.4921007,2.4484556
52,-13,-4.518513291150471,20.096125207536478,-13.2503548,-0.0047934,0.0000000,-0.0228201,-0.3689011,4.0000000,0.0147365,1.0017048,3.3359139,-0.7525387,0.5920783
53,-13,-4.511056651150471,20.096125207536478,-13.2507257,-0.0038843,0.0000000,-0.0567514,-0.3785664,4.0000000,0.0679248,1.0015944,3.2231748,-0.8250576,0.6889645
54,-13,-4.503600011150471,20.096125207536478,-13.2510662,-0.0029752,0.0000000,-0.0984938,-0.3857460,4.0000000,0.1048559,1.0015022,3.1255329,-0.8763480,0.7946550
55,-13,-4.496143371150471,20.096125207536478,-13.2513733,-0.0020661,0.0000000,-0.1482316,-0.3882258,5.0000000,0.1147360,1.0014368,3.0538342,-0.8911876,0.9022378
56,-13,-4.488686731150471,20.096125207536478,-13.2516451,-0.0013223,0.0000000,-0.2075948,-0.3872172,5.0000000,0.0870763,1.0014070,3.0197892,-0.8615106,1.0185450
57,-13,-4.481230091150471,20.096125207536478,-13.2518787,-0.0009091,0.0000000,-0.2736022,-0.3829479,4.0000000,0.0122928,1.0014228,3.0358961,-0.7781886,1.1384804
58,-13,-4.473773451150471,20.096125207536478,-13.2520742,-0.0006612,0.0000000,-0.3474409,-0.3736990,4.0000000,-0.1041223,1.0014930,3.1069856,-0.6432757,1.2596922
59,-13,-4.466316811150471,20.096125207536478,-13.2522306,-0.0004959,0.0000000,-0.4270313,-0.3589750,4.0000000,-0.2464255,1.0016248,3.2415407,-0.4715245,1.3777952
60,-13,-4.458860171150471,20.096125207536478,-13.2523460,-0.0004959,0.0000000,-0.5115046,-0.3424385,4.0000000,-0.3980860,1.0018262,3.4362516,-0.2867911,1.5031224
61,-13,-4.451403531150471,20.096125207536478,-13.2524214,-0.0005785,0.0000000,-0.6003857,-0.3243193,4.0000000,-0.5472800,1.0021025,3.6887062,-0.1013587,1.6362226
62,-13,-4.443946891150471,20.096125207536478,-13.2524557,-0.0008264,0.0000000,-0.6928227,-0.3021865,5.0000000,-0.6760652,1.0024592,3.9904108,0.0716923,1.7702152
63,-13,-4.436490251150471,20.096125207536478,-13.2524500,-0.0010744,0.0000000,-0.7874716,-0.2777532,4.0000000,-0.7807737,1.0029014,4.3366089,0.2252674,1.9085083
64,-13,-4.429033611150471,20.096125207536478,-13.2524042,-0.0014050,0.0000000,-0.8842019,-0.2517483,4.0000000,-0.8658121,1.0034350,4.7187605,0.3623154,2.0538366
65,-13,-4.421576971150471,20.096125207536478,-13.2523203,-0.0017355,0.0000000,-0.9828425,-0.2246628,4.0000000,-0.9317862,1.0040647,5.1353383,0.4824605,2.2079637
66,-13,-4.414120331150471,20.096125207536478,-13.2521973,-0.0020661,0.0000000,-1.0802515,-0.1974743,4.0000000,-0.9837836,1.0047944,5.5781732,0.5888350,2.3669605
67,-13,-4.518513291150471,20.088668567536480,-13.2501478,-0.0054545,0.0000000,0.0186728,-0.3977294,4.0000000,-0.0275212,1.0016215,3.2523208,-0.7679375,0.5973526
68,-13,-4.511056651150471,20.088668567536480,-13.2504978,-0.0046281,0.0000000,-0.0112579,-0.4090921,4.0000000,0.0118271,1.0015067,3.1332698,-0.8300112,0.6940240
69,-13,-4.503600011150471,20.088668567536480,-13.2508144,-0.0038017,0.0000000,-0.0492163,-0.4160081,5.0000000,0.0310652,1.0014131,3.0319471,-0.8630813,0.7930332
70,-13,-4.496143371150471,20.088668567536480,-13.2510958,-0.0029752,0.0000000,-0.0954135,-0.4196877,5.0000000,0.0188292,1.0013491,2.9595380,-0.8582045,0.8981979
71,-13,-4.488686731150471,20.088668567536480,-13.2513399,-0.0022314,0.0000000,-0.1500706,-0.4188948,4.0000000,-0.0351167,1.0013224,2.9267814,-0.8026730,1.0055928
72,-13,-4.481230091150471,20.088668567536480,-13.2515450,-0.0018182,0.0000000,-0.2126260,-0.4155724,4.0000000,-0.1354166,1.0013413,2.9472380,-0.6957283,1.1207405
73,-13,-4.473773451150471,20.088668567536480,-13.2517090,-0.0015702,0.0000000,-0.2831286,-0.4067774,4.0000000,-0.2719520,1.0014161,3.0271516,-0.5416027,1.2343925
74,-13,-4.466316811150471,20.088668567536480,-13.2518301,-0.0014050,0.0000000,-0.3592329,-0.3934819,4.0000000,-0.4268135,1.0015545,3.1694481,-0.3601503,1.3461576
75,-13,-4.458860171150471,20.088668567536480,-13.2519093,-0.0014050,0.0000000,-0.4425536,-0.3766562,4.0000000,-0.5806656,1.0017616,3.3761346,-0.1726468,1.4637924
76,-13,-4.451403531150471,20.088668567536480,-13.2519455,-0.0014876,0.0000000,-0.5287257,-0.3584926,5.0000000,-0.7230586,1.0020443,3.6382296,0.0060734,1.5863830
77,-13,-4.443946891150471,20.088668567536480,-13.2519388,-0.0017355,0.0000000,-0.6199811,-0.3372841,4.0000000,-0.8420510,1.0024085,3.9496286,0.1674828,1.7144810
78,-13,-4.436490251150471,20.088668567536480,-13.2518892,-0.0019835,0.0000000,-0.7147714,-0.3118143,4.0000000,-0.9341963,1.0028580,4.3050323,0.3105677,1.8435760
79,-13,-4.429033611150471,20.088668567536480,-13.2517977,-0.0023140,0.0000000,-0.8112203,-0.2854957,4.0000000,-1.0069915,1.0034001,4.6969929,0.4360000,1.9805137
80,-13,-4.421576971150471,20.088668567536480,-13.2516642,-0.0026446,0.0000000,-0.9111254,-0.2563905,4.0000000,-1.0608761,1.0040377,5.1184688,0.5480951,2.1255352
81,-13,-4.414120331150471,20.088668567536480,-13.2514906,-0.0029752,0.0000000,-1.0121368,-0.2278994,4.0000000,-1.1042675,1.0047729,5.5657110,0.6484687,2.2823868
82,-13,-4.406663691150471,20.088668567536480,-13.2512770,-0.0033884,0.0000000,-1.1126604,-0.1976091,4.0000000,-1.1349207,1.0056111,6.0350513,0.7397025,2.4435902
83,-13,-4.511056651150471,20.081211927536479,-13.2502556,-0.0053719,0.0000000,0.0331420,-0.4378954,4.0000000,-0.0520717,1.0014474,3.0708287,-0.8237191,0.7028141
84,-13,-4.503600011150471,20.081211927536479,-13.2505512,-0.0046281,0.0000000,-0.0016173,-0.4455302,5.0000000,-0.0505276,1.0013531,2.9664547,-0.8405328,0.7996153
85,-13,-4.496143371150471,20.081211927536479,-13.2508097,-0.0038843,0.0000000,-0.0437216,-0.4504120,4.0000000,-0.0856055,1.0012894,2.8937223,-0.8152184,0.9018430
86,-13,-4.488686731150471,20.081211927536479,-13.2510281,-0.0031405,0.0000000,-0.0946048,-0.4505734,4.0000000,-0.1627646,1.0012659,2.8653381,-0.7383822,1.0049957
87,-13,-4.481230091150471,20.081211927536479,-13.2512054,-0.0027273,0.0000000,-0.1530024,-0.4477131,4.0000000,-0.2841442,1.0012916,2.8907149,-0.6112821,1.1127012
88,-13,-4.473773451150471,20.081211927536479,-13.2513390,-0.0024793,0.0000000,-0.2187694,-0.4393758,4.0000000,-0.4348208,1.0013727,2.9794555,-0.4439308,1.2162861
89,-13,-4.466316811150471,20.081211927536479,-13.2514286,-0.0023140,0.0000000,-0.2923397,-0.4267779,4.0000000,-0.5935967,1.0015180,3.1346402,-0.2599592,1.3219857
90,-13,-4.458860171150471,20.081211927536479,-13.2514734,-0.0023140,0.0000000,-0.3724429,-0.4113800,4.0000000,-0.7438564,1.0017350,3.3513005,-0.0789035,1.4334763
91,-13,-4.451403531150471,20.081211927536479,-13.2514734,-0.0023967,0.0000000,-0.4575341,-0.3926869,4.0000000,-0.8736091,1.0020287,3.6245193,0.0882353,1.5472538
92,-13,-4.443946891150471,20.081211927536479,-13.2514267,-0.0026446,0.0000000,-0.5475696,-0.3709432,4.0000000,-0.9766546,1.0024036,3.9484620,0.2347683,1.6655749
93,-13,-4.436490251150471,20.081211927536479,-13.2513361,-0.0028926,0.0000000,-0.6412296,-0.3459119,4.0000000,-1.0546098,1.0028659,4.3118644,0.3627860,1.7868022
94,-13,-4.429033611150471,20.081211927536479,-13.2511997,-0.0032231,0.0000000,-0.7373769,-0.3195383,4.0000000,-1.1142328,1.0034190,4.7106619,0.4751561,1.9158350
95,-13,-4.421576971150471,20.081211927536479,-13.2510195,-0.0035537,0.0000000,-0.8366303,-0.2906170,4.0000000,-1.1571822,1.0040641,5.1370149,0.5759483,2.0520265
96,-13,-4.414120331150471,20.081211927536479,-13.2507963,-0.0038843,0.0000000,-0.9383639,-0.2610867,4.0000000,-1.1908653,1.0048070,5.5880966,0.6686918,2.2002571
97,-13,-4.406663691150471,20.081211927536479,-13.2505312,-0.0042975,0.0000000,-1.0400189,-0.2297524,4.0000000,-1.2143734,1.0056528,6.0588374,0.7548685,2.3535981
98,-13,-4.511056651150471,20.073755287536478,-13.2500000,0.0039669,39.6694221,0.0756157,-0.4657079,5.0000000,-0.1218917,1.0014126,3.0344222,-0.8095241,0.7185307
99,-13,-4.503600011150471,20.073755287536478,-13.2502756,-0.0053719,0.0000000,0.0470526,-0.4755274,5.0000000,-0.1412309,1.0013186,2.9288371,-0.8098238,0.8129795
100,-13,-4.496143371150471,20.073755287536478,-13.2505121,-0.0047107,0.0000000,0.0083922,-0.4806379,4.0000000,-0.1955696,1.0012579,2.8571100,-0.7657062,0.9104238
101,-13,-4.488686731150471,20.073755287536478,-13.2507076,-0.0040496,0.0000000,-0.0384869,-0.4820023,4.0000000,-0.2917823,1.0012393,2.8335969,-0.6722223,1.0103149
102,-13,-4.481230091150471,20.073755287536478,-13.2508583,-0.0036364,0.0000000,-0.0923018,-0.4805822,4.0000000,-0.4292825,1.0012707,2.8689306,-0.5318819,1.1137680
103,-13,-4.473773451150471,20.073755287536478,-13.2509651,-0.0033884,0.0000000,-0.1540404,-0.4734396,4.0000000,-0.5868673,1.0013602,2.9668360,-0.3600118,1.2117223
104,-13,-4.466316811150471,20.073755287536478,-13.2510242,-0.0032231,0.0000000,-0.2244801,-0.4610581,4.0000000,-0.7404508,1.0015152,3.1319323,-0.1816654,1.3086021
105,-13,-4.458860171150471,20.073755287536478,-13.2510366,-0.0032231,0.0000000,-0.3011474,-0.4466051,5.0000000,-0.8792639,1.0017428,3.3593802,-0.0139463,1.4124660
106,-13,-4.451403531150471,20.073755287536478,-13.2510014,-0.0033058,0.0000000,-0.3841828,-0.4290946,4.0000000,-0.9940987,1.0020490,3.6442604,0.1359095,1.5210538
107,-13,-4.443946891150471,20.073755287536478,-13.2509184,-0.0035537,0.0000000,-0.4722060,-0.4065819,4.0000000,-1.0791851,1.0024375,3.9764864,0.2660212,1.6265415
108,-13,-4.436490251150471,20.073755287536478,-13.2507877,-0.0038017,0.0000000,-0.5638433,-0.3824826,4.0000000,-1.1428155,1.0029129,4.3479028,0.3778504,1.7395260
109,-13,-4.429033611150471,20.073755287536478,-13.2506094,-0.0041322,0.0000000,-0.6600636,-0.3558202,4.0000000,-1.1893259,1.0034781,4.7520804,0.4776854,1.8602147
110,-13,-4.421576971150471,20.073755287536478,-13.2503853,-0.0044628,0.0000000,-0.7578766,-0.3258761,4.0000000,-1.2201713,1.0041360,5.1844497,0.5684191,1.9823945
111,-13,-4.414120331150471,20.073755287536478,-13.2501154,-0.0047934,0.0000000,-0.8598005,-0.2950818,4.0000000,-1.2443039,1.0048927,5.6382065,0.6541404,2.1195745
112,-13,-4.406663691150471,20.073755287536478,-13.2498007,0.0047934,47.9338837,-0.9621387,-0.2644090,4.0000000,-1.2634342,1.0057514,6.1122556,0.7346162,2.2672296
113,-13,-4.399207051150471,20.073755287536478,-13.2494421,0.0044628,44.6280975,-1.0657082,-0.2321673,4.0000000,-1.2774162,1.0067130,6.6028051,0.8130815,2.4238169
114,-13,-4.615449611150471,20.066298647536478,-13.2437973,0.0000000,0.0000000,-0.1700768,-0.0587386,4.0000000,-0.3500324,1.0019577,3.5843322,0.2325552,0.3570091
115,-13,-4.607992971150471,20.066298647536478,-13.2442369,0.0000000,0.0000000,-0.1336681,-0.0965583,4.0000000,-0.3606007,1.0020993,3.7107553,0.1674841,0.3076313
116,-13,-4.600536331150471,20.066298647536478,-13.2446918,0.0000000,0.0000000,-0.0950049,-0.1356187,4.0000000,-0.3632948,1.0022094,3.8085580,0.0920574,0.2664732
117,-13,-4.593079691150471,20.066298647536478,-13.2451572,0.0000000,0.0000000,-0.0563034,-0.1751868,4.0000000,-0.3620775,1.0022864,3.8740847,0.0117039,0.2381383
118,-13,-4.511056651150471,20.066298647536478,-13.2497282,0.0033058,33.0578499,0.1164833,-0.4922817,5.0000000,-0.1954979,1.0014037,3.0240681,-0.7890655,0.7388793
119,-13,-4.503600011150471,20.066298647536478,-13.2499866,0.0038843,38.8429756,0.0929724,-0.5045322,4.0000000,-0.2339132,1.0013108,2.9198427,-0.7751513,0.8351781
120,-13,-4.496143371150471,20.066298647536478,-13.2502031,-0.0055372,0.0000000,0.0587670,-0.5106042,4.0000000,-0.3067810,1.0012523,2.8518164,-0.7144274,0.9288956
121,-13,-4.488686731150471,20.066298647536478,-13.2503757,-0.0049587,0.0000000,0.0172054,-0.5129262,4.0000000,-0.4187184,1.0012391,2.8348758,-0.6071341,1.0224869
122,-13,-4.481230091150471,20.066298647536478,-13.2505035,-0.0045455,0.0000000,-0.0322870,-0.5127088,4.0000000,-0.5638350,1.0012778,2.8770015,-0.4615825,1.1219671
123,-13,-4.473773451150471,20.066298647536478,-13.2505836,-0.0042975,0.0000000,-0.0905390,-0.5065202,4.0000000,-0.7192751,1.0013766,2.9853859,-0.2937653,1.2150848
124,-13,-4.466316811150471,20.066298647536478,-13.2506151,-0.0041322,0.0000000,-0.1579879,-0.4955789,5.0000000,-0.8633922,1.0015426,3.1603844,-0.1277655,1.3085347
125,-13,-4.458860171150471,20.066298647536478,-13.2505980,-0.0041322,0.0000000,-0.2302407,-0.4818259,4.0000000,-0.9868032,1.0017825,3.4001474,0.0231514,1.4023904
126,-13,-4.451403531150471,20.066298647536478,-13.2505302,-0.0042149,0.0000000,-0.3103105,-0.4650168,4.0000000,-1.0845559,1.0021030,3.6931679,0.1545223,1.5028297
127,-13,-4.443946891150471,20.066298647536478,-13.2504120,-0.0044628,0.0000000,-0.3951730,-0.4429599,4.0000000,-1.1517226,1.0025074,4.0338964,0.2658027,1.5972161
128,-13,-4.436490251150471,20.066298647536478,-13.2502441,-0.0047107,0.0000000,-0.4846888,-0.4190680,4.0000000,-1.2001971,1.0029981,4.4128118,0.3620610,1.6997173
129,-13,-4.429033611150471,20.066298647536478,-13.2500267,-0.0050413,0.0000000,-0.5797524,-0.3926069,4.0000000,-1.2341676,1.0035805,4.8249097,0.4489537,1.8110266
130,-13,-4.421576971150471,20.066298647536478,-13.2497597,0.0046281,46.2809906,-0.6751750,-0.3628691,4.0000000,-1.2547660,1.0042590,5.2614107,0.5290279,1.9202017
131,-13,-4.414120331150471,20.066298647536478,-13.2494450,0.0042975,42.9752083,-0.7758729,-0.3320317,4.0000000,-1.2711397,1.0050330,5.7189212,0.6070763,2.0456970
132,-13,-4.406663691150471,20.066298647536478,-13.2490826,0.0038843,38.8429756,-0.8798136,-0.3003394,4.0000000,-1.2847340,1.0059044,6.1946006,0.6840551,2.1850255
133,-13,-4.399207051150471,20.066298647536478,-13.2486744,0.0035537,35.5371895,-0.9852980,-0.2673171,4.0000000,-1.2952772,1.0068787,6.6855659,0.7606431,2.3344934
134,-13,-4.615449611150471,20.058842007536480,-13.2436018,0.0000000,0.0000000,-0.1630897,-0.0609739,4.0000000,-0.3138536,1.0020529,3.6720917,0.1919057,0.3441226
135,-13,-4.607992971150471,20.058842007536480,-13.2440405,0.0000000,0.0000000,-0.1265834,-0.1017146,4.0000000,-0.3316897,1.0021883,3.7897182,0.1282606,0.2975551
136,-13,-4.600536331150471,20.058842007536480,-13.2444944,0.0000000,0.0000000,-0.0875687,-0.1427175,4.0000000,-0.3408729,1.0022949,3.8805285,0.0554380,0.2595027
137,-13,-4.593079691150471,20.058842007536480,-13.2449589,0.0000000,0.0000000,-0.0492366,-0.1830073,4.0000000,-0.3452414,1.0023640,3.9389856,-0.0207733,0.2352178
138,-13,-4.585623051150471,20.058842007536480,-13.2454281,0.0000000,0.0000000,-0.0119172,-0.2225867,4.0000000,-0.3455023,1.0024002,3.9692161,-0.0996711,0.2246889
139,-13,-4.511056651150471,20.058842007536480,-13.2494402,0.0026446,26.4462814,0.1555526,-0.5178549,5.0000000,-0.2722580,1.0014178,3.0401633,-0.7634518,0.7644536
140,-13,-4.503600011150471,20.058842007536480,-13.2496815,0.0031405,31.4049587,0.1349542,-0.5305817,4.0000000,-0.3265247,1.0013270,2.9380867,-0.7346388,0.8595330
141,-13,-4.496143371150471,20.058842007536480,-13.2498798,0.0036364,36.3636360,0.1062267,-0.5383502,4.0000000,-0.4142440,1.0012723,2.8749974,-0.6624563,0.9509374
142,-13,-4.488686731150471,20.058842007536480,-13.2500324,-0.0058678,0.0000000,0.0693662,-0.5426127,4.0000000,-0.5360234,1.0012640,2.8631523,-0.5492020,1.0441519
143,-13,-4.481230091150471,20.058842007536480,-13.2501383,-0.0054545,0.0000000,0.0232508,-0.5426192,4.0000000,-0.6818265,1.0013099,2.9148314,-0.4034120,1.1379026
144,-13,-4.473773451150471,20.058842007536480,-13.2501945,-0.0052066,0.0000000,-0.0296758,-0.5383649,4.0000000,-0.8304499,1.0014184,3.0324316,-0.2462799,1.2273241
145,-13,-4.466316811150471,20.058842007536480,-13.2502003,-0.0050413,0.0000000,-0.0906227,-0.5300832,5.0000000,-0.9625717,1.0015978,3.2191198,-0.0975946,1.3163880
146,-13,-4.458860171150471,20.058842007536480,-13.2501545,-0.0050413,0.0000000,-0.1593207,-0.5163059,4.0000000,-1.0670856,1.0018538,3.4668467,0.0344737,1.3993187
147,-13,-4.451403531150471,20.058842007536480,-13.2500563,-0.0051240,0.0000000,-0.2362839,-0.5006858,4.0000000,-1.1472067,1.0021895,3.7699990,0.1458350,1.4938238
