OID_,ClipsFinal_DEM_Large_S3_RegB,X,Y,DEM_Large_S15_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
2220,-13,-4.302270731150472,17.627977367536481,-13.1227522,-0.0029752,0.0000000,0.4966398,-0.7806125,4.0000000,-0.7325570,1.0125588,9.0290537,-0.8286681,1.5144624
2221,-13,-4.294814091150472,17.627977367536481,-13.1223240,-0.0033058,0.0000000,0.5034160,-0.7780579,4.0000000,-0.6923961,1.0126628,9.0669775,-0.8637197,1.4809923
2222,-13,-4.287357451150472,17.627977367536481,-13.1218414,-0.0037190,0.0000000,0.5091103,-0.7746505,4.0000000,-0.6568871,1.0128229,9.1235018,-0.8924139,1.4449641
2223,-13,-4.279900811150472,17.627977367536481,-13.1213074,-0.0042149,0.0000000,0.5128436,-0.7703907,4.0000000,-0.6268446,1.0130332,9.1966019,-0.9139367,1.4083110
2224,-13,-4.272444171150472,17.627977367536481,-13.1207218,-0.0047107,0.0000000,0.5116255,-0.7628966,4.0000000,-0.5992447,1.0132928,9.2874441,-0.9265485,1.3620652
2225,-13,-4.264987531150472,17.627977367536481,-13.1200867,-0.0052893,0.0000000,0.5070143,-0.7531352,4.0000000,-0.5757946,1.0135916,9.3910723,-0.9304758,1.3096499
2226,-13,-4.257530891150472,17.627977367536481,-13.1194038,0.0039669,40.4958687,0.5016527,-0.7435089,4.0000000,-0.5585578,1.0139263,9.5038242,-0.9284599,1.2609766
2227,-13,-4.250074251150472,17.627977367536481,-13.1186752,0.0032231,33.8842964,0.4928962,-0.7320888,4.0000000,-0.5462899,1.0142931,9.6279688,-0.9178877,1.2097793
2228,-13,-4.242617611150472,17.627977367536481,-13.1179037,0.0024793,28.0991745,0.4833050,-0.7205858,4.0000000,-0.5390662,1.0146874,9.7572060,-0.9021054,1.1613373
2229,-13,-4.235160971150472,17.627977367536481,-13.1170893,0.0016529,22.3140488,0.4730211,-0.7092243,4.0000000,-0.5371118,1.0151047,9.8935041,-0.8813369,1.1167626
2230,-13,-4.227704331150472,17.627977367536481,-13.1162348,0.0008264,17.3553715,0.4625572,-0.6985043,4.0000000,-0.5399622,1.0155368,10.0325279,-0.8570464,1.0777763
2231,-13,-4.220247691150472,17.627977367536481,-13.1153431,-0.0000826,12.3966942,0.4478818,-0.6855798,4.0000000,-0.5441439,1.0159827,10.1742887,-0.8270157,1.0361636
2232,-13,-4.212791051150472,17.627977367536481,-13.1144152,-0.0009917,8.2644625,0.4323540,-0.6728238,5.0000000,-0.5519912,1.0164424,10.3187847,-0.7936564,0.9990302
2233,-13,-4.205334411150472,17.627977367536481,-13.1134529,-0.0019008,4.9586778,0.4169257,-0.6609885,5.0000000,-0.5627130,1.0169117,10.4606762,-0.7592639,0.9683519
2234,-13,-4.197877771150472,17.627977367536481,-13.1124582,-0.0028926,2.4793389,0.4022476,-0.6502858,4.0000000,-0.5766396,1.0173830,10.6043596,-0.7239320,0.9437365
2235,-13,-4.190421131150472,17.627977367536481,-13.1114340,-0.0038843,0.8264463,0.3867953,-0.6398063,4.0000000,-0.5908603,1.0178615,10.7479677,-0.6887522,0.9229816
2236,-13,-4.182964491150472,17.627977367536481,-13.1103802,-0.0049587,0.0000000,0.3696864,-0.6288475,4.0000000,-0.6047865,1.0183442,10.8892784,-0.6529086,0.9041283
2237,-13,-4.175507851150472,17.627977367536481,-13.1092997,0.0040496,42.9752083,0.3536408,-0.6190660,4.0000000,-0.6192568,1.0188291,11.0312252,-0.6188753,0.8902344
2238,-13,-4.168051211150472,17.627977367536481,-13.1081924,0.0029752,34.7107430,0.3370199,-0.6095216,4.0000000,-0.6338123,1.0193183,11.1703367,-0.5852308,0.8796222
2239,-13,-4.160594571150471,17.627977367536481,-13.1070614,0.0019008,27.2727280,0.3249450,-0.6035107,4.0000000,-0.6513870,1.0198048,11.3085136,-0.5556344,0.8783581
2240,-13,-4.153137931150471,17.627977367536481,-13.1059074,0.0007438,20.6611576,0.3109455,-0.5960819,4.0000000,-0.6663901,1.0203071,11.4486723,-0.5257736,0.8742136
2241,-13,-4.145681291150471,17.627977367536481,-13.1047306,-0.0004132,14.8760328,0.2985378,-0.5903017,4.0000000,-0.6820475,1.0208198,11.5889101,-0.4985558,0.8755198
2242,-13,-4.138224651150471,17.627977367536481,-13.1035318,-0.0015702,9.9173555,0.2869581,-0.5855122,4.0000000,-0.6956793,1.0213274,11.7276154,-0.4753452,0.8801247
2243,-13,-4.130768011150471,17.627977367536481,-13.1023130,-0.0028099,5.7851238,0.2778235,-0.5821263,4.0000000,-0.7098444,1.0218438,11.8672724,-0.4544082,0.8867719
2244,-13,-4.123311371150471,17.627977367536481,-13.1010742,-0.0041322,2.4793389,0.2686051,-0.5780802,4.0000000,-0.7207589,1.0223693,12.0056114,-0.4354016,0.8901502
2245,-13,-4.115854731150471,17.627977367536481,-13.0998154,0.0045455,47.9338837,0.2631059,-0.5770967,4.0000000,-0.7326006,1.0229096,12.1465263,-0.4215928,0.9009547
2246,-13,-4.108398091150471,17.627977367536481,-13.0985374,0.0032231,38.8429756,0.2582511,-0.5761180,4.0000000,-0.7431045,1.0234540,12.2883854,-0.4091314,0.9103706
2247,-13,-4.100941451150472,17.627977367536481,-13.0972404,0.0019835,30.5785122,0.2556081,-0.5756862,4.0000000,-0.7499867,1.0240082,12.4299946,-0.4013855,0.9173373
2248,-13,-4.093484811150471,17.627977367536481,-13.0959244,0.0007438,23.1404953,0.2538891,-0.5757380,4.0000000,-0.7554676,1.0245836,12.5738077,-0.3960085,0.9246453
2249,-13,-4.086028171150472,17.627977367536481,-13.0945892,-0.0005785,16.5289249,0.2537504,-0.5769756,4.0000000,-0.7606633,1.0251541,12.7175550,-0.3932880,0.9344565
2250,-13,-4.078571531150472,17.627977367536481,-13.0932360,-0.0019835,10.7438021,0.2558631,-0.5782938,4.0000000,-0.7621241,1.0257368,12.8610592,-0.3944635,0.9393077
2251,-13,-4.071114891150472,17.627977367536481,-13.0918636,-0.0033884,6.6115704,0.2596179,-0.5807859,4.0000000,-0.7632580,1.0263433,13.0071468,-0.3983139,0.9465316
2252,-13,-4.063658251150472,17.627977367536481,-13.0904713,-0.0048760,3.3057852,0.2629505,-0.5826201,4.0000000,-0.7617872,1.0269419,13.1528883,-0.4034530,0.9510878
2253,-13,-4.056201611150472,17.627977367536481,-13.0890608,0.0036364,42.1487617,0.2688376,-0.5854561,4.0000000,-0.7586680,1.0275493,13.2963676,-0.4122441,0.9548579
2254,-13,-4.048744971150472,17.627977367536481,-13.0876303,0.0022314,33.0578499,0.2756963,-0.5887948,4.0000000,-0.7537854,1.0281720,13.4422522,-0.4238042,0.9589176
2255,-13,-4.041288331150472,17.627977367536481,-13.0861797,0.0008264,24.7933884,0.2836214,-0.5926598,4.0000000,-0.7472793,1.0287889,13.5862780,-0.4380402,0.9631290
2256,-13,-4.033831691150472,17.627977367536481,-13.0847092,-0.0004959,18.1818180,0.2918972,-0.5965823,4.0000000,-0.7387170,1.0294183,13.7297792,-0.4544477,0.9666250
2257,-13,-4.026375051150472,17.627977367536481,-13.0832176,-0.0019835,12.3966942,0.2998160,-0.6003448,4.0000000,-0.7274265,1.0300491,13.8734865,-0.4732632,0.9697261
2258,-13,-4.018918411150472,17.627977367536481,-13.0817051,-0.0035537,7.4380164,0.3049551,-0.6027577,4.0000000,-0.7142950,1.0306760,14.0139627,-0.4912204,0.9716003
2259,-13,-4.011461771150472,17.627977367536481,-13.0801706,-0.0052066,3.3057852,0.3147519,-0.6083032,4.0000000,-0.7008034,1.0312945,14.1497965,-0.5158030,0.9795161
2260,-13,-4.004005131150472,17.627977367536481,-13.0786152,0.0032231,41.3223152,0.3238595,-0.6140832,4.0000000,-0.6872824,1.0319129,14.2865286,-0.5408840,0.9904434
2261,-13,-3.996548491150472,17.627977367536481,-13.0770369,0.0016529,32.2314034,0.3280709,-0.6175732,4.0000000,-0.6714326,1.0325378,14.4224949,-0.5637138,0.9997404
2262,-13,-3.989091851150472,17.627977367536481,-13.0754356,0.0000826,23.9669418,0.3293599,-0.6202082,4.0000000,-0.6542861,1.0331383,14.5514832,-0.5861303,1.0106395
2263,-13,-3.981635211150472,17.627977367536481,-13.0738125,-0.0015702,17.3553715,0.3350762,-0.6261945,4.0000000,-0.6369579,1.0337347,14.6778297,-0.6154310,1.0298363
2264,-13,-3.974178571150472,17.627977367536481,-13.0721645,-0.0032231,11.5702477,0.3381652,-0.6314692,4.0000000,-0.6199110,1.0343364,14.8038683,-0.6430274,1.0513214
2265,-13,-3.966721931150472,17.627977367536481,-13.0704927,-0.0049587,6.6115704,0.3359062,-0.6347078,4.0000000,-0.6009721,1.0349177,14.9266758,-0.6684435,1.0733266
2266,-13,-3.959265291150472,17.627977367536481,-13.0687971,0.0033058,40.4958687,0.3290731,-0.6359307,4.0000000,-0.5801609,1.0354865,15.0438986,-0.6917006,1.0940093
2267,-13,-3.951808651150472,17.627977367536481,-13.0670767,0.0014876,31.4049587,0.3241522,-0.6394816,4.0000000,-0.5613559,1.0360463,15.1578989,-0.7176073,1.1237760
2268,-13,-3.944352011150472,17.627977367536481,-13.0653315,-0.0002479,23.1404953,0.3157071,-0.6426351,4.0000000,-0.5412785,1.0365900,15.2692747,-0.7439916,1.1591640
2269,-13,-3.936895371150472,17.627977367536481,-13.0635614,-0.0019835,15.7024794,0.3049874,-0.6450456,4.0000000,-0.5230066,1.0371264,15.3773241,-0.7670845,1.1959529
2270,-13,-3.929438731150472,17.627977367536481,-13.0617657,-0.0037190,9.9173555,0.2892046,-0.6458523,4.0000000,-0.5043685,1.0376512,15.4816046,-0.7873361,1.2351849
2271,-13,-3.921982091150472,17.627977367536481,-13.0599442,0.0044628,47.1074371,0.2740387,-0.6479647,4.0000000,-0.4894057,1.0381588,15.5828867,-0.8065236,1.2812959
2272,-13,-3.914525451150472,17.627977367536481,-13.0580978,0.0026446,38.0165291,0.2537901,-0.6477650,4.0000000,-0.4736819,1.0386627,15.6828957,-0.8218482,1.3258272
2273,-13,-3.907068811150472,17.627977367536481,-13.0562248,0.0006612,28.9256191,0.2339469,-0.6489617,4.0000000,-0.4594006,1.0391589,15.7783413,-0.8385227,1.3777845
2274,-13,-3.899612171150472,17.627977367536481,-13.0543261,-0.0011570,20.6611576,0.2110091,-0.6486887,4.0000000,-0.4468328,1.0396458,15.8730850,-0.8505446,1.4289957
2275,-13,-3.892155531150472,17.627977367536481,-13.0524015,-0.0030579,13.2231407,0.1846117,-0.6470351,4.0000000,-0.4337820,1.0401216,15.9672213,-0.8602881,1.4803638
2276,-13,-3.884698891150472,17.627977367536481,-13.0504513,-0.0049587,7.4380164,0.1541691,-0.6427312,4.0000000,-0.4232332,1.0405967,16.0556507,-0.8622292,1.5266665
2277,-13,-3.877242251150472,17.627977367536481,-13.0484743,0.0030579,41.3223152,0.1248913,-0.6397627,4.0000000,-0.4147714,1.0410568,16.1441307,-0.8647540,1.5786742
2278,-13,-3.869785611150472,17.627977367536481,-13.0464725,0.0009917,32.2314034,0.0936412,-0.6350617,4.0000000,-0.4087855,1.0415105,16.2305603,-0.8613380,1.6263088
2279,-13,-3.862328971150472,17.627977367536481,-13.0444450,-0.0009091,23.1404953,0.0658685,-0.6309552,4.0000000,-0.4056370,1.0419711,16.3163376,-0.8562733,1.6701473
2280,-13,-3.854872331150472,17.627977367536481,-13.0423927,-0.0028926,14.8760328,0.0339466,-0.6244046,4.0000000,-0.4044634,1.0424359,16.4041729,-0.8443459,1.7109900
2281,-13,-3.847415691150472,17.627977367536481,-13.0403147,-0.0049587,8.2644625,0.0048118,-0.6178108,4.0000000,-0.4046382,1.0429007,16.4898643,-0.8309833,1.7458349
2282,-13,-3.839959051150472,17.627977367536481,-13.0382128,0.0027273,40.4958687,-0.0280048,-0.6081130,4.0000000,-0.4058370,1.0433675,16.5770206,-0.8103890,1.7732896
2283,-13,-3.832502411150472,17.627977367536481,-13.0360861,0.0005785,31.4049587,-0.0573302,-0.5985914,4.0000000,-0.4085056,1.0438403,16.6636543,-0.7886772,1.7947283
2284,-13,-3.825045771150472,17.627977367536481,-13.0339355,-0.0012397,22.3140488,-0.0870941,-0.5861752,4.0000000,-0.4131715,1.0443090,16.7487259,-0.7591789,1.8032572
2285,-13,-3.817589131150472,17.627977367536481,-13.0317621,-0.0033058,14.0495872,-0.1115869,-0.5755867,4.0000000,-0.4188236,1.0447767,16.8349972,-0.7323498,1.8104179
2286,-13,-3.810132491150472,17.627977367536481,-13.0295668,0.0042149,47.1074371,-0.1362287,-0.5616208,4.0000000,-0.4265586,1.0452590,16.9212303,-0.6966832,1.8022742
2287,-13,-3.802675851150473,17.627977367536481,-13.0273485,0.0019008,38.0165291,-0.1586493,-0.5464286,4.0000000,-0.4354446,1.0457377,17.0079288,-0.6574127,1.7847325
2288,-13,-3.795219211150473,17.627977367536481,-13.0251102,-0.0001653,28.9256191,-0.1786769,-0.5300364,4.0000000,-0.4454533,1.0462023,17.0905685,-0.6146196,1.7577533
2289,-13,-3.787762571150473,17.627977367536481,-13.0228510,-0.0020661,19.8347111,-0.1959457,-0.5120919,4.0000000,-0.4535071,1.0466723,17.1747437,-0.5706767,1.7187580
2290,-13,-3.780305931150473,17.627977367536481,-13.0205736,-0.0047934,10.7438021,-0.2101151,-0.4932763,4.0000000,-0.4606933,1.0471286,17.2556610,-0.5258592,1.6707536
2291,-13,-3.772849291150473,17.627977367536481,-13.0182781,0.0027273,42.1487617,-0.2227262,-0.4701294,4.0000000,-0.4658901,1.0475802,17.3348770,-0.4743688,1.6026342
2292,-13,-3.765392651150473,17.627977367536481,-13.0159655,0.0004959,33.0578499,-0.2330271,-0.4454329,4.0000000,-0.4702025,1.0479946,17.4083138,-0.4206633,1.5266575
2293,-13,-3.757936011150472,17.627977367536481,-13.0136385,-0.0013223,23.9669418,-0.2407273,-0.4190485,4.0000000,-0.4721644,1.0483601,17.4719982,-0.3659325,1.4421632
2294,-13,-3.750479371150472,17.627977367536481,-13.0112991,-0.0040496,14.8760328,-0.2425038,-0.3941381,4.0000000,-0.4732537,1.0487078,17.5330982,-0.3150224,1.3544227
2295,-13,-4.511056651150471,17.620520727536483,-13.1113520,-0.0038843,7.4380164,-0.0732824,-0.2870935,4.0000000,-0.6816273,1.0337583,14.6852865,0.1074403,0.5795184
2296,-13,-4.503600011150471,17.620520727536483,-13.1123238,-0.0028926,9.9173555,-0.0610700,-0.3162334,4.0000000,-0.7175729,1.0326229,14.4419231,0.0851062,0.6320345
2297,-13,-4.496143371150471,17.620520727536483,-13.1132631,-0.0019835,13.2231407,-0.0473171,-0.3439588,4.0000000,-0.7508783,1.0314730,14.1910095,0.0629606,0.6833515
2298,-13,-4.488686731150471,17.620520727536483,-13.1141691,-0.0010744,16.5289249,-0.0308108,-0.3709655,4.0000000,-0.7811460,1.0303212,13.9354525,0.0392152,0.7320115
2299,-13,-4.481230091150471,17.620520727536483,-13.1150398,-0.0001653,20.6611576,-0.0113684,-0.3992763,4.0000000,-0.8120419,1.0291669,13.6744223,0.0134892,0.7847061
2300,-13,-4.473773451150471,17.620520727536483,-13.1158733,0.0006612,24.7933884,0.0086541,-0.4258862,4.0000000,-0.8405340,1.0280200,13.4074869,-0.0112385,0.8358049
2301,-13,-4.466316811150471,17.620520727536483,-13.1166677,0.0014876,28.9256191,0.0308702,-0.4512784,4.0000000,-0.8652728,1.0268795,13.1371078,-0.0372841,0.8823875
2302,-13,-4.458860171150471,17.620520727536483,-13.1174212,0.0022314,33.0578499,0.0541894,-0.4767424,4.0000000,-0.8900928,1.0257549,12.8673353,-0.0633920,0.9320498
2303,-13,-4.451403531150471,17.620520727536483,-13.1181326,0.0029752,37.1900826,0.0769099,-0.5002050,4.0000000,-0.9123263,1.0246609,12.5954714,-0.0880836,0.9790905
2304,-13,-4.443946891150471,17.620520727536483,-13.1188011,0.0036364,41.3223152,0.1000372,-0.5243922,4.0000000,-0.9367919,1.0235929,12.3237267,-0.1119926,1.0331765
2305,-13,-4.436490251150471,17.620520727536483,-13.1194239,0.0042149,45.4545441,0.1245324,-0.5468349,4.0000000,-0.9562101,1.0225483,12.0530672,-0.1374597,1.0800494
2306,-13,-4.429033611150471,17.620520727536483,-13.1199999,0.0047107,48.7603302,0.1502491,-0.5693141,4.0000000,-0.9750951,1.0215416,11.7860098,-0.1635330,1.1284517
2307,-13,-4.421576971150471,17.620520727536483,-13.1205282,-0.0048760,0.0000000,0.1744242,-0.5892487,4.0000000,-0.9897019,1.0205804,11.5248251,-0.1887956,1.1709238
2308,-13,-4.414120331150471,17.620520727536483,-13.1210070,-0.0045455,0.0000000,0.1993493,-0.6105697,4.0000000,-1.0067751,1.0196651,11.2692919,-0.2143643,1.2225684
2309,-13,-4.406663691150471,17.620520727536483,-13.1214361,-0.0042149,0.0000000,0.2246845,-0.6305333,4.0000000,-1.0189893,1.0187941,11.0203066,-0.2420772,1.2692219
2310,-13,-4.399207051150471,17.620520727536483,-13.1218119,-0.0039669,0.0000000,0.2508140,-0.6507215,4.0000000,-1.0304989,1.0179710,10.7795429,-0.2709442,1.3186947
2311,-13,-4.391750411150471,17.620520727536483,-13.1221361,-0.0037190,0.0000000,0.2753097,-0.6683274,4.0000000,-1.0356281,1.0172026,10.5492401,-0.3010267,1.3598156
2312,-13,-4.384293771150471,17.620520727536483,-13.1224051,-0.0034711,0.0000000,0.3017486,-0.6863771,4.0000000,-1.0388982,1.0164874,10.3315630,-0.3338560,1.4019780
2313,-13,-4.376837131150471,17.620520727536483,-13.1226196,-0.0033058,0.0000000,0.3245398,-0.7015546,4.0000000,-1.0357155,1.0158379,10.1284685,-0.3673937,1.4372118
2314,-13,-4.369380491150471,17.620520727536483,-13.1227779,-0.0031405,0.0000000,0.3476619,-0.7164318,4.0000000,-1.0296785,1.0152574,9.9422264,-0.4031851,1.4719540
2315,-13,-4.361923851150471,17.620520727536483,-13.1228790,-0.0030579,0.0000000,0.3698266,-0.7295915,4.0000000,-1.0180302,1.0147408,9.7743015,-0.4411528,1.4999214
2316,-13,-4.354467211150471,17.620520727536483,-13.1229239,-0.0030579,0.0000000,0.3905349,-0.7417405,5.0000000,-1.0007806,1.0142924,9.6269035,-0.4827005,1.5261124
2317,-13,-4.347010571150471,17.620520727536483,-13.1229105,-0.0030579,0.0000000,0.4105208,-0.7514433,4.0000000,-0.9768858,1.0139157,9.4996309,-0.5260009,1.5395398
2318,-13,-4.339553931150471,17.620520727536483,-13.1228399,-0.0030579,0.0000000,0.4296370,-0.7603459,4.0000000,-0.9479850,1.0136093,9.3965979,-0.5727068,1.5506660
2319,-13,-4.332097291150472,17.620520727536483,-13.1227112,-0.0030579,0.0000000,0.4465060,-0.7677022,4.0000000,-0.9167648,1.0133752,9.3154287,-0.6186397,1.5575953
2320,-13,-4.324640651150472,17.620520727536483,-13.1225243,-0.0032231,0.0000000,0.4607801,-0.7720971,4.0000000,-0.8796992,1.0132128,9.2595205,-0.6644948,1.5514063
2321,-13,-4.317184011150472,17.620520727536483,-13.1222792,-0.0033884,0.0000000,0.4741230,-0.7756706,4.0000000,-0.8413035,1.0131168,9.2251167,-0.7100376,1.5423884
2322,-13,-4.309727371150472,17.620520727536483,-13.1219778,-0.0036364,0.0000000,0.4838552,-0.7757801,4.0000000,-0.7994225,1.0130868,9.2161369,-0.7521377,1.5188634
2323,-13,-4.302270731150472,17.620520727536483,-13.1216202,-0.0038843,0.0000000,0.4935917,-0.7759880,4.0000000,-0.7611325,1.0131226,9.2283649,-0.7908434,1.4966464
2324,-13,-4.294814091150472,17.620520727536483,-13.1212072,-0.0042149,0.0000000,0.4986735,-0.7725029,4.0000000,-0.7204086,1.0132235,9.2637234,-0.8245972,1.4606022
2325,-13,-4.287357451150472,17.620520727536483,-13.1207399,-0.0046281,0.0000000,0.5036281,-0.7688848,4.0000000,-0.6842713,1.0133820,9.3180075,-0.8534982,1.4247085
2326,-13,-4.279900811150472,17.620520727536483,-13.1202192,-0.0051240,0.0000000,0.5071445,-0.7646480,4.0000000,-0.6531954,1.0135919,9.3908987,-0.8761006,1.3886514
2327,-13,-4.272444171150472,17.620520727536483,-13.1196480,0.0043802,43.8016510,0.5093290,-0.7593331,4.0000000,-0.6261057,1.0138572,9.4805527,-0.8925604,1.3492235
2328,-13,-4.264987531150472,17.620520727536483,-13.1190252,0.0037190,38.0165291,0.5039603,-0.7489091,4.0000000,-0.5986937,1.0141623,9.5834160,-0.8991243,1.2940911
2329,-13,-4.257530891150472,17.620520727536483,-13.1183548,0.0029752,32.2314034,0.5001971,-0.7400301,4.0000000,-0.5798330,1.0144997,9.6962261,-0.9002272,1.2467397
2330,-13,-4.250074251150472,17.620520727536483,-13.1176376,0.0022314,26.4462814,0.4949424,-0.7307875,4.0000000,-0.5671303,1.0148749,9.8199835,-0.8944446,1.2015675
2331,-13,-4.242617611150472,17.620520727536483,-13.1168756,0.0014876,21.4876041,0.4868367,-0.7202680,4.0000000,-0.5579249,1.0152804,9.9503384,-0.8826112,1.1557794
2332,-13,-4.235160971150472,17.620520727536483,-13.1160707,0.0006612,16.5289249,0.4761356,-0.7084618,4.0000000,-0.5528485,1.0157064,10.0866909,-0.8640751,1.1091716
2333,-13,-4.227704331150472,17.620520727536483,-13.1152258,-0.0001653,12.3966942,0.4668170,-0.6984740,4.0000000,-0.5535411,1.0161531,10.2288170,-0.8434069,1.0719140
2334,-13,-4.220247691150472,17.620520727536483,-13.1143408,-0.0010744,8.2644625,0.4534241,-0.6862774,4.0000000,-0.5560476,1.0166200,10.3731165,-0.8165072,1.0316108
2335,-13,-4.212791051150472,17.620520727536483,-13.1134195,-0.0019835,4.9586778,0.4378043,-0.6733114,4.0000000,-0.5607147,1.0171027,10.5196915,-0.7859079,0.9931426
2336,-13,-4.205334411150472,17.620520727536483,-13.1124620,-0.0028926,2.4793389,0.4236347,-0.6621904,5.0000000,-0.5700037,1.0175890,10.6657057,-0.7543772,0.9636317
2337,-13,-4.197877771150472,17.620520727536483,-13.1114721,-0.0038843,0.8264463,0.4090777,-0.6514968,5.0000000,-0.5813879,1.0180794,10.8136072,-0.7216057,0.9385496
2338,-13,-4.190421131150472,17.620520727536483,-13.1104507,-0.0049587,0.0000000,0.3920869,-0.6398419,5.0000000,-0.5920105,1.0185875,10.9621153,-0.6876732,0.9144006
2339,-13,-4.182964491150472,17.620520727536483,-13.1093988,0.0040496,42.9752083,0.3768567,-0.6303093,4.0000000,-0.6051993,1.0190974,11.1066914,-0.6554194,0.8991125
2340,-13,-4.175507851150472,17.620520727536483,-13.1083193,0.0030579,35.5371895,0.3620892,-0.6216967,4.0000000,-0.6193880,1.0196071,11.2530785,-0.6240054,0.8885969
2341,-13,-4.168051211150472,17.620520727536483,-13.1072130,0.0019835,28.0991745,0.3448620,-0.6116491,4.0000000,-0.6328026,1.0201232,11.3980331,-0.5904955,0.8765194
2342,-13,-4.160594571150471,17.620520727536483,-13.1060801,0.0009091,21.4876041,0.3305914,-0.6039625,4.0000000,-0.6480005,1.0206388,11.5405693,-0.5599244,0.8712023
2343,-13,-4.153137931150471,17.620520727536483,-13.1049242,-0.0002479,15.7024794,0.3192131,-0.5986480,4.0000000,-0.6631528,1.0211715,11.6853609,-0.5341431,0.8722970
2344,-13,-4.145681291150471,17.620520727536483,-13.1037436,-0.0014050,10.7438021,0.3062173,-0.5921465,4.0000000,-0.6769278,1.0217061,11.8295746,-0.5073651,0.8710755
2345,-13,-4.138224651150471,17.620520727536483,-13.1025419,-0.0025620,6.6115704,0.2920873,-0.5854358,4.0000000,-0.6888012,1.0222425,11.9725466,-0.4820704,0.8714914
2346,-13,-4.130768011150471,17.620520727536483,-13.1013174,-0.0038843,3.3057852,0.2809809,-0.5806115,4.0000000,-0.7011818,1.0227888,12.1160612,-0.4600411,0.8752288
2347,-13,-4.123311371150471,17.620520727536483,-13.1000729,-0.0052066,0.8264463,0.2723841,-0.5774762,4.0000000,-0.7122946,1.0233397,12.2592077,-0.4426578,0.8820069
2348,-13,-4.115854731150471,17.620520727536483,-13.0988083,0.0034711,40.4958687,0.2653902,-0.5750641,4.0000000,-0.7221954,1.0239066,12.4032755,-0.4279327,0.8889214
2349,-13,-4.108398091150471,17.620520727536483,-13.0975227,0.0022314,32.2314034,0.2587131,-0.5726694,4.0000000,-0.7305089,1.0244733,12.5478535,-0.4148300,0.8952004
2350,-13,-4.100941451150472,17.620520727536483,-13.0962191,0.0009917,24.7933884,0.2544535,-0.5712674,4.0000000,-0.7369584,1.0250508,12.6911869,-0.4055764,0.9009556
2351,-13,-4.093484811150471,17.620520727536483,-13.0948954,-0.0002479,18.1818180,0.2499150,-0.5696400,4.0000000,-0.7416692,1.0256395,12.8373222,-0.3976107,0.9061456
2352,-13,-4.086028171150472,17.620520727536483,-13.0935526,-0.0015702,12.3966942,0.2476386,-0.5685723,4.0000000,-0.7433546,1.0262238,12.9804640,-0.3937901,0.9087431
2353,-13,-4.078571531150472,17.620520727536483,-13.0921917,-0.0030579,7.4380164,0.2490098,-0.5696419,4.0000000,-0.7450988,1.0268251,13.1231928,-0.3941851,0.9139074
2354,-13,-4.071114891150472,17.620520727536483,-13.0908108,-0.0044628,4.1322312,0.2511343,-0.5711887,4.0000000,-0.7457345,1.0274338,13.2689190,-0.3966428,0.9197479
2355,-13,-4.063658251150472,17.620520727536483,-13.0894117,0.0040496,44.6280975,0.2516544,-0.5711793,4.0000000,-0.7426362,1.0280342,13.4112377,-0.3997224,0.9208444
2356,-13,-4.056201611150472,17.620520727536483,-13.0879936,0.0025620,35.5371895,0.2562884,-0.5735584,4.0000000,-0.7392485,1.0286486,13.5528002,-0.4078684,0.9246913
2357,-13,-4.048744971150472,17.620520727536483,-13.0865555,0.0012397,27.2727280,0.2598173,-0.5750498,4.0000000,-0.7330793,1.0292660,13.6959839,-0.4170204,0.9261960
2358,-13,-4.041288331150472,17.620520727536483,-13.0850992,-0.0001653,19.8347111,0.2667356,-0.5782871,4.0000000,-0.7251388,1.0298760,13.8339252,-0.4314353,0.9285806
2359,-13,-4.033831691150472,17.620520727536483,-13.0836229,-0.0015702,14.0495872,0.2739955,-0.5815516,4.0000000,-0.7161383,1.0304921,13.9722595,-0.4469649,0.9302217
2360,-13,-4.026375051150472,17.620520727536483,-13.0821266,-0.0031405,9.0909090,0.2793843,-0.5837333,4.0000000,-0.7037336,1.0311081,14.1106501,-0.4637330,0.9299876
2361,-13,-4.018918411150472,17.620520727536483,-13.0806103,-0.0047107,4.9586778,0.2818426,-0.5845966,4.0000000,-0.6897288,1.0317073,14.2404718,-0.4794645,0.9290997
2362,-13,-4.011461771150472,17.620520727536483,-13.0790739,0.0036364,43.8016510,0.2898574,-0.5890309,4.0000000,-0.6757289,1.0322909,14.3698711,-0.5023329,0.9340639
2363,-13,-4.004005131150472,17.620520727536483,-13.0775175,0.0020661,34.7107430,0.2977043,-0.5937799,4.0000000,-0.6599032,1.0328834,14.4972334,-0.5276566,0.9407716
2364,-13,-3.996548491150472,17.620520727536483,-13.0759392,0.0005785,26.4462814,0.3006330,-0.5964364,4.0000000,-0.6434405,1.0334730,14.6223831,-0.5494322,0.9475474
2365,-13,-3.989091851150472,17.620520727536483,-13.0743399,-0.0010744,19.0082645,0.3016399,-0.5987272,4.0000000,-0.6251072,1.0340357,14.7418728,-0.5723472,0.9562947
2366,-13,-3.981635211150472,17.620520727536483,-13.0727186,-0.0027273,13.2231407,0.3041773,-0.6027167,4.0000000,-0.6068362,1.0345860,14.8561974,-0.5985972,0.9704708
