OID_,ClipsFinal_DEM_Large_S3_RegP,X,Y,DEM_Large_S15_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
83,-13,-4.264987531150472,19.320634647536480,-13.1627998,-0.0026446,27.2727280,-0.5588014,-0.4828029,4.0000000,0.1453270,1.1024920,24.9108868,-1.1109329,2.7127864
84,-13,-4.257530891150472,19.320634647536480,-13.1596937,0.0042149,47.9338837,-0.5756944,-0.4497139,4.0000000,0.2326824,1.1064798,25.3523579,-1.1321102,2.6052613
85,-13,-4.250074251150472,19.320634647536480,-13.1565037,0.0010744,38.8429756,-0.5953231,-0.4140079,4.0000000,0.3166650,1.1102663,25.7608089,-1.1446807,2.5111866
86,-13,-4.242617611150472,19.320634647536480,-13.1532354,-0.0019835,29.7520657,-0.6167758,-0.3744324,4.0000000,0.3968331,1.1137866,26.1358891,-1.1456980,2.4286268
87,-13,-4.235160971150473,19.320634647536480,-13.1498938,0.0045455,49.5867767,-0.6381637,-0.3297710,4.0000000,0.4731526,1.1170423,26.4737492,-1.1326946,2.3548124
88,-13,-4.227704331150473,19.320634647536480,-13.1464825,0.0011570,40.4958687,-0.6599644,-0.2822843,4.0000000,0.5454996,1.1199679,26.7723999,-1.1100682,2.3047998
89,-13,-4.376837131150472,19.313178007536479,-13.1997595,0.0045455,50.4132233,-0.9073896,-0.5285139,4.0000000,-1.1204457,1.0392847,15.8023758,0.0634179,3.5375693
90,-13,-4.369380491150472,19.313178007536479,-13.1980391,0.0028099,41.3223152,-0.8407606,-0.5534607,4.0000000,-1.0821828,1.0427040,16.4524040,-0.0247387,3.5565586
91,-13,-4.361923851150472,19.313178007536479,-13.1962395,0.0009091,32.2314034,-0.7736489,-0.5798268,4.0000000,-1.0384990,1.0463086,17.1085033,-0.1211548,3.5869966
92,-13,-4.354467211150472,19.313178007536479,-13.1943560,-0.0010744,23.9669418,-0.7080466,-0.6014429,4.0000000,-0.9833468,1.0501020,17.7701397,-0.2195390,3.5966916
93,-13,-4.347010571150472,19.313178007536479,-13.1923857,-0.0030579,17.3553715,-0.6455403,-0.6191104,4.0000000,-0.9197817,1.0540537,18.4304161,-0.3184390,3.5898511
94,-13,-4.339553931150472,19.313178007536479,-13.1903257,-0.0050413,11.5702477,-0.5893524,-0.6336063,4.0000000,-0.8496310,1.0581683,19.0881538,-0.4175817,3.5763657
95,-13,-4.332097291150472,19.313178007536479,-13.1881733,0.0028099,42.1487617,-0.5410010,-0.6467857,4.0000000,-0.7753243,1.0624337,19.7427044,-0.5182470,3.5704446
96,-13,-4.324640651150472,19.313178007536479,-13.1859264,0.0004132,33.0578499,-0.4990360,-0.6552973,4.0000000,-0.6942177,1.0668304,20.3912239,-0.6163770,3.5446050
97,-13,-4.317184011150472,19.313178007536479,-13.1835823,-0.0019835,24.7933884,-0.4691633,-0.6595038,4.0000000,-0.6075181,1.0713363,21.0316124,-0.7114894,3.5144806
98,-13,-4.309727371150472,19.313178007536479,-13.1811409,-0.0044628,17.3553715,-0.4446090,-0.6587738,4.0000000,-0.5173386,1.0759376,21.6605759,-0.8002090,3.4582374
99,-13,-4.302270731150472,19.313178007536479,-13.1785994,0.0030579,44.6280975,-0.4286139,-0.6530277,4.0000000,-0.4242735,1.0805894,22.2745342,-0.8817820,3.3840492
100,-13,-4.294814091150472,19.313178007536479,-13.1759596,0.0003306,35.5371895,-0.4223567,-0.6429288,4.0000000,-0.3305042,1.0852585,22.8702278,-0.9553535,3.3018434
101,-13,-4.287357451150472,19.313178007536479,-13.1732216,-0.0023967,26.4462814,-0.4243498,-0.6282800,4.0000000,-0.2344585,1.0899452,23.4473209,-1.0221015,3.2079980
102,-13,-4.279900811150472,19.313178007536479,-13.1703854,-0.0052066,19.0082645,-0.4320096,-0.6090959,4.0000000,-0.1397100,1.0945818,24.0024834,-1.0784818,3.1006336
103,-13,-4.272444171150472,19.313178007536479,-13.1674528,0.0018182,41.3223152,-0.4458973,-0.5842598,4.0000000,-0.0448951,1.0991359,24.5301342,-1.1236244,2.9782572
104,-13,-4.264987531150472,19.313178007536479,-13.1644268,-0.0010744,32.2314034,-0.4669141,-0.5545699,4.0000000,0.0486549,1.1035625,25.0308170,-1.1577947,2.8553898
105,-13,-4.257530891150472,19.313178007536479,-13.1613102,-0.0042149,23.1404953,-0.4890925,-0.5206456,4.0000000,0.1383574,1.1078312,25.4993210,-1.1796486,2.7255752
106,-13,-4.250074251150472,19.313178007536479,-13.1581059,0.0025620,42.9752083,-0.5161601,-0.4822336,4.0000000,0.2263474,1.1118877,25.9351273,-1.1908145,2.6044540
107,-13,-4.242617611150472,19.313178007536479,-13.1548195,-0.0004959,33.8842964,-0.5426710,-0.4414038,4.0000000,0.3084107,1.1156995,26.3345222,-1.1912185,2.4936247
108,-13,-4.235160971150473,19.313178007536479,-13.1514540,-0.0038843,24.7933884,-0.5698757,-0.3948972,4.0000000,0.3877021,1.1192319,26.6981831,-1.1774964,2.3887036
109,-13,-4.227704331150473,19.313178007536479,-13.1480160,0.0026446,44.6280975,-0.5970284,-0.3454495,4.0000000,0.4625686,1.1224251,27.0219612,-1.1534675,2.3062553
110,-13,-4.384293771150472,19.305721367536478,-13.2026310,-0.0025620,11.5702477,-0.8632070,-0.5698125,4.0000000,-1.2582436,1.0347531,14.8865900,0.1186185,3.5949914
111,-13,-4.376837131150472,19.305721367536478,-13.2010384,-0.0042149,7.4380164,-0.7881802,-0.5999004,4.0000000,-1.2304809,1.0379958,15.5469971,0.0306802,3.6367607
112,-13,-4.369380491150472,19.305721367536478,-13.1993675,0.0040496,47.9338837,-0.7155632,-0.6274053,4.0000000,-1.1932715,1.0414265,16.2131042,-0.0615391,3.6766846
113,-13,-4.361923851150472,19.305721367536478,-13.1976147,0.0022314,38.8429756,-0.6476121,-0.6541709,4.0000000,-1.1494935,1.0450680,16.8869801,-0.1588482,3.7294648
114,-13,-4.354467211150472,19.305721367536478,-13.1957750,0.0002479,29.7520657,-0.5788053,-0.6772646,4.0000000,-1.0944628,1.0489180,17.5664539,-0.2600665,3.7600579
115,-13,-4.347010571150472,19.305721367536478,-13.1938448,-0.0016529,22.3140488,-0.5158907,-0.6966944,4.0000000,-1.0325097,1.0529406,18.2467232,-0.3608790,3.7815418
116,-13,-4.339553931150472,19.305721367536478,-13.1918221,-0.0036364,15.7024794,-0.4586425,-0.7129366,4.0000000,-0.9626149,1.0571344,18.9251442,-0.4632584,3.7927125
117,-13,-4.332097291150472,19.305721367536478,-13.1897030,0.0042975,48.7603302,-0.4089350,-0.7253883,4.0000000,-0.8862532,1.0614967,19.6015282,-0.5645235,3.7918379
118,-13,-4.324640651150472,19.305721367536478,-13.1874857,0.0019835,39.6694221,-0.3679200,-0.7337738,4.0000000,-0.8039121,1.0660075,20.2726536,-0.6636354,3.7773688
119,-13,-4.317184011150472,19.305721367536478,-13.1851683,-0.0004132,30.5785122,-0.3358681,-0.7390910,4.0000000,-0.7173707,1.0706638,20.9364586,-0.7608112,3.7561584
120,-13,-4.309727371150472,19.305721367536478,-13.1827478,-0.0028926,22.3140488,-0.3130797,-0.7385396,4.0000000,-0.6266676,1.0754315,21.5924034,-0.8504117,3.7077372
121,-13,-4.302270731150472,19.305721367536478,-13.1802244,-0.0053719,15.7024794,-0.3000148,-0.7315158,4.0000000,-0.5316191,1.0802605,22.2320404,-0.9314125,3.6278653
122,-13,-4.294814091150472,19.305721367536478,-13.1775990,0.0019835,41.3223152,-0.2978349,-0.7201939,4.0000000,-0.4357289,1.0851324,22.8533993,-1.0046588,3.5389447
123,-13,-4.287357451150472,19.305721367536478,-13.1748695,-0.0007438,32.2314034,-0.3032019,-0.7053742,4.0000000,-0.3387041,1.0900323,23.4585094,-1.0720443,3.4399791
124,-13,-4.279900811150472,19.305721367536478,-13.1720381,-0.0035537,23.9669418,-0.3150160,-0.6852496,4.0000000,-0.2424000,1.0949090,24.0400143,-1.1280992,3.3189886
125,-13,-4.272444171150472,19.305721367536478,-13.1691065,0.0034711,46.2809906,-0.3349512,-0.6583108,4.0000000,-0.1450071,1.0997113,24.5971146,-1.1716146,3.1747494
126,-13,-4.264987531150472,19.305721367536478,-13.1660767,0.0004959,37.1900826,-0.3606784,-0.6276571,4.0000000,-0.0499551,1.1044085,25.1238289,-1.2053590,3.0296395
127,-13,-4.257530891150472,19.305721367536478,-13.1629515,-0.0025620,28.0991745,-0.3891857,-0.5918865,4.0000000,0.0422506,1.1089537,25.6204147,-1.2260237,2.8729606
128,-13,-4.250074251150472,19.305721367536478,-13.1597347,0.0042149,47.9338837,-0.4217009,-0.5523456,4.0000000,0.1319338,1.1132859,26.0838203,-1.2366248,2.7235343
129,-13,-4.242617611150472,19.305721367536478,-13.1564312,0.0010744,38.8429756,-0.4566036,-0.5082422,4.0000000,0.2184377,1.1173923,26.5092812,-1.2349221,2.5801327
130,-13,-4.235160971150473,19.305721367536478,-13.1530437,-0.0023140,29.7520657,-0.4912389,-0.4608684,4.0000000,0.3006945,1.1212182,26.8999786,-1.2224314,2.4497151
131,-13,-4.227704331150473,19.305721367536478,-13.1495800,0.0041322,48.7603302,-0.5256176,-0.4087919,4.0000000,0.3787906,1.1246988,27.2482300,-1.1963744,2.3334522
132,-13,-4.220247691150472,19.305721367536478,-13.1460447,0.0007438,39.6694221,-0.5588239,-0.3541424,4.0000000,0.4519677,1.1278404,27.5556240,-1.1602525,2.2448628
133,-13,-4.399207051150472,19.298264727536477,-13.2067165,0.0014050,28.9256191,-0.8867706,-0.5695356,4.0000000,-1.3846018,1.0275160,13.2814245,0.2455307,3.5382924
134,-13,-4.391750411150472,19.298264727536477,-13.2053251,0.0000826,21.4876041,-0.8140822,-0.6047856,4.0000000,-1.3757511,1.0303319,13.9311028,0.1661798,3.6127567
135,-13,-4.384293771150472,19.298264727536477,-13.2038622,-0.0014050,15.7024794,-0.7398591,-0.6382537,4.0000000,-1.3590722,1.0333685,14.5954609,0.0825647,3.6874380
136,-13,-4.376837131150472,19.298264727536477,-13.2023211,-0.0029752,10.7438021,-0.6614420,-0.6694379,4.0000000,-1.3321198,1.0366106,15.2679501,-0.0067560,3.7497051
137,-13,-4.369380491150472,19.298264727536477,-13.2006998,-0.0047107,6.6115704,-0.5825071,-0.6995350,4.0000000,-1.2971911,1.0400454,15.9477854,-0.1018788,3.8130217
138,-13,-4.361923851150472,19.298264727536477,-13.1989937,0.0035537,45.4545441,-0.5092656,-0.7288014,4.0000000,-1.2551018,1.0437028,16.6371727,-0.2025011,3.8924344
139,-13,-4.354467211150472,19.298264727536477,-13.1971979,0.0016529,36.3636360,-0.4353237,-0.7546933,4.0000000,-1.2027110,1.0475799,17.3335152,-0.3066756,3.9518890
140,-13,-4.347010571150472,19.298264727536477,-13.1953087,-0.0002479,28.0991745,-0.3703319,-0.7750076,4.0000000,-1.1414500,1.0516634,18.0339680,-0.4085652,3.9942517
141,-13,-4.339553931150472,19.298264727536477,-13.1933231,-0.0022314,20.6611576,-0.3113974,-0.7916760,4.0000000,-1.0706112,1.0559338,18.7330723,-0.5127408,4.0212545
142,-13,-4.332097291150472,19.298264727536477,-13.1912384,-0.0042149,14.8760328,-0.2606388,-0.8046681,4.0000000,-0.9939868,1.0603914,19.4313641,-0.6153494,4.0362716
143,-13,-4.324640651150472,19.298264727536477,-13.1890516,0.0035537,45.4545441,-0.2212644,-0.8137135,4.0000000,-0.9117774,1.0650091,20.1263714,-0.7156495,4.0426879
144,-13,-4.317184011150472,19.298264727536477,-13.1867609,0.0012397,36.3636360,-0.1912586,-0.8180898,4.0000000,-0.8246340,1.0697907,20.8137512,-0.8115457,4.0275445
145,-13,-4.309727371150472,19.298264727536477,-13.1843634,-0.0013223,27.2727280,-0.1733250,-0.8161504,4.0000000,-0.7326880,1.0747092,21.4944744,-0.8996129,3.9834704
146,-13,-4.302270731150472,19.298264727536477,-13.1818600,-0.0038017,19.8347111,-0.1635290,-0.8086594,4.0000000,-0.6361661,1.0797141,22.1600037,-0.9811528,3.9050982
147,-13,-4.294814091150472,19.298264727536477,-13.1792479,0.0035537,47.1074371,-0.1640172,-0.7973514,4.0000000,-0.5384476,1.0847827,22.8093472,-1.0562551,3.8153183
