OID_,ClipsFinal_DEM_Large_S3_RegF2,X,Y,DEM_Large_S15_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
44,-12,-6.009841291150471,21.594909847536481,-12.8655186,0.0004959,33.8842964,-0.2858910,-0.0528286,4.0000000,-0.5608727,1.0994803,24.5654621,0.4552155,0.8957279
45,-12,-6.002384651150471,21.594909847536481,-12.8677359,0.0027273,41.3223152,-0.3224716,-0.0635779,4.0000000,-0.5987117,1.0971817,24.3007812,0.4715559,1.0095133
46,-12,-5.994928011150471,21.594909847536481,-12.8699274,0.0049587,49.5867767,-0.3601623,-0.0737120,4.0000000,-0.6349177,1.0947623,24.0182514,0.4874936,1.1244491
47,-12,-5.987471371150471,21.594909847536481,-12.8720903,-0.0028099,24.7933884,-0.4009013,-0.0822973,4.0000000,-0.6697917,1.0922278,23.7176514,0.5051970,1.2442293
48,-12,-5.980014731150471,21.594909847536481,-12.8742228,-0.0007438,30.5785122,-0.4446998,-0.0921897,4.0000000,-0.7063757,1.0895751,23.3978481,0.5219964,1.3726342
49,-12,-5.972558091150471,21.594909847536481,-12.8763208,0.0012397,37.1900826,-0.4889078,-0.1012504,4.0000000,-0.7412276,1.0868171,23.0591831,0.5387267,1.4983259
50,-12,-5.965101451150471,21.594909847536481,-12.8783836,0.0032231,44.6280975,-0.5349187,-0.1092046,4.0000000,-0.7744605,1.0839845,22.7040634,0.5560514,1.6244119
51,-12,-5.957644811150471,21.594909847536481,-12.8804092,-0.0048760,17.3553715,-0.5816951,-0.1152331,4.0000000,-0.8048291,1.0810689,22.3315029,0.5743629,1.7459086
52,-12,-5.950188171150472,21.594909847536481,-12.8823938,-0.0028926,22.3140488,-0.6284246,-0.1219983,4.0000000,-0.8351915,1.0780925,21.9430923,0.5911949,1.8653870
53,-12,-5.942731531150472,21.594909847536481,-12.8843374,-0.0009091,28.0991745,-0.6772565,-0.1264253,4.0000000,-0.8639504,1.0750841,21.5400639,0.6110998,1.9829783
54,-12,-5.935274891150472,21.594909847536481,-12.8862381,0.0009917,34.7107430,-0.7253103,-0.1294999,4.0000000,-0.8894937,1.0720334,21.1231461,0.6304940,2.0923338
55,-12,-5.927818251150472,21.594909847536481,-12.8880930,0.0028926,42.1487617,-0.7742358,-0.1312380,4.0000000,-0.9137996,1.0689771,20.6947041,0.6513236,2.1983359
56,-12,-5.920361611150472,21.594909847536481,-12.8899031,0.0047107,49.5867767,-0.8218005,-0.1319215,4.0000000,-0.9357998,1.0659207,20.2533512,0.6719568,2.2955434
57,-12,-5.912904971150472,21.594909847536481,-12.8916655,-0.0035537,18.1818180,-0.8694811,-0.1312100,4.0000000,-0.9560695,1.0628600,19.8029213,0.6936495,2.3877819
58,-12,-5.905448331150472,21.594909847536481,-12.8933792,-0.0019008,23.1404953,-0.9154978,-0.1284482,4.0000000,-0.9737035,1.0598291,19.3409252,0.7168071,2.4694569
59,-12,-5.897991691150472,21.594909847536481,-12.8950453,-0.0002479,28.9256191,-0.9593641,-0.1233930,4.0000000,-0.9874346,1.0568315,18.8715630,0.7406486,2.5397854
60,-12,-6.158974091150472,21.587453207536480,-12.8223314,-0.0027273,26.4462814,-0.0133188,0.0382455,4.0000000,0.0974612,1.1135719,26.1059952,-0.0209702,0.0533411
61,-12,-6.151517451150472,21.587453207536480,-12.8245907,-0.0003306,33.0578499,-0.0120602,0.0374954,4.0000000,0.0738833,1.1140504,26.1571159,0.0011076,0.0478518
62,-12,-6.144060811150472,21.587453207536480,-12.8268595,0.0019008,39.6694221,-0.0115962,0.0352623,4.0000000,0.0483306,1.1144446,26.1991425,0.0221941,0.0441797
63,-12,-6.136604171150472,21.587453207536480,-12.8291397,0.0042149,47.1074371,-0.0118686,0.0338905,4.0000000,0.0213810,1.1147553,26.2309475,0.0463999,0.0432803
64,-12,-6.129147531150472,21.587453207536480,-12.8314285,-0.0034711,25.6198349,-0.0125827,0.0300420,4.0000000,-0.0085037,1.1149461,26.2513027,0.0685877,0.0430801
65,-12,-6.121690891150472,21.587453207536480,-12.8337269,-0.0012397,31.4049587,-0.0144940,0.0267166,4.0000000,-0.0371650,1.1150159,26.2590446,0.0905983,0.0472656
66,-12,-6.114234251150472,21.587453207536480,-12.8360319,0.0010744,38.0165291,-0.0174141,0.0225684,4.0000000,-0.0681073,1.1149756,26.2540226,0.1132440,0.0548502
67,-12,-6.106777611150472,21.587453207536480,-12.8383436,0.0033058,45.4545441,-0.0218293,0.0186951,4.0000000,-0.0996397,1.1148055,26.2366657,0.1370299,0.0676608
68,-12,-6.099320971150472,21.587453207536480,-12.8406601,-0.0043802,22.3140488,-0.0276051,0.0130712,4.0000000,-0.1333568,1.1144860,26.2032299,0.1594992,0.0852387
69,-12,-6.091864331150472,21.587453207536480,-12.8429804,-0.0020661,28.0991745,-0.0351134,0.0072133,4.0000000,-0.1674271,1.1140196,26.1554451,0.1818537,0.1090214
70,-12,-6.084407691150472,21.587453207536480,-12.8453007,0.0002479,34.7107430,-0.0440251,-0.0002870,4.0000000,-0.2031504,1.1134179,26.0914974,0.2025763,0.1383586
71,-12,-6.076951051150472,21.587453207536480,-12.8476219,0.0025620,42.1487617,-0.0549825,-0.0074496,4.0000000,-0.2389040,1.1126628,26.0114231,0.2240048,0.1749515
72,-12,-6.047124491150472,21.587453207536480,-12.8568535,0.0018182,40.4958687,-0.1208194,-0.0410674,4.0000000,-0.3889157,1.1079961,25.5127106,0.3067808,0.4000304
73,-12,-6.039667851150472,21.587453207536480,-12.8591375,0.0042149,48.7603302,-0.1426475,-0.0506716,4.0000000,-0.4268373,1.1064405,25.3429623,0.3254941,0.4751965
74,-12,-6.032211211150472,21.587453207536480,-12.8614063,-0.0034711,23.1404953,-0.1681332,-0.0609858,4.0000000,-0.4667611,1.1047260,25.1540089,0.3447896,0.5626485
75,-12,-6.024754571150472,21.587453207536480,-12.8636589,-0.0012397,28.9256191,-0.1952163,-0.0706816,4.0000000,-0.5048816,1.1028559,24.9459305,0.3635184,0.6540620
76,-12,-6.017297931150472,21.587453207536480,-12.8658905,0.0009091,35.5371895,-0.2246101,-0.0802940,4.0000000,-0.5425264,1.1008255,24.7180176,0.3819384,0.7517921
77,-12,-6.009841291150471,21.587453207536480,-12.8681002,0.0030579,42.9752083,-0.2563097,-0.0898191,4.0000000,-0.5797771,1.0986656,24.4715958,0.4001388,0.8554340
78,-12,-6.002384651150471,21.587453207536480,-12.8702850,-0.0047107,19.8347111,-0.2907831,-0.0996422,4.0000000,-0.6173426,1.0963727,24.2066746,0.4180582,0.9666236
79,-12,-5.994928011150471,21.587453207536480,-12.8724422,-0.0024793,25.6198349,-0.3270113,-0.1088208,4.0000000,-0.6536870,1.0939511,23.9219093,0.4360453,1.0802413
80,-12,-5.987471371150471,21.587453207536480,-12.8745699,-0.0003306,32.2314034,-0.3650731,-0.1173239,4.0000000,-0.6888719,1.0914142,23.6199780,0.4542241,1.1960164
81,-12,-5.980014731150471,21.587453207536480,-12.8766651,0.0016529,38.8429756,-0.4058674,-0.1265385,4.0000000,-0.7248920,1.0887693,23.3000832,0.4718150,1.3188069
82,-12,-5.972558091150471,21.587453207536480,-12.8787251,0.0036364,46.2809906,-0.4480984,-0.1332213,4.0000000,-0.7579806,1.0860313,22.9608746,0.4915379,1.4378803
83,-12,-5.965101451150471,21.587453207536480,-12.8807478,-0.0043802,19.0082645,-0.4933039,-0.1395270,4.0000000,-0.7910499,1.0832199,22.6066456,0.5119959,1.5616620
84,-12,-5.957644811150471,21.587453207536480,-12.8827324,-0.0024793,23.9669418,-0.5393968,-0.1451356,4.0000000,-0.8224919,1.0803329,22.2368984,0.5322208,1.6831405
85,-12,-5.950188171150472,21.587453207536480,-12.8846760,-0.0005785,29.7520657,-0.5862014,-0.1500315,4.0000000,-0.8523669,1.0773942,21.8498936,0.5523039,1.8015134
86,-12,-5.942731531150472,21.587453207536480,-12.8865767,0.0013223,36.3636360,-0.6330261,-0.1516110,4.0000000,-0.8781536,1.0744174,21.4497681,0.5749315,1.9093499
87,-12,-5.935274891150472,21.587453207536480,-12.8884325,0.0032231,43.8016510,-0.6795397,-0.1540300,4.0000000,-0.9044034,1.0714061,21.0370865,0.5963435,2.0149961
88,-12,-5.927818251150472,21.587453207536480,-12.8902435,-0.0049587,14.8760328,-0.7272627,-0.1551359,4.0000000,-0.9292108,1.0683961,20.6116562,0.6189389,2.1178477
89,-12,-5.920361611150472,21.587453207536480,-12.8920078,-0.0032231,19.8347111,-0.7737218,-0.1541102,4.0000000,-0.9504653,1.0653709,20.1743164,0.6422449,2.2097290
90,-12,-5.912904971150472,21.587453207536480,-12.8937235,-0.0015702,24.7933884,-0.8199834,-0.1521268,4.0000000,-0.9702547,1.0623561,19.7266159,0.6660011,2.2965119
91,-12,-5.905448331150472,21.587453207536480,-12.8953915,0.0000826,30.5785122,-0.8639714,-0.1485066,4.0000000,-0.9875176,1.0593711,19.2709293,0.6905043,2.3720269
92,-12,-5.897991691150472,21.587453207536480,-12.8970089,0.0017355,37.1900826,-0.9079159,-0.1418900,4.0000000,-1.0009385,1.0564179,18.8071327,0.7171587,2.4399264
93,-12,-5.890535051150472,21.587453207536480,-12.8985777,0.0033884,44.6280975,-0.9477273,-0.1331086,4.0000000,-1.0107347,1.0535209,18.3375988,0.7445174,2.4927418
94,-12,-5.883078411150472,21.587453207536480,-12.9000959,-0.0050413,9.9173555,-0.9847928,-0.1225529,4.0000000,-1.0170783,1.0506810,17.8639374,0.7719724,2.5358269
95,-12,-5.875621771150472,21.587453207536480,-12.9015646,-0.0035537,13.2231407,-1.0189954,-0.1114891,4.0000000,-1.0214570,1.0479119,17.3886070,0.7984788,2.5719962
96,-12,-6.158974091150472,21.579996567536480,-12.8252058,0.0001653,34.7107430,-0.0179524,0.0052964,4.0000000,0.0678365,1.1133490,26.0830212,-0.0572436,0.0560685
97,-12,-6.151517451150472,21.579996567536480,-12.8274660,0.0025620,42.1487617,-0.0165661,0.0027015,4.0000000,0.0433779,1.1137644,26.1277962,-0.0379748,0.0513035
98,-12,-6.144060811150472,21.579996567536480,-12.8297348,0.0047107,48.7603302,-0.0157667,-0.0004274,4.0000000,0.0181237,1.1140975,26.1623631,-0.0189786,0.0486045
99,-12,-6.136604171150472,21.579996567536480,-12.8320131,-0.0029752,26.4462814,-0.0156723,-0.0022259,4.0000000,-0.0070489,1.1143457,26.1873322,0.0025971,0.0483869
100,-12,-6.129147531150472,21.579996567536480,-12.8343000,-0.0006612,33.0578499,-0.0155511,-0.0068653,4.0000000,-0.0359017,1.1144750,26.2019482,0.0221712,0.0486145
101,-12,-6.121690891150472,21.579996567536480,-12.8365927,0.0015702,39.6694221,-0.0164548,-0.0121147,4.0000000,-0.0651573,1.1144940,26.2044945,0.0409279,0.0527719
102,-12,-6.114234251150472,21.579996567536480,-12.8388920,0.0038843,47.1074371,-0.0182437,-0.0164261,4.0000000,-0.0950071,1.1144116,26.1948624,0.0621550,0.0601590
103,-12,-6.106777611150472,21.579996567536480,-12.8411961,-0.0038843,23.9669418,-0.0211970,-0.0206462,4.0000000,-0.1258571,1.1141925,26.1717186,0.0845646,0.0717259
104,-12,-6.099320971150472,21.579996567536480,-12.8435020,-0.0015702,29.7520657,-0.0252992,-0.0271857,4.0000000,-0.1597578,1.1138251,26.1346321,0.1053865,0.0885841
105,-12,-6.091864331150472,21.579996567536480,-12.8458099,0.0007438,36.3636360,-0.0308564,-0.0336305,4.0000000,-0.1932118,1.1133283,26.0823097,0.1259509,0.1108173
106,-12,-6.084407691150472,21.579996567536480,-12.8481178,0.0030579,43.8016510,-0.0378489,-0.0402704,4.0000000,-0.2276486,1.1126965,26.0144482,0.1471077,0.1385401
107,-12,-6.076951051150472,21.579996567536480,-12.8504238,-0.0047107,21.4876041,-0.0466446,-0.0477808,4.0000000,-0.2631615,1.1118929,25.9303532,0.1675999,0.1733932
108,-12,-6.069494411150472,21.579996567536480,-12.8527241,-0.0024793,27.2727280,-0.0575496,-0.0563200,4.0000000,-0.3005266,1.1109375,25.8294048,0.1878866,0.2167156
109,-12,-6.062037771150472,21.579996567536480,-12.8550186,-0.0001653,33.8842964,-0.0703175,-0.0646748,4.0000000,-0.3372223,1.1098309,25.7097626,0.2078726,0.2664471
110,-12,-6.054581131150472,21.579996567536480,-12.8573036,0.0021488,41.3223152,-0.0854818,-0.0723799,4.0000000,-0.3735418,1.1085572,25.5736046,0.2287820,0.3234240
111,-12,-6.047124491150472,21.579996567536480,-12.8595772,0.0044628,49.5867767,-0.1022305,-0.0809637,4.0000000,-0.4098312,1.1071481,25.4203510,0.2479038,0.3866624
112,-12,-6.039667851150472,21.579996567536480,-12.8618374,-0.0031405,24.7933884,-0.1214919,-0.0899305,4.0000000,-0.4468717,1.1055778,25.2478790,0.2670107,0.4583945
113,-12,-6.032211211150472,21.579996567536480,-12.8640814,-0.0009091,30.5785122,-0.1440096,-0.0998220,4.0000000,-0.4859950,1.1038486,25.0571175,0.2863511,0.5416947
114,-12,-6.024754571150472,21.579996567536480,-12.8663063,0.0012397,37.1900826,-0.1686813,-0.1088687,4.0000000,-0.5233997,1.1019650,24.8465862,0.3056622,0.6297660
115,-12,-6.017297931150472,21.579996567536480,-12.8685102,0.0033884,44.6280975,-0.1958028,-0.1178004,4.0000000,-0.5606182,1.0999315,24.6166935,0.3250173,0.7243107
116,-12,-6.009841291150471,21.579996567536480,-12.8706894,-0.0044628,20.6611576,-0.2249806,-0.1258613,4.0000000,-0.5962868,1.0977789,24.3697395,0.3445641,0.8222127
117,-12,-6.002384651150471,21.579996567536480,-12.8728428,-0.0022314,26.4462814,-0.2572359,-0.1347888,4.0000000,-0.6332309,1.0954946,24.1038818,0.3636532,0.9295692
118,-12,-5.994928011150471,21.579996567536480,-12.8749666,-0.0000826,33.0578499,-0.2926103,-0.1431374,4.0000000,-0.6704401,1.0930746,23.8193665,0.3841653,1.0432571
119,-12,-5.987471371150471,21.579996567536480,-12.8770590,0.0019835,40.4958687,-0.3284431,-0.1511136,4.0000000,-0.7057866,1.0905485,23.5164452,0.4035594,1.1551759
120,-12,-5.980014731150471,21.579996567536480,-12.8791180,0.0040496,47.9338837,-0.3669201,-0.1592060,4.0000000,-0.7410004,1.0879321,23.1969166,0.4225885,1.2726164
121,-12,-5.972558091150471,21.579996567536480,-12.8811417,-0.0039669,19.8347111,-0.4065692,-0.1653913,4.0000000,-0.7736290,1.0852159,22.8590946,0.4428464,1.3861092
122,-12,-5.965101451150471,21.579996567536480,-12.8831263,-0.0019835,25.6198349,-0.4471119,-0.1712869,4.0000000,-0.8051072,1.0824282,22.5067158,0.4625333,1.4984921
123,-12,-5.957644811150471,21.579996567536480,-12.8850708,-0.0001653,31.4049587,-0.4908136,-0.1757032,4.0000000,-0.8360578,1.0795828,22.1383190,0.4846514,1.6130686
124,-12,-5.950188171150472,21.579996567536480,-12.8869734,0.0017355,38.0165291,-0.5367784,-0.1799583,4.0000000,-0.8666942,1.0766767,21.7550049,0.5067776,1.7301354
125,-12,-5.942731531150472,21.579996567536480,-12.8888330,0.0036364,45.4545441,-0.5811021,-0.1807629,4.0000000,-0.8920597,1.0737324,21.3575954,0.5305340,1.8306661
126,-12,-5.935274891150472,21.579996567536480,-12.8906469,-0.0045455,16.5289249,-0.6280352,-0.1814438,4.0000000,-0.9184438,1.0707715,20.9476566,0.5555562,1.9349556
127,-12,-5.927818251150472,21.579996567536480,-12.8924141,-0.0027273,21.4876041,-0.6750385,-0.1810616,4.0000000,-0.9426691,1.0678043,20.5270958,0.5805458,2.0337174
128,-12,-5.920361611150472,21.579996567536480,-12.8941345,-0.0010744,27.2727280,-0.7200196,-0.1787709,4.0000000,-0.9633265,1.0648209,20.0936794,0.6057848,2.1195731
129,-12,-5.912904971150472,21.579996567536480,-12.8958054,0.0005785,33.0578499,-0.7664881,-0.1749934,4.0000000,-0.9829918,1.0618623,19.6528168,0.6330050,2.2037134
130,-12,-5.905448331150472,21.579996567536480,-12.8974276,0.0022314,39.6694221,-0.8085895,-0.1696973,4.0000000,-0.9981470,1.0589337,19.2027092,0.6587523,2.2710819
131,-12,-5.897991691150472,21.579996567536480,-12.8989992,0.0038017,46.2809906,-0.8511109,-0.1621957,4.0000000,-1.0112804,1.0560364,18.7453671,0.6868891,2.3336222
132,-12,-5.890535051150472,21.579996567536480,-12.9005213,-0.0046281,11.5702477,-0.8912197,-0.1507145,4.0000000,-1.0195631,1.0531920,18.2839718,0.7181341,2.3818047
133,-12,-5.883078411150472,21.579996567536480,-12.9019928,-0.0031405,15.7024794,-0.9280799,-0.1398821,4.0000000,-1.0265008,1.0504104,17.8199673,0.7467366,2.4238198
134,-12,-5.875621771150472,21.579996567536480,-12.9034147,-0.0017355,19.8347111,-0.9646065,-0.1275961,4.0000000,-1.0321615,1.0477051,17.3517570,0.7769694,2.4633746
135,-12,-5.868165131150472,21.579996567536480,-12.9047871,-0.0004132,24.7933884,-0.9960867,-0.1130389,4.0000000,-1.0330665,1.0450634,16.8818874,0.8069887,2.4887118
136,-12,-5.860708491150472,21.579996567536480,-12.9061098,0.0009917,30.5785122,-1.0214905,-0.0950064,4.0000000,-1.0283684,1.0425038,16.4122086,0.8383555,2.4975846
137,-12,-6.158974091150472,21.572539927536479,-12.8280706,0.0030579,43.8016510,-0.0208483,-0.0273390,4.0000000,0.0372150,1.1129650,26.0440979,-0.0918930,0.0665877
138,-12,-6.151517451150472,21.572539927536479,-12.8303328,-0.0046281,21.4876041,-0.0190934,-0.0306340,4.0000000,0.0132211,1.1133358,26.0820980,-0.0744891,0.0628643
139,-12,-6.144060811150472,21.572539927536479,-12.8326025,-0.0024793,27.2727280,-0.0177299,-0.0338572,4.0000000,-0.0112133,1.1136080,26.1093254,-0.0565011,0.0606882
140,-12,-6.136604171150472,21.572539927536479,-12.8348789,-0.0000826,33.8842964,-0.0172255,-0.0360838,4.0000000,-0.0346890,1.1137851,26.1297283,-0.0374787,0.0610681
141,-12,-6.129147531150472,21.572539927536479,-12.8371620,0.0022314,41.3223152,-0.0163420,-0.0414984,4.0000000,-0.0627372,1.1138706,26.1392117,-0.0202595,0.0622647
142,-12,-6.121690891150472,21.572539927536479,-12.8394508,0.0044628,48.7603302,-0.0160881,-0.0468595,4.0000000,-0.0913249,1.1138490,26.1359692,-0.0023940,0.0661462
143,-12,-6.114234251150472,21.572539927536479,-12.8417435,-0.0032231,25.6198349,-0.0167189,-0.0523777,4.0000000,-0.1206457,1.1137064,26.1203747,0.0158903,0.0736438
144,-12,-6.106777611150472,21.572539927536479,-12.8440399,-0.0009917,31.4049587,-0.0182767,-0.0573914,4.0000000,-0.1508070,1.1134348,26.0938969,0.0360241,0.0844466
145,-12,-6.099320971150472,21.572539927536479,-12.8463373,0.0013223,38.0165291,-0.0203478,-0.0646217,4.0000000,-0.1832088,1.1130389,26.0514431,0.0539653,0.0995613
146,-12,-6.091864331150472,21.572539927536479,-12.8486338,0.0036364,45.4545441,-0.0242747,-0.0705984,4.0000000,-0.2157217,1.1125152,25.9947262,0.0745249,0.1202436
147,-12,-6.084407691150472,21.572539927536479,-12.8509293,-0.0041322,23.1404953,-0.0294734,-0.0779549,4.0000000,-0.2504186,1.1118348,25.9244289,0.0945088,0.1472870
148,-12,-6.076951051150472,21.572539927536479,-12.8532200,-0.0019008,28.9256191,-0.0360528,-0.0862434,4.0000000,-0.2858231,1.1110024,25.8367577,0.1133364,0.1806906
