OID_,ClipsFinal_DEM_Large_S3_RegL2,X,Y,DEM_Large_S15_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
11,-13,-3.243427851150471,19.052195607536479,-13.0070496,0.0001653,1.6528926,-0.7320294,-0.4944610,4.0000000,-1.2696879,1.0043082,5.2970800,0.2807660,2.4976041
12,-13,-3.235971211150471,19.052195607536479,-13.0075207,0.0002479,2.4793389,-0.7057739,-0.5008444,3.0000000,-1.2849456,1.0034351,4.7274590,0.2832567,2.4589663
13,-13,-3.228514571150471,19.052195607536479,-13.0079327,0.0002479,2.4793389,-0.6778987,-0.5038950,3.0000000,-1.2982541,1.0026689,4.1638503,0.2904639,2.4052205
14,-13,-3.221057931150471,19.052195607536479,-13.0082846,0.0002479,2.4793389,-0.6459586,-0.5060428,4.0000000,-1.3120936,1.0020068,3.6064515,0.3000080,2.3412077
15,-13,-3.213601291150471,19.052195607536479,-13.0085773,0.0002479,2.4793389,-0.6104425,-0.5023962,4.0000000,-1.3220899,1.0014496,3.0584369,0.3172975,2.2479768
16,-12,-3.437300491150471,19.044738967536482,-12.9802923,-0.0044628,4.9586778,-0.0935485,0.1363531,4.0000000,0.4500381,1.0280793,13.4336662,-0.1773319,0.3031653
17,-12,-3.429843851150471,19.044738967536482,-12.9816456,-0.0030579,8.2644625,-0.0680700,0.1144902,4.0000000,0.3597007,1.0283366,13.4956102,-0.1307203,0.2182154
18,-12,-3.422387211150471,19.044738967536482,-12.9829960,-0.0018182,12.3966942,-0.0512673,0.0916315,4.0000000,0.2665583,1.0284649,13.5250845,-0.0832953,0.1565035
19,-12,-3.414930571150471,19.044738967536482,-12.9843407,-0.0005785,17.3553715,-0.0443062,0.0693021,4.0000000,0.1739059,1.0284452,13.5208187,-0.0353016,0.1225339
20,-12,-3.407473931150471,19.044738967536482,-12.9856768,0.0006612,23.1404953,-0.0465715,0.0451169,4.0000000,0.0799535,1.0282880,13.4860296,0.0102802,0.1136755
21,-12,-3.400017291150471,19.044738967536482,-12.9870033,0.0019008,30.5785122,-0.0594401,0.0172068,4.0000000,-0.0183792,1.0279986,13.4187250,0.0527928,0.1339754
22,-12,-3.392560651150471,19.044738967536482,-12.9883175,0.0032231,38.8429756,-0.0818381,-0.0110727,4.0000000,-0.1155192,1.0275565,13.3125381,0.0933738,0.1833823
23,-12,-3.385104011150471,19.044738967536482,-12.9896154,0.0046281,47.9338837,-0.1119288,-0.0388003,4.0000000,-0.2122791,1.0269601,13.1729212,0.1346784,0.2574528
24,-12,-3.377647371150471,19.044738967536482,-12.9908943,-0.0039669,4.9586778,-0.1494148,-0.0679587,4.0000000,-0.3078640,1.0262403,12.9983149,0.1719465,0.3559632
25,-12,-3.370190731150471,19.044738967536482,-12.9921532,-0.0026446,8.2644625,-0.1944344,-0.0993138,4.0000000,-0.4022528,1.0253866,12.7893591,0.2036252,0.4805731
26,-12,-3.362734091150471,19.044738967536482,-12.9933872,-0.0014876,12.3966942,-0.2460391,-0.1307902,4.0000000,-0.4944448,1.0243995,12.5439043,0.2328644,0.6278859
27,-12,-3.355277451150471,19.044738967536482,-12.9945936,-0.0003306,17.3553715,-0.2979311,-0.1626951,4.0000000,-0.5828245,1.0233024,12.2638073,0.2574344,0.7839478
28,-12,-3.347820811150471,19.044738967536482,-12.9957695,0.0008264,23.1404953,-0.3525632,-0.1957139,4.0000000,-0.6692570,1.0221180,11.9526653,0.2778292,0.9552952
29,-12,-3.340364171150471,19.044738967536482,-12.9969130,0.0019835,29.7520657,-0.4070665,-0.2291945,4.0000000,-0.7517632,1.0208460,11.6084747,0.2933742,1.1346416
30,-12,-3.332907531150471,19.044738967536482,-12.9980192,0.0031405,37.1900826,-0.4614476,-0.2624145,4.0000000,-0.8306043,1.0194910,11.2309828,0.3057753,1.3202599
31,-13,-3.310537611150471,19.044738967536482,-13.0010910,-0.0036364,0.0000000,-0.6029966,-0.3571931,4.0000000,-1.0398728,1.0151979,9.9322290,0.3254865,1.8550831
32,-13,-3.303080971150471,19.044738967536482,-13.0020227,-0.0028926,0.0000000,-0.6371726,-0.3869868,4.0000000,-1.0986191,1.0137409,9.4474077,0.3246455,2.0108557
33,-13,-3.295624331150471,19.044738967536482,-13.0029049,-0.0022314,0.0000000,-0.6652101,-0.4155957,4.0000000,-1.1535834,1.0123032,8.9430904,0.3223921,2.1546204
34,-13,-3.288167691150471,19.044738967536482,-13.0037346,-0.0016529,0.0000000,-0.6852218,-0.4401197,4.0000000,-1.2002155,1.0108937,8.4188099,0.3199761,2.2709372
35,-13,-3.280711051150471,19.044738967536482,-13.0045099,-0.0011570,0.0000000,-0.6965929,-0.4640562,4.0000000,-1.2430042,1.0095375,7.8802161,0.3148917,2.3705966
36,-13,-3.273254411150471,19.044738967536482,-13.0052299,-0.0006612,0.8264463,-0.7044796,-0.4830103,4.0000000,-1.2788732,1.0082475,7.3284726,0.3128526,2.4465826
37,-13,-3.265797771150471,19.044738967536482,-13.0058928,-0.0002479,1.6528926,-0.7044798,-0.5007721,3.0000000,-1.3107696,1.0070293,6.7672520,0.3092253,2.5039701
38,-13,-3.258341131150471,19.044738967536482,-13.0064964,0.0000826,2.4793389,-0.6975730,-0.5136499,3.0000000,-1.3363533,1.0058987,6.2002940,0.3090534,2.5291145
39,-13,-3.250884491150471,19.044738967536482,-13.0070410,0.0004132,4.1322312,-0.6823452,-0.5252309,3.0000000,-1.3573565,1.0048673,5.6305804,0.3068947,2.5337079
40,-13,-3.243427851150471,19.044738967536482,-13.0075274,0.0005785,5.7851238,-0.6634610,-0.5310900,4.0000000,-1.3724049,1.0039347,5.0609627,0.3102251,2.5080550
41,-13,-3.235971211150471,19.044738967536482,-13.0079527,0.0007438,7.4380164,-0.6383318,-0.5338625,4.0000000,-1.3837597,1.0031065,4.4942040,0.3160347,2.4580083
42,-13,-3.228514571150471,19.044738967536482,-13.0083189,0.0008264,8.2644625,-0.6125957,-0.5339978,4.0000000,-1.3934430,1.0023881,3.9381812,0.3254473,2.3970692
43,-13,-3.221057931150471,19.044738967536482,-13.0086269,0.0008264,8.2644625,-0.5864414,-0.5324804,4.0000000,-1.4023348,1.0017744,3.3889041,0.3373740,2.3297760
44,-13,-3.213601291150471,19.044738967536482,-13.0088768,0.0008264,8.2644625,-0.5549899,-0.5249050,4.0000000,-1.4020704,1.0012641,2.8533370,0.3522604,2.2276835
45,-13,-3.206144651150471,19.044738967536482,-13.0090685,0.0008264,8.2644625,-0.5232326,-0.5136991,4.0000000,-1.3921196,1.0008570,2.3420386,0.3647214,2.1120801
46,-13,-3.198688011150471,19.044738967536482,-13.0092058,0.0008264,8.2644625,-0.4895661,-0.5003468,4.0000000,-1.3589789,1.0005481,1.8597703,0.3582853,1.9865141
47,-13,-3.191231371150471,19.044738967536482,-13.0092888,0.0007438,7.4380164,-0.4588605,-0.4855984,4.0000000,-1.2600375,1.0003272,1.4208621,0.2888406,1.8641616
48,-13,-3.183774731150470,19.044738967536482,-13.0093203,0.0006612,6.6115704,-0.4268871,-0.4687417,5.0000000,-0.9534536,1.0001884,1.0564393,0.0159701,1.7341373
49,-13,-3.176318091150470,19.044738967536482,-13.0093002,0.0005785,5.7851238,-0.3940419,-0.4515110,5.0000000,-0.2540450,1.0001239,0.8387839,-0.6489770,1.6041434
50,-12,-3.452213771150471,19.037282327536481,-12.9787054,0.0037190,40.4958687,-0.1769041,0.0842809,4.0000000,0.5125546,1.0280857,13.4346046,-0.3439928,0.4366973
51,-12,-3.444757131150471,19.037282327536481,-12.9800825,-0.0047934,4.9586778,-0.1335931,0.0593907,4.0000000,0.4252744,1.0285003,13.5315399,-0.3064930,0.3207905
52,-12,-3.437300491150471,19.037282327536481,-12.9814568,-0.0033884,8.2644625,-0.0963569,0.0363596,4.0000000,0.3365014,1.0287782,13.5974398,-0.2637822,0.2249613
53,-12,-3.429843851150471,19.037282327536481,-12.9828253,-0.0019835,12.3966942,-0.0668121,0.0107322,4.0000000,0.2424000,1.0289220,13.6311007,-0.2209357,0.1511531
54,-12,-3.422387211150471,19.037282327536481,-12.9841862,-0.0007438,17.3553715,-0.0454053,-0.0117749,4.0000000,0.1493269,1.0289351,13.6347532,-0.1728767,0.1020422
55,-12,-3.414930571150471,19.037282327536481,-12.9855375,0.0004959,23.1404953,-0.0336513,-0.0358832,4.0000000,0.0542667,1.0288053,13.6048374,-0.1260332,0.0803974
56,-12,-3.407473931150471,19.037282327536481,-12.9868765,0.0017355,29.7520657,-0.0309840,-0.0597946,4.0000000,-0.0409348,1.0285431,13.5450430,-0.0786543,0.0851084
57,-12,-3.400017291150471,19.037282327536481,-12.9882011,0.0030579,38.0165291,-0.0385779,-0.0872902,4.0000000,-0.1392097,1.0281447,13.4505053,-0.0353708,0.1214630
58,-12,-3.392560651150471,19.037282327536481,-12.9895096,0.0044628,47.1074371,-0.0547718,-0.1161267,4.0000000,-0.2378847,1.0275801,13.3204956,0.0056313,0.1858647
59,-12,-3.385104011150471,19.037282327536481,-12.9907970,-0.0041322,4.9586778,-0.0791027,-0.1428674,4.0000000,-0.3340633,1.0268793,13.1527529,0.0483284,0.2734023
60,-12,-3.377647371150471,19.037282327536481,-12.9920626,-0.0028099,8.2644625,-0.1106837,-0.1699164,4.0000000,-0.4281570,1.0260578,12.9539433,0.0883242,0.3837608
61,-12,-3.370190731150471,19.037282327536481,-12.9933023,-0.0015702,12.3966942,-0.1498530,-0.1998659,4.0000000,-0.5232443,1.0251058,12.7215509,0.1235124,0.5221164
62,-12,-3.362734091150471,19.037282327536481,-12.9945145,-0.0004132,17.3553715,-0.1931320,-0.2307134,4.0000000,-0.6157135,1.0240406,12.4519768,0.1542866,0.6781487
63,-12,-3.355277451150471,19.037282327536481,-12.9956961,0.0007438,23.1404953,-0.2404470,-0.2596347,4.0000000,-0.7038428,1.0228698,12.1506443,0.1845733,0.8452232
64,-12,-3.347820811150471,19.037282327536481,-12.9968433,0.0019008,29.7520657,-0.2899226,-0.2894593,4.0000000,-0.7897387,1.0216171,11.8182173,0.2108201,1.0245861
65,-13,-3.340364171150471,19.037282327536481,-12.9979553,0.0030579,37.1900826,-0.3386014,-0.3207111,4.0000000,-0.8720883,1.0202826,11.4532394,0.2306661,1.2113911
66,-13,-3.332907531150471,19.037282327536481,-12.9990273,0.0042149,45.4545441,-0.3875199,-0.3514567,4.0000000,-0.9508733,1.0188850,11.0581093,0.2479599,1.4027086
67,-13,-3.325450891150471,19.037282327536481,-13.0000572,-0.0046281,0.0000000,-0.4329003,-0.3802768,4.0000000,-1.0231879,1.0174530,10.6347980,0.2626343,1.5849268
68,-13,-3.317994251150471,19.037282327536481,-13.0010424,-0.0037190,0.0000000,-0.4755885,-0.4082873,4.0000000,-1.0908263,1.0159965,10.1868382,0.2742516,1.7625781
69,-13,-3.310537611150471,19.037282327536481,-13.0019808,-0.0029752,0.0000000,-0.5154029,-0.4347377,4.0000000,-1.1534806,1.0145336,9.7128029,0.2840052,1.9318867
70,-13,-3.303080971150471,19.037282327536481,-13.0028706,-0.0023140,0.0000000,-0.5482449,-0.4598148,4.0000000,-1.2098429,1.0130745,9.2178411,0.2902133,2.0841856
71,-13,-3.295624331150471,19.037282327536481,-13.0037079,-0.0017355,0.0000000,-0.5762872,-0.4832056,3.0000000,-1.2606242,1.0116466,8.7034044,0.2942129,2.2223938
72,-13,-3.288167691150471,19.037282327536481,-13.0044928,-0.0011570,0.8264463,-0.5981194,-0.5038725,3.0000000,-1.3063473,1.0102594,8.1710272,0.2986023,2.3387027
73,-13,-3.280711051150471,19.037282327536481,-13.0052214,-0.0006612,1.6528926,-0.6132283,-0.5212732,3.0000000,-1.3442823,1.0089319,7.6259861,0.3017359,2.4289496
74,-13,-3.273254411150471,19.037282327536481,-13.0058947,-0.0001653,3.3057852,-0.6184175,-0.5362917,4.0000000,-1.3757581,1.0076776,7.0712166,0.3031746,2.4898951
75,-13,-3.265797771150471,19.037282327536481,-13.0065098,0.0002479,4.9586778,-0.6206770,-0.5493370,4.0000000,-1.4038543,1.0064999,6.5081182,0.3051802,2.5376740
76,-13,-3.258341131150471,19.037282327536481,-13.0070667,0.0005785,6.6115704,-0.6143118,-0.5584257,4.0000000,-1.4255366,1.0054169,5.9405899,0.3086852,2.5513284
77,-13,-3.250884491150471,19.037282327536481,-13.0075645,0.0009091,9.0909090,-0.6034703,-0.5656828,4.0000000,-1.4433017,1.0044341,5.3728800,0.3119361,2.5490043
78,-13,-3.243427851150471,19.037282327536481,-13.0080042,0.0011570,11.5702477,-0.5889688,-0.5676715,4.0000000,-1.4542794,1.0035522,4.8069644,0.3189364,2.5164013
79,-13,-3.235971211150471,19.037282327536481,-13.0083838,0.0014050,14.0495872,-0.5677387,-0.5665446,4.0000000,-1.4588908,1.0027760,4.2478080,0.3258016,2.4574184
80,-13,-3.228514571150471,19.037282327536481,-13.0087051,0.0015702,15.7024794,-0.5438560,-0.5637378,4.0000000,-1.4604115,1.0021117,3.6998420,0.3329360,2.3872094
81,-13,-3.221057931150471,19.037282327536481,-13.0089684,0.0016529,16.5289249,-0.5193040,-0.5590096,4.0000000,-1.4574314,1.0015507,3.1645243,0.3394122,2.3087668
82,-13,-3.213601291150471,19.037282327536481,-13.0091743,0.0016529,16.5289249,-0.4914542,-0.5479641,4.0000000,-1.4368536,1.0010910,2.6477892,0.3409255,2.1975036
83,-13,-3.206144651150471,19.037282327536481,-13.0093241,0.0015702,15.7024794,-0.4637381,-0.5342592,4.0000000,-1.3917260,1.0007333,2.1611924,0.3232077,2.0777228
84,-13,-3.198688011150471,19.037282327536481,-13.0094204,0.0014876,14.8760328,-0.4358652,-0.5174270,4.0000000,-1.2867242,1.0004687,1.7131510,0.2518701,1.9475574
85,-13,-3.191231371150471,19.037282327536481,-13.0094633,0.0013223,13.2231407,-0.4091728,-0.5004211,5.0000000,-1.0435798,1.0002886,1.3298701,0.0427376,1.8225795
86,-13,-3.183774731150470,19.037282327536481,-13.0094557,0.0011570,11.5702477,-0.3823309,-0.4805744,4.0000000,-0.5222843,1.0001878,1.0564443,-0.4388645,1.6896447
87,-13,-3.176318091150470,19.037282327536481,-13.0093994,0.0009917,9.9173555,-0.3553546,-0.4598679,5.0000000,0.1093347,1.0001576,0.9642623,-1.0290705,1.5572084
88,-13,-3.168861451150471,19.037282327536481,-13.0092964,0.0007438,7.4380164,-0.3290689,-0.4356320,4.0000000,0.2773211,1.0001899,1.0725451,-1.1485852,1.4177970
89,-13,-3.161404811150471,19.037282327536481,-13.0091486,0.0004959,4.9586778,-0.3043158,-0.4120553,4.0000000,0.1007124,1.0002747,1.3130468,-0.9248230,1.2886992
90,-13,-3.153948171150471,19.037282327536481,-13.0089598,0.0002479,2.4793389,-0.2796738,-0.3871996,4.0000000,-0.0922977,1.0004066,1.6111108,-0.6821015,1.1605147
91,-12,-3.467127051150471,19.029825687536480,-12.9770298,0.0019835,30.5785122,-0.2742240,0.0431791,4.0000000,0.5625309,1.0278932,13.3890448,-0.4761727,0.6271281
92,-12,-3.459670411150471,19.029825687536480,-12.9784365,0.0033884,38.8429756,-0.2191720,0.0153853,4.0000000,0.4820247,1.0284249,13.5128345,-0.4512541,0.4940693
93,-12,-3.452213771150471,19.029825687536480,-12.9798403,0.0048760,47.9338837,-0.1677595,-0.0102783,4.0000000,0.3993813,1.0288409,13.6110172,-0.4199378,0.3760214
94,-12,-3.444757131150471,19.029825687536480,-12.9812393,-0.0036364,7.4380164,-0.1208294,-0.0370829,4.0000000,0.3115143,1.0291396,13.6799898,-0.3856801,0.2744289
95,-12,-3.437300491150471,19.029825687536480,-12.9826317,-0.0022314,11.5702477,-0.0794617,-0.0634426,4.0000000,0.2198498,1.0293059,13.7195978,-0.3467350,0.1921503
96,-12,-3.429843851150471,19.029825687536480,-12.9840145,-0.0009091,16.5289249,-0.0459977,-0.0899330,4.0000000,0.1262467,1.0293369,13.7260294,-0.3061126,0.1347707
97,-12,-3.422387211150471,19.029825687536480,-12.9853859,0.0003306,22.3140488,-0.0207756,-0.1149976,4.0000000,0.0326192,1.0292320,13.7024155,-0.2626143,0.1017397
98,-12,-3.414930571150471,19.029825687536480,-12.9867430,0.0015702,28.9256191,-0.0039301,-0.1398103,4.0000000,-0.0632983,1.0289853,13.6465998,-0.2163223,0.0938351
99,-12,-3.407473931150471,19.029825687536480,-12.9880838,0.0028099,36.3636360,0.0038865,-0.1651614,4.0000000,-0.1607168,1.0286080,13.5594139,-0.1696059,0.1133838
100,-12,-3.400017291150471,19.029825687536480,-12.9894066,0.0042149,45.4545441,0.0020600,-0.1923169,4.0000000,-0.2590557,1.0280856,13.4380875,-0.1255782,0.1640434
101,-12,-3.392560651150471,19.029825687536480,-12.9907074,-0.0043802,4.1322312,-0.0080151,-0.2206412,4.0000000,-0.3578008,1.0274104,13.2795954,-0.0834816,0.2424320
102,-12,-3.385104011150471,19.029825687536480,-12.9919834,-0.0029752,7.4380164,-0.0267042,-0.2471793,4.0000000,-0.4531316,1.0266132,13.0885000,-0.0412271,0.3430980
103,-12,-3.377647371150471,19.029825687536480,-12.9932346,-0.0017355,11.5702477,-0.0532126,-0.2733451,4.0000000,-0.5467470,1.0256944,12.8660412,0.0000568,0.4659515
104,-12,-3.370190731150471,19.029825687536480,-12.9944553,-0.0005785,16.5289249,-0.0869945,-0.3012733,4.0000000,-0.6410194,1.0246593,12.6088419,0.0384728,0.6147318
105,-12,-3.362734091150471,19.029825687536480,-12.9956455,0.0005785,22.3140488,-0.1243295,-0.3298824,4.0000000,-0.7327363,1.0235167,12.3177137,0.0729716,0.7785590
106,-13,-3.355277451150471,19.029825687536480,-12.9968004,0.0017355,28.9256191,-0.1670466,-0.3565893,4.0000000,-0.8199369,1.0222787,11.9950323,0.1067583,0.9531304
107,-13,-3.347820811150471,19.029825687536480,-12.9979191,0.0028926,36.3636360,-0.2110684,-0.3833081,4.0000000,-0.9025754,1.0209652,11.6405735,0.1359592,1.1341223
108,-13,-3.340364171150471,19.029825687536480,-12.9989977,0.0040496,44.6280975,-0.2561864,-0.4109310,4.0000000,-0.9829679,1.0195806,11.2570858,0.1611059,1.3241148
109,-13,-3.332907531150471,19.029825687536480,-13.0000343,-0.0047934,0.0000000,-0.2997323,-0.4387612,4.0000000,-1.0593815,1.0181574,10.8449383,0.1818591,1.5148864
110,-13,-3.325450891150471,19.029825687536480,-13.0010271,-0.0037190,0.0000000,-0.3438618,-0.4629723,3.0000000,-1.1282686,1.0167056,10.4056721,0.2023240,1.6955086
111,-13,-3.317994251150471,19.029825687536480,-13.0019732,-0.0029752,0.0000000,-0.3853940,-0.4865636,3.0000000,-1.1934342,1.0152355,9.9426832,0.2203072,1.8699154
112,-13,-3.310537611150471,19.029825687536480,-13.0028696,-0.0023140,0.0000000,-0.4209396,-0.5095143,3.0000000,-1.2527132,1.0137728,9.4585390,0.2336846,2.0305727
113,-13,-3.303080971150471,19.029825687536480,-13.0037155,-0.0017355,0.0000000,-0.4525722,-0.5308006,4.0000000,-1.3067805,1.0123304,8.9527321,0.2451793,2.1772456
114,-13,-3.295624331150471,19.029825687536480,-13.0045080,-0.0011570,0.8264463,-0.4784904,-0.5508227,4.0000000,-1.3552516,1.0109274,8.4320641,0.2536062,2.3077590
115,-13,-3.288167691150471,19.029825687536480,-13.0052471,-0.0005785,2.4793389,-0.4992902,-0.5664123,4.0000000,-1.3959690,1.0095726,7.8926902,0.2631444,2.4079728
116,-13,-3.280711051150471,19.029825687536480,-13.0059290,-0.0000826,4.1322312,-0.5158400,-0.5793778,4.0000000,-1.4305339,1.0082839,7.3447742,0.2717784,2.4878407
117,-13,-3.273254411150471,19.029825687536480,-13.0065556,0.0004132,6.6115704,-0.5231423,-0.5901560,4.0000000,-1.4581765,1.0070736,6.7889819,0.2778645,2.5389404
118,-13,-3.265797771150471,19.029825687536480,-13.0071230,0.0008264,9.0909090,-0.5243791,-0.6006194,4.0000000,-1.4827899,1.0059497,6.2262354,0.2815509,2.5772426
119,-13,-3.258341131150471,19.029825687536480,-13.0076332,0.0011570,11.5702477,-0.5244049,-0.6039279,4.0000000,-1.4983517,1.0049219,5.6610007,0.2904959,2.5789070
120,-13,-3.250884491150471,19.029825687536480,-13.0080833,0.0014876,14.8760328,-0.5170735,-0.6058530,4.0000000,-1.5086566,1.0039918,5.0975742,0.2969507,2.5600560
121,-13,-3.243427851150471,19.029825687536480,-13.0084753,0.0018182,18.1818180,-0.5044976,-0.6041780,4.0000000,-1.5115702,1.0031682,4.5382710,0.3032143,2.5143232
122,-13,-3.235971211150471,19.029825687536480,-13.0088091,0.0021488,21.4876041,-0.4887614,-0.6005725,4.0000000,-1.5093974,1.0024507,3.9887490,0.3082524,2.4545863
123,-13,-3.228514571150471,19.029825687536480,-13.0090847,0.0023967,23.9669418,-0.4700402,-0.5925913,4.0000000,-1.4958317,1.0018425,3.4534600,0.3106490,2.3697028
124,-13,-3.221057931150471,19.029825687536480,-13.0093040,0.0025620,25.6198349,-0.4488842,-0.5836493,4.0000000,-1.4716481,1.0013372,2.9346316,0.3043495,2.2777278
125,-13,-3.213601291150471,19.029825687536480,-13.0094662,0.0024793,24.7933884,-0.4266551,-0.5700842,4.0000000,-1.4191402,1.0009321,2.4428275,0.2789718,2.1646762
126,-13,-3.206144651150471,19.029825687536480,-13.0095739,0.0023140,23.1404953,-0.4030479,-0.5538604,4.0000000,-1.3151389,1.0006248,1.9894692,0.2074181,2.0400908
127,-13,-3.198688011150471,19.029825687536480,-13.0096292,0.0021488,21.4876041,-0.3820677,-0.5337743,4.0000000,-1.1021774,1.0004061,1.5917230,0.0346288,1.9076753
128,-13,-3.191231371150471,19.029825687536480,-13.0096321,0.0019008,19.0082645,-0.3576024,-0.5145004,5.0000000,-0.6960365,1.0002691,1.2825025,-0.3329643,1.7760137
129,-13,-3.183774731150470,19.029825687536480,-13.0095863,0.0016529,16.5289249,-0.3336522,-0.4923896,5.0000000,-0.1204725,1.0002072,1.1175146,-0.8643069,1.6380619
130,-13,-3.176318091150470,19.029825687536480,-13.0094929,0.0014050,14.0495872,-0.3113120,-0.4701631,5.0000000,0.2371299,1.0002111,1.1341286,-1.1774560,1.5074970
131,-13,-3.168861451150471,19.029825687536480,-13.0093546,0.0010744,10.7438021,-0.2894649,-0.4436811,4.0000000,0.1942768,1.0002723,1.3043634,-1.0816389,1.3671712
132,-13,-3.161404811150471,19.029825687536480,-13.0091734,0.0007438,7.4380164,-0.2670774,-0.4198261,4.0000000,0.0095981,1.0003818,1.5589739,-0.8492503,1.2404724
133,-13,-3.153948171150471,19.029825687536480,-13.0089521,0.0004132,4.1322312,-0.2448544,-0.3934758,4.0000000,-0.1488730,1.0005339,1.8542396,-0.6380786,1.1109235
134,-13,-3.146491531150471,19.029825687536480,-13.0086918,0.0001653,1.6528926,-0.2246909,-0.3670981,4.0000000,-0.2568853,1.0007188,2.1600111,-0.4773109,0.9910098
135,-12,-3.482040331150471,19.022369047536479,-12.9752378,0.0002479,21.4876041,-0.3680730,0.0245363,4.0000000,0.5981418,1.0275277,13.3015938,-0.5490692,0.8279260
136,-12,-3.474583691150471,19.022369047536479,-12.9766769,0.0016529,28.9256191,-0.3110943,-0.0086579,4.0000000,0.5274348,1.0281762,13.4536924,-0.5447506,0.6956149
137,-12,-3.467127051150471,19.022369047536479,-12.9781151,0.0030579,37.1900826,-0.2536112,-0.0424327,4.0000000,0.4503869,1.0287031,13.5784006,-0.5352524,0.5717594
138,-12,-3.459670411150471,19.022369047536479,-12.9795494,0.0045455,46.2809906,-0.1956998,-0.0735351,4.0000000,0.3688481,1.0291293,13.6761255,-0.5159184,0.4557331
139,-12,-3.452213771150471,19.022369047536479,-12.9809790,-0.0039669,6.6115704,-0.1405034,-0.1032193,4.0000000,0.2837815,1.0294318,13.7464275,-0.4902200,0.3536884
140,-12,-3.444757131150471,19.022369047536479,-12.9823990,-0.0024793,10.7438021,-0.0896711,-0.1327023,4.0000000,0.1948103,1.0296088,13.7874870,-0.4602150,0.2698168
141,-12,-3.437300491150471,19.022369047536479,-12.9838095,-0.0011570,15.7024794,-0.0443466,-0.1620427,4.0000000,0.1023820,1.0296593,13.7985744,-0.4264674,0.2068783
142,-12,-3.429843851150471,19.022369047536479,-12.9852057,0.0001653,21.4876041,-0.0064838,-0.1901728,4.0000000,0.0088913,1.0295690,13.7787037,-0.3892369,0.1675057
143,-12,-3.422387211150471,19.022369047536479,-12.9865866,0.0014050,28.0991745,0.0235198,-0.2171512,4.0000000,-0.0854780,1.0293385,13.7267494,-0.3488244,0.1517745
144,-12,-3.414930571150471,19.022369047536479,-12.9879484,0.0026446,35.5371895,0.0451434,-0.2432344,4.0000000,-0.1818392,1.0289733,13.6433296,-0.3046296,0.1605146
145,-12,-3.407473931150471,19.022369047536479,-12.9892902,0.0039669,43.8016510,0.0576330,-0.2696709,4.0000000,-0.2800388,1.0284752,13.5279837,-0.2593029,0.1975072
146,-12,-3.400017291150471,19.022369047536479,-12.9906092,-0.0046281,3.3057852,0.0612869,-0.2970559,4.0000000,-0.3779587,1.0278301,13.3788452,-0.2161530,0.2634277
147,-12,-3.392560651150471,19.022369047536479,-12.9919024,-0.0032231,6.6115704,0.0557332,-0.3230963,4.0000000,-0.4742130,1.0270573,13.1948843,-0.1719797,0.3527174
148,-12,-3.385104011150471,19.022369047536479,-12.9931679,-0.0019008,10.7438021,0.0429502,-0.3499503,4.0000000,-0.5692649,1.0261670,12.9805212,-0.1306357,0.4661724
