OID_,ClipsFinal_DEM_Large_S3_RegD,X,Y,DEM_Large_S15_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
1451,-13,-5.204524171150472,20.468957207536480,-13.2214813,-0.0042975,24.7933884,0.4904619,-0.8572726,4.0000000,-0.7712713,1.0912488,23.6028614,-0.9432740,2.7368529
1452,-13,-5.197067531150472,20.468957207536480,-13.2211132,-0.0045455,23.9669418,0.5057533,-0.8544685,4.0000000,-0.7708196,1.0931851,23.8351955,-0.9381174,2.6872008
1453,-13,-5.189610891150472,20.468957207536480,-13.2206974,-0.0047934,23.1404953,0.5192974,-0.8513499,4.0000000,-0.7672768,1.0951064,24.0614719,-0.9354230,2.6360693
1454,-13,-5.182154251150472,20.468957207536480,-13.2202320,-0.0051240,22.3140488,0.5316512,-0.8478793,4.0000000,-0.7634993,1.0969946,24.2813797,-0.9322593,2.5839779
1455,-13,-5.174697611150472,20.468957207536480,-13.2197199,0.0042975,48.7603302,0.5425977,-0.8447987,4.0000000,-0.7569062,1.0988371,24.4934196,-0.9326912,2.5357137
1456,-13,-5.167240971150472,20.468957207536480,-13.2191591,0.0037190,47.1074371,0.5496018,-0.8402814,4.0000000,-0.7479835,1.1006335,24.6985455,-0.9325792,2.4828959
1457,-13,-5.159784331150472,20.468957207536480,-13.2185526,0.0031405,45.4545441,0.5492248,-0.8333291,4.0000000,-0.7339174,1.1023846,24.8961906,-0.9327409,2.4242496
1458,-13,-5.152327691150472,20.468957207536480,-13.2178993,0.0024793,43.8016510,0.5515536,-0.8277941,4.0000000,-0.7223845,1.1040967,25.0871639,-0.9332038,2.3717990
1459,-13,-5.144871051150472,20.468957207536480,-13.2172012,0.0015702,41.3223152,0.5530320,-0.8226140,4.0000000,-0.7089201,1.1057649,25.2706280,-0.9363079,2.3222182
1460,-13,-5.137414411150472,20.468957207536480,-13.2164583,0.0008264,38.8429756,0.5472307,-0.8143406,4.0000000,-0.6908803,1.1073724,25.4463520,-0.9378009,2.2619157
1461,-13,-5.129957771150472,20.468957207536480,-13.2156725,0.0001653,37.1900826,0.5382884,-0.8052859,4.0000000,-0.6698411,1.1089104,25.6126938,-0.9407308,2.2007730
1462,-13,-5.122501131150472,20.468957207536480,-13.2148438,-0.0005785,35.5371895,0.5269811,-0.7955811,4.0000000,-0.6484136,1.1103833,25.7712955,-0.9427485,2.1406441
1463,-13,-5.115044491150472,20.468957207536480,-13.2139750,-0.0014876,33.0578499,0.5150963,-0.7861708,4.0000000,-0.6261370,1.1117930,25.9216633,-0.9462046,2.0839548
1464,-13,-5.107587851150472,20.468957207536480,-13.2130661,-0.0024793,30.5785122,0.4995675,-0.7750787,4.0000000,-0.6012335,1.1131327,26.0628986,-0.9489239,2.0216818
1465,-13,-5.100131211150472,20.468957207536480,-13.2121201,-0.0034711,28.0991745,0.4819014,-0.7632476,4.0000000,-0.5750154,1.1143939,26.1958313,-0.9514799,1.9591571
1466,-13,-5.092674571150472,20.468957207536480,-13.2111368,-0.0043802,25.6198349,0.4609380,-0.7501338,4.0000000,-0.5467145,1.1155783,26.3190289,-0.9535530,1.8951792
1467,-13,-5.085217931150472,20.468957207536480,-13.2101192,-0.0053719,23.1404953,0.4400303,-0.7376388,4.0000000,-0.5187635,1.1166749,26.4322224,-0.9565141,1.8377274
1468,-13,-5.077761291150472,20.468957207536480,-13.2090693,0.0035537,47.9338837,0.4148069,-0.7231132,4.0000000,-0.4877009,1.1176795,26.5353603,-0.9585255,1.7761168
1469,-13,-5.070304651150472,20.468957207536480,-13.2079878,0.0023967,44.6280975,0.3874320,-0.7074025,4.0000000,-0.4556209,1.1185758,26.6277542,-0.9591842,1.7134051
1470,-13,-5.062848011150472,20.468957207536480,-13.2068777,0.0014050,42.1487617,0.3578736,-0.6910996,4.0000000,-0.4212844,1.1193699,26.7088947,-0.9609149,1.6538211
1471,-13,-5.055391371150472,20.468957207536480,-13.2057400,0.0003306,39.6694221,0.3274597,-0.6741121,4.0000000,-0.3870280,1.1200634,26.7792892,-0.9611962,1.5953645
1472,-13,-5.047934731150472,20.468957207536480,-13.2045784,-0.0009091,36.3636360,0.2945640,-0.6560084,4.0000000,-0.3510754,1.1206450,26.8377590,-0.9609414,1.5390466
1473,-13,-5.040478091150472,20.468957207536480,-13.2033949,-0.0021488,33.0578499,0.2638024,-0.6387018,4.0000000,-0.3169865,1.1211253,26.8862705,-0.9604172,1.4875644
1474,-13,-5.033021451150472,20.468957207536480,-13.2021914,-0.0033884,29.7520657,0.2298575,-0.6200377,4.0000000,-0.2810696,1.1215023,26.9236069,-0.9590058,1.4397385
1475,-13,-5.025564811150472,20.468957207536480,-13.2009697,-0.0046281,26.4462814,0.1932954,-0.5998614,4.0000000,-0.2427086,1.1217599,26.9498005,-0.9570142,1.3935128
1476,-13,-5.018108171150472,20.468957207536480,-13.1997337,0.0041322,48.7603302,0.1550733,-0.5789216,4.0000000,-0.2027421,1.1219008,26.9646664,-0.9551010,1.3525438
1477,-13,-5.010651531150472,20.468957207536480,-13.1984854,0.0028926,45.4545441,0.1182734,-0.5576273,4.0000000,-0.1646756,1.1219327,26.9666386,-0.9505789,1.3128924
1478,-13,-5.003194891150472,20.468957207536480,-13.1972275,0.0017355,42.1487617,0.0825877,-0.5369412,4.0000000,-0.1275450,1.1218455,26.9573154,-0.9463373,1.2803965
1479,-13,-4.995738251150472,20.468957207536480,-13.1959629,0.0004132,38.8429756,0.0453648,-0.5153447,4.0000000,-0.0893332,1.1216515,26.9384556,-0.9413564,1.2535193
1480,-13,-4.988281611150472,20.468957207536480,-13.1946936,-0.0007438,35.5371895,0.0070035,-0.4919426,4.0000000,-0.0500883,1.1213546,26.9090405,-0.9337970,1.2273639
1481,-13,-4.980824971150472,20.468957207536480,-13.1934242,-0.0019008,32.2314034,-0.0304848,-0.4687431,4.0000000,-0.0110150,1.1209639,26.8686695,-0.9264714,1.2074356
1482,-13,-4.973368331150472,20.468957207536480,-13.1921549,-0.0032231,28.9256191,-0.0651296,-0.4465043,4.0000000,0.0254982,1.1204842,26.8195438,-0.9185069,1.1920875
1483,-13,-4.965911691150472,20.468957207536480,-13.1908913,-0.0043802,25.6198349,-0.0998270,-0.4235878,4.0000000,0.0621399,1.1199111,26.7617645,-0.9093155,1.1810772
1484,-13,-4.958455051150472,20.468957207536480,-13.1896343,0.0044628,48.7603302,-0.1347915,-0.4000690,4.0000000,0.0996546,1.1192595,26.6956272,-0.8997926,1.1755345
1485,-13,-4.950998411150472,20.468957207536480,-13.1883869,0.0032231,45.4545441,-0.1669116,-0.3772404,4.0000000,0.1345329,1.1185341,26.6209545,-0.8890138,1.1724839
1486,-13,-4.943541771150472,20.468957207536480,-13.1871529,0.0020661,42.1487617,-0.1980596,-0.3549161,4.0000000,0.1688738,1.1177511,26.5401669,-0.8787059,1.1754453
1487,-13,-4.936085131150472,20.468957207536480,-13.1859341,0.0009091,39.6694221,-0.2264548,-0.3337354,4.0000000,0.2008197,1.1169121,26.4538269,-0.8682905,1.1810341
1488,-13,-4.928628491150472,20.468957207536480,-13.1847334,-0.0002479,36.3636360,-0.2555839,-0.3115090,4.0000000,0.2339830,1.1160277,26.3623924,-0.8570008,1.1914977
1489,-13,-4.921171851150472,20.468957207536480,-13.1835527,-0.0014050,33.0578499,-0.2804351,-0.2911405,4.0000000,0.2634551,1.1151094,26.2662926,-0.8457361,1.2011517
1490,-13,-4.913715211150472,20.468957207536480,-13.1823959,-0.0023967,30.5785122,-0.3038109,-0.2717813,4.0000000,0.2911969,1.1141732,26.1684189,-0.8347594,1.2145123
1491,-13,-4.906258571150472,20.468957207536480,-13.1812639,-0.0036364,27.2727280,-0.3250938,-0.2532347,4.0000000,0.3173321,1.1132392,26.0699863,-0.8238015,1.2284030
1492,-13,-4.898801931150472,20.468957207536480,-13.1801596,-0.0047934,23.9669418,-0.3438364,-0.2350338,4.0000000,0.3415783,1.1123012,25.9707241,-0.8116459,1.2399553
1493,-13,-4.891345291150472,20.468957207536480,-13.1790848,0.0042975,48.7603302,-0.3610803,-0.2187409,4.0000000,0.3639869,1.1113832,25.8730507,-0.8014688,1.2547779
1494,-13,-4.883888651150472,20.468957207536480,-13.1780405,0.0031405,46.2809906,-0.3768551,-0.2026997,4.0000000,0.3853705,1.1104846,25.7772312,-0.7907699,1.2690398
1495,-13,-5.614639371150472,20.461500567536479,-13.1511450,-0.0042975,22.3140488,0.0955715,-0.5556252,4.0000000,-0.3637775,1.0930995,23.8232174,-0.7474729,1.3970450
1496,-13,-5.607182731150472,20.461500567536479,-13.1541557,-0.0012397,31.4049587,0.1618444,-0.6015339,4.0000000,-0.3891940,1.0924575,23.7475929,-0.8138736,1.4895316
1497,-13,-5.599726091150472,20.461500567536479,-13.1571398,0.0016529,40.4958687,0.2313133,-0.6478750,4.0000000,-0.4138089,1.0915833,23.6423836,-0.8819411,1.5961897
1498,-13,-5.592269451150472,20.461500567536479,-13.1600924,-0.0054545,18.1818180,0.3014948,-0.6926898,4.0000000,-0.4393164,1.0905055,23.5124130,-0.9460632,1.7119426
1499,-13,-5.584812811150472,20.461500567536479,-13.1630096,-0.0024793,26.4462814,0.3732943,-0.7368087,4.0000000,-0.4642413,1.0892444,23.3593979,-1.0093760,1.8372513
1500,-13,-5.577356171150472,20.461500567536479,-13.1658869,0.0003306,35.5371895,0.4494453,-0.7826838,4.0000000,-0.4895262,1.0877810,23.1799736,-1.0758415,1.9829574
1501,-13,-5.569899531150472,20.461500567536479,-13.1687193,0.0031405,44.6280975,0.5234352,-0.8262048,4.0000000,-0.5135598,1.0861290,22.9752064,-1.1388497,2.1341670
1502,-13,-5.562442891150472,20.461500567536479,-13.1715031,-0.0040496,19.8347111,0.5971661,-0.8690916,4.0000000,-0.5369753,1.0843308,22.7487030,-1.2012080,2.2976470
1503,-13,-5.554986251150472,20.461500567536479,-13.1742344,-0.0012397,28.0991745,0.6685057,-0.9095897,4.0000000,-0.5590869,1.0823849,22.5017300,-1.2600925,2.4618161
1504,-13,-5.547529611150471,20.461500567536479,-13.1769085,0.0014050,37.1900826,0.7422302,-0.9506928,4.0000000,-0.5818124,1.0803175,22.2353954,-1.3195734,2.6399720
1505,-13,-5.540072971150471,20.461500567536479,-13.1795216,0.0039669,46.2809906,0.8074993,-0.9865828,4.0000000,-0.6014195,1.0781478,21.9500313,-1.3717461,2.8027129
1506,-13,-5.532616331150471,20.461500567536479,-13.1820698,-0.0034711,20.6611576,0.8716306,-1.0214885,4.0000000,-0.6204205,1.0759083,21.6519699,-1.4225565,2.9690204
1507,-13,-5.525159691150471,20.461500567536479,-13.1845512,-0.0010744,28.0991745,0.9291525,-1.0530397,4.0000000,-0.6364763,1.0736283,21.3434334,-1.4696031,3.1264668
1508,-13,-5.517703051150471,20.461500567536479,-13.1869621,0.0013223,36.3636360,0.9849801,-1.0838041,4.0000000,-0.6513197,1.0713296,21.0245762,-1.5162884,3.2870209
1509,-13,-5.510246411150471,20.461500567536479,-13.1893005,0.0037190,45.4545441,1.0284628,-1.1084068,4.0000000,-0.6618856,1.0690322,20.7012920,-1.5549281,3.4188130
1510,-13,-5.502789771150471,20.461500567536479,-13.1915627,-0.0041322,15.7024794,1.0693868,-1.1319975,4.0000000,-0.6715313,1.0667738,20.3778782,-1.5924636,3.5504203
1511,-13,-5.495333131150471,20.461500567536479,-13.1937485,-0.0019835,21.4876041,1.0989671,-1.1503668,4.0000000,-0.6771782,1.0645777,20.0562553,-1.6235553,3.6559255
1512,-13,-5.487876491150471,20.461500567536479,-13.1958551,0.0001653,28.0991745,1.1248691,-1.1675880,4.0000000,-0.6815786,1.0624660,19.7419052,-1.6535974,3.7602789
1513,-13,-5.480419851150471,20.461500567536479,-13.1978827,0.0022314,35.5371895,1.1379429,-1.1792098,4.0000000,-0.6814299,1.0604635,19.4365444,-1.6769897,3.8349411
1514,-13,-5.472963211150471,20.461500567536479,-13.1998301,0.0041322,43.8016510,1.1460202,-1.1893270,4.0000000,-0.6797855,1.0585814,19.1452713,-1.6988685,3.9063606
1515,-13,-5.465506571150471,20.461500567536479,-13.2016964,-0.0041322,15.7024794,1.1394899,-1.1934745,5.0000000,-0.6727400,1.0568473,18.8720341,-1.7142091,3.9466081
1516,-13,-5.458049931150471,20.461500567536479,-13.2034826,-0.0022314,20.6611576,1.1301461,-1.1970628,5.0000000,-0.6656820,1.0552706,18.6205368,-1.7284436,3.9892220
1517,-13,-5.450593291150471,20.461500567536479,-13.2051878,-0.0004132,26.4462814,1.1085205,-1.1956633,4.0000000,-0.6544929,1.0538741,18.3925171,-1.7368337,4.0064702
1518,-13,-5.443136651150471,20.461500567536479,-13.2068138,0.0011570,32.2314034,1.0806416,-1.1923196,4.0000000,-0.6420618,1.0526578,18.1916142,-1.7425774,4.0190377
1519,-13,-5.435680011150471,20.461500567536479,-13.2083607,0.0027273,38.8429756,1.0415457,-1.1845864,4.0000000,-0.6255959,1.0516284,18.0215893,-1.7435770,4.0114951
1520,-13,-5.428223371150471,20.461500567536479,-13.2098293,0.0042149,45.4545441,1.0005487,-1.1773387,4.0000000,-0.6099530,1.0508088,17.8827820,-1.7447245,4.0169258
1521,-13,-5.420766731150471,20.461500567536479,-13.2112226,-0.0042975,13.2231407,0.9538397,-1.1673397,4.0000000,-0.5949211,1.0501860,17.7760220,-1.7397581,4.0099897
1522,-13,-5.413310091150471,20.461500567536479,-13.2125406,-0.0029752,17.3553715,0.9038449,-1.1557763,4.0000000,-0.5804101,1.0497432,17.7016907,-1.7311424,3.9978995
1523,-13,-5.405853451150471,20.461500567536479,-13.2137842,-0.0018182,21.4876041,0.8477131,-1.1408725,4.0000000,-0.5647510,1.0495025,17.6610508,-1.7169942,3.9689136
1524,-13,-5.398396811150471,20.461500567536479,-13.2149572,-0.0006612,25.6198349,0.7939642,-1.1270379,4.0000000,-0.5535040,1.0494583,17.6538048,-1.7005719,3.9513800
1525,-13,-5.390940171150472,20.461500567536479,-13.2160606,0.0004132,30.5785122,0.7375688,-1.1119454,4.0000000,-0.5426814,1.0495991,17.6776543,-1.6812094,3.9314511
1526,-13,-5.383483531150471,20.461500567536479,-13.2170944,0.0015702,35.5371895,0.6789952,-1.0953575,4.0000000,-0.5325170,1.0499302,17.7331505,-1.6581981,3.9063251
1527,-13,-5.376026891150472,20.461500567536479,-13.2180634,0.0024793,39.6694221,0.6242430,-1.0792036,4.0000000,-0.5265386,1.0504289,17.8202915,-1.6318686,3.8826971
1528,-13,-5.368570251150472,20.461500567536479,-13.2189665,0.0033058,43.8016510,0.5753096,-1.0644413,4.0000000,-0.5253628,1.0510890,17.9328823,-1.6035199,3.8647065
1529,-13,-5.361113611150472,20.461500567536479,-13.2198067,0.0042149,47.9338837,0.5277517,-1.0491332,4.0000000,-0.5258328,1.0519143,18.0706482,-1.5724335,3.8426354
1530,-13,-5.353656971150472,20.461500567536479,-13.2205858,-0.0049587,11.5702477,0.4828561,-1.0335703,4.0000000,-0.5272626,1.0528791,18.2309437,-1.5398781,3.8158247
1531,-13,-5.346200331150472,20.461500567536479,-13.2213049,-0.0042149,14.0495872,0.4460209,-1.0203184,4.0000000,-0.5337557,1.0539792,18.4130268,-1.5068810,3.7970548
1532,-13,-5.338743691150472,20.461500567536479,-13.2219658,-0.0035537,16.5289249,0.4170167,-1.0084581,4.0000000,-0.5452862,1.0552057,18.6127758,-1.4716300,3.7774379
1533,-13,-5.331287051150472,20.461500567536479,-13.2225685,-0.0028926,19.8347111,0.3922366,-0.9968482,4.0000000,-0.5574522,1.0565439,18.8273640,-1.4362442,3.7525806
1534,-13,-5.323830411150472,20.461500567536479,-13.2231150,-0.0022314,23.1404953,0.3721407,-0.9848636,4.0000000,-0.5688868,1.0579932,19.0568123,-1.4008404,3.7147803
1535,-13,-5.316373771150472,20.461500567536479,-13.2236071,-0.0017355,25.6198349,0.3597391,-0.9748141,4.0000000,-0.5838007,1.0595373,19.2984486,-1.3658274,3.6794801
1536,-13,-5.308917131150472,20.461500567536479,-13.2240438,-0.0013223,28.0991745,0.3568980,-0.9675533,4.0000000,-0.6036577,1.0611625,19.5467186,-1.3314488,3.6496966
1537,-13,-5.301460491150472,20.461500567536479,-13.2244272,-0.0009917,29.7520657,0.3562972,-0.9602545,4.0000000,-0.6214354,1.0628536,19.8022709,-1.2990737,3.6141155
1538,-13,-5.294003851150472,20.461500567536479,-13.2247572,-0.0006612,31.4049587,0.3573931,-0.9528742,4.0000000,-0.6379642,1.0646015,20.0644169,-1.2677841,3.5740304
1539,-13,-5.286547211150472,20.461500567536479,-13.2250347,-0.0004132,33.0578499,0.3648635,-0.9470992,4.0000000,-0.6560218,1.0664154,20.3296566,-1.2381766,3.5339005
1540,-13,-5.279090571150472,20.461500567536479,-13.2252607,-0.0003306,33.8842964,0.3773609,-0.9424634,4.0000000,-0.6755533,1.0682777,20.5969925,-1.2093736,3.4926767
1541,-13,-5.271633931150472,20.461500567536479,-13.2254343,-0.0003306,34.7107430,0.3944568,-0.9384303,4.0000000,-0.6941909,1.0701692,20.8665428,-1.1826698,3.4449477
1542,-13,-5.264177291150472,20.461500567536479,-13.2255564,-0.0003306,35.5371895,0.4148710,-0.9354619,4.0000000,-0.7125528,1.0720886,21.1339054,-1.1583709,3.3980987
1543,-13,-5.256720651150472,20.461500567536479,-13.2256269,-0.0003306,36.3636360,0.4366066,-0.9323185,4.0000000,-0.7288780,1.0740204,21.3991852,-1.1357590,3.3447955
1544,-13,-5.249264011150472,20.461500567536479,-13.2256460,-0.0004132,36.3636360,0.4557674,-0.9282207,5.0000000,-0.7417446,1.0759561,21.6619492,-1.1146969,3.2870703
1545,-13,-5.241807371150472,20.461500567536479,-13.2256136,-0.0004959,36.3636360,0.4757252,-0.9250274,4.0000000,-0.7538137,1.0779048,21.9221859,-1.0962412,3.2346826
1546,-13,-5.234350731150472,20.461500567536479,-13.2255306,-0.0005785,36.3636360,0.5016630,-0.9243947,4.0000000,-0.7673194,1.0798643,22.1779499,-1.0814701,3.1902997
1547,-13,-5.226894091150472,20.461500567536479,-13.2253962,-0.0006612,36.3636360,0.5252772,-0.9232885,4.0000000,-0.7775176,1.0818129,22.4306564,-1.0690595,3.1450253
1548,-13,-5.219437451150472,20.461500567536479,-13.2252111,-0.0009091,35.5371895,0.5473093,-0.9213316,4.0000000,-0.7843505,1.0837429,22.6771393,-1.0583128,3.0928156
1549,-13,-5.211980811150472,20.461500567536479,-13.2249756,-0.0012397,34.7107430,0.5664179,-0.9190828,4.0000000,-0.7894269,1.0856584,22.9177761,-1.0487387,3.0437450
1550,-13,-5.204524171150472,20.461500567536479,-13.2246885,-0.0015702,33.8842964,0.5845851,-0.9173145,4.0000000,-0.7918209,1.0875554,23.1528931,-1.0428082,2.9987478
1551,-13,-5.197067531150472,20.461500567536479,-13.2243509,-0.0018182,33.0578499,0.6016099,-0.9154429,4.0000000,-0.7931041,1.0894283,23.3828659,-1.0377817,2.9542253
1552,-13,-5.189610891150472,20.461500567536479,-13.2239637,-0.0020661,32.2314034,0.6136032,-0.9117780,4.0000000,-0.7901086,1.0912769,23.6064873,-1.0334474,2.9023204
1553,-13,-5.182154251150472,20.461500567536479,-13.2235270,-0.0023140,31.4049587,0.6268596,-0.9092586,4.0000000,-0.7876014,1.0930983,23.8236732,-1.0309159,2.8570535
1554,-13,-5.174697611150472,20.461500567536479,-13.2230406,-0.0028099,29.7520657,0.6356456,-0.9058315,4.0000000,-0.7813185,1.0948904,24.0350876,-1.0303445,2.8115854
1555,-13,-5.167240971150472,20.461500567536479,-13.2225046,-0.0033058,28.0991745,0.6413049,-0.9013321,4.0000000,-0.7732323,1.0966457,24.2404194,-1.0294318,2.7623513
1556,-13,-5.159784331150472,20.461500567536479,-13.2219210,-0.0038017,26.4462814,0.6408715,-0.8950334,4.0000000,-0.7599171,1.0983598,24.4385967,-1.0301496,2.7078412
1557,-13,-5.152327691150472,20.461500567536479,-13.2212896,-0.0043802,24.7933884,0.6425597,-0.8901546,4.0000000,-0.7491874,1.1000361,24.6303120,-1.0311219,2.6621647
1558,-13,-5.144871051150472,20.461500567536479,-13.2206125,-0.0052066,22.3140488,0.6397430,-0.8837499,4.0000000,-0.7352750,1.1016748,24.8144684,-1.0322248,2.6113617
1559,-13,-5.137414411150472,20.461500567536479,-13.2198887,0.0041322,47.9338837,0.6334810,-0.8762288,4.0000000,-0.7184534,1.1032593,24.9931469,-1.0340042,2.5568390
1560,-13,-5.129957771150472,20.461500567536479,-13.2191200,0.0035537,46.2809906,0.6211305,-0.8664418,4.0000000,-0.6977465,1.1047807,25.1628399,-1.0351372,2.4949050
1561,-13,-5.122501131150472,20.461500567536479,-13.2183084,0.0028926,44.6280975,0.6070421,-0.8560200,4.0000000,-0.6765755,1.1062539,25.3240776,-1.0354645,2.4317620
1562,-13,-5.115044491150472,20.461500567536479,-13.2174540,0.0019835,42.1487617,0.5916977,-0.8454229,4.0000000,-0.6546975,1.1076670,25.4777584,-1.0361483,2.3702433
1563,-13,-5.107587851150472,20.461500567536479,-13.2165594,0.0010744,39.6694221,0.5734142,-0.8339158,4.0000000,-0.6308546,1.1090086,25.6236744,-1.0369771,2.3077555
1564,-13,-5.100131211150472,20.461500567536479,-13.2156248,0.0000826,37.1900826,0.5530319,-0.8217513,4.0000000,-0.6051166,1.1102750,25.7595825,-1.0383860,2.2443981
1565,-13,-5.092674571150472,20.461500567536479,-13.2146530,-0.0008264,34.7107430,0.5291808,-0.8085353,4.0000000,-0.5770095,1.1114641,25.8864689,-1.0400611,2.1809628
1566,-13,-5.085217931150472,20.461500567536479,-13.2136450,-0.0018182,32.2314034,0.5043586,-0.7949147,4.0000000,-0.5486706,1.1125722,26.0032654,-1.0411587,2.1181190
1567,-13,-5.077761291150472,20.461500567536479,-13.2126026,-0.0028926,29.7520657,0.4741849,-0.7786276,4.0000000,-0.5167909,1.1135911,26.1109161,-1.0404643,2.0475197
1568,-13,-5.070304651150472,20.461500567536479,-13.2115278,-0.0040496,26.4462814,0.4447625,-0.7628554,4.0000000,-0.4861611,1.1145182,26.2082462,-1.0395498,1.9827861
1569,-13,-5.062848011150472,20.461500567536479,-13.2104225,-0.0050413,23.9669418,0.4119146,-0.7452363,4.0000000,-0.4525252,1.1153594,26.2959576,-1.0379474,1.9136841
1570,-13,-5.055391371150472,20.461500567536479,-13.2092896,0.0038017,48.7603302,0.3784285,-0.7274059,4.0000000,-0.4187198,1.1161072,26.3733215,-1.0360919,1.8484087
1571,-13,-5.047934731150472,20.461500567536479,-13.2081308,0.0025620,45.4545441,0.3396614,-0.7072499,4.0000000,-0.3806129,1.1167405,26.4383278,-1.0338869,1.7818233
1572,-13,-5.040478091150472,20.461500567536479,-13.2069483,0.0013223,42.1487617,0.3051958,-0.6890123,4.0000000,-0.3462458,1.1172609,26.4923038,-1.0317789,1.7245420
1573,-13,-5.033021451150472,20.461500567536479,-13.2057457,0.0001653,38.8429756,0.2671457,-0.6689801,4.0000000,-0.3099669,1.1176845,26.5358849,-1.0279933,1.6684285
1574,-13,-5.025564811150472,20.461500567536479,-13.2045231,-0.0010744,35.5371895,0.2272010,-0.6478140,4.0000000,-0.2717181,1.1179991,26.5680828,-1.0239100,1.6142176
1575,-13,-5.018108171150472,20.461500567536479,-13.2032852,-0.0023140,32.2314034,0.1849577,-0.6248256,4.0000000,-0.2316673,1.1181982,26.5879326,-1.0179839,1.5599453
1576,-13,-5.010651531150472,20.461500567536479,-13.2020340,-0.0035537,28.9256191,0.1449324,-0.6024143,4.0000000,-0.1930892,1.1182852,26.5975323,-1.0117394,1.5109428
1577,-13,-5.003194891150472,20.461500567536479,-13.2007723,-0.0047107,25.6198349,0.1036906,-0.5795512,4.0000000,-0.1536322,1.1182624,26.5951977,-1.0054702,1.4694114
1578,-13,-4.995738251150472,20.461500567536479,-13.1995020,0.0038843,47.9338837,0.0611046,-0.5546923,4.0000000,-0.1131562,1.1181421,26.5814610,-0.9962283,1.4273942
1579,-13,-4.988281611150472,20.461500567536479,-13.1982279,0.0026446,44.6280975,0.0201218,-0.5308324,4.0000000,-0.0737420,1.1179105,26.5576859,-0.9879227,1.3951869
1580,-13,-4.980824971150472,20.461500567536479,-13.1969509,0.0014876,41.3223152,-0.0203961,-0.5067340,4.0000000,-0.0346092,1.1175714,26.5238991,-0.9788587,1.3685423
1581,-13,-4.973368331150472,20.461500567536479,-13.1956758,0.0002479,38.0165291,-0.0600918,-0.4823823,4.0000000,0.0042655,1.1171472,26.4794178,-0.9690301,1.3464090
1582,-13,-4.965911691150472,20.461500567536479,-13.1944036,-0.0009091,34.7107430,-0.0995577,-0.4575859,4.0000000,0.0433162,1.1166341,26.4254417,-0.9584880,1.3297209
1583,-13,-4.958455051150472,20.461500567536479,-13.1931381,-0.0020661,31.4049587,-0.1378745,-0.4333189,4.0000000,0.0817508,1.1160325,26.3641605,-0.9483885,1.3205601
1584,-13,-4.950998411150472,20.461500567536479,-13.1918831,-0.0033058,28.0991745,-0.1742260,-0.4088259,4.0000000,0.1188279,1.1153527,26.2925358,-0.9364798,1.3131171
1585,-13,-4.943541771150472,20.461500567536479,-13.1906404,-0.0044628,24.7933884,-0.2092327,-0.3843990,4.0000000,0.1553306,1.1146098,26.2147732,-0.9241286,1.3101312
1586,-13,-4.936085131150472,20.461500567536479,-13.1894121,0.0042975,48.7603302,-0.2405358,-0.3608555,4.0000000,0.1889927,1.1138142,26.1312141,-0.9107038,1.3078171
1587,-13,-4.928628491150472,20.461500567536479,-13.1882029,0.0030579,45.4545441,-0.2718982,-0.3372989,4.0000000,0.2233631,1.1129729,26.0426140,-0.8979608,1.3126292
1588,-13,-4.921171851150472,20.461500567536479,-13.1870136,0.0018182,42.1487617,-0.3003394,-0.3153572,4.0000000,0.2555326,1.1120925,25.9492760,-0.8862470,1.3209902
1589,-13,-4.913715211150472,20.461500567536479,-13.1858482,0.0009091,39.6694221,-0.3272467,-0.2933755,4.0000000,0.2863879,1.1111846,25.8521709,-0.8731388,1.3311558
1590,-13,-4.906258571150472,20.461500567536479,-13.1847086,-0.0002479,36.3636360,-0.3511295,-0.2732053,4.0000000,0.3147476,1.1102697,25.7540531,-0.8611582,1.3431664
1591,-13,-4.898801931150472,20.461500567536479,-13.1835966,-0.0014050,33.0578499,-0.3721358,-0.2551863,4.0000000,0.3396054,1.1093504,25.6558590,-0.8499780,1.3570063
1592,-13,-4.891345291150472,20.461500567536479,-13.1825151,-0.0023140,30.5785122,-0.3917849,-0.2374946,4.0000000,0.3641668,1.1084514,25.5587196,-0.8391559,1.3714942
1593,-13,-4.883888651150472,20.461500567536479,-13.1814651,-0.0034711,27.2727280,-0.4102742,-0.2205099,4.0000000,0.3878511,1.1075755,25.4623108,-0.8288710,1.3877602
1594,-13,-5.622096011150472,20.454043927536478,-13.1493673,0.0040496,46.2809906,0.0553942,-0.5112514,4.0000000,-0.3614085,1.0938493,23.9119759,-0.6610944,1.2723271
1595,-13,-5.614639371150472,20.454043927536478,-13.1524258,-0.0028926,26.4462814,0.1164161,-0.5553172,4.0000000,-0.3855328,1.0933102,23.8484116,-0.7251015,1.3486766
1596,-13,-5.607182731150472,20.454043927536478,-13.1554613,0.0000826,35.5371895,0.1793451,-0.5995087,4.0000000,-0.4088670,1.0925801,23.7615871,-0.7901504,1.4394487
1597,-13,-5.599726091150472,20.454043927536478,-13.1584702,0.0029752,44.6280975,0.2482253,-0.6464046,4.0000000,-0.4333648,1.0916241,23.6473179,-0.8594444,1.5509962
1598,-13,-5.592269451150472,20.454043927536478,-13.1614466,-0.0040496,22.3140488,0.3165806,-0.6910806,4.0000000,-0.4569041,1.0904593,23.5067101,-0.9252571,1.6694230
