OID_,ClipsFinal_DEM_Large_S3_RegA,X,Y,DEM_Large_S5_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
24,-13,-4.936085131150471,17.605607447536478,-13.0645533,0.0000000,0.0000000,-0.6123196,0.0079660,4.0000000,-0.3679130,1.0010445,2.5952508,0.3838450,1.2299073
25,-13,-4.928628491150471,17.605607447536478,-13.0647612,0.0000000,0.0000000,-0.5901705,0.0111037,4.0000000,-0.4125253,1.0008204,2.2945254,0.4347327,1.1845990
26,-13,-4.921171851150471,17.605607447536478,-13.0649290,0.0000000,0.0000000,-0.5623255,0.0264855,4.0000000,-0.4554783,1.0006413,2.0217137,0.5084492,1.1302052
27,-13,-4.913715211150471,17.605607447536478,-13.0650578,0.0000000,0.0000000,-0.5267233,0.0568120,4.0000000,-0.4886943,1.0005059,1.7880768,0.6023183,1.0683157
28,-13,-4.906258571150471,17.605607447536478,-13.0651493,0.0000000,0.0000000,-0.4802939,0.1047818,4.0000000,-0.4961128,1.0004127,1.6111794,0.7056765,1.0058956
29,-13,-4.898801931150471,17.605607447536478,-13.0652075,0.0000000,0.0000000,-0.4222315,0.1689243,4.0000000,-0.4603965,1.0003601,1.4998825,0.7982450,0.9596279
30,-13,-4.891345291150471,17.605607447536478,-13.0652370,0.0000000,0.0000000,-0.3605544,0.2448299,4.0000000,-0.3899803,1.0003403,1.4556593,0.8796401,0.9617152
31,-13,-4.973368331150471,17.598150807536477,-13.0626040,-0.0009091,0.0000000,-0.5411229,0.0767108,4.0000000,-0.0830775,1.0025591,4.0866385,0.2364991,1.1168505
32,-13,-4.965911691150471,17.598150807536477,-13.0630198,-0.0004959,0.0000000,-0.5451032,0.0388816,4.0000000,-0.1147274,1.0022032,3.7911787,0.1924905,1.1057969
33,-13,-4.958455051150471,17.598150807536477,-13.0634022,-0.0001653,0.0000000,-0.5458223,0.0022381,4.0000000,-0.1518224,1.0018624,3.4844515,0.1562985,1.0997698
34,-13,-4.950998411150471,17.598150807536477,-13.0637484,0.0000000,0.0000000,-0.5447327,-0.0315095,4.0000000,-0.1935574,1.0015372,3.1631482,0.1305383,1.1001889
35,-13,-4.943541771150471,17.598150807536477,-13.0640554,0.0000000,0.0000000,-0.5388753,-0.0579523,4.0000000,-0.2392326,1.0012369,2.8337638,0.1233281,1.0966418
36,-13,-4.936085131150471,17.598150807536477,-13.0643225,0.0000000,0.0000000,-0.5271605,-0.0743894,4.0000000,-0.2857656,1.0009686,2.5022924,0.1369869,1.0806922
37,-13,-4.928628491150471,17.598150807536477,-13.0645475,0.0000000,0.0000000,-0.5094690,-0.0785990,3.0000000,-0.3366325,1.0007366,2.1765690,0.1794345,1.0467839
38,-13,-4.921171851150471,17.598150807536477,-13.0647297,0.0000000,0.0000000,-0.4872268,-0.0703215,4.0000000,-0.3919607,1.0005478,1.8702356,0.2513177,0.9964521
39,-13,-4.913715211150471,17.598150807536477,-13.0648718,0.0000000,0.0000000,-0.4610908,-0.0473425,4.0000000,-0.4503317,1.0004025,1.5947144,0.3556467,0.9326501
40,-13,-4.906258571150471,17.598150807536477,-13.0649738,0.0000000,0.0000000,-0.4285941,-0.0067165,4.0000000,-0.5003443,1.0002986,1.3662913,0.4869112,0.8583519
41,-13,-4.898801931150471,17.598150807536477,-13.0650387,0.0000000,0.0000000,-0.3875143,0.0495983,4.0000000,-0.5124823,1.0002348,1.2065285,0.6116790,0.7855156
42,-13,-4.891345291150471,17.598150807536477,-13.0650711,0.0000000,0.0000000,-0.3436237,0.1179260,4.0000000,-0.4703663,1.0002042,1.1217538,0.7062184,0.7433370
43,-13,-4.883888651150471,17.598150807536477,-13.0650768,0.0000000,0.0000000,-0.2899644,0.2021800,5.0000000,-0.3725232,1.0001992,1.1077107,0.7768831,0.7438179
44,-13,-4.973368331150471,17.590694167536480,-13.0623112,-0.0011570,0.0000000,-0.4620129,0.0164249,4.0000000,-0.0195479,1.0025238,4.0603962,0.0523978,0.9344397
45,-13,-4.965911691150471,17.590694167536480,-13.0627470,-0.0006612,0.0000000,-0.4591061,-0.0218957,4.0000000,-0.0503149,1.0021733,3.7685747,0.0065235,0.9281424
46,-13,-4.958455051150471,17.590694167536480,-13.0631485,-0.0002479,0.0000000,-0.4567864,-0.0602539,4.0000000,-0.0858899,1.0018378,3.4644179,-0.0346179,0.9349332
47,-13,-4.950998411150471,17.590694167536480,-13.0635138,0.0000000,0.0000000,-0.4534030,-0.0969373,4.0000000,-0.1276966,1.0015154,3.1430292,-0.0661780,0.9501334
48,-13,-4.943541771150471,17.590694167536480,-13.0638390,0.0000000,0.0000000,-0.4458591,-0.1265648,4.0000000,-0.1719531,1.0012128,2.8096368,-0.0811766,0.9604582
49,-13,-4.936085131150471,17.590694167536480,-13.0641232,0.0000000,0.0000000,-0.4340024,-0.1471667,4.0000000,-0.2183199,1.0009408,2.4698899,-0.0760136,0.9582708
50,-13,-4.928628491150471,17.590694167536480,-13.0643644,0.0000000,0.0000000,-0.4198070,-0.1572583,4.0000000,-0.2691689,1.0007026,2.1286433,-0.0453477,0.9412274
51,-13,-4.921171851150471,17.590694167536480,-13.0645628,0.0000000,0.0000000,-0.4025559,-0.1548656,4.0000000,-0.3257291,1.0005051,1.7991228,0.0159979,0.9029287
52,-13,-4.913715211150471,17.590694167536480,-13.0647182,0.0000000,0.0000000,-0.3845112,-0.1394861,4.0000000,-0.3920027,1.0003507,1.4902096,0.1130305,0.8480899
53,-13,-4.906258571150471,17.590694167536480,-13.0648317,0.0000000,0.0000000,-0.3616342,-0.1071927,4.0000000,-0.4673747,1.0002377,1.2166930,0.2529894,0.7699933
54,-13,-4.898801931150471,17.590694167536480,-13.0649052,0.0000000,0.0000000,-0.3333567,-0.0577366,4.0000000,-0.5286254,1.0001643,1.0035658,0.4131522,0.6804983
55,-13,-4.891345291150471,17.590694167536480,-13.0649443,0.0000000,0.0000000,-0.3035154,0.0030015,4.0000000,-0.5331495,1.0001246,0.8703328,0.5391525,0.6073455
56,-13,-4.883888651150471,17.590694167536480,-13.0649519,0.0000000,0.0000000,-0.2672929,0.0779558,5.0000000,-0.4367795,1.0001115,0.8215346,0.5926911,0.5590910
57,-13,-4.876432011150472,17.590694167536480,-13.0649338,0.0000000,0.0000000,-0.2248996,0.1644272,4.0000000,-0.2879244,1.0001171,0.8449433,0.6167789,0.5581226
58,-13,-4.980824971150471,17.583237527536479,-13.0615654,-0.0021488,0.0000000,-0.3901807,-0.0052410,4.0000000,0.0382195,1.0028827,4.3422194,-0.0487015,0.7894918
59,-13,-4.973368331150471,17.583237527536479,-13.0620518,-0.0014876,0.0000000,-0.3837267,-0.0428065,4.0000000,0.0136754,1.0025290,4.0673690,-0.0992883,0.7825890
60,-13,-4.965911691150471,17.583237527536479,-13.0625057,-0.0009091,0.0000000,-0.3752134,-0.0808915,4.0000000,-0.0167275,1.0021834,3.7783923,-0.1450555,0.7832986
61,-13,-4.958455051150471,17.583237527536479,-13.0629244,-0.0004132,0.0000000,-0.3683185,-0.1187689,4.0000000,-0.0515273,1.0018505,3.4789426,-0.1860106,0.7988157
62,-13,-4.950998411150471,17.583237527536479,-13.0633068,-0.0000826,0.0000000,-0.3612728,-0.1554617,4.0000000,-0.0913688,1.0015287,3.1597545,-0.2195546,0.8240978
63,-13,-4.943541771150471,17.583237527536479,-13.0636492,0.0000000,0.0000000,-0.3524977,-0.1863214,4.0000000,-0.1336498,1.0012244,2.8259788,-0.2389931,0.8478798
64,-13,-4.936085131150471,17.583237527536479,-13.0639496,0.0000000,0.0000000,-0.3413159,-0.2103576,4.0000000,-0.1791332,1.0009483,2.4837632,-0.2415820,0.8628215
65,-13,-4.928628491150471,17.583237527536479,-13.0642071,0.0000000,0.0000000,-0.3295629,-0.2243785,4.0000000,-0.2250662,1.0007039,2.1344345,-0.2236907,0.8629019
66,-13,-4.921171851150471,17.583237527536479,-13.0644197,0.0000000,0.0000000,-0.3165080,-0.2261616,4.0000000,-0.2745793,1.0004978,1.7887481,-0.1777440,0.8392898
67,-13,-4.913715211150471,17.583237527536479,-13.0645885,0.0000000,0.0000000,-0.3039628,-0.2161817,4.0000000,-0.3340465,1.0003337,1.4568940,-0.0983170,0.7959583
68,-13,-4.906258571150471,17.583237527536479,-13.0647144,0.0000000,0.0000000,-0.2884555,-0.1919806,4.0000000,-0.4115500,1.0002111,1.1486247,0.0275888,0.7249877
69,-13,-4.898801931150471,17.583237527536479,-13.0647993,0.0000000,0.0000000,-0.2710218,-0.1511041,4.0000000,-0.5019999,1.0001290,0.8861141,0.1997917,0.6337274
70,-13,-4.891345291150471,17.583237527536479,-13.0648470,0.0000000,0.0000000,-0.2524773,-0.0974718,4.0000000,-0.5702172,1.0000820,0.6963490,0.3752736,0.5431452
71,-13,-4.883888651150471,17.583237527536479,-13.0648603,0.0000000,0.0000000,-0.2290813,-0.0320690,5.0000000,-0.4986904,1.0000623,0.6056455,0.4345524,0.4623864
72,-13,-4.876432011150472,17.583237527536479,-13.0648441,0.0000000,0.0000000,-0.2018673,0.0438734,4.0000000,-0.2775098,1.0000626,0.6142757,0.3652567,0.4115223
73,-13,-4.868975371150471,17.583237527536479,-13.0648060,0.0000000,0.0000000,-0.1709048,0.1301065,4.0000000,-0.0832961,1.0000758,0.6823921,0.3435092,0.4096209
74,-13,-4.980824971150471,17.575780887536478,-13.0613174,-0.0025620,0.0000000,-0.3173269,-0.0651153,4.0000000,0.0435911,1.0029159,4.3679404,-0.1738217,0.6590734
75,-13,-4.973368331150471,17.575780887536478,-13.0618200,-0.0018182,0.0000000,-0.3068376,-0.1004982,4.0000000,0.0190487,1.0025626,4.0952535,-0.2200451,0.6605502
76,-13,-4.965911691150471,17.575780887536478,-13.0622892,-0.0011570,0.0000000,-0.2954579,-0.1354239,4.0000000,-0.0097246,1.0022185,3.8102927,-0.2611232,0.6698770
77,-13,-4.958455051150471,17.575780887536478,-13.0627241,-0.0005785,0.0000000,-0.2856095,-0.1713608,4.0000000,-0.0428412,1.0018865,3.5145082,-0.2998803,0.6935489
78,-13,-4.950998411150471,17.575780887536478,-13.0631218,-0.0001653,0.0000000,-0.2763403,-0.2075767,4.0000000,-0.0819590,1.0015643,3.1984751,-0.3331944,0.7292418
79,-13,-4.943541771150471,17.575780887536478,-13.0634785,0.0000000,0.0000000,-0.2654817,-0.2382041,4.0000000,-0.1228119,1.0012593,2.8682888,-0.3535963,0.7614617
80,-13,-4.936085131150471,17.575780887536478,-13.0637941,0.0000000,0.0000000,-0.2537409,-0.2632328,4.0000000,-0.1651600,1.0009797,2.5273008,-0.3613055,0.7875066
81,-13,-4.928628491150471,17.575780887536478,-13.0640659,0.0000000,0.0000000,-0.2431318,-0.2797150,4.0000000,-0.2081967,1.0007293,2.1752799,-0.3512332,0.8014178
82,-13,-4.921171851150471,17.575780887536478,-13.0642939,0.0000000,0.0000000,-0.2329682,-0.2854302,4.0000000,-0.2523956,1.0005150,1.8229047,-0.3184648,0.7933848
83,-13,-4.913715211150471,17.575780887536478,-13.0644770,0.0000000,0.0000000,-0.2244427,-0.2803631,4.0000000,-0.3026710,1.0003413,1.4776758,-0.2580551,0.7643321
84,-13,-4.906258571150471,17.575780887536478,-13.0646162,0.0000000,0.0000000,-0.2158350,-0.2620545,4.0000000,-0.3648903,1.0002092,1.1459061,-0.1592188,0.7069688
85,-13,-4.898801931150471,17.575780887536478,-13.0647125,0.0000000,0.0000000,-0.2059490,-0.2290266,4.0000000,-0.4505505,1.0001177,0.8485907,-0.0075028,0.6220281
86,-13,-4.891345291150471,17.575780887536478,-13.0647697,0.0000000,0.0000000,-0.1956924,-0.1839741,4.0000000,-0.5634093,1.0000632,0.6067369,0.1954611,0.5269201
87,-13,-4.883888651150471,17.575780887536478,-13.0647917,0.0000000,0.0000000,-0.1826119,-0.1269021,5.0000000,-0.5681332,1.0000378,0.4599808,0.3143290,0.4297102
88,-13,-4.876432011150472,17.575780887536478,-13.0647812,0.0000000,0.0000000,-0.1676554,-0.0612471,4.0000000,-0.2633521,1.0000342,0.4464203,0.1408578,0.3503612
89,-13,-4.868975371150471,17.575780887536478,-13.0647449,0.0000000,0.0000000,-0.1493205,0.0124947,4.0000000,0.0292518,1.0000452,0.5273222,-0.0042624,0.2993162
90,-13,-4.861518731150472,17.575780887536478,-13.0646868,0.0000000,0.0000000,-0.1292039,0.0945651,4.0000000,0.1598266,1.0000637,0.6363018,0.0293036,0.2942538
91,-13,-4.854062091150471,17.575780887536478,-13.0646133,0.0000000,0.0000000,-0.1104041,0.1798198,4.0000000,0.1947044,1.0000846,0.7335637,0.1649352,0.3502654
92,-13,-4.995738251150471,17.568324247536477,-13.0599651,0.0052066,52.0661163,-0.2798088,-0.0653749,4.0000000,0.0522002,1.0036986,4.9161634,-0.1829500,0.5850493
93,-13,-4.988281611150471,17.568324247536477,-13.0605440,-0.0038843,0.0000000,-0.2623091,-0.0900148,4.0000000,0.0430783,1.0033295,4.6675296,-0.2231080,0.5641583
94,-13,-4.980824971150471,17.568324247536477,-13.0610924,-0.0029752,0.0000000,-0.2492223,-0.1217406,4.0000000,0.0261992,1.0029708,4.4096198,-0.2696804,0.5639498
95,-13,-4.973368331150471,17.568324247536477,-13.0616102,-0.0021488,0.0000000,-0.2362408,-0.1537306,4.0000000,0.0037793,1.0026159,4.1385150,-0.3112406,0.5724571
96,-13,-4.965911691150471,17.568324247536477,-13.0620937,-0.0014050,0.0000000,-0.2229120,-0.1859928,4.0000000,-0.0226972,1.0022705,3.8554606,-0.3492883,0.5889616
97,-13,-4.958455051150471,17.568324247536477,-13.0625420,-0.0007438,0.0000000,-0.2106039,-0.2180395,4.0000000,-0.0533460,1.0019372,3.5614643,-0.3827331,0.6155601
98,-13,-4.950998411150471,17.568324247536477,-13.0629520,-0.0002479,0.0000000,-0.1995457,-0.2515838,4.0000000,-0.0895035,1.0016131,3.2504375,-0.4136642,0.6559557
99,-13,-4.943541771150471,17.568324247536477,-13.0633230,0.0000000,0.0000000,-0.1873830,-0.2812475,4.0000000,-0.1287222,1.0013075,2.9238181,-0.4337728,0.6943286
100,-13,-4.936085131150471,17.568324247536477,-13.0636520,0.0000000,0.0000000,-0.1775016,-0.3058005,4.0000000,-0.1692389,1.0010245,2.5857906,-0.4423622,0.7316947
101,-13,-4.928628491150471,17.568324247536477,-13.0639381,0.0000000,0.0000000,-0.1672160,-0.3237643,4.0000000,-0.2102831,1.0007689,2.2376852,-0.4372455,0.7558040
102,-13,-4.921171851150471,17.568324247536477,-13.0641794,0.0000000,0.0000000,-0.1577358,-0.3329211,4.0000000,-0.2530952,1.0005482,1.8838661,-0.4127469,0.7603449
103,-13,-4.913715211150471,17.568324247536477,-13.0643759,0.0000000,0.0000000,-0.1507788,-0.3312981,4.0000000,-0.2960371,1.0003664,1.5333809,-0.3665591,0.7416196
104,-13,-4.906258571150471,17.568324247536477,-13.0645285,0.0000000,0.0000000,-0.1458515,-0.3188830,4.0000000,-0.3440947,1.0002245,1.1915303,-0.2936714,0.6990669
105,-13,-4.898801931150471,17.568324247536477,-13.0646381,0.0000000,0.0000000,-0.1420195,-0.2929725,4.0000000,-0.4109175,1.0001228,0.8691003,-0.1750275,0.6276912
106,-13,-4.891345291150471,17.568324247536477,-13.0647068,0.0000000,0.0000000,-0.1383126,-0.2557686,4.0000000,-0.5168589,1.0000590,0.5876122,0.0053217,0.5384368
107,-13,-4.883888651150471,17.568324247536477,-13.0647383,0.0000000,0.0000000,-0.1333469,-0.2080106,5.0000000,-0.6226184,1.0000272,0.3784983,0.2065971,0.4398209
108,-13,-4.876432011150472,17.568324247536477,-13.0647364,0.0000000,0.0000000,-0.1268688,-0.1531354,4.0000000,-0.2940664,1.0000196,0.3215402,-0.0122045,0.3475641
109,-13,-4.868975371150471,17.568324247536477,-13.0647049,0.0000000,0.0000000,-0.1170332,-0.0896804,5.0000000,0.0968176,1.0000290,0.4198501,-0.2761785,0.2662617
110,-13,-4.861518731150472,17.568324247536477,-13.0646486,0.0000000,0.0000000,-0.1064319,-0.0203467,4.0000000,0.2170874,1.0000482,0.5581695,-0.2577808,0.2145587
111,-13,-4.854062091150471,17.568324247536477,-13.0645733,0.0000000,0.0000000,-0.0986861,0.0536387,4.0000000,0.2637851,1.0000712,0.6816071,-0.1565077,0.2089461
112,-13,-4.846605451150472,17.568324247536477,-13.0644827,0.0000000,0.0000000,-0.0970132,0.1281119,4.0000000,0.2746912,1.0000948,0.7844114,-0.0184674,0.2597885
113,-13,-5.003194891150471,17.560867607536480,-13.0591078,0.0038017,38.0165291,-0.2417902,-0.1071972,4.0000000,0.0183221,1.0041740,5.2229228,-0.2327165,0.5379786
114,-13,-4.995738251150471,17.560867607536480,-13.0597305,0.0047107,47.1074371,-0.2208222,-0.1260217,4.0000000,0.0166772,1.0037808,4.9723420,-0.2687207,0.5122983
115,-13,-4.988281611150471,17.560867607536480,-13.0603237,-0.0043802,0.0000000,-0.2014702,-0.1477693,4.0000000,0.0087671,1.0034046,4.7186708,-0.3043058,0.4963525
116,-13,-4.980824971150471,17.560867607536480,-13.0608864,-0.0034711,0.0000000,-0.1867257,-0.1739162,4.0000000,-0.0049852,1.0030398,4.4610000,-0.3428472,0.4997565
117,-13,-4.973368331150471,17.560867607536480,-13.0614166,-0.0025620,0.0000000,-0.1719830,-0.2017844,4.0000000,-0.0252973,1.0026803,4.1897559,-0.3782714,0.5115196
118,-13,-4.965911691150471,17.560867607536480,-13.0619116,-0.0017355,0.0000000,-0.1586080,-0.2308983,4.0000000,-0.0492114,1.0023315,3.9076755,-0.4125852,0.5346475
119,-13,-4.958455051150471,17.560867607536480,-13.0623722,-0.0009917,0.0000000,-0.1449373,-0.2600342,4.0000000,-0.0783846,1.0019963,3.6160150,-0.4416839,0.5640728
120,-13,-4.950998411150471,17.560867607536480,-13.0627947,-0.0004132,0.0000000,-0.1324770,-0.2904220,4.0000000,-0.1113528,1.0016716,3.3086116,-0.4694912,0.6056691
121,-13,-4.943541771150471,17.560867607536480,-13.0631771,-0.0000826,0.0000000,-0.1196482,-0.3171665,4.0000000,-0.1486609,1.0013646,2.9884193,-0.4856721,0.6445932
122,-13,-4.936085131150471,17.560867607536480,-13.0635185,0.0000000,0.0000000,-0.1093807,-0.3400220,4.0000000,-0.1873116,1.0010787,2.6548657,-0.4927323,0.6837063
123,-13,-4.928628491150471,17.560867607536480,-13.0638170,0.0000000,0.0000000,-0.0992579,-0.3584885,4.0000000,-0.2274792,1.0008192,2.3118210,-0.4894978,0.7145898
124,-13,-4.921171851150471,17.560867607536480,-13.0640707,0.0000000,0.0000000,-0.0920112,-0.3693738,4.0000000,-0.2676230,1.0005922,1.9610871,-0.4711246,0.7313062
125,-13,-4.913715211150471,17.560867607536480,-13.0642815,0.0000000,0.0000000,-0.0869332,-0.3709489,4.0000000,-0.3079806,1.0004028,1.6108333,-0.4339173,0.7253510
126,-13,-4.906258571150471,17.560867607536480,-13.0644474,0.0000000,0.0000000,-0.0847682,-0.3632024,4.0000000,-0.3487947,1.0002518,1.2667872,-0.3776101,0.6978721
127,-13,-4.898801931150471,17.560867607536480,-13.0645704,0.0000000,0.0000000,-0.0834329,-0.3441658,4.0000000,-0.3998062,1.0001401,0.9325433,-0.2885253,0.6410259
128,-13,-4.891345291150471,17.560867607536480,-13.0646515,0.0000000,0.0000000,-0.0821967,-0.3148136,4.0000000,-0.4770753,1.0000663,0.6269633,-0.1525518,0.5609825
129,-13,-4.883888651150471,17.560867607536480,-13.0646944,0.0000000,0.0000000,-0.0806541,-0.2773531,4.0000000,-0.6093260,1.0000262,0.3704241,0.0546197,0.4690618
130,-13,-4.876432011150472,17.560867607536480,-13.0647030,0.0000000,0.0000000,-0.0789510,-0.2342408,5.0000000,-0.4299362,1.0000129,0.2423245,-0.0385455,0.3773939
131,-13,-4.868975371150471,17.560867607536480,-13.0646791,0.0000000,0.0000000,-0.0758006,-0.1810739,5.0000000,0.0797354,1.0000197,0.3391066,-0.4418832,0.2827655
132,-13,-4.861518731150472,17.560867607536480,-13.0646276,0.0000000,0.0000000,-0.0719808,-0.1239856,4.0000000,0.1606834,1.0000397,0.5051948,-0.4086545,0.2054722
133,-13,-4.854062091150471,17.560867607536480,-13.0645523,0.0000000,0.0000000,-0.0713695,-0.0627361,4.0000000,0.1972368,1.0000662,0.6604891,-0.3227090,0.1585158
134,-13,-4.846605451150472,17.560867607536480,-13.0644588,0.0000000,0.0000000,-0.0764163,0.0012030,4.0000000,0.2299476,1.0000948,0.7930304,-0.2275416,0.1528971
135,-13,-4.839148811150472,17.560867607536480,-13.0643501,0.0000000,0.0000000,-0.0915575,0.0668546,4.0000000,0.2439961,1.0001223,0.8961263,-0.1102868,0.2011032
136,-13,-5.018108171150471,17.553410967536479,-13.0575085,0.0015702,15.7024794,-0.2312668,-0.1339215,4.0000000,-0.0294963,1.0051625,5.8062382,-0.2383467,0.5447952
137,-13,-5.010651531150471,17.553410967536479,-13.0582066,0.0024793,24.7933884,-0.2074849,-0.1498552,4.0000000,-0.0275838,1.0047171,5.5513325,-0.2721265,0.5136795
138,-13,-5.003194891150471,17.553410967536479,-13.0588751,0.0033884,33.8842964,-0.1855350,-0.1662795,4.0000000,-0.0272449,1.0042887,5.2935328,-0.3053140,0.4891702
139,-13,-4.995738251150471,17.553410967536479,-13.0595121,0.0042975,42.9752083,-0.1654032,-0.1824616,4.0000000,-0.0286982,1.0038792,5.0372171,-0.3362250,0.4703341
140,-13,-4.988281611150471,17.553410967536479,-13.0601187,-0.0047934,0.0000000,-0.1461037,-0.2003479,4.0000000,-0.0346301,1.0034896,4.7780185,-0.3660658,0.4581790
141,-13,-4.980824971150471,17.553410967536479,-13.0606928,-0.0038843,0.0000000,-0.1299940,-0.2228742,4.0000000,-0.0454483,1.0031167,4.5162392,-0.4003000,0.4634279
142,-13,-4.973368331150471,17.553410967536479,-13.0612345,-0.0029752,0.0000000,-0.1153861,-0.2454082,4.0000000,-0.0615891,1.0027527,4.2443528,-0.4292272,0.4758837
143,-13,-4.965911691150471,17.553410967536479,-13.0617409,-0.0020661,0.0000000,-0.1016532,-0.2713743,4.0000000,-0.0834724,1.0023984,3.9642460,-0.4592763,0.5016920
144,-13,-4.958455051150471,17.553410967536479,-13.0622110,-0.0012397,0.0000000,-0.0882181,-0.2958937,4.0000000,-0.1095422,1.0020585,3.6729541,-0.4822452,0.5300854
145,-13,-4.950998411150471,17.553410967536479,-13.0626431,-0.0005785,0.0000000,-0.0761703,-0.3221475,4.0000000,-0.1392828,1.0017335,3.3688054,-0.5050123,0.5705770
146,-13,-4.943541771150471,17.553410967536479,-13.0630369,-0.0001653,0.0000000,-0.0649468,-0.3445092,4.0000000,-0.1717788,1.0014253,3.0547669,-0.5172396,0.6074093
147,-13,-4.936085131150471,17.553410967536479,-13.0633888,0.0000000,0.0000000,-0.0543968,-0.3668880,4.0000000,-0.2094568,1.0011373,2.7274072,-0.5243192,0.6496363
148,-13,-4.928628491150471,17.553410967536479,-13.0636988,0.0000000,0.0000000,-0.0455037,-0.3838975,4.0000000,-0.2482210,1.0008765,2.3916097,-0.5195742,0.6825290
