OID_,ClipsFinal_DEM_Large_S3_RegG2,X,Y,DEM_Large_S5_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
23,-12,-6.770418571150471,20.282541207536479,-12.9647560,-0.0005785,26.4462814,-0.3611477,-0.3010414,4.0000000,-0.8104796,1.0563092,18.7903557,0.2083967,1.4395539
24,-12,-6.837528331150471,20.275084567536478,-12.9525890,-0.0023967,23.1404953,-0.0961842,-0.1757603,4.0000000,-0.5157836,1.0734127,21.3158531,0.1642631,0.4685121
25,-12,-6.830071691150471,20.275084567536478,-12.9543467,-0.0006612,28.9256191,-0.0985605,-0.2111412,4.0000000,-0.5541661,1.0718148,21.0961475,0.1318838,0.5528690
26,-12,-6.822615051150471,20.275084567536478,-12.9560728,0.0009917,34.7107430,-0.1059386,-0.2424938,4.0000000,-0.5898094,1.0701054,20.8563175,0.1048217,0.6506949
27,-12,-6.815158411150471,20.275084567536478,-12.9577627,0.0026446,41.3223152,-0.1202814,-0.2693879,4.0000000,-0.6248332,1.0683039,20.6013870,0.0860573,0.7621251
28,-12,-6.807701771150471,20.275084567536478,-12.9594116,0.0042975,47.9338837,-0.1424354,-0.2908722,4.0000000,-0.6594684,1.0664266,20.3312778,0.0777240,0.8824827
29,-12,-6.800245131150471,20.275084567536478,-12.9610138,-0.0042149,15.7024794,-0.1699990,-0.3070114,4.0000000,-0.6923674,1.0644881,20.0460510,0.0783446,1.0016797
30,-12,-6.792788491150471,20.275084567536478,-12.9625664,-0.0027273,19.8347111,-0.2034486,-0.3170413,4.0000000,-0.7234588,1.0625097,19.7510948,0.0893762,1.1158251
31,-12,-6.785331851150471,20.275084567536478,-12.9640665,-0.0011570,24.7933884,-0.2399039,-0.3214788,4.0000000,-0.7509800,1.0605010,19.4474545,0.1080225,1.2170949
32,-12,-6.777875211150471,20.275084567536478,-12.9655104,0.0003306,29.7520657,-0.2788117,-0.3196052,4.0000000,-0.7740790,1.0585016,19.1374283,0.1348686,1.3010463
33,-12,-6.770418571150471,20.275084567536478,-12.9668970,0.0017355,35.5371895,-0.3170932,-0.3125537,4.0000000,-0.7914025,1.0565321,18.8259125,0.1662950,1.3641820
34,-12,-6.762961931150471,20.275084567536478,-12.9682245,0.0030579,40.4958687,-0.3545363,-0.3021771,4.0000000,-0.8055769,1.0546010,18.5159702,0.2012227,1.4138064
35,-12,-6.837528331150471,20.267627927536477,-12.9548960,-0.0001653,30.5785122,-0.0738216,-0.1872777,4.0000000,-0.5058075,1.0727625,21.2273235,0.1312522,0.4295059
36,-12,-6.830071691150471,20.267627927536477,-12.9566345,0.0015702,37.1900826,-0.0713893,-0.2224405,4.0000000,-0.5407346,1.0712548,21.0169792,0.0958536,0.5039914
37,-12,-6.822615051150471,20.267627927536477,-12.9583435,0.0032231,43.8016510,-0.0745567,-0.2545343,4.0000000,-0.5747952,1.0696384,20.7902927,0.0657266,0.5960831
38,-12,-6.815158411150471,20.267627927536477,-12.9600153,-0.0052066,13.2231407,-0.0843272,-0.2826264,4.0000000,-0.6080692,1.0679317,20.5479431,0.0428164,0.7022623
39,-12,-6.807701771150471,20.267627927536477,-12.9616470,-0.0035537,17.3553715,-0.1012340,-0.3069757,4.0000000,-0.6431621,1.0661557,20.2913265,0.0292108,0.8215854
40,-12,-6.800245131150471,20.267627927536477,-12.9632339,-0.0020661,22.3140488,-0.1267400,-0.3228657,4.0000000,-0.6749666,1.0643052,20.0190716,0.0292352,0.9377385
41,-12,-6.792788491150471,20.267627927536477,-12.9647703,-0.0004959,27.2727280,-0.1561666,-0.3348503,4.0000000,-0.7061911,1.0624185,19.7386627,0.0364905,1.0509636
42,-12,-6.785331851150471,20.267627927536477,-12.9662542,0.0010744,33.0578499,-0.1915157,-0.3391694,4.0000000,-0.7339056,1.0605148,19.4486961,0.0555668,1.1510682
43,-12,-6.777875211150471,20.267627927536477,-12.9676828,0.0025620,38.8429756,-0.2294665,-0.3374125,4.0000000,-0.7568742,1.0586127,19.1544552,0.0820491,1.2341431
44,-12,-6.770418571150471,20.267627927536477,-12.9690542,0.0038843,44.6280975,-0.2673994,-0.3288848,4.0000000,-0.7733828,1.0567408,18.8604794,0.1156131,1.2917254
45,-12,-6.762961931150471,20.267627927536477,-12.9703674,-0.0048760,13.2231407,-0.3046748,-0.3176762,4.0000000,-0.7878634,1.0549138,18.5662212,0.1525110,1.3382857
46,-12,-6.755505291150471,20.267627927536477,-12.9716206,-0.0036364,16.5289249,-0.3395641,-0.3007843,4.0000000,-0.7944021,1.0531428,18.2774029,0.1928333,1.3607001
47,-12,-6.837528331150471,20.260171287536480,-12.9572010,0.0022314,39.6694221,-0.0520096,-0.1978941,4.0000000,-0.4928474,1.0720979,21.1345882,0.0970591,0.3907273
48,-12,-6.830071691150471,20.260171287536480,-12.9589214,0.0038843,46.2809906,-0.0447568,-0.2330291,4.0000000,-0.5244932,1.0706708,20.9366035,0.0584349,0.4554381
49,-12,-6.822615051150471,20.260171287536480,-12.9606133,-0.0045455,15.7024794,-0.0434317,-0.2667032,4.0000000,-0.5580758,1.0691427,20.7220459,0.0246694,0.5434417
50,-12,-6.815158411150471,20.260171287536480,-12.9622698,-0.0029752,19.8347111,-0.0491286,-0.2959108,4.0000000,-0.5908750,1.0675355,20.4911366,-0.0009467,0.6458634
51,-12,-6.807701771150471,20.260171287536480,-12.9638872,-0.0013223,24.7933884,-0.0619424,-0.3220356,4.0000000,-0.6256970,1.0658534,20.2470913,-0.0183743,0.7639740
52,-12,-6.800245131150471,20.260171287536480,-12.9654589,0.0002479,30.5785122,-0.0826238,-0.3405654,4.0000000,-0.6577391,1.0640963,19.9897423,-0.0233917,0.8800392
53,-12,-6.792788491150471,20.260171287536480,-12.9669819,0.0018182,36.3636360,-0.1094638,-0.3533981,4.0000000,-0.6885163,1.0623127,19.7233295,-0.0182800,0.9926045
54,-12,-6.785331851150471,20.260171287536480,-12.9684525,0.0033058,42.1487617,-0.1420020,-0.3583221,4.0000000,-0.7157103,1.0605147,19.4491329,-0.0009339,1.0896865
55,-12,-6.777875211150471,20.260171287536480,-12.9698677,0.0047107,47.9338837,-0.1771840,-0.3580063,4.0000000,-0.7397025,1.0587101,19.1700401,0.0236899,1.1722959
56,-12,-6.770418571150471,20.260171287536480,-12.9712257,-0.0040496,15.7024794,-0.2139693,-0.3491403,4.0000000,-0.7561100,1.0569336,18.8915634,0.0578295,1.2256389
57,-12,-6.762961931150471,20.260171287536480,-12.9725256,-0.0028099,19.8347111,-0.2506945,-0.3373691,4.0000000,-0.7702143,1.0552012,18.6142654,0.0954761,1.2683092
58,-12,-6.755505291150471,20.260171287536480,-12.9737673,-0.0015702,23.9669418,-0.2853900,-0.3192644,4.0000000,-0.7758498,1.0535254,18.3407249,0.1373210,1.2845751
59,-12,-6.748048651150471,20.260171287536480,-12.9749489,-0.0003306,28.9256191,-0.3152276,-0.2983197,4.0000000,-0.7754372,1.0519267,18.0754566,0.1787979,1.2824355
60,-12,-6.837528331150471,20.252714647536479,-12.9595013,0.0044628,48.7603302,-0.0314421,-0.2077772,4.0000000,-0.4779727,1.0713627,21.0325069,0.0624183,0.3542216
61,-12,-6.830071691150471,20.252714647536479,-12.9612055,-0.0038843,17.3553715,-0.0194844,-0.2441016,4.0000000,-0.5084390,1.0700327,20.8471451,0.0202359,0.4126505
62,-12,-6.822615051150471,20.252714647536479,-12.9628811,-0.0023140,22.3140488,-0.0142311,-0.2787172,4.0000000,-0.5410030,1.0686092,20.6442471,-0.0164314,0.4964574
63,-12,-6.815158411150471,20.252714647536479,-12.9645243,-0.0006612,27.2727280,-0.0159921,-0.3090402,4.0000000,-0.5731990,1.0670907,20.4269180,-0.0448814,0.5955963
64,-12,-6.807701771150471,20.252714647536479,-12.9661274,0.0009917,33.0578499,-0.0250078,-0.3360851,4.0000000,-0.6067089,1.0654986,20.1969395,-0.0654612,0.7103891
65,-12,-6.800245131150471,20.252714647536479,-12.9676876,0.0025620,39.6694221,-0.0397984,-0.3581312,4.0000000,-0.6398774,1.0638493,19.9525375,-0.0763850,0.8273821
66,-12,-6.792788491150471,20.252714647536479,-12.9691982,0.0040496,45.4545441,-0.0626181,-0.3731320,4.0000000,-0.6712216,1.0621663,19.7001362,-0.0750425,0.9409698
67,-12,-6.785331851150471,20.252714647536479,-12.9706583,-0.0045455,14.8760328,-0.0911787,-0.3791777,4.0000000,-0.6971251,1.0604624,19.4413338,-0.0612303,1.0340018
68,-12,-6.777875211150471,20.252714647536479,-12.9720621,-0.0032231,19.0082645,-0.1243643,-0.3798285,4.0000000,-0.7222772,1.0587542,19.1781178,-0.0373799,1.1168010
69,-12,-6.770418571150471,20.252714647536479,-12.9734097,-0.0019008,23.1404953,-0.1587531,-0.3724327,4.0000000,-0.7394779,1.0570810,18.9143085,-0.0053875,1.1693648
70,-12,-6.762961931150471,20.252714647536479,-12.9746990,-0.0005785,28.0991745,-0.1954875,-0.3603196,4.0000000,-0.7536082,1.0554439,18.6530437,0.0329690,1.2097446
71,-12,-6.755505291150471,20.252714647536479,-12.9759293,0.0007438,33.0578499,-0.2294881,-0.3408067,4.0000000,-0.7575747,1.0538611,18.3963051,0.0759614,1.2167839
72,-12,-6.748048651150471,20.252714647536479,-12.9771013,0.0019835,38.0165291,-0.2603049,-0.3177512,4.0000000,-0.7554504,1.0523609,18.1488857,0.1199481,1.2073108
73,-12,-6.740592011150471,20.252714647536479,-12.9782152,0.0031405,42.9752083,-0.2867439,-0.2903194,4.0000000,-0.7445659,1.0509512,17.9115486,0.1639271,1.1783752
74,-12,-6.733135371150471,20.252714647536479,-12.9792728,0.0042149,47.1074371,-0.3071266,-0.2613854,4.0000000,-0.7266124,1.0496391,17.6891270,0.2038415,1.1378101
75,-12,-6.837528331150471,20.245258007536478,-12.9617939,-0.0033058,19.0082645,-0.0140268,-0.2157542,4.0000000,-0.4612017,1.0705842,20.9245892,0.0296934,0.3221838
76,-12,-6.830071691150471,20.245258007536478,-12.9634829,-0.0016529,23.9669418,0.0016179,-0.2523764,4.0000000,-0.4902400,1.0693560,20.7504807,-0.0145129,0.3740184
77,-12,-6.822615051150471,20.245258007536478,-12.9651451,0.0000000,29.7520657,0.0107739,-0.2876804,4.0000000,-0.5218978,1.0680282,20.5615673,-0.0534630,0.4521265
78,-12,-6.815158411150471,20.245258007536478,-12.9667749,0.0016529,35.5371895,0.0146444,-0.3213137,4.0000000,-0.5549527,1.0666062,20.3576298,-0.0876746,0.5502843
79,-12,-6.807701771150471,20.245258007536478,-12.9683666,0.0033058,42.1487617,0.0107343,-0.3508222,4.0000000,-0.5883201,1.0651174,20.1401577,-0.1133243,0.6639680
80,-12,-6.800245131150471,20.245258007536478,-12.9699163,0.0047934,48.7603302,-0.0003836,-0.3739849,4.0000000,-0.6205696,1.0635643,19.9098778,-0.1274002,0.7790834
81,-12,-6.792788491150471,20.245258007536478,-12.9714174,-0.0038017,17.3553715,-0.0187988,-0.3915953,4.0000000,-0.6527088,1.0619715,19.6719513,-0.1304819,0.8948205
82,-12,-6.785331851150471,20.245258007536478,-12.9728680,-0.0023967,21.4876041,-0.0420110,-0.4011435,4.0000000,-0.6801804,1.0603586,19.4258728,-0.1221065,0.9906065
83,-12,-6.777875211150471,20.245258007536478,-12.9742632,-0.0009917,26.4462814,-0.0720876,-0.4026871,4.0000000,-0.7041947,1.0587498,19.1767216,-0.1011795,1.0701604
84,-12,-6.770418571150471,20.245258007536478,-12.9756021,0.0004132,31.4049587,-0.1040155,-0.3965304,4.0000000,-0.7219300,1.0571715,18.9293633,-0.0711309,1.1213356
85,-12,-6.762961931150471,20.245258007536478,-12.9768829,0.0018182,37.1900826,-0.1390334,-0.3852159,4.0000000,-0.7364845,1.0556284,18.6834393,-0.0339474,1.1592499
86,-12,-6.755505291150471,20.245258007536478,-12.9781055,0.0030579,42.1487617,-0.1726489,-0.3647473,4.0000000,-0.7391298,1.0541464,18.4425869,0.0096353,1.1584853
87,-12,-6.748048651150471,20.245258007536478,-12.9792690,0.0042149,47.1074371,-0.2053694,-0.3402388,4.0000000,-0.7361751,1.0527436,18.2123032,0.0556974,1.1448996
88,-12,-6.740592011150471,20.245258007536478,-12.9803762,-0.0047107,11.5702477,-0.2321792,-0.3114013,4.0000000,-0.7234924,1.0514305,17.9940662,0.1006898,1.1078532
89,-12,-6.733135371150471,20.245258007536478,-12.9814262,-0.0036364,14.8760328,-0.2544276,-0.2794653,4.0000000,-0.7035959,1.0502177,17.7874222,0.1446653,1.0586259
90,-12,-6.725678731150471,20.245258007536478,-12.9824228,-0.0026446,18.1818180,-0.2709910,-0.2457848,4.0000000,-0.6761879,1.0491203,17.5993881,0.1846182,1.0012093
91,-12,-6.718222091150471,20.245258007536478,-12.9833679,-0.0017355,21.4876041,-0.2841033,-0.2144935,4.0000000,-0.6476452,1.0481286,17.4279022,0.2186583,0.9525019
92,-12,-6.837528331150471,20.237801367536477,-12.9640779,-0.0009917,26.4462814,0.0000488,-0.2219481,4.0000000,-0.4437647,1.0697896,20.8120193,-0.0001316,0.2952341
93,-12,-6.830071691150471,20.237801367536477,-12.9657526,0.0006612,32.2314034,0.0185237,-0.2587835,4.0000000,-0.4725105,1.0686451,20.6499310,-0.0450565,0.3420831
94,-12,-6.822615051150471,20.237801367536477,-12.9674025,0.0023140,38.8429756,0.0332800,-0.2964112,4.0000000,-0.5031070,1.0674007,20.4725266,-0.0897154,0.4143480
95,-12,-6.815158411150471,20.237801367536477,-12.9690208,0.0038843,44.6280975,0.0416642,-0.3314445,4.0000000,-0.5349315,1.0660790,20.2811489,-0.1279575,0.5079246
96,-12,-6.807701771150471,20.237801367536477,-12.9706030,-0.0045455,15.7024794,0.0440927,-0.3649122,4.0000000,-0.5698287,1.0646849,20.0769196,-0.1599956,0.6229956
97,-12,-6.800245131150471,20.237801367536477,-12.9721432,-0.0030579,19.8347111,0.0371521,-0.3898580,4.0000000,-0.6016364,1.0632248,19.8602524,-0.1780796,0.7376691
98,-12,-6.792788491150471,20.237801367536477,-12.9736366,-0.0015702,24.7933884,0.0232438,-0.4098792,4.0000000,-0.6344164,1.0617273,19.6345272,-0.1853421,0.8550511
99,-12,-6.785331851150471,20.237801367536477,-12.9750795,-0.0000826,29.7520657,0.0030955,-0.4207824,4.0000000,-0.6607399,1.0602039,19.4022827,-0.1808250,0.9508769
100,-12,-6.777875211150471,20.237801367536477,-12.9764681,0.0014050,35.5371895,-0.0226592,-0.4255695,4.0000000,-0.6865941,1.0586895,19.1682625,-0.1645450,1.0349208
101,-12,-6.770418571150471,20.237801367536477,-12.9778013,0.0027273,40.4958687,-0.0528696,-0.4206959,4.0000000,-0.7044669,1.0572027,18.9345951,-0.1369250,1.0869555
102,-12,-6.762961931150471,20.237801367536477,-12.9790754,0.0040496,46.2809906,-0.0856197,-0.4098004,4.0000000,-0.7181353,1.0557525,18.7024460,-0.1014656,1.1193815
103,-12,-6.755505291150471,20.237801367536477,-12.9802923,-0.0047934,12.3966942,-0.1176756,-0.3890989,4.0000000,-0.7188691,1.0543607,18.4777718,-0.0593287,1.1101135
104,-12,-6.748048651150471,20.237801367536477,-12.9814501,-0.0036364,15.7024794,-0.1498569,-0.3649820,4.0000000,-0.7153540,1.0530543,18.2642136,-0.0146101,1.0923109
105,-12,-6.740592011150471,20.237801367536477,-12.9825516,-0.0025620,19.0082645,-0.1785848,-0.3349103,4.0000000,-0.7024689,1.0518367,18.0612011,0.0326483,1.0504334
106,-12,-6.733135371150471,20.237801367536477,-12.9835968,-0.0014876,23.1404953,-0.2034507,-0.3001737,4.0000000,-0.6809093,1.0507160,17.8733215,0.0805618,0.9932241
107,-12,-6.725678731150471,20.237801367536477,-12.9845896,-0.0004959,27.2727280,-0.2225345,-0.2632921,4.0000000,-0.6509898,1.0497136,17.7018452,0.1244055,0.9277152
108,-12,-6.718222091150471,20.237801367536477,-12.9855309,0.0004132,30.5785122,-0.2389887,-0.2289695,4.0000000,-0.6210806,1.0488194,17.5486240,0.1631417,0.8758519
109,-12,-6.710765451150471,20.237801367536477,-12.9864235,0.0013223,34.7107430,-0.2483085,-0.1929575,4.0000000,-0.5831515,1.0480444,17.4137173,0.1972364,0.8149579
110,-12,-6.837528331150471,20.230344727536480,-12.9663515,0.0013223,34.7107430,0.0121703,-0.2287675,4.0000000,-0.4273381,1.0689448,20.6919556,-0.0301968,0.2754158
111,-12,-6.830071691150471,20.230344727536480,-12.9680128,0.0029752,41.3223152,0.0342349,-0.2659132,4.0000000,-0.4546539,1.0678754,20.5401402,-0.0771724,0.3155700
112,-12,-6.822615051150471,20.230344727536480,-12.9696503,0.0045455,47.9338837,0.0529802,-0.3046668,4.0000000,-0.4849980,1.0667199,20.3746777,-0.1243357,0.3831565
113,-12,-6.815158411150471,20.230344727536480,-12.9712591,-0.0039669,17.3553715,0.0660463,-0.3419322,4.0000000,-0.5169627,1.0654938,20.1961956,-0.1669017,0.4748732
114,-12,-6.807701771150471,20.230344727536480,-12.9728327,-0.0023967,22.3140488,0.0728987,-0.3767792,4.0000000,-0.5510061,1.0641915,20.0036831,-0.2025522,0.5867826
115,-12,-6.800245131150471,20.230344727536480,-12.9743652,-0.0008264,27.2727280,0.0712830,-0.4042096,4.0000000,-0.5824217,1.0628233,19.7991409,-0.2259975,0.7006277
116,-12,-6.792788491150471,20.230344727536480,-12.9758530,0.0007438,33.0578499,0.0630168,-0.4271867,4.0000000,-0.6143643,1.0614164,19.5875664,-0.2400092,0.8189864
117,-12,-6.785331851150471,20.230344727536480,-12.9772902,0.0022314,38.8429756,0.0466408,-0.4409152,4.0000000,-0.6418756,1.0599868,19.3694057,-0.2399548,0.9202432
118,-12,-6.777875211150471,20.230344727536480,-12.9786739,0.0036364,44.6280975,0.0242956,-0.4477035,4.0000000,-0.6675095,1.0585668,19.1481190,-0.2278975,1.0061533
119,-12,-6.770418571150471,20.230344727536480,-12.9800024,-0.0051240,12.3966942,-0.0045927,-0.4436582,4.0000000,-0.6853395,1.0571662,18.9278507,-0.2019770,1.0584865
120,-12,-6.762961931150471,20.230344727536480,-12.9812737,-0.0038843,15.7024794,-0.0356100,-0.4336426,4.0000000,-0.6979803,1.0557984,18.7102184,-0.1693050,1.0889040
121,-12,-6.755505291150471,20.230344727536480,-12.9824858,-0.0027273,19.0082645,-0.0674522,-0.4132971,4.0000000,-0.6986510,1.0545020,18.5015011,-0.1279432,1.0771885
122,-12,-6.748048651150471,20.230344727536480,-12.9836407,-0.0015702,23.1404953,-0.1001147,-0.3888697,4.0000000,-0.6947038,1.0532975,18.3036919,-0.0830356,1.0551013
123,-12,-6.740592011150471,20.230344727536480,-12.9847393,-0.0004132,27.2727280,-0.1305207,-0.3574064,4.0000000,-0.6799705,1.0521761,18.1170387,-0.0348423,1.0066381
124,-12,-6.733135371150471,20.230344727536480,-12.9857817,0.0007438,32.2314034,-0.1570099,-0.3213006,4.0000000,-0.6564384,1.0511490,17.9445343,0.0138371,0.9425848
125,-12,-6.725678731150471,20.230344727536480,-12.9867716,0.0017355,36.3636360,-0.1786960,-0.2821238,4.0000000,-0.6242742,1.0502342,17.7916660,0.0600267,0.8705294
126,-12,-6.718222091150471,20.230344727536480,-12.9877119,0.0026446,39.6694221,-0.1975240,-0.2454656,4.0000000,-0.5933049,1.0494342,17.6547165,0.1023737,0.8135265
127,-12,-6.710765451150471,20.230344727536480,-12.9886045,0.0035537,43.8016510,-0.2106795,-0.2062162,4.0000000,-0.5541103,1.0487520,17.5348473,0.1416779,0.7503273
128,-12,-6.837528331150471,20.222888087536479,-12.9686117,0.0035537,43.8016510,0.0216194,-0.2349199,4.0000000,-0.4108455,1.0680332,20.5630112,-0.0589943,0.2613398
129,-12,-6.830071691150471,20.222888087536479,-12.9702606,-0.0048760,14.8760328,0.0473515,-0.2729886,4.0000000,-0.4377673,1.0670537,20.4229450,-0.1082099,0.2962962
130,-12,-6.822615051150471,20.222888087536479,-12.9718876,-0.0033058,19.0082645,0.0693836,-0.3114172,4.0000000,-0.4656441,1.0660030,20.2697334,-0.1571903,0.3561154
131,-12,-6.815158411150471,20.222888087536479,-12.9734869,-0.0018182,23.9669418,0.0861767,-0.3500066,4.0000000,-0.4976475,1.0648727,20.1041794,-0.2023657,0.4449327
132,-12,-6.807701771150471,20.222888087536479,-12.9750538,-0.0001653,29.7520657,0.0969362,-0.3864338,4.0000000,-0.5313042,1.0636494,19.9233646,-0.2415633,0.5552177
133,-12,-6.800245131150471,20.222888087536479,-12.9765806,0.0014050,35.5371895,0.1003572,-0.4163640,4.0000000,-0.5621306,1.0623614,19.7309361,-0.2705973,0.6687881
134,-12,-6.792788491150471,20.222888087536479,-12.9780626,0.0029752,42.1487617,0.0967467,-0.4415837,4.0000000,-0.5936766,1.0610493,19.5326748,-0.2894909,0.7877578
135,-12,-6.785331851150471,20.222888087536479,-12.9794970,0.0043802,47.9338837,0.0852397,-0.4586211,4.0000000,-0.6222371,1.0597161,19.3269520,-0.2950050,0.8940844
136,-12,-6.777875211150471,20.222888087536479,-12.9808779,-0.0042975,14.8760328,0.0670056,-0.4678697,4.0000000,-0.6476038,1.0583813,19.1190243,-0.2881356,0.9826009
137,-12,-6.770418571150471,20.222888087536479,-12.9822044,-0.0030579,19.0082645,0.0419612,-0.4664940,4.0000000,-0.6654737,1.0570651,18.9128208,-0.2675144,1.0375766
138,-12,-6.762961931150471,20.222888087536479,-12.9834728,-0.0017355,23.1404953,0.0125333,-0.4573837,4.0000000,-0.6766564,1.0557897,18.7093506,-0.2381109,1.0666122
139,-12,-6.755505291150471,20.222888087536479,-12.9846840,-0.0004959,27.2727280,-0.0203237,-0.4368038,4.0000000,-0.6754813,1.0545939,18.5151081,-0.1981262,1.0526460
140,-12,-6.748048651150471,20.222888087536479,-12.9858379,0.0007438,32.2314034,-0.0539512,-0.4121034,4.0000000,-0.6704104,1.0534759,18.3320389,-0.1537964,1.0274479
141,-12,-6.740592011150471,20.222888087536479,-12.9869356,0.0019008,36.3636360,-0.0876053,-0.3793991,4.0000000,-0.6551622,1.0524379,18.1621857,-0.1036359,0.9767134
142,-12,-6.733135371150471,20.222888087536479,-12.9879780,0.0030579,41.3223152,-0.1171953,-0.3416180,4.0000000,-0.6307589,1.0515094,18.0066757,-0.0524771,0.9082692
143,-12,-6.725678731150471,20.222888087536479,-12.9889679,0.0039669,45.4545441,-0.1424694,-0.3001061,4.0000000,-0.5974216,1.0507014,17.8693352,-0.0027907,0.8314996
144,-12,-6.718222091150471,20.222888087536479,-12.9899082,0.0048760,48.7603302,-0.1641729,-0.2604560,4.0000000,-0.5644317,1.0500000,17.7495117,0.0435198,0.7683393
145,-12,-6.710765451150471,20.222888087536479,-12.9908028,-0.0042149,12.3966942,-0.1805548,-0.2190600,4.0000000,-0.5251797,1.0493975,17.6480808,0.0870597,0.7036884
146,-12,-6.830071691150471,20.215431447536478,-12.9724941,-0.0027273,21.4876041,0.0571477,-0.2779552,4.0000000,-0.4184108,1.0661888,20.2967396,-0.1374997,0.2796670
147,-12,-6.822615051150471,20.215431447536478,-12.9741116,-0.0010744,26.4462814,0.0823369,-0.3168466,4.0000000,-0.4456227,1.0652328,20.1572742,-0.1880706,0.3340843
