OID_,ClipsFinal_DEM_Large_S3_RegF1,X,Y,DEM_Large_S5_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
1,-12,-6.397586571150471,21.505430167536478,-12.7768259,0.0018182,37.1900826,-0.3755165,0.0565871,4.0000000,0.4590754,1.1298344,27.7512474,-0.3459011,1.2981266
2,-12,-6.390129931150471,21.505430167536478,-12.7796412,0.0045455,45.4545441,-0.3486445,0.0311560,4.0000000,0.3630034,1.1296594,27.7340832,-0.3006915,1.1698550
3,-12,-6.382673291150471,21.505430167536478,-12.7824259,-0.0026446,29.7520657,-0.3231889,0.0107132,5.0000000,0.2752117,1.1291823,27.6872730,-0.2537852,1.0633781
4,-12,-6.375216651150472,21.505430167536478,-12.7851782,0.0000826,37.1900826,-0.2969479,-0.0058193,4.0000000,0.1948393,1.1284549,27.6162109,-0.2064780,0.9656723
5,-12,-6.367760011150471,21.505430167536478,-12.7878962,0.0027273,44.6280975,-0.2708829,-0.0188500,4.0000000,0.1212426,1.1275072,27.5227833,-0.1589425,0.8759315
6,-12,-6.360303371150472,21.505430167536478,-12.7905788,-0.0046281,23.1404953,-0.2447458,-0.0295510,4.0000000,0.0563740,1.1263899,27.4132671,-0.1154759,0.7906981
7,-12,-6.352846731150472,21.505430167536478,-12.7932262,-0.0019008,29.7520657,-0.2206299,-0.0405641,4.0000000,-0.0028076,1.1251432,27.2908363,-0.0783205,0.7159319
8,-12,-6.419956491150471,21.497973527536480,-12.7708731,-0.0041322,23.1404953,-0.4511333,0.0903319,4.0000000,0.6914474,1.1316540,27.9279575,-0.5107836,1.6606978
9,-12,-6.412499851150471,21.497973527536480,-12.7737932,-0.0012397,29.7520657,-0.4174247,0.0414344,4.0000000,0.5743944,1.1324590,28.0049248,-0.4915255,1.4510843
10,-12,-6.405043211150471,21.497973527536480,-12.7766924,0.0016529,37.1900826,-0.3833138,0.0019052,4.0000000,0.4640106,1.1328039,28.0357227,-0.4602001,1.2865793
11,-12,-6.397586571150471,21.497973527536480,-12.7795639,0.0044628,45.4545441,-0.3503231,-0.0290828,4.0000000,0.3609660,1.1327199,28.0277233,-0.4191315,1.1564999
12,-12,-6.390129931150471,21.497973527536480,-12.7824039,-0.0026446,29.7520657,-0.3173570,-0.0527648,4.0000000,0.2649180,1.1322715,27.9853897,-0.3704476,1.0449762
13,-12,-6.382673291150471,21.497973527536480,-12.7852087,0.0001653,37.1900826,-0.2868373,-0.0704036,5.0000000,0.1776907,1.1315323,27.9128361,-0.3184978,0.9514473
14,-12,-6.375216651150472,21.497973527536480,-12.7879772,0.0028926,45.4545441,-0.2587819,-0.0824530,4.0000000,0.0988181,1.1305437,27.8175488,-0.2637240,0.8699844
15,-12,-6.367760011150471,21.497973527536480,-12.7907066,-0.0044628,23.1404953,-0.2330886,-0.0911748,4.0000000,0.0271783,1.1293362,27.7004948,-0.2095278,0.7976041
16,-12,-6.360303371150472,21.497973527536480,-12.7933969,-0.0017355,29.7520657,-0.2081566,-0.0977735,4.0000000,-0.0364324,1.1279711,27.5686455,-0.1591145,0.7279308
17,-12,-6.352846731150472,21.497973527536480,-12.7960482,0.0009917,37.1900826,-0.1856447,-0.1028663,4.0000000,-0.0937590,1.1265081,27.4241714,-0.1119736,0.6658531
18,-12,-6.345390091150472,21.497973527536480,-12.7986622,0.0036364,45.4545441,-0.1650121,-0.1078982,4.0000000,-0.1436082,1.1249470,27.2688599,-0.0721881,0.6103146
19,-12,-6.337933451150472,21.497973527536480,-12.8012381,-0.0038017,24.7933884,-0.1438726,-0.1126062,4.0000000,-0.1876913,1.1233058,27.1062660,-0.0375212,0.5532940
20,-12,-6.330476811150472,21.497973527536480,-12.8037777,-0.0012397,31.4049587,-0.1236919,-0.1180173,4.0000000,-0.2262234,1.1216428,26.9389572,-0.0098111,0.5007536
21,-12,-6.434869771150471,21.490516887536479,-12.7675734,0.0027273,42.1487617,-0.5090269,0.1341136,4.0000000,0.8404595,1.1324029,27.9992447,-0.5722322,2.0032017
22,-12,-6.427413131150471,21.490516887536479,-12.7705650,-0.0043802,23.1404953,-0.4719573,0.0669885,4.0000000,0.7151589,1.1340097,28.1514683,-0.5811819,1.7094744
23,-12,-6.419956491150471,21.490516887536479,-12.7735443,-0.0014876,29.7520657,-0.4323843,0.0073047,4.0000000,0.5923798,1.1350349,28.2492733,-0.5777705,1.4805551
24,-12,-6.412499851150471,21.490516887536479,-12.7765036,0.0014050,37.1900826,-0.3915804,-0.0422869,4.0000000,0.4764156,1.1355525,28.2961960,-0.5609895,1.3066076
25,-12,-6.405043211150471,21.490516887536479,-12.7794361,0.0042975,45.4545441,-0.3506706,-0.0822756,4.0000000,0.3666707,1.1355958,28.2993755,-0.5312218,1.1713110
26,-12,-6.397586571150471,21.490516887536479,-12.7823362,-0.0027273,29.7520657,-0.3116631,-0.1135219,4.0000000,0.2643203,1.1352206,28.2646656,-0.4913642,1.0650281
27,-12,-6.390129931150471,21.490516887536479,-12.7851992,0.0001653,37.1900826,-0.2755022,-0.1362869,4.0000000,0.1699650,1.1345031,28.1949425,-0.4425388,0.9776499
28,-12,-6.382673291150471,21.490516887536479,-12.7880230,0.0029752,45.4545441,-0.2422934,-0.1506367,5.0000000,0.0847891,1.1334860,28.0984230,-0.3860624,0.8989179
29,-12,-6.375216651150472,21.490516887536479,-12.7908049,-0.0042975,23.1404953,-0.2137241,-0.1606195,4.0000000,0.0065573,1.1322324,27.9796143,-0.3277963,0.8335722
30,-12,-6.367760011150471,21.490516887536479,-12.7935448,-0.0015702,29.7520657,-0.1885776,-0.1656134,4.0000000,-0.0631271,1.1307838,27.8399658,-0.2680996,0.7725183
31,-12,-6.360303371150472,21.490516887536479,-12.7962408,0.0011570,37.1900826,-0.1659138,-0.1668520,4.0000000,-0.1245494,1.1291902,27.6850891,-0.2091545,0.7123679
32,-12,-6.352846731150472,21.490516887536479,-12.7988949,0.0038843,45.4545441,-0.1459945,-0.1672940,4.0000000,-0.1795294,1.1275009,27.5201130,-0.1550585,0.6588508
33,-12,-6.345390091150472,21.490516887536479,-12.8015079,-0.0034711,25.6198349,-0.1293930,-0.1673893,4.0000000,-0.2277874,1.1257036,27.3436813,-0.1069912,0.6141219
34,-12,-6.337933451150472,21.490516887536479,-12.8040800,-0.0008264,32.2314034,-0.1140679,-0.1662273,4.0000000,-0.2692167,1.1238484,27.1601257,-0.0632380,0.5695251
35,-12,-6.330476811150472,21.490516887536479,-12.8066130,0.0017355,39.6694221,-0.0995232,-0.1660768,4.0000000,-0.3043399,1.1219839,26.9728661,-0.0278137,0.5281618
36,-12,-6.323020171150472,21.490516887536479,-12.8091097,0.0042975,47.9338837,-0.0864399,-0.1672865,4.0000000,-0.3352491,1.1201074,26.7823944,0.0006762,0.4935185
37,-12,-6.315563531150472,21.490516887536479,-12.8115711,-0.0033058,25.6198349,-0.0741730,-0.1689568,4.0000000,-0.3600631,1.1182384,26.5916557,0.0221494,0.4612407
38,-12,-6.434869771150471,21.483060247536478,-12.7701883,-0.0046281,23.1404953,-0.4861736,0.0627611,4.0000000,0.7438678,1.1360739,28.3460560,-0.6183457,1.7717159
39,-12,-6.427413131150471,21.483060247536478,-12.7732267,-0.0016529,29.7520657,-0.4451612,-0.0070736,4.0000000,0.6196048,1.1373628,28.4671268,-0.6337521,1.5273039
40,-12,-6.419956491150471,21.483060247536478,-12.7762470,0.0012397,37.1900826,-0.4003092,-0.0688182,4.0000000,0.4976222,1.1380956,28.5334244,-0.6352584,1.3440633
41,-12,-6.412499851150471,21.483060247536478,-12.7792435,0.0041322,45.4545441,-0.3542220,-0.1194819,4.0000000,0.3825916,1.1382955,28.5511475,-0.6215554,1.2104969
42,-12,-6.405043211150471,21.483060247536478,-12.7822075,-0.0028926,29.7520657,-0.3097923,-0.1599375,4.0000000,0.2753349,1.1380197,28.5255508,-0.5952098,1.1134539
43,-12,-6.397586571150471,21.483060247536478,-12.7851343,0.0000826,37.1900826,-0.2669232,-0.1910987,4.0000000,0.1746463,1.1373578,28.4628906,-0.5568438,1.0353905
44,-12,-6.390129931150471,21.483060247536478,-12.7880201,0.0029752,45.4545441,-0.2287274,-0.2133261,4.0000000,0.0819900,1.1363549,28.3688049,-0.5086423,0.9726337
45,-12,-6.382673291150471,21.483060247536478,-12.7908611,-0.0042149,23.1404953,-0.1935272,-0.2271160,5.0000000,-0.0026858,1.1350664,28.2475395,-0.4515463,0.9095442
46,-12,-6.375216651150472,21.483060247536478,-12.7936554,-0.0014876,29.7520657,-0.1645589,-0.2341302,4.0000000,-0.0784333,1.1335660,28.1044769,-0.3898271,0.8529987
47,-12,-6.367760011150471,21.483060247536478,-12.7964039,0.0012397,37.1900826,-0.1395581,-0.2375264,4.0000000,-0.1472170,1.1318740,27.9433231,-0.3278358,0.8000822
48,-12,-6.360303371150472,21.483060247536478,-12.7991047,0.0039669,45.4545441,-0.1193569,-0.2357644,4.0000000,-0.2074064,1.1300403,27.7670116,-0.2641225,0.7468504
