OID_,ClipsFinal_DEM_Large_S3_RegG1,X,Y,DEM_Large_S5_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
49,-12,-7.135793931150472,20.260171287536480,-12.8810101,-0.0041322,21.4876041,-0.4027301,-0.3107997,4.0000000,0.3833942,1.0941643,23.9542103,-1.0049936,1.5116587
50,-12,-7.128337291150471,20.260171287536480,-12.8832350,-0.0019008,27.2727280,-0.3424636,-0.2949412,4.0000000,0.3438300,1.0951619,24.0714111,-0.9337124,1.3115184
51,-12,-7.120880651150472,20.260171287536480,-12.8854380,0.0002479,33.8842964,-0.2854601,-0.2792732,4.0000000,0.3024437,1.0960654,24.1778793,-0.8609902,1.1217599
52,-12,-7.113424011150471,20.260171287536480,-12.8876219,0.0024793,41.3223152,-0.2319915,-0.2643267,4.0000000,0.2600491,1.0968686,24.2725716,-0.7887024,0.9442583
53,-12,-7.105967371150472,20.260171287536480,-12.8897848,0.0047107,48.7603302,-0.1833506,-0.2527800,4.0000000,0.2144145,1.0975745,24.3540955,-0.7199745,0.7891304
54,-12,-7.098510731150471,20.260171287536480,-12.8919296,-0.0031405,23.1404953,-0.1413506,-0.2428215,4.0000000,0.1696088,1.0981516,24.4196396,-0.6552517,0.6562527
55,-12,-7.091054091150472,20.260171287536480,-12.8940535,-0.0010744,28.9256191,-0.1047254,-0.2354118,4.0000000,0.1239844,1.0985866,24.4710369,-0.5948080,0.5443994
56,-12,-7.083597451150471,20.260171287536480,-12.8961582,0.0009091,35.5371895,-0.0729503,-0.2295578,4.0000000,0.0785750,1.0989109,24.5068722,-0.5376906,0.4496478
57,-12,-7.076140811150472,20.260171287536480,-12.8982430,0.0029752,42.9752083,-0.0469957,-0.2259692,4.0000000,0.0335804,1.0990800,24.5262299,-0.4855188,0.3763967
58,-12,-7.068684171150471,20.260171287536480,-12.9003067,-0.0049587,19.8347111,-0.0250075,-0.2225699,4.0000000,-0.0097176,1.0991009,24.5298157,-0.4354222,0.3146144
59,-12,-7.061227531150472,20.260171287536480,-12.9023485,-0.0028099,24.7933884,-0.0069396,-0.2206310,4.0000000,-0.0521198,1.0990169,24.5192184,-0.3891422,0.2671817
60,-12,-7.053770891150471,20.260171287536480,-12.9043703,-0.0007438,30.5785122,0.0071596,-0.2195396,4.0000000,-0.0932554,1.0988089,24.4946671,-0.3458238,0.2329106
61,-12,-7.046314251150472,20.260171287536480,-12.9063692,0.0012397,37.1900826,0.0181030,-0.2185266,4.0000000,-0.1321516,1.0984588,24.4543552,-0.3049016,0.2075211
62,-12,-7.038857611150471,20.260171287536480,-12.9083462,0.0032231,43.8016510,0.0257658,-0.2159819,4.0000000,-0.1671424,1.0980090,24.4017239,-0.2648215,0.1873299
63,-12,-7.031400971150472,20.260171287536480,-12.9103012,-0.0048760,19.0082645,0.0300807,-0.2110607,4.0000000,-0.1977876,1.0974493,24.3369427,-0.2243339,0.1704638
64,-12,-7.232730251150471,20.252714647536479,-12.8519344,-0.0030579,22.3140488,-0.5673895,-0.2210482,4.0000000,0.4421187,1.0800998,22.2082081,-0.8842152,1.7029295
65,-12,-7.225273611150472,20.252714647536479,-12.8544483,-0.0005785,29.7520657,-0.6018133,-0.2618596,4.0000000,0.4535884,1.0814548,22.3831196,-0.9773075,1.8799965
66,-12,-7.217816971150471,20.252714647536479,-12.8569574,0.0019008,38.0165291,-0.6300318,-0.3015219,4.0000000,0.4631072,1.0827659,22.5503654,-1.0661509,2.0529935
67,-12,-7.210360331150472,20.252714647536479,-12.8594589,0.0044628,47.1074371,-0.6511412,-0.3386107,4.0000000,0.4698448,1.0840353,22.7132816,-1.1470662,2.2145214
68,-12,-7.202903691150471,20.252714647536479,-12.8619480,-0.0031405,21.4876041,-0.6608998,-0.3720358,4.0000000,0.4717588,1.0852784,22.8695774,-1.2158303,2.3472700
69,-12,-7.195447051150472,20.252714647536479,-12.8644238,-0.0007438,28.0991745,-0.6619892,-0.4001673,4.0000000,0.4708285,1.0864972,23.0199127,-1.2711631,2.4492400
70,-12,-7.187990411150471,20.252714647536479,-12.8668814,0.0015702,35.5371895,-0.6527774,-0.4228654,4.0000000,0.4654118,1.0876638,23.1660290,-1.3111427,2.5116947
71,-12,-7.180533771150472,20.252714647536479,-12.8693180,0.0040496,43.8016510,-0.6326249,-0.4404766,4.0000000,0.4543819,1.0888129,23.3081474,-1.3353350,2.5309370
72,-12,-7.173077131150471,20.252714647536479,-12.8717337,-0.0034711,22.3140488,-0.6038386,-0.4498692,4.0000000,0.4403479,1.0899588,23.4461212,-1.3400862,2.4975779
73,-12,-7.165620491150472,20.252714647536479,-12.8741264,-0.0009917,28.9256191,-0.5638812,-0.4547825,4.0000000,0.4199586,1.0910661,23.5815983,-1.3295236,2.4177358
74,-12,-7.158163851150471,20.252714647536479,-12.8764944,0.0014050,36.3636360,-0.5159537,-0.4540234,4.0000000,0.3949242,1.0921348,23.7109966,-1.3029709,2.2938912
75,-12,-7.150707211150472,20.252714647536479,-12.8788366,0.0037190,43.8016510,-0.4626847,-0.4488004,5.0000000,0.3661190,1.0931889,23.8364334,-1.2637199,2.1376107
76,-12,-7.143250571150471,20.252714647536479,-12.8811550,-0.0040496,21.4876041,-0.4059758,-0.4376875,5.0000000,0.3349662,1.0941963,23.9570503,-1.2103412,1.9483727
77,-12,-7.135793931150472,20.252714647536479,-12.8834476,-0.0017355,27.2727280,-0.3459872,-0.4262258,4.0000000,0.2985916,1.0951496,24.0693989,-1.1510433,1.7497348
78,-12,-7.128337291150471,20.252714647536479,-12.8857164,0.0004132,33.8842964,-0.2877522,-0.4110497,4.0000000,0.2614156,1.0960325,24.1728363,-1.0835150,1.5420511
79,-12,-7.120880651150472,20.252714647536479,-12.8879604,0.0026446,41.3223152,-0.2303642,-0.3969772,4.0000000,0.2201581,1.0968188,24.2661743,-1.0141126,1.3424160
80,-12,-7.113424011150471,20.252714647536479,-12.8901806,-0.0050413,19.0082645,-0.1780777,-0.3804874,4.0000000,0.1796942,1.0975186,24.3465290,-0.9406689,1.1487534
81,-12,-7.105967371150472,20.252714647536479,-12.8923779,-0.0027273,24.7933884,-0.1299255,-0.3665902,4.0000000,0.1365338,1.0981159,24.4154968,-0.8697142,0.9775013
82,-12,-7.098510731150471,20.252714647536479,-12.8945522,-0.0005785,30.5785122,-0.0885670,-0.3530428,4.0000000,0.0947875,1.0985794,24.4696712,-0.8008732,0.8269140
83,-12,-7.091054091150472,20.252714647536479,-12.8967028,0.0014876,37.1900826,-0.0509711,-0.3430114,4.0000000,0.0504360,1.0989225,24.5088596,-0.7364588,0.6999347
84,-12,-7.083597451150471,20.252714647536479,-12.8988304,0.0035537,44.6280975,-0.0193131,-0.3333126,4.0000000,0.0070920,1.0991492,24.5345497,-0.6737171,0.5909986
85,-12,-7.076140811150472,20.252714647536479,-12.9009352,-0.0043802,20.6611576,0.0075927,-0.3264835,4.0000000,-0.0368340,1.0992137,24.5426025,-0.6161329,0.5052799
86,-12,-7.068684171150471,20.252714647536479,-12.9030151,-0.0023140,26.4462814,0.0282269,-0.3188105,4.0000000,-0.0764642,1.0991585,24.5351715,-0.5611568,0.4336999
87,-12,-7.061227531150472,20.252714647536479,-12.9050722,-0.0001653,32.2314034,0.0450521,-0.3127488,4.0000000,-0.1161101,1.0989906,24.5149555,-0.5093876,0.3783323
88,-12,-7.053770891150471,20.252714647536479,-12.9071045,0.0019008,38.8429756,0.0587164,-0.3087322,4.0000000,-0.1561126,1.0986736,24.4799042,-0.4613518,0.3386454
89,-12,-7.046314251150472,20.252714647536479,-12.9091120,0.0039669,46.2809906,0.0683366,-0.3033465,4.0000000,-0.1930564,1.0982326,24.4283752,-0.4136365,0.3053435
90,-12,-7.038857611150471,20.252714647536479,-12.9110947,-0.0040496,21.4876041,0.0734037,-0.2962284,4.0000000,-0.2260077,1.0976928,24.3650303,-0.3664490,0.2785749
91,-12,-7.031400971150472,20.252714647536479,-12.9130526,-0.0021488,26.4462814,0.0751902,-0.2886074,4.0000000,-0.2559442,1.0970471,24.2918587,-0.3212707,0.2588848
92,-12,-7.023944331150471,20.252714647536479,-12.9149857,-0.0002479,32.2314034,0.0745322,-0.2814778,4.0000000,-0.2863956,1.0963261,24.2066498,-0.2765599,0.2479305
93,-12,-7.016487691150472,20.252714647536479,-12.9168959,0.0016529,38.8429756,0.0697324,-0.2716387,4.0000000,-0.3113936,1.0955188,24.1105938,-0.2318838,0.2393516
94,-12,-7.009031051150471,20.252714647536479,-12.9187822,0.0035537,44.6280975,0.0615537,-0.2602015,4.0000000,-0.3330278,1.0946146,24.0049496,-0.1873752,0.2353509
95,-12,-7.225273611150472,20.245258007536481,-12.8562021,0.0012397,35.5371895,-0.5717509,-0.2810727,4.0000000,0.3779519,1.0828617,22.5627441,-0.9400975,1.8619376
96,-12,-7.217816971150471,20.245258007536481,-12.8587637,0.0038017,44.6280975,-0.5946405,-0.3270537,4.0000000,0.3841001,1.0841841,22.7332954,-1.0382075,2.0481145
97,-12,-7.210360331150472,20.245258007536481,-12.8613186,-0.0036364,20.6611576,-0.6101354,-0.3724473,4.0000000,0.3873197,1.0854714,22.8934479,-1.1322142,2.2324653
98,-12,-7.202903691150471,20.245258007536481,-12.8638649,-0.0012397,27.2727280,-0.6162395,-0.4130267,4.0000000,0.3882646,1.0867062,23.0457916,-1.2143180,2.3935471
99,-12,-7.195447051150472,20.245258007536481,-12.8663969,0.0012397,34.7107430,-0.6131300,-0.4500557,4.0000000,0.3858428,1.0878720,23.1921692,-1.2859541,2.5317142
100,-12,-7.187990411150471,20.245258007536481,-12.8689127,0.0036364,42.9752083,-0.5990317,-0.4827137,4.0000000,0.3784746,1.0889968,23.3307991,-1.3439020,2.6353421
101,-12,-7.180533771150472,20.245258007536481,-12.8714085,-0.0038017,21.4876041,-0.5731406,-0.5089936,4.0000000,0.3663302,1.0900961,23.4626217,-1.3843175,2.6890612
102,-12,-7.173077131150471,20.245258007536481,-12.8738823,-0.0013223,28.0991745,-0.5395215,-0.5279230,4.0000000,0.3509355,1.0911422,23.5894718,-1.4067817,2.6942463
103,-12,-7.165620491150472,20.245258007536481,-12.8763313,0.0010744,35.5371895,-0.4970950,-0.5411727,4.0000000,0.3308714,1.0921404,23.7110920,-1.4132167,2.6522293
104,-12,-7.158163851150471,20.245258007536481,-12.8787546,0.0035537,43.8016510,-0.4472610,-0.5476609,4.0000000,0.3064991,1.0931088,23.8264542,-1.4018209,2.5589206
105,-12,-7.150707211150472,20.245258007536481,-12.8811512,-0.0040496,21.4876041,-0.3927418,-0.5492537,4.0000000,0.2785060,1.0940369,23.9364223,-1.3770134,2.4293132
106,-12,-7.143250571150471,20.245258007536481,-12.8835201,-0.0017355,27.2727280,-0.3348782,-0.5437946,5.0000000,0.2476470,1.0949132,24.0400352,-1.3352363,2.2554119
107,-12,-7.135793931150472,20.245258007536481,-12.8858614,0.0004959,33.8842964,-0.2747338,-0.5360986,5.0000000,0.2127572,1.0957316,24.1372643,-1.2849544,2.0649126
108,-12,-7.128337291150471,20.245258007536481,-12.8881750,0.0027273,41.3223152,-0.2172963,-0.5244874,4.0000000,0.1770889,1.0964855,24.2258568,-1.2260636,1.8626115
109,-12,-7.120880651150472,20.245258007536481,-12.8904610,-0.0049587,19.0082645,-0.1600236,-0.5122464,4.0000000,0.1376488,1.0971590,24.3038559,-1.1621414,1.6592374
110,-12,-7.113424011150471,20.245258007536481,-12.8927193,-0.0025620,24.7933884,-0.1095286,-0.4959154,4.0000000,0.0998594,1.0977436,24.3715668,-1.0916902,1.4553248
111,-12,-7.105967371150472,20.245258007536481,-12.8949509,-0.0002479,31.4049587,-0.0618978,-0.4815245,4.0000000,0.0592281,1.0982226,24.4271564,-1.0222771,1.2707213
112,-12,-7.098510731150471,20.245258007536481,-12.8971558,0.0019008,38.0165291,-0.0201978,-0.4667225,4.0000000,0.0188505,1.0985821,24.4704323,-0.9522955,1.1018678
113,-12,-7.091054091150472,20.245258007536481,-12.8993340,0.0040496,45.4545441,0.0165628,-0.4534330,4.0000000,-0.0223353,1.0988349,24.4974079,-0.8845308,0.9550418
114,-12,-7.083597451150471,20.245258007536481,-12.9014864,-0.0038017,21.4876041,0.0476038,-0.4408820,4.0000000,-0.0631558,1.0989587,24.5125828,-0.8186082,0.8284389
115,-12,-7.076140811150472,20.245258007536481,-12.9036112,-0.0017355,27.2727280,0.0736031,-0.4300075,4.0000000,-0.1035690,1.0989329,24.5091648,-0.7564461,0.7238885
116,-12,-7.068684171150471,20.245258007536481,-12.9057093,0.0003306,33.8842964,0.0925995,-0.4180315,4.0000000,-0.1401659,1.0987976,24.4931641,-0.6958970,0.6337915
117,-12,-7.061227531150472,20.245258007536481,-12.9077806,0.0024793,40.4958687,0.1087043,-0.4084192,4.0000000,-0.1782937,1.0985441,24.4653339,-0.6385446,0.5630397
118,-12,-7.053770891150471,20.245258007536481,-12.9098244,0.0046281,47.9338837,0.1213750,-0.4004643,4.0000000,-0.2165994,1.0981556,24.4196968,-0.5843291,0.5092513
119,-12,-7.046314251150472,20.245258007536481,-12.9118404,-0.0033058,23.1404953,0.1284591,-0.3903410,4.0000000,-0.2510206,1.0976453,24.3597412,-0.5296613,0.4613632
120,-12,-7.038857611150471,20.245258007536481,-12.9138288,-0.0013223,28.9256191,0.1309328,-0.3795719,4.0000000,-0.2816670,1.0970366,24.2905426,-0.4774769,0.4230895
121,-12,-7.031400971150472,20.245258007536481,-12.9157906,0.0005785,34.7107430,0.1306773,-0.3694838,4.0000000,-0.3111463,1.0963326,24.2072487,-0.4278212,0.3952459
122,-12,-7.023944331150471,20.245258007536481,-12.9177246,0.0024793,41.3223152,0.1266594,-0.3582915,4.0000000,-0.3392409,1.0955379,24.1136227,-0.3773421,0.3738472
123,-12,-7.016487691150472,20.245258007536481,-12.9196329,0.0043802,47.9338837,0.1182030,-0.3448035,4.0000000,-0.3621814,1.0946412,24.0091858,-0.3274256,0.3553471
124,-12,-7.009031051150471,20.245258007536481,-12.9215145,-0.0037190,22.3140488,0.1067113,-0.3308802,4.0000000,-0.3835129,1.0936760,23.8958530,-0.2782475,0.3444312
125,-12,-7.001574411150472,20.245258007536481,-12.9233723,-0.0018182,27.2727280,0.0914296,-0.3148316,4.0000000,-0.3996917,1.0926754,23.7752323,-0.2299716,0.3365258
126,-12,-6.994117771150471,20.245258007536481,-12.9252071,0.0000000,33.0578499,0.0746012,-0.2992837,4.0000000,-0.4135049,1.0916204,23.6472702,-0.1850626,0.3356761
127,-12,-6.986661131150472,20.245258007536481,-12.9270210,0.0018182,39.6694221,0.0545258,-0.2814864,4.0000000,-0.4229328,1.0905087,23.5138683,-0.1400400,0.3375303
128,-12,-7.225273611150472,20.237801367536481,-12.8579273,0.0030579,42.1487617,-0.5385335,-0.2940510,4.0000000,0.2991320,1.0840939,22.7214718,-0.8872340,1.8251460
129,-12,-7.217816971150471,20.237801367536481,-12.8605394,-0.0043802,19.0082645,-0.5560477,-0.3460335,4.0000000,0.3012096,1.0854435,22.8905106,-0.9932766,2.0241115
130,-12,-7.210360331150472,20.237801367536481,-12.8631477,-0.0018182,25.6198349,-0.5656061,-0.3966542,4.0000000,0.3020206,1.0867189,23.0485821,-1.0953292,2.2221961
131,-12,-7.202903691150471,20.237801367536481,-12.8657484,0.0006612,33.0578499,-0.5651379,-0.4454997,4.0000000,0.2994203,1.0879152,23.1973648,-1.1904198,2.4108219
132,-12,-7.195447051150472,20.237801367536481,-12.8683367,0.0032231,41.3223152,-0.5554847,-0.4917183,4.0000000,0.2939119,1.0890386,23.3359947,-1.2773485,2.5860767
133,-12,-7.187990411150471,20.237801367536481,-12.8709087,-0.0042975,20.6611576,-0.5354738,-0.5332180,4.0000000,0.2846829,1.0901105,23.4643459,-1.3511189,2.7315702
134,-12,-7.180533771150472,20.237801367536481,-12.8734627,-0.0017355,27.2727280,-0.5043938,-0.5684511,4.0000000,0.2719403,1.0911143,23.5863171,-1.4088426,2.8318398
135,-12,-7.173077131150471,20.237801367536481,-12.8759937,0.0007438,34.7107430,-0.4652060,-0.5967556,4.0000000,0.2556044,1.0920378,23.6983891,-1.4491155,2.8850706
136,-12,-7.165620491150472,20.237801367536481,-12.8784990,0.0032231,42.9752083,-0.4178524,-0.6192006,4.0000000,0.2350620,1.0929269,23.8039856,-1.4734633,2.8918498
137,-12,-7.158163851150471,20.237801367536481,-12.8809786,-0.0042149,20.6611576,-0.3656863,-0.6337363,4.0000000,0.2122067,1.0937759,23.9043922,-1.4796792,2.8446870
138,-12,-7.150707211150472,20.237801367536481,-12.8834286,-0.0017355,27.2727280,-0.3075644,-0.6428622,4.0000000,0.1849433,1.0945567,23.9979782,-1.4706677,2.7525063
139,-12,-7.143250571150471,20.237801367536481,-12.8858490,0.0004959,33.8842964,-0.2483036,-0.6441059,4.0000000,0.1553157,1.0952884,24.0842590,-1.4435275,2.6111648
140,-12,-7.135793931150472,20.237801367536481,-12.8882389,0.0028099,41.3223152,-0.1883599,-0.6410273,5.0000000,0.1229992,1.0959671,24.1633644,-1.4050539,2.4426272
141,-12,-7.128337291150471,20.237801367536481,-12.8905983,-0.0048760,19.0082645,-0.1312509,-0.6340262,5.0000000,0.0896706,1.0965779,24.2356777,-1.3577231,2.2584555
142,-12,-7.120880651150472,20.237801367536481,-12.8929272,-0.0024793,24.7933884,-0.0748718,-0.6244942,4.0000000,0.0534046,1.0971144,24.2978649,-1.3023931,2.0623548
143,-12,-7.113424011150471,20.237801367536481,-12.8952255,-0.0001653,31.4049587,-0.0242130,-0.6107408,4.0000000,0.0172721,1.0975611,24.3506088,-1.2387537,1.8575245
144,-12,-7.105967371150472,20.237801367536481,-12.8974924,0.0021488,38.8429756,0.0217407,-0.5960398,4.0000000,-0.0196484,1.0979192,24.3922539,-1.1724311,1.6616870
145,-12,-7.098510731150471,20.237801367536481,-12.8997297,0.0043802,46.2809906,0.0631011,-0.5810531,4.0000000,-0.0575515,1.0981829,24.4221001,-1.1045545,1.4787787
146,-12,-7.091054091150472,20.237801367536481,-12.9019365,-0.0033884,22.3140488,0.0980958,-0.5657555,4.0000000,-0.0946789,1.0983275,24.4388466,-1.0368321,1.3129754
147,-12,-7.083597451150471,20.237801367536481,-12.9041138,-0.0012397,28.0991745,0.1277874,-0.5512133,4.0000000,-0.1316458,1.0983489,24.4419060,-0.9707807,1.1675686
148,-12,-7.076140811150472,20.237801367536481,-12.9062605,0.0007438,34.7107430,0.1516864,-0.5359322,4.0000000,-0.1679808,1.0982448,24.4299831,-0.9038837,1.0355603
