OID_,ClipsFinal_DEM_Large_S3_RegO,X,Y,DEM_Large_S5_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
1350,-13,-3.989091851150471,20.431674007536479,-13.1567965,0.0008264,42.1487617,-0.2153393,-1.3597685,4.0000000,0.0587595,1.3150516,40.5002441,-2.7782965,13.6790905
1351,-13,-3.981635211150471,20.431674007536479,-13.1532936,-0.0028926,35.5371895,-0.2180432,-1.4725287,4.0000000,0.0549183,1.3109854,40.2900581,-2.9999757,15.7982168
1352,-13,-3.974178571150471,20.431674007536479,-13.1497059,0.0034711,46.2809906,-0.2300558,-1.5799412,4.0000000,0.0571993,1.3070958,40.0875549,-3.2170815,17.9671021
1353,-13,-3.966721931150471,20.431674007536479,-13.1460238,-0.0001653,39.6694221,-0.2487027,-1.6799370,4.0000000,0.0633791,1.3033798,39.8910751,-3.4232531,20.1090050
1354,-13,-3.959265291150471,20.431674007536479,-13.1422424,-0.0039669,33.0578499,-0.2752189,-1.7700617,4.0000000,0.0720764,1.2999030,39.7058258,-3.6122000,22.1550655
1355,-13,-3.951808651150471,20.431674007536479,-13.1383533,0.0020661,42.9752083,-0.3176306,-1.8453287,4.0000000,0.0836344,1.2966791,39.5332565,-3.7742918,23.9926662
1356,-13,-3.944352011150471,20.431674007536479,-13.1343536,-0.0019835,35.5371895,-0.3794875,-1.9010849,4.0000000,0.0965288,1.2936978,39.3726921,-3.8986986,25.4967861
1357,-13,-3.936895371150471,20.431674007536479,-13.1302404,-0.0060331,28.9256191,-0.4609013,-1.9364953,5.0000000,0.1081312,1.2909417,39.2235489,-3.9811218,26.6325569
1358,-13,-3.929438731150471,20.431674007536479,-13.1260157,-0.0001653,38.0165291,-0.5736693,-1.9452262,5.0000000,0.1190599,1.2883842,39.0840721,-4.0095124,27.2769032
1359,-13,-3.921982091150471,20.431674007536479,-13.1216803,-0.0045455,30.5785122,-0.7236612,-1.9268754,5.0000000,0.1286811,1.2859011,38.9485168,-3.9824319,27.4511280
1360,-13,-3.914525451150471,20.431674007536479,-13.1172419,0.0009917,40.4958687,-0.9139338,-1.8789864,4.0000000,0.1362666,1.2833301,38.8079758,-3.8942394,27.1359978
1361,-13,-3.907068811150471,20.431674007536479,-13.1127090,-0.0033884,33.0578499,-1.1382937,-1.8039773,4.0000000,0.1410031,1.2805393,38.6547661,-3.7489576,26.4127579
1362,-13,-3.899612171150471,20.431674007536479,-13.1080942,0.0022314,42.1487617,-1.4047693,-1.7006657,4.0000000,0.1451275,1.2773643,38.4780426,-3.5464590,25.3540134
1363,-13,-3.892155531150471,20.431674007536479,-13.1034117,-0.0024793,33.8842964,-1.7133446,-1.5687091,4.0000000,0.1498569,1.2736121,38.2682152,-3.2872751,24.0520496
1364,-13,-3.884698891150471,20.431674007536479,-13.0986795,0.0028099,44.6280975,-2.0579865,-1.4117507,4.0000000,0.1569285,1.2690034,38.0062485,-2.9804299,22.6618004
1365,-13,-3.877242251150471,20.431674007536479,-13.0939198,-0.0018182,36.3636360,-2.4220335,-1.2350036,4.0000000,0.1662821,1.2634261,37.6838913,-2.6362891,21.3234100
1366,-13,-3.869785611150471,20.431674007536479,-13.0891523,0.0035537,45.4545441,-2.8021293,-1.0421357,4.0000000,0.1801425,1.2567476,37.2898865,-2.2644138,20.1814957
1367,-13,-3.862328971150471,20.431674007536479,-13.0844040,-0.0010744,36.3636360,-3.1941695,-0.8361510,4.0000000,0.2005525,1.2488157,36.8107910,-1.8728545,19.3448944
1368,-13,-3.854872331150471,20.431674007536479,-13.0796976,0.0042975,45.4545441,-3.5733716,-0.6262646,4.0000000,0.2265327,1.2396083,36.2385902,-1.4790618,18.8528976
1369,-13,-3.847415691150471,20.431674007536479,-13.0750599,-0.0001653,36.3636360,-3.9239178,-0.4157995,4.0000000,0.2573853,1.2291732,35.5699272,-1.0889844,18.6680374
1370,-13,-3.839959051150471,20.431674007536479,-13.0705137,-0.0046281,28.0991745,-4.2462006,-0.2083286,4.0000000,0.2951917,1.2176385,34.8033180,-0.7118489,18.7928886
1371,-13,-4.548339851150471,20.424217367536478,-13.2180147,0.0023967,43.8016510,-7.6524515,-0.7040486,4.0000000,-1.2536542,1.1931552,33.0823898,-0.1544430,36.4136200
1372,-13,-4.540883211150471,20.424217367536478,-13.2216702,-0.0040496,29.7520657,-6.5195050,-0.9934175,4.0000000,-1.6377623,1.1993995,33.5395584,-0.3490727,37.5592117
1373,-13,-4.533426571150471,20.424217367536478,-13.2254562,-0.0004132,37.1900826,-5.0715294,-1.3105133,4.0000000,-1.9941294,1.2039200,33.8644829,-0.6268972,39.2964211
1374,-13,-4.525969931150471,20.424217367536478,-13.2293367,0.0031405,45.4545441,-3.3444765,-1.6474333,4.0000000,-2.3230906,1.2064508,34.0420837,-0.9717762,41.8120117
1375,-13,-4.518513291150471,20.424217367536478,-13.2332754,-0.0033058,32.2314034,-1.3688338,-1.9973720,4.0000000,-2.6260381,1.2068813,34.0688171,-1.3687059,45.1550674
1376,-13,-4.511056651150471,20.424217367536478,-13.2372332,0.0004132,40.4958687,0.8221121,-2.3548167,4.0000000,-2.9055815,1.2051108,33.9402847,-1.8040520,49.2819901
1377,-13,-4.503600011150471,20.424217367536478,-13.2411709,-0.0060331,26.4462814,3.2013001,-2.7152820,4.0000000,-3.1654263,1.2012163,33.6580048,-2.2651374,54.0720291
1378,-13,-4.496143371150471,20.424217367536478,-13.2450523,-0.0024793,33.8842964,5.6832204,-3.0680068,4.0000000,-3.4033451,1.1953645,33.2276268,-2.7326686,59.2541351
1379,-13,-4.488686731150471,20.424217367536478,-13.2488413,0.0012397,42.1487617,8.2115946,-3.4077852,4.0000000,-3.6184258,1.1878356,32.6613235,-3.1971445,64.5629272
1380,-13,-4.481230091150471,20.424217367536478,-13.2525072,-0.0052066,26.4462814,10.6954327,-3.7255445,4.0000000,-3.8064332,1.1790251,31.9781857,-3.6446555,69.6322021
1381,-13,-4.473773451150471,20.424217367536478,-13.2560225,-0.0019008,33.0578499,13.0584660,-4.0162120,4.0000000,-3.9629650,1.1692660,31.1941948,-4.0694590,74.1781998
1382,-13,-4.466316811150471,20.424217367536478,-13.2593641,0.0012397,40.4958687,15.1964273,-4.2726126,4.0000000,-4.0802941,1.1589953,30.3375301,-4.4649310,77.9389038
1383,-13,-4.458860171150471,20.424217367536478,-13.2625151,-0.0058678,24.7933884,17.0393600,-4.4916849,5.0000000,-4.1539788,1.1486292,29.4341717,-4.8293910,80.7952728
1384,-13,-4.451403531150471,20.424217367536478,-13.2654619,-0.0029752,31.4049587,18.5236053,-4.6703897,5.0000000,-4.1762300,1.1385139,28.5113182,-5.1645489,82.6406555
1385,-13,-4.443946891150471,20.424217367536478,-13.2681980,-0.0002479,38.0165291,19.6263905,-4.8097081,5.0000000,-4.1455741,1.1289483,27.5984917,-5.4738421,83.5675659
1386,-13,-4.436490251150471,20.424217367536478,-13.2707176,-0.0078512,16.5289249,20.3124866,-4.9083285,4.0000000,-4.0578790,1.1201329,26.7185364,-5.7587781,83.5885391
1387,-13,-4.429033611150471,20.424217367536478,-13.2730217,-0.0055372,21.4876041,20.6125679,-4.9708109,4.0000000,-3.9166625,1.1122487,25.8981953,-6.0249596,82.9227295
1388,-13,-4.421576971150471,20.424217367536478,-13.2751122,-0.0033058,26.4462814,20.5431633,-4.9986005,4.0000000,-3.7286553,1.1054063,25.1569386,-6.2685456,81.6750183
1389,-13,-4.414120331150471,20.424217367536478,-13.2769947,-0.0013223,32.2314034,20.1457348,-4.9958658,4.0000000,-3.5001502,1.0996329,24.5071678,-6.4915810,80.0003586
1390,-13,-4.406663691150471,20.424217367536478,-13.2786760,0.0003306,38.0165291,19.4759903,-4.9668655,4.0000000,-3.2440662,1.0949371,23.9643116,-6.6896644,78.0519714
1391,-13,-4.399207051150471,20.424217367536478,-13.2801657,-0.0080992,10.7438021,18.6409626,-4.9200358,4.0000000,-2.9790359,1.0912886,23.5313206,-6.8610358,76.0314636
1392,-13,-4.391750411150471,20.424217367536478,-13.2814713,-0.0066942,14.0495872,17.6669312,-4.8571286,4.0000000,-2.7141902,1.0886148,23.2084332,-7.0000672,73.9676132
1393,-13,-4.384293771150471,20.424217367536478,-13.2826023,-0.0055372,17.3553715,16.6215401,-4.7822018,4.0000000,-2.4662838,1.0868558,22.9940662,-7.0981202,71.9151306
1394,-13,-4.376837131150471,20.424217367536478,-13.2835693,-0.0045455,20.6611576,15.5821791,-4.7021470,4.0000000,-2.2461715,1.0859133,22.8799000,-7.1581221,69.9902725
1395,-13,-4.369380491150471,20.424217367536478,-13.2843790,-0.0038017,23.9669418,14.5791273,-4.6187329,4.0000000,-2.0602841,1.0857087,22.8579178,-7.1771812,68.1762924
1396,-13,-4.361923851150471,20.424217367536478,-13.2850409,-0.0031405,27.2727280,13.6256914,-4.5332370,4.0000000,-1.9099077,1.0861726,22.9188652,-7.1565666,66.4652710
1397,-13,-4.354467211150471,20.424217367536478,-13.2855616,-0.0025620,30.5785122,12.7738838,-4.4493370,4.0000000,-1.7995950,1.0872184,23.0520897,-7.0990791,64.8635941
1398,-13,-4.347010571150471,20.424217367536478,-13.2859478,-0.0022314,33.0578499,12.0514250,-4.3702579,4.0000000,-1.7296335,1.0887914,23.2488194,-7.0108819,63.4068680
1399,-13,-4.339553931150471,20.424217367536478,-13.2862034,-0.0019835,34.7107430,11.4904156,-4.2977509,4.0000000,-1.7019567,1.0908332,23.4993076,-6.8935452,62.0589828
1400,-13,-4.332097291150471,20.424217367536478,-13.2863321,-0.0019008,35.5371895,11.1094322,-4.2348652,4.0000000,-1.7157420,1.0932895,23.7958126,-6.7539883,60.8689041
1401,-13,-4.324640651150471,20.424217367536478,-13.2863350,-0.0018182,36.3636360,10.9036217,-4.1811581,5.0000000,-1.7688180,1.0961311,24.1325531,-6.5934982,59.8045158
1402,-13,-4.317184011150471,20.424217367536478,-13.2862110,-0.0019008,36.3636360,10.8567286,-4.1364207,4.0000000,-1.8578225,1.0993649,24.5082912,-6.4150186,58.8842392
1403,-13,-4.309727371150471,20.424217367536478,-13.2859564,-0.0022314,35.5371895,10.9582691,-4.1001549,4.0000000,-1.9817339,1.1030130,24.9207344,-6.2185755,58.1147766
1404,-13,-4.302270731150471,20.424217367536478,-13.2855682,-0.0025620,34.7107430,11.2004824,-4.0725999,4.0000000,-2.1388543,1.1071121,25.3733845,-6.0063453,57.5388756
1405,-13,-4.294814091150471,20.424217367536478,-13.2850370,-0.0029752,33.8842964,11.5370989,-4.0501823,4.0000000,-2.3244095,1.1117275,25.8698826,-5.7759552,57.1500626
1406,-13,-4.287357451150471,20.424217367536478,-13.2843552,-0.0036364,32.2314034,11.8918018,-4.0275578,4.0000000,-2.5259805,1.1169506,26.4170589,-5.5291357,56.9321938
1407,-13,-4.279900811150471,20.424217367536478,-13.2835112,-0.0042975,30.5785122,12.2287064,-4.0018287,4.0000000,-2.7367933,1.1228946,27.0213737,-5.2668643,56.8819695
1408,-13,-4.272444171150471,20.424217367536478,-13.2824945,-0.0052066,28.0991745,12.4852734,-3.9683032,4.0000000,-2.9460340,1.1297120,27.6907921,-4.9905725,56.9854546
1409,-13,-4.264987531150471,20.424217367536478,-13.2812920,-0.0063636,24.7933884,12.5818548,-3.9194932,4.0000000,-3.1372416,1.1375329,28.4316177,-4.7017446,57.1214218
1410,-13,-4.257530891150471,20.424217367536478,-13.2798929,0.0022314,47.9338837,12.4604559,-3.8497949,4.0000000,-3.2967827,1.1464546,29.2451057,-4.4028072,57.1822433
1411,-13,-4.250074251150471,20.424217367536478,-13.2782869,0.0006612,43.8016510,12.1255322,-3.7582736,4.0000000,-3.4186113,1.1565837,30.1297684,-4.0979357,57.1034966
1412,-13,-4.242617611150471,20.424217367536478,-13.2764645,-0.0013223,38.8429756,11.5473166,-3.6406915,4.0000000,-3.4921143,1.1679672,31.0806637,-3.7892690,56.7426720
1413,-13,-4.235160971150471,20.424217367536478,-13.2744188,-0.0033058,34.7107430,10.7091665,-3.4922798,4.0000000,-3.5070727,1.1805766,32.0853233,-3.4774868,55.8663292
1414,-13,-4.227704331150471,20.424217367536478,-13.2721491,-0.0053719,29.7520657,9.6561251,-3.3149121,4.0000000,-3.4661961,1.1943160,33.1250076,-3.1636279,54.4168358
1415,-13,-4.220247691150471,20.424217367536478,-13.2696543,0.0021488,47.1074371,8.4473591,-3.1114769,4.0000000,-3.3729293,1.2090142,34.1829796,-2.8500242,52.3448296
1416,-13,-4.212791051150471,20.424217367536478,-13.2669411,-0.0004132,41.3223152,7.1515212,-2.8866463,4.0000000,-3.2346485,1.2244309,35.2367020,-2.5386441,49.6645813
1417,-13,-4.205334411150471,20.424217367536478,-13.2640190,-0.0031405,35.5371895,5.8242903,-2.6441956,4.0000000,-3.0574930,1.2402790,36.2654724,-2.2308981,46.3973465
1418,-13,-4.197877771150471,20.424217367536478,-13.2609015,-0.0061983,29.7520657,4.5316010,-2.3906519,4.0000000,-2.8500903,1.2562001,37.2503128,-1.9312139,42.6643562
1419,-13,-4.190421131150471,20.424217367536478,-13.2576065,0.0005785,44.6280975,3.3300049,-2.1334374,4.0000000,-2.6219518,1.2718289,38.1716919,-1.6449230,38.6431503
1420,-13,-4.182964491150471,20.424217367536478,-13.2541561,-0.0026446,38.8429756,2.2628777,-1.8798153,4.0000000,-2.3813779,1.2868350,39.0180664,-1.3782527,34.5225945
1421,-13,-4.175507851150471,20.424217367536478,-13.2505722,-0.0059504,32.2314034,1.3364233,-1.6331502,4.0000000,-2.1325867,1.3008754,39.7798424,-1.1337138,30.4522343
1422,-13,-4.168051211150471,20.424217367536478,-13.2468815,0.0004959,43.8016510,0.5698341,-1.4002566,4.0000000,-1.8813038,1.3136635,40.4484138,-0.9192095,26.5977573
1423,-13,-4.160594571150471,20.424217367536478,-13.2431107,-0.0029752,38.0165291,-0.0352752,-1.1857933,4.0000000,-1.6326253,1.3250090,41.0234871,-0.7389613,23.0802841
1424,-13,-4.153137931150471,20.424217367536478,-13.2392864,0.0033058,49.5867767,-0.4810297,-0.9946638,4.0000000,-1.3913013,1.3347752,41.5053444,-0.5980265,19.9595604
1425,-13,-4.145681291150471,20.424217367536478,-13.2354336,-0.0004132,42.9752083,-0.7894519,-0.8285549,4.0000000,-1.1598564,1.3429158,41.8964844,-0.4972534,17.2563171
1426,-13,-4.138224651150471,20.424217367536478,-13.2315750,-0.0040496,37.1900826,-0.9795132,-0.6882446,4.0000000,-0.9420491,1.3494089,42.2036324,-0.4344400,14.9398041
1427,-13,-4.130768011150471,20.424217367536478,-13.2277336,0.0021488,46.2809906,-1.0739182,-0.5730153,4.0000000,-0.7389739,1.3543189,42.4331055,-0.4070567,12.9478188
1428,-13,-4.123311371150471,20.424217367536478,-13.2239246,-0.0015702,39.6694221,-1.0914209,-0.4841489,4.0000000,-0.5545713,1.3577881,42.5920868,-0.4137265,11.2411261
1429,-13,-4.115854731150471,20.424217367536478,-13.2201624,-0.0052066,33.8842964,-1.0522665,-0.4206527,4.0000000,-0.3905463,1.3599118,42.6883011,-0.4507591,9.7582378
1430,-13,-4.108398091150470,20.424217367536478,-13.2164583,0.0012397,45.4545441,-0.9742305,-0.3796744,4.0000000,-0.2482864,1.3608484,42.7300377,-0.5110623,8.4405851
1431,-13,-4.100941451150470,20.424217367536478,-13.2128172,-0.0023967,39.6694221,-0.8737228,-0.3605298,4.0000000,-0.1300150,1.3607694,42.7253342,-0.5910445,7.2827935
1432,-13,-4.093484811150471,20.424217367536478,-13.2092428,0.0039669,49.5867767,-0.7662944,-0.3604557,4.0000000,-0.0342737,1.3598303,42.6812210,-0.6866377,6.2885118
1433,-13,-4.086028171150470,20.424217367536478,-13.2057333,0.0004959,43.8016510,-0.6592209,-0.3773613,4.0000000,0.0389542,1.3581804,42.6036720,-0.7936769,5.4534068
1434,-13,-4.078571531150471,20.424217367536478,-13.2022858,-0.0029752,38.0165291,-0.5576083,-0.4098718,4.0000000,0.0907085,1.3559302,42.4986343,-0.9104521,4.7911072
1435,-13,-4.071114891150471,20.424217367536478,-13.1988935,0.0035537,47.9338837,-0.4683247,-0.4566900,4.0000000,0.1239205,1.3532134,42.3721466,-1.0373005,4.3470440
1436,-13,-4.063658251150471,20.424217367536478,-13.1955471,0.0001653,42.9752083,-0.3935422,-0.5140842,4.0000000,0.1415631,1.3501232,42.2268944,-1.1697316,4.1332717
1437,-13,-4.056201611150471,20.424217367536478,-13.1922379,-0.0031405,37.1900826,-0.3301926,-0.5832081,4.0000000,0.1452340,1.3467443,42.0655937,-1.3116503,4.1675076
1438,-13,-4.048744971150471,20.424217367536478,-13.1889534,0.0034711,47.9338837,-0.2773528,-0.6616026,4.0000000,0.1384053,1.3431498,41.8939514,-1.4616104,4.4569435
1439,-13,-4.041288331150471,20.424217367536478,-13.1856813,0.0000826,42.1487617,-0.2374359,-0.7475407,4.0000000,0.1261161,1.3393675,41.7128487,-1.6211973,5.0208688
1440,-13,-4.033831691150471,20.424217367536478,-13.1824093,-0.0032231,36.3636360,-0.2075928,-0.8403126,4.0000000,0.1107038,1.3354368,41.5219345,-1.7913290,5.8531179
1441,-13,-4.026375051150471,20.424217367536478,-13.1791258,0.0034711,47.1074371,-0.1836671,-0.9401374,4.0000000,0.0928888,1.3314199,41.3247719,-1.9731636,6.9540319
1442,-13,-4.018918411150471,20.424217367536478,-13.1758156,0.0000826,41.3223152,-0.1664002,-1.0450066,4.0000000,0.0757966,1.3273443,41.1223145,-2.1658096,8.3113623
1443,-13,-4.011461771150471,20.424217367536478,-13.1724682,-0.0034711,34.7107430,-0.1523100,-1.1552663,4.0000000,0.0597961,1.3232244,40.9162979,-2.3703287,9.9231701
1444,-13,-4.004005131150471,20.424217367536478,-13.1690712,0.0031405,46.2809906,-0.1442578,-1.2678446,4.0000000,0.0476817,1.3191370,40.7098160,-2.5833709,11.7544003
1445,-13,-3.996548491150471,20.424217367536478,-13.1656113,-0.0003306,39.6694221,-0.1462071,-1.3795993,4.0000000,0.0418034,1.3151107,40.5038567,-2.8010023,13.7534389
1446,-13,-3.989091851150471,20.424217367536478,-13.1620779,-0.0039669,33.0578499,-0.1529049,-1.4917792,4.0000000,0.0397945,1.3111492,40.2983475,-3.0233529,15.9146271
1447,-13,-3.981635211150471,20.424217367536478,-13.1584625,0.0022314,43.8016510,-0.1616070,-1.6011860,4.0000000,0.0406908,1.3073385,40.0999565,-3.2430630,18.1567650
1448,-13,-3.974178571150471,20.424217367536478,-13.1547537,-0.0014876,37.1900826,-0.1784018,-1.7036320,4.0000000,0.0458346,1.3037372,39.9099884,-3.4530985,20.3925591
1449,-13,-3.966721931150471,20.424217367536478,-13.1509447,-0.0052893,30.5785122,-0.2051842,-1.7964392,4.0000000,0.0540381,1.3003583,39.7295799,-3.6469166,22.5469036
1450,-13,-3.959265291150471,20.424217367536478,-13.1470289,0.0008264,40.4958687,-0.2358298,-1.8778894,4.0000000,0.0616934,1.2972742,39.5643730,-3.8174722,24.5413113
1451,-13,-3.951808651150471,20.424217367536478,-13.1429996,-0.0033058,33.8842964,-0.2816677,-1.9426837,4.0000000,0.0697356,1.2945027,39.4148827,-3.9551029,26.2642040
1452,-13,-3.944352011150471,20.424217367536478,-13.1388540,0.0024793,42.9752083,-0.3498013,-1.9858637,5.0000000,0.0772256,1.2920086,39.2793388,-4.0489531,27.5951595
1453,-13,-3.936895371150471,20.424217367536478,-13.1345921,-0.0017355,35.5371895,-0.4332083,-2.0063794,5.0000000,0.0801613,1.2897573,39.1566887,-4.0929198,28.4716320
1454,-13,-3.929438731150471,20.424217367536478,-13.1302147,-0.0059504,28.9256191,-0.5478606,-1.9995577,4.0000000,0.0800654,1.2877052,39.0454903,-4.0791807,28.8321991
1455,-13,-3.921982091150471,20.424217367536478,-13.1257257,-0.0004959,37.1900826,-0.6928117,-1.9663661,4.0000000,0.0754436,1.2857227,38.9373856,-4.0081758,28.7122459
1456,-13,-3.914525451150471,20.424217367536478,-13.1211329,-0.0050413,29.7520657,-0.8808406,-1.9029737,4.0000000,0.0682769,1.2836558,38.8249741,-3.8742242,28.0968800
1457,-13,-3.907068811150471,20.424217367536478,-13.1164465,0.0004132,39.6694221,-1.1008986,-1.8127620,4.0000000,0.0574113,1.2813240,38.6978226,-3.6829352,27.0779476
1458,-13,-3.899612171150471,20.424217367536478,-13.1116800,-0.0041322,32.2314034,-1.3607000,-1.6944255,4.0000000,0.0456745,1.2785586,38.5448227,-3.4345255,25.7268791
1459,-13,-3.892155531150471,20.424217367536478,-13.1068487,0.0009917,40.4958687,-1.6577103,-1.5503280,4.0000000,0.0341724,1.2751807,38.3569183,-3.1348283,24.1882820
1460,-13,-3.884698891150471,20.424217367536478,-13.1019707,-0.0038017,32.2314034,-1.9921951,-1.3832461,4.0000000,0.0257961,1.2708939,38.1147652,-2.7922883,22.6206131
1461,-13,-3.877242251150471,20.424217367536478,-13.0970688,0.0014050,42.1487617,-2.3508768,-1.1987045,4.0000000,0.0212360,1.2655513,37.8082047,-2.4186449,21.1769829
1462,-13,-3.869785611150471,20.424217367536478,-13.0921659,-0.0033884,33.0578499,-2.7263038,-0.9994367,4.0000000,0.0221584,1.2590547,37.4279900,-2.0210319,19.9646339
1463,-13,-3.862328971150471,20.424217367536478,-13.0872850,0.0019008,42.1487617,-3.1135240,-0.7902786,4.0000000,0.0299698,1.2512631,36.9598999,-1.6105270,19.1037254
1464,-13,-3.854872331150471,20.424217367536478,-13.0824528,-0.0028926,33.0578499,-3.4901595,-0.5782134,4.0000000,0.0447975,1.2421418,36.3980217,-1.2012243,18.6075363
1465,-13,-3.847415691150471,20.424217367536478,-13.0776930,0.0024793,42.1487617,-3.8457785,-0.3670495,4.0000000,0.0664401,1.2317482,35.7368011,-0.8005390,18.4610214
1466,-13,-4.548339851150471,20.416760727536477,-13.2211552,-0.0045455,27.2727280,-8.0160599,-0.6119382,4.0000000,-1.6679187,1.1770282,31.8531246,0.4440423,35.6339149
1467,-13,-4.540883211150471,20.416760727536477,-13.2247629,-0.0009917,35.5371895,-6.9142504,-0.8998883,4.0000000,-2.0582471,1.1823759,32.2699242,0.2584704,36.6586571
1468,-13,-4.533426571150471,20.416760727536477,-13.2285004,0.0025620,43.8016510,-5.4870176,-1.2155938,4.0000000,-2.4151819,1.1861011,32.5549240,-0.0160057,38.1635208
1469,-13,-4.525969931150471,20.416760727536477,-13.2323313,-0.0039669,29.7520657,-3.7626252,-1.5551292,4.0000000,-2.7433906,1.1879679,32.6942101,-0.3668679,40.3917580
1470,-13,-4.518513291150471,20.416760727536477,-13.2362204,-0.0004132,38.0165291,-1.7755859,-1.9085996,4.0000000,-3.0435157,1.1878580,32.6835594,-0.7736835,43.3621941
1471,-13,-4.511056651150471,20.416760727536477,-13.2401304,-0.0066942,23.9669418,0.4555685,-2.2730563,4.0000000,-3.3206728,1.1856647,32.5143471,-1.2254398,47.0740623
1472,-13,-4.503600011150471,20.416760727536477,-13.2440224,-0.0032231,31.4049587,2.8846114,-2.6408138,4.0000000,-3.5768340,1.1814739,32.1883926,-1.7047937,51.4067993
1473,-13,-4.496143371150471,20.416760727536477,-13.2478619,0.0003306,39.6694221,5.4483957,-3.0043879,4.0000000,-3.8120966,1.1754385,31.7108345,-2.1966794,56.1773529
1474,-13,-4.488686731150471,20.416760727536477,-13.2516127,-0.0059504,23.9669418,8.0585966,-3.3536885,4.0000000,-4.0242586,1.1678083,31.0910015,-2.6831181,61.0680428
1475,-13,-4.481230091150471,20.416760727536477,-13.2552452,-0.0024793,31.4049587,10.6413212,-3.6824675,4.0000000,-4.2106895,1.1589549,30.3478680,-3.1542451,65.8066788
1476,-13,-4.473773451150471,20.416760727536477,-13.2587328,0.0008264,38.8429756,13.1064272,-3.9840121,4.0000000,-4.3673620,1.1491997,29.4979668,-3.6006625,70.1151199
1477,-13,-4.466316811150471,20.416760727536477,-13.2620506,-0.0060331,23.1404953,15.3594723,-4.2524247,4.0000000,-4.4869380,1.1389802,28.5669022,-4.0179119,73.7696838
1478,-13,-4.458860171150471,20.416760727536477,-13.2651834,-0.0031405,29.7520657,17.2910156,-4.4805374,4.0000000,-4.5604057,1.1286988,27.5829067,-4.4006691,76.5471420
1479,-13,-4.451403531150471,20.416760727536477,-13.2681179,-0.0002479,37.1900826,18.8609428,-4.6681724,4.0000000,-4.5827098,1.1186576,26.5739326,-4.7536349,78.4268341
1480,-13,-4.443946891150471,20.416760727536477,-13.2708454,-0.0075207,15.7024794,20.0349541,-4.8153458,5.0000000,-4.5480809,1.1091670,25.5714664,-5.0826106,79.4507141
1481,-13,-4.436490251150471,20.416760727536477,-13.2733631,-0.0050413,21.4876041,20.7963924,-4.9227724,5.0000000,-4.4546418,1.1004405,24.6005249,-5.3909030,79.6931915
1482,-13,-4.429033611150471,20.416760727536477,-13.2756691,-0.0027273,27.2727280,21.1245213,-4.9903450,5.0000000,-4.2995515,1.0926387,23.6871529,-5.6811380,79.2227783
1483,-13,-4.421576971150471,20.416760727536477,-13.2777672,-0.0004959,33.0578499,21.0738869,-5.0230117,4.0000000,-4.0896688,1.0858681,22.8574505,-5.9563551,78.2164841
1484,-13,-4.414120331150471,20.416760727536477,-13.2796631,0.0014876,39.6694221,20.6803799,-5.0248761,4.0000000,-3.8318541,1.0801260,22.1227608,-6.2178984,76.8261337
1485,-13,-4.406663691150471,20.416760727536477,-13.2813616,-0.0068595,11.5702477,20.0168896,-5.0012980,4.0000000,-3.5400481,1.0754353,21.5024605,-6.4625473,75.2015915
1486,-13,-4.399207051150471,20.416760727536477,-13.2828732,-0.0052893,15.7024794,19.1574154,-4.9573183,4.0000000,-3.2316511,1.0717674,21.0005493,-6.6829858,73.4412842
1487,-13,-4.391750411150471,20.416760727536477,-13.2842054,-0.0038843,19.8347111,18.1687412,-4.8983955,4.0000000,-2.9219360,1.0690351,20.6179790,-6.8748550,71.6564178
1488,-13,-4.384293771150471,20.416760727536477,-13.2853680,-0.0027273,23.9669418,17.1069164,-4.8280334,4.0000000,-2.6283696,1.0671889,20.3560200,-7.0276971,69.8912811
1489,-13,-4.376837131150471,20.416760727536477,-13.2863703,-0.0017355,28.0991745,16.0570354,-4.7526784,4.0000000,-2.3673012,1.0661358,20.2072105,-7.1380553,68.2272415
1490,-13,-4.369380491150471,20.416760727536477,-13.2872190,-0.0009917,32.2314034,15.0473385,-4.6738200,4.0000000,-2.1472232,1.0658031,20.1616287,-7.2004170,66.6386032
1491,-13,-4.361923851150471,20.416760727536477,-13.2879248,-0.0003306,36.3636360,14.0834732,-4.5925531,4.0000000,-1.9699485,1.0661147,20.2093296,-7.2151575,65.1297989
1492,-13,-4.354467211150471,20.416760727536477,-13.2884912,0.0001653,39.6694221,13.2435236,-4.5149050,4.0000000,-1.8438150,1.0669863,20.3408356,-7.1859946,63.7540855
1493,-13,-4.347010571150471,20.416760727536477,-13.2889261,0.0004959,42.1487617,12.5258102,-4.4413080,4.0000000,-1.7652726,1.0683720,20.5439091,-7.1173429,62.4926109
1494,-13,-4.339553931150471,20.416760727536477,-13.2892332,0.0007438,43.8016510,11.9824600,-4.3749733,4.0000000,-1.7382401,1.0702209,20.8089466,-7.0117064,61.3322716
1495,-13,-4.332097291150471,20.416760727536477,-13.2894154,0.0008264,44.6280975,11.6105604,-4.3167186,4.0000000,-1.7583023,1.0724833,21.1266174,-6.8751345,60.2810822
1496,-13,-4.324640651150471,20.416760727536477,-13.2894726,0.0009091,45.4545441,11.4222889,-4.2681055,5.0000000,-1.8245667,1.0751351,21.4926090,-6.7116442,59.3579788
