OID_,ClipsFinal_DEM_Large_S3_RegD,X,Y,DEM_Large_S5_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
2352,-13,-5.122501131150472,20.401847447536479,-13.2519665,-0.0040496,19.8347111,2.0670183,-1.6812268,4.0000000,-1.0190516,1.0733166,21.2920647,-2.3434021,8.7646790
2353,-13,-5.115044491150472,20.401847447536479,-13.2511568,-0.0047934,16.5289249,2.0036857,-1.6690934,4.0000000,-1.0234965,1.0747045,21.4820671,-2.3146904,8.7758493
2354,-13,-5.107587851150472,20.401847447536479,-13.2502918,-0.0056198,14.0495872,1.9438671,-1.6557364,4.0000000,-1.0293751,1.0761797,21.6803722,-2.2820978,8.7636700
2355,-13,-5.100131211150472,20.401847447536479,-13.2493725,0.0034711,47.1074371,1.9069086,-1.6455029,4.0000000,-1.0421752,1.0777209,21.8858509,-2.2488306,8.7528954
2356,-13,-5.092674571150472,20.401847447536479,-13.2484007,0.0023967,43.8016510,1.8745207,-1.6334432,4.0000000,-1.0548258,1.0793344,22.0997200,-2.2120607,8.7039232
2357,-13,-5.085217931150472,20.401847447536479,-13.2473755,0.0013223,40.4958687,1.8462163,-1.6202642,4.0000000,-1.0654036,1.0810151,22.3176708,-2.1751246,8.6260395
2358,-13,-5.077761291150472,20.401847447536479,-13.2462969,0.0004132,37.1900826,1.8169261,-1.6049401,4.0000000,-1.0705203,1.0827237,22.5383911,-2.1393597,8.5117998
2359,-13,-5.070304651150472,20.401847447536479,-13.2451658,-0.0007438,33.0578499,1.7953615,-1.5889876,4.0000000,-1.0746827,1.0844489,22.7588501,-2.1032927,8.3669405
2360,-13,-5.062848011150472,20.401847447536479,-13.2439823,-0.0019008,28.9256191,1.7644738,-1.5690314,4.0000000,-1.0706933,1.0861912,22.9777031,-2.0673695,8.1750288
2361,-13,-5.055391371150472,20.401847447536479,-13.2427454,-0.0032231,24.7933884,1.7196361,-1.5448433,4.0000000,-1.0573889,1.0879204,23.1928654,-2.0322976,7.9449339
2362,-13,-5.047934731150472,20.401847447536479,-13.2414570,-0.0045455,20.6611576,1.6545939,-1.5145899,4.0000000,-1.0327839,1.0895935,23.3973217,-1.9963958,7.6646543
2363,-13,-5.040478091150472,20.401847447536479,-13.2401171,-0.0059504,16.5289249,1.5822976,-1.4813613,4.0000000,-1.0009149,1.0911784,23.5903683,-1.9618075,7.3550353
2364,-13,-5.033021451150472,20.401847447536479,-13.2387276,0.0026446,44.6280975,1.4874817,-1.4417443,4.0000000,-0.9585412,1.0926630,23.7701969,-1.9249475,7.0078630
2365,-13,-5.025564811150472,20.401847447536479,-13.2372894,0.0013223,40.4958687,1.3730152,-1.3963079,4.0000000,-0.9061360,1.0940235,23.9317799,-1.8864800,6.6317391
2366,-13,-5.018108171150472,20.401847447536479,-13.2358065,-0.0000826,35.5371895,1.2375247,-1.3445336,4.0000000,-0.8429481,1.0952258,24.0730553,-1.8461189,6.2321053
2367,-13,-5.010651531150472,20.401847447536479,-13.2342815,-0.0014876,30.5785122,1.0927482,-1.2882650,4.0000000,-0.7752280,1.0962483,24.1941376,-1.8013018,5.8203187
2368,-13,-5.003194891150472,20.401847447536479,-13.2327185,-0.0029752,25.6198349,0.9344344,-1.2265135,4.0000000,-0.7000622,1.0970840,24.2902126,-1.7529647,5.4017701
2369,-13,-4.995738251150472,20.401847447536479,-13.2311211,-0.0046281,20.6611576,0.7675979,-1.1603560,4.0000000,-0.6192915,1.0977136,24.3628292,-1.7014207,4.9904718
2370,-13,-4.988281611150472,20.401847447536479,-13.2294941,0.0038017,47.1074371,0.5887911,-1.0876207,4.0000000,-0.5321598,1.0980990,24.4084778,-1.6430817,4.5829878
2371,-13,-4.980824971150472,20.401847447536479,-13.2278442,0.0021488,42.1487617,0.4120205,-1.0118332,4.0000000,-0.4426528,1.0982511,24.4255333,-1.5810137,4.1966734
2372,-13,-4.973368331150472,20.401847447536479,-13.2261772,0.0006612,37.1900826,0.2404082,-0.9334686,4.0000000,-0.3533388,1.0981790,24.4163208,-1.5135984,3.8386517
2373,-13,-4.965911691150472,20.401847447536479,-13.2244987,-0.0009091,31.4049587,0.0738416,-0.8516493,4.0000000,-0.2627971,1.0978770,24.3816662,-1.4405016,3.5078030
2374,-13,-4.958455051150472,20.401847447536479,-13.2228155,-0.0024793,26.4462814,-0.0889325,-0.7659292,4.0000000,-0.1698787,1.0973505,24.3203583,-1.3619796,3.2133060
2375,-13,-4.950998411150472,20.401847447536479,-13.2211351,-0.0040496,21.4876041,-0.2438222,-0.6765199,4.0000000,-0.0753761,1.0966027,24.2344570,-1.2776636,2.9569402
2376,-13,-4.943541771150472,20.401847447536479,-13.2194653,0.0042149,47.9338837,-0.3859191,-0.5853651,4.0000000,0.0190847,1.0956582,24.1226444,-1.1898148,2.7471182
2377,-13,-4.936085131150472,20.401847447536479,-13.2178125,0.0026446,42.9752083,-0.5149811,-0.4917250,4.0000000,0.1142803,1.0945239,23.9893265,-1.0977302,2.5842686
2378,-13,-4.928628491150472,20.401847447536479,-13.2161856,0.0009917,37.1900826,-0.6295995,-0.3987403,4.0000000,0.2091190,1.0932171,23.8336811,-1.0065997,2.4828951
2379,-13,-4.921171851150472,20.401847447536479,-13.2145920,-0.0004959,32.2314034,-0.7286391,-0.3045748,4.0000000,0.3041971,1.0917629,23.6594734,-0.9133466,2.4319956
2380,-13,-4.913715211150472,20.401847447536479,-13.2130413,-0.0019835,27.2727280,-0.8102185,-0.2136697,4.0000000,0.3973800,1.0901985,23.4715309,-0.8247195,2.4367187
2381,-13,-4.906258571150472,20.401847447536479,-13.2115393,-0.0033884,22.3140488,-0.8810611,-0.1247036,4.0000000,0.4916326,1.0885803,23.2722244,-0.7410398,2.5040903
2382,-13,-5.629552651150472,20.394390807536478,-13.1573486,0.0020661,42.9752083,0.0929467,-0.4028245,4.0000000,-0.4144996,1.1135656,26.1075439,-0.3911493,0.7302529
2383,-13,-5.622096011150472,20.394390807536478,-13.1609030,-0.0044628,25.6198349,0.1566039,-0.4554836,4.0000000,-0.4396516,1.1126081,26.0081806,-0.4713155,0.7969770
2384,-13,-5.614639371150472,20.394390807536478,-13.1644354,-0.0009917,34.7107430,0.2211469,-0.5082623,4.0000000,-0.4661161,1.1113381,25.8721504,-0.5504085,0.8916948
2385,-13,-5.607182731150472,20.394390807536478,-13.1679401,0.0025620,43.8016510,0.2869458,-0.5612526,4.0000000,-0.4939716,1.1097009,25.6972046,-0.6285335,1.0137142
2386,-13,-5.599726091150472,20.394390807536478,-13.1714096,-0.0040496,25.6198349,0.3528884,-0.6132915,4.0000000,-0.5239257,1.1077566,25.4885941,-0.7026573,1.1592968
2387,-13,-5.592269451150472,20.394390807536478,-13.1748409,-0.0006612,34.7107430,0.4204307,-0.6646995,4.0000000,-0.5555975,1.1055646,25.2472496,-0.7738014,1.3241059
2388,-13,-5.584812811150472,20.394390807536478,-13.1782284,0.0027273,43.8016510,0.4919661,-0.7172205,4.0000000,-0.5875935,1.1031042,24.9750462,-0.8468476,1.5116876
2389,-13,-5.577356171150472,20.394390807536478,-13.1815672,-0.0040496,25.6198349,0.5721337,-0.7733898,4.0000000,-0.6218673,1.1003929,24.6706848,-0.9249122,1.7316314
2390,-13,-5.569899531150472,20.394390807536478,-13.1848516,-0.0007438,34.7107430,0.6597019,-0.8317172,4.0000000,-0.6568877,1.0974241,24.3305531,-1.0065467,1.9785393
2391,-13,-5.562442891150472,20.394390807536478,-13.1880770,0.0024793,43.8016510,0.7546932,-0.8918503,4.0000000,-0.6917784,1.0942298,23.9588451,-1.0919222,2.2513776
2392,-13,-5.554986251150472,20.394390807536478,-13.1912374,-0.0044628,23.1404953,0.8603256,-0.9553937,4.0000000,-0.7268375,1.0908431,23.5542641,-1.1839498,2.5590854
2393,-13,-5.547529611150471,20.394390807536478,-13.1943293,-0.0013223,32.2314034,0.9741884,-1.0205231,4.0000000,-0.7612157,1.0872264,23.1120930,-1.2798303,2.8936801
2394,-13,-5.540072971150471,20.394390807536478,-13.1973448,0.0017355,41.3223152,1.0957454,-1.0861527,4.0000000,-0.7963578,1.0834295,22.6376896,-1.3759475,3.2484488
2395,-13,-5.532616331150471,20.394390807536478,-13.2002802,-0.0053719,16.5289249,1.2268430,-1.1534940,4.0000000,-0.8314667,1.0795026,22.1315746,-1.4755212,3.6315458
2396,-13,-5.525159691150471,20.394390807536478,-13.2031298,-0.0024793,25.6198349,1.3616534,-1.2198037,4.0000000,-0.8644658,1.0754389,21.5910034,-1.5751415,4.0259299
2397,-13,-5.517703051150471,20.394390807536478,-13.2058887,0.0003306,34.7107430,1.4929385,-1.2812202,4.0000000,-0.8957533,1.0713016,21.0232544,-1.6666873,4.4011984
2398,-13,-5.510246411150471,20.394390807536478,-13.2085514,0.0029752,43.8016510,1.6180173,-1.3373756,4.0000000,-0.9244371,1.0671449,20.4340439,-1.7503142,4.7511048
2399,-13,-5.502789771150471,20.394390807536478,-13.2111149,-0.0044628,15.7024794,1.7305489,-1.3857814,4.0000000,-0.9503260,1.0630198,19.8273964,-1.8212368,5.0518064
2400,-13,-5.495333131150471,20.394390807536478,-13.2135763,-0.0020661,23.1404953,1.8137914,-1.4208019,4.0000000,-0.9690821,1.0590267,19.2149086,-1.8725218,5.2589688
2401,-13,-5.487876491150471,20.394390807536478,-13.2159357,0.0002479,31.4049587,1.8672359,-1.4438609,4.0000000,-0.9800293,1.0552095,18.6097965,-1.9076924,5.3833880
2402,-13,-5.480419851150471,20.394390807536478,-13.2181911,0.0025620,40.4958687,1.8868543,-1.4541799,4.0000000,-0.9826674,1.0516213,18.0197048,-1.9256923,5.4198275
2403,-13,-5.472963211150471,20.394390807536478,-13.2203455,-0.0052066,9.0909090,1.8674722,-1.4507356,4.0000000,-0.9755120,1.0483487,17.4583855,-1.9259591,5.3664103
2404,-13,-5.465506571150471,20.394390807536478,-13.2224026,-0.0031405,14.8760328,1.8052894,-1.4340705,4.0000000,-0.9543985,1.0454216,16.9397125,-1.9137423,5.2413864
2405,-13,-5.458049931150471,20.394390807536478,-13.2243662,-0.0012397,21.4876041,1.7070041,-1.4069557,4.0000000,-0.9211909,1.0428599,16.4692917,-1.8927206,5.0730252
2406,-13,-5.450593291150471,20.394390807536478,-13.2262421,0.0005785,28.9256191,1.5690373,-1.3688619,4.0000000,-0.8729845,1.0406832,16.0587044,-1.8647393,4.8710718
2407,-13,-5.443136651150471,20.394390807536478,-13.2280369,0.0023140,36.3636360,1.4022007,-1.3243678,4.0000000,-0.8113983,1.0388993,15.7146740,-1.8373373,4.6768813
2408,-13,-5.435680011150471,20.394390807536478,-13.2297583,0.0040496,44.6280975,1.2180576,-1.2774681,4.0000000,-0.7385710,1.0375108,15.4391174,-1.8163650,4.5169191
2409,-13,-5.428223371150471,20.394390807536478,-13.2314148,-0.0042149,9.0909090,1.0206873,-1.2301234,4.0000000,-0.6557982,1.0364885,15.2330885,-1.8044485,4.4058762
2410,-13,-5.420766731150471,20.394390807536478,-13.2330122,-0.0025620,14.0495872,0.8172215,-1.1849985,4.0000000,-0.5656912,1.0358089,15.0951939,-1.8043058,4.3557124
2411,-13,-5.413310091150471,20.394390807536478,-13.2345600,-0.0009091,19.8347111,0.6273094,-1.1481488,4.0000000,-0.4757688,1.0354501,15.0227823,-1.8205287,4.3808846
2412,-13,-5.405853451150471,20.394390807536478,-13.2360640,0.0004959,25.6198349,0.4561145,-1.1208990,4.0000000,-0.3883970,1.0353554,15.0045996,-1.8534008,4.4736347
2413,-13,-5.398396811150471,20.394390807536478,-13.2375288,0.0019008,32.2314034,0.3074345,-1.1037564,5.0000000,-0.3064480,1.0355003,15.0350170,-1.9010650,4.6230888
2414,-13,-5.390940171150472,20.394390807536478,-13.2389593,0.0033884,39.6694221,0.1844325,-1.0964512,5.0000000,-0.2336370,1.0358518,15.1082029,-1.9592652,4.8151617
2415,-13,-5.383483531150471,20.394390807536478,-13.2403584,-0.0052066,7.4380164,0.0951093,-1.1006333,5.0000000,-0.1720441,1.0363801,15.2169628,-2.0292225,5.0450559
2416,-13,-5.376026891150472,20.394390807536478,-13.2417278,-0.0038843,10.7438021,0.0445389,-1.1156965,4.0000000,-0.1263378,1.0370471,15.3527603,-2.1050553,5.2972441
2417,-13,-5.368570251150472,20.394390807536478,-13.2430677,-0.0024793,14.8760328,0.0320430,-1.1406987,4.0000000,-0.0965448,1.0378163,15.5074530,-2.1848526,5.5677233
2418,-13,-5.361113611150472,20.394390807536478,-13.2443781,-0.0011570,19.8347111,0.0579774,-1.1753092,4.0000000,-0.0840666,1.0386705,15.6772299,-2.2665517,5.8593273
2419,-13,-5.353656971150472,20.394390807536478,-13.2456570,0.0000000,24.7933884,0.1266783,-1.2180011,4.0000000,-0.0905354,1.0395837,15.8569345,-2.3454671,6.1555090
2420,-13,-5.346200331150472,20.394390807536478,-13.2469006,0.0011570,30.5785122,0.2270521,-1.2662829,4.0000000,-0.1127028,1.0405293,16.0389023,-2.4198632,6.4628720
2421,-13,-5.338743691150472,20.394390807536478,-13.2481060,0.0023140,36.3636360,0.3566855,-1.3163068,4.0000000,-0.1507180,1.0414977,16.2241955,-2.4818954,6.7512560
2422,-13,-5.331287051150472,20.394390807536478,-13.2492695,0.0034711,42.1487617,0.5052817,-1.3665776,4.0000000,-0.2004707,1.0424781,16.4083920,-2.5326846,7.0280838
2423,-13,-5.323830411150472,20.394390807536478,-13.2503862,-0.0052893,7.4380164,0.6748834,-1.4163078,4.0000000,-0.2629998,1.0434593,16.5911217,-2.5696158,7.2805381
2424,-13,-5.316373771150472,20.394390807536478,-13.2514524,-0.0042149,10.7438021,0.8640296,-1.4657336,4.0000000,-0.3373825,1.0444424,16.7722950,-2.5940847,7.5148664
2425,-13,-5.308917131150472,20.394390807536478,-13.2524652,-0.0033058,14.0495872,1.0614103,-1.5127267,4.0000000,-0.4189423,1.0454139,16.9484081,-2.6065109,7.7269621
2426,-13,-5.301460491150472,20.394390807536478,-13.2534189,-0.0024793,17.3553715,1.2631646,-1.5559642,4.0000000,-0.5055397,1.0463763,17.1203842,-2.6063888,7.9038510
2427,-13,-5.294003851150472,20.394390807536478,-13.2543106,-0.0014876,21.4876041,1.4572455,-1.5945466,4.0000000,-0.5911844,1.0473292,17.2898865,-2.5979087,8.0534353
2428,-13,-5.286547211150472,20.394390807536478,-13.2551374,-0.0006612,25.6198349,1.6538467,-1.6304367,4.0000000,-0.6795599,1.0482723,17.4550800,-2.5813134,8.1769915
2429,-13,-5.279090571150472,20.394390807536478,-13.2558956,0.0000826,29.7520657,1.8358977,-1.6607969,4.0000000,-0.7627580,1.0491966,17.6139870,-2.5588357,8.2645178
2430,-13,-5.271633931150472,20.394390807536478,-13.2565832,0.0007438,33.8842964,2.0116968,-1.6883274,4.0000000,-0.8429263,1.0500891,17.7687225,-2.5337286,8.3334236
2431,-13,-5.264177291150472,20.394390807536478,-13.2571974,0.0012397,37.1900826,2.1681755,-1.7113385,4.0000000,-0.9136882,1.0509529,17.9159489,-2.5089889,8.3810883
2432,-13,-5.256720651150472,20.394390807536478,-13.2577381,0.0017355,39.6694221,2.3135226,-1.7322532,4.0000000,-0.9790713,1.0517855,18.0542622,-2.4854352,8.4249783
2433,-13,-5.249264011150472,20.394390807536478,-13.2582035,0.0021488,41.3223152,2.4429929,-1.7504852,4.0000000,-1.0363964,1.0525804,18.1877003,-2.4645741,8.4638271
2434,-13,-5.241807371150472,20.394390807536478,-13.2585917,0.0024793,42.9752083,2.5512800,-1.7652932,4.0000000,-1.0836564,1.0533410,18.3137226,-2.4469299,8.4945555
2435,-13,-5.234350731150472,20.394390807536478,-13.2589016,0.0027273,43.8016510,2.6359096,-1.7763788,4.0000000,-1.1188469,1.0540730,18.4316826,-2.4339106,8.5143099
2436,-13,-5.226894091150472,20.394390807536478,-13.2591343,0.0029752,44.6280975,2.7026415,-1.7854482,4.0000000,-1.1450861,1.0547581,18.5428410,-2.4258103,8.5380507
2437,-13,-5.219437451150472,20.394390807536478,-13.2592897,0.0031405,45.4545441,2.7552168,-1.7938180,4.0000000,-1.1638954,1.0554073,18.6483250,-2.4237406,8.5789757
2438,-13,-5.211980811150472,20.394390807536478,-13.2593670,0.0031405,45.4545441,2.7826073,-1.7981994,4.0000000,-1.1720542,1.0560478,18.7490005,-2.4243448,8.6063614
2439,-13,-5.204524171150472,20.394390807536478,-13.2593670,0.0030579,45.4545441,2.7882867,-1.7999291,4.0000000,-1.1699631,1.0566763,18.8482208,-2.4298952,8.6338482
2440,-13,-5.197067531150472,20.394390807536478,-13.2592897,0.0029752,45.4545441,2.7801156,-1.7996244,4.0000000,-1.1631812,1.0572970,18.9464455,-2.4360678,8.6572828
2441,-13,-5.189610891150472,20.394390807536478,-13.2591381,0.0028099,44.6280975,2.7510135,-1.7960199,4.0000000,-1.1495923,1.0579319,19.0444870,-2.4424474,8.6712351
2442,-13,-5.182154251150472,20.394390807536478,-13.2589111,0.0026446,43.8016510,2.7072830,-1.7900081,4.0000000,-1.1323612,1.0585977,19.1473141,-2.4476552,8.6789598
2443,-13,-5.174697611150472,20.394390807536478,-13.2586136,0.0023967,42.9752083,2.6422281,-1.7803128,4.0000000,-1.1096798,1.0593026,19.2555618,-2.4509459,8.6748276
2444,-13,-5.167240971150472,20.394390807536478,-13.2582445,0.0020661,42.1487617,2.5737445,-1.7699009,4.0000000,-1.0896239,1.0600500,19.3704605,-2.4501779,8.6720982
2445,-13,-5.159784331150472,20.394390807536478,-13.2578077,0.0015702,40.4958687,2.4873252,-1.7563254,4.0000000,-1.0665801,1.0608584,19.4932690,-2.4460709,8.6620445
2446,-13,-5.152327691150472,20.394390807536478,-13.2573051,0.0010744,38.8429756,2.4025488,-1.7428880,4.0000000,-1.0498432,1.0617399,19.6266289,-2.4359326,8.6601028
2447,-13,-5.144871051150472,20.394390807536478,-13.2567406,0.0005785,37.1900826,2.3132145,-1.7282075,4.0000000,-1.0354958,1.0627019,19.7706928,-2.4209192,8.6557503
2448,-13,-5.137414411150472,20.394390807536478,-13.2561140,0.0000000,34.7107430,2.2260840,-1.7141204,4.0000000,-1.0271248,1.0637472,19.9253559,-2.4011161,8.6657057
2449,-13,-5.129957771150472,20.394390807536478,-13.2554293,-0.0006612,32.2314034,2.1455863,-1.7003385,4.0000000,-1.0249528,1.0648710,20.0916672,-2.3757241,8.6744566
2450,-13,-5.122501131150472,20.394390807536478,-13.2546883,-0.0013223,28.9256191,2.0786576,-1.6887685,4.0000000,-1.0308880,1.0660926,20.2698288,-2.3466492,8.6967869
2451,-13,-5.115044491150472,20.394390807536478,-13.2538910,-0.0020661,25.6198349,2.0176213,-1.6768581,4.0000000,-1.0410111,1.0674045,20.4609928,-2.3127053,8.7075100
2452,-13,-5.107587851150472,20.394390807536478,-13.2530413,-0.0028926,22.3140488,1.9625179,-1.6650815,4.0000000,-1.0523678,1.0688117,20.6619225,-2.2777953,8.7104349
2453,-13,-5.100131211150472,20.394390807536478,-13.2521372,-0.0038017,19.0082645,1.9287268,-1.6556963,4.0000000,-1.0713881,1.0703101,20.8729877,-2.2400043,8.7085085
2454,-13,-5.092674571150472,20.394390807536478,-13.2511816,-0.0048760,15.7024794,1.9078988,-1.6474910,4.0000000,-1.0920211,1.0718859,21.0941486,-2.2029607,8.6970816
2455,-13,-5.085217931150472,20.394390807536478,-13.2501726,-0.0059504,12.3966942,1.8919553,-1.6374811,4.0000000,-1.1114806,1.0735427,21.3240891,-2.1634815,8.6462822
2456,-13,-5.077761291150472,20.394390807536478,-13.2491112,0.0031405,46.2809906,1.8772769,-1.6262305,4.0000000,-1.1267312,1.0752670,21.5581474,-2.1257298,8.5699444
2457,-13,-5.070304651150472,20.394390807536478,-13.2479963,0.0019835,42.1487617,1.8644187,-1.6130419,4.0000000,-1.1385787,1.0770301,21.7951412,-2.0875051,8.4560661
2458,-13,-5.062848011150472,20.394390807536478,-13.2468281,0.0008264,38.0165291,1.8446994,-1.5964357,4.0000000,-1.1437402,1.0788171,22.0330601,-2.0491312,8.3001461
2459,-13,-5.055391371150472,20.394390807536478,-13.2456064,-0.0004132,33.8842964,1.8076366,-1.5738971,4.0000000,-1.1385763,1.0806216,22.2686272,-2.0092180,8.0868034
2460,-13,-5.047934731150472,20.394390807536478,-13.2443304,-0.0017355,28.9256191,1.7515332,-1.5455136,4.0000000,-1.1210828,1.0823975,22.4997139,-1.9699445,7.8218956
2461,-13,-5.040478091150472,20.394390807536478,-13.2430019,-0.0031405,23.9669418,1.6833345,-1.5125777,4.0000000,-1.0947527,1.0841242,22.7199669,-1.9304025,7.5135684
2462,-13,-5.033021451150472,20.394390807536478,-13.2416210,-0.0045455,19.8347111,1.5883445,-1.4716364,4.0000000,-1.0560976,1.0857897,22.9294701,-1.8871753,7.1513820
2463,-13,-5.025564811150472,20.394390807536478,-13.2401905,-0.0058678,15.7024794,1.4704074,-1.4236987,4.0000000,-1.0060771,1.0873481,23.1236267,-1.8413202,6.7500429
2464,-13,-5.018108171150472,20.394390807536478,-13.2387123,0.0027273,44.6280975,1.3314965,-1.3690985,4.0000000,-0.9448925,1.0887731,23.2995472,-1.7933047,6.3200350
2465,-13,-5.010651531150472,20.394390807536478,-13.2371893,0.0013223,39.6694221,1.1836847,-1.3108363,4.0000000,-0.8775111,1.0900371,23.4545441,-1.7441615,5.8860378
2466,-13,-5.003194891150472,20.394390807536478,-13.2356262,-0.0000826,34.7107430,1.0143719,-1.2441549,4.0000000,-0.7998646,1.0911171,23.5868454,-1.6884451,5.4272470
2467,-13,-4.995738251150472,20.394390807536478,-13.2340269,-0.0017355,28.9256191,0.8372457,-1.1724507,4.0000000,-0.7166166,1.0920191,23.6941280,-1.6282847,4.9705548
2468,-13,-4.988281611150472,20.394390807536478,-13.2323961,-0.0033058,23.9669418,0.6517331,-1.0952525,4.0000000,-0.6275734,1.0927013,23.7750874,-1.5629315,4.5258727
2469,-13,-4.980824971150472,20.394390807536478,-13.2307405,-0.0049587,19.0082645,0.4671640,-1.0140831,4.0000000,-0.5348991,1.0931308,23.8278522,-1.4932673,4.1001430
2470,-13,-4.973368331150472,20.394390807536478,-13.2290659,0.0034711,46.2809906,0.2845604,-0.9283077,4.0000000,-0.4394476,1.0933299,23.8513794,-1.4171678,3.6975992
2471,-13,-4.965911691150472,20.394390807536478,-13.2273788,0.0019008,40.4958687,0.1091840,-0.8395786,4.0000000,-0.3434545,1.0932946,23.8467903,-1.3357027,3.3332283
2472,-13,-4.958455051150472,20.394390807536478,-13.2256870,0.0004132,35.5371895,-0.0606208,-0.7477081,4.0000000,-0.2451396,1.0930289,23.8138123,-1.2502766,3.0182748
2473,-13,-4.950998411150472,20.394390807536478,-13.2239962,-0.0011570,29.7520657,-0.2188883,-0.6533079,4.0000000,-0.1458132,1.0925233,23.7538509,-1.1608025,2.7507253
2474,-13,-4.943541771150472,20.394390807536478,-13.2223167,-0.0028926,24.7933884,-0.3664288,-0.5561026,4.0000000,-0.0444775,1.0917937,23.6672993,-1.0677277,2.5388281
2475,-13,-4.936085131150472,20.394390807536478,-13.2206545,-0.0044628,19.8347111,-0.4985385,-0.4586890,4.0000000,0.0570854,1.0908759,23.5555897,-0.9744634,2.3901076
2476,-13,-4.928628491150472,20.394390807536478,-13.2190189,0.0038843,46.2809906,-0.6167338,-0.3599485,4.0000000,0.1603552,1.0897722,23.4212875,-0.8802523,2.3049281
2477,-13,-4.921171851150472,20.394390807536478,-13.2174187,0.0023140,41.3223152,-0.7156851,-0.2628318,4.0000000,0.2620510,1.0885160,23.2668076,-0.7877146,2.2794104
2478,-13,-4.913715211150472,20.394390807536478,-13.2158604,0.0008264,36.3636360,-0.7970567,-0.1693628,4.0000000,0.3629608,1.0871272,23.0951138,-0.7016864,2.3145006
2479,-13,-5.629552651150472,20.386934167536477,-13.1581354,0.0029752,45.4545441,0.1021313,-0.3972242,4.0000000,-0.3891262,1.1139024,26.1435966,-0.4053222,0.6644161
2480,-13,-5.622096011150472,20.386934167536477,-13.1617031,-0.0035537,28.0991745,0.1610822,-0.4483837,4.0000000,-0.4125990,1.1128222,26.0303001,-0.4841683,0.7324349
2481,-13,-5.614639371150472,20.386934167536477,-13.1652470,-0.0000826,37.1900826,0.2210495,-0.5002929,4.0000000,-0.4376179,1.1114186,25.8804665,-0.5629679,0.8298644
2482,-13,-5.607182731150472,20.386934167536477,-13.1687613,0.0034711,46.2809906,0.2808744,-0.5510448,4.0000000,-0.4641739,1.1096648,25.6940212,-0.6379157,0.9497342
2483,-13,-5.599726091150472,20.386934167536477,-13.1722393,-0.0031405,28.0991745,0.3397369,-0.5997885,4.0000000,-0.4924356,1.1076217,25.4723148,-0.7071414,1.0869634
2484,-13,-5.592269451150472,20.386934167536477,-13.1756773,0.0002479,37.1900826,0.4003064,-0.6482415,4.0000000,-0.5228058,1.1053287,25.2214851,-0.7736772,1.2424426
2485,-13,-5.584812811150472,20.386934167536477,-13.1790705,0.0036364,46.2809906,0.4657922,-0.6984894,4.0000000,-0.5552485,1.1027800,24.9393234,-0.8417302,1.4210573
2486,-13,-5.577356171150472,20.386934167536477,-13.1824141,-0.0031405,28.0991745,0.5383199,-0.7518167,4.0000000,-0.5888861,1.0999993,24.6253700,-0.9147474,1.6281441
2487,-13,-5.569899531150472,20.386934167536477,-13.1857033,0.0001653,37.1900826,0.6172841,-0.8067504,4.0000000,-0.6235642,1.0969772,24.2795792,-0.9899365,1.8571603
2488,-13,-5.562442891150472,20.386934167536477,-13.1889324,0.0033884,46.2809906,0.7059292,-0.8648314,4.0000000,-0.6601448,1.0937544,23.9019165,-1.0695180,2.1151452
2489,-13,-5.554986251150472,20.386934167536477,-13.1920986,-0.0035537,25.6198349,0.8036371,-0.9257305,4.0000000,-0.6956136,1.0903472,23.4936733,-1.1558474,2.4027557
2490,-13,-5.547529611150471,20.386934167536477,-13.1951952,-0.0004132,34.7107430,0.9123895,-0.9895496,4.0000000,-0.7325109,1.0867119,23.0496216,-1.2465882,2.7213762
2491,-13,-5.540072971150471,20.386934167536477,-13.1982164,0.0026446,43.8016510,1.0287249,-1.0537020,4.0000000,-0.7697325,1.0829126,22.5719948,-1.3376714,3.0568557
2492,-13,-5.532616331150471,20.386934167536477,-13.2011585,-0.0044628,19.8347111,1.1539037,-1.1190962,4.0000000,-0.8067492,1.0789949,22.0645771,-1.4314431,3.4153912
2493,-13,-5.525159691150471,20.386934167536477,-13.2040167,-0.0015702,28.9256191,1.2833134,-1.1833791,4.0000000,-0.8422816,1.0749384,21.5240631,-1.5244764,3.7821207
2494,-13,-5.517703051150471,20.386934167536477,-13.2067842,0.0012397,38.0165291,1.4159285,-1.2458745,4.0000000,-0.8772599,1.0708152,20.9570465,-1.6144892,4.1503587
2495,-13,-5.510246411150471,20.386934167536477,-13.2094593,0.0038843,47.1074371,1.5424955,-1.3027095,4.0000000,-0.9097126,1.0666748,20.3667030,-1.6957062,4.4910393
2496,-13,-5.502789771150471,20.386934167536477,-13.2120361,-0.0035537,19.0082645,1.6523618,-1.3498988,4.0000000,-0.9377683,1.0625561,19.7562466,-1.7620293,4.7707977
2497,-13,-5.495333131150471,20.386934167536477,-13.2145128,-0.0011570,27.2727280,1.7378180,-1.3854120,4.0000000,-0.9599773,1.0585630,19.1444492,-1.8108467,4.9722400
2498,-13,-5.487876491150471,20.386934167536477,-13.2168894,0.0012397,36.3636360,1.7949293,-1.4095333,4.0000000,-0.9741994,1.0547473,18.5359726,-1.8448671,5.0984402
2499,-13,-5.480419851150471,20.386934167536477,-13.2191648,0.0035537,45.4545441,1.8204747,-1.4216231,4.0000000,-0.9808580,1.0511577,17.9414120,-1.8623884,5.1449256
