OID_,ClipsFinal_DEM_Large_S3_RegI,X,Y,DEM_Large_S5_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
17,-12,-5.569899531150471,22.519533207536480,-12.7674446,0.0023967,42.9752083,-0.2008583,-0.0430050,4.0000000,-0.0773328,1.1239216,27.1687145,-0.0086771,0.6555253
18,-12,-5.562442891150471,22.519533207536480,-12.7690783,0.0040496,47.1074371,-0.1961400,-0.0538565,4.0000000,-0.1454283,1.1240032,27.1761818,0.0377154,0.6532835
19,-12,-5.554986251150471,22.519533207536480,-12.7706785,-0.0043802,24.7933884,-0.1931401,-0.0621151,4.0000000,-0.2104993,1.1238422,27.1604462,0.0862691,0.6571699
20,-12,-5.547529611150471,22.519533207536480,-12.7722435,-0.0027273,28.9256191,-0.1933978,-0.0679128,4.0000000,-0.2736179,1.1234554,27.1225338,0.1377923,0.6708039
21,-12,-5.540072971150471,22.519533207536480,-12.7737722,-0.0012397,33.0578499,-0.1975802,-0.0715313,4.0000000,-0.3330785,1.1228328,27.0604496,0.1900159,0.6950238
22,-12,-5.532616331150471,22.519533207536480,-12.7752609,0.0002479,37.1900826,-0.2042572,-0.0738294,4.0000000,-0.3892722,1.1219897,26.9752522,0.2416133,0.7253450
23,-12,-5.525159691150471,22.519533207536480,-12.7767096,0.0015702,40.4958687,-0.2150618,-0.0734421,4.0000000,-0.4393968,1.1209321,26.8684349,0.2925126,0.7640061
24,-12,-5.517703051150471,22.519533207536480,-12.7781172,0.0030579,44.6280975,-0.2306799,-0.0733157,4.0000000,-0.4877624,1.1196690,26.7417488,0.3411311,0.8170729
25,-12,-5.510246411150471,22.519533207536480,-12.7794828,0.0042975,47.9338837,-0.2495339,-0.0719498,4.0000000,-0.5309615,1.1182172,26.5920181,0.3870619,0.8764517
26,-12,-5.502789771150471,22.519533207536480,-12.7808056,-0.0041322,26.4462814,-0.2737048,-0.0697064,4.0000000,-0.5711145,1.1165802,26.4232159,0.4317017,0.9491764
27,-12,-5.495333131150471,22.519533207536480,-12.7820854,-0.0028926,29.7520657,-0.3019778,-0.0663033,4.0000000,-0.6069512,1.1147645,26.2344322,0.4743447,1.0303771
28,-12,-5.487876491150471,22.519533207536480,-12.7833214,-0.0016529,33.0578499,-0.3356285,-0.0662676,4.0000000,-0.6446037,1.1127820,26.0263805,0.5120684,1.1309940
29,-12,-5.592269451150471,22.512076567536479,-12.7657776,0.0009091,38.0165291,-0.2153329,-0.0490930,4.0000000,0.0995746,1.1240542,27.1804104,-0.1977606,0.6942631
30,-12,-5.584812811150471,22.512076567536479,-12.7675152,0.0024793,42.9752083,-0.2048249,-0.0679490,4.0000000,0.0294563,1.1247864,27.2541008,-0.1653543,0.6766558
31,-12,-5.577356171150471,22.512076567536479,-12.7692270,0.0042975,47.9338837,-0.1947595,-0.0861677,4.0000000,-0.0428984,1.1252789,27.3022232,-0.1294369,0.6675152
32,-12,-5.569899531150471,22.512076567536479,-12.7709093,-0.0041322,24.7933884,-0.1853283,-0.1021390,4.0000000,-0.1154045,1.1255406,27.3280392,-0.0888736,0.6650769
33,-12,-5.562442891150471,22.512076567536479,-12.7725592,-0.0023967,29.7520657,-0.1779581,-0.1139445,4.0000000,-0.1850876,1.1255447,27.3296814,-0.0428014,0.6688651
34,-12,-5.554986251150471,22.512076567536479,-12.7741718,-0.0009091,33.8842964,-0.1732703,-0.1224599,4.0000000,-0.2524191,1.1253217,27.3081074,0.0074992,0.6793936
35,-12,-5.547529611150471,22.512076567536479,-12.7757473,0.0007438,38.0165291,-0.1715283,-0.1294458,4.0000000,-0.3177352,1.1248738,27.2628441,0.0588436,0.6985697
36,-12,-5.540072971150471,22.512076567536479,-12.7772808,0.0022314,42.1487617,-0.1745631,-0.1334157,4.0000000,-0.3794783,1.1241796,27.1946716,0.1126470,0.7280619
37,-12,-5.532616331150471,22.512076567536479,-12.7787724,0.0037190,46.2809906,-0.1810921,-0.1334869,4.0000000,-0.4346900,1.1232691,27.1035404,0.1677163,0.7598073
38,-12,-5.525159691150471,22.512076567536479,-12.7802191,-0.0048760,24.7933884,-0.1916000,-0.1328224,4.0000000,-0.4859029,1.1221459,26.9913521,0.2202581,0.8010415
39,-12,-5.517703051150471,22.512076567536479,-12.7816210,-0.0033884,28.0991745,-0.2080321,-0.1308667,4.0000000,-0.5342702,1.1208186,26.8563004,0.2725367,0.8565330
40,-12,-5.510246411150471,22.512076567536479,-12.7829771,-0.0021488,31.4049587,-0.2280841,-0.1267812,4.0000000,-0.5759494,1.1192884,26.7014179,0.3223870,0.9159213
41,-12,-5.502789771150471,22.512076567536479,-12.7842865,-0.0006612,35.5371895,-0.2532355,-0.1224551,4.0000000,-0.6148916,1.1175815,26.5271626,0.3699813,0.9883147
42,-12,-5.495333131150471,22.512076567536479,-12.7855501,0.0004959,38.8429756,-0.2821588,-0.1170420,4.0000000,-0.6490003,1.1157180,26.3338890,0.4149164,1.0670657
43,-12,-5.487876491150471,22.512076567536479,-12.7867661,0.0016529,42.1487617,-0.3170292,-0.1126097,4.0000000,-0.6827186,1.1137085,26.1226940,0.4574993,1.1637762
44,-12,-5.480419851150471,22.512076567536479,-12.7879362,0.0027273,44.6280975,-0.3545351,-0.1089821,4.0000000,-0.7138445,1.1115521,25.8942032,0.4958803,1.2669380
45,-12,-5.472963211150471,22.512076567536479,-12.7890587,0.0039669,47.9338837,-0.3970046,-0.1078486,4.0000000,-0.7468323,1.1092554,25.6479855,0.5311351,1.3874508
46,-12,-5.592269451150471,22.504619927536478,-12.7691917,0.0042975,47.1074371,-0.2043178,-0.0983376,4.0000000,0.0713276,1.1256291,27.3363228,-0.2680029,0.6961920
47,-12,-5.584812811150471,22.504619927536478,-12.7709551,-0.0040496,24.7933884,-0.1911873,-0.1205767,4.0000000,-0.0027780,1.1262929,27.4018803,-0.2383754,0.6897404
48,-12,-5.577356171150471,22.504619927536478,-12.7726898,-0.0022314,29.7520657,-0.1775864,-0.1401739,4.0000000,-0.0780352,1.1267078,27.4431286,-0.2023125,0.6879027
49,-12,-5.569899531150471,22.504619927536478,-12.7743921,-0.0006612,33.8842964,-0.1660945,-0.1567678,4.0000000,-0.1512571,1.1268934,27.4617443,-0.1622785,0.6953954
50,-12,-5.562442891150471,22.504619927536478,-12.7760582,0.0010744,38.8429756,-0.1558036,-0.1711545,4.0000000,-0.2236108,1.1268401,27.4560833,-0.1186981,0.7085001
51,-12,-5.554986251150471,22.504619927536478,-12.7776852,0.0025620,42.9752083,-0.1490768,-0.1812458,4.0000000,-0.2933469,1.1265531,27.4274960,-0.0691446,0.7277901
52,-12,-5.547529611150471,22.504619927536478,-12.7792702,0.0042149,47.1074371,-0.1461122,-0.1883085,4.0000000,-0.3595458,1.1260285,27.3767319,-0.0170713,0.7537190
53,-12,-5.540072971150471,22.504619927536478,-12.7808104,-0.0042149,26.4462814,-0.1477948,-0.1925389,4.0000000,-0.4228601,1.1252655,27.3012276,0.0377823,0.7878278
54,-12,-5.532616331150471,22.504619927536478,-12.7823038,-0.0027273,29.7520657,-0.1532690,-0.1931253,4.0000000,-0.4796645,1.1242867,27.2045288,0.0934140,0.8226240
55,-12,-5.525159691150471,22.504619927536478,-12.7837496,-0.0013223,33.8842964,-0.1644687,-0.1900156,4.0000000,-0.5304196,1.1231037,27.0865765,0.1503883,0.8630276
56,-12,-5.517703051150471,22.504619927536478,-12.7851458,0.0000826,37.1900826,-0.1813910,-0.1857548,4.0000000,-0.5773481,1.1217256,26.9475422,0.2058384,0.9157574
57,-12,-5.510246411150471,22.504619927536478,-12.7864933,0.0012397,40.4958687,-0.2032121,-0.1792654,4.0000000,-0.6185235,1.1201541,26.7888756,0.2599927,0.9744347
58,-12,-5.502789771150471,22.504619927536478,-12.7877893,0.0027273,44.6280975,-0.2301793,-0.1722611,4.0000000,-0.6557388,1.1184196,26.6113968,0.3112165,1.0447438
59,-12,-5.495333131150471,22.504619927536478,-12.7890368,0.0039669,47.9338837,-0.2607580,-0.1639745,4.0000000,-0.6878888,1.1165241,26.4162407,0.3599398,1.1194893
60,-12,-5.487876491150471,22.504619927536478,-12.7902336,-0.0048760,23.9669418,-0.2965603,-0.1555715,4.0000000,-0.7177535,1.1144820,26.2035007,0.4066105,1.2073939
61,-12,-5.480419851150471,22.504619927536478,-12.7913809,-0.0038017,26.4462814,-0.3348135,-0.1481665,4.0000000,-0.7450167,1.1123099,25.9743118,0.4486838,1.3022223
62,-12,-5.472963211150471,22.504619927536478,-12.7924776,-0.0025620,29.7520657,-0.3793018,-0.1417518,4.0000000,-0.7734295,1.1100141,25.7286949,0.4899258,1.4160911
63,-12,-5.465506571150471,22.504619927536478,-12.7935247,-0.0014876,32.2314034,-0.4233140,-0.1377530,4.0000000,-0.8001377,1.1076076,25.4688148,0.5246317,1.5306172
64,-12,-5.458049931150471,22.504619927536478,-12.7945204,-0.0005785,34.7107430,-0.4710015,-0.1347817,4.0000000,-0.8276452,1.1051148,25.1949863,0.5580818,1.6554836
65,-12,-5.592269451150471,22.497163287536477,-12.7726192,-0.0023967,28.9256191,-0.1898836,-0.1456945,4.0000000,0.0436762,1.1269727,27.4668770,-0.3350651,0.7120360
66,-12,-5.584812811150471,22.497163287536477,-12.7744074,-0.0006612,33.8842964,-0.1736826,-0.1699637,4.0000000,-0.0332848,1.1275709,27.5265884,-0.3066426,0.7165359
67,-12,-5.577356171150471,22.497163287536477,-12.7761650,0.0011570,38.8429756,-0.1580937,-0.1910933,4.0000000,-0.1105101,1.1279179,27.5606041,-0.2716765,0.7281854
68,-12,-5.569899531150471,22.497163287536477,-12.7778873,0.0027273,42.9752083,-0.1440474,-0.2099315,4.0000000,-0.1871482,1.1280308,27.5719585,-0.2327148,0.7488090
69,-12,-5.562442891150471,22.497163287536477,-12.7795715,0.0044628,47.9338837,-0.1317357,-0.2242852,4.0000000,-0.2608153,1.1279005,27.5589542,-0.1877551,0.7700512
70,-12,-5.554986251150471,22.497163287536477,-12.7812119,-0.0039669,26.4462814,-0.1223525,-0.2364818,4.0000000,-0.3324345,1.1275370,27.5235577,-0.1405292,0.7990071
71,-12,-5.547529611150471,22.497163287536477,-12.7828074,-0.0022314,31.4049587,-0.1176379,-0.2438551,4.0000000,-0.3996885,1.1269436,27.4655838,-0.0880218,0.8303400
72,-12,-5.540072971150471,22.497163287536477,-12.7843542,-0.0007438,35.5371895,-0.1176995,-0.2488899,4.0000000,-0.4638710,1.1261202,27.3844566,-0.0339088,0.8697703
73,-12,-5.532616331150471,22.497163287536477,-12.7858505,0.0007438,38.8429756,-0.1238543,-0.2482842,4.0000000,-0.5204731,1.1250896,27.2827415,0.0239046,0.9075323
74,-12,-5.525159691150471,22.497163287536477,-12.7872953,0.0021488,42.9752083,-0.1358551,-0.2444964,4.0000000,-0.5723428,1.1238564,27.1598778,0.0833500,0.9504062
75,-12,-5.517703051150471,22.497163287536477,-12.7886877,0.0035537,46.2809906,-0.1535495,-0.2382885,4.0000000,-0.6184664,1.1224277,27.0183239,0.1418894,0.9994853
76,-12,-5.510246411150471,22.497163287536477,-12.7900257,-0.0052066,23.9669418,-0.1762329,-0.2292997,4.0000000,-0.6581709,1.1208347,26.8572903,0.1995715,1.0509437
77,-12,-5.502789771150471,22.497163287536477,-12.7913113,-0.0037190,27.2727280,-0.2040719,-0.2188906,4.0000000,-0.6924113,1.1190879,26.6783409,0.2546301,1.1102891
78,-12,-5.495333131150471,22.497163287536477,-12.7925425,-0.0024793,30.5785122,-0.2366521,-0.2069474,4.0000000,-0.7217376,1.1171844,26.4825745,0.3078429,1.1763955
79,-12,-5.487876491150471,22.497163287536477,-12.7937202,-0.0013223,33.0578499,-0.2735858,-0.1960690,4.0000000,-0.7496405,1.1151392,26.2711601,0.3575025,1.2571574
80,-12,-5.480419851150471,22.497163287536477,-12.7948456,-0.0003306,35.5371895,-0.3147539,-0.1837299,4.0000000,-0.7733102,1.1129718,26.0437012,0.4058504,1.3437142
81,-12,-5.472963211150471,22.497163287536477,-12.7959175,0.0008264,38.8429756,-0.3598754,-0.1732719,4.0000000,-0.7975637,1.1107017,25.8022804,0.4510200,1.4459947
82,-12,-5.465506571150471,22.497163287536477,-12.7969370,0.0018182,41.3223152,-0.4064072,-0.1625308,4.0000000,-0.8182616,1.1083410,25.5467567,0.4931999,1.5486737
83,-12,-5.458049931150471,22.497163287536477,-12.7979031,0.0027273,43.8016510,-0.4541216,-0.1558454,4.0000000,-0.8415802,1.1059005,25.2801991,0.5298893,1.6636105
84,-12,-5.450593291150471,22.497163287536477,-12.7988167,0.0036364,46.2809906,-0.5044769,-0.1509356,4.0000000,-0.8664849,1.1033900,25.0023670,0.5646136,1.7882581
85,-12,-5.592269451150471,22.489706647536480,-12.7760544,0.0009917,38.0165291,-0.1748645,-0.1879762,4.0000000,0.0167327,1.1281124,27.5793724,-0.3926851,0.7421519
86,-12,-5.584812811150471,22.489706647536480,-12.7778692,0.0027273,42.9752083,-0.1559588,-0.2140172,4.0000000,-0.0619843,1.1286486,27.6311665,-0.3660500,0.7586038
87,-12,-5.577356171150471,22.489706647536480,-12.7796497,0.0045455,47.9338837,-0.1372763,-0.2377563,4.0000000,-0.1414147,1.1289408,27.6588879,-0.3340980,0.7833252
88,-12,-5.569899531150471,22.489706647536480,-12.7813931,-0.0038017,26.4462814,-0.1210330,-0.2578076,4.0000000,-0.2196405,1.1289812,27.6633701,-0.2959746,0.8162696
89,-12,-5.562442891150471,22.489706647536480,-12.7830935,-0.0019835,31.4049587,-0.1074838,-0.2731995,4.0000000,-0.2949320,1.1287713,27.6430607,-0.2514670,0.8505272
90,-12,-5.554986251150471,22.489706647536480,-12.7847490,-0.0004132,35.5371895,-0.0974321,-0.2854201,4.0000000,-0.3679828,1.1283255,27.5999317,-0.2028574,0.8899323
91,-12,-5.547529611150471,22.489706647536480,-12.7863550,0.0013223,40.4958687,-0.0916641,-0.2942605,4.0000000,-0.4375113,1.1276575,27.5353432,-0.1510097,0.9330349
92,-12,-5.540072971150471,22.489706647536480,-12.7879095,0.0028099,44.6280975,-0.0916961,-0.2981003,4.0000000,-0.5013978,1.1267780,27.4486580,-0.0948028,0.9751309
93,-12,-5.532616331150471,22.489706647536480,-12.7894096,0.0042975,47.9338837,-0.0971094,-0.2975159,4.0000000,-0.5585493,1.1257044,27.3425579,-0.0364824,1.0141970
94,-12,-5.525159691150471,22.489706647536480,-12.7908545,-0.0042149,26.4462814,-0.1084233,-0.2937655,4.0000000,-0.6108703,1.1244379,27.2181377,0.0233394,1.0563968
95,-12,-5.517703051150471,22.489706647536480,-12.7922421,-0.0028099,29.7520657,-0.1255694,-0.2866997,4.0000000,-0.6563125,1.1229913,27.0730400,0.0829133,1.0992785
96,-12,-5.510246411150471,22.489706647536480,-12.7935734,-0.0015702,33.0578499,-0.1490190,-0.2752985,4.0000000,-0.6938083,1.1213819,26.9106350,0.1432113,1.1403451
97,-12,-5.502789771150471,22.489706647536480,-12.7948475,-0.0001653,36.3636360,-0.1776886,-0.2617058,4.0000000,-0.7249328,1.1196104,26.7315712,0.2015212,1.1856797
98,-12,-5.495333131150471,22.489706647536480,-12.7960644,0.0009917,39.6694221,-0.2119647,-0.2472206,4.0000000,-0.7526986,1.1177144,26.5386181,0.2582574,1.2432266
99,-12,-5.487876491150471,22.489706647536480,-12.7972250,0.0020661,42.1487617,-0.2506424,-0.2326349,4.0000000,-0.7777980,1.1157085,26.3294849,0.3125283,1.3121932
100,-12,-5.480419851150471,22.489706647536480,-12.7983284,0.0030579,44.6280975,-0.2934518,-0.2167538,4.0000000,-0.7986799,1.1135881,26.1076527,0.3651723,1.3875855
101,-12,-5.472963211150471,22.489706647536480,-12.7993774,0.0042149,47.9338837,-0.3383184,-0.2015410,4.0000000,-0.8171195,1.1113681,25.8720570,0.4140375,1.4700353
102,-12,-5.465506571150471,22.489706647536480,-12.8003702,-0.0047934,23.9669418,-0.3857045,-0.1864532,4.0000000,-0.8335891,1.1090639,25.6250744,0.4606828,1.5594420
103,-12,-5.458049931150471,22.489706647536480,-12.8013086,-0.0038843,26.4462814,-0.4348600,-0.1743584,4.0000000,-0.8519145,1.1066911,25.3668747,0.5031978,1.6621355
104,-12,-5.450593291150471,22.489706647536480,-12.8021908,-0.0029752,28.0991745,-0.4862947,-0.1649742,4.0000000,-0.8727925,1.1042618,25.0988483,0.5428442,1.7777606
105,-12,-5.592269451150471,22.482250007536479,-12.7794943,0.0043802,47.1074371,-0.1586137,-0.2265647,4.0000000,-0.0093168,1.1291096,27.6748428,-0.4438127,0.7805038
106,-12,-5.584812811150471,22.482250007536479,-12.7813349,-0.0038017,26.4462814,-0.1370581,-0.2550910,4.0000000,-0.0895237,1.1295580,27.7187462,-0.4206584,0.8114673
107,-12,-5.577356171150471,22.482250007536479,-12.7831402,-0.0019835,31.4049587,-0.1160824,-0.2797537,4.0000000,-0.1694432,1.1297630,27.7387543,-0.3900643,0.8476874
108,-12,-5.569899531150471,22.482250007536479,-12.7849035,-0.0003306,35.5371895,-0.0970331,-0.3026300,4.0000000,-0.2504053,1.1297276,27.7350101,-0.3548546,0.8969007
109,-12,-5.562442891150471,22.482250007536479,-12.7866230,0.0014876,40.4958687,-0.0814938,-0.3196996,4.0000000,-0.3275726,1.1294487,27.7081261,-0.3118266,0.9447287
110,-12,-5.554986251150471,22.482250007536479,-12.7882919,0.0030579,44.6280975,-0.0703080,-0.3326359,4.0000000,-0.4018629,1.1289411,27.6590786,-0.2634089,0.9953779
111,-12,-5.547529611150471,22.482250007536479,-12.7899094,0.0047934,49.5867767,-0.0634432,-0.3420134,4.0000000,-0.4725788,1.1282198,27.5893383,-0.2114480,1.0472372
112,-12,-5.540072971150471,22.482250007536479,-12.7914715,-0.0036364,28.0991745,-0.0616749,-0.3466943,4.0000000,-0.5373296,1.1272824,27.4971256,-0.1560590,1.0937930
113,-12,-5.532616331150471,22.482250007536479,-12.7929764,-0.0021488,31.4049587,-0.0665900,-0.3454286,4.0000000,-0.5938491,1.1261568,27.3872318,-0.0970080,1.1312025
114,-12,-5.525159691150471,22.482250007536479,-12.7944221,-0.0006612,35.5371895,-0.0777849,-0.3414255,4.0000000,-0.6457874,1.1248617,27.2586174,-0.0370636,1.1726468
115,-12,-5.517703051150471,22.482250007536479,-12.7958078,0.0006612,38.8429756,-0.0957221,-0.3329933,4.0000000,-0.6909119,1.1233969,27.1127148,0.0249253,1.2106864
116,-12,-5.510246411150471,22.482250007536479,-12.7971325,0.0019008,42.1487617,-0.1205927,-0.3192968,4.0000000,-0.7268524,1.1217755,26.9505253,0.0882588,1.2416743
117,-12,-5.502789771150471,22.482250007536479,-12.7983961,0.0033058,45.4545441,-0.1501527,-0.3028694,4.0000000,-0.7553242,1.1200258,26.7738495,0.1495855,1.2716647
118,-12,-5.495333131150471,22.482250007536479,-12.7995996,0.0045455,48.7603302,-0.1852391,-0.2855631,4.0000000,-0.7802534,1.1181703,26.5832214,0.2091273,1.3138735
119,-12,-5.487876491150471,22.482250007536479,-12.8007441,-0.0043802,25.6198349,-0.2247528,-0.2675172,4.0000000,-0.8018107,1.1162091,26.3810730,0.2667764,1.3660389
120,-12,-5.480419851150471,22.482250007536479,-12.8018293,-0.0033884,28.0991745,-0.2682142,-0.2487112,4.0000000,-0.8201249,1.1141423,26.1651115,0.3227024,1.4269315
121,-12,-5.472963211150471,22.482250007536479,-12.8028555,-0.0022314,30.5785122,-0.3137612,-0.2288262,4.0000000,-0.8336789,1.1119875,25.9373302,0.3760266,1.4898489
122,-12,-5.465506571150471,22.482250007536479,-12.8038244,-0.0012397,33.0578499,-0.3625731,-0.2098886,4.0000000,-0.8471160,1.1097637,25.7007332,0.4273387,1.5673372
123,-12,-5.458049931150471,22.482250007536479,-12.8047352,-0.0003306,35.5371895,-0.4125196,-0.1927863,4.0000000,-0.8605895,1.1074903,25.4534950,0.4750170,1.6546121
124,-12,-5.450593291150471,22.482250007536479,-12.8055897,0.0004959,37.1900826,-0.4651586,-0.1786852,4.0000000,-0.8772472,1.1051705,25.1995201,0.5198767,1.7595602
125,-12,-5.443136651150471,22.482250007536479,-12.8063860,0.0011570,38.8429756,-0.5205325,-0.1670288,4.0000000,-0.8966995,1.1028134,24.9365063,0.5626419,1.8787918
126,-12,-5.592269451150471,22.474793367536478,-12.7829370,-0.0022314,30.5785122,-0.1413214,-0.2610365,4.0000000,-0.0331058,1.1299613,27.7566414,-0.4889672,0.8212700
127,-12,-5.584812811150471,22.474793367536478,-12.7848034,-0.0003306,35.5371895,-0.1173950,-0.2921243,4.0000000,-0.1159963,1.1303251,27.7922878,-0.4682524,0.8689725
128,-12,-5.577356171150471,22.474793367536478,-12.7866316,0.0014876,40.4958687,-0.0942566,-0.3194477,4.0000000,-0.1981443,1.1304435,27.8043594,-0.4407511,0.9235018
129,-12,-5.569899531150471,22.474793367536478,-12.7884169,0.0031405,44.6280975,-0.0735523,-0.3431093,4.0000000,-0.2795132,1.1303232,27.7925415,-0.4067053,0.9857864
130,-12,-5.562442891150471,22.474793367536478,-12.7901535,-0.0050413,24.7933884,-0.0553873,-0.3620670,4.0000000,-0.3572454,1.1299686,27.7580166,-0.3668886,1.0457771
131,-12,-5.554986251150471,22.474793367536478,-12.7918386,-0.0033884,28.9256191,-0.0415276,-0.3771855,4.0000000,-0.4332302,1.1294031,27.7040806,-0.3211408,1.1092870
132,-12,-5.547529611150471,22.474793367536478,-12.7934685,-0.0016529,33.0578499,-0.0338451,-0.3871933,4.0000000,-0.5047336,1.1286263,27.6270313,-0.2696531,1.1709563
133,-12,-5.540072971150471,22.474793367536478,-12.7950392,-0.0001653,37.1900826,-0.0326190,-0.3911224,4.0000000,-0.5692707,1.1276330,27.5308743,-0.2129741,1.2218254
134,-12,-5.532616331150471,22.474793367536478,-12.7965488,0.0013223,40.4958687,-0.0370044,-0.3901600,4.0000000,-0.6260331,1.1264634,27.4165726,-0.1542869,1.2615529
135,-12,-5.525159691150471,22.474793367536478,-12.7979965,0.0028099,44.6280975,-0.0491987,-0.3850354,4.0000000,-0.6774178,1.1251402,27.2860966,-0.0926530,1.3011345
136,-12,-5.517703051150471,22.474793367536478,-12.7993803,0.0041322,47.9338837,-0.0684109,-0.3748823,4.0000000,-0.7215777,1.1236662,27.1393814,-0.0281868,1.3324187
137,-12,-5.510246411150471,22.474793367536478,-12.8006992,-0.0045455,25.6198349,-0.0933766,-0.3595726,4.0000000,-0.7555465,1.1220647,26.9788418,0.0364014,1.3501315
138,-12,-5.502789771150471,22.474793367536478,-12.8019552,-0.0031405,28.9256191,-0.1240593,-0.3404381,4.0000000,-0.7818817,1.1203552,26.8054733,0.1010056,1.3641179
139,-12,-5.495333131150471,22.474793367536478,-12.8031473,-0.0019008,32.2314034,-0.1597437,-0.3202836,4.0000000,-0.8037361,1.1185452,26.6206951,0.1631690,1.3882464
140,-12,-5.487876491150471,22.474793367536478,-12.8042774,-0.0008264,34.7107430,-0.2003155,-0.2998431,4.0000000,-0.8236936,1.1166387,26.4249516,0.2240074,1.4271959
141,-12,-5.480419851150471,22.474793367536478,-12.8053446,0.0001653,37.1900826,-0.2441940,-0.2773626,4.0000000,-0.8380678,1.1146444,26.2169266,0.2833426,1.4677413
142,-12,-5.472963211150471,22.474793367536478,-12.8063507,0.0012397,39.6694221,-0.2900158,-0.2535429,4.0000000,-0.8474722,1.1125828,26.0005894,0.3403864,1.5105643
143,-12,-5.465506571150471,22.474793367536478,-12.8072968,0.0021488,42.1487617,-0.3389405,-0.2308319,4.0000000,-0.8571092,1.1104714,25.7745285,0.3954455,1.5704775
144,-12,-5.458049931150471,22.474793367536478,-12.8081837,0.0030579,44.6280975,-0.3903919,-0.2095679,4.0000000,-0.8675194,1.1083121,25.5425224,0.4483836,1.6461478
145,-12,-5.450593291150471,22.474793367536478,-12.8090115,0.0038017,46.2809906,-0.4432032,-0.1909984,4.0000000,-0.8798246,1.1061110,25.3016396,0.4978278,1.7364737
146,-12,-5.443136651150471,22.474793367536478,-12.8097801,0.0043802,47.9338837,-0.4983690,-0.1750059,4.0000000,-0.8949069,1.1038854,25.0561409,0.5448951,1.8427780
147,-12,-5.592269451150471,22.467336727536477,-12.7863789,0.0011570,39.6694221,-0.1223765,-0.2939061,4.0000000,-0.0570853,1.1306645,27.8255653,-0.5307270,0.8661250
