OID_,ClipsFinal_DEM_Large_S3_RegL1,X,Y,DEM_Large_S5_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
16,-12,-2.781116171150471,19.961905687536483,-12.9525032,-0.0022314,17.3553715,0.0567226,-0.3860370,4.0000000,-0.1601982,1.0441501,16.7333794,-0.6118758,0.5397086
17,-12,-2.773659531150471,19.961905687536483,-12.9522772,-0.0024793,15.7024794,0.0504875,-0.3960722,4.0000000,-0.1522845,1.0436306,16.6354179,-0.6398599,0.5873650
18,-12,-2.863139211150471,19.954449047536482,-12.9567680,0.0014050,37.1900826,-0.0512048,-0.1346708,4.0000000,0.1189569,1.0458237,17.0360718,-0.3882985,0.1954547
19,-12,-2.855682571150471,19.954449047536482,-12.9565868,0.0012397,36.3636360,-0.0426950,-0.1650027,4.0000000,0.0963685,1.0458430,17.0385094,-0.4263738,0.2148697
20,-12,-2.848225931150471,19.954449047536482,-12.9564114,0.0010744,35.5371895,-0.0299692,-0.1991265,4.0000000,0.0646107,1.0457993,17.0301208,-0.4628637,0.2399582
21,-12,-2.840769291150471,19.954449047536482,-12.9562407,0.0009091,34.7107430,-0.0157675,-0.2343371,4.0000000,0.0306365,1.0456841,17.0096188,-0.4993106,0.2749952
22,-12,-2.833312651150471,19.954449047536482,-12.9560709,0.0007438,33.8842964,-0.0001778,-0.2692860,4.0000000,-0.0046058,1.0455018,16.9783974,-0.5339662,0.3180297
23,-12,-2.825856011150471,19.954449047536482,-12.9559011,0.0005785,33.0578499,0.0184927,-0.3066839,4.0000000,-0.0436663,1.0452670,16.9350109,-0.5697016,0.3723844
24,-12,-2.818399371150471,19.954449047536482,-12.9557266,0.0004959,32.2314034,0.0383463,-0.3427583,4.0000000,-0.0822167,1.0449775,16.8820152,-0.6032999,0.4331444
25,-12,-2.810942731150471,19.954449047536482,-12.9555464,0.0004132,31.4049587,0.0559806,-0.3766011,4.0000000,-0.1146992,1.0446284,16.8191776,-0.6385031,0.5031456
26,-12,-2.803486091150471,19.954449047536482,-12.9553566,0.0002479,30.5785122,0.0708221,-0.4063454,4.0000000,-0.1408530,1.0442339,16.7475300,-0.6718377,0.5746007
27,-12,-2.796029451150471,19.954449047536482,-12.9551563,0.0000826,29.7520657,0.0826406,-0.4326652,4.0000000,-0.1612722,1.0437952,16.6665039,-0.7040582,0.6471580
28,-12,-2.788572811150471,19.954449047536482,-12.9549427,-0.0001653,28.0991745,0.0905303,-0.4556349,4.0000000,-0.1740666,1.0433083,16.5770149,-0.7372032,0.7202876
29,-12,-2.781116171150471,19.954449047536482,-12.9547157,-0.0004132,26.4462814,0.0896290,-0.4705723,4.0000000,-0.1730824,1.0427843,16.4804153,-0.7680621,0.7825261
30,-12,-2.773659531150471,19.954449047536482,-12.9544754,-0.0006612,24.7933884,0.0812646,-0.4791708,4.0000000,-0.1618818,1.0422329,16.3763161,-0.7964597,0.8352394
31,-12,-2.766202891150471,19.954449047536482,-12.9542198,-0.0008264,23.9669418,0.0677630,-0.4838450,4.0000000,-0.1436933,1.0416471,16.2664661,-0.8239968,0.8824199
32,-12,-2.892965771150471,19.946992407536481,-12.9598351,0.0046281,49.5867767,-0.0769761,-0.1123398,4.0000000,0.1335385,1.0443468,16.7674122,-0.3582181,0.2324545
33,-12,-2.885509131150471,19.946992407536481,-12.9596205,0.0042975,48.7603302,-0.0729158,-0.1339009,4.0000000,0.1329556,1.0445535,16.8052559,-0.4007574,0.2449810
34,-12,-2.878052491150471,19.946992407536481,-12.9594154,0.0040496,47.9338837,-0.0677317,-0.1579890,4.0000000,0.1262773,1.0446906,16.8309078,-0.4422553,0.2625438
35,-12,-2.870595851150471,19.946992407536481,-12.9592199,0.0038017,47.1074371,-0.0612584,-0.1841686,4.0000000,0.1141849,1.0447681,16.8439541,-0.4825220,0.2858167
36,-12,-2.863139211150471,19.946992407536481,-12.9590321,0.0035537,46.2809906,-0.0514182,-0.2146641,4.0000000,0.0939244,1.0447776,16.8457222,-0.5232526,0.3157879
37,-12,-2.855682571150471,19.946992407536481,-12.9588509,0.0033058,45.4545441,-0.0411771,-0.2441930,4.0000000,0.0728410,1.0447189,16.8356609,-0.5612269,0.3514246
38,-12,-2.848225931150471,19.946992407536481,-12.9586744,0.0030579,44.6280975,-0.0241059,-0.2797670,4.0000000,0.0399199,1.0446026,16.8145084,-0.5994540,0.3946509
39,-12,-2.840769291150471,19.946992407536481,-12.9584999,0.0028099,43.8016510,-0.0069270,-0.3140186,4.0000000,0.0080871,1.0444260,16.7814102,-0.6361243,0.4457818
40,-12,-2.833312651150471,19.946992407536481,-12.9583244,0.0025620,42.9752083,0.0138327,-0.3507039,4.0000000,-0.0279687,1.0441868,16.7385616,-0.6734391,0.5074521
41,-12,-2.825856011150471,19.946992407536481,-12.9581470,0.0023967,42.1487617,0.0362343,-0.3862456,4.0000000,-0.0647602,1.0438920,16.6839790,-0.7077310,0.5741046
42,-12,-2.818399371150471,19.946992407536481,-12.9579649,0.0023140,41.3223152,0.0618885,-0.4236335,4.0000000,-0.1037824,1.0435454,16.6209278,-0.7434846,0.6521705
43,-12,-2.810942731150471,19.946992407536481,-12.9577732,0.0022314,40.4958687,0.0824401,-0.4563560,4.0000000,-0.1334116,1.0431497,16.5471764,-0.7793005,0.7348514
44,-12,-2.803486091150471,19.946992407536481,-12.9575720,0.0020661,39.6694221,0.1014374,-0.4867392,4.0000000,-0.1591327,1.0427103,16.4661674,-0.8143457,0.8202214
45,-12,-2.796029451150471,19.946992407536481,-12.9573584,0.0019008,38.8429756,0.1163643,-0.5132697,4.0000000,-0.1779735,1.0422301,16.3761063,-0.8485658,0.9046592
46,-12,-2.788572811150471,19.946992407536481,-12.9571304,0.0016529,37.1900826,0.1257685,-0.5364802,4.0000000,-0.1881508,1.0417125,16.2777939,-0.8848096,0.9907843
47,-12,-2.781116171150471,19.946992407536481,-12.9568872,0.0014050,35.5371895,0.1235432,-0.5512062,4.0000000,-0.1833576,1.0411515,16.1714191,-0.9190547,1.0642339
48,-12,-2.773659531150471,19.946992407536481,-12.9566288,0.0011570,33.8842964,0.1139307,-0.5606552,4.0000000,-0.1701321,1.0405537,16.0603962,-0.9511784,1.1288050
49,-12,-2.766202891150471,19.946992407536481,-12.9563560,0.0009917,33.0578499,0.0976074,-0.5657278,4.0000000,-0.1492133,1.0399452,15.9409389,-0.9822423,1.1862240
50,-12,-2.758746251150471,19.946992407536481,-12.9560690,0.0008264,32.2314034,0.0695498,-0.5628019,4.0000000,-0.1158638,1.0393143,15.8171082,-1.0097400,1.2290504
51,-12,-2.930248971150471,19.939535767536480,-12.9632311,-0.0014050,21.4876041,-0.1035739,-0.0828230,4.0000000,0.0779694,1.0416026,16.2571907,-0.2436155,0.2713121
52,-12,-2.922792331150471,19.939535767536480,-12.9629793,-0.0016529,20.6611576,-0.0948436,-0.1027352,4.0000000,0.0871441,1.0420935,16.3490658,-0.2926144,0.2663041
53,-12,-2.915335691150471,19.939535767536480,-12.9627361,-0.0019008,19.8347111,-0.0863617,-0.1227726,4.0000000,0.0939784,1.0425131,16.4277744,-0.3395236,0.2653047
54,-12,-2.907879051150471,19.939535767536480,-12.9625015,-0.0021488,18.1818180,-0.0807308,-0.1425909,4.0000000,0.1013502,1.0428523,16.4919224,-0.3865319,0.2740389
55,-12,-2.900422411150471,19.939535767536480,-12.9622755,-0.0024793,16.5289249,-0.0771379,-0.1619395,4.0000000,0.1088336,1.0431210,16.5420361,-0.4327127,0.2901794
56,-12,-2.892965771150471,19.939535767536480,-12.9620581,-0.0027273,15.7024794,-0.0731613,-0.1831370,4.0000000,0.1103942,1.0433244,16.5791073,-0.4766681,0.3117593
57,-12,-2.885509131150471,19.939535767536480,-12.9618492,-0.0029752,14.8760328,-0.0694199,-0.2056013,4.0000000,0.1088293,1.0434597,16.6049480,-0.5200320,0.3401903
58,-12,-2.878052491150471,19.939535767536480,-12.9616480,-0.0032231,14.0495872,-0.0645610,-0.2302065,4.0000000,0.1025832,1.0435284,16.6166897,-0.5629961,0.3749337
59,-12,-2.870595851150471,19.939535767536480,-12.9614544,-0.0034711,13.2231407,-0.0571918,-0.2568863,4.0000000,0.0901083,1.0435336,16.6178322,-0.6038810,0.4142309
60,-12,-2.863139211150471,19.939535767536480,-12.9612665,-0.0037190,12.3966942,-0.0469936,-0.2861510,4.0000000,0.0720989,1.0434721,16.6054821,-0.6444010,0.4601586
61,-12,-2.855682571150471,19.939535767536480,-12.9610825,-0.0039669,11.5702477,-0.0337249,-0.3182689,4.0000000,0.0491250,1.0433420,16.5825596,-0.6856627,0.5150347
62,-12,-2.848225931150471,19.939535767536480,-12.9609022,-0.0042149,10.7438021,-0.0132084,-0.3539869,4.0000000,0.0164867,1.0431507,16.5476017,-0.7244604,0.5745209
63,-12,-2.840769291150471,19.939535767536480,-12.9607220,-0.0045455,9.0909090,0.0067597,-0.3879637,4.0000000,-0.0140649,1.0429096,16.5029526,-0.7618625,0.6409987
64,-12,-2.833312651150471,19.939535767536480,-12.9605398,-0.0048760,7.4380164,0.0311893,-0.4246234,4.0000000,-0.0491432,1.0426171,16.4465084,-0.8001036,0.7182721
65,-12,-2.825856011150471,19.939535767536480,-12.9603539,-0.0051240,6.6115704,0.0590856,-0.4619520,4.0000000,-0.0865819,1.0422667,16.3824158,-0.8373221,0.8029745
66,-12,-2.818399371150471,19.939535767536480,-12.9601603,-0.0052893,5.7851238,0.0884191,-0.4989207,4.0000000,-0.1234988,1.0418662,16.3071423,-0.8743425,0.8955241
67,-12,-2.810942731150471,19.939535767536480,-12.9599571,0.0045455,49.5867767,0.1111874,-0.5312250,4.0000000,-0.1504900,1.0414237,16.2229767,-0.9119600,0.9922820
68,-12,-2.803486091150471,19.939535767536480,-12.9597425,0.0042975,48.7603302,0.1350916,-0.5636687,4.0000000,-0.1761820,1.0409362,16.1301689,-0.9511555,1.0961561
69,-12,-2.796029451150471,19.939535767536480,-12.9595137,0.0040496,47.9338837,0.1522232,-0.5911587,4.0000000,-0.1926848,1.0404100,16.0304928,-0.9896326,1.1974792
70,-12,-2.788572811150471,19.939535767536480,-12.9592695,0.0037190,46.2809906,0.1599106,-0.6123354,4.0000000,-0.1983376,1.0398532,15.9224997,-1.0263331,1.2909214
71,-12,-2.781116171150471,19.939535767536480,-12.9590092,0.0033884,44.6280975,0.1559480,-0.6267989,4.0000000,-0.1904963,1.0392658,15.8077812,-1.0631014,1.3751764
72,-12,-2.773659531150471,19.939535767536480,-12.9587317,0.0030579,42.9752083,0.1460142,-0.6370653,4.0000000,-0.1762838,1.0386454,15.6854620,-1.0978467,1.4499493
73,-12,-2.766202891150471,19.939535767536480,-12.9584398,0.0028099,42.1487617,0.1251654,-0.6406361,4.0000000,-0.1522242,1.0380017,15.5592899,-1.1290480,1.5110199
74,-12,-2.758746251150471,19.939535767536480,-12.9581327,0.0026446,41.3223152,0.0897249,-0.6357238,4.0000000,-0.1148243,1.0373425,15.4284477,-1.1566234,1.5558949
75,-12,-2.952618891150471,19.932079127536483,-12.9661388,0.0009917,33.0578499,-0.1129960,-0.0872826,4.0000000,0.0247004,1.0391945,15.7941189,-0.1992655,0.2957722
76,-12,-2.945162251150471,19.932079127536483,-12.9658794,0.0008264,32.2314034,-0.1034506,-0.1063240,4.0000000,0.0360009,1.0397813,15.9073925,-0.2486489,0.2894333
77,-12,-2.937705611150471,19.932079127536483,-12.9656267,0.0006612,31.4049587,-0.0951820,-0.1256136,4.0000000,0.0476850,1.0403063,16.0090275,-0.2989122,0.2891885
78,-12,-2.930248971150471,19.932079127536483,-12.9653807,0.0004132,30.5785122,-0.0882633,-0.1448971,4.0000000,0.0592709,1.0407733,16.0990715,-0.3490650,0.2950635
79,-12,-2.922792331150471,19.932079127536483,-12.9651413,0.0001653,29.7520657,-0.0800495,-0.1661112,4.0000000,0.0664154,1.0411760,16.1764908,-0.3986378,0.3038438
80,-12,-2.915335691150471,19.932079127536483,-12.9649096,-0.0000826,28.9256191,-0.0725221,-0.1881546,4.0000000,0.0710015,1.0415127,16.2402210,-0.4473107,0.3194466
81,-12,-2.907879051150471,19.932079127536483,-12.9646835,-0.0003306,27.2727280,-0.0688101,-0.2082269,4.0000000,0.0790484,1.0417773,16.2899246,-0.4955021,0.3443203
82,-12,-2.900422411150471,19.932079127536483,-12.9644642,-0.0005785,25.6198349,-0.0671872,-0.2280266,4.0000000,0.0861446,1.0419694,16.3261261,-0.5421977,0.3769910
83,-12,-2.892965771150471,19.932079127536483,-12.9642525,-0.0007438,24.7933884,-0.0642022,-0.2496736,4.0000000,0.0868869,1.0420972,16.3498459,-0.5862342,0.4142144
84,-12,-2.885509131150471,19.932079127536483,-12.9640465,-0.0009091,23.9669418,-0.0609301,-0.2730922,4.0000000,0.0849471,1.0421568,16.3606548,-0.6311316,0.4591693
85,-12,-2.878052491150471,19.932079127536483,-12.9638462,-0.0010744,23.1404953,-0.0573730,-0.2968765,4.0000000,0.0803351,1.0421454,16.3585911,-0.6740881,0.5094131
86,-12,-2.870595851150471,19.932079127536483,-12.9636526,-0.0012397,22.3140488,-0.0486476,-0.3247631,4.0000000,0.0668868,1.0420671,16.3446350,-0.7164131,0.5648395
87,-12,-2.863139211150471,19.932079127536483,-12.9634619,-0.0014050,21.4876041,-0.0379109,-0.3532359,4.0000000,0.0501030,1.0419312,16.3189678,-0.7565748,0.6246948
88,-12,-2.855682571150471,19.932079127536483,-12.9632750,-0.0015702,20.6611576,-0.0217962,-0.3854338,4.0000000,0.0261791,1.0417418,16.2824898,-0.7970467,0.6925508
89,-12,-2.848225931150471,19.932079127536483,-12.9630880,-0.0017355,19.8347111,0.0005738,-0.4199697,4.0000000,-0.0047442,1.0414928,16.2341881,-0.8351952,0.7646946
90,-12,-2.840769291150471,19.932079127536483,-12.9629011,-0.0019835,18.1818180,0.0245742,-0.4554836,4.0000000,-0.0361011,1.0411863,16.1773911,-0.8748661,0.8479425
91,-12,-2.833312651150471,19.932079127536483,-12.9627094,-0.0022314,16.5289249,0.0514261,-0.4914504,4.0000000,-0.0695701,1.0408303,16.1100922,-0.9133307,0.9383551
92,-12,-2.825856011150471,19.932079127536483,-12.9625130,-0.0023967,15.7024794,0.0838442,-0.5301751,4.0000000,-0.1066943,1.0404288,16.0323372,-0.9536558,1.0409690
93,-12,-2.818399371150471,19.932079127536483,-12.9623070,-0.0025620,14.8760328,0.1150820,-0.5667757,4.0000000,-0.1404832,1.0399797,15.9451122,-0.9930682,1.1488165
94,-12,-2.810942731150471,19.932079127536483,-12.9620905,-0.0028099,13.2231407,0.1419777,-0.6006861,4.0000000,-0.1672949,1.0394866,15.8502979,-1.0340774,1.2632711
95,-12,-2.803486091150471,19.932079127536483,-12.9618597,-0.0031405,11.5702477,0.1674641,-0.6322371,4.0000000,-0.1905629,1.0389566,15.7468204,-1.0739114,1.3773251
96,-12,-2.796029451150471,19.932079127536483,-12.9616146,-0.0034711,9.9173555,0.1845856,-0.6590887,4.0000000,-0.2037249,1.0383906,15.6341295,-1.1144524,1.4900422
97,-12,-2.788572811150471,19.932079127536483,-12.9613523,-0.0038843,8.2644625,0.1936340,-0.6804524,4.0000000,-0.2078317,1.0377926,15.5160761,-1.1530732,1.5927831
98,-12,-2.781116171150471,19.932079127536483,-12.9610729,-0.0042975,6.6115704,0.1886887,-0.6953025,4.0000000,-0.1980490,1.0371740,15.3931351,-1.1925560,1.6887650
99,-12,-2.773659531150471,19.932079127536483,-12.9607754,-0.0047107,4.9586778,0.1717878,-0.7034746,4.0000000,-0.1780021,1.0365335,15.2629280,-1.2289469,1.7705154
100,-12,-2.766202891150471,19.932079127536483,-12.9604626,-0.0050413,3.3057852,0.1452223,-0.7062611,4.0000000,-0.1499987,1.0358701,15.1270447,-1.2625235,1.8399364
101,-12,-2.758746251150471,19.932079127536483,-12.9601336,-0.0052893,2.4793389,0.1047925,-0.7020832,4.0000000,-0.1107541,1.0351951,14.9880667,-1.2934122,1.8962607
102,-12,-2.974988811150471,19.924622487536482,-12.9689817,0.0036364,46.2809906,-0.1079565,-0.0876610,4.0000000,-0.0259083,1.0366994,15.2969418,-0.1494137,0.2831974
103,-12,-2.967532171150471,19.924622487536482,-12.9687243,0.0033058,44.6280975,-0.1050032,-0.1015666,4.0000000,-0.0062538,1.0373168,15.4219961,-0.1968793,0.2877961
104,-12,-2.960075531150471,19.924622487536482,-12.9684706,0.0029752,42.9752083,-0.0991904,-0.1201807,4.0000000,0.0066305,1.0379052,15.5391111,-0.2469920,0.2922185
105,-12,-2.952618891150471,19.924622487536482,-12.9682226,0.0028099,42.1487617,-0.0908897,-0.1409487,4.0000000,0.0142718,1.0384511,15.6468678,-0.2961693,0.2964397
106,-12,-2.945162251150471,19.924622487536482,-12.9679794,0.0026446,41.3223152,-0.0824920,-0.1619395,4.0000000,0.0217612,1.0389471,15.7451916,-0.3456403,0.3042850
107,-12,-2.937705611150471,19.924622487536482,-12.9677401,0.0024793,40.4958687,-0.0756261,-0.1813897,4.0000000,0.0320660,1.0393889,15.8314867,-0.3948454,0.3167317
108,-12,-2.930248971150471,19.924622487536482,-12.9675064,0.0022314,39.6694221,-0.0682819,-0.2028493,4.0000000,0.0395934,1.0397719,15.9066219,-0.4452919,0.3347954
109,-12,-2.922792331150471,19.924622487536482,-12.9672775,0.0019835,38.8429756,-0.0604799,-0.2246615,4.0000000,0.0441720,1.0400913,15.9675407,-0.4934949,0.3564954
110,-12,-2.915335691150471,19.924622487536482,-12.9670544,0.0017355,38.0165291,-0.0542209,-0.2469110,4.0000000,0.0478832,1.0403404,16.0155716,-0.5417051,0.3867989
111,-12,-2.907879051150471,19.924622487536482,-12.9668350,0.0014876,36.3636360,-0.0534739,-0.2656317,4.0000000,0.0572292,1.0405214,16.0498600,-0.5884926,0.4255586
112,-12,-2.900422411150471,19.924622487536482,-12.9666204,0.0012397,34.7107430,-0.0529522,-0.2858740,4.0000000,0.0632743,1.0406342,16.0715656,-0.6350223,0.4717685
113,-12,-2.892965771150471,19.924622487536482,-12.9664116,0.0010744,33.8842964,-0.0505490,-0.3077846,4.0000000,0.0638695,1.0406787,16.0809345,-0.6794387,0.5219671
114,-12,-2.885509131150471,19.924622487536482,-12.9662066,0.0009091,33.0578499,-0.0485990,-0.3298807,4.0000000,0.0629019,1.0406640,16.0771427,-0.7226633,0.5780184
115,-12,-2.878052491150471,19.924622487536482,-12.9660063,0.0007438,32.2314034,-0.0452935,-0.3537217,4.0000000,0.0581466,1.0405847,16.0612068,-0.7655900,0.6408265
116,-12,-2.870595851150471,19.924622487536482,-12.9658089,0.0005785,31.4049587,-0.0355267,-0.3819074,4.0000000,0.0439798,1.0404385,16.0334797,-0.8077947,0.7088764
117,-12,-2.863139211150471,19.924622487536482,-12.9656143,0.0004132,30.5785122,-0.0240967,-0.4109726,4.0000000,0.0275018,1.0402354,15.9951229,-0.8494470,0.7835318
118,-12,-2.855682571150471,19.924622487536482,-12.9654207,0.0002479,29.7520657,-0.0070170,-0.4428802,4.0000000,0.0045373,1.0399765,15.9444256,-0.8902977,0.8643190
119,-12,-2.848225931150471,19.924622487536482,-12.9652271,0.0000826,28.9256191,0.0163286,-0.4781284,4.0000000,-0.0245051,1.0396647,15.8844786,-0.9317517,0.9544210
120,-12,-2.840769291150471,19.924622487536482,-12.9650297,-0.0001653,27.2727280,0.0419871,-0.5138783,4.0000000,-0.0545808,1.0393018,15.8132772,-0.9731759,1.0527687
121,-12,-2.833312651150471,19.924622487536482,-12.9648275,-0.0004132,25.6198349,0.0738504,-0.5518714,4.0000000,-0.0894882,1.0388911,15.7330570,-1.0142547,1.1598306
122,-12,-2.825856011150471,19.924622487536482,-12.9646187,-0.0005785,24.7933884,0.1094092,-0.5908560,4.0000000,-0.1255841,1.0384352,15.6430159,-1.0561279,1.2766594
123,-12,-2.818399371150471,19.924622487536482,-12.9643984,-0.0007438,23.9669418,0.1416024,-0.6270852,4.0000000,-0.1561433,1.0379342,15.5449514,-1.0980271,1.3987355
124,-12,-2.810942731150471,19.924622487536482,-12.9641657,-0.0009917,22.3140488,0.1697722,-0.6601100,4.0000000,-0.1806293,1.0374002,15.4367323,-1.1395907,1.5219295
125,-12,-2.803486091150471,19.924622487536482,-12.9639187,-0.0012397,20.6611576,0.1985816,-0.6923363,4.0000000,-0.2035076,1.0368345,15.3223457,-1.1811650,1.6479540
126,-12,-2.796029451150471,19.924622487536482,-12.9636545,-0.0014876,19.0082645,0.2148899,-0.7180408,4.0000000,-0.2133304,1.0362316,15.2012119,-1.2227511,1.7678517
127,-12,-2.788572811150471,19.924622487536482,-12.9633722,-0.0018182,17.3553715,0.2223066,-0.7387008,4.0000000,-0.2141196,1.0356058,15.0730753,-1.2632821,1.8790585
128,-12,-2.781116171150471,19.924622487536482,-12.9630718,-0.0022314,14.8760328,0.2145835,-0.7525352,4.0000000,-0.2017894,1.0349663,14.9392443,-1.3032811,1.9805921
129,-12,-2.773659531150471,19.924622487536482,-12.9627533,-0.0026446,12.3966942,0.1930903,-0.7596794,4.0000000,-0.1779808,1.0343008,14.8004923,-1.3413780,2.0681846
130,-12,-2.766202891150471,19.924622487536482,-12.9624176,-0.0029752,9.9173555,0.1600423,-0.7614188,4.0000000,-0.1457271,1.0336119,14.6554499,-1.3771104,2.1448054
131,-12,-2.758746251150471,19.924622487536482,-12.9620667,-0.0032231,8.2644625,0.1111026,-0.7563683,4.0000000,-0.1025752,1.0329180,14.5070324,-1.4101614,2.2108440
132,-12,-2.997358731150471,19.917165847536481,-12.9717302,-0.0030579,10.7438021,-0.0756919,-0.1085022,4.0000000,-0.1014170,1.0343421,14.8108473,-0.1155875,0.2270214
133,-12,-2.989902091150471,19.917165847536481,-12.9714851,-0.0033058,9.9173555,-0.0823477,-0.1112599,4.0000000,-0.0669760,1.0349303,14.9324560,-0.1555439,0.2442868
134,-12,-2.982445451150471,19.917165847536481,-12.9712400,-0.0036364,8.2644625,-0.0850089,-0.1200762,4.0000000,-0.0427752,1.0355079,15.0524139,-0.1973773,0.2589475
135,-12,-2.974988811150471,19.917165847536481,-12.9709969,-0.0039669,7.4380164,-0.0848684,-0.1343228,4.0000000,-0.0258641,1.0360658,15.1682549,-0.2427815,0.2741779
136,-12,-2.967532171150471,19.917165847536481,-12.9707556,-0.0042975,6.6115704,-0.0822627,-0.1499511,4.0000000,-0.0101856,1.0365990,15.2769032,-0.2897167,0.2871309
137,-12,-2.960075531150471,19.917165847536481,-12.9705191,-0.0046281,5.7851238,-0.0762009,-0.1695792,4.0000000,-0.0014087,1.0370998,15.3765936,-0.3377497,0.3001308
138,-12,-2.952618891150471,19.917165847536481,-12.9702854,-0.0048760,4.9586778,-0.0682726,-0.1913852,4.0000000,0.0026738,1.0375553,15.4691401,-0.3854442,0.3158270
139,-12,-2.945162251150471,19.917165847536481,-12.9700546,-0.0051240,4.1322312,-0.0595784,-0.2136627,4.0000000,0.0068849,1.0379628,15.5513344,-0.4342104,0.3345862
140,-12,-2.937705611150471,19.917165847536481,-12.9698277,0.0046281,49.5867767,-0.0532062,-0.2344086,4.0000000,0.0142412,1.0383252,15.6227551,-0.4830584,0.3595563
141,-12,-2.930248971150471,19.917165847536481,-12.9696035,0.0042975,48.7603302,-0.0464215,-0.2555562,4.0000000,0.0196875,1.0386294,15.6815948,-0.5307998,0.3881713
142,-12,-2.922792331150471,19.917165847536481,-12.9693832,0.0039669,47.9338837,-0.0390738,-0.2780121,4.0000000,0.0222741,1.0388625,15.7276802,-0.5782983,0.4225977
143,-12,-2.915335691150471,19.917165847536481,-12.9691658,0.0036364,47.1074371,-0.0346295,-0.2991070,4.0000000,0.0259794,1.0390252,15.7601109,-0.6241933,0.4644256
144,-12,-2.907879051150471,19.917165847536481,-12.9689503,0.0033058,45.4545441,-0.0349438,-0.3175782,4.0000000,0.0345504,1.0391271,15.7804775,-0.6697068,0.5133624
145,-12,-2.900422411150471,19.917165847536481,-12.9687386,0.0030579,43.8016510,-0.0357111,-0.3362062,4.0000000,0.0406916,1.0391669,15.7868013,-0.7131040,0.5668629
146,-12,-2.892965771150471,19.917165847536481,-12.9685297,0.0028926,42.9752083,-0.0340314,-0.3581556,4.0000000,0.0409940,1.0391396,15.7808208,-0.7573051,0.6283978
147,-12,-2.885509131150471,19.917165847536481,-12.9683237,0.0027273,42.1487617,-0.0327594,-0.3803110,4.0000000,0.0400467,1.0390443,15.7634029,-0.8006687,0.6957923
148,-12,-2.878052491150471,19.917165847536481,-12.9681206,0.0025620,41.3223152,-0.0303109,-0.4040175,4.0000000,0.0359152,1.0388905,15.7332859,-0.8439502,0.7704008
