OID_,ClipsFinal_DEM_Large_S3_RegK,X,Y,DEM_Large_S5_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
19,-12,-3.549150091150471,18.604797207536482,-12.9990940,0.0042975,42.9752083,-1.3346602,-0.3222626,4.0000000,-0.9640202,1.0138441,9.4782057,0.3194950,3.2835331
20,-12,-3.541693451150471,18.604797207536482,-12.9992495,0.0043802,43.8016510,-1.4289821,-0.3060935,4.0000000,-0.9269674,1.0123143,8.9423008,0.3147803,3.4146304
21,-12,-3.534236811150471,18.604797207536482,-12.9993658,0.0044628,44.6280975,-1.5135630,-0.2876211,4.0000000,-0.8765178,1.0108654,8.4013357,0.3012756,3.5215967
22,-12,-3.526780171150471,18.604797207536482,-12.9994440,0.0044628,44.6280975,-1.5841448,-0.2632125,4.0000000,-0.8047530,1.0095068,7.8604980,0.2783280,3.5893197
23,-12,-3.519323531150471,18.604797207536482,-12.9994831,0.0043802,43.8016510,-1.6475830,-0.2387758,4.0000000,-0.7211868,1.0082469,7.3228049,0.2436352,3.6484275
24,-12,-3.511866891150471,18.604797207536482,-12.9994850,0.0042975,42.9752083,-1.6994168,-0.2112055,5.0000000,-0.6157209,1.0070966,6.7912645,0.1933099,3.6844420
25,-12,-3.504410251150471,18.604797207536482,-12.9994478,0.0041322,41.3223152,-1.7415776,-0.1836091,4.0000000,-0.4899099,1.0060548,6.2719650,0.1226916,3.7087238
26,-12,-3.496953611150471,18.604797207536482,-12.9993734,0.0038843,38.8429756,-1.7739222,-0.1545365,4.0000000,-0.3392957,1.0051216,5.7682858,0.0302227,3.7192967
27,-12,-3.608803211150471,18.597340567536481,-12.9982958,0.0033058,39.6694221,-0.3701283,-0.2831573,4.0000000,-0.5118726,1.0255923,12.8467674,-0.0544420,1.1891155
28,-12,-3.601346571150471,18.597340567536481,-12.9986515,0.0037190,42.1487617,-0.4478566,-0.3318376,4.0000000,-0.6376899,1.0242876,12.5198383,-0.0259853,1.4932430
29,-12,-3.593889931150471,18.597340567536481,-12.9989862,0.0040496,43.8016510,-0.5333892,-0.3718085,4.0000000,-0.7417148,1.0228662,12.1530848,-0.0019023,1.8013970
30,-12,-3.586433291150471,18.597340567536481,-12.9992952,0.0042975,45.4545441,-0.6314744,-0.4010841,4.0000000,-0.8213161,1.0213586,11.7506981,0.0191479,2.1067235
31,-13,-3.578976651150471,18.597340567536481,-12.9995737,0.0045455,47.1074371,-0.7341746,-0.4213584,4.0000000,-0.8788309,1.0197989,11.3179159,0.0361141,2.3899636
32,-13,-3.571520011150471,18.597340567536481,-12.9998178,0.0047934,48.7603302,-0.8396375,-0.4308384,4.0000000,-0.9100223,1.0182132,10.8610172,0.0483454,2.6360247
33,-13,-3.564063371150471,18.597340567536481,-13.0000257,-0.0049587,0.0000000,-0.9437257,-0.4328236,4.0000000,-0.9213903,1.0166324,10.3827562,0.0557431,2.8471446
34,-13,-3.556606731150471,18.597340567536481,-13.0001955,-0.0048760,0.0000000,-1.0429354,-0.4262146,4.0000000,-0.9097063,1.0150857,9.8916893,0.0572771,3.0127668
35,-13,-3.549150091150471,18.597340567536481,-13.0003252,-0.0047934,0.0000000,-1.1364371,-0.4127360,4.0000000,-0.8777133,1.0135884,9.3921061,0.0522412,3.1403153
36,-13,-3.541693451150471,18.597340567536481,-13.0004148,-0.0047107,0.0000000,-1.2255242,-0.3908559,4.0000000,-0.8207504,1.0121598,8.8886890,0.0390385,3.2310002
37,-13,-3.534236811150471,18.597340567536481,-13.0004644,-0.0046281,0.0000000,-1.3071676,-0.3654155,4.0000000,-0.7493619,1.0108130,8.3835974,0.0185310,3.2994227
38,-13,-3.526780171150471,18.597340567536481,-13.0004749,-0.0046281,0.0000000,-1.3761117,-0.3361613,5.0000000,-0.6583098,1.0095532,7.8813210,-0.0140128,3.3368433
39,-13,-3.519323531150471,18.597340567536481,-13.0004454,-0.0047107,0.0000000,-1.4331524,-0.3075730,4.0000000,-0.5566209,1.0083858,7.3854008,-0.0585251,3.3599765
40,-13,-3.511866891150471,18.597340567536481,-13.0003786,-0.0047934,0.0000000,-1.4807305,-0.2748581,4.0000000,-0.4340999,1.0073189,6.9012518,-0.1156164,3.3626151
41,-13,-3.504410251150471,18.597340567536481,-13.0002728,-0.0049587,0.0000000,-1.5227629,-0.2430635,4.0000000,-0.2964479,1.0063578,6.4313989,-0.1896791,3.3664587
42,-13,-3.496953611150471,18.597340567536481,-13.0001297,-0.0052066,0.0000000,-1.5554101,-0.2090719,4.0000000,-0.1365957,1.0054989,5.9796715,-0.2815480,3.3574882
43,-13,-3.489496971150471,18.597340567536481,-12.9999504,0.0044628,44.6280975,-1.5837768,-0.1772483,4.0000000,0.0408174,1.0047432,5.5535927,-0.3953140,3.3543108
44,-12,-3.482040331150471,18.597340567536481,-12.9997349,0.0040496,40.4958687,-1.6030638,-0.1444713,4.0000000,0.2401104,1.0040956,5.1582503,-0.5290530,3.3416269
45,-12,-3.623716491150471,18.589883927536480,-12.9992666,0.0042149,45.4545441,-0.2278558,-0.2993025,4.0000000,-0.2690592,1.0267626,13.1330376,-0.3295459,0.9032260
46,-13,-3.616259851150471,18.589883927536480,-12.9996119,0.0044628,47.1074371,-0.2416429,-0.3655030,4.0000000,-0.4265617,1.0257663,12.8896809,-0.3044444,1.1324768
47,-13,-3.608803211150471,18.589883927536480,-12.9999447,0.0047107,48.7603302,-0.2745687,-0.4222901,4.0000000,-0.5645687,1.0246133,12.6031017,-0.2800115,1.4052776
48,-13,-3.601346571150471,18.589883927536480,-13.0002594,-0.0049587,0.0000000,-0.3262417,-0.4671390,4.0000000,-0.6769891,1.0233327,12.2747259,-0.2572889,1.6937085
49,-13,-3.593889931150471,18.589883927536480,-13.0005484,-0.0047107,0.0000000,-0.3912831,-0.5013130,4.0000000,-0.7657588,1.0219505,11.9102097,-0.2368673,1.9762852
50,-13,-3.586433291150471,18.589883927536480,-13.0008078,-0.0045455,0.0000000,-0.4710723,-0.5244717,4.0000000,-0.8279784,1.0204997,11.5156260,-0.2209651,2.2442586
51,-13,-3.578976651150471,18.589883927536480,-13.0010328,-0.0043802,0.0000000,-0.5569268,-0.5378005,4.0000000,-0.8672094,1.0190140,11.0947237,-0.2083915,2.4782207
52,-13,-3.571520011150471,18.589883927536480,-13.0012217,-0.0042149,0.0000000,-0.6498525,-0.5409181,4.0000000,-0.8805125,1.0175201,10.6539555,-0.2013236,2.6759233
53,-13,-3.564063371150471,18.589883927536480,-13.0013704,-0.0040496,0.0000000,-0.7431590,-0.5357316,4.0000000,-0.8714162,1.0160421,10.1993666,-0.2000471,2.8325210
54,-13,-3.556606731150471,18.589883927536480,-13.0014801,-0.0039669,0.0000000,-0.8330042,-0.5223032,4.0000000,-0.8407362,1.0146050,9.7359896,-0.2038703,2.9427357
55,-13,-3.549150091150471,18.589883927536480,-13.0015478,-0.0038843,0.0000000,-0.9201625,-0.5026356,4.0000000,-0.7907140,1.0132269,9.2675877,-0.2145573,3.0210211
56,-13,-3.541693451150471,18.589883927536480,-13.0015745,-0.0038017,0.0000000,-1.0029144,-0.4771219,5.0000000,-0.7192361,1.0119175,8.7999239,-0.2350077,3.0695126
57,-13,-3.534236811150471,18.589883927536480,-13.0015602,-0.0037190,0.0000000,-1.0805326,-0.4458650,4.0000000,-0.6310517,1.0106820,8.3341465,-0.2606783,3.0919192
58,-13,-3.526780171150471,18.589883927536480,-13.0015059,-0.0037190,0.0000000,-1.1516409,-0.4102752,4.0000000,-0.5244609,1.0095297,7.8737345,-0.2960895,3.0952847
59,-13,-3.519323531150471,18.589883927536480,-13.0014114,-0.0038017,0.0000000,-1.2090429,-0.3750781,4.0000000,-0.4096946,1.0084670,7.4224710,-0.3404615,3.0838046
60,-13,-3.511866891150471,18.589883927536480,-13.0012789,-0.0038843,0.0000000,-1.2555751,-0.3391005,4.0000000,-0.2824334,1.0074985,6.9868450,-0.3957676,3.0598688
61,-13,-3.504410251150471,18.589883927536480,-13.0011082,-0.0040496,0.0000000,-1.3009105,-0.3026029,4.0000000,-0.1417988,1.0066285,6.5698953,-0.4634070,3.0447454
62,-13,-3.496953611150471,18.589883927536480,-13.0009003,-0.0042975,0.0000000,-1.3344134,-0.2641630,4.0000000,0.0159380,1.0058564,6.1740489,-0.5442640,3.0138497
63,-13,-3.489496971150471,18.589883927536480,-13.0006552,-0.0046281,0.0000000,-1.3674585,-0.2279024,4.0000000,0.1840517,1.0051767,5.8044076,-0.6398565,2.9998887
64,-13,-3.482040331150471,18.589883927536480,-13.0003748,-0.0050413,0.0000000,-1.3911132,-0.1923992,4.0000000,0.3622113,1.0045921,5.4670305,-0.7470098,2.9802911
65,-13,-3.474583691150471,18.589883927536480,-13.0000591,-0.0056198,0.0000000,-1.4073981,-0.1574419,4.0000000,0.5470807,1.0041053,5.1679902,-0.8619645,2.9581769
66,-12,-3.467127051150471,18.589883927536480,-12.9997082,0.0038017,38.0165291,-1.4227341,-0.1235454,4.0000000,0.7314557,1.0037121,4.9127960,-0.9785464,2.9465141
67,-13,-3.631173131150471,18.582427287536479,-13.0006313,-0.0047107,0.0000000,-0.1988440,-0.3675694,4.0000000,-0.1631013,1.0263112,13.0242805,-0.5720375,1.0243275
68,-13,-3.623716491150471,18.582427287536479,-13.0009527,-0.0045455,0.0000000,-0.1582249,-0.4430647,4.0000000,-0.3373540,1.0254761,12.8193903,-0.5487754,1.2088345
69,-13,-3.616259851150471,18.582427287536479,-13.0012665,-0.0043802,0.0000000,-0.1419511,-0.5068703,4.0000000,-0.4865462,1.0244796,12.5701294,-0.5271945,1.4437002
70,-13,-3.608803211150471,18.582427287536479,-13.0015621,-0.0042149,0.0000000,-0.1472882,-0.5596402,4.0000000,-0.6117463,1.0233505,12.2801647,-0.5075341,1.7041402
71,-13,-3.601346571150471,18.582427287536479,-13.0018358,-0.0039669,0.0000000,-0.1750218,-0.5996958,4.0000000,-0.7090460,1.0221111,11.9538889,-0.4903456,1.9658581
72,-13,-3.593889931150471,18.582427287536479,-13.0020800,-0.0038017,0.0000000,-0.2210456,-0.6287214,4.0000000,-0.7821670,1.0207897,11.5966883,-0.4752758,2.2153106
73,-13,-3.586433291150471,18.582427287536479,-13.0022907,-0.0036364,0.0000000,-0.2812321,-0.6461343,4.0000000,-0.8280591,1.0194257,11.2131882,-0.4642094,2.4316487
74,-13,-3.578976651150471,18.582427287536479,-13.0024652,-0.0034711,0.0000000,-0.3534943,-0.6526279,4.0000000,-0.8501942,1.0180401,10.8101740,-0.4550618,2.6101573
75,-13,-3.571520011150471,18.582427287536479,-13.0025997,-0.0033058,0.0000000,-0.4366372,-0.6480643,4.0000000,-0.8458081,1.0166597,10.3929234,-0.4503205,2.7465434
76,-13,-3.564063371150471,18.582427287536479,-13.0026932,-0.0031405,0.0000000,-0.5221658,-0.6357952,4.0000000,-0.8200788,1.0153092,9.9659882,-0.4515117,2.8437269
77,-13,-3.556606731150471,18.582427287536479,-13.0027447,-0.0030579,0.0000000,-0.6084874,-0.6161525,4.0000000,-0.7737498,1.0139996,9.5338802,-0.4585551,2.9038074
78,-13,-3.549150091150471,18.582427287536479,-13.0027542,-0.0029752,0.0000000,-0.6924881,-0.5904398,5.0000000,-0.7085947,1.0127496,9.1020851,-0.4722849,2.9316540
79,-13,-3.541693451150471,18.582427287536479,-13.0027208,-0.0028926,0.0000000,-0.7741547,-0.5588105,4.0000000,-0.6251079,1.0115714,8.6727896,-0.4925131,2.9328194
80,-13,-3.534236811150471,18.582427287536479,-13.0026455,-0.0028099,0.0000000,-0.8493865,-0.5223843,4.0000000,-0.5253687,1.0104643,8.2496138,-0.5194000,2.9091163
81,-13,-3.526780171150471,18.582427287536479,-13.0025291,-0.0028099,0.0000000,-0.9199989,-0.4811027,4.0000000,-0.4109228,1.0094348,7.8361659,-0.5512826,2.8690596
82,-13,-3.519323531150471,18.582427287536479,-13.0023727,-0.0028926,0.0000000,-0.9796902,-0.4404500,4.0000000,-0.2912964,1.0084907,7.4350648,-0.5896034,2.8247995
83,-13,-3.511866891150471,18.582427287536479,-13.0021782,-0.0029752,0.0000000,-1.0301211,-0.4002297,4.0000000,-0.1637216,1.0076334,7.0507703,-0.6367378,2.7783728
84,-13,-3.504410251150471,18.582427287536479,-13.0019455,-0.0031405,0.0000000,-1.0771238,-0.3597450,4.0000000,-0.0271121,1.0068631,6.6865940,-0.6923780,2.7391961
85,-13,-3.496953611150471,18.582427287536479,-13.0016766,-0.0033884,0.0000000,-1.1157991,-0.3178176,4.0000000,0.1206796,1.0061822,6.3469400,-0.7563148,2.6942708
86,-13,-3.489496971150471,18.582427287536479,-13.0013704,-0.0037190,0.0000000,-1.1511850,-0.2790542,4.0000000,0.2709122,1.0055860,6.0335870,-0.8290205,2.6656590
87,-13,-3.482040331150471,18.582427287536479,-13.0010300,-0.0041322,0.0000000,-1.1798418,-0.2408314,4.0000000,0.4252008,1.0050763,5.7509646,-0.9068636,2.6379683
88,-13,-3.474583691150471,18.582427287536479,-13.0006533,-0.0047107,0.0000000,-1.2041088,-0.2022031,4.0000000,0.5801520,1.0046508,5.5054574,-0.9845583,2.6138639
89,-13,-3.467127051150471,18.582427287536479,-13.0002432,-0.0053719,0.0000000,-1.2223773,-0.1663416,4.0000000,0.7252681,1.0043076,5.2977428,-1.0579512,2.5944610
90,-12,-3.459670411150471,18.582427287536479,-12.9997988,0.0039669,39.6694221,-1.2388277,-0.1308580,5.0000000,0.8578727,1.0040513,5.1374979,-1.1195887,2.5833111
91,-13,-3.646086411150471,18.574970647536482,-13.0017118,-0.0040496,0.8264463,-0.3522028,-0.3295385,4.0000000,0.1618888,1.0258830,12.9204140,-0.8209658,1.2259958
92,-13,-3.638629771150471,18.574970647536482,-13.0020046,-0.0038017,1.6528926,-0.2327280,-0.4239097,4.0000000,-0.0451341,1.0253891,12.7988043,-0.8026853,1.2747895
93,-13,-3.631173131150471,18.574970647536482,-13.0023022,-0.0035537,2.4793389,-0.1340773,-0.5079588,4.0000000,-0.2334764,1.0247238,12.6311121,-0.7824412,1.4048474
94,-13,-3.623716491150471,18.574970647536482,-13.0025959,-0.0033058,3.3057852,-0.0591856,-0.5823134,4.0000000,-0.3998541,1.0238931,12.4206142,-0.7647727,1.6000432
95,-13,-3.616259851150471,18.574970647536482,-13.0028763,-0.0031405,3.3057852,-0.0150323,-0.6421001,4.0000000,-0.5383415,1.0229166,12.1684370,-0.7458587,1.8267115
96,-13,-3.608803211150471,18.574970647536482,-13.0031366,-0.0029752,3.3057852,0.0045379,-0.6903087,4.0000000,-0.6512572,1.0218281,11.8786535,-0.7293603,2.0644941
97,-13,-3.601346571150471,18.574970647536482,-13.0033703,-0.0027273,3.3057852,-0.0026383,-0.7247456,4.0000000,-0.7345260,1.0206491,11.5575409,-0.7149652,2.2883725
98,-13,-3.593889931150471,18.574970647536482,-13.0035706,-0.0025620,3.3057852,-0.0290342,-0.7487400,4.0000000,-0.7931852,1.0194157,11.2110281,-0.7042949,2.4912624
99,-13,-3.586433291150471,18.574970647536482,-13.0037355,-0.0023967,3.3057852,-0.0768623,-0.7588408,4.0000000,-0.8227248,1.0181563,10.8446054,-0.6949568,2.6490536
100,-13,-3.578976651150471,18.574970647536482,-13.0038605,-0.0022314,3.3057852,-0.1367295,-0.7600427,4.0000000,-0.8290880,1.0168895,10.4638309,-0.6909974,2.7716393
101,-13,-3.571520011150471,18.574970647536482,-13.0039434,-0.0020661,3.3057852,-0.2102490,-0.7500502,4.0000000,-0.8099237,1.0156438,10.0743027,-0.6901768,2.8485897
102,-13,-3.564063371150471,18.574970647536482,-13.0039845,-0.0019835,2.4793389,-0.2898248,-0.7315460,5.0000000,-0.7693667,1.0144342,9.6788902,-0.6937253,2.8846769
103,-13,-3.556606731150471,18.574970647536482,-13.0039806,-0.0019835,1.6528926,-0.3733141,-0.7055734,4.0000000,-0.7099116,1.0132691,9.2835331,-0.7012353,2.8869383
104,-13,-3.549150091150471,18.574970647536482,-13.0039339,-0.0019835,0.8264463,-0.4561862,-0.6749035,4.0000000,-0.6352261,1.0121608,8.8910370,-0.7145810,2.8673816
105,-13,-3.541693451150471,18.574970647536482,-13.0038443,-0.0019835,0.0000000,-0.5386850,-0.6370666,4.0000000,-0.5441613,1.0111215,8.5056124,-0.7299719,2.8176835
106,-13,-3.534236811150471,18.574970647536482,-13.0037117,-0.0019008,0.0000000,-0.6168406,-0.5939505,4.0000000,-0.4369915,1.0101565,8.1297359,-0.7509096,2.7461486
107,-13,-3.526780171150471,18.574970647536482,-13.0035372,-0.0019008,0.0000000,-0.6886432,-0.5481199,4.0000000,-0.3213423,1.0092663,7.7678142,-0.7748975,2.6665142
108,-13,-3.519323531150471,18.574970647536482,-13.0033236,-0.0019835,0.0000000,-0.7517012,-0.5026972,4.0000000,-0.2027945,1.0084538,7.4209356,-0.8026000,2.5898585
109,-13,-3.511866891150471,18.574970647536482,-13.0030708,-0.0020661,0.0000000,-0.8092880,-0.4582115,4.0000000,-0.0800622,1.0077176,7.0913010,-0.8363608,2.5241976
110,-13,-3.504410251150471,18.574970647536482,-13.0027809,-0.0022314,0.0000000,-0.8585033,-0.4154213,4.0000000,0.0464389,1.0070544,6.7818203,-0.8772814,2.4648700
111,-13,-3.496953611150471,18.574970647536482,-13.0024538,-0.0024793,0.0000000,-0.9011046,-0.3719417,4.0000000,0.1789241,1.0064698,6.4956918,-0.9228076,2.4062860
112,-13,-3.489496971150471,18.574970647536482,-13.0020905,-0.0028099,0.0000000,-0.9384528,-0.3297104,4.0000000,0.3105874,1.0059612,6.2351880,-0.9700083,2.3570743
113,-13,-3.482040331150471,18.574970647536482,-13.0016928,-0.0032231,0.0000000,-0.9702920,-0.2887662,4.0000000,0.4406942,1.0055289,6.0046525,-1.0182266,2.3153272
114,-13,-3.474583691150471,18.574970647536482,-13.0012598,-0.0038017,0.0000000,-1.0001510,-0.2501094,4.0000000,0.5657176,1.0051709,5.8078361,-1.0659364,2.2888322
115,-13,-3.467127051150471,18.574970647536482,-13.0007935,-0.0045455,0.0000000,-1.0255151,-0.2115714,4.0000000,0.6820738,1.0048842,5.6454191,-1.1052166,2.2664585
116,-13,-3.459670411150471,18.574970647536482,-13.0002937,-0.0052893,0.0000000,-1.0486372,-0.1748830,5.0000000,0.7854779,1.0046760,5.5229001,-1.1352440,2.2550235
117,-12,-3.452213771150471,18.574970647536482,-12.9997606,0.0039669,39.6694221,-1.0670235,-0.1371442,4.0000000,0.8733130,1.0045382,5.4410944,-1.1476014,2.2445405
118,-12,-3.444757131150471,18.574970647536482,-12.9991951,0.0033058,33.0578499,-1.0829889,-0.0990942,4.0000000,0.9411366,1.0044661,5.3975310,-1.1393249,2.2411635
119,-13,-3.668456331150471,18.567514007536481,-13.0026722,-0.0028926,5.7851238,-0.9197256,-0.1195784,4.0000000,0.8029835,1.0246608,12.6142616,-1.0421402,2.0698681
120,-13,-3.660999691150471,18.567514007536481,-13.0028725,-0.0028099,5.7851238,-0.7130252,-0.2421647,4.0000000,0.5522451,1.0246087,12.6016388,-1.0365745,1.7911805
121,-13,-3.653543051150471,18.567514007536481,-13.0031090,-0.0026446,6.6115704,-0.5143598,-0.3573660,4.0000000,0.3105473,1.0244114,12.5529957,-1.0252793,1.6465734
122,-13,-3.646086411150471,18.567514007536481,-13.0033693,-0.0023967,8.2644625,-0.3344591,-0.4626881,4.0000000,0.0869509,1.0240568,12.4627228,-1.0123272,1.6257864
123,-13,-3.638629771150471,18.567514007536481,-13.0036421,-0.0020661,9.9173555,-0.1760265,-0.5575827,4.0000000,-0.1170364,1.0235378,12.3303642,-0.9981290,1.7026163
124,-13,-3.631173131150471,18.567514007536481,-13.0039167,-0.0017355,11.5702477,-0.0451275,-0.6391351,4.0000000,-0.2970843,1.0228631,12.1548367,-0.9811858,1.8456635
125,-13,-3.623716491150471,18.567514007536481,-13.0041828,-0.0014876,12.3966942,0.0604446,-0.7102339,4.0000000,-0.4539936,1.0220513,11.9387751,-0.9664740,2.0366645
126,-13,-3.616259851150471,18.567514007536481,-13.0044317,-0.0013223,12.3966942,0.1325976,-0.7671299,4.0000000,-0.5828091,1.0211195,11.6856632,-0.9514506,2.2467053
127,-13,-3.608803211150471,18.567514007536481,-13.0046568,-0.0011570,12.3966942,0.1756117,-0.8104431,4.0000000,-0.6835947,1.0200889,11.4010887,-0.9372914,2.4483247
128,-13,-3.601346571150471,18.567514007536481,-13.0048504,-0.0009091,12.3966942,0.1846956,-0.8391269,4.0000000,-0.7535968,1.0189943,11.0904217,-0.9246571,2.6282287
129,-13,-3.593889931150471,18.567514007536481,-13.0050097,-0.0007438,12.3966942,0.1713203,-0.8572446,4.0000000,-0.7980498,1.0178679,10.7585192,-0.9164394,2.7809958
130,-13,-3.586433291150471,18.567514007536481,-13.0051298,-0.0005785,12.3966942,0.1339294,-0.8617927,4.0000000,-0.8133824,1.0167265,10.4127483,-0.9102030,2.8834743
131,-13,-3.578976651150471,18.567514007536481,-13.0052080,-0.0004959,11.5702477,0.0803460,-0.8566177,4.0000000,-0.8044922,1.0155951,10.0571184,-0.9087433,2.9466364
132,-13,-3.571520011150471,18.567514007536481,-13.0052433,-0.0004132,10.7438021,0.0159403,-0.8415357,5.0000000,-0.7734781,1.0144928,9.6977768,-0.9095933,2.9604716
133,-13,-3.564063371150471,18.567514007536481,-13.0052338,-0.0004132,9.0909090,-0.0599849,-0.8173496,4.0000000,-0.7227908,1.0134310,9.3404551,-0.9119083,2.9371390
134,-13,-3.556606731150471,18.567514007536481,-13.0051794,-0.0004959,7.4380164,-0.1420982,-0.7866018,4.0000000,-0.6552630,1.0124243,8.9862680,-0.9179407,2.8885760
135,-13,-3.549150091150471,18.567514007536481,-13.0050802,-0.0005785,5.7851238,-0.2258682,-0.7494446,4.0000000,-0.5730735,1.0114776,8.6381912,-0.9258157,2.8120906
136,-13,-3.541693451150471,18.567514007536481,-13.0049372,-0.0006612,4.1322312,-0.3090402,-0.7067735,4.0000000,-0.4783700,1.0105914,8.3010302,-0.9351769,2.7148333
137,-13,-3.534236811150471,18.567514007536481,-13.0047512,-0.0006612,3.3057852,-0.3877112,-0.6592990,4.0000000,-0.3707301,1.0097730,7.9770541,-0.9478678,2.5986490
138,-13,-3.526780171150471,18.567514007536481,-13.0045233,-0.0007438,2.4793389,-0.4614479,-0.6115384,4.0000000,-0.2597039,1.0090245,7.6677566,-0.9633729,2.4914334
139,-13,-3.519323531150471,18.567514007536481,-13.0042562,-0.0009091,1.6528926,-0.5289095,-0.5635124,4.0000000,-0.1460441,1.0083436,7.3740087,-0.9809808,2.3906202
140,-13,-3.511866891150471,18.567514007536481,-13.0039501,-0.0010744,0.8264463,-0.5905902,-0.5162082,4.0000000,-0.0311588,1.0077298,7.0989323,-1.0012578,2.3015327
141,-13,-3.504410251150471,18.567514007536481,-13.0036058,-0.0013223,0.0000000,-0.6437271,-0.4708624,4.0000000,0.0829461,1.0071816,6.8429346,-1.0246708,2.2221377
142,-13,-3.496953611150471,18.567514007536481,-13.0032253,-0.0015702,0.0000000,-0.6917294,-0.4248441,4.0000000,0.1981435,1.0066992,6.6119518,-1.0478318,2.1479788
143,-13,-3.489496971150471,18.567514007536481,-13.0028095,-0.0019008,0.0000000,-0.7346498,-0.3803491,4.0000000,0.3098257,1.0062829,6.4034333,-1.0705240,2.0864990
144,-13,-3.482040331150471,18.567514007536481,-13.0023584,-0.0023140,0.0000000,-0.7729506,-0.3361991,4.0000000,0.4186217,1.0059345,6.2237420,-1.0910200,2.0336366
145,-13,-3.474583691150471,18.567514007536481,-13.0018730,-0.0028926,0.0000000,-0.8078262,-0.2960566,4.0000000,0.5197618,1.0056522,6.0742416,-1.1118751,2.0000052
146,-13,-3.467127051150471,18.567514007536481,-13.0013542,-0.0036364,0.0000000,-0.8383509,-0.2560574,5.0000000,0.6130512,1.0054317,5.9539471,-1.1251659,1.9716294
147,-13,-3.459670411150471,18.567514007536481,-13.0008030,-0.0044628,0.0000000,-0.8666815,-0.2184138,5.0000000,0.6957217,1.0052752,5.8690610,-1.1325493,1.9565872
