OID_,ClipsFinal_DEM_Large_S3_RegR,X,Y,DEM_Large_S5_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
13,-13,-4.496143371150471,20.118495127536480,-13.2547836,0.0000000,0.0000000,0.1611373,-0.7962589,4.0000000,-0.1452135,1.0016582,3.2872119,-1.4473044,2.2216060
14,-13,-4.488686731150471,20.118495127536480,-13.2551699,0.0000000,0.0000000,0.1201887,-0.8423777,4.0000000,-0.0827230,1.0011086,2.6741440,-1.6020323,2.6037748
15,-13,-4.481230091150471,20.118495127536480,-13.2554693,0.0000000,0.0000000,0.0451819,-0.8656049,4.0000000,-0.0318042,1.0006579,2.0397120,-1.6994058,2.9104359
16,-13,-4.473773451150471,20.118495127536480,-13.2556782,0.0000000,0.0000000,-0.0658740,-0.8624328,5.0000000,-0.1157231,1.0003461,1.4438492,-1.6091427,3.1092212
17,-13,-4.466316811150471,20.118495127536480,-13.2557926,0.0000000,0.0000000,-0.2137917,-0.8301170,5.0000000,-0.8532009,1.0001990,1.0502834,-0.8070330,3.1861265
18,-13,-4.458860171150471,20.118495127536480,-13.2558146,0.0000000,0.0000000,-0.4005922,-0.7684050,5.0000000,-1.7366482,1.0002277,1.1363727,0.1998384,3.1666305
19,-13,-4.451403531150471,20.118495127536480,-13.2557449,0.0000000,0.0000000,-0.6180063,-0.6778225,4.0000000,-1.5954626,1.0004282,1.6161045,0.2398175,3.0806656
20,-13,-4.443946891150471,20.118495127536480,-13.2555904,0.0000000,0.0000000,-0.8601538,-0.5572141,4.0000000,-1.3641835,1.0007826,2.2241323,0.2497553,2.9739223
21,-13,-4.436490251150471,20.118495127536480,-13.2553587,0.0000000,0.0000000,-1.1144127,-0.4108323,3.0000000,-1.2407268,1.0012623,2.8442028,0.4190622,2.9216952
22,-13,-4.525969931150471,20.111038487536479,-13.2525749,-0.0019008,0.0000000,0.1258443,-0.5059487,4.0000000,-0.3533068,1.0037276,4.9464650,-0.6585905,0.7815356
23,-13,-4.518513291150471,20.111038487536479,-13.2531996,-0.0009917,0.0000000,0.1746977,-0.5914838,5.0000000,-0.3143829,1.0032482,4.6170259,-0.8685846,1.0594580
24,-13,-4.511056651150471,20.111038487536479,-13.2537756,-0.0000826,0.0000000,0.2182145,-0.6768838,4.0000000,-0.2761376,1.0026990,4.2077484,-1.0776300,1.4055114
25,-13,-4.503600011150471,20.111038487536479,-13.2542925,0.0000000,0.0000000,0.2481962,-0.7565075,4.0000000,-0.2360817,1.0021169,3.7215819,-1.2769333,1.8013345
26,-13,-4.496143371150471,20.111038487536479,-13.2547407,0.0000000,0.0000000,0.2595872,-0.8268775,4.0000000,-0.1938248,1.0015398,3.1671877,-1.4599303,2.2228904
27,-13,-4.488686731150471,20.111038487536479,-13.2551088,0.0000000,0.0000000,0.2462874,-0.8822932,4.0000000,-0.1532584,1.0010132,2.5574334,-1.6113280,2.6265163
28,-13,-4.481230091150471,20.111038487536479,-13.2553911,0.0000000,0.0000000,0.2011399,-0.9167865,4.0000000,-0.1435590,1.0005876,1.9241977,-1.6900139,2.9631908
29,-13,-4.473773451150471,20.111038487536479,-13.2555799,0.0000000,0.0000000,0.1178233,-0.9256153,5.0000000,-0.3381384,1.0003005,1.3395418,-1.5130922,3.1937089
30,-13,-4.466316811150471,20.111038487536479,-13.2556734,0.0000000,0.0000000,-0.0019503,-0.9065174,5.0000000,-1.2697674,1.0001820,0.9993369,-0.5432675,3.2934005
31,-13,-4.458860171150471,20.111038487536479,-13.2556686,0.0000000,0.0000000,-0.1596681,-0.8594777,4.0000000,-1.7942213,1.0002449,1.1878936,0.0752660,3.2783427
32,-13,-4.451403531150471,20.111038487536479,-13.2555704,0.0000000,0.0000000,-0.3567981,-0.7810999,4.0000000,-1.4635946,1.0004867,1.7345719,-0.0986051,3.1618106
33,-13,-4.443946891150471,20.111038487536479,-13.2553806,0.0000000,0.0000000,-0.5826411,-0.6729289,4.0000000,-1.2157960,1.0008889,2.3808067,-0.1300618,2.9894502
34,-13,-4.436490251150471,20.111038487536479,-13.2551088,0.0000000,0.0000000,-0.8288463,-0.5372710,4.0000000,-1.0943727,1.0014186,3.0254612,0.0198307,2.8314309
35,-13,-4.429033611150471,20.111038487536479,-13.2547646,-0.0000826,0.0000000,-1.0867875,-0.3795977,4.0000000,-1.0475343,1.0020417,3.6398530,0.2883391,2.7763922
36,-13,-4.421576971150471,20.111038487536479,-13.2543602,-0.0003306,0.0000000,-1.3463205,-0.2039084,4.0000000,-1.0449473,1.0027260,4.2068067,0.6371304,2.8937387
37,-13,-4.518513291150471,20.103581847536478,-13.2531900,-0.0009091,0.0000000,0.2135498,-0.6055193,4.0000000,-0.3303239,1.0030714,4.4896517,-0.8807147,1.0482417
38,-13,-4.511056651150471,20.103581847536478,-13.2537498,0.0000000,0.0000000,0.2669823,-0.6921229,4.0000000,-0.2988894,1.0025482,4.0885692,-1.0853564,1.3907435
39,-13,-4.503600011150471,20.103581847536478,-13.2542505,0.0000000,0.0000000,0.3132811,-0.7763714,4.0000000,-0.2687357,1.0019927,3.6126661,-1.2840071,1.7923946
40,-13,-4.496143371150471,20.103581847536478,-13.2546825,0.0000000,0.0000000,0.3464367,-0.8538231,4.0000000,-0.2409599,1.0014422,3.0655024,-1.4666865,2.2299333
41,-13,-4.488686731150471,20.103581847536478,-13.2550354,0.0000000,0.0000000,0.3562307,-0.9168187,4.0000000,-0.2239681,1.0009407,2.4641573,-1.6096693,2.6548741
42,-13,-4.481230091150471,20.103581847536478,-13.2553005,0.0000000,0.0000000,0.3387574,-0.9608537,4.0000000,-0.2674061,1.0005397,1.8434361,-1.6543013,3.0189316
43,-13,-4.473773451150471,20.103581847536478,-13.2554731,0.0000000,0.0000000,0.2835259,-0.9809410,5.0000000,-0.5957939,1.0002786,1.2840037,-1.3660882,3.2844682
44,-13,-4.466316811150471,20.103581847536478,-13.2555466,0.0000000,0.0000000,0.1910190,-0.9740689,5.0000000,-1.5897553,1.0001881,1.0213100,-0.3583824,3.4161355
45,-13,-4.458860171150471,20.103581847536478,-13.2555208,0.0000000,0.0000000,0.0591440,-0.9397266,4.0000000,-1.7539365,1.0002854,1.2973139,-0.1255166,3.4191303
46,-13,-4.451403531150471,20.103581847536478,-13.2553968,0.0000000,0.0000000,-0.1117777,-0.8754922,5.0000000,-1.3640866,1.0005708,1.8886654,-0.3868978,3.2985246
47,-13,-4.443946891150471,20.103581847536478,-13.2551775,0.0000000,0.0000000,-0.3177398,-0.7794899,4.0000000,-1.1198726,1.0010250,2.5634825,-0.4391073,3.0803378
48,-13,-4.436490251150471,20.103581847536478,-13.2548695,0.0000000,0.0000000,-0.5523133,-0.6540352,4.0000000,-0.9975131,1.0016137,3.2350519,-0.3105572,2.8365841
49,-13,-4.429033611150471,20.103581847536478,-13.2544832,-0.0001653,0.0000000,-0.8065856,-0.5056037,4.0000000,-0.9443258,1.0023007,3.8689995,-0.0668816,2.6639724
50,-13,-4.421576971150471,20.103581847536478,-13.2540293,-0.0004959,0.0000000,-1.0705709,-0.3386755,4.0000000,-0.9368512,1.0030423,4.4522576,0.2595002,2.6365426
51,-13,-4.414120331150471,20.103581847536478,-13.2535219,-0.0009091,0.0000000,-1.3319064,-0.1545479,4.0000000,-0.9562364,1.0038065,4.9803710,0.6471406,2.8052664
52,-13,-4.518513291150471,20.096125207536478,-13.2531614,-0.0009091,0.0000000,0.2380163,-0.6132284,4.0000000,-0.3340059,1.0029147,4.3746314,-0.8924509,1.0362051
53,-13,-4.511056651150471,20.096125207536478,-13.2537050,0.0000000,0.0000000,0.2982222,-0.7010290,4.0000000,-0.3088214,1.0024165,3.9819119,-1.0932366,1.3772718
54,-13,-4.503600011150471,20.096125207536478,-13.2541904,0.0000000,0.0000000,0.3554185,-0.7881831,4.0000000,-0.2878014,1.0018876,3.5172987,-1.2885648,1.7815424
55,-13,-4.496143371150471,20.096125207536478,-13.2546072,0.0000000,0.0000000,0.4021869,-0.8697680,4.0000000,-0.2746434,1.0013635,2.9810483,-1.4648926,2.2280483
56,-13,-4.488686731150471,20.096125207536478,-13.2549458,0.0000000,0.0000000,0.4310988,-0.9390997,4.0000000,-0.2872092,1.0008892,2.3952672,-1.5909901,2.6704791
57,-13,-4.481230091150471,20.096125207536478,-13.2551966,0.0000000,0.0000000,0.4360830,-0.9916818,4.0000000,-0.3959998,1.0005121,1.7952627,-1.5873636,3.0652597
58,-13,-4.473773451150471,20.096125207536478,-13.2553530,0.0000000,0.0000000,0.4119430,-1.0239885,5.0000000,-0.8690780,1.0002764,1.2812178,-1.1788990,3.3733792
59,-13,-4.466316811150471,20.096125207536478,-13.2554102,0.0000000,0.0000000,0.3483918,-1.0288419,5.0000000,-1.7794790,1.0002148,1.1032034,-0.2782046,3.5410488
60,-13,-4.458860171150471,20.096125207536478,-13.2553654,0.0000000,0.0000000,0.2462658,-1.0066932,4.0000000,-1.7042310,1.0003468,1.4443408,-0.3091555,3.5675111
61,-13,-4.451403531150471,20.096125207536478,-13.2552185,0.0000000,0.0000000,0.1016361,-0.9546317,5.0000000,-1.3106837,1.0006752,2.0612388,-0.5985796,3.4527037
62,-13,-4.443946891150471,20.096125207536478,-13.2549725,0.0000000,0.0000000,-0.0825478,-0.8715096,4.0000000,-1.0744599,1.0011818,2.7588780,-0.6685591,3.2197578
63,-13,-4.436490251150471,20.096125207536478,-13.2546339,-0.0000826,0.0000000,-0.3011806,-0.7581997,4.0000000,-0.9465079,1.0018334,3.4513845,-0.5698915,2.9250739
64,-13,-4.429033611150471,20.096125207536478,-13.2542105,-0.0003306,0.0000000,-0.5447528,-0.6202014,4.0000000,-0.8835481,1.0025892,4.1093993,-0.3568548,2.6587172
65,-13,-4.421576971150471,20.096125207536478,-13.2537127,-0.0007438,0.0000000,-0.8034621,-0.4608118,4.0000000,-0.8595651,1.0034003,4.7139702,-0.0620584,2.4948986
66,-13,-4.414120331150471,20.096125207536478,-13.2531548,-0.0012397,0.0000000,-1.0679963,-0.2820616,4.0000000,-0.8644580,1.0042304,5.2570143,0.3003347,2.5016222
67,-13,-4.518513291150471,20.088668567536480,-13.2531118,-0.0009091,0.0000000,0.2535367,-0.6182571,4.0000000,-0.3298330,1.0027769,4.2708211,-0.9066812,1.0293269
68,-13,-4.511056651150471,20.088668567536480,-13.2536392,0.0000000,0.0000000,0.3159828,-0.7052979,4.0000000,-0.3094891,1.0023024,3.8875873,-1.1011068,1.3652064
69,-13,-4.503600011150471,20.088668567536480,-13.2541103,0.0000000,0.0000000,0.3783314,-0.7929077,4.0000000,-0.2975750,1.0018003,3.4341614,-1.2882402,1.7651561
70,-13,-4.496143371150471,20.088668567536480,-13.2545128,0.0000000,0.0000000,0.4378485,-0.8786082,4.0000000,-0.3036540,1.0013013,2.9147873,-1.4535626,2.2183461
71,-13,-4.488686731150471,20.088668567536480,-13.2548370,0.0000000,0.0000000,0.4850119,-0.9545105,4.0000000,-0.3526555,1.0008546,2.3478682,-1.5563656,2.6794674
72,-13,-4.481230091150471,20.088668567536480,-13.2550745,0.0000000,0.0000000,0.5121740,-1.0156262,5.0000000,-0.5385753,1.0005029,1.7792869,-1.4926771,3.1057556
73,-13,-4.473773451150471,20.088668567536480,-13.2552166,0.0000000,0.0000000,0.5124391,-1.0564690,5.0000000,-1.1237128,1.0002924,1.3233501,-0.9892252,3.4434528
74,-13,-4.466316811150471,20.088668567536480,-13.2552586,0.0000000,0.0000000,0.4772162,-1.0727891,5.0000000,-1.8711209,1.0002596,1.2299284,-0.2744572,3.6540184
75,-13,-4.458860171150471,20.088668567536480,-13.2551966,0.0000000,0.0000000,0.3987824,-1.0601346,4.0000000,-1.6724031,1.0004255,1.6115178,-0.4478662,3.7058916
76,-13,-4.451403531150471,20.088668567536480,-13.2550306,0.0000000,0.0000000,0.2792253,-1.0197470,5.0000000,-1.2929311,1.0007941,2.2431479,-0.7465630,3.6138606
77,-13,-4.443946891150471,20.088668567536480,-13.2547617,0.0000000,0.0000000,0.1163782,-0.9480394,4.0000000,-1.0579524,1.0013512,2.9525232,-0.8381265,3.3813908
78,-13,-4.436490251150471,20.088668567536480,-13.2543955,-0.0001653,0.0000000,-0.0828734,-0.8471028,4.0000000,-0.9235424,1.0020645,3.6649418,-0.7706633,3.0621247
79,-13,-4.429033611150471,20.088668567536480,-13.2539396,-0.0004959,0.0000000,-0.3132716,-0.7180645,4.0000000,-0.8476281,1.0028899,4.3448014,-0.5885010,2.7223284
80,-13,-4.421576971150471,20.088668567536480,-13.2534046,-0.0009917,0.0000000,-0.5596007,-0.5681467,4.0000000,-0.8085759,1.0037795,4.9727139,-0.3277175,2.4512033
81,-13,-4.414120331150471,20.088668567536480,-13.2528009,-0.0015702,0.0000000,-0.8165228,-0.3993951,4.0000000,-0.7980713,1.0046867,5.5352082,-0.0007190,2.3200641
82,-13,-4.406663691150471,20.088668567536480,-13.2521429,-0.0021488,0.0000000,-1.0777047,-0.2172060,4.0000000,-0.8122768,1.0055681,6.0320086,0.3778648,2.4026847
83,-13,-4.511056651150471,20.081211927536479,-13.2535534,0.0000000,0.0000000,0.3278781,-0.7078444,4.0000000,-0.3083212,1.0022050,3.8046215,-1.1073676,1.3553483
84,-13,-4.503600011150471,20.081211927536479,-13.2540102,0.0000000,0.0000000,0.3937161,-0.7956631,4.0000000,-0.3067550,1.0017273,3.3629684,-1.2845711,1.7515671
85,-13,-4.496143371150471,20.081211927536479,-13.2543983,0.0000000,0.0000000,0.4590857,-0.8827890,4.0000000,-0.3312905,1.0012548,2.8619926,-1.4342875,2.2052219
86,-13,-4.488686731150471,20.081211927536479,-13.2547092,0.0000000,0.0000000,0.5194098,-0.9635373,4.0000000,-0.4212261,1.0008346,2.3215065,-1.5058485,2.6801558
87,-13,-4.481230091150471,20.081211927536479,-13.2549334,0.0000000,0.0000000,0.5624764,-1.0309732,5.0000000,-0.6859165,1.0005096,1.7913026,-1.3760298,3.1313965
88,-13,-4.473773451150471,20.081211927536479,-13.2550621,0.0000000,0.0000000,0.5788199,-1.0776445,4.0000000,-1.3358239,1.0003257,1.4028398,-0.8194649,3.4924829
89,-13,-4.466316811150471,20.081211927536479,-13.2550898,0.0000000,0.0000000,0.5629693,-1.1015019,5.0000000,-1.9065322,1.0003211,1.3847910,-0.2964716,3.7337198
90,-13,-4.458860171150471,20.081211927536479,-13.2550125,0.0000000,0.0000000,0.5097755,-1.0993166,4.0000000,-1.6580265,1.0005194,1.7915910,-0.5406067,3.8243132
91,-13,-4.451403531150471,20.081211927536479,-13.2548285,0.0000000,0.0000000,0.4130492,-1.0686523,5.0000000,-1.2917389,1.0009247,2.4265671,-0.8455657,3.7571454
92,-13,-4.443946891150471,20.081211927536479,-13.2545404,-0.0000826,0.0000000,0.2732100,-1.0083612,4.0000000,-1.0577426,1.0015284,3.1420817,-0.9589799,3.5426128
93,-13,-4.436490251150471,20.081211927536479,-13.2541504,-0.0003306,0.0000000,0.0966618,-0.9195517,4.0000000,-0.9169098,1.0022999,3.8697846,-0.9221935,3.2182002
94,-13,-4.429033611150471,20.081211927536479,-13.2536669,-0.0007438,0.0000000,-0.1131240,-0.8019063,4.0000000,-0.8295360,1.0031950,4.5699682,-0.7742765,2.8349330
95,-13,-4.421576971150471,20.081211927536479,-13.2530975,-0.0013223,0.0000000,-0.3455491,-0.6604801,4.0000000,-0.7750807,1.0041633,5.2188249,-0.5458796,2.4794393
96,-13,-4.414120331150471,20.081211927536479,-13.2524548,-0.0019835,0.0000000,-0.5903887,-0.5014710,4.0000000,-0.7485920,1.0051484,5.8043694,-0.2543500,2.2373307
97,-13,-4.406663691150471,20.081211927536479,-13.2517509,-0.0026446,0.0000000,-0.8443353,-0.3280933,4.0000000,-0.7461329,1.0061098,6.3221660,0.0899464,2.1785004
98,-13,-4.511056651150471,20.073755287536478,-13.2534466,-0.0000826,0.0000000,0.3421785,-0.7128106,4.0000000,-0.3124294,1.0021231,3.7322197,-1.1131917,1.3546588
99,-13,-4.503600011150471,20.073755287536478,-13.2538881,0.0000000,0.0000000,0.4084345,-0.7988845,4.0000000,-0.3207569,1.0016673,3.3052640,-1.2770121,1.7424846
100,-13,-4.496143371150471,20.073755287536478,-13.2542629,0.0000000,0.0000000,0.4785469,-0.8869455,4.0000000,-0.3665916,1.0012232,2.8248947,-1.4072995,2.1957662
101,-13,-4.488686731150471,20.073755287536478,-13.2545605,0.0000000,0.0000000,0.5436938,-0.9691124,4.0000000,-0.4984391,1.0008296,2.3142481,-1.4397857,2.6750700
102,-13,-4.481230091150471,20.073755287536478,-13.2547712,0.0000000,0.0000000,0.5934888,-1.0389394,5.0000000,-0.8358560,1.0005313,1.8322616,-1.2420228,3.1361496
103,-13,-4.473773451150471,20.073755287536478,-13.2548866,0.0000000,0.0000000,0.6209328,-1.0899593,4.0000000,-1.4970804,1.0003749,1.5153575,-0.6828380,3.5163381
104,-13,-4.466316811150471,20.073755287536478,-13.2549009,0.0000000,0.0000000,0.6190795,-1.1201286,5.0000000,-1.9155169,1.0003979,1.5555063,-0.3247404,3.7888033
105,-13,-4.458860171150471,20.073755287536478,-13.2548094,0.0000000,0.0000000,0.5824404,-1.1249855,4.0000000,-1.6515542,1.0006250,1.9762214,-0.5984166,3.9096026
106,-13,-4.451403531150471,20.073755287536478,-13.2546101,0.0000000,0.0000000,0.5076357,-1.1038041,5.0000000,-1.3016908,1.0010638,2.6085372,-0.9059173,3.8761203
107,-13,-4.443946891150471,20.073755287536478,-13.2543049,-0.0001653,0.0000000,0.3922512,-1.0544497,4.0000000,-1.0655967,1.0017095,3.3258035,-1.0433027,3.6879075
108,-13,-4.436490251150471,20.073755287536478,-13.2538948,-0.0004959,0.0000000,0.2367869,-0.9763191,4.0000000,-0.9144015,1.0025355,4.0631938,-1.0382366,3.3718014
109,-13,-4.429033611150471,20.073755287536478,-13.2533865,-0.0009917,0.0000000,0.0489513,-0.8700745,4.0000000,-0.8172213,1.0034955,4.7787061,-0.9229275,2.9700534
110,-13,-4.421576971150471,20.073755287536478,-13.2527885,-0.0016529,0.0000000,-0.1638197,-0.7395614,4.0000000,-0.7523749,1.0045360,5.4482417,-0.7267478,2.5618122
111,-13,-4.414120331150471,20.073755287536478,-13.2521114,-0.0023967,0.0000000,-0.3931037,-0.5902802,4.0000000,-0.7121245,1.0056010,6.0560751,-0.4684359,2.2326202
112,-13,-4.406663691150471,20.073755287536478,-13.2513676,-0.0031405,0.0000000,-0.6340967,-0.4271563,4.0000000,-0.6951970,1.0066520,6.5952725,-0.1591157,2.0581121
113,-13,-4.399207051150471,20.073755287536478,-13.2505684,-0.0039669,0.0000000,-0.8844006,-0.2555253,4.0000000,-0.7012258,1.0076486,7.0688114,0.1901752,2.1001143
114,-13,-4.615449611150471,20.066298647536478,-13.2444172,-0.0000826,0.0000000,-0.1666847,-0.2572062,4.0000000,-0.7248874,1.0042930,5.3011341,0.2104750,0.6125480
115,-13,-4.607992971150471,20.066298647536478,-13.2451029,0.0000000,0.0000000,-0.1029033,-0.2918816,4.0000000,-0.7090124,1.0043316,5.3243508,0.1252491,0.5604269
116,-13,-4.600536331150471,20.066298647536478,-13.2457914,0.0000000,0.0000000,-0.0473917,-0.3168595,4.0000000,-0.6868793,1.0043372,5.3263345,0.0531603,0.5091975
117,-13,-4.593079691150471,20.066298647536478,-13.2464809,0.0000000,0.0000000,-0.0013826,-0.3318987,4.0000000,-0.6570513,1.0043132,5.3094282,-0.0067461,0.4548768
118,-13,-4.511056651150471,20.066298647536478,-13.2533178,-0.0001653,0.0000000,0.3578502,-0.7192181,4.0000000,-0.3211794,1.0020570,3.6737006,-1.1172568,1.3598413
119,-13,-4.503600011150471,20.066298647536478,-13.2537451,0.0000000,0.0000000,0.4228791,-0.8030635,4.0000000,-0.3401533,1.0016217,3.2592313,-1.2659737,1.7403127
120,-13,-4.496143371150471,20.066298647536478,-13.2541056,0.0000000,0.0000000,0.4900640,-0.8883905,4.0000000,-0.4066772,1.0012047,2.8020203,-1.3701038,2.1831553
121,-13,-4.488686731150471,20.066298647536478,-13.2543898,0.0000000,0.0000000,0.5550852,-0.9705021,5.0000000,-0.5798564,1.0008374,2.3258917,-1.3611478,2.6635969
122,-13,-4.481230091150471,20.066298647536478,-13.2545872,0.0000000,0.0000000,0.6106550,-1.0419807,5.0000000,-0.9767276,1.0005665,1.8936256,-1.1072338,3.1281168
123,-13,-4.473773451150471,20.066298647536478,-13.2546902,0.0000000,0.0000000,0.6449832,-1.0951422,4.0000000,-1.6072184,1.0004369,1.6438107,-0.5830662,3.5150101
124,-13,-4.466316811150471,20.066298647536478,-13.2546911,0.0000000,0.0000000,0.6546298,-1.1301490,5.0000000,-1.9089315,1.0004853,1.7323772,-0.3513665,3.8098681
125,-13,-4.458860171150471,20.066298647536478,-13.2545872,0.0000000,0.0000000,0.6325579,-1.1418084,4.0000000,-1.6467527,1.0007399,2.1590202,-0.6368641,3.9643135
126,-13,-4.451403531150471,20.066298647536478,-13.2543745,-0.0000826,0.0000000,0.5743773,-1.1284033,5.0000000,-1.3127897,1.0012114,2.7856817,-0.9440170,3.9651060
127,-13,-4.443946891150471,20.066298647536478,-13.2540531,-0.0003306,0.0000000,0.4769742,-1.0875527,4.0000000,-1.0736977,1.0018935,3.5011802,-1.1014076,3.8052559
128,-13,-4.436490251150471,20.066298647536478,-13.2536259,-0.0007438,0.0000000,0.3439963,-1.0208452,4.0000000,-0.9158101,1.0027648,4.2426696,-1.1258801,3.5165730
129,-13,-4.429033611150471,20.066298647536478,-13.2530966,-0.0013223,0.0000000,0.1772625,-0.9250418,4.0000000,-0.8071147,1.0037816,4.9700766,-1.0429689,3.1115799
130,-13,-4.421576971150471,20.066298647536478,-13.2524738,-0.0020661,0.0000000,-0.0158538,-0.8044729,4.0000000,-0.7323861,1.0048907,5.6577749,-0.8765597,2.6698570
131,-13,-4.414120331150471,20.066298647536478,-13.2517672,-0.0028926,0.0000000,-0.2281139,-0.6661271,4.0000000,-0.6826153,1.0060364,6.2838554,-0.6496389,2.2861726
132,-13,-4.406663691150471,20.066298647536478,-13.2509880,-0.0037190,0.0000000,-0.4509746,-0.5146796,4.0000000,-0.6542071,1.0071739,6.8502302,-0.3751522,2.0228503
133,-13,-4.399207051150471,20.066298647536478,-13.2501478,-0.0046281,0.0000000,-0.6850185,-0.3530765,4.0000000,-0.6459026,1.0082645,7.3485694,-0.0602503,1.9384756
134,-13,-4.615449611150471,20.058842007536480,-13.2442856,-0.0001653,0.0000000,-0.1494207,-0.2727211,4.0000000,-0.7399086,1.0045654,5.4670873,0.1944665,0.6120817
135,-13,-4.607992971150471,20.058842007536480,-13.2449846,0.0000000,0.0000000,-0.0842181,-0.3115448,4.0000000,-0.7284074,1.0045787,5.4734497,0.1053178,0.5718051
136,-13,-4.600536331150471,20.058842007536480,-13.2456865,0.0000000,0.0000000,-0.0267624,-0.3402072,4.0000000,-0.7082541,1.0045512,5.4551668,0.0278397,0.5306038
137,-13,-4.593079691150471,20.058842007536480,-13.2463865,0.0000000,0.0000000,0.0236928,-0.3608931,4.0000000,-0.6803956,1.0044847,5.4151707,-0.0413907,0.4863591
138,-13,-4.585623051150471,20.058842007536480,-13.2470808,0.0006612,6.6115704,0.0604181,-0.3716261,4.0000000,-0.6476731,1.0043929,5.3579335,-0.0955792,0.4428876
139,-13,-4.511056651150471,20.058842007536480,-13.2531662,-0.0002479,0.0000000,0.3749238,-0.7268224,4.0000000,-0.3355182,1.0020086,3.6284542,-1.1181266,1.3696302
140,-13,-4.503600011150471,20.058842007536480,-13.2535791,0.0000000,0.0000000,0.4376735,-0.8079483,4.0000000,-0.3664540,1.0015929,3.2293172,-1.2494425,1.7422884
141,-13,-4.496143371150471,20.058842007536480,-13.2539263,0.0000000,0.0000000,0.5036336,-0.8907844,4.0000000,-0.4569659,1.0011997,2.7961953,-1.3246028,2.1733749
142,-13,-4.488686731150471,20.058842007536480,-13.2541971,0.0000000,0.0000000,0.5685458,-0.9716157,5.0000000,-0.6723140,1.0008590,2.3550816,-1.2709174,2.6460223
143,-13,-4.481230091150471,20.058842007536480,-13.2543812,0.0000000,0.0000000,0.6229551,-1.0415589,4.0000000,-1.1050435,1.0006151,1.9779158,-0.9780741,3.1011698
144,-13,-4.473773451150471,20.058842007536480,-13.2544718,0.0000000,0.0000000,0.6624260,-1.0968592,5.0000000,-1.6808550,1.0005131,1.7896465,-0.5128635,3.4968686
145,-13,-4.466316811150471,20.058842007536480,-13.2544613,0.0000000,0.0000000,0.6765648,-1.1344995,4.0000000,-1.8948090,1.0005873,1.9158331,-0.3741902,3.8075950
146,-13,-4.458860171150471,20.058842007536480,-13.2543449,0.0000000,0.0000000,0.6616275,-1.1507580,4.0000000,-1.6449987,1.0008672,2.3443539,-0.6565174,3.9908798
147,-13,-4.451403531150471,20.058842007536480,-13.2541189,-0.0001653,0.0000000,0.6143450,-1.1429375,5.0000000,-1.3234818,1.0013658,2.9621744,-0.9623932,4.0201945
148,-13,-4.443946891150471,20.058842007536480,-13.2537842,-0.0004959,0.0000000,0.5343291,-1.1106094,4.0000000,-1.0826813,1.0020785,3.6695983,-1.1385375,3.8965242
