OID_,ClipsFinal_DEM_Large_S3_RegS2,X,Y,DEM_Large_S5_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
17,-12,-2.385914251150471,21.781325847536483,-12.7572622,0.0024793,34.7107430,-0.3395703,-0.1502149,4.0000000,0.1972924,1.0229639,12.1613541,-0.4977223,0.8324618
18,-12,-2.378457611150471,21.781325847536483,-12.7556705,0.0006612,25.6198349,-0.3070002,-0.1492159,4.0000000,0.1829264,1.0241210,12.4596119,-0.4813583,0.7633190
19,-12,-2.371000971150471,21.781325847536483,-12.7540407,-0.0011570,16.5289249,-0.2758453,-0.1430282,4.0000000,0.1725305,1.0252652,12.7460527,-0.4585869,0.6903815
20,-12,-2.363544331150471,21.781325847536483,-12.7523756,-0.0029752,7.4380164,-0.2450774,-0.1302336,4.0000000,0.1654741,1.0263693,13.0179329,-0.4259412,0.6106531
21,-12,-2.356087691150471,21.781325847536483,-12.7506771,-0.0045455,1.6528926,-0.2145181,-0.1106391,4.0000000,0.1622945,1.0274147,13.2687445,-0.3835726,0.5256354
22,-12,-2.348631051150471,21.781325847536483,-12.7489481,0.0038843,44.6280975,-0.1851848,-0.0854239,4.0000000,0.1615715,1.0283792,13.4952135,-0.3324194,0.4418603
23,-12,-2.341174411150471,21.781325847536483,-12.7471914,0.0022314,35.5371895,-0.1566119,-0.0543363,4.0000000,0.1623137,1.0292430,13.6955738,-0.2709863,0.3619205
24,-12,-2.333717771150471,21.781325847536483,-12.7454119,0.0004132,26.4462814,-0.1286726,-0.0200020,4.0000000,0.1646818,1.0299803,13.8628902,-0.2046859,0.2905998
25,-12,-2.937705611150471,21.773869207536482,-12.7923994,-0.0024793,0.0000000,-0.0300904,-0.3821697,4.0000000,-0.8000222,1.0091003,7.6996374,0.0356828,0.6802752
26,-12,-2.930248971150471,21.773869207536482,-12.7930489,-0.0019008,0.0000000,-0.0454947,-0.4208939,4.0000000,-0.8853472,1.0084249,7.4084554,0.0435595,0.8405340
27,-12,-2.922792331150471,21.773869207536482,-12.7936659,-0.0014050,0.0000000,-0.0705609,-0.4535789,4.0000000,-0.9654078,1.0076953,7.0817614,0.0582500,1.0088240
28,-12,-2.915335691150471,21.773869207536482,-12.7942448,-0.0009917,0.0000000,-0.1019541,-0.4830934,4.0000000,-1.0430579,1.0069314,6.7217193,0.0768710,1.1846950
29,-12,-2.907879051150471,21.773869207536482,-12.7947826,-0.0006612,0.0000000,-0.1424272,-0.5040878,4.0000000,-1.1124014,1.0061529,6.3307586,0.1042258,1.3489766
30,-12,-2.900422411150471,21.773869207536482,-12.7952747,-0.0004132,0.0000000,-0.1857826,-0.5152964,4.0000000,-1.1675980,1.0053781,5.9167180,0.1370052,1.4794025
31,-12,-2.892965771150471,21.773869207536482,-12.7957182,-0.0002479,0.0000000,-0.2304421,-0.5151731,4.0000000,-1.2050754,1.0046301,5.4885936,0.1747291,1.5641140
32,-12,-2.885509131150471,21.773869207536482,-12.7961130,-0.0000826,0.0000000,-0.2731967,-0.5079972,4.0000000,-1.2287948,1.0039293,5.0539103,0.2128006,1.6150655
33,-12,-2.878052491150471,21.773869207536482,-12.7964582,0.0000000,0.0000000,-0.3119207,-0.4886113,4.0000000,-1.2283111,1.0032834,4.6174812,0.2510885,1.6090260
34,-12,-2.400827531150471,21.773869207536482,-12.7606306,-0.0045455,0.0000000,-0.3792181,-0.1618588,4.0000000,0.1990491,1.0202465,11.4290066,-0.5227666,0.9253596
35,-12,-2.393370891150471,21.773869207536482,-12.7591352,0.0042975,45.4545441,-0.3444960,-0.1736346,4.0000000,0.1751997,1.0214137,11.7499771,-0.5224688,0.8702797
36,-12,-2.385914251150471,21.773869207536482,-12.7575998,0.0028099,36.3636360,-0.3101459,-0.1787323,4.0000000,0.1564290,1.0225965,12.0654621,-0.5138936,0.8065977
37,-12,-2.378457611150471,21.773869207536482,-12.7560244,0.0009917,27.2727280,-0.2765760,-0.1787905,4.0000000,0.1394877,1.0237745,12.3707170,-0.4970686,0.7366835
38,-12,-2.371000971150471,21.773869207536482,-12.7544107,-0.0008264,18.1818180,-0.2460867,-0.1736757,4.0000000,0.1275834,1.0249324,12.6638594,-0.4749347,0.6652136
39,-12,-2.363544331150471,21.773869207536482,-12.7527609,-0.0026446,9.0909090,-0.2159951,-0.1621336,4.0000000,0.1170424,1.0260624,12.9423313,-0.4413096,0.5853456
40,-12,-2.356087691150471,21.773869207536482,-12.7510757,-0.0042149,2.4793389,-0.1877212,-0.1433342,4.0000000,0.1114097,1.0271274,13.2003260,-0.3980782,0.5009211
41,-12,-2.348631051150471,21.773869207536482,-12.7493601,0.0042149,46.2809906,-0.1603756,-0.1186511,4.0000000,0.1074103,1.0281103,13.4328585,-0.3447124,0.4148795
42,-12,-2.341174411150471,21.773869207536482,-12.7476158,0.0026446,37.1900826,-0.1352327,-0.0874339,4.0000000,0.1066627,1.0289949,13.6385660,-0.2815304,0.3333443
43,-12,-2.333717771150471,21.773869207536482,-12.7458477,0.0008264,28.0991745,-0.1107786,-0.0539122,4.0000000,0.1069130,1.0297443,13.8099422,-0.2147373,0.2600352
44,-12,-2.326261131150471,21.773869207536482,-12.7440605,-0.0009917,19.0082645,-0.0887975,-0.0169301,4.0000000,0.1093958,1.0303679,13.9508524,-0.1432560,0.2009707
45,-12,-2.945162251150471,21.766412567536481,-12.7924948,-0.0023967,0.0000000,-0.0321356,-0.3228260,4.0000000,-0.6891641,1.0092345,7.7560816,0.0435121,0.5082593
46,-12,-2.937705611150471,21.766412567536481,-12.7931499,-0.0018182,0.0000000,-0.0464374,-0.3615864,4.0000000,-0.7721299,1.0086360,7.5025349,0.0489572,0.6480618
47,-12,-2.930248971150471,21.766412567536481,-12.7937756,-0.0013223,0.0000000,-0.0691798,-0.3986222,4.0000000,-0.8565910,1.0079738,7.2094078,0.0593466,0.8109876
48,-12,-2.922792331150471,21.766412567536481,-12.7943659,-0.0009091,0.0000000,-0.1011455,-0.4293537,4.0000000,-0.9362744,1.0072644,6.8808484,0.0775670,0.9802871
49,-12,-2.915335691150471,21.766412567536481,-12.7949171,-0.0005785,0.0000000,-0.1389685,-0.4564063,4.0000000,-1.0137002,1.0065248,6.5207400,0.1008876,1.1540322
50,-12,-2.907879051150471,21.766412567536481,-12.7954245,-0.0003306,0.0000000,-0.1843065,-0.4756351,4.0000000,-1.0845565,1.0057712,6.1313853,0.1332862,1.3167715
51,-12,-2.900422411150471,21.766412567536481,-12.7958851,-0.0001653,0.0000000,-0.2320305,-0.4836020,4.0000000,-1.1399784,1.0050244,5.7206016,0.1727744,1.4407773
52,-12,-2.892965771150471,21.766412567536481,-12.7962952,-0.0000826,0.0000000,-0.2806373,-0.4792434,4.0000000,-1.1766036,1.0043136,5.2981215,0.2181166,1.5172337
53,-12,-2.885509131150471,21.766412567536481,-12.7966557,0.0000000,0.0000000,-0.3238156,-0.4683057,4.0000000,-1.1971749,1.0036550,4.8741994,0.2605635,1.5572083
54,-12,-2.878052491150471,21.766412567536481,-12.7969656,0.0000000,0.0000000,-0.3602248,-0.4466047,4.0000000,-1.1933943,1.0030539,4.4529595,0.3001850,1.5449363
55,-12,-2.870595851150471,21.766412567536481,-12.7972260,0.0000000,0.0000000,-0.3887770,-0.4145610,4.0000000,-1.1625286,1.0025235,4.0437174,0.3334066,1.4859405
56,-12,-2.863139211150471,21.766412567536481,-12.7974396,0.0000000,0.0000000,-0.4073738,-0.3748086,4.0000000,-1.1050203,1.0020646,3.6559236,0.3554031,1.3924453
57,-12,-2.408284171150471,21.766412567536481,-12.7623873,-0.0033058,1.6528926,-0.3802510,-0.1712887,4.0000000,0.1927793,1.0187323,11.0005074,-0.5353568,0.9357320
58,-12,-2.400827531150471,21.766412567536481,-12.7609520,-0.0043802,0.0000000,-0.3442200,-0.1875669,4.0000000,0.1640453,1.0198815,11.3276262,-0.5391791,0.8860812
59,-12,-2.393370891150471,21.766412567536481,-12.7594748,0.0045455,47.1074371,-0.3095866,-0.1999780,4.0000000,0.1390373,1.0210679,11.6555042,-0.5389934,0.8348622
60,-12,-2.385914251150471,21.766412567536481,-12.7579556,0.0031405,38.0165291,-0.2757384,-0.2073310,4.0000000,0.1170019,1.0222657,11.9778948,-0.5316640,0.7773856
61,-12,-2.378457611150471,21.766412567536481,-12.7563963,0.0014050,28.9256191,-0.2432769,-0.2075310,4.0000000,0.0992025,1.0234566,12.2892265,-0.5142644,0.7102084
62,-12,-2.371000971150471,21.766412567536481,-12.7547979,-0.0004132,19.8347111,-0.2137654,-0.2032422,4.0000000,0.0853072,1.0246240,12.5878992,-0.4917915,0.6410885
63,-12,-2.363544331150471,21.766412567536481,-12.7531624,-0.0022314,10.7438021,-0.1852919,-0.1911242,4.0000000,0.0742393,1.0257684,12.8711557,-0.4564877,0.5609329
64,-12,-2.356087691150471,21.766412567536481,-12.7514906,-0.0038843,3.3057852,-0.1589243,-0.1740585,4.0000000,0.0652286,1.0268480,13.1331053,-0.4133456,0.4785846
65,-12,-2.348631051150471,21.766412567536481,-12.7497873,0.0045455,48.7603302,-0.1340667,-0.1496969,4.0000000,0.0587220,1.0278436,13.3703051,-0.3581158,0.3918990
66,-12,-2.341174411150471,21.766412567536481,-12.7480545,0.0030579,39.6694221,-0.1115422,-0.1194985,4.0000000,0.0548573,1.0287393,13.5796900,-0.2938543,0.3087201
67,-12,-2.333717771150471,21.766412567536481,-12.7462978,0.0012397,30.5785122,-0.0908840,-0.0865398,4.0000000,0.0525100,1.0294980,13.7537556,-0.2255895,0.2348079
68,-12,-2.326261131150471,21.766412567536481,-12.7445211,-0.0005785,21.4876041,-0.0726276,-0.0506075,4.0000000,0.0525711,1.0301391,13.8994265,-0.1537860,0.1737817
69,-12,-2.945162251150471,21.758955927536480,-12.7932539,-0.0017355,0.0000000,-0.0477506,-0.3008929,4.0000000,-0.6590077,1.0088539,7.5968041,0.0572220,0.4820167
70,-12,-2.937705611150471,21.758955927536480,-12.7938881,-0.0012397,0.0000000,-0.0683656,-0.3389377,4.0000000,-0.7416897,1.0082633,7.3390160,0.0638144,0.6255533
71,-12,-2.930248971150471,21.758955927536480,-12.7944908,-0.0008264,0.0000000,-0.0968087,-0.3754781,4.0000000,-0.8266177,1.0076126,7.0446906,0.0756614,0.7915339
72,-12,-2.922792331150471,21.758955927536480,-12.7950573,-0.0004959,0.0000000,-0.1335519,-0.4073659,4.0000000,-0.9114885,1.0069188,6.7173772,0.0967567,0.9686134
73,-12,-2.915335691150471,21.758955927536480,-12.7955818,-0.0001653,0.8264463,-0.1780221,-0.4324279,4.0000000,-0.9918630,1.0061985,6.3565669,0.1270073,1.1439027
74,-12,-2.907879051150471,21.758955927536480,-12.7960606,0.0000826,1.6528926,-0.2272205,-0.4491663,4.0000000,-1.0636408,1.0054713,5.9714208,0.1653083,1.3015447
75,-12,-2.900422411150471,21.758955927536480,-12.7964897,0.0002479,2.4793389,-0.2779192,-0.4553466,4.0000000,-1.1215189,1.0047580,5.5672765,0.2108256,1.4234005
76,-12,-2.892965771150471,21.758955927536480,-12.7968683,0.0003306,3.3057852,-0.3258716,-0.4482242,4.0000000,-1.1564913,1.0040839,5.1558342,0.2600429,1.4896688
77,-12,-2.885509131150471,21.758955927536480,-12.7971954,0.0004132,4.1322312,-0.3699871,-0.4325663,4.0000000,-1.1725727,1.0034634,4.7461705,0.3074401,1.5179728
78,-12,-2.878052491150471,21.758955927536480,-12.7974720,0.0004959,4.9586778,-0.4049812,-0.4075997,4.0000000,-1.1631558,1.0029032,4.3427863,0.3479563,1.4987595
79,-12,-2.870595851150471,21.758955927536480,-12.7976980,0.0004959,4.9586778,-0.4284395,-0.3730261,4.0000000,-1.1223394,1.0024122,3.9564717,0.3762872,1.4324309
80,-12,-2.863139211150471,21.758955927536480,-12.7978783,0.0004959,4.9586778,-0.4416654,-0.3302689,4.0000000,-1.0506688,1.0019916,3.5918784,0.3901311,1.3338431
81,-12,-2.855682571150471,21.758955927536480,-12.7980137,0.0004959,4.9586778,-0.4435989,-0.2861455,4.0000000,-0.9557305,1.0016356,3.2525551,0.3834396,1.2250659
82,-12,-2.848225931150471,21.758955927536480,-12.7981100,0.0004959,4.9586778,-0.4360893,-0.2365102,4.0000000,-0.8321438,1.0013388,2.9413941,0.3591234,1.1032178
83,-12,-2.840769291150471,21.758955927536480,-12.7981710,0.0004959,4.9586778,-0.4215783,-0.1899200,4.0000000,-0.6978511,1.0010937,2.6571813,0.3180110,0.9925284
84,-12,-2.415740811150471,21.758955927536480,-12.7640877,-0.0014876,8.2644625,-0.3790906,-0.1767521,4.0000000,0.1910004,1.0172879,10.5719862,-0.5445046,0.9364186
85,-12,-2.408284171150471,21.758955927536480,-12.7627115,-0.0029752,2.4793389,-0.3414604,-0.1970959,4.0000000,0.1578341,1.0184138,10.9068947,-0.5520259,0.8909782
86,-12,-2.400827531150471,21.758955927536480,-12.7612934,-0.0041322,0.0000000,-0.3050059,-0.2145091,4.0000000,0.1286129,1.0195705,11.2401104,-0.5576311,0.8459700
87,-12,-2.393370891150471,21.758955927536480,-12.7598324,0.0048760,49.5867767,-0.2712459,-0.2277929,4.0000000,0.1024940,1.0207597,11.5727253,-0.5580798,0.8011427
88,-12,-2.385914251150471,21.758955927536480,-12.7583294,0.0035537,40.4958687,-0.2374503,-0.2350576,4.0000000,0.0796175,1.0219634,11.8977737,-0.5497327,0.7453609
89,-12,-2.378457611150471,21.758955927536480,-12.7567844,0.0019008,31.4049587,-0.2055670,-0.2363405,4.0000000,0.0601398,1.0231647,12.2138319,-0.5328208,0.6816798
90,-12,-2.371000971150471,21.758955927536480,-12.7551994,0.0000826,22.3140488,-0.1765120,-0.2333307,4.0000000,0.0431194,1.0243434,12.5157776,-0.5097808,0.6151009
91,-12,-2.363544331150471,21.758955927536480,-12.7535763,-0.0017355,13.2231407,-0.1490462,-0.2222629,4.0000000,0.0297841,1.0254903,12.8028564,-0.4743099,0.5360472
92,-12,-2.356087691150471,21.758955927536480,-12.7519169,-0.0034711,4.9586778,-0.1250981,-0.2050507,4.0000000,0.0185588,1.0265747,13.0680370,-0.4286602,0.4542649
93,-12,-2.348631051150471,21.758955927536480,-12.7502251,-0.0050413,0.8264463,-0.1037070,-0.1807919,4.0000000,0.0102220,1.0275779,13.3070440,-0.3718058,0.3688897
94,-12,-2.341174411150471,21.758955927536480,-12.7485037,0.0034711,42.1487617,-0.0840848,-0.1525704,4.0000000,0.0033728,1.0284792,13.5190144,-0.3085135,0.2865416
95,-12,-2.333717771150471,21.758955927536480,-12.7467575,0.0017355,33.0578499,-0.0682735,-0.1195053,4.0000000,-0.0000268,1.0292444,13.6968336,-0.2389838,0.2137696
96,-12,-2.326261131150471,21.758955927536480,-12.7449913,-0.0000826,23.9669418,-0.0545409,-0.0836783,4.0000000,-0.0021750,1.0298949,13.8441601,-0.1651815,0.1524900
97,-12,-2.318804491150471,21.758955927536480,-12.7432079,-0.0019008,14.8760328,-0.0435153,-0.0453365,4.0000000,-0.0026615,1.0303941,13.9569435,-0.0880115,0.1068750
98,-12,-2.945162251150471,21.751499287536483,-12.7940044,-0.0012397,0.0000000,-0.0673200,-0.2798004,4.0000000,-0.6311393,1.0085560,7.4679856,0.0715386,0.4703065
99,-12,-2.937705611150471,21.751499287536483,-12.7946196,-0.0007438,0.8264463,-0.0927244,-0.3190357,4.0000000,-0.7163728,1.0079724,7.2103601,0.0783015,0.6200842
100,-12,-2.930248971150471,21.751499287536483,-12.7952003,-0.0003306,1.6528926,-0.1260819,-0.3565114,4.0000000,-0.8055437,1.0073318,6.9151373,0.0925209,0.7928045
101,-12,-2.922792331150471,21.751499287536483,-12.7957430,0.0000000,2.4793389,-0.1670928,-0.3886080,4.0000000,-0.8942407,1.0066521,6.5863900,0.1170246,0.9741964
102,-12,-2.915335691150471,21.751499287536483,-12.7962418,0.0003306,4.1322312,-0.2143647,-0.4131379,4.0000000,-0.9779199,1.0059476,6.2278910,0.1516439,1.1494756
103,-12,-2.907879051150471,21.751499287536483,-12.7966938,0.0005785,5.7851238,-0.2639379,-0.4290936,4.0000000,-1.0521822,1.0052439,5.8475022,0.1939950,1.3024808
104,-12,-2.900422411150471,21.751499287536483,-12.7970943,0.0007438,7.4380164,-0.3162302,-0.4318064,4.0000000,-1.1090543,1.0045642,5.4527659,0.2454415,1.4143792
105,-12,-2.892965771150471,21.751499287536483,-12.7974424,0.0009091,9.0909090,-0.3640812,-0.4231424,4.0000000,-1.1445308,1.0039254,5.0547094,0.2982460,1.4767569
106,-12,-2.885509131150471,21.751499287536483,-12.7977381,0.0010744,10.7438021,-0.4067729,-0.4035153,4.0000000,-1.1546915,1.0033406,4.6619310,0.3476609,1.4925661
107,-12,-2.878052491150471,21.751499287536483,-12.7979822,0.0012397,12.3966942,-0.4393429,-0.3757955,4.0000000,-1.1373863,1.0028181,4.2789326,0.3857954,1.4662681
108,-12,-2.870595851150471,21.751499287536483,-12.7981758,0.0013223,13.2231407,-0.4591435,-0.3379887,4.0000000,-1.0837761,1.0023621,3.9155173,0.4077987,1.3929193
109,-12,-2.863139211150471,21.751499287536483,-12.7983227,0.0014050,14.0495872,-0.4658954,-0.2929814,4.0000000,-0.9953786,1.0019737,3.5782902,0.4094158,1.2883824
110,-12,-2.855682571150471,21.751499287536483,-12.7984266,0.0014050,14.0495872,-0.4645568,-0.2444174,4.0000000,-0.8807896,1.0016485,3.2675118,0.3919549,1.1777425
111,-12,-2.848225931150471,21.751499287536483,-12.7984905,0.0013223,13.2231407,-0.4516645,-0.1949903,4.0000000,-0.7424377,1.0013790,2.9867227,0.3524572,1.0623375
112,-12,-2.423197451150471,21.751499287536483,-12.7657328,0.0007438,19.0082645,-0.3726952,-0.1817576,4.0000000,0.1892903,1.0159167,10.1497364,-0.5528056,0.9257988
113,-12,-2.415740811150471,21.751499287536483,-12.7644167,-0.0010744,9.9173555,-0.3328321,-0.2050053,4.0000000,0.1529422,1.0170101,10.4892406,-0.5629529,0.8815356
114,-12,-2.408284171150471,21.751499287536483,-12.7630568,-0.0026446,3.3057852,-0.2956233,-0.2250623,4.0000000,0.1206157,1.0181447,10.8284750,-0.5707402,0.8412280
115,-12,-2.400827531150471,21.751499287536483,-12.7616529,-0.0038843,0.0000000,-0.2590201,-0.2440630,4.0000000,0.0897871,1.0193073,11.1639605,-0.5779131,0.8031918
116,-12,-2.393370891150471,21.751499287536483,-12.7602062,-0.0047934,0.0000000,-0.2249852,-0.2577432,4.0000000,0.0631280,1.0204961,11.4995880,-0.5786144,0.7619159
117,-12,-2.385914251150471,21.751499287536483,-12.7587166,0.0039669,42.9752083,-0.1931715,-0.2649195,4.0000000,0.0397462,1.0216955,11.8278017,-0.5695853,0.7120887
118,-12,-2.378457611150471,21.751499287536483,-12.7571850,0.0023967,33.8842964,-0.1633232,-0.2658946,4.0000000,0.0207180,1.0228987,12.1447248,-0.5525071,0.6524304
119,-12,-2.371000971150471,21.751499287536483,-12.7556124,0.0005785,24.7933884,-0.1366368,-0.2627855,4.0000000,0.0029664,1.0240852,12.4509239,-0.5285373,0.5900994
120,-12,-2.363544331150471,21.751499287536483,-12.7540007,-0.0012397,15.7024794,-0.1129034,-0.2506894,4.0000000,-0.0100473,1.0252314,12.7392321,-0.4913315,0.5142503
121,-12,-2.356087691150471,21.751499287536483,-12.7523527,-0.0030579,6.6115704,-0.0920107,-0.2336157,4.0000000,-0.0221715,1.0263160,13.0049314,-0.4450600,0.4352929
122,-12,-2.348631051150471,21.751499287536483,-12.7506714,-0.0046281,1.6528926,-0.0736423,-0.2101883,4.0000000,-0.0321923,1.0273172,13.2462854,-0.3881845,0.3521552
123,-12,-2.341174411150471,21.751499287536483,-12.7489605,0.0038843,44.6280975,-0.0575373,-0.1816294,4.0000000,-0.0400175,1.0282192,13.4586964,-0.3232413,0.2699137
124,-12,-2.333717771150471,21.751499287536483,-12.7472239,0.0022314,35.5371895,-0.0452408,-0.1498170,4.0000000,-0.0471959,1.0289931,13.6376257,-0.2524380,0.1982840
125,-12,-2.326261131150471,21.751499287536483,-12.7454672,0.0004132,26.4462814,-0.0357984,-0.1145256,4.0000000,-0.0532615,1.0296383,13.7862444,-0.1757897,0.1376689
126,-12,-2.318804491150471,21.751499287536483,-12.7436934,-0.0014050,17.3553715,-0.0297680,-0.0769751,4.0000000,-0.0573148,1.0301347,13.8984432,-0.0966354,0.0933615
127,-12,-2.311347851150471,21.751499287536483,-12.7419090,-0.0032231,8.2644625,-0.0254309,-0.0385554,4.0000000,-0.0602645,1.0304793,13.9754324,-0.0168464,0.0642980
128,-12,-2.945162251150471,21.744042647536482,-12.7947512,-0.0006612,1.6528926,-0.0883477,-0.2617320,4.0000000,-0.6081150,1.0083292,7.3695931,0.0846512,0.4721881
129,-12,-2.937705611150471,21.744042647536482,-12.7953472,-0.0001653,3.3057852,-0.1193561,-0.3019034,4.0000000,-0.6978472,1.0077511,7.1107411,0.0940404,0.6298940
130,-12,-2.930248971150471,21.744042647536482,-12.7959080,0.0002479,4.9586778,-0.1574629,-0.3410289,4.0000000,-0.7934386,1.0071201,6.8162179,0.1113808,0.8116534
131,-12,-2.922792331150471,21.744042647536482,-12.7964287,0.0005785,6.6115704,-0.2019946,-0.3730929,4.0000000,-0.8860226,1.0064534,6.4877539,0.1398367,0.9959531
132,-12,-2.915335691150471,21.744042647536482,-12.7969036,0.0009091,9.0909090,-0.2501634,-0.3980651,4.0000000,-0.9737960,1.0057665,6.1333098,0.1776657,1.1713290
133,-12,-2.907879051150471,21.744042647536482,-12.7973280,0.0011570,11.5702477,-0.2987937,-0.4122813,4.0000000,-1.0481519,1.0050874,5.7599750,0.2235892,1.3145131
134,-12,-2.900422411150471,21.744042647536482,-12.7977018,0.0014050,14.0495872,-0.3471889,-0.4149395,4.0000000,-1.1056523,1.0044363,5.3772292,0.2757735,1.4180371
135,-12,-2.892965771150471,21.744042647536482,-12.7980213,0.0016529,16.5289249,-0.3934411,-0.4033038,4.0000000,-1.1371965,1.0038283,4.9930863,0.3305889,1.4687086
136,-12,-2.885509131150471,21.744042647536482,-12.7982864,0.0019008,19.0082645,-0.4309914,-0.3833781,4.0000000,-1.1426395,1.0032783,4.6193252,0.3758833,1.4765970
137,-12,-2.878052491150471,21.744042647536482,-12.7985001,0.0021488,21.4876041,-0.4624211,-0.3512202,4.0000000,-1.1132195,1.0027907,4.2602344,0.4107791,1.4400603
138,-12,-2.870595851150471,21.744042647536482,-12.7986622,0.0022314,22.3140488,-0.4794297,-0.3104436,4.0000000,-1.0450379,1.0023693,3.9230263,0.4241506,1.3613689
139,-12,-2.863139211150471,21.744042647536482,-12.7987776,0.0023140,23.1404953,-0.4820693,-0.2617442,4.0000000,-0.9380744,1.0020119,3.6137073,0.4145860,1.2509252
140,-12,-2.855682571150471,21.744042647536482,-12.7988501,0.0023140,23.1404953,-0.4749541,-0.2116893,4.0000000,-0.8062054,1.0017129,3.3348415,0.3828268,1.1385611
141,-12,-2.848225931150471,21.744042647536482,-12.7988844,0.0022314,22.3140488,-0.4584391,-0.1593137,5.0000000,-0.6524706,1.0014665,3.0842059,0.3338431,1.0252421
142,-12,-2.430654091150471,21.744042647536482,-12.7673254,0.0027273,30.5785122,-0.3570039,-0.1867426,4.0000000,0.1848054,1.0146489,9.7408333,-0.5582905,0.8961552
143,-12,-2.423197451150471,21.744042647536482,-12.7660666,0.0011570,21.4876041,-0.3184700,-0.2122030,4.0000000,0.1467848,1.0156983,10.0810041,-0.5711907,0.8596137
144,-12,-2.415740811150471,21.744042647536482,-12.7647648,-0.0006612,12.3966942,-0.2808178,-0.2356586,4.0000000,0.1124696,1.0167888,10.4214420,-0.5837869,0.8262370
145,-12,-2.408284171150471,21.744042647536482,-12.7634182,-0.0023140,4.9586778,-0.2446344,-0.2561436,4.0000000,0.0810232,1.0179197,10.7619104,-0.5933103,0.7940797
146,-12,-2.400827531150471,21.744042647536482,-12.7620287,-0.0036364,0.8264463,-0.2108757,-0.2741559,4.0000000,0.0525805,1.0190773,11.1007814,-0.6008924,0.7647676
147,-12,-2.393370891150471,21.744042647536482,-12.7605944,-0.0046281,0.0000000,-0.1795527,-0.2849357,4.0000000,0.0284864,1.0202692,11.4367208,-0.5983577,0.7257630
148,-12,-2.385914251150471,21.744042647536482,-12.7591162,0.0042149,44.6280975,-0.1505056,-0.2920616,4.0000000,0.0058407,1.0214653,11.7646084,-0.5899639,0.6833808
