OID_,ClipsFinal_DEM_Large_S3_RegP,X,Y,DEM_Large_S5_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
458,-13,-4.309727371150472,19.231154967536479,-13.2098322,0.0035537,47.1074371,3.9464643,-2.2654214,4.0000000,-2.7804744,1.0630400,19.8123474,-1.7503684,16.9599781
459,-13,-4.302270731150472,19.231154967536479,-13.2076025,0.0012397,38.0165291,3.8168831,-2.2368360,4.0000000,-2.6564071,1.0718752,21.0873356,-1.8172650,17.1559238
460,-13,-4.294814091150472,19.231154967536479,-13.2051783,-0.0012397,29.7520657,3.6534336,-2.1986251,4.0000000,-2.5216658,1.0813843,22.3602180,-1.8755842,17.2193184
461,-13,-4.287357451150472,19.231154967536479,-13.2025566,-0.0038017,22.3140488,3.4700148,-2.1528976,4.0000000,-2.3787050,1.0915617,23.6264458,-1.9270900,17.1540337
462,-13,-4.279900811150472,19.231154967536479,-13.1997356,0.0034711,47.9338837,3.2609341,-2.0966146,4.0000000,-2.2274494,1.1023088,24.8767757,-1.9657799,16.8945751
463,-13,-4.272444171150472,19.231154967536479,-13.1967163,0.0004132,38.8429756,3.0302532,-2.0306542,4.0000000,-2.0680008,1.1135389,26.0986156,-1.9933074,16.4376755
464,-13,-4.264987531150472,19.231154967536479,-13.1934996,-0.0027273,29.7520657,2.7943776,-1.9574158,4.0000000,-1.9023864,1.1251804,27.2862110,-2.0124452,15.7876234
465,-13,-4.257530891150472,19.231154967536479,-13.1900864,-0.0061157,21.4876041,2.5553389,-1.8771563,4.0000000,-1.7328446,1.1370618,28.4294930,-2.0214679,14.9447880
466,-13,-4.250074251150472,19.231154967536479,-13.1864824,0.0003306,40.4958687,2.3088667,-1.7883235,4.0000000,-1.5588076,1.1490533,29.5187054,-2.0178394,13.8909321
467,-13,-4.242617611150472,19.231154967536479,-13.1826906,-0.0033884,31.4049587,2.0619047,-1.6927326,4.0000000,-1.3831220,1.1610012,30.5469818,-2.0023432,12.6670675
468,-13,-4.235160971150473,19.231154967536479,-13.1787186,0.0027273,47.1074371,1.8204587,-1.5928108,4.0000000,-1.2086488,1.1726859,31.5042610,-1.9769726,11.3331947
469,-13,-4.227704331150473,19.231154967536479,-13.1745749,-0.0014050,38.0165291,1.5825537,-1.4893498,4.0000000,-1.0358303,1.1839653,32.3870201,-1.9428694,9.9433594
470,-13,-4.220247691150472,19.231154967536479,-13.1702681,-0.0056198,28.9256191,1.3449856,-1.3807503,4.0000000,-0.8658954,1.1946654,33.1898155,-1.8956052,8.5222874
471,-13,-4.212791051150472,19.231154967536479,-13.1658087,0.0000000,40.4958687,1.1128218,-1.2715194,4.0000000,-0.7029465,1.2045680,33.9041481,-1.8400922,7.1884856
472,-13,-4.205334411150472,19.231154967536479,-13.1612101,-0.0045455,31.4049587,0.8820277,-1.1617994,4.0000000,-0.5467357,1.2135717,34.5335960,-1.7768632,5.9971786
473,-13,-4.197877771150472,19.231154967536479,-13.1564837,0.0007438,42.1487617,0.6523485,-1.0521284,4.0000000,-0.3995591,1.2215675,35.0760078,-1.7046978,4.9985242
474,-13,-4.190421131150472,19.231154967536479,-13.1516438,-0.0039669,33.0578499,0.4203220,-0.9393972,4.0000000,-0.2604914,1.2284427,35.5297279,-1.6183029,4.1934943
475,-13,-4.182964491150472,19.231154967536479,-13.1467028,0.0010744,42.9752083,0.1910786,-0.8268424,4.0000000,-0.1321316,1.2340969,35.8966293,-1.5215532,3.6360214
476,-13,-4.175507851150472,19.231154967536479,-13.1416779,-0.0038843,33.8842964,-0.0348277,-0.7124245,4.0000000,-0.0141248,1.2384756,36.1750641,-1.4107240,3.3128805
477,-13,-4.168051211150472,19.231154967536479,-13.1365824,0.0011570,43.8016510,-0.2537146,-0.5964978,4.0000000,0.0934156,1.2416025,36.3721046,-1.2864112,3.2199957
478,-13,-4.160594571150472,19.231154967536479,-13.1314316,-0.0039669,34.7107430,-0.4580223,-0.4779144,4.0000000,0.1893866,1.2434399,36.4853172,-1.1452154,3.3157415
479,-13,-4.153137931150472,19.231154967536479,-13.1262407,0.0009917,42.1487617,-0.6452008,-0.3551244,4.0000000,0.2761041,1.2439975,36.5200081,-0.9863529,3.5771301
480,-13,-4.145681291150472,19.231154967536479,-13.1210260,-0.0041322,33.0578499,-0.8060099,-0.2303090,4.0000000,0.3532113,1.2432967,36.4754105,-0.8138292,3.9664285
481,-13,-4.138224651150472,19.231154967536479,-13.1158018,0.0007438,42.1487617,-0.9357486,-0.1008134,4.0000000,0.4224170,1.2413989,36.3553047,-0.6240437,4.4498782
482,-13,-4.436490251150472,19.223698327536479,-13.2244492,-0.0004132,0.0000000,-0.4032177,-0.6615245,5.0000000,-0.1696792,1.0039221,5.0449343,-1.1533698,2.5866823
483,-13,-4.429033611150472,19.223698327536479,-13.2244453,-0.0005785,0.0000000,-0.1183701,-0.8196158,4.0000000,-0.4521935,1.0044608,5.3789077,-1.1870382,2.9651349
484,-13,-4.421576971150472,19.223698327536479,-13.2244186,-0.0008264,0.0000000,0.2255603,-0.9878291,4.0000000,-0.7882079,1.0050663,5.7287951,-1.1874503,3.5139859
485,-13,-4.414120331150472,19.223698327536479,-13.2243528,-0.0010744,0.0000000,0.6146524,-1.1584204,4.0000000,-1.1618965,1.0057675,6.1077967,-1.1549443,4.2341290
486,-13,-4.406663691150472,19.223698327536479,-13.2242317,-0.0014050,0.0000000,1.0436631,-1.3301579,4.0000000,-1.5569503,1.0066060,6.5323625,-1.1033653,5.1381202
487,-13,-4.399207051150472,19.223698327536479,-13.2240391,-0.0017355,0.0000000,1.4867160,-1.4939976,4.0000000,-1.9460114,1.0076385,7.0208621,-1.0419837,6.1791568
488,-13,-4.391750411150472,19.223698327536479,-13.2237597,-0.0021488,0.0000000,1.9276621,-1.6474365,4.0000000,-2.3027368,1.0089327,7.5884247,-0.9921362,7.3312778
489,-13,-4.384293771150472,19.223698327536479,-13.2233772,-0.0026446,0.0000000,2.3452733,-1.7859956,4.0000000,-2.6051707,1.0105631,8.2480097,-0.9668205,8.5398359
490,-13,-4.376837131150472,19.223698327536479,-13.2228775,-0.0031405,0.0000000,2.7358043,-1.9097944,4.0000000,-2.8410366,1.0126108,9.0074234,-0.9785522,9.7700911
491,-13,-4.369380491150472,19.223698327536479,-13.2222481,-0.0038017,0.0000000,3.0712965,-2.0130682,4.0000000,-3.0035942,1.0151395,9.8635445,-1.0225421,10.9419870
492,-13,-4.361923851150472,19.223698327536479,-13.2214775,-0.0046281,0.0000000,3.3589151,-2.0989766,4.0000000,-3.1013052,1.0182132,10.8109865,-1.0966480,12.0461073
493,-13,-4.354467211150472,19.223698327536479,-13.2205544,-0.0056198,0.0000000,3.5922179,-2.1672080,4.0000000,-3.1434698,1.0218869,11.8395042,-1.1909457,13.0530663
494,-13,-4.347010571150472,19.223698327536479,-13.2194710,0.0032231,41.3223152,3.7694886,-2.2189047,4.0000000,-3.1434686,1.0262024,12.9385071,-1.2943410,13.9570789
495,-13,-4.339553931150472,19.223698327536479,-13.2182198,0.0020661,34.7107430,3.8873813,-2.2546759,5.0000000,-3.1107528,1.0311980,14.0953417,-1.3985990,14.7515221
496,-13,-4.332097291150472,19.223698327536479,-13.2167940,0.0005785,28.0991745,3.9580882,-2.2774928,4.0000000,-3.0535948,1.0369047,15.3014193,-1.5013908,15.4496593
497,-13,-4.324640651150472,19.223698327536479,-13.2151880,-0.0009917,22.3140488,3.9818690,-2.2880921,4.0000000,-2.9787850,1.0433466,16.5449638,-1.5973995,16.0516338
498,-13,-4.317184011150472,19.223698327536479,-13.2133970,-0.0028926,16.5289249,3.9623072,-2.2874246,4.0000000,-2.8886657,1.0505108,17.8155785,-1.6861833,16.5544491
499,-13,-4.309727371150472,19.223698327536479,-13.2114172,-0.0048760,11.5702477,3.9014635,-2.2759950,4.0000000,-2.7864070,1.0584241,19.1042824,-1.7655829,16.9525299
500,-13,-4.302270731150472,19.223698327536479,-13.2092438,0.0028926,44.6280975,3.8080256,-2.2557771,4.0000000,-2.6738806,1.0670719,20.4040585,-1.8376735,17.2570591
501,-13,-4.294814091150472,19.223698327536479,-13.2068758,0.0004959,35.5371895,3.6908524,-2.2278681,4.0000000,-2.5538456,1.0764304,21.7059460,-1.9018904,17.4605560
502,-13,-4.287357451150472,19.223698327536479,-13.2043085,-0.0020661,27.2727280,3.5426574,-2.1900027,4.0000000,-2.4226460,1.0864835,23.0040874,-1.9573593,17.5126019
503,-13,-4.279900811150472,19.223698327536479,-13.2015419,-0.0047934,19.8347111,3.3697910,-2.1418905,4.0000000,-2.2833514,1.0971618,24.2867680,-2.0004296,17.3782711
504,-13,-4.272444171150472,19.223698327536479,-13.1985750,0.0022314,44.6280975,3.1775222,-2.0854518,4.0000000,-2.1363084,1.1083871,25.5456848,-2.0345953,17.0738182
505,-13,-4.264987531150472,19.223698327536479,-13.1954079,-0.0008264,35.5371895,2.9749992,-2.0210910,4.0000000,-1.9816858,1.1200893,26.7738113,-2.0604961,16.5700245
506,-13,-4.257530891150472,19.223698327536479,-13.1920414,-0.0041322,26.4462814,2.7602868,-1.9486457,4.0000000,-1.8206887,1.1321291,27.9606705,-2.0766027,15.8617725
507,-13,-4.250074251150472,19.223698327536479,-13.1884794,0.0023140,45.4545441,2.5355208,-1.8672510,4.0000000,-1.6543483,1.1443636,29.0981884,-2.0801537,14.9241600
508,-13,-4.242617611150472,19.223698327536479,-13.1847248,-0.0014050,36.3636360,2.3046787,-1.7787033,4.0000000,-1.4845438,1.1566482,30.1768036,-2.0728626,13.7965240
509,-13,-4.235160971150473,19.223698327536479,-13.1807842,-0.0052893,27.2727280,2.0740092,-1.6848737,4.0000000,-1.3147982,1.1687843,31.1871300,-2.0549493,12.5246849
510,-13,-4.227704331150473,19.223698327536479,-13.1766644,0.0005785,42.9752083,1.8401940,-1.5862706,4.0000000,-1.1457160,1.1806140,32.1268845,-2.0268252,11.1602840
511,-13,-4.220247691150472,19.223698327536479,-13.1723738,-0.0036364,33.8842964,1.6008972,-1.4813900,4.0000000,-0.9777232,1.1919500,32.9879227,-1.9850568,9.7191229
512,-13,-4.212791051150472,19.223698327536479,-13.1679230,0.0019008,44.6280975,1.3612742,-1.3742750,4.0000000,-0.8155606,1.2025967,33.7623024,-1.9329894,8.3218784
513,-13,-4.205334411150472,19.223698327536479,-13.1633224,-0.0026446,35.5371895,1.1196458,-1.2654434,4.0000000,-0.6593636,1.2124064,34.4520912,-1.8715234,7.0287800
514,-13,-4.197877771150472,19.223698327536479,-13.1585855,0.0026446,46.2809906,0.8761385,-1.1549028,4.0000000,-0.5111527,1.2212591,35.0542831,-1.7986530,5.8885889
515,-13,-4.190421131150472,19.223698327536479,-13.1537237,-0.0020661,37.1900826,0.6279569,-1.0396997,4.0000000,-0.3706853,1.2290218,35.5684853,-1.7087140,4.9119549
516,-13,-4.182964491150472,19.223698327536479,-13.1487532,0.0029752,46.2809906,0.3814839,-0.9221405,4.0000000,-0.2401758,1.2356067,35.9929848,-1.6041052,4.1540141
517,-13,-4.175507851150472,19.223698327536479,-13.1436863,-0.0020661,37.1900826,0.1391084,-0.8015977,4.0000000,-0.1192466,1.2408967,36.3278923,-1.4839488,3.6244669
518,-13,-4.168051211150472,19.223698327536479,-13.1385412,0.0029752,47.1074371,-0.0929168,-0.6789822,4.0000000,-0.0088535,1.2448754,36.5769539,-1.3491110,3.3268514
519,-13,-4.160594571150472,19.223698327536479,-13.1333313,-0.0021488,38.0165291,-0.3097063,-0.5507004,4.0000000,0.0920544,1.2475210,36.7400169,-1.1934552,3.2191861
520,-13,-4.153137931150472,19.223698327536479,-13.1280746,0.0027273,45.4545441,-0.5043347,-0.4180730,4.0000000,0.1829549,1.2488012,36.8178940,-1.0191010,3.2956796
521,-13,-4.145681291150472,19.223698327536479,-13.1227856,-0.0023967,36.3636360,-0.6688923,-0.2829629,4.0000000,0.2650636,1.2487303,36.8124924,-0.8309894,3.5281615
522,-13,-4.138224651150472,19.223698327536479,-13.1174831,0.0023967,45.4545441,-0.7984755,-0.1434238,4.0000000,0.3395608,1.2473589,36.7285385,-0.6264085,3.8850193
523,-13,-4.130768011150472,19.223698327536479,-13.1121817,-0.0027273,36.3636360,-0.8883074,-0.0007716,4.0000000,0.4084891,1.2447295,36.5643806,-0.4100324,4.3461909
524,-13,-4.436490251150472,19.216241687536478,-13.2250757,-0.0000826,0.0000000,-0.3305405,-0.6306954,4.0000000,-0.0604311,1.0032268,4.5769281,-1.2009596,2.2718678
525,-13,-4.429033611150472,19.216241687536478,-13.2251139,-0.0001653,0.0000000,-0.0671023,-0.7819792,4.0000000,-0.3378943,1.0036650,4.8738089,-1.2260642,2.6076603
526,-13,-4.421576971150472,19.216241687536478,-13.2251301,-0.0003306,0.0000000,0.2496401,-0.9438157,5.0000000,-0.6713839,1.0041480,5.1828341,-1.2162477,3.1059945
527,-13,-4.414120331150472,19.216241687536478,-13.2251081,-0.0004959,0.0000000,0.6109665,-1.1121151,4.0000000,-1.0523144,1.0047060,5.5186033,-1.1719158,3.7927320
528,-13,-4.406663691150472,19.216241687536478,-13.2250328,-0.0007438,0.0000000,0.9992909,-1.2788773,4.0000000,-1.4574614,1.0053859,5.8982735,-1.1002930,4.6511269
529,-13,-4.399207051150472,19.216241687536478,-13.2248869,-0.0009917,0.0000000,1.4025534,-1.4401573,4.0000000,-1.8618795,1.0062420,6.3445168,-1.0184351,5.6586547
530,-13,-4.391750411150472,19.216241687536478,-13.2246552,-0.0013223,0.0000000,1.8017902,-1.5917360,4.0000000,-2.2335842,1.0073395,6.8772388,-0.9498878,6.7836857
531,-13,-4.384293771150472,19.216241687536478,-13.2243214,-0.0017355,0.0000000,2.1869090,-1.7313138,4.0000000,-2.5482399,1.0087546,7.5084028,-0.9143876,7.9848552
532,-13,-4.376837131150472,19.216241687536478,-13.2238731,-0.0022314,0.0000000,2.5471187,-1.8560969,4.0000000,-2.7899351,1.0105686,8.2461843,-0.9222586,9.2070351
533,-13,-4.369380491150472,19.216241687536478,-13.2232952,-0.0028099,0.0000000,2.8661983,-1.9633378,4.0000000,-2.9555898,1.0128517,9.0905666,-0.9710857,10.3991880
534,-13,-4.361923851150472,19.216241687536478,-13.2225771,-0.0035537,0.0000000,3.1414013,-2.0528290,4.0000000,-3.0518956,1.0156716,10.0329294,-1.0537624,11.5201340
535,-13,-4.354467211150472,19.216241687536478,-13.2217073,-0.0044628,0.0000000,3.3696568,-2.1256070,4.0000000,-3.0924211,1.0190833,11.0627193,-1.1587932,12.5573101
536,-13,-4.347010571150472,19.216241687536478,-13.2206793,-0.0056198,0.0000000,3.5470068,-2.1818345,5.0000000,-3.0904310,1.0231383,12.1678276,-1.2732379,13.4917603
537,-13,-4.339553931150472,19.216241687536478,-13.2194824,0.0032231,42.1487617,3.6765742,-2.2230015,5.0000000,-3.0566423,1.0278640,13.3351526,-1.3893605,14.3190241
538,-13,-4.332097291150472,19.216241687536478,-13.2181129,0.0018182,34.7107430,3.7641165,-2.2520206,4.0000000,-3.0033269,1.0332943,14.5506411,-1.5007143,15.0655212
539,-13,-4.324640651150472,19.216241687536478,-13.2165632,0.0003306,28.0991745,3.8053141,-2.2683191,4.0000000,-2.9334168,1.0394711,15.8084946,-1.6032217,15.7155914
540,-13,-4.317184011150472,19.216241687536478,-13.2148285,-0.0014876,21.4876041,3.8196018,-2.2761657,4.0000000,-2.8535576,1.0463814,17.0949039,-1.6987739,16.3006859
541,-13,-4.309727371150472,19.216241687536478,-13.2129059,-0.0033884,15.7024794,3.7940185,-2.2728064,4.0000000,-2.7616177,1.0540401,18.4024563,-1.7839952,16.7793808
542,-13,-4.302270731150472,19.216241687536478,-13.2107906,-0.0055372,10.7438021,3.7432876,-2.2623570,4.0000000,-2.6615546,1.0624592,19.7229424,-1.8631593,17.1951714
543,-13,-4.294814091150472,19.216241687536478,-13.2084789,0.0021488,42.1487617,3.6603341,-2.2420444,4.0000000,-2.5533745,1.0716251,21.0475521,-1.9307145,17.4925137
544,-13,-4.287357451150472,19.216241687536478,-13.2059689,-0.0004132,33.0578499,3.5562956,-2.2142122,4.0000000,-2.4367497,1.0815027,22.3717117,-1.9916745,17.6814461
545,-13,-4.279900811150472,19.216241687536478,-13.2032585,-0.0031405,24.7933884,3.4233990,-2.1754012,4.0000000,-2.3102543,1.0920601,23.6830425,-2.0405483,17.6836510
546,-13,-4.272444171150472,19.216241687536478,-13.2003450,-0.0060331,17.3553715,3.2755740,-2.1296215,4.0000000,-2.1770470,1.1032212,24.9745731,-2.0821960,17.5422134
547,-13,-4.264987531150472,19.216241687536478,-13.1972303,0.0009917,40.4958687,3.1106062,-2.0745957,4.0000000,-2.0346131,1.1149107,26.2388916,-2.1145785,17.1894474
548,-13,-4.257530891150472,19.216241687536478,-13.1939135,-0.0022314,31.4049587,2.9274187,-2.0111759,4.0000000,-1.8849206,1.1270430,27.4662094,-2.1374309,16.6387634
549,-13,-4.250074251150472,19.216241687536478,-13.1903963,-0.0057851,23.1404953,2.7315223,-1.9387038,4.0000000,-1.7292887,1.1394695,28.6482697,-2.1481190,15.8535347
550,-13,-4.242617611150472,19.216241687536478,-13.1866827,0.0004959,41.3223152,2.5245993,-1.8584661,4.0000000,-1.5678911,1.1520212,29.7756767,-2.1490412,14.8561220
551,-13,-4.235160971150473,19.216241687536478,-13.1827774,-0.0033884,32.2314034,2.3066924,-1.7709616,4.0000000,-1.4037852,1.1645429,30.8389683,-2.1381381,13.6764202
552,-13,-4.227704331150473,19.216241687536478,-13.1786861,0.0024793,47.1074371,2.0820532,-1.6778861,4.0000000,-1.2389596,1.1768771,31.8330555,-2.1168129,12.3650665
553,-13,-4.220247691150472,19.216241687536478,-13.1744165,-0.0017355,38.0165291,1.8444940,-1.5769658,4.0000000,-1.0753185,1.1888127,32.7516174,-2.0786130,10.9377766
554,-13,-4.212791051150472,19.216241687536478,-13.1699772,0.0038017,48.7603302,1.5992361,-1.4716470,4.0000000,-0.9150401,1.2001536,33.5859833,-2.0282540,9.4989672
555,-13,-4.205334411150472,19.216241687536478,-13.1653805,-0.0007438,39.6694221,1.3485827,-1.3632897,4.0000000,-0.7597953,1.2107508,34.3359070,-1.9667841,8.1212158
556,-13,-4.197877771150472,19.216241687536478,-13.1606359,-0.0054545,30.5785122,1.0943075,-1.2520748,4.0000000,-0.6117226,1.2204478,34.9985771,-1.8924270,6.8567080
557,-13,-4.190421131150472,19.216241687536478,-13.1557589,-0.0002479,40.4958687,0.8312662,-1.1337219,4.0000000,-0.4703103,1.2290878,35.5722313,-1.7971336,5.7092457
558,-13,-4.182964491150472,19.216241687536478,-13.1507616,-0.0052066,31.4049587,0.5692401,-1.0107462,4.0000000,-0.3383632,1.2365707,36.0548515,-1.6831292,4.7456608
559,-13,-4.175507851150472,19.216241687536478,-13.1456594,-0.0002479,40.4958687,0.3134839,-0.8844607,4.0000000,-0.2159939,1.2427646,36.4449196,-1.5529276,4.0036831
560,-13,-4.168051211150472,19.216241687536478,-13.1404686,-0.0052066,31.4049587,0.0689604,-0.7536789,4.0000000,-0.1030565,1.2476197,36.7468872,-1.4043013,3.4791493
561,-13,-4.160594571150472,19.216241687536478,-13.1352053,-0.0003306,41.3223152,-0.1590884,-0.6162310,4.0000000,0.0016293,1.2510878,36.9591141,-1.2340912,3.1558197
562,-13,-4.153137931150472,19.216241687536478,-13.1298866,0.0045455,48.7603302,-0.3606893,-0.4735093,4.0000000,0.0967116,1.2530982,37.0809097,-1.0437303,3.0303369
563,-13,-4.145681291150472,19.216241687536478,-13.1245308,-0.0005785,39.6694221,-0.5286514,-0.3286625,4.0000000,0.1836315,1.2536713,37.1150322,-0.8409565,3.0942867
564,-13,-4.138224651150472,19.216241687536478,-13.1191549,0.0041322,48.7603302,-0.6580653,-0.1783254,4.0000000,0.2639119,1.2528518,37.0653076,-0.6205629,3.3130713
565,-13,-4.130768011150472,19.216241687536478,-13.1137762,-0.0010744,39.6694221,-0.7429444,-0.0257647,4.0000000,0.3380425,1.2506460,36.9303741,-0.3895719,3.6696124
566,-13,-4.436490251150472,19.208785047536480,-13.2256403,0.0000000,0.0000000,-0.2835096,-0.5919876,4.0000000,0.0334475,1.0026577,4.1532059,-1.2174226,1.9817832
567,-13,-4.429033611150472,19.208785047536480,-13.2257175,0.0000000,0.0000000,-0.0444915,-0.7358716,4.0000000,-0.2320155,1.0030090,4.4181190,-1.2397277,2.2731102
568,-13,-4.421576971150472,19.208785047536480,-13.2257729,-0.0000826,0.0000000,0.2457734,-0.8931417,4.0000000,-0.5593669,1.0033926,4.6883345,-1.2269166,2.7276332
569,-13,-4.414120331150472,19.208785047536480,-13.2257919,-0.0001653,0.0000000,0.5745943,-1.0573013,5.0000000,-0.9400874,1.0038362,4.9804730,-1.1745152,3.3692672
570,-13,-4.406663691150472,19.208785047536480,-13.2257586,-0.0003306,0.0000000,0.9236384,-1.2201002,4.0000000,-1.3541528,1.0043793,5.3177710,-1.0860475,4.1846356
571,-13,-4.399207051150472,19.208785047536480,-13.2256575,-0.0004959,0.0000000,1.2810421,-1.3773886,4.0000000,-1.7715102,1.0050797,5.7229671,-0.9832669,5.1505418
572,-13,-4.391750411150472,19.208785047536480,-13.2254705,-0.0007438,0.0000000,1.6401126,-1.5276212,4.0000000,-2.1596003,1.0060053,6.2182651,-0.8956419,6.2459364
573,-13,-4.384293771150472,19.208785047536480,-13.2251844,-0.0010744,0.0000000,1.9917269,-1.6675103,4.0000000,-2.4861419,1.0072278,6.8209729,-0.8488785,7.4251738
574,-13,-4.376837131150472,19.208785047536480,-13.2247839,-0.0014876,0.0000000,2.3151097,-1.7916193,4.0000000,-2.7309470,1.0088254,7.5364389,-0.8522917,8.6214876
575,-13,-4.369380491150472,19.208785047536480,-13.2242565,-0.0019835,0.0000000,2.6140339,-1.9017717,4.0000000,-2.8951445,1.0108787,8.3647079,-0.9083989,9.8135948
576,-13,-4.361923851150472,19.208785047536480,-13.2235889,-0.0025620,0.0000000,2.8786361,-1.9954983,4.0000000,-2.9872332,1.0134535,9.2987890,-1.0037633,10.9479237
577,-13,-4.354467211150472,19.208785047536480,-13.2227726,-0.0033884,0.0000000,3.1028860,-2.0732796,4.0000000,-3.0242283,1.0166081,10.3269529,-1.1223310,12.0109386
578,-13,-4.347010571150472,19.208785047536480,-13.2217970,-0.0044628,0.0000000,3.2850440,-2.1345875,5.0000000,-3.0177395,1.0204034,11.4339962,-1.2514355,12.9658003
579,-13,-4.339553931150472,19.208785047536480,-13.2206545,-0.0056198,0.0000000,3.4308763,-2.1821954,4.0000000,-2.9834416,1.0248642,12.6072254,-1.3809494,13.8265791
580,-13,-4.332097291150472,19.208785047536480,-13.2193394,0.0030579,42.1487617,3.5339596,-2.2166517,4.0000000,-2.9311793,1.0300151,13.8306656,-1.5021243,14.5989466
581,-13,-4.324640651150472,19.208785047536480,-13.2178459,0.0016529,34.7107430,3.6021075,-2.2403700,4.0000000,-2.8659801,1.0359051,15.0971518,-1.6147600,15.2989779
582,-13,-4.317184011150472,19.208785047536480,-13.2161684,-0.0000826,27.2727280,3.6429682,-2.2553818,4.0000000,-2.7933538,1.0425469,16.3944035,-1.7174098,15.9400167
583,-13,-4.309727371150472,19.208785047536480,-13.2143021,-0.0019835,20.6611576,3.6556802,-2.2608593,4.0000000,-2.7116044,1.0499402,17.7154961,-1.8101139,16.4946365
584,-13,-4.302270731150472,19.208785047536480,-13.2122440,-0.0040496,14.8760328,3.6414406,-2.2587585,4.0000000,-2.6238384,1.0580949,19.0509796,-1.8936788,16.9918194
585,-13,-4.294814091150472,19.208785047536480,-13.2099905,0.0037190,47.9338837,3.6005523,-2.2477882,4.0000000,-2.5287971,1.0670211,20.3939991,-1.9667792,17.3903751
586,-13,-4.287357451150472,19.208785047536480,-13.2075377,0.0012397,38.8429756,3.5399120,-2.2297618,4.0000000,-2.4262009,1.0766904,21.7378769,-2.0333228,17.6985302
587,-13,-4.279900811150472,19.208785047536480,-13.2048836,-0.0014876,29.7520657,3.4547088,-2.2022429,4.0000000,-2.3144813,1.0870756,23.0746632,-2.0900042,17.8555241
588,-13,-4.272444171150472,19.208785047536480,-13.2020264,-0.0043802,21.4876041,3.3455255,-2.1654713,4.0000000,-2.1937931,1.0981264,24.3948822,-2.1371498,17.8460369
589,-13,-4.264987531150472,19.208785047536480,-13.1989651,0.0026446,46.2809906,3.2167575,-2.1201553,4.0000000,-2.0652132,1.1097584,25.6899090,-2.1750977,17.6575737
590,-13,-4.257530891150472,19.208785047536480,-13.1956997,-0.0004959,37.1900826,3.0718307,-2.0672657,4.0000000,-1.9290437,1.1219032,26.9541054,-2.2054880,17.2875996
591,-13,-4.250074251150472,19.208785047536480,-13.1922312,-0.0039669,28.0991745,2.9086685,-2.0046394,4.0000000,-1.7848511,1.1344478,28.1781769,-2.2244275,16.6755524
592,-13,-4.242617611150472,19.208785047536480,-13.1885605,0.0023140,45.4545441,2.7254927,-1.9322237,4.0000000,-1.6331757,1.1472217,29.3502007,-2.2312717,15.8174677
593,-13,-4.235160971150473,19.208785047536480,-13.1846933,-0.0014876,36.3636360,2.5267127,-1.8524188,4.0000000,-1.4776109,1.1600724,30.4633217,-2.2272267,14.7694950
594,-13,-4.227704331150473,19.208785047536480,-13.1806335,-0.0055372,27.2727280,2.3125961,-1.7649819,4.0000000,-1.3192302,1.1728442,31.5116291,-2.2107334,13.5434418
595,-13,-4.220247691150472,19.208785047536480,-13.1763878,0.0002479,42.1487617,2.0793016,-1.6683109,4.0000000,-1.1606332,1.1853203,32.4860229,-2.1759884,12.1568041
596,-13,-4.212791051150472,19.208785047536480,-13.1719656,-0.0042149,33.0578499,1.8313528,-1.5652195,4.0000000,-1.0033296,1.1973052,33.3787422,-2.1271093,10.7032194
597,-13,-4.205334411150472,19.208785047536480,-13.1673756,0.0012397,43.8016510,1.5739875,-1.4574549,4.0000000,-0.8506767,1.2086486,34.1879501,-2.0642331,9.2634926
598,-13,-4.197877771150472,19.208785047536480,-13.1626301,-0.0034711,34.7107430,1.3057481,-1.3436912,4.0000000,-0.7026545,1.2191679,34.9118958,-1.9847280,7.8744078
599,-13,-4.190421131150472,19.208785047536480,-13.1577406,0.0017355,44.6280975,1.0291474,-1.2217587,4.0000000,-0.5615396,1.2286903,35.5448303,-1.8819779,6.5627360
600,-13,-4.182964491150472,19.208785047536480,-13.1527214,-0.0032231,35.5371895,0.7513058,-1.0932928,4.0000000,-0.4278562,1.2370465,36.0847893,-1.7587295,5.3987279
601,-13,-4.175507851150472,19.208785047536480,-13.1475887,0.0016529,44.6280975,0.4817340,-0.9604768,4.0000000,-0.3033949,1.2441142,36.5299988,-1.6175587,4.4375181
602,-13,-4.168051211150472,19.208785047536480,-13.1423588,-0.0033884,35.5371895,0.2238978,-0.8204263,4.0000000,-0.1871348,1.2498406,36.8844299,-1.4537177,3.6722760
603,-13,-4.160594571150472,19.208785047536480,-13.1370478,0.0014050,44.6280975,-0.0125505,-0.6740374,4.0000000,-0.0803429,1.2541218,37.1437759,-1.2677319,3.1212065
604,-13,-4.153137931150472,19.208785047536480,-13.1316738,-0.0038017,35.5371895,-0.2198186,-0.5211992,4.0000000,0.0183388,1.2568661,37.3088951,-1.0607371,2.7811637
605,-13,-4.145681291150472,19.208785047536480,-13.1262569,0.0009917,42.1487617,-0.3900537,-0.3666410,4.0000000,0.1094590,1.2580866,37.3818703,-0.8427409,2.6664433
606,-13,-4.138224651150472,19.208785047536480,-13.1208143,-0.0042975,33.0578499,-0.5187085,-0.2062607,4.0000000,0.1944743,1.2578213,37.3653297,-0.6069956,2.7415764
