OID_,ClipsFinal_DEM_Large_S3_RegG1,X,Y,DEM_Large_S1_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
919,-12,-6.912094731150471,20.111038487536479,-12.9853716,-0.0000826,24.7933884,-0.5134871,-0.4215612,4.0000000,-0.2293787,1.0447757,16.8823509,-0.6137437,2.0405853
920,-12,-6.904638091150471,20.111038487536479,-12.9868174,0.0012397,31.4049587,-0.3100514,-0.5485067,4.0000000,-0.4219867,1.0452449,17.0001659,-0.6750268,2.1537075
921,-12,-6.897181451150471,20.111038487536479,-12.9882917,0.0025620,38.0165291,0.3230106,-0.8231417,4.0000000,-0.7191733,1.0450710,16.9648380,-0.9271101,2.4363794
922,-12,-6.889724811150471,20.111038487536479,-12.9897480,0.0039669,45.4545441,0.5978830,-0.9512730,4.0000000,-0.8069314,1.0442110,16.7957821,-1.0956147,2.8370001
923,-12,-6.882268171150471,20.111038487536479,-12.9911642,-0.0045455,8.2644625,0.5628754,-0.9612959,4.0000000,-0.7747783,1.0437961,16.6869392,-1.1478134,2.9883978
924,-12,-6.874811531150471,20.111038487536479,-12.9925880,-0.0030579,12.3966942,0.4408240,-0.9328188,4.0000000,-0.7133877,1.0435253,16.6374454,-1.1522498,3.0086124
925,-12,-6.867354891150471,20.111038487536479,-12.9939585,-0.0016529,17.3553715,-0.1738334,-0.7526032,4.0000000,-0.4845371,1.0429425,16.5036068,-1.0206692,3.0171692
926,-12,-6.859898251150470,20.111038487536479,-12.9953175,-0.0002479,23.1404953,-1.2862436,-0.4297724,4.0000000,-0.1430811,1.0437412,16.6510715,-0.7164637,3.8823485
927,-12,-7.225273611150472,20.103581847536478,-12.8830061,-0.0022314,28.9256191,-0.3990464,-0.7153937,4.0000000,-0.5748426,1.1009659,24.7599602,-0.8559447,4.0988593
928,-12,-7.217816971150471,20.103581847536478,-12.8862247,0.0009091,38.0165291,-0.2482497,-0.7242652,4.0000000,-0.5505536,1.1007237,24.6976948,-0.8979768,3.6959050
929,-12,-7.210360331150472,20.103581847536478,-12.8893929,0.0039669,47.1074371,-0.0481096,-0.6839129,4.0000000,-0.5166203,1.1008048,24.6852093,-0.8512054,2.7834704
930,-12,-7.202903691150471,20.103581847536478,-12.8925753,-0.0028099,28.0991745,0.5443337,-0.8704378,4.0000000,-0.5625674,1.1008714,24.8121281,-1.1783082,2.6003263
931,-12,-7.195447051150472,20.103581847536478,-12.8957090,0.0002479,37.1900826,0.7989563,-0.9559227,4.0000000,-0.6175910,1.0967399,24.2287846,-1.2942545,2.6786375
932,-12,-7.187990411150471,20.103581847536478,-12.8987083,0.0033058,46.2809906,0.4424824,-0.6969933,4.0000000,-0.7194838,1.0936252,23.8523140,-0.6745028,1.5507312
933,-12,-7.180533771150472,20.103581847536478,-12.9017124,-0.0036364,24.7933884,-0.2193067,-0.4425274,4.0000000,-0.8584656,1.0919799,23.7373962,-0.0265892,1.9430180
934,-12,-7.173077131150471,20.103581847536478,-12.9046726,-0.0006612,33.8842964,-1.1108843,-0.3086467,4.0000000,-1.0379565,1.0879567,23.1857662,0.4206631,3.8837500
935,-12,-7.165620491150472,20.103581847536478,-12.9075623,0.0023140,42.9752083,-1.9697798,-0.2538872,4.0000000,-1.1076503,1.0855865,22.9253979,0.5998759,6.0624528
936,-12,-7.158163851150471,20.103581847536478,-12.9104939,-0.0046281,19.8347111,-2.5130451,-0.3366470,4.0000000,-1.0831388,1.0822200,22.4894314,0.4098447,7.7608418
937,-12,-7.150707211150472,20.103581847536478,-12.9133301,-0.0019008,28.9256191,-3.0734611,-0.4317355,4.0000000,-1.0328068,1.0764356,21.6887569,0.1693358,9.4665861
938,-12,-7.143250571150471,20.103581847536478,-12.9161005,0.0008264,38.0165291,-3.1446722,-0.2983382,4.0000000,-0.8199290,1.0720350,21.0976410,0.2232527,8.8946066
939,-12,-7.135793931150472,20.103581847536478,-12.9188290,0.0038017,47.1074371,-2.6903090,-0.1848696,4.0000000,-0.5538521,1.0679325,20.4932899,0.1841128,7.2166772
940,-12,-7.128337291150471,20.103581847536478,-12.9214869,-0.0033884,22.3140488,-1.7632705,0.4727201,4.0000000,-0.2749056,1.0651996,20.0047760,1.2203457,5.4591370
941,-12,-7.120880651150472,20.103581847536478,-12.9241476,-0.0006612,31.4049587,-0.8948063,1.0383165,4.0000000,-0.0809189,1.0689652,20.5970688,2.1575520,7.1982961
942,-12,-7.113424011150471,20.103581847536478,-12.9270144,0.0023140,40.4958687,-0.5211490,0.9020835,4.0000000,0.0303966,1.0749702,21.5976067,1.7737703,5.1796546
943,-12,-7.105967371150472,20.103581847536478,-12.9299622,0.0052066,49.5867767,-0.3776626,0.3199173,4.0000000,0.1205781,1.0760934,21.6890144,0.5192565,1.5160282
944,-12,-7.098510731150471,20.103581847536478,-12.9328918,-0.0019835,28.0991745,-0.1552902,0.0142489,4.0000000,0.2285876,1.0752138,21.5791321,-0.2000897,0.4201200
945,-12,-7.091054091150472,20.103581847536478,-12.9358006,0.0009091,37.1900826,-0.0238103,0.1841482,4.0000000,0.3658794,1.0739932,21.3289833,0.0024170,0.2705120
946,-12,-7.083597451150471,20.103581847536478,-12.9386864,0.0037190,46.2809906,-0.2218223,0.5501651,4.0000000,0.5598400,1.0753200,21.4530983,0.5404902,2.2171860
947,-12,-7.076140811150472,20.103581847536478,-12.9416533,-0.0033884,23.1404953,-0.8645331,0.6656941,4.0000000,0.7373122,1.0795865,22.1606865,0.5940760,4.8141055
948,-12,-7.068684171150471,20.103581847536478,-12.9446821,-0.0003306,32.2314034,-1.9157202,0.3410572,4.0000000,0.9113572,1.0823424,22.5009079,-0.2292429,6.0828161
949,-12,-7.061227531150472,20.103581847536478,-12.9477234,0.0025620,41.3223152,-2.6111734,0.0516396,4.0000000,1.0534953,1.0829417,22.5603523,-0.9502160,7.2759614
950,-12,-7.053770891150471,20.103581847536478,-12.9507370,-0.0047107,19.0082645,-2.7523913,-0.1882931,4.0000000,1.1103545,1.0828369,22.5774250,-1.4869406,7.6127167
951,-12,-7.046314251150472,20.103581847536478,-12.9537239,-0.0018182,27.2727280,-3.2463083,-0.7242014,4.0000000,1.1006262,1.0812734,22.4053783,-2.5490291,10.7487192
952,-12,-7.038857611150471,20.103581847536478,-12.9566212,0.0010744,36.3636360,-3.6790144,-1.0319406,4.0000000,1.1226168,1.0753157,21.5423222,-3.1864982,13.9541702
953,-12,-7.031400971150472,20.103581847536478,-12.9592915,0.0035537,45.4545441,-3.7462106,-1.0752422,4.0000000,1.1358845,1.0695828,20.7323837,-3.2863688,14.3103561
954,-12,-7.023944331150471,20.103581847536478,-12.9618607,-0.0040496,18.1818180,-3.4730551,-0.9261889,4.0000000,1.1540227,1.0661414,20.2759991,-3.0064006,12.2361984
955,-12,-7.016487691150472,20.103581847536478,-12.9642830,-0.0016529,24.7933884,-3.0315342,-1.0413468,4.0000000,0.9674670,1.0629132,19.7943211,-3.0501606,12.0631628
956,-12,-7.009031051150471,20.103581847536478,-12.9665966,0.0006612,32.2314034,-2.4267943,-1.3681664,4.0000000,0.5479645,1.0595245,19.3574505,-3.2842972,14.1266470
957,-12,-7.001574411150472,20.103581847536478,-12.9687338,0.0028926,40.4958687,-1.5197310,-1.6501596,4.0000000,-0.0592816,1.0537256,18.3875923,-3.2410376,15.8920431
958,-12,-6.994117771150471,20.103581847536478,-12.9706192,-0.0051240,10.7438021,-0.5806082,-1.4653679,4.0000000,-0.4039591,1.0481496,17.3771362,-2.5267766,11.0864916
959,-12,-6.986661131150472,20.103581847536478,-12.9723396,-0.0032231,15.7024794,0.0222957,-1.0842360,4.0000000,-0.4134266,1.0450816,16.8982925,-1.7550454,5.2653728
960,-12,-6.979204491150471,20.103581847536478,-12.9739647,-0.0014876,20.6611576,0.2702419,-0.7744638,5.0000000,-0.3356578,1.0432538,16.5336494,-1.2132698,2.0713151
961,-12,-6.971747851150472,20.103581847536478,-12.9755049,0.0000826,26.4462814,0.1821498,-0.5693864,4.0000000,-0.1945083,1.0426849,16.4489460,-0.9442645,1.0215607
962,-12,-6.964291211150471,20.103581847536478,-12.9770451,0.0015702,33.0578499,0.2090337,-0.5989922,4.0000000,-0.3041696,1.0429974,16.5778885,-0.8938149,1.1380029
963,-12,-6.956834571150472,20.103581847536478,-12.9785585,0.0029752,40.4958687,0.6691952,-0.8775830,4.0000000,-0.6520991,1.0427597,16.5237007,-1.1030669,1.9901657
964,-12,-6.949377931150471,20.103581847536478,-12.9800339,-0.0055372,5.7851238,0.7853365,-0.9714100,4.0000000,-0.7926129,1.0419276,16.3344078,-1.1502070,2.5389585
965,-12,-6.941921291150472,20.103581847536478,-12.9814653,-0.0039669,9.9173555,0.7258267,-1.0052997,4.0000000,-0.8762951,1.0413170,16.2323456,-1.1343042,3.0069702
966,-12,-6.934464651150471,20.103581847536478,-12.9828796,-0.0024793,14.0495872,0.2888229,-0.9588107,4.0000000,-0.7964660,1.0406647,16.1067352,-1.1211554,3.5866263
967,-12,-6.927008011150471,20.103581847536478,-12.9842415,-0.0011570,19.0082645,-0.2597505,-0.8939131,4.0000000,-0.7046853,1.0405909,16.0771751,-1.0831410,4.3015847
968,-12,-6.919551371150471,20.103581847536478,-12.9856577,0.0000826,24.7933884,-0.8894693,-0.8015102,4.0000000,-0.6399750,1.0411407,16.1958790,-0.9630454,5.0690489
969,-12,-6.912094731150471,20.103581847536478,-12.9870768,0.0014050,31.4049587,-0.8406743,-0.8489862,4.0000000,-0.7118818,1.0414864,16.2616482,-0.9860905,5.3352356
970,-12,-6.904638091150471,20.103581847536478,-12.9885263,0.0027273,38.8429756,-0.4949899,-0.9513270,4.0000000,-0.8487504,1.0418611,16.3381767,-1.0539036,5.4057841
971,-12,-6.897181451150471,20.103581847536478,-12.9899788,0.0041322,46.2809906,0.4141749,-1.1595050,4.0000000,-1.0597064,1.0417347,16.3204002,-1.2593035,5.3288784
972,-12,-6.889724811150471,20.103581847536478,-12.9914274,-0.0043802,8.2644625,0.7963476,-1.2533439,4.0000000,-1.1121196,1.0409720,16.1243534,-1.3945684,5.4528751
973,-12,-6.882268171150471,20.103581847536478,-12.9928360,-0.0028926,12.3966942,0.7271282,-1.2266647,4.0000000,-1.0375698,1.0403320,15.9788876,-1.4157594,5.2693110
974,-12,-6.874811531150471,20.103581847536478,-12.9942513,-0.0014876,17.3553715,0.5798477,-1.1897128,4.0000000,-0.9537117,1.0397246,15.9049120,-1.4257139,5.1706290
975,-12,-6.867354891150471,20.103581847536478,-12.9956217,-0.0000826,23.1404953,-0.2184319,-0.9936142,4.0000000,-0.7093687,1.0391724,15.7521410,-1.2778597,5.0180268
976,-12,-6.859898251150470,20.103581847536478,-12.9969797,0.0013223,29.7520657,-1.5395757,-0.6519697,4.0000000,-0.4104373,1.0400388,15.8868313,-0.8935021,5.5310946
977,-12,-7.232730251150471,20.096125207536481,-12.8808527,-0.0043802,23.1404953,-0.7696933,-0.3525766,4.0000000,-0.3232258,1.1005191,24.6494293,-0.3819275,2.9796956
978,-12,-7.225273611150472,20.096125207536481,-12.8841171,-0.0011570,32.2314034,-0.4999769,-0.5353778,4.0000000,-0.3104030,1.1021044,24.8898335,-0.7603526,3.0494556
979,-12,-7.217816971150471,20.096125207536481,-12.8874016,0.0019835,41.3223152,-0.2926430,-0.6377119,4.0000000,-0.3042602,1.1016959,24.7724800,-0.9711636,3.0398424
980,-12,-7.210360331150472,20.096125207536481,-12.8906155,-0.0048760,22.3140488,-0.1532829,-0.6272295,4.0000000,-0.2774491,1.1011294,24.6873970,-0.9770100,2.5383446
981,-12,-7.202903691150471,20.096125207536481,-12.8938494,-0.0016529,31.4049587,0.3628898,-0.8615991,4.0000000,-0.3535610,1.1009007,24.7949200,-1.3696373,2.8569329
982,-12,-7.195447051150472,20.096125207536481,-12.8970137,0.0014050,40.4958687,0.7234508,-1.0244293,4.0000000,-0.4537240,1.0964553,24.1700077,-1.5951346,3.4147952
983,-12,-7.187990411150471,20.096125207536481,-12.9000425,-0.0054545,19.0082645,0.6503448,-0.9233301,4.0000000,-0.5960721,1.0924301,23.6599751,-1.2505882,2.7361248
984,-12,-7.180533771150472,20.096125207536481,-12.9030361,-0.0023967,28.0991745,0.1123897,-0.6850120,4.0000000,-0.7250199,1.0886331,23.2691822,-0.6450042,2.3650746
985,-12,-7.173077131150471,20.096125207536481,-12.9059162,0.0004959,37.1900826,-0.6925527,-0.4479177,4.0000000,-0.8249866,1.0833309,22.5152893,-0.0708487,3.1636100
986,-12,-7.165620491150472,20.096125207536481,-12.9087458,0.0034711,46.2809906,-1.5902444,-0.2368643,4.0000000,-0.7910795,1.0806849,22.2404194,0.3173509,4.7616978
987,-12,-7.158163851150471,20.096125207536481,-12.9115753,-0.0035537,23.1404953,-2.4209421,-0.2570107,4.0000000,-0.6756891,1.0766505,21.7326088,0.1616676,6.9502177
988,-12,-7.150707211150472,20.096125207536481,-12.9142866,-0.0009091,32.2314034,-3.3232882,-0.2270785,4.0000000,-0.5201915,1.0708685,20.8719234,0.0660345,9.0412607
989,-12,-7.143250571150471,20.096125207536481,-12.9169369,0.0018182,41.3223152,-3.3308356,0.0862017,4.0000000,-0.1514932,1.0668620,20.2999363,0.3238965,8.6356306
990,-12,-7.135793931150472,20.096125207536481,-12.9195461,0.0047934,50.4132233,-2.7003362,0.3748117,4.0000000,0.2696366,1.0636258,19.8219929,0.4799868,7.5909266
991,-12,-7.128337291150471,20.096125207536481,-12.9221125,-0.0024793,24.7933884,-0.7732251,1.0741822,4.0000000,0.6596807,1.0619655,19.5050602,1.4886836,7.5614119
992,-12,-7.120880651150472,20.096125207536481,-12.9246960,0.0002479,33.8842964,1.2705033,1.6702995,4.0000000,0.9651948,1.0658869,20.1287003,2.3754044,10.3908844
993,-12,-7.113424011150471,20.096125207536481,-12.9274750,0.0032231,42.9752083,1.4777069,1.5994213,4.0000000,1.1565765,1.0719444,21.1645107,2.0422659,9.1685286
994,-12,-7.105967371150472,20.096125207536481,-12.9303503,-0.0040496,21.4876041,0.5939232,1.1386843,4.0000000,1.3071873,1.0739770,21.4086838,0.9701812,5.5050545
995,-12,-7.098510731150471,20.096125207536481,-12.9332314,-0.0012397,30.5785122,0.2269545,0.8762606,4.0000000,1.4385359,1.0748267,21.5105362,0.3139853,3.9050872
996,-12,-7.091054091150472,20.096125207536481,-12.9361534,0.0016529,39.6694221,0.8192294,1.0405388,4.0000000,1.5536445,1.0753881,21.5233479,0.5274332,4.0464096
997,-12,-7.083597451150471,20.096125207536481,-12.9390554,0.0044628,48.7603302,1.3437309,1.3298603,4.0000000,1.6368674,1.0782199,21.8685398,1.0228531,6.2999573
998,-12,-7.076140811150472,20.096125207536481,-12.9420853,-0.0025620,25.6198349,0.6421837,1.2861757,4.0000000,1.6139697,1.0845609,22.8249664,0.9583818,7.8369818
999,-12,-7.068684171150471,20.096125207536481,-12.9452324,0.0004959,34.7107430,-1.2128601,0.7784904,4.0000000,1.5699415,1.0885274,23.3084679,-0.0129608,7.4606562
1000,-12,-7.061227531150472,20.096125207536481,-12.9483891,0.0033884,43.8016510,-2.3875282,0.2937627,4.0000000,1.4776355,1.0893813,23.4057617,-0.8901102,7.6192093
1001,-12,-7.053770891150471,20.096125207536481,-12.9515152,-0.0038017,22.3140488,-2.6739569,-0.0937887,4.0000000,1.3195996,1.0891635,23.4117069,-1.5071769,7.5452962
1002,-12,-7.046314251150472,20.096125207536481,-12.9546099,-0.0008264,31.4049587,-3.2107563,-0.6737226,4.0000000,1.1708624,1.0868238,23.1249886,-2.5183074,10.4975567
1003,-12,-7.038857611150471,20.096125207536481,-12.9575930,0.0020661,40.4958687,-3.3987529,-0.9727385,4.0000000,1.0966116,1.0807799,22.2993870,-3.0420885,12.8992834
1004,-12,-7.031400971150472,20.096125207536481,-12.9603758,-0.0054545,15.7024794,-3.2810459,-1.0895921,4.0000000,1.0224332,1.0753167,21.5817986,-3.2016172,13.4914064
1005,-12,-7.023944331150471,20.096125207536481,-12.9630499,-0.0028926,22.3140488,-2.7971475,-1.0610290,4.0000000,0.9196069,1.0714158,21.0694771,-3.0416646,11.9057980
1006,-12,-7.016487691150472,20.096125207536481,-12.9655704,-0.0004132,29.7520657,-2.0537484,-1.2527636,4.0000000,0.6215954,1.0673915,20.4925537,-3.1271226,12.0023632
1007,-12,-7.009031051150471,20.096125207536481,-12.9679737,0.0019835,38.0165291,-1.0759413,-1.6334976,4.0000000,0.1306223,1.0629494,19.9300423,-3.3976173,14.7047386
1008,-12,-7.001574411150472,20.096125207536481,-12.9701815,-0.0057025,9.9173555,0.1245762,-1.9814098,4.0000000,-0.5117052,1.0560634,18.7996044,-3.4511144,17.7419319
1009,-12,-6.994117771150471,20.096125207536481,-12.9721251,-0.0036364,14.8760328,0.8546714,-1.7692406,4.0000000,-0.8219451,1.0494336,17.6121254,-2.7165363,12.3642483
1010,-12,-6.986661131150472,20.096125207536481,-12.9738712,-0.0017355,20.6611576,0.9863093,-1.3441085,4.0000000,-0.8100222,1.0456649,17.0051632,-1.8781946,5.9952445
1011,-12,-6.979204491150471,20.096125207536481,-12.9755239,0.0000000,26.4462814,0.8275428,-0.9878533,5.0000000,-0.7047158,1.0432013,16.5421448,-1.2709907,2.5593128
1012,-12,-6.971747851150472,20.096125207536481,-12.9770727,0.0015702,33.0578499,0.5143731,-0.7561931,5.0000000,-0.5649335,1.0418165,16.2968655,-0.9474527,1.4317683
1013,-12,-6.964291211150471,20.096125207536481,-12.9786167,0.0030579,40.4958687,0.4680074,-0.7732528,5.0000000,-0.7030098,1.0416833,16.3371277,-0.8434959,1.7002486
1014,-12,-6.956834571150472,20.096125207536481,-12.9801559,-0.0054545,4.9586778,1.0922903,-1.0917549,5.0000000,-1.1112152,1.0407383,16.1370430,-1.0722946,3.0508213
1015,-12,-6.949377931150471,20.096125207536481,-12.9816256,-0.0038843,9.0909090,1.1245126,-1.1815900,4.0000000,-1.2528157,1.0390193,15.7378674,-1.1103641,3.9259379
1016,-12,-6.941921291150472,20.096125207536481,-12.9830446,-0.0023140,14.0495872,0.8250045,-1.1828945,4.0000000,-1.2802248,1.0379175,15.5318499,-1.0855641,4.6290846
1017,-12,-6.934464651150471,20.096125207536481,-12.9844580,-0.0009091,19.0082645,0.2418257,-1.1259131,4.0000000,-1.1650572,1.0369606,15.3337736,-1.0867691,5.3252802
1018,-12,-6.927008011150471,20.096125207536481,-12.9858170,0.0003306,24.7933884,-0.3118376,-1.0680258,4.0000000,-1.0575200,1.0365973,15.2249928,-1.0785316,5.9862051
1019,-12,-6.919551371150471,20.096125207536481,-12.9872198,0.0015702,31.4049587,-1.0216736,-0.9488693,4.0000000,-0.9650620,1.0368973,15.3101530,-0.9326765,6.5331221
1020,-12,-6.912094731150471,20.096125207536481,-12.9886265,0.0028926,38.8429756,-0.9287713,-0.9735023,5.0000000,-0.9878548,1.0371194,15.3614922,-0.9591497,6.5436530
1021,-12,-6.904638091150471,20.096125207536481,-12.9900675,-0.0057025,4.9586778,-0.5919676,-1.0431486,5.0000000,-1.0468787,1.0376005,15.4682159,-1.0394186,6.4251995
1022,-12,-6.897181451150471,20.096125207536481,-12.9915247,-0.0042149,8.2644625,0.3802483,-1.2365835,5.0000000,-1.2176815,1.0377425,15.5095673,-1.2554853,6.2144628
1023,-12,-6.889724811150471,20.096125207536481,-12.9929724,-0.0027273,12.3966942,0.7547531,-1.2972145,5.0000000,-1.2425693,1.0371960,15.3476477,-1.3518597,6.0243187
1024,-12,-6.882268171150471,20.096125207536481,-12.9943800,-0.0013223,17.3553715,0.6401644,-1.2405666,5.0000000,-1.1308552,1.0366712,15.2594442,-1.3502779,5.5925179
1025,-12,-6.874811531150471,20.096125207536481,-12.9957781,0.0000000,23.1404953,0.4831682,-1.1755320,4.0000000,-1.0035448,1.0364592,15.2411785,-1.3475190,5.2049923
1026,-12,-6.867354891150471,20.096125207536481,-12.9971609,0.0014050,29.7520657,-0.2187349,-0.9659856,4.0000000,-0.7216576,1.0362935,15.1460123,-1.2103137,4.7321906
1027,-12,-6.859898251150470,20.096125207536481,-12.9985371,0.0028099,37.1900826,-1.3078485,-0.6092297,4.0000000,-0.3943944,1.0371656,15.3389988,-0.8240650,4.6991715
1028,-12,-7.240186891150472,20.088668567536480,-12.8785648,0.0033058,44.6280975,-0.8110513,-0.2803183,4.0000000,-0.3214346,1.1011170,24.7405376,-0.2392020,2.8636096
1029,-12,-7.232730251150471,20.088668567536480,-12.8818541,-0.0034711,25.6198349,-0.8452259,-0.2801833,4.0000000,-0.2703458,1.1026989,24.9554882,-0.2900206,2.9679158
1030,-12,-7.225273611150472,20.088668567536480,-12.8851824,-0.0001653,34.7107430,-0.5714055,-0.4848365,4.0000000,-0.2341890,1.1050678,25.2415028,-0.7354841,2.9832292
1031,-12,-7.217816971150471,20.088668567536480,-12.8885326,0.0030579,43.8016510,-0.3784561,-0.6150168,4.0000000,-0.1653531,1.1043029,25.0842857,-1.0646805,3.0797253
1032,-12,-7.210360331150472,20.088668567536480,-12.8917942,-0.0037190,26.4462814,-0.2763657,-0.6117845,4.0000000,-0.1259310,1.1030731,24.9803391,-1.0976379,2.7231097
1033,-12,-7.202903691150471,20.088668567536480,-12.8950548,-0.0004959,35.5371895,0.1856841,-0.8799160,4.0000000,-0.1929520,1.1029431,25.0530586,-1.5668801,3.4052842
1034,-12,-7.195447051150472,20.088668567536480,-12.8982830,0.0025620,44.6280975,0.5189012,-1.0850235,4.0000000,-0.2738155,1.0979582,24.3666153,-1.8962315,4.4654408
1035,-12,-7.187990411150471,20.088668567536480,-12.9013205,-0.0042149,23.1404953,0.4704024,-1.0550833,4.0000000,-0.3611775,1.0926001,23.7255592,-1.7489890,4.3306656
1036,-12,-7.180533771150472,20.088668567536480,-12.9043169,-0.0011570,32.2314034,0.0372313,-0.8039315,4.0000000,-0.4223129,1.0871519,23.1130219,-1.1855501,3.2515364
1037,-12,-7.173077131150471,20.088668567536480,-12.9071226,0.0017355,41.3223152,-0.6415446,-0.4793021,4.0000000,-0.4172949,1.0808586,22.2351685,-0.5413094,2.9820232
1038,-12,-7.165620491150472,20.088668567536480,-12.9098740,0.0047107,50.4132233,-1.4108783,-0.1650831,4.0000000,-0.3128862,1.0781714,21.9388542,-0.0172800,3.9802554
1039,-12,-7.158163851150471,20.088668567536480,-12.9126186,-0.0023967,26.4462814,-2.4928069,-0.1244937,4.0000000,-0.1830660,1.0738493,21.3691483,-0.0659214,6.7175069
1040,-12,-7.150707211150472,20.088668567536480,-12.9152460,0.0002479,35.5371895,-3.3506875,0.0308247,4.0000000,0.0156283,1.0681070,20.4535313,0.0460212,8.6999941
1041,-12,-7.143250571150471,20.088668567536480,-12.9178028,0.0029752,44.6280975,-2.8511648,0.4680279,4.0000000,0.4381008,1.0641648,19.9005451,0.4979550,8.4111385
1042,-12,-7.135793931150472,20.088668567536480,-12.9203157,-0.0042149,18.1818180,-1.9279437,0.8258015,4.0000000,0.8730021,1.0615693,19.5342140,0.7786008,8.3811502
1043,-12,-7.128337291150471,20.088668567536480,-12.9228153,-0.0015702,27.2727280,0.5287878,1.5031874,4.0000000,1.3015290,1.0606979,19.3104725,1.7048458,9.9222927
1044,-12,-7.120880651150472,20.088668567536480,-12.9253330,0.0011570,36.3636360,3.1440380,2.1015842,4.0000000,1.6486590,1.0642662,19.9051323,2.5545094,14.0461140
1045,-12,-7.113424011150471,20.088668567536480,-12.9280348,0.0041322,45.4545441,3.1355989,2.0600464,4.0000000,1.7980161,1.0702047,20.9305687,2.3220768,13.7819624
1046,-12,-7.105967371150472,20.088668567536480,-12.9308558,-0.0032231,23.9669418,1.8540452,1.6666416,4.0000000,1.8785137,1.0731932,21.2920208,1.4547694,10.1630440
1047,-12,-7.098510731150471,20.088668567536480,-12.9337177,-0.0004132,33.0578499,1.2724230,1.4006656,4.0000000,1.9347696,1.0755744,21.5936737,0.8665617,7.7426195
1048,-12,-7.091054091150472,20.088668567536480,-12.9366598,0.0024793,42.1487617,2.0940125,1.5177069,4.0000000,1.9514714,1.0774972,21.8148041,1.0839423,7.3680425
1049,-12,-7.083597451150471,20.088668567536480,-12.9396057,0.0053719,51.2396698,2.6840975,1.6994805,4.0000000,1.8848846,1.0813468,22.3249760,1.5140766,8.8128195
1050,-12,-7.076140811150472,20.088668567536480,-12.9426870,-0.0016529,28.9256191,1.7461814,1.5352159,4.0000000,1.7198149,1.0893086,23.4394875,1.3506168,8.7534847
1051,-12,-7.068684171150471,20.088668567536480,-12.9459219,0.0014050,38.0165291,-0.3731831,0.8881868,4.0000000,1.5331715,1.0940363,24.0226021,0.2432020,6.2628655
1052,-12,-7.061227531150472,20.088668567536480,-12.9491596,0.0043802,47.1074371,-1.6530609,0.2683356,4.0000000,1.3088169,1.0952108,24.1416359,-0.7721457,5.5355449
1053,-12,-7.053770891150471,20.088668567536480,-12.9524059,-0.0026446,26.4462814,-1.9875233,-0.2064626,4.0000000,1.0589235,1.0948055,24.0854988,-1.4718486,5.7710290
1054,-12,-7.046314251150472,20.088668567536480,-12.9555788,0.0003306,35.5371895,-2.2905891,-0.7721556,4.0000000,0.8676624,1.0913715,23.6958580,-2.4119737,8.7779474
1055,-12,-7.038857611150471,20.088668567536480,-12.9586411,0.0032231,44.6280975,-2.2176456,-1.0679933,4.0000000,0.7378445,1.0854785,22.9159527,-2.8738310,10.8965530
1056,-12,-7.031400971150472,20.088668567536480,-12.9615211,-0.0042149,19.8347111,-2.0733056,-1.2396989,4.0000000,0.6516586,1.0803715,22.2517853,-3.1310563,12.2099972
1057,-12,-7.023944331150471,20.088668567536480,-12.9643002,-0.0015702,27.2727280,-1.6053998,-1.2993948,4.0000000,0.5153449,1.0756096,21.6361542,-3.1141346,11.6368284
1058,-12,-7.016487691150472,20.088668567536480,-12.9668980,0.0009917,35.5371895,-0.7742357,-1.5104233,4.0000000,0.2098685,1.0703313,20.9112053,-3.2307150,12.2802916
1059,-12,-7.009031051150471,20.088668567536480,-12.9693670,0.0034711,44.6280975,0.2843930,-1.8929294,4.0000000,-0.2465892,1.0649159,20.1959763,-3.5392697,15.8270903
1060,-12,-7.001574411150472,20.088668567536480,-12.9716358,-0.0042975,14.0495872,1.3462944,-2.2380040,4.0000000,-0.7996675,1.0569814,18.8957329,-3.6763406,19.9683151
1061,-12,-6.994117771150471,20.088668567536480,-12.9736214,-0.0022314,19.8347111,1.6943040,-1.9783996,4.0000000,-1.0412807,1.0491682,17.5200844,-2.9155185,14.0337296
1062,-12,-6.986661131150472,20.088668567536480,-12.9753828,-0.0003306,26.4462814,1.4561564,-1.4993378,4.0000000,-1.0058432,1.0447677,16.8119373,-1.9928325,6.9548154
1063,-12,-6.979204491150471,20.088668567536480,-12.9770470,0.0014050,33.0578499,1.0603708,-1.0912753,4.0000000,-0.9092889,1.0418899,16.2674580,-1.2732618,3.0451152
1064,-12,-6.971747851150472,20.088668567536480,-12.9785814,0.0029752,40.4958687,0.6305515,-0.7970769,4.0000000,-0.7963486,1.0400605,15.9135780,-0.7978052,1.5011487
1065,-12,-6.964291211150471,20.088668567536480,-12.9801197,-0.0054545,4.9586778,0.4978381,-0.7632092,4.0000000,-0.9350365,1.0397220,15.9085016,-0.5913819,1.6121755
1066,-12,-6.956834571150472,20.088668567536480,-12.9816504,-0.0038843,8.2644625,0.9895812,-1.0415939,5.0000000,-1.3258208,1.0381554,15.5717335,-0.7573670,2.8519027
1067,-12,-6.949377931150471,20.088668567536480,-12.9831009,-0.0023140,13.2231407,0.8811029,-1.0510465,5.0000000,-1.3968575,1.0356172,15.0062017,-0.7052354,3.1748853
