OID_,ClipsFinal_DEM_Large_S3_RegI,X,Y,DEM_Large_S1_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
2053,-12,-5.129957771150471,22.251094167536479,-12.8667498,0.0015702,37.1900826,-1.8338857,-0.2178627,4.0000000,0.2909844,1.0882984,23.3338966,-0.7267098,5.3324623
2054,-12,-5.122501131150471,22.251094167536479,-12.8638144,-0.0011570,28.0991745,-2.1221781,0.2554751,4.0000000,0.3370657,1.0837736,22.7162113,0.1738846,6.2443409
2055,-12,-5.830881931150471,22.243637527536478,-12.8037882,-0.0014876,29.7520657,-0.8799782,-1.0830462,5.0000000,-0.1282357,1.1169112,26.3856125,-2.0378568,8.7511177
2056,-12,-5.823425291150471,22.243637527536478,-12.8064508,0.0009917,36.3636360,-0.3325102,-1.2014866,5.0000000,-0.1679369,1.1189198,26.5645733,-2.2350364,8.5112753
2057,-12,-5.815968651150471,22.243637527536478,-12.8091326,0.0034711,43.8016510,0.2322570,-1.3311244,5.0000000,-0.2218141,1.1202620,26.7440529,-2.4404349,8.5369520
2058,-12,-5.808512011150471,22.243637527536478,-12.8117399,-0.0040496,23.1404953,1.1332308,-1.5499418,5.0000000,-0.4240625,1.1194339,26.6581459,-2.6758213,9.3222103
2059,-12,-5.801055371150471,22.243637527536478,-12.8142424,-0.0016529,28.9256191,1.0568665,-1.5178401,4.0000000,-0.4448234,1.1175084,26.4415226,-2.5908568,9.0541182
2060,-12,-5.793598731150471,22.243637527536478,-12.8166056,0.0008264,35.5371895,0.3927922,-1.2093965,4.0000000,-0.2636784,1.1161729,26.2795124,-2.1551144,6.4536800
2061,-12,-5.786142091150471,22.243637527536478,-12.8188848,0.0033058,42.9752083,-0.2148911,-0.5922753,4.0000000,0.1449341,1.1168331,26.3198452,-1.3294847,2.3093309
2062,-12,-5.778685451150471,22.243637527536478,-12.8211164,-0.0042975,24.7933884,-0.1602201,-0.1826158,4.0000000,0.2548490,1.1196755,26.6986523,-0.6200806,0.6163808
2063,-12,-5.771228811150471,22.243637527536478,-12.8234215,-0.0019008,30.5785122,0.0332764,-0.1826815,4.0000000,-0.1769089,1.1215329,26.9460583,-0.1884541,0.1072598
2064,-12,-5.763772171150471,22.243637527536478,-12.8257170,0.0004132,37.1900826,-0.0639053,-0.2809590,4.0000000,-0.6586745,1.1195784,26.6984940,0.0967564,0.8656031
2065,-12,-5.756315531150471,22.243637527536478,-12.8279533,0.0027273,44.6280975,-0.3704505,-0.1328661,4.0000000,-0.6929529,1.1169235,26.4141998,0.4272206,1.3893573
2066,-12,-5.748858891150471,22.243637527536478,-12.8302031,-0.0050413,20.6611576,-0.7882252,0.0722329,4.0000000,-0.5490954,1.1150759,26.2450256,0.6935612,2.4361801
2067,-12,-5.741402251150471,22.243637527536478,-12.8324757,-0.0027273,26.4462814,-1.3076326,0.2266186,4.0000000,-0.4341051,1.1143688,26.1811981,0.8873423,4.1830559
2068,-12,-5.733945611150471,22.243637527536478,-12.8348160,-0.0004959,33.0578499,-1.5942408,0.1304137,4.0000000,-0.6558183,1.1153022,26.3021450,0.9166457,4.9493446
2069,-12,-5.726488971150471,22.243637527536478,-12.8372688,0.0017355,40.4958687,-1.4901922,-0.1744861,4.0000000,-1.0739756,1.1143616,26.2151299,0.7250033,5.0620799
2070,-12,-5.719032331150471,22.243637527536478,-12.8397083,0.0040496,48.7603302,-0.9318867,-0.6185358,4.0000000,-1.6124313,1.1113114,25.8848934,0.3753596,6.0741539
2071,-12,-5.711575691150471,22.243637527536478,-12.8421640,-0.0036364,23.1404953,-0.1095125,-1.0443008,4.0000000,-2.0918806,1.1066043,25.3967400,0.0032789,8.3604107
2072,-12,-5.704119051150471,22.243637527536478,-12.8445377,-0.0014050,29.7520657,1.5512366,-1.5995418,4.0000000,-2.6010571,1.0992007,24.5651245,-0.5980266,12.3988485
2073,-12,-5.696662411150471,22.243637527536478,-12.8467894,0.0007438,36.3636360,2.1366246,-1.7251199,4.0000000,-2.6413000,1.0903599,23.4337692,-0.8089399,12.4708109
2074,-12,-5.689205771150471,22.243637527536478,-12.8488512,0.0028099,43.8016510,1.6106694,-1.5068290,4.0000000,-2.2607334,1.0835928,22.5573597,-0.7529246,9.1555605
2075,-12,-5.681749131150471,22.243637527536478,-12.8508615,-0.0050413,17.3553715,1.1170516,-1.2955717,4.0000000,-1.8794395,1.0795789,22.0980663,-0.7117038,6.7715526
2076,-12,-5.674292491150471,22.243637527536478,-12.8528070,-0.0029752,22.3140488,1.0147655,-1.2317704,4.0000000,-1.7614862,1.0752655,21.5247097,-0.7020546,5.9499273
2077,-12,-5.666835851150471,22.243637527536478,-12.8546562,-0.0009917,28.0991745,0.3269961,-0.9961521,4.0000000,-1.5248929,1.0720426,21.0616245,-0.4674112,4.7890220
2078,-12,-5.659379211150471,22.243637527536478,-12.8565025,0.0009091,34.7107430,0.0649414,-0.8844563,4.0000000,-1.4960887,1.0700630,20.8318405,-0.2728239,4.3428297
2079,-12,-5.651922571150471,22.243637527536478,-12.8583431,0.0028099,42.1487617,0.0630144,-0.9016842,4.0000000,-1.6548818,1.0669326,20.3820553,-0.1484865,4.5349078
2080,-12,-5.644465931150471,22.243637527536478,-12.8600988,-0.0052893,12.3966942,0.1329466,-0.9724352,4.0000000,-1.8460234,1.0633733,19.8463974,-0.0988471,5.0582957
2081,-12,-5.637009291150471,22.243637527536478,-12.8618307,-0.0034711,17.3553715,-0.3785682,-0.7524347,4.0000000,-1.6810347,1.0595517,19.2392654,0.1761654,4.2316556
2082,-12,-5.629552651150471,22.243637527536478,-12.8634682,-0.0017355,23.1404953,-1.0027331,-0.3618336,4.0000000,-1.2943538,1.0563855,18.7110214,0.5706865,3.3398709
2083,-12,-5.622096011150471,22.243637527536478,-12.8651285,0.0000000,29.7520657,-1.5667559,0.2426654,4.0000000,-0.6406151,1.0555520,18.5784740,1.1259459,4.0713291
2084,-12,-5.614639371150471,22.243637527536478,-12.8668566,0.0019008,38.0165291,-1.4364837,0.5109603,3.0000000,-0.3391313,1.0564508,18.7593060,1.3610519,4.6513186
2085,-12,-5.607182731150471,22.243637527536478,-12.8686962,0.0038843,47.1074371,-1.2197423,0.6156678,4.0000000,-0.2027279,1.0579767,19.0459728,1.4340636,4.6865616
2086,-12,-5.599726091150471,22.243637527536478,-12.8706102,-0.0041322,14.8760328,-0.9731548,0.4992368,4.0000000,-0.3243339,1.0600871,19.3679790,1.3228076,3.4890711
2087,-12,-5.592269451150471,22.243637527536478,-12.8726501,-0.0021488,21.4876041,-0.8943946,0.4537686,4.0000000,-0.4435974,1.0614970,19.5871449,1.3511345,3.0870516
2088,-12,-5.584812811150471,22.243637527536478,-12.8747120,0.0000826,29.7520657,-0.9827906,0.7246028,4.0000000,-0.3087129,1.0617326,19.5662651,1.7579185,4.7334514
2089,-12,-5.577356171150471,22.243637527536478,-12.8768368,0.0023140,38.8429756,-0.9162189,1.1110675,4.0000000,-0.0441716,1.0652124,20.1107769,2.2663066,7.9268599
2090,-12,-5.569899531150471,22.243637527536478,-12.8791637,0.0045455,47.9338837,-0.6094521,1.2250317,4.0000000,0.1460858,1.0708604,20.9682808,2.3039777,8.6087322
2091,-12,-5.562442891150471,22.243637527536478,-12.8816433,-0.0031405,20.6611576,-0.4484463,0.9974856,4.0000000,0.2192973,1.0765669,21.7341862,1.7756739,5.9795218
2092,-12,-5.554986251150471,22.243637527536478,-12.8842678,-0.0007438,28.0991745,-0.6075171,0.7576026,4.0000000,0.2406854,1.0824369,22.5336399,1.2745198,4.5096045
2093,-12,-5.547529611150471,22.243637527536478,-12.8870182,0.0016529,36.3636360,-0.5156649,0.1326775,4.0000000,0.0776974,1.0875611,23.2252846,0.1876576,1.5387474
2094,-12,-5.540072971150471,22.243637527536478,-12.8898573,0.0041322,45.4545441,0.2214947,-0.7519318,4.0000000,-0.2452031,1.0886028,23.4038143,-1.2586604,2.2273121
2095,-12,-5.532616331150471,22.243637527536478,-12.8926134,-0.0034711,20.6611576,1.4388337,-1.5218062,4.0000000,-0.5910169,1.0845976,22.8360939,-2.4525955,7.6815519
2096,-12,-5.525159691150471,22.243637527536478,-12.8952370,-0.0011570,27.2727280,2.3126404,-1.9279239,4.0000000,-0.7642981,1.0793805,22.1261024,-3.0915496,12.1984978
2097,-12,-5.517703051150471,22.243637527536478,-12.8977098,0.0011570,34.7107430,2.7326620,-2.1063464,4.0000000,-0.8135467,1.0740590,21.3919621,-3.3991461,14.4299707
2098,-12,-5.510246411150471,22.243637527536478,-12.8999949,0.0033884,42.1487617,3.2282410,-2.3072107,4.0000000,-0.8721096,1.0699024,20.8176327,-3.7423117,17.2628441
2099,-12,-5.502789771150471,22.243637527536478,-12.9021397,-0.0047934,15.7024794,4.9408245,-2.7568433,5.0000000,-1.2108696,1.0665512,20.3864803,-4.3028169,23.9303436
2100,-12,-5.495333131150471,22.243637527536478,-12.9040852,-0.0028926,20.6611576,6.5576344,-3.0391142,5.0000000,-1.6263785,1.0614780,19.5199757,-4.4518499,27.8130817
2101,-12,-5.487876491150471,22.243637527536478,-12.9057369,-0.0010744,25.6198349,6.0916781,-2.8663003,4.0000000,-1.6062856,1.0571564,18.8215027,-4.1263151,23.9289341
2102,-12,-5.480419851150471,22.243637527536478,-12.9072046,0.0006612,31.4049587,3.3538089,-2.2530277,4.0000000,-0.9601368,1.0553595,18.5901165,-3.5459185,15.3931980
2103,-12,-5.472963211150471,22.243637527536478,-12.9085188,0.0022314,37.1900826,2.0567892,-1.9155449,4.0000000,-0.6467810,1.0557446,18.6854954,-3.1843085,11.8853712
2104,-12,-5.465506571150471,22.243637527536478,-12.9098024,0.0037190,43.8016510,1.3126215,-1.6465790,4.0000000,-0.5110915,1.0569073,18.8804016,-2.7820666,9.2818108
2105,-12,-5.458049931150471,22.243637527536478,-12.9110117,-0.0049587,12.3966942,1.3297422,-1.5211879,4.0000000,-0.6671263,1.0574025,18.9389782,-2.3752496,7.5643854
2106,-12,-5.450593291150471,22.243637527536478,-12.9122124,-0.0037190,15.7024794,0.7320368,-1.3023770,4.0000000,-0.6280168,1.0573051,18.9209251,-1.9767370,6.1892896
2107,-12,-5.443136651150471,22.243637527536478,-12.9133606,-0.0025620,19.8347111,0.8686560,-1.2422127,4.0000000,-0.7858041,1.0565487,18.8055038,-1.6986213,5.2390962
2108,-12,-5.435680011150471,22.243637527536478,-12.9144840,-0.0014876,23.9669418,0.3953003,-1.0078713,4.0000000,-0.5976200,1.0554999,18.6300240,-1.4181225,3.8545620
2109,-12,-5.428223371150471,22.243637527536478,-12.9155483,-0.0003306,28.9256191,0.5956280,-0.9403684,4.0000000,-0.6229980,1.0549698,18.5711308,-1.2577387,2.7609587
2110,-12,-5.420766731150471,22.243637527536478,-12.9166603,0.0008264,33.8842964,0.9194038,-0.9885806,4.0000000,-0.7612526,1.0545313,18.5042229,-1.2159086,2.4562497
2111,-12,-5.413310091150471,22.243637527536478,-12.9176979,0.0018182,38.0165291,1.3773605,-1.2458298,4.0000000,-1.2026491,1.0538136,18.3911762,-1.2890105,4.2526379
2112,-12,-5.405853451150471,22.243637527536478,-12.9186649,0.0027273,41.3223152,1.3638690,-1.3211131,4.0000000,-1.4161910,1.0533344,18.3297787,-1.2260352,5.3265972
2113,-12,-5.398396811150471,22.243637527536478,-12.9194880,0.0034711,44.6280975,1.2760783,-1.2966712,4.0000000,-1.5273710,1.0526445,18.1963882,-1.0659714,5.2972989
2114,-12,-5.390940171150471,22.243637527536478,-12.9201984,-0.0058678,9.0909090,1.0489688,-1.1620690,4.0000000,-1.3933637,1.0520387,18.1284428,-0.9307741,4.2021799
2115,-12,-5.383483531150471,22.243637527536478,-12.9208136,-0.0052893,10.7438021,0.9029784,-1.0761607,4.0000000,-1.2949723,1.0516006,18.0740414,-0.8573492,3.5927122
2116,-12,-5.376026891150471,22.243637527536478,-12.9213228,-0.0047934,12.3966942,0.9918744,-1.1604488,4.0000000,-1.4624221,1.0517162,18.1007977,-0.8584754,4.3615637
2117,-12,-5.368570251150471,22.243637527536478,-12.9217520,-0.0043802,14.0495872,1.2821810,-1.3306264,4.0000000,-1.8372891,1.0520360,18.1635361,-0.8239637,5.9076390
2118,-12,-5.361113611150471,22.243637527536478,-12.9220438,-0.0040496,15.7024794,1.4623901,-1.3452760,4.0000000,-1.8778582,1.0520200,18.1600666,-0.8126939,5.6793237
2119,-12,-5.353656971150471,22.243637527536478,-12.9221859,-0.0038017,16.5289249,1.2853057,-1.1632206,4.0000000,-1.4235346,1.0517449,18.1300354,-0.9029067,3.6532733
2120,-12,-5.346200331150471,22.243637527536478,-12.9222832,-0.0038017,16.5289249,0.8979916,-0.9701746,4.0000000,-0.8982791,1.0512735,18.0473099,-1.0420703,2.3865397
2121,-12,-5.338743691150471,22.243637527536478,-12.9222984,-0.0038017,16.5289249,0.9108512,-1.0205507,5.0000000,-0.8202912,1.0505767,17.9123726,-1.2208102,2.7736337
2122,-12,-5.331287051150471,22.243637527536478,-12.9222736,-0.0039669,15.7024794,0.8060868,-1.0455227,4.0000000,-0.6281947,1.0496068,17.7229767,-1.4628506,3.1610036
2123,-12,-5.323830411150471,22.243637527536478,-12.9221859,-0.0042975,14.0495872,1.3183470,-1.2809128,4.0000000,-0.8213307,1.0484762,17.5188484,-1.7404948,4.4970307
2124,-12,-5.316373771150471,22.243637527536478,-12.9221048,-0.0046281,12.3966942,3.5645666,-1.9256703,4.0000000,-1.8162698,1.0475482,17.3435116,-2.0350707,9.2238941
2125,-12,-5.308917131150471,22.243637527536478,-12.9219236,-0.0049587,10.7438021,6.4039335,-2.5780752,4.0000000,-2.7598529,1.0473088,17.2525482,-2.3962977,16.8397522
2126,-12,-5.301460491150471,22.243637527536478,-12.9214811,-0.0054545,9.0909090,8.4478064,-2.9690409,4.0000000,-3.1762228,1.0475787,17.2944889,-2.7618592,22.4642982
2127,-12,-5.294003851150471,22.243637527536478,-12.9208698,-0.0060331,7.4380164,7.8102498,-2.8299541,4.0000000,-2.6724269,1.0489435,17.5183926,-2.9874814,19.7304668
2128,-12,-5.286547211150471,22.243637527536478,-12.9199905,0.0031405,44.6280975,6.7103982,-2.6226816,4.0000000,-2.2259367,1.0504986,17.8199196,-3.0194268,16.7398109
2129,-12,-5.279090571150471,22.243637527536478,-12.9190092,0.0021488,40.4958687,5.5629196,-2.4309020,4.0000000,-1.8912816,1.0516207,17.9655018,-2.9705226,14.7145176
2130,-12,-5.271633931150471,22.243637527536478,-12.9179258,0.0009091,35.5371895,7.1729450,-2.7166877,4.0000000,-2.3127265,1.0538067,18.2960815,-3.1206491,18.2137470
2131,-12,-5.264177291150471,22.243637527536478,-12.9167013,-0.0004132,30.5785122,8.6552162,-2.9700532,4.0000000,-2.6210327,1.0572188,18.8182297,-3.3190737,21.9576511
2132,-12,-5.256720651150471,22.243637527536478,-12.9152937,-0.0018182,25.6198349,11.7700882,-3.4447408,4.0000000,-3.1424923,1.0610759,19.4318161,-3.7469893,29.8395729
2133,-12,-5.249264011150471,22.243637527536478,-12.9137211,-0.0035537,20.6611576,14.1566114,-3.7992704,4.0000000,-3.3940341,1.0677017,20.4179802,-4.2045064,37.4247398
2134,-12,-5.241807371150471,22.243637527536478,-12.9117966,-0.0053719,16.5289249,12.9204264,-3.6441717,5.0000000,-3.0726168,1.0766207,21.7374020,-4.2157269,35.3828735
2135,-12,-5.234350731150471,22.243637527536478,-12.9096079,0.0025620,42.1487617,9.5535326,-3.1562655,5.0000000,-2.5754189,1.0832011,22.5804520,-3.7371120,27.2803154
2136,-12,-5.226894091150471,22.243637527536478,-12.9072742,0.0002479,34.7107430,9.0781631,-3.0763016,4.0000000,-2.4893260,1.0886353,23.2159290,-3.6632771,26.2881260
2137,-12,-5.219437451150471,22.243637527536478,-12.9047756,-0.0021488,28.0991745,7.7492557,-2.8564708,4.0000000,-2.2735398,1.0969884,24.3061943,-3.4394019,23.4678097
2138,-12,-5.211980811150471,22.243637527536478,-12.9020138,-0.0047107,21.4876041,5.2567158,-2.4166598,4.0000000,-1.9047133,1.1032759,25.0446758,-2.9286065,17.9642811
2139,-12,-5.204524171150471,22.243637527536478,-12.8991957,0.0025620,41.3223152,3.4301693,-2.0979376,4.0000000,-1.5412560,1.1061540,25.3147964,-2.6546192,14.9576063
2140,-12,-5.197067531150471,22.243637527536478,-12.8962784,-0.0001653,33.0578499,2.9661093,-2.0493262,4.0000000,-1.3074471,1.1101156,25.7577267,-2.7912054,14.8843708
2141,-12,-5.189610891150471,22.243637527536478,-12.8932352,-0.0029752,25.6198349,2.3840575,-1.9777532,4.0000000,-1.0866367,1.1125754,26.0203648,-2.8688695,14.6830454
2142,-12,-5.182154251150471,22.243637527536478,-12.8901291,-0.0059504,19.0082645,1.5711824,-1.8545306,4.0000000,-0.8310326,1.1152928,26.3287792,-2.8780286,14.1870556
2143,-12,-5.174697611150471,22.243637527536478,-12.8868837,0.0009091,37.1900826,-0.7787418,-1.2565240,4.0000000,-0.4447604,1.1183974,26.7249928,-2.0682876,11.0899334
2144,-12,-5.167240971150471,22.243637527536478,-12.8835640,-0.0019835,28.9256191,-2.9180901,-0.6221632,4.0000000,-0.0706446,1.1143701,26.2426929,-1.1736819,10.9958391
2145,-12,-5.159784331150471,22.243637527536478,-12.8803806,-0.0049587,21.4876041,-2.9275270,-0.5574545,4.0000000,0.0833765,1.1072589,25.3969460,-1.1982856,10.2643557
2146,-12,-5.152327691150471,22.243637527536478,-12.8772402,0.0019835,38.8429756,-2.9519415,-0.3409892,4.0000000,0.1571381,1.1050735,25.2943020,-0.8391164,9.3472633
2147,-12,-5.144871051150471,22.243637527536478,-12.8740416,-0.0009917,29.7520657,-2.9686801,-0.1220646,4.0000000,0.1965491,1.0989935,24.4831219,-0.4406782,8.7049685
2148,-12,-5.137414411150471,22.243637527536478,-12.8710451,-0.0039669,21.4876041,-2.2981145,-0.1658948,4.0000000,0.1594119,1.0923476,23.6614647,-0.4912014,6.6386418
2149,-12,-5.129957771150471,22.243637527536478,-12.8680267,0.0030579,42.1487617,-1.7045915,-0.1873164,4.0000000,0.1253735,1.0909259,23.6515312,-0.5000063,4.9889231
2150,-12,-5.838338571150471,22.236180887536477,-12.8034773,-0.0014050,28.9256191,-1.5314815,-0.0622196,4.0000000,0.5809585,1.1119510,25.9198494,-0.7053977,4.6809778
2151,-12,-5.830881931150471,22.236180887536477,-12.8062401,0.0011570,36.3636360,-0.9095598,-0.4901935,4.0000000,0.3880947,1.1147897,26.1561604,-1.3684818,3.7785001
2152,-12,-5.823425291150471,22.236180887536477,-12.8089733,0.0036364,43.8016510,-0.7637634,-0.6393056,4.0000000,0.3648663,1.1170317,26.3883305,-1.6434776,4.1332579
2153,-12,-5.815968651150471,22.236180887536477,-12.8117037,-0.0038017,23.1404953,-0.6743390,-0.7876248,4.0000000,0.3420631,1.1191236,26.6646519,-1.9173129,4.8908548
2154,-12,-5.808512011150471,22.236180887536477,-12.8143806,-0.0011570,29.7520657,-0.4868823,-1.1032456,5.0000000,0.1449638,1.1198589,26.7228642,-2.3514550,7.4309897
2155,-12,-5.801055371150471,22.236180887536477,-12.8169899,0.0012397,36.3636360,-0.6887415,-1.1656634,4.0000000,0.0733123,1.1192794,26.6363659,-2.4046390,8.8528233
2156,-12,-5.793598731150471,22.236180887536477,-12.8194427,0.0037190,43.8016510,-0.9148901,-0.9732308,4.0000000,0.1464275,1.1188141,26.5903606,-2.0928891,7.4226203
2157,-12,-5.786142091150471,22.236180887536477,-12.8218107,-0.0038017,26.4462814,-0.6489594,-0.5565746,4.0000000,0.2957948,1.1199080,26.7537937,-1.4089440,3.3926623
2158,-12,-5.778685451150471,22.236180887536477,-12.8241186,-0.0014050,32.2314034,-0.1193142,-0.3692050,4.0000000,0.0731764,1.1220092,27.0368652,-0.8115864,1.0313505
2159,-12,-5.771228811150471,22.236180887536477,-12.8264446,0.0009917,38.8429756,0.1674470,-0.4467484,4.0000000,-0.5026895,1.1222501,27.0818386,-0.3908073,0.7922212
2160,-12,-5.763772171150471,22.236180887536477,-12.8287172,0.0033058,46.2809906,0.0095487,-0.4956144,4.0000000,-0.9811673,1.1185882,26.6593666,-0.0100615,1.8907205
2161,-12,-5.756315531150471,22.236180887536477,-12.8309088,-0.0044628,22.3140488,-0.4589284,-0.2979040,4.0000000,-0.9399284,1.1145500,26.2229633,0.3441205,2.2606478
2162,-12,-5.748858891150471,22.236180887536477,-12.8330898,-0.0022314,28.0991745,-1.0350182,-0.0454109,4.0000000,-0.7260595,1.1119244,25.9414349,0.6352377,3.2510254
2163,-12,-5.741402251150471,22.236180887536477,-12.8352995,0.0000000,34.7107430,-1.5861386,0.1346999,4.0000000,-0.6010293,1.1104977,25.7710323,0.8704291,4.8441095
2164,-12,-5.733945611150471,22.236180887536477,-12.8375816,0.0021488,42.1487617,-1.7642256,0.0364377,4.0000000,-0.8424764,1.1101507,25.7747784,0.9153519,5.3845654
2165,-12,-5.726488971150471,22.236180887536477,-12.8399544,0.0042975,49.5867767,-1.7191167,-0.2225350,4.0000000,-1.2687513,1.1079068,25.5440388,0.8236812,5.8516040
2166,-12,-5.719032331150471,22.236180887536477,-12.8423042,-0.0033884,23.9669418,-1.2773861,-0.6164802,4.0000000,-1.7931123,1.1041597,25.1186390,0.5601519,7.0306277
2167,-12,-5.711575691150471,22.236180887536477,-12.8446760,-0.0011570,30.5785122,-0.5996428,-1.0092744,4.0000000,-2.2587507,1.0991272,24.5594082,0.2402020,9.2488098
2168,-12,-5.704119051150471,22.236180887536477,-12.8469572,0.0009917,38.0165291,0.8121846,-1.4874421,4.0000000,-2.6661632,1.0917145,23.6371746,-0.3087212,12.1702032
2169,-12,-5.696662411150471,22.236180887536477,-12.8491306,0.0030579,45.4545441,1.2269312,-1.5046256,4.0000000,-2.5229299,1.0835823,22.5625057,-0.4863212,10.5409508
2170,-12,-5.689205771150471,22.236180887536477,-12.8511372,-0.0049587,17.3553715,0.9132907,-1.2585733,4.0000000,-2.0346401,1.0776210,21.7876854,-0.4825065,6.9121389
2171,-12,-5.681749131150471,22.236180887536477,-12.8530989,-0.0028099,23.1404953,0.7838623,-1.0968586,4.0000000,-1.6367584,1.0741674,21.4119797,-0.5569589,4.8126163
2172,-12,-5.674292491150471,22.236180887536477,-12.8549976,-0.0008264,28.9256191,0.8417174,-1.0786804,4.0000000,-1.5633898,1.0708449,20.9541779,-0.5939710,4.3179221
2173,-12,-5.666835851150471,22.236180887536477,-12.8568335,0.0010744,35.5371895,0.3600124,-0.8699272,4.0000000,-1.3567818,1.0682179,20.5343494,-0.3830725,3.3122051
2174,-12,-5.659379211150471,22.236180887536477,-12.8586302,0.0029752,42.9752083,0.1480695,-0.7689353,4.0000000,-1.3243438,1.0663192,20.3112926,-0.2135267,2.9781473
2175,-12,-5.651922571150471,22.236180887536477,-12.8604259,-0.0051240,12.3966942,0.1601336,-0.8012850,4.0000000,-1.4552561,1.0634776,19.9044247,-0.1473140,3.2280369
2176,-12,-5.644465931150471,22.236180887536477,-12.8621416,-0.0033058,17.3553715,0.2653130,-0.8953862,4.0000000,-1.6272562,1.0601487,19.4030952,-0.1635162,3.7927637
2177,-12,-5.637009291150471,22.236180887536477,-12.8638134,-0.0015702,23.1404953,-0.1804249,-0.6734340,4.0000000,-1.4573168,1.0566100,18.8270626,0.1104488,3.0160055
2178,-12,-5.629552651150471,22.236180887536477,-12.8653936,0.0001653,29.7520657,-0.7536497,-0.2652743,4.0000000,-1.0679893,1.0539052,18.3437881,0.5374407,2.3229387
2179,-12,-5.622096011150471,22.236180887536477,-12.8669977,0.0019008,37.1900826,-1.2428553,0.3603557,4.0000000,-0.4049235,1.0532434,18.2358704,1.1256350,3.5623918
2180,-12,-5.614639371150471,22.236180887536477,-12.8686514,0.0038017,46.2809906,-1.1480516,0.6495469,3.0000000,-0.0941078,1.0543282,18.4488392,1.3932017,4.6809583
2181,-12,-5.607182731150471,22.236180887536477,-12.8704510,-0.0042975,13.2231407,-1.0062467,0.7226268,4.0000000,-0.0301554,1.0563409,18.8094101,1.4754090,4.8263588
2182,-12,-5.599726091150471,22.236180887536477,-12.8723335,-0.0024793,19.8347111,-0.8054188,0.4933457,4.0000000,-0.2781081,1.0584606,19.1670475,1.2647995,3.0417275
2183,-12,-5.592269451150471,22.236180887536477,-12.8743286,-0.0004959,27.2727280,-0.7716820,0.4009160,4.0000000,-0.4323582,1.0594151,19.2975712,1.2341901,2.5744905
2184,-12,-5.584812811150471,22.236180887536477,-12.8763418,0.0017355,36.3636360,-1.0429636,0.6801496,4.0000000,-0.3239048,1.0595911,19.2736950,1.6842039,4.5847402
2185,-12,-5.577356171150471,22.236180887536477,-12.8784208,0.0038843,45.4545441,-1.4207214,1.0784135,4.0000000,-0.1182837,1.0635568,19.8984585,2.2751107,8.8208313
2186,-12,-5.569899531150471,22.236180887536477,-12.8807192,-0.0038843,17.3553715,-1.6318052,1.1772822,4.0000000,-0.0828194,1.0697378,20.8137321,2.4373839,10.5557480
2187,-12,-5.562442891150471,22.236180887536477,-12.8831797,-0.0015702,24.7933884,-1.7290902,0.9597445,4.0000000,-0.1718169,1.0757109,21.6618156,2.0913057,8.7813263
2188,-12,-5.554986251150471,22.236180887536477,-12.8858042,0.0008264,33.0578499,-1.8842359,0.6604731,4.0000000,-0.2847607,1.0820948,22.5333691,1.6057070,7.0738249
2189,-12,-5.547529611150471,22.236180887536477,-12.8885727,0.0032231,42.1487617,-1.1590732,-0.0158556,4.0000000,-0.5134731,1.0874081,23.2531738,0.4817618,3.2721937
2190,-12,-5.540072971150471,22.236180887536477,-12.8914242,-0.0042975,19.0082645,0.6160630,-0.9357754,4.0000000,-0.8164344,1.0886617,23.4713287,-1.0551163,3.1355639
2191,-12,-5.532616331150471,22.236180887536477,-12.8942232,-0.0019008,25.6198349,2.5690057,-1.7094289,4.0000000,-1.1244497,1.0848904,22.9116077,-2.2944081,8.3053493
2192,-12,-5.525159691150471,22.236180887536477,-12.8968735,0.0004959,33.0578499,3.6216099,-2.0796762,4.0000000,-1.2410022,1.0794647,22.1775436,-2.9183500,12.3746109
2193,-12,-5.517703051150471,22.236180887536477,-12.8993883,0.0028926,41.3223152,3.8055978,-2.1833055,4.0000000,-1.2097697,1.0742947,21.4592991,-3.1568413,13.7936125
2194,-12,-5.510246411150471,22.236180887536477,-12.9017448,-0.0048760,15.7024794,4.4046192,-2.4046094,4.0000000,-1.2365003,1.0699400,20.8945484,-3.5727189,16.9583454
2195,-12,-5.502789771150471,22.236180887536477,-12.9039602,-0.0029752,20.6611576,6.3362060,-2.8851075,4.0000000,-1.4944855,1.0657846,20.3205128,-4.2757297,24.2122498
2196,-12,-5.495333131150471,22.236180887536477,-12.9059906,-0.0009091,26.4462814,7.5574470,-3.1408243,5.0000000,-1.7438070,1.0595046,19.2572918,-4.5378418,28.2965851
2197,-12,-5.487876491150471,22.236180887536477,-12.9076996,0.0009917,32.2314034,6.3478794,-2.9113333,4.0000000,-1.5650799,1.0542017,18.4232082,-4.2575865,24.2760887
2198,-12,-5.480419851150471,22.236180887536477,-12.9092197,0.0027273,38.8429756,3.4336221,-2.3136516,4.0000000,-0.9408116,1.0523282,18.1270199,-3.6864913,16.3330212
2199,-12,-5.472963211150471,22.236180887536477,-12.9106092,-0.0057025,10.7438021,2.2582273,-1.9791921,4.0000000,-0.6918857,1.0525652,18.1643143,-3.2664986,12.4735794
2200,-12,-5.465506571150471,22.236180887536477,-12.9119492,-0.0042149,14.0495872,1.8182817,-1.7204837,4.0000000,-0.6570965,1.0530173,18.2500019,-2.7838709,9.2081442
