OID_,ClipsFinal_DEM_Large_S3_RegR,X,Y,DEM_Large_S1_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
28,-13,-4.481230091150471,20.111038487536479,-13.2594118,0.0005785,5.7851238,10.5608158,-3.4818621,5.0000000,-2.9552174,1.0046813,5.5234509,-4.0085068,27.8176785
29,-13,-4.473773451150471,20.111038487536479,-13.2599697,0.0005785,5.7851238,14.5181828,-4.1637101,5.0000000,-3.1522152,1.0018197,3.1839311,-5.1752052,40.5072212
30,-13,-4.466316811150471,20.111038487536479,-13.2602272,-0.0094215,0.0000000,14.0952930,-4.0526338,8.0000000,-2.5267136,1.0004681,0.7860160,-5.5785542,37.5142403
31,-13,-4.458860171150471,20.111038487536479,-13.2601671,-0.0094215,0.0000000,11.9162340,-3.6608536,5.0000000,-4.8037496,1.0005338,1.5375783,-2.5179579,29.8299332
32,-13,-4.451403531150471,20.111038487536479,-13.2599421,0.0005785,5.7851238,11.7446728,-3.5506353,5.0000000,-4.3827081,1.0014672,2.8545568,-2.7185626,27.1023960
33,-13,-4.443946891150471,20.111038487536479,-13.2595263,0.0005785,5.7851238,12.2947607,-3.5467327,4.0000000,-3.9742200,1.0033512,4.5479383,-3.1192451,26.0935764
34,-13,-4.436490251150471,20.111038487536479,-13.2588587,0.0005785,5.7851238,12.7213755,-3.5683382,4.0000000,-3.6433086,1.0055317,5.9305544,-3.4933677,26.0557022
35,-13,-4.429033611150471,20.111038487536479,-13.2580509,0.0005785,5.7851238,11.9192953,-3.4633691,4.0000000,-3.2876356,1.0085217,7.3620534,-3.6391027,24.9155903
36,-13,-4.421576971150471,20.111038487536479,-13.2569923,-0.0002479,3.3057852,10.5925674,-3.3242249,4.0000000,-2.8873355,1.0124406,9.0073500,-3.7611144,24.0437374
37,-13,-4.518513291150471,20.103581847536478,-13.2544394,-0.0005785,0.0000000,-2.1055136,-0.5613020,4.0000000,-1.3949130,1.0080235,7.2132039,0.2723090,5.6789193
38,-13,-4.511056651150471,20.103581847536478,-13.2553673,-0.0000826,0.0000000,-1.2372270,-0.6862605,4.0000000,-1.4261740,1.0089954,7.6562839,0.0536530,4.5552511
39,-13,-4.503600011150471,20.103581847536478,-13.2563763,0.0002479,2.4793389,-0.3277026,-0.9144501,4.0000000,-1.6422195,1.0095736,7.9794669,-0.1866807,4.2134261
40,-13,-4.496143371150471,20.103581847536478,-13.2573586,0.0004959,4.9586778,1.5768205,-1.4368727,4.0000000,-2.0328312,1.0094035,7.9016833,-0.8409142,5.3721480
41,-13,-4.488686731150471,20.103581847536478,-13.2583447,0.0005785,5.7851238,5.0213308,-2.2704659,4.0000000,-2.5531986,1.0084890,7.5819492,-1.9877332,11.0039186
42,-13,-4.481230091150471,20.103581847536478,-13.2592249,0.0005785,5.7851238,10.1084728,-3.3162236,4.0000000,-3.2016804,1.0057938,6.1952305,-3.4307668,24.3192692
43,-13,-4.473773451150471,20.103581847536478,-13.2598495,0.0005785,5.7851238,14.2070684,-4.0371566,4.0000000,-4.0280294,1.0026565,4.0041628,-4.0462837,37.1413956
44,-13,-4.466316811150471,20.103581847536478,-13.2601738,-0.0094215,0.0000000,14.1144285,-3.9889584,6.0000000,-5.0212531,1.0007783,1.7104213,-2.9566634,35.4962082
45,-13,-4.458860171150471,20.103581847536478,-13.2601900,-0.0094215,0.0000000,12.5252094,-3.7027602,7.0000000,-2.6743093,1.0003147,0.9286746,-4.7312112,29.8029690
46,-13,-4.451403531150471,20.103581847536478,-13.2600241,-0.0094215,0.0000000,12.4893036,-3.6409323,6.0000000,-3.2514656,1.0009098,2.0909040,-4.0303988,28.1142101
47,-13,-4.443946891150471,20.103581847536478,-13.2596397,0.0005785,5.7851238,12.8165760,-3.6301994,5.0000000,-3.4232309,1.0026381,3.9754272,-3.8371677,27.3281364
48,-13,-4.436490251150471,20.103581847536478,-13.2589903,0.0005785,5.7851238,12.7242584,-3.5903628,5.0000000,-3.2872579,1.0048902,5.5807333,-3.8934674,26.5743732
49,-13,-4.429033611150471,20.103581847536478,-13.2581806,0.0005785,5.7851238,11.5251827,-3.4213612,5.0000000,-2.9965374,1.0082446,7.2426138,-3.8461852,24.4535332
50,-13,-4.421576971150471,20.103581847536478,-13.2570925,-0.0003306,3.3057852,9.9031305,-3.2207980,5.0000000,-2.5836022,1.0125999,9.0832090,-3.8579938,22.6000175
51,-13,-4.414120331150471,20.103581847536478,-13.2558079,-0.0014050,0.8264463,6.3015714,-2.6128209,5.0000000,-2.1011181,1.0172352,10.6114292,-3.1245236,15.5658808
52,-13,-4.518513291150471,20.096125207536478,-13.2541771,-0.0005785,0.0000000,-2.0091512,-0.2820731,4.0000000,-0.7170396,1.0077578,7.1045437,0.1528933,4.4802098
53,-13,-4.511056651150471,20.096125207536478,-13.2550659,-0.0000826,0.0000000,-1.4110407,-0.3442000,4.0000000,-0.7457531,1.0089551,7.6450529,0.0573532,3.4261398
54,-13,-4.503600011150471,20.096125207536478,-13.2560434,0.0002479,2.4793389,-0.7050412,-0.5157161,4.0000000,-0.8946500,1.0098480,8.0807552,-0.1367822,2.5910852
55,-13,-4.496143371150471,20.096125207536478,-13.2570162,0.0004959,4.9586778,0.6561932,-0.9754483,4.0000000,-1.2305028,1.0099126,8.1236973,-0.7203937,2.6175954
56,-13,-4.488686731150471,20.096125207536478,-13.2579870,0.0005785,5.7851238,3.0278385,-1.7470250,4.0000000,-1.7624710,1.0093468,7.9804239,-1.7315791,6.4003210
57,-13,-4.481230091150471,20.096125207536478,-13.2588892,0.0005785,5.7851238,6.5937562,-2.7568140,4.0000000,-2.5453053,1.0069747,6.8413882,-2.9683230,17.6789761
58,-13,-4.473773451150471,20.096125207536478,-13.2595501,0.0005785,5.7851238,9.8704481,-3.5100732,5.0000000,-3.6936417,1.0037905,4.9372873,-3.3265045,30.0042515
59,-13,-4.466316811150471,20.096125207536478,-13.2599297,0.0005785,5.7851238,10.4543982,-3.5379922,5.0000000,-4.7419605,1.0016237,3.0140152,-2.3340242,29.3702126
60,-13,-4.458860171150471,20.096125207536478,-13.2600117,-0.0094215,0.0000000,9.8796844,-3.3498592,5.0000000,-3.9615245,1.0007811,2.0791080,-2.7381942,25.2039757
61,-13,-4.451403531150471,20.096125207536478,-13.2598963,0.0005785,5.7851238,10.0788202,-3.3406270,5.0000000,-2.5439215,1.0010796,2.4140913,-4.1373324,24.5496826
62,-13,-4.443946891150471,20.096125207536478,-13.2595463,0.0005785,5.7851238,10.4831352,-3.3734145,4.0000000,-2.4264793,1.0025722,3.9530554,-4.3203497,24.7273197
63,-13,-4.436490251150471,20.096125207536478,-13.2589273,0.0005785,5.7851238,10.2435131,-3.3345759,4.0000000,-2.4015205,1.0047765,5.5364108,-4.2676311,24.3259697
64,-13,-4.429033611150471,20.096125207536478,-13.2581263,0.0004959,5.7851238,9.1741343,-3.1752520,4.0000000,-2.2223740,1.0082885,7.2668996,-4.1281300,22.5026054
65,-13,-4.421576971150471,20.096125207536478,-13.2570314,-0.0004959,3.3057852,7.7690563,-2.9828506,4.0000000,-1.9260861,1.0127561,9.1380863,-4.0396152,20.7704144
66,-13,-4.414120331150471,20.096125207536478,-13.2557449,-0.0016529,0.8264463,5.0584979,-2.4237647,4.0000000,-1.5362849,1.0175372,10.7229681,-3.3112445,14.0420094
67,-13,-4.518513291150471,20.088668567536480,-13.2538128,-0.0006612,0.0000000,-1.2488432,0.1445167,4.0000000,0.0251783,1.0075058,6.9957671,0.2638551,2.6584918
68,-13,-4.511056651150471,20.088668567536480,-13.2546539,-0.0001653,0.0000000,-0.8903708,0.1323504,4.0000000,0.0023300,1.0087692,7.5872374,0.2623709,1.9158247
69,-13,-4.503600011150471,20.088668567536480,-13.2556000,0.0002479,2.4793389,-0.4706107,-0.0077443,4.0000000,-0.0972983,1.0098971,8.1122999,0.0818097,0.9801682
70,-13,-4.496143371150471,20.088668567536480,-13.2565603,0.0004959,4.9586778,0.1179454,-0.4298553,4.0000000,-0.3601027,1.0101396,8.2182035,-0.4996080,0.5219273
71,-13,-4.488686731150471,20.088668567536480,-13.2575207,0.0005785,5.7851238,1.0640720,-1.1407689,4.0000000,-0.8174508,1.0098126,8.1632671,-1.4640869,3.1745231
72,-13,-4.481230091150471,20.088668567536480,-13.2584362,0.0005785,5.7851238,2.8160191,-2.1219635,4.0000000,-1.6148204,1.0077578,7.2313881,-2.6291068,12.7109575
73,-13,-4.473773451150471,20.088668567536480,-13.2591200,0.0005785,5.7851238,5.0371194,-2.9003582,5.0000000,-2.9049289,1.0046729,5.5542240,-2.8957875,24.0233021
74,-13,-4.466316811150471,20.088668567536480,-13.2595387,0.0005785,5.7851238,6.2199993,-3.0028172,4.0000000,-4.1783428,1.0024225,3.8667943,-1.8272916,23.9091930
75,-13,-4.458860171150471,20.088668567536480,-13.2596741,0.0005785,5.7851238,6.5504665,-2.9062054,5.0000000,-4.1985593,1.0014135,2.9793105,-1.6138517,20.8363266
76,-13,-4.451403531150471,20.088668567536480,-13.2596064,0.0005785,5.7851238,7.1001105,-2.9646764,5.0000000,-3.0144014,1.0015272,3.0062678,-2.9149511,21.0744629
77,-13,-4.443946891150471,20.088668567536480,-13.2593002,0.0005785,5.7851238,7.7037721,-3.0689857,5.0000000,-2.0477917,1.0027502,4.1112590,-4.0901794,22.4328403
78,-13,-4.436490251150471,20.088668567536480,-13.2587233,0.0005785,5.7851238,7.8501210,-3.1134086,4.0000000,-1.8167105,1.0048255,5.5397897,-4.4101067,23.3561020
79,-13,-4.429033611150471,20.088668567536480,-13.2579460,0.0004132,5.7851238,7.2991877,-3.0160112,4.0000000,-1.6872556,1.0082855,7.2680411,-4.3447671,22.2372208
80,-13,-4.421576971150471,20.088668567536480,-13.2568789,-0.0006612,3.3057852,6.3479705,-2.8476477,4.0000000,-1.5244670,1.0126994,9.1060801,-4.1708283,20.3721848
81,-13,-4.414120331150471,20.088668567536480,-13.2556028,-0.0018182,0.8264463,4.3044934,-2.3457739,4.0000000,-1.2518786,1.0174633,10.6857567,-3.4396691,13.9965563
82,-13,-4.406663691150471,20.088668567536480,-13.2541056,-0.0028099,0.0000000,2.0008173,-1.5827610,4.0000000,-0.8905233,1.0221926,12.1076813,-2.2749989,6.3764067
83,-13,-4.511056651150471,20.081211927536479,-13.2542295,-0.0002479,0.0000000,0.4015123,0.7957494,4.0000000,0.9446570,1.0083742,7.4211984,0.6468418,1.7974781
84,-13,-4.503600011150471,20.081211927536479,-13.2551489,0.0002479,2.4793389,0.3039515,0.6345917,4.0000000,0.8532166,1.0095854,7.9965048,0.4159668,1.0543547
85,-13,-4.496143371150471,20.081211927536479,-13.2560921,0.0004959,4.9586778,-0.1984220,0.1790941,4.0000000,0.6368756,1.0098767,8.1155071,-0.2786873,0.5536916
86,-13,-4.488686731150471,20.081211927536479,-13.2570372,0.0005785,5.7851238,-0.6971433,-0.5683523,4.0000000,0.2118748,1.0096048,8.0809183,-1.3485794,2.7593243
87,-13,-4.481230091150471,20.081211927536479,-13.2579470,0.0005785,5.7851238,-0.4264987,-1.5578806,4.0000000,-0.5886573,1.0078305,7.2596798,-2.5271039,10.8069963
88,-13,-4.473773451150471,20.081211927536479,-13.2586479,0.0005785,5.7851238,1.1447587,-2.3734677,5.0000000,-1.9851586,1.0050488,5.7569027,-2.7617764,20.6200428
89,-13,-4.466316811150471,20.081211927536479,-13.2590981,0.0005785,5.7851238,3.0085680,-2.5514596,4.0000000,-3.5187359,1.0029445,4.2989817,-1.5841831,20.3060741
90,-13,-4.458860171150471,20.081211927536479,-13.2592525,0.0005785,5.7851238,4.2519889,-2.5549233,5.0000000,-4.0627418,1.0019766,3.5471642,-1.0471048,17.8018131
91,-13,-4.451403531150471,20.081211927536479,-13.2592154,0.0005785,5.7851238,5.3255076,-2.6887598,4.0000000,-3.4146240,1.0020227,3.5038695,-1.9628958,18.4334736
92,-13,-4.443946891150471,20.081211927536479,-13.2589445,0.0005785,5.7851238,6.4104972,-2.9028203,5.0000000,-2.3245077,1.0030013,4.2919197,-3.4811332,21.0825272
93,-13,-4.436490251150471,20.081211927536479,-13.2584209,0.0005785,5.7851238,7.2759628,-3.0752287,4.0000000,-1.8617601,1.0049247,5.5594978,-4.2886972,23.5769043
94,-13,-4.429033611150471,20.081211927536479,-13.2576675,0.0003306,5.7851238,7.3154306,-3.0572126,4.0000000,-1.6922234,1.0082701,7.2525725,-4.4222021,23.2244186
95,-13,-4.421576971150471,20.081211927536479,-13.2566319,-0.0008264,3.3057852,6.6079159,-2.8921268,4.0000000,-1.5738639,1.0125724,9.0588121,-4.2103901,20.8880577
96,-13,-4.414120331150471,20.081211927536479,-13.2553816,-0.0019835,0.8264463,4.7241750,-2.4280059,4.0000000,-1.3601263,1.0172291,10.5804911,-3.4958856,14.7637501
97,-13,-4.406663691150471,20.081211927536479,-13.2539110,-0.0029752,0.0000000,2.3466008,-1.7229805,4.0000000,-1.0945204,1.0216360,11.9321604,-2.3514404,7.6375942
98,-13,-4.511056651150471,20.073755287536478,-13.2538033,-0.0003306,0.0000000,1.5613726,1.2944254,4.0000000,1.6234664,1.0076840,7.0855885,0.9653844,3.7182355
99,-13,-4.503600011150471,20.073755287536478,-13.2547102,0.0001653,1.6528926,0.8565667,1.0537224,4.0000000,1.5555589,1.0089177,7.6961274,0.5518858,2.8688977
100,-13,-4.496143371150471,20.073755287536478,-13.2556572,0.0004132,4.1322312,-0.5696602,0.5087517,4.0000000,1.3802061,1.0092005,7.7983189,-0.3627026,2.2915430
101,-13,-4.488686731150471,20.073755287536478,-13.2565966,0.0004959,4.9586778,-1.9249018,-0.2765398,4.0000000,0.9979396,1.0088372,7.7423959,-1.5510193,4.2845607
102,-13,-4.481230091150471,20.073755287536478,-13.2574787,0.0004959,4.9586778,-2.3309844,-1.2522618,4.0000000,0.2238883,1.0072418,6.9855971,-2.7284119,11.1527376
103,-13,-4.473773451150471,20.073755287536478,-13.2581654,0.0004959,4.9586778,-1.0498323,-2.0577738,5.0000000,-1.2298926,1.0048984,5.6585608,-2.8856549,19.3456192
104,-13,-4.466316811150471,20.073755287536478,-13.2585983,0.0004959,4.9586778,1.0675963,-2.2434292,4.0000000,-2.9730313,1.0031782,4.4723635,-1.5138271,18.2582111
105,-13,-4.458860171150471,20.073755287536478,-13.2587605,0.0004959,4.9586778,2.6896045,-2.2665067,5.0000000,-3.7680295,1.0024501,3.9911461,-0.7649840,15.3839779
106,-13,-4.451403531150471,20.073755287536478,-13.2587423,0.0004959,4.9586778,4.1685195,-2.4546902,4.0000000,-3.5727711,1.0025728,4.0264506,-1.3366091,15.9765682
107,-13,-4.443946891150471,20.073755287536478,-13.2585020,0.0004959,4.9586778,5.8159332,-2.7872207,5.0000000,-2.8592691,1.0034558,4.6377649,-2.7151723,19.7049408
108,-13,-4.436490251150471,20.073755287536478,-13.2580261,0.0004132,4.9586778,7.3099885,-3.0610054,5.0000000,-2.2898457,1.0052985,5.7689471,-3.8321650,23.2312508
109,-13,-4.429033611150471,20.073755287536478,-13.2573051,0.0000826,4.9586778,7.7821875,-3.0964167,4.0000000,-1.9593264,1.0085524,7.3761134,-4.2335072,23.3180695
110,-13,-4.421576971150471,20.073755287536478,-13.2563000,-0.0009917,3.3057852,7.2791018,-2.9519534,4.0000000,-1.7791545,1.0126930,9.0763807,-4.1247525,20.9868412
111,-13,-4.414120331150471,20.073755287536478,-13.2550707,-0.0021488,0.8264463,5.3473439,-2.5207486,4.0000000,-1.5508254,1.0170170,10.4936848,-3.4906719,15.4054012
112,-13,-4.406663691150471,20.073755287536478,-13.2536373,-0.0031405,0.0000000,2.5504031,-1.8410293,4.0000000,-1.3043381,1.0208194,11.7094936,-2.3777204,9.0251226
113,-13,-4.399207051150471,20.073755287536478,-13.2520828,-0.0040496,0.0000000,0.0653440,-1.0949823,4.0000000,-1.0592465,1.0224074,12.1017008,-1.1307181,5.0990200
114,-13,-4.615449611150471,20.066298647536478,-13.2455206,-0.0001653,0.0000000,0.0154649,-0.2512262,4.0000000,-0.1798118,1.0043910,5.3451991,-0.3226406,0.2247930
115,-13,-4.607992971150471,20.066298647536478,-13.2462101,0.0000000,0.0000000,-0.0065380,-0.2452938,4.0000000,0.0116367,1.0041094,5.1839480,-0.5022243,0.2558545
116,-13,-4.600536331150471,20.066298647536478,-13.2468576,0.0000000,0.0000000,-0.1803861,-0.4292983,4.0000000,0.1708526,1.0037208,4.9677038,-1.0294493,1.1067703
117,-13,-4.593079691150471,20.066298647536478,-13.2474766,0.0003306,3.3057852,-0.4826849,-0.6153178,4.0000000,0.3126572,1.0030776,4.4907146,-1.5432929,2.4963496
118,-13,-4.511056651150471,20.066298647536478,-13.2535086,-0.0003306,0.0000000,2.1210132,1.5379961,4.0000000,2.0318570,1.0068533,6.6805968,1.0441351,5.4069481
119,-13,-4.503600011150471,20.066298647536478,-13.2544031,0.0000826,0.8264463,0.8534557,1.2060163,4.0000000,1.9810299,1.0079854,7.2981572,0.4310028,4.3103542
120,-13,-4.496143371150471,20.066298647536478,-13.2553282,0.0002479,2.4793389,-1.2923294,0.5766391,4.0000000,1.8486803,1.0081571,7.3437085,-0.6954021,4.0963345
121,-13,-4.488686731150471,20.066298647536478,-13.2562323,0.0003306,3.3057852,-3.1900468,-0.1913673,4.0000000,1.5700113,1.0076913,7.1745768,-1.9527459,6.7139773
122,-13,-4.481230091150471,20.066298647536478,-13.2570677,0.0003306,3.3057852,-4.1213703,-1.0653560,4.0000000,0.9364765,1.0062226,6.4359946,-3.0671885,13.0002699
123,-13,-4.473773451150471,20.066298647536478,-13.2576933,0.0003306,3.3057852,-3.2026935,-1.7901671,5.0000000,-0.5473933,1.0042980,5.3004494,-3.0329409,19.4793034
124,-13,-4.466316811150471,20.066298647536478,-13.2580872,0.0003306,3.3057852,-0.9749914,-1.9449862,4.0000000,-2.5395098,1.0030602,4.3980379,-1.3504628,17.3123074
125,-13,-4.458860171150471,20.066298647536478,-13.2582283,0.0003306,3.3057852,0.9282258,-1.9428709,5.0000000,-3.4546733,1.0027047,4.2122970,-0.4310684,13.4510260
126,-13,-4.451403531150471,20.066298647536478,-13.2581968,0.0003306,3.3057852,2.6408942,-2.1586678,4.0000000,-3.5233626,1.0030291,4.4121356,-0.7939731,13.5881367
127,-13,-4.443946891150471,20.066298647536478,-13.2579689,0.0003306,3.3057852,4.7082777,-2.5987999,4.0000000,-3.2656031,1.0040294,5.0579090,-1.9319967,17.9306660
128,-13,-4.436490251150471,20.066298647536478,-13.2575111,0.0001653,3.3057852,6.6301084,-2.9461112,5.0000000,-2.7522612,1.0059909,6.1780572,-3.1399610,21.9378529
129,-13,-4.429033611150471,20.066298647536478,-13.2568130,-0.0002479,3.3057852,7.5181661,-3.0163467,4.0000000,-2.2656078,1.0092553,7.6902852,-3.7670856,21.9765644
130,-13,-4.421576971150471,20.066298647536478,-13.2558336,-0.0012397,2.4793389,7.2186651,-2.8814394,4.0000000,-1.9261973,1.0131329,9.2291994,-3.8366816,19.4821472
131,-13,-4.414120331150471,20.066298647536478,-13.2546425,-0.0023140,0.8264463,5.3651485,-2.4869125,4.0000000,-1.6195661,1.0169061,10.4855890,-3.3542590,14.6822987
132,-13,-4.406663691150471,20.066298647536478,-13.2532663,-0.0033058,0.0000000,2.3872521,-1.8687943,4.0000000,-1.3678838,1.0200655,11.4793205,-2.3697047,9.8116388
133,-13,-4.399207051150471,20.066298647536478,-13.2517681,-0.0042149,0.0000000,-0.2681738,-1.2710704,4.0000000,-1.2273738,1.0210599,11.6946554,-1.3147669,7.6043763
134,-13,-4.615449611150471,20.058842007536480,-13.2454281,-0.0002479,0.0000000,0.0448134,-0.4518350,4.0000000,-0.4089454,1.0045546,5.4468932,-0.4947246,0.7395756
135,-13,-4.607992971150471,20.058842007536480,-13.2461138,0.0000000,0.0000000,0.0409475,-0.4057831,4.0000000,-0.1313198,1.0040952,5.1596193,-0.6802465,0.5825273
136,-13,-4.600536331150471,20.058842007536480,-13.2467594,0.0000000,0.0000000,-0.1709679,-0.5210297,4.0000000,0.1382297,1.0035806,4.8448877,-1.1802891,1.4384724
137,-13,-4.593079691150471,20.058842007536480,-13.2473593,0.0002479,2.4793389,-0.6084942,-0.6123947,4.0000000,0.3709567,1.0027999,4.2622943,-1.5957460,2.7339158
138,-13,-4.585623051150471,20.058842007536480,-13.2478456,0.0008264,8.2644625,-0.8169873,-0.3989271,4.0000000,0.5455061,1.0019248,3.4357030,-1.3433603,2.2814956
139,-13,-4.511056651150471,20.058842007536480,-13.2533321,-0.0003306,0.0000000,1.7367055,1.3923872,4.0000000,1.8264287,1.0063511,6.4234452,0.9583457,4.4223514
140,-13,-4.503600011150471,20.058842007536480,-13.2542143,0.0000000,0.0000000,0.2970470,1.0221485,4.0000000,1.8544017,1.0072231,6.9467864,0.1898953,3.7443242
141,-13,-4.496143371150471,20.058842007536480,-13.2551003,0.0000826,0.8264463,-2.1641884,0.3726635,4.0000000,1.8598845,1.0070390,6.8500948,-1.1145575,5.0590515
142,-13,-4.488686731150471,20.058842007536480,-13.2559423,0.0000826,0.8264463,-4.3852301,-0.3013096,4.0000000,1.8141947,1.0062902,6.4430113,-2.4168141,9.3356657
143,-13,-4.481230091150471,20.058842007536480,-13.2566957,0.0000826,0.8264463,-5.7812428,-0.9777974,4.0000000,1.4449903,1.0049158,5.6600447,-3.4005852,15.5968094
144,-13,-4.473773451150471,20.058842007536480,-13.2572498,0.0000826,0.8264463,-5.4795017,-1.5176088,5.0000000,-0.0347707,1.0034304,4.7008524,-3.0004468,20.3839855
145,-13,-4.466316811150471,20.058842007536480,-13.2575817,0.0000826,0.8264463,-3.4885669,-1.5695138,4.0000000,-2.3428447,1.0026990,4.1243019,-0.7961829,17.0316277
146,-13,-4.458860171150471,20.058842007536480,-13.2576733,0.0000826,0.8264463,-1.5370235,-1.5020263,5.0000000,-3.2211618,1.0027689,4.2768393,0.2171093,12.2924948
147,-13,-4.451403531150471,20.058842007536480,-13.2576199,0.0000826,0.8264463,-0.0121028,-1.7061819,4.0000000,-3.4036694,1.0033785,4.7062564,-0.0086943,11.9067144
148,-13,-4.443946891150471,20.058842007536480,-13.2573853,0.0000826,0.8264463,1.6214590,-2.1744909,4.0000000,-3.3919320,1.0046480,5.4747334,-0.9570498,16.0590992
