OID_,ClipsFinal_DEM_Large_S3_RegS2,X,Y,DEM_Large_S1_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
36,-12,-2.385914251150471,21.773869207536482,-12.7584648,0.0033884,40.4958687,-0.3521371,-0.7182057,4.0000000,-0.2928805,1.0205507,11.4729719,-1.1435311,2.9480021
37,-12,-2.378457611150471,21.773869207536482,-12.7569714,0.0017355,31.4049587,-0.4856593,-0.7962775,4.0000000,-0.2350686,1.0235530,12.2742262,-1.3574865,3.7589769
38,-12,-2.371000971150471,21.773869207536482,-12.7553082,-0.0000826,22.3140488,-0.6425209,-0.8081452,4.0000000,-0.1328381,1.0270638,13.2001238,-1.4834522,4.2114124
39,-12,-2.363544331150471,21.773869207536482,-12.7535830,-0.0019008,13.2231407,-0.6411290,-0.5262764,4.0000000,0.0167557,1.0298400,13.8503246,-1.0693084,2.6158321
40,-12,-2.356087691150471,21.773869207536482,-12.7517605,-0.0036364,5.7851238,-0.4544703,-0.1708462,4.0000000,0.1787472,1.0324923,14.4867697,-0.5204396,1.1503458
41,-12,-2.348631051150471,21.773869207536482,-12.7498789,0.0046281,49.5867767,-0.2685896,0.0646762,4.0000000,0.2921314,1.0330303,14.5244379,-0.1627791,0.6353868
42,-12,-2.341174411150471,21.773869207536482,-12.7480307,0.0028926,40.4958687,-0.2900846,0.0700456,4.0000000,0.3294385,1.0337485,14.6552019,-0.1893473,0.6904889
43,-12,-2.333717771150471,21.773869207536482,-12.7461147,0.0010744,31.4049587,-0.5240363,-0.0629934,4.0000000,0.3254206,1.0351125,14.9654398,-0.4514074,1.2145030
44,-12,-2.326261131150471,21.773869207536482,-12.7441959,-0.0007438,22.3140488,-0.6660123,-0.0775007,4.0000000,0.3355793,1.0366204,15.2637196,-0.4905808,1.5559599
45,-12,-2.945162251150471,21.766412567536481,-12.7927437,-0.0021488,0.8264463,0.1517208,0.4987172,4.0000000,0.1886276,1.0095134,7.8518496,0.8088068,0.7060080
46,-12,-2.937705611150471,21.766412567536481,-12.7935734,-0.0014876,1.6528926,-0.0504476,0.3953484,4.0000000,0.0773028,1.0096189,7.8981595,0.7133940,0.7444503
47,-12,-2.930248971150471,21.766412567536481,-12.7943935,-0.0009091,2.4793389,-0.6526921,0.1872645,4.0000000,-0.1127420,1.0092214,7.7466311,0.4872709,1.4954246
48,-12,-2.922792331150471,21.766412567536481,-12.7952051,-0.0004132,3.3057852,-1.4449955,-0.0065109,4.0000000,-0.2956144,1.0083889,7.3805852,0.2825926,2.9881141
49,-12,-2.915335691150471,21.766412567536481,-12.7959604,0.0000000,4.1322312,-2.5779152,-0.2798141,4.0000000,-0.5941105,1.0070246,6.7446470,0.0344824,5.6281238
50,-12,-2.907879051150471,21.766412567536481,-12.7966261,0.0003306,4.9586778,-3.5340886,-0.4625273,4.0000000,-0.9034560,1.0053231,5.8512297,-0.0215986,8.0999603
51,-12,-2.900422411150471,21.766412567536481,-12.7971544,0.0004959,4.9586778,-3.9035182,-0.4998272,4.0000000,-1.2655845,1.0036110,4.7688112,0.2659299,8.9401569
52,-12,-2.892965771150471,21.766412567536481,-12.7975435,0.0004959,4.9586778,-3.9601786,-0.4335115,3.0000000,-1.5834397,1.0023614,3.8601809,0.7164167,8.7604036
53,-12,-2.885509131150471,21.766412567536481,-12.7978296,0.0004959,4.9586778,-4.1473322,-0.4143968,4.0000000,-2.0514588,1.0014573,2.9938688,1.2226652,9.0382395
54,-12,-2.878052491150471,21.766412567536481,-12.7979774,0.0004959,4.9586778,-3.7766356,-0.2298843,4.0000000,-2.1867061,1.0007985,2.1266763,1.7269377,7.7885818
55,-12,-2.870595851150471,21.766412567536481,-12.7980032,0.0004959,4.9586778,-2.7600992,0.0225305,5.0000000,-1.3398725,1.0004398,1.5428097,1.3849335,5.5301552
56,-12,-2.863139211150471,21.766412567536481,-12.7979918,0.0004132,4.1322312,-1.6634501,0.1975158,4.0000000,-0.3038450,1.0002749,1.1970956,0.6988766,3.4858196
57,-12,-2.408284171150471,21.766412567536481,-12.7628717,-0.0028099,1.6528926,-0.6545998,-0.2178708,4.0000000,0.2649225,1.0147542,9.7537346,-0.7006641,1.5762348
58,-12,-2.400827531150471,21.766412567536481,-12.7615995,-0.0038843,0.0000000,-0.6217130,-0.3590177,4.0000000,0.0700614,1.0161744,10.1900988,-0.7880968,1.8539569
59,-12,-2.393370891150471,21.766412567536481,-12.7602606,-0.0048760,0.0000000,-0.5282115,-0.4094539,4.0000000,-0.0506846,1.0180347,10.7978878,-0.7682232,1.8328116
60,-12,-2.385914251150471,21.766412567536481,-12.7588463,0.0038017,42.9752083,-0.5841501,-0.6325308,4.0000000,-0.1709267,1.0197276,11.2408113,-1.0941348,2.9438183
61,-12,-2.378457611150471,21.766412567536481,-12.7573891,0.0022314,33.8842964,-0.6550195,-0.7670936,4.0000000,-0.2375713,1.0227352,12.0650644,-1.2966158,3.9286871
62,-12,-2.371000971150471,21.766412567536481,-12.7557678,0.0004132,24.7933884,-0.6307506,-0.8401771,4.0000000,-0.2496424,1.0262243,13.0019894,-1.4307117,4.4210448
63,-12,-2.363544331150471,21.766412567536481,-12.7540808,-0.0014050,15.7024794,-0.5533870,-0.6178980,4.0000000,-0.1718418,1.0291481,13.6972446,-1.0639542,2.8869116
64,-12,-2.356087691150471,21.766412567536481,-12.7522831,-0.0031405,7.4380164,-0.3700870,-0.3084390,4.0000000,-0.0453299,1.0320808,14.4123011,-0.5715482,1.2507833
65,-12,-2.348631051150471,21.766412567536481,-12.7504187,-0.0048760,2.4793389,-0.2255867,-0.0567806,4.0000000,0.0521742,1.0328910,14.5089188,-0.1657354,0.5265521
66,-12,-2.341174411150471,21.766412567536481,-12.7485838,0.0033884,42.9752083,-0.2147467,-0.0298795,4.0000000,0.0765943,1.0336308,14.6510763,-0.1363533,0.4933850
67,-12,-2.333717771150471,21.766412567536481,-12.7466860,0.0016529,33.8842964,-0.3512974,-0.1444944,4.0000000,0.0620386,1.0349005,14.9340019,-0.3510275,0.8928552
68,-12,-2.326261131150471,21.766412567536481,-12.7447844,-0.0001653,24.7933884,-0.4853413,-0.1615017,4.0000000,0.0385577,1.0362401,15.2038622,-0.3615611,1.2294308
69,-12,-2.945162251150471,21.758955927536480,-12.7934084,-0.0014876,2.4793389,0.3908733,0.6496118,4.0000000,0.6162038,1.0099280,8.0530701,0.6830198,0.9412634
70,-12,-2.937705611150471,21.758955927536480,-12.7942190,-0.0008264,4.1322312,-0.0012918,0.5397694,4.0000000,0.4747954,1.0100563,8.1085939,0.6047434,1.2130760
71,-12,-2.930248971150471,21.758955927536480,-12.7950249,-0.0002479,5.7851238,-0.8575732,0.3428964,4.0000000,0.1959071,1.0097283,7.9738274,0.4898857,2.2680430
72,-12,-2.922792331150471,21.758955927536480,-12.7958117,0.0002479,7.4380164,-1.9566184,0.1389939,4.0000000,-0.1441695,1.0088483,7.6082044,0.4221573,4.1313300
73,-12,-2.915335691150471,21.758955927536480,-12.7965193,0.0006612,9.0909090,-3.4070666,-0.1352526,4.0000000,-0.6532679,1.0073991,6.9458542,0.3827627,7.0975747
74,-12,-2.907879051150471,21.758955927536480,-12.7971411,0.0009917,10.7438021,-4.4453993,-0.2845238,3.0000000,-1.1429580,1.0056785,6.0464940,0.5739105,9.4338017
75,-12,-2.900422411150471,21.758955927536480,-12.7976189,0.0011570,11.5702477,-4.8085933,-0.2915215,4.0000000,-1.6071662,1.0040082,5.0422659,1.0241231,10.1249533
76,-12,-2.892965771150471,21.758955927536480,-12.7979622,0.0011570,11.5702477,-4.9076591,-0.2626323,4.0000000,-2.0048692,1.0027934,4.2121563,1.4796046,10.2110901
77,-12,-2.885509131150471,21.758955927536480,-12.7981968,0.0011570,11.5702477,-5.1675739,-0.2961639,4.0000000,-2.4992681,1.0018727,3.4118662,1.9069401,10.7714891
78,-12,-2.878052491150471,21.758955927536480,-12.7982922,0.0011570,11.5702477,-4.5771699,-0.1061458,5.0000000,-2.0277095,1.0012106,2.7149317,1.8154179,9.2426863
79,-12,-2.870595851150471,21.758955927536480,-12.7982578,0.0010744,10.7438021,-3.0336013,0.2198248,4.0000000,-0.5867404,1.0008253,2.2343776,1.0263900,6.2784896
80,-12,-2.863139211150471,21.758955927536480,-12.7981844,0.0009091,9.0909090,-1.6466515,0.4305937,4.0000000,0.3508765,1.0005811,1.8564678,0.5103108,4.0432849
81,-12,-2.855682571150471,21.758955927536480,-12.7980871,0.0007438,7.4380164,-0.7534011,0.4711760,4.0000000,0.7617054,1.0004387,1.6358969,0.1806466,2.3991852
82,-12,-2.848225931150471,21.758955927536480,-12.7979746,0.0005785,5.7851238,-0.1519255,0.4879344,4.0000000,0.7432482,1.0003456,1.4716063,0.2326207,1.2581592
83,-12,-2.840769291150471,21.758955927536480,-12.7978706,0.0004132,4.1322312,0.0896978,0.4522690,4.0000000,0.6159043,1.0002842,1.3524595,0.2886337,0.6396709
84,-12,-2.415740811150471,21.758955927536480,-12.7643776,-0.0010744,7.4380164,-0.5132948,0.0858439,4.0000000,0.5773162,1.0134335,9.2973852,-0.4056285,1.1183214
85,-12,-2.408284171150471,21.758955927536480,-12.7631760,-0.0024793,2.4793389,-0.6134620,-0.1586562,4.0000000,0.3805506,1.0144418,9.6575842,-0.6978630,1.3955438
86,-12,-2.400827531150471,21.758955927536480,-12.7619333,-0.0036364,0.0000000,-0.5203560,-0.3318806,4.0000000,0.1481779,1.0158048,10.0845642,-0.8119391,1.5557078
87,-12,-2.393370891150471,21.758955927536480,-12.7606192,-0.0045455,0.0000000,-0.3408260,-0.4055198,4.0000000,-0.0551143,1.0175033,10.6423120,-0.7559254,1.4149238
88,-12,-2.385914251150471,21.758955927536480,-12.7592392,0.0042149,45.4545441,-0.2650391,-0.6686563,4.0000000,-0.2918888,1.0189841,11.0072832,-1.0454237,2.4577990
89,-12,-2.378457611150471,21.758955927536480,-12.7578154,0.0027273,36.3636360,-0.1502359,-0.8850592,4.0000000,-0.4828492,1.0217674,11.8007202,-1.2872692,3.6756957
90,-12,-2.371000971150471,21.758955927536480,-12.7562389,0.0009091,27.2727280,0.0494938,-1.0304985,4.0000000,-0.5863665,1.0250986,12.7218790,-1.4746305,4.4852777
91,-12,-2.363544331150471,21.758955927536480,-12.7545853,-0.0009091,18.1818180,0.0918814,-0.8750197,4.0000000,-0.5842827,1.0281864,13.4529219,-1.1657567,3.1573889
92,-12,-2.356087691150471,21.758955927536480,-12.7528172,-0.0027273,9.0909090,0.0610870,-0.5964866,4.0000000,-0.5080377,1.0312274,14.2206497,-0.6849355,1.4601963
93,-12,-2.348631051150471,21.758955927536480,-12.7509823,-0.0044628,3.3057852,-0.0320302,-0.3330019,4.0000000,-0.4498231,1.0322161,14.3620348,-0.2161808,0.5881619
94,-12,-2.341174411150471,21.758955927536480,-12.7491608,0.0038017,45.4545441,-0.0332150,-0.2959944,4.0000000,-0.4261858,1.0329881,14.5119658,-0.1658030,0.4865020
95,-12,-2.333717771150471,21.758955927536480,-12.7472887,0.0021488,36.3636360,-0.0256909,-0.3766005,4.0000000,-0.4299608,1.0342077,14.7964096,-0.3232402,0.7150033
96,-12,-2.326261131150471,21.758955927536480,-12.7454052,0.0003306,27.2727280,-0.1342110,-0.3735887,4.0000000,-0.4614671,1.0354332,15.0311031,-0.2857102,0.9615582
97,-12,-2.318804491150471,21.758955927536480,-12.7434759,-0.0014876,18.1818180,-0.1981802,-0.5001023,4.0000000,-0.4894197,1.0373802,15.4185476,-0.5107850,1.6170764
98,-12,-2.945162251150471,21.751499287536483,-12.7941265,-0.0006612,5.7851238,0.2877207,0.6223488,4.0000000,0.8349664,1.0106373,8.3359127,0.4097312,1.0280304
99,-12,-2.937705611150471,21.751499287536483,-12.7949381,0.0000000,8.2644625,-0.1628472,0.4818656,4.0000000,0.5960207,1.0108429,8.4250221,0.3677106,1.3152238
100,-12,-2.930248971150471,21.751499287536483,-12.7957335,0.0005785,10.7438021,-1.0445806,0.2561334,4.0000000,0.1695377,1.0105766,8.3378201,0.3427290,2.4517512
101,-12,-2.922792331150471,21.751499287536483,-12.7965107,0.0010744,13.2231407,-2.1883962,0.0213417,3.0000000,-0.3699479,1.0096512,7.9718542,0.4126314,4.5514240
102,-12,-2.915335691150471,21.751499287536483,-12.7971888,0.0014876,15.7024794,-3.5536110,-0.2507640,4.0000000,-1.0749854,1.0081161,7.2948189,0.5734575,7.6159863
103,-12,-2.907879051150471,21.751499287536483,-12.7977629,0.0018182,18.1818180,-4.3289595,-0.3461236,4.0000000,-1.6310697,1.0063784,6.4256344,0.9388224,9.3936596
104,-12,-2.900422411150471,21.751499287536483,-12.7981882,0.0019835,19.8347111,-4.6116352,-0.3188882,4.0000000,-2.0451372,1.0047609,5.5406623,1.4073607,9.8334084
105,-12,-2.892965771150471,21.751499287536483,-12.7984858,0.0020661,20.6611576,-4.8863215,-0.3133467,4.0000000,-2.3904634,1.0035800,4.8098865,1.7637700,10.3287039
106,-12,-2.885509131150471,21.751499287536483,-12.7986622,0.0020661,20.6611576,-5.4097562,-0.3895506,4.0000000,-2.7438848,1.0026586,4.1158905,1.9647837,11.5644522
107,-12,-2.878052491150471,21.751499287536483,-12.7986832,0.0019835,19.8347111,-4.8894973,-0.1737005,5.0000000,-1.7481791,1.0020018,3.5477133,1.4007782,9.9801998
108,-12,-2.870595851150471,21.751499287536483,-12.7985792,0.0018182,18.1818180,-3.2084296,0.2615804,4.0000000,-0.0212730,1.0015460,3.1106741,0.5444338,6.7292576
109,-12,-2.863139211150471,21.751499287536483,-12.7984390,0.0015702,15.7024794,-1.7255414,0.5534551,4.0000000,0.9007640,1.0011393,2.6286507,0.2061462,4.6976953
110,-12,-2.855682571150471,21.751499287536483,-12.7982922,0.0013223,13.2231407,-0.8256812,0.6121691,4.0000000,1.1969805,1.0008252,2.2370958,0.0273578,3.1621811
111,-12,-2.848225931150471,21.751499287536483,-12.7981405,0.0010744,10.7438021,-0.2405031,0.5986518,4.0000000,1.1291403,1.0005937,1.8806266,0.0681635,1.9200454
112,-12,-2.423197451150471,21.751499287536483,-12.7658949,0.0011570,19.0082645,-0.2300707,0.1854343,4.0000000,0.5750735,1.0131985,9.2180099,-0.2042049,0.6376298
113,-12,-2.415740811150471,21.751499287536483,-12.7647295,-0.0005785,9.9173555,-0.3499614,0.0039125,4.0000000,0.4396353,1.0136436,9.3806953,-0.4318102,0.7390524
114,-12,-2.408284171150471,21.751499287536483,-12.7635374,-0.0020661,4.1322312,-0.4221117,-0.2346065,4.0000000,0.3041187,1.0144633,9.6607742,-0.7733317,1.1119704
115,-12,-2.400827531150471,21.751499287536483,-12.7623005,-0.0033058,0.8264463,-0.3053779,-0.3812312,4.0000000,0.1263562,1.0157375,10.0847616,-0.8888187,1.2434721
116,-12,-2.393370891150471,21.751499287536483,-12.7609959,-0.0042975,0.0000000,-0.1023520,-0.4204400,4.0000000,-0.0768971,1.0172102,10.5607710,-0.7639830,0.9554967
117,-12,-2.385914251150471,21.751499287536483,-12.7596350,0.0045455,47.9338837,0.0667502,-0.6804713,4.0000000,-0.3513856,1.0183784,10.8167038,-1.0095570,1.8127122
118,-12,-2.378457611150471,21.751499287536483,-12.7582350,0.0031405,38.8429756,0.3040522,-0.9540048,4.0000000,-0.5981976,1.0208578,11.5518675,-1.3098118,3.2326167
119,-12,-2.371000971150471,21.751499287536483,-12.7566891,0.0014050,29.7520657,0.5745172,-1.1498110,4.0000000,-0.7387809,1.0239801,12.4234915,-1.5608413,4.4558792
120,-12,-2.363544331150471,21.751499287536483,-12.7550755,-0.0004132,20.6611576,0.5540810,-1.0300479,4.0000000,-0.7908495,1.0271602,13.1978817,-1.2692463,3.4350388
121,-12,-2.356087691150471,21.751499287536483,-12.7533226,-0.0022314,11.5702477,0.3602301,-0.7689759,4.0000000,-0.7586952,1.0302026,13.9800863,-0.7792566,1.8553166
122,-12,-2.348631051150471,21.751499287536483,-12.7515135,-0.0039669,4.9586778,0.0951684,-0.4944355,4.0000000,-0.7264242,1.0312504,14.1425419,-0.2624469,0.9239457
123,-12,-2.341174411150471,21.751499287536483,-12.7497063,0.0042975,47.9338837,0.0820135,-0.4634156,4.0000000,-0.7099178,1.0320442,14.3051052,-0.2169133,0.8222156
124,-12,-2.333717771150471,21.751499287536483,-12.7478628,0.0026446,38.8429756,0.0971680,-0.4948983,4.0000000,-0.7138507,1.0332353,14.5881262,-0.2759459,0.9292008
125,-12,-2.326261131150471,21.751499287536483,-12.7459974,0.0008264,29.7520657,-0.0508711,-0.4617834,4.0000000,-0.7616171,1.0342822,14.7802925,-0.1619496,1.1365112
126,-12,-2.318804491150471,21.751499287536483,-12.7440996,-0.0009917,20.6611576,0.0119008,-0.6344175,4.0000000,-0.8326983,1.0356839,15.0389786,-0.4361366,1.8662264
127,-12,-2.311347851150471,21.751499287536483,-12.7421713,-0.0029752,11.5702477,-0.0680702,-0.5979383,4.0000000,-0.8012388,1.0382545,15.6340466,-0.3946378,1.8664935
128,-12,-2.945162251150471,21.744042647536482,-12.7948885,0.0001653,9.9173555,0.0735667,0.6068408,4.0000000,1.0207393,1.0116475,8.7116461,0.1929422,1.4136132
129,-12,-2.937705611150471,21.744042647536482,-12.7957182,0.0008264,13.2231407,-0.4213224,0.4003789,4.0000000,0.6314548,1.0119056,8.8233242,0.1693029,1.5655944
130,-12,-2.930248971150471,21.744042647536482,-12.7965231,0.0014050,16.5289249,-1.2625419,0.0840767,4.0000000,0.0170643,1.0116156,8.7445259,0.1510891,2.6750660
131,-12,-2.922792331150471,21.744042647536482,-12.7972927,0.0019008,19.8347111,-2.2484148,-0.2155593,4.0000000,-0.7230152,1.0105445,8.3220320,0.2918965,4.8950348
132,-12,-2.915335691150471,21.744042647536482,-12.7979507,0.0023140,23.1404953,-3.2753878,-0.4774969,4.0000000,-1.5278752,1.0088204,7.5993695,0.5728815,7.7679305
133,-12,-2.907879051150471,21.744042647536482,-12.7984848,0.0026446,26.4462814,-3.6420186,-0.5190237,4.0000000,-2.0141528,1.0070131,6.7506971,0.9761054,8.6424465
134,-12,-2.900422411150471,21.744042647536482,-12.7988653,0.0028926,28.9256191,-3.7697306,-0.4838401,4.0000000,-2.3019035,1.0054684,5.9677186,1.3342234,8.7016268
135,-12,-2.892965771150471,21.744042647536482,-12.7991209,0.0029752,29.7520657,-4.1900678,-0.4926964,4.0000000,-2.5727978,1.0043806,5.3588023,1.5874050,9.5533228
136,-12,-2.885509131150471,21.744042647536482,-12.7992477,0.0029752,29.7520657,-5.0440798,-0.5992092,5.0000000,-2.8265889,1.0035591,4.8051090,1.6281704,11.7262087
137,-12,-2.878052491150471,21.744042647536482,-12.7992067,0.0028926,28.9256191,-4.8476052,-0.3342671,4.0000000,-1.5416616,1.0030046,4.4083629,0.8731273,10.2727976
138,-12,-2.870595851150471,21.744042647536482,-12.7990246,0.0027273,27.2727280,-3.3718157,0.2374486,4.0000000,0.3396256,1.0025182,4.0580282,0.1352717,7.0399828
139,-12,-2.863139211150471,21.744042647536482,-12.7988005,0.0023967,23.9669418,-1.8611079,0.6751961,4.0000000,1.3305484,1.0019407,3.5099175,0.0198438,5.5942907
140,-12,-2.855682571150471,21.744042647536482,-12.7985840,0.0020661,20.6611576,-0.8789597,0.8231238,4.0000000,1.6326504,1.0014203,2.9915030,0.0135971,4.4998069
141,-12,-2.848225931150471,21.744042647536482,-12.7983789,0.0017355,17.3553715,-0.1960784,0.8645990,4.0000000,1.5865767,1.0009990,2.4853408,0.1426214,3.3997610
142,-12,-2.430654091150471,21.744042647536482,-12.7674227,0.0028926,30.5785122,-0.1039401,0.1421197,4.0000000,0.4459320,1.0130726,9.2346344,-0.1616926,0.3089642
143,-12,-2.423197451150471,21.744042647536482,-12.7662783,0.0015702,21.4876041,-0.1136964,0.0769564,4.0000000,0.3622282,1.0132781,9.2362709,-0.2083153,0.2670141
144,-12,-2.415740811150471,21.744042647536482,-12.7651148,-0.0000826,12.3966942,-0.2066869,-0.1349524,4.0000000,0.2507711,1.0138108,9.4291916,-0.5206758,0.5075605
145,-12,-2.408284171150471,21.744042647536482,-12.7639198,-0.0016529,5.7851238,-0.2496780,-0.3575723,4.0000000,0.1901455,1.0146283,9.7120590,-0.9052900,1.0472836
146,-12,-2.400827531150471,21.744042647536482,-12.7626801,-0.0029752,1.6528926,-0.1612091,-0.4358482,4.0000000,0.1066372,1.0159334,10.1584406,-0.9783336,1.1215550
147,-12,-2.393370891150471,21.744042647536482,-12.7613668,-0.0040496,0.0000000,0.0029247,-0.4060570,4.0000000,-0.0458719,1.0171934,10.5525494,-0.7662420,0.6788324
148,-12,-2.385914251150471,21.744042647536482,-12.7600088,-0.0051240,0.0000000,0.1849057,-0.6352078,4.0000000,-0.2939691,1.0179749,10.6956158,-0.9764464,1.3025732
