OID_,ClipsFinal_DEM_Large_S3_RegG2,X,Y,DEM_Large_S1_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
50,-12,-6.815158411150471,20.260171287536480,-12.9636345,-0.0019835,23.9669418,-0.6418071,-0.9559542,4.0000000,-0.5394458,1.0676905,20.4241123,-1.3724626,6.1586008
51,-12,-6.807701771150471,20.260171287536480,-12.9653130,-0.0002479,29.7520657,-0.9652696,-0.7115475,4.0000000,-0.2293216,1.0661124,20.2448616,-1.1937735,4.8941145
52,-12,-6.800245131150471,20.260171287536480,-12.9669142,0.0014050,35.5371895,-1.0959554,-0.5427882,4.0000000,-0.0511408,1.0660505,20.2920418,-1.0344356,4.1891327
53,-12,-6.792788491150471,20.260171287536480,-12.9684258,0.0029752,41.3223152,-1.1421304,-0.5196500,4.0000000,-0.1462534,1.0663176,20.3119221,-0.8930466,4.2290192
54,-12,-6.785331851150471,20.260171287536480,-12.9698563,0.0044628,47.1074371,-0.9140634,-0.4416077,4.0000000,-0.2511988,1.0667735,20.4231358,-0.6320167,3.3298659
55,-12,-6.777875211150471,20.260171287536480,-12.9712124,-0.0042975,15.7024794,-0.7693636,-0.5303710,4.0000000,-0.6851931,1.0669010,20.4859562,-0.3755488,3.5221293
56,-12,-6.770418571150471,20.260171287536480,-12.9725037,-0.0031405,19.0082645,-0.7299190,-0.5707915,4.0000000,-1.0862688,1.0653826,20.2590275,-0.0553141,3.7742345
57,-12,-6.762961931150471,20.260171287536480,-12.9736328,-0.0019835,23.1404953,-0.8312606,-0.5432059,4.0000000,-1.3428744,1.0631328,19.9409504,0.2564627,3.9346082
58,-12,-6.755505291150471,20.260171287536480,-12.9746838,-0.0008264,27.2727280,-0.8177720,-0.3257337,4.0000000,-1.1837310,1.0609556,19.6160126,0.5322636,2.8020141
59,-12,-6.748048651150471,20.260171287536480,-12.9756174,0.0004132,32.2314034,-0.6560659,-0.0044822,4.0000000,-0.7982715,1.0587832,19.2583160,0.7893072,1.6647183
60,-12,-6.837528331150471,20.252714647536479,-12.9599867,0.0050413,49.5867767,0.2605144,0.5379246,4.0000000,0.6269094,1.0710421,20.9090576,0.4489398,0.8773820
61,-12,-6.830071691150471,20.252714647536479,-12.9619522,-0.0031405,20.6611576,-0.1930494,0.1983360,4.0000000,0.4423138,1.0728903,21.2525234,-0.0456418,0.7591542
62,-12,-6.822615051150471,20.252714647536479,-12.9639330,-0.0014050,25.6198349,-0.8899019,-0.4151571,4.0000000,-0.0316669,1.0725280,21.2192059,-0.7986473,3.1593425
63,-12,-6.815158411150471,20.252714647536479,-12.9658041,0.0003306,31.4049587,-1.0710049,-0.7355048,4.0000000,-0.3455015,1.0699322,20.8054581,-1.1255082,5.4522696
64,-12,-6.807701771150471,20.252714647536479,-12.9675255,0.0020661,38.0165291,-0.8953173,-0.6627372,4.0000000,-0.1817036,1.0683872,20.5817871,-1.1437708,4.4141016
65,-12,-6.800245131150471,20.252714647536479,-12.9691830,0.0037190,44.6280975,-0.7815447,-0.6197342,4.0000000,-0.0593407,1.0682743,20.5857315,-1.1801275,3.8119633
66,-12,-6.792788491150471,20.252714647536479,-12.9707661,-0.0047934,14.8760328,-0.5808452,-0.7383808,4.0000000,-0.2341218,1.0681309,20.5860996,-1.2426399,4.1136198
67,-12,-6.785331851150471,20.252714647536479,-12.9722433,-0.0033884,19.0082645,-0.0961740,-0.8661798,4.0000000,-0.5525728,1.0677367,20.5616589,-1.1797866,3.9878225
68,-12,-6.777875211150471,20.252714647536479,-12.9736309,-0.0020661,23.1404953,0.4967663,-1.0733365,4.0000000,-1.0812042,1.0667689,20.4275417,-1.0654688,4.7179885
69,-12,-6.770418571150471,20.252714647536479,-12.9749289,-0.0008264,27.2727280,0.8475624,-1.1567401,4.0000000,-1.4526832,1.0642916,20.0409508,-0.8607969,4.9438572
70,-12,-6.762961931150471,20.252714647536479,-12.9760494,0.0004132,32.2314034,0.9548539,-1.1580733,4.0000000,-1.6163992,1.0617086,19.6489239,-0.6997474,4.7448678
71,-12,-6.755505291150471,20.252714647536479,-12.9770918,0.0015702,36.3636360,0.7239707,-0.9555698,4.0000000,-1.3642018,1.0595251,19.2885590,-0.5469378,3.0236690
72,-12,-6.748048651150471,20.252714647536479,-12.9780083,0.0027273,41.3223152,0.3044395,-0.6308869,4.0000000,-0.9020709,1.0575120,18.9559669,-0.3597029,1.3317702
73,-12,-6.740592011150471,20.252714647536479,-12.9788818,0.0037190,45.4545441,-0.1059572,-0.2501715,4.0000000,-0.3331774,1.0564880,18.8143597,-0.1671655,0.5882363
74,-12,-6.733135371150471,20.252714647536479,-12.9797707,0.0046281,48.7603302,-0.1982865,-0.1596177,4.0000000,-0.2763710,1.0556357,18.7044754,-0.0428644,0.6299582
75,-12,-6.837528331150471,20.245258007536478,-12.9621019,-0.0027273,21.4876041,0.3449901,0.5937449,4.0000000,0.5566851,1.0740730,21.4783249,0.6308047,0.9532455
76,-12,-6.830071691150471,20.245258007536478,-12.9640865,-0.0009091,27.2727280,-0.0301099,0.1546193,4.0000000,0.2256461,1.0756413,21.7273865,0.0835926,0.2188491
77,-12,-6.822615051150471,20.245258007536478,-12.9660988,0.0008264,33.0578499,-0.1818366,-0.5178123,4.0000000,-0.3035006,1.0749656,21.6256618,-0.7321240,1.8450215
78,-12,-6.815158411150471,20.245258007536478,-12.9680138,0.0025620,39.6694221,0.0981769,-0.9150634,4.0000000,-0.6160981,1.0722672,21.1902695,-1.2140287,3.9926744
79,-12,-6.807701771150471,20.245258007536478,-12.9697924,0.0042975,47.1074371,0.2020877,-0.9022701,4.0000000,-0.4347459,1.0702525,20.8968754,-1.3697944,3.4671154
80,-12,-6.800245131150471,20.245258007536478,-12.9714832,-0.0041322,17.3553715,0.2168269,-0.9049992,4.0000000,-0.3183992,1.0696522,20.8735638,-1.4915992,3.3779809
81,-12,-6.792788491150471,20.245258007536478,-12.9731188,-0.0026446,21.4876041,0.5579314,-1.0858234,4.0000000,-0.5513628,1.0691906,20.8384171,-1.6202841,4.3412170
82,-12,-6.785331851150471,20.245258007536478,-12.9746494,-0.0011570,26.4462814,1.0839814,-1.2743715,4.0000000,-0.9540014,1.0682540,20.6715813,-1.5947417,5.4036098
83,-12,-6.777875211150471,20.245258007536478,-12.9760771,0.0002479,31.4049587,1.6182796,-1.4441153,4.0000000,-1.4372276,1.0663782,20.4020500,-1.4510030,6.6542645
84,-12,-6.770418571150471,20.245258007536478,-12.9773636,0.0015702,36.3636360,1.7547307,-1.4569261,4.0000000,-1.7026428,1.0633025,19.9443302,-1.2112093,6.6494637
85,-12,-6.762961931150471,20.245258007536478,-12.9784956,0.0028099,41.3223152,1.5741572,-1.3676276,4.0000000,-1.7425591,1.0605563,19.4980621,-0.9926962,5.8310795
86,-12,-6.755505291150471,20.245258007536478,-12.9795265,0.0038843,45.4545441,1.0087383,-1.0672235,4.0000000,-1.3759202,1.0581540,19.0922203,-0.7585270,3.3902688
87,-12,-6.748048651150471,20.245258007536478,-12.9804249,-0.0050413,11.5702477,0.4417341,-0.6870748,4.0000000,-0.8540730,1.0561333,18.7663383,-0.5200765,1.3201593
88,-12,-6.740592011150471,20.245258007536478,-12.9812794,-0.0040496,14.0495872,0.0138218,-0.2861941,4.0000000,-0.2959137,1.0551999,18.6292038,-0.2764745,0.3747062
89,-12,-6.733135371150471,20.245258007536478,-12.9821386,-0.0031405,17.3553715,-0.0684061,-0.1640049,4.0000000,-0.2536992,1.0544403,18.5068340,-0.0743106,0.3104679
90,-12,-6.725678731150471,20.245258007536478,-12.9830017,-0.0022314,20.6611576,-0.1233811,-0.1580456,4.0000000,-0.4096976,1.0533315,18.3203182,0.0936064,0.4484513
91,-12,-6.718222091150471,20.245258007536478,-12.9838552,-0.0014050,23.9669418,-0.1700879,-0.2445681,4.0000000,-0.6680657,1.0520133,18.0877914,0.1789295,0.7641792
92,-12,-6.837528331150471,20.237801367536477,-12.9643307,-0.0004959,28.9256191,-0.0446225,0.3063802,4.0000000,0.0584918,1.0750409,21.6042957,0.5542686,0.5668945
93,-12,-6.830071691150471,20.237801367536477,-12.9663172,0.0013223,35.5371895,-0.0392367,-0.1052056,4.0000000,-0.2661903,1.0758241,21.7232590,0.0557791,0.1793377
94,-12,-6.822615051150471,20.237801367536477,-12.9683189,0.0030579,42.1487617,0.5132780,-0.7379094,4.0000000,-0.7291482,1.0742533,21.5022926,-0.7466706,1.5468045
95,-12,-6.815158411150471,20.237801367536477,-12.9702435,-0.0052893,14.8760328,1.1748228,-1.1435343,4.0000000,-0.9495910,1.0711188,21.0322227,-1.3374777,3.6679966
96,-12,-6.807701771150471,20.237801367536477,-12.9720449,-0.0035537,19.0082645,1.1670617,-1.1751485,4.0000000,-0.7366024,1.0686601,20.6599350,-1.6136947,3.8390675
97,-12,-6.800245131150471,20.237801367536477,-12.9737597,-0.0019835,23.9669418,1.1617665,-1.2333169,4.0000000,-0.6365691,1.0679080,20.5956497,-1.8300647,4.4326940
98,-12,-6.792788491150471,20.237801367536477,-12.9754343,-0.0004132,28.9256191,1.7475399,-1.4609082,4.0000000,-0.8687456,1.0673646,20.4877186,-2.0530705,6.0142031
99,-12,-6.785331851150471,20.237801367536477,-12.9770155,0.0011570,34.7107430,2.6403890,-1.7290897,4.0000000,-1.3062468,1.0656120,20.2361221,-2.1519327,8.2010307
100,-12,-6.777875211150471,20.237801367536477,-12.9784603,0.0026446,40.4958687,3.2802405,-1.8886851,4.0000000,-1.7141105,1.0629499,19.8630562,-2.0632598,9.7133265
101,-12,-6.770418571150471,20.237801367536477,-12.9797401,0.0038843,45.4545441,3.2628040,-1.8565264,4.0000000,-1.8849065,1.0598530,19.3485775,-1.8281463,9.2520828
102,-12,-6.762961931150471,20.237801367536477,-12.9808607,-0.0049587,12.3966942,2.7064085,-1.6792070,4.0000000,-1.8128465,1.0572476,18.9202633,-1.5455674,7.4941111
103,-12,-6.755505291150471,20.237801367536477,-12.9818773,-0.0038843,15.7024794,1.6964140,-1.3119129,4.0000000,-1.3681694,1.0550414,18.5751858,-1.2556564,4.3884816
104,-12,-6.748048651150471,20.237801367536477,-12.9827576,-0.0028099,19.0082645,0.7677819,-0.8800246,4.0000000,-0.8046541,1.0536859,18.3443432,-0.9553951,1.9009126
105,-12,-6.740592011150471,20.237801367536477,-12.9836044,-0.0018182,22.3140488,0.1362875,-0.4510179,4.0000000,-0.2629498,1.0535138,18.3243103,-0.6390860,0.6259304
106,-12,-6.733135371150471,20.237801367536477,-12.9844503,-0.0009091,26.4462814,0.0551158,-0.2937334,4.0000000,-0.2397098,1.0533482,18.3012524,-0.3477570,0.2821448
107,-12,-6.725678731150471,20.237801367536477,-12.9852934,-0.0000826,29.7520657,0.0051252,-0.2377530,4.0000000,-0.4035631,1.0526977,18.1933403,-0.0719429,0.2859822
108,-12,-6.718222091150471,20.237801367536477,-12.9861135,0.0007438,33.0578499,-0.1036211,-0.2683811,4.0000000,-0.6751532,1.0515746,18.0153103,0.1383910,0.6623881
109,-12,-6.710765451150471,20.237801367536477,-12.9869232,0.0015702,36.3636360,-0.2476890,-0.3265347,4.0000000,-0.9136258,1.0499181,17.7551155,0.2605564,1.2169629
110,-12,-6.837528331150471,20.230344727536480,-12.9665146,0.0017355,37.1900826,-0.3889643,0.1441662,4.0000000,-0.2844979,1.0731722,21.2648811,0.5728303,1.1006764
111,-12,-6.830071691150471,20.230344727536480,-12.9684744,0.0035537,44.6280975,-0.2371782,-0.1557022,4.0000000,-0.5583858,1.0730146,21.2625237,0.2469815,0.8094110
112,-12,-6.822615051150471,20.230344727536480,-12.9704390,-0.0047107,15.7024794,0.3615602,-0.6507044,4.0000000,-0.8994006,1.0709810,20.9757195,-0.4020082,1.4059772
113,-12,-6.815158411150471,20.230344727536480,-12.9723473,-0.0030579,20.6611576,0.9513174,-0.9903789,4.0000000,-1.0018016,1.0681999,20.5437145,-0.9789563,2.6580431
114,-12,-6.807701771150471,20.230344727536480,-12.9741726,-0.0013223,25.6198349,0.9699841,-1.0260503,4.0000000,-0.7492405,1.0659068,20.1729755,-1.3028601,2.7631991
115,-12,-6.800245131150471,20.230344727536480,-12.9759140,0.0003306,31.4049587,0.9873162,-1.0909822,4.0000000,-0.6425408,1.0651748,20.0956497,-1.5394237,3.2935643
116,-12,-6.792788491150471,20.230344727536480,-12.9776344,0.0019835,37.1900826,1.5170565,-1.3386451,4.0000000,-0.8668379,1.0643196,19.9814205,-1.8104522,4.9357648
117,-12,-6.785331851150471,20.230344727536480,-12.9792414,0.0035537,43.8016510,2.5053225,-1.7075955,4.0000000,-1.3791678,1.0619663,19.6618748,-2.0360231,8.1719952
118,-12,-6.777875211150471,20.230344727536480,-12.9807024,-0.0050413,13.2231407,3.0994310,-1.8881733,4.0000000,-1.7812189,1.0591724,19.2326660,-1.9951277,10.0863104
119,-12,-6.770418571150471,20.230344727536480,-12.9820118,-0.0038843,16.5289249,2.9861403,-1.8291249,4.0000000,-1.8918781,1.0562724,18.7198982,-1.7663717,9.3215485
120,-12,-6.762961931150471,20.230344727536480,-12.9831429,-0.0027273,19.8347111,2.4535453,-1.6334232,4.0000000,-1.7565540,1.0540352,18.3841114,-1.5102925,7.2495995
121,-12,-6.755505291150471,20.230344727536480,-12.9841604,-0.0016529,23.9669418,1.6032237,-1.2909747,4.0000000,-1.2843231,1.0523950,18.1215897,-1.2976263,4.2577448
122,-12,-6.748048651150471,20.230344727536480,-12.9850540,-0.0004959,28.0991745,0.7436400,-0.8870591,4.0000000,-0.6938456,1.0517908,18.0313454,-1.0802727,1.9563451
123,-12,-6.740592011150471,20.230344727536480,-12.9859257,0.0004959,31.4049587,0.1460146,-0.5115147,4.0000000,-0.1756202,1.0522379,18.1265297,-0.8474092,0.8438011
124,-12,-6.733135371150471,20.230344727536480,-12.9867773,0.0014050,35.5371895,0.1326452,-0.4248686,4.0000000,-0.2076422,1.0525686,18.2311058,-0.6420949,0.5174159
125,-12,-6.725678731150471,20.230344727536480,-12.9876165,0.0022314,38.8429756,0.1508507,-0.3891169,4.0000000,-0.4023773,1.0525393,18.2418995,-0.3758565,0.3781738
126,-12,-6.718222091150471,20.230344727536480,-12.9884281,0.0030579,42.1487617,0.0939196,-0.4257707,4.0000000,-0.7212417,1.0519545,18.1478367,-0.1302997,0.7254534
127,-12,-6.710765451150471,20.230344727536480,-12.9892035,0.0038843,45.4545441,-0.0788149,-0.4719073,4.0000000,-1.0174123,1.0506653,17.9374638,0.0735978,1.4114252
128,-12,-6.837528331150471,20.222888087536479,-12.9686871,0.0038843,46.2809906,-0.3113245,0.2975640,4.0000000,-0.2323914,1.0719836,21.1015186,0.8275194,1.1828748
129,-12,-6.830071691150471,20.222888087536479,-12.9706020,-0.0042975,16.5289249,-0.2754561,0.0979195,4.0000000,-0.4209930,1.0712774,21.0381527,0.6168320,0.7464486
130,-12,-6.822615051150471,20.222888087536479,-12.9725142,-0.0025620,21.4876041,-0.1311387,-0.2276244,4.0000000,-0.6087230,1.0693800,20.7472916,0.1534741,0.6796135
131,-12,-6.815158411150471,20.222888087536479,-12.9744053,-0.0008264,27.2727280,0.0046720,-0.4352068,4.0000000,-0.5751293,1.0673019,20.3943405,-0.2952843,1.0149463
132,-12,-6.807701771150471,20.222888087536479,-12.9762373,0.0009091,33.0578499,0.0226150,-0.4497285,4.0000000,-0.3241152,1.0652179,20.0669022,-0.5753418,0.9491763
133,-12,-6.800245131150471,20.222888087536479,-12.9779940,0.0025620,39.6694221,0.0181174,-0.5516860,4.0000000,-0.2814689,1.0643818,20.0003586,-0.8219030,1.4270056
134,-12,-6.792788491150471,20.222888087536479,-12.9797411,0.0042149,46.2809906,0.1849293,-0.8557878,4.0000000,-0.5942702,1.0632280,19.8672695,-1.1173054,3.1463640
135,-12,-6.785331851150471,20.222888087536479,-12.9813643,-0.0042975,15.7024794,0.6715648,-1.3113552,4.0000000,-1.2417274,1.0607074,19.4786396,-1.3809832,6.9828701
136,-12,-6.777875211150471,20.222888087536479,-12.9828682,-0.0029752,19.8347111,1.1724179,-1.5333691,4.0000000,-1.6706103,1.0576615,18.9339008,-1.3961279,8.9732971
137,-12,-6.770418571150471,20.222888087536479,-12.9841852,-0.0017355,23.9669418,1.3571123,-1.5021557,4.0000000,-1.7528583,1.0542279,18.3661728,-1.2514530,8.0055227
138,-12,-6.762961931150471,20.222888087536479,-12.9853401,-0.0004959,28.0991745,1.3245944,-1.3616428,4.0000000,-1.5869638,1.0517768,17.9929962,-1.1363220,5.9999437
139,-12,-6.755505291150471,20.222888087536479,-12.9863710,0.0006612,33.0578499,0.9779080,-1.0855998,4.0000000,-1.1221151,1.0501289,17.6916771,-1.0490843,3.3802891
140,-12,-6.748048651150471,20.222888087536479,-12.9872808,0.0018182,37.1900826,0.4504122,-0.7339740,4.0000000,-0.5464175,1.0495437,17.5912437,-0.9215306,1.4612396
141,-12,-6.740592011150471,20.222888087536479,-12.9881783,0.0028099,40.4958687,0.0709262,-0.4533450,4.0000000,-0.0949732,1.0499549,17.7124405,-0.8117169,0.7531380
142,-12,-6.733135371150471,20.222888087536479,-12.9890471,0.0037190,44.6280975,0.1652988,-0.4949621,4.0000000,-0.2299348,1.0504860,17.8337688,-0.7599894,0.7314211
143,-12,-6.725678731150471,20.222888087536479,-12.9899035,0.0045455,47.9338837,0.2980982,-0.5582215,4.0000000,-0.4797360,1.0508143,17.8850098,-0.6367069,0.7753351
144,-12,-6.718222091150471,20.222888087536479,-12.9907246,-0.0046281,11.5702477,0.4012375,-0.6596612,4.0000000,-0.8334619,1.0504783,17.8339462,-0.4858606,1.2029777
145,-12,-6.710765451150471,20.222888087536479,-12.9914894,-0.0038017,14.0495872,0.3276463,-0.7156696,4.0000000,-1.1421894,1.0494269,17.6362343,-0.2891497,1.8398941
146,-12,-6.830071691150471,20.215431447536478,-12.9727421,-0.0020661,23.1404953,-0.1615971,0.2156935,4.0000000,-0.2332274,1.0703270,20.8964405,0.6646144,0.6052203
147,-12,-6.822615051150471,20.215431447536478,-12.9746017,-0.0002479,28.9256191,-0.1669256,0.0380059,4.0000000,-0.2949400,1.0690877,20.6942711,0.3709518,0.4372444
148,-12,-6.815158411150471,20.215431447536478,-12.9764719,0.0014876,35.5371895,-0.2566004,-0.0526214,4.0000000,-0.1799243,1.0678051,20.4908695,0.0746815,0.6859207
