OID_,ClipsFinal_DEM_Large_S3_RegL2,X,Y,DEM_Large_S1_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
1,-13,-3.288167691150471,19.059652247536480,-13.0051222,-0.0002479,28.0991745,-17.2138596,-0.6667669,3.0000000,-3.7318075,1.0505333,17.8129730,2.3982735,45.1628838
2,-13,-3.280711051150471,19.059652247536480,-13.0067663,0.0013223,34.7107430,-14.8613157,-0.7918064,3.0000000,-3.6687760,1.0385907,15.6097393,2.0851631,38.3137169
3,-13,-3.273254411150471,19.059652247536480,-13.0081358,0.0028099,42.1487617,-11.2998571,-0.6929101,3.0000000,-3.3136356,1.0294415,13.6441736,1.9278153,27.9885731
4,-13,-3.295624331150471,19.052195607536479,-13.0052509,-0.0000826,31.4049587,-16.0135002,-0.4820232,4.0000000,-4.2393422,1.0593840,19.2695427,3.2752960,42.7993584
5,-13,-3.288167691150471,19.052195607536479,-13.0068560,0.0013223,37.1900826,-15.9052439,-0.8233048,4.0000000,-4.4734492,1.0470154,17.1926785,2.8268394,42.9101028
6,-13,-3.280711051150471,19.052195607536479,-13.0082617,0.0027273,43.8016510,-14.1751194,-0.8304801,4.0000000,-4.3006454,1.0360378,15.0883875,2.6396849,36.7993774
7,-13,-3.273254411150471,19.052195607536479,-13.0094614,0.0040496,51.2396698,-11.4032640,-0.6439564,4.0000000,-3.8142393,1.0277307,13.2217913,2.5263264,27.7632523
8,-13,-3.265797771150471,19.052195607536479,-13.0105410,-0.0047934,0.0000000,-8.9621210,-0.6405084,4.0000000,-3.4143848,1.0218735,11.8444796,2.1333680,21.6740398
9,-13,-3.258341131150471,19.052195607536479,-13.0115061,-0.0038017,0.0000000,-7.6069021,-0.9170392,4.0000000,-3.5243504,1.0165329,10.3116169,1.6902719,20.1690598
10,-13,-3.250884491150471,19.052195607536479,-13.0122805,-0.0028926,0.0000000,-6.6380100,-1.2388924,4.0000000,-3.8422890,1.0119898,8.7915068,1.3645041,20.6799355
11,-13,-3.243427851150471,19.052195607536479,-13.0129118,-0.0022314,0.0000000,-6.4218683,-1.6879061,4.0000000,-4.5074472,1.0082800,7.2984209,1.1316351,25.3645267
12,-13,-3.235971211150471,19.052195607536479,-13.0133314,-0.0016529,0.0000000,-6.5075192,-1.8845776,4.0000000,-5.0540366,1.0048991,5.4394021,1.2848811,27.9381733
13,-13,-3.228514571150471,19.052195607536479,-13.0134373,-0.0011570,0.0000000,-6.0115781,-1.4137179,5.0000000,-3.2923009,1.0027413,4.0572863,0.4648654,20.2734756
14,-13,-3.221057931150471,19.052195607536479,-13.0133820,-0.0007438,0.0000000,-4.9554706,-0.6198212,4.0000000,-0.5378218,1.0017180,3.2043893,-0.7018207,11.5188932
15,-13,-3.213601291150471,19.052195607536479,-13.0132389,-0.0004132,0.0000000,-3.8452461,-0.0751425,4.0000000,1.2250614,1.0010933,2.5526714,-1.3753464,7.7429962
16,-12,-3.437300491150471,19.044738967536482,-12.9795218,0.0039669,45.4545441,-1.0538384,-1.2358168,4.0000000,0.2878184,1.1142471,26.2422161,-2.7594521,10.4264936
17,-12,-3.429843851150471,19.044738967536482,-12.9809027,-0.0045455,23.1404953,0.0821001,-1.1144302,4.0000000,-0.1242405,1.1174333,26.5674725,-2.1046197,6.1277733
18,-12,-3.422387211150471,19.044738967536482,-12.9822550,-0.0031405,27.2727280,0.3707993,-0.9380605,4.0000000,-0.2856218,1.1193641,26.7495880,-1.5904993,3.5958145
19,-12,-3.414930571150471,19.044738967536482,-12.9835606,-0.0017355,31.4049587,0.3369177,-0.7767652,4.0000000,-0.3253344,1.1200010,26.7922974,-1.2281960,2.2996922
20,-12,-3.407473931150471,19.044738967536482,-12.9848318,-0.0004132,35.5371895,0.2123436,-0.6550097,4.0000000,-0.2871783,1.1205571,26.8606968,-1.0228412,1.7351831
21,-12,-3.400017291150471,19.044738967536482,-12.9860668,0.0007438,38.8429756,0.0936429,-0.5380422,4.0000000,-0.2052143,1.1214088,26.9562874,-0.8708702,1.3080761
22,-12,-3.392560651150471,19.044738967536482,-12.9872494,0.0022314,42.9752083,-0.0518891,-0.2748182,4.0000000,0.0641343,1.1225418,27.0469475,-0.6137705,0.5229663
23,-12,-3.385104011150471,19.044738967536482,-12.9884329,0.0035537,46.2809906,-0.2275280,0.1783096,4.0000000,0.5919361,1.1236480,27.1542149,-0.2353168,1.0575554
24,-12,-3.377647371150471,19.044738967536482,-12.9896555,0.0050413,50.4132233,-0.5884769,0.6391181,4.0000000,1.1083474,1.1244140,27.2522888,0.1698888,5.0123081
25,-12,-3.370190731150471,19.044738967536482,-12.9910097,-0.0034711,27.2727280,-1.0826576,0.7115551,4.0000000,0.8247368,1.1256840,27.3968296,0.5983734,6.9162512
26,-12,-3.362734091150471,19.044738967536482,-12.9925690,-0.0020661,31.4049587,-1.5741853,0.4583398,4.0000000,0.0385648,1.1243769,27.2708950,0.8781148,6.1314750
27,-12,-3.355277451150471,19.044738967536482,-12.9941483,-0.0004132,35.5371895,-2.0195603,0.0724955,4.0000000,-0.8289156,1.1196945,26.7752895,0.9739066,6.3633018
28,-12,-3.347820811150471,19.044738967536482,-12.9957504,0.0010744,39.6694221,-2.7721844,0.0953991,4.0000000,-1.0370920,1.1141001,26.1581421,1.2278901,8.5463486
29,-12,-3.340364171150471,19.044738967536482,-12.9973211,0.0026446,44.6280975,-3.6645694,0.1568787,4.0000000,-1.3087738,1.1084045,25.5527725,1.6225311,11.0630360
30,-12,-3.332907531150471,19.044738967536482,-12.9989548,0.0042149,49.5867767,-5.1914148,0.3436627,4.0000000,-1.5249016,1.1014601,24.7864513,2.2122269,15.4421167
31,-13,-3.310537611150471,19.044738967536482,-13.0039654,-0.0010744,29.7520657,-11.7273064,0.2501517,4.0000000,-3.1362033,1.0778952,21.9237576,3.6365068,31.6689453
32,-13,-3.303080971150471,19.044738967536482,-13.0056353,0.0003306,34.7107430,-13.8658247,-0.3897996,4.0000000,-4.1282988,1.0662588,20.2585526,3.3486998,37.8481255
33,-13,-3.295624331150471,19.044738967536482,-13.0072060,0.0016529,40.4958687,-14.6800394,-0.6988510,4.0000000,-4.5460439,1.0545331,18.4090157,3.1483421,40.2405281
34,-13,-3.288167691150471,19.044738967536482,-13.0085869,0.0028926,46.2809906,-14.5741396,-0.8975385,4.0000000,-4.7297902,1.0431999,16.4230747,2.9347134,39.7223129
35,-13,-3.280711051150471,19.044738967536482,-13.0097895,0.0041322,52.8925629,-13.5124655,-0.8299724,4.0000000,-4.5322094,1.0335617,14.4945230,2.8722646,34.8679962
36,-13,-3.273254411150471,19.044738967536482,-13.0108185,-0.0047934,0.0000000,-11.6925783,-0.5893466,4.0000000,-4.0329213,1.0259720,12.7494898,2.8542280,27.8578701
37,-13,-3.265797771150471,19.044738967536482,-13.0117226,-0.0038017,0.0000000,-9.8381243,-0.5700008,4.0000000,-3.7227578,1.0201993,11.3370409,2.5827563,23.0199394
38,-13,-3.258341131150471,19.044738967536482,-13.0125399,-0.0029752,0.0000000,-8.5230570,-0.8326304,4.0000000,-3.8246820,1.0152137,9.8541422,2.1594212,21.3567219
39,-13,-3.250884491150471,19.044738967536482,-13.0131931,-0.0022314,0.0000000,-7.4617128,-1.2547801,4.0000000,-4.2240391,1.0109307,8.3581991,1.7144790,22.4845085
40,-13,-3.243427851150471,19.044738967536482,-13.0137053,-0.0017355,0.0000000,-6.6392617,-1.7462378,4.0000000,-4.8475895,1.0073577,6.8205218,1.3551139,26.5292301
41,-13,-3.235971211150471,19.044738967536482,-13.0139875,-0.0012397,0.0000000,-6.0310121,-1.9016619,5.0000000,-4.7148166,1.0044811,5.1749701,0.9114928,27.1427174
42,-13,-3.228514571150471,19.044738967536482,-13.0139685,-0.0008264,0.0000000,-5.2335143,-1.3756979,4.0000000,-2.0676939,1.0029083,4.2337441,-0.6837018,18.2565498
43,-13,-3.221057931150471,19.044738967536482,-13.0137978,-0.0004959,0.0000000,-4.2497001,-0.5825586,4.0000000,0.4094078,1.0021925,3.7203996,-1.5745251,9.9306164
44,-13,-3.213601291150471,19.044738967536482,-13.0135469,-0.0002479,0.0000000,-3.4319320,-0.0012023,5.0000000,1.6448134,1.0016685,3.2611439,-1.6472179,6.9085140
45,-13,-3.206144651150471,19.044738967536482,-13.0132780,-0.0000826,0.0000000,-2.3712606,0.4517259,5.0000000,2.0563099,1.0011654,2.7047725,-1.1528583,5.5900931
46,-13,-3.198688011150471,19.044738967536482,-13.0130348,0.0000000,0.0000000,-1.5691487,0.5542246,4.0000000,1.8702952,1.0007044,2.0134592,-0.7618461,4.3813739
47,-13,-3.191231371150471,19.044738967536482,-13.0128374,0.0000000,0.0000000,-1.2929617,0.2804459,4.0000000,1.3281077,1.0004514,1.5658915,-0.7672159,2.9057398
48,-13,-3.183774731150470,19.044738967536482,-13.0126400,0.0000000,0.0000000,-1.1321514,0.0209526,3.0000000,0.7894890,1.0004865,1.7183355,-0.7475838,2.2701981
49,-13,-3.176318091150470,19.044738967536482,-13.0123959,0.0000000,0.0000000,-0.9396925,-0.0997212,3.0000000,0.4827602,1.0006508,2.0257280,-0.6822026,1.9236766
50,-12,-3.452213771150471,19.037282327536481,-12.9796371,0.0038843,42.9752083,-2.4905202,-2.0561361,4.0000000,0.3560540,1.0982569,24.3420315,-4.4683266,26.8848362
51,-12,-3.444757131150471,19.037282327536481,-12.9812269,-0.0043802,22.3140488,-1.4944178,-1.8708220,4.0000000,0.1880292,1.1032714,24.9260769,-3.9296732,21.0754032
52,-12,-3.437300491150471,19.037282327536481,-12.9828005,-0.0028926,26.4462814,-0.7909238,-1.6089187,4.0000000,0.1118118,1.1085476,25.5465221,-3.3296492,14.9060688
53,-12,-3.429843851150471,19.037282327536481,-12.9842644,-0.0014050,31.4049587,0.5287203,-1.5259246,4.0000000,-0.3008313,1.1118832,25.9026203,-2.7510178,10.4366837
54,-12,-3.422387211150471,19.037282327536481,-12.9856796,0.0000000,36.3636360,0.7713932,-1.3203294,4.0000000,-0.3936441,1.1141255,26.1411896,-2.2470148,6.9097090
55,-12,-3.414930571150471,19.037282327536481,-12.9870167,0.0013223,40.4958687,0.6561010,-1.1326839,4.0000000,-0.3667019,1.1152383,26.2638550,-1.8986660,4.8653932
56,-12,-3.407473931150471,19.037282327536481,-12.9883089,0.0027273,44.6280975,0.4535591,-0.9876899,4.0000000,-0.2796234,1.1165451,26.4143124,-1.6957564,3.8006730
57,-12,-3.400017291150471,19.037282327536481,-12.9895849,0.0039669,47.9338837,0.4301646,-0.9296034,4.0000000,-0.2843949,1.1182146,26.6053391,-1.5748119,3.3159292
58,-12,-3.392560651150471,19.037282327536481,-12.9908180,-0.0044628,23.9669418,0.1851734,-0.7582179,4.0000000,-0.1340553,1.1196772,26.7474422,-1.3823804,2.4322503
59,-12,-3.385104011150471,19.037282327536481,-12.9920187,-0.0031405,28.0991745,-0.4931295,-0.3719080,4.0000000,0.3174898,1.1208998,26.8984528,-1.0613058,2.1104105
60,-12,-3.377647371150471,19.037282327536481,-12.9932404,-0.0017355,32.2314034,-1.4342442,0.0778115,4.0000000,0.7702773,1.1221124,27.0343056,-0.6146544,4.7167077
61,-12,-3.370190731150471,19.037282327536481,-12.9945488,-0.0003306,36.3636360,-1.7953032,0.1481676,4.0000000,0.4257267,1.1230185,27.1389561,-0.1293915,5.9356875
62,-12,-3.362734091150471,19.037282327536481,-12.9960461,0.0009917,40.4958687,-1.9135320,0.0033472,4.0000000,-0.2418351,1.1204863,26.8920345,0.2485296,6.0527978
63,-12,-3.355277451150471,19.037282327536481,-12.9975166,0.0024793,44.6280975,-1.9182638,-0.2474984,4.0000000,-0.9360459,1.1154592,26.3641109,0.4410492,6.6074715
64,-12,-3.347820811150471,19.037282327536481,-12.9990349,0.0038843,48.7603302,-2.3198204,-0.1963798,4.0000000,-1.0804275,1.1102779,25.7926693,0.6876680,7.5731063
65,-13,-3.340364171150471,19.037282327536481,-13.0005093,-0.0046281,22.3140488,-2.8521054,-0.1893590,4.0000000,-1.3971696,1.1046933,25.1894207,1.0184516,9.0848331
66,-13,-3.332907531150471,19.037282327536481,-13.0019999,-0.0031405,26.4462814,-4.1327920,0.0153760,4.0000000,-1.5382861,1.0980067,24.4231396,1.5690382,12.1249990
67,-13,-3.325450891150471,19.037282327536481,-13.0034389,-0.0017355,30.5785122,-6.1553173,0.3312372,4.0000000,-1.6345153,1.0904773,23.5079441,2.2969897,17.5581779
68,-13,-3.317994251150471,19.037282327536481,-13.0048981,-0.0003306,34.7107430,-8.3552370,0.4831120,4.0000000,-2.0696511,1.0834023,22.6586342,3.0358753,23.4729633
69,-13,-3.310537611150471,19.037282327536481,-13.0064325,0.0008264,38.8429756,-11.0841331,0.1628940,4.0000000,-3.0493362,1.0741421,21.4519920,3.3751242,29.5668011
70,-13,-3.303080971150471,19.037282327536481,-13.0078917,0.0020661,43.8016510,-13.6287146,-0.3201103,4.0000000,-4.0139985,1.0630187,19.8007812,3.3737779,36.3034897
71,-13,-3.295624331150471,19.037282327536481,-13.0092459,0.0032231,49.5867767,-14.4502115,-0.5703321,4.0000000,-4.4142103,1.0517938,17.9906197,3.2735462,38.1690407
72,-13,-3.288167691150471,19.037282327536481,-13.0104179,-0.0057025,0.0000000,-14.4195833,-0.7134721,4.0000000,-4.5767250,1.0412046,16.1121483,3.1497808,37.3977318
73,-13,-3.280711051150471,19.037282327536481,-13.0114145,-0.0046281,0.0000000,-13.6289587,-0.6634046,4.0000000,-4.4112291,1.0323790,14.3040323,3.0844197,33.6901512
74,-13,-3.273254411150471,19.037282327536481,-13.0122643,-0.0037190,0.0000000,-12.2529488,-0.4581532,4.0000000,-3.9527137,1.0250924,12.5884171,3.0364072,28.3125629
75,-13,-3.265797771150471,19.037282327536481,-13.0129814,-0.0028926,0.0000000,-10.8559532,-0.4398410,4.0000000,-3.7223706,1.0192944,11.0962753,2.8426886,24.5008125
76,-13,-3.258341131150471,19.037282327536481,-13.0136309,-0.0022314,0.0000000,-9.6556816,-0.6878231,4.0000000,-3.8366728,1.0144389,9.5975618,2.4610267,22.7008133
77,-13,-3.250884491150471,19.037282327536481,-13.0141439,-0.0016529,0.0000000,-8.7205057,-1.1789693,4.0000000,-4.3238945,1.0102100,8.0726690,1.9659562,24.2476902
78,-13,-3.243427851150471,19.037282327536481,-13.0145082,-0.0012397,0.0000000,-7.5054407,-1.6767794,4.0000000,-4.7692623,1.0067434,6.5066924,1.4157033,27.2220287
79,-13,-3.235971211150471,19.037282327536481,-13.0146532,-0.0008264,0.0000000,-6.0496907,-1.7879220,5.0000000,-3.7700558,1.0043277,5.1186962,0.1942118,25.4025936
80,-13,-3.228514571150471,19.037282327536481,-13.0145226,-0.0004959,0.0000000,-4.6170888,-1.2462293,4.0000000,-0.9511455,1.0032525,4.5116448,-1.5413132,15.6302919
81,-13,-3.221057931150471,19.037282327536481,-13.0142422,-0.0002479,0.0000000,-3.4508262,-0.5032941,4.0000000,0.8619788,1.0027959,4.2244143,-1.8685671,7.9864178
82,-13,-3.213601291150471,19.037282327536481,-13.0138979,-0.0000826,0.0000000,-2.7605810,0.0567308,5.0000000,1.6698200,1.0023544,3.9072983,-1.5563583,5.5875654
83,-13,-3.206144651150471,19.037282327536481,-13.0135374,0.0000000,0.0000000,-1.9190836,0.5387368,4.0000000,1.9910579,1.0017920,3.4076650,-0.9135844,5.0458155
84,-13,-3.198688011150471,19.037282327536481,-13.0132093,0.0000000,0.0000000,-1.2567668,0.7043197,4.0000000,1.9032656,1.0011581,2.6671362,-0.4946263,4.5247035
85,-13,-3.191231371150471,19.037282327536481,-13.0129461,0.0000000,0.0000000,-1.1211907,0.4847766,4.0000000,1.5270077,1.0007544,2.1044977,-0.5574544,3.1937523
86,-13,-3.183774731150470,19.037282327536481,-13.0126953,0.0000000,0.0000000,-1.1293457,0.2200808,4.0000000,1.1228269,1.0007378,2.1358669,-0.6826653,2.4603701
87,-13,-3.176318091150470,19.037282327536481,-13.0123978,0.0000000,0.0000000,-0.9837000,0.1111593,4.0000000,0.8720564,1.0008603,2.3358021,-0.6497379,2.0241082
88,-13,-3.168861451150471,19.037282327536481,-13.0120792,-0.0005785,0.0000000,-0.6321583,0.1732112,4.0000000,0.7785735,1.0010515,2.6284511,-0.4321510,1.3910545
89,-13,-3.161404811150471,19.037282327536481,-13.0117168,-0.0014050,0.0000000,-0.7620497,0.0413630,4.0000000,0.8147761,1.0012230,2.8023853,-0.7320501,1.5385995
90,-13,-3.153948171150471,19.037282327536481,-13.0113430,-0.0023140,0.0000000,-0.8759155,0.0112693,4.0000000,0.9077539,1.0016226,3.2370355,-0.8852153,1.7637056
91,-12,-3.467127051150471,19.029825687536480,-12.9785070,0.0031405,38.8429756,-6.9499984,-0.8810463,4.0000000,1.8913938,1.0891315,23.3692322,-3.6534865,21.9309254
92,-12,-3.459670411150471,19.029825687536480,-12.9805593,-0.0051240,19.0082645,-4.4841619,-1.6130646,4.0000000,0.9721656,1.0951341,24.1036358,-4.1982951,23.9477005
93,-12,-3.452213771150471,19.029825687536480,-12.9825039,-0.0033884,23.9669418,-2.8506129,-1.8676673,4.0000000,0.4075139,1.0981988,24.4015045,-4.1428485,24.3665142
94,-12,-3.444757131150471,19.029825687536480,-12.9842720,-0.0016529,28.9256191,-1.6223764,-1.8112115,4.0000000,0.1341847,1.1022799,24.8941975,-3.7566075,20.4871426
95,-12,-3.437300491150471,19.029825687536480,-12.9859819,-0.0001653,33.8842964,-0.5916992,-1.6708430,4.0000000,-0.0503145,1.1064310,25.3799324,-3.2913716,15.5489740
96,-12,-3.429843851150471,19.029825687536480,-12.9875650,0.0014050,39.6694221,0.8329504,-1.6729145,4.0000000,-0.4842747,1.1089034,25.6547985,-2.8615541,12.1892033
97,-12,-3.422387211150471,19.029825687536480,-12.9890518,0.0029752,45.4545441,1.1370469,-1.5010111,4.0000000,-0.5530241,1.1107078,25.8691845,-2.4489982,8.6471634
98,-12,-3.414930571150471,19.029825687536480,-12.9904413,-0.0056198,19.8347111,1.0051745,-1.3371812,4.0000000,-0.4801044,1.1118270,25.9863167,-2.1942580,6.5436082
99,-12,-3.407473931150471,19.029825687536480,-12.9917679,-0.0041322,23.9669418,0.6644558,-1.1973084,4.0000000,-0.3206586,1.1133741,26.1449337,-2.0739584,5.5359778
100,-12,-3.400017291150471,19.029825687536480,-12.9930935,-0.0028099,28.0991745,0.8087033,-1.2269437,4.0000000,-0.3934087,1.1148849,26.3104801,-2.0604787,5.5877810
101,-12,-3.392560651150471,19.029825687536480,-12.9943695,-0.0012397,33.0578499,0.6354995,-1.1774226,4.0000000,-0.3272802,1.1155109,26.3771515,-2.0275650,5.4163690
102,-12,-3.385104011150471,19.029825687536480,-12.9955902,0.0000000,37.1900826,-0.3589371,-0.9083803,4.0000000,0.0497878,1.1160226,26.4620495,-1.8665484,5.1803060
103,-12,-3.377647371150471,19.029825687536480,-12.9968252,0.0013223,41.3223152,-1.7266171,-0.5286407,4.0000000,0.4227920,1.1170133,26.5563717,-1.4800735,6.5259519
104,-12,-3.370190731150471,19.029825687536480,-12.9981232,0.0027273,45.4545441,-1.8522888,-0.4786348,4.0000000,0.0653409,1.1172489,26.5852928,-1.0226104,6.8995161
105,-12,-3.362734091150471,19.029825687536480,-12.9995098,0.0040496,49.5867767,-1.8120205,-0.5400776,4.0000000,-0.4530488,1.1141533,26.2660751,-0.6271063,7.3665762
106,-13,-3.355277451150471,19.029825687536480,-13.0008783,-0.0045455,23.1404953,-1.5322683,-0.6947953,4.0000000,-1.0077089,1.1095809,25.7710171,-0.3818816,7.9137096
107,-13,-3.347820811150471,19.029825687536480,-13.0022926,-0.0032231,27.2727280,-1.7642119,-0.6449915,4.0000000,-1.1634110,1.1049722,25.2469978,-0.1265720,8.2039928
108,-13,-3.340364171150471,19.029825687536480,-13.0036736,-0.0018182,31.4049587,-1.8543128,-0.7172392,4.0000000,-1.5461419,1.0995567,24.6432285,0.1116635,9.1827545
109,-13,-3.332907531150471,19.029825687536480,-13.0050459,-0.0004132,35.5371895,-2.8970678,-0.5735559,4.0000000,-1.6589900,1.0933048,23.9271984,0.5118783,10.8996286
110,-13,-3.325450891150471,19.029825687536480,-13.0063477,0.0008264,39.6694221,-4.7993159,-0.3583654,4.0000000,-1.8044854,1.0865395,23.1074677,1.0877546,14.7034388
111,-13,-3.317994251150471,19.029825687536480,-13.0076504,0.0020661,43.8016510,-6.9196310,-0.2299118,4.0000000,-2.2095113,1.0796988,22.2486000,1.7496876,19.6621666
112,-13,-3.310537611150471,19.029825687536480,-13.0089626,0.0031405,47.9338837,-9.0954943,-0.4664280,4.0000000,-3.1195955,1.0708027,21.0259705,2.1867394,26.1932354
113,-13,-3.303080971150471,19.029825687536480,-13.0102043,-0.0057851,4.1322312,-10.8542585,-0.8200017,4.0000000,-4.0006847,1.0602629,19.4447536,2.3606813,32.6006393
114,-13,-3.295624331150471,19.029825687536480,-13.0113287,-0.0047934,4.1322312,-11.3695536,-1.0239556,4.0000000,-4.3929615,1.0495353,17.7002258,2.3450506,34.4681129
115,-13,-3.288167691150471,19.029825687536480,-13.0122938,-0.0038843,4.1322312,-11.5255756,-1.1336341,4.0000000,-4.5401416,1.0396811,15.8903933,2.2728734,34.4457664
116,-13,-3.280711051150471,19.029825687536480,-13.0131073,-0.0030579,4.1322312,-11.3013563,-1.0776865,4.0000000,-4.3483443,1.0313455,14.1364727,2.1929710,31.8468685
117,-13,-3.273254411150471,19.029825687536480,-13.0137711,-0.0023140,4.1322312,-10.8377295,-0.8415414,4.0000000,-3.7777798,1.0241770,12.4120674,2.0946970,27.4770031
118,-13,-3.265797771150471,19.029825687536480,-13.0142975,-0.0016529,4.1322312,-10.0793858,-0.7338581,4.0000000,-3.4612086,1.0183929,10.8714237,1.9934924,24.3123913
119,-13,-3.258341131150471,19.029825687536480,-13.0147686,-0.0012397,3.3057852,-9.0495968,-0.8989341,4.0000000,-3.5456717,1.0136688,9.3703518,1.7478036,22.7848740
120,-13,-3.250884491150471,19.029825687536480,-13.0151157,-0.0009091,2.4793389,-8.0905552,-1.3356273,4.0000000,-4.0020905,1.0096141,7.8280206,1.3308356,24.4866409
121,-13,-3.243427851150471,19.029825687536480,-13.0153217,-0.0006612,1.6528926,-6.7670035,-1.7043802,5.0000000,-4.0386505,1.0064664,6.3178315,0.6298903,25.9740486
122,-13,-3.235971211150471,19.029825687536480,-13.0153046,-0.0004132,0.8264463,-5.2701988,-1.6732100,4.0000000,-2.4080498,1.0045010,5.2470655,-0.9383703,22.1493969
123,-13,-3.228514571150471,19.029825687536480,-13.0150690,-0.0002479,0.0000000,-3.9009264,-1.0908017,4.0000000,-0.1292984,1.0037189,4.8974700,-2.0523050,12.7153473
124,-13,-3.221057931150471,19.029825687536480,-13.0147009,-0.0000826,0.0000000,-2.8391333,-0.4052343,5.0000000,1.0359656,1.0034248,4.7189531,-1.8464342,6.4057808
125,-13,-3.213601291150471,19.029825687536480,-13.0142670,0.0000000,0.0000000,-2.2183487,0.1127903,5.0000000,1.5936813,1.0031133,4.5056968,-1.3681006,4.5477638
126,-13,-3.206144651150471,19.029825687536480,-13.0138111,0.0000000,0.0000000,-1.4684546,0.6141950,4.0000000,1.9096376,1.0025764,4.0894308,-0.6812476,4.5078654
127,-13,-3.198688011150471,19.029825687536480,-13.0133963,0.0000000,0.0000000,-0.8759512,0.8315811,4.0000000,1.9317471,1.0017874,3.3362014,-0.2685849,4.5612898
128,-13,-3.191231371150471,19.029825687536480,-13.0130692,0.0000000,0.0000000,-0.8475285,0.6374782,4.0000000,1.6695334,1.0012023,2.6831095,-0.3945770,3.3409777
129,-13,-3.183774731150470,19.029825687536480,-13.0127602,0.0000000,0.0000000,-0.9805623,0.3679622,4.0000000,1.3477148,1.0010995,2.6109335,-0.6117904,2.5161412
130,-13,-3.176318091150470,19.029825687536480,-13.0124168,0.0000000,0.0000000,-0.8299196,0.2787524,4.0000000,1.1339803,1.0011384,2.6892712,-0.5764756,1.9814707
131,-13,-3.168861451150471,19.029825687536480,-13.0120687,-0.0005785,0.0000000,-0.4259460,0.3572992,3.0000000,1.0192883,1.0012200,2.8162463,-0.3046900,1.3714464
132,-13,-3.161404811150471,19.029825687536480,-13.0116920,-0.0014876,0.0000000,-0.6111255,0.1923646,3.0000000,0.9837205,1.0012807,2.8439729,-0.5989913,1.3785514
133,-13,-3.153948171150471,19.029825687536480,-13.0113211,-0.0023967,0.0000000,-0.8171132,0.0699149,3.0000000,0.9765171,1.0016122,3.1956577,-0.8366873,1.6649075
134,-13,-3.146491531150471,19.029825687536480,-13.0108547,-0.0033058,0.0000000,-1.2650070,-0.1621761,3.0000000,0.9734815,1.0021023,3.6802511,-1.2978337,2.6540241
135,-12,-3.482040331150471,19.022369047536479,-12.9766436,0.0017355,33.0578499,-7.9675827,-0.3160190,5.0000000,2.2653258,1.0744418,21.4365425,-2.8973637,21.3192997
136,-12,-3.474583691150471,19.022369047536479,-12.9787588,0.0035537,39.6694221,-8.1206150,-0.4353173,5.0000000,2.2102025,1.0835043,22.6779308,-3.0808370,22.6839237
137,-12,-3.467127051150471,19.022369047536479,-12.9809580,-0.0045455,19.8347111,-6.3007188,-1.0054009,5.0000000,1.6374705,1.0918653,23.7519417,-3.6482723,21.3785477
138,-12,-3.459670411150471,19.022369047536479,-12.9831791,-0.0026446,24.7933884,-3.5915954,-1.7551280,4.0000000,0.8131372,1.0968550,24.3359718,-4.3233933,23.8915195
139,-12,-3.452213771150471,19.022369047536479,-12.9852810,-0.0008264,30.5785122,-1.7334086,-2.0805335,4.0000000,0.2539105,1.0987109,24.4853134,-4.4149776,25.4337826
140,-12,-3.444757131150471,19.022369047536479,-12.9872150,0.0009917,36.3636360,-0.4528276,-2.1066942,4.0000000,-0.0821656,1.1012578,24.7667923,-4.1312227,23.0427284
141,-12,-3.437300491150471,19.022369047536479,-12.9890614,0.0026446,42.1487617,0.5478241,-2.0150599,4.0000000,-0.3264089,1.1033361,25.0249786,-3.7037113,18.8608418
142,-12,-3.429843851150471,19.022369047536479,-12.9907303,-0.0056198,18.1818180,1.9289659,-2.0247736,4.0000000,-0.7451727,1.1041844,25.1216507,-3.3043745,15.9148760
143,-12,-3.422387211150471,19.022369047536479,-12.9922981,-0.0039669,22.3140488,2.2235813,-1.8715702,4.0000000,-0.8326305,1.1049848,25.2145176,-2.9105098,12.2099476
144,-12,-3.414930571150471,19.022369047536479,-12.9937391,-0.0024793,27.2727280,1.8814090,-1.6706575,4.0000000,-0.7241771,1.1052979,25.1996613,-2.6171379,9.3630238
145,-12,-3.407473931150471,19.022369047536479,-12.9951105,-0.0009917,32.2314034,1.1367134,-1.4707737,4.0000000,-0.4775679,1.1060475,25.2726250,-2.4639795,7.9611535
146,-12,-3.400017291150471,19.022369047536479,-12.9964628,0.0003306,37.1900826,1.2748507,-1.5066253,4.0000000,-0.5533081,1.1066494,25.3455563,-2.4599423,8.2295303
147,-12,-3.392560651150471,19.022369047536479,-12.9977684,0.0018182,42.1487617,1.1867896,-1.5088373,4.0000000,-0.5339172,1.1063828,25.3073521,-2.4837575,8.4878321
148,-12,-3.385104011150471,19.022369047536479,-12.9989901,0.0030579,46.2809906,0.0990154,-1.2979866,4.0000000,-0.2182185,1.1063948,25.3107567,-2.3777547,8.2628145
149,-12,-3.377647371150471,19.022369047536479,-13.0002279,-0.0056198,19.8347111,-1.2951328,-0.9729931,4.0000000,0.0664276,1.1070234,25.3988075,-2.0124137,8.4592724
