OID_,ClipsFinal_DEM_Large_S3_RegL1,X,Y,DEM_Large_S1_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
27,-12,-2.796029451150471,19.954449047536482,-12.9564867,0.0009091,36.3636360,-0.1460169,-0.4694685,4.0000000,-0.1603721,1.0562464,18.8579464,-0.7785649,1.3882205
28,-12,-2.788572811150471,19.954449047536482,-12.9564905,0.0007438,35.5371895,0.7972606,-1.0203384,5.0000000,-1.2563169,1.0548631,18.6157379,-0.7843599,3.3303907
29,-12,-2.781116171150471,19.954449047536482,-12.9564629,0.0005785,34.7107430,1.4832850,-1.3587964,4.0000000,-1.8780808,1.0542865,18.4989929,-0.8395118,5.8638415
30,-12,-2.773659531150471,19.954449047536482,-12.9562082,0.0004132,33.8842964,1.5895175,-1.3892056,4.0000000,-1.9196392,1.0543970,18.5440960,-0.8587719,6.0408111
31,-12,-2.766202891150471,19.954449047536482,-12.9558811,0.0002479,33.0578499,0.9507748,-1.0077032,4.0000000,-1.2275525,1.0548204,18.6066971,-0.7878539,2.8111689
32,-12,-2.892965771150471,19.946992407536481,-12.9604855,-0.0047107,11.5702477,-0.6801786,-0.6859467,4.0000000,0.3845159,1.0500753,17.7546387,-1.7564093,3.6110992
33,-12,-2.885509131150471,19.946992407536481,-12.9603958,-0.0049587,10.7438021,0.2344382,-0.9960179,4.0000000,-0.1726992,1.0503023,17.8194218,-1.8193367,3.8862281
34,-12,-2.878052491150471,19.946992407536481,-12.9602814,-0.0052066,9.9173555,1.1109765,-1.2639868,4.0000000,-0.7111776,1.0513870,18.0176182,-1.8167961,4.7766871
35,-12,-2.870595851150471,19.946992407536481,-12.9601135,-0.0054545,9.0909090,0.8949387,-1.2052062,4.0000000,-0.6210753,1.0527738,18.2653294,-1.7893370,4.6086783
36,-12,-2.863139211150471,19.946992407536481,-12.9598904,0.0043802,49.5867767,0.2362120,-0.9855434,4.0000000,-0.2367863,1.0539323,18.4562492,-1.7343005,3.8507407
37,-12,-2.855682571150471,19.946992407536481,-12.9596844,0.0042149,48.7603302,-0.3965203,-0.7594063,4.0000000,0.1633537,1.0546846,18.5839272,-1.6821663,3.4879889
38,-12,-2.848225931150471,19.946992407536481,-12.9594641,0.0040496,47.9338837,-0.9267856,-0.5508980,4.0000000,0.5255204,1.0550064,18.6392593,-1.6273162,3.5086391
39,-12,-2.840769291150471,19.946992407536481,-12.9592876,0.0038843,47.1074371,-1.3871433,-0.3957688,4.0000000,0.8313437,1.0549569,18.6336079,-1.6228813,3.9820769
40,-12,-2.833312651150471,19.946992407536481,-12.9591846,0.0037190,46.2809906,-1.2207956,-0.4413373,4.0000000,0.7389085,1.0549074,18.6236076,-1.6215832,3.7381201
41,-12,-2.825856011150471,19.946992407536481,-12.9591465,0.0035537,45.4545441,-0.5282727,-0.6671783,4.0000000,0.3137212,1.0552025,18.6758652,-1.6480778,3.1905439
42,-12,-2.818399371150471,19.946992407536481,-12.9591236,0.0034711,45.4545441,-0.0891141,-0.8167146,4.0000000,0.0525472,1.0555761,18.7550125,-1.6859763,3.1753714
43,-12,-2.810942731150471,19.946992407536481,-12.9590769,0.0033884,45.4545441,-0.0881576,-0.8484932,4.0000000,0.0329416,1.0555030,18.7628651,-1.7299279,3.4170668
44,-12,-2.803486091150471,19.946992407536481,-12.9590454,0.0033058,45.4545441,-0.2240592,-0.8509831,4.0000000,0.0343600,1.0547243,18.5988998,-1.7363261,3.7653480
45,-12,-2.796029451150471,19.946992407536481,-12.9590187,0.0032231,45.4545441,-0.0383360,-0.9258149,4.0000000,-0.1128014,1.0532166,18.3307800,-1.7388283,3.9503665
46,-12,-2.788572811150471,19.946992407536481,-12.9589806,0.0029752,44.6280975,1.6448120,-1.3856488,4.0000000,-1.0622162,1.0515927,18.0518112,-1.7090815,5.1761832
47,-12,-2.781116171150471,19.946992407536481,-12.9589272,0.0027273,43.8016510,2.8024850,-1.6888366,4.0000000,-1.6856748,1.0508420,17.8985538,-1.6919985,7.1092420
48,-12,-2.773659531150471,19.946992407536481,-12.9586582,0.0024793,42.9752083,2.9578714,-1.7261777,4.0000000,-1.8432851,1.0509051,17.9371166,-1.6090703,7.4618173
49,-12,-2.766202891150471,19.946992407536481,-12.9583292,0.0022314,42.1487617,1.8513629,-1.3653178,4.0000000,-1.2749176,1.0515078,18.0342026,-1.4557180,4.5539312
50,-12,-2.758746251150471,19.946992407536481,-12.9578686,0.0019835,41.3223152,1.2170823,-1.1185869,4.0000000,-0.9578829,1.0522559,18.1641121,-1.2792909,3.0800655
51,-12,-2.930248971150471,19.939535767536480,-12.9638023,-0.0010744,24.7933884,0.1207925,-0.6789373,4.0000000,-0.1218633,1.0497203,17.6934357,-1.2360113,1.7754886
52,-12,-2.922792331150471,19.939535767536480,-12.9636106,-0.0012397,23.9669418,0.3918228,-0.8171380,4.0000000,-0.2949668,1.0495588,17.6659317,-1.3393092,2.0997865
53,-12,-2.915335691150471,19.939535767536480,-12.9633932,-0.0013223,23.1404953,0.0219342,-0.7389925,4.0000000,-0.0474362,1.0488369,17.5319195,-1.4305488,2.3648005
54,-12,-2.907879051150471,19.939535767536480,-12.9631462,-0.0014876,22.3140488,-0.8064814,-0.4891201,4.0000000,0.5056243,1.0475889,17.2663250,-1.4838644,2.8868902
55,-12,-2.900422411150471,19.939535767536480,-12.9629440,-0.0017355,21.4876041,-1.3610126,-0.3024963,4.0000000,0.8926555,1.0461322,16.9941807,-1.4976482,3.5517614
56,-12,-2.892965771150471,19.939535767536480,-12.9627924,-0.0019835,20.6611576,-1.0400383,-0.4068366,4.0000000,0.6910924,1.0451788,16.8132210,-1.5047655,3.0920634
57,-12,-2.885509131150471,19.939535767536480,-12.9627085,-0.0022314,19.8347111,-0.1219755,-0.7385439,4.0000000,0.0455984,1.0452617,16.8233013,-1.5226862,2.6584260
58,-12,-2.878052491150471,19.939535767536480,-12.9626293,-0.0024793,19.0082645,0.8076024,-1.0795698,4.0000000,-0.6393839,1.0462257,16.9819374,-1.5197557,3.4515288
59,-12,-2.870595851150471,19.939535767536480,-12.9624949,-0.0027273,18.1818180,0.8429045,-1.1109713,4.0000000,-0.6954324,1.0474459,17.2302265,-1.5265104,3.7169189
60,-12,-2.863139211150471,19.939535767536480,-12.9623003,-0.0028926,18.1818180,0.3389354,-0.9400183,4.0000000,-0.3429642,1.0484258,17.4202843,-1.5370724,3.2053139
61,-12,-2.855682571150471,19.939535767536480,-12.9621067,-0.0030579,18.1818180,-0.2317097,-0.7421212,4.0000000,0.0586584,1.0491163,17.5487385,-1.5429009,2.9649069
62,-12,-2.848225931150471,19.939535767536480,-12.9619017,-0.0032231,18.1818180,-0.8187597,-0.5314942,4.0000000,0.4717797,1.0496230,17.6187496,-1.5347681,3.1195230
63,-12,-2.840769291150471,19.939535767536480,-12.9617290,-0.0033884,18.1818180,-1.3319242,-0.3657389,4.0000000,0.8237668,1.0498490,17.6349754,-1.5552446,3.6921082
64,-12,-2.833312651150471,19.939535767536480,-12.9616222,-0.0035537,18.1818180,-1.2609586,-0.3952003,4.0000000,0.7877875,1.0497974,17.6309776,-1.5781882,3.6134167
65,-12,-2.825856011150471,19.939535767536480,-12.9615831,-0.0037190,17.3553715,-0.4606157,-0.6720154,4.0000000,0.2822706,1.0497631,17.6627216,-1.6263013,3.0232627
66,-12,-2.818399371150471,19.939535767536480,-12.9615726,-0.0038017,16.5289249,0.1830794,-0.9046744,4.0000000,-0.1094090,1.0498857,17.6812744,-1.6999396,3.2065234
67,-12,-2.810942731150471,19.939535767536480,-12.9615307,-0.0038843,15.7024794,0.3430372,-1.0074400,4.0000000,-0.2179174,1.0497279,17.6540794,-1.7969626,3.7373416
68,-12,-2.803486091150471,19.939535767536480,-12.9614840,-0.0039669,14.8760328,0.0536699,-0.9943069,4.0000000,-0.1212644,1.0489150,17.5129757,-1.8673494,4.2715292
69,-12,-2.796029451150471,19.939535767536480,-12.9614143,-0.0040496,14.0495872,-0.0746089,-0.9960898,4.0000000,-0.0797577,1.0476091,17.2855091,-1.9124219,4.5664439
70,-12,-2.788572811150471,19.939535767536480,-12.9613285,-0.0043802,12.3966942,1.4729869,-1.3851575,4.0000000,-0.8639210,1.0463283,17.0431747,-1.9063939,5.3694987
71,-12,-2.781116171150471,19.939535767536480,-12.9612541,-0.0047107,10.7438021,2.7483244,-1.6836374,4.0000000,-1.4756281,1.0459121,16.9676418,-1.8916467,6.8582878
72,-12,-2.773659531150471,19.939535767536480,-12.9609814,-0.0050413,9.0909090,3.1407177,-1.7727197,4.0000000,-1.7368460,1.0463372,17.0845718,-1.8085934,7.5360575
73,-12,-2.766202891150471,19.939535767536480,-12.9606647,-0.0053719,7.4380164,2.1087053,-1.4773673,4.0000000,-1.2744250,1.0473396,17.2808304,-1.6803095,5.3182669
74,-12,-2.758746251150471,19.939535767536480,-12.9602232,-0.0057025,5.7851238,1.5141205,-1.2782383,4.0000000,-1.0433694,1.0485964,17.5377293,-1.5131071,4.1229048
75,-12,-2.952618891150471,19.932079127536483,-12.9666882,0.0012397,36.3636360,-0.2962926,-0.4514975,4.0000000,0.0876904,1.0453944,16.9574909,-0.9906854,1.5830921
76,-12,-2.945162251150471,19.932079127536483,-12.9665031,0.0010744,35.5371895,-0.1332693,-0.5381910,4.0000000,-0.0094073,1.0461373,17.1049805,-1.0669749,1.5898312
77,-12,-2.937705611150471,19.932079127536483,-12.9663286,0.0009091,34.7107430,-0.0336512,-0.5982118,4.0000000,-0.0393497,1.0467113,17.2167511,-1.1570739,1.6596488
78,-12,-2.930248971150471,19.932079127536483,-12.9661417,0.0007438,33.8842964,0.3544047,-0.7574182,4.0000000,-0.3028980,1.0471439,17.2836552,-1.2119384,1.7625852
79,-12,-2.922792331150471,19.932079127536483,-12.9659472,0.0005785,33.0578499,0.5962465,-0.8572812,4.0000000,-0.4911805,1.0471320,17.2597504,-1.2233819,1.9704183
80,-12,-2.915335691150471,19.932079127536483,-12.9656935,0.0004959,32.2314034,0.1801272,-0.6776748,4.0000000,-0.1893214,1.0464916,17.1547318,-1.1660283,1.6337489
81,-12,-2.907879051150471,19.932079127536483,-12.9654140,0.0004132,31.4049587,-0.5771648,-0.2773660,4.0000000,0.5072498,1.0452949,16.9307995,-1.0619818,1.6598504
82,-12,-2.900422411150471,19.932079127536483,-12.9651699,0.0002479,30.5785122,-0.9608557,0.0505803,4.0000000,1.0249374,1.0439645,16.6609325,-0.9237769,2.3219235
83,-12,-2.892965771150471,19.932079127536483,-12.9649992,0.0000826,29.7520657,-0.8086814,0.0658898,4.0000000,0.9675657,1.0430887,16.4554634,-0.8357860,1.9626949
84,-12,-2.885509131150471,19.932079127536483,-12.9649134,-0.0000826,28.9256191,-0.2668971,-0.2461538,4.0000000,0.2937950,1.0429981,16.4359837,-0.7861026,0.8675470
85,-12,-2.878052491150471,19.932079127536483,-12.9648647,-0.0002479,28.0991745,0.2340449,-0.6230844,4.0000000,-0.4887417,1.0436761,16.5619812,-0.7574272,1.2550249
86,-12,-2.870595851150471,19.932079127536483,-12.9647465,-0.0004132,27.2727280,0.3600160,-0.7280323,4.0000000,-0.7253484,1.0447748,16.7821026,-0.7307162,1.6703186
87,-12,-2.863139211150471,19.932079127536483,-12.9645767,-0.0004959,27.2727280,0.1926901,-0.5941036,4.0000000,-0.4530365,1.0457566,16.9691200,-0.7351707,1.1943294
88,-12,-2.855682571150471,19.932079127536483,-12.9643946,-0.0005785,27.2727280,-0.0417182,-0.4038395,4.0000000,-0.0675818,1.0464076,17.0981388,-0.7400972,0.8253955
89,-12,-2.848225931150471,19.932079127536483,-12.9642076,-0.0006612,27.2727280,-0.3669420,-0.1685477,4.0000000,0.4118782,1.0468563,17.1667404,-0.7489737,0.9777763
90,-12,-2.840769291150471,19.932079127536483,-12.9640484,-0.0007438,27.2727280,-0.6423317,0.0072746,4.0000000,0.7898928,1.0471469,17.2114201,-0.7753435,1.5519841
91,-12,-2.833312651150471,19.932079127536483,-12.9639492,-0.0008264,27.2727280,-0.6650418,-0.0204949,4.0000000,0.7921129,1.0472659,17.2207088,-0.8331028,1.5992658
92,-12,-2.825856011150471,19.932079127536483,-12.9638996,-0.0009917,26.4462814,-0.1983925,-0.3428069,4.0000000,0.2179335,1.0472386,17.2274265,-0.9035473,0.9610008
93,-12,-2.818399371150471,19.932079127536483,-12.9638977,-0.0010744,25.6198349,0.2396201,-0.6340690,4.0000000,-0.2686408,1.0470359,17.2057819,-0.9994972,1.2591540
94,-12,-2.810942731150471,19.932079127536483,-12.9638433,-0.0011570,24.7933884,0.3914157,-0.7873573,4.0000000,-0.4473841,1.0464439,17.1216164,-1.1273307,1.9249592
95,-12,-2.803486091150471,19.932079127536483,-12.9637718,-0.0012397,23.9669418,0.0912737,-0.7676800,4.0000000,-0.2637405,1.0453839,16.9263592,-1.2716196,2.4403310
96,-12,-2.796029451150471,19.932079127536483,-12.9636688,-0.0013223,23.1404953,-0.1925146,-0.7368474,4.0000000,-0.0620761,1.0440626,16.6709995,-1.4116187,2.8416328
97,-12,-2.788572811150471,19.932079127536483,-12.9635601,-0.0016529,21.4876041,0.7858284,-1.0773864,4.0000000,-0.6562268,1.0427992,16.4153328,-1.4985459,3.4599998
98,-12,-2.781116171150471,19.932079127536483,-12.9634676,-0.0019835,19.8347111,1.9026520,-1.4119180,4.0000000,-1.2296947,1.0423019,16.3141518,-1.5941415,4.8299174
99,-12,-2.773659531150471,19.932079127536483,-12.9632072,-0.0023140,18.1818180,2.5941989,-1.6115178,4.0000000,-1.5689385,1.0425514,16.3879089,-1.6540970,6.1320553
100,-12,-2.766202891150471,19.932079127536483,-12.9629049,-0.0027273,15.7024794,2.0340154,-1.4606235,4.0000000,-1.2249880,1.0433286,16.5507126,-1.6962589,5.1696587
101,-12,-2.758746251150471,19.932079127536483,-12.9624786,-0.0031405,13.2231407,1.7273196,-1.3941056,4.0000000,-1.0723007,1.0443962,16.7900105,-1.7159104,4.9739223
102,-12,-2.974988811150471,19.924622487536482,-12.9694366,0.0033884,45.4545441,0.0749614,-0.6573167,4.0000000,-0.7283691,1.0391937,15.7467909,-0.5862644,1.8589453
103,-12,-2.967532171150471,19.924622487536482,-12.9692659,0.0032231,45.4545441,-0.0208073,-0.5539048,4.0000000,-0.4132510,1.0407301,16.0549679,-0.6945586,1.4610537
104,-12,-2.960075531150471,19.924622487536482,-12.9690809,0.0031405,45.4545441,-0.2209896,-0.4115158,4.0000000,-0.0077009,1.0419129,16.2783756,-0.8153307,1.2568833
105,-12,-2.952618891150471,19.924622487536482,-12.9689264,0.0030579,45.4545441,-0.1307003,-0.4610488,4.0000000,0.0152037,1.0427089,16.4393368,-0.9373013,1.2305356
106,-12,-2.945162251150471,19.924622487536482,-12.9687548,0.0028926,44.6280975,0.0219857,-0.5720125,4.0000000,-0.0727676,1.0431978,16.5464573,-1.0712575,1.3882767
107,-12,-2.937705611150471,19.924622487536482,-12.9685955,0.0027273,43.8016510,0.1149811,-0.6656499,4.0000000,-0.1153700,1.0435687,16.6222992,-1.2159297,1.6874726
108,-12,-2.930248971150471,19.924622487536482,-12.9684258,0.0025620,42.9752083,0.5503711,-0.8577511,4.0000000,-0.4302279,1.0439577,16.6908817,-1.2852743,2.0462406
109,-12,-2.922792331150471,19.924622487536482,-12.9682350,0.0023967,42.1487617,0.7865562,-0.9496108,4.0000000,-0.6122033,1.0442077,16.7388611,-1.2870183,2.2954521
110,-12,-2.915335691150471,19.924622487536482,-12.9679632,0.0023140,41.3223152,0.3666492,-0.7614124,4.0000000,-0.3094940,1.0441511,16.7548790,-1.2133310,1.7509683
111,-12,-2.907879051150471,19.924622487536482,-12.9676590,0.0022314,40.4958687,-0.4942884,-0.3101366,4.0000000,0.4567651,1.0436746,16.6711617,-1.0770382,1.5395352
112,-12,-2.900422411150471,19.924622487536482,-12.9673834,0.0020661,39.6694221,-0.9972928,0.0826119,4.0000000,1.0846630,1.0428889,16.5284615,-0.9194392,2.4353251
113,-12,-2.892965771150471,19.924622487536482,-12.9672041,0.0019008,38.8429756,-1.0061201,0.1630950,4.0000000,1.1792208,1.0422521,16.3961468,-0.8530309,2.5750685
114,-12,-2.885509131150471,19.924622487536482,-12.9671125,0.0017355,38.0165291,-0.4557196,-0.1691061,4.0000000,0.5180803,1.0421578,16.3957233,-0.8562924,1.1695952
115,-12,-2.878052491150471,19.924622487536482,-12.9670801,0.0015702,37.1900826,0.2071132,-0.6124934,4.0000000,-0.3131834,1.0427456,16.5221233,-0.9118034,1.2165838
116,-12,-2.870595851150471,19.924622487536482,-12.9669962,0.0014050,36.3636360,0.5161653,-0.8178894,4.0000000,-0.6993884,1.0439539,16.7543526,-0.9363903,1.9208935
117,-12,-2.863139211150471,19.924622487536482,-12.9668589,0.0013223,36.3636360,0.3559449,-0.7426550,4.0000000,-0.5217340,1.0452212,16.9853458,-0.9635760,1.7217401
118,-12,-2.855682571150471,19.924622487536482,-12.9666843,0.0012397,36.3636360,0.0715284,-0.5747572,4.0000000,-0.1779081,1.0459917,17.1493111,-0.9716063,1.3185817
119,-12,-2.848225931150471,19.924622487536482,-12.9665108,0.0011570,36.3636360,-0.4088827,-0.3120732,4.0000000,0.3480219,1.0462905,17.2060852,-0.9721683,1.3646047
120,-12,-2.840769291150471,19.924622487536482,-12.9663534,0.0010744,36.3636360,-0.7286171,-0.1272537,4.0000000,0.7148683,1.0463487,17.2208366,-0.9693757,1.7885246
121,-12,-2.833312651150471,19.924622487536482,-12.9662657,0.0009917,36.3636360,-0.7504001,-0.1297327,4.0000000,0.7433596,1.0463606,17.2054806,-1.0028249,1.8412240
122,-12,-2.825856011150471,19.924622487536482,-12.9662180,0.0008264,35.5371895,-0.1362677,-0.4524844,4.0000000,0.1269979,1.0462661,17.1828461,-1.0319668,1.2005055
123,-12,-2.818399371150471,19.924622487536482,-12.9662085,0.0007438,34.7107430,0.3739778,-0.7323713,4.0000000,-0.4058760,1.0458528,17.0933456,-1.0588665,1.5769343
124,-12,-2.810942731150471,19.924622487536482,-12.9661312,0.0006612,33.8842964,0.5357372,-0.8637222,4.0000000,-0.6296418,1.0449682,16.9265022,-1.0978026,2.2051458
125,-12,-2.803486091150471,19.924622487536482,-12.9660292,0.0005785,33.0578499,0.1715285,-0.7611123,4.0000000,-0.3719471,1.0435945,16.6494675,-1.1502774,2.2287705
126,-12,-2.796029451150471,19.924622487536482,-12.9658813,0.0004959,32.2314034,-0.2130945,-0.6329112,4.0000000,-0.0567408,1.0419471,16.3328457,-1.2090815,2.2558527
127,-12,-2.788572811150471,19.924622487536482,-12.9657269,0.0002479,30.5785122,0.3726759,-0.8624313,4.0000000,-0.4759093,1.0402813,15.9785662,-1.2489532,2.4937928
128,-12,-2.781116171150471,19.924622487536482,-12.9656057,0.0000000,28.9256191,1.2256576,-1.1669599,4.0000000,-0.9890418,1.0392972,15.7682285,-1.3448778,3.4278753
129,-12,-2.773659531150471,19.924622487536482,-12.9653378,-0.0002479,27.2727280,1.9562896,-1.4071831,4.0000000,-1.3541718,1.0390987,15.7279320,-1.4601943,4.6559238
130,-12,-2.766202891150471,19.924622487536482,-12.9650326,-0.0005785,24.7933884,1.7887489,-1.3596755,4.0000000,-1.1254005,1.0394720,15.8172092,-1.5939506,4.3530464
131,-12,-2.758746251150471,19.924622487536482,-12.9646263,-0.0009917,21.4876041,1.7933228,-1.4047881,4.0000000,-1.0286857,1.0401850,15.9674416,-1.7808906,4.8616729
132,-12,-2.997358731150471,19.917165847536481,-12.9716215,-0.0033058,10.7438021,-0.0052552,0.5342304,3.0000000,0.7371345,1.0358183,15.1118698,0.3313263,1.3633027
133,-12,-2.989902091150471,19.917165847536481,-12.9716263,-0.0035537,9.9173555,-0.2408116,0.0249849,5.0000000,-0.1184965,1.0366049,15.2782316,0.1684663,0.5579968
134,-12,-2.982445451150471,19.917165847536481,-12.9715862,-0.0038017,9.0909090,-0.2162708,-0.3448316,4.0000000,-0.6956905,1.0373838,15.4243870,0.0060274,1.0943676
135,-12,-2.974988811150471,19.917165847536481,-12.9715233,-0.0039669,9.0909090,-0.1276413,-0.4281425,4.0000000,-0.7244458,1.0383637,15.6079121,-0.1318392,1.1949457
136,-12,-2.967532171150471,19.917165847536481,-12.9713850,-0.0040496,9.0909090,-0.0685241,-0.3678130,4.0000000,-0.4733051,1.0394864,15.8307858,-0.2623209,0.8066804
137,-12,-2.960075531150471,19.917165847536481,-12.9712257,-0.0041322,9.0909090,-0.0860228,-0.2575077,4.0000000,-0.1191209,1.0403631,15.9909067,-0.3958945,0.4994954
138,-12,-2.952618891150471,19.917165847536481,-12.9710846,-0.0042149,9.0909090,0.0078600,-0.3158959,4.0000000,-0.1036930,1.0408491,16.0783863,-0.5280988,0.4257500
139,-12,-2.945162251150471,19.917165847536481,-12.9709225,-0.0043802,9.0909090,0.0827152,-0.4014510,4.0000000,-0.1408518,1.0410097,16.0839005,-0.6620501,0.5246797
140,-12,-2.937705611150471,19.917165847536481,-12.9707613,-0.0046281,8.2644625,0.1270145,-0.4759634,4.0000000,-0.1629825,1.0408933,16.0559521,-0.7889444,0.7113962
141,-12,-2.930248971150471,19.917165847536481,-12.9706020,-0.0048760,7.4380164,0.4526594,-0.6990283,4.0000000,-0.5120104,1.0407162,16.0299759,-0.8860462,1.1848232
142,-12,-2.922792331150471,19.917165847536481,-12.9704103,-0.0051240,6.6115704,0.6686540,-0.8286526,4.0000000,-0.7063782,1.0407305,16.0448704,-0.9509270,1.6195298
143,-12,-2.915335691150471,19.917165847536481,-12.9701376,-0.0052893,5.7851238,0.3771220,-0.6799167,4.0000000,-0.3910426,1.0409173,16.0866566,-0.9687908,1.2149643
144,-12,-2.907879051150471,19.917165847536481,-12.9698362,0.0045455,49.5867767,-0.4005621,-0.2683441,4.0000000,0.4178200,1.0409665,16.0845947,-0.9545082,1.2127781
145,-12,-2.900422411150471,19.917165847536481,-12.9695559,0.0042975,48.7603302,-1.0665932,0.0622292,4.0000000,1.0953845,1.0405751,16.0219917,-0.9709261,2.5494392
146,-12,-2.892965771150471,19.917165847536481,-12.9693661,0.0040496,47.9338837,-1.3645517,0.1346052,4.0000000,1.3103545,1.0399666,15.9059010,-1.0411440,3.3428950
147,-12,-2.885509131150471,19.917165847536481,-12.9692793,0.0038017,47.1074371,-0.8298628,-0.2268587,4.0000000,0.7118715,1.0395974,15.8266068,-1.1655889,2.1070409
148,-12,-2.878052491150471,19.917165847536481,-12.9692602,0.0035537,46.2809906,0.1411738,-0.7384025,4.0000000,-0.1185626,1.0396727,15.8544083,-1.3582423,2.0577483
