OID_,ClipsFinal_DEM_Large_S3_RegQ1,X,Y,DEM_Large_S1_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
28,-12,-6.576545931150471,22.698492567536480,-12.5190630,0.0037190,46.2809906,-1.4794474,-0.5924927,4.0000000,0.0057121,1.1807270,32.1315422,-1.1906976,7.7043428
29,-12,-6.569089291150471,22.698492567536480,-12.5211744,-0.0042975,28.0991745,-1.5456702,-0.6894370,4.0000000,-0.2005174,1.1827739,32.2579918,-1.1783565,9.0203485
30,-12,-6.561632651150471,22.698492567536480,-12.5231495,-0.0022314,33.0578499,-1.5310249,-0.6491649,4.0000000,-0.2110652,1.1850928,32.4139595,-1.0872644,8.7143679
31,-12,-6.554176011150471,22.698492567536480,-12.5250187,-0.0004959,37.1900826,-1.4721900,-0.5529103,4.0000000,-0.0961518,1.1886785,32.7102356,-1.0096689,7.7276201
32,-12,-6.546719371150471,22.698492567536480,-12.5268126,0.0010744,40.4958687,-1.5851076,-0.8462285,4.0000000,-0.6378741,1.1923894,33.0145950,-1.0545830,11.8856401
33,-12,-6.539262731150471,22.698492567536480,-12.5285234,0.0026446,43.8016510,-1.9036288,-1.0642543,4.0000000,-1.1849777,1.1938567,33.0793648,-0.9435309,17.5848064
34,-12,-6.531806091150471,22.698492567536480,-12.5299206,0.0043802,47.1074371,-2.2723355,-0.8683789,4.0000000,-1.0255299,1.1956731,33.1768265,-0.7112279,16.0139999
35,-12,-6.524349451150471,22.698492567536480,-12.5311565,-0.0041322,32.2314034,-2.2453628,-0.3488881,4.0000000,-0.1938916,1.2014316,33.6216354,-0.5038846,10.2250891
36,-12,-6.516892811150471,22.698492567536480,-12.5323448,-0.0028926,34.7107430,-1.9614906,-0.0474918,4.0000000,0.2602372,1.2091523,34.1915588,-0.3552208,8.3810577
37,-12,-6.509436171150471,22.698492567536480,-12.5335197,-0.0016529,37.1900826,-1.6461390,-0.0428217,4.0000000,0.2047358,1.2171475,34.7497826,-0.2903791,7.2238002
38,-12,-6.501979531150471,22.698492567536480,-12.5347137,-0.0004959,38.8429756,-1.1772827,-0.0829505,4.0000000,0.0227164,1.2235174,35.1771126,-0.1886174,5.3108149
39,-12,-6.494522891150471,22.698492567536480,-12.5358162,0.0007438,41.3223152,-0.7131158,-0.0695870,4.0000000,-0.0674581,1.2283322,35.5112267,-0.0717159,3.2939873
40,-12,-6.487066251150471,22.698492567536480,-12.5368900,0.0019008,43.8016510,-0.3364312,-0.0060082,4.0000000,-0.0358794,1.2320870,35.7575836,0.0238631,1.5530226
41,-12,-6.479609611150471,22.698492567536480,-12.5379448,0.0028099,45.4545441,-0.2046134,-0.0490759,4.0000000,-0.2389476,1.2341453,35.8778687,0.1407958,1.0252514
42,-12,-6.472152971150471,22.698492567536480,-12.5389729,0.0037190,47.1074371,-0.2967291,-0.1760604,4.0000000,-0.6030880,1.2349141,35.9235916,0.2509672,2.0618525
43,-12,-6.464696331150471,22.698492567536480,-12.5399342,0.0046281,48.7603302,-0.5253637,-0.2890961,4.0000000,-0.9618942,1.2346013,35.8745766,0.3837021,4.2179489
44,-12,-6.457239691150471,22.698492567536480,-12.5407600,-0.0046281,33.0578499,-0.8296735,-0.3235666,4.0000000,-1.2049928,1.2335705,35.8120728,0.5578597,6.3068628
45,-12,-6.449783051150471,22.698492567536480,-12.5414639,-0.0042149,33.8842964,-1.3366598,-0.3457809,4.0000000,-1.4871114,1.2325441,35.7889290,0.7955496,9.4336615
46,-12,-6.442326411150471,22.698492567536480,-12.5420122,-0.0038017,34.7107430,-1.7980132,-0.2732387,4.0000000,-1.5933616,1.2320788,35.7383003,1.0468843,11.1394157
47,-12,-6.434869771150471,22.698492567536480,-12.5423441,-0.0033884,35.5371895,-2.4180443,-0.2436293,4.0000000,-1.7730222,1.2327505,35.7616158,1.2857636,14.1602468
48,-12,-6.427413131150471,22.698492567536480,-12.5425653,-0.0030579,36.3636360,-2.5968187,-0.0874235,5.0000000,-1.6610160,1.2345334,35.8844223,1.4861691,13.7142735
49,-12,-6.419956491150471,22.698492567536480,-12.5425339,-0.0029752,36.3636360,-2.5772562,0.0396447,4.0000000,-1.5185426,1.2372961,36.0938339,1.5978322,12.9013376
50,-12,-6.412499851150470,22.698492567536480,-12.5424223,-0.0030579,36.3636360,-2.1291883,0.2100882,4.0000000,-1.2055080,1.2413017,36.3378830,1.6256843,10.1965618
51,-12,-6.591459211150471,22.691035927536479,-12.5186338,0.0035537,46.2809906,-0.8721359,-0.5213637,4.0000000,0.1480763,1.1801952,32.1393700,-1.1908036,4.7441721
52,-12,-6.584002571150471,22.691035927536479,-12.5209723,-0.0042149,28.0991745,-0.9688076,-0.6484606,4.0000000,0.0586909,1.1823734,32.2549782,-1.3556120,6.0561256
53,-12,-6.576545931150471,22.691035927536479,-12.5232477,-0.0021488,33.0578499,-1.0462966,-0.7592565,4.0000000,-0.0450400,1.1851660,32.4940567,-1.4734731,7.4545746
54,-12,-6.569089291150471,22.691035927536479,-12.5254297,-0.0001653,37.1900826,-0.9719858,-0.8776594,4.0000000,-0.2295480,1.1866722,32.6277199,-1.5257708,8.6862373
55,-12,-6.561632651150471,22.691035927536479,-12.5274763,0.0019835,42.1487617,-0.9302883,-0.8616034,4.0000000,-0.2423561,1.1887292,32.7757378,-1.4808508,8.4274406
56,-12,-6.554176011150471,22.691035927536479,-12.5294390,0.0038843,46.2809906,-0.9052687,-0.7830532,4.0000000,-0.1466843,1.1920183,32.9993820,-1.4194221,7.4274817
57,-12,-6.546719371150471,22.691035927536479,-12.5312996,-0.0043802,30.5785122,-0.8295847,-1.0658748,4.0000000,-0.6014444,1.1952206,33.2551270,-1.5303053,11.5639172
58,-12,-6.539262731150471,22.691035927536479,-12.5330906,-0.0027273,33.8842964,-1.0222013,-1.2683659,4.0000000,-1.0249240,1.1966374,33.3421097,-1.5118077,16.9252300
59,-12,-6.531806091150471,22.691035927536479,-12.5345955,-0.0009917,38.0165291,-1.6371342,-1.0658495,4.0000000,-0.8335091,1.1992638,33.5144997,-1.2981899,15.7474422
60,-12,-6.524349451150471,22.691035927536479,-12.5359678,0.0005785,41.3223152,-2.0161197,-0.6055274,4.0000000,-0.1140990,1.2062714,34.0292244,-1.0969559,10.8704662
61,-12,-6.516892811150471,22.691035927536479,-12.5372858,0.0019008,43.8016510,-1.7577871,-0.3666869,4.0000000,0.1738881,1.2145606,34.6217155,-0.9072618,8.2907324
62,-12,-6.509436171150471,22.691035927536479,-12.5385723,0.0031405,46.2809906,-1.2833319,-0.3807670,4.0000000,0.0408804,1.2219369,35.1520920,-0.8024144,6.5650635
63,-12,-6.501979531150471,22.691035927536479,-12.5398455,0.0043802,47.9338837,-0.7831348,-0.4319758,4.0000000,-0.1567359,1.2273896,35.5366211,-0.7072158,4.9175420
64,-12,-6.494522891150471,22.691035927536479,-12.5410290,-0.0042975,33.8842964,-0.3720851,-0.4553067,4.0000000,-0.2834324,1.2317837,35.8169365,-0.6271811,3.4242401
65,-12,-6.487066251150471,22.691035927536479,-12.5421696,-0.0030579,36.3636360,-0.1404830,-0.3885848,4.0000000,-0.2406761,1.2353688,36.0438271,-0.5364935,1.9090475
66,-12,-6.479609611150471,22.691035927536479,-12.5432606,-0.0020661,38.0165291,0.0208223,-0.3986472,4.0000000,-0.3508053,1.2373435,36.1651077,-0.4464893,1.3897545
67,-12,-6.472152971150471,22.691035927536479,-12.5443077,-0.0011570,39.6694221,0.1013338,-0.4930104,4.0000000,-0.6322061,1.2381494,36.2215042,-0.3538148,2.2198887
68,-12,-6.464696331150471,22.691035927536479,-12.5452957,-0.0002479,41.3223152,0.0538098,-0.5852335,4.0000000,-0.9344202,1.2381262,36.2169952,-0.2360468,4.0389891
69,-12,-6.457239691150471,22.691035927536479,-12.5461340,0.0004959,42.1487617,-0.1062344,-0.6275088,4.0000000,-1.1662586,1.2381914,36.2320061,-0.0887590,5.9409237
70,-12,-6.449783051150471,22.691035927536479,-12.5468426,0.0009917,42.9752083,-0.3541362,-0.6893139,4.0000000,-1.4521630,1.2388313,36.2644424,0.0735351,8.8535748
71,-12,-6.442326411150471,22.691035927536479,-12.5474157,0.0014876,43.8016510,-0.6238598,-0.6259716,4.0000000,-1.5160213,1.2394475,36.2948303,0.2640781,9.5508375
72,-12,-6.434869771150471,22.691035927536479,-12.5477810,0.0019835,44.6280975,-0.9024280,-0.6102133,4.0000000,-1.6336949,1.2405971,36.3770714,0.4132683,11.1432867
73,-12,-6.427413131150471,22.691035927536479,-12.5480413,0.0023967,45.4545441,-0.9664277,-0.5218040,4.0000000,-1.5358349,1.2427328,36.4958916,0.4922270,10.1220331
74,-12,-6.419956491150471,22.691035927536479,-12.5480423,0.0024793,45.4545441,-0.9336457,-0.4437422,5.0000000,-1.4089241,1.2454100,36.6552391,0.5214398,8.8295441
75,-12,-6.412499851150470,22.691035927536479,-12.5479517,0.0023967,45.4545441,-0.8095779,-0.2858204,4.0000000,-1.1127045,1.2484168,36.8468628,0.5410638,6.1837597
76,-12,-6.405043211150470,22.691035927536479,-12.5477428,0.0022314,45.4545441,-0.7922087,-0.3204993,4.0000000,-1.1953505,1.2518473,37.0695076,0.5543519,6.6591191
77,-12,-6.397586571150470,22.691035927536479,-12.5473824,0.0021488,45.4545441,-0.5602153,-0.2649979,4.0000000,-1.0466427,1.2552187,37.2689629,0.5166469,4.8314600
78,-12,-6.390129931150470,22.691035927536479,-12.5469007,0.0021488,45.4545441,-0.1847688,0.0306046,4.0000000,-0.3574522,1.2565149,37.3430977,0.4186614,0.9591547
79,-12,-6.598915851150471,22.683579287536478,-12.5201569,-0.0047107,26.4462814,-0.5527072,-0.0313089,4.0000000,0.4173400,1.1799990,32.0171089,-0.4799578,2.1528509
80,-12,-6.591459211150471,22.683579287536478,-12.5226526,-0.0023967,31.4049587,-0.8201285,-0.3070409,4.0000000,0.2438554,1.1816037,32.1183624,-0.8579371,3.5617433
81,-12,-6.584002571150471,22.683579287536478,-12.5250874,-0.0000826,37.1900826,-0.9614133,-0.5104530,4.0000000,0.1269891,1.1833851,32.2942085,-1.1478952,5.0831003
82,-12,-6.576545931150471,22.683579287536478,-12.5274401,0.0021488,42.1487617,-0.9929291,-0.7035679,4.0000000,-0.0581670,1.1856155,32.5074692,-1.3489689,6.8045931
83,-12,-6.569089291150471,22.683579287536478,-12.5297050,0.0042149,46.2809906,-0.7665219,-0.8470019,4.0000000,-0.2658224,1.1872991,32.6065750,-1.4281813,7.6243105
84,-12,-6.561632651150471,22.683579287536478,-12.5318403,-0.0035537,31.4049587,-0.6652745,-0.8422930,4.0000000,-0.2636047,1.1893080,32.7230072,-1.4209813,7.2004042
85,-12,-6.554176011150471,22.683579287536478,-12.5339088,-0.0016529,35.5371895,-0.7345182,-0.7776893,4.0000000,-0.1384245,1.1919792,32.9374352,-1.4169542,6.6569538
86,-12,-6.546719371150471,22.683579287536478,-12.5358658,0.0000826,39.6694221,-0.7056881,-1.0617510,4.0000000,-0.5146192,1.1948819,33.2197533,-1.6088829,10.7335129
87,-12,-6.539262731150471,22.683579287536478,-12.5377283,0.0018182,42.9752083,-0.8513285,-1.2958614,4.0000000,-0.8528138,1.1970081,33.3464470,-1.7389089,16.0604687
88,-12,-6.531806091150471,22.683579287536478,-12.5393534,0.0037190,47.1074371,-1.4032217,-1.1431444,4.0000000,-0.6503665,1.2004350,33.5481186,-1.6359223,15.3426600
89,-12,-6.524349451150471,22.683579287536478,-12.5408468,-0.0046281,31.4049587,-1.8742480,-0.7668495,4.0000000,-0.0288527,1.2074690,34.0773277,-1.5048462,11.4521751
90,-12,-6.516892811150471,22.683579287536478,-12.5422983,-0.0032231,34.7107430,-1.5761104,-0.6406999,4.0000000,0.0889549,1.2150557,34.6449852,-1.3703547,9.1491718
91,-12,-6.509436171150471,22.683579287536478,-12.5436907,-0.0019008,37.1900826,-0.9309056,-0.6957399,4.0000000,-0.1412152,1.2213066,35.0909119,-1.2502645,7.3424211
92,-12,-6.501979531150471,22.683579287536478,-12.5450354,-0.0005785,40.4958687,-0.3506620,-0.7442495,4.0000000,-0.3530014,1.2257476,35.3811073,-1.1354976,5.7651491
93,-12,-6.494522891150471,22.683579287536478,-12.5462990,0.0007438,42.9752083,0.0772454,-0.7681512,4.0000000,-0.4827538,1.2290863,35.5849457,-1.0535485,4.4560695
94,-12,-6.487066251150471,22.683579287536478,-12.5474882,0.0019835,45.4545441,0.2325665,-0.7183933,4.0000000,-0.4286599,1.2315096,35.7375870,-1.0081266,3.1045251
95,-12,-6.479609611150471,22.683579287536478,-12.5486078,0.0029752,47.1074371,0.3614026,-0.7242155,4.0000000,-0.4506016,1.2327979,35.8118172,-0.9978294,2.6359112
96,-12,-6.472152971150471,22.683579287536478,-12.5496702,0.0038843,48.7603302,0.5842195,-0.8330590,4.0000000,-0.6587255,1.2335232,35.8635178,-1.0073924,3.4448936
97,-12,-6.464696331150471,22.683579287536478,-12.5506639,-0.0052066,33.0578499,0.7830914,-0.9613403,4.0000000,-0.9158709,1.2338458,35.8914909,-1.0068097,5.1571536
98,-12,-6.457239691150471,22.683579287536478,-12.5515318,-0.0044628,33.8842964,0.9020539,-1.0533185,4.0000000,-1.1462903,1.2348090,35.9507294,-0.9603468,7.0020103
99,-12,-6.449783051150471,22.683579287536478,-12.5522919,-0.0040496,34.7107430,1.0355096,-1.1665155,4.0000000,-1.4351839,1.2363523,36.0357056,-0.8978470,9.7827206
100,-12,-6.442326411150471,22.683579287536478,-12.5528917,-0.0036364,35.5371895,1.0143996,-1.1658362,4.0000000,-1.5069169,1.2373450,36.1106300,-0.8247554,10.2823658
101,-12,-6.434869771150471,22.683579287536478,-12.5532703,-0.0032231,36.3636360,1.0892715,-1.2056266,4.0000000,-1.6102914,1.2387217,36.2353096,-0.8009617,11.3496151
102,-12,-6.427413131150471,22.683579287536478,-12.5535593,-0.0028926,36.3636360,1.0605422,-1.1596301,4.0000000,-1.5093260,1.2410268,36.3892097,-0.8099341,10.1543016
103,-12,-6.419956491150471,22.683579287536478,-12.5536079,-0.0028099,36.3636360,0.9773429,-1.0905025,5.0000000,-1.3526032,1.2439917,36.5621414,-0.8284017,8.5649729
104,-12,-6.412499851150470,22.683579287536478,-12.5535583,-0.0028926,36.3636360,0.7407171,-0.9583009,4.0000000,-1.0592679,1.2473382,36.7793121,-0.8573338,6.2093992
105,-12,-6.405043211150470,22.683579287536478,-12.5533857,-0.0029752,36.3636360,0.9281861,-1.0506157,4.0000000,-1.2386831,1.2512137,37.0531883,-0.8625483,7.7976532
106,-12,-6.397586571150470,22.683579287536478,-12.5530825,-0.0030579,36.3636360,0.9811580,-1.0340288,4.0000000,-1.2523979,1.2555665,37.3368111,-0.8156597,7.4632630
107,-12,-6.390129931150470,22.683579287536478,-12.5526266,-0.0030579,36.3636360,0.5297452,-0.7381413,4.0000000,-0.7061822,1.2580954,37.5097771,-0.7701004,3.0152259
108,-12,-6.382673291150470,22.683579287536478,-12.5520411,-0.0031405,36.3636360,-0.4336744,-0.2591033,4.0000000,0.2359007,1.2560892,37.3913345,-0.7541072,2.4059625
109,-12,-6.375216651150470,22.683579287536478,-12.5514975,-0.0032231,36.3636360,-1.6999415,0.2620992,4.0000000,1.2070121,1.2488332,36.9425850,-0.6828137,10.6118727
110,-12,-6.367760011150470,22.683579287536478,-12.5510664,-0.0033058,36.3636360,-2.9238381,0.6231508,4.0000000,1.7658449,1.2376001,36.2183914,-0.5195433,21.1953392
111,-12,-6.606372491150471,22.676122647536481,-12.5215168,-0.0033884,28.9256191,-0.6340600,0.2694934,4.0000000,0.3706122,1.1830540,32.2616997,0.1683746,3.1394386
112,-12,-6.598915851150471,22.676122647536481,-12.5240803,-0.0009091,34.7107430,-0.4115243,0.2830861,4.0000000,0.4773426,1.1845244,32.4008064,0.0888296,2.4264510
113,-12,-6.591459211150471,22.676122647536481,-12.5266142,0.0014876,40.4958687,-0.7207524,0.0204885,4.0000000,0.3354002,1.1856602,32.4834747,-0.2944233,2.8909454
114,-12,-6.584002571150471,22.676122647536481,-12.5291071,0.0038843,46.2809906,-0.8937994,-0.2827190,4.0000000,0.1220131,1.1875954,32.6588974,-0.6874511,3.9328544
115,-12,-6.576545931150471,22.676122647536481,-12.5315390,-0.0038017,30.5785122,-0.8406373,-0.6208472,4.0000000,-0.1825974,1.1892874,32.7705040,-1.0590969,5.8179426
116,-12,-6.569089291150471,22.676122647536481,-12.5338984,-0.0016529,35.5371895,-0.4902970,-0.7922773,4.0000000,-0.3581020,1.1896594,32.7497101,-1.2264526,6.2042375
117,-12,-6.561632651150471,22.676122647536481,-12.5361156,0.0005785,40.4958687,-0.2300024,-0.8577155,4.0000000,-0.3204609,1.1899264,32.7929001,-1.3949702,5.7562385
118,-12,-6.554176011150471,22.676122647536481,-12.5382376,0.0026446,44.6280975,-0.2053747,-0.9109709,4.0000000,-0.1990116,1.1912467,32.9381866,-1.6229302,5.9827833
119,-12,-6.546719371150471,22.676122647536481,-12.5402718,-0.0054545,28.0991745,0.1181562,-1.2492874,4.0000000,-0.5027169,1.1940552,33.1640930,-1.9958578,10.0243330
120,-12,-6.539262731150471,22.676122647536481,-12.5422316,-0.0035537,33.0578499,0.2131657,-1.4986154,4.0000000,-0.7193539,1.1964213,33.2640038,-2.2778769,14.7678814
121,-12,-6.531806091150471,22.676122647536481,-12.5439854,-0.0016529,37.1900826,-0.3510510,-1.4336551,4.0000000,-0.5113949,1.1994282,33.4629784,-2.3559153,15.1752586
122,-12,-6.524349451150471,22.676122647536481,-12.5456200,0.0000000,40.4958687,-1.2277417,-1.1638101,4.0000000,-0.0190499,1.2057796,33.9782028,-2.3085704,13.1300745
123,-12,-6.516892811150471,22.676122647536481,-12.5471888,0.0014876,43.8016510,-0.9517078,-1.1301907,4.0000000,-0.0694739,1.2128992,34.5122948,-2.1909075,11.8739605
124,-12,-6.509436171150471,22.676122647536481,-12.5486784,0.0028926,46.2809906,-0.2214273,-1.1664850,4.0000000,-0.3453646,1.2187700,34.9024582,-1.9876052,10.2790670
125,-12,-6.501979531150471,22.676122647536481,-12.5500917,-0.0057025,31.4049587,0.3772360,-1.1601806,4.0000000,-0.5483568,1.2226517,35.1549759,-1.7720045,8.3646622
126,-12,-6.494522891150471,22.676122647536481,-12.5514078,-0.0042975,33.8842964,0.7361367,-1.1223048,4.0000000,-0.6682473,1.2249943,35.3014526,-1.5763624,6.6723571
127,-12,-6.487066251150471,22.676122647536481,-12.5526485,-0.0029752,36.3636360,0.7722766,-1.0419067,4.0000000,-0.6223573,1.2261851,35.3814735,-1.4614561,5.1530237
128,-12,-6.479609611150471,22.676122647536481,-12.5537891,-0.0019008,38.8429756,0.7344528,-0.9774867,4.0000000,-0.5619094,1.2267041,35.4123383,-1.3930641,4.2180724
129,-12,-6.472152971150471,22.676122647536481,-12.5548792,-0.0009917,40.4958687,0.9439125,-1.0560510,4.0000000,-0.6954742,1.2274579,35.4584312,-1.4166279,4.8686175
130,-12,-6.464696331150471,22.676122647536481,-12.5559025,-0.0000826,42.1487617,1.2993034,-1.2102202,4.0000000,-0.9160016,1.2280273,35.4773140,-1.5044389,6.6481719
131,-12,-6.457239691150471,22.676122647536481,-12.5568047,0.0006612,42.9752083,1.7413385,-1.3806982,4.0000000,-1.1609552,1.2288222,35.5467300,-1.6004412,9.0471916
132,-12,-6.449783051150471,22.676122647536481,-12.5576086,0.0011570,43.8016510,2.3663287,-1.5895140,4.0000000,-1.4742124,1.2298852,35.6473885,-1.7048156,12.6226187
133,-12,-6.442326411150471,22.676122647536481,-12.5582333,0.0016529,44.6280975,2.6607003,-1.6733783,4.0000000,-1.5398602,1.2308028,35.7051849,-1.8068963,13.7814016
134,-12,-6.434869771150471,22.676122647536481,-12.5586596,0.0021488,45.4545441,3.0646110,-1.7855145,4.0000000,-1.6246974,1.2323443,35.7942429,-1.9463315,15.4776106
135,-12,-6.427413131150471,22.676122647536481,-12.5589876,0.0025620,45.4545441,3.1845162,-1.8267651,4.0000000,-1.5526657,1.2339641,35.9062004,-2.1008644,15.6244011
136,-12,-6.419956491150471,22.676122647536481,-12.5590792,0.0026446,45.4545441,2.9814334,-1.8057213,5.0000000,-1.3640807,1.2353375,36.0245514,-2.2473621,14.7636957
137,-12,-6.412499851150470,22.676122647536481,-12.5590677,0.0025620,45.4545441,2.3500419,-1.7222216,4.0000000,-1.0226785,1.2374011,36.1594849,-2.4217646,13.3692236
138,-12,-6.405043211150470,22.676122647536481,-12.5589352,0.0024793,45.4545441,3.0103819,-1.8951437,4.0000000,-1.2467209,1.2405949,36.3437080,-2.5435665,16.4271049
139,-12,-6.397586571150470,22.676122647536481,-12.5586967,0.0023967,45.4545441,3.6241393,-2.0103793,4.0000000,-1.4526258,1.2443254,36.5988884,-2.5681326,18.6256733
140,-12,-6.390129931150470,22.676122647536481,-12.5582628,0.0023140,45.4545441,2.7473011,-1.8091093,4.0000000,-1.0886351,1.2469864,36.8146515,-2.5295837,14.5166330
141,-12,-6.382673291150470,22.676122647536481,-12.5576620,0.0021488,45.4545441,0.4532004,-1.3437910,4.0000000,-0.2092200,1.2465241,36.8137093,-2.4783621,10.0674849
142,-12,-6.375216651150470,22.676122647536481,-12.5570488,0.0019835,45.4545441,-2.3550301,-0.7596542,4.0000000,0.8235678,1.2416873,36.5009766,-2.3428760,13.0469589
143,-12,-6.367760011150470,22.676122647536481,-12.5564852,0.0018182,45.4545441,-4.4461823,-0.2925966,4.0000000,1.5167434,1.2328287,35.9067574,-2.1019368,20.7274857
144,-12,-6.360303371150470,22.676122647536481,-12.5561075,0.0016529,45.4545441,-5.2005239,-0.1558805,4.0000000,1.4485104,1.2212739,35.1211052,-1.7602714,23.4828262
145,-12,-6.606372491150471,22.668666007536480,-12.5255699,0.0004132,38.0165291,-0.4829290,0.0298581,4.0000000,0.1935557,1.1903002,32.8996010,-0.1338395,1.9715452
146,-12,-6.598915851150471,22.668666007536480,-12.5281382,0.0029752,43.8016510,-0.2659038,0.2287576,4.0000000,0.4273138,1.1913472,32.9870262,0.0302014,1.6520364
147,-12,-6.591459211150471,22.668666007536480,-12.5306969,-0.0045455,28.0991745,-0.5211977,0.0887720,4.0000000,0.3427651,1.1925486,33.0918808,-0.1652211,2.2645664
