OID_,ClipsFinal_DEM_Large_S3_RegN,X,Y,DEM_Large_S1_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
2468,-12,-3.109208331150471,22.810342167536479,-12.7865753,0.0013223,14.0495872,0.3705220,-0.6364580,4.0000000,-0.4629049,1.0093968,7.8329377,-0.8100113,0.9044252
2469,-12,-3.101751691150471,22.810342167536479,-12.7874184,0.0021488,21.4876041,0.2777238,-0.5347578,4.0000000,-0.6247815,1.0086169,7.4498549,-0.4447340,0.6121754
2470,-12,-3.094295051150471,22.810342167536479,-12.7882557,0.0030579,30.5785122,0.0985331,-0.4623175,4.0000000,-0.7994879,1.0084559,7.4506998,-0.1251470,0.6916156
2471,-12,-3.086838411150471,22.810342167536479,-12.7890949,0.0039669,39.6694221,0.3208344,-0.7687556,4.0000000,-1.2037716,1.0079439,7.2620163,-0.3337397,1.8011217
2472,-12,-3.079381771150471,22.810342167536479,-12.7898865,0.0048760,48.7603302,0.3552580,-1.0018139,4.0000000,-1.5838540,1.0066962,6.5814333,-0.4197739,3.4244680
2473,-12,-3.071925131150471,22.810342167536479,-12.7905884,-0.0042149,0.0000000,-0.2184803,-0.9315392,4.0000000,-1.7663909,1.0053686,5.8646903,-0.0966875,4.0244412
2474,-12,-3.064468491150471,22.810342167536479,-12.7912312,-0.0033058,0.0000000,-0.8406830,-0.8368762,4.0000000,-1.8158953,1.0044177,5.3492403,0.1421429,4.5910029
2475,-12,-3.057011851150471,22.810342167536479,-12.7918329,-0.0023967,0.0000000,-1.3813758,-0.7234117,4.0000000,-1.7430881,1.0035434,4.7376623,0.2962647,4.9435363
2476,-12,-3.049555211150471,22.810342167536479,-12.7923822,-0.0016529,0.0000000,-1.9335999,-0.5313804,4.0000000,-1.4660566,1.0030053,4.3245192,0.4032958,5.0654669
2477,-12,-3.042098571150471,22.810342167536479,-12.7929382,-0.0009917,0.0000000,-2.1917272,-0.3685980,4.0000000,-0.9569554,1.0028079,4.2115135,0.2197595,4.9852457
2478,-12,-3.034641931150471,22.810342167536479,-12.7934752,-0.0004959,0.0000000,-2.0411754,-0.4132310,4.0000000,-0.3103552,1.0025986,4.0855126,-0.5161067,4.8132682
2479,-12,-3.027185291150471,22.810342167536479,-12.7939920,-0.0001653,0.0000000,-1.6833845,-0.5552803,4.0000000,0.3657543,1.0023869,3.9280674,-1.4763148,4.6339064
2480,-12,-3.019728651150471,22.810342167536479,-12.7944651,0.0000000,0.0000000,-1.5080458,-0.5062991,4.0000000,0.8043712,1.0019373,3.5003974,-1.8169695,4.0617871
2481,-12,-3.012272011150471,22.810342167536479,-12.7948198,0.0000826,0.8264463,-1.0582532,-0.0144240,4.0000000,0.9454085,1.0016047,3.1782303,-0.9742565,2.1302528
2482,-12,-3.004815371150471,22.810342167536479,-12.7951460,0.0003306,3.3057852,0.4387783,0.8633177,4.0000000,1.4107816,1.0017679,3.3231189,0.3158538,2.1243408
2483,-12,-2.997358731150471,22.810342167536479,-12.7955036,0.0007438,7.4380164,3.0838411,1.8855445,4.0000000,2.1975281,1.0024961,3.9014180,1.5735610,8.1396179
2484,-12,-2.989902091150471,22.810342167536479,-12.7960024,0.0014876,14.8760328,5.2557082,2.5264215,4.0000000,2.5888336,1.0045437,5.3095050,2.4640095,15.2863741
2485,-12,-2.982445451150471,22.810342167536479,-12.7967482,0.0023967,23.9669418,5.0016928,2.4816494,4.0000000,2.7515795,1.0074868,7.0135131,2.2117193,15.1201038
2486,-12,-2.974988811150471,22.810342167536479,-12.7976599,0.0033058,33.0578499,3.2990136,2.1016829,4.0000000,2.8526464,1.0101146,8.1416254,1.3507195,11.6633730
2487,-12,-2.967532171150471,22.810342167536479,-12.7986784,0.0042149,42.1487617,2.4141788,1.8957632,4.0000000,2.8777616,1.0125037,9.0266151,0.9137647,10.2333565
2488,-12,-2.960075531150471,22.810342167536479,-12.7997990,0.0052893,51.2396698,1.9991390,1.7858709,4.0000000,2.8563609,1.0147135,9.8026619,0.7153808,9.5324049
2489,-12,-2.952618891150470,22.810342167536479,-12.8009892,-0.0034711,4.9586778,2.6015415,1.9075980,4.0000000,2.9148915,1.0165892,10.3397388,0.9003044,10.2597332
2490,-12,-2.945162251150471,22.810342167536479,-12.8022327,-0.0021488,9.0909090,3.7712331,2.1523476,4.0000000,3.0225549,1.0193840,11.1721840,1.2821404,12.1799345
2491,-12,-2.937705611150471,22.810342167536479,-12.8036184,-0.0006612,14.8760328,3.5450130,2.1026247,4.0000000,2.9655738,1.0233603,12.3213377,1.2396755,12.0128527
2492,-12,-2.930248971150471,22.810342167536479,-12.8051405,0.0009091,22.3140488,1.0167980,1.5472211,4.0000000,2.7200091,1.0265940,13.1680536,0.3744332,8.8326492
2493,-12,-2.922792331150471,22.810342167536479,-12.8067207,0.0024793,31.4049587,-1.3150618,0.9317382,4.0000000,2.3360538,1.0278199,13.4640341,-0.4725775,7.1584754
2494,-12,-2.915335691150471,22.810342167536479,-12.8082771,0.0038843,40.4958687,-3.7630513,0.1443093,4.0000000,1.5977318,1.0273550,13.4106636,-1.3091133,8.5582943
2495,-12,-2.907879051150471,22.810342167536479,-12.8097572,0.0049587,49.5867767,-5.1805758,-0.3685084,4.0000000,0.6535771,1.0241402,12.5590715,-1.3905940,11.9361792
2496,-12,-2.900422411150471,22.810342167536479,-12.8110056,-0.0041322,0.0000000,-5.0340781,-0.2892312,4.0000000,-0.1136473,1.0197411,11.2700119,-0.4648151,11.2370167
2497,-12,-2.892965771150471,22.810342167536479,-12.8121176,-0.0031405,0.8264463,-3.9306114,0.1312432,4.0000000,-0.2072186,1.0169542,10.4783506,0.4697050,8.4756804
2498,-12,-2.885509131150471,22.810342167536479,-12.8131609,-0.0020661,2.4793389,-3.4156609,0.3153091,4.0000000,-0.1908890,1.0146065,9.7370615,0.8215073,7.6416821
2499,-12,-2.878052491150471,22.810342167536479,-12.8141088,-0.0011570,4.1322312,-3.3626823,0.2607387,4.0000000,-0.1817937,1.0125965,9.0479422,0.7032711,7.3447008
2500,-12,-2.870595851150471,22.810342167536479,-12.8150072,-0.0003306,6.6115704,-3.6088052,0.0682091,4.0000000,-0.2302962,1.0108269,8.4183168,0.3667145,7.5548730
2501,-12,-2.863139211150471,22.810342167536479,-12.8158092,0.0004132,9.0909090,-3.9437723,-0.1611418,4.0000000,-0.5180159,1.0087482,7.5303817,0.1957323,8.2773199
2502,-12,-2.855682571150471,22.810342167536479,-12.8164730,0.0010744,12.3966942,-3.2177157,-0.0813756,4.0000000,-0.6271986,1.0069206,6.6712656,0.4644474,6.6424747
2503,-12,-2.848225931150471,22.810342167536479,-12.8170242,0.0015702,15.7024794,-2.0422528,0.2022574,4.0000000,-0.4360502,1.0057150,6.0599818,0.8405651,4.3385735
2504,-12,-2.840769291150471,22.810342167536479,-12.8175106,0.0019835,19.8347111,-1.4327608,0.3375265,4.0000000,-0.2124334,1.0050210,5.6925936,0.8874864,3.3801029
2505,-12,-2.833312651150471,22.810342167536479,-12.8179636,0.0023967,23.9669418,-1.0284415,0.4247487,4.0000000,-0.0032575,1.0044601,5.3513880,0.8527549,2.8210661
2506,-12,-2.825856011150471,22.810342167536479,-12.8183575,0.0028099,28.0991745,-0.7708421,0.4937815,4.0000000,0.2136377,1.0041596,5.1656547,0.7739254,2.5537176
2507,-12,-2.818399371150471,22.810342167536479,-12.8187485,0.0033058,33.0578499,-0.5349224,0.5766636,4.0000000,0.4644958,1.0041564,5.1898856,0.6888314,2.4376345
2508,-12,-2.810942731150471,22.810342167536479,-12.8191061,0.0037190,37.1900826,-0.9840330,0.4252090,4.0000000,0.2468725,1.0042491,5.2655616,0.6035456,2.7345951
2509,-12,-2.803486091150471,22.810342167536479,-12.8194494,0.0040496,40.4958687,-1.3387706,0.2890055,4.0000000,-0.1436694,1.0042855,5.2893624,0.7216805,3.0591629
2510,-12,-2.796029451150471,22.810342167536479,-12.8197174,0.0043802,43.8016510,-1.3541088,0.2630724,4.0000000,-0.4735180,1.0041972,5.2306871,0.9996628,3.0287557
2511,-12,-2.788572811150471,22.810342167536479,-12.8199387,0.0047107,47.1074371,-0.8648378,0.4129603,4.0000000,-0.3727736,1.0041469,5.2067103,1.1986941,2.4411838
2512,-12,-2.781116171150471,22.810342167536479,-12.8201284,-0.0049587,0.0000000,-0.6432125,0.4922227,4.0000000,-0.3017382,1.0041022,5.1802955,1.2861836,2.2798405
2513,-12,-2.773659531150471,22.810342167536479,-12.8203039,-0.0047107,0.0000000,-0.6454906,0.4973790,4.0000000,-0.3060236,1.0040423,5.1325326,1.3007816,2.3044770
2514,-12,-3.452213771150471,22.802885527536482,-12.7224789,-0.0027273,9.0909090,-0.1726563,0.5073853,4.0000000,-0.1450425,1.0249274,12.6571646,1.1598132,1.4471768
2515,-12,-3.444757131150471,22.802885527536482,-12.7241859,-0.0009091,18.1818180,-0.1692058,0.3753775,4.0000000,-0.1804268,1.0273432,13.2809772,0.9311818,0.9563786
2516,-12,-3.437300491150471,22.802885527536482,-12.7259827,0.0009091,27.2727280,-0.1588844,0.2467973,4.0000000,-0.2219098,1.0283918,13.5013447,0.7155045,0.5999606
2517,-12,-3.429843851150471,22.802885527536482,-12.7277613,0.0027273,36.3636360,-0.0825377,0.0031263,4.0000000,-0.2793372,1.0293297,13.7495422,0.2855897,0.1855506
2518,-12,-3.422387211150471,22.802885527536482,-12.7296152,0.0045455,45.4545441,0.0546368,-0.2588044,4.0000000,-0.3263744,1.0298294,13.8905563,-0.1912345,0.1836056
2519,-12,-3.414930571150470,22.802885527536482,-12.7314243,-0.0045455,0.0000000,0.2808376,-0.5567713,4.0000000,-0.3955330,1.0284190,13.5180922,-0.7180096,0.7375755
2520,-12,-3.407473931150470,22.802885527536482,-12.7331848,-0.0028099,8.2644625,0.3340881,-0.6574969,4.0000000,-0.5313472,1.0272866,13.2734118,-0.7836465,1.1638414
2521,-12,-3.400017291150470,22.802885527536482,-12.7349224,-0.0009917,17.3553715,0.3781226,-0.8174339,4.0000000,-0.6765149,1.0258833,12.9096155,-0.9583529,2.0990634
2522,-12,-3.392560651150470,22.802885527536482,-12.7366018,0.0008264,26.4462814,0.3616729,-0.9469813,4.0000000,-0.8201860,1.0238842,12.4021988,-1.0737764,3.1247151
2523,-12,-3.385104011150470,22.802885527536482,-12.7382078,0.0026446,35.5371895,0.3711210,-1.0330423,5.0000000,-0.9792899,1.0220802,11.9530334,-1.0867947,3.8412490
2524,-12,-3.377647371150470,22.802885527536482,-12.7397566,0.0044628,44.6280975,0.3522414,-1.1050550,4.0000000,-1.1305195,1.0205034,11.5072680,-1.0795904,4.5409307
2525,-12,-3.370190731150470,22.802885527536482,-12.7412453,-0.0046281,0.0000000,-0.2179063,-0.9725908,4.0000000,-1.2238541,1.0191633,11.0709743,-0.7213275,4.5899577
2526,-12,-3.362734091150470,22.802885527536482,-12.7426853,-0.0032231,4.9586778,-0.6142902,-0.9179714,4.0000000,-1.3095307,1.0189756,11.0806837,-0.5264121,5.0187120
2527,-12,-3.355277451150470,22.802885527536482,-12.7441454,-0.0015702,12.3966942,-1.0075687,-0.8466601,4.0000000,-1.3665273,1.0189328,11.0504370,-0.3267929,5.3345356
2528,-12,-3.347820811150471,22.802885527536482,-12.7455654,0.0002479,21.4876041,-1.0568725,-0.8217697,4.0000000,-1.4516659,1.0191674,11.1026926,-0.1918734,5.2790141
2529,-12,-3.340364171150471,22.802885527536482,-12.7470217,0.0020661,30.5785122,-1.5758598,-0.6597478,4.0000000,-1.5835810,1.0201900,11.4362669,0.2640853,5.4096608
2530,-12,-3.332907531150471,22.802885527536482,-12.7485037,0.0038843,39.6694221,-0.8510501,-0.8245182,4.0000000,-1.8608484,1.0214022,11.7778301,0.2118120,4.9761062
2531,-12,-3.325450891150471,22.802885527536482,-12.7500420,-0.0051240,0.0000000,-0.6289681,-0.9400465,4.0000000,-2.1508448,1.0218062,11.8811264,0.2707517,5.4462686
2532,-12,-3.317994251150471,22.802885527536482,-12.7515583,-0.0042149,0.0000000,-0.8937396,-0.9967915,4.0000000,-2.3608727,1.0215268,11.7494469,0.3672898,6.5274935
2533,-12,-3.310537611150471,22.802885527536482,-12.7530890,-0.0026446,6.6115704,-1.9349669,-0.8575572,4.0000000,-2.4355977,1.0218090,11.8383160,0.7204832,7.6834736
2534,-12,-3.303080971150471,22.802885527536482,-12.7546406,-0.0008264,15.7024794,-1.6356597,-0.9412450,4.0000000,-2.3941264,1.0224015,12.0211859,0.5116363,7.7187638
2535,-12,-3.295624331150471,22.802885527536482,-12.7562313,0.0009917,24.7933884,-0.6536560,-1.1583138,4.0000000,-2.2951581,1.0224516,12.0498486,-0.0214693,7.5585704
2536,-12,-3.288167691150471,22.802885527536482,-12.7577991,0.0028099,33.8842964,0.5512840,-1.4411001,4.0000000,-2.1589417,1.0213625,11.7512712,-0.7232585,8.0374527
2537,-12,-3.280711051150471,22.802885527536482,-12.7593184,0.0041322,42.9752083,0.9025857,-1.5148162,5.0000000,-1.9970102,1.0196985,11.2552052,-1.0326221,8.0958986
2538,-12,-3.273254411150471,22.802885527536482,-12.7607632,-0.0047934,0.0000000,1.4271228,-1.6123925,4.0000000,-1.8406246,1.0181487,10.8356705,-1.3841606,8.1685762
2539,-12,-3.265797771150471,22.802885527536482,-12.7621613,-0.0038843,0.0000000,2.1822691,-1.7129694,4.0000000,-1.7033399,1.0163971,10.2980623,-1.7225989,7.8683538
2540,-12,-3.258341131150471,22.802885527536482,-12.7634592,-0.0029752,0.0000000,2.3507211,-1.6484708,4.0000000,-1.6448673,1.0140702,9.4868689,-1.6520742,6.5191789
2541,-12,-3.250884491150471,22.802885527536482,-12.7646465,-0.0014050,6.6115704,1.0957600,-1.2036226,4.0000000,-1.6352003,1.0125897,8.9648132,-0.7720450,3.8395839
2542,-12,-3.243427851150471,22.802885527536482,-12.7658043,0.0004132,15.7024794,-0.1822036,-0.7736998,4.0000000,-1.6178496,1.0124555,8.9352608,0.0704500,2.9647532
2543,-12,-3.235971211150471,22.802885527536482,-12.7669716,0.0022314,24.7933884,-0.9856504,-0.4403363,4.0000000,-1.5104601,1.0128525,9.0966873,0.6297876,2.9406309
2544,-12,-3.228514571150471,22.802885527536482,-12.7681646,0.0033884,33.8842964,-1.1231916,-0.3007147,4.0000000,-1.3990961,1.0137640,9.4342089,0.7976668,2.7931263
2545,-12,-3.221057931150471,22.802885527536482,-12.7694254,0.0042975,42.9752083,-0.5329545,-0.4396779,4.0000000,-1.2884305,1.0148445,9.8637047,0.4090746,2.0001187
2546,-12,-3.213601291150471,22.802885527536482,-12.7707243,-0.0047934,0.0000000,0.2335314,-0.7417632,4.0000000,-1.2093341,1.0147614,9.8077993,-0.2741924,1.8830045
2547,-12,-3.206144651150471,22.802885527536482,-12.7719851,-0.0038843,0.0000000,0.1229542,-0.7531478,4.0000000,-1.1393324,1.0138656,9.4369593,-0.3669633,2.1703866
2548,-12,-3.198688011150471,22.802885527536482,-12.7732086,-0.0029752,0.0000000,-0.7363820,-0.4177563,4.0000000,-1.0602727,1.0134624,9.2758722,0.2247601,2.3184280
2549,-12,-3.191231371150471,22.802885527536482,-12.7744341,-0.0013223,7.4380164,-1.3156152,-0.1562620,5.0000000,-0.9438629,1.0141393,9.5517883,0.6313390,2.9006982
2550,-12,-3.183774731150470,22.802885527536482,-12.7757158,0.0004959,16.5289249,-1.0707875,-0.2493982,4.0000000,-0.8129779,1.0151038,9.9347897,0.3141814,2.5577090
2551,-12,-3.176318091150470,22.802885527536482,-12.7770281,0.0023140,25.6198349,-0.4862137,-0.5020013,4.0000000,-0.6625561,1.0151691,9.9315224,-0.3414466,2.1143568
2552,-12,-3.168861451150470,22.802885527536482,-12.7783155,0.0034711,34.7107430,-0.3929203,-0.5499970,4.0000000,-0.4999640,1.0144908,9.6677303,-0.6000301,2.1102772
2553,-12,-3.161404811150470,22.802885527536482,-12.7795553,0.0043802,43.8016510,-0.5460589,-0.5395883,4.0000000,-0.3173681,1.0141221,9.5796604,-0.7618085,2.3731661
2554,-12,-3.153948171150470,22.802885527536482,-12.7808008,-0.0047107,0.0000000,-0.6150705,-0.7040706,4.0000000,-0.1526936,1.0137666,9.4777927,-1.2554476,3.3501277
2555,-12,-3.146491531150470,22.802885527536482,-12.7819939,-0.0038017,0.0000000,-0.5518824,-0.8641095,4.0000000,0.0008567,1.0127014,9.0516453,-1.7290756,4.2229657
2556,-12,-3.139034891150470,22.802885527536482,-12.7831059,-0.0028926,0.0000000,-0.4829804,-0.7762029,4.0000000,0.0816553,1.0115045,8.6024637,-1.6340611,3.4698656
2557,-12,-3.131578251150470,22.802885527536482,-12.7841425,-0.0017355,2.4793389,-0.3239520,-0.6141152,4.0000000,0.0762380,1.0108311,8.3901958,-1.3044685,2.2136068
2558,-12,-3.124121611150471,22.802885527536482,-12.7851467,-0.0004959,5.7851238,-0.0376151,-0.5382679,4.0000000,-0.0507860,1.0104880,8.2607765,-1.0257498,1.2641479
2559,-12,-3.116664971150471,22.802885527536482,-12.7861109,0.0009091,10.7438021,0.2861419,-0.6703768,4.0000000,-0.2663332,1.0101004,8.1403961,-1.0744205,1.2534007
2560,-12,-3.109208331150471,22.802885527536482,-12.7870541,0.0017355,17.3553715,0.3964679,-0.6954280,4.0000000,-0.4763358,1.0091821,7.7076764,-0.9145201,1.1724571
2561,-12,-3.101751691150471,22.802885527536482,-12.7879047,0.0025620,25.6198349,0.2494163,-0.5341061,4.0000000,-0.5849007,1.0082240,7.2677832,-0.4833115,0.6651916
2562,-12,-3.094295051150471,22.802885527536482,-12.7887249,0.0034711,34.7107430,0.0945876,-0.4465551,4.0000000,-0.7032818,1.0078826,7.1966124,-0.1898285,0.6355842
2563,-12,-3.086838411150471,22.802885527536482,-12.7895384,0.0043802,43.8016510,0.1159703,-0.7363409,4.0000000,-1.0285934,1.0072178,6.8990149,-0.4440885,2.0069940
2564,-12,-3.079381771150471,22.802885527536482,-12.7902956,-0.0047107,0.0000000,-0.1046962,-0.9061841,4.0000000,-1.3064058,1.0057888,6.1019087,-0.5059624,3.5913835
2565,-12,-3.071925131150471,22.802885527536482,-12.7909307,-0.0038017,0.0000000,-0.6534709,-0.7648382,4.0000000,-1.3736043,1.0044115,5.2958560,-0.1560721,3.7260702
2566,-12,-3.064468491150471,22.802885527536482,-12.7915144,-0.0028926,0.0000000,-1.1504115,-0.6002420,4.0000000,-1.2755705,1.0035026,4.7353773,0.0750865,3.8047950
2567,-12,-3.057011851150471,22.802885527536482,-12.7920446,-0.0019835,0.0000000,-1.5733813,-0.4193532,4.0000000,-1.0707749,1.0026817,4.0873041,0.2320685,3.8952501
2568,-12,-3.049555211150471,22.802885527536482,-12.7925148,-0.0013223,0.0000000,-1.8718774,-0.1639906,4.0000000,-0.6437627,1.0021850,3.6527340,0.3157815,3.8840766
2569,-12,-3.042098571150471,22.802885527536482,-12.7929821,-0.0007438,0.0000000,-1.8777299,0.0440724,4.0000000,-0.0271754,1.0020131,3.5665596,0.1153202,3.7924764
2570,-12,-3.034641931150471,22.802885527536482,-12.7934399,-0.0003306,0.0000000,-1.7417370,0.0502296,4.0000000,0.6128522,1.0018935,3.4775007,-0.5123930,3.5198400
2571,-12,-3.027185291150471,22.802885527536482,-12.7938786,-0.0000826,0.0000000,-1.5646877,-0.0221911,4.0000000,1.0774280,1.0017602,3.3891783,-1.1218103,3.1530190
2572,-12,-3.019728651150471,22.802885527536482,-12.7942801,0.0000000,0.0000000,-1.4246398,0.0711535,4.0000000,1.2527263,1.0014485,3.0363202,-1.1104194,2.8866625
2573,-12,-3.012272011150471,22.802885527536482,-12.7946014,0.0000000,0.0000000,-0.5707770,0.5355433,4.0000000,1.2712600,1.0011944,2.7251515,-0.2001734,2.3027506
2574,-12,-3.004815371150471,22.802885527536482,-12.7948933,0.0001653,1.6528926,1.5239534,1.3128598,4.0000000,1.6476835,1.0013481,2.8521132,0.9780361,3.8700058
2575,-12,-2.997358731150471,22.802885527536482,-12.7952557,0.0004959,4.9586778,4.6510324,2.1667285,4.0000000,2.2394292,1.0020019,3.4250197,2.0940278,9.5471249
2576,-12,-2.989902091150471,22.802885527536482,-12.7957325,0.0012397,12.3966942,6.8466535,2.6731141,4.0000000,2.6431873,1.0036486,4.7377057,2.7030406,15.0922022
2577,-12,-2.982445451150471,22.802885527536482,-12.7964258,0.0021488,21.4876041,6.4839110,2.6519294,4.0000000,2.9254944,1.0060263,6.2339520,2.3783646,15.5633860
2578,-12,-2.974988811150471,22.802885527536482,-12.7972775,0.0030579,30.5785122,4.8850727,2.4044569,4.0000000,3.1457665,1.0082265,7.2732739,1.6631474,13.9148483
2579,-12,-2.967532171150471,22.802885527536482,-12.7982368,0.0039669,39.6694221,4.0174479,2.2727516,4.0000000,3.2710068,1.0103686,8.1773558,1.2744966,13.3494768
2580,-12,-2.960075531150471,22.802885527536482,-12.7993040,0.0049587,48.7603302,3.4134712,2.1759117,4.0000000,3.3161929,1.0123559,8.9402285,1.0356306,12.9769068
2581,-12,-2.952618891150470,22.802885527536482,-12.8004370,-0.0038843,3.3057852,3.9491785,2.2855120,4.0000000,3.4129782,1.0140492,9.4716663,1.1580458,14.0335712
2582,-12,-2.945162251150471,22.802885527536482,-12.8016396,-0.0026446,6.6115704,5.1046405,2.4995687,4.0000000,3.5514123,1.0165861,10.2939177,1.4477251,16.1459122
2583,-12,-2.937705611150471,22.802885527536482,-12.8029709,-0.0012397,11.5702477,4.5716705,2.4392872,4.0000000,3.5864744,1.0200337,11.3887558,1.2920998,16.3653126
2584,-12,-2.930248971150471,22.802885527536482,-12.8044281,0.0003306,18.1818180,1.3471347,1.9427892,4.0000000,3.5007572,1.0229763,12.2033749,0.3848211,14.2116976
2585,-12,-2.922792331150471,22.802885527536482,-12.8059540,0.0019835,27.2727280,-1.3761814,1.4431490,4.0000000,3.2424161,1.0240963,12.5023422,-0.3561182,12.7621756
2586,-12,-2.915335691150471,22.802885527536482,-12.8074284,0.0034711,36.3636360,-4.2489061,0.7913010,4.0000000,2.6198697,1.0240046,12.5518341,-1.0372677,12.4390926
2587,-12,-2.907879051150471,22.802885527536482,-12.8088837,0.0045455,45.4545441,-5.8128181,0.3623904,4.0000000,1.7874134,1.0218732,11.9289875,-1.0626324,13.3627319
2588,-12,-2.900422411150471,22.802885527536482,-12.8101568,-0.0045455,0.0000000,-5.6295009,0.3472905,4.0000000,1.0530050,1.0183696,10.8736153,-0.3584240,12.6630096
2589,-12,-2.892965771150471,22.802885527536482,-12.8113222,-0.0036364,0.0000000,-4.4206958,0.5302972,4.0000000,0.7833167,1.0160607,10.2247629,0.2772777,10.6440058
2590,-12,-2.885509131150471,22.802885527536482,-12.8124247,-0.0026446,0.8264463,-3.9470067,0.5063003,4.0000000,0.6260547,1.0138741,9.4785357,0.3865458,9.4308176
2591,-12,-2.878052491150471,22.802885527536482,-12.8134251,-0.0017355,1.6528926,-3.8498242,0.3335919,4.0000000,0.5359271,1.0118783,8.7815866,0.1312567,8.5449162
2592,-12,-2.870595851150471,22.802885527536482,-12.8143740,-0.0009091,3.3057852,-3.9601226,0.0687728,4.0000000,0.3923540,1.0100675,8.1243019,-0.2548084,8.2679558
2593,-12,-2.863139211150471,22.802885527536482,-12.8151989,-0.0001653,4.9586778,-4.0404210,-0.1917944,4.0000000,0.0284613,1.0079486,7.1783667,-0.4120501,8.4883595
2594,-12,-2.855682571150471,22.802885527536482,-12.8158875,0.0004959,7.4380164,-3.0932713,-0.1294066,4.0000000,-0.1854832,1.0062140,6.3079481,-0.0733300,6.4076538
2595,-12,-2.848225931150471,22.802885527536482,-12.8164654,0.0009917,9.9173555,-1.8563598,0.1038787,3.0000000,-0.1493588,1.0050685,5.7042212,0.3571163,3.8301475
2596,-12,-2.840769291150471,22.802885527536482,-12.8169727,0.0013223,13.2231407,-1.3384297,0.1426145,3.0000000,-0.0877998,1.0044074,5.3447251,0.3730288,2.8055487
2597,-12,-2.833312651150471,22.802885527536482,-12.8174543,0.0016529,16.5289249,-1.0030159,0.1643743,4.0000000,-0.0227768,1.0038186,4.9495749,0.3515255,2.1450078
2598,-12,-2.825856011150471,22.802885527536482,-12.8178501,0.0019835,19.8347111,-0.7876369,0.2062792,4.0000000,0.0963063,1.0034231,4.6813626,0.3162522,1.7683535
2599,-12,-2.818399371150471,22.802885527536482,-12.8182230,0.0023967,23.9669418,-0.5383992,0.3329624,4.0000000,0.3453799,1.0033556,4.6397791,0.3205449,1.5404613
2600,-12,-2.810942731150471,22.802885527536482,-12.8185577,0.0028099,28.0991745,-0.8119859,0.2645866,4.0000000,0.1918366,1.0033703,4.6551495,0.3373366,1.9288158
2601,-12,-2.803486091150471,22.802885527536482,-12.8188782,0.0031405,31.4049587,-1.0246704,0.2329973,4.0000000,-0.0767693,1.0033422,4.6487241,0.5427639,2.2946417
2602,-12,-2.796029451150471,22.802885527536482,-12.8191328,0.0034711,34.7107430,-1.0772760,0.2575421,4.0000000,-0.3391511,1.0032117,4.5467772,0.8542353,2.4466596
2603,-12,-2.788572811150471,22.802885527536482,-12.8193464,0.0038017,38.0165291,-0.7279409,0.4219146,4.0000000,-0.2530618,1.0031234,4.4788213,1.0968910,2.1875844
2604,-12,-2.781116171150471,22.802885527536482,-12.8195353,0.0041322,41.3223152,-0.6331716,0.4785674,4.0000000,-0.2412465,1.0030611,4.4284310,1.1983813,2.2003963
2605,-12,-2.773659531150471,22.802885527536482,-12.8197107,0.0043802,43.8016510,-0.7659861,0.4407616,4.0000000,-0.3406107,1.0029945,4.3783855,1.2221339,2.3280888
2606,-12,-2.766202891150471,22.802885527536482,-12.8198500,0.0046281,46.2809906,-0.7742507,0.4383920,4.0000000,-0.3641254,1.0029552,4.3298745,1.2409095,2.3357868
2607,-12,-3.452213771150471,22.795428887536481,-12.7223539,-0.0028099,9.0909090,-0.0997411,0.5226497,4.0000000,-0.0878042,1.0250640,12.6734772,1.1331036,1.3583400
2608,-12,-3.444757131150471,22.795428887536481,-12.7240667,-0.0009917,18.1818180,-0.1277564,0.3787623,4.0000000,-0.1413696,1.0275515,13.3434391,0.8988942,0.8785384
2609,-12,-3.437300491150471,22.795428887536481,-12.7258749,0.0008264,27.2727280,-0.1205260,0.2068450,4.0000000,-0.1914330,1.0285199,13.5376663,0.6051229,0.4412873
2610,-12,-3.429843851150471,22.795428887536481,-12.7276506,0.0026446,36.3636360,-0.0567831,-0.0289735,4.0000000,-0.2510068,1.0291715,13.6930609,0.1930598,0.1330715
2611,-12,-3.422387211150471,22.795428887536481,-12.7294979,0.0044628,45.4545441,0.0381212,-0.2315995,4.0000000,-0.2935453,1.0296900,13.8498421,-0.1696538,0.1596744
2612,-12,-3.414930571150470,22.795428887536481,-12.7313070,-0.0045455,0.0000000,0.2011234,-0.4605887,4.0000000,-0.3557039,1.0283692,13.4881124,-0.5654735,0.4878402
2613,-12,-3.407473931150470,22.795428887536481,-12.7330675,-0.0027273,9.0909090,0.2019196,-0.4824795,4.0000000,-0.4620728,1.0276228,13.3299932,-0.5028862,0.5865521
2614,-12,-3.400017291150470,22.795428887536481,-12.7348328,-0.0009091,18.1818180,0.2590795,-0.6397880,4.0000000,-0.5809568,1.0268362,13.1572952,-0.6986191,1.2371950
2615,-12,-3.392560651150470,22.795428887536481,-12.7365437,0.0009091,27.2727280,0.3793957,-0.8416552,4.0000000,-0.7209262,1.0250351,12.7125139,-0.9623842,2.2709625
2616,-12,-3.385104011150470,22.795428887536481,-12.7381878,0.0027273,36.3636360,0.4828219,-0.9482224,4.0000000,-0.9024944,1.0232708,12.2546787,-0.9939505,2.8782861
