OID_,ClipsFinal_DEM_Large_S3_RegS1,X,Y,DEM_Large_S1_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
12,-12,-2.631983371150471,22.169071127536480,-12.7803707,-0.0042975,0.0000000,-0.2790099,-0.4862327,4.0000000,-0.9031979,1.0025791,4.1024990,-0.0692674,1.5234351
13,-12,-2.624526731150472,22.169071127536480,-12.7806787,-0.0034711,0.0000000,-0.3249773,-0.4040900,4.0000000,-0.9552125,1.0021495,3.7360687,0.1470324,1.3180774
14,-12,-2.617070091150472,22.169071127536480,-12.7809296,-0.0027273,0.0000000,-0.4119433,-0.3341261,4.0000000,-1.0190406,1.0017283,3.3330848,0.3507883,1.2822078
15,-12,-2.609613451150472,22.169071127536480,-12.7811213,-0.0020661,0.0000000,-0.5600562,-0.2618873,4.0000000,-1.0541365,1.0013530,2.9615846,0.5303621,1.4041620
16,-12,-2.602156811150472,22.169071127536480,-12.7812805,-0.0015702,0.0000000,-0.8210338,-0.3966606,4.0000000,-1.3846664,1.0010059,2.5407453,0.5913451,2.2834802
17,-12,-2.594700171150472,22.169071127536480,-12.7813931,-0.0011570,0.0000000,-1.1365883,-0.6208719,4.0000000,-1.8368284,1.0006689,2.0000753,0.5950845,3.8281076
18,-12,-2.587243531150472,22.169071127536480,-12.7813950,-0.0007438,0.0000000,-1.3418796,-0.6516855,5.0000000,-1.2996813,1.0004852,1.6644677,-0.0036896,4.3913684
19,-12,-2.579786891150472,22.169071127536480,-12.7812834,-0.0007438,0.0000000,-1.2472012,-0.3877368,5.0000000,0.0928395,1.0005101,1.7809433,-0.8683131,3.1010292
20,-12,-2.572330251150472,22.169071127536480,-12.7810955,-0.0010744,0.0000000,-0.9796939,-0.0697427,4.0000000,0.7452785,1.0006050,1.9697665,-0.8847640,1.9832597
21,-12,-2.564873611150472,22.169071127536480,-12.7808590,-0.0016529,0.0000000,-0.6981715,0.1482524,4.0000000,0.9521734,1.0006752,2.0778282,-0.6556686,1.4887981
22,-12,-2.654353291150471,22.161614487536479,-12.7795124,0.0038017,38.0165291,0.1781388,-0.5334548,4.0000000,-0.4176646,1.0044694,5.4809041,-0.6492450,0.7942038
23,-12,-2.646896651150471,22.161614487536479,-12.7800264,-0.0053719,0.0000000,0.3169914,-0.7860109,5.0000000,-0.8273839,1.0038676,5.0910406,-0.7446378,1.8676344
24,-12,-2.639440011150471,22.161614487536479,-12.7804604,-0.0044628,0.0000000,0.2913021,-0.7980551,4.0000000,-1.0507466,1.0031482,4.5581093,-0.5453636,1.9952244
25,-12,-2.631983371150471,22.161614487536479,-12.7807989,-0.0035537,0.0000000,0.1766753,-0.6898195,4.0000000,-1.0718073,1.0025839,4.1265969,-0.3078319,1.5717784
26,-12,-2.624526731150472,22.161614487536479,-12.7810888,-0.0028099,0.0000000,0.0234434,-0.5890587,4.0000000,-1.0804926,1.0021641,3.7884271,-0.0976248,1.3579819
27,-12,-2.617070091150472,22.161614487536479,-12.7813129,-0.0021488,0.0000000,-0.1677677,-0.4982294,4.0000000,-1.1273944,1.0017378,3.3888700,0.1309357,1.3422263
28,-12,-2.609613451150472,22.161614487536479,-12.7814693,-0.0015702,0.0000000,-0.4082134,-0.3716087,4.0000000,-1.1093845,1.0013777,3.0171494,0.3661671,1.3794795
29,-12,-2.602156811150472,22.161614487536479,-12.7815866,-0.0011570,0.0000000,-0.7137820,-0.4041796,4.0000000,-1.3343252,1.0010632,2.6274116,0.5259659,2.0929635
30,-12,-2.594700171150472,22.161614487536479,-12.7816525,-0.0008264,0.0000000,-1.1488034,-0.5291134,5.0000000,-1.6342819,1.0007840,2.2138314,0.5760552,3.4311790
31,-12,-2.587243531150472,22.161614487536479,-12.7816172,-0.0004959,0.0000000,-1.4634669,-0.4839037,4.0000000,-1.0822464,1.0006810,2.0530691,0.1144390,3.8750138
32,-12,-2.579786891150472,22.161614487536479,-12.7814770,-0.0004959,0.0000000,-1.3889294,-0.2053962,4.0000000,-0.0357116,1.0007688,2.2269113,-0.3750809,2.9553163
33,-12,-2.572330251150472,22.161614487536479,-12.7812614,-0.0008264,0.0000000,-1.0642734,0.1264904,4.0000000,0.6325564,1.0008985,2.4215236,-0.3795757,2.2008548
34,-12,-2.564873611150472,22.161614487536479,-12.7810030,-0.0014050,0.0000000,-0.7434720,0.3730996,4.0000000,0.9831883,1.0009761,2.5093777,-0.2369891,2.0533710
35,-12,-2.557416971150472,22.161614487536479,-12.7807255,-0.0021488,0.0000000,-0.4613493,0.5385852,4.0000000,1.1776727,1.0010054,2.5489695,-0.1005024,2.0939982
36,-12,-2.669266571150471,22.154157847536478,-12.7787867,0.0029752,29.7520657,-0.0163857,-0.1733456,4.0000000,0.0403428,1.0046883,5.5465355,-0.3870339,0.1544545
37,-12,-2.661809931150471,22.154157847536478,-12.7793798,0.0037190,37.1900826,0.0982952,-0.3519617,4.0000000,-0.2028590,1.0046144,5.5224504,-0.5010644,0.3025555
38,-12,-2.654353291150471,22.154157847536478,-12.7799578,0.0045455,45.4545441,0.3073528,-0.6452002,4.0000000,-0.5402673,1.0042505,5.2995443,-0.7501331,1.0662534
39,-12,-2.646896651150471,22.154157847536478,-12.7804737,-0.0045455,0.0000000,0.4945315,-0.8982285,5.0000000,-0.8964333,1.0035746,4.8307381,-0.9000238,2.2702761
40,-12,-2.639440011150471,22.154157847536478,-12.7809057,-0.0036364,0.0000000,0.4676211,-0.8869416,5.0000000,-1.0788388,1.0028353,4.2568393,-0.6950443,2.2398195
41,-12,-2.631983371150471,22.154157847536478,-12.7812376,-0.0028099,0.0000000,0.3257221,-0.7552394,4.0000000,-1.0659266,1.0022912,3.8383253,-0.4445523,1.6490773
42,-12,-2.624526731150472,22.154157847536478,-12.7815123,-0.0021488,0.0000000,0.1901409,-0.6690206,4.0000000,-1.0744338,1.0019310,3.5386031,-0.2636074,1.4250588
43,-12,-2.617070091150472,22.154157847536478,-12.7817192,-0.0015702,0.0000000,0.0062038,-0.5824624,4.0000000,-1.1269016,1.0015885,3.1945581,-0.0380231,1.3570086
44,-12,-2.609613451150472,22.154157847536478,-12.7818508,-0.0010744,0.0000000,-0.2316821,-0.4502676,4.0000000,-1.1091956,1.0013249,2.9371047,0.2086605,1.2841865
45,-12,-2.602156811150472,22.154157847536478,-12.7819386,-0.0007438,0.0000000,-0.5308228,-0.4357224,4.0000000,-1.2762352,1.0011121,2.6947889,0.4047905,1.8323997
46,-12,-2.594700171150472,22.154157847536478,-12.7819605,-0.0004959,0.0000000,-0.9538749,-0.4985271,5.0000000,-1.4762244,1.0009421,2.4576895,0.4791701,2.9161744
47,-12,-2.587243531150472,22.154157847536478,-12.7818966,-0.0002479,0.0000000,-1.2662042,-0.4066332,4.0000000,-1.0565566,1.0009292,2.4484687,0.2432901,3.2074409
48,-12,-2.579786891150472,22.154157847536478,-12.7817373,-0.0003306,0.0000000,-1.2309637,-0.1526052,4.0000000,-0.3433372,1.0010775,2.6643963,0.0381269,2.5664127
49,-12,-2.572330251150472,22.154157847536478,-12.7815065,-0.0006612,0.0000000,-0.9547390,0.1514349,4.0000000,0.2250401,1.0012536,2.8976123,0.0778296,2.0115900
50,-12,-2.564873611150472,22.154157847536478,-12.7812366,-0.0012397,0.0000000,-0.6589200,0.4050893,3.0000000,0.6154230,1.0013685,3.0104945,0.1947557,1.9861138
51,-12,-2.557416971150472,22.154157847536478,-12.7809410,-0.0019008,0.0000000,-0.3757240,0.5945424,4.0000000,0.8822036,1.0014206,3.0523450,0.3068812,2.1796596
52,-12,-2.549960331150471,22.154157847536478,-12.7806339,-0.0026446,0.0000000,-0.3310478,0.6670972,4.0000000,0.9985164,1.0013989,3.0200171,0.3356778,2.4582601
53,-12,-2.542503691150471,22.154157847536478,-12.7803326,-0.0035537,0.0000000,-0.3465374,0.6960841,4.0000000,1.0876107,1.0014086,3.0241520,0.3045576,2.6489761
54,-12,-2.535047051150471,22.154157847536478,-12.7800083,-0.0044628,0.0000000,-0.4054983,0.6781057,4.0000000,1.1345148,1.0014364,3.0543487,0.2216966,2.6689646
55,-12,-2.527590411150471,22.154157847536478,-12.7796831,0.0046281,46.2809906,-0.7566328,0.5473034,4.0000000,1.0831677,1.0014379,3.0356774,0.0114391,2.7300203
56,-12,-2.520133771150471,22.154157847536478,-12.7793465,0.0037190,37.1900826,-1.2580613,0.3658338,4.0000000,1.1300923,1.0016615,3.2694628,-0.3984247,3.0750828
57,-12,-2.512677131150471,22.154157847536478,-12.7789431,0.0028099,28.0991745,-1.3144240,0.3170227,4.0000000,1.2720422,1.0020368,3.6450393,-0.6379969,3.0604722
58,-12,-2.505220491150471,22.154157847536478,-12.7784872,0.0019008,19.0082645,-1.4272231,0.2567900,4.0000000,1.3777645,1.0022849,3.8329575,-0.8641846,3.1514969
59,-12,-2.497763851150471,22.154157847536478,-12.7780075,0.0012397,12.3966942,-1.7000580,0.1379666,4.0000000,1.4280882,1.0026810,4.1588898,-1.1521549,3.5169542
60,-12,-2.490307211150471,22.154157847536478,-12.7774515,0.0007438,7.4380164,-1.8847210,0.0181904,4.0000000,1.3911548,1.0032650,4.6105037,-1.3547741,3.8207057
61,-12,-2.482850571150471,22.154157847536478,-12.7768345,0.0004132,4.1322312,-1.9810359,-0.0722743,4.0000000,1.3186355,1.0039628,5.0523906,-1.4631841,4.0424137
62,-12,-2.475393931150471,22.154157847536478,-12.7761412,0.0001653,1.6528926,-2.0890424,-0.1259149,4.0000000,1.2420447,1.0049998,5.7070680,-1.4938745,4.3198562
63,-12,-2.467937291150471,22.154157847536478,-12.7753506,-0.0001653,0.0000000,-1.9070857,0.0319145,3.0000000,1.1532879,1.0060779,6.3106790,-1.0894588,3.9141850
64,-12,-2.669266571150471,22.146701207536477,-12.7791729,0.0036364,36.3636360,-0.0823351,-0.0064276,4.0000000,0.1734771,1.0047226,5.5479312,-0.1863323,0.1679191
65,-12,-2.661809931150471,22.146701207536477,-12.7797718,0.0044628,44.6280975,-0.0931372,-0.1836263,4.0000000,-0.0083433,1.0045691,5.4740806,-0.3589093,0.3258815
66,-12,-2.654353291150471,22.146701207536477,-12.7803516,-0.0046281,0.0000000,-0.1234977,-0.4701999,4.0000000,-0.2989419,1.0041440,5.2064104,-0.6414579,1.1475217
67,-12,-2.646896651150471,22.146701207536477,-12.7808609,-0.0037190,0.0000000,-0.1645335,-0.7109834,4.0000000,-0.6320981,1.0034003,4.6773205,-0.7898687,2.3811436
68,-12,-2.639440011150471,22.146701207536477,-12.7812805,-0.0028926,0.0000000,-0.1732367,-0.6863754,5.0000000,-0.8335782,1.0026327,4.0792298,-0.5391726,2.2557528
69,-12,-2.631983371150471,22.146701207536477,-12.7816000,-0.0021488,0.0000000,-0.1820884,-0.5570157,4.0000000,-0.8580812,1.0021023,3.6447468,-0.2559502,1.6210407
70,-12,-2.624526731150472,22.146701207536477,-12.7818718,-0.0015702,0.0000000,-0.2325106,-0.4840299,4.0000000,-0.8921349,1.0017731,3.3436863,-0.0759250,1.4144655
71,-12,-2.617070091150472,22.146701207536477,-12.7820759,-0.0010744,0.0000000,-0.3241481,-0.4270369,4.0000000,-1.0044219,1.0014769,3.0300868,0.1503481,1.3882494
72,-12,-2.609613451150472,22.146701207536477,-12.7822018,-0.0006612,0.0000000,-0.4489177,-0.3415542,4.0000000,-1.0590854,1.0012833,2.8442690,0.3759769,1.3736495
73,-12,-2.602156811150472,22.146701207536477,-12.7822790,-0.0004132,0.0000000,-0.7000776,-0.3437142,4.0000000,-1.2481596,1.0011655,2.7029150,0.5607314,1.8838552
74,-12,-2.594700171150472,22.146701207536477,-12.7822866,-0.0002479,0.0000000,-1.0637428,-0.3889603,5.0000000,-1.4014065,1.0010936,2.6085160,0.6234859,2.7472863
75,-12,-2.587243531150472,22.146701207536477,-12.7822084,-0.0000826,0.0000000,-1.2483482,-0.2964461,4.0000000,-1.0571615,1.0011485,2.7014682,0.4642693,2.8629324
76,-12,-2.579786891150472,22.146701207536477,-12.7820454,-0.0001653,0.0000000,-1.1699808,-0.0883739,4.0000000,-0.5272142,1.0013443,2.9465358,0.3504665,2.3841965
77,-12,-2.572330251150472,22.146701207536477,-12.7818165,-0.0004959,0.0000000,-0.9117647,0.1420179,4.0000000,-0.0795230,1.0015767,3.2161210,0.3635589,1.9158511
78,-12,-2.564873611150472,22.146701207536477,-12.7815418,-0.0009917,0.0000000,-0.6157989,0.3576019,4.0000000,0.2767557,1.0017440,3.3988321,0.4384482,1.7550243
79,-12,-2.557416971150472,22.146701207536477,-12.7812452,-0.0015702,0.0000000,-0.3169485,0.5429017,4.0000000,0.5532752,1.0018510,3.4908149,0.5325282,1.8264717
80,-12,-2.549960331150471,22.146701207536477,-12.7809267,-0.0022314,0.0000000,-0.2744750,0.6043702,3.0000000,0.6448756,1.0018724,3.4860315,0.5638647,2.0253193
81,-12,-2.542503691150471,22.146701207536477,-12.7806149,-0.0030579,0.0000000,-0.3745731,0.5922295,3.0000000,0.7026653,1.0018983,3.5214920,0.4817938,2.1694224
82,-12,-2.535047051150471,22.146701207536477,-12.7802801,-0.0039669,0.0000000,-0.4537889,0.5611718,3.0000000,0.7935863,1.0019472,3.5693514,0.3287573,2.1861784
83,-12,-2.527590411150471,22.146701207536477,-12.7799397,0.0051240,51.2396698,-0.7126456,0.4333779,4.0000000,0.7680754,1.0019313,3.5252945,0.0986803,2.1953282
84,-12,-2.520133771150471,22.146701207536477,-12.7795944,0.0042149,42.1487617,-1.1350050,0.2192360,4.0000000,0.7563205,1.0021005,3.6834071,-0.3178486,2.4846888
85,-12,-2.512677131150471,22.146701207536477,-12.7791805,0.0033058,33.0578499,-1.2096753,0.1300201,4.0000000,0.8892685,1.0024873,4.0341721,-0.6292283,2.5137665
86,-12,-2.505220491150471,22.146701207536477,-12.7787056,0.0023967,23.9669418,-1.3624898,0.0224344,4.0000000,0.9993244,1.0027920,4.2310672,-0.9544557,2.7574375
87,-12,-2.497763851150471,22.146701207536477,-12.7781944,0.0016529,16.5289249,-1.5171812,-0.0826734,4.0000000,1.0973046,1.0032723,4.5918717,-1.2626513,3.0988457
88,-12,-2.490307211150471,22.146701207536477,-12.7775946,0.0010744,10.7438021,-1.5849713,-0.1728873,4.0000000,1.0960906,1.0038421,5.0156288,-1.4418651,3.3336327
89,-12,-2.482850571150471,22.146701207536477,-12.7769508,0.0006612,6.6115704,-1.6392767,-0.2721271,4.0000000,1.0243627,1.0044750,5.3584781,-1.5686170,3.6255000
90,-12,-2.475393931150471,22.146701207536477,-12.7762260,0.0003306,3.3057852,-1.7207040,-0.3925771,4.0000000,0.9179610,1.0056262,6.0467696,-1.7031153,4.1262093
91,-12,-2.467937291150471,22.146701207536477,-12.7753935,-0.0001653,0.8264463,-1.5888063,-0.2413807,4.0000000,0.8388137,1.0068605,6.7202969,-1.3215750,3.4914947
92,-12,-2.460480651150471,22.146701207536477,-12.7744865,-0.0008264,0.0000000,-1.4053384,0.0315302,3.0000000,0.7701271,1.0076106,7.0666389,-0.7070667,2.9034216
93,-12,-2.676723211150471,22.139244567536480,-12.7789669,0.0035537,35.5371895,-0.2155536,0.3076247,4.0000000,0.4219949,1.0052141,5.8264127,0.1932545,0.8280877
94,-12,-2.669266571150471,22.139244567536480,-12.7795887,0.0043802,43.8016510,-0.2321684,0.2482095,4.0000000,0.3892329,1.0050162,5.7065048,0.1071861,0.7264616
95,-12,-2.661809931150471,22.139244567536480,-12.7801867,-0.0047107,0.0000000,-0.4130535,0.0828623,4.0000000,0.2599414,1.0048126,5.6326346,-0.0942169,0.8708408
96,-12,-2.654353291150471,22.139244567536480,-12.7807684,-0.0038017,0.0000000,-0.7687985,-0.1972482,4.0000000,-0.0259045,1.0043566,5.3562641,-0.3685920,1.7219250
97,-12,-2.646896651150471,22.139244567536480,-12.7812767,-0.0029752,0.0000000,-1.1228203,-0.4221793,4.0000000,-0.4004664,1.0035880,4.8340387,-0.4438921,3.0007980
98,-12,-2.639440011150471,22.139244567536480,-12.7816868,-0.0022314,0.0000000,-1.1377821,-0.3803446,4.0000000,-0.6477025,1.0028508,4.2774520,-0.1129868,2.8885374
99,-12,-2.631983371150471,22.139244567536480,-12.7820005,-0.0015702,0.0000000,-1.0059111,-0.2396522,4.0000000,-0.7093198,1.0023551,3.8841956,0.2300155,2.2643650
100,-12,-2.624526731150472,22.139244567536480,-12.7822599,-0.0010744,0.0000000,-0.9749960,-0.1591467,4.0000000,-0.7608911,1.0020288,3.6129291,0.4425977,2.0692341
101,-12,-2.617070091150472,22.139244567536480,-12.7824564,-0.0006612,0.0000000,-0.9894044,-0.1188026,4.0000000,-0.9055876,1.0017447,3.3440416,0.6679823,2.0504768
102,-12,-2.609613451150472,22.139244567536480,-12.7825756,-0.0003306,0.0000000,-1.0340937,-0.0923539,4.0000000,-1.0263968,1.0015758,3.1871519,0.8416889,2.1164453
103,-12,-2.602156811150472,22.139244567536480,-12.7826529,-0.0001653,0.0000000,-1.2592702,-0.1364076,5.0000000,-1.2581280,1.0014930,3.0890324,0.9853128,2.6098948
104,-12,-2.594700171150472,22.139244567536480,-12.7826481,-0.0000826,0.0000000,-1.5226290,-0.1930381,4.0000000,-1.3889459,1.0014683,3.0506423,1.0028698,3.2151299
105,-12,-2.587243531150472,22.139244567536480,-12.7825565,0.0000000,0.0000000,-1.4817982,-0.1277647,4.0000000,-1.0923699,1.0015496,3.1543248,0.8368406,3.0488298
106,-12,-2.579786891150472,22.139244567536480,-12.7824001,-0.0000826,0.0000000,-1.2543945,0.0146061,4.0000000,-0.6667863,1.0017452,3.3652203,0.6959984,2.5268946
107,-12,-2.572330251150472,22.139244567536480,-12.7821770,-0.0003306,0.0000000,-0.9558590,0.1563748,4.0000000,-0.3026763,1.0019965,3.6059511,0.6154259,2.0243800
108,-12,-2.564873611150472,22.139244567536480,-12.7819071,-0.0007438,0.0000000,-0.6189812,0.2975119,4.0000000,0.0142520,1.0021969,3.8002732,0.5807718,1.6046015
109,-12,-2.557416971150472,22.139244567536480,-12.7816105,-0.0012397,0.0000000,-0.2930211,0.4400843,4.0000000,0.2817100,1.0023184,3.9271455,0.5984586,1.3722765
110,-12,-2.549960331150471,22.139244567536480,-12.7812977,-0.0018182,0.0000000,-0.2416489,0.4555571,4.0000000,0.3487992,1.0023655,3.9416831,0.5623150,1.3250030
111,-12,-2.542503691150471,22.139244567536480,-12.7809839,-0.0025620,0.0000000,-0.3762879,0.3765124,4.0000000,0.3642879,1.0024315,3.9984281,0.3887370,1.3324616
112,-12,-2.535047051150471,22.139244567536480,-12.7806501,-0.0034711,0.0000000,-0.4655634,0.3138095,4.0000000,0.4834788,1.0025066,4.0811744,0.1441402,1.3396538
113,-12,-2.527590411150471,22.139244567536480,-12.7802963,-0.0043802,0.0000000,-0.6130411,0.1947676,4.0000000,0.5074666,1.0024786,4.0293980,-0.1179313,1.3927490
114,-12,-2.520133771150471,22.139244567536480,-12.7799263,0.0047107,47.1074371,-0.8470007,-0.0314718,4.0000000,0.4514005,1.0025802,4.1120052,-0.5143441,1.7152497
115,-12,-2.512677131150471,22.139244567536480,-12.7794991,0.0038017,38.0165291,-0.8636618,-0.1510493,4.0000000,0.5162420,1.0029241,4.4117870,-0.8183406,1.8378973
116,-12,-2.505220491150471,22.139244567536480,-12.7790051,0.0028926,28.9256191,-0.9858614,-0.2993384,4.0000000,0.5718392,1.0032635,4.6121006,-1.1705160,2.3537447
117,-12,-2.497763851150471,22.139244567536480,-12.7784662,0.0020661,20.6611576,-1.0695161,-0.3994774,4.0000000,0.6706868,1.0039027,5.0260520,-1.4696416,2.8071890
118,-12,-2.490307211150471,22.139244567536480,-12.7778196,0.0014050,14.0495872,-1.0944949,-0.4453819,4.0000000,0.6912884,1.0045339,5.4688873,-1.5820522,3.0186853
119,-12,-2.482850571150471,22.139244567536480,-12.7771339,0.0009091,9.0909090,-1.1195729,-0.5166372,4.0000000,0.6328913,1.0050952,5.7322392,-1.6661657,3.3496418
120,-12,-2.475393931150471,22.139244567536480,-12.7763681,0.0004959,4.9586778,-1.1205999,-0.6631112,4.0000000,0.5124332,1.0063223,6.4000678,-1.8386556,4.0616732
121,-12,-2.467937291150471,22.139244567536480,-12.7754860,-0.0001653,1.6528926,-1.0389346,-0.5208491,4.0000000,0.4109182,1.0076662,7.1130986,-1.4526166,3.2316229
122,-12,-2.460480651150471,22.139244567536480,-12.7745342,-0.0009917,0.0000000,-1.0035604,-0.2426093,4.0000000,0.3280573,1.0085001,7.4658513,-0.8132758,2.3106012
123,-12,-2.453024011150471,22.139244567536480,-12.7735434,-0.0017355,0.0000000,-1.2054389,-0.2438120,4.0000000,0.2688269,1.0089785,7.6101527,-0.7564510,2.7350025
124,-12,-2.445567371150471,22.139244567536480,-12.7725315,-0.0026446,0.0000000,-1.4552073,-0.2026700,4.0000000,0.2027641,1.0100706,8.0974789,-0.6081042,3.1936843
125,-12,-2.438110731150472,22.139244567536480,-12.7714272,-0.0035537,0.0000000,-1.6700026,0.0056683,4.0000000,0.1219470,1.0110022,8.4928818,-0.1106103,3.4908161
126,-12,-2.676723211150471,22.131787927536479,-12.7794313,0.0042975,42.9752083,-0.2022938,0.4249971,4.0000000,0.4244498,1.0056304,6.0527287,0.4255444,1.1525769
127,-12,-2.669266571150471,22.131787927536479,-12.7800436,-0.0047934,0.0000000,-0.2568460,0.3706262,4.0000000,0.4182740,1.0053984,5.9328957,0.3229784,1.0870255
128,-12,-2.661809931150471,22.131787927536479,-12.7806406,-0.0038843,0.0000000,-0.5446487,0.2033643,4.0000000,0.3139881,1.0051744,5.8317714,0.0927405,1.2819998
129,-12,-2.654353291150471,22.131787927536479,-12.7812195,-0.0030579,0.0000000,-1.0764282,-0.0690138,4.0000000,0.0508178,1.0046995,5.5521913,-0.1888454,2.2128334
130,-12,-2.646896651150471,22.131787927536479,-12.7817240,-0.0023140,0.0000000,-1.5673584,-0.2973487,4.0000000,-0.3568199,1.0039282,5.0580449,-0.2378775,3.5438178
131,-12,-2.639440011150471,22.131787927536479,-12.7821331,-0.0016529,0.0000000,-1.5704383,-0.2573571,4.0000000,-0.6454465,1.0032219,4.5489855,0.1307322,3.4516237
132,-12,-2.631983371150471,22.131787927536479,-12.7824478,-0.0010744,0.0000000,-1.3574631,-0.1128705,4.0000000,-0.7357767,1.0027453,4.1995168,0.5100357,2.7973306
133,-12,-2.624526731150472,22.131787927536479,-12.7826986,-0.0006612,0.0000000,-1.2413735,-0.0296249,4.0000000,-0.7913491,1.0024340,3.9720995,0.7320992,2.5107427
134,-12,-2.617070091150472,22.131787927536479,-12.7828903,-0.0003306,0.0000000,-1.1941377,-0.0058368,4.0000000,-0.9191069,1.0021906,3.7622538,0.9074333,2.4092205
135,-12,-2.609613451150472,22.131787927536479,-12.7830114,-0.0000826,0.0000000,-1.2256147,-0.0140045,4.0000000,-1.0450739,1.0020540,3.6569192,1.0170649,2.4723418
136,-12,-2.602156811150472,22.131787927536479,-12.7830868,0.0000000,0.0000000,-1.4225957,-0.1011242,5.0000000,-1.2898799,1.0019897,3.6064014,1.0876316,2.9110148
137,-12,-2.594700171150472,22.131787927536479,-12.7830830,0.0000000,0.0000000,-1.5458272,-0.1750212,4.0000000,-1.3890861,1.0019963,3.6078105,1.0390439,3.2432137
138,-12,-2.587243531150472,22.131787927536479,-12.7829885,0.0000000,0.0000000,-1.3523648,-0.1248261,4.0000000,-1.1065317,1.0020970,3.7066188,0.8568797,2.7924178
139,-12,-2.579786891150472,22.131787927536479,-12.7828321,0.0000000,0.0000000,-1.0569245,-0.0276184,4.0000000,-0.7512017,1.0022668,3.8690462,0.6959649,2.1366882
140,-12,-2.572330251150472,22.131787927536479,-12.7826157,-0.0001653,0.0000000,-0.7992870,0.0361327,4.0000000,-0.4679135,1.0024828,4.0655022,0.5401790,1.6196768
141,-12,-2.564873611150472,22.131787927536479,-12.7823515,-0.0004959,0.0000000,-0.4942507,0.1192363,4.0000000,-0.1745606,1.0026834,4.2254243,0.4130333,1.0560460
142,-12,-2.557416971150472,22.131787927536479,-12.7820501,-0.0009091,0.0000000,-0.2179410,0.2152509,4.0000000,0.0876634,1.0027877,4.3191123,0.3428384,0.6276911
143,-12,-2.549960331150471,22.131787927536479,-12.7817373,-0.0014050,0.0000000,-0.1708774,0.1779790,4.0000000,0.1381442,1.0027829,4.2938395,0.2178138,0.4735974
144,-12,-2.542503691150471,22.131787927536479,-12.7814283,-0.0020661,0.0000000,-0.2557380,0.0385804,4.0000000,0.0935748,1.0028328,4.3277774,-0.0164140,0.5234227
145,-12,-2.535047051150471,22.131787927536479,-12.7810793,-0.0029752,0.0000000,-0.3165596,-0.0518967,4.0000000,0.1996934,1.0029196,4.4064012,-0.3034867,0.6512512
146,-12,-2.527590411150471,22.131787927536479,-12.7806959,-0.0038843,0.0000000,-0.3819232,-0.1563960,5.0000000,0.2634572,1.0028889,4.3540516,-0.5762492,0.8701757
147,-12,-2.520133771150471,22.131787927536479,-12.7802982,-0.0047934,0.0000000,-0.4289828,-0.3582986,5.0000000,0.2136393,1.0029523,4.3871827,-0.9302366,1.3828183
148,-12,-2.512677131150471,22.131787927536479,-12.7798433,0.0042975,42.9752083,-0.3710966,-0.4840387,4.0000000,0.2159468,1.0032423,4.6232014,-1.1840242,1.6924840
