OID_,ClipsFinal_DEM_Large_S3_RegM,X,Y,DEM_Large_S7_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
417,-12,-3.586433291150472,21.341384087536479,-12.8733959,-0.0018182,18.1818180,-0.0451295,-0.6097069,4.0000000,-0.5134196,1.0346640,14.8719320,-0.7059941,1.7911985
418,-12,-3.578976651150472,21.341384087536479,-12.8733635,-0.0018182,18.1818180,0.0415965,-0.6524768,4.0000000,-0.6026400,1.0359826,15.1445417,-0.7023135,1.8575686
419,-12,-3.571520011150472,21.341384087536479,-12.8732967,-0.0018182,18.1818180,0.1228707,-0.6892217,4.0000000,-0.6789919,1.0373067,15.4129267,-0.6994516,1.9159580
420,-12,-3.564063371150472,21.341384087536479,-12.8731899,-0.0019008,18.1818180,0.1949373,-0.7184987,4.0000000,-0.7393520,1.0386319,15.6758747,-0.6976454,1.9580680
421,-12,-3.556606731150472,21.341384087536479,-12.8730412,-0.0020661,18.1818180,0.2589648,-0.7418121,4.0000000,-0.7836625,1.0399586,15.9346275,-0.6999617,1.9841768
422,-12,-3.549150091150472,21.341384087536479,-12.8728485,-0.0023140,17.3553715,0.3133914,-0.7595378,4.0000000,-0.8164150,1.0412867,16.1888866,-0.7026606,1.9970027
423,-12,-3.541693451150472,21.341384087536479,-12.8726110,-0.0025620,16.5289249,0.3584458,-0.7724310,4.0000000,-0.8378368,1.0426172,16.4400005,-0.7070252,1.9980376
424,-12,-3.534236811150472,21.341384087536479,-12.8723269,-0.0028099,15.7024794,0.3911353,-0.7782077,4.0000000,-0.8432627,1.0439497,16.6857452,-0.7131526,1.9742061
425,-12,-3.526780171150472,21.341384087536479,-12.8719969,-0.0032231,14.8760328,0.4084866,-0.7760367,4.0000000,-0.8322501,1.0452760,16.9274998,-0.7198234,1.9246889
426,-12,-3.519323531150472,21.341384087536479,-12.8716221,-0.0036364,14.0495872,0.4181088,-0.7694593,4.0000000,-0.8121320,1.0465779,17.1606979,-0.7267867,1.8584576
427,-12,-3.511866891150472,21.341384087536479,-12.8712044,-0.0041322,12.3966942,0.4193983,-0.7596455,4.0000000,-0.7842002,1.0478450,17.3845520,-0.7350908,1.7861631
428,-12,-3.504410251150472,21.341384087536479,-12.8707457,-0.0046281,10.7438021,0.4112693,-0.7455668,4.0000000,-0.7467530,1.0490731,17.5980206,-0.7443807,1.7036029
429,-12,-3.496953611150472,21.341384087536479,-12.8702478,-0.0052893,9.0909090,0.3945203,-0.7278718,4.0000000,-0.7020046,1.0502479,17.7997704,-0.7537391,1.6157181
430,-12,-3.489496971150472,21.341384087536479,-12.8697147,0.0040496,47.9338837,0.3784278,-0.7113088,4.0000000,-0.6579576,1.0513610,17.9888077,-0.7646600,1.5358598
431,-12,-3.482040331150472,21.341384087536479,-12.8691483,0.0034711,46.2809906,0.3606054,-0.6939648,4.0000000,-0.6111873,1.0524061,18.1637287,-0.7767423,1.4559360
432,-12,-3.474583691150472,21.341384087536479,-12.8685513,0.0028926,43.8016510,0.3379029,-0.6749886,4.0000000,-0.5606451,1.0533651,18.3219433,-0.7893321,1.3785188
433,-12,-3.467127051150472,21.341384087536479,-12.8679266,0.0023140,41.3223152,0.3141402,-0.6558132,4.0000000,-0.5098975,1.0542229,18.4629059,-0.8017289,1.3052948
434,-12,-3.459670411150472,21.341384087536479,-12.8672771,0.0017355,38.8429756,0.2937545,-0.6392187,4.0000000,-0.4629336,1.0549772,18.5861988,-0.8155039,1.2433565
435,-12,-3.452213771150472,21.341384087536479,-12.8666058,0.0011570,36.3636360,0.2734017,-0.6229686,4.0000000,-0.4176972,1.0556294,18.6919231,-0.8282400,1.1862260
436,-12,-3.444757131150472,21.341384087536479,-12.8659143,0.0004959,33.8842964,0.2545967,-0.6086310,4.0000000,-0.3749634,1.0561725,18.7782898,-0.8422986,1.1391172
437,-12,-3.437300491150472,21.341384087536479,-12.8652039,-0.0001653,31.4049587,0.2361028,-0.5948189,4.0000000,-0.3341173,1.0566002,18.8461018,-0.8555205,1.0965731
438,-12,-3.429843851150472,21.341384087536479,-12.8644772,-0.0008264,28.0991745,0.2194694,-0.5834593,4.0000000,-0.2974043,1.0569128,18.8964596,-0.8695143,1.0656415
439,-12,-3.422387211150472,21.341384087536479,-12.8637342,-0.0016529,24.7933884,0.1996073,-0.5711247,4.0000000,-0.2597723,1.0571090,18.9281883,-0.8824771,1.0385778
440,-12,-3.414930571150472,21.341384087536479,-12.8629780,-0.0023140,22.3140488,0.1817922,-0.5609473,4.0000000,-0.2266915,1.0571980,18.9423294,-0.8952031,1.0203868
441,-12,-3.407473931150472,21.341384087536479,-12.8622084,-0.0030579,19.0082645,0.1633427,-0.5507147,4.0000000,-0.1960806,1.0571885,18.9388962,-0.9053488,1.0052824
442,-12,-3.400017291150472,21.341384087536479,-12.8614264,-0.0038843,15.7024794,0.1420162,-0.5396531,4.0000000,-0.1648963,1.0570675,18.9203911,-0.9144098,0.9942281
443,-12,-3.392560651150472,21.341384087536479,-12.8606329,-0.0047107,13.2231407,0.1148988,-0.5253849,4.0000000,-0.1300674,1.0568384,18.8851738,-0.9207024,0.9825866
444,-12,-3.385104011150472,21.341384087536479,-12.8598280,0.0045455,48.7603302,0.0888575,-0.5119035,4.0000000,-0.0983349,1.0565147,18.8330269,-0.9254722,0.9749423
445,-12,-3.377647371150472,21.341384087536479,-12.8590145,0.0037190,45.4545441,0.0570446,-0.4949757,4.0000000,-0.0622866,1.0561007,18.7666607,-0.9276648,0.9671305
446,-12,-3.370190731150472,21.341384087536479,-12.8581915,0.0028099,42.1487617,0.0241144,-0.4771256,4.0000000,-0.0260792,1.0555964,18.6854019,-0.9281721,0.9612086
447,-12,-3.362734091150472,21.341384087536479,-12.8573627,0.0020661,38.8429756,-0.0139428,-0.4546561,4.0000000,0.0150707,1.0550092,18.5900059,-0.9243829,0.9514908
448,-12,-3.355277451150472,21.341384087536479,-12.8565273,0.0013223,35.5371895,-0.0525134,-0.4307775,4.0000000,0.0569021,1.0543333,18.4815884,-0.9184571,0.9428719
449,-12,-3.347820811150472,21.341384087536479,-12.8556890,0.0005785,32.2314034,-0.0962574,-0.4025308,4.0000000,0.1051194,1.0535785,18.3583775,-0.9101811,0.9362057
450,-12,-3.340364171150472,21.341384087536479,-12.8548489,-0.0001653,28.9256191,-0.1389701,-0.3725644,4.0000000,0.1536412,1.0527517,18.2218876,-0.8987701,0.9296427
451,-12,-3.332907531150472,21.341384087536479,-12.8540106,-0.0009917,25.6198349,-0.1849164,-0.3385759,4.0000000,0.2077642,1.0518472,18.0703754,-0.8849159,0.9275138
452,-12,-3.325450891150472,21.341384087536479,-12.8531771,-0.0018182,21.4876041,-0.2274266,-0.3047947,4.0000000,0.2601322,1.0508699,17.9059734,-0.8697216,0.9294237
453,-12,-3.317994251150472,21.341384087536479,-12.8523502,-0.0026446,18.1818180,-0.2700009,-0.2690956,4.0000000,0.3150488,1.0498183,17.7282696,-0.8532399,0.9382116
454,-12,-3.310537611150472,21.341384087536479,-12.8515339,-0.0034711,14.8760328,-0.3124720,-0.2314483,4.0000000,0.3725681,1.0487032,17.5368958,-0.8354647,0.9552999
455,-12,-3.303080971150472,21.341384087536479,-12.8507318,-0.0042975,11.5702477,-0.3529108,-0.1933442,4.0000000,0.4304259,1.0475274,17.3307705,-0.8171144,0.9804224
456,-12,-3.631173131150472,21.333927447536478,-12.8748312,-0.0004959,22.3140488,-0.5166177,-0.3144292,4.0000000,0.1125748,1.0257803,12.8683872,-0.7414333,1.5522608
457,-12,-3.623716491150472,21.333927447536478,-12.8749485,-0.0004132,23.1404953,-0.4459460,-0.3668158,4.0000000,0.0128985,1.0270308,13.1709471,-0.7465300,1.5588468
458,-12,-3.616259851150472,21.333927447536478,-12.8750620,-0.0003306,23.9669418,-0.3654971,-0.4196232,4.0000000,-0.0915887,1.0282815,13.4678879,-0.7476577,1.5713314
459,-12,-3.608803211150472,21.333927447536478,-12.8751659,-0.0002479,24.7933884,-0.2783867,-0.4744962,4.0000000,-0.2010924,1.0295349,13.7559061,-0.7478999,1.6044667
460,-12,-3.601346571150472,21.333927447536478,-12.8752527,-0.0001653,25.6198349,-0.1875973,-0.5278206,4.0000000,-0.3088056,1.0307827,14.0352211,-0.7468357,1.6512526
461,-12,-3.593889931150472,21.333927447536478,-12.8753176,-0.0000826,26.4462814,-0.0932468,-0.5798676,4.0000000,-0.4137807,1.0320187,14.3092861,-0.7459545,1.7113169
462,-12,-3.586433291150472,21.333927447536478,-12.8753548,0.0000000,27.2727280,-0.0024814,-0.6270272,4.0000000,-0.5113858,1.0332515,14.5755405,-0.7426685,1.7785010
463,-12,-3.578976651150472,21.333927447536478,-12.8753605,0.0000000,27.2727280,0.0909914,-0.6727959,5.0000000,-0.6044112,1.0344869,14.8357515,-0.7411805,1.8532907
464,-12,-3.571520011150472,21.333927447536478,-12.8753290,0.0000000,27.2727280,0.1764976,-0.7120492,4.0000000,-0.6845800,1.0357221,15.0912895,-0.7395185,1.9240787
465,-12,-3.564063371150472,21.333927447536478,-12.8752565,-0.0000826,27.2727280,0.2534117,-0.7442894,4.0000000,-0.7478749,1.0369583,15.3440695,-0.7407039,1.9803643
466,-12,-3.556606731150472,21.333927447536478,-12.8751402,-0.0001653,27.2727280,0.3170842,-0.7673569,4.0000000,-0.7922573,1.0381967,15.5901470,-0.7424566,2.0101185
467,-12,-3.549150091150472,21.333927447536478,-12.8749790,-0.0003306,26.4462814,0.3756904,-0.7877405,4.0000000,-0.8283060,1.0394341,15.8336153,-0.7471750,2.0362763
468,-12,-3.541693451150472,21.333927447536478,-12.8747711,-0.0004959,25.6198349,0.4225120,-0.8021665,4.0000000,-0.8512363,1.0406705,16.0724697,-0.7530967,2.0473611
469,-12,-3.534236811150472,21.333927447536478,-12.8745155,-0.0006612,24.7933884,0.4554446,-0.8094218,4.0000000,-0.8577077,1.0419142,16.3089924,-0.7611361,2.0354233
470,-12,-3.526780171150472,21.333927447536478,-12.8742132,-0.0009917,23.9669418,0.4732784,-0.8089098,4.0000000,-0.8478604,1.0431603,16.5408401,-0.7699592,1.9966984
471,-12,-3.519323531150472,21.333927447536478,-12.8738642,-0.0013223,23.1404953,0.4849015,-0.8057036,4.0000000,-0.8310405,1.0443908,16.7673550,-0.7803668,1.9498961
472,-12,-3.511866891150472,21.333927447536478,-12.8734713,-0.0017355,21.4876041,0.4837160,-0.7965689,4.0000000,-0.8028157,1.0455955,16.9847660,-0.7903222,1.8855542
473,-12,-3.504410251150472,21.333927447536478,-12.8730345,-0.0021488,19.8347111,0.4753960,-0.7843696,4.0000000,-0.7680107,1.0467629,17.1945992,-0.8007284,1.8137581
474,-12,-3.496953611150472,21.333927447536478,-12.8725586,-0.0027273,18.1818180,0.4591100,-0.7691963,4.0000000,-0.7262856,1.0478870,17.3924141,-0.8121070,1.7379574
475,-12,-3.489496971150472,21.333927447536478,-12.8720446,-0.0033058,16.5289249,0.4434597,-0.7549059,4.0000000,-0.6850540,1.0489585,17.5789413,-0.8247578,1.6681049
476,-12,-3.482040331150472,21.333927447536478,-12.8714962,-0.0038843,14.0495872,0.4232730,-0.7389529,4.0000000,-0.6395490,1.0499661,17.7517853,-0.8383568,1.5974346
477,-12,-3.474583691150472,21.333927447536478,-12.8709154,-0.0045455,11.5702477,0.3990981,-0.7216988,4.0000000,-0.5919111,1.0509001,17.9113636,-0.8514863,1.5287360
478,-12,-3.467127051150472,21.333927447536478,-12.8703051,-0.0052066,9.9173555,0.3746476,-0.7049405,4.0000000,-0.5439418,1.0517470,18.0538521,-0.8659392,1.4659585
479,-12,-3.459670411150472,21.333927447536478,-12.8696680,0.0041322,47.9338837,0.3538772,-0.6904710,4.0000000,-0.5009131,1.0525037,18.1796322,-0.8800289,1.4125317
480,-12,-3.452213771150472,21.333927447536478,-12.8690062,0.0034711,45.4545441,0.3331059,-0.6763920,4.0000000,-0.4585756,1.0531646,18.2895050,-0.8942084,1.3633454
481,-12,-3.444757131150472,21.333927447536478,-12.8683214,0.0028099,42.9752083,0.3111798,-0.6622609,4.0000000,-0.4164490,1.0537202,18.3816700,-0.9080729,1.3183044
482,-12,-3.437300491150472,21.333927447536478,-12.8676167,0.0021488,40.4958687,0.2924310,-0.6501915,4.0000000,-0.3779936,1.0541742,18.4563332,-0.9223895,1.2806107
483,-12,-3.429843851150472,21.333927447536478,-12.8668928,0.0014876,37.1900826,0.2744973,-0.6387954,4.0000000,-0.3427242,1.0545295,18.5131683,-0.9348666,1.2470869
484,-12,-3.422387211150472,21.333927447536478,-12.8661509,0.0006612,33.8842964,0.2546171,-0.6273117,4.0000000,-0.3071730,1.0547756,18.5535355,-0.9474505,1.2189150
485,-12,-3.414930571150472,21.333927447536478,-12.8653927,0.0000000,31.4049587,0.2347198,-0.6162823,4.0000000,-0.2740439,1.0549111,18.5752697,-0.9585207,1.1953034
486,-12,-3.407473931150472,21.333927447536478,-12.8646193,-0.0007438,28.0991745,0.2145655,-0.6054602,4.0000000,-0.2429005,1.0549511,18.5826187,-0.9680200,1.1752912
487,-12,-3.400017291150472,21.333927447536478,-12.8638306,-0.0014876,24.7933884,0.1904756,-0.5931911,4.0000000,-0.2101094,1.0548983,18.5734577,-0.9762727,1.1578623
488,-12,-3.392560651150472,21.333927447536478,-12.8630276,-0.0023140,21.4876041,0.1632717,-0.5794076,4.0000000,-0.1764490,1.0547498,18.5495090,-0.9823661,1.1415056
489,-12,-3.385104011150472,21.333927447536478,-12.8622131,-0.0030579,18.1818180,0.1345815,-0.5637931,4.0000000,-0.1432264,1.0545092,18.5098038,-0.9843597,1.1216222
490,-12,-3.377647371150472,21.333927447536478,-12.8613863,-0.0038843,14.8760328,0.1003506,-0.5454087,4.0000000,-0.1060138,1.0541797,18.4560986,-0.9848037,1.1033021
491,-12,-3.370190731150472,21.333927447536478,-12.8605490,-0.0047934,11.5702477,0.0647644,-0.5256768,4.0000000,-0.0681635,1.0537544,18.3877106,-0.9831902,1.0854013
492,-12,-3.362734091150472,21.333927447536478,-12.8597040,0.0043802,47.9338837,0.0235533,-0.5020193,4.0000000,-0.0254002,1.0532507,18.3050499,-0.9786385,1.0666389
493,-12,-3.355277451150472,21.333927447536478,-12.8588505,0.0035537,44.6280975,-0.0184398,-0.4765131,4.0000000,0.0182424,1.0526676,18.2082005,-0.9712687,1.0476624
494,-12,-3.347820811150472,21.333927447536478,-12.8579931,0.0027273,41.3223152,-0.0655685,-0.4470673,4.0000000,0.0676655,1.0520048,18.0973167,-0.9618000,1.0312562
495,-12,-3.340364171150472,21.333927447536478,-12.8571329,0.0019835,38.0165291,-0.1119343,-0.4152315,4.0000000,0.1176715,1.0512638,17.9729023,-0.9481345,1.0131476
496,-12,-3.332907531150472,21.333927447536478,-12.8562737,0.0011570,34.7107430,-0.1624859,-0.3803242,4.0000000,0.1735924,1.0504311,17.8336868,-0.9342408,1.0043857
497,-12,-3.325450891150472,21.333927447536478,-12.8554173,0.0003306,30.5785122,-0.2091113,-0.3451669,4.0000000,0.2275455,1.0495270,17.6796246,-0.9178792,0.9979295
498,-12,-3.317994251150472,21.333927447536478,-12.8545675,-0.0004959,27.2727280,-0.2560783,-0.3083309,4.0000000,0.2840119,1.0485590,17.5121460,-0.9006736,0.9998792
499,-12,-3.310537611150472,21.333927447536478,-12.8537273,-0.0013223,23.1404953,-0.3028849,-0.2693223,4.0000000,0.3431312,1.0475218,17.3297234,-0.8817757,1.0095915
500,-12,-3.303080971150472,21.333927447536478,-12.8529005,-0.0021488,19.0082645,-0.3472911,-0.2289522,4.0000000,0.4029803,1.0464158,17.1346035,-0.8608848,1.0256974
501,-12,-3.295624331150472,21.333927447536478,-12.8520899,-0.0028926,15.7024794,-0.3859234,-0.1900463,4.0000000,0.4593496,1.0452443,16.9249783,-0.8394422,1.0459045
502,-12,-3.146491531150472,21.333927447536478,-12.8419218,-0.0035537,4.1322312,-0.2643369,-0.1071884,4.0000000,0.1910146,1.0228901,12.1474638,-0.4053913,0.6229959
503,-12,-3.139034891150472,21.333927447536478,-12.8416357,-0.0038017,2.4793389,-0.2633524,-0.1311622,4.0000000,0.1300914,1.0220709,11.9331722,-0.3924159,0.6435429
504,-12,-3.131578251150472,21.333927447536478,-12.8413467,-0.0040496,1.6528926,-0.2693640,-0.1534789,4.0000000,0.0747984,1.0212642,11.7192974,-0.3817562,0.6823179
505,-12,-3.124121611150472,21.333927447536478,-12.8410501,-0.0042975,0.8264463,-0.2815492,-0.1769739,4.0000000,0.0239264,1.0204781,11.5026150,-0.3778741,0.7404400
506,-12,-3.116664971150472,21.333927447536478,-12.8407421,-0.0045455,0.0000000,-0.3004291,-0.1995263,4.0000000,-0.0198236,1.0197040,11.2860308,-0.3792290,0.8159127
507,-12,-3.109208331150472,21.333927447536478,-12.8404198,-0.0047934,0.0000000,-0.3273021,-0.2204159,4.0000000,-0.0551957,1.0189391,11.0694532,-0.3856361,0.9093816
508,-12,-3.631173131150472,21.326470807536477,-12.8765125,0.0013223,31.4049587,-0.5062308,-0.3174732,4.0000000,0.1408177,1.0247982,12.6282320,-0.7757642,1.5306746
509,-12,-3.623716491150472,21.326470807536477,-12.8766718,0.0014050,32.2314034,-0.4275739,-0.3723169,4.0000000,0.0361925,1.0260099,12.9257832,-0.7808264,1.5283059
510,-12,-3.616259851150472,21.326470807536477,-12.8768253,0.0014876,33.0578499,-0.3393412,-0.4299105,4.0000000,-0.0756185,1.0272092,13.2147598,-0.7842026,1.5432323
511,-12,-3.608803211150472,21.326470807536477,-12.8769693,0.0015702,33.8842964,-0.2444342,-0.4874941,4.0000000,-0.1901953,1.0283886,13.4931927,-0.7847928,1.5748303
512,-12,-3.601346571150472,21.326470807536477,-12.8770952,0.0016529,34.7107430,-0.1499072,-0.5421444,4.0000000,-0.3015887,1.0295579,13.7630014,-0.7826999,1.6250243
513,-12,-3.593889931150472,21.326470807536477,-12.8771982,0.0017355,35.5371895,-0.0514363,-0.5964782,4.0000000,-0.4107970,1.0307233,14.0231886,-0.7821593,1.6936769
514,-12,-3.586433291150472,21.326470807536477,-12.8772726,0.0018182,36.3636360,0.0484346,-0.6475237,4.0000000,-0.5142425,1.0318744,14.2775259,-0.7808049,1.7689599
515,-12,-3.578976651150472,21.326470807536477,-12.8773136,0.0018182,36.3636360,0.1454970,-0.6947154,4.0000000,-0.6089669,1.0330104,14.5239992,-0.7804639,1.8516971
516,-12,-3.571520011150472,21.326470807536477,-12.8773165,0.0018182,36.3636360,0.2342879,-0.7351771,5.0000000,-0.6901984,1.0341450,14.7646265,-0.7801558,1.9294074
517,-12,-3.564063371150472,21.326470807536477,-12.8772774,0.0017355,36.3636360,0.3156181,-0.7699664,4.0000000,-0.7565431,1.0352842,15.0012417,-0.7833897,1.9990301
518,-12,-3.556606731150472,21.326470807536477,-12.8771925,0.0016529,36.3636360,0.3828459,-0.7957180,4.0000000,-0.8044451,1.0364263,15.2368317,-0.7869908,2.0449388
519,-12,-3.549150091150472,21.326470807536477,-12.8770618,0.0014876,35.5371895,0.4401230,-0.8156244,4.0000000,-0.8403845,1.0375736,15.4666166,-0.7908642,2.0749485
520,-12,-3.541693451150472,21.326470807536477,-12.8768816,0.0013223,34.7107430,0.4874900,-0.8304756,4.0000000,-0.8630735,1.0387254,15.6945944,-0.7978776,2.0908015
521,-12,-3.534236811150472,21.326470807536477,-12.8766537,0.0011570,33.8842964,0.5198933,-0.8385317,4.0000000,-0.8708377,1.0398772,15.9194574,-0.8062257,2.0878859
522,-12,-3.526780171150472,21.326470807536477,-12.8763771,0.0009091,33.0578499,0.5390701,-0.8398728,4.0000000,-0.8636609,1.0410302,16.1411648,-0.8160847,2.0606186
523,-12,-3.519323531150472,21.326470807536477,-12.8760529,0.0006612,32.2314034,0.5504882,-0.8378357,4.0000000,-0.8482327,1.0421753,16.3576736,-0.8274387,2.0227261
524,-12,-3.511866891150472,21.326470807536477,-12.8756828,0.0003306,30.5785122,0.5477014,-0.8300596,4.0000000,-0.8205108,1.0433072,16.5689640,-0.8396084,1.9702840
525,-12,-3.504410251150472,21.326470807536477,-12.8752680,0.0000000,28.9256191,0.5382901,-0.8191550,4.0000000,-0.7870499,1.0444179,16.7719364,-0.8512600,1.9079146
526,-12,-3.496953611150472,21.326470807536477,-12.8748121,-0.0004959,27.2727280,0.5239511,-0.8069927,4.0000000,-0.7485611,1.0454909,16.9667168,-0.8654241,1.8465232
527,-12,-3.489496971150472,21.326470807536477,-12.8743172,-0.0009917,25.6198349,0.5081667,-0.7945579,4.0000000,-0.7099267,1.0465118,17.1501503,-0.8791891,1.7869971
528,-12,-3.482040331150472,21.326470807536477,-12.8737860,-0.0014876,23.1404953,0.4850603,-0.7793549,4.0000000,-0.6651940,1.0474727,17.3193474,-0.8935159,1.7237145
529,-12,-3.474583691150472,21.326470807536477,-12.8732204,-0.0020661,20.6611576,0.4608311,-0.7645375,4.0000000,-0.6215159,1.0483694,17.4762764,-0.9075589,1.6676506
530,-12,-3.467127051150472,21.326470807536477,-12.8726234,-0.0026446,19.0082645,0.4341738,-0.7490733,4.0000000,-0.5762305,1.0491922,17.6192894,-0.9219160,1.6139033
531,-12,-3.459670411150472,21.326470807536477,-12.8719978,-0.0033058,16.5289249,0.4127674,-0.7356781,4.0000000,-0.5356117,1.0499350,17.7473564,-0.9357446,1.5646310
532,-12,-3.452213771150472,21.326470807536477,-12.8713465,-0.0039669,14.0495872,0.3925271,-0.7235804,4.0000000,-0.4961123,1.0505983,17.8600121,-0.9510485,1.5226721
533,-12,-3.444757131150472,21.326470807536477,-12.8706694,-0.0047107,11.5702477,0.3706570,-0.7111953,4.0000000,-0.4565947,1.0511696,17.9567833,-0.9657959,1.4837773
534,-12,-3.437300491150472,21.326470807536477,-12.8699703,0.0045455,49.5867767,0.3496941,-0.6995505,4.0000000,-0.4196760,1.0516430,18.0356750,-0.9794250,1.4493624
535,-12,-3.429843851150472,21.326470807536477,-12.8692493,0.0038017,46.2809906,0.3302500,-0.6888047,4.0000000,-0.3858944,1.0520276,18.1007614,-0.9917150,1.4190084
536,-12,-3.422387211150472,21.326470807536477,-12.8685083,0.0029752,42.9752083,0.3112003,-0.6790969,4.0000000,-0.3527382,1.0523158,18.1489429,-1.0054556,1.3951721
537,-12,-3.414930571150472,21.326470807536477,-12.8677483,0.0023140,40.4958687,0.2897420,-0.6681200,4.0000000,-0.3195318,1.0525033,18.1804790,-1.0167083,1.3702352
538,-12,-3.407473931150472,21.326470807536477,-12.8669710,0.0015702,37.1900826,0.2677637,-0.6569232,4.0000000,-0.2880592,1.0525956,18.1963367,-1.0257874,1.3469002
539,-12,-3.400017291150472,21.326470807536477,-12.8661766,0.0008264,33.8842964,0.2421798,-0.6444814,4.0000000,-0.2554744,1.0526048,18.1968956,-1.0334884,1.3259646
540,-12,-3.392560651150472,21.326470807536477,-12.8653669,0.0000000,30.5785122,0.2139743,-0.6304981,4.0000000,-0.2225091,1.0525272,18.1843033,-1.0384871,1.3041224
541,-12,-3.385104011150472,21.326470807536477,-12.8645420,-0.0007438,27.2727280,0.1829425,-0.6145400,4.0000000,-0.1884522,1.0523593,18.1571770,-1.0406278,1.2799292
542,-12,-3.377647371150472,21.326470807536477,-12.8637037,-0.0015702,23.1404953,0.1451528,-0.5949419,4.0000000,-0.1492693,1.0521137,18.1160927,-1.0406145,1.2539622
543,-12,-3.370190731150472,21.326470807536477,-12.8628531,-0.0024793,19.0082645,0.1089574,-0.5752500,4.0000000,-0.1124123,1.0517801,18.0597839,-1.0380877,1.2282526
544,-12,-3.362734091150472,21.326470807536477,-12.8619928,-0.0033058,15.7024794,0.0641876,-0.5501233,4.0000000,-0.0682453,1.0513629,17.9906254,-1.0320013,1.1988859
545,-12,-3.355277451150472,21.326470807536477,-12.8611231,-0.0041322,12.3966942,0.0173202,-0.5222852,4.0000000,-0.0221842,1.0508598,17.9058609,-1.0223863,1.1681360
546,-12,-3.347820811150472,21.326470807536477,-12.8602486,-0.0049587,9.9173555,-0.0335887,-0.4904380,4.0000000,0.0283463,1.0502771,17.8063774,-1.0092223,1.1368047
547,-12,-3.340364171150472,21.326470807536477,-12.8593693,0.0042149,47.1074371,-0.0833175,-0.4582891,4.0000000,0.0790742,1.0496216,17.6951427,-0.9956524,1.1117318
548,-12,-3.332907531150472,21.326470807536477,-12.8584890,0.0033058,43.8016510,-0.1370181,-0.4223459,4.0000000,0.1351018,1.0488789,17.5674820,-0.9797935,1.0917755
549,-12,-3.325450891150472,21.326470807536477,-12.8576117,0.0023967,39.6694221,-0.1889164,-0.3855872,4.0000000,0.1914288,1.0480602,17.4241714,-0.9626033,1.0776625
550,-12,-3.317994251150472,21.326470807536477,-12.8567400,0.0015702,36.3636360,-0.2407333,-0.3471309,4.0000000,0.2497363,1.0471669,17.2675591,-0.9439980,1.0714716
551,-12,-3.310537611150472,21.326470807536477,-12.8558769,0.0007438,32.2314034,-0.2921659,-0.3060452,4.0000000,0.3107706,1.0461966,17.0973721,-0.9228611,1.0717797
552,-12,-3.303080971150472,21.326470807536477,-12.8550272,-0.0000826,28.0991745,-0.3404997,-0.2649676,4.0000000,0.3715522,1.0451639,16.9111633,-0.9014875,1.0810316
553,-12,-3.295624331150472,21.326470807536477,-12.8541927,-0.0008264,23.9669418,-0.3827108,-0.2256069,4.0000000,0.4287073,1.0440747,16.7130413,-0.8799212,1.0952138
554,-12,-3.288167691150472,21.326470807536477,-12.8533783,-0.0016529,19.8347111,-0.4216795,-0.1864534,4.0000000,0.4852660,1.0429323,16.5016098,-0.8581728,1.1165684
555,-12,-3.168861451150472,21.326470807536477,-12.8444633,-0.0007438,18.1818180,-0.2957115,-0.0799034,4.0000000,0.3794338,1.0250388,12.6941366,-0.5392405,0.6737195
556,-12,-3.161404811150472,21.326470807536477,-12.8441315,-0.0011570,15.7024794,-0.2732337,-0.1024939,4.0000000,0.3164663,1.0242076,12.4846954,-0.5214542,0.6390213
557,-12,-3.153948171150472,21.326470807536477,-12.8438101,-0.0015702,13.2231407,-0.2549705,-0.1275926,4.0000000,0.2518781,1.0233970,12.2787657,-0.5070633,0.6213726
558,-12,-3.146491531150472,21.326470807536477,-12.8434944,-0.0019835,10.7438021,-0.2403560,-0.1544593,4.0000000,0.1846830,1.0226107,12.0750504,-0.4936015,0.6201295
559,-12,-3.139034891150472,21.326470807536477,-12.8431787,-0.0023140,8.2644625,-0.2317650,-0.1813425,4.0000000,0.1222516,1.0218409,11.8722553,-0.4849365,0.6386994
560,-12,-3.131578251150472,21.326470807536477,-12.8428593,-0.0026446,6.6115704,-0.2291485,-0.2075197,4.0000000,0.0652223,1.0210865,11.6695089,-0.4802616,0.6754356
561,-12,-3.124121611150472,21.326470807536477,-12.8425322,-0.0029752,4.9586778,-0.2331863,-0.2320383,4.0000000,0.0149181,1.0203538,11.4681711,-0.4789947,0.7291905
562,-12,-3.116664971150472,21.326470807536477,-12.8421926,-0.0033058,3.3057852,-0.2441459,-0.2570170,4.0000000,-0.0297097,1.0196387,11.2681122,-0.4843242,0.8038108
563,-12,-3.109208331150472,21.326470807536477,-12.8418360,-0.0036364,2.4793389,-0.2626921,-0.2819999,4.0000000,-0.0665265,1.0189342,11.0692310,-0.4974734,0.8996288
564,-12,-3.101751691150472,21.326470807536477,-12.8414593,-0.0039669,1.6528926,-0.2881671,-0.3048961,4.0000000,-0.0905003,1.0182530,10.8699570,-0.5192920,1.0094109
565,-12,-3.094295051150472,21.326470807536477,-12.8410578,-0.0043802,0.8264463,-0.3202543,-0.3233133,4.0000000,-0.0985753,1.0175934,10.6738901,-0.5480514,1.1245068
