OID_,ClipsFinal_DEM_Large_S3_RegI,X,Y,DEM_Large_S7_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
992,-12,-5.517703051150471,22.333117207536478,-12.8628893,-0.0027273,25.6198349,1.0613853,-1.1272228,4.0000000,-0.7145510,1.0968907,24.2622776,-1.5398946,3.8550272
993,-12,-5.510246411150471,22.333117207536478,-12.8644552,-0.0010744,30.5785122,1.0654207,-1.1350253,4.0000000,-0.7270946,1.0962280,24.1853313,-1.5429559,3.9413748
994,-12,-5.502789771150471,22.333117207536478,-12.8659468,0.0003306,35.5371895,1.0654988,-1.1394266,4.0000000,-0.7425165,1.0956872,24.1222687,-1.5363368,4.0044599
995,-12,-5.495333131150471,22.333117207536478,-12.8673620,0.0017355,40.4958687,1.0580735,-1.1390213,4.0000000,-0.7593517,1.0952513,24.0719376,-1.5186907,4.0358677
996,-12,-5.487876491150471,22.333117207536478,-12.8687000,0.0030579,44.6280975,1.0416280,-1.1330764,4.0000000,-0.7736040,1.0949261,24.0345345,-1.4925488,4.0268297
997,-12,-5.480419851150471,22.333117207536478,-12.8699589,0.0043802,48.7603302,1.0195352,-1.1241000,4.0000000,-0.7864899,1.0947453,24.0128860,-1.4617101,3.9991291
998,-12,-5.472963211150471,22.333117207536478,-12.8711405,-0.0044628,22.3140488,0.9956536,-1.1127895,4.0000000,-0.7999805,1.0946903,24.0068913,-1.4255986,3.9526637
999,-12,-5.465506571150471,22.333117207536478,-12.8722439,-0.0034711,25.6198349,0.9733410,-1.1004229,4.0000000,-0.8173938,1.0947440,24.0140038,-1.3834521,3.8964283
1000,-12,-5.458049931150471,22.333117207536478,-12.8732691,-0.0023967,28.9256191,0.9501266,-1.0865462,4.0000000,-0.8342493,1.0949037,24.0342312,-1.3388431,3.8276892
1001,-12,-5.450593291150471,22.333117207536478,-12.8742151,-0.0014050,32.2314034,0.9297107,-1.0725033,4.0000000,-0.8532982,1.0951642,24.0643711,-1.2917085,3.7539895
1002,-12,-5.443136651150471,22.333117207536478,-12.8750839,-0.0004959,34.7107430,0.9080343,-1.0574340,4.0000000,-0.8714792,1.0955231,24.1069355,-1.2433888,3.6744716
1003,-12,-5.435680011150471,22.333117207536478,-12.8758755,0.0003306,37.1900826,0.8925382,-1.0448798,4.0000000,-0.8941064,1.0959576,24.1587772,-1.1956532,3.6121225
1004,-12,-5.428223371150471,22.333117207536478,-12.8765879,0.0009917,38.8429756,0.8787200,-1.0329165,4.0000000,-0.9181595,1.0964750,24.2187366,-1.1476735,3.5549269
1005,-12,-5.420766731150471,22.333117207536478,-12.8772230,0.0016529,40.4958687,0.8682036,-1.0224112,4.0000000,-0.9436856,1.0970610,24.2875175,-1.1011368,3.5075178
1006,-12,-5.413310091150471,22.333117207536478,-12.8777781,0.0021488,42.1487617,0.8600360,-1.0125325,4.0000000,-0.9700280,1.0977156,24.3647556,-1.0550369,3.4627233
1007,-12,-5.405853451150471,22.333117207536478,-12.8782549,0.0025620,42.9752083,0.8568008,-1.0052176,4.0000000,-1.0003443,1.0984422,24.4480610,-1.0100908,3.4368637
1008,-12,-5.398396811150471,22.333117207536478,-12.8786516,0.0028926,43.8016510,0.8542319,-0.9980440,4.0000000,-1.0297266,1.0992205,24.5381832,-0.9663613,3.4109745
1009,-12,-5.390940171150471,22.333117207536478,-12.8789663,0.0032231,44.6280975,0.8535913,-0.9922056,4.0000000,-1.0576395,1.1000570,24.6335716,-0.9267717,3.3933346
1010,-12,-5.383483531150471,22.333117207536478,-12.8792000,0.0035537,45.4545441,0.8549494,-0.9871454,4.0000000,-1.0828031,1.1009486,24.7352581,-0.8914878,3.3764129
1011,-12,-5.376026891150471,22.333117207536478,-12.8793507,0.0036364,45.4545441,0.8593724,-0.9839596,4.0000000,-1.1097579,1.1018881,24.8419018,-0.8581614,3.3737576
1012,-12,-5.368570251150471,22.333117207536478,-12.8794184,0.0036364,45.4545441,0.8651099,-0.9814588,5.0000000,-1.1330823,1.1028720,24.9525719,-0.8298353,3.3715186
1013,-12,-5.361113611150471,22.333117207536478,-12.8794003,0.0035537,45.4545441,0.8663360,-0.9763591,4.0000000,-1.1484007,1.1038958,25.0670300,-0.8043175,3.3463836
1014,-12,-5.353656971150471,22.333117207536478,-12.8792973,0.0034711,45.4545441,0.8696596,-0.9724089,4.0000000,-1.1599954,1.1049612,25.1864567,-0.7848223,3.3240027
1015,-12,-5.346200331150471,22.333117207536478,-12.8791084,0.0033058,45.4545441,0.8722749,-0.9684057,4.0000000,-1.1673657,1.1060619,25.3077908,-0.7694458,3.2986395
1016,-12,-5.338743691150471,22.333117207536478,-12.8788338,0.0029752,44.6280975,0.8737435,-0.9637007,4.0000000,-1.1668655,1.1071842,25.4296036,-0.7605360,3.2598662
1017,-12,-5.331287051150471,22.333117207536478,-12.8784723,0.0026446,43.8016510,0.8745347,-0.9589362,4.0000000,-1.1589168,1.1082978,25.5521946,-0.7589556,3.2134917
1018,-12,-5.323830411150471,22.333117207536478,-12.8780251,0.0023140,42.9752083,0.8743600,-0.9545072,4.0000000,-1.1447988,1.1093937,25.6722107,-0.7642156,3.1655166
1019,-12,-5.316373771150471,22.333117207536478,-12.8774920,0.0019008,42.1487617,0.8703675,-0.9492245,4.0000000,-1.1222748,1.1104674,25.7862835,-0.7761743,3.1085343
1020,-12,-5.308917131150471,22.333117207536478,-12.8768740,0.0012397,40.4958687,0.8610687,-0.9426131,4.0000000,-1.0900444,1.1114784,25.8944302,-0.7951818,3.0405495
1021,-12,-5.301460491150471,22.333117207536478,-12.8761711,0.0005785,38.8429756,0.8508141,-0.9378338,4.0000000,-1.0517545,1.1124088,25.9949036,-0.8239132,2.9862278
1022,-12,-5.294003851150471,22.333117207536478,-12.8753872,-0.0001653,37.1900826,0.8336639,-0.9322045,4.0000000,-1.0051612,1.1132401,26.0815735,-0.8592479,2.9319875
1023,-12,-5.286547211150471,22.333117207536478,-12.8745213,-0.0010744,34.7107430,0.8105080,-0.9271643,4.0000000,-0.9508004,1.1139395,26.1567593,-0.9035280,2.8915641
1024,-12,-5.279090571150471,22.333117207536478,-12.8735762,-0.0019008,32.2314034,0.7779186,-0.9211900,4.0000000,-0.8874052,1.1145006,26.2159958,-0.9549749,2.8581898
1025,-12,-5.271633931150471,22.333117207536478,-12.8725538,-0.0030579,28.9256191,0.7360665,-0.9153408,4.0000000,-0.8173895,1.1148963,26.2565460,-1.0132922,2.8457897
1026,-12,-5.264177291150471,22.333117207536478,-12.8714571,-0.0041322,25.6198349,0.6813657,-0.9086661,4.0000000,-0.7395518,1.1150849,26.2761002,-1.0777805,2.8550348
1027,-12,-5.256720651150471,22.333117207536478,-12.8702879,-0.0052893,22.3140488,0.6160779,-0.9023005,4.0000000,-0.6569448,1.1150472,26.2732086,-1.1476563,2.8948040
1028,-12,-5.249264011150471,22.333117207536478,-12.8690510,0.0034711,46.2809906,0.5342362,-0.8931176,4.0000000,-0.5643696,1.1147747,26.2445698,-1.2218655,2.9477711
1029,-12,-5.241807371150471,22.333117207536478,-12.8677483,0.0021488,42.1487617,0.4408989,-0.8838917,4.0000000,-0.4692489,1.1142375,26.1872311,-1.2985345,3.0352378
1030,-12,-5.234350731150471,22.333117207536478,-12.8663855,0.0007438,38.0165291,0.3315673,-0.8725096,4.0000000,-0.3679016,1.1134375,26.1031761,-1.3771176,3.1482794
1031,-12,-5.226894091150471,22.333117207536478,-12.8649645,-0.0004959,33.8842964,0.2096056,-0.8601955,4.0000000,-0.2640018,1.1123593,25.9897385,-1.4563891,3.2930949
1032,-12,-5.219437451150471,22.333117207536478,-12.8634920,-0.0020661,28.9256191,0.0699020,-0.8434255,4.0000000,-0.1547476,1.1109911,25.8438435,-1.5321034,3.4527826
1033,-12,-5.211980811150471,22.333117207536478,-12.8619719,-0.0036364,23.9669418,-0.0795573,-0.8253183,4.0000000,-0.0458767,1.1093597,25.6672935,-1.6047601,3.6381130
1034,-12,-5.204524171150471,22.333117207536478,-12.8604088,-0.0051240,19.8347111,-0.2450306,-0.8018777,4.0000000,0.0674714,1.1074370,25.4589214,-1.6712267,3.8325412
1035,-12,-5.197067531150471,22.333117207536478,-12.8588104,0.0032231,45.4545441,-0.4194703,-0.7758912,4.0000000,0.1800485,1.1052194,25.2152367,-1.7318308,4.0447812
1036,-12,-5.189610891150471,22.333117207536478,-12.8571815,0.0017355,40.4958687,-0.5991062,-0.7470294,4.0000000,0.2902427,1.1027241,24.9375839,-1.7843014,4.2639198
1037,-12,-5.182154251150471,22.333117207536478,-12.8555288,0.0000000,34.7107430,-0.7814451,-0.7163896,4.0000000,0.3969756,1.0999750,24.6269245,-1.8297548,4.4921188
1038,-12,-5.174697611150471,22.333117207536478,-12.8538589,-0.0014876,28.9256191,-0.9647614,-0.6806215,4.0000000,0.5011169,1.0969956,24.2830620,-1.8623599,4.7034144
1039,-12,-5.167240971150471,22.333117207536478,-12.8521776,-0.0030579,23.9669418,-1.1485599,-0.6420105,4.0000000,0.6020144,1.0937899,23.9063435,-1.8860354,4.9144731
1040,-12,-5.159784331150471,22.333117207536478,-12.8504915,-0.0047934,19.0082645,-1.3273705,-0.6013842,4.0000000,0.6973384,1.0903670,23.4960670,-1.9001068,5.1167698
1041,-12,-5.152327691150471,22.333117207536478,-12.8488092,0.0035537,43.8016510,-1.4963136,-0.5586290,4.0000000,0.7859945,1.0867671,23.0555000,-1.9032526,5.2976098
1042,-12,-5.144871051150471,22.333117207536478,-12.8471355,0.0017355,37.1900826,-1.6549710,-0.5144649,4.0000000,0.8682755,1.0830358,22.5848999,-1.8972052,5.4600725
1043,-12,-5.137414411150471,22.333117207536478,-12.8454771,0.0001653,31.4049587,-1.8020144,-0.4704645,4.0000000,0.9434066,1.0791892,22.0869236,-1.8843355,5.6074433
1044,-12,-5.129957771150471,22.333117207536478,-12.8438416,-0.0014050,25.6198349,-1.9313822,-0.4268455,4.0000000,1.0100360,1.0752574,21.5640202,-1.8637270,5.7235742
1045,-12,-5.122501131150471,22.333117207536478,-12.8422337,-0.0029752,20.6611576,-2.0448582,-0.3825230,4.0000000,1.0703746,1.0712763,21.0172005,-1.8354206,5.8091459
1046,-12,-5.115044491150471,22.333117207536478,-12.8406591,-0.0045455,15.7024794,-2.1403170,-0.3408871,4.0000000,1.1221750,1.0672725,20.4490700,-1.8039492,5.8685312
1047,-12,-5.107587851150471,22.333117207536478,-12.8391237,0.0039669,44.6280975,-2.2100215,-0.3011186,4.0000000,1.1641023,1.0632827,19.8634968,-1.7663394,5.8783760
1048,-12,-5.100131211150471,22.333117207536478,-12.8376312,0.0025620,38.0165291,-2.2578845,-0.2650853,4.0000000,1.1969329,1.0593474,19.2641029,-1.7271036,5.8517365
1049,-12,-5.092674571150472,22.333117207536478,-12.8361855,0.0010744,31.4049587,-2.2843754,-0.2325732,4.0000000,1.2213106,1.0554936,18.6549187,-1.6864570,5.7879152
1050,-12,-5.085217931150471,22.333117207536478,-12.8347902,-0.0003306,25.6198349,-2.2922142,-0.2029378,4.0000000,1.2387192,1.0517507,18.0417747,-1.6445948,5.6921406
1051,-12,-5.077761291150471,22.333117207536478,-12.8334484,-0.0015702,20.6611576,-2.2798042,-0.1788161,4.0000000,1.2479080,1.0481400,17.4238491,-1.6055402,5.5625539
1052,-12,-5.704119051150471,22.325660567536477,-12.8114233,-0.0037190,25.6198349,-0.0062635,-0.1603765,4.0000000,-0.3040012,1.1225064,27.0277996,-0.0167517,0.2213989
1053,-12,-5.696662411150471,22.325660567536477,-12.8138742,-0.0013223,32.2314034,0.0062712,-0.2060817,4.0000000,-0.3565596,1.1215608,26.9320374,-0.0556038,0.2999659
1054,-12,-5.689205771150471,22.325660567536477,-12.8163147,0.0010744,38.8429756,0.0216220,-0.2495755,4.0000000,-0.4031130,1.1204727,26.8219662,-0.0960380,0.3871837
1055,-12,-5.681749131150471,22.325660567536477,-12.8187428,0.0035537,46.2809906,0.0383365,-0.2899108,4.0000000,-0.4438179,1.1193194,26.7048550,-0.1360036,0.4798923
1056,-12,-5.674292491150471,22.325660567536477,-12.8211584,-0.0040496,23.9669418,0.0577162,-0.3291750,4.0000000,-0.4795794,1.1180861,26.5772381,-0.1787706,0.5770509
1057,-12,-5.666835851150471,22.325660567536477,-12.8235579,-0.0017355,29.7520657,0.0794946,-0.3678769,4.0000000,-0.5111540,1.1168022,26.4444408,-0.2245998,0.6799123
1058,-12,-5.659379211150471,22.325660567536477,-12.8259420,0.0006612,36.3636360,0.1023169,-0.4047075,4.0000000,-0.5364478,1.1154872,26.3077641,-0.2729672,0.7839437
1059,-12,-5.651922571150471,22.325660567536477,-12.8283091,0.0030579,43.8016510,0.1282062,-0.4413038,4.0000000,-0.5578461,1.1141547,26.1692638,-0.3247616,0.8896266
1060,-12,-5.644465931150471,22.325660567536477,-12.8306580,-0.0046281,21.4876041,0.1560685,-0.4776388,4.0000000,-0.5752443,1.1128451,26.0308399,-0.3800333,0.9994324
1061,-12,-5.637009291150471,22.325660567536477,-12.8329878,-0.0023967,27.2727280,0.1884579,-0.5141741,4.0000000,-0.5882705,1.1115583,25.8925667,-0.4400776,1.1072066
1062,-12,-5.629552651150471,22.325660567536477,-12.8352985,-0.0000826,33.8842964,0.2249366,-0.5517274,4.0000000,-0.5989537,1.1102787,25.7568760,-0.5045010,1.2206810
1063,-12,-5.622096011150471,22.325660567536477,-12.8375874,0.0022314,41.3223152,0.2685020,-0.5916886,4.0000000,-0.6067589,1.1090274,25.6225548,-0.5766184,1.3402973
1064,-12,-5.614639371150471,22.325660567536477,-12.8398542,0.0044628,48.7603302,0.3197294,-0.6344355,4.0000000,-0.6141197,1.1078081,25.4897671,-0.6547512,1.4714663
1065,-12,-5.607182731150471,22.325660567536477,-12.8420963,-0.0032231,25.6198349,0.3760846,-0.6778288,4.0000000,-0.6185176,1.1065993,25.3577690,-0.7371401,1.6075058
1066,-12,-5.599726091150471,22.325660567536477,-12.8443108,-0.0009917,31.4049587,0.4410359,-0.7247765,4.0000000,-0.6235624,1.1054133,25.2268600,-0.8259907,1.7642417
1067,-12,-5.592269451150471,22.325660567536477,-12.8464947,0.0010744,38.0165291,0.5077618,-0.7710102,4.0000000,-0.6258983,1.1042283,25.0961666,-0.9161222,1.9287893
1068,-12,-5.584812811150471,22.325660567536477,-12.8486443,0.0032231,45.4545441,0.5815396,-0.8193177,4.0000000,-0.6301945,1.1030694,24.9674091,-1.0084409,2.1127458
1069,-12,-5.577356171150471,22.325660567536477,-12.8507576,-0.0047107,20.6611576,0.6565396,-0.8671008,4.0000000,-0.6341924,1.1019213,24.8377743,-1.1000091,2.3104351
1070,-12,-5.569899531150471,22.325660567536477,-12.8528280,-0.0026446,25.6198349,0.7318314,-0.9140434,4.0000000,-0.6386757,1.1007732,24.7077808,-1.1894110,2.5215669
1071,-12,-5.562442891150471,22.325660567536477,-12.8548527,-0.0007438,31.4049587,0.8031973,-0.9585360,4.0000000,-0.6434680,1.0996612,24.5820599,-1.2736040,2.7414451
1072,-12,-5.554986251150471,22.325660567536477,-12.8568277,0.0012397,37.1900826,0.8736727,-1.0019683,4.0000000,-0.6506489,1.0985804,24.4569225,-1.3532876,2.9743161
1073,-12,-5.547529611150471,22.325660567536477,-12.8587484,0.0032231,43.8016510,0.9396391,-1.0424898,4.0000000,-0.6604557,1.0975236,24.3353348,-1.4245237,3.2101448
1074,-12,-5.540072971150471,22.325660567536477,-12.8606100,-0.0049587,19.0082645,0.9908912,-1.0761765,4.0000000,-0.6674224,1.0965049,24.2176056,-1.4849308,3.4258411
1075,-12,-5.532616331150471,22.325660567536477,-12.8624086,-0.0031405,23.9669418,1.0367751,-1.1062605,4.0000000,-0.6783356,1.0955740,24.1090298,-1.5341855,3.6320324
1076,-12,-5.525159691150471,22.325660567536477,-12.8641415,-0.0014876,28.9256191,1.0707208,-1.1302018,4.0000000,-0.6896343,1.0947223,24.0083447,-1.5707692,3.8113105
1077,-12,-5.517703051150471,22.325660567536477,-12.8658056,0.0000826,33.8842964,1.0963418,-1.1495851,4.0000000,-0.7029341,1.0939487,23.9174042,-1.5962362,3.9695671
1078,-12,-5.510246411150471,22.325660567536477,-12.8673983,0.0017355,39.6694221,1.1083344,-1.1614966,4.0000000,-0.7152891,1.0932909,23.8395386,-1.6077042,4.0820312
1079,-12,-5.502789771150471,22.325660567536477,-12.8689165,0.0031405,44.6280975,1.1157140,-1.1699649,4.0000000,-0.7311985,1.0927438,23.7746391,-1.6087313,4.1732492
1080,-12,-5.495333131150471,22.325660567536477,-12.8703594,-0.0053719,19.0082645,1.1157067,-1.1734557,4.0000000,-0.7480216,1.0922962,23.7220955,-1.5988898,4.2289901
1081,-12,-5.487876491150471,22.325660567536477,-12.8717251,-0.0039669,23.1404953,1.1052542,-1.1709114,4.0000000,-0.7623521,1.0919716,23.6836796,-1.5794708,4.2411289
1082,-12,-5.480419851150471,22.325660567536477,-12.8730135,-0.0025620,27.2727280,1.0870517,-1.1642056,4.0000000,-0.7752775,1.0917895,23.6612167,-1.5531337,4.2259302
1083,-12,-5.472963211150471,22.325660567536477,-12.8742247,-0.0013223,31.4049587,1.0698678,-1.1560509,4.0000000,-0.7913136,1.0917233,23.6541443,-1.5207883,4.1961098
1084,-12,-5.465506571150471,22.325660567536477,-12.8753567,-0.0003306,34.7107430,1.0564461,-1.1478953,4.0000000,-0.8119665,1.0917672,23.6609688,-1.4838243,4.1626067
1085,-12,-5.458049931150471,22.325660567536477,-12.8764114,0.0007438,38.0165291,1.0401118,-1.1376203,4.0000000,-0.8314565,1.0919229,23.6801796,-1.4437842,4.1131516
1086,-12,-5.450593291150471,22.325660567536477,-12.8773870,0.0017355,41.3223152,1.0221202,-1.1249179,4.0000000,-0.8508232,1.0921860,23.7106037,-1.3990126,4.0422220
1087,-12,-5.443136651150471,22.325660567536477,-12.8782845,0.0026446,43.8016510,1.0080233,-1.1133956,4.0000000,-0.8718482,1.0925356,23.7539902,-1.3549429,3.9781051
1088,-12,-5.435680011150471,22.325660567536477,-12.8791027,0.0034711,46.2809906,0.9994283,-1.1033212,4.0000000,-0.8970358,1.0929626,23.8061295,-1.3096067,3.9212828
1089,-12,-5.428223371150471,22.325660567536477,-12.8798437,0.0041322,47.9338837,0.9932017,-1.0943013,4.0000000,-0.9234524,1.0934688,23.8666821,-1.2651503,3.8726721
1090,-12,-5.420766731150471,22.325660567536477,-12.8805046,-0.0052066,20.6611576,0.9888339,-1.0861566,4.0000000,-0.9504463,1.0940512,23.9361553,-1.2218670,3.8309162
1091,-12,-5.413310091150471,22.325660567536477,-12.8810863,-0.0047934,22.3140488,0.9899138,-1.0800484,4.0000000,-0.9798823,1.0947139,24.0137730,-1.1802146,3.8007500
1092,-12,-5.405853451150471,22.325660567536477,-12.8815880,-0.0044628,23.9669418,0.9956155,-1.0761237,4.0000000,-1.0125028,1.0954275,24.0986900,-1.1397446,3.7869010
1093,-12,-5.398396811150471,22.325660567536477,-12.8820086,-0.0042149,24.7933884,1.0031106,-1.0725372,4.0000000,-1.0445312,1.0961931,24.1893044,-1.1005433,3.7722867
1094,-12,-5.390940171150471,22.325660567536477,-12.8823471,-0.0039669,25.6198349,1.0112140,-1.0694578,4.0000000,-1.0743501,1.0970200,24.2850494,-1.0645654,3.7603419
1095,-12,-5.383483531150471,22.325660567536477,-12.8826027,-0.0037190,26.4462814,1.0215864,-1.0672090,4.0000000,-1.1028742,1.0978987,24.3872929,-1.0315437,3.7511754
1096,-12,-5.376026891150471,22.325660567536477,-12.8827744,-0.0036364,27.2727280,1.0354915,-1.0671219,4.0000000,-1.1327327,1.0988237,24.4935856,-1.0015109,3.7591581
1097,-12,-5.368570251150471,22.325660567536477,-12.8828611,-0.0036364,27.2727280,1.0490094,-1.0670238,4.0000000,-1.1588038,1.0997906,24.6048965,-0.9752436,3.7651131
1098,-12,-5.361113611150471,22.325660567536477,-12.8828611,-0.0036364,27.2727280,1.0602925,-1.0657817,4.0000000,-1.1770687,1.1008101,24.7215405,-0.9544947,3.7563863
1099,-12,-5.353656971150471,22.325660567536477,-12.8827744,-0.0036364,27.2727280,1.0730894,-1.0655823,4.0000000,-1.1927001,1.1018765,24.8413315,-0.9384643,3.7529204
1100,-12,-5.346200331150471,22.325660567536477,-12.8826008,-0.0037190,27.2727280,1.0847044,-1.0648454,4.0000000,-1.2020216,1.1029658,24.9634399,-0.9276692,3.7395334
1101,-12,-5.338743691150471,22.325660567536477,-12.8823385,-0.0039669,26.4462814,1.0964563,-1.0646173,4.0000000,-1.2057463,1.1040636,25.0883007,-0.9234884,3.7251337
1102,-12,-5.331287051150471,22.325660567536477,-12.8819885,-0.0042149,25.6198349,1.1049227,-1.0635494,4.0000000,-1.2012597,1.1051763,25.2106113,-0.9258391,3.6997268
1103,-12,-5.323830411150471,22.325660567536477,-12.8815489,-0.0044628,24.7933884,1.1122042,-1.0630680,4.0000000,-1.1916645,1.1062809,25.3319206,-0.9344717,3.6776631
1104,-12,-5.316373771150471,22.325660567536477,-12.8810225,-0.0047934,23.9669418,1.1115539,-1.0601612,4.0000000,-1.1708612,1.1073483,25.4504299,-0.9494614,3.6353981
1105,-12,-5.308917131150471,22.325660567536477,-12.8804064,-0.0053719,22.3140488,1.1081291,-1.0578259,4.0000000,-1.1427045,1.1083786,25.5628548,-0.9729473,3.5969901
1106,-12,-5.301460491150471,22.325660567536477,-12.8797045,0.0040496,47.9338837,1.0980043,-1.0549483,4.0000000,-1.1062516,1.1093426,25.6655006,-1.0036449,3.5594523
1107,-12,-5.294003851150471,22.325660567536477,-12.8789158,0.0033058,46.2809906,1.0819176,-1.0523249,4.0000000,-1.0622429,1.1102009,25.7594528,-1.0424068,3.5311170
1108,-12,-5.286547211150471,22.325660567536477,-12.8780422,0.0023967,43.8016510,1.0565798,-1.0489681,4.0000000,-1.0090374,1.1109370,25.8383980,-1.0888987,3.5077384
1109,-12,-5.279090571150471,22.325660567536477,-12.8770857,0.0014876,41.3223152,1.0233592,-1.0462307,4.0000000,-0.9481661,1.1115433,25.9029942,-1.1442952,3.5033808
1110,-12,-5.271633931150471,22.325660567536477,-12.8760481,0.0003306,38.0165291,0.9736787,-1.0404501,4.0000000,-0.8773722,1.1119869,25.9507866,-1.2035282,3.4997592
1111,-12,-5.264177291150471,22.325660567536477,-12.8749313,-0.0007438,34.7107430,0.9139581,-1.0354853,4.0000000,-0.7997457,1.1122465,25.9784145,-1.2712247,3.5261016
1112,-12,-5.256720651150471,22.325660567536477,-12.8737383,-0.0019008,31.4049587,0.8388999,-1.0290534,4.0000000,-0.7159548,1.1123034,25.9830570,-1.3421520,3.5744674
1113,-12,-5.249264011150471,22.325660567536477,-12.8724718,-0.0032231,27.2727280,0.7455097,-1.0192854,4.0000000,-0.6225016,1.1121311,25.9654884,-1.4160694,3.6308703
1114,-12,-5.241807371150471,22.325660567536477,-12.8711348,-0.0046281,23.1404953,0.6349964,-1.0072234,4.0000000,-0.5236156,1.1116984,25.9198666,-1.4908311,3.7105865
1115,-12,-5.234350731150471,22.325660567536477,-12.8697329,0.0038843,47.1074371,0.5103327,-0.9937061,4.0000000,-0.4204502,1.1110196,25.8469296,-1.5669620,3.8170426
1116,-12,-5.226894091150471,22.325660567536477,-12.8682680,0.0025620,42.9752083,0.3699737,-0.9776875,4.0000000,-0.3134575,1.1100837,25.7456055,-1.6419177,3.9464986
1117,-12,-5.219437451150471,22.325660567536477,-12.8667469,0.0009917,38.0165291,0.2132025,-0.9576152,4.0000000,-0.2017010,1.1088500,25.6134739,-1.7135295,4.0872517
1118,-12,-5.211980811150471,22.325660567536477,-12.8651743,-0.0005785,32.2314034,0.0445576,-0.9348407,4.0000000,-0.0893259,1.1073502,25.4505959,-1.7803556,4.2467151
1119,-12,-5.204524171150471,22.325660567536477,-12.8635550,-0.0020661,27.2727280,-0.1392701,-0.9063982,4.0000000,0.0261000,1.1055787,25.2550602,-1.8388965,4.4081426
1120,-12,-5.197067531150471,22.325660567536477,-12.8618956,-0.0037190,22.3140488,-0.3319003,-0.8749771,4.0000000,0.1404041,1.1035172,25.0259991,-1.8903584,4.5851908
1121,-12,-5.189610891150471,22.325660567536477,-12.8602018,-0.0052893,18.1818180,-0.5302742,-0.8409580,4.0000000,0.2522559,1.1011715,24.7622414,-1.9341719,4.7751160
1122,-12,-5.182154251150471,22.325660567536477,-12.8584814,0.0028926,43.8016510,-0.7318904,-0.8026012,4.0000000,0.3612160,1.0985518,24.4636555,-1.9664183,4.9595141
1123,-12,-5.174697611150471,22.325660567536477,-12.8567410,0.0012397,37.1900826,-0.9334635,-0.7603589,4.0000000,0.4664353,1.0956920,24.1315022,-1.9871532,5.1368289
1124,-12,-5.167240971150471,22.325660567536477,-12.8549862,-0.0004132,31.4049587,-1.1336060,-0.7147693,4.0000000,0.5675793,1.0926062,23.7665634,-1.9971179,5.3103762
1125,-12,-5.159784331150471,22.325660567536477,-12.8532257,-0.0021488,25.6198349,-1.3282450,-0.6663037,4.0000000,0.6633325,1.0893050,23.3669109,-1.9959399,5.4747415
1126,-12,-5.152327691150471,22.325660567536477,-12.8514662,-0.0038017,20.6611576,-1.5106169,-0.6167331,4.0000000,0.7512774,1.0858129,22.9350147,-1.9847437,5.6238904
1127,-12,-5.144871051150471,22.325660567536477,-12.8497152,0.0043802,46.2809906,-1.6811217,-0.5661454,4.0000000,0.8320640,1.0821564,22.4731236,-1.9643548,5.7589784
1128,-12,-5.137414411150471,22.325660567536477,-12.8479795,0.0026446,39.6694221,-1.8374583,-0.5148228,4.0000000,0.9059350,1.0783725,21.9800053,-1.9355807,5.8745828
1129,-12,-5.129957771150471,22.325660567536477,-12.8462658,0.0009917,33.0578499,-1.9749827,-0.4632096,4.0000000,0.9717736,1.0744962,21.4598579,-1.8981926,5.9607344
1130,-12,-5.122501131150471,22.325660567536477,-12.8445797,-0.0006612,27.2727280,-2.0942128,-0.4139085,4.0000000,1.0291970,1.0705518,20.9158516,-1.8570139,6.0273519
1131,-12,-5.115044491150471,22.325660567536477,-12.8429279,-0.0023140,21.4876041,-2.1942255,-0.3646722,4.0000000,1.0802444,1.0665735,20.3472290,-1.8095889,6.0622253
1132,-12,-5.107587851150471,22.325660567536477,-12.8413153,-0.0038843,16.5289249,-2.2663803,-0.3186267,4.0000000,1.1210837,1.0626040,19.7613506,-1.7583373,6.0522647
1133,-12,-5.100131211150471,22.325660567536477,-12.8397474,0.0046281,47.1074371,-2.3193879,-0.2763951,4.0000000,1.1549149,1.0586721,19.1588993,-1.7077051,6.0177660
1134,-12,-5.092674571150472,22.325660567536477,-12.8382282,0.0030579,39.6694221,-2.3434739,-0.2379929,4.0000000,1.1784736,1.0548189,18.5461044,-1.6544594,5.9325447
1135,-12,-5.085217931150471,22.325660567536477,-12.8367615,0.0016529,33.0578499,-2.3491166,-0.2029274,4.0000000,1.1961467,1.0510728,17.9251709,-1.6020014,5.8199248
1136,-12,-5.077761291150471,22.325660567536477,-12.8353491,0.0003306,27.2727280,-2.3307126,-0.1744745,4.0000000,1.2046702,1.0474428,17.3008785,-1.5536191,5.6688991
1137,-12,-5.719032331150471,22.318203927536480,-12.8094282,0.0044628,48.7603302,-0.0316081,-0.1015280,4.0000000,-0.2620793,1.1228176,27.0597591,0.0590233,0.1934267
1138,-12,-5.711575691150471,22.318203927536480,-12.8118763,-0.0032231,26.4462814,-0.0264779,-0.1473803,4.0000000,-0.3237493,1.1220011,26.9772396,0.0289888,0.2644752
1139,-12,-5.704119051150471,22.318203927536480,-12.8143196,-0.0008264,33.0578499,-0.0171245,-0.1931126,4.0000000,-0.3819065,1.1210084,26.8772182,-0.0043187,0.3489340
