OID_,ClipsFinal_DEM_Large_S3_RegG1,X,Y,DEM_Large_S7_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
22,-12,-7.150707211150472,20.267627927536481,-12.8739100,-0.0012397,28.0991745,-0.4452614,-0.2392853,5.0000000,0.4628485,1.0863454,23.0023956,-0.9414191,1.4247169
23,-12,-7.143250571150471,20.267627927536481,-12.8761406,0.0008264,34.7107430,-0.4122059,-0.2350807,4.0000000,0.4379643,1.0873151,23.1248703,-0.9081256,1.3326344
24,-12,-7.135793931150472,20.267627927536481,-12.8783512,0.0029752,42.1487617,-0.3763526,-0.2302786,4.0000000,0.4097397,1.0882404,23.2394466,-0.8702968,1.2314529
25,-12,-7.128337291150471,20.267627927536481,-12.8805437,-0.0047934,17.3553715,-0.3392559,-0.2245443,4.0000000,0.3793898,1.0891432,23.3498268,-0.8284785,1.1248355
26,-12,-7.120880651150472,20.267627927536481,-12.8827181,-0.0024793,23.1404953,-0.2998381,-0.2192641,4.0000000,0.3450243,1.0899756,23.4518147,-0.7835525,1.0124667
27,-12,-7.113424011150471,20.267627927536481,-12.8848724,-0.0003306,29.7520657,-0.2620866,-0.2127956,4.0000000,0.3107272,1.0907415,23.5443096,-0.7363184,0.9020189
28,-12,-7.105967371150472,20.267627927536481,-12.8870096,0.0018182,36.3636360,-0.2258276,-0.2056344,4.0000000,0.2768589,1.0914457,23.6291485,-0.6881276,0.7940286
29,-12,-7.098510731150471,20.267627927536481,-12.8891268,0.0038843,43.8016510,-0.1905903,-0.2007248,4.0000000,0.2389764,1.0920744,23.7056580,-0.6404259,0.6929711
30,-12,-7.091054091150472,20.267627927536481,-12.8912268,-0.0039669,21.4876041,-0.1568565,-0.1958566,4.0000000,0.1998001,1.0926070,23.7691364,-0.5915134,0.5959552
31,-12,-7.083597451150471,20.267627927536481,-12.8933067,-0.0018182,27.2727280,-0.1259869,-0.1903372,4.0000000,0.1613106,1.0930400,23.8211651,-0.5419850,0.5055106
32,-12,-7.076140811150472,20.267627927536481,-12.8953686,0.0002479,33.8842964,-0.0975078,-0.1850118,4.0000000,0.1228534,1.0933934,23.8622017,-0.4928771,0.4219297
33,-12,-7.068684171150471,20.267627927536481,-12.8974123,0.0023967,40.4958687,-0.0729996,-0.1820060,4.0000000,0.0831462,1.0936401,23.8923016,-0.4471583,0.3535354
34,-12,-7.061227531150472,20.267627927536481,-12.8994370,0.0044628,47.9338837,-0.0513489,-0.1779943,4.0000000,0.0446844,1.0937705,23.9073639,-0.4006731,0.2912686
35,-12,-7.240186891150472,20.260171287536480,-12.8476057,0.0025620,39.6694221,-0.4460068,-0.1370418,4.0000000,0.4633399,1.0750169,21.5335445,-0.7374236,1.2385391
36,-12,-7.232730251150471,20.260171287536480,-12.8500366,-0.0049587,16.5289249,-0.4686289,-0.1619525,4.0000000,0.4729474,1.0761821,21.6904278,-0.7968524,1.3291391
37,-12,-7.225273611150472,20.260171287536480,-12.8524656,-0.0025620,23.1404953,-0.4877594,-0.1851099,4.0000000,0.4810208,1.0773140,21.8419018,-0.8512407,1.4137456
38,-12,-7.217816971150471,20.260171287536480,-12.8548880,-0.0001653,30.5785122,-0.5041263,-0.2082844,4.0000000,0.4868901,1.0784433,21.9904099,-0.9034589,1.4961390
39,-12,-7.210360331150472,20.260171287536480,-12.8573046,0.0022314,38.8429756,-0.5166408,-0.2305138,4.0000000,0.4899753,1.0795594,22.1367207,-0.9510029,1.5718207
40,-12,-7.202903691150471,20.260171287536480,-12.8597107,0.0046281,47.9338837,-0.5235345,-0.2502132,4.0000000,0.4905529,1.0806320,22.2756386,-0.9909793,1.6320980
41,-12,-7.195447051150472,20.260171287536480,-12.8621054,-0.0029752,21.4876041,-0.5252610,-0.2667018,4.0000000,0.4883925,1.0816934,22.4145451,-1.0217961,1.6756589
42,-12,-7.187990411150471,20.260171287536480,-12.8644867,-0.0006612,28.0991745,-0.5198226,-0.2816350,4.0000000,0.4818019,1.0827459,22.5500584,-1.0450717,1.6994163
43,-12,-7.180533771150472,20.260171287536480,-12.8668528,0.0016529,35.5371895,-0.5080069,-0.2941432,4.0000000,0.4713527,1.0837839,22.6802444,-1.0596391,1.7025962
44,-12,-7.173077131150471,20.260171287536480,-12.8692036,0.0039669,43.8016510,-0.4914383,-0.3019182,4.0000000,0.4590160,1.0847930,22.8085747,-1.0628524,1.6827475
45,-12,-7.165620491150472,20.260171287536480,-12.8715353,-0.0036364,21.4876041,-0.4695191,-0.3094443,4.0000000,0.4418940,1.0857924,22.9339733,-1.0607827,1.6488822
46,-12,-7.158163851150471,20.260171287536480,-12.8738499,-0.0013223,28.0991745,-0.4423450,-0.3132676,4.0000000,0.4219020,1.0867555,23.0533943,-1.0484371,1.5916162
47,-12,-7.150707211150472,20.260171287536480,-12.8761444,0.0008264,34.7107430,-0.4109906,-0.3138683,5.0000000,0.3993012,1.0876716,23.1688519,-1.0270379,1.5145615
48,-12,-7.143250571150471,20.260171287536480,-12.8784180,0.0029752,42.1487617,-0.3770807,-0.3128361,5.0000000,0.3742290,1.0885748,23.2801647,-0.9999013,1.4261134
49,-12,-7.135793931150472,20.260171287536480,-12.8806725,-0.0047934,17.3553715,-0.3398217,-0.3105102,4.0000000,0.3455453,1.0894442,23.3851814,-0.9665657,1.3250694
50,-12,-7.128337291150471,20.260171287536480,-12.8829060,-0.0024793,23.1404953,-0.3017737,-0.3074611,4.0000000,0.3145662,1.0902579,23.4849663,-0.9294884,1.2198309
51,-12,-7.120880651150472,20.260171287536480,-12.8851185,-0.0002479,29.7520657,-0.2616945,-0.3033761,4.0000000,0.2803968,1.0910038,23.5760727,-0.8871490,1.1062295
52,-12,-7.113424011150471,20.260171287536480,-12.8873100,0.0019835,37.1900826,-0.2224284,-0.2980364,4.0000000,0.2454309,1.0916768,23.6566944,-0.8415038,0.9911856
53,-12,-7.105967371150472,20.260171287536480,-12.8894796,0.0042149,44.6280975,-0.1863980,-0.2899368,4.0000000,0.2125709,1.0922900,23.7304916,-0.7924445,0.8772050
54,-12,-7.098510731150471,20.260171287536480,-12.8916292,-0.0036364,22.3140488,-0.1504396,-0.2857738,4.0000000,0.1744461,1.0928313,23.7959328,-0.7459937,0.7745162
55,-12,-7.091054091150472,20.260171287536480,-12.8937569,-0.0014876,28.0991745,-0.1169494,-0.2815144,4.0000000,0.1356857,1.0932701,23.8479271,-0.6987144,0.6783387
56,-12,-7.083597451150471,20.260171287536480,-12.8958635,0.0005785,34.7107430,-0.0860754,-0.2753026,4.0000000,0.0978117,1.0936109,23.8880196,-0.6484170,0.5841101
57,-12,-7.076140811150472,20.260171287536480,-12.8979483,0.0027273,42.1487617,-0.0582881,-0.2680188,4.0000000,0.0605619,1.0938666,23.9193516,-0.5965995,0.4957043
58,-12,-7.068684171150471,20.260171287536480,-12.9000120,-0.0050413,19.0082645,-0.0335200,-0.2636873,4.0000000,0.0213967,1.0940168,23.9363251,-0.5487713,0.4236879
59,-12,-7.061227531150472,20.260171287536480,-12.9020548,-0.0029752,23.9669418,-0.0126092,-0.2583979,4.0000000,-0.0162821,1.0940517,23.9406929,-0.5005138,0.3598505
60,-12,-7.053770891150471,20.260171287536480,-12.9040756,-0.0009091,29.7520657,0.0044420,-0.2516414,4.0000000,-0.0509546,1.0939862,23.9325390,-0.4523281,0.3026706
61,-12,-7.046314251150472,20.260171287536480,-12.9060745,0.0010744,36.3636360,0.0174131,-0.2435808,4.0000000,-0.0832647,1.0938325,23.9146309,-0.4038969,0.2535364
62,-12,-7.038857611150471,20.260171287536480,-12.9080534,0.0030579,42.9752083,0.0277820,-0.2361399,4.0000000,-0.1165772,1.0935823,23.8844738,-0.3557026,0.2137443
63,-12,-7.031400971150472,20.260171287536480,-12.9100113,-0.0050413,18.1818180,0.0347763,-0.2287603,4.0000000,-0.1475148,1.0932336,23.8429298,-0.3100059,0.1833406
64,-12,-7.232730251150471,20.252714647536479,-12.8517303,-0.0033884,20.6611576,-0.4548319,-0.1853828,4.0000000,0.4154398,1.0775839,21.8775158,-0.7862055,1.3338157
65,-12,-7.225273611150472,20.252714647536479,-12.8542032,-0.0009091,28.0991745,-0.4714097,-0.2119392,4.0000000,0.4219505,1.0787468,22.0307198,-0.8458290,1.4233403
66,-12,-7.217816971150471,20.252714647536479,-12.8566732,0.0015702,36.3636360,-0.4850047,-0.2391898,4.0000000,0.4264382,1.0798874,22.1791058,-0.9048177,1.5128794
67,-12,-7.210360331150472,20.252714647536479,-12.8591366,0.0040496,45.4545441,-0.4934521,-0.2639528,4.0000000,0.4288870,1.0809920,22.3236008,-0.9567925,1.5903078
68,-12,-7.202903691150471,20.252714647536479,-12.8615913,-0.0035537,20.6611576,-0.4961337,-0.2891777,4.0000000,0.4267688,1.0820560,22.4612026,-1.0051242,1.6595460
69,-12,-7.195447051150472,20.252714647536479,-12.8640347,-0.0011570,27.2727280,-0.4946013,-0.3108197,4.0000000,0.4231147,1.0831127,22.5958824,-1.0447543,1.7143154
70,-12,-7.187990411150471,20.252714647536479,-12.8664656,0.0012397,34.7107430,-0.4877725,-0.3305665,4.0000000,0.4165224,1.0841488,22.7255192,-1.0776554,1.7543128
71,-12,-7.180533771150472,20.252714647536479,-12.8688822,0.0036364,42.9752083,-0.4747216,-0.3483389,4.0000000,0.4061214,1.0851322,22.8510456,-1.1027992,1.7759438
72,-12,-7.173077131150471,20.252714647536479,-12.8712807,-0.0039669,20.6611576,-0.4546675,-0.3623047,4.0000000,0.3916898,1.0860853,22.9708405,-1.1162990,1.7703743
73,-12,-7.165620491150472,20.252714647536479,-12.8736620,-0.0015702,27.2727280,-0.4306750,-0.3733080,4.0000000,0.3750692,1.0870184,23.0861664,-1.1216851,1.7467378
74,-12,-7.158163851150471,20.252714647536479,-12.8760233,0.0007438,34.7107430,-0.4008828,-0.3809927,4.0000000,0.3548066,1.0879047,23.1963940,-1.1167918,1.6980070
75,-12,-7.150707211150472,20.252714647536479,-12.8783636,0.0029752,42.1487617,-0.3676369,-0.3869694,4.0000000,0.3312859,1.0887537,23.3013878,-1.1052246,1.6351622
76,-12,-7.143250571150471,20.252714647536479,-12.8806829,-0.0047934,17.3553715,-0.3330114,-0.3887631,5.0000000,0.3069191,1.0895820,23.4016285,-1.0844452,1.5544324
77,-12,-7.135793931150472,20.252714647536479,-12.8829803,-0.0024793,23.1404953,-0.2938081,-0.3891815,5.0000000,0.2780194,1.0903602,23.4965782,-1.0563823,1.4571034
78,-12,-7.128337291150471,20.252714647536479,-12.8852549,-0.0002479,29.7520657,-0.2538930,-0.3895279,4.0000000,0.2465333,1.0910765,23.5846825,-1.0255891,1.3578615
79,-12,-7.120880651150472,20.252714647536479,-12.8875065,0.0020661,37.1900826,-0.2126305,-0.3882216,4.0000000,0.2123298,1.0917271,23.6620331,-0.9887729,1.2493720
80,-12,-7.113424011150471,20.252714647536479,-12.8897343,0.0043802,45.4545441,-0.1737344,-0.3835925,4.0000000,0.1789809,1.0922993,23.7311172,-0.9461659,1.1351713
81,-12,-7.105967371150472,20.252714647536479,-12.8919382,-0.0033058,23.1404953,-0.1376217,-0.3767574,4.0000000,0.1463143,1.0928147,23.7931042,-0.8998291,1.0205907
82,-12,-7.098510731150471,20.252714647536479,-12.8941193,-0.0011570,28.9256191,-0.1003888,-0.3729748,4.0000000,0.1083849,1.0932606,23.8465214,-0.8543345,0.9148300
83,-12,-7.091054091150472,20.252714647536479,-12.8962765,0.0009091,35.5371895,-0.0668428,-0.3683385,4.0000000,0.0709852,1.0935991,23.8868790,-0.8076623,0.8160949
84,-12,-7.083597451150471,20.252714647536479,-12.8984089,0.0030579,42.9752083,-0.0364542,-0.3615578,4.0000000,0.0345221,1.0938424,23.9148159,-0.7576376,0.7184304
85,-12,-7.076140811150472,20.252714647536479,-12.9005175,-0.0047107,19.8347111,-0.0102290,-0.3531143,4.0000000,-0.0006834,1.0940042,23.9345474,-0.7055452,0.6265610
86,-12,-7.068684171150471,20.252714647536479,-12.9026022,-0.0024793,25.6198349,0.0143095,-0.3475635,4.0000000,-0.0386469,1.0940551,23.9408684,-0.6564802,0.5501894
87,-12,-7.061227531150472,20.252714647536479,-12.9046621,-0.0004132,31.4049587,0.0341702,-0.3400191,4.0000000,-0.0745095,1.0940006,23.9345245,-0.6055288,0.4797961
88,-12,-7.053770891150471,20.252714647536479,-12.9066982,0.0015702,38.0165291,0.0494586,-0.3303474,4.0000000,-0.1073952,1.0938578,23.9173336,-0.5532996,0.4146581
89,-12,-7.046314251150472,20.252714647536479,-12.9087105,0.0036364,45.4545441,0.0617725,-0.3216685,4.0000000,-0.1397999,1.0936228,23.8896389,-0.5035371,0.3614152
90,-12,-7.038857611150471,20.252714647536479,-12.9106989,-0.0043802,19.8347111,0.0705410,-0.3122484,4.0000000,-0.1712316,1.0933005,23.8508015,-0.4532652,0.3159146
91,-12,-7.031400971150472,20.252714647536479,-12.9126644,-0.0024793,24.7933884,0.0758034,-0.3023798,4.0000000,-0.2010650,1.0928746,23.8004169,-0.4036945,0.2788924
92,-12,-7.023944331150471,20.252714647536479,-12.9146061,-0.0005785,30.5785122,0.0774936,-0.2919455,4.0000000,-0.2281767,1.0923651,23.7397137,-0.3557141,0.2499626
93,-12,-7.016487691150472,20.252714647536479,-12.9165268,0.0014050,37.1900826,0.0749706,-0.2787538,4.0000000,-0.2520904,1.0917724,23.6671009,-0.3054172,0.2246029
94,-12,-7.009031051150471,20.252714647536479,-12.9184256,0.0033884,43.8016510,0.0689625,-0.2642200,4.0000000,-0.2717365,1.0911038,23.5882645,-0.2567036,0.2053498
95,-12,-7.225273611150472,20.245258007536481,-12.8559246,0.0008264,33.8842964,-0.4509430,-0.2353828,4.0000000,0.3583910,1.0800436,22.2004757,-0.8291566,1.4244437
96,-12,-7.217816971150471,20.245258007536481,-12.8584394,0.0033884,42.9752083,-0.4606112,-0.2659563,4.0000000,0.3608523,1.0811840,22.3478355,-0.8927650,1.5181756
97,-12,-7.210360331150472,20.245258007536481,-12.8609495,-0.0041322,19.0082645,-0.4668405,-0.2954604,4.0000000,0.3621063,1.0822854,22.4905300,-0.9530272,1.6088288
98,-12,-7.202903691150471,20.245258007536481,-12.8634520,-0.0017355,25.6198349,-0.4664765,-0.3251939,4.0000000,0.3589138,1.0833408,22.6248436,-1.0093015,1.6910627
99,-12,-7.195447051150472,20.245258007536481,-12.8659439,0.0007438,33.0578499,-0.4624458,-0.3516143,4.0000000,0.3547876,1.0843672,22.7536716,-1.0580162,1.7617811
100,-12,-7.187990411150471,20.245258007536481,-12.8684244,0.0032231,41.3223152,-0.4515381,-0.3751861,4.0000000,0.3472385,1.0853424,22.8769035,-1.0976106,1.8117683
101,-12,-7.180533771150472,20.245258007536481,-12.8708887,-0.0042975,19.8347111,-0.4333424,-0.3984848,4.0000000,0.3348184,1.0862691,22.9946575,-1.1317880,1.8473650
102,-12,-7.173077131150471,20.245258007536481,-12.8733368,-0.0019008,26.4462814,-0.4108072,-0.4176963,4.0000000,0.3203156,1.0871695,23.1043377,-1.1557082,1.8616982
103,-12,-7.165620491150472,20.245258007536481,-12.8757658,0.0004959,33.8842964,-0.3835733,-0.4330238,4.0000000,0.3034031,1.0880206,23.2097969,-1.1694506,1.8524340
104,-12,-7.158163851150471,20.245258007536481,-12.8781748,0.0028926,42.1487617,-0.3518830,-0.4463896,4.0000000,0.2829264,1.0888337,23.3116531,-1.1757057,1.8264899
105,-12,-7.150707211150472,20.245258007536481,-12.8805618,-0.0047934,17.3553715,-0.3153065,-0.4571031,4.0000000,0.2586900,1.0896082,23.4040604,-1.1728963,1.7789403
106,-12,-7.143250571150471,20.245258007536481,-12.8829260,-0.0024793,23.1404953,-0.2781713,-0.4627728,4.0000000,0.2339559,1.0903267,23.4923458,-1.1595014,1.7099328
107,-12,-7.135793931150472,20.245258007536481,-12.8852663,-0.0002479,29.7520657,-0.2380493,-0.4669573,5.0000000,0.2058450,1.0909971,23.5743446,-1.1397597,1.6276139
108,-12,-7.128337291150471,20.245258007536481,-12.8875828,0.0020661,37.1900826,-0.1958784,-0.4705728,5.0000000,0.1744969,1.0916073,23.6475620,-1.1156424,1.5382571
109,-12,-7.120880651150472,20.245258007536481,-12.8898735,0.0044628,45.4545441,-0.1553181,-0.4716605,4.0000000,0.1428561,1.0921453,23.7127495,-1.0861770,1.4424673
110,-12,-7.113424011150471,20.245258007536481,-12.8921385,-0.0031405,23.1404953,-0.1172841,-0.4676454,4.0000000,0.1119676,1.0926172,23.7683907,-1.0472585,1.3308700
111,-12,-7.105967371150472,20.245258007536481,-12.8943768,-0.0008264,29.7520657,-0.0801615,-0.4625585,4.0000000,0.0794346,1.0930272,23.8182411,-1.0045516,1.2175722
112,-12,-7.098510731150471,20.245258007536481,-12.8965893,0.0012397,36.3636360,-0.0433030,-0.4583002,4.0000000,0.0439318,1.0933709,23.8591576,-0.9605323,1.1095611
113,-12,-7.091054091150472,20.245258007536481,-12.8987761,0.0033884,43.8016510,-0.0083822,-0.4541363,4.0000000,0.0068916,1.0936015,23.8861637,-0.9151643,1.0077974
114,-12,-7.083597451150471,20.245258007536481,-12.9009352,-0.0043802,20.6611576,0.0200474,-0.4461114,4.0000000,-0.0263327,1.0937411,23.9029140,-0.8658900,0.9061103
115,-12,-7.076140811150472,20.245258007536481,-12.9030676,-0.0021488,26.4462814,0.0464947,-0.4384060,4.0000000,-0.0610902,1.0938119,23.9117775,-0.8157217,0.8121660
116,-12,-7.068684171150471,20.245258007536481,-12.9051733,0.0000826,33.0578499,0.0694982,-0.4302859,4.0000000,-0.0960151,1.0937774,23.9078598,-0.7645567,0.7264105
117,-12,-7.061227531150472,20.245258007536481,-12.9072514,0.0020661,39.6694221,0.0889462,-0.4220494,4.0000000,-0.1304346,1.0936503,23.8917408,-0.7136642,0.6502255
118,-12,-7.053770891150471,20.245258007536481,-12.9093037,0.0041322,47.1074371,0.1036485,-0.4116024,4.0000000,-0.1628456,1.0934273,23.8655567,-0.6603593,0.5778854
119,-12,-7.046314251150472,20.245258007536481,-12.9113283,-0.0038017,20.6611576,0.1143667,-0.4007069,4.0000000,-0.1936925,1.0931065,23.8276882,-0.6077214,0.5149376
120,-12,-7.038857611150471,20.245258007536481,-12.9133272,-0.0018182,26.4462814,0.1212306,-0.3891328,4.0000000,-0.2230355,1.0927017,23.7791386,-0.5552301,0.4602686
121,-12,-7.031400971150472,20.245258007536481,-12.9153004,0.0000826,32.2314034,0.1248156,-0.3772256,4.0000000,-0.2519783,1.0922042,23.7198277,-0.5024729,0.4141591
122,-12,-7.023944331150471,20.245258007536481,-12.9172478,0.0019008,38.8429756,0.1246272,-0.3650001,4.0000000,-0.2780103,1.0916289,23.6508045,-0.4519899,0.3772419
123,-12,-7.016487691150472,20.245258007536481,-12.9191704,0.0039669,46.2809906,0.1188698,-0.3488248,4.0000000,-0.2991478,1.0909805,23.5720272,-0.3985019,0.3409438
124,-12,-7.009031051150471,20.245258007536481,-12.9210691,-0.0040496,20.6611576,0.1104503,-0.3326592,4.0000000,-0.3183202,1.0902678,23.4865150,-0.3469983,0.3134061
125,-12,-7.001574411150472,20.245258007536481,-12.9229450,-0.0022314,25.6198349,0.0987596,-0.3151403,4.0000000,-0.3332745,1.0895113,23.3934135,-0.2970062,0.2911850
126,-12,-6.994117771150471,20.245258007536481,-12.9248009,-0.0004132,31.4049587,0.0847002,-0.2972628,4.0000000,-0.3476744,1.0886936,23.2929497,-0.2468513,0.2767065
127,-12,-6.986661131150472,20.245258007536481,-12.9266367,0.0014050,38.0165291,0.0684737,-0.2784473,4.0000000,-0.3577885,1.0878240,23.1882992,-0.1991061,0.2668620
128,-12,-7.225273611150472,20.237801367536481,-12.8576231,0.0025620,40.4958687,-0.4301297,-0.2550949,4.0000000,0.2939777,1.0812021,22.3503361,-0.8041674,1.4235983
129,-12,-7.217816971150471,20.237801367536481,-12.8601828,-0.0048760,17.3553715,-0.4351321,-0.2889109,4.0000000,0.2935743,1.0823286,22.4962044,-0.8713962,1.5203230
130,-12,-7.210360331150472,20.237801367536481,-12.8627386,-0.0023967,23.9669418,-0.4374665,-0.3227774,4.0000000,0.2919897,1.0834197,22.6343136,-0.9375444,1.6208889
131,-12,-7.202903691150471,20.237801367536481,-12.8652878,0.0000826,31.4049587,-0.4340308,-0.3552801,4.0000000,0.2885551,1.0844589,22.7657642,-0.9991152,1.7126534
132,-12,-7.195447051150472,20.237801367536481,-12.8678274,0.0026446,39.6694221,-0.4239397,-0.3869563,4.0000000,0.2816795,1.0854347,22.8891296,-1.0555921,1.7941861
133,-12,-7.187990411150471,20.237801367536481,-12.8703547,-0.0047934,18.1818180,-0.4088774,-0.4167338,4.0000000,0.2720184,1.0863549,23.0049992,-1.1054862,1.8654132
134,-12,-7.180533771150472,20.237801367536481,-12.8728676,-0.0023140,24.7933884,-0.3863899,-0.4441027,4.0000000,0.2589019,1.0872407,23.1135197,-1.1471074,1.9161904
135,-12,-7.173077131150471,20.237801367536481,-12.8753643,0.0000826,32.2314034,-0.3607099,-0.4685575,4.0000000,0.2441561,1.0880589,23.2142258,-1.1812712,1.9536964
136,-12,-7.165620491150472,20.237801367536481,-12.8778410,0.0025620,40.4958687,-0.3308452,-0.4897832,4.0000000,0.2267395,1.0888157,23.3085861,-1.2063060,1.9721527
137,-12,-7.158163851150471,20.237801367536481,-12.8802967,-0.0049587,17.3553715,-0.2952071,-0.5081297,4.0000000,0.2055192,1.0895418,23.3961487,-1.2217785,1.9671848
138,-12,-7.150707211150472,20.237801367536481,-12.8827305,-0.0025620,23.1404953,-0.2572633,-0.5227208,4.0000000,0.1830774,1.0902007,23.4762115,-1.2285190,1.9416515
139,-12,-7.143250571150471,20.237801367536481,-12.8851395,-0.0002479,29.7520657,-0.2171478,-0.5332369,4.0000000,0.1582932,1.0907936,23.5486851,-1.2247669,1.8931097
140,-12,-7.135793931150472,20.237801367536481,-12.8875227,0.0020661,37.1900826,-0.1745245,-0.5412036,4.0000000,0.1306691,1.0913483,23.6160889,-1.2130762,1.8271611
141,-12,-7.128337291150471,20.237801367536481,-12.8898802,0.0044628,45.4545441,-0.1327809,-0.5466294,5.0000000,0.1024858,1.0918443,23.6750984,-1.1957448,1.7515640
142,-12,-7.120880651150472,20.237801367536481,-12.8922100,-0.0030579,23.1404953,-0.0909945,-0.5500758,5.0000000,0.0725086,1.0922701,23.7265339,-1.1726602,1.6666989
143,-12,-7.113424011150471,20.237801367536481,-12.8945122,-0.0007438,29.7520657,-0.0518485,-0.5494777,5.0000000,0.0424884,1.0926328,23.7702274,-1.1414437,1.5682551
144,-12,-7.105967371150472,20.237801367536481,-12.8967857,0.0014876,37.1900826,-0.0142186,-0.5463114,4.0000000,0.0113713,1.0929382,23.8064690,-1.1039941,1.4610108
145,-12,-7.098510731150471,20.237801367536481,-12.8990307,0.0036364,44.6280975,0.0224958,-0.5425228,4.0000000,-0.0216943,1.0931727,23.8342495,-1.0633514,1.3538244
146,-12,-7.091054091150472,20.237801367536481,-12.9012470,-0.0041322,21.4876041,0.0575534,-0.5386077,4.0000000,-0.0564559,1.0932976,23.8501205,-1.0207596,1.2512578
147,-12,-7.083597451150471,20.237801367536481,-12.9034328,-0.0019008,27.2727280,0.0860022,-0.5309806,4.0000000,-0.0883353,1.0933449,23.8560677,-0.9736258,1.1466722
148,-12,-7.076140811150472,20.237801367536481,-12.9055901,0.0002479,33.8842964,0.1106105,-0.5223241,4.0000000,-0.1197048,1.0933287,23.8535328,-0.9249436,1.0475839
