OID_,ClipsFinal_DEM_Large_S3_RegL2,X,Y,DEM_Large_S7_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
14,-13,-3.221057931150471,19.052195607536479,-13.0108929,-0.0030579,0.0000000,-1.5116558,-0.6723223,4.0000000,-2.0644646,1.0026549,4.1282654,0.7198200,4.9015713
15,-13,-3.213601291150471,19.052195607536479,-13.0111322,-0.0024793,0.0000000,-1.3653778,-0.6505410,4.0000000,-1.9867233,1.0018154,3.4015672,0.6856413,4.4672585
16,-12,-3.437300491150471,19.044738967536482,-12.9793577,0.0046281,46.2809906,-0.3690344,0.2096775,4.0000000,0.7783111,1.0495212,17.6981468,-0.3589561,1.1699605
17,-12,-3.429843851150471,19.044738967536482,-12.9808064,-0.0038843,14.0495872,-0.2265246,0.1994147,4.0000000,0.6317517,1.0508029,17.9190254,-0.2329223,0.7914603
18,-12,-3.422387211150471,19.044738967536482,-12.9822598,-0.0024793,18.1818180,-0.1181540,0.1881326,4.0000000,0.4818737,1.0517803,18.0842247,-0.1056086,0.4917753
19,-12,-3.414930571150471,19.044738967536482,-12.9837151,-0.0010744,23.1404953,-0.0466982,0.1770480,4.0000000,0.3335739,1.0524342,18.1949387,0.0205221,0.2833137
20,-12,-3.407473931150471,19.044738967536482,-12.9851713,0.0003306,28.9256191,-0.0143092,0.1646781,4.0000000,0.1854191,1.0527679,18.2504139,0.1439372,0.1706284
21,-12,-3.400017291150471,19.044738967536482,-12.9866276,0.0018182,35.5371895,-0.0207665,0.1507350,4.0000000,0.0352769,1.0527617,18.2501831,0.2661930,0.1544037
22,-12,-3.392560651150471,19.044738967536482,-12.9880800,0.0032231,42.1487617,-0.0661839,0.1338515,4.0000000,-0.1164444,1.0524023,18.1903267,0.3841473,0.2346155
23,-12,-3.385104011150471,19.044738967536482,-12.9895267,0.0046281,48.7603302,-0.1487041,0.1140288,4.0000000,-0.2691330,1.0517038,18.0738430,0.4971907,0.4081228
24,-12,-3.377647371150471,19.044738967536482,-12.9909658,-0.0040496,12.3966942,-0.2670148,0.0906357,4.0000000,-0.4234525,1.0506647,17.8984566,0.6047239,0.6720004
25,-12,-3.370190731150471,19.044738967536482,-12.9923935,-0.0025620,16.5289249,-0.4147705,0.0615599,4.0000000,-0.5785525,1.0492995,17.6654644,0.7016723,1.0109249
26,-12,-3.362734091150471,19.044738967536482,-12.9938068,-0.0011570,21.4876041,-0.5889574,0.0286740,4.0000000,-0.7339767,1.0476307,17.3732758,0.7913247,1.4200372
27,-12,-3.355277451150471,19.044738967536482,-12.9952021,0.0001653,27.2727280,-0.7841920,-0.0116107,4.0000000,-0.8919631,1.0456654,17.0233231,0.8687416,1.8887032
28,-12,-3.347820811150471,19.044738967536482,-12.9965744,0.0014050,33.8842964,-0.9940242,-0.0588566,4.0000000,-1.0512675,1.0434206,16.6148663,0.9335543,2.4064722
29,-12,-3.340364171150471,19.044738967536482,-12.9979191,0.0027273,41.3223152,-1.2069683,-0.1113418,4.0000000,-1.2073210,1.0409297,16.1450977,0.9846374,2.9491575
30,-12,-3.332907531150471,19.044738967536482,-12.9992304,0.0039669,48.7603302,-1.4172686,-0.1693571,4.0000000,-1.3603433,1.0382391,15.6205788,1.0216292,3.5085778
31,-13,-3.310537611150471,19.044738967536482,-13.0029078,-0.0023140,8.2644625,-1.9450949,-0.3627214,4.0000000,-1.7758607,1.0293031,13.7163372,1.0504178,5.0996127
32,-13,-3.303080971150471,19.044738967536482,-13.0040274,-0.0012397,11.5702477,-2.0672216,-0.4274708,4.0000000,-1.8927294,1.0261991,12.9821577,1.0377878,5.5471840
33,-13,-3.295624331150471,19.044738967536482,-13.0050831,-0.0001653,15.7024794,-2.1539576,-0.4899560,4.0000000,-1.9957114,1.0231320,12.2105999,1.0157994,5.9269147
34,-13,-3.288167691150471,19.044738967536482,-13.0060711,0.0007438,19.8347111,-2.1990366,-0.5499244,4.0000000,-2.0843251,1.0201420,11.4023294,0.9844762,6.2235417
35,-13,-3.280711051150471,19.044738967536482,-13.0069866,0.0016529,24.7933884,-2.2085607,-0.6032308,4.0000000,-2.1564078,1.0172656,10.5636053,0.9499463,6.4289374
36,-13,-3.273254411150471,19.044738967536482,-13.0078239,0.0025620,30.5785122,-2.1770389,-0.6463863,4.0000000,-2.2065816,1.0145559,9.7071209,0.9138090,6.5089097
37,-13,-3.265797771150471,19.044738967536482,-13.0085802,0.0034711,37.1900826,-2.1169136,-0.6842021,4.0000000,-2.2444637,1.0120596,8.8393698,0.8760596,6.5140638
38,-13,-3.258341131150471,19.044738967536482,-13.0092535,0.0042149,42.9752083,-2.0285606,-0.7104442,4.0000000,-2.2620413,1.0097986,7.9672799,0.8411530,6.4064813
39,-13,-3.250884491150471,19.044738967536482,-13.0098419,0.0049587,49.5867767,-1.9195981,-0.7269514,4.0000000,-2.2624655,1.0077896,7.1031475,0.8085626,6.2110085
40,-13,-3.243427851150471,19.044738967536482,-13.0103455,-0.0042975,0.0000000,-1.7920074,-0.7323409,4.0000000,-2.2422695,1.0060484,6.2549243,0.7775878,5.9222980
41,-13,-3.235971211150471,19.044738967536482,-13.0107641,-0.0036364,0.0000000,-1.6525975,-0.7303489,4.0000000,-2.2046955,1.0045705,5.4327416,0.7439976,5.5773759
42,-13,-3.228514571150471,19.044738967536482,-13.0110998,-0.0029752,0.0000000,-1.5115526,-0.7177789,4.0000000,-2.1410131,1.0033534,4.6471658,0.7054554,5.1787176
43,-13,-3.221057931150471,19.044738967536482,-13.0113544,-0.0023967,0.0000000,-1.3736196,-0.6961029,4.0000000,-2.0408382,1.0023839,3.9070492,0.6486326,4.7469258
44,-13,-3.213601291150471,19.044738967536482,-13.0115299,-0.0019008,0.0000000,-1.2421441,-0.6673100,4.0000000,-1.8819711,1.0016415,3.2313035,0.5473511,4.3031368
45,-13,-3.206144651150471,19.044738967536482,-13.0116301,-0.0014050,0.0000000,-1.1170990,-0.6339504,4.0000000,-1.6174176,1.0011027,2.6359284,0.3495169,3.8633816
46,-13,-3.198688011150471,19.044738967536482,-13.0116596,-0.0009917,0.0000000,-1.0038768,-0.5946660,5.0000000,-1.1665822,1.0007433,2.1503983,-0.0227498,3.4338448
47,-13,-3.191231371150471,19.044738967536482,-13.0116215,-0.0006612,0.0000000,-0.8983094,-0.5520088,4.0000000,-0.4982899,1.0005372,1.8183314,-0.6057277,3.0214355
48,-13,-3.183774731150470,19.044738967536482,-13.0115204,-0.0004132,0.0000000,-0.8033286,-0.5075558,5.0000000,0.1775888,1.0004586,1.6818991,-1.1927005,2.6404579
49,-13,-3.176318091150470,19.044738967536482,-13.0113611,-0.0008264,0.0000000,-0.7208633,-0.4618903,5.0000000,0.4886850,1.0004848,1.7412118,-1.4124656,2.2977166
50,-12,-3.452213771150471,19.037282327536481,-12.9782839,0.0033884,39.6694221,-0.7731933,0.0228423,4.0000000,0.8789734,1.0479878,17.4294910,-0.8332888,1.8854736
51,-12,-3.444757131150471,19.037282327536481,-12.9797697,0.0048760,47.1074371,-0.5711980,0.0040104,4.0000000,0.7316141,1.0495915,17.7103271,-0.7235933,1.3947977
52,-12,-3.437300491150471,19.037282327536481,-12.9812555,-0.0035537,14.8760328,-0.3939068,-0.0146261,4.0000000,0.5814725,1.0509403,17.9406319,-0.6107247,0.9627546
53,-12,-3.429843851150471,19.037282327536481,-12.9827394,-0.0020661,19.8347111,-0.2456388,-0.0310039,4.0000000,0.4312019,1.0519966,18.1195316,-0.4932098,0.6023982
54,-12,-3.422387211150471,19.037282327536481,-12.9842196,-0.0006612,24.7933884,-0.1300354,-0.0477352,4.0000000,0.2789108,1.0527457,18.2456398,-0.3743812,0.3243784
55,-12,-3.414930571150471,19.037282327536481,-12.9856939,0.0007438,30.5785122,-0.0500535,-0.0623768,4.0000000,0.1280209,1.0531714,18.3167095,-0.2527745,0.1368538
56,-12,-3.407473931150471,19.037282327536481,-12.9871597,0.0021488,37.1900826,-0.0073474,-0.0777811,4.0000000,-0.0236752,1.0532700,18.3333549,-0.1318871,0.0458609
57,-12,-3.400017291150471,19.037282327536481,-12.9886169,0.0036364,44.6280975,-0.0031079,-0.0934438,4.0000000,-0.1759973,1.0530252,18.2936134,-0.0108904,0.0547788
58,-12,-3.392560651150471,19.037282327536481,-12.9900618,-0.0049587,9.9173555,-0.0364824,-0.1101273,4.0000000,-0.3270648,1.0524294,18.1949196,0.1068102,0.1619647
59,-12,-3.385104011150471,19.037282327536481,-12.9914923,-0.0035537,14.0495872,-0.1057683,-0.1282011,4.0000000,-0.4776480,1.0515045,18.0402851,0.2212458,0.3630907
60,-12,-3.377647371150471,19.037282327536481,-12.9929066,-0.0022314,18.1818180,-0.2079640,-0.1500666,4.0000000,-0.6299130,1.0502536,17.8283272,0.3297797,0.6536556
61,-12,-3.370190731150471,19.037282327536481,-12.9943018,-0.0008264,23.1404953,-0.3402980,-0.1756763,4.0000000,-0.7839899,1.0486858,17.5583630,0.4326374,1.0269696
62,-12,-3.362734091150471,19.037282327536481,-12.9956751,0.0004959,28.9256191,-0.4975279,-0.2048410,4.0000000,-0.9378348,1.0468184,17.2308254,0.5281529,1.4696126
63,-12,-3.355277451150471,19.037282327536481,-12.9970226,0.0018182,35.5371895,-0.6741956,-0.2388492,4.0000000,-1.0923917,1.0446734,16.8451614,0.6146933,1.9714625
64,-12,-3.347820811150471,19.037282327536481,-12.9983406,0.0030579,42.9752083,-0.8619338,-0.2788287,4.0000000,-1.2469940,1.0422773,16.4006958,0.6893367,2.5170047
65,-13,-3.340364171150471,19.037282327536481,-12.9996243,0.0043802,50.4132233,-1.0530555,-0.3233687,4.0000000,-1.3986391,1.0396569,15.8994703,0.7519017,3.0865755
66,-13,-3.332907531150471,19.037282327536481,-13.0008698,-0.0043802,4.9586778,-1.2421411,-0.3713936,4.0000000,-1.5460078,1.0368580,15.3427286,0.8032206,3.6661325
67,-13,-3.325450891150471,19.037282327536481,-13.0020714,-0.0031405,7.4380164,-1.4202720,-0.4220426,4.0000000,-1.6863075,1.0339096,14.7326756,0.8422225,4.2336760
68,-13,-3.317994251150471,19.037282327536481,-13.0032234,-0.0019835,10.7438021,-1.5822829,-0.4761536,4.0000000,-1.8207326,1.0308700,14.0709620,0.8684254,4.7839746
69,-13,-3.310537611150471,19.037282327536481,-13.0043211,-0.0009091,14.0495872,-1.7148019,-0.5300049,4.0000000,-1.9413445,1.0277876,13.3629799,0.8813347,5.2726550
70,-13,-3.303080971150471,19.037282327536481,-13.0053587,0.0000826,18.1818180,-1.8230237,-0.5814098,4.0000000,-2.0487998,1.0247066,12.6125965,0.8859804,5.7016830
71,-13,-3.295624331150471,19.037282327536481,-13.0063324,0.0010744,23.1404953,-1.8958057,-0.6317307,4.0000000,-2.1425238,1.0216889,11.8273144,0.8790624,6.0548177
72,-13,-3.288167691150471,19.037282327536481,-13.0072365,0.0019835,28.0991745,-1.9377760,-0.6769091,4.0000000,-2.2195156,1.0187656,11.0090389,0.8656972,6.3200350
73,-13,-3.280711051150471,19.037282327536481,-13.0080662,0.0028926,33.8842964,-1.9451771,-0.7167895,4.0000000,-2.2792237,1.0159818,10.1677637,0.8456447,6.4884119
74,-13,-3.273254411150471,19.037282327536481,-13.0088186,0.0037190,39.6694221,-1.9184574,-0.7476749,4.0000000,-2.3167751,1.0133932,9.3136034,0.8214253,6.5376544
75,-13,-3.265797771150471,19.037282327536481,-13.0094919,0.0045455,46.2809906,-1.8646981,-0.7715907,4.0000000,-2.3368120,1.0110313,8.4516792,0.7936306,6.4953542
76,-13,-3.258341131150471,19.037282327536481,-13.0100842,-0.0047934,0.0000000,-1.7870295,-0.7851197,4.0000000,-2.3344293,1.0089045,7.5947657,0.7641898,6.3461652
77,-13,-3.250884491150471,19.037282327536481,-13.0105925,-0.0041322,0.0000000,-1.6905087,-0.7894873,4.0000000,-2.3105516,1.0070363,6.7489438,0.7315771,6.1091280
78,-13,-3.243427851150471,19.037282327536481,-13.0110197,-0.0034711,0.0000000,-1.5805957,-0.7837943,4.0000000,-2.2615287,1.0054344,5.9273539,0.6939403,5.7913814
79,-13,-3.235971211150471,19.037282327536481,-13.0113640,-0.0028926,0.0000000,-1.4636545,-0.7703981,4.0000000,-2.1863658,1.0040907,5.1367836,0.6455697,5.4232502
80,-13,-3.228514571150471,19.037282327536481,-13.0116282,-0.0023140,0.0000000,-1.3387357,-0.7502655,4.0000000,-2.0736866,1.0030003,4.3912344,0.5731557,5.0110788
81,-13,-3.221057931150471,19.037282327536481,-13.0118151,-0.0018182,0.0000000,-1.2196301,-0.7195432,4.0000000,-1.9007229,1.0021429,3.7030540,0.4616364,4.5624576
82,-13,-3.213601291150471,19.037282327536481,-13.0119267,-0.0014050,0.0000000,-1.0998068,-0.6851362,4.0000000,-1.6415167,1.0015016,3.0897927,0.2712443,4.1087375
83,-13,-3.206144651150471,19.037282327536481,-13.0119667,-0.0009917,0.0000000,-0.9885804,-0.6466720,5.0000000,-1.2482086,1.0010525,2.5749879,-0.0451352,3.6678376
84,-13,-3.198688011150471,19.037282327536481,-13.0119390,-0.0006612,0.0000000,-0.8878430,-0.6042714,4.0000000,-0.6893042,1.0007674,2.1919932,-0.5192385,3.2460535
85,-13,-3.191231371150471,19.037282327536481,-13.0118475,-0.0004132,0.0000000,-0.7982809,-0.5573138,4.0000000,-0.0672464,1.0006219,1.9713737,-1.0473812,2.8443916
86,-13,-3.183774731150470,19.037282327536481,-13.0116968,-0.0002479,0.0000000,-0.7147231,-0.5105538,5.0000000,0.3612384,1.0005927,1.9295201,-1.3823460,2.4756987
87,-13,-3.176318091150470,19.037282327536481,-13.0114908,-0.0008264,0.0000000,-0.6417499,-0.4626125,4.0000000,0.4615589,1.0006564,2.0429170,-1.3867838,2.1428108
88,-13,-3.168861451150471,19.037282327536481,-13.0112333,-0.0016529,0.0000000,-0.5767426,-0.4138096,4.0000000,0.3584924,1.0007935,2.2575498,-1.1861116,1.8421682
89,-13,-3.161404811150471,19.037282327536481,-13.0109291,-0.0025620,0.0000000,-0.5206189,-0.3668958,4.0000000,0.2058038,1.0009832,2.5236185,-0.9395955,1.5841955
90,-13,-3.153948171150471,19.037282327536481,-13.0105839,-0.0034711,0.0000000,-0.4715446,-0.3187318,4.0000000,0.0738118,1.0012118,2.8100083,-0.7112753,1.3547503
91,-12,-3.467127051150471,19.029825687536480,-12.9770079,0.0020661,33.0578499,-1.1677595,-0.1192811,4.0000000,0.9673520,1.0458663,17.0494328,-1.2059141,2.8193138
92,-12,-3.459670411150471,19.029825687536480,-12.9785528,0.0036364,40.4958687,-0.9379297,-0.1495124,4.0000000,0.8282880,1.0476761,17.3730869,-1.1273129,2.3132195
93,-12,-3.452213771150471,19.029825687536480,-12.9800940,-0.0048760,11.5702477,-0.7165605,-0.1790721,4.0000000,0.6821218,1.0492752,17.6532955,-1.0402659,1.8301277
94,-12,-3.444757131150471,19.029825687536480,-12.9816294,-0.0033058,15.7024794,-0.5101380,-0.2067516,4.0000000,0.5311587,1.0506434,17.8882370,-0.9446619,1.3855762
95,-12,-3.437300491150471,19.029825687536480,-12.9831581,-0.0017355,20.6611576,-0.3272270,-0.2319080,4.0000000,0.3787226,1.0517361,18.0741959,-0.8425386,0.9997191
96,-12,-3.429843851150471,19.029825687536480,-12.9846764,-0.0002479,26.4462814,-0.1712985,-0.2562842,4.0000000,0.2240285,1.0525305,18.2092037,-0.7365969,0.6850242
97,-12,-3.422387211150471,19.029825687536480,-12.9861822,0.0011570,32.2314034,-0.0482246,-0.2777131,4.0000000,0.0711690,1.0530272,18.2922993,-0.6265951,0.4513737
98,-12,-3.414930571150471,19.029825687536480,-12.9876738,0.0025620,38.8429756,0.0402616,-0.2965570,4.0000000,-0.0809367,1.0532039,18.3210392,-0.5121773,0.3029750
99,-12,-3.407473931150471,19.029825687536480,-12.9891491,0.0039669,46.2809906,0.0922197,-0.3146187,4.0000000,-0.2324540,1.0530467,18.2963295,-0.3967834,0.2484498
100,-12,-3.400017291150471,19.029825687536480,-12.9906054,-0.0045455,10.7438021,0.1077161,-0.3334093,4.0000000,-0.3847708,1.0525573,18.2155476,-0.2820478,0.2916951
101,-12,-3.392560651150471,19.029825687536480,-12.9920425,-0.0031405,14.8760328,0.0854602,-0.3509483,4.0000000,-0.5349783,1.0517280,18.0773258,-0.1669184,0.4280027
102,-12,-3.385104011150471,19.029825687536480,-12.9934559,-0.0017355,19.8347111,0.0281111,-0.3687754,4.0000000,-0.6831553,1.0505844,17.8850117,-0.0543955,0.6535456
103,-12,-3.377647371150471,19.029825687536480,-12.9948454,-0.0004959,24.7933884,-0.0610655,-0.3890074,4.0000000,-0.8321602,1.0491368,17.6364594,0.0541454,0.9664463
104,-12,-3.370190731150471,19.029825687536480,-12.9962072,0.0008264,30.5785122,-0.1785826,-0.4122458,4.0000000,-0.9826943,1.0473869,17.3304005,0.1582029,1.3592893
105,-12,-3.362734091150471,19.029825687536480,-12.9975395,0.0021488,37.1900826,-0.3199716,-0.4376221,4.0000000,-1.1314200,1.0453535,16.9674931,0.2561758,1.8156658
106,-13,-3.355277451150471,19.029825687536480,-12.9988384,0.0034711,44.6280975,-0.4782929,-0.4672519,4.0000000,-1.2806165,1.0430640,16.5480461,0.3461128,2.3272097
107,-13,-3.347820811150471,19.029825687536480,-13.0001020,-0.0052893,4.1322312,-0.6477697,-0.5001670,4.0000000,-1.4277078,1.0405521,16.0730419,0.4273737,2.8753343
108,-13,-3.340364171150471,19.029825687536480,-13.0013247,-0.0039669,6.6115704,-0.8234819,-0.5359811,4.0000000,-1.5719297,1.0378481,15.5426636,0.4999675,3.4463964
109,-13,-3.332907531150471,19.029825687536480,-13.0025024,-0.0028099,9.0909090,-0.9941666,-0.5741124,4.0000000,-1.7093266,1.0349965,14.9596319,0.5611019,4.0111251
110,-13,-3.325450891150471,19.029825687536480,-13.0036325,-0.0016529,12.3966942,-1.1552883,-0.6144620,4.0000000,-1.8400756,1.0320296,14.3269815,0.6111516,4.5601950
111,-13,-3.317994251150471,19.029825687536480,-13.0047083,-0.0005785,16.5289249,-1.3001528,-0.6569338,4.0000000,-1.9633244,1.0290060,13.6474581,0.6494569,5.0802112
112,-13,-3.310537611150471,19.029825687536480,-13.0057278,0.0004132,20.6611576,-1.4221733,-0.6981930,4.0000000,-2.0727665,1.0259631,12.9237671,0.6763805,5.5377355
113,-13,-3.303080971150471,19.029825687536480,-13.0066833,0.0013223,25.6198349,-1.5219858,-0.7365177,4.0000000,-2.1676030,1.0229516,12.1615877,0.6945676,5.9248438
114,-13,-3.295624331150471,19.029825687536480,-13.0075731,0.0023140,31.4049587,-1.5917596,-0.7718159,4.0000000,-2.2461879,1.0200266,11.3695326,0.7025562,6.2256260
115,-13,-3.288167691150471,19.029825687536480,-13.0083923,0.0032231,37.1900826,-1.6302755,-0.8047071,4.0000000,-2.3098149,1.0172174,10.5519667,0.7004008,6.4444308
116,-13,-3.280711051150471,19.029825687536480,-13.0091372,0.0040496,42.9752083,-1.6398771,-0.8303977,4.0000000,-2.3519833,1.0145812,9.7145605,0.6911880,6.5544553
117,-13,-3.273254411150471,19.029825687536480,-13.0098057,0.0047934,48.7603302,-1.6239542,-0.8470460,4.0000000,-2.3708286,1.0121523,8.8692284,0.6767366,6.5516176
118,-13,-3.265797771150471,19.029825687536480,-13.0103960,-0.0044628,0.0000000,-1.5791570,-0.8567256,4.0000000,-2.3676138,1.0099437,8.0250015,0.6541626,6.4461279
119,-13,-3.258341131150471,19.029825687536480,-13.0109062,-0.0038843,0.0000000,-1.5145071,-0.8592144,4.0000000,-2.3422961,1.0079763,7.1880527,0.6238672,6.2575936
120,-13,-3.250884491150471,19.029825687536480,-13.0113354,-0.0032231,0.0000000,-1.4335743,-0.8524076,4.0000000,-2.2891090,1.0062698,6.3697629,0.5842938,5.9809723
121,-13,-3.243427851150471,19.029825687536480,-13.0116854,-0.0026446,0.0000000,-1.3417255,-0.8361822,4.0000000,-2.2032523,1.0048221,5.5816598,0.5308881,5.6299682
122,-13,-3.235971211150471,19.029825687536480,-13.0119562,-0.0021488,0.0000000,-1.2455446,-0.8126804,4.0000000,-2.0801370,1.0036261,4.8345523,0.4547761,5.2364964
123,-13,-3.228514571150471,19.029825687536480,-13.0121508,-0.0016529,0.0000000,-1.1411897,-0.7831669,4.0000000,-1.9038633,1.0026702,4.1396899,0.3375294,4.8041148
124,-13,-3.221057931150471,19.029825687536480,-13.0122700,-0.0012397,0.0000000,-1.0375934,-0.7467352,4.0000000,-1.6491616,1.0019324,3.5135229,0.1556913,4.3484039
125,-13,-3.213601291150471,19.029825687536480,-13.0123186,-0.0009091,0.0000000,-0.9392437,-0.7056745,5.0000000,-1.2906666,1.0013938,2.9770629,-0.1206824,3.8958480
126,-13,-3.206144651150471,19.029825687536480,-13.0122995,-0.0005785,0.0000000,-0.8458039,-0.6615810,4.0000000,-0.8102214,1.0010318,2.5540915,-0.5129406,3.4568648
127,-13,-3.198688011150471,19.029825687536480,-13.0122156,-0.0003306,0.0000000,-0.7600812,-0.6153127,4.0000000,-0.2572885,1.0008208,2.2735691,-0.9733368,3.0427842
128,-13,-3.191231371150471,19.029825687536480,-13.0120716,-0.0001653,0.0000000,-0.6838227,-0.5660010,5.0000000,0.2000461,1.0007348,2.1543503,-1.3320481,2.6541190
129,-13,-3.183774731150470,19.029825687536480,-13.0118713,-0.0000826,0.0000000,-0.6141385,-0.5149694,5.0000000,0.4057991,1.0007522,2.1891484,-1.4357380,2.2929707
130,-13,-3.176318091150470,19.029825687536480,-13.0116186,-0.0008264,0.0000000,-0.5544108,-0.4649987,4.0000000,0.3872738,1.0008510,2.3389349,-1.3172712,1.9776592
131,-13,-3.168861451150471,19.029825687536480,-13.0113192,-0.0017355,0.0000000,-0.5005952,-0.4163994,4.0000000,0.2677665,1.0010141,2.5610070,-1.1005652,1.6992478
132,-13,-3.161404811150471,19.029825687536480,-13.0109749,-0.0026446,0.0000000,-0.4541778,-0.3682438,4.0000000,0.1383825,1.0012219,2.8197031,-0.8748700,1.4560022
133,-13,-3.153948171150471,19.029825687536480,-13.0105915,-0.0035537,0.0000000,-0.4126648,-0.3188552,4.0000000,0.0325544,1.0014613,3.0880818,-0.6702649,1.2378778
134,-13,-3.146491531150471,19.029825687536480,-13.0101719,-0.0044628,0.0000000,-0.3757809,-0.2733986,4.0000000,-0.0430891,1.0017194,3.3523738,-0.5037081,1.0569035
135,-12,-3.482040331150471,19.022369047536479,-12.9754572,0.0004959,26.4462814,-1.5057839,-0.2030258,4.0000000,1.0248926,1.0435885,16.6315212,-1.4309442,3.6807885
136,-12,-3.474583691150471,19.022369047536479,-12.9770746,0.0020661,33.0578499,-1.2766395,-0.2470340,5.0000000,0.9010310,1.0454602,16.9741478,-1.3950990,3.2350888
137,-12,-3.467127051150471,19.022369047536479,-12.9786873,0.0036364,40.4958687,-1.0389631,-0.2906578,5.0000000,0.7651907,1.0471822,17.2835598,-1.3465064,2.7819455
138,-12,-3.459670411150471,19.022369047536479,-12.9802942,-0.0047107,12.3966942,-0.8061501,-0.3311881,4.0000000,0.6240198,1.0487165,17.5543098,-1.2863960,2.3470707
139,-12,-3.452213771150471,19.022369047536479,-12.9818907,-0.0031405,16.5289249,-0.5784009,-0.3715706,4.0000000,0.4741733,1.0500317,17.7828159,-1.2173145,1.9387821
140,-12,-3.444757131150471,19.022369047536479,-12.9834757,-0.0014876,21.4876041,-0.3671893,-0.4078180,4.0000000,0.3222564,1.0511098,17.9657326,-1.1378924,1.5723221
141,-12,-3.437300491150471,19.022369047536479,-12.9850445,0.0000826,27.2727280,-0.1763412,-0.4421358,4.0000000,0.1673652,1.0519086,18.1025658,-1.0516368,1.2629274
142,-12,-3.429843851150471,19.022369047536479,-12.9865952,0.0015702,33.8842964,-0.0128617,-0.4718458,4.0000000,0.0127844,1.0524212,18.1889725,-0.9564760,1.0153899
143,-12,-3.422387211150471,19.022369047536479,-12.9881258,0.0029752,40.4958687,0.1205283,-0.5003491,4.0000000,-0.1423009,1.0526356,18.2250996,-0.8583974,0.8482955
144,-12,-3.414930571150471,19.022369047536479,-12.9896345,0.0044628,47.9338837,0.2172825,-0.5234026,4.0000000,-0.2938676,1.0525305,18.2083817,-0.7529376,0.7555715
145,-12,-3.407473931150471,19.022369047536479,-12.9911175,-0.0041322,12.3966942,0.2787788,-0.5452373,4.0000000,-0.4444470,1.0521090,18.1391220,-0.6460276,0.7508170
146,-12,-3.400017291150471,19.022369047536479,-12.9925737,-0.0026446,16.5289249,0.3040160,-0.5655940,4.0000000,-0.5933946,1.0513756,18.0168362,-0.5377933,0.8328629
147,-12,-3.392560651150471,19.022369047536479,-12.9940004,-0.0012397,21.4876041,0.2932944,-0.5850928,4.0000000,-0.7411379,1.0503260,17.8388939,-0.4290476,1.0015099
148,-12,-3.385104011150471,19.022369047536479,-12.9953966,0.0000826,27.2727280,0.2462927,-0.6029827,4.0000000,-0.8864436,1.0489802,17.6082706,-0.3195217,1.2498598
