OID_,ClipsFinal_DEM_Large_S3_RegG2,X,Y,DEM_Large_S7_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
15,-12,-6.830071691150471,20.282541207536479,-12.9517927,-0.0033058,19.0082645,-0.1178514,-0.1754031,4.0000000,-0.5246572,1.0705972,20.9262619,0.1738510,0.5191720
16,-12,-6.822615051150471,20.282541207536479,-12.9535017,-0.0016529,23.9669418,-0.1247270,-0.2005707,4.0000000,-0.5555179,1.0689732,20.6968117,0.1543763,0.5895118
17,-12,-6.815158411150471,20.282541207536479,-12.9551783,0.0000000,29.7520657,-0.1341829,-0.2252352,4.0000000,-0.5873171,1.0672805,20.4536438,0.1368466,0.6708139
18,-12,-6.807701771150471,20.282541207536479,-12.9568176,0.0017355,36.3636360,-0.1456804,-0.2483298,4.0000000,-0.6188085,1.0655175,20.1986675,0.1221488,0.7580523
19,-12,-6.800245131150471,20.282541207536479,-12.9584169,0.0033058,42.9752083,-0.1595480,-0.2700462,4.0000000,-0.6506959,1.0636972,19.9300098,0.1106035,0.8513992
20,-12,-6.792788491150471,20.282541207536479,-12.9599714,0.0047934,49.5867767,-0.1751265,-0.2867322,4.0000000,-0.6783662,1.0618422,19.6511288,0.1049018,0.9363645
21,-12,-6.785331851150471,20.282541207536479,-12.9614782,-0.0038017,16.5289249,-0.1932006,-0.3011245,4.0000000,-0.7051049,1.0599703,19.3639145,0.1028558,1.0216331
22,-12,-6.777875211150471,20.282541207536479,-12.9629354,-0.0024793,20.6611576,-0.2120917,-0.3104344,4.0000000,-0.7264211,1.0580868,19.0722389,0.1055523,1.0923638
23,-12,-6.770418571150471,20.282541207536479,-12.9643393,-0.0009917,25.6198349,-0.2313070,-0.3189447,4.0000000,-0.7472119,1.0562234,18.7775097,0.1093224,1.1609356
24,-12,-6.837528331150471,20.275084567536478,-12.9523458,-0.0026446,21.4876041,-0.0953310,-0.1612552,4.0000000,-0.4920351,1.0716398,21.0713768,0.1695247,0.4311617
25,-12,-6.830071691150471,20.275084567536478,-12.9540644,-0.0009917,26.4462814,-0.0982492,-0.1869712,4.0000000,-0.5214791,1.0701475,20.8623524,0.1475367,0.4893117
26,-12,-6.822615051150471,20.275084567536478,-12.9557552,0.0006612,32.2314034,-0.1022905,-0.2112093,4.0000000,-0.5492350,1.0685737,20.6390152,0.1268164,0.5525969
27,-12,-6.815158411150471,20.275084567536478,-12.9574127,0.0023140,38.8429756,-0.1101402,-0.2348460,4.0000000,-0.5788009,1.0669382,20.4051533,0.1091089,0.6295610
28,-12,-6.807701771150471,20.275084567536478,-12.9590349,0.0039669,45.4545441,-0.1212234,-0.2579005,4.0000000,-0.6104303,1.0652350,20.1569729,0.0946292,0.7180471
29,-12,-6.800245131150471,20.275084567536478,-12.9606152,-0.0045455,14.8760328,-0.1351831,-0.2774342,4.0000000,-0.6398687,1.0634747,19.8956852,0.0850003,0.8071653
30,-12,-6.792788491150471,20.275084567536478,-12.9621534,-0.0031405,19.0082645,-0.1511930,-0.2918895,4.0000000,-0.6652336,1.0616845,19.6264877,0.0814545,0.8877167
31,-12,-6.785331851150471,20.275084567536478,-12.9636440,-0.0016529,23.9669418,-0.1696779,-0.3047090,4.0000000,-0.6896599,1.0598795,19.3511600,0.0802420,0.9700208
32,-12,-6.777875211150471,20.275084567536478,-12.9650850,-0.0002479,28.9256191,-0.1886246,-0.3136968,4.0000000,-0.7107551,1.0580786,19.0707493,0.0833615,1.0408845
33,-12,-6.770418571150471,20.275084567536478,-12.9664736,0.0012397,34.7107430,-0.2091089,-0.3181593,4.0000000,-0.7272987,1.0563041,18.7890835,0.0909802,1.0998429
34,-12,-6.762961931150471,20.275084567536478,-12.9678087,0.0024793,39.6694221,-0.2286180,-0.3195992,4.0000000,-0.7400802,1.0545720,18.5100918,0.1008817,1.1454328
35,-12,-6.837528331150471,20.267627927536477,-12.9546375,-0.0003306,28.9256191,-0.0761435,-0.1745142,4.0000000,-0.4881577,1.0710950,20.9948540,0.1391293,0.4037125
36,-12,-6.830071691150471,20.267627927536477,-12.9563389,0.0013223,34.7107430,-0.0772193,-0.1991943,4.0000000,-0.5160757,1.0696501,20.7927036,0.1176872,0.4579559
37,-12,-6.822615051150471,20.267627927536477,-12.9580107,0.0029752,41.3223152,-0.0794549,-0.2223981,4.0000000,-0.5419660,1.0681342,20.5775604,0.0971698,0.5167811
38,-12,-6.815158411150471,20.267627927536477,-12.9596510,0.0045455,47.9338837,-0.0851899,-0.2456428,4.0000000,-0.5700741,1.0665722,20.3526287,0.0787884,0.5897596
39,-12,-6.807701771150471,20.267627927536477,-12.9612560,-0.0038843,17.3553715,-0.0950011,-0.2676373,4.0000000,-0.5997069,1.0649439,20.1137161,0.0644323,0.6743206
40,-12,-6.800245131150471,20.267627927536477,-12.9628210,-0.0023967,21.4876041,-0.1077492,-0.2863156,4.0000000,-0.6271252,1.0632533,19.8630943,0.0544939,0.7596684
41,-12,-6.792788491150471,20.267627927536477,-12.9643421,-0.0009091,26.4462814,-0.1230609,-0.2998875,4.0000000,-0.6505838,1.0615374,19.6051254,0.0508087,0.8371475
42,-12,-6.785331851150471,20.267627927536477,-12.9658175,0.0006612,32.2314034,-0.1416751,-0.3111225,4.0000000,-0.6729414,1.0598122,19.3415546,0.0506965,0.9159834
43,-12,-6.777875211150471,20.267627927536477,-12.9672441,0.0020661,38.0165291,-0.1616247,-0.3180498,4.0000000,-0.6919121,1.0580915,19.0729713,0.0558126,0.9836167
44,-12,-6.770418571150471,20.267627927536477,-12.9686193,0.0034711,43.8016510,-0.1817459,-0.3213100,4.0000000,-0.7071361,1.0563961,18.8042660,0.0645161,1.0386109
45,-12,-6.762961931150471,20.267627927536477,-12.9699421,0.0046281,48.7603302,-0.2027728,-0.3208418,4.0000000,-0.7186064,1.0547417,18.5385666,0.0769228,1.0825864
46,-12,-6.755505291150471,20.267627927536477,-12.9712095,-0.0041322,13.2231407,-0.2239379,-0.3183334,4.0000000,-0.7287179,1.0531386,18.2764416,0.0920511,1.1197186
47,-12,-6.837528331150471,20.260171287536480,-12.9569292,0.0019835,38.0165291,-0.0563984,-0.1881508,4.0000000,-0.4828284,1.0704936,20.9113617,0.1065268,0.3769017
48,-12,-6.830071691150471,20.260171287536480,-12.9586115,0.0035537,43.8016510,-0.0540143,-0.2127582,4.0000000,-0.5085118,1.0691130,20.7162895,0.0829955,0.4249009
49,-12,-6.822615051150471,20.260171287536480,-12.9602671,-0.0048760,14.8760328,-0.0551595,-0.2344549,4.0000000,-0.5325580,1.0676693,20.5109634,0.0636480,0.4800211
50,-12,-6.815158411150471,20.260171287536480,-12.9618912,-0.0033058,19.0082645,-0.0581712,-0.2578090,4.0000000,-0.5587378,1.0661728,20.2929726,0.0431198,0.5487361
51,-12,-6.807701771150471,20.260171287536480,-12.9634809,-0.0017355,23.9669418,-0.0668302,-0.2783133,4.0000000,-0.5857427,1.0646086,20.0648479,0.0291161,0.6283906
52,-12,-6.800245131150471,20.260171287536480,-12.9650307,-0.0001653,28.9256191,-0.0786911,-0.2958804,4.0000000,-0.6114635,1.0629921,19.8249702,0.0197026,0.7100639
53,-12,-6.792788491150471,20.260171287536480,-12.9665375,0.0013223,34.7107430,-0.0936536,-0.3085544,4.0000000,-0.6330950,1.0613674,19.5791721,0.0159860,0.7852721
54,-12,-6.785331851150471,20.260171287536480,-12.9679995,0.0028926,41.3223152,-0.1121299,-0.3189976,4.0000000,-0.6554615,1.0597315,19.3276138,0.0174662,0.8627822
55,-12,-6.777875211150471,20.260171287536480,-12.9694128,0.0042149,47.1074371,-0.1325256,-0.3245445,4.0000000,-0.6724412,1.0580901,19.0722847,0.0233522,0.9279388
56,-12,-6.770418571150471,20.260171287536480,-12.9707756,-0.0044628,13.2231407,-0.1533652,-0.3259301,4.0000000,-0.6859442,1.0564731,18.8173103,0.0340840,0.9793501
57,-12,-6.762961931150471,20.260171287536480,-12.9720860,-0.0033058,16.5289249,-0.1748115,-0.3246730,4.0000000,-0.6968755,1.0549027,18.5653019,0.0475295,1.0226471
58,-12,-6.755505291150471,20.260171287536480,-12.9733438,-0.0020661,20.6611576,-0.1965574,-0.3213647,4.0000000,-0.7065771,1.0533891,18.3173695,0.0638478,1.0594895
59,-12,-6.748048651150471,20.260171287536480,-12.9745464,-0.0008264,24.7933884,-0.2164023,-0.3119541,4.0000000,-0.7074246,1.0519381,18.0761147,0.0835165,1.0709985
60,-12,-6.837528331150471,20.252714647536479,-12.9592171,0.0042149,47.1074371,-0.0364030,-0.2024050,4.0000000,-0.4760080,1.0698315,20.8189449,0.0711980,0.3521443
61,-12,-6.830071691150471,20.252714647536479,-12.9608831,-0.0042975,16.5289249,-0.0310890,-0.2258636,4.0000000,-0.4983041,1.0685240,20.6325855,0.0465769,0.3926156
62,-12,-6.822615051150471,20.252714647536479,-12.9625225,-0.0027273,21.4876041,-0.0297645,-0.2480260,4.0000000,-0.5218236,1.0671600,20.4363575,0.0257716,0.4452792
63,-12,-6.815158411150471,20.252714647536479,-12.9641314,-0.0010744,26.4462814,-0.0319109,-0.2691953,4.0000000,-0.5455771,1.0657299,20.2302189,0.0071866,0.5084230
64,-12,-6.807701771150471,20.252714647536479,-12.9657059,0.0004959,32.2314034,-0.0366953,-0.2914963,4.0000000,-0.5724455,1.0642456,20.0121822,-0.0105471,0.5859321
65,-12,-6.800245131150471,20.252714647536479,-12.9672422,0.0020661,38.0165291,-0.0461883,-0.3084652,4.0000000,-0.5956590,1.0627239,19.7839527,-0.0212715,0.6617847
66,-12,-6.792788491150471,20.252714647536479,-12.9687366,0.0034711,43.8016510,-0.0591368,-0.3217732,4.0000000,-0.6168432,1.0611808,19.5507507,-0.0267033,0.7359253
67,-12,-6.785331851150471,20.252714647536479,-12.9701862,-0.0050413,12.3966942,-0.0760037,-0.3311034,4.0000000,-0.6369147,1.0596256,19.3129025,-0.0252920,0.8072026
68,-12,-6.777875211150471,20.252714647536479,-12.9715881,-0.0038017,15.7024794,-0.0961856,-0.3360763,4.0000000,-0.6540430,1.0580715,19.0706139,-0.0181095,0.8713631
69,-12,-6.770418571150471,20.252714647536479,-12.9729404,-0.0024793,19.8347111,-0.1172036,-0.3369297,4.0000000,-0.6668379,1.0565476,18.8297329,-0.0070215,0.9223559
70,-12,-6.762961931150471,20.252714647536479,-12.9742413,-0.0012397,23.9669418,-0.1399428,-0.3336084,4.0000000,-0.6754036,1.0550690,18.5915680,0.0081869,0.9623704
71,-12,-6.755505291150471,20.252714647536479,-12.9754896,0.0000826,28.9256191,-0.1638170,-0.3281849,4.0000000,-0.6833390,1.0536369,18.3586502,0.0269692,0.9979926
72,-12,-6.748048651150471,20.252714647536479,-12.9766846,0.0014050,33.8842964,-0.1855196,-0.3166369,4.0000000,-0.6827630,1.0522660,18.1326332,0.0494891,1.0075557
73,-12,-6.740592011150471,20.252714647536479,-12.9778252,0.0025620,38.8429756,-0.2045483,-0.3028990,4.0000000,-0.6771241,1.0509874,17.9174347,0.0713261,1.0047241
74,-12,-6.733135371150471,20.252714647536479,-12.9789133,0.0036364,42.9752083,-0.2239183,-0.2850476,4.0000000,-0.6666115,1.0498095,17.7173710,0.0965163,0.9926927
75,-12,-6.837528331150471,20.245258007536478,-12.9614992,-0.0035537,18.1818180,-0.0156017,-0.2175651,4.0000000,-0.4668714,1.0691174,20.7171440,0.0317411,0.3287204
76,-12,-6.830071691150471,20.245258007536478,-12.9631491,-0.0020661,23.1404953,-0.0080256,-0.2396006,4.0000000,-0.4861907,1.0678813,20.5413399,0.0069894,0.3626752
77,-12,-6.822615051150471,20.245258007536478,-12.9647741,-0.0004132,28.9256191,-0.0043779,-0.2619843,4.0000000,-0.5092312,1.0665963,20.3562508,-0.0147373,0.4128351
78,-12,-6.815158411150471,20.245258007536478,-12.9663696,0.0012397,34.7107430,-0.0045766,-0.2829266,4.0000000,-0.5324112,1.0652474,20.1590061,-0.0334421,0.4731233
79,-12,-6.807701771150471,20.245258007536478,-12.9679308,0.0028099,41.3223152,-0.0078016,-0.3037339,4.0000000,-0.5566009,1.0638514,19.9528103,-0.0508668,0.5446017
80,-12,-6.800245131150471,20.245258007536478,-12.9694557,0.0042975,47.1074371,-0.0151241,-0.3206908,4.0000000,-0.5786927,1.0624146,19.7379951,-0.0626890,0.6169997
81,-12,-6.792788491150471,20.245258007536478,-12.9709387,-0.0043802,14.8760328,-0.0266015,-0.3344183,4.0000000,-0.5992449,1.0609506,19.5166073,-0.0695917,0.6906895
82,-12,-6.785331851150471,20.245258007536478,-12.9723778,-0.0029752,19.0082645,-0.0421974,-0.3428988,4.0000000,-0.6167325,1.0594827,19.2899837,-0.0690650,0.7569931
83,-12,-6.777875211150471,20.245258007536478,-12.9737701,-0.0016529,23.1404953,-0.0604615,-0.3483094,4.0000000,-0.6324618,1.0580148,19.0616341,-0.0641569,0.8188849
84,-12,-6.770418571150471,20.245258007536478,-12.9751129,-0.0002479,28.0991745,-0.0821649,-0.3481563,4.0000000,-0.6446182,1.0565813,18.8354549,-0.0516944,0.8689631
85,-12,-6.762961931150471,20.245258007536478,-12.9764061,0.0010744,33.0578499,-0.1051939,-0.3438423,4.0000000,-0.6523827,1.0551865,18.6109104,-0.0353020,0.9067298
86,-12,-6.755505291150471,20.245258007536478,-12.9776468,0.0023140,38.0165291,-0.1298236,-0.3371842,4.0000000,-0.6594728,1.0538435,18.3932514,-0.0148955,0.9404292
87,-12,-6.748048651150471,20.245258007536478,-12.9788351,0.0035537,42.9752083,-0.1523745,-0.3248568,4.0000000,-0.6583803,1.0525674,18.1817245,0.0086666,0.9495230
88,-12,-6.740592011150471,20.245258007536478,-12.9799700,0.0046281,47.9338837,-0.1736873,-0.3083270,4.0000000,-0.6505214,1.0513749,17.9827957,0.0338674,0.9433780
89,-12,-6.733135371150471,20.245258007536478,-12.9810534,-0.0042975,13.2231407,-0.1929059,-0.2905688,4.0000000,-0.6406828,1.0502815,17.7990208,0.0595451,0.9314446
90,-12,-6.725678731150471,20.245258007536478,-12.9820852,-0.0032231,16.5289249,-0.2102112,-0.2710059,4.0000000,-0.6267939,1.0492831,17.6271610,0.0847821,0.9129665
91,-12,-6.718222091150471,20.245258007536478,-12.9830656,-0.0022314,19.8347111,-0.2240871,-0.2487015,4.0000000,-0.6080779,1.0483962,17.4735012,0.1106749,0.8831971
92,-12,-6.837528331150471,20.237801367536477,-12.9637728,-0.0013223,25.6198349,0.0025915,-0.2308372,4.0000000,-0.4558930,1.0683421,20.6067772,-0.0057814,0.3091978
93,-12,-6.830071691150471,20.237801367536477,-12.9654093,0.0002479,31.4049587,0.0127242,-0.2527100,4.0000000,-0.4737979,1.0671927,20.4415226,-0.0316220,0.3386381
94,-12,-6.822615051150471,20.237801367536477,-12.9670200,0.0019008,38.0165291,0.0200782,-0.2762869,4.0000000,-0.4956492,1.0659871,20.2670956,-0.0569245,0.3851802
95,-12,-6.815158411150471,20.237801367536477,-12.9686031,0.0034711,43.8016510,0.0230478,-0.2971064,4.0000000,-0.5165331,1.0647161,20.0807800,-0.0776798,0.4394377
96,-12,-6.807701771150471,20.237801367536477,-12.9701529,-0.0050413,13.2231407,0.0223080,-0.3179129,4.0000000,-0.5398460,1.0633985,19.8859863,-0.0959799,0.5073304
97,-12,-6.800245131150471,20.237801367536477,-12.9716663,-0.0036364,17.3553715,0.0167734,-0.3342343,4.0000000,-0.5600338,1.0620470,19.6821995,-0.1084347,0.5751936
98,-12,-6.792788491150471,20.237801367536477,-12.9731398,-0.0022314,21.4876041,0.0068035,-0.3485719,4.0000000,-0.5806715,1.0606673,19.4722328,-0.1164723,0.6493414
99,-12,-6.785331851150471,20.237801367536477,-12.9745703,-0.0007438,26.4462814,-0.0076234,-0.3563984,4.0000000,-0.5958666,1.0592840,19.2598190,-0.1169302,0.7116124
100,-12,-6.777875211150471,20.237801367536477,-12.9759541,0.0006612,31.4049587,-0.0253030,-0.3615129,4.0000000,-0.6108267,1.0579153,19.0461788,-0.1121992,0.7722105
101,-12,-6.770418571150471,20.237801367536477,-12.9772902,0.0020661,37.1900826,-0.0470922,-0.3608475,4.0000000,-0.6219981,1.0565817,18.8336506,-0.0996970,0.8212540
102,-12,-6.762961931150471,20.237801367536477,-12.9785767,0.0033058,42.1487617,-0.0696868,-0.3564207,4.0000000,-0.6296402,1.0552714,18.6248627,-0.0832012,0.8579273
103,-12,-6.755505291150471,20.237801367536477,-12.9798117,0.0044628,47.1074371,-0.0944403,-0.3486024,4.0000000,-0.6346726,1.0540214,18.4222336,-0.0625322,0.8877314
104,-12,-6.748048651150471,20.237801367536477,-12.9809961,-0.0043802,13.2231407,-0.1188405,-0.3346246,4.0000000,-0.6318882,1.0528388,18.2264500,-0.0373609,0.8953447
105,-12,-6.740592011150471,20.237801367536477,-12.9821272,-0.0033058,16.5289249,-0.1419330,-0.3172424,4.0000000,-0.6248998,1.0517335,18.0434055,-0.0095851,0.8905433
106,-12,-6.733135371150471,20.237801367536477,-12.9832077,-0.0022314,20.6611576,-0.1625553,-0.2978447,4.0000000,-0.6135278,1.0507282,17.8737621,0.0178383,0.8764125
107,-12,-6.725678731150471,20.237801367536477,-12.9842377,-0.0011570,24.7933884,-0.1818075,-0.2774140,4.0000000,-0.6012717,1.0498050,17.7169895,0.0464436,0.8600689
108,-12,-6.718222091150471,20.237801367536477,-12.9852180,-0.0000826,28.9256191,-0.1971850,-0.2543404,4.0000000,-0.5826824,1.0489855,17.5770416,0.0740017,0.8314291
109,-12,-6.710765451150471,20.237801367536477,-12.9861498,0.0009091,33.0578499,-0.2100145,-0.2298988,4.0000000,-0.5603550,1.0482732,17.4523468,0.1005574,0.7988067
110,-12,-6.837528331150471,20.230344727536480,-12.9660358,0.0009917,33.8842964,0.0198221,-0.2438648,4.0000000,-0.4423947,1.0675147,20.4879246,-0.0453349,0.2926095
111,-12,-6.830071691150471,20.230344727536480,-12.9676590,0.0025620,40.4958687,0.0326095,-0.2665756,4.0000000,-0.4609630,1.0664409,20.3336296,-0.0721882,0.3202519
112,-12,-6.822615051150471,20.230344727536480,-12.9692583,0.0041322,47.1074371,0.0428831,-0.2904286,4.0000000,-0.4816951,1.0653129,20.1690464,-0.0991621,0.3629263
113,-12,-6.815158411150471,20.230344727536480,-12.9708300,-0.0043802,15.7024794,0.0483085,-0.3110587,4.0000000,-0.5012414,1.0641278,19.9940834,-0.1208760,0.4128597
114,-12,-6.807701771150471,20.230344727536480,-12.9723692,-0.0028926,19.8347111,0.0495031,-0.3308547,4.0000000,-0.5214448,1.0629028,19.8115253,-0.1402647,0.4746695
115,-12,-6.800245131150471,20.230344727536480,-12.9738741,-0.0014050,24.7933884,0.0461972,-0.3476278,4.0000000,-0.5403947,1.0616444,19.6221886,-0.1548609,0.5404152
116,-12,-6.792788491150471,20.230344727536480,-12.9753389,0.0000826,29.7520657,0.0370826,-0.3610718,4.0000000,-0.5591241,1.0603565,19.4254532,-0.1630194,0.6109436
117,-12,-6.785331851150471,20.230344727536480,-12.9767618,0.0015702,35.5371895,0.0242669,-0.3693298,4.0000000,-0.5730724,1.0590712,19.2275963,-0.1655871,0.6718948
118,-12,-6.777875211150471,20.230344727536480,-12.9781399,0.0028926,40.4958687,0.0064619,-0.3735029,4.0000000,-0.5865450,1.0577990,19.0274029,-0.1604609,0.7302613
119,-12,-6.770418571150471,20.230344727536480,-12.9794712,0.0042149,46.2809906,-0.0137753,-0.3743007,4.0000000,-0.5983748,1.0565479,18.8305759,-0.1502265,0.7816202
120,-12,-6.762961931150471,20.230344727536480,-12.9807529,-0.0046281,13.2231407,-0.0366379,-0.3689095,4.0000000,-0.6048954,1.0553272,18.6346207,-0.1329236,0.8154756
121,-12,-6.755505291150471,20.230344727536480,-12.9819841,-0.0034711,16.5289249,-0.0606591,-0.3606122,4.0000000,-0.6082795,1.0541712,18.4460030,-0.1129449,0.8414143
122,-12,-6.748048651150471,20.230344727536480,-12.9831657,-0.0023140,20.6611576,-0.0853280,-0.3467394,4.0000000,-0.6056471,1.0530720,18.2671890,-0.0878316,0.8495036
123,-12,-6.740592011150471,20.230344727536480,-12.9842949,-0.0011570,24.7933884,-0.1092779,-0.3290357,4.0000000,-0.5986183,1.0520574,18.0980015,-0.0594531,0.8447071
124,-12,-6.733135371150471,20.230344727536480,-12.9853745,0.0000000,29.7520657,-0.1318175,-0.3077309,4.0000000,-0.5864320,1.0511371,17.9428825,-0.0290298,0.8281417
125,-12,-6.725678731150471,20.230344727536480,-12.9864044,0.0010744,33.8842964,-0.1531679,-0.2862514,4.0000000,-0.5748759,1.0502931,17.8008842,0.0023731,0.8130338
126,-12,-6.718222091150471,20.230344727536480,-12.9873848,0.0021488,38.0165291,-0.1717111,-0.2619458,4.0000000,-0.5565407,1.0495490,17.6729622,0.0326492,0.7877406
127,-12,-6.710765451150471,20.230344727536480,-12.9883194,0.0031405,42.1487617,-0.1871882,-0.2353711,4.0000000,-0.5338059,1.0489019,17.5624409,0.0630636,0.7554631
128,-12,-6.837528331150471,20.222888087536479,-12.9682865,0.0033058,42.9752083,0.0353858,-0.2575625,4.0000000,-0.4296269,1.0666269,20.3607883,-0.0854980,0.2836334
129,-12,-6.830071691150471,20.222888087536479,-12.9698973,0.0047934,49.5867767,0.0499376,-0.2792141,4.0000000,-0.4465374,1.0656370,20.2160072,-0.1118907,0.3062936
130,-12,-6.822615051150471,20.222888087536479,-12.9714851,-0.0037190,17.3553715,0.0626644,-0.3027012,4.0000000,-0.4654095,1.0645844,20.0612011,-0.1399929,0.3439411
131,-12,-6.815158411150471,20.222888087536479,-12.9730473,-0.0022314,22.3140488,0.0711379,-0.3238727,4.0000000,-0.4828610,1.0634816,19.8986950,-0.1648845,0.3897718
132,-12,-6.807701771150471,20.222888087536479,-12.9745779,-0.0006612,27.2727280,0.0754990,-0.3445806,4.0000000,-0.5022789,1.0623468,19.7279644,-0.1868822,0.4488725
133,-12,-6.800245131150471,20.222888087536479,-12.9760752,0.0009091,33.0578499,0.0738887,-0.3607434,4.0000000,-0.5187888,1.0611787,19.5508251,-0.2026979,0.5099180
134,-12,-6.792788491150471,20.222888087536479,-12.9775333,0.0023967,38.8429756,0.0679522,-0.3752848,4.0000000,-0.5368498,1.0599886,19.3692207,-0.2137198,0.5782602
135,-12,-6.785331851150471,20.222888087536479,-12.9789515,0.0038017,44.6280975,0.0576836,-0.3850304,4.0000000,-0.5514469,1.0587997,19.1843834,-0.2186139,0.6400439
136,-12,-6.777875211150471,20.222888087536479,-12.9803247,-0.0049587,12.3966942,0.0419842,-0.3900529,4.0000000,-0.5644613,1.0576153,18.9990044,-0.2156446,0.6974405
137,-12,-6.770418571150471,20.222888087536479,-12.9816523,-0.0037190,15.7024794,0.0222065,-0.3899939,4.0000000,-0.5735337,1.0564522,18.8144379,-0.2064542,0.7445433
138,-12,-6.762961931150471,20.222888087536479,-12.9829311,-0.0025620,19.8347111,-0.0000460,-0.3854003,4.0000000,-0.5803560,1.0553253,18.6340332,-0.1904445,0.7799459
139,-12,-6.755505291150471,20.222888087536479,-12.9841614,-0.0013223,23.9669418,-0.0245453,-0.3763609,4.0000000,-0.5825590,1.0542567,18.4611721,-0.1701626,0.8037013
140,-12,-6.748048651150471,20.222888087536479,-12.9853411,-0.0000826,28.9256191,-0.0508784,-0.3616977,4.0000000,-0.5798689,1.0532550,18.2963161,-0.1435266,0.8119410
141,-12,-6.740592011150471,20.222888087536479,-12.9864712,0.0011570,33.8842964,-0.0767608,-0.3429826,4.0000000,-0.5725594,1.0523301,18.1422386,-0.1134057,0.8069019
142,-12,-6.733135371150471,20.222888087536479,-12.9875517,0.0023140,38.8429756,-0.1011838,-0.3209159,4.0000000,-0.5598093,1.0514868,18.0034790,-0.0820225,0.7906059
143,-12,-6.725678731150471,20.222888087536479,-12.9885826,0.0033058,42.9752083,-0.1242503,-0.2986325,4.0000000,-0.5487821,1.0507364,17.8763695,-0.0484829,0.7756157
144,-12,-6.718222091150471,20.222888087536479,-12.9895668,0.0042975,47.1074371,-0.1451776,-0.2724147,4.0000000,-0.5301341,1.0500745,17.7629452,-0.0146953,0.7489415
145,-12,-6.710765451150471,20.222888087536479,-12.9905033,-0.0047107,11.5702477,-0.1622817,-0.2452778,4.0000000,-0.5083110,1.0495033,17.6669178,0.0177555,0.7174641
146,-12,-6.830071691150471,20.215431447536478,-12.9721212,-0.0031405,19.0082645,0.0666979,-0.2935164,4.0000000,-0.4318587,1.0647713,20.0890045,-0.1551742,0.2999080
147,-12,-6.822615051150471,20.215431447536478,-12.9736996,-0.0015702,23.9669418,0.0817685,-0.3163937,4.0000000,-0.4488894,1.0638022,19.9464931,-0.1838980,0.3323391
