OID_,ClipsFinal_DEM_Large_S3_RegF3,X,Y,DEM_Large_S7_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
22,-13,-5.778685451150471,21.058031767536480,-13.0213804,-0.0039669,2.4793389,-0.5148178,-0.2345254,4.0000000,-0.5561125,1.0202658,11.4440823,0.0870617,1.3675752
23,-13,-5.771228811150472,21.058031767536480,-13.0219488,-0.0035537,3.3057852,-0.4994160,-0.2306303,4.0000000,-0.6406588,1.0199965,11.3695908,0.1793983,1.3281657
24,-13,-5.763772171150471,21.058031767536480,-13.0224619,-0.0029752,4.9586778,-0.4913783,-0.2262560,4.0000000,-0.7162728,1.0197096,11.2891312,0.2637608,1.3032765
25,-13,-5.756315531150472,21.058031767536480,-13.0229187,-0.0024793,6.6115704,-0.4878333,-0.2202571,4.0000000,-0.7796679,1.0194075,11.2036753,0.3391538,1.2843688
26,-13,-5.748858891150471,21.058031767536480,-13.0233202,-0.0020661,8.2644625,-0.4905019,-0.2135662,4.0000000,-0.8317795,1.0190948,11.1132917,0.4046471,1.2771975
27,-13,-5.741402251150472,21.058031767536480,-13.0236664,-0.0016529,9.9173555,-0.4955997,-0.2042989,4.0000000,-0.8694720,1.0187736,11.0204926,0.4608743,1.2701983
28,-13,-5.733945611150471,21.058031767536480,-13.0239563,-0.0013223,11.5702477,-0.5043012,-0.1938275,4.0000000,-0.8954419,1.0184499,10.9263783,0.5077870,1.2690475
29,-13,-5.726488971150472,21.058031767536480,-13.0241928,-0.0009917,13.2231407,-0.5114978,-0.1772372,4.0000000,-0.9011369,1.0181291,10.8320761,0.5466626,1.2548994
30,-13,-5.719032331150471,21.058031767536480,-13.0243750,-0.0006612,14.8760328,-0.5183777,-0.1594056,4.0000000,-0.8947159,1.0178181,10.7389927,0.5759046,1.2403084
31,-13,-5.711575691150472,21.058031767536480,-13.0245047,-0.0004959,15.7024794,-0.5186100,-0.1372836,4.0000000,-0.8701244,1.0175258,10.6509886,0.5955572,1.2084199
32,-13,-5.704119051150471,21.058031767536480,-13.0245848,-0.0004132,15.7024794,-0.5140195,-0.1124407,4.0000000,-0.8329678,1.0172555,10.5686445,0.6080863,1.1675581
33,-13,-5.696662411150472,21.058031767536480,-13.0246162,-0.0003306,15.7024794,-0.5002263,-0.0839271,5.0000000,-0.7816033,1.0170122,10.4939690,0.6137491,1.1094790
34,-13,-5.883078411150471,21.050575127536479,-13.0085869,0.0034711,38.8429756,-0.8314074,-0.1924788,4.0000000,0.6778837,1.0256408,12.8375559,-1.0628413,1.9686832
35,-13,-5.875621771150472,21.050575127536479,-13.0099573,0.0048760,47.9338837,-0.8518651,-0.2207241,4.0000000,0.6319143,1.0252224,12.7359648,-1.0733624,2.0582159
36,-13,-5.868165131150471,21.050575127536479,-13.0112782,-0.0038017,4.9586778,-0.8594101,-0.2453507,4.0000000,0.5727387,1.0248017,12.6317015,-1.0634401,2.1199105
37,-13,-5.860708491150472,21.050575127536479,-13.0125475,-0.0025620,8.2644625,-0.8529371,-0.2635706,4.0000000,0.5029055,1.0243981,12.5291300,-1.0300466,2.1432958
38,-13,-5.853251851150471,21.050575127536479,-13.0137634,-0.0013223,12.3966942,-0.8357679,-0.2775424,5.0000000,0.4223613,1.0240123,12.4330139,-0.9774460,2.1376181
39,-13,-5.845795211150472,21.050575127536479,-13.0149240,-0.0002479,16.5289249,-0.8077079,-0.2877421,5.0000000,0.3310492,1.0236477,12.3408527,-0.9065334,2.1019492
40,-13,-5.838338571150471,21.050575127536479,-13.0160284,0.0008264,21.4876041,-0.7737923,-0.2942663,4.0000000,0.2329850,1.0233092,12.2547674,-0.8215176,2.0463479
41,-13,-5.830881931150472,21.050575127536479,-13.0170755,0.0019008,27.2727280,-0.7333888,-0.2983289,4.0000000,0.1290662,1.0229955,12.1737232,-0.7257240,1.9715822
42,-13,-5.823425291150471,21.050575127536479,-13.0180655,0.0028099,33.0578499,-0.6903762,-0.3004682,4.0000000,0.0219929,1.0226984,12.0967932,-0.6229293,1.8869572
43,-13,-5.815968651150472,21.050575127536479,-13.0189972,0.0038017,39.6694221,-0.6456600,-0.3000161,4.0000000,-0.0857090,1.0224199,12.0250082,-0.5143232,1.7924345
44,-13,-5.808512011150471,21.050575127536479,-13.0198708,0.0047107,46.2809906,-0.6034148,-0.2993226,4.0000000,-0.1959733,1.0221553,11.9557457,-0.4026720,1.7029970
45,-13,-5.801055371150472,21.050575127536479,-13.0206861,-0.0045455,2.4793389,-0.5639731,-0.2982362,4.0000000,-0.3051156,1.0218872,11.8852968,-0.2913568,1.6186520
46,-13,-5.793598731150471,21.050575127536479,-13.0214424,-0.0038017,4.1322312,-0.5301761,-0.2960962,4.0000000,-0.4104247,1.0216186,11.8136959,-0.1817676,1.5437250
47,-13,-5.786142091150472,21.050575127536479,-13.0221415,-0.0031405,5.7851238,-0.5025124,-0.2934277,4.0000000,-0.5097972,1.0213438,11.7398643,-0.0770582,1.4804441
48,-13,-5.778685451150471,21.050575127536479,-13.0227804,-0.0025620,7.4380164,-0.4821851,-0.2892962,4.0000000,-0.6019892,1.0210570,11.6630325,0.0233969,1.4289659
49,-13,-5.771228811150472,21.050575127536479,-13.0233612,-0.0020661,9.0909090,-0.4661027,-0.2849245,4.0000000,-0.6858063,1.0207620,11.5823851,0.1159573,1.3856070
50,-13,-5.763772171150471,21.050575127536479,-13.0238829,-0.0014050,11.5702477,-0.4585773,-0.2786576,4.0000000,-0.7598093,1.0204560,11.4975805,0.2024941,1.3555901
51,-13,-5.756315531150472,21.050575127536479,-13.0243464,-0.0008264,14.0495872,-0.4559366,-0.2705462,4.0000000,-0.8210294,1.0201398,11.4088192,0.2799369,1.3311721
52,-13,-5.748858891150471,21.050575127536479,-13.0247507,-0.0003306,16.5289249,-0.4586529,-0.2612611,4.0000000,-0.8706111,1.0198147,11.3195028,0.3480890,1.3154429
53,-13,-5.741402251150472,21.050575127536479,-13.0250978,0.0001653,19.0082645,-0.4637540,-0.2491867,4.0000000,-0.9048954,1.0194921,11.2278118,0.4065220,1.2984756
54,-13,-5.733945611150471,21.050575127536479,-13.0253868,0.0004959,20.6611576,-0.4732561,-0.2347379,4.0000000,-0.9257987,1.0191787,11.1363220,0.4563229,1.2865639
55,-13,-5.726488971150472,21.050575127536479,-13.0256195,0.0008264,22.3140488,-0.4796856,-0.2151270,4.0000000,-0.9265970,1.0188723,11.0485353,0.4963430,1.2589512
56,-13,-5.719032331150471,21.050575127536479,-13.0257959,0.0011570,23.9669418,-0.4858991,-0.1937956,4.0000000,-0.9148083,1.0185828,10.9652481,0.5272172,1.2308391
57,-13,-5.711575691150472,21.050575127536479,-13.0259199,0.0013223,24.7933884,-0.4871696,-0.1660562,4.0000000,-0.8833477,1.0183170,10.8852549,0.5512354,1.1857189
58,-13,-5.704119051150471,21.050575127536479,-13.0259914,0.0014050,24.7933884,-0.4834107,-0.1358368,4.0000000,-0.8394958,1.0180686,10.8120041,0.5678223,1.1333454
59,-13,-5.696662411150472,21.050575127536479,-13.0260143,0.0014876,24.7933884,-0.4713241,-0.1017038,5.0000000,-0.7820364,1.0178479,10.7473831,0.5786289,1.0673565
60,-13,-5.883078411150471,21.043118487536479,-13.0095730,0.0044628,45.4545441,-0.7849258,-0.2104748,4.0000000,0.6452153,1.0270777,13.1877785,-1.0661650,1.9037652
61,-13,-5.875621771150472,21.043118487536479,-13.0109835,-0.0041322,4.9586778,-0.8012594,-0.2444968,4.0000000,0.5959842,1.0266354,13.0817366,-1.0849777,2.0001972
62,-13,-5.868165131150471,21.043118487536479,-13.0123453,-0.0028099,8.2644625,-0.8058821,-0.2742246,4.0000000,0.5352150,1.0261827,12.9710302,-1.0836643,2.0721285
63,-13,-5.860708491150472,21.043118487536479,-13.0136557,-0.0014876,12.3966942,-0.7964298,-0.2980372,4.0000000,0.4641134,1.0257289,12.8612757,-1.0601879,2.1073549
64,-13,-5.853251851150471,21.043118487536479,-13.0149107,-0.0002479,17.3553715,-0.7776946,-0.3173808,4.0000000,0.3829808,1.0252866,12.7528839,-1.0177425,2.1166060
65,-13,-5.845795211150472,21.043118487536479,-13.0161095,0.0008264,22.3140488,-0.7477535,-0.3327218,5.0000000,0.2911634,1.0248656,12.6492605,-0.9566070,2.0947978
66,-13,-5.838338571150471,21.043118487536479,-13.0172501,0.0019008,28.0991745,-0.7123652,-0.3441326,4.0000000,0.1915091,1.0244671,12.5494356,-0.8797743,2.0529878
67,-13,-5.830881931150472,21.043118487536479,-13.0183325,0.0029752,34.7107430,-0.6725793,-0.3509733,4.0000000,0.0872767,1.0240868,12.4536629,-0.7892233,1.9900862
68,-13,-5.823425291150471,21.043118487536479,-13.0193539,0.0039669,41.3223152,-0.6299654,-0.3547293,4.0000000,-0.0191722,1.0237224,12.3626862,-0.6902865,1.9127768
69,-13,-5.815968651150472,21.043118487536479,-13.0203152,-0.0049587,2.4793389,-0.5865077,-0.3572890,4.0000000,-0.1286387,1.0233842,12.2764292,-0.5859392,1.8306909
70,-13,-5.808512011150471,21.043118487536479,-13.0212164,-0.0040496,4.1322312,-0.5455593,-0.3600837,4.0000000,-0.2412977,1.0230567,12.1932173,-0.4788698,1.7553670
71,-13,-5.801055371150472,21.043118487536479,-13.0220556,-0.0033058,5.7851238,-0.5066621,-0.3594642,4.0000000,-0.3496900,1.0227319,12.1081285,-0.3692384,1.6738650
72,-13,-5.793598731150471,21.043118487536479,-13.0228338,-0.0024793,8.2644625,-0.4723040,-0.3575679,4.0000000,-0.4539387,1.0224122,12.0244341,-0.2611971,1.5981251
73,-13,-5.786142091150472,21.043118487536479,-13.0235500,-0.0017355,10.7438021,-0.4457008,-0.3551288,4.0000000,-0.5531700,1.0220912,11.9412718,-0.1570876,1.5373080
74,-13,-5.778685451150471,21.043118487536479,-13.0242052,-0.0010744,13.2231407,-0.4261423,-0.3521579,4.0000000,-0.6472355,1.0217676,11.8548441,-0.0570803,1.4897562
75,-13,-5.771228811150472,21.043118487536479,-13.0247984,-0.0004959,15.7024794,-0.4121370,-0.3454424,4.0000000,-0.7289281,1.0214425,11.7669353,0.0380433,1.4420406
76,-13,-5.763772171150471,21.043118487536479,-13.0253296,0.0002479,19.0082645,-0.4061376,-0.3370711,4.0000000,-0.8005774,1.0211160,11.6788111,0.1264352,1.4063653
77,-13,-5.756315531150472,21.043118487536479,-13.0257998,0.0009091,22.3140488,-0.4052632,-0.3268296,4.0000000,-0.8605145,1.0207882,11.5898018,0.2068553,1.3760538
78,-13,-5.748858891150471,21.043118487536479,-13.0262079,0.0014876,25.6198349,-0.4095093,-0.3151941,4.0000000,-0.9081063,1.0204667,11.5006456,0.2777181,1.3529041
79,-13,-5.741402251150472,21.043118487536479,-13.0265560,0.0019835,28.0991745,-0.4166023,-0.2986709,4.0000000,-0.9373329,1.0201505,11.4112110,0.3399910,1.3228252
80,-13,-5.733945611150471,21.043118487536479,-13.0268450,0.0023140,29.7520657,-0.4274484,-0.2799994,4.0000000,-0.9531192,1.0198427,11.3263407,0.3931204,1.2971144
81,-13,-5.726488971150472,21.043118487536479,-13.0270748,0.0026446,31.4049587,-0.4346422,-0.2582957,4.0000000,-0.9509215,1.0195576,11.2456646,0.4343301,1.2586411
82,-13,-5.719032331150471,21.043118487536479,-13.0272474,0.0029752,33.0578499,-0.4423126,-0.2332201,4.0000000,-0.9348077,1.0192964,11.1698771,0.4683674,1.2177105
83,-13,-5.711575691150472,21.043118487536479,-13.0273657,0.0031405,33.8842964,-0.4447229,-0.2003434,4.0000000,-0.8966279,1.0190543,11.1006041,0.4959412,1.1559364
84,-13,-5.704119051150471,21.043118487536479,-13.0274305,0.0032231,33.8842964,-0.4411801,-0.1659426,4.0000000,-0.8467810,1.0188375,11.0383978,0.5148959,1.0884142
85,-13,-5.696662411150472,21.043118487536479,-13.0274458,0.0033058,33.8842964,-0.4303060,-0.1288083,5.0000000,-0.7854103,1.0186521,10.9839926,0.5277938,1.0122669
86,-13,-5.689205771150471,21.043118487536479,-13.0274153,0.0033884,33.8842964,-0.4153904,-0.0888493,4.0000000,-0.7173251,1.0184957,10.9380836,0.5396265,0.9373755
87,-13,-5.883078411150471,21.035661847536481,-13.0105820,-0.0044628,4.9586778,-0.7210857,-0.2362434,4.0000000,0.5984620,1.0284944,13.5215588,-1.0709488,1.8166186
88,-13,-5.875621771150472,21.035661847536481,-13.0120335,-0.0030579,8.2644625,-0.7342822,-0.2742140,4.0000000,0.5490598,1.0280253,13.4114389,-1.0974878,1.9230208
89,-13,-5.868165131150471,21.035661847536481,-13.0134354,-0.0017355,12.3966942,-0.7355101,-0.3083562,4.0000000,0.4878053,1.0275273,13.2946501,-1.1045176,2.0067544
90,-13,-5.860708491150472,21.035661847536481,-13.0147848,-0.0004132,17.3553715,-0.7245517,-0.3368407,4.0000000,0.4167853,1.0270216,13.1758490,-1.0904667,2.0590971
91,-13,-5.853251851150471,21.035661847536481,-13.0160789,0.0008264,23.1404953,-0.7041827,-0.3611051,4.0000000,0.3358897,1.0265197,13.0550060,-1.0580999,2.0863745
92,-13,-5.845795211150472,21.035661847536481,-13.0173159,0.0019008,28.9256191,-0.6734650,-0.3806899,5.0000000,0.2455044,1.0260335,12.9371901,-1.0068842,2.0825288
93,-13,-5.838338571150471,21.035661847536481,-13.0184927,0.0030579,35.5371895,-0.6359425,-0.3970311,4.0000000,0.1456695,1.0255610,12.8228788,-0.9397318,2.0577426
94,-13,-5.830881931150472,21.035661847536481,-13.0196085,0.0042149,42.9752083,-0.5935107,-0.4085759,4.0000000,0.0409382,1.0251038,12.7107515,-0.8580900,2.0090117
95,-13,-5.823425291150471,21.035661847536481,-13.0206623,-0.0047107,3.3057852,-0.5484506,-0.4149269,4.0000000,-0.0650920,1.0246713,12.6032209,-0.7647617,1.9380770
96,-13,-5.815968651150472,21.035661847536481,-13.0216532,-0.0036364,5.7851238,-0.5048065,-0.4205648,4.0000000,-0.1744144,1.0242649,12.5015144,-0.6667152,1.8688107
97,-13,-5.808512011150471,21.035661847536481,-13.0225811,-0.0027273,8.2644625,-0.4655588,-0.4252824,4.0000000,-0.2859751,1.0238688,12.4010887,-0.5645898,1.8066292
98,-13,-5.801055371150472,21.035661847536481,-13.0234451,-0.0019008,10.7438021,-0.4284992,-0.4258519,4.0000000,-0.3944925,1.0234764,12.3020782,-0.4572113,1.7341889
99,-13,-5.793598731150471,21.035661847536481,-13.0242443,-0.0009917,14.0495872,-0.3957962,-0.4242323,4.0000000,-0.4973992,1.0230999,12.2059746,-0.3510655,1.6628966
100,-13,-5.786142091150472,21.035661847536481,-13.0249796,-0.0001653,17.3553715,-0.3711539,-0.4215771,4.0000000,-0.5963581,1.0227382,12.1109352,-0.2467961,1.6051093
101,-13,-5.778685451150471,21.035661847536481,-13.0256500,0.0005785,20.6611576,-0.3534200,-0.4172338,4.0000000,-0.6883801,1.0223767,12.0154285,-0.1460876,1.5556281
102,-13,-5.771228811150472,21.035661847536481,-13.0262556,0.0012397,23.9669418,-0.3422689,-0.4089032,4.0000000,-0.7679456,1.0220217,11.9226570,-0.0498607,1.5052795
103,-13,-5.763772171150471,21.035661847536481,-13.0267973,0.0019835,28.0991745,-0.3366356,-0.4005449,4.0000000,-0.8397625,1.0216770,11.8312292,0.0386727,1.4666110
104,-13,-5.756315531150472,21.035661847536481,-13.0272741,0.0025620,31.4049587,-0.3385073,-0.3875014,4.0000000,-0.8969128,1.0213442,11.7409649,0.1219099,1.4275513
105,-13,-5.748858891150471,21.035661847536481,-13.0276880,0.0030579,34.7107430,-0.3453076,-0.3723443,4.0000000,-0.9413082,1.0210266,11.6531906,0.1966195,1.3926022
106,-13,-5.741402251150472,21.035661847536481,-13.0280390,0.0034711,37.1900826,-0.3542521,-0.3527705,4.0000000,-0.9671698,1.0207175,11.5695210,0.2616287,1.3490874
107,-13,-5.733945611150471,21.035661847536481,-13.0283270,0.0037190,38.8429756,-0.3649841,-0.3320143,4.0000000,-0.9795368,1.0204282,11.4902849,0.3155082,1.3083752
108,-13,-5.726488971150472,21.035661847536481,-13.0285559,0.0039669,40.4958687,-0.3765106,-0.3049009,4.0000000,-0.9722297,1.0201695,11.4164267,0.3624278,1.2546655
109,-13,-5.719032331150471,21.035661847536481,-13.0287256,0.0042149,42.1487617,-0.3872073,-0.2756035,4.0000000,-0.9515765,1.0199326,11.3490934,0.4003695,1.1996258
110,-13,-5.711575691150472,21.035661847536481,-13.0288391,0.0042975,42.9752083,-0.3916711,-0.2403962,4.0000000,-0.9107739,1.0197179,11.2905693,0.4299816,1.1250795
111,-13,-5.704119051150471,21.035661847536481,-13.0288982,0.0042975,42.9752083,-0.3916779,-0.2013138,4.0000000,-0.8563188,1.0195367,11.2385588,0.4536911,1.0444355
112,-13,-5.696662411150472,21.035661847536481,-13.0289078,0.0042975,42.9752083,-0.3847951,-0.1585628,5.0000000,-0.7895442,1.0193875,11.1945839,0.4724185,0.9569396
113,-13,-5.689205771150471,21.035661847536481,-13.0288706,0.0042975,42.9752083,-0.3722402,-0.1156060,4.0000000,-0.7179496,1.0192605,11.1585636,0.4867377,0.8733116
114,-13,-5.890535051150472,21.028205207536480,-13.0100756,-0.0049587,4.9586778,-0.6302528,-0.2171260,4.0000000,0.5869904,1.0303130,13.9373312,-1.0212423,1.5887922
115,-13,-5.883078411150471,21.028205207536480,-13.0116119,-0.0034711,8.2644625,-0.6496193,-0.2654012,4.0000000,0.5453339,1.0298616,13.8353157,-1.0761362,1.7243794
116,-13,-5.875621771150472,21.028205207536480,-13.0131035,-0.0020661,12.3966942,-0.6565307,-0.3089265,4.0000000,0.4937065,1.0293503,13.7194309,-1.1115594,1.8411288
117,-13,-5.868165131150471,21.028205207536480,-13.0145445,-0.0006612,17.3553715,-0.6509417,-0.3472469,4.0000000,0.4318675,1.0288044,13.5947323,-1.1263613,1.9326780
118,-13,-5.860708491150472,21.028205207536480,-13.0159330,0.0006612,23.1404953,-0.6350691,-0.3808819,4.0000000,0.3606175,1.0282475,13.4642172,-1.1223814,2.0006235
119,-13,-5.853251851150471,21.028205207536480,-13.0172653,0.0019008,29.7520657,-0.6106982,-0.4098579,4.0000000,0.2804125,1.0276772,13.3315687,-1.1001283,2.0450878
120,-13,-5.845795211150472,21.028205207536480,-13.0185385,0.0030579,36.3636360,-0.5787956,-0.4334852,5.0000000,0.1919590,1.0271165,13.1994333,-1.0589293,2.0622320
121,-13,-5.838338571150471,21.028205207536480,-13.0197515,0.0042975,43.8016510,-0.5398252,-0.4543429,4.0000000,0.0934326,1.0265656,13.0678568,-1.0021185,2.0597055
122,-13,-5.830881931150472,21.028205207536480,-13.0209007,-0.0044628,4.1322312,-0.4971682,-0.4692622,4.0000000,-0.0088946,1.0260265,12.9372110,-0.9296299,2.0302808
123,-13,-5.823425291150471,21.028205207536480,-13.0219860,-0.0033884,6.6115704,-0.4515829,-0.4785067,4.0000000,-0.1133647,1.0255148,12.8123150,-0.8436487,1.9740882
124,-13,-5.815968651150472,21.028205207536480,-13.0230064,-0.0023140,9.9173555,-0.4099497,-0.4851807,4.0000000,-0.2194907,1.0250294,12.6932869,-0.7508707,1.9174060
125,-13,-5.808512011150471,21.028205207536480,-13.0239611,-0.0013223,13.2231407,-0.3711437,-0.4918466,4.0000000,-0.3300666,1.0245597,12.5763845,-0.6536266,1.8680391
126,-13,-5.801055371150472,21.028205207536480,-13.0248489,-0.0004132,16.5289249,-0.3362665,-0.4939234,4.0000000,-0.4367558,1.0241046,12.4618959,-0.5510911,1.8080101
127,-13,-5.793598731150471,21.028205207536480,-13.0256691,0.0004959,20.6611576,-0.3057172,-0.4928301,4.0000000,-0.5389542,1.0236769,12.3535776,-0.4467060,1.7437352
128,-13,-5.786142091150472,21.028205207536480,-13.0264235,0.0013223,24.7933884,-0.2835689,-0.4888395,4.0000000,-0.6353073,1.0232649,12.2469339,-0.3423717,1.6849623
129,-13,-5.778685451150471,21.028205207536480,-13.0271101,0.0020661,28.9256191,-0.2669764,-0.4840709,4.0000000,-0.7262188,1.0228647,12.1447525,-0.2419231,1.6345775
130,-13,-5.771228811150472,21.028205207536480,-13.0277290,0.0027273,33.0578499,-0.2578658,-0.4748546,4.0000000,-0.8043366,1.0224875,12.0450563,-0.1453727,1.5809070
131,-13,-5.763772171150471,21.028205207536480,-13.0282812,0.0033884,37.1900826,-0.2555738,-0.4646531,4.0000000,-0.8739387,1.0221308,11.9507084,-0.0553676,1.5378990
132,-13,-5.756315531150472,21.028205207536480,-13.0287666,0.0038843,40.4958687,-0.2582707,-0.4506905,4.0000000,-0.9301016,1.0217913,11.8603106,0.0287205,1.4904013
133,-13,-5.748858891150471,21.028205207536480,-13.0291862,0.0042975,43.8016510,-0.2668458,-0.4334401,4.0000000,-0.9719262,1.0214700,11.7749920,0.1050460,1.4434831
134,-13,-5.741402251150472,21.028205207536480,-13.0295401,0.0046281,46.2809906,-0.2781992,-0.4103592,4.0000000,-0.9939630,1.0211761,11.6950569,0.1732446,1.3823397
135,-13,-5.733945611150471,21.028205207536480,-13.0298300,0.0047934,47.9338837,-0.2911383,-0.3858581,4.0000000,-1.0019190,1.0209135,11.6217279,0.2302028,1.3233624
136,-13,-5.726488971150472,21.028205207536480,-13.0300589,-0.0050413,0.0000000,-0.3061943,-0.3563726,4.0000000,-0.9928569,1.0206771,11.5577230,0.2801117,1.2573931
137,-13,-5.719032331150471,21.028205207536480,-13.0302267,-0.0048760,0.0000000,-0.3210619,-0.3225965,4.0000000,-0.9678526,1.0204716,11.5016413,0.3226595,1.1854331
138,-13,-5.711575691150472,21.028205207536480,-13.0303364,-0.0047934,0.0000000,-0.3293671,-0.2836356,4.0000000,-0.9233024,1.0203036,11.4537010,0.3560311,1.0951978
139,-13,-5.704119051150471,21.028205207536480,-13.0303917,-0.0047934,0.0000000,-0.3342284,-0.2403148,4.0000000,-0.8653821,1.0201679,11.4150991,0.3847526,1.0010831
140,-13,-5.696662411150472,21.028205207536480,-13.0303965,-0.0047934,0.0000000,-0.3331307,-0.1940313,5.0000000,-0.7966967,1.0200549,11.3843403,0.4086341,0.9052485
141,-13,-5.689205771150471,21.028205207536480,-13.0303535,-0.0047934,0.0000000,-0.3250805,-0.1464062,4.0000000,-0.7209047,1.0199643,11.3590193,0.4280923,0.8115030
142,-13,-5.681749131150472,21.028205207536480,-13.0302677,-0.0048760,0.0000000,-0.3093384,-0.0969435,4.0000000,-0.6389019,1.0198988,11.3401213,0.4450150,0.7195995
143,-13,-5.890535051150472,21.020748567536479,-13.0110836,-0.0039669,7.4380164,-0.5551977,-0.2451624,4.0000000,0.5259281,1.0316366,14.2327728,-1.0162529,1.4796588
144,-13,-5.883078411150471,21.020748567536479,-13.0126581,-0.0024793,11.5702477,-0.5663815,-0.2978082,4.0000000,0.4825002,1.0311581,14.1259651,-1.0781167,1.6203059
145,-13,-5.875621771150472,21.020748567536479,-13.0141878,-0.0010744,16.5289249,-0.5667326,-0.3473893,4.0000000,0.4294885,1.0306028,14.0030680,-1.1242670,1.7529079
146,-13,-5.868165131150471,21.020748567536479,-13.0156679,0.0003306,22.3140488,-0.5548393,-0.3899465,4.0000000,0.3685833,1.0300030,13.8674536,-1.1484762,1.8577249
147,-13,-5.860708491150472,21.020748567536479,-13.0170946,0.0016529,28.9256191,-0.5344204,-0.4280849,4.0000000,0.2988082,1.0293767,13.7260618,-1.1549782,1.9449306
