OID_,ClipsFinal_DEM_Large_S3_RegS1,X,Y,DEM_Large_S7_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
34,-12,-2.564873611150472,22.161614487536479,-12.7805347,-0.0037190,0.0000000,-0.3500722,-0.2465397,4.0000000,-0.1119521,1.0005742,1.9297671,-0.3811272,0.9452638
35,-12,-2.557416971150472,22.161614487536479,-12.7803612,-0.0044628,0.0000000,-0.3560479,-0.2449502,5.0000000,0.1245153,1.0006524,2.0594692,-0.6144157,0.9540935
36,-12,-2.669266571150471,22.154157847536478,-12.7786455,0.0023140,23.1404953,-0.3181862,-0.0157452,4.0000000,0.2304142,1.0025628,4.1013570,-0.2619045,0.6438562
37,-12,-2.661809931150471,22.154157847536478,-12.7790623,0.0029752,29.7520657,-0.3231609,-0.0469900,4.0000000,0.1276346,1.0023360,3.9145553,-0.2216146,0.6611497
38,-12,-2.654353291150471,22.154157847536478,-12.7794447,0.0036364,36.3636360,-0.3267520,-0.0775454,4.0000000,0.0165511,1.0021039,3.7164743,-0.1716420,0.6831632
39,-12,-2.646896651150471,22.154157847536478,-12.7797909,0.0043802,43.8016510,-0.3301355,-0.1074129,4.0000000,-0.1054786,1.0018722,3.5046508,-0.1093471,0.7117274
40,-12,-2.639440011150471,22.154157847536478,-12.7800980,-0.0047934,0.0000000,-0.3315980,-0.1339130,4.0000000,-0.2345163,1.0016453,3.2849905,-0.0333098,0.7399558
41,-12,-2.631983371150471,22.154157847536478,-12.7803640,-0.0040496,0.0000000,-0.3325482,-0.1589993,4.0000000,-0.3702476,1.0014299,3.0642798,0.0522490,0.7710047
42,-12,-2.624526731150472,22.154157847536478,-12.7805882,-0.0033884,0.0000000,-0.3343371,-0.1834027,4.0000000,-0.5120783,1.0012333,2.8432353,0.1452729,0.8077855
43,-12,-2.617070091150472,22.154157847536478,-12.7807693,-0.0028099,0.0000000,-0.3342342,-0.2007645,4.0000000,-0.6462299,1.0010564,2.6290364,0.2447008,0.8339541
44,-12,-2.609613451150472,22.154157847536478,-12.7809048,-0.0023140,0.0000000,-0.3328151,-0.2184114,4.0000000,-0.7648495,1.0009048,2.4337065,0.3280266,0.8604072
45,-12,-2.602156811150472,22.154157847536478,-12.7809954,-0.0019008,0.0000000,-0.3319702,-0.2334041,4.0000000,-0.8461919,1.0007828,2.2620602,0.3793839,0.8855001
46,-12,-2.594700171150472,22.154157847536478,-12.7810392,-0.0016529,0.0000000,-0.3335104,-0.2476913,5.0000000,-0.8653870,1.0006922,2.1256735,0.3700044,0.9157861
47,-12,-2.587243531150472,22.154157847536478,-12.7810364,-0.0016529,0.0000000,-0.3341292,-0.2551511,4.0000000,-0.7847553,1.0006371,2.0371563,0.2744531,0.9317039
48,-12,-2.579786891150472,22.154157847536478,-12.7809858,-0.0018182,0.0000000,-0.3356939,-0.2636047,4.0000000,-0.6111018,1.0006175,2.0036552,0.0838924,0.9521123
49,-12,-2.572330251150472,22.154157847536478,-12.7808886,-0.0021488,0.0000000,-0.3409430,-0.2674161,4.0000000,-0.3686917,1.0006331,2.0293891,-0.1661406,0.9705002
50,-12,-2.564873611150472,22.154157847536478,-12.7807446,-0.0028099,0.0000000,-0.3484477,-0.2704954,4.0000000,-0.1116147,1.0006875,2.1147768,-0.4293762,0.9920323
51,-12,-2.557416971150472,22.154157847536478,-12.7805529,-0.0036364,0.0000000,-0.3561544,-0.2686751,5.0000000,0.1124428,1.0007796,2.2515109,-0.6497930,1.0035172
52,-12,-2.549960331150471,22.154157847536478,-12.7803154,-0.0044628,0.0000000,-0.3674124,-0.2678207,4.0000000,0.2731511,1.0009059,2.4290397,-0.8087926,1.0243725
53,-12,-2.542503691150471,22.154157847536478,-12.7800331,-0.0052893,0.0000000,-0.3819925,-0.2652356,4.0000000,0.3731009,1.0010716,2.6412027,-0.9035721,1.0483952
54,-12,-2.535047051150471,22.154157847536478,-12.7797050,0.0038843,38.8429756,-0.3989938,-0.2626256,4.0000000,0.4202435,1.0012745,2.8820505,-0.9454947,1.0775051
55,-12,-2.527590411150471,22.154157847536478,-12.7793331,0.0030579,30.5785122,-0.4176481,-0.2565591,4.0000000,0.4283103,1.0015138,3.1408947,-0.9414285,1.1030915
56,-12,-2.520133771150471,22.154157847536478,-12.7789173,0.0022314,22.3140488,-0.4389678,-0.2502104,4.0000000,0.4074737,1.0017890,3.4158604,-0.9078944,1.1340595
57,-12,-2.512677131150471,22.154157847536478,-12.7784595,0.0014876,14.8760328,-0.4628514,-0.2421075,4.0000000,0.3676904,1.0020994,3.7009709,-0.8519054,1.1674168
58,-12,-2.505220491150471,22.154157847536478,-12.7779598,0.0009091,9.0909090,-0.4894201,-0.2344502,4.0000000,0.3167072,1.0024493,3.9973392,-0.7856076,1.2079095
59,-12,-2.497763851150471,22.154157847536478,-12.7774191,0.0004132,4.1322312,-0.5172179,-0.2272259,3.0000000,0.2562069,1.0028397,4.3026628,-0.7106588,1.2525520
60,-12,-2.490307211150471,22.154157847536478,-12.7768373,0.0000826,0.8264463,-0.5462218,-0.2197026,4.0000000,0.1918894,1.0032662,4.6161466,-0.6312947,1.2999645
61,-12,-2.482850571150471,22.154157847536478,-12.7762175,0.0000000,0.0000000,-0.5729183,-0.2096801,4.0000000,0.1260634,1.0037370,4.9378924,-0.5454236,1.3393878
62,-12,-2.475393931150471,22.154157847536478,-12.7755575,0.0000000,0.0000000,-0.5983617,-0.2005779,4.0000000,0.0608387,1.0042489,5.2633934,-0.4619945,1.3789961
63,-12,-2.467937291150471,22.154157847536478,-12.7748604,-0.0002479,0.0000000,-0.6226647,-0.1916613,4.0000000,-0.0026515,1.0048031,5.5964804,-0.3806711,1.4177258
64,-12,-2.669266571150471,22.146701207536477,-12.7789745,0.0029752,29.7520657,-0.3199410,-0.0382741,4.0000000,0.1439463,1.0027690,4.2621665,-0.2204944,0.6527794
65,-12,-2.661809931150471,22.146701207536477,-12.7793941,0.0037190,37.1900826,-0.3231796,-0.0709717,4.0000000,0.0365865,1.0025210,4.0668545,-0.1785298,0.6731076
66,-12,-2.654353291150471,22.146701207536477,-12.7797775,0.0044628,44.6280975,-0.3256612,-0.1027428,4.0000000,-0.0791061,1.0022689,3.8595021,-0.1263795,0.6998298
67,-12,-2.646896651150471,22.146701207536477,-12.7801228,-0.0047107,0.0000000,-0.3277482,-0.1338384,4.0000000,-0.2029661,1.0020187,3.6397684,-0.0647107,0.7331950
68,-12,-2.639440011150471,22.146701207536477,-12.7804279,-0.0038843,0.0000000,-0.3280526,-0.1605964,4.0000000,-0.3314584,1.0017762,3.4152207,0.0102655,0.7650815
69,-12,-2.631983371150471,22.146701207536477,-12.7806902,-0.0031405,0.0000000,-0.3266796,-0.1859460,4.0000000,-0.4647978,1.0015498,3.1879983,0.0929057,0.7972299
70,-12,-2.624526731150472,22.146701207536477,-12.7809095,-0.0024793,0.0000000,-0.3273294,-0.2089050,4.0000000,-0.5983790,1.0013427,2.9653182,0.1805691,0.8345584
71,-12,-2.617070091150472,22.146701207536477,-12.7810841,-0.0019008,0.0000000,-0.3262454,-0.2282452,4.0000000,-0.7236422,1.0011562,2.7525849,0.2671518,0.8659095
72,-12,-2.609613451150472,22.146701207536477,-12.7812109,-0.0014050,0.0000000,-0.3261670,-0.2444494,4.0000000,-0.8255044,1.0009996,2.5582154,0.3366056,0.8960574
73,-12,-2.602156811150472,22.146701207536477,-12.7812920,-0.0009917,0.0000000,-0.3259296,-0.2584877,4.0000000,-0.8843336,1.0008757,2.3911545,0.3673582,0.9234637
74,-12,-2.594700171150472,22.146701207536477,-12.7813244,-0.0007438,0.0000000,-0.3281909,-0.2715729,5.0000000,-0.8782623,1.0007846,2.2629969,0.3351166,0.9553955
75,-12,-2.587243531150472,22.146701207536477,-12.7813091,-0.0007438,0.0000000,-0.3294479,-0.2805206,4.0000000,-0.7791744,1.0007317,2.1848083,0.2181332,0.9773163
76,-12,-2.579786891150472,22.146701207536477,-12.7812452,-0.0009091,0.0000000,-0.3333400,-0.2870352,4.0000000,-0.5933734,1.0007181,2.1621563,0.0193031,0.9995815
77,-12,-2.572330251150472,22.146701207536477,-12.7811317,-0.0012397,0.0000000,-0.3365291,-0.2918422,4.0000000,-0.3538251,1.0007433,2.1992576,-0.2298592,1.0168451
78,-12,-2.564873611150472,22.146701207536477,-12.7809706,-0.0019008,0.0000000,-0.3434304,-0.2944449,4.0000000,-0.1088987,1.0008086,2.2947297,-0.4799910,1.0366226
79,-12,-2.557416971150472,22.146701207536477,-12.7807608,-0.0028099,0.0000000,-0.3513560,-0.2936141,5.0000000,0.1013684,1.0009154,2.4412000,-0.6885965,1.0505157
80,-12,-2.549960331150471,22.146701207536477,-12.7805033,-0.0037190,0.0000000,-0.3616423,-0.2922785,4.0000000,0.2539755,1.0010595,2.6269946,-0.8385325,1.0681332
81,-12,-2.542503691150471,22.146701207536477,-12.7801991,-0.0046281,0.0000000,-0.3759139,-0.2899446,4.0000000,0.3512064,1.0012432,2.8470104,-0.9310956,1.0916451
82,-12,-2.535047051150471,22.146701207536477,-12.7798481,0.0044628,44.6280975,-0.3939011,-0.2866058,4.0000000,0.4009247,1.0014675,3.0936301,-0.9741364,1.1205975
83,-12,-2.527590411150471,22.146701207536477,-12.7794514,0.0035537,35.5371895,-0.4125204,-0.2805431,4.0000000,0.4135813,1.0017322,3.3611748,-0.9746675,1.1450416
84,-12,-2.520133771150471,22.146701207536477,-12.7790089,0.0026446,26.4462814,-0.4340900,-0.2717544,4.0000000,0.4005928,1.0020342,3.6433272,-0.9441016,1.1700635
85,-12,-2.512677131150471,22.146701207536477,-12.7785225,0.0018182,18.1818180,-0.4576815,-0.2631674,4.0000000,0.3687380,1.0023711,3.9333723,-0.8950727,1.2005359
86,-12,-2.505220491150471,22.146701207536477,-12.7779932,0.0011570,11.5702477,-0.4835627,-0.2557558,4.0000000,0.3244106,1.0027499,4.2353435,-0.8359223,1.2390145
87,-12,-2.497763851150471,22.146701207536477,-12.7774210,0.0005785,5.7851238,-0.5090157,-0.2470671,4.0000000,0.2707680,1.0031681,4.5474129,-0.7649023,1.2749646
88,-12,-2.490307211150471,22.146701207536477,-12.7768078,0.0001653,1.6528926,-0.5366220,-0.2361349,4.0000000,0.2150294,1.0036249,4.8642745,-0.6872992,1.3120209
89,-12,-2.482850571150471,22.146701207536477,-12.7761536,0.0000000,0.0000000,-0.5624125,-0.2253910,4.0000000,0.1564271,1.0041279,5.1885314,-0.6072091,1.3471605
90,-12,-2.475393931150471,22.146701207536477,-12.7754583,0.0000000,0.0000000,-0.5872699,-0.2148368,4.0000000,0.0975054,1.0046669,5.5167675,-0.5271789,1.3821090
91,-12,-2.467937291150471,22.146701207536477,-12.7747250,-0.0003306,0.0000000,-0.6114166,-0.2027788,4.0000000,0.0420773,1.0052454,5.8497434,-0.4476349,1.4144812
92,-12,-2.460480651150471,22.146701207536477,-12.7739525,-0.0009091,0.0000000,-0.6333193,-0.1923838,4.0000000,-0.0103659,1.0058739,6.1869044,-0.3744017,1.4464635
93,-12,-2.676723211150471,22.139244567536480,-12.7788763,0.0029752,29.7520657,-0.3109336,-0.0310339,4.0000000,0.1554088,1.0032352,4.6058731,-0.2174766,0.6337179
94,-12,-2.669266571150471,22.139244567536480,-12.7793331,0.0037190,37.1900826,-0.3151938,-0.0656276,4.0000000,0.0519886,1.0029711,4.4150281,-0.1832438,0.6551747
95,-12,-2.661809931150471,22.139244567536480,-12.7797537,0.0045455,45.4545441,-0.3179837,-0.0988118,4.0000000,-0.0578860,1.0026995,4.2098546,-0.1397375,0.6822690
96,-12,-2.654353291150471,22.139244567536480,-12.7801371,-0.0046281,0.0000000,-0.3206880,-0.1305899,4.0000000,-0.1750995,1.0024285,3.9922752,-0.0860802,0.7166348
97,-12,-2.646896651150471,22.139244567536480,-12.7804804,-0.0038017,0.0000000,-0.3228935,-0.1597503,4.0000000,-0.2960928,1.0021609,3.7651708,-0.0234077,0.7547399
98,-12,-2.639440011150471,22.139244567536480,-12.7807817,-0.0030579,0.0000000,-0.3232363,-0.1870179,4.0000000,-0.4226276,1.0019040,3.5336750,0.0485918,0.7930617
99,-12,-2.631983371150471,22.139244567536480,-12.7810402,-0.0023967,0.0000000,-0.3223021,-0.2111682,4.0000000,-0.5513074,1.0016639,3.3029935,0.1289709,0.8294271
100,-12,-2.624526731150472,22.139244567536480,-12.7812529,-0.0018182,0.0000000,-0.3214673,-0.2341526,4.0000000,-0.6778481,1.0014445,3.0775068,0.2095429,0.8684449
101,-12,-2.617070091150472,22.139244567536480,-12.7814188,-0.0013223,0.0000000,-0.3194387,-0.2525439,4.0000000,-0.7899073,1.0012523,2.8635180,0.2848196,0.8998355
102,-12,-2.609613451150472,22.139244567536480,-12.7815371,-0.0009091,0.0000000,-0.3187182,-0.2695066,4.0000000,-0.8758594,1.0010927,2.6732142,0.3368461,0.9334538
103,-12,-2.602156811150472,22.139244567536480,-12.7816076,-0.0005785,0.0000000,-0.3181358,-0.2838114,4.0000000,-0.9141449,1.0009674,2.5148602,0.3465222,0.9635547
104,-12,-2.594700171150472,22.139244567536480,-12.7816277,-0.0003306,0.0000000,-0.3194054,-0.2971639,5.0000000,-0.8848292,1.0008792,2.3958428,0.2905013,0.9967400
105,-12,-2.587243531150472,22.139244567536480,-12.7815990,-0.0003306,0.0000000,-0.3202685,-0.3061330,4.0000000,-0.7675517,1.0008309,2.3271565,0.1552856,1.0196998
106,-12,-2.579786891150472,22.139244567536480,-12.7815199,-0.0004959,0.0000000,-0.3236223,-0.3129095,4.0000000,-0.5740886,1.0008235,2.3169458,-0.0517305,1.0428351
107,-12,-2.572330251150472,22.139244567536480,-12.7813911,-0.0008264,0.0000000,-0.3258872,-0.3174866,4.0000000,-0.3386956,1.0008590,2.3649645,-0.2962776,1.0586137
108,-12,-2.564873611150472,22.139244567536480,-12.7812119,-0.0014876,0.0000000,-0.3319235,-0.3200999,4.0000000,-0.1063920,1.0009362,2.4699013,-0.5338078,1.0771919
109,-12,-2.557416971150472,22.139244567536480,-12.7809839,-0.0023967,0.0000000,-0.3409753,-0.3202560,5.0000000,0.0911788,1.0010576,2.6256988,-0.7316908,1.0956943
110,-12,-2.549960331150471,22.139244567536480,-12.7807055,-0.0033058,0.0000000,-0.3515190,-0.3181921,4.0000000,0.2359682,1.0012213,2.8212755,-0.8723524,1.1116943
111,-12,-2.542503691150471,22.139244567536480,-12.7803793,-0.0042149,0.0000000,-0.3647118,-0.3156151,4.0000000,0.3283253,1.0014256,3.0491252,-0.9595554,1.1319723
112,-12,-2.535047051150471,22.139244567536480,-12.7800045,-0.0051240,0.0000000,-0.3821159,-0.3122750,4.0000000,0.3770303,1.0016726,3.3029330,-1.0015802,1.1591206
113,-12,-2.527590411150471,22.139244567536480,-12.7795830,0.0039669,39.6694221,-0.4006387,-0.3062105,4.0000000,0.3923271,1.0019633,3.5797093,-1.0047482,1.1822034
114,-12,-2.520133771150471,22.139244567536480,-12.7791138,0.0030579,30.5785122,-0.4213873,-0.2961978,4.0000000,0.3841421,1.0022933,3.8695443,-0.9765376,1.2009530
115,-12,-2.512677131150471,22.139244567536480,-12.7785997,0.0021488,21.4876041,-0.4445821,-0.2866322,4.0000000,0.3586187,1.0026586,4.1659861,-0.9318832,1.2268105
116,-12,-2.505220491150471,22.139244567536480,-12.7780409,0.0014050,14.0495872,-0.4694007,-0.2787281,4.0000000,0.3201995,1.0030676,4.4738865,-0.8776556,1.2607961
117,-12,-2.497763851150471,22.139244567536480,-12.7774382,0.0007438,7.4380164,-0.4949480,-0.2678465,4.0000000,0.2752181,1.0035169,4.7922869,-0.8109112,1.2907608
118,-12,-2.490307211150471,22.139244567536480,-12.7767925,0.0002479,2.4793389,-0.5203043,-0.2561820,4.0000000,0.2254555,1.0040058,5.1122856,-0.7378194,1.3200901
119,-12,-2.482850571150471,22.139244567536480,-12.7761040,0.0000000,0.0000000,-0.5461517,-0.2437388,4.0000000,0.1742300,1.0045369,5.4399433,-0.6617075,1.3504429
120,-12,-2.475393931150471,22.139244567536480,-12.7753744,0.0000000,0.0000000,-0.5702214,-0.2310013,4.0000000,0.1220741,1.0051044,5.7708516,-0.5840768,1.3783221
121,-12,-2.467937291150471,22.139244567536480,-12.7746048,-0.0004132,0.0000000,-0.5924455,-0.2162865,4.0000000,0.0738352,1.0057112,6.1026292,-0.5064083,1.4006553
122,-12,-2.460480651150471,22.139244567536480,-12.7737961,-0.0010744,0.0000000,-0.6121269,-0.2039637,4.0000000,0.0265700,1.0063610,6.4394341,-0.4344975,1.4238880
123,-12,-2.453024011150471,22.139244567536480,-12.7729483,-0.0019008,0.0000000,-0.6283174,-0.1891882,4.0000000,-0.0157255,1.0070504,6.7784190,-0.3626509,1.4377546
124,-12,-2.445567371150471,22.139244567536480,-12.7720633,-0.0028099,0.0000000,-0.6421079,-0.1743916,4.0000000,-0.0545989,1.0077784,7.1181664,-0.2941842,1.4487326
125,-12,-2.438110731150472,22.139244567536480,-12.7711401,-0.0037190,0.0000000,-0.6534474,-0.1588663,4.0000000,-0.0881395,1.0085434,7.4579821,-0.2295931,1.4557323
126,-12,-2.676723211150471,22.131787927536479,-12.7792616,0.0037190,37.1900826,-0.3084506,-0.0556629,4.0000000,0.0673414,1.0034500,4.7568316,-0.1786673,0.6378492
127,-12,-2.669266571150471,22.131787927536479,-12.7797194,0.0045455,45.4545441,-0.3115771,-0.0914740,4.0000000,-0.0381436,1.0031629,4.5561557,-0.1448044,0.6648653
128,-12,-2.661809931150471,22.131787927536479,-12.7801399,-0.0045455,0.0000000,-0.3140718,-0.1258867,5.0000000,-0.1490985,1.0028708,4.3402719,-0.1026750,0.6995919
129,-12,-2.654353291150471,22.131787927536479,-12.7805214,-0.0037190,0.0000000,-0.3156829,-0.1569511,4.0000000,-0.2647533,1.0025806,4.1137867,-0.0491488,0.7378250
130,-12,-2.646896651150471,22.131787927536479,-12.7808619,-0.0029752,0.0000000,-0.3158528,-0.1861297,4.0000000,-0.3853705,1.0022956,3.8811166,0.0131111,0.7780785
131,-12,-2.639440011150471,22.131787927536479,-12.7811584,-0.0023140,0.0000000,-0.3152348,-0.2134217,4.0000000,-0.5095160,1.0020249,3.6441479,0.0826726,0.8203047
132,-12,-2.631983371150471,22.131787927536479,-12.7814102,-0.0017355,0.0000000,-0.3149247,-0.2373559,4.0000000,-0.6333327,1.0017731,3.4089310,0.1586208,0.8626243
133,-12,-2.624526731150472,22.131787927536479,-12.7816153,-0.0012397,0.0000000,-0.3130869,-0.2596380,4.0000000,-0.7504786,1.0015444,3.1813469,0.2312025,0.9029501
134,-12,-2.617070091150472,22.131787927536479,-12.7817726,-0.0008264,0.0000000,-0.3096012,-0.2778159,4.0000000,-0.8485641,1.0013466,2.9687572,0.2929324,0.9346430
135,-12,-2.609613451150472,22.131787927536479,-12.7818813,-0.0004959,0.0000000,-0.3077970,-0.2955388,4.0000000,-0.9180886,1.0011835,2.7831755,0.3270110,0.9712811
136,-12,-2.602156811150472,22.131787927536479,-12.7819395,-0.0002479,0.0000000,-0.3061644,-0.3106043,4.0000000,-0.9362805,1.0010580,2.6299834,0.3150719,1.0040933
137,-12,-2.594700171150472,22.131787927536479,-12.7819481,-0.0000826,0.0000000,-0.3058039,-0.3232484,5.0000000,-0.8831923,1.0009726,2.5195742,0.2366956,1.0349642
138,-12,-2.587243531150472,22.131787927536479,-12.7819052,-0.0000826,0.0000000,-0.3061035,-0.3322375,4.0000000,-0.7503744,1.0009292,2.4611850,0.0858994,1.0586616
139,-12,-2.579786891150472,22.131787927536479,-12.7818108,-0.0002479,0.0000000,-0.3083958,-0.3402518,4.0000000,-0.5533745,1.0009301,2.4631391,-0.1271292,1.0844158
140,-12,-2.572330251150472,22.131787927536479,-12.7816648,-0.0005785,0.0000000,-0.3121021,-0.3443517,4.0000000,-0.3224854,1.0009769,2.5234644,-0.3662179,1.1027297
141,-12,-2.564873611150472,22.131787927536479,-12.7814674,-0.0011570,0.0000000,-0.3175966,-0.3457504,4.0000000,-0.1005602,1.0010687,2.6393833,-0.5909406,1.1173813
142,-12,-2.557416971150472,22.131787927536479,-12.7812195,-0.0020661,0.0000000,-0.3263911,-0.3463996,5.0000000,0.0835335,1.0012060,2.8043935,-0.7763327,1.1367629
143,-12,-2.549960331150471,22.131787927536479,-12.7809210,-0.0029752,0.0000000,-0.3372126,-0.3448252,4.0000000,0.2183034,1.0013905,3.0105565,-0.9079537,1.1542596
144,-12,-2.542503691150471,22.131787927536479,-12.7805719,-0.0038843,0.0000000,-0.3501447,-0.3415117,4.0000000,0.3051492,1.0016170,3.2490690,-0.9881725,1.1714877
145,-12,-2.535047051150471,22.131787927536479,-12.7801743,-0.0047934,0.0000000,-0.3673425,-0.3374340,4.0000000,0.3526407,1.0018882,3.5101266,-1.0275086,1.1955886
146,-12,-2.527590411150471,22.131787927536479,-12.7797270,0.0042975,42.9752083,-0.3854051,-0.3308745,4.0000000,0.3691346,1.0022058,3.7945664,-1.0308837,1.2152888
147,-12,-2.520133771150471,22.131787927536479,-12.7792320,0.0033884,33.8842964,-0.4038711,-0.3215846,4.0000000,0.3623807,1.0025650,4.0925694,-1.0055498,1.2294229
