OID_,Clips_Alternate_DEM_Large_S5_15_RegR,X,Y,DEM_Large_S5_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1
35,,-6.397586571150471,21.423407127536478,-12.8078299,0.0025620,43.8016510,0.0506656,-0.5493110,4.0000000,-0.3407049,1.1445694,29.1170769,-0.7579172
36,,-6.390129931150472,21.423407127536478,-12.8108301,-0.0044628,23.1404953,0.0912043,-0.5805420,4.0000000,-0.4192280,1.1413363,28.8232193,-0.7418560
37,,-6.382673291150471,21.423407127536478,-12.8137550,-0.0014876,29.7520657,0.1265263,-0.6008803,5.0000000,-0.4908007,1.1379551,28.5102673,-0.7109599
38,,-6.375216651150472,21.423407127536478,-12.8166018,0.0013223,37.1900826,0.1529790,-0.6101990,5.0000000,-0.5529572,1.1344951,28.1863556,-0.6674409
39,,-6.367760011150471,21.423407127536478,-12.8193722,0.0040496,45.4545441,0.1715538,-0.6121364,4.0000000,-0.6088780,1.1310114,27.8534832,-0.6153947
40,,-6.360303371150472,21.423407127536478,-12.8220654,-0.0033058,27.2727280,0.1788642,-0.6043991,4.0000000,-0.6547298,1.1275216,27.5152054,-0.5540683
41,,-6.352846731150471,21.423407127536478,-12.8246841,-0.0006612,33.8842964,0.1776998,-0.5893003,4.0000000,-0.6922907,1.1240817,27.1754532,-0.4863099
42,,-6.345390091150472,21.423407127536478,-12.8272305,0.0019008,41.3223152,0.1673889,-0.5683109,4.0000000,-0.7218772,1.1207138,26.8381901,-0.4147447
43,,-6.337933451150471,21.423407127536478,-12.8297091,0.0044628,49.5867767,0.1484982,-0.5405846,4.0000000,-0.7402458,1.1174384,26.5031891,-0.3409232
44,,-6.330476811150472,21.423407127536478,-12.8321228,-0.0031405,25.6198349,0.1235257,-0.5086325,4.0000000,-0.7496507,1.1143045,26.1782150,-0.2676143
45,,-6.323020171150471,21.423407127536478,-12.8344774,-0.0007438,32.2314034,0.0944423,-0.4742070,4.0000000,-0.7511426,1.1113211,25.8622303,-0.1972715
46,,-6.315563531150472,21.423407127536478,-12.8367777,0.0015702,38.8429756,0.0638781,-0.4393370,4.0000000,-0.7475156,1.1084670,25.5550079,-0.1311585
47,,-6.308106891150471,21.423407127536478,-12.8390284,0.0037190,46.2809906,0.0310023,-0.4014320,4.0000000,-0.7353909,1.1057597,25.2610531,-0.0674731
48,,-6.405043211150472,21.415950487536481,-12.8075790,0.0023140,42.9752083,0.0186696,-0.5226473,4.0000000,-0.2998603,1.1479051,29.4154263,-0.7454343
49,,-6.397586571150471,21.415950487536481,-12.8106594,-0.0046281,23.1404953,0.0615939,-0.5651546,4.0000000,-0.3830264,1.1446433,29.1233196,-0.7472829
50,,-6.390129931150472,21.415950487536481,-12.8136644,-0.0016529,29.7520657,0.1012710,-0.5979607,4.0000000,-0.4598475,1.1411953,28.8092861,-0.7360738
51,,-6.382673291150471,21.415950487536481,-12.8165922,0.0013223,37.1900826,0.1335980,-0.6184538,4.0000000,-0.5279148,1.1376038,28.4765320,-0.7089927
52,,-6.375216651150472,21.415950487536481,-12.8194389,0.0041322,45.4545441,0.1591072,-0.6284136,5.0000000,-0.5876576,1.1339394,28.1326904,-0.6691697
53,,-6.367760011150471,21.415950487536481,-12.8222055,-0.0031405,28.0991745,0.1760829,-0.6299273,4.0000000,-0.6407118,1.1302781,27.7825222,-0.6191427
54,,-6.360303371150472,21.415950487536481,-12.8248940,-0.0004959,34.7107430,0.1836600,-0.6233755,4.0000000,-0.6859608,1.1266283,27.4273567,-0.5607902
55,,-6.352846731150471,21.415950487536481,-12.8275032,0.0021488,42.1487617,0.1797249,-0.6071469,4.0000000,-0.7203588,1.1230454,27.0718613,-0.4939351
56,,-6.345390091150472,21.415950487536481,-12.8300390,-0.0052893,20.6611576,0.1675144,-0.5843390,4.0000000,-0.7464380,1.1195620,26.7200184,-0.4222399
57,,-6.337933451150471,21.415950487536481,-12.8325024,-0.0028099,26.4462814,0.1480318,-0.5554573,4.0000000,-0.7621020,1.1161864,26.3733521,-0.3488126
58,,-6.330476811150472,21.415950487536481,-12.8348999,-0.0004132,33.0578499,0.1231216,-0.5224158,4.0000000,-0.7695379,1.1129744,26.0370808,-0.2752936
59,,-6.323020171150471,21.415950487536481,-12.8372364,0.0019835,40.4958687,0.0934056,-0.4861465,4.0000000,-0.7693300,1.1099064,25.7105064,-0.2029628
60,,-6.315563531150472,21.415950487536481,-12.8395157,0.0042975,47.9338837,0.0612536,-0.4481720,4.0000000,-0.7628304,1.1069808,25.3942757,-0.1335135
61,,-6.308106891150471,21.415950487536481,-12.8417435,-0.0035537,23.9669418,0.0285901,-0.4096416,4.0000000,-0.7508026,1.1042328,25.0924664,-0.0684806
62,,-6.405043211150472,21.408493847536480,-12.8103981,-0.0048760,23.1404953,0.0309540,-0.5377367,4.0000000,-0.3434007,1.1481041,29.4336605,-0.7320725
63,,-6.397586571150471,21.408493847536480,-12.8134842,-0.0018182,29.7520657,0.0707956,-0.5801182,4.0000000,-0.4232896,1.1446264,29.1214943,-0.7369469
64,,-6.390129931150472,21.408493847536480,-12.8164930,0.0011570,37.1900826,0.1065454,-0.6117800,4.0000000,-0.4952967,1.1409659,28.7868462,-0.7282633
65,,-6.382673291150471,21.408493847536480,-12.8194199,0.0041322,45.4545441,0.1348152,-0.6317565,4.0000000,-0.5597440,1.1371772,28.4368896,-0.7037690
66,,-6.375216651150472,21.408493847536480,-12.8222656,-0.0030579,28.9256191,0.1590018,-0.6430108,5.0000000,-0.6182280,1.1333320,28.0752754,-0.6677936
67,,-6.367760011150471,21.408493847536480,-12.8250275,-0.0003306,35.5371895,0.1730915,-0.6439553,4.0000000,-0.6677799,1.1295060,27.7076035,-0.6201308
68,,-6.360303371150472,21.408493847536480,-12.8277082,0.0023140,42.9752083,0.1783045,-0.6362741,4.0000000,-0.7099826,1.1257186,27.3361988,-0.5625656
69,,-6.352846731150471,21.408493847536480,-12.8303089,-0.0050413,21.4876041,0.1745422,-0.6205850,4.0000000,-0.7428109,1.1220044,26.9675350,-0.4983591
70,,-6.345390091150472,21.408493847536480,-12.8328323,-0.0025620,27.2727280,0.1624391,-0.5971555,4.0000000,-0.7658083,1.1184157,26.6024857,-0.4285027
71,,-6.337933451150471,21.408493847536480,-12.8352823,-0.0001653,33.8842964,0.1414727,-0.5662988,4.0000000,-0.7796623,1.1149614,26.2451534,-0.3529355
72,,-6.330476811150472,21.408493847536480,-12.8376627,0.0022314,41.3223152,0.1157894,-0.5319735,4.0000000,-0.7863602,1.1116748,25.8987446,-0.2775868
73,,-6.323020171150471,21.408493847536480,-12.8399801,0.0046281,49.5867767,0.0862485,-0.4947958,4.0000000,-0.7855179,1.1085341,25.5630131,-0.2040736
74,,-6.315563531150472,21.408493847536480,-12.8422384,-0.0030579,25.6198349,0.0543915,-0.4553031,4.0000000,-0.7775364,1.1055567,25.2379971,-0.1330698
75,,-6.308106891150471,21.408493847536480,-12.8444443,-0.0009091,31.4049587,0.0216587,-0.4146151,4.0000000,-0.7633265,1.1027682,24.9281158,-0.0659037
76,,-6.412499851150471,21.401037207536479,-12.8100500,-0.0052066,23.1404953,0.0061808,-0.5003800,4.0000000,-0.3038011,1.1515955,29.7409554,-0.6969590
77,,-6.405043211150472,21.401037207536479,-12.8132153,-0.0020661,29.7520657,0.0440096,-0.5523844,4.0000000,-0.3851776,1.1481665,29.4374657,-0.7195913
78,,-6.397586571150471,21.401037207536479,-12.8163042,0.0009917,37.1900826,0.0796742,-0.5940066,4.0000000,-0.4604347,1.1444863,29.1074390,-0.7275784
79,,-6.390129931150472,21.401037207536479,-12.8193130,0.0039669,45.4545441,0.1119640,-0.6247361,4.0000000,-0.5287792,1.1406267,28.7567863,-0.7206931
80,,-6.382673291150471,21.401037207536479,-12.8222399,-0.0030579,29.7520657,0.1391199,-0.6455486,4.0000000,-0.5906721,1.1366757,28.3902092,-0.7004251
81,,-6.375216651150472,21.401037207536479,-12.8250809,-0.0002479,36.3636360,0.1580080,-0.6556104,5.0000000,-0.6454550,1.1326941,28.0133724,-0.6657657
82,,-6.367760011150471,21.401037207536479,-12.8278379,0.0024793,43.8016510,0.1699284,-0.6568746,4.0000000,-0.6924379,1.1287270,27.6317406,-0.6213113
83,,-6.360303371150472,21.401037207536479,-12.8305111,-0.0048760,22.3140488,0.1725196,-0.6480419,4.0000000,-0.7312735,1.1248139,27.2474613,-0.5648104
84,,-6.352846731150471,21.401037207536479,-12.8331013,-0.0023140,28.0991745,0.1675451,-0.6320626,4.0000000,-0.7620705,1.1210008,26.8657322,-0.5020546
85,,-6.345390091150472,21.401037207536479,-12.8356123,0.0001653,34.7107430,0.1551833,-0.6082783,4.0000000,-0.7828586,1.1173184,26.4901142,-0.4336981
86,,-6.337933451150471,21.401037207536479,-12.8380480,0.0025620,42.1487617,0.1345865,-0.5768906,4.0000000,-0.7955888,1.1137844,26.1216946,-0.3581925
87,,-6.330476811150472,21.401037207536479,-12.8404121,-0.0050413,20.6611576,0.1075185,-0.5405756,4.0000000,-0.7998690,1.1104242,25.7659435,-0.2812823
88,,-6.323020171150471,21.401037207536479,-12.8427105,-0.0026446,26.4462814,0.0782326,-0.5026447,4.0000000,-0.7989764,1.1072233,25.4199276,-0.2063131
89,,-6.315563531150472,21.401037207536479,-12.8449478,-0.0003306,33.0578499,0.0456013,-0.4612984,4.0000000,-0.7902651,1.1041952,25.0872974,-0.1323317
90,,-6.308106891150471,21.401037207536479,-12.8471308,0.0017355,39.6694221,0.0115918,-0.4184718,4.0000000,-0.7755433,1.1013566,24.7700367,-0.0614002
91,,-6.300650251150472,21.401037207536479,-12.8492651,0.0038017,47.1074371,-0.0223562,-0.3771178,4.0000000,-0.7586150,1.0986797,24.4655724,0.0043794
92,,-6.419956491150472,21.393580567536478,-12.8096209,0.0045455,49.5867767,-0.0121843,-0.4587328,4.0000000,-0.2656304,1.1550426,30.0387383,-0.6518352
93,,-6.412499851150471,21.393580567536478,-12.8128605,-0.0022314,29.7520657,0.0213006,-0.5154089,4.0000000,-0.3467295,1.1517118,29.7497883,-0.6840882
94,,-6.405043211150472,21.393580567536478,-12.8160276,0.0008264,37.1900826,0.0540400,-0.5644841,4.0000000,-0.4222878,1.1480922,29.4302979,-0.7066803
95,,-6.397586571150471,21.393580567536478,-12.8191185,0.0038843,45.4545441,0.0867245,-0.6063862,4.0000000,-0.4943123,1.1442343,29.0850163,-0.7184603
96,,-6.390129931150472,21.393580567536478,-12.8221264,-0.0031405,29.7520657,0.1153774,-0.6362059,4.0000000,-0.5589492,1.1402102,28.7173271,-0.7134625
97,,-6.382673291150471,21.393580567536478,-12.8250494,-0.0002479,37.1900826,0.1402593,-0.6566876,4.0000000,-0.6170712,1.1361208,28.3373985,-0.6963041
98,,-6.375216651150472,21.393580567536478,-12.8278875,0.0025620,44.6280975,0.1562921,-0.6665904,5.0000000,-0.6680027,1.1320156,27.9483166,-0.6651781
99,,-6.367760011150471,21.393580567536478,-12.8306379,-0.0047107,23.1404953,0.1670695,-0.6688245,4.0000000,-0.7138528,1.1279193,27.5526466,-0.6237962
100,,-6.360303371150472,21.393580567536478,-12.8333015,-0.0021488,28.9256191,0.1676284,-0.6592066,4.0000000,-0.7494814,1.1239028,27.1572304,-0.5689318
101,,-6.352846731150471,21.393580567536478,-12.8358822,0.0004132,35.5371895,0.1607546,-0.6422514,4.0000000,-0.7780570,1.1200122,26.7648010,-0.5064458
102,,-6.345390091150472,21.393580567536478,-12.8383808,0.0028926,42.9752083,0.1464946,-0.6179350,4.0000000,-0.7978562,1.1162479,26.3789272,-0.4380139
103,,-6.337933451150471,21.393580567536478,-12.8408012,-0.0047107,21.4876041,0.1265249,-0.5870106,4.0000000,-0.8099260,1.1126459,26.0019722,-0.3640952
104,,-6.330476811150472,21.393580567536478,-12.8431492,-0.0023140,27.2727280,0.0995646,-0.5498513,4.0000000,-0.8132519,1.1092216,25.6365814,-0.2864508
105,,-6.323020171150471,21.393580567536478,-12.8454285,0.0000000,33.8842964,0.0687363,-0.5091867,4.0000000,-0.8098710,1.1059709,25.2833176,-0.2085025
106,,-6.315563531150472,21.393580567536478,-12.8476448,0.0023140,41.3223152,0.0362568,-0.4671504,4.0000000,-0.8018200,1.1029055,24.9434566,-0.1324808
107,,-6.308106891150471,21.393580567536478,-12.8498049,0.0043802,48.7603302,0.0015050,-0.4230032,4.0000000,-0.7873145,1.1000196,24.6180420,-0.0586919
108,,-6.300650251150472,21.393580567536478,-12.8519144,-0.0035537,23.1404953,-0.0331440,-0.3804422,4.0000000,-0.7713510,1.0972944,24.3069019,0.0104666
109,,-6.419956491150472,21.386123927536481,-12.8124275,-0.0027273,28.9256191,0.0080902,-0.4768545,4.0000000,-0.3112431,1.1552008,30.0524483,-0.6424659
110,,-6.412499851150471,21.386123927536481,-12.8156691,0.0004959,36.3636360,0.0380816,-0.5306010,4.0000000,-0.3867203,1.1516895,29.7475204,-0.6744816
111,,-6.405043211150472,21.386123927536481,-12.8188372,0.0035537,44.6280975,0.0687155,-0.5787554,4.0000000,-0.4585874,1.1479026,29.4140263,-0.6989233
112,,-6.397586571150471,21.386123927536481,-12.8219261,-0.0033884,28.9256191,0.0968922,-0.6188671,4.0000000,-0.5257570,1.1438915,29.0531387,-0.7119772
113,,-6.390129931150472,21.386123927536481,-12.8249321,-0.0004132,36.3636360,0.1223666,-0.6478247,4.0000000,-0.5859700,1.1397280,28.6731358,-0.7096794
114,,-6.382673291150471,21.386123927536481,-12.8278513,0.0024793,44.6280975,0.1444749,-0.6680427,4.0000000,-0.6412178,1.1355125,28.2805862,-0.6948676
115,,-6.375216651150472,21.386123927536481,-12.8306828,-0.0047107,23.1404953,0.1587708,-0.6784181,5.0000000,-0.6898893,1.1312964,27.8794937,-0.6669469
116,,-6.367760011150471,21.386123927536481,-12.8334265,-0.0019835,29.7520657,0.1645307,-0.6788176,4.0000000,-0.7309477,1.1271036,27.4726753,-0.6266875
117,,-6.360303371150472,21.386123927536481,-12.8360815,0.0005785,36.3636360,0.1653063,-0.6704915,4.0000000,-0.7655058,1.1230063,27.0668335,-0.5754773
118,,-6.352846731150471,21.386123927536481,-12.8386507,0.0031405,43.8016510,0.1569765,-0.6535600,4.0000000,-0.7922065,1.1190387,26.6661377,-0.5149136
119,,-6.345390091150472,21.386123927536481,-12.8411369,-0.0043802,22.3140488,0.1399041,-0.6276716,4.0000000,-0.8103541,1.1152127,26.2711220,-0.4449891
120,,-6.337933451150471,21.386123927536481,-12.8435431,-0.0019835,28.0991745,0.1181541,-0.5960758,4.0000000,-0.8219331,1.1115546,25.8858910,-0.3702185
121,,-6.330476811150472,21.386123927536481,-12.8458738,0.0003306,34.7107430,0.0920922,-0.5590582,4.0000000,-0.8249991,1.1080775,25.5127811,-0.2931173
122,,-6.323020171150471,21.386123927536481,-12.8481350,0.0026446,42.1487617,0.0607751,-0.5174232,4.0000000,-0.8210672,1.1047858,25.1525784,-0.2137793
123,,-6.315563531150472,21.386123927536481,-12.8503313,-0.0050413,19.8347111,0.0262908,-0.4728794,4.0000000,-0.8119418,1.1016837,24.8064499,-0.1338169
124,,-6.308106891150471,21.386123927536481,-12.8524685,-0.0029752,24.7933884,-0.0077931,-0.4291610,4.0000000,-0.7999147,1.0987545,24.4747334,-0.0584074
125,,-6.300650251150472,21.386123927536481,-12.8545532,-0.0009091,30.5785122,-0.0434009,-0.3850035,4.0000000,-0.7846722,1.0959935,24.1551723,0.0146652
126,,-6.427413131150471,21.378667287536480,-12.8119221,-0.0032231,28.0991745,0.0091627,-0.4399738,4.0000000,-0.2822048,1.1585323,30.3369656,-0.5977429
127,,-6.419956491150472,21.378667287536480,-12.8152332,0.0000000,35.5371895,0.0368052,-0.4992349,4.0000000,-0.3576883,1.1551666,30.0488644,-0.6407815
128,,-6.412499851150471,21.378667287536480,-12.8184748,0.0032231,43.8016510,0.0648560,-0.5507705,4.0000000,-0.4285776,1.1514987,29.7306671,-0.6729634
129,,-6.405043211150472,21.378667287536480,-12.8216419,-0.0037190,28.0991745,0.0931598,-0.5964413,4.0000000,-0.4961643,1.1475687,29.3839607,-0.6967182
130,,-6.397586571150471,21.378667287536480,-12.8247280,-0.0006612,35.5371895,0.1198569,-0.6355699,4.0000000,-0.5587425,1.1434274,29.0114079,-0.7123973
131,,-6.390129931150472,21.378667287536480,-12.8277302,0.0023140,43.8016510,0.1419789,-0.6628979,4.0000000,-0.6140350,1.1391591,28.6202965,-0.7117608
132,,-6.382673291150471,21.378667287536480,-12.8306437,-0.0047934,23.1404953,0.1579488,-0.6816718,4.0000000,-0.6639299,1.1348518,28.2186470,-0.6994136
133,,-6.375216651150472,21.378667287536480,-12.8334694,-0.0019835,29.7520657,0.1691713,-0.6921979,5.0000000,-0.7093459,1.1305473,27.8076458,-0.6750499
134,,-6.367760011150471,21.378667287536480,-12.8362045,0.0007438,37.1900826,0.1714291,-0.6922743,4.0000000,-0.7485406,1.1262798,27.3922806,-0.6360078
135,,-6.360303371150472,21.378667287536480,-12.8388510,0.0033058,44.6280975,0.1667355,-0.6818604,4.0000000,-0.7792004,1.1221230,26.9793224,-0.5845205
136,,-6.352846731150471,21.378667287536480,-12.8414087,-0.0041322,23.1404953,0.1567118,-0.6650870,4.0000000,-0.8046322,1.1181009,26.5700951,-0.5255417
137,,-6.345390091150472,21.378667287536480,-12.8438826,-0.0016529,28.9256191,0.1389808,-0.6392664,4.0000000,-0.8218342,1.1142237,26.1674366,-0.4566985
138,,-6.337933451150471,21.378667287536480,-12.8462744,0.0007438,35.5371895,0.1148194,-0.6070507,4.0000000,-0.8321536,1.1105188,25.7766895,-0.3819478
139,,-6.330476811150472,21.378667287536480,-12.8485889,0.0030579,42.9752083,0.0870320,-0.5688987,4.0000000,-0.8345469,1.1070007,25.3957062,-0.3032505
140,,-6.323020171150471,21.378667287536480,-12.8508310,-0.0046281,20.6611576,0.0561184,-0.5279457,4.0000000,-0.8330744,1.1036694,25.0295105,-0.2228169
141,,-6.315563531150472,21.378667287536480,-12.8530073,-0.0023140,26.4462814,0.0215069,-0.4829089,4.0000000,-0.8249345,1.1005293,24.6772785,-0.1408834
142,,-6.308106891150471,21.378667287536480,-12.8551226,-0.0002479,32.2314034,-0.0135560,-0.4382470,4.0000000,-0.8141577,1.0975577,24.3368530,-0.0623364
143,,-6.300650251150472,21.378667287536480,-12.8571825,0.0017355,38.8429756,-0.0504101,-0.3928657,4.0000000,-0.8003653,1.0947549,24.0105972,0.0146338
144,,-6.427413131150471,21.371210647536479,-12.8147249,-0.0004959,34.7107430,0.0414342,-0.4658859,4.0000000,-0.3312864,1.1584648,30.3311310,-0.6004854
145,,-6.419956491150472,21.371210647536479,-12.8180361,0.0027273,42.9752083,0.0690498,-0.5221071,4.0000000,-0.4022932,1.1549424,30.0296822,-0.6419209
146,,-6.412499851150471,21.371210647536479,-12.8212757,-0.0040496,27.2727280,0.0980442,-0.5732293,4.0000000,-0.4695410,1.1511302,29.6979561,-0.6769176
147,,-6.405043211150472,21.371210647536479,-12.8244400,-0.0009917,34.7107430,0.1246084,-0.6162173,4.0000000,-0.5316011,1.1470704,29.3382988,-0.7008334
148,,-6.397586571150471,21.371210647536479,-12.8275223,0.0020661,42.9752083,0.1495162,-0.6536944,4.0000000,-0.5896482,1.1428124,28.9563599,-0.7177406
149,,-6.390129931150472,21.371210647536479,-12.8305187,-0.0049587,23.1404953,0.1703915,-0.6807802,4.0000000,-0.6405206,1.1384732,28.5573273,-0.7210399
150,,-6.382673291150471,21.371210647536479,-12.8334274,-0.0020661,29.7520657,0.1833903,-0.6991678,4.0000000,-0.6866928,1.1341078,28.1470222,-0.7116429
151,,-6.375216651150472,21.371210647536479,-12.8362455,0.0007438,37.1900826,0.1899617,-0.7078418,5.0000000,-0.7273632,1.1297368,27.7296791,-0.6883204
152,,-6.367760011150471,21.371210647536479,-12.8389721,0.0034711,45.4545441,0.1907901,-0.7087305,4.0000000,-0.7640126,1.1254274,27.3084202,-0.6534483
153,,-6.360303371150472,21.371210647536479,-12.8416090,-0.0039669,23.1404953,0.1823866,-0.6985053,4.0000000,-0.7933779,1.1212317,26.8884106,-0.6036327
154,,-6.352846731150471,21.371210647536479,-12.8441572,-0.0014050,29.7520657,0.1673337,-0.6805891,4.0000000,-0.8172268,1.1171548,26.4734287,-0.5439515
155,,-6.345390091150472,21.371210647536479,-12.8466177,0.0010744,36.3636360,0.1475843,-0.6540399,4.0000000,-0.8326874,1.1132377,26.0647545,-0.4753924
156,,-6.337933451150471,21.371210647536479,-12.8489952,0.0034711,43.8016510,0.1211355,-0.6217203,4.0000000,-0.8430535,1.1095158,25.6685123,-0.4003872
157,,-6.330476811150472,21.371210647536479,-12.8512945,-0.0042149,22.3140488,0.0912751,-0.5834886,4.0000000,-0.8468052,1.1059669,25.2839432,-0.3201720
158,,-6.323020171150471,21.371210647536479,-12.8535185,-0.0019008,28.0991745,0.0584179,-0.5420810,4.0000000,-0.8464165,1.1026086,24.9109344,-0.2377455
159,,-6.315563531150472,21.371210647536479,-12.8556747,0.0003306,34.7107430,0.0222205,-0.4965120,4.0000000,-0.8399417,1.0994335,24.5517960,-0.1530824
160,,-6.308106891150471,21.371210647536479,-12.8577681,0.0023140,41.3223152,-0.0146854,-0.4513011,4.0000000,-0.8309125,1.0964091,24.2047310,-0.0716898
161,,-6.300650251150472,21.371210647536479,-12.8598042,0.0042975,47.9338837,-0.0527915,-0.4051960,4.0000000,-0.8184472,1.0935565,23.8705215,0.0080551
162,,-6.434869771150472,21.363754007536478,-12.8141499,-0.0010744,33.8842964,0.0569651,-0.4393060,4.0000000,-0.3121613,1.1614515,30.5825462,-0.5664506
