OID_,ClipsFinal_DEM_Large_S3_RegF3,X,Y,DEM_Large_S10_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
27,-13,-5.741402251150472,21.058031767536480,-13.0232668,-0.0023967,4.9586778,-0.3497775,-0.2434060,4.0000000,-0.7656928,1.0172800,10.5789909,0.2788808,1.0221103
28,-13,-5.733945611150471,21.058031767536480,-13.0235796,-0.0019835,6.6115704,-0.3475496,-0.2281349,4.0000000,-0.7827658,1.0170856,10.5201626,0.3264960,0.9854656
29,-13,-5.726488971150472,21.058031767536480,-13.0238419,-0.0016529,8.2644625,-0.3459930,-0.2122960,4.0000000,-0.7901702,1.0169061,10.4641743,0.3655783,0.9508487
30,-13,-5.719032331150471,21.058031767536480,-13.0240555,-0.0013223,9.9173555,-0.3441248,-0.1960931,4.0000000,-0.7892601,1.0167431,10.4136992,0.3970739,0.9168825
31,-13,-5.711575691150472,21.058031767536480,-13.0242214,-0.0010744,10.7438021,-0.3394179,-0.1776710,4.0000000,-0.7755778,1.0165963,10.3683128,0.4202359,0.8753054
32,-13,-5.704119051150471,21.058031767536480,-13.0243416,-0.0009091,11.5702477,-0.3335595,-0.1555492,4.0000000,-0.7505107,1.0164684,10.3300133,0.4394124,0.8288523
33,-13,-5.696662411150472,21.058031767536480,-13.0244179,-0.0008264,11.5702477,-0.3255188,-0.1330290,4.0000000,-0.7187338,1.0163671,10.2968855,0.4526759,0.7814670
34,-13,-5.883078411150471,21.050575127536479,-13.0082731,0.0033058,37.1900826,-0.5227225,-0.2095948,4.0000000,0.4920844,1.0239785,12.4239626,-0.9112740,1.3132373
35,-13,-5.875621771150472,21.050575127536479,-13.0095940,0.0047107,46.2809906,-0.5362858,-0.2351834,4.0000000,0.4559557,1.0235894,12.3252192,-0.9263225,1.3882753
36,-13,-5.868165131150471,21.050575127536479,-13.0108728,-0.0039669,4.9586778,-0.5441220,-0.2572898,4.0000000,0.4123653,1.0231862,12.2209997,-0.9269449,1.4495049
37,-13,-5.860708491150472,21.050575127536479,-13.0121059,-0.0028099,7.4380164,-0.5441132,-0.2782249,4.0000000,0.3571794,1.0227700,12.1142473,-0.9136291,1.4958351
38,-13,-5.853251851150471,21.050575127536479,-13.0132914,-0.0016529,10.7438021,-0.5367638,-0.2956917,4.0000000,0.2941520,1.0223634,12.0065298,-0.8855354,1.5221270
39,-13,-5.845795211150472,21.050575127536479,-13.0144272,-0.0004959,14.8760328,-0.5275273,-0.3099528,5.0000000,0.2240697,1.0219599,11.8995466,-0.8439753,1.5394008
40,-13,-5.838338571150471,21.050575127536479,-13.0155125,0.0005785,19.8347111,-0.5127710,-0.3205774,4.0000000,0.1490929,1.0215629,11.7958298,-0.7902477,1.5372944
41,-13,-5.830881931150472,21.050575127536479,-13.0165443,0.0015702,24.7933884,-0.4940178,-0.3287343,4.0000000,0.0678356,1.0211922,11.6939526,-0.7253042,1.5213125
42,-13,-5.823425291150471,21.050575127536479,-13.0175238,0.0025620,30.5785122,-0.4732606,-0.3349347,4.0000000,-0.0180513,1.0208396,11.5981369,-0.6518181,1.4966279
43,-13,-5.815968651150472,21.050575127536479,-13.0184479,0.0033884,36.3636360,-0.4523542,-0.3399025,4.0000000,-0.1084742,1.0204947,11.5048180,-0.5713308,1.4688871
44,-13,-5.808512011150471,21.050575127536479,-13.0193176,0.0042149,42.9752083,-0.4283534,-0.3427253,4.0000000,-0.2010668,1.0201668,11.4139376,-0.4843838,1.4287225
45,-13,-5.801055371150472,21.050575127536479,-13.0201311,-0.0050413,0.8264463,-0.4077576,-0.3413624,4.0000000,-0.2894144,1.0198532,11.3271542,-0.3933105,1.3837228
46,-13,-5.793598731150471,21.050575127536479,-13.0208883,-0.0044628,1.6528926,-0.3871044,-0.3398045,4.0000000,-0.3778757,1.0195559,11.2430439,-0.3017333,1.3380543
47,-13,-5.786142091150472,21.050575127536479,-13.0215902,-0.0038843,2.4793389,-0.3708560,-0.3352985,4.0000000,-0.4595622,1.0192685,11.1613102,-0.2110348,1.2930512
48,-13,-5.778685451150471,21.050575127536479,-13.0222349,-0.0032231,4.1322312,-0.3569226,-0.3301814,4.0000000,-0.5370800,1.0189950,11.0840673,-0.1232828,1.2512127
49,-13,-5.771228811150472,21.050575127536479,-13.0228243,-0.0026446,5.7851238,-0.3459955,-0.3223808,4.0000000,-0.6055852,1.0187349,11.0088263,-0.0391765,1.2080292
50,-13,-5.763772171150471,21.050575127536479,-13.0233574,-0.0021488,7.4380164,-0.3365451,-0.3140189,4.0000000,-0.6666850,1.0184860,10.9361668,0.0386473,1.1665219
51,-13,-5.756315531150472,21.050575127536479,-13.0238361,-0.0016529,9.0909090,-0.3307464,-0.3029625,4.0000000,-0.7178448,1.0182502,10.8678646,0.1119197,1.1258063
52,-13,-5.748858891150471,21.050575127536479,-13.0242596,-0.0011570,10.7438021,-0.3269902,-0.2916121,4.0000000,-0.7592131,1.0180246,10.8019705,0.1759890,1.0891968
53,-13,-5.741402251150472,21.050575127536479,-13.0246286,-0.0007438,12.3966942,-0.3248650,-0.2766380,4.0000000,-0.7877473,1.0178193,10.7401791,0.2344714,1.0477723
54,-13,-5.733945611150471,21.050575127536479,-13.0249453,-0.0002479,14.8760328,-0.3242711,-0.2594765,4.0000000,-0.8033127,1.0176308,10.6824312,0.2843596,1.0059820
55,-13,-5.726488971150472,21.050575127536479,-13.0252104,0.0001653,17.3553715,-0.3244456,-0.2405489,4.0000000,-0.8082794,1.0174547,10.6315365,0.3271816,0.9642472
56,-13,-5.719032331150471,21.050575127536479,-13.0254250,0.0004959,19.0082645,-0.3244402,-0.2215082,4.0000000,-0.8048226,1.0173017,10.5845461,0.3618062,0.9246920
57,-13,-5.711575691150472,21.050575127536479,-13.0255909,0.0007438,19.8347111,-0.3225977,-0.1985843,4.0000000,-0.7875745,1.0171688,10.5431890,0.3904059,0.8770679
58,-13,-5.704119051150471,21.050575127536479,-13.0257092,0.0009091,20.6611576,-0.3174546,-0.1736517,4.0000000,-0.7591994,1.0170541,10.5081549,0.4118959,0.8235920
59,-13,-5.696662411150472,21.050575127536479,-13.0257835,0.0009917,20.6611576,-0.3108371,-0.1473593,4.0000000,-0.7236208,1.0169644,10.4814577,0.4289022,0.7705226
60,-13,-5.883078411150471,21.043118487536479,-13.0092306,0.0042149,43.8016510,-0.4960159,-0.2220692,4.0000000,0.4712520,1.0250431,12.6930408,-0.9153903,1.2807888
61,-13,-5.875621771150472,21.043118487536479,-13.0105839,-0.0043802,4.1322312,-0.5065063,-0.2511382,4.0000000,0.4332437,1.0246363,12.5908728,-0.9355201,1.3591734
62,-13,-5.868165131150471,21.043118487536479,-13.0118961,-0.0030579,7.4380164,-0.5112100,-0.2779120,4.0000000,0.3872700,1.0242033,12.4820795,-0.9430940,1.4274057
63,-13,-5.860708491150472,21.043118487536479,-13.0131617,-0.0018182,10.7438021,-0.5103834,-0.3016687,4.0000000,0.3326172,1.0237560,12.3686228,-0.9359545,1.4828612
64,-13,-5.853251851150471,21.043118487536479,-13.0143795,-0.0006612,14.8760328,-0.5035886,-0.3210304,4.0000000,0.2713078,1.0233113,12.2540674,-0.9133686,1.5190941
65,-13,-5.845795211150472,21.043118487536479,-13.0155468,0.0004959,19.8347111,-0.4926696,-0.3385726,5.0000000,0.2006248,1.0228645,12.1389685,-0.8777701,1.5452993
66,-13,-5.838338571150471,21.043118487536479,-13.0166616,0.0015702,25.6198349,-0.4752943,-0.3526989,4.0000000,0.1237735,1.0224297,12.0251017,-0.8291712,1.5507262
67,-13,-5.830881931150472,21.043118487536479,-13.0177231,0.0025620,31.4049587,-0.4575991,-0.3622760,4.0000000,0.0437299,1.0220128,11.9142008,-0.7682818,1.5439001
68,-13,-5.823425291150471,21.043118487536479,-13.0187302,0.0035537,38.0165291,-0.4354079,-0.3710632,4.0000000,-0.0427347,1.0216073,11.8075390,-0.6993917,1.5263070
69,-13,-5.815968651150472,21.043118487536479,-13.0196800,0.0044628,44.6280975,-0.4126739,-0.3788561,4.0000000,-0.1342206,1.0212173,11.7029667,-0.6234915,1.5055958
70,-13,-5.808512011150471,21.043118487536479,-13.0205736,-0.0046281,1.6528926,-0.3894136,-0.3833416,4.0000000,-0.2265556,1.0208470,11.6013651,-0.5401276,1.4737899
71,-13,-5.801055371150472,21.043118487536479,-13.0214090,-0.0038843,3.3057852,-0.3682311,-0.3841051,4.0000000,-0.3160513,1.0204906,11.5043459,-0.4521588,1.4344627
72,-13,-5.793598731150471,21.043118487536479,-13.0221872,-0.0032231,4.9586778,-0.3488208,-0.3825664,4.0000000,-0.4033124,1.0201539,11.4106321,-0.3618204,1.3913566
73,-13,-5.786142091150472,21.043118487536479,-13.0229063,-0.0025620,6.6115704,-0.3317482,-0.3785466,4.0000000,-0.4845942,1.0198321,11.3219252,-0.2724990,1.3449119
74,-13,-5.778685451150471,21.043118487536479,-13.0235672,-0.0018182,9.0909090,-0.3194472,-0.3731858,4.0000000,-0.5623165,1.0195361,11.2384796,-0.1840551,1.3043694
75,-13,-5.771228811150472,21.043118487536479,-13.0241709,-0.0011570,11.5702477,-0.3077814,-0.3658496,4.0000000,-0.6320565,1.0192550,11.1576271,-0.0996427,1.2586104
76,-13,-5.763772171150471,21.043118487536479,-13.0247154,-0.0005785,14.0495872,-0.3011203,-0.3553398,4.0000000,-0.6924517,1.0189885,11.0823631,-0.0182280,1.2137235
77,-13,-5.756315531150472,21.043118487536479,-13.0252037,0.0000000,16.5289249,-0.2954001,-0.3440640,4.0000000,-0.7430479,1.0187416,11.0109167,0.0549199,1.1688356
78,-13,-5.748858891150471,21.043118487536479,-13.0256348,0.0005785,19.0082645,-0.2941344,-0.3298743,4.0000000,-0.7822428,1.0185115,10.9440546,0.1224943,1.1255503
79,-13,-5.741402251150472,21.043118487536479,-13.0260105,0.0010744,21.4876041,-0.2930906,-0.3132631,4.0000000,-0.8085823,1.0183066,10.8828907,0.1820561,1.0771245
80,-13,-5.733945611150471,21.043118487536479,-13.0263319,0.0015702,23.9669418,-0.2939767,-0.2937274,4.0000000,-0.8223281,1.0181198,10.8292255,0.2348734,1.0270849
81,-13,-5.726488971150472,21.043118487536479,-13.0265989,0.0019835,26.4462814,-0.2945212,-0.2733890,4.0000000,-0.8259962,1.0179565,10.7806396,0.2792182,0.9772006
82,-13,-5.719032331150471,21.043118487536479,-13.0268154,0.0023140,28.0991745,-0.2966015,-0.2503304,4.0000000,-0.8184623,1.0178189,10.7391882,0.3178015,0.9277629
83,-13,-5.711575691150472,21.043118487536479,-13.0269823,0.0025620,28.9256191,-0.2971426,-0.2245600,4.0000000,-0.7991074,1.0177029,10.7046223,0.3499873,0.8738446
84,-13,-5.704119051150471,21.043118487536479,-13.0271006,0.0027273,29.7520657,-0.2936698,-0.1965628,4.0000000,-0.7675890,1.0176128,10.6772804,0.3744633,0.8128680
85,-13,-5.696662411150472,21.043118487536479,-13.0271740,0.0028099,29.7520657,-0.2890137,-0.1676777,4.0000000,-0.7298955,1.0175463,10.6572990,0.3945402,0.7547774
86,-13,-5.689205771150471,21.043118487536479,-13.0272045,0.0028926,29.7520657,-0.2820881,-0.1388431,5.0000000,-0.6877376,1.0175022,10.6440125,0.4100513,0.6991470
87,-13,-5.883078411150471,21.035661847536481,-13.0102024,-0.0047934,3.3057852,-0.4618925,-0.2378619,4.0000000,0.4433475,1.0260921,12.9508228,-0.9190714,1.2394476
88,-13,-5.875621771150472,21.035661847536481,-13.0115900,-0.0033884,6.6115704,-0.4697236,-0.2706626,4.0000000,0.4040636,1.0256613,12.8454990,-0.9453888,1.3244897
89,-13,-5.868165131150471,21.035661847536481,-13.0129337,-0.0020661,10.7438021,-0.4723442,-0.2993023,4.0000000,0.3585573,1.0251969,12.7320604,-0.9571620,1.3975471
90,-13,-5.860708491150472,21.035661847536481,-13.0142317,-0.0008264,14.8760328,-0.4696705,-0.3272905,4.0000000,0.3033337,1.0247219,12.6127415,-0.9579147,1.4650520
91,-13,-5.853251851150471,21.035661847536481,-13.0154819,0.0003306,19.8347111,-0.4607893,-0.3501756,4.0000000,0.2415144,1.0242329,12.4908743,-0.9418656,1.5115438
92,-13,-5.845795211150472,21.035661847536481,-13.0166798,0.0014876,25.6198349,-0.4469156,-0.3710366,5.0000000,0.1715634,1.0237410,12.3657503,-0.9136366,1.5462058
93,-13,-5.838338571150471,21.035661847536481,-13.0178251,0.0025620,32.2314034,-0.4282469,-0.3861271,4.0000000,0.0967686,1.0232615,12.2411480,-0.8690228,1.5561284
94,-13,-5.830881931150472,21.035661847536481,-13.0189152,0.0036364,38.8429756,-0.4079836,-0.4004261,4.0000000,0.0151855,1.0227870,12.1198368,-0.8160378,1.5627267
95,-13,-5.823425291150471,21.035661847536481,-13.0199490,0.0047107,46.2809906,-0.3856182,-0.4118171,4.0000000,-0.0716373,1.0223294,12.0008039,-0.7519969,1.5571210
96,-13,-5.815968651150472,21.035661847536481,-13.0209255,-0.0042975,3.3057852,-0.3632895,-0.4201178,4.0000000,-0.1611842,1.0218908,11.8829145,-0.6790515,1.5421783
97,-13,-5.808512011150471,21.035661847536481,-13.0218430,-0.0033884,4.9586778,-0.3423457,-0.4251351,4.0000000,-0.2507028,1.0214703,11.7701235,-0.5995674,1.5192211
98,-13,-5.801055371150472,21.035661847536481,-13.0227013,-0.0025620,7.4380164,-0.3203658,-0.4280213,4.0000000,-0.3419063,1.0210676,11.6624889,-0.5141364,1.4867425
99,-13,-5.793598731150471,21.035661847536481,-13.0234985,-0.0018182,9.9173555,-0.3026844,-0.4272286,4.0000000,-0.4282211,1.0206888,11.5594702,-0.4262360,1.4499468
100,-13,-5.786142091150472,21.035661847536481,-13.0242367,-0.0010744,12.3966942,-0.2855593,-0.4225193,4.0000000,-0.5086752,1.0203376,11.4617281,-0.3363635,1.3997391
101,-13,-5.778685451150471,21.035661847536481,-13.0249138,-0.0002479,15.7024794,-0.2733796,-0.4181265,4.0000000,-0.5866386,1.0200127,11.3713264,-0.2496143,1.3613634
102,-13,-5.771228811150472,21.035661847536481,-13.0255318,0.0004959,19.0082645,-0.2639500,-0.4093899,4.0000000,-0.6547934,1.0197068,11.2861156,-0.1639864,1.3130010
103,-13,-5.763772171150471,21.035661847536481,-13.0260887,0.0011570,22.3140488,-0.2580043,-0.3993436,4.0000000,-0.7167520,1.0194253,11.2068853,-0.0819353,1.2677903
104,-13,-5.756315531150472,21.035661847536481,-13.0265875,0.0017355,25.6198349,-0.2544007,-0.3857163,4.0000000,-0.7650579,1.0191711,11.1340475,-0.0063749,1.2155439
105,-13,-5.748858891150471,21.035661847536481,-13.0270271,0.0022314,28.0991745,-0.2542701,-0.3703338,4.0000000,-0.8040835,1.0189393,11.0673065,0.0634160,1.1660715
106,-13,-5.741402251150472,21.035661847536481,-13.0274096,0.0026446,30.5785122,-0.2555632,-0.3506536,4.0000000,-0.8272379,1.0187361,11.0095348,0.1259307,1.1075979
107,-13,-5.733945611150471,21.035661847536481,-13.0277357,0.0030579,33.0578499,-0.2576103,-0.3303991,4.0000000,-0.8409575,1.0185610,10.9589853,0.1801593,1.0518755
108,-13,-5.726488971150472,21.035661847536481,-13.0280075,0.0033884,35.5371895,-0.2603607,-0.3069914,4.0000000,-0.8415390,1.0184155,10.9148388,0.2275562,0.9920350
109,-13,-5.719032331150471,21.035661847536481,-13.0282269,0.0036364,37.1900826,-0.2630421,-0.2829911,4.0000000,-0.8328102,1.0182920,10.8796167,0.2668280,0.9349325
110,-13,-5.711575691150472,21.035661847536481,-13.0283947,0.0038017,38.0165291,-0.2639551,-0.2555858,4.0000000,-0.8109952,1.0181934,10.8516369,0.2998235,0.8708270
111,-13,-5.704119051150471,21.035661847536481,-13.0285139,0.0038843,38.8429756,-0.2616153,-0.2243085,4.0000000,-0.7752886,1.0181253,10.8307981,0.3266716,0.7980860
112,-13,-5.696662411150472,21.035661847536481,-13.0285873,0.0038843,38.8429756,-0.2577745,-0.1933276,4.0000000,-0.7347102,1.0180814,10.8171892,0.3480551,0.7310855
113,-13,-5.689205771150471,21.035661847536481,-13.0286179,0.0038843,38.8429756,-0.2533306,-0.1633134,5.0000000,-0.6924461,1.0180579,10.8102789,0.3658193,0.6726104
114,-13,-5.890535051150472,21.028205207536480,-13.0097303,0.0046281,47.1074371,-0.4116049,-0.2195379,4.0000000,0.4411099,1.0275264,13.2952299,-0.8801857,1.0990659
115,-13,-5.883078411150471,21.028205207536480,-13.0111895,-0.0038843,5.7851238,-0.4226375,-0.2562668,4.0000000,0.4099000,1.0271128,13.1959343,-0.9224336,1.1940705
116,-13,-5.875621771150472,21.028205207536480,-13.0126085,-0.0024793,9.9173555,-0.4279558,-0.2916454,4.0000000,0.3708788,1.0266529,13.0881643,-0.9541696,1.2853303
117,-13,-5.868165131150471,21.028205207536480,-13.0139847,-0.0010744,14.8760328,-0.4261408,-0.3244862,4.0000000,0.3236695,1.0261613,12.9689932,-0.9726419,1.3654343
118,-13,-5.860708491150472,21.028205207536480,-13.0153151,0.0001653,19.8347111,-0.4190758,-0.3552804,4.0000000,0.2680736,1.0256467,12.8422136,-0.9786344,1.4380455
119,-13,-5.853251851150471,21.028205207536480,-13.0165958,0.0013223,25.6198349,-0.4081225,-0.3812570,4.0000000,0.2073231,1.0251118,12.7111912,-0.9698372,1.4956405
120,-13,-5.845795211150472,21.028205207536480,-13.0178251,0.0024793,32.2314034,-0.3914416,-0.4056747,4.0000000,0.1376380,1.0245681,12.5753880,-0.9489873,1.5421666
121,-13,-5.838338571150471,21.028205207536480,-13.0190001,0.0036364,39.6694221,-0.3724353,-0.4231815,5.0000000,0.0648996,1.0240316,12.4404373,-0.9112626,1.5647302
122,-13,-5.830881931150472,21.028205207536480,-13.0201187,-0.0052066,2.4793389,-0.3499652,-0.4401030,4.0000000,-0.0162693,1.0235065,12.3073330,-0.8639367,1.5812148
123,-13,-5.823425291150471,21.028205207536480,-13.0211792,-0.0040496,4.1322312,-0.3278661,-0.4529764,4.0000000,-0.1008042,1.0229996,12.1744890,-0.8051486,1.5860661
124,-13,-5.815968651150472,21.028205207536480,-13.0221815,-0.0030579,6.6115704,-0.3055581,-0.4630038,4.0000000,-0.1880106,1.0225041,12.0455561,-0.7379969,1.5812258
125,-13,-5.808512011150471,21.028205207536480,-13.0231228,-0.0020661,9.0909090,-0.2844967,-0.4694707,4.0000000,-0.2770830,1.0220298,11.9230204,-0.6618585,1.5661732
126,-13,-5.801055371150472,21.028205207536480,-13.0240030,-0.0011570,12.3966942,-0.2637257,-0.4738423,4.0000000,-0.3669427,1.0215873,11.8027763,-0.5807419,1.5438038
127,-13,-5.793598731150471,21.028205207536480,-13.0248213,-0.0003306,15.7024794,-0.2464936,-0.4730940,4.0000000,-0.4521506,1.0211692,11.6894855,-0.4940373,1.5082787
128,-13,-5.786142091150472,21.028205207536480,-13.0255775,0.0004132,19.0082645,-0.2298566,-0.4688925,4.0000000,-0.5321959,1.0207801,11.5843039,-0.4055892,1.4597775
129,-13,-5.778685451150471,21.028205207536480,-13.0262718,0.0012397,23.1404953,-0.2186074,-0.4645378,4.0000000,-0.6092700,1.0204233,11.4870882,-0.3198056,1.4222442
130,-13,-5.771228811150472,21.028205207536480,-13.0269041,0.0019835,27.2727280,-0.2101840,-0.4558365,4.0000000,-0.6771203,1.0200943,11.3946152,-0.2345527,1.3730879
131,-13,-5.763772171150471,21.028205207536480,-13.0274744,0.0026446,31.4049587,-0.2054028,-0.4451243,4.0000000,-0.7371805,1.0197983,11.3118820,-0.1530681,1.3241218
132,-13,-5.756315531150472,21.028205207536480,-13.0279837,0.0031405,34.7107430,-0.2042262,-0.4300893,4.0000000,-0.7843351,1.0195352,11.2379179,-0.0758435,1.2668276
133,-13,-5.748858891150471,21.028205207536480,-13.0284328,0.0035537,37.1900826,-0.2054175,-0.4135142,4.0000000,-0.8231932,1.0193002,11.1717396,-0.0038351,1.2104111
134,-13,-5.741402251150472,21.028205207536480,-13.0288229,0.0038843,39.6694221,-0.2076603,-0.3931319,4.0000000,-0.8459213,1.0191010,11.1145353,0.0596574,1.1444970
135,-13,-5.733945611150471,21.028205207536480,-13.0291557,0.0042149,42.1487617,-0.2112951,-0.3709967,4.0000000,-0.8578398,1.0189344,11.0654812,0.1158464,1.0788124
136,-13,-5.726488971150472,21.028205207536480,-13.0294323,0.0044628,44.6280975,-0.2155786,-0.3450064,4.0000000,-0.8549837,1.0187964,11.0263281,0.1649710,1.0063107
137,-13,-5.719032331150471,21.028205207536480,-13.0296545,0.0046281,46.2809906,-0.2202909,-0.3186474,4.0000000,-0.8438418,1.0186898,10.9957848,0.2065469,0.9391482
138,-13,-5.711575691150472,21.028205207536480,-13.0298252,0.0047107,47.1074371,-0.2238049,-0.2898110,4.0000000,-0.8216948,1.0186143,10.9727974,0.2420727,0.8686318
139,-13,-5.704119051150471,21.028205207536480,-13.0299463,0.0047934,47.9338837,-0.2248374,-0.2568647,4.0000000,-0.7855999,1.0185643,10.9586592,0.2718705,0.7901376
140,-13,-5.696662411150472,21.028205207536480,-13.0300207,-0.0052066,0.0000000,-0.2235146,-0.2230569,4.0000000,-0.7423611,1.0185403,10.9521198,0.2962473,0.7141405
141,-13,-5.689205771150471,21.028205207536480,-13.0300512,-0.0052066,0.0000000,-0.2217296,-0.1892802,5.0000000,-0.6963535,1.0185405,10.9510984,0.3177932,0.6471441
142,-13,-5.681749131150472,21.028205207536480,-13.0300407,-0.0052066,0.0000000,-0.2150006,-0.1527721,4.0000000,-0.6408445,1.0185620,10.9578409,0.3353003,0.5755314
143,-13,-5.890535051150472,21.020748567536479,-13.0106964,-0.0043802,4.9586778,-0.3714786,-0.2361162,4.0000000,0.4043131,1.0285263,13.5298061,-0.8765454,1.0445907
144,-13,-5.883078411150471,21.020748567536479,-13.0121870,-0.0028926,9.0909090,-0.3776532,-0.2767892,4.0000000,0.3710393,1.0280882,13.4282942,-0.9246176,1.1435107
145,-13,-5.875621771150472,21.020748567536479,-13.0136375,-0.0014876,14.0495872,-0.3781694,-0.3163619,4.0000000,0.3302743,1.0276048,13.3152475,-0.9629982,1.2418451
146,-13,-5.868165131150471,21.020748567536479,-13.0150461,-0.0000826,19.8347111,-0.3723088,-0.3520199,4.0000000,0.2829882,1.0270749,13.1871777,-0.9870280,1.3286862
147,-13,-5.860708491150472,21.020748567536479,-13.0164070,0.0011570,25.6198349,-0.3621762,-0.3852045,4.0000000,0.2289883,1.0265093,13.0535288,-0.9993973,1.4099305
