OID_,ClipsFinal_DEM_Large_S3_RegF1,X,Y,DEM_Large_S10_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
26,-12,-6.397586571150471,21.490516887536479,-12.7823925,-0.0025620,28.9256191,-0.2536999,0.0233720,4.0000000,0.4163447,1.1199560,26.7695637,-0.3696006,0.8277687
27,-12,-6.390129931150471,21.490516887536479,-12.7851238,0.0001653,36.3636360,-0.2355797,-0.0069526,4.0000000,0.3447318,1.1200962,26.7837944,-0.3586369,0.7487155
28,-12,-6.382673291150471,21.490516887536479,-12.7878332,0.0028926,44.6280975,-0.2166974,-0.0358475,4.0000000,0.2747444,1.1199988,26.7737179,-0.3464394,0.6821563
29,-12,-6.375216651150472,21.490516887536479,-12.7905169,-0.0043802,23.1404953,-0.1957482,-0.0609984,4.0000000,0.2081752,1.1196841,26.7414360,-0.3301719,0.6215008
30,-12,-6.367760011150471,21.490516887536479,-12.7931738,-0.0016529,29.7520657,-0.1743221,-0.0838619,5.0000000,0.1456330,1.1192037,26.6913261,-0.3133568,0.5686397
31,-12,-6.360303371150472,21.490516887536479,-12.7958021,0.0009917,37.1900826,-0.1518396,-0.1031742,4.0000000,0.0871929,1.1185474,26.6255932,-0.2935414,0.5180690
32,-12,-6.352846731150472,21.490516887536479,-12.7983990,0.0036364,45.4545441,-0.1294502,-0.1197200,4.0000000,0.0336793,1.1177756,26.5448189,-0.2731194,0.4709444
33,-12,-6.345390091150472,21.490516887536479,-12.8009663,-0.0038017,23.1404953,-0.1070610,-0.1335296,4.0000000,-0.0147086,1.1169078,26.4553947,-0.2523506,0.4247148
34,-12,-6.337933451150472,21.490516887536479,-12.8035011,-0.0013223,29.7520657,-0.0863319,-0.1462286,4.0000000,-0.0590023,1.1159532,26.3564415,-0.2334550,0.3851786
35,-12,-6.330476811150472,21.490516887536479,-12.8060055,0.0010744,36.3636360,-0.0655872,-0.1550160,4.0000000,-0.0968594,1.1149503,26.2513218,-0.2131727,0.3410915
36,-12,-6.323020171150472,21.490516887536479,-12.8084793,0.0034711,43.8016510,-0.0464252,-0.1612343,4.0000000,-0.1296417,1.1139165,26.1424007,-0.1928269,0.2982135
37,-12,-6.315563531150472,21.490516887536479,-12.8109245,-0.0040496,23.1404953,-0.0290177,-0.1673637,4.0000000,-0.1584346,1.1128696,26.0325718,-0.1762929,0.2609122
38,-12,-6.434869771150471,21.483060247536478,-12.7709579,-0.0039669,23.1404953,-0.3130429,0.1789459,4.0000000,0.7442428,1.1183654,26.6068497,-0.3863510,1.3507397
39,-12,-6.427413131150471,21.483060247536478,-12.7737818,-0.0011570,29.7520657,-0.3007423,0.1360835,4.0000000,0.6651164,1.1197366,26.7481403,-0.3929493,1.1898822
40,-12,-6.419956491150471,21.483060247536478,-12.7766008,0.0017355,38.0165291,-0.2865049,0.0949707,4.0000000,0.5857950,1.1207974,26.8560371,-0.3958538,1.0498885
41,-12,-6.412499851150471,21.483060247536478,-12.7794104,0.0045455,47.1074371,-0.2721315,0.0553529,4.0000000,0.5072211,1.1215564,26.9314022,-0.3965153,0.9348855
42,-12,-6.405043211150471,21.483060247536478,-12.7822056,-0.0027273,28.0991745,-0.2554024,0.0192751,4.0000000,0.4309854,1.1220241,26.9785309,-0.3924351,0.8382604
43,-12,-6.397586571150471,21.483060247536478,-12.7849827,0.0000000,35.5371895,-0.2371999,-0.0146903,4.0000000,0.3554418,1.1222105,26.9974976,-0.3848223,0.7576112
44,-12,-6.390129931150471,21.483060247536478,-12.7877378,0.0027273,43.8016510,-0.2173427,-0.0459523,4.0000000,0.2818890,1.1221471,26.9912262,-0.3737937,0.6899152
45,-12,-6.382673291150471,21.483060247536478,-12.7904682,-0.0045455,23.1404953,-0.1965024,-0.0740871,4.0000000,0.2114139,1.1218448,26.9605503,-0.3595881,0.6336789
46,-12,-6.375216651150472,21.483060247536478,-12.7931709,-0.0018182,29.7520657,-0.1743366,-0.0977960,4.0000000,0.1452025,1.1213351,26.9078102,-0.3407945,0.5828797
47,-12,-6.367760011150471,21.483060247536478,-12.7958431,0.0009091,37.1900826,-0.1532602,-0.1189814,4.0000000,0.0840377,1.1206496,26.8394642,-0.3220005,0.5424196
48,-12,-6.360303371150472,21.483060247536478,-12.7984838,0.0035537,45.4545441,-0.1318302,-0.1374214,4.0000000,0.0259563,1.1198089,26.7535000,-0.3007992,0.5049423
49,-12,-6.352846731150472,21.483060247536478,-12.8010921,-0.0038017,23.1404953,-0.1105026,-0.1521204,4.0000000,-0.0266825,1.1188430,26.6544228,-0.2775583,0.4674636
50,-12,-6.345390091150472,21.483060247536478,-12.8036671,-0.0012397,29.7520657,-0.0896752,-0.1629898,4.0000000,-0.0727568,1.1177818,26.5458622,-0.2532227,0.4280368
51,-12,-6.337933451150472,21.483060247536478,-12.8062086,0.0012397,37.1900826,-0.0698977,-0.1736858,4.0000000,-0.1162198,1.1166546,26.4292755,-0.2311518,0.3937822
52,-12,-6.330476811150472,21.483060247536478,-12.8087177,0.0036364,44.6280975,-0.0511076,-0.1807984,4.0000000,-0.1526254,1.1154701,26.3048706,-0.2089714,0.3562745
53,-12,-6.323020171150472,21.483060247536478,-12.8111935,-0.0038843,23.1404953,-0.0339946,-0.1851299,4.0000000,-0.1839650,1.1142554,26.1787930,-0.1862949,0.3183796
54,-12,-6.315563531150472,21.483060247536478,-12.8136387,-0.0014050,29.7520657,-0.0188887,-0.1885308,4.0000000,-0.2110705,1.1130382,26.0511684,-0.1659911,0.2844172
55,-12,-6.308106891150472,21.483060247536478,-12.8160543,0.0009917,36.3636360,-0.0056026,-0.1904304,4.0000000,-0.2329875,1.1118270,25.9220753,-0.1478733,0.2520255
56,-12,-6.434869771150471,21.475603607536478,-12.7734184,-0.0014050,29.7520657,-0.3038277,0.1416026,4.0000000,0.6865329,1.1213865,26.9147911,-0.4033278,1.2274995
57,-12,-6.427413131150471,21.475603607536478,-12.7762785,0.0014050,37.1900826,-0.2906040,0.0972166,4.0000000,0.6061004,1.1225835,27.0349274,-0.4116673,1.0797118
58,-12,-6.419956491150471,21.475603607536478,-12.7791319,0.0042975,46.2809906,-0.2745610,0.0555433,4.0000000,0.5258002,1.1234668,27.1231976,-0.4147137,0.9533920
59,-12,-6.412499851150471,21.475603607536478,-12.7819719,-0.0028926,27.2727280,-0.2578551,0.0166806,4.0000000,0.4472910,1.1240240,27.1776581,-0.4139299,0.8523667
60,-12,-6.405043211150471,21.475603607536478,-12.7847958,-0.0001653,34.7107430,-0.2381383,-0.0188449,4.0000000,0.3702632,1.1242875,27.2048702,-0.4079530,0.7658012
61,-12,-6.397586571150471,21.475603607536478,-12.7875977,0.0025620,42.9752083,-0.2183507,-0.0535318,4.0000000,0.2930480,1.1242779,27.2037125,-0.4001115,0.6990567
62,-12,-6.390129931150471,21.475603607536478,-12.7903757,-0.0047107,23.1404953,-0.1979360,-0.0845487,4.0000000,0.2197859,1.1240073,27.1752148,-0.3888833,0.6476616
63,-12,-6.382673291150471,21.475603607536478,-12.7931252,-0.0019008,29.7520657,-0.1766303,-0.1105279,4.0000000,0.1509656,1.1234869,27.1234360,-0.3720215,0.6045280
64,-12,-6.375216651150472,21.475603607536478,-12.7958441,0.0008264,37.1900826,-0.1547512,-0.1332054,5.0000000,0.0860504,1.1227698,27.0525074,-0.3524612,0.5670295
65,-12,-6.367760011150471,21.475603607536478,-12.7985306,0.0035537,45.4545441,-0.1337707,-0.1539035,4.0000000,0.0248310,1.1218876,26.9638290,-0.3326379,0.5382824
66,-12,-6.360303371150472,21.475603607536478,-12.8011827,-0.0038017,23.1404953,-0.1128170,-0.1704528,4.0000000,-0.0327857,1.1208611,26.8589897,-0.3081200,0.5095277
67,-12,-6.352846731150472,21.475603607536478,-12.8037996,-0.0012397,29.7520657,-0.0923057,-0.1832229,4.0000000,-0.0839326,1.1197006,26.7409840,-0.2825133,0.4787598
68,-12,-6.345390091150472,21.475603607536478,-12.8063803,0.0013223,37.1900826,-0.0723383,-0.1931296,4.0000000,-0.1298189,1.1184556,26.6142330,-0.2564403,0.4459321
69,-12,-6.337933451150472,21.475603607536478,-12.8089266,0.0038017,45.4545441,-0.0541780,-0.2013782,4.0000000,-0.1711804,1.1171457,26.4785767,-0.2315761,0.4162104
70,-12,-6.330476811150472,21.475603607536478,-12.8114367,-0.0037190,23.9669418,-0.0377654,-0.2063717,4.0000000,-0.2064401,1.1157796,26.3382092,-0.2063032,0.3843889
71,-12,-6.323020171150472,21.475603607536478,-12.8139133,-0.0012397,30.5785122,-0.0228111,-0.2088370,4.0000000,-0.2365115,1.1144050,26.1938877,-0.1811625,0.3504910
72,-12,-6.315563531150472,21.475603607536478,-12.8163567,0.0012397,38.0165291,-0.0099839,-0.2100404,4.0000000,-0.2614034,1.1130390,26.0497627,-0.1586774,0.3191275
73,-12,-6.308106891150472,21.475603607536478,-12.8187695,0.0036364,45.4545441,0.0007477,-0.2092228,4.0000000,-0.2817004,1.1116792,25.9051514,-0.1367451,0.2883033
74,-12,-6.300650251150472,21.475603607536478,-12.8211527,-0.0039669,23.1404953,0.0094398,-0.2061132,4.0000000,-0.2954874,1.1103517,25.7642269,-0.1167391,0.2566278
75,-12,-6.293193611150472,21.475603607536478,-12.8235092,-0.0015702,28.9256191,0.0153168,-0.2012947,4.0000000,-0.3049906,1.1090831,25.6276722,-0.0975988,0.2285983
76,-12,-6.442326411150471,21.468146967536480,-12.7730083,-0.0018182,28.9256191,-0.3061354,0.1507136,4.0000000,0.7086586,1.1229527,27.0716496,-0.4072314,1.2724984
77,-12,-6.434869771150471,21.468146967536480,-12.7759104,0.0010744,36.3636360,-0.2924402,0.1055931,4.0000000,0.6292107,1.1242872,27.2046452,-0.4180245,1.1149063
78,-12,-6.427413131150471,21.468146967536480,-12.7788057,0.0038843,44.6280975,-0.2770189,0.0610919,4.0000000,0.5479459,1.1253053,27.3063526,-0.4257620,0.9798789
79,-12,-6.419956491150471,21.468146967536480,-12.7816916,-0.0032231,26.4462814,-0.2596893,0.0189765,4.0000000,0.4672020,1.1259956,27.3729572,-0.4292489,0.8689297
80,-12,-6.412499851150471,21.468146967536480,-12.7845612,-0.0003306,33.8842964,-0.2413485,-0.0205709,4.0000000,0.3876720,1.1263361,27.4069271,-0.4288138,0.7821777
81,-12,-6.405043211150471,21.468146967536480,-12.7874107,0.0023967,42.1487617,-0.2202925,-0.0566803,4.0000000,0.3098383,1.1263921,27.4132137,-0.4231989,0.7106341
82,-12,-6.397586571150471,21.468146967536480,-12.7902365,-0.0048760,23.1404953,-0.2000598,-0.0911447,4.0000000,0.2332949,1.1261739,27.3904247,-0.4155842,0.6619584
83,-12,-6.390129931150471,21.468146967536480,-12.7930346,-0.0020661,29.7520657,-0.1785190,-0.1205088,4.0000000,0.1606654,1.1256722,27.3406944,-0.4016830,0.6231647
84,-12,-6.382673291150471,21.468146967536480,-12.7958012,0.0007438,37.1900826,-0.1562505,-0.1463491,4.0000000,0.0917327,1.1249421,27.2694721,-0.3844310,0.5917560
85,-12,-6.375216651150472,21.468146967536480,-12.7985344,0.0034711,45.4545441,-0.1343258,-0.1690214,5.0000000,0.0271508,1.1240364,27.1783371,-0.3651935,0.5673233
86,-12,-6.367760011150471,21.468146967536480,-12.8012323,-0.0038017,23.1404953,-0.1137280,-0.1875506,4.0000000,-0.0324376,1.1229560,27.0691566,-0.3426637,0.5473330
87,-12,-6.360303371150472,21.468146967536480,-12.8038940,-0.0011570,29.7520657,-0.0937195,-0.2032761,4.0000000,-0.0885147,1.1217225,26.9461746,-0.3180374,0.5288876
88,-12,-6.352846731150472,21.468146967536480,-12.8065176,0.0014050,37.1900826,-0.0742539,-0.2147262,4.0000000,-0.1389685,1.1203666,26.8086948,-0.2904838,0.5054034
89,-12,-6.345390091150472,21.468146967536480,-12.8091030,0.0039669,45.4545441,-0.0564197,-0.2226671,4.0000000,-0.1843274,1.1189383,26.6630039,-0.2610069,0.4797830
90,-12,-6.337933451150472,21.468146967536480,-12.8116503,-0.0034711,24.7933884,-0.0405731,-0.2274565,4.0000000,-0.2231933,1.1174564,26.5105400,-0.2317196,0.4519349
91,-12,-6.330476811150472,21.468146967536480,-12.8141613,-0.0009917,31.4049587,-0.0259253,-0.2317628,4.0000000,-0.2584774,1.1159300,26.3526077,-0.2050483,0.4262436
92,-12,-6.323020171150472,21.468146967536480,-12.8166351,0.0014876,38.8429756,-0.0127113,-0.2322452,4.0000000,-0.2866239,1.1143960,26.1920738,-0.1778665,0.3931525
93,-12,-6.315563531150472,21.468146967536480,-12.8190756,0.0039669,47.1074371,-0.0017292,-0.2314191,4.0000000,-0.3099308,1.1128716,26.0319118,-0.1529073,0.3621659
94,-12,-6.308106891150472,21.468146967536480,-12.8214827,-0.0036364,23.9669418,0.0065380,-0.2281194,4.0000000,-0.3286431,1.1113648,25.8720703,-0.1275958,0.3316606
95,-12,-6.300650251150472,21.468146967536480,-12.8238592,-0.0012397,30.5785122,0.0127993,-0.2231777,4.0000000,-0.3408687,1.1099014,25.7149258,-0.1054867,0.3012338
96,-12,-6.293193611150472,21.468146967536480,-12.8262081,0.0011570,37.1900826,0.0162140,-0.2163113,4.0000000,-0.3485061,1.1085066,25.5645180,-0.0841164,0.2736285
97,-12,-6.285736971150472,21.468146967536480,-12.8285322,0.0034711,44.6280975,0.0174139,-0.2103049,4.0000000,-0.3541033,1.1071787,25.4200764,-0.0665064,0.2548585
98,-12,-6.442326411150471,21.460690327536479,-12.7754927,0.0006612,35.5371895,-0.2938198,0.1135744,4.0000000,0.6499551,1.1259054,27.3654385,-0.4228064,1.1488163
99,-12,-6.434869771150471,21.460690327536479,-12.7784309,0.0035537,43.8016510,-0.2778241,0.0678026,4.0000000,0.5692190,1.1270516,27.4773159,-0.4336138,1.0033858
100,-12,-6.427413131150471,21.460690327536479,-12.7813606,-0.0035537,25.6198349,-0.2607551,0.0217656,4.0000000,0.4863074,1.1278669,27.5569382,-0.4427763,0.8835943
101,-12,-6.419956491150471,21.460690327536479,-12.7842770,-0.0005785,33.0578499,-0.2418078,-0.0197088,4.0000000,0.4063587,1.1283290,27.6014748,-0.4457763,0.7906712
102,-12,-6.412499851150471,21.460690327536479,-12.7871742,0.0023140,41.3223152,-0.2214304,-0.0601983,4.0000000,0.3257332,1.1284494,27.6141090,-0.4461299,0.7196296
103,-12,-6.405043211150471,21.460690327536479,-12.7900476,-0.0049587,23.1404953,-0.1995021,-0.0954350,4.0000000,0.2486930,1.1283045,27.5992756,-0.4395629,0.6661262
104,-12,-6.397586571150471,21.460690327536479,-12.7928953,-0.0021488,29.7520657,-0.1791422,-0.1291634,4.0000000,0.1732757,1.1278634,27.5545902,-0.4316025,0.6366525
105,-12,-6.390129931150471,21.460690327536479,-12.7957115,0.0006612,37.1900826,-0.1573819,-0.1576377,4.0000000,0.1015172,1.1271390,27.4858627,-0.4167926,0.6134598
106,-12,-6.382673291150471,21.460690327536479,-12.7984934,0.0034711,45.4545441,-0.1352010,-0.1824847,4.0000000,0.0337181,1.1262177,27.3939152,-0.3986874,0.5958279
107,-12,-6.375216651150472,21.460690327536479,-12.8012400,-0.0038017,23.1404953,-0.1142480,-0.2027766,5.0000000,-0.0292077,1.1251117,27.2837982,-0.3763456,0.5825239
108,-12,-6.367760011150471,21.460690327536479,-12.8039484,-0.0010744,29.7520657,-0.0939948,-0.2199304,4.0000000,-0.0881969,1.1238221,27.1563358,-0.3516639,0.5707965
109,-12,-6.360303371150472,21.460690327536479,-12.8066168,0.0015702,37.1900826,-0.0748151,-0.2354389,4.0000000,-0.1435281,1.1224014,27.0145435,-0.3273497,0.5629159
110,-12,-6.352846731150472,21.460690327536479,-12.8092451,0.0041322,45.4545441,-0.0568264,-0.2454449,4.0000000,-0.1928701,1.1208708,26.8601608,-0.2980198,0.5463167
111,-12,-6.345390091150472,21.460690327536479,-12.8118324,-0.0033058,25.6198349,-0.0404777,-0.2520351,4.0000000,-0.2366214,1.1192696,26.6964493,-0.2674487,0.5254796
112,-12,-6.337933451150472,21.460690327536479,-12.8143806,-0.0008264,32.2314034,-0.0259595,-0.2547904,4.0000000,-0.2741565,1.1176169,26.5273666,-0.2354244,0.4981956
113,-12,-6.330476811150472,21.460690327536479,-12.8168888,0.0016529,39.6694221,-0.0136617,-0.2568851,4.0000000,-0.3078361,1.1159306,26.3525524,-0.2059341,0.4748891
114,-12,-6.323020171150472,21.460690327536479,-12.8193598,0.0041322,47.9338837,-0.0033608,-0.2549751,4.0000000,-0.3340035,1.1142390,26.1758614,-0.1759468,0.4435171
115,-12,-6.315563531150472,21.460690327536479,-12.8217936,-0.0033884,24.7933884,0.0048555,-0.2520775,4.0000000,-0.3562837,1.1125579,25.9988213,-0.1478714,0.4144134
116,-12,-6.308106891150472,21.460690327536479,-12.8241940,-0.0009917,31.4049587,0.0107815,-0.2466403,4.0000000,-0.3724650,1.1109148,25.8240452,-0.1208157,0.3830680
117,-12,-6.300650251150472,21.460690327536479,-12.8265619,0.0014050,38.8429756,0.0146610,-0.2394196,4.0000000,-0.3832006,1.1093168,25.6519413,-0.0956387,0.3515264
118,-12,-6.293193611150472,21.460690327536479,-12.8289003,0.0038017,46.2809906,0.0158470,-0.2302829,4.0000000,-0.3890058,1.1077976,25.4879417,-0.0715600,0.3221216
119,-12,-6.285736971150472,21.460690327536479,-12.8312130,-0.0038843,22.3140488,0.0152345,-0.2226139,4.0000000,-0.3930660,1.1063554,25.3305874,-0.0521618,0.3024800
120,-12,-6.278280331150472,21.460690327536479,-12.8335028,-0.0016529,28.0991745,0.0125714,-0.2142001,4.0000000,-0.3933960,1.1049801,25.1784668,-0.0350043,0.2867838
121,-12,-6.442326411150471,21.453233687536478,-12.7780066,0.0032231,42.9752083,-0.2770496,0.0764434,4.0000000,0.5887230,1.1287026,27.6384430,-0.4358363,1.0255123
122,-12,-6.434869771150471,21.453233687536478,-12.7809792,-0.0038843,24.7933884,-0.2595792,0.0298875,4.0000000,0.5073555,1.1296443,27.7294254,-0.4475805,0.8967510
123,-12,-6.427413131150471,21.453233687536478,-12.7839403,-0.0009091,32.2314034,-0.2417658,-0.0159404,4.0000000,0.4255405,1.1302416,27.7864208,-0.4574212,0.7988384
124,-12,-6.419956491150471,21.453233687536478,-12.7868853,0.0020661,40.4958687,-0.2221215,-0.0582667,4.0000000,0.3456239,1.1304717,27.8102951,-0.4621572,0.7263604
125,-12,-6.412499851150471,21.453233687536478,-12.7898073,0.0049587,49.5867767,-0.2008954,-0.0982936,4.0000000,0.2658532,1.1303898,27.8011456,-0.4624404,0.6754816
126,-12,-6.405043211150471,21.453233687536478,-12.7927046,-0.0022314,29.7520657,-0.1789583,-0.1327996,4.0000000,0.1900883,1.1300306,27.7650948,-0.4556875,0.6417098
127,-12,-6.397586571150471,21.453233687536478,-12.7955713,0.0005785,37.1900826,-0.1576550,-0.1658092,4.0000000,0.1153643,1.1293533,27.7008781,-0.4469827,0.6277742
128,-12,-6.390129931150471,21.453233687536478,-12.7984037,0.0033884,45.4545441,-0.1350084,-0.1946341,4.0000000,0.0435367,1.1284356,27.6115398,-0.4328050,0.6193210
129,-12,-6.382673291150471,21.453233687536478,-12.8011999,-0.0038017,23.1404953,-0.1129554,-0.2183848,4.0000000,-0.0227884,1.1273115,27.4997425,-0.4139813,0.6143039
130,-12,-6.375216651150472,21.453233687536478,-12.8039570,-0.0010744,29.7520657,-0.0922726,-0.2373866,5.0000000,-0.0845481,1.1259832,27.3697453,-0.3902252,0.6104634
131,-12,-6.367760011150471,21.453233687536478,-12.8066730,0.0016529,37.1900826,-0.0719114,-0.2542519,4.0000000,-0.1433968,1.1244941,27.2238846,-0.3651070,0.6076749
132,-12,-6.360303371150472,21.453233687536478,-12.8093472,0.0042975,45.4545441,-0.0540650,-0.2679794,4.0000000,-0.1970357,1.1228964,27.0630951,-0.3389231,0.6070410
133,-12,-6.352846731150472,21.453233687536478,-12.8119793,-0.0031405,26.4462814,-0.0374703,-0.2774057,4.0000000,-0.2457510,1.1211911,26.8906670,-0.3090605,0.5986075
134,-12,-6.345390091150472,21.453233687536478,-12.8145676,-0.0005785,33.0578499,-0.0235264,-0.2814459,4.0000000,-0.2873287,1.1194073,26.7096748,-0.2755629,0.5802126
135,-12,-6.337933451150472,21.453233687536478,-12.8171139,0.0019008,40.4958687,-0.0106903,-0.2829074,4.0000000,-0.3231902,1.1175843,26.5232754,-0.2426245,0.5551372
136,-12,-6.330476811150472,21.453233687536478,-12.8196182,0.0043802,48.7603302,-0.0015316,-0.2818086,4.0000000,-0.3544770,1.1157498,26.3334255,-0.2091403,0.5314942
137,-12,-6.323020171150472,21.453233687536478,-12.8220835,-0.0031405,25.6198349,0.0061819,-0.2784782,4.0000000,-0.3798915,1.1139121,26.1407051,-0.1770650,0.5027416
138,-12,-6.315563531150472,21.453233687536478,-12.8245096,-0.0007438,32.2314034,0.0111557,-0.2723734,4.0000000,-0.3996052,1.1120967,25.9494705,-0.1451417,0.4714919
139,-12,-6.308106891150472,21.453233687536478,-12.8269005,0.0016529,39.6694221,0.0143808,-0.2646686,4.0000000,-0.4144129,1.1103296,25.7602596,-0.1149244,0.4391686
140,-12,-6.300650251150472,21.453233687536478,-12.8292580,0.0040496,47.9338837,0.0150074,-0.2545285,4.0000000,-0.4233781,1.1086086,25.5756950,-0.0856788,0.4060652
141,-12,-6.293193611150472,21.453233687536478,-12.8315849,-0.0035537,23.9669418,0.0139252,-0.2435144,4.0000000,-0.4278361,1.1069771,25.3975086,-0.0591928,0.3753574
142,-12,-6.285736971150472,21.453233687536478,-12.8338852,-0.0012397,29.7520657,0.0115795,-0.2339997,4.0000000,-0.4300307,1.1054227,25.2271538,-0.0379687,0.3533743
143,-12,-6.278280331150472,21.453233687536478,-12.8361607,0.0009091,36.3636360,0.0067670,-0.2227138,4.0000000,-0.4274584,1.1039443,25.0630760,-0.0179692,0.3338383
144,-12,-6.270823691150472,21.453233687536478,-12.8384151,0.0031405,43.8016510,-0.0002471,-0.2105597,4.0000000,-0.4214796,1.1025672,24.9106216,0.0003603,0.3194410
145,-12,-6.449783051150471,21.445777047536478,-12.7775307,0.0027273,42.1487617,-0.2731560,0.0906955,4.0000000,0.6100068,1.1302240,27.7849026,-0.4286159,1.0489390
146,-12,-6.442326411150471,21.445777047536478,-12.7805452,-0.0042975,23.9669418,-0.2580373,0.0400303,4.0000000,0.5275227,1.1313181,27.8904533,-0.4474621,0.9121343
147,-12,-6.434869771150471,21.445777047536478,-12.7835512,-0.0013223,31.4049587,-0.2394327,-0.0070055,4.0000000,0.4460974,1.1320411,27.9594326,-0.4601085,0.8027059
148,-12,-6.427413131150471,21.445777047536478,-12.7865419,0.0016529,39.6694221,-0.2211216,-0.0529300,4.0000000,0.3654085,1.1324153,27.9950848,-0.4712685,0.7275242
