OID_,ClipsFinal_DEM_Large_S3_RegS2,X,Y,DEM_Large_S10_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
27,-12,-2.922792331150471,21.773869207536482,-12.7925596,-0.0021488,0.0000000,-0.0819043,-0.3213803,4.0000000,-0.7514599,1.0075694,7.0262084,0.1086993,0.6032692
28,-12,-2.915335691150471,21.773869207536482,-12.7930851,-0.0016529,0.0000000,-0.0942833,-0.3355945,4.0000000,-0.7901729,1.0070051,6.7580171,0.1189839,0.6659489
29,-12,-2.907879051150471,21.773869207536482,-12.7935810,-0.0012397,0.0000000,-0.1082380,-0.3472152,4.0000000,-0.8252959,1.0064323,6.4779091,0.1308655,0.7256275
30,-12,-2.900422411150471,21.773869207536482,-12.7940474,-0.0009091,0.0000000,-0.1222373,-0.3559954,4.0000000,-0.8548866,1.0058647,6.1860609,0.1428958,0.7777104
31,-12,-2.892965771150471,21.773869207536482,-12.7944822,-0.0005785,0.0000000,-0.1374566,-0.3633555,4.0000000,-0.8824737,1.0053085,5.8845067,0.1557628,0.8283620
32,-12,-2.885509131150471,21.773869207536482,-12.7948847,-0.0003306,0.0000000,-0.1516321,-0.3683263,4.0000000,-0.9041621,1.0047637,5.5741625,0.1675095,0.8697786
33,-12,-2.878052491150471,21.773869207536482,-12.7952528,-0.0001653,0.0000000,-0.1663069,-0.3679704,4.0000000,-0.9163165,1.0042391,5.2583447,0.1803757,0.8960503
34,-12,-2.400827531150471,21.773869207536482,-12.7602320,-0.0048760,0.0000000,-0.2407985,-0.1358262,4.0000000,0.1949234,1.0200906,11.3891411,-0.4665758,0.5938568
35,-12,-2.393370891150471,21.773869207536482,-12.7587347,0.0039669,42.1487617,-0.2235839,-0.1289313,4.0000000,0.1836474,1.0210025,11.6420908,-0.4415100,0.5511268
36,-12,-2.385914251150471,21.773869207536482,-12.7572060,0.0023967,33.0578499,-0.2049316,-0.1191602,4.0000000,0.1728748,1.0219010,11.8836565,-0.4111952,0.5025293
37,-12,-2.378457611150471,21.773869207536482,-12.7556467,0.0005785,23.9669418,-0.1874731,-0.1077491,4.0000000,0.1639181,1.0227581,12.1108990,-0.3794163,0.4555044
38,-12,-2.371000971150471,21.773869207536482,-12.7540607,-0.0012397,14.8760328,-0.1703447,-0.0951540,4.0000000,0.1554655,1.0235833,12.3239155,-0.3457735,0.4090323
39,-12,-2.363544331150471,21.773869207536482,-12.7524471,-0.0030579,5.7851238,-0.1545718,-0.0811796,4.0000000,0.1491502,1.0243664,12.5233946,-0.3115095,0.3656121
40,-12,-2.356087691150471,21.773869207536482,-12.7508106,-0.0044628,0.8264463,-0.1377959,-0.0650576,4.0000000,0.1427105,1.0250957,12.7060261,-0.2728256,0.3201865
41,-12,-2.348631051150471,21.773869207536482,-12.7491512,0.0042149,45.4545441,-0.1218320,-0.0470600,4.0000000,0.1373413,1.0257663,12.8710480,-0.2314613,0.2777274
42,-12,-2.341174411150471,21.773869207536482,-12.7474737,0.0026446,36.3636360,-0.1064683,-0.0281205,4.0000000,0.1321488,1.0263590,13.0166178,-0.1883898,0.2388517
43,-12,-2.333717771150471,21.773869207536482,-12.7457790,0.0008264,27.2727280,-0.0928827,-0.0070842,4.0000000,0.1285384,1.0268937,13.1449194,-0.1427069,0.2066346
44,-12,-2.326261131150471,21.773869207536482,-12.7440701,-0.0009917,18.1818180,-0.0796074,0.0151383,4.0000000,0.1249081,1.0273516,13.2537346,-0.0946315,0.1788317
45,-12,-2.945162251150471,21.766412567536481,-12.7916346,-0.0031405,0.0000000,-0.0564119,-0.2691206,4.0000000,-0.6278470,1.0088434,7.5918975,0.0896057,0.4240648
46,-12,-2.937705611150471,21.766412567536481,-12.7922144,-0.0025620,0.0000000,-0.0664360,-0.2867210,4.0000000,-0.6717278,1.0083234,7.3670130,0.0982859,0.4849057
47,-12,-2.930248971150471,21.766412567536481,-12.7927704,-0.0019835,0.0000000,-0.0773479,-0.3027266,4.0000000,-0.7129864,1.0077860,7.1247787,0.1075332,0.5456942
48,-12,-2.922792331150471,21.766412567536481,-12.7932997,-0.0014876,0.0000000,-0.0909467,-0.3154228,4.0000000,-0.7509469,1.0072372,6.8692636,0.1201013,0.6050233
49,-12,-2.915335691150471,21.766412567536481,-12.7938013,-0.0010744,0.0000000,-0.1051817,-0.3272172,4.0000000,-0.7871291,1.0066800,6.6017666,0.1326947,0.6641550
50,-12,-2.907879051150471,21.766412567536481,-12.7942734,-0.0007438,0.0000000,-0.1193330,-0.3385931,4.0000000,-0.8217745,1.0061215,6.3200278,0.1445884,0.7226866
51,-12,-2.900422411150471,21.766412567536481,-12.7947140,-0.0004959,0.0000000,-0.1347569,-0.3456678,4.0000000,-0.8497034,1.0055693,6.0265021,0.1583678,0.7721577
52,-12,-2.892965771150471,21.766412567536481,-12.7951231,-0.0002479,0.0000000,-0.1503665,-0.3503457,4.0000000,-0.8729413,1.0050268,5.7272410,0.1722498,0.8152273
53,-12,-2.885509131150471,21.766412567536481,-12.7954979,-0.0000826,0.0000000,-0.1655266,-0.3528616,4.0000000,-0.8912020,1.0045017,5.4200935,0.1854787,0.8510607
54,-12,-2.878052491150471,21.766412567536481,-12.7958393,0.0000000,0.0000000,-0.1796571,-0.3519835,4.0000000,-0.9015883,1.0040019,5.1092448,0.1976212,0.8748946
55,-12,-2.870595851150471,21.766412567536481,-12.7961454,0.0000000,0.0000000,-0.1939928,-0.3454970,4.0000000,-0.9013631,1.0035329,4.7988782,0.2103692,0.8831940
56,-12,-2.863139211150471,21.766412567536481,-12.7964182,0.0000000,0.0000000,-0.2070103,-0.3384864,4.0000000,-0.8969826,1.0030948,4.4909296,0.2200097,0.8878328
57,-12,-2.408284171150471,21.766412567536481,-12.7619400,-0.0038017,0.0000000,-0.2402315,-0.1549200,4.0000000,0.1791279,1.0188547,11.0387039,-0.4889680,0.6130462
58,-12,-2.400827531150471,21.766412567536481,-12.7604904,-0.0047107,0.0000000,-0.2229924,-0.1510813,4.0000000,0.1657898,1.0197867,11.3053560,-0.4679523,0.5731790
59,-12,-2.393370891150471,21.766412567536481,-12.7590075,0.0042149,43.8016510,-0.2063138,-0.1446104,4.0000000,0.1537556,1.0207080,11.5599432,-0.4429763,0.5311912
60,-12,-2.385914251150471,21.766412567536481,-12.7574921,0.0027273,34.7107430,-0.1887688,-0.1364586,4.0000000,0.1421426,1.0216072,11.8046837,-0.4150598,0.4854796
61,-12,-2.378457611150471,21.766412567536481,-12.7559471,0.0009091,25.6198349,-0.1723262,-0.1259569,4.0000000,0.1329023,1.0224707,12.0358000,-0.3848161,0.4399007
62,-12,-2.371000971150471,21.766412567536481,-12.7543736,-0.0009091,16.5289249,-0.1548807,-0.1135394,4.0000000,0.1236227,1.0233026,12.2515812,-0.3507015,0.3909228
63,-12,-2.363544331150471,21.766412567536481,-12.7527733,-0.0027273,7.4380164,-0.1388507,-0.1004381,4.0000000,0.1155948,1.0240875,12.4533577,-0.3164710,0.3454264
64,-12,-2.356087691150471,21.766412567536481,-12.7511492,-0.0042149,1.6528926,-0.1234614,-0.0849634,4.0000000,0.1080352,1.0248257,12.6391420,-0.2779619,0.3007993
65,-12,-2.348631051150471,21.766412567536481,-12.7495022,0.0044628,47.1074371,-0.1089255,-0.0659807,4.0000000,0.1030824,1.0255101,12.8083591,-0.2350438,0.2578180
66,-12,-2.341174411150471,21.766412567536481,-12.7478352,0.0029752,38.0165291,-0.0958776,-0.0460700,4.0000000,0.0986362,1.0261102,12.9558163,-0.1907763,0.2205449
67,-12,-2.333717771150471,21.766412567536481,-12.7461519,0.0011570,28.9256191,-0.0842466,-0.0247790,4.0000000,0.0956315,1.0266458,13.0846052,-0.1451896,0.1892663
68,-12,-2.326261131150471,21.766412567536481,-12.7444534,-0.0006612,19.8347111,-0.0730209,-0.0020609,4.0000000,0.0923401,1.0271021,13.1952076,-0.0964620,0.1625403
69,-12,-2.945162251150471,21.758955927536480,-12.7924290,-0.0023967,0.0000000,-0.0630065,-0.2654997,4.0000000,-0.6297144,1.0085316,7.4578724,0.0987151,0.4289352
70,-12,-2.937705611150471,21.758955927536480,-12.7929897,-0.0019008,0.0000000,-0.0736860,-0.2819176,4.0000000,-0.6717133,1.0080168,7.2288265,0.1078781,0.4876782
71,-12,-2.930248971150471,21.758955927536480,-12.7935238,-0.0014050,0.0000000,-0.0862474,-0.2957584,4.0000000,-0.7106789,1.0074829,6.9854183,0.1191621,0.5457848
72,-12,-2.922792331150471,21.758955927536480,-12.7940321,-0.0009917,0.0000000,-0.0991914,-0.3094250,4.0000000,-0.7492065,1.0069393,6.7285404,0.1303564,0.6054465
73,-12,-2.915335691150471,21.758955927536480,-12.7945099,-0.0006612,0.0000000,-0.1144385,-0.3200129,4.0000000,-0.7842631,1.0063920,6.4577794,0.1442373,0.6627893
74,-12,-2.907879051150471,21.758955927536480,-12.7949581,-0.0004132,0.0000000,-0.1305759,-0.3287179,4.0000000,-0.8163842,1.0058472,6.1754165,0.1589483,0.7173913
75,-12,-2.900422411150471,21.758955927536480,-12.7953739,-0.0002479,0.0000000,-0.1474561,-0.3340710,4.0000000,-0.8427774,1.0053080,5.8859820,0.1746354,0.7645500
76,-12,-2.892965771150471,21.758955927536480,-12.7957563,-0.0000826,0.0000000,-0.1626200,-0.3387294,4.0000000,-0.8653769,1.0047858,5.5883994,0.1879181,0.8062443
77,-12,-2.885509131150471,21.758955927536480,-12.7961054,0.0000000,0.0000000,-0.1784277,-0.3387897,4.0000000,-0.8798566,1.0042840,5.2863593,0.2022772,0.8363888
78,-12,-2.878052491150471,21.758955927536480,-12.7964191,0.0000000,0.0000000,-0.1922749,-0.3354485,4.0000000,-0.8852883,1.0038077,4.9829783,0.2143913,0.8530877
79,-12,-2.870595851150471,21.758955927536480,-12.7966986,0.0000000,0.0000000,-0.2057914,-0.3284336,4.0000000,-0.8823080,1.0033616,4.6825037,0.2254409,0.8593567
80,-12,-2.863139211150471,21.758955927536480,-12.7969437,0.0000000,0.0000000,-0.2185874,-0.3194370,4.0000000,-0.8729466,1.0029474,4.3837404,0.2340726,0.8595071
81,-12,-2.855682571150471,21.758955927536480,-12.7971535,0.0000000,0.0000000,-0.2286182,-0.3089380,4.0000000,-0.8554940,1.0025685,4.0907693,0.2376179,0.8511039
82,-12,-2.848225931150471,21.758955927536480,-12.7973299,0.0000000,0.0000000,-0.2355684,-0.2954678,4.0000000,-0.8261825,1.0022254,3.8066931,0.2352468,0.8304241
83,-12,-2.840769291150471,21.758955927536480,-12.7974730,0.0000000,0.0000000,-0.2404839,-0.2816960,4.0000000,-0.7895720,1.0019187,3.5349438,0.2261800,0.8066846
84,-12,-2.415740811150471,21.758955927536480,-12.7636013,-0.0021488,5.7851238,-0.2389601,-0.1681847,4.0000000,0.1691031,1.0176380,10.6804399,-0.5054725,0.6255395
85,-12,-2.408284171150471,21.758955927536480,-12.7622004,-0.0035537,0.8264463,-0.2212541,-0.1697939,4.0000000,0.1517739,1.0185699,10.9554319,-0.4913616,0.5919588
86,-12,-2.400827531150471,21.758955927536480,-12.7607651,-0.0045455,0.0000000,-0.2044395,-0.1670935,4.0000000,0.1371313,1.0195054,11.2258835,-0.4713182,0.5540847
87,-12,-2.393370891150471,21.758955927536480,-12.7592955,0.0044628,45.4545441,-0.1870963,-0.1612736,4.0000000,0.1236781,1.0204253,11.4826555,-0.4462252,0.5106404
88,-12,-2.385914251150471,21.758955927536480,-12.7577944,0.0030579,36.3636360,-0.1703172,-0.1535696,4.0000000,0.1125253,1.0213246,11.7291155,-0.4196646,0.4659517
89,-12,-2.378457611150471,21.758955927536480,-12.7562618,0.0013223,27.2727280,-0.1545986,-0.1441925,4.0000000,0.1018610,1.0222018,11.9640083,-0.3902460,0.4217532
90,-12,-2.371000971150471,21.758955927536480,-12.7547007,-0.0004959,18.1818180,-0.1380350,-0.1319836,4.0000000,0.0930825,1.0230371,12.1826811,-0.3570497,0.3729534
91,-12,-2.363544331150471,21.758955927536480,-12.7531128,-0.0023140,9.0909090,-0.1231337,-0.1190520,4.0000000,0.0838618,1.0238247,12.3866100,-0.3219659,0.3280226
92,-12,-2.356087691150471,21.758955927536480,-12.7515001,-0.0038843,2.4793389,-0.1098772,-0.1030868,4.0000000,0.0774201,1.0245658,12.5745182,-0.2835937,0.2851370
93,-12,-2.348631051150471,21.758955927536480,-12.7498646,0.0047934,49.5867767,-0.0962827,-0.0840441,4.0000000,0.0715902,1.0252523,12.7453356,-0.2396784,0.2411928
94,-12,-2.341174411150471,21.758955927536480,-12.7482090,0.0033884,40.4958687,-0.0850086,-0.0636042,4.0000000,0.0664888,1.0258608,12.8949680,-0.1936972,0.2044163
95,-12,-2.333717771150471,21.758955927536480,-12.7465363,0.0016529,31.4049587,-0.0743941,-0.0415529,4.0000000,0.0630138,1.0263957,13.0250940,-0.1461196,0.1718363
96,-12,-2.326261131150471,21.758955927536480,-12.7448492,-0.0001653,22.3140488,-0.0652222,-0.0188035,4.0000000,0.0596106,1.0268544,13.1353703,-0.0972176,0.1462832
97,-12,-2.318804491150471,21.758955927536480,-12.7431507,-0.0019835,13.2231407,-0.0557446,0.0067899,4.0000000,0.0564511,1.0272238,13.2242517,-0.0428713,0.1244368
98,-12,-2.945162251150471,21.751499287536483,-12.7932167,-0.0017355,0.0000000,-0.0694036,-0.2613814,4.0000000,-0.6299883,1.0082500,7.3326473,0.1072254,0.4324468
99,-12,-2.937705611150471,21.751499287536483,-12.7937574,-0.0013223,0.0000000,-0.0806519,-0.2766041,4.0000000,-0.6701630,1.0077369,7.1034069,0.1169548,0.4889480
100,-12,-2.930248971150471,21.751499287536483,-12.7942715,-0.0009091,0.0000000,-0.0938540,-0.2911682,4.0000000,-0.7107691,1.0072099,6.8579955,0.1284327,0.5494531
101,-12,-2.922792331150471,21.751499287536483,-12.7947569,-0.0005785,0.0000000,-0.1089573,-0.3024173,4.0000000,-0.7474318,1.0066772,6.5995321,0.1425971,0.6068749
102,-12,-2.915335691150471,21.751499287536483,-12.7952127,-0.0003306,0.0000000,-0.1247559,-0.3129919,4.0000000,-0.7829667,1.0061423,6.3312402,0.1569828,0.6646826
103,-12,-2.907879051150471,21.751499287536483,-12.7956371,-0.0000826,0.8264463,-0.1414775,-0.3192683,4.0000000,-0.8116143,1.0056111,6.0507898,0.1730778,0.7135208
104,-12,-2.900422411150471,21.751499287536483,-12.7960281,0.0000826,1.6528926,-0.1583867,-0.3241178,4.0000000,-0.8371361,1.0050913,5.7645974,0.1889004,0.7590021
105,-12,-2.892965771150471,21.751499287536483,-12.7963858,0.0002479,2.4793389,-0.1744664,-0.3260839,4.0000000,-0.8559627,1.0045893,5.4723411,0.2037949,0.7949967
106,-12,-2.885509131150471,21.751499287536483,-12.7967091,0.0003306,3.3057852,-0.1891015,-0.3253902,4.0000000,-0.8675976,1.0041071,5.1765776,0.2168172,0.8208229
107,-12,-2.878052491150471,21.751499287536483,-12.7969971,0.0004132,4.1322312,-0.2046949,-0.3186096,4.0000000,-0.8682507,1.0036525,4.8811502,0.2310314,0.8325616
108,-12,-2.870595851150471,21.751499287536483,-12.7972498,0.0004959,4.9586778,-0.2161652,-0.3122918,4.0000000,-0.8631812,1.0032288,4.5893102,0.2385976,0.8375612
109,-12,-2.863139211150471,21.751499287536483,-12.7974672,0.0005785,5.7851238,-0.2274407,-0.3013137,4.0000000,-0.8471995,1.0028384,4.3025861,0.2445722,0.8310966
110,-12,-2.855682571150471,21.751499287536483,-12.7976513,0.0006612,6.6115704,-0.2372605,-0.2885845,4.0000000,-0.8228209,1.0024841,4.0236683,0.2456519,0.8187405
111,-12,-2.848225931150471,21.751499287536483,-12.7978001,0.0006612,6.6115704,-0.2432379,-0.2741013,4.0000000,-0.7871752,1.0021653,3.7562742,0.2389726,0.7962479
112,-12,-2.423197451150471,21.751499287536483,-12.7652149,0.0000000,16.5289249,-0.2309260,-0.1819258,4.0000000,0.1552649,1.0164518,10.3195839,-0.5191165,0.6259190
113,-12,-2.415740811150471,21.751499287536483,-12.7638636,-0.0018182,7.4380164,-0.2144291,-0.1856807,4.0000000,0.1368675,1.0173742,10.6029854,-0.5082288,0.5985208
114,-12,-2.408284171150471,21.751499287536483,-12.7624769,-0.0033058,1.6528926,-0.1985112,-0.1870377,4.0000000,0.1211918,1.0183065,10.8789062,-0.4952673,0.5685421
115,-12,-2.400827531150471,21.751499287536483,-12.7610540,-0.0043802,0.0000000,-0.1819980,-0.1850035,4.0000000,0.1059040,1.0192460,11.1507015,-0.4759111,0.5319088
116,-12,-2.393370891150471,21.751499287536483,-12.7595978,0.0047107,47.1074371,-0.1649000,-0.1793679,4.0000000,0.0918684,1.0201604,11.4101658,-0.4506042,0.4883672
117,-12,-2.385914251150471,21.751499287536483,-12.7581091,0.0033884,38.0165291,-0.1493900,-0.1725691,4.0000000,0.0802248,1.0210569,11.6565609,-0.4253629,0.4464981
118,-12,-2.378457611150471,21.751499287536483,-12.7565899,0.0017355,28.9256191,-0.1339578,-0.1643229,4.0000000,0.0685797,1.0219417,11.8948870,-0.3972256,0.4029387
119,-12,-2.371000971150471,21.751499287536483,-12.7550402,-0.0000826,19.8347111,-0.1193722,-0.1513655,4.0000000,0.0605456,1.0227798,12.1171913,-0.3632765,0.3553720
120,-12,-2.363544331150471,21.751499287536483,-12.7534637,-0.0019008,10.7438021,-0.1065283,-0.1365288,4.0000000,0.0535301,1.0235752,12.3217916,-0.3265877,0.3105363
121,-12,-2.356087691150471,21.751499287536483,-12.7518616,-0.0035537,3.3057852,-0.0951651,-0.1219518,4.0000000,0.0467501,1.0243175,12.5109081,-0.2906538,0.2707798
122,-12,-2.348631051150471,21.751499287536483,-12.7502375,-0.0048760,0.0000000,-0.0836897,-0.1016822,4.0000000,0.0411747,1.0249990,12.6841116,-0.2445390,0.2273317
123,-12,-2.341174411150471,21.751499287536483,-12.7485924,0.0038017,42.9752083,-0.0737398,-0.0804895,4.0000000,0.0359692,1.0256095,12.8331852,-0.1969481,0.1898140
124,-12,-2.333717771150471,21.751499287536483,-12.7469311,0.0021488,33.8842964,-0.0641131,-0.0588188,4.0000000,0.0299851,1.0261399,12.9631443,-0.1476226,0.1563559
125,-12,-2.326261131150471,21.751499287536483,-12.7452545,0.0003306,24.7933884,-0.0563646,-0.0364932,4.0000000,0.0256555,1.0265989,13.0751410,-0.0986419,0.1306219
126,-12,-2.318804491150471,21.751499287536483,-12.7435665,-0.0014876,15.7024794,-0.0489016,-0.0103885,4.0000000,0.0221726,1.0269707,13.1629734,-0.0429497,0.1091979
127,-12,-2.311347851150471,21.751499287536483,-12.7418699,-0.0033058,6.6115704,-0.0428402,0.0147299,4.0000000,0.0193872,1.0272468,13.2295990,0.0100725,0.0963966
128,-12,-2.945162251150471,21.744042647536482,-12.7939987,-0.0011570,0.0000000,-0.0778925,-0.2552917,4.0000000,-0.6290389,1.0079976,7.2224164,0.1184556,0.4362964
129,-12,-2.937705611150471,21.744042647536482,-12.7945194,-0.0008264,0.0000000,-0.0906023,-0.2697920,4.0000000,-0.6693252,1.0074924,6.9903984,0.1297412,0.4933478
130,-12,-2.930248971150471,21.744042647536482,-12.7950134,-0.0004132,0.8264463,-0.1042005,-0.2843549,4.0000000,-0.7101640,1.0069747,6.7451010,0.1414543,0.5537839
131,-12,-2.922792331150471,21.744042647536482,-12.7954779,-0.0000826,1.6528926,-0.1191923,-0.2951173,4.0000000,-0.7457922,1.0064526,6.4885406,0.1555575,0.6091044
132,-12,-2.915335691150471,21.744042647536482,-12.7959118,0.0001653,2.4793389,-0.1350094,-0.3052052,4.0000000,-0.7805313,1.0059299,6.2199697,0.1701210,0.6650384
133,-12,-2.907879051150471,21.744042647536482,-12.7963123,0.0004132,4.1322312,-0.1509367,-0.3114669,4.0000000,-0.8083715,1.0054120,5.9442787,0.1854376,0.7118221
134,-12,-2.900422411150471,21.744042647536482,-12.7966805,0.0005785,5.7851238,-0.1671983,-0.3153367,4.0000000,-0.8315819,1.0049100,5.6604986,0.2009086,0.7531289
135,-12,-2.892965771150471,21.744042647536482,-12.7970133,0.0007438,7.4380164,-0.1831993,-0.3153421,4.0000000,-0.8468000,1.0044255,5.3735113,0.2161159,0.7837830
136,-12,-2.885509131150471,21.744042647536482,-12.7973108,0.0009091,9.0909090,-0.1975669,-0.3131648,4.0000000,-0.8549944,1.0039629,5.0854149,0.2286648,0.8054076
137,-12,-2.878052491150471,21.744042647536482,-12.7975731,0.0010744,10.7438021,-0.2113644,-0.3061129,4.0000000,-0.8522730,1.0035301,4.7998652,0.2400472,0.8136207
138,-12,-2.870595851150471,21.744042647536482,-12.7978001,0.0012397,12.3966942,-0.2241590,-0.2965980,4.0000000,-0.8416269,1.0031309,4.5187268,0.2484310,0.8143181
139,-12,-2.863139211150471,21.744042647536482,-12.7979918,0.0014050,14.0495872,-0.2344752,-0.2850993,4.0000000,-0.8212062,1.0027647,4.2456360,0.2510075,0.8062617
140,-12,-2.855682571150471,21.744042647536482,-12.7981491,0.0015702,15.7024794,-0.2428843,-0.2713631,4.0000000,-0.7905438,1.0024326,3.9831591,0.2478176,0.7906658
141,-12,-2.848225931150471,21.744042647536482,-12.7982731,0.0015702,15.7024794,-0.2493547,-0.2544118,4.0000000,-0.7469963,1.0021369,3.7313919,0.2381726,0.7662206
142,-12,-2.430654091150471,21.744042647536482,-12.7667818,0.0021488,27.2727280,-0.2216242,-0.1931069,4.0000000,0.1433802,1.0153059,9.9592915,-0.5295941,0.6212639
143,-12,-2.423197451150471,21.744042647536482,-12.7654800,0.0004132,18.1818180,-0.2051194,-0.1987820,4.0000000,0.1241167,1.0162171,10.2462101,-0.5216807,0.5973940
144,-12,-2.415740811150471,21.744042647536482,-12.7641411,-0.0014050,9.0909090,-0.1894594,-0.2029830,4.0000000,0.1059506,1.0171359,10.5305271,-0.5119167,0.5730003
145,-12,-2.408284171150471,21.744042647536482,-12.7627668,-0.0029752,2.4793389,-0.1745346,-0.2047797,4.0000000,0.0902421,1.0180612,10.8076334,-0.4998015,0.5460454
146,-12,-2.400827531150471,21.744042647536482,-12.7613573,-0.0041322,0.0000000,-0.1583869,-0.2020040,4.0000000,0.0761602,1.0190006,11.0811052,-0.4801683,0.5085821
147,-12,-2.393370891150471,21.744042647536482,-12.7599125,0.0049587,49.5867767,-0.1422076,-0.1972829,4.0000000,0.0618516,1.0199152,11.3408346,-0.4564174,0.4676649
148,-12,-2.385914251150471,21.744042647536482,-12.7584362,0.0037190,40.4958687,-0.1276675,-0.1916348,4.0000000,0.0498592,1.0208086,11.5881681,-0.4331289,0.4286612
