OID_,ClipsFinal_DEM_Large_S3_RegR,X,Y,DEM_Large_S10_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
476,-13,-4.593079691150471,19.976818967536481,-13.2416353,-0.0029752,0.0000000,-0.0089114,-0.2529284,4.0000000,-0.2389096,1.0058178,6.1731768,-0.2669472,0.2799956
477,-13,-4.585623051150471,19.976818967536481,-13.2422400,-0.0023140,0.0000000,0.0523422,-0.3180944,4.0000000,-0.3019297,1.0058103,6.1695409,-0.3342591,0.3068745
478,-13,-4.578166411150471,19.976818967536481,-13.2428379,-0.0017355,0.0000000,0.1143199,-0.3804174,4.0000000,-0.3600397,1.0057371,6.1303639,-0.4007950,0.3580123
479,-13,-4.570709771150471,19.976818967536481,-13.2434244,-0.0012397,0.0000000,0.1795520,-0.4423381,4.0000000,-0.4164991,1.0056013,6.0549870,-0.4681772,0.4326352
480,-13,-4.563253131150471,19.976818967536481,-13.2439928,-0.0008264,0.0000000,0.2423943,-0.4992500,5.0000000,-0.4692339,1.0054030,5.9478502,-0.5292662,0.5227621
481,-13,-4.555796491150471,19.976818967536481,-13.2445364,-0.0004959,0.0000000,0.3079727,-0.5564756,5.0000000,-0.5267955,1.0051582,5.8120780,-0.5861557,0.6350243
482,-13,-4.548339851150471,19.976818967536481,-13.2450514,-0.0002479,0.0000000,0.3721260,-0.6108806,4.0000000,-0.5849047,1.0048733,5.6482315,-0.6368564,0.7625676
483,-13,-4.540883211150471,19.976818967536481,-13.2455301,-0.0000826,0.0000000,0.4319700,-0.6607466,4.0000000,-0.6448034,1.0045595,5.4618316,-0.6766897,0.8982589
484,-13,-4.533426571150471,19.976818967536481,-13.2459688,0.0000000,0.0000000,0.4902664,-0.7087114,4.0000000,-0.7115437,1.0042349,5.2643418,-0.7058792,1.0461988
485,-13,-4.525969931150471,19.976818967536481,-13.2463608,0.0000000,0.0000000,0.5466528,-0.7550136,4.0000000,-0.7873219,1.0039089,5.0562730,-0.7227054,1.2063403
486,-13,-4.518513291150471,19.976818967536481,-13.2467022,0.0000000,0.0000000,0.5977859,-0.7974314,4.0000000,-0.8725860,1.0035975,4.8489480,-0.7222768,1.3692650
487,-13,-4.511056651150471,19.976818967536481,-13.2469883,0.0000000,0.0000000,0.6435820,-0.8366637,4.0000000,-0.9681041,1.0033157,4.6545401,-0.7052233,1.5359597
488,-13,-4.503600011150471,19.976818967536481,-13.2472134,0.0000000,0.0000000,0.6863431,-0.8739076,4.0000000,-1.0725527,1.0030788,4.4827609,-0.6752626,1.7072521
489,-13,-4.496143371150471,19.976818967536481,-13.2473736,0.0000000,0.0000000,0.7179191,-0.9040126,4.0000000,-1.1741648,1.0029036,4.3510017,-0.6338605,1.8601367
490,-13,-4.488686731150471,19.976818967536481,-13.2474661,0.0000000,0.0000000,0.7456905,-0.9330275,4.0000000,-1.2714529,1.0028042,4.2747998,-0.5946021,2.0202353
491,-13,-4.481230091150471,19.976818967536481,-13.2474861,0.0000000,0.0000000,0.7641848,-0.9567879,5.0000000,-1.3456012,1.0027966,4.2676449,-0.5679746,2.1656170
492,-13,-4.473773451150471,19.976818967536481,-13.2474298,0.0000000,0.0000000,0.7755081,-0.9760010,4.0000000,-1.3841825,1.0028954,4.3406062,-0.5678195,2.2947011
493,-13,-4.466316811150471,19.976818967536481,-13.2472954,0.0000000,0.0000000,0.7768449,-0.9899046,4.0000000,-1.3843449,1.0031103,4.4993358,-0.5954642,2.4051507
494,-13,-4.458860171150471,19.976818967536481,-13.2470808,0.0000000,0.0000000,0.7707195,-1.0006695,4.0000000,-1.3532132,1.0034561,4.7425375,-0.6481258,2.5078197
495,-13,-4.451403531150471,19.976818967536481,-13.2467823,0.0000000,0.0000000,0.7515993,-1.0024594,4.0000000,-1.2913356,1.0039402,5.0634356,-0.7135832,2.5654373
496,-13,-4.443946891150471,19.976818967536481,-13.2463989,-0.0000826,0.0000000,0.7237788,-0.9996489,4.0000000,-1.2187612,1.0045613,5.4499264,-0.7805366,2.6044333
497,-13,-4.436490251150471,19.976818967536481,-13.2459307,-0.0002479,0.0000000,0.6843615,-0.9907847,4.0000000,-1.1430564,1.0053301,5.8916683,-0.8385130,2.6193058
498,-13,-4.429033611150471,19.976818967536481,-13.2453756,-0.0004959,0.0000000,0.6357101,-0.9761390,5.0000000,-1.0685672,1.0062473,6.3773608,-0.8837109,2.6085696
499,-13,-4.421576971150471,19.976818967536481,-13.2447338,-0.0009091,0.0000000,0.5752208,-0.9542832,4.0000000,-0.9987937,1.0073044,6.8961420,-0.9097728,2.5683656
500,-13,-4.414120331150471,19.976818967536481,-13.2440071,-0.0014876,0.0000000,0.5077000,-0.9284247,4.0000000,-0.9350073,1.0085021,7.4377656,-0.9218421,2.5167909
501,-13,-4.406663691150471,19.976818967536481,-13.2431946,-0.0022314,0.0000000,0.4303014,-0.8959324,4.0000000,-0.8773005,1.0098302,7.9950290,-0.9145643,2.4427767
502,-13,-4.399207051150471,19.976818967536481,-13.2422981,-0.0030579,0.0000000,0.3443761,-0.8578478,4.0000000,-0.8237269,1.0112792,8.5615797,-0.8919686,2.3558741
503,-13,-4.391750411150472,19.976818967536481,-13.2413197,-0.0039669,0.0000000,0.2515134,-0.8154356,4.0000000,-0.7751164,1.0128419,9.1295805,-0.8557550,2.2664771
504,-13,-4.384293771150472,19.976818967536481,-13.2402601,-0.0048760,0.0000000,0.1540683,-0.7689663,4.0000000,-0.7312365,1.0145055,9.6985798,-0.8066962,2.1760094
505,-13,-4.376837131150472,19.976818967536481,-13.2391233,0.0040496,42.1487617,0.0519380,-0.7199960,4.0000000,-0.6892822,1.0162551,10.2596436,-0.7507097,2.0984120
506,-13,-4.369380491150472,19.976818967536481,-13.2379112,0.0027273,33.0578499,-0.0552125,-0.6668443,4.0000000,-0.6493877,1.0180944,10.8177719,-0.6843010,2.0284436
507,-13,-4.361923851150472,19.976818967536481,-13.2366247,0.0014050,24.7933884,-0.1619919,-0.6132014,4.0000000,-0.6107636,1.0200047,11.3656015,-0.6156392,1.9791400
508,-13,-4.354467211150472,19.976818967536481,-13.2352686,0.0000000,17.3553715,-0.2698257,-0.5557725,4.0000000,-0.5715811,1.0219734,11.9027824,-0.5399639,1.9387343
509,-13,-4.607992971150471,19.969362327536480,-13.2398949,0.0045455,45.4545441,-0.1163703,-0.0994314,4.0000000,-0.0348041,1.0058197,6.1745706,-0.1640587,0.2783940
510,-13,-4.600536331150471,19.969362327536480,-13.2404871,-0.0045455,0.0000000,-0.0679537,-0.1659329,4.0000000,-0.1109821,1.0059779,6.2585354,-0.2208837,0.2515542
511,-13,-4.593079691150471,19.969362327536480,-13.2410879,-0.0037190,0.0000000,-0.0146095,-0.2331679,4.0000000,-0.1842123,1.0060644,6.3035078,-0.2821236,0.2521863
512,-13,-4.585623051150471,19.969362327536480,-13.2416887,-0.0029752,0.0000000,0.0444704,-0.3006925,4.0000000,-0.2532558,1.0060750,6.3069873,-0.3481292,0.2787309
513,-13,-4.578166411150471,19.969362327536480,-13.2422848,-0.0023140,0.0000000,0.1048309,-0.3651240,5.0000000,-0.3175282,1.0060133,6.2759395,-0.4127198,0.3306395
514,-13,-4.570709771150471,19.969362327536480,-13.2428684,-0.0017355,0.0000000,0.1675415,-0.4271987,5.0000000,-0.3804105,1.0058864,6.2092223,-0.4739869,0.4033792
515,-13,-4.563253131150471,19.969362327536480,-13.2434349,-0.0012397,0.0000000,0.2305137,-0.4866937,5.0000000,-0.4412851,1.0057021,6.1095419,-0.5321024,0.4966678
516,-13,-4.555796491150471,19.969362327536480,-13.2439775,-0.0008264,0.0000000,0.2941590,-0.5440779,4.0000000,-0.5045680,1.0054665,5.9823446,-0.5835879,0.6079983
517,-13,-4.548339851150471,19.969362327536480,-13.2444906,-0.0004959,0.0000000,0.3579903,-0.5998561,4.0000000,-0.5691769,1.0051904,5.8285322,-0.6305354,0.7377424
518,-13,-4.540883211150471,19.969362327536480,-13.2449684,-0.0002479,0.0000000,0.4183615,-0.6513401,4.0000000,-0.6360487,1.0048834,5.6533036,-0.6666315,0.8768395
519,-13,-4.533426571150471,19.969362327536480,-13.2454052,-0.0000826,0.0000000,0.4787825,-0.7016652,4.0000000,-0.7100990,1.0045632,5.4637790,-0.6932313,1.0306305
520,-13,-4.525969931150471,19.969362327536480,-13.2457962,0.0000000,0.0000000,0.5348679,-0.7481439,4.0000000,-0.7896799,1.0042410,5.2671356,-0.7066079,1.1902093
521,-13,-4.518513291150471,19.969362327536480,-13.2461367,0.0000000,0.0000000,0.5887936,-0.7926916,4.0000000,-0.8795130,1.0039324,5.0704103,-0.7058702,1.3592011
522,-13,-4.511056651150471,19.969362327536480,-13.2464209,0.0000000,0.0000000,0.6367851,-0.8330931,4.0000000,-0.9768834,1.0036525,4.8849325,-0.6893028,1.5282142
523,-13,-4.503600011150471,19.969362327536480,-13.2466450,0.0000000,0.0000000,0.6822950,-0.8717520,4.0000000,-1.0817469,1.0034149,4.7225118,-0.6617571,1.7032455
524,-13,-4.496143371150471,19.969362327536480,-13.2468042,0.0000000,0.0000000,0.7201757,-0.9049962,4.0000000,-1.1817750,1.0032380,4.5969362,-0.6282173,1.8661112
525,-13,-4.488686731150471,19.969362327536480,-13.2468948,0.0000000,0.0000000,0.7515853,-0.9354508,4.0000000,-1.2758576,1.0031384,4.5230289,-0.5950440,2.0302598
526,-13,-4.481230091150471,19.969362327536480,-13.2469139,0.0000000,0.0000000,0.7756511,-0.9611517,5.0000000,-1.3460672,1.0031290,4.5141263,-0.5762361,2.1801105
527,-13,-4.473773451150471,19.969362327536480,-13.2468557,0.0000000,0.0000000,0.7927557,-0.9827942,4.0000000,-1.3846848,1.0032220,4.5810618,-0.5809036,2.3176584
528,-13,-4.466316811150471,19.969362327536480,-13.2467203,0.0000000,0.0000000,0.8013239,-0.9998688,4.0000000,-1.3880047,1.0034335,4.7276793,-0.6117330,2.4399745
529,-13,-4.458860171150471,19.969362327536480,-13.2465029,0.0000000,0.0000000,0.7999668,-1.0125804,4.0000000,-1.3606603,1.0037770,4.9577684,-0.6645006,2.5499234
530,-13,-4.451403531150471,19.969362327536480,-13.2462015,-0.0000826,0.0000000,0.7897760,-1.0175430,4.0000000,-1.3014190,1.0042578,5.2647228,-0.7336670,2.6157327
531,-13,-4.443946891150471,19.969362327536480,-13.2458153,-0.0002479,0.0000000,0.7688300,-1.0176585,4.0000000,-1.2317194,1.0048783,5.6356997,-0.8035975,2.6645455
532,-13,-4.436490251150471,19.969362327536480,-13.2453432,-0.0004959,0.0000000,0.7395205,-1.0129253,4.0000000,-1.1580105,1.0056509,6.0642333,-0.8678400,2.6915004
533,-13,-4.429033611150471,19.969362327536480,-13.2447824,-0.0008264,0.0000000,0.6983140,-1.0014173,5.0000000,-1.0838503,1.0065719,6.5412340,-0.9189842,2.6885309
534,-13,-4.421576971150471,19.969362327536480,-13.2441359,-0.0013223,0.0000000,0.6481019,-0.9834311,4.0000000,-1.0138085,1.0076373,7.0498157,-0.9530537,2.6537249
535,-13,-4.414120331150471,19.969362327536480,-13.2434006,-0.0019835,0.0000000,0.5888820,-0.9616514,4.0000000,-0.9505005,1.0088464,7.5850501,-0.9728022,2.6110556
536,-13,-4.406663691150471,19.969362327536480,-13.2425795,-0.0028099,0.0000000,0.5212242,-0.9336975,4.0000000,-0.8927665,1.0101914,8.1396332,-0.9746284,2.5429096
537,-13,-4.399207051150471,19.969362327536480,-13.2416725,-0.0037190,0.0000000,0.4431034,-0.8982054,4.0000000,-0.8380230,1.0116659,8.7049875,-0.9583877,2.4471326
538,-13,-4.391750411150472,19.969362327536480,-13.2406816,-0.0046281,0.0000000,0.3602597,-0.8602918,4.0000000,-0.7896201,1.0132518,9.2726831,-0.9309635,2.3546927
539,-13,-4.384293771150472,19.969362327536480,-13.2396088,0.0043802,44.6280975,0.2689130,-0.8168937,4.0000000,-0.7429503,1.0149463,9.8426285,-0.8908371,2.2547066
540,-13,-4.376837131150472,19.969362327536480,-13.2384548,0.0032231,35.5371895,0.1730504,-0.7704739,4.0000000,-0.6991073,1.0167367,10.4094687,-0.8418406,2.1605406
541,-13,-4.369380491150472,19.969362327536480,-13.2372236,0.0019008,27.2727280,0.0724320,-0.7191991,4.0000000,-0.6560615,1.0186102,10.9679604,-0.7823365,2.0649254
542,-13,-4.361923851150472,19.969362327536480,-13.2359171,0.0005785,19.8347111,-0.0281793,-0.6678898,4.0000000,-0.6150490,1.0205561,11.5191374,-0.7207306,1.9913161
543,-13,-4.354467211150472,19.969362327536480,-13.2345371,-0.0008264,13.2231407,-0.1302413,-0.6127909,4.0000000,-0.5739141,1.0225644,12.0595541,-0.6516678,1.9232711
544,-13,-4.607992971150471,19.961905687536479,-13.2393284,0.0037190,37.1900826,-0.1155130,-0.0744738,5.0000000,0.0310746,1.0060058,6.2736797,-0.1800222,0.2589845
545,-13,-4.600536331150471,19.961905687536479,-13.2399158,0.0045455,45.4545441,-0.0710733,-0.1414270,5.0000000,-0.0482495,1.0061847,6.3650575,-0.2346046,0.2270525
546,-13,-4.593079691150471,19.961905687536479,-13.2405119,-0.0045455,0.0000000,-0.0209801,-0.2098257,5.0000000,-0.1255005,1.0062902,6.4198637,-0.2941508,0.2227192
547,-13,-4.585623051150471,19.961905687536479,-13.2411089,-0.0037190,0.0000000,0.0351049,-0.2787328,5.0000000,-0.2005727,1.0063204,6.4332595,-0.3568929,0.2455983
548,-13,-4.578166411150471,19.961905687536479,-13.2417021,-0.0029752,0.0000000,0.0917793,-0.3433297,5.0000000,-0.2697496,1.0062784,6.4117398,-0.4169098,0.2939804
549,-13,-4.570709771150471,19.961905687536479,-13.2422829,-0.0023140,0.0000000,0.1518425,-0.4070117,4.0000000,-0.3396267,1.0061666,6.3546185,-0.4743968,0.3665484
550,-13,-4.563253131150471,19.961905687536479,-13.2428465,-0.0017355,0.0000000,0.2131859,-0.4683541,4.0000000,-0.4074049,1.0059969,6.2657638,-0.5293033,0.4606223
551,-13,-4.555796491150471,19.961905687536479,-13.2433863,-0.0012397,0.0000000,0.2757253,-0.5275933,4.0000000,-0.4763874,1.0057737,6.1484904,-0.5787992,0.5738491
552,-13,-4.548339851150471,19.961905687536479,-13.2438974,-0.0008264,0.0000000,0.3394985,-0.5854622,4.0000000,-0.5483861,1.0055096,6.0046439,-0.6225384,0.7065321
553,-13,-4.540883211150471,19.961905687536479,-13.2443733,-0.0004959,0.0000000,0.4019603,-0.6400147,4.0000000,-0.6227708,1.0052124,5.8402228,-0.6572586,0.8516851
554,-13,-4.533426571150471,19.961905687536479,-13.2448082,-0.0002479,0.0000000,0.4615931,-0.6907400,4.0000000,-0.7021935,1.0048987,5.6620893,-0.6792864,1.0051285
555,-13,-4.525969931150471,19.961905687536479,-13.2451982,-0.0000826,0.0000000,0.5185204,-0.7383590,4.0000000,-0.7868294,1.0045837,5.4755397,-0.6898886,1.1661497
556,-13,-4.518513291150471,19.961905687536479,-13.2455368,0.0000000,0.0000000,0.5742402,-0.7847781,4.0000000,-0.8816613,1.0042797,5.2900362,-0.6878948,1.3403581
557,-13,-4.511056651150471,19.961905687536479,-13.2458200,0.0000000,0.0000000,0.6264563,-0.8277975,4.0000000,-0.9819192,1.0040035,5.1145735,-0.6736758,1.5162029
558,-13,-4.503600011150471,19.961905687536479,-13.2460432,0.0000000,0.0000000,0.6726805,-0.8668966,4.0000000,-1.0854828,1.0037687,4.9605532,-0.6483104,1.6916137
559,-13,-4.496143371150471,19.961905687536479,-13.2462015,0.0000000,0.0000000,0.7133386,-0.9015623,4.0000000,-1.1839507,1.0035913,4.8418078,-0.6191739,1.8582910
560,-13,-4.488686731150471,19.961905687536479,-13.2462912,0.0000000,0.0000000,0.7507087,-0.9346641,4.0000000,-1.2764275,1.0034907,4.7717700,-0.5929007,2.0298877
561,-13,-4.481230091150471,19.961905687536479,-13.2463093,0.0000000,0.0000000,0.7813194,-0.9630252,5.0000000,-1.3451663,1.0034807,4.7623954,-0.5808840,2.1873147
562,-13,-4.473773451150471,19.961905687536479,-13.2462502,0.0000000,0.0000000,0.8035704,-0.9870931,4.0000000,-1.3852110,1.0035708,4.8228951,-0.5889753,2.3343639
563,-13,-4.466316811150471,19.961905687536479,-13.2461138,0.0000000,0.0000000,0.8183398,-1.0065957,4.0000000,-1.3908454,1.0037805,4.9611650,-0.6223461,2.4646688
564,-13,-4.458860171150471,19.961905687536479,-13.2458944,-0.0000826,0.0000000,0.8256477,-1.0224725,4.0000000,-1.3675693,1.0041201,5.1786666,-0.6773756,2.5840626
565,-13,-4.451403531150471,19.961905687536479,-13.2455921,-0.0002479,0.0000000,0.8222612,-1.0301131,4.0000000,-1.3131118,1.0045978,5.4713230,-0.7471144,2.6588793
566,-13,-4.443946891150471,19.961905687536479,-13.2452030,-0.0004959,0.0000000,0.8087924,-1.0333925,4.0000000,-1.2470096,1.0052177,5.8275399,-0.8197754,2.7190597
567,-13,-4.436490251150471,19.961905687536479,-13.2447281,-0.0008264,0.0000000,0.7875422,-1.0318108,4.0000000,-1.1751553,1.0059893,6.2440743,-0.8884662,2.7554495
568,-13,-4.429033611150471,19.961905687536479,-13.2441645,-0.0012397,0.0000000,0.7562696,-1.0244248,5.0000000,-1.1025289,1.0069144,6.7078595,-0.9463207,2.7647715
569,-13,-4.421576971150471,19.961905687536479,-13.2435122,-0.0018182,0.0000000,0.7145193,-1.0098201,4.0000000,-1.0324880,1.0079837,7.2058406,-0.9871522,2.7370677
570,-13,-4.414120331150471,19.961905687536479,-13.2427721,-0.0025620,0.0000000,0.6642244,-0.9921126,4.0000000,-0.9704460,1.0091982,7.7336774,-1.0137793,2.7045224
571,-13,-4.406663691150471,19.961905687536479,-13.2419443,-0.0034711,0.0000000,0.6032347,-0.9670131,4.0000000,-0.9113177,1.0105591,8.2844324,-1.0227084,2.6382914
572,-13,-4.399207051150471,19.961905687536479,-13.2410288,-0.0043802,0.0000000,0.5347516,-0.9355759,4.0000000,-0.8555543,1.0120543,8.8460407,-1.0155975,2.5439401
573,-13,-4.391750411150472,19.961905687536479,-13.2400274,-0.0053719,0.0000000,0.4590941,-0.9007353,4.0000000,-0.8055918,1.0136582,9.4120274,-0.9958788,2.4475782
574,-13,-4.384293771150472,19.961905687536479,-13.2389431,0.0035537,38.0165291,0.3762266,-0.8620518,4.0000000,-0.7594577,1.0153805,9.9821348,-0.9646460,2.3490300
575,-13,-4.376837131150472,19.961905687536479,-13.2377758,0.0023967,29.7520657,0.2885635,-0.8184069,4.0000000,-0.7152563,1.0172065,10.5507603,-0.9215575,2.2389226
576,-13,-4.369380491150472,19.961905687536479,-13.2365284,0.0010744,22.3140488,0.1969342,-0.7701256,4.0000000,-0.6724008,1.0191076,11.1118593,-0.8678505,2.1227324
577,-13,-4.361923851150472,19.961905687536479,-13.2352037,-0.0002479,15.7024794,0.1034162,-0.7218228,4.0000000,-0.6309783,1.0210842,11.6630011,-0.8126673,2.0297637
578,-13,-4.354467211150472,19.961905687536479,-13.2338047,-0.0016529,9.9173555,0.0091594,-0.6704199,4.0000000,-0.5896990,1.0231324,12.2065544,-0.7511409,1.9401783
579,-13,-4.347010571150472,19.961905687536479,-13.2323322,-0.0031405,4.9586778,-0.0870740,-0.6166800,4.0000000,-0.5490525,1.0252322,12.7391863,-0.6843074,1.8649204
580,-13,-4.607992971150471,19.954449047536478,-13.2387400,0.0029752,29.7520657,-0.1126865,-0.0456608,4.0000000,0.0982434,1.0061625,6.3539991,-0.1895650,0.2392161
581,-13,-4.600536331150471,19.954449047536478,-13.2393208,0.0037190,37.1900826,-0.0732214,-0.1145256,4.0000000,0.0144672,1.0063627,6.4555531,-0.2435183,0.2032668
582,-13,-4.593079691150471,19.954449047536478,-13.2399111,0.0045455,45.4545441,-0.0281818,-0.1831301,4.0000000,-0.0652410,1.0064902,6.5200486,-0.3010191,0.1943775
583,-13,-4.585623051150471,19.954449047536478,-13.2405033,-0.0046281,0.0000000,0.0232426,-0.2529424,4.0000000,-0.1452022,1.0065407,6.5456719,-0.3606826,0.2135349
584,-13,-4.578166411150471,19.954449047536478,-13.2410908,-0.0038017,0.0000000,0.0772683,-0.3198828,4.0000000,-0.2214618,1.0065218,6.5345864,-0.4183038,0.2598273
585,-13,-4.570709771150471,19.954449047536478,-13.2416677,-0.0030579,0.0000000,0.1339633,-0.3844564,4.0000000,-0.2957356,1.0064309,6.4881449,-0.4731773,0.3299446
586,-13,-4.563253131150471,19.954449047536478,-13.2422276,-0.0023967,0.0000000,0.1926166,-0.4466730,4.0000000,-0.3694287,1.0062797,6.4116259,-0.5239173,0.4215833
587,-13,-4.555796491150471,19.954449047536478,-13.2427654,-0.0018182,0.0000000,0.2533338,-0.5075167,4.0000000,-0.4442749,1.0060725,6.3050804,-0.5707585,0.5349315
588,-13,-4.548339851150471,19.954449047536478,-13.2432728,-0.0013223,0.0000000,0.3163466,-0.5674646,4.0000000,-0.5237858,1.0058217,6.1729450,-0.6111435,0.6696585
589,-13,-4.540883211150471,19.954449047536478,-13.2437468,-0.0009091,0.0000000,0.3765140,-0.6221645,4.0000000,-0.6027761,1.0055398,6.0208259,-0.6415529,0.8126229
590,-13,-4.533426571150471,19.954449047536478,-13.2441797,-0.0005785,0.0000000,0.4357453,-0.6742533,4.0000000,-0.6878358,1.0052390,5.8542557,-0.6606708,0.9674373
591,-13,-4.525969931150471,19.954449047536478,-13.2445679,-0.0003306,0.0000000,0.4948156,-0.7244526,4.0000000,-0.7784722,1.0049338,5.6807709,-0.6704329,1.1333890
592,-13,-4.518513291150471,19.954449047536478,-13.2449045,-0.0001653,0.0000000,0.5536970,-0.7737094,4.0000000,-0.8783549,1.0046358,5.5055876,-0.6690639,1.3142416
593,-13,-4.511056651150471,19.954449047536478,-13.2451868,-0.0000826,0.0000000,0.6069807,-0.8173918,4.0000000,-0.9792497,1.0043640,5.3410330,-0.6555339,1.4889035
594,-13,-4.503600011150471,19.954449047536478,-13.2454081,0.0000000,0.0000000,0.6576484,-0.8591037,4.0000000,-1.0842326,1.0041347,5.1972680,-0.6339748,1.6706734
595,-13,-4.496143371150471,19.954449047536478,-13.2455664,0.0000000,0.0000000,0.7031481,-0.8966368,4.0000000,-1.1841063,1.0039628,5.0857000,-0.6091673,1.8466308
596,-13,-4.488686731150471,19.954449047536478,-13.2456551,0.0000000,0.0000000,0.7450509,-0.9316483,4.0000000,-1.2747033,1.0038636,5.0200043,-0.5885934,2.0225108
597,-13,-4.481230091150471,19.954449047536478,-13.2456713,0.0000000,0.0000000,0.7800507,-0.9616882,5.0000000,-1.3420718,1.0038521,5.0107422,-0.5813047,2.1837349
598,-13,-4.473773451150471,19.954449047536478,-13.2456131,0.0000000,0.0000000,0.8101767,-0.9893817,4.0000000,-1.3854100,1.0039415,5.0679317,-0.5933535,2.3439381
599,-13,-4.466316811150471,19.954449047536478,-13.2454748,-0.0000826,0.0000000,0.8334119,-1.0122815,4.0000000,-1.3949192,1.0041490,5.1977692,-0.6296440,2.4855113
600,-13,-4.458860171150471,19.954449047536478,-13.2452555,-0.0002479,0.0000000,0.8492513,-1.0308340,4.0000000,-1.3746172,1.0044852,5.4039545,-0.6870508,2.6108012
601,-13,-4.451403531150471,19.954449047536478,-13.2449512,-0.0004959,0.0000000,0.8505034,-1.0404239,4.0000000,-1.3242376,1.0049601,5.6825194,-0.7566102,2.6932220
602,-13,-4.443946891150471,19.954449047536478,-13.2445612,-0.0008264,0.0000000,0.8459755,-1.0473409,4.0000000,-1.2629753,1.0055783,6.0259361,-0.8317063,2.7665334
603,-13,-4.436490251150471,19.954449047536478,-13.2440844,-0.0012397,0.0000000,0.8314271,-1.0486745,4.0000000,-1.1938537,1.0063498,6.4275174,-0.9034953,2.8139641
604,-13,-4.429033611150471,19.954449047536478,-13.2435179,-0.0017355,0.0000000,0.8085196,-1.0449152,5.0000000,-1.1237080,1.0072737,6.8785138,-0.9661223,2.8361151
605,-13,-4.421576971150471,19.954449047536478,-13.2428627,-0.0023967,0.0000000,0.7753480,-1.0339177,5.0000000,-1.0549713,1.0083439,7.3671241,-1.0128640,2.8189199
606,-13,-4.414120331150471,19.954449047536478,-13.2421188,-0.0032231,0.0000000,0.7338120,-1.0193206,4.0000000,-0.9925327,1.0095687,7.8878541,-1.0461085,2.7908654
607,-13,-4.406663691150471,19.954449047536478,-13.2412853,-0.0041322,0.0000000,0.6829164,-0.9985383,4.0000000,-0.9336218,1.0109439,8.4294024,-1.0634547,2.7335401
608,-13,-4.399207051150471,19.954449047536478,-13.2403631,-0.0050413,0.0000000,0.6231540,-0.9708751,4.0000000,-0.8790290,1.0124485,8.9883013,-1.0627214,2.6433170
609,-13,-4.391750411150472,19.954449047536478,-13.2393541,0.0038843,40.4958687,0.5565484,-0.9402868,4.0000000,-0.8298299,1.0140671,9.5500088,-1.0507436,2.5510678
610,-13,-4.384293771150472,19.954449047536478,-13.2382603,0.0028099,32.2314034,0.4822392,-0.9053466,4.0000000,-0.7837380,1.0158124,10.1191721,-1.0269552,2.4500692
611,-13,-4.376837131150472,19.954449047536478,-13.2370815,0.0016529,24.7933884,0.4022825,-0.8647111,4.0000000,-0.7384469,1.0176668,10.6899157,-0.9909753,2.3295281
612,-13,-4.369380491150472,19.954449047536478,-13.2358217,0.0003306,18.1818180,0.3181487,-0.8194284,4.0000000,-0.6957482,1.0195971,11.2493448,-0.9431087,2.1990440
613,-13,-4.361923851150472,19.954449047536478,-13.2344828,-0.0009917,12.3966942,0.2301703,-0.7736240,4.0000000,-0.6535847,1.0216032,11.8038273,-0.8936632,2.0901377
614,-13,-4.354467211150472,19.954449047536478,-13.2330666,-0.0023967,7.4380164,0.1414003,-0.7254131,4.0000000,-0.6126895,1.0236870,12.3491697,-0.8381367,1.9854310
615,-13,-4.347010571150472,19.954449047536478,-13.2315760,-0.0038843,3.3057852,0.0523110,-0.6741595,4.0000000,-0.5717194,1.0258197,12.8825512,-0.7765995,1.8830096
616,-13,-4.339553931150472,19.954449047536478,-13.2300138,-0.0053719,0.8264463,-0.0362738,-0.6204249,4.0000000,-0.5291849,1.0279946,13.4037676,-0.7116648,1.7879354
617,-13,-4.264987531150472,19.954449047536478,-13.2110424,-0.0039669,13.2231407,-0.6242145,-0.0695716,4.0000000,-0.0672183,1.0501677,17.7833328,-0.0719249,1.5420383
618,-13,-4.600536331150471,19.946992407536481,-13.2387037,0.0029752,29.7520657,-0.0768118,-0.0857150,4.0000000,0.0780908,1.0065088,6.5307603,-0.2495208,0.1870956
619,-13,-4.593079691150471,19.946992407536481,-13.2392874,0.0037190,37.1900826,-0.0358699,-0.1552494,4.0000000,-0.0061219,1.0066617,6.6043782,-0.3043770,0.1714297
620,-13,-4.585623051150471,19.946992407536481,-13.2398729,0.0044628,44.6280975,0.0104145,-0.2245306,4.0000000,-0.0884326,1.0067357,6.6411996,-0.3606286,0.1840850
621,-13,-4.578166411150471,19.946992407536481,-13.2404547,-0.0047107,0.0000000,0.0609089,-0.2931005,4.0000000,-0.1696210,1.0067383,6.6420231,-0.4165801,0.2258859
622,-13,-4.570709771150471,19.946992407536481,-13.2410269,-0.0039669,0.0000000,0.1133911,-0.3583250,4.0000000,-0.2480081,1.0066693,6.6077814,-0.4686419,0.2924150
623,-13,-4.563253131150471,19.946992407536481,-13.2415819,-0.0032231,0.0000000,0.1692353,-0.4221468,4.0000000,-0.3277536,1.0065402,6.5426335,-0.5165399,0.3821689
624,-13,-4.555796491150471,19.946992407536481,-13.2421150,-0.0025620,0.0000000,0.2273758,-0.4841013,4.0000000,-0.4085153,1.0063549,6.4492736,-0.5596874,0.4932119
