OID_,ClipsFinal_DEM_Large_S3_RegG1,X,Y,DEM_Large_S10_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
15,-12,-7.202903691150471,20.267627927536481,-12.8575535,0.0023967,38.8429756,-0.4096821,-0.1658711,4.0000000,0.4815127,1.0757437,21.6319637,-0.8132549,1.1732056
16,-12,-7.195447051150472,20.267627927536481,-12.8598776,0.0047107,47.9338837,-0.4091427,-0.1783956,4.0000000,0.4770574,1.0766549,21.7534065,-0.8338487,1.1910360
17,-12,-7.187990411150471,20.267627927536481,-12.8621902,-0.0029752,21.4876041,-0.4063004,-0.1889331,4.0000000,0.4709146,1.0775496,21.8730316,-0.8487809,1.2015120
18,-12,-7.180533771150472,20.267627927536481,-12.8644915,-0.0006612,28.0991745,-0.3998534,-0.1989493,4.0000000,0.4616280,1.0784317,21.9885864,-0.8595265,1.2028137
19,-12,-7.173077131150471,20.267627927536481,-12.8667803,0.0016529,35.5371895,-0.3894603,-0.2073408,4.0000000,0.4496169,1.0792835,22.1018276,-0.8642985,1.1921000
20,-12,-7.165620491150472,20.267627927536481,-12.8690548,0.0039669,43.8016510,-0.3774756,-0.2146567,4.0000000,0.4361367,1.0801134,22.2103939,-0.8654501,1.1760194
21,-12,-7.158163851150471,20.267627927536481,-12.8713140,-0.0037190,20.6611576,-0.3611253,-0.2205168,4.0000000,0.4193243,1.0809311,22.3158150,-0.8603579,1.1464075
22,-12,-7.150707211150472,20.267627927536481,-12.8735571,-0.0014876,26.4462814,-0.3436196,-0.2236078,4.0000000,0.4024317,1.0817281,22.4183846,-0.8496474,1.1089170
23,-12,-7.143250571150471,20.267627927536481,-12.8757849,0.0006612,33.0578499,-0.3238872,-0.2274992,4.0000000,0.3821344,1.0824952,22.5183754,-0.8371329,1.0672156
24,-12,-7.135793931150472,20.267627927536481,-12.8779945,0.0028099,40.4958687,-0.3009453,-0.2286864,5.0000000,0.3599474,1.0832309,22.6113739,-0.8173202,1.0118459
25,-12,-7.128337291150471,20.267627927536481,-12.8801870,-0.0049587,17.3553715,-0.2769212,-0.2292279,5.0000000,0.3360310,1.0839421,22.7014122,-0.7944868,0.9523278
26,-12,-7.120880651150472,20.267627927536481,-12.8823624,-0.0026446,23.1404953,-0.2504664,-0.2286124,4.0000000,0.3097595,1.0846007,22.7862282,-0.7669843,0.8839814
27,-12,-7.113424011150471,20.267627927536481,-12.8845186,-0.0004959,29.7520657,-0.2242955,-0.2278580,4.0000000,0.2824514,1.0852216,22.8636379,-0.7381675,0.8159578
28,-12,-7.105967371150472,20.267627927536481,-12.8866577,0.0015702,36.3636360,-0.1984850,-0.2261232,4.0000000,0.2547357,1.0858026,22.9362888,-0.7069821,0.7468254
29,-12,-7.098510731150471,20.267627927536481,-12.8887777,0.0036364,43.8016510,-0.1720793,-0.2249981,4.0000000,0.2242076,1.0863149,23.0010910,-0.6742039,0.6773662
30,-12,-7.091054091150472,20.267627927536481,-12.8908787,-0.0042149,19.8347111,-0.1458551,-0.2218155,4.0000000,0.1937779,1.0867720,23.0572567,-0.6374090,0.6041192
31,-12,-7.083597451150471,20.267627927536481,-12.8929615,-0.0020661,25.6198349,-0.1205493,-0.2172467,4.0000000,0.1632930,1.0871705,23.1075325,-0.5977864,0.5305439
32,-12,-7.076140811150472,20.267627927536481,-12.8950253,0.0000000,32.2314034,-0.0971535,-0.2128637,4.0000000,0.1326243,1.0875075,23.1488476,-0.5583518,0.4624903
33,-12,-7.068684171150471,20.267627927536481,-12.8970718,0.0019835,38.8429756,-0.0752743,-0.2080061,4.0000000,0.1018702,1.0877732,23.1815586,-0.5178825,0.3976459
34,-12,-7.061227531150472,20.267627927536481,-12.8990993,0.0040496,46.2809906,-0.0554663,-0.2029517,4.0000000,0.0715364,1.0879722,23.2064590,-0.4774398,0.3380724
35,-12,-7.240186891150472,20.260171287536480,-12.8474436,0.0023967,38.8429756,-0.3644889,-0.1113714,4.0000000,0.4284418,1.0722411,21.1542225,-0.6511846,0.9925450
36,-12,-7.232730251150471,20.260171287536480,-12.8498363,0.0047934,47.9338837,-0.3742010,-0.1292053,4.0000000,0.4326198,1.0732639,21.2947559,-0.6910305,1.0358493
37,-12,-7.225273611150472,20.260171287536480,-12.8522282,-0.0028926,21.4876041,-0.3828233,-0.1486904,4.0000000,0.4348997,1.0742730,21.4324837,-0.7322806,1.0810380
38,-12,-7.217816971150471,20.260171287536480,-12.8546162,-0.0004959,28.9256191,-0.3898781,-0.1658475,4.0000000,0.4371047,1.0752414,21.5638561,-0.7687997,1.1225759
39,-12,-7.210360331150472,20.260171287536480,-12.8569975,0.0019008,37.1900826,-0.3936585,-0.1833974,4.0000000,0.4360361,1.0761918,21.6917343,-0.8028311,1.1589012
40,-12,-7.202903691150471,20.260171287536480,-12.8593721,0.0042975,46.2809906,-0.3947293,-0.1996315,4.0000000,0.4331864,1.0771291,21.8171196,-0.8324494,1.1889932
41,-12,-7.195447051150472,20.260171287536480,-12.8617382,-0.0033884,20.6611576,-0.3910277,-0.2161764,4.0000000,0.4263231,1.0780292,21.9361801,-0.8586759,1.2096304
42,-12,-7.187990411150471,20.260171287536480,-12.8640938,-0.0010744,27.2727280,-0.3860602,-0.2279776,4.0000000,0.4203583,1.0789013,22.0508251,-0.8763135,1.2206024
43,-12,-7.180533771150472,20.260171287536480,-12.8664370,0.0012397,34.7107430,-0.3774011,-0.2405443,4.0000000,0.4103557,1.0797490,22.1626434,-0.8914443,1.2249264
44,-12,-7.173077131150471,20.260171287536480,-12.8687668,0.0036364,42.9752083,-0.3656690,-0.2523974,4.0000000,0.3977873,1.0805748,22.2702808,-0.9025820,1.2213153
45,-12,-7.165620491150472,20.260171287536480,-12.8710823,-0.0039669,19.8347111,-0.3530380,-0.2612685,4.0000000,0.3853764,1.0813693,22.3719959,-0.9079134,1.2100757
46,-12,-7.158163851150471,20.260171287536480,-12.8733826,-0.0016529,26.4462814,-0.3366449,-0.2684942,4.0000000,0.3700353,1.0821427,22.4722404,-0.9070237,1.1861624
47,-12,-7.150707211150472,20.260171287536480,-12.8756666,0.0005785,33.0578499,-0.3173617,-0.2751936,4.0000000,0.3517141,1.0828861,22.5677261,-0.9021013,1.1540762
48,-12,-7.143250571150471,20.260171287536480,-12.8779325,0.0028099,40.4958687,-0.2947873,-0.2821921,4.0000000,0.3295505,1.0835994,22.6589165,-0.8939348,1.1147707
49,-12,-7.135793931150472,20.260171287536480,-12.8801813,-0.0049587,17.3553715,-0.2710878,-0.2848762,4.0000000,0.3077130,1.0842822,22.7443867,-0.8774655,1.0621438
50,-12,-7.128337291150471,20.260171287536480,-12.8824110,-0.0026446,23.1404953,-0.2462004,-0.2879812,5.0000000,0.2834297,1.0849146,22.8243942,-0.8593920,1.0076668
51,-12,-7.120880651150472,20.260171287536480,-12.8846207,-0.0004132,29.7520657,-0.2194667,-0.2888639,4.0000000,0.2574636,1.0855044,22.8996105,-0.8351915,0.9428036
52,-12,-7.113424011150471,20.260171287536480,-12.8868113,0.0017355,37.1900826,-0.1922281,-0.2901953,4.0000000,0.2293713,1.0860490,22.9669437,-0.8097619,0.8779024
53,-12,-7.105967371150472,20.260171287536480,-12.8889818,0.0038843,44.6280975,-0.1660085,-0.2888487,4.0000000,0.2019823,1.0865457,23.0296211,-0.7796798,0.8086700
54,-12,-7.098510731150471,20.260171287536480,-12.8911324,-0.0039669,20.6611576,-0.1394404,-0.2883714,4.0000000,0.1720500,1.0869845,23.0838585,-0.7487927,0.7410104
55,-12,-7.091054091150472,20.260171287536480,-12.8932619,-0.0018182,26.4462814,-0.1141743,-0.2854586,4.0000000,0.1428572,1.0873619,23.1304493,-0.7137744,0.6703147
56,-12,-7.083597451150471,20.260171287536480,-12.8953705,0.0002479,33.0578499,-0.0886016,-0.2818894,4.0000000,0.1116014,1.0876828,23.1703320,-0.6753802,0.5973565
57,-12,-7.076140811150472,20.260171287536480,-12.8974590,0.0023140,40.4958687,-0.0656565,-0.2770741,4.0000000,0.0815988,1.0879354,23.2013378,-0.6357469,0.5280917
58,-12,-7.068684171150471,20.260171287536480,-12.8995266,0.0043802,47.9338837,-0.0445731,-0.2713664,4.0000000,0.0517089,1.0881169,23.2236156,-0.5944416,0.4616573
59,-12,-7.061227531150472,20.260171287536480,-12.9015741,-0.0035537,21.4876041,-0.0256858,-0.2654742,4.0000000,0.0222500,1.0882347,23.2392693,-0.5531983,0.4008115
60,-12,-7.053770891150471,20.260171287536480,-12.9036016,-0.0014876,27.2727280,-0.0085535,-0.2597518,4.0000000,-0.0079540,1.0882852,23.2445488,-0.5115497,0.3454845
61,-12,-7.046314251150472,20.260171287536480,-12.9056091,0.0004959,33.8842964,0.0062008,-0.2527873,4.0000000,-0.0371679,1.0882570,23.2410183,-0.4684067,0.2936134
62,-12,-7.038857611150471,20.260171287536480,-12.9075966,0.0023140,40.4958687,0.0178722,-0.2448965,4.0000000,-0.0644427,1.0881633,23.2297134,-0.4253503,0.2479037
63,-12,-7.031400971150472,20.260171287536480,-12.9095659,0.0042975,47.9338837,0.0270450,-0.2364303,4.0000000,-0.0909539,1.0879945,23.2087593,-0.3819068,0.2079518
64,-12,-7.232730251150471,20.252714647536479,-12.8514814,-0.0037190,19.0082645,-0.3650242,-0.1517443,4.0000000,0.3846936,1.0745362,21.4685116,-0.6881822,1.0420777
65,-12,-7.225273611150472,20.252714647536479,-12.8539124,-0.0013223,26.4462814,-0.3711341,-0.1726670,4.0000000,0.3861588,1.0755502,21.6055984,-0.7314928,1.0871868
66,-12,-7.217816971150471,20.252714647536479,-12.8563404,0.0011570,34.7107430,-0.3761039,-0.1930296,4.0000000,0.3868627,1.0765231,21.7367973,-0.7729219,1.1324365
67,-12,-7.210360331150472,20.252714647536479,-12.8587637,0.0036364,43.8016510,-0.3769526,-0.2130883,4.0000000,0.3843224,1.0774742,21.8625832,-0.8104991,1.1702754
68,-12,-7.202903691150471,20.252714647536479,-12.8611803,-0.0039669,19.0082645,-0.3755437,-0.2322770,4.0000000,0.3800226,1.0783904,21.9842415,-0.8445766,1.2043810
69,-12,-7.195447051150472,20.252714647536479,-12.8635874,-0.0016529,25.6198349,-0.3705788,-0.2510000,4.0000000,0.3734461,1.0792669,22.0985947,-0.8754461,1.2316372
70,-12,-7.187990411150471,20.252714647536479,-12.8659849,0.0007438,33.0578499,-0.3635963,-0.2666723,4.0000000,0.3662171,1.0801066,22.2087212,-0.8995617,1.2500712
71,-12,-7.180533771150472,20.252714647536479,-12.8683701,0.0031405,41.3223152,-0.3539295,-0.2812442,4.0000000,0.3571794,1.0809190,22.3152008,-0.9196677,1.2612698
72,-12,-7.173077131150471,20.252714647536479,-12.8707418,-0.0043802,19.0082645,-0.3403323,-0.2948337,4.0000000,0.3450919,1.0817151,22.4164238,-0.9347592,1.2618910
73,-12,-7.165620491150472,20.252714647536479,-12.8730993,-0.0019835,25.6198349,-0.3243261,-0.3070617,4.0000000,0.3308479,1.0824612,22.5128670,-0.9449713,1.2545818
74,-12,-7.158163851150471,20.252714647536479,-12.8754396,0.0004132,33.0578499,-0.3064003,-0.3168818,4.0000000,0.3154196,1.0831864,22.6055336,-0.9491831,1.2371669
75,-12,-7.150707211150472,20.252714647536479,-12.8777637,0.0027273,40.4958687,-0.2853077,-0.3263664,4.0000000,0.2966178,1.0838718,22.6931171,-0.9493506,1.2117953
76,-12,-7.143250571150471,20.252714647536479,-12.8800688,-0.0049587,17.3553715,-0.2612074,-0.3353134,4.0000000,0.2747634,1.0845181,22.7741909,-0.9453902,1.1781694
77,-12,-7.135793931150472,20.252714647536479,-12.8823557,-0.0026446,23.1404953,-0.2367648,-0.3410546,4.0000000,0.2528789,1.0851165,22.8489513,-0.9349882,1.1347370
78,-12,-7.128337291150471,20.252714647536479,-12.8846216,-0.0004132,29.7520657,-0.2113822,-0.3455082,5.0000000,0.2296048,1.0856655,22.9200134,-0.9206211,1.0854292
79,-12,-7.120880651150472,20.252714647536479,-12.8868675,0.0018182,37.1900826,-0.1843594,-0.3483855,5.0000000,0.2041987,1.0861901,22.9840508,-0.9009698,1.0273373
80,-12,-7.113424011150471,20.252714647536479,-12.8890915,0.0040496,45.4545441,-0.1557721,-0.3503220,4.0000000,0.1761778,1.0866531,23.0421810,-0.8768219,0.9626390
81,-12,-7.105967371150472,20.252714647536479,-12.8912935,-0.0037190,21.4876041,-0.1285425,-0.3502439,4.0000000,0.1485841,1.0870700,23.0941372,-0.8490720,0.8951105
82,-12,-7.098510731150471,20.252714647536479,-12.8934746,-0.0015702,27.2727280,-0.1018138,-0.3502541,4.0000000,0.1196597,1.0874300,23.1380978,-0.8201680,0.8294639
83,-12,-7.091054091150472,20.252714647536479,-12.8956327,0.0004959,33.8842964,-0.0760589,-0.3495227,4.0000000,0.0901601,1.0877223,23.1757317,-0.7892055,0.7641936
84,-12,-7.083597451150471,20.252714647536479,-12.8977680,0.0026446,41.3223152,-0.0516878,-0.3465447,4.0000000,0.0607346,1.0879610,23.2037392,-0.7538240,0.6953421
85,-12,-7.076140811150472,20.252714647536479,-12.8998804,0.0047934,49.5867767,-0.0289338,-0.3413235,4.0000000,0.0313842,1.0881253,23.2246342,-0.7140312,0.6236525
86,-12,-7.068684171150471,20.252714647536479,-12.9019699,-0.0031405,22.3140488,-0.0075093,-0.3366801,4.0000000,0.0009000,1.0882294,23.2387123,-0.6742603,0.5578197
87,-12,-7.061227531150472,20.252714647536479,-12.9040375,-0.0010744,28.0991745,0.0114939,-0.3314329,4.0000000,-0.0290491,1.0882711,23.2421570,-0.6338168,0.4966327
88,-12,-7.053770891150471,20.252714647536479,-12.9060822,0.0009091,34.7107430,0.0274736,-0.3245331,4.0000000,-0.0576121,1.0882310,23.2381134,-0.5914541,0.4383497
89,-12,-7.046314251150472,20.252714647536479,-12.9081049,0.0029752,42.1487617,0.0412661,-0.3168119,4.0000000,-0.0856472,1.0881232,23.2250519,-0.5479766,0.3836433
90,-12,-7.038857611150471,20.252714647536479,-12.9101057,-0.0051240,17.3553715,0.0520540,-0.3085446,4.0000000,-0.1126505,1.0879532,23.2033730,-0.5044387,0.3356391
91,-12,-7.031400971150472,20.252714647536479,-12.9120855,-0.0031405,22.3140488,0.0597260,-0.2991225,4.0000000,-0.1379087,1.0877104,23.1737270,-0.4603363,0.2927682
92,-12,-7.023944331150471,20.252714647536479,-12.9140444,-0.0010744,28.0991745,0.0646538,-0.2886922,4.0000000,-0.1623264,1.0874015,23.1355038,-0.4150580,0.2549095
93,-12,-7.016487691150472,20.252714647536479,-12.9159832,0.0009091,34.7107430,0.0668346,-0.2778120,4.0000000,-0.1846820,1.0870327,23.0901489,-0.3709421,0.2235678
94,-12,-7.009031051150471,20.252714647536479,-12.9179029,0.0027273,41.3223152,0.0652592,-0.2639282,4.0000000,-0.2033603,1.0866023,23.0359154,-0.3244960,0.1944610
95,-12,-7.225273611150472,20.245258007536481,-12.8555832,0.0004132,32.2314034,-0.3588881,-0.1968012,4.0000000,0.3335762,1.0767231,21.7637234,-0.7271786,1.0991924
96,-12,-7.217816971150471,20.245258007536481,-12.8580513,0.0028926,41.3223152,-0.3595810,-0.2198091,4.0000000,0.3317192,1.0776973,21.8920422,-0.7713375,1.1432661
97,-12,-7.210360331150472,20.245258007536481,-12.8605146,-0.0046281,17.3553715,-0.3591184,-0.2407520,4.0000000,0.3302128,1.0786324,22.0153980,-0.8117169,1.1849360
98,-12,-7.202903691150471,20.245258007536481,-12.8629723,-0.0022314,23.9669418,-0.3556014,-0.2618829,4.0000000,0.3260267,1.0795203,22.1325359,-0.8497926,1.2232195
99,-12,-7.195447051150472,20.245258007536481,-12.8654213,0.0001653,31.4049587,-0.3477182,-0.2833679,4.0000000,0.3185116,1.0803641,22.2430058,-0.8852474,1.2552615
100,-12,-7.187990411150471,20.245258007536481,-12.8678598,0.0025620,39.6694221,-0.3384844,-0.3024760,4.0000000,0.3102900,1.0811763,22.3477268,-0.9152420,1.2819895
101,-12,-7.180533771150472,20.245258007536481,-12.8702860,-0.0049587,17.3553715,-0.3267322,-0.3194036,4.0000000,0.3009315,1.0819592,22.4473305,-0.9397388,1.2995616
102,-12,-7.173077131150471,20.245258007536481,-12.8726997,-0.0024793,23.9669418,-0.3117852,-0.3360456,4.0000000,0.2887364,1.0826980,22.5429802,-0.9608276,1.3110105
103,-12,-7.165620491150472,20.245258007536481,-12.8750973,-0.0000826,31.4049587,-0.2926425,-0.3514501,4.0000000,0.2732127,1.0833848,22.6312027,-0.9761130,1.3106455
104,-12,-7.158163851150471,20.245258007536481,-12.8774786,0.0023140,39.6694221,-0.2723000,-0.3649311,4.0000000,0.2568610,1.0840490,22.7141590,-0.9867232,1.3033863
105,-12,-7.150707211150472,20.245258007536481,-12.8798428,0.0047107,47.9338837,-0.2490028,-0.3761480,4.0000000,0.2383280,1.0846642,22.7920704,-0.9906240,1.2828606
106,-12,-7.143250571150471,20.245258007536481,-12.8821869,-0.0028926,22.3140488,-0.2240906,-0.3864995,4.0000000,0.2180657,1.0852304,22.8635464,-0.9910647,1.2566657
107,-12,-7.135793931150472,20.245258007536481,-12.8845110,-0.0005785,28.9256191,-0.1989807,-0.3944978,4.0000000,0.1970778,1.0857481,22.9291992,-0.9860734,1.2228978
108,-12,-7.128337291150471,20.245258007536481,-12.8868132,0.0016529,36.3636360,-0.1712880,-0.4013087,4.0000000,0.1732207,1.0862347,22.9897270,-0.9758381,1.1792389
109,-12,-7.120880651150472,20.245258007536481,-12.8890944,0.0039669,44.6280975,-0.1437535,-0.4066733,5.0000000,0.1486064,1.0866803,23.0450573,-0.9619531,1.1314214
110,-12,-7.113424011150471,20.245258007536481,-12.8913527,-0.0037190,21.4876041,-0.1147264,-0.4097924,5.0000000,0.1217552,1.0870568,23.0916023,-0.9413400,1.0719888
111,-12,-7.105967371150472,20.245258007536481,-12.8935871,-0.0014050,27.2727280,-0.0871518,-0.4108856,4.0000000,0.0950484,1.0873801,23.1312523,-0.9168196,1.0089104
112,-12,-7.098510731150471,20.245258007536481,-12.8957977,0.0006612,33.8842964,-0.0604428,-0.4116720,4.0000000,0.0675367,1.0876479,23.1655636,-0.8908806,0.9473053
113,-12,-7.091054091150472,20.245258007536481,-12.8979845,0.0028099,41.3223152,-0.0332480,-0.4122370,4.0000000,0.0375763,1.0878588,23.1917534,-0.8620503,0.8842714
114,-12,-7.083597451150471,20.245258007536481,-12.9001465,-0.0049587,17.3553715,-0.0086872,-0.4104330,4.0000000,0.0086635,1.0880011,23.2089806,-0.8295294,0.8189654
115,-12,-7.076140811150472,20.245258007536481,-12.9022837,-0.0027273,23.1404953,0.0134633,-0.4055701,4.0000000,-0.0193847,1.0880814,23.2190323,-0.7917556,0.7481527
116,-12,-7.068684171150471,20.245258007536481,-12.9043951,-0.0006612,28.9256191,0.0344228,-0.4006058,4.0000000,-0.0487295,1.0881132,23.2225819,-0.7524821,0.6807096
117,-12,-7.061227531150472,20.245258007536481,-12.9064827,0.0013223,35.5371895,0.0525819,-0.3948398,4.0000000,-0.0773463,1.0880678,23.2169914,-0.7123334,0.6177632
118,-12,-7.053770891150471,20.245258007536481,-12.9085455,0.0033884,42.9752083,0.0684193,-0.3882198,4.0000000,-0.1058743,1.0879425,23.2022152,-0.6705652,0.5580897
119,-12,-7.046314251150472,20.245258007536481,-12.9105835,-0.0044628,19.0082645,0.0806287,-0.3793438,4.0000000,-0.1324055,1.0877612,23.1796360,-0.6262822,0.4996153
120,-12,-7.038857611150471,20.245258007536481,-12.9125977,-0.0025620,23.9669418,0.0898377,-0.3699661,4.0000000,-0.1575103,1.0875124,23.1487751,-0.5824219,0.4475898
121,-12,-7.031400971150472,20.245258007536481,-12.9145880,-0.0005785,29.7520657,0.0958575,-0.3589700,4.0000000,-0.1810438,1.0872021,23.1108131,-0.5368963,0.3986576
122,-12,-7.023944331150471,20.245258007536481,-12.9165554,0.0014050,36.3636360,0.1001626,-0.3486252,4.0000000,-0.2053399,1.0868372,23.0654030,-0.4919104,0.3577251
123,-12,-7.016487691150472,20.245258007536481,-12.9185009,0.0034711,43.8016510,0.1006649,-0.3363743,4.0000000,-0.2263618,1.0864069,23.0112686,-0.4463868,0.3205310
124,-12,-7.009031051150471,20.245258007536481,-12.9204245,-0.0047107,18.1818180,0.0975026,-0.3217125,4.0000000,-0.2445479,1.0859164,22.9504280,-0.3988771,0.2858367
125,-12,-7.001574411150472,20.245258007536481,-12.9223280,-0.0028926,23.1404953,0.0913074,-0.3057936,4.0000000,-0.2594668,1.0853888,22.8841381,-0.3521204,0.2563318
126,-12,-6.994117771150471,20.245258007536481,-12.9242125,-0.0009917,28.9256191,0.0844842,-0.2918410,4.0000000,-0.2754068,1.0848163,22.8130932,-0.3082751,0.2366547
127,-12,-6.986661131150472,20.245258007536481,-12.9260788,0.0009917,35.5371895,0.0754286,-0.2770079,4.0000000,-0.2889627,1.0841980,22.7345657,-0.2650531,0.2214542
128,-12,-7.225273611150472,20.237801367536481,-12.8572359,0.0020661,38.0165291,-0.3460755,-0.2183834,4.0000000,0.2801313,1.0777869,21.9040947,-0.7168981,1.1120718
129,-12,-7.217816971150471,20.237801367536481,-12.8597431,0.0045455,47.1074371,-0.3431282,-0.2429945,4.0000000,0.2769210,1.0787445,22.0308857,-0.7629100,1.1553595
130,-12,-7.210360331150472,20.237801367536481,-12.8622465,-0.0029752,22.3140488,-0.3387536,-0.2672435,4.0000000,0.2727239,1.0796608,22.1506939,-0.8072109,1.1997489
131,-12,-7.202903691150471,20.237801367536481,-12.8647442,-0.0004959,29.7520657,-0.3323506,-0.2904709,4.0000000,0.2677729,1.0805272,22.2633190,-0.8487148,1.2416967
132,-12,-7.195447051150472,20.237801367536481,-12.8672333,0.0019835,38.0165291,-0.3236966,-0.3132979,4.0000000,0.2613260,1.0813457,22.3694210,-0.8879218,1.2818122
133,-12,-7.187990411150471,20.237801367536481,-12.8697128,0.0044628,47.1074371,-0.3122853,-0.3349973,4.0000000,0.2528202,1.0821205,22.4684677,-0.9228148,1.3165004
134,-12,-7.180533771150472,20.237801367536481,-12.8721809,-0.0030579,22.3140488,-0.2976695,-0.3544838,4.0000000,0.2427748,1.0828474,22.5611610,-0.9517424,1.3403797
135,-12,-7.173077131150471,20.237801367536481,-12.8746347,-0.0005785,29.7520657,-0.2793613,-0.3743452,4.0000000,0.2297078,1.0835270,22.6494484,-0.9783983,1.3599247
136,-12,-7.165620491150472,20.237801367536481,-12.8770733,0.0018182,38.0165291,-0.2592908,-0.3911592,4.0000000,0.2158220,1.0841606,22.7274685,-0.9981405,1.3679667
137,-12,-7.158163851150471,20.237801367536481,-12.8794947,0.0042975,47.1074371,-0.2368159,-0.4072624,4.0000000,0.1994056,1.0847428,22.8020515,-1.0139304,1.3704556
138,-12,-7.150707211150472,20.237801367536481,-12.8818970,-0.0032231,21.4876041,-0.2122345,-0.4205102,4.0000000,0.1817081,1.0852845,22.8708553,-1.0227284,1.3592988
139,-12,-7.143250571150471,20.237801367536481,-12.8842802,-0.0008264,28.0991745,-0.1851489,-0.4343870,4.0000000,0.1612110,1.0857757,22.9316730,-1.0299851,1.3464508
140,-12,-7.135793931150472,20.237801367536481,-12.8866415,0.0014876,35.5371895,-0.1583577,-0.4437294,4.0000000,0.1407475,1.0862174,22.9875164,-1.0282062,1.3179917
141,-12,-7.128337291150471,20.237801367536481,-12.8889809,0.0038017,43.8016510,-0.1291057,-0.4534445,4.0000000,0.1171041,1.0866288,23.0374031,-1.0239930,1.2863902
142,-12,-7.120880651150472,20.237801367536481,-12.8912973,-0.0038017,21.4876041,-0.1002734,-0.4608666,4.0000000,0.0931737,1.0869730,23.0806751,-1.0149069,1.2473515
143,-12,-7.113424011150471,20.237801367536481,-12.8935890,-0.0014876,27.2727280,-0.0697610,-0.4669158,5.0000000,0.0665512,1.0872492,23.1155796,-1.0003828,1.1993316
144,-12,-7.105967371150472,20.237801367536481,-12.8958559,0.0007438,33.8842964,-0.0427935,-0.4688662,5.0000000,0.0419287,1.0874740,23.1440334,-0.9796611,1.1428020
145,-12,-7.098510731150471,20.237801367536481,-12.8980961,0.0028926,41.3223152,-0.0149681,-0.4705997,5.0000000,0.0149024,1.0876631,23.1673031,-0.9561017,1.0839093
146,-12,-7.091054091150472,20.237801367536481,-12.9003115,-0.0048760,17.3553715,0.0127341,-0.4719672,4.0000000,-0.0138456,1.0877970,23.1823807,-0.9300887,1.0244261
147,-12,-7.083597451150471,20.237801367536481,-12.9025002,-0.0025620,23.1404953,0.0380824,-0.4718149,4.0000000,-0.0422491,1.0878386,23.1888866,-0.9013807,0.9645390
148,-12,-7.076140811150472,20.237801367536481,-12.9046612,-0.0004132,29.7520657,0.0595316,-0.4673565,4.0000000,-0.0688064,1.0878292,23.1875973,-0.8659065,0.8953483
