OID_,ClipsFinal_DEM_Large_S3_RegG2,X,Y,DEM_Large_S10_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
13,-12,-6.785331851150471,20.289997847536480,-12.9587183,0.0036364,44.6280975,-0.1168213,-0.2975976,4.0000000,-0.6379675,1.0595489,19.2991486,0.0427724,0.8035694
14,-12,-6.777875211150471,20.289997847536480,-12.9601679,-0.0048760,12.3966942,-0.1230525,-0.3115285,4.0000000,-0.6570672,1.0579010,19.0430603,0.0340103,0.8587228
15,-12,-6.830071691150471,20.282541207536479,-12.9514112,-0.0037190,18.1818180,-0.0799386,-0.1850883,4.0000000,-0.4899165,1.0686475,20.6508846,0.1197400,0.4293886
16,-12,-6.822615051150471,20.282541207536479,-12.9530754,-0.0020661,23.1404953,-0.0819547,-0.2068782,4.0000000,-0.5153429,1.0672115,20.4435902,0.1015865,0.4809379
17,-12,-6.815158411150471,20.282541207536479,-12.9547100,-0.0003306,28.9256191,-0.0845300,-0.2265074,4.0000000,-0.5379263,1.0657185,20.2273464,0.0849114,0.5323825
18,-12,-6.807701771150471,20.282541207536479,-12.9563093,0.0013223,34.7107430,-0.0884958,-0.2464294,4.0000000,-0.5620977,1.0641774,20.0013771,0.0692389,0.5915120
19,-12,-6.800245131150471,20.282541207536479,-12.9578733,0.0028926,41.3223152,-0.0929673,-0.2650080,4.0000000,-0.5846782,1.0626112,19.7672520,0.0546623,0.6510831
20,-12,-6.792788491150471,20.282541207536479,-12.9593964,0.0044628,47.9338837,-0.0990391,-0.2828015,4.0000000,-0.6075065,1.0610185,19.5259209,0.0419035,0.7150353
21,-12,-6.785331851150471,20.282541207536479,-12.9608774,-0.0042149,14.8760328,-0.1055893,-0.2959554,4.0000000,-0.6253467,1.0594143,19.2789345,0.0334358,0.7674636
22,-12,-6.777875211150471,20.282541207536479,-12.9623137,-0.0028099,19.0082645,-0.1134088,-0.3082403,4.0000000,-0.6435862,1.0578175,19.0309429,0.0271056,0.8214713
23,-12,-6.770418571150471,20.282541207536479,-12.9637032,-0.0014876,23.1404953,-0.1222760,-0.3188383,4.0000000,-0.6603795,1.0562475,18.7808056,0.0227030,0.8731924
24,-12,-6.837528331150471,20.275084567536478,-12.9519892,-0.0031405,20.6611576,-0.0661706,-0.1733634,4.0000000,-0.4652112,1.0695807,20.7820511,0.1184844,0.3690315
25,-12,-6.830071691150471,20.275084567536478,-12.9536648,-0.0014876,25.6198349,-0.0657225,-0.1942471,4.0000000,-0.4880591,1.0682209,20.5900097,0.0995649,0.4098817
26,-12,-6.822615051150471,20.275084567536478,-12.9553137,0.0001653,31.4049587,-0.0667582,-0.2148194,4.0000000,-0.5111403,1.0668222,20.3876820,0.0815015,0.4577523
27,-12,-6.815158411150471,20.275084567536478,-12.9569321,0.0019008,38.0165291,-0.0690404,-0.2337751,4.0000000,-0.5333967,1.0653611,20.1752872,0.0658465,0.5083187
28,-12,-6.807701771150471,20.275084567536478,-12.9585161,0.0034711,43.8016510,-0.0721869,-0.2519929,4.0000000,-0.5551793,1.0638676,19.9549923,0.0511935,0.5619932
29,-12,-6.800245131150471,20.275084567536478,-12.9600649,-0.0050413,13.2231407,-0.0760719,-0.2692892,4.0000000,-0.5755893,1.0623540,19.7279453,0.0370109,0.6173230
30,-12,-6.792788491150471,20.275084567536478,-12.9615746,-0.0035537,17.3553715,-0.0831201,-0.2855069,4.0000000,-0.5969008,1.0608145,19.4948597,0.0258869,0.6798803
31,-12,-6.785331851150471,20.275084567536478,-12.9630423,-0.0021488,21.4876041,-0.0893943,-0.2979900,4.0000000,-0.6133217,1.0592660,19.2561150,0.0173417,0.7300138
32,-12,-6.777875211150471,20.275084567536478,-12.9644651,-0.0006612,26.4462814,-0.0985587,-0.3078308,4.0000000,-0.6286452,1.0577356,19.0164318,0.0129836,0.7798946
33,-12,-6.770418571150471,20.275084567536478,-12.9658432,0.0007438,31.4049587,-0.1089487,-0.3165859,4.0000000,-0.6435524,1.0562240,18.7772694,0.0103806,0.8296922
34,-12,-6.762961931150471,20.275084567536478,-12.9671726,0.0021488,37.1900826,-0.1193574,-0.3223274,4.0000000,-0.6552009,1.0547293,18.5367889,0.0105461,0.8694089
35,-12,-6.837528331150471,20.267627927536477,-12.9542599,-0.0008264,28.0991745,-0.0506487,-0.1863490,4.0000000,-0.4647723,1.0690622,20.7106915,0.0920742,0.3527327
36,-12,-6.830071691150471,20.267627927536477,-12.9559193,0.0008264,33.8842964,-0.0505226,-0.2039969,4.0000000,-0.4849009,1.0677563,20.5220528,0.0769072,0.3896006
37,-12,-6.822615051150471,20.267627927536477,-12.9575520,0.0024793,40.4958687,-0.0508067,-0.2233069,4.0000000,-0.5061114,1.0663972,20.3263607,0.0594977,0.4342802
38,-12,-6.815158411150471,20.267627927536477,-12.9591551,0.0041322,47.1074371,-0.0527133,-0.2407852,4.0000000,-0.5261321,1.0649822,20.1198654,0.0445617,0.4814462
39,-12,-6.807701771150471,20.267627927536477,-12.9607248,-0.0043802,15.7024794,-0.0555477,-0.2575184,4.0000000,-0.5455066,1.0635436,19.9061089,0.0304697,0.5313190
40,-12,-6.800245131150471,20.267627927536477,-12.9622593,-0.0028926,19.8347111,-0.0604316,-0.2721815,4.0000000,-0.5630112,1.0620843,19.6875401,0.0186483,0.5824428
41,-12,-6.792788491150471,20.267627927536477,-12.9637556,-0.0013223,24.7933884,-0.0671896,-0.2881410,4.0000000,-0.5838071,1.0606039,19.4623985,0.0075251,0.6441082
42,-12,-6.785331851150471,20.267627927536477,-12.9652109,0.0001653,29.7520657,-0.0748556,-0.2981677,4.0000000,-0.5975578,1.0591161,19.2330666,0.0012224,0.6905186
43,-12,-6.777875211150471,20.267627927536477,-12.9666224,0.0016529,35.5371895,-0.0839656,-0.3074926,4.0000000,-0.6122325,1.0576530,19.0039940,-0.0027527,0.7390147
44,-12,-6.770418571150471,20.267627927536477,-12.9679899,0.0029752,40.4958687,-0.0947593,-0.3148846,4.0000000,-0.6251101,1.0562077,18.7745876,-0.0046591,0.7856036
45,-12,-6.762961931150471,20.267627927536477,-12.9693089,0.0042975,46.2809906,-0.1062028,-0.3198403,4.0000000,-0.6364815,1.0547850,18.5455761,-0.0031991,0.8258209
46,-12,-6.755505291150471,20.267627927536477,-12.9705801,-0.0045455,13.2231407,-0.1168884,-0.3211183,4.0000000,-0.6425943,1.0534192,18.3223457,0.0003577,0.8515098
47,-12,-6.837528331150471,20.260171287536480,-12.9565277,0.0014876,36.3636360,-0.0343003,-0.1991314,4.0000000,-0.4616032,1.0685031,20.6289539,0.0633405,0.3348894
48,-12,-6.830071691150471,20.260171287536480,-12.9581718,0.0031405,42.9752083,-0.0331054,-0.2155263,4.0000000,-0.4797200,1.0672443,20.4485874,0.0486673,0.3680960
49,-12,-6.822615051150471,20.260171287536480,-12.9597902,0.0047107,49.5867767,-0.0327449,-0.2335420,4.0000000,-0.4994889,1.0659323,20.2595463,0.0324048,0.4099351
50,-12,-6.815158411150471,20.260171287536480,-12.9613781,-0.0037190,17.3553715,-0.0341538,-0.2499445,4.0000000,-0.5180072,1.0645797,20.0603142,0.0181182,0.4546225
51,-12,-6.807701771150471,20.260171287536480,-12.9629345,-0.0022314,22.3140488,-0.0374063,-0.2634461,4.0000000,-0.5332841,1.0632032,19.8554478,0.0063919,0.4977206
52,-12,-6.800245131150471,20.260171287536480,-12.9644556,-0.0006612,27.2727280,-0.0420533,-0.2774103,4.0000000,-0.5499337,1.0618067,19.6464500,-0.0048869,0.5471907
53,-12,-6.792788491150471,20.260171287536480,-12.9659395,0.0009091,33.0578499,-0.0482477,-0.2926936,4.0000000,-0.5694057,1.0603945,19.4309025,-0.0159814,0.6062540
54,-12,-6.785331851150471,20.260171287536480,-12.9673834,0.0023967,38.8429756,-0.0562869,-0.3021985,4.0000000,-0.5829645,1.0589730,19.2106857,-0.0214324,0.6527827
55,-12,-6.777875211150471,20.260171287536480,-12.9687843,0.0038017,44.6280975,-0.0656708,-0.3095536,4.0000000,-0.5944415,1.0575691,18.9909420,-0.0246657,0.6960336
56,-12,-6.770418571150471,20.260171287536480,-12.9701414,-0.0049587,12.3966942,-0.0761508,-0.3158131,4.0000000,-0.6052862,1.0561874,18.7721138,-0.0263399,0.7385508
57,-12,-6.762961931150471,20.260171287536480,-12.9714527,-0.0037190,15.7024794,-0.0890403,-0.3197813,4.0000000,-0.6160231,1.0548345,18.5535774,-0.0235395,0.7797053
58,-12,-6.755505291150471,20.260171287536480,-12.9727154,-0.0025620,19.8347111,-0.1022262,-0.3193733,4.0000000,-0.6213983,1.0535333,18.3415680,-0.0173482,0.8067178
59,-12,-6.748048651150471,20.260171287536480,-12.9739304,-0.0013223,23.9669418,-0.1164481,-0.3171404,4.0000000,-0.6254380,1.0522845,18.1341324,-0.0088428,0.8302178
60,-12,-6.837528331150471,20.252714647536479,-12.9587927,0.0037190,45.4545441,-0.0176450,-0.2116967,4.0000000,-0.4554912,1.0678941,20.5415936,0.0320977,0.3167531
61,-12,-6.830071691150471,20.252714647536479,-12.9604216,-0.0047107,14.8760328,-0.0150375,-0.2274963,4.0000000,-0.4719865,1.0666833,20.3689747,0.0169939,0.3466784
62,-12,-6.822615051150471,20.252714647536479,-12.9620247,-0.0031405,19.0082645,-0.0138767,-0.2442165,4.0000000,-0.4902921,1.0654335,20.1861687,0.0018591,0.3850532
63,-12,-6.815158411150471,20.252714647536479,-12.9636002,-0.0015702,23.9669418,-0.0147699,-0.2588902,4.0000000,-0.5065777,1.0641429,19.9953289,-0.0112026,0.4252261
64,-12,-6.807701771150471,20.252714647536479,-12.9651432,0.0000000,29.7520657,-0.0170085,-0.2721605,4.0000000,-0.5210748,1.0628279,19.7998390,-0.0232462,0.4663022
65,-12,-6.800245131150471,20.252714647536479,-12.9666529,0.0015702,35.5371895,-0.0211568,-0.2852414,4.0000000,-0.5362907,1.0614998,19.5995522,-0.0341920,0.5130652
66,-12,-6.792788491150471,20.252714647536479,-12.9681253,0.0031405,42.1487617,-0.0275359,-0.2983208,4.0000000,-0.5530313,1.0601568,19.3937531,-0.0436103,0.5668610
67,-12,-6.785331851150471,20.252714647536479,-12.9695587,0.0045455,47.9338837,-0.0361362,-0.3072823,4.0000000,-0.5665877,1.0588020,19.1843872,-0.0479768,0.6140251
68,-12,-6.777875211150471,20.252714647536479,-12.9709501,-0.0041322,14.8760328,-0.0460192,-0.3132837,4.0000000,-0.5761670,1.0574640,18.9742737,-0.0504003,0.6547136
69,-12,-6.770418571150471,20.252714647536479,-12.9722986,-0.0028926,19.0082645,-0.0573829,-0.3181355,4.0000000,-0.5856867,1.0561540,18.7670193,-0.0505842,0.6954616
70,-12,-6.762961931150471,20.252714647536479,-12.9736013,-0.0015702,23.1404953,-0.0707434,-0.3211722,4.0000000,-0.5947136,1.0548767,18.5605717,-0.0476308,0.7351642
71,-12,-6.755505291150471,20.252714647536479,-12.9748583,-0.0003306,28.0991745,-0.0848510,-0.3202350,4.0000000,-0.5995021,1.0536464,18.3600445,-0.0409678,0.7632686
72,-12,-6.748048651150471,20.252714647536479,-12.9760666,0.0009917,33.0578499,-0.0997143,-0.3163300,4.0000000,-0.6023623,1.0524670,18.1659737,-0.0302977,0.7835923
73,-12,-6.740592011150471,20.252714647536479,-12.9772272,0.0022314,38.0165291,-0.1146782,-0.3097652,4.0000000,-0.6013843,1.0513583,17.9801674,-0.0181460,0.7956408
74,-12,-6.733135371150471,20.252714647536479,-12.9783392,0.0033058,42.9752083,-0.1295710,-0.3013267,4.0000000,-0.5986860,1.0503279,17.8059559,-0.0039673,0.8023440
75,-12,-6.837528331150471,20.245258007536478,-12.9610500,-0.0041322,16.5289249,-0.0002351,-0.2261057,4.0000000,-0.4497640,1.0672255,20.4481316,-0.0024475,0.3023984
76,-12,-6.830071691150471,20.245258007536478,-12.9626656,-0.0025620,21.4876041,0.0042399,-0.2417543,4.0000000,-0.4650145,1.0660859,20.2813606,-0.0184940,0.3291293
77,-12,-6.822615051150471,20.245258007536478,-12.9642563,-0.0009091,26.4462814,0.0067667,-0.2572293,4.0000000,-0.4809545,1.0649006,20.1070919,-0.0335040,0.3626564
78,-12,-6.815158411150471,20.245258007536478,-12.9658184,0.0006612,32.2314034,0.0072530,-0.2710725,4.0000000,-0.4952261,1.0636715,19.9262447,-0.0469188,0.3986095
79,-12,-6.807701771150471,20.245258007536478,-12.9673500,0.0022314,38.8429756,0.0058340,-0.2836834,4.0000000,-0.5084889,1.0624248,19.7402515,-0.0588780,0.4371973
80,-12,-6.800245131150471,20.245258007536478,-12.9688482,0.0037190,44.6280975,0.0021286,-0.2956437,4.0000000,-0.5224373,1.0611644,19.5484486,-0.0688500,0.4808983
81,-12,-6.792788491150471,20.245258007536478,-12.9703112,-0.0047934,13.2231407,-0.0037016,-0.3074012,4.0000000,-0.5370666,1.0598882,19.3535519,-0.0777357,0.5304136
82,-12,-6.785331851150471,20.245258007536478,-12.9717350,-0.0034711,17.3553715,-0.0121642,-0.3154875,4.0000000,-0.5486627,1.0586082,19.1540108,-0.0823123,0.5752325
83,-12,-6.777875211150471,20.245258007536478,-12.9731178,-0.0020661,21.4876041,-0.0226793,-0.3202937,4.0000000,-0.5573518,1.0573441,18.9563408,-0.0832356,0.6144704
84,-12,-6.770418571150471,20.245258007536478,-12.9744587,-0.0007438,26.4462814,-0.0350559,-0.3235295,4.0000000,-0.5652652,1.0561118,18.7603321,-0.0817938,0.6530808
85,-12,-6.762961931150471,20.245258007536478,-12.9757557,0.0006612,31.4049587,-0.0492883,-0.3253780,4.0000000,-0.5730757,1.0549113,18.5663490,-0.0776803,0.6916250
86,-12,-6.755505291150471,20.245258007536478,-12.9770069,0.0019835,37.1900826,-0.0647010,-0.3238744,4.0000000,-0.5780140,1.0537490,18.3777084,-0.0697348,0.7217216
87,-12,-6.748048651150471,20.245258007536478,-12.9782114,0.0032231,42.1487617,-0.0796702,-0.3192908,4.0000000,-0.5788294,1.0526448,18.1956272,-0.0597523,0.7403116
88,-12,-6.740592011150471,20.245258007536478,-12.9793682,0.0043802,47.1074371,-0.0957463,-0.3112923,4.0000000,-0.5768709,1.0516080,18.0215473,-0.0457138,0.7510088
89,-12,-6.733135371150471,20.245258007536478,-12.9804783,-0.0045455,12.3966942,-0.1119199,-0.3020817,4.0000000,-0.5739035,1.0506392,17.8594475,-0.0302599,0.7590268
90,-12,-6.725678731150471,20.245258007536478,-12.9815397,-0.0035537,15.7024794,-0.1268632,-0.2918908,4.0000000,-0.5701120,1.0497454,17.7076569,-0.0136697,0.7621382
91,-12,-6.718222091150471,20.245258007536478,-12.9825544,-0.0025620,19.0082645,-0.1402355,-0.2794178,4.0000000,-0.5633826,1.0489330,17.5673866,0.0045470,0.7560583
92,-12,-6.837528331150471,20.237801367536477,-12.9632998,-0.0019008,23.1404953,0.0170187,-0.2413153,4.0000000,-0.4433711,1.0665146,20.3427849,-0.0392596,0.2920557
93,-12,-6.830071691150471,20.237801367536477,-12.9649029,-0.0002479,28.9256191,0.0219594,-0.2546124,4.0000000,-0.4557013,1.0654278,20.1844387,-0.0535236,0.3132662
94,-12,-6.822615051150471,20.237801367536477,-12.9664812,0.0014050,34.7107430,0.0260473,-0.2688800,4.0000000,-0.4685310,1.0642960,20.0194778,-0.0692290,0.3408929
95,-12,-6.815158411150471,20.237801367536477,-12.9680319,0.0029752,41.3223152,0.0283673,-0.2831705,4.0000000,-0.4823563,1.0631442,19.8478737,-0.0839847,0.3749801
96,-12,-6.807701771150471,20.237801367536477,-12.9695530,0.0044628,47.9338837,0.0274255,-0.2948873,4.0000000,-0.4944931,1.0619743,19.6704788,-0.0952815,0.4110791
97,-12,-6.800245131150471,20.237801367536477,-12.9710417,-0.0041322,15.7024794,0.0241163,-0.3057410,4.0000000,-0.5066043,1.0607823,19.4906044,-0.1048777,0.4515420
98,-12,-6.792788491150471,20.237801367536477,-12.9724951,-0.0027273,19.8347111,0.0186298,-0.3161731,4.0000000,-0.5192181,1.0595796,19.3056431,-0.1131280,0.4969915
99,-12,-6.785331851150471,20.237801367536477,-12.9739113,-0.0013223,24.7933884,0.0103925,-0.3235725,4.0000000,-0.5292261,1.0583792,19.1191711,-0.1179188,0.5397784
100,-12,-6.777875211150471,20.237801367536477,-12.9752874,0.0001653,29.7520657,0.0002440,-0.3281156,4.0000000,-0.5370715,1.0571966,18.9325428,-0.1191595,0.5778523
101,-12,-6.770418571150471,20.237801367536477,-12.9766216,0.0015702,35.5371895,-0.0125274,-0.3299738,4.0000000,-0.5432237,1.0560430,18.7483521,-0.1167239,0.6133555
102,-12,-6.762961931150471,20.237801367536477,-12.9779139,0.0028926,40.4958687,-0.0269478,-0.3308846,4.0000000,-0.5495439,1.0549110,18.5666561,-0.1122253,0.6496862
103,-12,-6.755505291150471,20.237801367536477,-12.9791603,0.0041322,46.2809906,-0.0428369,-0.3295215,4.0000000,-0.5544730,1.0538228,18.3900871,-0.1045701,0.6818877
104,-12,-6.748048651150471,20.237801367536477,-12.9803619,-0.0047107,12.3966942,-0.0589937,-0.3243553,4.0000000,-0.5559031,1.0527912,18.2191811,-0.0928075,0.7019846
105,-12,-6.740592011150471,20.237801367536477,-12.9815168,-0.0035537,15.7024794,-0.0761382,-0.3149355,4.0000000,-0.5526755,1.0518206,18.0584240,-0.0771955,0.7109877
106,-12,-6.733135371150471,20.237801367536477,-12.9826250,-0.0024793,19.0082645,-0.0925881,-0.3058152,4.0000000,-0.5508949,1.0509280,17.9083157,-0.0607356,0.7204033
107,-12,-6.725678731150471,20.237801367536477,-12.9836874,-0.0014876,23.1404953,-0.1098184,-0.2941825,4.0000000,-0.5465451,1.0501046,17.7677193,-0.0418200,0.7250730
108,-12,-6.718222091150471,20.237801367536477,-12.9847021,-0.0004132,27.2727280,-0.1252806,-0.2807042,4.0000000,-0.5398089,1.0493547,17.6398869,-0.0215995,0.7216058
109,-12,-6.710765451150471,20.237801367536477,-12.9856720,0.0005785,31.4049587,-0.1392219,-0.2647463,4.0000000,-0.5293146,1.0486856,17.5244598,-0.0001781,0.7095833
110,-12,-6.837528331150471,20.230344727536480,-12.9655390,0.0003306,31.4049587,0.0334831,-0.2556100,4.0000000,-0.4340759,1.0657448,20.2312069,-0.0771441,0.2828688
111,-12,-6.830071691150471,20.230344727536480,-12.9671297,0.0019835,38.0165291,0.0398418,-0.2686987,4.0000000,-0.4457147,1.0647115,20.0809116,-0.0916827,0.3015858
112,-12,-6.822615051150471,20.230344727536480,-12.9686966,0.0035537,43.8016510,0.0448240,-0.2816961,4.0000000,-0.4564786,1.0636544,19.9233818,-0.1069135,0.3248794
113,-12,-6.815158411150471,20.230344727536480,-12.9702377,-0.0049587,13.2231407,0.0478195,-0.2945106,4.0000000,-0.4674921,1.0625780,19.7617893,-0.1215290,0.3541770
114,-12,-6.807701771150471,20.230344727536480,-12.9717493,-0.0035537,17.3553715,0.0479637,-0.3056090,4.0000000,-0.4774941,1.0614763,19.5957947,-0.1337240,0.3866304
115,-12,-6.800245131150471,20.230344727536480,-12.9732294,-0.0020661,22.3140488,0.0455785,-0.3164200,4.0000000,-0.4893566,1.0603592,19.4256763,-0.1434833,0.4258280
116,-12,-6.792788491150471,20.230344727536480,-12.9746752,-0.0005785,27.2727280,0.0405672,-0.3255305,4.0000000,-0.4997205,1.0592378,19.2522926,-0.1513405,0.4666761
117,-12,-6.785331851150471,20.230344727536480,-12.9760847,0.0009091,33.0578499,0.0327968,-0.3324831,4.0000000,-0.5082129,1.0581161,19.0766201,-0.1567531,0.5074766
118,-12,-6.777875211150471,20.230344727536480,-12.9774551,0.0023967,38.8429756,0.0218072,-0.3356254,4.0000000,-0.5146797,1.0570107,18.9029598,-0.1565711,0.5435631
119,-12,-6.770418571150471,20.230344727536480,-12.9787855,0.0037190,44.6280975,0.0092051,-0.3376324,4.0000000,-0.5207222,1.0559294,18.7309513,-0.1545425,0.5796750
120,-12,-6.762961931150471,20.230344727536480,-12.9800730,-0.0050413,11.5702477,-0.0055760,-0.3375494,4.0000000,-0.5265219,1.0548806,18.5623913,-0.1485770,0.6140907
121,-12,-6.755505291150471,20.230344727536480,-12.9813175,-0.0038017,14.8760328,-0.0219245,-0.3358473,4.0000000,-0.5316644,1.0538812,18.3991127,-0.1400303,0.6468015
122,-12,-6.748048651150471,20.230344727536480,-12.9825172,-0.0026446,19.0082645,-0.0393502,-0.3297186,4.0000000,-0.5319967,1.0529251,18.2413921,-0.1274406,0.6670180
123,-12,-6.740592011150471,20.230344727536480,-12.9836712,-0.0014876,23.1404953,-0.0563542,-0.3204492,4.0000000,-0.5287873,1.0520266,18.0926895,-0.1121111,0.6762424
124,-12,-6.733135371150471,20.230344727536480,-12.9847803,-0.0003306,27.2727280,-0.0742930,-0.3101588,4.0000000,-0.5256174,1.0512025,17.9546738,-0.0947001,0.6856583
125,-12,-6.725678731150471,20.230344727536480,-12.9858437,0.0007438,32.2314034,-0.0920045,-0.2993077,4.0000000,-0.5227908,1.0504400,17.8259430,-0.0758245,0.6940623
126,-12,-6.718222091150471,20.230344727536480,-12.9868612,0.0018182,36.3636360,-0.1088463,-0.2852695,4.0000000,-0.5167168,1.0497519,17.7089252,-0.0538222,0.6923577
127,-12,-6.710765451150471,20.230344727536480,-12.9878330,0.0028099,40.4958687,-0.1238974,-0.2678842,4.0000000,-0.5057581,1.0491438,17.6039410,-0.0300102,0.6790531
128,-12,-6.837528331150471,20.222888087536479,-12.9677658,0.0026446,40.4958687,0.0499196,-0.2715521,4.0000000,-0.4249166,1.0649141,20.1104088,-0.1181877,0.2799588
129,-12,-6.830071691150471,20.222888087536479,-12.9693451,0.0042149,47.1074371,0.0576929,-0.2838307,4.0000000,-0.4344522,1.0639592,19.9692459,-0.1332093,0.2943662
130,-12,-6.822615051150471,20.222888087536479,-12.9709024,-0.0042975,15.7024794,0.0635985,-0.2955506,4.0000000,-0.4429196,1.0629776,19.8226357,-0.1481817,0.3130223
131,-12,-6.815158411150471,20.222888087536479,-12.9724340,-0.0028099,19.8347111,0.0668658,-0.3066170,4.0000000,-0.4516084,1.0619739,19.6721382,-0.1616256,0.3376151
132,-12,-6.807701771150471,20.222888087536479,-12.9739380,-0.0013223,24.7933884,0.0678926,-0.3170918,4.0000000,-0.4596778,1.0609472,19.5158844,-0.1745057,0.3668656
133,-12,-6.800245131150471,20.222888087536479,-12.9754105,0.0002479,30.5785122,0.0660382,-0.3270486,4.0000000,-0.4693580,1.0599113,19.3569546,-0.1847393,0.4028613
134,-12,-6.792788491150471,20.222888087536479,-12.9768505,0.0017355,36.3636360,0.0612049,-0.3354292,4.0000000,-0.4789974,1.0588702,19.1963291,-0.1918611,0.4418490
135,-12,-6.785331851150471,20.222888087536479,-12.9782543,0.0031405,42.1487617,0.0532838,-0.3412243,4.0000000,-0.4861573,1.0578274,19.0324001,-0.1962914,0.4798211
136,-12,-6.777875211150471,20.222888087536479,-12.9796209,0.0045455,47.9338837,0.0423403,-0.3440688,4.0000000,-0.4922898,1.0568054,18.8709736,-0.1958477,0.5153359
137,-12,-6.770418571150471,20.222888087536479,-12.9809475,-0.0042149,14.0495872,0.0299262,-0.3458242,4.0000000,-0.4971781,1.0558023,18.7111397,-0.1944702,0.5504553
138,-12,-6.762961931150471,20.222888087536479,-12.9822330,-0.0029752,18.1818180,0.0157988,-0.3459217,4.0000000,-0.5023432,1.0548354,18.5549622,-0.1895003,0.5841601
139,-12,-6.755505291150471,20.222888087536479,-12.9834766,-0.0017355,22.3140488,-0.0006234,-0.3436806,4.0000000,-0.5072963,1.0539081,18.4036961,-0.1800650,0.6155664
140,-12,-6.748048651150471,20.222888087536479,-12.9846764,-0.0004959,27.2727280,-0.0183935,-0.3377037,4.0000000,-0.5076540,1.0530176,18.2574558,-0.1677534,0.6371874
141,-12,-6.740592011150471,20.222888087536479,-12.9858313,0.0007438,32.2314034,-0.0361945,-0.3274668,4.0000000,-0.5037547,1.0521903,18.1198063,-0.1511790,0.6450369
142,-12,-6.733135371150471,20.222888087536479,-12.9869413,0.0019008,36.3636360,-0.0547511,-0.3175240,4.0000000,-0.5013331,1.0514362,17.9946537,-0.1337149,0.6570231
143,-12,-6.725678731150471,20.222888087536479,-12.9880075,0.0029752,41.3223152,-0.0736552,-0.3061112,4.0000000,-0.4990268,1.0507424,17.8776703,-0.1131956,0.6665393
144,-12,-6.718222091150471,20.222888087536479,-12.9890280,0.0039669,45.4545441,-0.0918335,-0.2919378,4.0000000,-0.4944240,1.0501219,17.7719822,-0.0894516,0.6675346
145,-12,-6.710765451150471,20.222888087536479,-12.9900055,-0.0050413,9.9173555,-0.1080231,-0.2738399,4.0000000,-0.4827074,1.0495765,17.6783543,-0.0649724,0.6544111
146,-12,-6.830071691150471,20.215431447536478,-12.9715471,-0.0036364,17.3553715,0.0733982,-0.2973900,4.0000000,-0.4199647,1.0631340,19.8450966,-0.1748153,0.2892452
147,-12,-6.822615051150471,20.215431447536478,-12.9730949,-0.0021488,22.3140488,0.0803212,-0.3086437,4.0000000,-0.4276821,1.0622290,19.7101784,-0.1896053,0.3052889
