OID_,ClipsFinal_DEM_Large_S3_RegD,X,Y,DEM_Large_S10_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
11,-13,-5.331287051150472,20.685199767536478,-13.1343946,-0.0008264,33.0578499,-0.6071738,-0.1626508,4.0000000,-0.8306333,1.0812862,22.3625851,0.5053317,1.9139968
12,-13,-5.472963211150471,20.677743127536477,-13.1284285,0.0031405,44.6280975,-0.4849840,-0.4083850,4.0000000,-0.5523366,1.0960507,24.1786308,-0.2644334,2.4354336
13,-13,-5.465506571150471,20.677743127536477,-13.1296358,0.0042975,47.9338837,-0.4227459,-0.4347668,4.0000000,-0.6640324,1.0959769,24.1701984,-0.2055013,2.4296894
14,-13,-5.458049931150471,20.677743127536477,-13.1307659,-0.0045455,22.3140488,-0.3679712,-0.4557438,4.0000000,-0.7649798,1.0957530,24.1443520,-0.1465079,2.4240189
15,-13,-5.450593291150471,20.677743127536477,-13.1318169,-0.0035537,25.6198349,-0.3223365,-0.4733209,4.0000000,-0.8558101,1.0953970,24.1006336,-0.0908317,2.4282644
16,-13,-5.443136651150471,20.677743127536477,-13.1327848,-0.0026446,28.0991745,-0.2868679,-0.4860088,4.0000000,-0.9354509,1.0949132,24.0441093,-0.0365667,2.4333694
17,-13,-5.435680011150471,20.677743127536477,-13.1336699,-0.0017355,31.4049587,-0.2598896,-0.4922332,4.0000000,-0.9992565,1.0943339,23.9765949,0.0147902,2.4195149
18,-13,-5.428223371150471,20.677743127536477,-13.1344690,-0.0008264,33.8842964,-0.2422589,-0.4952082,4.0000000,-1.0528167,1.0936831,23.8996792,0.0624003,2.4080925
19,-13,-5.420766731150471,20.677743127536477,-13.1351843,0.0000000,36.3636360,-0.2354544,-0.4931089,4.0000000,-1.0940458,1.0929725,23.8129673,0.1078280,2.3906641
20,-13,-5.413310091150471,20.677743127536477,-13.1358137,0.0006612,38.0165291,-0.2368615,-0.4868304,4.0000000,-1.1220194,1.0921966,23.7203293,0.1483586,2.3646085
21,-13,-5.405853451150471,20.677743127536477,-13.1363573,0.0013223,39.6694221,-0.2470178,-0.4744248,4.0000000,-1.1354135,1.0913757,23.6224766,0.1865638,2.3208132
22,-13,-5.398396811150471,20.677743127536477,-13.1368179,0.0019008,41.3223152,-0.2622917,-0.4598456,4.0000000,-1.1391200,1.0905339,23.5207500,0.2194288,2.2757230
23,-13,-5.390940171150472,20.677743127536477,-13.1371956,0.0023140,42.1487617,-0.2851422,-0.4400924,4.0000000,-1.1310698,1.0896748,23.4158840,0.2508850,2.2211783
24,-13,-5.383483531150471,20.677743127536477,-13.1374922,0.0026446,42.9752083,-0.3114565,-0.4189314,4.0000000,-1.1159180,1.0888081,23.3097878,0.2780553,2.1705081
25,-13,-5.376026891150472,20.677743127536477,-13.1377087,0.0029752,43.8016510,-0.3414287,-0.3930847,4.0000000,-1.0899063,1.0879402,23.2019978,0.3037369,2.1086440
26,-13,-5.368570251150472,20.677743127536477,-13.1378489,0.0033058,44.6280975,-0.3727837,-0.3654401,4.0000000,-1.0576953,1.0870668,23.0942974,0.3268150,2.0486379
27,-13,-5.361113611150472,20.677743127536477,-13.1379137,0.0034711,45.4545441,-0.4053877,-0.3346620,5.0000000,-1.0188559,1.0861983,22.9865932,0.3495319,1.9866748
28,-13,-5.353656971150472,20.677743127536477,-13.1379051,0.0033884,44.6280975,-0.4377046,-0.3038794,4.0000000,-0.9781857,1.0853589,22.8814926,0.3704270,1.9354495
29,-13,-5.346200331150472,20.677743127536477,-13.1378279,0.0032231,43.8016510,-0.4695634,-0.2693764,4.0000000,-0.9318179,1.0845476,22.7782040,0.3930651,1.8809609
30,-13,-5.338743691150472,20.677743127536477,-13.1376820,0.0030579,42.9752083,-0.4985372,-0.2341930,4.0000000,-0.8834224,1.0837569,22.6779480,0.4150364,1.8310238
31,-13,-5.331287051150472,20.677743127536477,-13.1374712,0.0028099,42.1487617,-0.5240847,-0.1982689,4.0000000,-0.8336701,1.0829964,22.5811253,0.4371324,1.7850325
32,-13,-5.323830411150472,20.677743127536477,-13.1371975,0.0025620,41.3223152,-0.5467411,-0.1625122,4.0000000,-0.7849837,1.0822780,22.4902306,0.4599593,1.7478846
33,-13,-5.487876491150471,20.670286487536480,-13.1288433,0.0034711,45.4545441,-0.4958733,-0.4252110,4.0000000,-0.3682739,1.0973239,24.3266258,-0.4821482,2.4705684
34,-13,-5.480419851150471,20.670286487536480,-13.1302299,-0.0051240,19.8347111,-0.4173420,-0.4621301,4.0000000,-0.4954534,1.0974123,24.3378010,-0.4288069,2.4782567
35,-13,-5.472963211150471,20.670286487536480,-13.1315432,-0.0037190,23.9669418,-0.3465675,-0.4954060,4.0000000,-0.6164305,1.0973258,24.3273373,-0.3743815,2.5075946
36,-13,-5.465506571150471,20.670286487536480,-13.1327782,-0.0024793,28.0991745,-0.2837043,-0.5212744,4.0000000,-0.7249948,1.0970809,24.2974033,-0.3175540,2.5279107
37,-13,-5.458049931150471,20.670286487536480,-13.1339312,-0.0013223,31.4049587,-0.2293555,-0.5415555,4.0000000,-0.8230171,1.0967019,24.2527008,-0.2600940,2.5439451
38,-13,-5.450593291150471,20.670286487536480,-13.1350012,-0.0003306,34.7107430,-0.1852553,-0.5573754,4.0000000,-0.9104041,1.0961992,24.1954193,-0.2043467,2.5618901
39,-13,-5.443136651150471,20.670286487536480,-13.1359854,0.0005785,37.1900826,-0.1512707,-0.5688499,4.0000000,-0.9883507,1.0956017,24.1254940,-0.1493491,2.5787792
40,-13,-5.435680011150471,20.670286487536480,-13.1368818,0.0014876,40.4958687,-0.1265242,-0.5737934,4.0000000,-1.0491983,1.0949382,24.0456715,-0.0983886,2.5701246
41,-13,-5.428223371150471,20.670286487536480,-13.1376905,0.0023967,42.9752083,-0.1125167,-0.5740358,4.0000000,-1.0983053,1.0942198,23.9602566,-0.0497663,2.5538054
42,-13,-5.420766731150471,20.670286487536480,-13.1384106,0.0032231,45.4545441,-0.1071812,-0.5701956,4.0000000,-1.1357054,1.0934508,23.8703232,-0.0046857,2.5274124
43,-13,-5.413310091150471,20.670286487536480,-13.1390419,0.0038843,47.1074371,-0.1122028,-0.5610430,4.0000000,-1.1598673,1.0926526,23.7755680,0.0377813,2.4871240
44,-13,-5.405853451150471,20.670286487536480,-13.1395855,0.0044628,48.7603302,-0.1248241,-0.5465914,4.0000000,-1.1698431,1.0918527,23.6778545,0.0766603,2.4264569
45,-13,-5.398396811150471,20.670286487536480,-13.1400423,-0.0050413,21.4876041,-0.1459925,-0.5283420,4.0000000,-1.1700350,1.0910461,23.5802002,0.1133509,2.3631258
46,-13,-5.390940171150472,20.670286487536480,-13.1404133,-0.0047107,23.1404953,-0.1716825,-0.5063726,4.0000000,-1.1590469,1.0902362,23.4837646,0.1463018,2.2882202
47,-13,-5.383483531150471,20.670286487536480,-13.1407013,-0.0044628,23.9669418,-0.2023031,-0.4811248,4.0000000,-1.1394008,1.0894386,23.3857555,0.1771512,2.2098067
48,-13,-5.376026891150472,20.670286487536480,-13.1409082,-0.0042149,24.7933884,-0.2368509,-0.4517026,4.0000000,-1.1102103,1.0886576,23.2893524,0.2068051,2.1235554
49,-13,-5.368570251150472,20.670286487536480,-13.1410351,-0.0039669,25.6198349,-0.2732719,-0.4199911,4.0000000,-1.0750176,1.0878867,23.1952896,0.2350353,2.0394132
50,-13,-5.361113611150472,20.670286487536480,-13.1410856,-0.0038017,25.6198349,-0.3082633,-0.3864559,5.0000000,-1.0334796,1.0871434,23.1036682,0.2605677,1.9529662
51,-13,-5.353656971150472,20.670286487536480,-13.1410627,-0.0038843,25.6198349,-0.3446105,-0.3515872,4.0000000,-0.9900293,1.0864367,23.0143204,0.2868549,1.8782479
52,-13,-5.346200331150472,20.670286487536480,-13.1409683,-0.0040496,24.7933884,-0.3778439,-0.3137157,4.0000000,-0.9403818,1.0857527,22.9290752,0.3129504,1.7967744
53,-13,-5.338743691150472,20.670286487536480,-13.1408052,-0.0042149,23.9669418,-0.4086642,-0.2749210,4.0000000,-0.8889269,1.0851003,22.8484364,0.3390848,1.7230078
54,-13,-5.331287051150472,20.670286487536480,-13.1405764,-0.0044628,23.1404953,-0.4361658,-0.2359578,4.0000000,-0.8375963,1.0844946,22.7709007,0.3656808,1.6582323
55,-13,-5.323830411150472,20.670286487536480,-13.1402855,-0.0047107,22.3140488,-0.4633601,-0.1957798,4.0000000,-0.7879662,1.0839292,22.6979179,0.3964067,1.6086473
56,-13,-5.316373771150472,20.670286487536480,-13.1399336,0.0049587,49.5867767,-0.4879226,-0.1547144,4.0000000,-0.7388286,1.0833969,22.6316528,0.4293998,1.5695850
57,-13,-5.502789771150471,20.662829847536479,-13.1288471,0.0035537,45.4545441,-0.5235845,-0.4187114,4.0000000,-0.1664259,1.0982764,24.4370975,-0.6709969,2.4411929
58,-13,-5.495333131150471,20.662829847536479,-13.1304102,-0.0048760,20.6611576,-0.4354109,-0.4667250,4.0000000,-0.3042638,1.0985541,24.4687881,-0.6291862,2.4673939
59,-13,-5.487876491150471,20.662829847536479,-13.1319046,-0.0033884,24.7933884,-0.3519098,-0.5090343,4.0000000,-0.4357533,1.0986094,24.4750957,-0.5823153,2.5087233
60,-13,-5.480419851150471,20.662829847536479,-13.1333246,-0.0019835,28.9256191,-0.2728168,-0.5467007,4.0000000,-0.5600973,1.0984910,24.4604836,-0.5333039,2.5598342
61,-13,-5.472963211150471,20.662829847536479,-13.1346674,-0.0006612,33.0578499,-0.2010984,-0.5789515,4.0000000,-0.6769075,1.0982021,24.4262161,-0.4809954,2.6160946
62,-13,-5.465506571150471,20.662829847536479,-13.1359282,0.0005785,37.1900826,-0.1375244,-0.6051488,4.0000000,-0.7837524,1.0977664,24.3774929,-0.4265452,2.6659899
63,-13,-5.458049931150471,20.662829847536479,-13.1371040,0.0017355,40.4958687,-0.0838717,-0.6246928,4.0000000,-0.8780675,1.0972327,24.3143768,-0.3713182,2.7008693
64,-13,-5.450593291150471,20.662829847536479,-13.1381922,0.0027273,43.8016510,-0.0403634,-0.6394731,4.0000000,-0.9627324,1.0966082,24.2411499,-0.3162138,2.7304823
65,-13,-5.443136651150471,20.662829847536479,-13.1391907,0.0036364,46.2809906,-0.0070994,-0.6499815,4.0000000,-1.0370517,1.0959105,24.1592045,-0.2629112,2.7543805
66,-13,-5.435680011150471,20.662829847536479,-13.1400995,-0.0054545,19.8347111,0.0150410,-0.6528059,4.0000000,-1.0942973,1.0951558,24.0710468,-0.2113144,2.7427111
67,-13,-5.428223371150471,20.662829847536479,-13.1409159,-0.0046281,22.3140488,0.0256939,-0.6508653,4.0000000,-1.1402981,1.0943712,23.9786892,-0.1614324,2.7204516
68,-13,-5.420766731150471,20.662829847536479,-13.1416416,-0.0038843,24.7933884,0.0277758,-0.6454734,4.0000000,-1.1746624,1.0935781,23.8839703,-0.1162844,2.6885591
69,-13,-5.413310091150471,20.662829847536479,-13.1422749,-0.0032231,27.2727280,0.0194094,-0.6340989,4.0000000,-1.1952016,1.0927790,23.7876835,-0.0729961,2.6333361
70,-13,-5.405853451150471,20.662829847536479,-13.1428185,-0.0026446,28.9256191,0.0031812,-0.6167392,4.0000000,-1.2005123,1.0919887,23.6949158,-0.0329662,2.5494876
71,-13,-5.398396811150471,20.662829847536479,-13.1432724,-0.0020661,30.5785122,-0.0220353,-0.5956844,4.0000000,-1.1971231,1.0912254,23.6027622,0.0057543,2.4636321
72,-13,-5.390940171150472,20.662829847536479,-13.1436396,-0.0016529,32.2314034,-0.0508487,-0.5718921,4.0000000,-1.1839459,1.0904907,23.5120697,0.0401618,2.3690989
73,-13,-5.383483531150471,20.662829847536479,-13.1439199,-0.0013223,33.0578499,-0.0873515,-0.5424429,4.0000000,-1.1601589,1.0897743,23.4257164,0.0752730,2.2619777
74,-13,-5.376026891150472,20.662829847536479,-13.1441183,-0.0010744,33.8842964,-0.1257715,-0.5107947,4.0000000,-1.1293912,1.0890870,23.3436203,0.1078018,2.1543262
75,-13,-5.368570251150472,20.662829847536479,-13.1442347,-0.0008264,34.7107430,-0.1664085,-0.4756611,4.0000000,-1.0911539,1.0884445,23.2635670,0.1398317,2.0423217
76,-13,-5.361113611150472,20.662829847536479,-13.1442738,-0.0006612,34.7107430,-0.2067252,-0.4374237,5.0000000,-1.0456631,1.0878388,23.1878796,0.1708159,1.9257427
77,-13,-5.353656971150472,20.662829847536479,-13.1442375,-0.0007438,34.7107430,-0.2488662,-0.3979344,4.0000000,-0.9996872,1.0872585,23.1165943,0.2038184,1.8265241
78,-13,-5.346200331150472,20.662829847536479,-13.1441298,-0.0009091,33.8842964,-0.2865872,-0.3571054,4.0000000,-0.9492711,1.0867136,23.0499992,0.2350604,1.7268072
79,-13,-5.338743691150472,20.662829847536479,-13.1439514,-0.0010744,33.0578499,-0.3220365,-0.3145277,4.0000000,-0.8966430,1.0862172,22.9867058,0.2675877,1.6338823
80,-13,-5.331287051150472,20.662829847536479,-13.1437082,-0.0014050,32.2314034,-0.3551708,-0.2696659,4.0000000,-0.8424324,1.0857666,22.9297981,0.3031006,1.5487708
81,-13,-5.323830411150472,20.662829847536479,-13.1434011,-0.0017355,31.4049587,-0.3859777,-0.2252918,4.0000000,-0.7912157,1.0853547,22.8785477,0.3406321,1.4834749
82,-13,-5.316373771150472,20.662829847536479,-13.1430340,-0.0021488,29.7520657,-0.4123855,-0.1814964,4.0000000,-0.7421318,1.0849960,22.8335419,0.3791390,1.4310809
83,-13,-5.525159691150471,20.655373207536478,-13.1266565,0.0014050,38.0165291,-0.6519395,-0.3351525,4.0000000,0.1779233,1.0981210,24.4200993,-0.8482283,2.3811450
84,-13,-5.517703051150471,20.655373207536478,-13.1284418,0.0032231,43.8016510,-0.5618079,-0.3943362,4.0000000,0.0379785,1.0988905,24.5076714,-0.8266509,2.3755162
85,-13,-5.510246411150471,20.655373207536478,-13.1301718,-0.0049587,19.8347111,-0.4693796,-0.4504244,4.0000000,-0.1020265,1.0993845,24.5638847,-0.7988224,2.4000220
86,-13,-5.502789771150471,20.655373207536478,-13.1318398,-0.0033884,23.9669418,-0.3761124,-0.5014808,4.0000000,-0.2386748,1.0996382,24.5928135,-0.7642868,2.4413455
87,-13,-5.495333131150471,20.655373207536478,-13.1334419,-0.0018182,28.9256191,-0.2860655,-0.5495684,4.0000000,-0.3727686,1.0996692,24.5963421,-0.7263682,2.5133443
88,-13,-5.487876491150471,20.655373207536478,-13.1349707,-0.0003306,33.8842964,-0.1998872,-0.5919992,4.0000000,-0.5013511,1.0994979,24.5759277,-0.6826473,2.5930607
89,-13,-5.480419851150471,20.655373207536478,-13.1364231,0.0009917,38.0165291,-0.1206842,-0.6286269,4.0000000,-0.6221048,1.0991602,24.5364132,-0.6351491,2.6767416
90,-13,-5.472963211150471,20.655373207536478,-13.1377935,0.0023140,42.1487617,-0.0483497,-0.6601791,4.0000000,-0.7347829,1.0986733,24.4808121,-0.5855754,2.7594080
91,-13,-5.465506571150471,20.655373207536478,-13.1390781,0.0035537,46.2809906,0.0164958,-0.6870472,4.0000000,-0.8401374,1.0980719,24.4107075,-0.5339570,2.8387005
92,-13,-5.458049931150471,20.655373207536478,-13.1402750,-0.0052066,20.6611576,0.0697244,-0.7057031,4.0000000,-0.9307520,1.0973805,24.3308811,-0.4806543,2.8876693
93,-13,-5.450593291150471,20.655373207536478,-13.1413813,-0.0041322,23.9669418,0.1139039,-0.7201996,4.0000000,-1.0123417,1.0966272,24.2435532,-0.4280576,2.9280028
94,-13,-5.443136651150471,20.655373207536478,-13.1423950,-0.0032231,26.4462814,0.1456857,-0.7287970,4.0000000,-1.0819173,1.0958350,24.1494884,-0.3756768,2.9496849
95,-13,-5.435680011150471,20.655373207536478,-13.1433144,-0.0023140,28.9256191,0.1651218,-0.7305794,4.0000000,-1.1364293,1.0950071,24.0524769,-0.3247295,2.9401853
96,-13,-5.428223371150471,20.655373207536478,-13.1441393,-0.0014876,31.4049587,0.1726118,-0.7267761,4.0000000,-1.1782064,1.0941778,23.9554367,-0.2753459,2.9092793
97,-13,-5.420766731150471,20.655373207536478,-13.1448708,-0.0006612,33.8842964,0.1695284,-0.7188980,4.0000000,-1.2095910,1.0933642,23.8584900,-0.2282050,2.8673365
98,-13,-5.413310091150471,20.655373207536478,-13.1455078,0.0000826,36.3636360,0.1553884,-0.7041891,4.0000000,-1.2258137,1.0925707,23.7638245,-0.1825643,2.7916691
99,-13,-5.405853451150471,20.655373207536478,-13.1460514,0.0007438,38.0165291,0.1342070,-0.6844825,4.0000000,-1.2280896,1.0918152,23.6721535,-0.1408754,2.6895480
100,-13,-5.398396811150471,20.655373207536478,-13.1465044,0.0014050,39.6694221,0.1047810,-0.6611953,4.0000000,-1.2218279,1.0910959,23.5859661,-0.1005628,2.5829568
101,-13,-5.390940171150472,20.655373207536478,-13.1468678,0.0019008,41.3223152,0.0695750,-0.6337944,4.0000000,-1.2053742,1.0904175,23.5048351,-0.0622144,2.4630866
102,-13,-5.383483531150471,20.655373207536478,-13.1471434,0.0023140,42.1487617,0.0293310,-0.6018259,4.0000000,-1.1785338,1.0897954,23.4286327,-0.0251179,2.3290086
103,-13,-5.376026891150472,20.655373207536478,-13.1473341,0.0025620,42.9752083,-0.0142031,-0.5671238,4.0000000,-1.1454428,1.0892261,23.3578930,0.0111952,2.1956241
104,-13,-5.368570251150472,20.655373207536478,-13.1474428,0.0028099,43.8016510,-0.0604350,-0.5284306,4.0000000,-1.1047244,1.0887054,23.2946072,0.0478632,2.0566881
105,-13,-5.361113611150472,20.655373207536478,-13.1474724,0.0029752,43.8016510,-0.1066957,-0.4869571,5.0000000,-1.0582064,1.0882297,23.2365379,0.0842922,1.9177746
106,-13,-5.353656971150472,20.655373207536478,-13.1474257,0.0028926,43.8016510,-0.1538082,-0.4434999,4.0000000,-1.0095621,1.0877997,23.1831303,0.1225623,1.7911299
107,-13,-5.346200331150472,20.655373207536478,-13.1473055,0.0027273,42.9752083,-0.1972758,-0.3988051,4.0000000,-0.9579047,1.0874238,23.1358185,0.1602945,1.6701564
108,-13,-5.338743691150472,20.655373207536478,-13.1471157,0.0025620,42.1487617,-0.2393128,-0.3504797,4.0000000,-0.9023493,1.0870955,23.0950546,0.2013900,1.5529102
109,-13,-5.331287051150472,20.655373207536478,-13.1468601,0.0022314,41.3223152,-0.2777320,-0.3029329,4.0000000,-0.8491602,1.0868118,23.0602036,0.2432944,1.4568999
110,-13,-5.323830411150472,20.655373207536478,-13.1465406,0.0019008,40.4958687,-0.3126048,-0.2545416,4.0000000,-0.7964749,1.0865822,23.0319424,0.2873917,1.3751647
111,-13,-5.316373771150472,20.655373207536478,-13.1461611,0.0014050,38.8429756,-0.3421807,-0.2069653,4.0000000,-0.7461654,1.0864131,23.0094929,0.3322348,1.3085682
112,-13,-5.540072971150471,20.647916567536477,-13.1257105,0.0005785,34.7107430,-0.6920759,-0.2868762,4.0000000,0.3699019,1.0980245,24.4090652,-0.9436542,2.3115411
113,-13,-5.532616331150471,20.647916567536477,-13.1276388,0.0024793,41.3223152,-0.6039751,-0.3533086,4.0000000,0.2332529,1.0990732,24.5290318,-0.9398701,2.2866280
114,-13,-5.525159691150471,20.647916567536477,-13.1295214,0.0042975,47.1074371,-0.5112925,-0.4156271,4.0000000,0.0972319,1.0998501,24.6165810,-0.9284861,2.2924929
115,-13,-5.517703051150471,20.647916567536477,-13.1313534,-0.0038843,22.3140488,-0.4158222,-0.4750035,4.0000000,-0.0393457,1.1003482,24.6742764,-0.9106612,2.3319123
116,-13,-5.510246411150471,20.647916567536477,-13.1331263,-0.0020661,27.2727280,-0.3191755,-0.5314299,4.0000000,-0.1761952,1.1005797,24.7003078,-0.8866647,2.4033666
117,-13,-5.502789771150471,20.647916567536477,-13.1348352,-0.0004959,32.2314034,-0.2212812,-0.5837824,4.0000000,-0.3104942,1.1005853,24.7005138,-0.8570707,2.4923146
118,-13,-5.495333131150471,20.647916567536477,-13.1364727,0.0010744,38.0165291,-0.1287152,-0.6308300,4.0000000,-0.4403469,1.1003809,24.6764297,-0.8213132,2.5999224
119,-13,-5.487876491150471,20.647916567536477,-13.1380358,0.0026446,42.9752083,-0.0406240,-0.6727946,4.0000000,-0.5645270,1.0999870,24.6304150,-0.7810623,2.7137165
120,-13,-5.480419851150471,20.647916567536477,-13.1395168,0.0040496,47.1074371,0.0409581,-0.7097641,4.0000000,-0.6823283,1.0994339,24.5685177,-0.7371998,2.8305719
121,-13,-5.472963211150471,20.647916567536477,-13.1409140,-0.0045455,21.4876041,0.1151838,-0.7412941,4.0000000,-0.7919448,1.0987643,24.4916019,-0.6906435,2.9393890
122,-13,-5.465506571150471,20.647916567536477,-13.1422224,-0.0032231,25.6198349,0.1789958,-0.7667494,4.0000000,-0.8930089,1.0980027,24.4017677,-0.6404898,3.0354905
123,-13,-5.458049931150471,20.647916567536477,-13.1434393,-0.0019008,29.7520657,0.2322722,-0.7850578,4.0000000,-0.9799308,1.0971627,24.3042068,-0.5901847,3.0983682
124,-13,-5.450593291150471,20.647916567536477,-13.1445618,-0.0008264,33.0578499,0.2731530,-0.7981014,4.0000000,-1.0575697,1.0962781,24.2016144,-0.5386331,3.1478810
125,-13,-5.443136651150471,20.647916567536477,-13.1455898,0.0000826,35.5371895,0.3017938,-0.8051956,4.0000000,-1.1230779,1.0953760,24.0963993,-0.4873134,3.1717343
126,-13,-5.435680011150471,20.647916567536477,-13.1465206,0.0009917,38.0165291,0.3172338,-0.8051227,4.0000000,-1.1743752,1.0944796,23.9901943,-0.4358703,3.1579125
127,-13,-5.428223371150471,20.647916567536477,-13.1473541,0.0018182,40.4958687,0.3218265,-0.7996727,4.0000000,-1.2123556,1.0936196,23.8871040,-0.3869898,3.1161058
128,-13,-5.420766731150471,20.647916567536477,-13.1480913,0.0026446,42.9752083,0.3126836,-0.7887417,4.0000000,-1.2395430,1.0927906,23.7885380,-0.3379404,3.0568533
129,-13,-5.413310091150471,20.647916567536477,-13.1487322,0.0033884,45.4545441,0.2957483,-0.7727792,4.0000000,-1.2531117,1.0920051,23.6945629,-0.2924466,2.9666982
130,-13,-5.405853451150471,20.647916567536477,-13.1492777,0.0039669,47.1074371,0.2663840,-0.7491588,4.0000000,-1.2513726,1.0912846,23.6077309,-0.2469450,2.8391793
131,-13,-5.398396811150471,20.647916567536477,-13.1497307,0.0045455,48.7603302,0.2314904,-0.7233513,4.0000000,-1.2425010,1.0906272,23.5278759,-0.2042016,2.7112312
132,-13,-5.390940171150472,20.647916567536477,-13.1500912,-0.0050413,20.6611576,0.1887100,-0.6930051,4.0000000,-1.2247965,1.0900366,23.4565582,-0.1612136,2.5725749
133,-13,-5.383483531150471,20.647916567536477,-13.1503639,-0.0047107,22.3140488,0.1426683,-0.6577842,4.0000000,-1.1947185,1.0895145,23.3925514,-0.1208498,2.4101157
134,-13,-5.376026891150472,20.647916567536477,-13.1505499,-0.0045455,22.3140488,0.0915117,-0.6186637,4.0000000,-1.1582762,1.0890615,23.3374214,-0.0790511,2.2464585
135,-13,-5.368570251150472,20.647916567536477,-13.1506529,-0.0043802,22.3140488,0.0405160,-0.5777867,4.0000000,-1.1168483,1.0886799,23.2901134,-0.0387250,2.0866294
136,-13,-5.361113611150472,20.647916567536477,-13.1506748,-0.0042975,22.3140488,-0.0133050,-0.5325417,5.0000000,-1.0694691,1.0883570,23.2512283,0.0043858,1.9255391
137,-13,-5.353656971150472,20.647916567536477,-13.1506205,-0.0043802,22.3140488,-0.0646583,-0.4858760,4.0000000,-1.0187413,1.0880941,23.2190037,0.0469892,1.7724344
138,-13,-5.346200331150472,20.647916567536477,-13.1504927,-0.0045455,22.3140488,-0.1157831,-0.4361669,4.0000000,-0.9652345,1.0878972,23.1940212,0.0929007,1.6281759
139,-13,-5.338743691150472,20.647916567536477,-13.1502943,-0.0047107,22.3140488,-0.1626987,-0.3849449,4.0000000,-0.9096273,1.0877545,23.1762981,0.1397375,1.4936122
140,-13,-5.331287051150472,20.647916567536477,-13.1500292,-0.0049587,21.4876041,-0.2066880,-0.3334645,4.0000000,-0.8557342,1.0876598,23.1650581,0.1888052,1.3810915
141,-13,-5.323830411150472,20.647916567536477,-13.1497011,0.0047934,49.5867767,-0.2441841,-0.2829359,4.0000000,-0.8029187,1.0876231,23.1595421,0.2370468,1.2844874
142,-13,-5.316373771150472,20.647916567536477,-13.1493130,0.0043802,47.9338837,-0.2784151,-0.2313424,4.0000000,-0.7510838,1.0876321,23.1612911,0.2883991,1.2053845
143,-13,-5.554986251150472,20.640459927536480,-13.1244068,-0.0006612,30.5785122,-0.7326181,-0.2299844,4.0000000,0.5396618,1.0973576,24.3308525,-0.9996306,2.2728677
144,-13,-5.547529611150471,20.640459927536480,-13.1264591,0.0014050,37.1900826,-0.6480908,-0.2983784,4.0000000,0.4128735,1.0987526,24.4923706,-1.0096302,2.2054298
145,-13,-5.540072971150471,20.640459927536480,-13.1284790,0.0033884,43.8016510,-0.5587543,-0.3658482,4.0000000,0.2829945,1.0998532,24.6178226,-1.0146909,2.1828835
146,-13,-5.532616331150471,20.640459927536480,-13.1304579,-0.0047107,19.8347111,-0.4639253,-0.4321268,4.0000000,0.1499449,1.1006451,24.7076664,-1.0141984,2.2020879
147,-13,-5.525159691150471,20.640459927536480,-13.1323881,-0.0028926,24.7933884,-0.3646710,-0.4950246,4.0000000,0.0165337,1.1011568,24.7658272,-1.0065829,2.2532229
