OID_,ClipsFinal_DEM_Large_S3_RegF2,X,Y,DEM_Large_S10_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
19,-12,-5.957644811150471,21.609823127536480,-12.8762207,0.0010744,38.0165291,-0.8084673,-0.0664824,4.0000000,-0.8633145,1.0872682,23.1150818,0.7303498,2.3594184
20,-12,-5.950188171150472,21.609823127536480,-12.8783178,0.0032231,46.2809906,-0.8738469,-0.0744703,4.0000000,-0.8973151,1.0838138,22.6807804,0.7483745,2.5212295
21,-12,-5.942731531150472,21.609823127536480,-12.8803701,-0.0047107,17.3553715,-0.9407471,-0.0809193,4.0000000,-0.9293444,1.0802951,22.2307625,0.7675058,2.6799507
22,-12,-6.009841291150471,21.602366487536479,-12.8632002,-0.0018182,28.9256191,-0.3616406,-0.0247985,4.0000000,-0.6021554,1.1076306,25.4729023,0.5525584,1.1314017
23,-12,-6.002384651150471,21.602366487536479,-12.8654966,0.0003306,35.5371895,-0.4097007,-0.0372193,4.0000000,-0.6458328,1.1050342,25.1883221,0.5713941,1.2796515
24,-12,-5.994928011150471,21.602366487536479,-12.8677664,0.0026446,42.9752083,-0.4603099,-0.0499838,4.0000000,-0.6886613,1.1022637,24.8794861,0.5886937,1.4339597
25,-12,-5.987471371150471,21.602366487536479,-12.8700056,-0.0051240,19.0082645,-0.5132699,-0.0625788,4.0000000,-0.7311954,1.0993418,24.5490532,0.6060378,1.5927671
26,-12,-5.980014731150471,21.602366487536479,-12.8722124,-0.0028926,24.7933884,-0.5689707,-0.0730099,4.0000000,-0.7710580,1.0963020,24.1978016,0.6250381,1.7533449
27,-12,-5.972558091150471,21.602366487536479,-12.8743839,-0.0007438,31.4049587,-0.6280925,-0.0844792,4.0000000,-0.8117699,1.0931357,23.8256912,0.6428115,1.9218427
28,-12,-5.965101451150471,21.602366487536479,-12.8765163,0.0014050,38.8429756,-0.6886820,-0.0945913,4.0000000,-0.8505548,1.0898491,23.4305458,0.6613722,2.0879316
29,-12,-5.957644811150471,21.602366487536479,-12.8786077,0.0034711,47.1074371,-0.7507994,-0.1030794,4.0000000,-0.8870685,1.0864853,23.0165901,0.6809096,2.2508337
30,-12,-5.950188171150472,21.602366487536479,-12.8806553,-0.0043802,19.0082645,-0.8148960,-0.1090143,4.0000000,-0.9208581,1.0830519,22.5855885,0.7028295,2.4096212
31,-12,-5.942731531150472,21.602366487536479,-12.8826571,-0.0023967,23.9669418,-0.8808061,-0.1142340,4.0000000,-0.9538143,1.0795715,22.1357460,0.7253463,2.5667701
32,-12,-5.935274891150472,21.602366487536479,-12.8846111,-0.0004132,29.7520657,-0.9491216,-0.1170027,4.0000000,-0.9840993,1.0760603,21.6705399,0.7500939,2.7205484
33,-12,-5.927818251150472,21.602366487536479,-12.8865156,0.0014876,36.3636360,-1.0157146,-0.1192537,4.0000000,-1.0124781,1.0725168,21.1897030,0.7739707,2.8634620
34,-12,-6.158974091150472,21.594909847536481,-12.8192291,0.0041322,46.2809906,-0.0347088,0.0328002,4.0000000,0.1593617,1.1203408,26.8064632,-0.0937614,0.1235686
35,-12,-6.151517451150472,21.594909847536481,-12.8214922,-0.0035537,25.6198349,-0.0301758,0.0356378,4.0000000,0.1341986,1.1211388,26.8860931,-0.0629230,0.1094342
36,-12,-6.144060811150472,21.594909847536481,-12.8237705,-0.0012397,31.4049587,-0.0262898,0.0377104,4.0000000,0.1069551,1.1218480,26.9575710,-0.0315342,0.0966744
37,-12,-6.136604171150472,21.594909847536481,-12.8260641,0.0010744,38.0165291,-0.0235768,0.0390337,4.0000000,0.0775538,1.1224300,27.0164528,0.0005137,0.0870170
38,-12,-6.129147531150472,21.594909847536481,-12.8283710,0.0034711,45.4545441,-0.0219222,0.0391986,4.0000000,0.0457305,1.1228861,27.0631218,0.0326666,0.0800118
39,-12,-6.121690891150472,21.594909847536481,-12.8306913,-0.0042149,23.9669418,-0.0220760,0.0403487,4.0000000,0.0133781,1.1232336,27.0965099,0.0673194,0.0792398
40,-12,-6.114234251150472,21.594909847536481,-12.8330250,-0.0019008,29.7520657,-0.0233351,0.0381791,4.0000000,-0.0233817,1.1234151,27.1145878,0.0997399,0.0805768
41,-12,-6.106777611150472,21.594909847536481,-12.8353691,0.0004959,36.3636360,-0.0271666,0.0365647,4.0000000,-0.0609700,1.1234218,27.1165180,0.1340993,0.0906870
42,-12,-6.024754571150472,21.594909847536481,-12.8613167,-0.0034711,24.7933884,-0.2453358,-0.0470476,4.0000000,-0.5369899,1.1114064,25.8778095,0.4428948,0.8088083
43,-12,-6.017297931150472,21.594909847536481,-12.8636227,-0.0012397,30.5785122,-0.2833737,-0.0587335,4.0000000,-0.5815551,1.1091304,25.6356926,0.4640881,0.9355900
44,-12,-6.009841291150471,21.594909847536481,-12.8659058,0.0009091,37.1900826,-0.3236178,-0.0711125,4.0000000,-0.6257682,1.1066951,25.3707371,0.4835432,1.0691189
45,-12,-6.002384651150471,21.594909847536481,-12.8681641,0.0030579,44.6280975,-0.3680704,-0.0826900,4.0000000,-0.6692257,1.1040962,25.0841618,0.5038458,1.2127695
46,-12,-5.994928011150471,21.594909847536481,-12.8703947,-0.0047107,19.8347111,-0.4154410,-0.0937389,4.0000000,-0.7116227,1.1013238,24.7743320,0.5241448,1.3619825
47,-12,-5.987471371150471,21.594909847536481,-12.8725929,-0.0024793,25.6198349,-0.4643320,-0.1044977,4.0000000,-0.7526004,1.0984217,24.4437962,0.5436050,1.5123465
48,-12,-5.980014731150471,21.594909847536481,-12.8747568,-0.0003306,32.2314034,-0.5176370,-0.1145893,4.0000000,-0.7936103,1.0954036,24.0925274,0.5644317,1.6712084
49,-12,-5.972558091150471,21.594909847536481,-12.8768845,0.0017355,39.6694221,-0.5744795,-0.1245048,4.0000000,-0.8342396,1.0922499,23.7202644,0.5852300,1.8360565
50,-12,-5.965101451150471,21.594909847536481,-12.8789711,0.0038843,47.9338837,-0.6318797,-0.1322702,4.0000000,-0.8715035,1.0889956,23.3268204,0.6069630,1.9932873
51,-12,-5.957644811150471,21.594909847536481,-12.8810158,-0.0040496,19.8347111,-0.6910051,-0.1392231,4.0000000,-0.9070764,1.0856733,22.9156208,0.6286303,2.1488628
52,-12,-5.950188171150472,21.594909847536481,-12.8830156,-0.0019835,25.6198349,-0.7519866,-0.1440259,4.0000000,-0.9402736,1.0822829,22.4871407,0.6522219,2.2998884
53,-12,-5.942731531150472,21.594909847536481,-12.8849678,-0.0000826,31.4049587,-0.8159428,-0.1469940,4.0000000,-0.9722047,1.0788465,22.0404396,0.6782166,2.4498560
54,-12,-5.935274891150472,21.594909847536481,-12.8868723,0.0018182,38.0165291,-0.8808923,-0.1489730,4.0000000,-1.0025655,1.0753782,21.5803833,0.7046196,2.5953469
55,-12,-5.927818251150472,21.594909847536481,-12.8887253,0.0037190,45.4545441,-0.9472132,-0.1490808,4.0000000,-1.0309075,1.0718948,21.1029224,0.7327459,2.7351849
56,-12,-5.920361611150472,21.594909847536481,-12.8905268,-0.0044628,15.7024794,-1.0124744,-0.1477087,4.0000000,-1.0567390,1.0684165,20.6130142,0.7613215,2.8644097
57,-12,-5.912904971150472,21.594909847536481,-12.8922749,-0.0027273,20.6611576,-1.0762955,-0.1439073,4.0000000,-1.0794984,1.0649487,20.1118107,0.7916838,2.9807732
58,-12,-5.905448331150472,21.594909847536481,-12.8939686,-0.0011570,25.6198349,-1.1398851,-0.1389044,4.0000000,-1.1007208,1.0615191,19.5981083,0.8229121,3.0906754
59,-12,-5.897991691150472,21.594909847536481,-12.8956079,0.0004959,31.4049587,-1.1999240,-0.1307606,4.0000000,-1.1166148,1.0581323,19.0765743,0.8550937,3.1829245
60,-12,-6.158974091150472,21.587453207536480,-12.8222418,-0.0028926,27.2727280,-0.0422570,-0.0083878,4.0000000,0.1260259,1.1200484,26.7753601,-0.1428014,0.1333246
61,-12,-6.151517451150472,21.587453207536480,-12.8245106,-0.0004959,33.8842964,-0.0379768,-0.0068398,4.0000000,0.1011610,1.1207776,26.8488216,-0.1148406,0.1200544
62,-12,-6.144060811150472,21.587453207536480,-12.8267918,0.0018182,40.4958687,-0.0338496,-0.0067156,4.0000000,0.0741659,1.1214073,26.9138603,-0.0875971,0.1071264
63,-12,-6.136604171150472,21.587453207536480,-12.8290863,0.0040496,47.1074371,-0.0306438,-0.0068969,4.0000000,0.0448453,1.1219310,26.9674892,-0.0586391,0.0971347
64,-12,-6.129147531150472,21.587453207536480,-12.8313923,-0.0036364,25.6198349,-0.0282111,-0.0079674,4.0000000,0.0125997,1.1223397,27.0067425,-0.0285346,0.0897448
65,-12,-6.121690891150472,21.587453207536480,-12.8337107,-0.0012397,31.4049587,-0.0274758,-0.0072343,4.0000000,-0.0181945,1.1226205,27.0345955,0.0037259,0.0877605
66,-12,-6.114234251150472,21.587453207536480,-12.8360386,0.0010744,38.0165291,-0.0272060,-0.0105414,4.0000000,-0.0547385,1.1227360,27.0481033,0.0336556,0.0880556
67,-12,-6.106777611150472,21.587453207536480,-12.8383751,0.0034711,45.4545441,-0.0287482,-0.0135742,4.0000000,-0.0917745,1.1227068,27.0448208,0.0646261,0.0946590
68,-12,-6.099320971150472,21.587453207536480,-12.8407192,-0.0042149,23.9669418,-0.0324543,-0.0156355,4.0000000,-0.1281455,1.1225139,27.0242290,0.0968745,0.1083354
69,-12,-6.091864331150472,21.587453207536480,-12.8430691,-0.0018182,29.7520657,-0.0386463,-0.0184944,4.0000000,-0.1671650,1.1221563,26.9898605,0.1301762,0.1307213
70,-12,-6.084407691150472,21.587453207536480,-12.8454227,0.0005785,36.3636360,-0.0466821,-0.0239886,4.0000000,-0.2084765,1.1216168,26.9347305,0.1604993,0.1608295
71,-12,-6.076951051150472,21.587453207536480,-12.8477783,0.0029752,43.8016510,-0.0572064,-0.0305354,4.0000000,-0.2510440,1.1208783,26.8615475,0.1899732,0.2004233
72,-12,-6.047124491150472,21.587453207536480,-12.8571672,0.0023140,42.1487617,-0.1278408,-0.0627680,4.0000000,-0.4255614,1.1160222,26.3648815,0.3000254,0.4626738
73,-12,-6.039667851150472,21.587453207536480,-12.8594923,0.0046281,49.5867767,-0.1532308,-0.0722259,4.0000000,-0.4700796,1.1143236,26.1868076,0.3256277,0.5553668
74,-12,-6.032211211150472,21.587453207536480,-12.8618040,-0.0030579,25.6198349,-0.1814035,-0.0824830,4.0000000,-0.5145318,1.1124337,25.9860802,0.3495658,0.6577765
75,-12,-6.024754571150472,21.587453207536480,-12.8640976,-0.0007438,32.2314034,-0.2122106,-0.0929824,4.0000000,-0.5581508,1.1103364,25.7651577,0.3721860,0.7683274
76,-12,-6.017297931150472,21.587453207536480,-12.8663702,0.0014876,38.8429756,-0.2463910,-0.1048481,4.0000000,-0.6030906,1.1080679,25.5207767,0.3933944,0.8910127
77,-12,-6.009841291150471,21.587453207536480,-12.8686190,0.0036364,46.2809906,-0.2841942,-0.1151333,4.0000000,-0.6462110,1.1056441,25.2551250,0.4159445,1.0205847
78,-12,-6.002384651150471,21.587453207536480,-12.8708410,-0.0042149,21.4876041,-0.3251922,-0.1258468,4.0000000,-0.6894825,1.1030494,24.9670792,0.4377889,1.1587712
79,-12,-5.994928011150471,21.587453207536480,-12.8730326,-0.0019835,27.2727280,-0.3680977,-0.1354996,4.0000000,-0.7302504,1.1002990,24.6576004,0.4592511,1.2977318
80,-12,-5.987471371150471,21.587453207536480,-12.8751917,0.0001653,33.8842964,-0.4146644,-0.1453288,4.0000000,-0.7713017,1.0974287,24.3288136,0.4806441,1.4451172
81,-12,-5.980014731150471,21.587453207536480,-12.8773155,0.0022314,41.3223152,-0.4641014,-0.1547903,4.0000000,-0.8116580,1.0944276,23.9785938,0.5020775,1.5965534
82,-12,-5.972558091150471,21.587453207536480,-12.8793993,0.0042975,48.7603302,-0.5178344,-0.1625743,4.0000000,-0.8509065,1.0913099,23.6065674,0.5257578,1.7522932
83,-12,-5.965101451150471,21.587453207536480,-12.8814430,-0.0035537,21.4876041,-0.5723235,-0.1681620,4.0000000,-0.8866483,1.0881010,23.2166862,0.5503243,1.8999761
84,-12,-5.957644811150471,21.587453207536480,-12.8834419,-0.0015702,27.2727280,-0.6284710,-0.1743624,4.0000000,-0.9220176,1.0848249,22.8101940,0.5732929,2.0492065
85,-12,-5.950188171150472,21.587453207536480,-12.8853960,0.0004132,33.8842964,-0.6882788,-0.1781152,4.0000000,-0.9559230,1.0814894,22.3846550,0.5996926,2.1974649
86,-12,-5.942731531150472,21.587453207536480,-12.8873014,0.0022314,40.4958687,-0.7496150,-0.1806801,4.0000000,-0.9885567,1.0781015,21.9440994,0.6271967,2.3419485
87,-12,-5.935274891150472,21.587453207536480,-12.8891563,0.0040496,47.1074371,-0.8104058,-0.1814655,4.0000000,-1.0183340,1.0746981,21.4879150,0.6554031,2.4753056
88,-12,-5.927818251150472,21.587453207536480,-12.8909607,-0.0041322,17.3553715,-0.8737995,-0.1805274,4.0000000,-1.0465624,1.0712787,21.0175209,0.6855077,2.6066751
89,-12,-5.920361611150472,21.587453207536480,-12.8927116,-0.0023140,22.3140488,-0.9364396,-0.1776696,4.0000000,-1.0718486,1.0678568,20.5347424,0.7165095,2.7269506
90,-12,-5.912904971150472,21.587453207536480,-12.8944082,-0.0006612,28.0991745,-1.0001730,-0.1729693,4.0000000,-1.0954914,1.0644598,20.0398254,0.7495529,2.8419664
91,-12,-5.905448331150472,21.587453207536480,-12.8960505,0.0009091,33.8842964,-1.0630232,-0.1649318,4.0000000,-1.1146278,1.0610925,19.5338612,0.7847641,2.9438264
92,-12,-5.897991691150472,21.587453207536480,-12.8976364,0.0025620,40.4958687,-1.1224207,-0.1556436,4.0000000,-1.1308130,1.0577729,19.0218716,0.8195258,3.0324280
93,-12,-5.890535051150472,21.587453207536480,-12.8991671,0.0040496,47.1074371,-1.1799455,-0.1452541,4.0000000,-1.1450638,1.0545260,18.5011845,0.8545555,3.1129065
94,-12,-5.883078411150472,21.587453207536480,-12.9006414,-0.0045455,11.5702477,-1.2345811,-0.1326418,4.0000000,-1.1553339,1.0513477,17.9750061,0.8900503,3.1817687
95,-12,-5.875621771150472,21.587453207536480,-12.9020596,-0.0031405,14.8760328,-1.2856035,-0.1158823,4.0000000,-1.1612042,1.0482391,17.4447975,0.9294395,3.2359395
96,-12,-6.158974091150472,21.579996567536480,-12.8252420,0.0000826,35.5371895,-0.0468542,-0.0483168,4.0000000,0.0911201,1.1195534,26.7245827,-0.1877536,0.1540180
97,-12,-6.151517451150472,21.579996567536480,-12.8275156,0.0024793,42.9752083,-0.0430660,-0.0477650,4.0000000,0.0675566,1.1202118,26.7929878,-0.1630866,0.1433565
98,-12,-6.144060811150472,21.579996567536480,-12.8297997,0.0047107,49.5867767,-0.0385681,-0.0498078,4.0000000,0.0406663,1.1207933,26.8518486,-0.1402818,0.1317399
99,-12,-6.136604171150472,21.579996567536480,-12.8320961,-0.0030579,26.4462814,-0.0345154,-0.0511691,4.0000000,0.0121665,1.1212687,26.8986340,-0.1145047,0.1215081
100,-12,-6.129147531150472,21.579996567536480,-12.8344021,-0.0006612,33.0578499,-0.0308615,-0.0523922,4.0000000,-0.0188978,1.1216086,26.9332428,-0.0858867,0.1128298
101,-12,-6.121690891150472,21.579996567536480,-12.8367176,0.0017355,39.6694221,-0.0288903,-0.0530397,4.0000000,-0.0492432,1.1218113,26.9551201,-0.0568362,0.1092981
102,-12,-6.114234251150472,21.579996567536480,-12.8390408,0.0040496,47.1074371,-0.0270720,-0.0559728,4.0000000,-0.0838956,1.1218892,26.9629593,-0.0280500,0.1082808
103,-12,-6.106777611150472,21.579996567536480,-12.8413715,-0.0036364,25.6198349,-0.0264215,-0.0598268,4.0000000,-0.1200589,1.1218250,26.9550476,0.0004053,0.1122929
104,-12,-6.099320971150472,21.579996567536480,-12.8437071,-0.0013223,31.4049587,-0.0281218,-0.0632206,4.0000000,-0.1567578,1.1215777,26.9317245,0.0303165,0.1240660
105,-12,-6.091864331150472,21.579996567536480,-12.8460455,0.0010744,38.0165291,-0.0321528,-0.0664708,4.0000000,-0.1951343,1.1211848,26.8916225,0.0621927,0.1437997
106,-12,-6.084407691150472,21.579996567536480,-12.8483868,0.0034711,45.4545441,-0.0376609,-0.0719977,4.0000000,-0.2353253,1.1206023,26.8330936,0.0913300,0.1711784
107,-12,-6.076951051150472,21.579996567536480,-12.8507261,-0.0042149,23.9669418,-0.0452230,-0.0795414,4.0000000,-0.2779772,1.1198300,26.7549000,0.1188944,0.2084581
108,-12,-6.069494411150472,21.579996567536480,-12.8530636,-0.0019008,29.7520657,-0.0556567,-0.0859175,4.0000000,-0.3191506,1.1188794,26.6574669,0.1473155,0.2541680
109,-12,-6.062037771150472,21.579996567536480,-12.8553953,0.0004132,36.3636360,-0.0689687,-0.0929684,4.0000000,-0.3618474,1.1177254,26.5400600,0.1759107,0.3106567
110,-12,-6.054581131150472,21.579996567536480,-12.8577194,0.0028099,43.8016510,-0.0848306,-0.1012803,4.0000000,-0.4051730,1.1163892,26.4029579,0.2026124,0.3776117
111,-12,-6.047124491150472,21.579996567536480,-12.8600321,-0.0049587,20.6611576,-0.1027683,-0.1113056,4.0000000,-0.4494336,1.1148745,26.2440643,0.2268224,0.4544918
112,-12,-6.039667851150472,21.579996567536480,-12.8623323,-0.0026446,26.4462814,-0.1243438,-0.1202260,4.0000000,-0.4927601,1.1131654,26.0640907,0.2523082,0.5410368
113,-12,-6.032211211150472,21.579996567536480,-12.8646154,-0.0003306,33.0578499,-0.1485838,-0.1293589,4.0000000,-0.5353777,1.1112473,25.8624153,0.2766599,0.6358541
114,-12,-6.024754571150472,21.579996567536480,-12.8668785,0.0019835,40.4958687,-0.1756406,-0.1398404,4.0000000,-0.5790308,1.1091622,25.6403847,0.2993500,0.7417375
115,-12,-6.017297931150472,21.579996567536480,-12.8691196,0.0042149,47.9338837,-0.2060577,-0.1507160,4.0000000,-0.6229112,1.1069257,25.3951473,0.3214792,0.8579991
116,-12,-6.009841291150471,21.579996567536480,-12.8713360,-0.0036364,23.1404953,-0.2406365,-0.1595889,4.0000000,-0.6646914,1.1045064,25.1288872,0.3455138,0.9806018
117,-12,-6.002384651150471,21.579996567536480,-12.8735228,-0.0014876,28.9256191,-0.2780339,-0.1686777,4.0000000,-0.7063181,1.1019182,24.8419399,0.3689628,1.1100298
118,-12,-5.994928011150471,21.579996567536480,-12.8756781,0.0006612,35.5371895,-0.3171745,-0.1774858,4.0000000,-0.7463762,1.0992035,24.5330276,0.3914046,1.2410247
119,-12,-5.987471371150471,21.579996567536480,-12.8777990,0.0027273,42.9752083,-0.3611002,-0.1858167,4.0000000,-0.7864374,1.0963691,24.2053642,0.4148040,1.3819433
120,-12,-5.980014731150471,21.579996567536480,-12.8798828,0.0047934,50.4132233,-0.4079448,-0.1941479,4.0000000,-0.8263881,1.0933973,23.8571911,0.4380924,1.5278040
121,-12,-5.972558091150471,21.579996567536480,-12.8819265,-0.0031405,23.1404953,-0.4569726,-0.2014849,4.0000000,-0.8649288,1.0903192,23.4880810,0.4619591,1.6730005
122,-12,-5.965101451150471,21.579996567536480,-12.8839273,-0.0010744,28.9256191,-0.5089272,-0.2056670,4.0000000,-0.9003174,1.0871681,23.1021519,0.4889833,1.8130134
123,-12,-5.957644811150471,21.579996567536480,-12.8858833,0.0008264,35.5371895,-0.5629027,-0.2110506,4.0000000,-0.9362044,1.0839514,22.6997547,0.5141033,1.9576256
124,-12,-5.950188171150472,21.579996567536480,-12.8877926,0.0027273,42.9752083,-0.6185767,-0.2146804,4.0000000,-0.9703349,1.0806668,22.2789192,0.5409741,2.0969498
125,-12,-5.942731531150472,21.579996567536480,-12.8896523,0.0044628,49.5867767,-0.6766613,-0.2162719,4.0000000,-1.0024921,1.0773376,21.8425598,0.5699484,2.2321165
126,-12,-5.935274891150472,21.579996567536480,-12.8914614,-0.0037190,19.0082645,-0.7346920,-0.2154266,4.0000000,-1.0310594,1.0739945,21.3920288,0.6002062,2.3552208
127,-12,-5.927818251150472,21.579996567536480,-12.8932180,-0.0019008,23.9669418,-0.7951502,-0.2136889,4.0000000,-1.0588329,1.0706346,20.9279785,0.6314551,2.4780340
128,-12,-5.920361611150472,21.579996567536480,-12.8949203,-0.0001653,29.7520657,-0.8562993,-0.2089050,4.0000000,-1.0829859,1.0672878,20.4529400,0.6651759,2.5902164
129,-12,-5.912904971150472,21.579996567536480,-12.8965683,0.0014876,36.3636360,-0.9193549,-0.2028831,4.0000000,-1.1063576,1.0639665,19.9665565,0.7005913,2.7008116
130,-12,-5.905448331150472,21.579996567536480,-12.8981600,0.0030579,42.9752083,-0.9800662,-0.1935024,4.0000000,-1.1250428,1.0606737,19.4713364,0.7380380,2.7940011
131,-12,-5.897991691150472,21.579996567536480,-12.8996954,0.0046281,49.5867767,-1.0388249,-0.1821952,4.0000000,-1.1405759,1.0574405,18.9681511,0.7761855,2.8760886
132,-12,-5.890535051150472,21.579996567536480,-12.9011745,-0.0039669,14.0495872,-1.0962886,-0.1697419,4.0000000,-1.1541576,1.0542705,18.4597950,0.8146738,2.9519808
133,-12,-5.883078411150472,21.579996567536480,-12.9025974,-0.0025620,18.1818180,-1.1502501,-0.1563899,4.0000000,-1.1649573,1.0511593,17.9458179,0.8521776,3.0174851
134,-12,-5.875621771150472,21.579996567536480,-12.9039631,-0.0012397,22.3140488,-1.1988351,-0.1387440,4.0000000,-1.1698563,1.0481355,17.4267159,0.8923683,3.0628796
135,-12,-5.868165131150472,21.579996567536480,-12.9052725,0.0000000,27.2727280,-1.2451185,-0.1179988,4.0000000,-1.1704955,1.0452164,16.9079666,0.9344980,3.1010835
136,-12,-5.860708491150472,21.579996567536480,-12.9065275,0.0013223,33.0578499,-1.2873998,-0.0959188,4.0000000,-1.1682249,1.0423881,16.3898010,0.9763873,3.1327615
137,-12,-6.158974091150472,21.572539927536479,-12.8282251,0.0030579,44.6280975,-0.0481315,-0.0833406,4.0000000,0.0583565,1.1188738,26.6564980,-0.2250377,0.1798095
138,-12,-6.151517451150472,21.572539927536479,-12.8305035,-0.0046281,22.3140488,-0.0447104,-0.0844289,4.0000000,0.0358600,1.1194772,26.7177124,-0.2047179,0.1724636
139,-12,-6.144060811150472,21.572539927536479,-12.8327923,-0.0023967,28.0991745,-0.0397092,-0.0882798,4.0000000,0.0095132,1.1199974,26.7696228,-0.1860728,0.1630260
140,-12,-6.136604171150472,21.572539927536479,-12.8350897,-0.0000826,34.7107430,-0.0349944,-0.0905872,4.0000000,-0.0184346,1.1204026,26.8117275,-0.1627398,0.1536862
141,-12,-6.129147531150472,21.572539927536479,-12.8373957,0.0023140,42.1487617,-0.0301953,-0.0940106,4.0000000,-0.0495258,1.1206836,26.8404713,-0.1384953,0.1458735
142,-12,-6.121690891150472,21.572539927536479,-12.8397083,0.0046281,48.7603302,-0.0271573,-0.0964109,4.0000000,-0.0800688,1.1208400,26.8566170,-0.1127529,0.1429317
143,-12,-6.114234251150472,21.572539927536479,-12.8420277,-0.0030579,26.4462814,-0.0240645,-0.1004286,4.0000000,-0.1134715,1.1208795,26.8594761,-0.0873857,0.1424286
144,-12,-6.106777611150472,21.572539927536479,-12.8443527,-0.0006612,33.0578499,-0.0215576,-0.1051506,4.0000000,-0.1484793,1.1207577,26.8483677,-0.0618219,0.1455209
145,-12,-6.099320971150472,21.572539927536479,-12.8466797,0.0016529,39.6694221,-0.0209003,-0.1106826,4.0000000,-0.1862446,1.1204658,26.8190269,-0.0351206,0.1567309
146,-12,-6.091864331150472,21.572539927536479,-12.8490086,0.0040496,47.1074371,-0.0222909,-0.1152735,4.0000000,-0.2235163,1.1200284,26.7736473,-0.0070306,0.1738332
147,-12,-6.084407691150472,21.572539927536479,-12.8513374,-0.0036364,25.6198349,-0.0253998,-0.1204176,4.0000000,-0.2625238,1.1194018,26.7111797,0.0216886,0.1981308
148,-12,-6.076951051150472,21.572539927536479,-12.8536625,-0.0013223,31.4049587,-0.0301345,-0.1271912,4.0000000,-0.3037279,1.1186073,26.6297722,0.0493455,0.2312777
