OID_,ClipsFinal_DEM_Large_S3_RegJ,X,Y,DEM_Large_S10_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
580,-12,-7.665215371150471,21.796239127536477,-12.6515970,-0.0038017,0.0000000,0.4552473,-0.7050138,4.0000000,-0.7944625,1.0074354,6.9617052,-0.6155650,1.1140183
581,-12,-7.657758731150471,21.796239127536477,-12.6517000,-0.0037190,0.0000000,0.4216665,-0.6831423,4.0000000,-0.7802737,1.0074968,6.9893079,-0.5860108,1.0585829
582,-12,-7.650302091150471,21.796239127536477,-12.6517572,-0.0036364,0.0000000,0.3883530,-0.6611602,4.0000000,-0.7702957,1.0076115,7.0434351,-0.5520245,1.0063360
583,-12,-7.642845451150471,21.796239127536477,-12.6517696,-0.0036364,0.0000000,0.3537815,-0.6364816,5.0000000,-0.7546792,1.0077785,7.1209154,-0.5182840,0.9464992
584,-12,-7.635388811150471,21.796239127536477,-12.6517391,-0.0036364,0.0000000,0.3184128,-0.6098368,4.0000000,-0.7355562,1.0079916,7.2184925,-0.4841174,0.8834336
585,-12,-7.627932171150471,21.796239127536477,-12.6516676,-0.0037190,0.0000000,0.2829288,-0.5807642,4.0000000,-0.7125371,1.0082445,7.3314848,-0.4489912,0.8147306
586,-12,-7.620475531150471,21.796239127536477,-12.6515579,-0.0038017,0.0000000,0.2499610,-0.5519239,4.0000000,-0.6891460,1.0085316,7.4567142,-0.4147016,0.7488075
587,-12,-7.613018891150471,21.796239127536477,-12.6514120,-0.0038843,0.0000000,0.2203158,-0.5240594,4.0000000,-0.6650228,1.0088395,7.5912280,-0.3830959,0.6869838
588,-12,-7.605562251150471,21.796239127536477,-12.6512318,-0.0040496,0.0000000,0.1925356,-0.4957349,4.0000000,-0.6394116,1.0091665,7.7308149,-0.3520582,0.6256715
589,-12,-7.598105611150471,21.796239127536477,-12.6510201,-0.0042149,0.0000000,0.1685445,-0.4691236,4.0000000,-0.6145426,1.0095119,7.8732662,-0.3237046,0.5696522
590,-12,-7.590648971150471,21.796239127536477,-12.6507778,-0.0043802,0.0000000,0.1466852,-0.4427971,4.0000000,-0.5880486,1.0098642,8.0167255,-0.2975455,0.5159175
591,-12,-7.583192331150471,21.796239127536477,-12.6505079,-0.0046281,0.0000000,0.1276378,-0.4174774,4.0000000,-0.5610349,1.0102187,8.1599531,-0.2739199,0.4653969
592,-12,-7.575735691150471,21.796239127536477,-12.6502113,-0.0048760,0.0000000,0.1088209,-0.3903017,4.0000000,-0.5300259,1.0105742,8.2991180,-0.2505775,0.4134163
593,-12,-7.568279051150471,21.796239127536477,-12.6498899,0.0048760,48.7603302,0.0944109,-0.3672284,4.0000000,-0.5046182,1.0109247,8.4349298,-0.2298386,0.3708553
594,-12,-7.560822411150471,21.796239127536477,-12.6495466,0.0045455,45.4545441,0.0828489,-0.3454049,4.0000000,-0.4792052,1.0112695,8.5666409,-0.2116047,0.3302303
595,-12,-7.553365771150471,21.796239127536477,-12.6491823,0.0042149,42.1487617,0.0730516,-0.3250601,4.0000000,-0.4549916,1.0116078,8.6932077,-0.1951286,0.2937928
596,-12,-7.545909131150471,21.796239127536477,-12.6487970,0.0038843,38.8429756,0.0634926,-0.3038163,4.0000000,-0.4283974,1.0119349,8.8126621,-0.1792351,0.2578515
597,-12,-7.538452491150471,21.796239127536477,-12.6483936,0.0035537,35.5371895,0.0551959,-0.2838129,4.0000000,-0.4024553,1.0122478,8.9267836,-0.1651705,0.2258938
598,-12,-7.530995851150471,21.796239127536477,-12.6479721,0.0031405,32.2314034,0.0485676,-0.2666924,4.0000000,-0.3813125,1.0125446,9.0335398,-0.1520723,0.2002195
599,-12,-7.523539211150471,21.796239127536477,-12.6475353,0.0027273,28.9256191,0.0431699,-0.2503294,4.0000000,-0.3598951,1.0128328,9.1359768,-0.1407637,0.1759283
600,-12,-7.516082571150471,21.796239127536477,-12.6470823,0.0022314,25.6198349,0.0377763,-0.2332982,4.0000000,-0.3363009,1.0131097,9.2332497,-0.1302955,0.1524605
601,-12,-7.508625931150471,21.796239127536477,-12.6466141,0.0016529,21.4876041,0.0328057,-0.2163144,4.0000000,-0.3118876,1.0133668,9.3206749,-0.1207413,0.1305536
602,-12,-7.501169291150471,21.796239127536477,-12.6461334,0.0011570,18.1818180,0.0292223,-0.2017347,4.0000000,-0.2904127,1.0136077,9.4031620,-0.1130566,0.1122261
603,-12,-7.493712651150471,21.796239127536477,-12.6456394,0.0005785,14.8760328,0.0250536,-0.1859846,4.0000000,-0.2680162,1.0138280,9.4792109,-0.1039529,0.0950495
604,-12,-7.486256011150471,21.796239127536477,-12.6451340,0.0000000,11.5702477,0.0217453,-0.1719344,4.0000000,-0.2468148,1.0140312,9.5480700,-0.0970540,0.0805935
605,-12,-7.478799371150471,21.796239127536477,-12.6446180,-0.0005785,9.0909090,0.0187860,-0.1581445,4.0000000,-0.2256310,1.0142254,9.6126204,-0.0906580,0.0674045
606,-12,-7.329666571150470,21.796239127536477,-12.6333179,-0.0019835,4.9586778,-0.0025008,-0.0979299,4.0000000,-0.0353663,1.0152196,9.9346151,-0.1604935,0.0452904
607,-12,-7.322209931150470,21.796239127536477,-12.6327448,-0.0026446,3.3057852,-0.0041754,-0.1041854,4.0000000,-0.0366513,1.0152198,9.9346313,-0.1717195,0.0541057
608,-12,-7.314753291150470,21.796239127536477,-12.6321726,-0.0032231,1.6528926,-0.0055548,-0.1123417,4.0000000,-0.0398781,1.0152190,9.9350576,-0.1848053,0.0644015
609,-12,-7.307296651150470,21.796239127536477,-12.6316023,-0.0038017,0.8264463,-0.0080188,-0.1183523,4.0000000,-0.0413440,1.0152245,9.9365501,-0.1953607,0.0754064
610,-12,-7.299840011150470,21.796239127536477,-12.6310329,-0.0042975,0.0000000,-0.0116896,-0.1236656,4.0000000,-0.0410248,1.0152363,9.9391766,-0.2063065,0.0885320
611,-12,-7.292383371150470,21.796239127536477,-12.6304655,-0.0047107,0.0000000,-0.0165565,-0.1280512,4.0000000,-0.0382847,1.0152411,9.9407568,-0.2178177,0.1034038
612,-12,-7.284926731150470,21.796239127536477,-12.6299019,0.0048760,48.7603302,-0.0216716,-0.1324244,4.0000000,-0.0363307,1.0152440,9.9427977,-0.2285182,0.1189592
613,-12,-7.277470091150471,21.796239127536477,-12.6293411,0.0044628,44.6280975,-0.0280792,-0.1353881,4.0000000,-0.0318736,1.0152512,9.9447622,-0.2389026,0.1357858
614,-12,-7.270013451150470,21.796239127536477,-12.6287851,0.0039669,40.4958687,-0.0366241,-0.1369482,4.0000000,-0.0245157,1.0152593,9.9469271,-0.2493807,0.1555758
615,-12,-7.262556811150471,21.796239127536477,-12.6282339,0.0034711,36.3636360,-0.0460800,-0.1380459,4.0000000,-0.0158723,1.0152650,9.9481897,-0.2602195,0.1767672
616,-12,-7.255100171150470,21.796239127536477,-12.6276894,0.0029752,32.2314034,-0.0561577,-0.1379710,4.0000000,-0.0050298,1.0152650,9.9487848,-0.2709123,0.1979079
617,-12,-7.247643531150471,21.796239127536477,-12.6271524,0.0023967,28.0991745,-0.0671745,-0.1374257,4.0000000,0.0065715,1.0152622,9.9482269,-0.2814229,0.2204950
618,-12,-7.240186891150470,21.796239127536477,-12.6266241,0.0018182,23.9669418,-0.0781697,-0.1364062,4.0000000,0.0187202,1.0152584,9.9471731,-0.2915326,0.2424966
619,-12,-7.232730251150471,21.796239127536477,-12.6261053,0.0011570,19.8347111,-0.0919546,-0.1327992,4.0000000,0.0352542,1.0152578,9.9464760,-0.3008526,0.2675139
620,-12,-7.844174731150471,21.788782487536476,-12.6367216,0.0015702,23.1404953,-0.1048676,-0.1898143,4.0000000,-0.3292155,1.0164043,10.3139124,-0.0504131,0.3814226
621,-12,-7.836718091150471,21.788782487536476,-12.6376743,0.0024793,29.7520657,-0.0584344,-0.2426748,4.0000000,-0.4002850,1.0163498,10.2958851,-0.0850645,0.3814722
622,-12,-7.829261451150471,21.788782487536476,-12.6386299,0.0034711,37.1900826,-0.0118205,-0.2931039,5.0000000,-0.4632103,1.0161928,10.2484970,-0.1229975,0.3986549
623,-12,-7.821804811150471,21.788782487536476,-12.6395836,0.0044628,45.4545441,0.0363846,-0.3423020,4.0000000,-0.5202479,1.0159490,10.1700821,-0.1643561,0.4301872
624,-12,-7.814348171150471,21.788782487536476,-12.6405306,-0.0045455,0.0000000,0.0842525,-0.3881541,5.0000000,-0.5686211,1.0156161,10.0642681,-0.2076870,0.4713672
625,-12,-7.806891531150471,21.788782487536476,-12.6414652,-0.0037190,0.0000000,0.1336173,-0.4337225,5.0000000,-0.6133176,1.0152080,9.9332838,-0.2541274,0.5256593
626,-12,-7.799434891150471,21.788782487536476,-12.6423836,-0.0028926,0.8264463,0.1836964,-0.4778025,5.0000000,-0.6543314,1.0147363,9.7796679,-0.3012737,0.5894106
627,-12,-7.791978251150471,21.788782487536476,-12.6432810,-0.0020661,2.4793389,0.2327598,-0.5189771,5.0000000,-0.6901795,1.0142013,9.6015863,-0.3477747,0.6582106
628,-12,-7.784521611150471,21.788782487536476,-12.6441536,-0.0012397,4.9586778,0.2807133,-0.5576907,4.0000000,-0.7218688,1.0136193,9.4046612,-0.3935128,0.7313451
629,-12,-7.777064971150471,21.788782487536476,-12.6449966,-0.0004132,8.2644625,0.3252878,-0.5917974,4.0000000,-0.7460350,1.0130033,9.1904287,-0.4375598,0.8003168
630,-12,-7.769608331150471,21.788782487536476,-12.6458063,0.0004132,12.3966942,0.3690165,-0.6241030,4.0000000,-0.7667024,1.0123695,8.9657688,-0.4815036,0.8707706
631,-12,-7.762151691150471,21.788782487536476,-12.6465807,0.0011570,16.5289249,0.4097587,-0.6531473,4.0000000,-0.7826555,1.0117335,8.7332420,-0.5236391,0.9377613
632,-12,-7.754695051150471,21.788782487536476,-12.6473169,0.0019008,21.4876041,0.4482326,-0.6800955,4.0000000,-0.7962438,1.0110950,8.4936428,-0.5639471,1.0041909
633,-12,-7.747238411150471,21.788782487536476,-12.6480103,0.0025620,26.4462814,0.4812725,-0.7027464,4.0000000,-0.8054816,1.0104723,8.2543001,-0.6000111,1.0624443
634,-12,-7.739781771150471,21.788782487536476,-12.6486607,0.0032231,32.2314034,0.5079738,-0.7208250,4.0000000,-0.8105027,1.0098828,8.0186806,-0.6311472,1.1104901
635,-12,-7.732325131150471,21.788782487536476,-12.6492643,0.0038017,38.0165291,0.5286936,-0.7350174,4.0000000,-0.8127012,1.0093277,7.7902489,-0.6573336,1.1499050
636,-12,-7.724868491150471,21.788782487536476,-12.6498203,0.0044628,44.6280975,0.5455114,-0.7469695,4.0000000,-0.8141157,1.0088170,7.5761461,-0.6798232,1.1853739
637,-12,-7.717411851150471,21.788782487536476,-12.6503286,-0.0049587,0.0000000,0.5559509,-0.7549899,4.0000000,-0.8131693,1.0083559,7.3768244,-0.6968104,1.2108076
638,-12,-7.709955211150471,21.788782487536476,-12.6507864,-0.0044628,0.0000000,0.5580506,-0.7578518,4.0000000,-0.8083191,1.0079548,7.1975923,-0.7073845,1.2218825
639,-12,-7.702498571150471,21.788782487536476,-12.6511936,-0.0040496,0.0000000,0.5539714,-0.7569728,4.0000000,-0.8019970,1.0076200,7.0437374,-0.7119486,1.2227848
640,-12,-7.695041931150471,21.788782487536476,-12.6515512,-0.0037190,0.0000000,0.5463597,-0.7547399,4.0000000,-0.7987988,1.0073493,6.9193559,-0.7106811,1.2231232
641,-12,-7.687585291150471,21.788782487536476,-12.6518583,-0.0034711,0.0000000,0.5297964,-0.7463534,4.0000000,-0.7915072,1.0071454,6.8225651,-0.7011997,1.2043626
642,-12,-7.680128651150471,21.788782487536476,-12.6521149,-0.0032231,0.0000000,0.5088816,-0.7354162,4.0000000,-0.7848129,1.0070101,6.7579517,-0.6860195,1.1801753
643,-12,-7.672672011150471,21.788782487536476,-12.6523228,-0.0030579,0.0000000,0.4834679,-0.7212194,4.0000000,-0.7760355,1.0069424,6.7266498,-0.6664033,1.1472429
644,-12,-7.665215371150471,21.788782487536476,-12.6524820,-0.0028926,0.0000000,0.4568933,-0.7059286,4.0000000,-0.7703459,1.0069426,6.7266178,-0.6415112,1.1124797
645,-12,-7.657758731150471,21.788782487536476,-12.6525955,-0.0028099,0.0000000,0.4240040,-0.6852456,4.0000000,-0.7574239,1.0070037,6.7561474,-0.6130672,1.0622883
646,-12,-7.650302091150471,21.788782487536476,-12.6526623,-0.0027273,0.0000000,0.3935665,-0.6659112,4.0000000,-0.7495667,1.0071185,6.8122330,-0.5822558,1.0183194
647,-12,-7.642845451150471,21.788782487536476,-12.6526861,-0.0027273,0.0000000,0.3608550,-0.6436185,5.0000000,-0.7378770,1.0072867,6.8927336,-0.5493600,0.9665191
648,-12,-7.635388811150471,21.788782487536476,-12.6526670,-0.0027273,0.0000000,0.3264560,-0.6191091,4.0000000,-0.7234625,1.0075002,6.9928193,-0.5147558,0.9110254
649,-12,-7.627932171150471,21.788782487536476,-12.6526089,-0.0028099,0.0000000,0.2926538,-0.5928918,4.0000000,-0.7052580,1.0077516,7.1095662,-0.4805256,0.8508430
650,-12,-7.620475531150471,21.788782487536476,-12.6525126,-0.0028926,0.0000000,0.2620226,-0.5673730,4.0000000,-0.6880528,1.0080374,7.2403932,-0.4466932,0.7930694
651,-12,-7.613018891150471,21.788782487536476,-12.6523790,-0.0029752,0.0000000,0.2332485,-0.5416321,4.0000000,-0.6677898,1.0083513,7.3794284,-0.4154744,0.7356686
652,-12,-7.605562251150471,21.788782487536476,-12.6522121,-0.0031405,0.0000000,0.2055946,-0.5144767,4.0000000,-0.6434656,1.0086827,7.5235991,-0.3854877,0.6751823
653,-12,-7.598105611150471,21.788782487536476,-12.6520138,-0.0033058,0.0000000,0.1822692,-0.4899784,4.0000000,-0.6226738,1.0090280,7.6710801,-0.3572829,0.6225234
654,-12,-7.590648971150471,21.788782487536476,-12.6517849,-0.0034711,0.0000000,0.1604036,-0.4655077,4.0000000,-0.6008179,1.0093844,7.8209586,-0.3301975,0.5717524
655,-12,-7.583192331150471,21.788782487536476,-12.6515274,-0.0037190,0.0000000,0.1420646,-0.4420524,4.0000000,-0.5771409,1.0097460,7.9704070,-0.3069639,0.5221147
656,-12,-7.575735691150471,21.788782487536476,-12.6512432,-0.0039669,0.0000000,0.1228381,-0.4157748,4.0000000,-0.5479301,1.0101111,8.1178370,-0.2836195,0.4688130
657,-12,-7.568279051150471,21.788782487536476,-12.6509352,-0.0042149,0.0000000,0.1093259,-0.3948142,4.0000000,-0.5247193,1.0104769,8.2605429,-0.2649091,0.4266481
658,-12,-7.560822411150471,21.788782487536476,-12.6506033,-0.0045455,0.0000000,0.0976475,-0.3743751,4.0000000,-0.5012171,1.0108365,8.4000340,-0.2475331,0.3857927
659,-12,-7.553365771150471,21.788782487536476,-12.6502495,-0.0048760,0.0000000,0.0870181,-0.3549275,4.0000000,-0.4790542,1.0111865,8.5346718,-0.2308007,0.3490595
660,-12,-7.545909131150471,21.788782487536476,-12.6498756,0.0047934,47.9338837,0.0765978,-0.3340983,4.0000000,-0.4540529,1.0115266,8.6627169,-0.2141437,0.3109860
661,-12,-7.538452491150471,21.788782487536476,-12.6494818,0.0044628,44.6280975,0.0687134,-0.3157166,4.0000000,-0.4301310,1.0118582,8.7851648,-0.2013022,0.2775523
662,-12,-7.530995851150471,21.788782487536476,-12.6490698,0.0041322,41.3223152,0.0612315,-0.2975978,4.0000000,-0.4077170,1.0121748,8.9001875,-0.1874787,0.2466988
663,-12,-7.523539211150471,21.788782487536476,-12.6486416,0.0038017,38.0165291,0.0553119,-0.2809575,4.0000000,-0.3858721,1.0124791,9.0094728,-0.1760430,0.2187030
664,-12,-7.516082571150471,21.788782487536476,-12.6481962,0.0033884,34.7107430,0.0495732,-0.2645955,4.0000000,-0.3635422,1.0127729,9.1137447,-0.1656489,0.1931814
665,-12,-7.508625931150471,21.788782487536476,-12.6477365,0.0028926,30.5785122,0.0437441,-0.2475595,4.0000000,-0.3396994,1.0130479,9.2115793,-0.1554197,0.1686009
666,-12,-7.501169291150471,21.788782487536476,-12.6472626,0.0024793,27.2727280,0.0392098,-0.2317449,4.0000000,-0.3174278,1.0133108,9.3017950,-0.1460620,0.1460822
667,-12,-7.493712651150471,21.788782487536476,-12.6467743,0.0019008,23.1404953,0.0347355,-0.2162030,4.0000000,-0.2948021,1.0135585,9.3869858,-0.1376040,0.1259894
668,-12,-7.486256011150471,21.788782487536476,-12.6462746,0.0013223,19.0082645,0.0305406,-0.2009411,4.0000000,-0.2715878,1.0137829,9.4635935,-0.1302943,0.1077666
669,-12,-7.478799371150471,21.788782487536476,-12.6457634,0.0007438,15.7024794,0.0266224,-0.1861708,4.0000000,-0.2495752,1.0139906,9.5335207,-0.1227663,0.0916987
670,-12,-7.352036491150471,21.788782487536476,-12.6362095,0.0013223,20.6611576,-0.0015245,-0.0938470,4.0000000,-0.0197445,1.0150244,9.8720770,-0.1679494,0.0397641
671,-12,-7.344579851150471,21.788782487536476,-12.6356344,0.0006612,16.5289249,-0.0023803,-0.0998691,4.0000000,-0.0208066,1.0149975,9.8633642,-0.1789316,0.0464135
672,-12,-7.337123211150471,21.788782487536476,-12.6350594,0.0000000,13.2231407,-0.0027310,-0.1075479,4.0000000,-0.0240717,1.0149744,9.8555250,-0.1910241,0.0537817
673,-12,-7.329666571150470,21.788782487536476,-12.6344852,-0.0006612,9.9173555,-0.0037996,-0.1145211,4.0000000,-0.0261011,1.0149536,9.8487835,-0.2029411,0.0624775
674,-12,-7.322209931150470,21.788782487536476,-12.6339121,-0.0013223,7.4380164,-0.0057483,-0.1203109,4.0000000,-0.0265915,1.0149342,9.8418179,-0.2140302,0.0722377
675,-12,-7.314753291150470,21.788782487536476,-12.6333399,-0.0019835,4.9586778,-0.0074563,-0.1275311,4.0000000,-0.0283585,1.0149100,9.8329525,-0.2267038,0.0832816
676,-12,-7.307296651150470,21.788782487536476,-12.6327696,-0.0026446,3.3057852,-0.0097934,-0.1342550,4.0000000,-0.0309706,1.0148846,9.8267384,-0.2375395,0.0955553
677,-12,-7.299840011150470,21.788782487536476,-12.6322012,-0.0032231,1.6528926,-0.0142046,-0.1376640,4.0000000,-0.0292509,1.0148667,9.8206835,-0.2460770,0.1087122
678,-12,-7.292383371150470,21.788782487536476,-12.6316347,-0.0037190,0.8264463,-0.0194441,-0.1408642,4.0000000,-0.0253973,1.0148492,9.8131018,-0.2563311,0.1234369
679,-12,-7.284926731150470,21.788782487536476,-12.6310720,-0.0042149,0.0000000,-0.0246494,-0.1454732,4.0000000,-0.0241742,1.0148282,9.8067961,-0.2667722,0.1399011
680,-12,-7.277470091150471,21.788782487536476,-12.6305132,-0.0046281,0.0000000,-0.0314596,-0.1474769,4.0000000,-0.0195650,1.0148056,9.8003387,-0.2753888,0.1566784
681,-12,-7.270013451150470,21.788782487536476,-12.6299591,0.0049587,49.5867767,-0.0404385,-0.1478373,4.0000000,-0.0118520,1.0147836,9.7922907,-0.2838226,0.1760099
682,-12,-7.262556811150471,21.788782487536476,-12.6294107,0.0045455,45.4545441,-0.0499174,-0.1479531,4.0000000,-0.0042675,1.0147629,9.7861357,-0.2916387,0.1961061
683,-12,-7.255100171150470,21.788782487536476,-12.6288691,0.0041322,41.3223152,-0.0599710,-0.1481019,4.0000000,0.0054948,1.0147400,9.7777195,-0.3016986,0.2174145
684,-12,-7.247643531150471,21.788782487536476,-12.6283350,0.0036364,37.1900826,-0.0718090,-0.1458713,4.0000000,0.0176657,1.0147141,9.7689762,-0.3094082,0.2395813
685,-12,-7.240186891150470,21.788782487536476,-12.6278095,0.0031405,33.0578499,-0.0834239,-0.1448209,4.0000000,0.0280324,1.0146849,9.7593641,-0.3176742,0.2627462
686,-12,-7.232730251150471,21.788782487536476,-12.6272945,0.0025620,28.9256191,-0.0974132,-0.1411975,4.0000000,0.0441239,1.0146587,9.7512722,-0.3265190,0.2878506
687,-12,-7.851631371150471,21.781325847536475,-12.6367407,0.0016529,23.1404953,-0.1452331,-0.1479466,4.0000000,-0.2849312,1.0156995,10.0934715,-0.0109620,0.4050898
688,-12,-7.844174731150471,21.781325847536475,-12.6376762,0.0025620,29.7520657,-0.1013550,-0.1996008,5.0000000,-0.3583105,1.0157295,10.1012306,-0.0408910,0.3897015
689,-12,-7.836718091150471,21.781325847536475,-12.6386194,0.0034711,37.1900826,-0.0566078,-0.2497288,4.0000000,-0.4252126,1.0156554,10.0785742,-0.0742450,0.3918495
690,-12,-7.829261451150471,21.781325847536475,-12.6395645,0.0044628,45.4545441,-0.0104155,-0.2995665,4.0000000,-0.4859130,1.0154878,10.0246944,-0.1132201,0.4113312
691,-12,-7.821804811150471,21.781325847536475,-12.6405077,-0.0045455,0.0000000,0.0370107,-0.3474552,4.0000000,-0.5397710,1.0152351,9.9421120,-0.1551395,0.4431387
692,-12,-7.814348171150471,21.781325847536475,-12.6414442,-0.0037190,0.0000000,0.0834893,-0.3924374,4.0000000,-0.5870928,1.0148945,9.8324356,-0.1977820,0.4862058
693,-12,-7.806891531150471,21.781325847536475,-12.6423674,-0.0028926,0.8264463,0.1312992,-0.4361867,4.0000000,-0.6290363,1.0144876,9.6986589,-0.2433371,0.5384439
694,-12,-7.799434891150471,21.781325847536475,-12.6432753,-0.0020661,2.4793389,0.1804125,-0.4789228,4.0000000,-0.6675438,1.0140219,9.5408707,-0.2903019,0.5993990
695,-12,-7.791978251150471,21.781325847536475,-12.6441622,-0.0012397,4.9586778,0.2295288,-0.5194592,5.0000000,-0.7009860,1.0134900,9.3603773,-0.3379324,0.6653607
696,-12,-7.784521611150471,21.781325847536475,-12.6450233,-0.0004132,8.2644625,0.2764839,-0.5563389,5.0000000,-0.7280586,1.0129188,9.1621122,-0.3846192,0.7317574
697,-12,-7.777064971150471,21.781325847536475,-12.6458569,0.0004132,12.3966942,0.3194323,-0.5885692,4.0000000,-0.7486836,1.0123210,8.9490070,-0.4284547,0.7942187
698,-12,-7.769608331150471,21.781325847536475,-12.6466579,0.0012397,17.3553715,0.3597107,-0.6177880,4.0000000,-0.7650625,1.0117081,8.7241087,-0.4705134,0.8547941
699,-12,-7.762151691150471,21.781325847536475,-12.6474237,0.0019835,22.3140488,0.3986901,-0.6451668,4.0000000,-0.7776073,1.0110923,8.4928837,-0.5127262,0.9148002
700,-12,-7.754695051150471,21.781325847536475,-12.6481524,0.0027273,28.0991745,0.4371941,-0.6718752,4.0000000,-0.7890586,1.0104752,8.2556944,-0.5546919,0.9779527
701,-12,-7.747238411150471,21.781325847536475,-12.6488400,0.0033884,33.8842964,0.4697428,-0.6938158,4.0000000,-0.7947979,1.0098751,8.0160589,-0.5928336,1.0314553
702,-12,-7.739781771150471,21.781325847536475,-12.6494846,0.0040496,40.4958687,0.4965506,-0.7116527,4.0000000,-0.7966883,1.0093023,7.7810049,-0.6266171,1.0764514
703,-12,-7.732325131150471,21.781325847536475,-12.6500854,-0.0052893,0.0000000,0.5166818,-0.7251068,4.0000000,-0.7957589,1.0087639,7.5543509,-0.6544547,1.1115820
704,-12,-7.724868491150471,21.781325847536475,-12.6506395,-0.0046281,0.0000000,0.5345767,-0.7375441,4.0000000,-0.7940526,1.0082718,7.3387914,-0.6810355,1.1467385
705,-12,-7.717411851150471,21.781325847536475,-12.6511459,-0.0040496,0.0000000,0.5454378,-0.7457890,4.0000000,-0.7908617,1.0078280,7.1402097,-0.7007163,1.1720961
706,-12,-7.709955211150471,21.781325847536475,-12.6516047,-0.0035537,0.0000000,0.5487076,-0.7493601,4.0000000,-0.7838118,1.0074396,6.9615035,-0.7149084,1.1849571
707,-12,-7.702498571150471,21.781325847536475,-12.6520147,-0.0031405,0.0000000,0.5441540,-0.7482278,4.0000000,-0.7737950,1.0071155,6.8086920,-0.7226605,1.1853532
708,-12,-7.695041931150471,21.781325847536475,-12.6523752,-0.0028099,0.0000000,0.5375634,-0.7467155,4.0000000,-0.7687485,1.0068551,6.6827483,-0.7246825,1.1881738
709,-12,-7.687585291150471,21.781325847536475,-12.6526871,-0.0025620,0.0000000,0.5226924,-0.7400030,4.0000000,-0.7612330,1.0066586,6.5874324,-0.7187730,1.1767308
710,-12,-7.680128651150471,21.781325847536475,-12.6529503,-0.0023140,0.0000000,0.5034621,-0.7305032,4.0000000,-0.7544004,1.0065287,6.5239239,-0.7066061,1.1583258
711,-12,-7.672672011150471,21.781325847536475,-12.6531658,-0.0021488,0.0000000,0.4795750,-0.7177469,4.0000000,-0.7466153,1.0064658,6.4916005,-0.6888785,1.1313819
712,-12,-7.665215371150471,21.781325847536475,-12.6533346,-0.0019835,0.0000000,0.4544339,-0.7041386,4.0000000,-0.7430283,1.0064639,6.4909048,-0.6652488,1.1039015
713,-12,-7.657758731150471,21.781325847536475,-12.6534576,-0.0019008,0.0000000,0.4248295,-0.6863436,4.0000000,-0.7336282,1.0065181,6.5201197,-0.6390591,1.0636278
714,-12,-7.650302091150471,21.781325847536475,-12.6535358,-0.0018182,0.0000000,0.3958963,-0.6687008,4.0000000,-0.7271738,1.0066288,6.5757036,-0.6102278,1.0257196
715,-12,-7.642845451150471,21.781325847536475,-12.6535721,-0.0018182,0.0000000,0.3641727,-0.6483338,5.0000000,-0.7185094,1.0067931,6.6547561,-0.5781583,0.9817316
716,-12,-7.635388811150471,21.781325847536475,-12.6535664,-0.0018182,0.0000000,0.3325867,-0.6269414,4.0000000,-0.7090330,1.0070018,6.7568789,-0.5448499,0.9357235
717,-12,-7.627932171150471,21.781325847536475,-12.6535206,-0.0019008,0.0000000,0.3018021,-0.6043180,4.0000000,-0.6959807,1.0072479,6.8767753,-0.5126552,0.8856871
718,-12,-7.620475531150471,21.781325847536475,-12.6534376,-0.0019835,0.0000000,0.2732054,-0.5816683,4.0000000,-0.6835197,1.0075303,7.0090113,-0.4798169,0.8352643
719,-12,-7.613018891150471,21.781325847536475,-12.6533194,-0.0020661,0.0000000,0.2446167,-0.5570963,4.0000000,-0.6665689,1.0078422,7.1506128,-0.4476238,0.7800667
720,-12,-7.605562251150471,21.781325847536475,-12.6531668,-0.0022314,0.0000000,0.2187147,-0.5330297,4.0000000,-0.6469039,1.0081713,7.3000312,-0.4191556,0.7263498
721,-12,-7.598105611150471,21.781325847536475,-12.6529818,-0.0023967,0.0000000,0.1951787,-0.5096851,4.0000000,-0.6293712,1.0085160,7.4531159,-0.3899990,0.6755192
722,-12,-7.590648971150471,21.781325847536475,-12.6527672,-0.0025620,0.0000000,0.1747235,-0.4875707,4.0000000,-0.6115625,1.0088780,7.6087642,-0.3635789,0.6276244
723,-12,-7.583192331150471,21.781325847536475,-12.6525230,-0.0028099,0.0000000,0.1548077,-0.4643019,4.0000000,-0.5898738,1.0092485,7.7633042,-0.3387299,0.5779625
724,-12,-7.575735691150471,21.781325847536475,-12.6522532,-0.0030579,0.0000000,0.1378484,-0.4420522,4.0000000,-0.5658574,1.0096186,7.9175525,-0.3182469,0.5301425
725,-12,-7.568279051150471,21.781325847536475,-12.6519575,-0.0033058,0.0000000,0.1233480,-0.4205598,4.0000000,-0.5427727,1.0099846,8.0669861,-0.2983469,0.4838192
726,-12,-7.560822411150471,21.781325847536475,-12.6516390,-0.0036364,0.0000000,0.1118054,-0.4017461,4.0000000,-0.5221870,1.0103502,8.2118616,-0.2813053,0.4439846
727,-12,-7.553365771150471,21.781325847536475,-12.6512976,-0.0039669,0.0000000,0.1004101,-0.3822514,4.0000000,-0.5003533,1.0107131,8.3523893,-0.2641495,0.4044571
728,-12,-7.545909131150471,21.781325847536475,-12.6509342,-0.0042975,0.0000000,0.0909869,-0.3644732,4.0000000,-0.4795320,1.0110673,8.4897690,-0.2494144,0.3690696
